
[00:00:00.000 --> 00:00:05.000]  讀一段聖經在啟示錄第22章第1到第3節
[00:04:32.000 --> 00:04:35.000]  哈利路亞讚美主
[00:04:35.000 --> 00:04:37.000]  因為在天上你既不用吃飯
[00:04:37.000 --> 00:04:38.000]  也不用睡覺
[00:04:38.000 --> 00:04:41.000]  在天上你要幹什麼
[00:04:41.000 --> 00:04:44.000]  只有敬拜讚美嘛
[00:04:44.000 --> 00:04:47.000]  因為我們的神太榮耀了
[00:04:47.000 --> 00:04:51.000]  祂配得我們永遠的敬拜與讚美
[00:04:51.000 --> 00:04:54.000]  所以我常說當我們在地上的時候
[00:04:54.000 --> 00:04:58.000]  我們最好常常學習敬拜讚美
[00:04:58.000 --> 00:04:59.000]  否則有一天你到天上
[00:04:59.000 --> 00:05:01.000]  你會覺得水土不服
[00:05:01.000 --> 00:05:04.000]  草都要下來就是你
[00:05:04.000 --> 00:05:07.000]  為什麼敬拜讚美這麼重要
[00:05:07.000 --> 00:05:09.000]  因為敬拜讚美
[00:05:09.000 --> 00:05:12.000]  能夠把我們帶進到神的同在當中
[00:05:12.000 --> 00:05:15.000]  讓神的同在在我們生命當中
[00:05:15.000 --> 00:05:17.000]  能夠彰顯出來
[00:05:17.000 --> 00:05:19.000]  所以四篇 第二十二篇 第三節
[00:05:19.000 --> 00:05:21.000]  我們一同來念 來
[00:05:21.000 --> 00:05:23.000]  這裡說你是聖潔的
[00:05:23.000 --> 00:05:26.000]  是用以色列的讚美為寶座
[00:05:26.000 --> 00:05:28.000]  這件事情講得很清楚
[00:05:28.000 --> 00:05:31.000]  當神的百姓敬拜讚美的時候
[00:05:31.000 --> 00:05:34.000]  神的寶座就要在我們中間設立
[00:05:34.000 --> 00:05:37.000]  當神的百姓敬拜讚美的時候
[00:05:37.000 --> 00:05:41.000]  神自己就要顯明在我們中間
[00:05:41.000 --> 00:05:43.000]  本來從人的角度來講
[00:05:43.000 --> 00:05:47.000]  神是我們的肉眼看不見的 不是嗎
[00:05:47.000 --> 00:05:50.000]  但是什麼時候當我們敬拜讚美的時候
[00:05:50.000 --> 00:05:53.000]  我們就能夠經歷到神同在的
[00:05:53.000 --> 00:05:56.000]  真實跟能力
[00:05:56.000 --> 00:05:59.000]  你還記得在史律型戰裡面
[00:05:59.000 --> 00:06:03.000]  當保羅跟希拉在菲律賓傳福音的時候
[00:06:03.000 --> 00:06:05.000]  他們就被抓住
[00:06:05.000 --> 00:06:07.000]  被他們毒打一頓
[00:06:07.000 --> 00:06:11.000]  靠上鎖鏈 丟進監獄裡面去
[00:06:11.000 --> 00:06:15.000]  聖經說 半夜他們就醒過來
[00:06:15.000 --> 00:06:17.000]  想想看 如果你在傳福音的時候
[00:06:17.000 --> 00:06:20.000]  被人抓住 毒打一頓
[00:06:20.000 --> 00:06:23.000]  上了鎖鏈 丟進監獄裡面
[00:06:23.000 --> 00:06:25.000]  你半夜醒來你會做什麼
[00:06:25.000 --> 00:06:28.000]  恐怕是哀聲嘆氣 對不對
[00:06:28.000 --> 00:06:30.000]  你為什麼這麼慘啊
[00:06:30.000 --> 00:06:32.000]  傳福音怎麼會有這種結果
[00:06:32.000 --> 00:06:34.000]  可是我們看保羅希拉沒有
[00:06:34.000 --> 00:06:37.000]  保羅希拉半夜醒來的時候
[00:06:37.000 --> 00:06:40.000]  聖經說 他們在那裡歌唱
[00:06:40.000 --> 00:06:42.000]  而且我相信一定唱得很好聽
[00:06:42.000 --> 00:06:47.000]  因為聖經說 眾求犯是徹耳而聽
[00:06:47.000 --> 00:06:48.000]  如果唱得不好聽的話
[00:06:48.000 --> 00:06:51.000]  那早就脫鞋就丟過來了 不是嗎
[00:06:51.000 --> 00:06:54.000]  半夜老人輕夢唱什麼歌啊
[00:06:54.000 --> 00:06:57.000]  但是一定他們從心靈發出的讚美
[00:06:57.000 --> 00:06:59.000]  一定很好聽
[00:06:59.000 --> 00:07:01.000]  從心靈的敬拜讚美
[00:07:01.000 --> 00:07:03.000]  讓眾求犯都徹耳而聽
[00:07:03.000 --> 00:07:05.000]  就在這忽然間
[00:07:05.000 --> 00:07:07.000]  很奇妙的事情發生
[00:07:07.000 --> 00:07:09.000]  地就震動
[00:07:09.000 --> 00:07:11.000]  當他們在敬拜的時候
[00:07:11.000 --> 00:07:15.000]  地大震動 尖門全開
[00:07:15.000 --> 00:07:17.000]  哇 神蹟發生了
[00:07:17.000 --> 00:07:18.000]  很多時候我們以為
[00:07:18.000 --> 00:07:20.000]  這就是神蹟 偉大的神蹟
[00:07:20.000 --> 00:07:22.000]  其實你錯了
[00:07:22.000 --> 00:07:25.000]  真正的神蹟還沒有發生
[00:07:25.000 --> 00:07:28.000]  想想看 如果今天你在監獄裡面
[00:07:28.000 --> 00:07:32.000]  半夜地大震動 尖門全開
[00:07:32.000 --> 00:07:34.000]  鎖鏈都鬆脫了 你會怎麼辦
[00:07:34.000 --> 00:07:36.000]  你會要幹什麼
[00:07:36.000 --> 00:07:38.000]  你是囚犯你會幹嘛
[00:07:38.000 --> 00:07:40.000]  逃啊 對不對
[00:07:40.000 --> 00:07:42.000]  第一個趕快 千載難逢的機會
[00:07:42.000 --> 00:07:44.000]  這麼好的機會趕快逃啊
[00:07:44.000 --> 00:07:46.000]  所以你看見聖經說
[00:07:46.000 --> 00:07:48.000]  獄卒看見尖門全開的時候
[00:07:48.000 --> 00:07:50.000]  第一個反應他趕快拿刀要自殺
[00:07:50.000 --> 00:07:52.000]  完蛋了 全部跑光
[00:07:52.000 --> 00:07:54.000]  還自殺算了
[00:07:54.000 --> 00:07:56.000]  大家以為他們都走光了
[00:07:56.000 --> 00:07:58.000]  沒想到保羅說一句話
[00:07:58.000 --> 00:08:03.000]  放心 我們都在這裡
[00:08:03.000 --> 00:08:06.000]  這才是真正的神蹟
[00:08:06.000 --> 00:08:08.000]  沒有一個囚犯逃跑
[00:08:08.000 --> 00:08:10.000]  為什麼
[00:08:10.000 --> 00:08:12.000]  因為當他們敬拜 讚美
[00:08:12.000 --> 00:08:14.000]  有一件事情發生了
[00:08:14.000 --> 00:08:17.000]  神的同在彰顯出來了
[00:08:17.000 --> 00:08:19.000]  人在神的同在裡面
[00:08:19.000 --> 00:08:22.000]  人遇見了神
[00:08:22.000 --> 00:08:25.000]  生命改變 沒有一個人逃跑了
[00:08:25.000 --> 00:08:28.000]  因為他們遇見了神
[00:08:28.000 --> 00:08:30.000]  哈利路亞
[00:08:30.000 --> 00:08:33.000]  當神的同在顯明出來的時候
[00:08:33.000 --> 00:08:36.000]  我們看見生命就要被改變
[00:08:36.000 --> 00:08:40.000]  你們從破碎當中得到自由
[00:08:40.000 --> 00:08:43.000]  從哀哭當中得到喜樂
[00:08:43.000 --> 00:08:46.000]  從軟弱當中得到能力
[00:08:46.000 --> 00:08:48.000]  哈利路亞
[00:08:48.000 --> 00:08:52.000]  今天教會沒有吸引力了
[00:08:52.000 --> 00:08:54.000]  主耶穌若從地上被舉起來
[00:08:54.000 --> 00:08:57.000]  就要吸引萬人來歸向我
[00:08:57.000 --> 00:08:58.000]  哈利路亞
[00:08:58.000 --> 00:09:02.000]  今天教會就是要讓神的同在
[00:09:02.000 --> 00:09:04.000]  彰顯在我們中間
[00:09:04.000 --> 00:09:06.000]  要接著敬拜 讚美
[00:09:06.000 --> 00:09:08.000]  來高舉主耶穌基督
[00:09:08.000 --> 00:09:10.000]  我告訴你當一個教會
[00:09:10.000 --> 00:09:12.000]  在聚會當中
[00:09:12.000 --> 00:09:14.000]  當每一位弟兄姊妹
[00:09:14.000 --> 00:09:19.000]  都全心全意敞開心來敬拜讚美的時候
[00:09:19.000 --> 00:09:22.000]  整個會場就會充滿神的能力
[00:09:22.000 --> 00:09:26.000]  聖靈就能夠自由的運行在我們中間
[00:09:26.000 --> 00:09:28.000]  當人一走進這個會場
[00:09:28.000 --> 00:09:32.000]  他們就知道神果然就在這裡
[00:09:32.000 --> 00:09:33.000]  Amen
[00:09:33.000 --> 00:09:34.000]  哈利路亞
[00:09:34.000 --> 00:09:38.000]  今天當神的同在彰顯出來的時候
[00:09:38.000 --> 00:09:41.000]  我們看見今天不用去做廣告的
[00:09:41.000 --> 00:09:44.000]  當神的同在彰顯出來的時候
[00:09:44.000 --> 00:09:47.000]  人們自然會走進這裡
[00:09:47.000 --> 00:09:50.000]  因為在這裡有一種吸引力
[00:09:50.000 --> 00:09:54.000]  神的同在的本身就是一種吸引力
[00:09:54.000 --> 00:09:55.000]  Amen
[00:09:55.000 --> 00:09:56.000]  哈利路亞
[00:09:56.000 --> 00:09:59.000]  你知道有一個人要尋找教會
[00:09:59.000 --> 00:10:02.000]  他就站在教會的外面看
[00:10:02.000 --> 00:10:04.000]  有人就很奇怪問他說
[00:10:04.000 --> 00:10:06.000]  你要尋找教會為什麼不進教會
[00:10:06.000 --> 00:10:08.000]  為什麼站在外面看呢
[00:10:08.000 --> 00:10:13.000]  他說我要站在外面看那些出來的人怎麼樣
[00:10:13.000 --> 00:10:16.000]  如果出來的人面帶愁容
[00:10:16.000 --> 00:10:17.000]  我就不要進去
[00:10:17.000 --> 00:10:19.000]  我已經夠愁苦不要再進去了
[00:10:19.000 --> 00:10:21.000]  如果出來的人很充滿喜樂
[00:10:21.000 --> 00:10:22.000]  我一定要進去
[00:10:22.000 --> 00:10:24.000]  因為神一定在那裡
[00:10:24.000 --> 00:10:25.000]  哈利路亞
[00:10:25.000 --> 00:10:30.000]  所以丟點今天你散會出去的時候
[00:10:30.000 --> 00:10:32.000]  要面帶喜樂Amen
[00:10:32.000 --> 00:10:34.000]  跟你們說出去要面帶喜樂
[00:10:34.000 --> 00:10:37.000]  跟他說
[00:10:37.000 --> 00:10:40.000]  有神的地方就有喜樂
[00:10:40.000 --> 00:10:43.000]  有神的地方就有吸引力
[00:10:43.000 --> 00:10:46.000]  當教會敬拜讚美的時候
[00:10:46.000 --> 00:10:49.000]  神的同在就要顯明
[00:10:49.000 --> 00:10:53.000]  神的喜樂就要大大充滿在神的百姓當中
[00:10:53.000 --> 00:10:54.000]  Amen
[00:10:54.000 --> 00:10:55.000]  哈利路亞
[00:10:55.000 --> 00:10:57.000]  第二個策略
[00:10:57.000 --> 00:10:59.000]  聖靈更新的侍奉
[00:10:59.000 --> 00:11:03.000]  跟你們說聖靈更新的侍奉
[00:11:03.000 --> 00:11:07.000]  河水就代表聖靈更新的侍奉
[00:11:07.000 --> 00:11:08.000]  為什麼
[00:11:08.000 --> 00:11:09.000]  因為在這個圖畫裡面
[00:11:09.000 --> 00:11:10.000]  如果你注意看的話
[00:11:10.000 --> 00:11:12.000]  只有兩個寶座
[00:11:12.000 --> 00:11:15.000]  只有神和羔羊的寶座
[00:11:15.000 --> 00:11:19.000]  那三位一體中的第三位聖靈在哪裡
[00:11:19.000 --> 00:11:22.000]  聖靈就是那條河流
[00:11:22.000 --> 00:11:28.000]  因為聖靈是直到如今都在工作的神
[00:11:28.000 --> 00:11:31.000]  為什麼聖靈的工作這麼重要
[00:11:31.000 --> 00:11:35.000]  因為第二點今天教會不但需要吸引力
[00:11:35.000 --> 00:11:38.000]  教會更需要爆炸力
[00:11:38.000 --> 00:11:41.000]  因為今天這個世代
[00:11:41.000 --> 00:11:43.000]  我們看見特別年輕的世代
[00:11:43.000 --> 00:11:45.000]  已經不再只是滿足於
[00:11:45.000 --> 00:11:49.000]  我們給他的教條跟理論而已
[00:11:49.000 --> 00:11:51.000]  這個年輕的世代
[00:11:51.000 --> 00:11:55.000]  渴望能夠看見神的能力能夠彰顯
[00:11:55.000 --> 00:11:58.000]  史讀現在第一章第八節講到
[00:11:58.000 --> 00:12:01.000]  當聖靈降臨在你們身上
[00:12:01.000 --> 00:12:02.000]  你們就得到什麼
[00:12:02.000 --> 00:12:04.000]  能力
[00:12:04.000 --> 00:12:06.000]  什麼樣的能力
[00:12:06.000 --> 00:12:07.000]  兩方面
[00:12:07.000 --> 00:12:11.000]  第一個聖靈帶來得勝生活的能力
[00:12:11.000 --> 00:12:16.000]  跟你們說帶來得勝生活的能力
[00:12:16.000 --> 00:12:18.000]  當聖靈降臨在我們身上的時候
[00:12:18.000 --> 00:12:23.000]  我們就有能力來活出耶穌基督的生命
[00:12:23.000 --> 00:12:26.000]  結出聖靈的國子來了
[00:12:26.000 --> 00:12:28.000]  第二件事情你需要明白
[00:12:28.000 --> 00:12:30.000]  今天聖靈的國子
[00:12:30.000 --> 00:12:33.000]  聖經講到聖靈的國子有九種
[00:12:33.000 --> 00:12:36.000]  仁愛喜樂和平
[00:12:36.000 --> 00:12:39.000]  仁愛恩慈良善
[00:12:39.000 --> 00:12:42.000]  信實溫柔節制
[00:12:42.000 --> 00:12:44.000]  這九種國子我告訴你
[00:12:44.000 --> 00:12:46.000]  沒有一個國子
[00:12:46.000 --> 00:12:49.000]  是我們可以按照天然的生命可以活出來
[00:12:49.000 --> 00:12:50.000]  沒有
[00:12:50.000 --> 00:12:52.000]  很多人想愛心
[00:12:52.000 --> 00:12:54.000]  很多人有愛心
[00:12:54.000 --> 00:12:57.000]  我們曉得有些人很熱心去幫助別人
[00:12:57.000 --> 00:13:01.000]  那只是人那種古道熱腸的本性而已
[00:13:01.000 --> 00:13:03.000]  不是聖靈所結愛的國子
[00:13:03.000 --> 00:13:05.000]  不是的
[00:13:05.000 --> 00:13:07.000]  聖靈所結出愛的國子是
[00:13:07.000 --> 00:13:10.000]  甚至當你受到逼迫的時候
[00:13:10.000 --> 00:13:12.000]  你仍然能夠為那逼迫
[00:13:12.000 --> 00:13:14.000]  你仍然能夠禱告
[00:13:14.000 --> 00:13:17.000]  那是按照你天然生命活不出來的
[00:13:17.000 --> 00:13:20.000]  但什麼時候聖靈將來湧流的時候
[00:13:20.000 --> 00:13:22.000]  就能夠在你生命當中
[00:13:22.000 --> 00:13:25.000]  愛就能在你生命當中顯明出來
[00:13:25.000 --> 00:13:27.000]  那是神的愛而不是人的愛
[00:13:27.000 --> 00:13:28.000]  你們
[00:13:28.000 --> 00:13:30.000]  有人想到喜樂
[00:13:30.000 --> 00:13:32.000]  有些人天生就很樂觀
[00:13:32.000 --> 00:13:35.000]  那只是天生樂天派的人而已
[00:13:35.000 --> 00:13:38.000]  不是聖靈所結的喜樂的國子
[00:13:38.000 --> 00:13:40.000]  在聖靈裡面的喜樂
[00:13:40.000 --> 00:13:43.000]  是甚至當你在大患難的時候
[00:13:43.000 --> 00:13:46.000]  你仍然有一種說不出來
[00:13:46.000 --> 00:13:49.000]  蠻有榮光的大喜樂
[00:13:49.000 --> 00:13:51.000]  別人問你怎麼在這種情況還能喜樂
[00:13:51.000 --> 00:13:53.000]  你也不知道為什麼還能喜
[00:13:53.000 --> 00:13:55.000]  但無論在裡面就有陰的主
[00:13:55.000 --> 00:13:59.000]  就有蠻有榮光的大喜樂從你們湧流出來
[00:13:59.000 --> 00:14:00.000]  你們
[00:14:00.000 --> 00:14:02.000]  不是天然生命能夠活出來
[00:14:02.000 --> 00:14:05.000]  是當聖靈將和湧流的時候
[00:14:05.000 --> 00:14:08.000]  神的喜樂就能彰顯在你生命當中
[00:14:08.000 --> 00:14:09.000]  哈利路亞
[00:14:09.000 --> 00:14:12.000]  我們看見聖靈降臨在我們生命當中
[00:14:12.000 --> 00:14:15.000]  就要帶給我們得勝生活的能力
[00:14:15.000 --> 00:14:16.000]  第二種能力
[00:14:16.000 --> 00:14:18.000]  聖靈帶來侍奉的能力
[00:14:18.000 --> 00:14:22.000]  跟你們說帶來侍奉的能力
[00:14:22.000 --> 00:14:25.000]  當聖靈降臨在我們身上的時候
[00:14:25.000 --> 00:14:27.000]  就讓我們有能力來侍奉
[00:14:27.000 --> 00:14:30.000]  聖靈要賜給我們各樣的恩賜
[00:14:30.000 --> 00:14:34.000]  不但聖靈要在我們身上截圖祂的國子
[00:14:34.000 --> 00:14:37.000]  聖靈要賜給我們恩賜在我們中間
[00:14:37.000 --> 00:14:41.000]  讓我們能夠勸勉安慰造就別人
[00:14:41.000 --> 00:14:43.000]  讓我們能夠依次趕鬼
[00:14:43.000 --> 00:14:46.000]  使人的心能夠歸向真神
[00:14:46.000 --> 00:14:49.000]  第二點今天當你在侍奉的時候
[00:14:49.000 --> 00:14:51.000]  無論你在做什麼
[00:14:51.000 --> 00:14:53.000]  也許你在帶領敬拜
[00:14:53.000 --> 00:14:55.000]  你在講道
[00:14:55.000 --> 00:14:56.000]  做招待
[00:14:56.000 --> 00:14:58.000]  兒童的侍功
[00:14:58.000 --> 00:15:00.000]  或者你在負責茶點
[00:15:00.000 --> 00:15:01.000]  影音的侍功
[00:15:01.000 --> 00:15:03.000]  甚至行政的工作
[00:15:03.000 --> 00:15:07.000]  我告訴你你都需要依靠聖靈的工作
[00:15:07.000 --> 00:15:10.000]  否則你遲早一定會Burn out
[00:15:10.000 --> 00:15:11.000]  我告訴你
[00:15:11.000 --> 00:15:13.000]  今天無論你做什麼
[00:15:13.000 --> 00:15:17.000]  不再說你一定要需要聖靈的大能
[00:15:17.000 --> 00:15:21.000]  否則你遲早會Burn out
[00:15:21.000 --> 00:15:23.000]  所謂的靈恩
[00:15:23.000 --> 00:15:26.000]  不只是一種神秘的經驗而已
[00:15:26.000 --> 00:15:30.000]  聖靈降臨在我們身上要做一件事情
[00:15:30.000 --> 00:15:34.000]  是要賜給我們智慧跟力量
[00:15:34.000 --> 00:15:37.000]  讓我們能夠做神要我們做的事情
[00:15:37.000 --> 00:15:40.000]  而且讓我們看見侍奉的果效
[00:15:40.000 --> 00:15:44.000]  這是聖靈降臨在我們身上所要做的
[00:15:44.000 --> 00:15:46.000]  按照我們人我們做不出來做不到
[00:15:46.000 --> 00:15:49.000]  但聖靈降臨在我們身上的時候
[00:15:49.000 --> 00:15:52.000]  讓我們有智慧有力量
[00:15:52.000 --> 00:15:56.000]  能夠成就神要我們成就的事情
[00:15:56.000 --> 00:15:58.000]  就像彼得一樣
[00:15:58.000 --> 00:16:00.000]  當彼得在五旬節的時候
[00:16:00.000 --> 00:16:02.000]  他站立起來
[00:16:02.000 --> 00:16:04.000]  其實按照人的想法
[00:16:04.000 --> 00:16:07.000]  他是最不應該站立起來的時候
[00:16:07.000 --> 00:16:10.000]  剛剛不認主三次不認主
[00:16:10.000 --> 00:16:12.000]  其實在那個時候彼得我們都覺得
[00:16:12.000 --> 00:16:16.000]  最好應該坐下安靜坐下不要說話
[00:16:16.000 --> 00:16:19.000]  但是我們看見在那個時刻
[00:16:19.000 --> 00:16:22.000]  聖靈降臨在彼得身上
[00:16:22.000 --> 00:16:24.000]  讓他知道當說的話
[00:16:24.000 --> 00:16:27.000]  神給他智慧給他力量
[00:16:27.000 --> 00:16:29.000]  他站起來傳講
[00:16:29.000 --> 00:16:31.000]  我們看見傳講神的話語
[00:16:31.000 --> 00:16:33.000]  傳講神的福音
[00:16:33.000 --> 00:16:37.000]  當天就三千人歸向耶穌基督
[00:16:37.000 --> 00:16:40.000]  今天當我們在侍奉神的時候
[00:16:40.000 --> 00:16:44.000]  我們一點都不能依靠自己的聰明才智
[00:16:44.000 --> 00:16:47.000]  我們一定要依靠聖靈的大能
[00:16:47.000 --> 00:16:53.000]  給你保證你一定要依靠聖靈的大能
[00:16:53.000 --> 00:16:56.000]  事實上今天聖靈離我們並不遙遠
[00:16:56.000 --> 00:16:59.000]  聖靈其實就住在我們裡面
[00:16:59.000 --> 00:17:03.000]  你也不需要等候聖靈降臨
[00:17:03.000 --> 00:17:07.000]  在聖經裡面只有在五旬節的時候
[00:17:07.000 --> 00:17:11.000]  神才吩咐我們要等候聖靈降臨
[00:17:11.000 --> 00:17:15.000]  但事實上現在聖靈已經降臨了
[00:17:15.000 --> 00:17:20.000]  你們我再說現在聖靈已經降臨了
[00:17:20.000 --> 00:17:23.000]  聖靈正在我們中間運行
[00:17:23.000 --> 00:17:26.000]  我們所需要做的就是歡迎聖靈
[00:17:26.000 --> 00:17:29.000]  降服在聖靈的引導下
[00:17:29.000 --> 00:17:31.000]  歡迎聖靈來帶領我們
[00:17:31.000 --> 00:17:34.000]  聖靈今天就能夠使用你
[00:17:34.000 --> 00:17:36.000]  成為神蹟的器皿
[00:17:36.000 --> 00:17:39.000]  你們我們看見聖靈的更新
[00:17:39.000 --> 00:17:41.000]  帶下神的大能
[00:17:41.000 --> 00:17:46.000]  使教會能夠發出一種爆炸性的能力
[00:17:46.000 --> 00:17:49.000]  你們第三個策略
[00:17:49.000 --> 00:17:51.000]  小組教會的侍奉
[00:17:51.000 --> 00:17:56.000]  跟你們說小組教會的侍奉
[00:17:56.000 --> 00:17:58.000]  這裡講到神的僕人的時候
[00:17:58.000 --> 00:18:00.000]  我們看那個神的僕人就代表
[00:18:00.000 --> 00:18:03.000]  小組教會的侍奉
[00:18:03.000 --> 00:18:04.000]  這裡講到神的僕人
[00:18:04.000 --> 00:18:06.000]  這個本身的僕人是誰呢
[00:18:06.000 --> 00:18:09.000]  很多時候我們會以為是牧師傳道人
[00:18:09.000 --> 00:18:11.000]  但事實上不是
[00:18:11.000 --> 00:18:14.000]  這裡神的僕人是指的每一個信徒
[00:18:14.000 --> 00:18:16.000]  換句話說就是你
[00:18:16.000 --> 00:18:20.000]  跟你們說就是你
[00:18:20.000 --> 00:18:22.000]  很好啊
[00:18:22.000 --> 00:18:25.000]  神的心意就是要每一個信徒
[00:18:25.000 --> 00:18:28.000]  我們都要起來侍奉神
[00:18:28.000 --> 00:18:29.000]  所以保羅很清楚
[00:18:29.000 --> 00:18:31.000]  在《以佛所書》四章十一到十二節
[00:18:31.000 --> 00:18:33.000]  講得很清楚
[00:18:33.000 --> 00:18:34.000]  他所賜的有使徒
[00:18:34.000 --> 00:18:35.000]  有先知
[00:18:35.000 --> 00:18:36.000]  有傳福音
[00:18:36.000 --> 00:18:37.000]  有牧師和教師
