
[00:00:00.000 --> 00:00:02.240]  今天是大除夕
[00:04:06.520 --> 00:04:08.080]  開始的時候
[00:04:08.080 --> 00:04:12.640]  最初我都講過第一章十字十八節
[00:04:12.640 --> 00:04:15.960]  或者大家重溫一下
[00:04:15.960 --> 00:04:18.560]  以色列人有多少個支派
[00:04:18.560 --> 00:04:20.040]  十二個支派
[00:04:20.040 --> 00:04:23.440]  以色列人仍然分為十二個支派
[00:04:23.440 --> 00:04:25.960]  在初期的時候
[00:04:25.960 --> 00:04:31.880]  當約書亞剛剛接觸摩西來帶領以色列民族
[00:04:31.880 --> 00:04:35.800]  帶領他們準備要進入迦南
[00:04:35.800 --> 00:04:39.320]  取神的應許之地
[00:04:39.320 --> 00:04:42.480]  在這個時候他們進入迦南
[00:04:42.480 --> 00:04:47.400]  並不是帶著行李袋進去住酒店
[00:04:47.400 --> 00:04:51.000]  而是進去後還有迦南國族
[00:04:51.000 --> 00:04:53.120]  他們要爭戰
[00:04:53.120 --> 00:05:00.600]  打敗迦南民族才可以取得應許之地
[00:05:00.600 --> 00:05:04.600]  所以這個時候約書亞就要肯定
[00:05:04.600 --> 00:05:10.280]  到底是否這麼多支派都會一起打這場仗
[00:05:10.280 --> 00:05:14.480]  所以當時他們即將要進入迦南之前
[00:05:14.480 --> 00:05:19.480]  他就向兩個半支派的人重申
[00:05:19.480 --> 00:05:23.200]  他們適合與摩西所做的協定
[00:05:23.200 --> 00:05:26.680]  大家記不記得協定的內容是什麼
[00:05:26.680 --> 00:05:29.720]  我們先看看這個圖
[00:05:29.720 --> 00:05:34.360]  兩個半支派是哪兩個半支派
[00:05:34.360 --> 00:05:40.800]  劉便或者譯為呂便 劉便 加德 馬拿西半支派
[00:05:40.800 --> 00:05:44.560]  有人問馬拿西本來是一個支派
[00:05:44.560 --> 00:05:48.000]  為什麼會分為兩個半支派呢
[00:05:48.000 --> 00:05:51.440]  其實經文沒有說得很清楚
[00:05:51.440 --> 00:05:54.160]  其中一個可能的原因是
[00:05:54.160 --> 00:05:58.840]  馬拿西這個支派人數比較眾多
[00:05:58.840 --> 00:06:01.640]  慢慢分開了
[00:06:01.640 --> 00:06:04.680]  其中一半跟加德 劉便
[00:06:04.680 --> 00:06:06.680]  就成為兩個半支派
[00:06:06.680 --> 00:06:08.840]  他們在未入迦南之前
[00:06:08.840 --> 00:06:11.960]  他們看中了河東這塊地
[00:06:11.960 --> 00:06:15.600]  河東意思是中間這條什麼河
[00:06:15.600 --> 00:06:16.760]  約旦河
[00:06:16.760 --> 00:06:18.360]  約旦河以東
[00:06:18.360 --> 00:06:19.960]  這邊就叫河東的地方
[00:06:19.960 --> 00:06:22.280]  他們看中了這塊地
[00:06:22.280 --> 00:06:24.080]  向摩西要求
[00:06:24.080 --> 00:06:27.640]  你分這塊地給我們
[00:06:27.640 --> 00:06:30.640]  我們安頓好妻兒子女在那裡
[00:06:30.640 --> 00:06:32.240]  接著我們的兄弟
[00:06:32.240 --> 00:06:35.800]  就會跟其他九個半支派一起過了一個蛋河
[00:06:35.800 --> 00:06:39.160]  直到打敗了那些迦南民族
[00:06:39.160 --> 00:06:40.440]  拿到英許地
[00:06:40.440 --> 00:06:43.280]  我們才回去跟家人團聚
[00:06:43.280 --> 00:06:45.600]  這個就是兩個半支派的人
[00:06:45.600 --> 00:06:48.880]  跟摩西所做的協定
[00:06:48.880 --> 00:06:51.920]  來到現在約旦牙記第二十二章差不多
[00:06:51.920 --> 00:06:54.280]  其實就是到了尾聲的時候
[00:06:54.280 --> 00:06:59.920]  他們其實已經用了大概七年的時間
[00:06:59.920 --> 00:07:06.480]  來到整個迦南進行增戰
[00:07:06.480 --> 00:07:11.760]  大概趕到八八九九的迦南民族
[00:07:11.760 --> 00:07:15.880]  大概佔領了整個迦南地
[00:07:15.880 --> 00:07:19.040]  功成身退
[00:07:19.040 --> 00:07:20.800]  而在這個過程裡
[00:07:20.800 --> 00:07:24.600]  兩個半支派的人一直遵守諾言
[00:07:24.600 --> 00:07:27.080]  真的努力地去增戰
[00:07:27.080 --> 00:07:30.280]  現在拿到了
[00:07:30.280 --> 00:07:31.840]  他們功成身退
[00:07:31.840 --> 00:07:37.040]  於是約旦牙也按照之前的承諾
[00:07:37.040 --> 00:07:41.240]  准許兩個半支派的人回去河東的地方
[00:07:41.240 --> 00:07:43.400]  跟家人團聚
[00:07:43.400 --> 00:07:47.800]  所以在第22章頭幾節我們看到
[00:07:47.800 --> 00:07:53.520]  經文敘述兩個半支派的人得到約旦牙的祝福
[00:07:53.520 --> 00:07:58.280]  在祝福之後他們開始起程回到河東那邊
[00:07:58.280 --> 00:08:03.120]  不過兩個半支派的人在回家的途中
[00:08:03.120 --> 00:08:05.200]  做了一件事
[00:08:05.200 --> 00:08:08.800]  這件事就是我們剛才所讀的經文的第十字
[00:08:08.800 --> 00:08:10.320]  我們一起讀
[00:08:10.320 --> 00:08:15.240]  樓便人 加德人 和馬拿西半支派的人
[00:08:15.240 --> 00:08:19.480]  到了靠近約旦河的一帶迦南地
[00:08:19.480 --> 00:08:23.640]  就在約旦河那裡築了一座壇
[00:08:23.640 --> 00:08:26.840]  那壇看著高大
[00:08:26.840 --> 00:08:30.040]  他們在回程的途中
[00:08:30.040 --> 00:08:31.160]  築了一座壇
[00:08:31.160 --> 00:08:32.880]  這座壇很高大
[00:08:32.880 --> 00:08:34.480]  築在哪裡呢
[00:08:34.480 --> 00:08:38.040]  經文說在約旦河的一帶迦南地
[00:08:38.040 --> 00:08:40.360]  但其實確實地點
[00:08:40.360 --> 00:08:42.040]  在河東還是河西
[00:08:42.040 --> 00:08:44.640]  這裡不是表達得很清楚
[00:08:44.640 --> 00:08:49.680]  但是加南地這個字在元文這個字
[00:08:49.680 --> 00:08:52.640]  在《孫亞記》出現了四次
[00:08:52.640 --> 00:08:54.360]  而這裡是第四次
[00:08:54.360 --> 00:08:58.680]  其餘三次都是指在河西的地方
[00:08:58.680 --> 00:09:00.840]  就是九個半支派那邊
[00:09:00.840 --> 00:09:05.440]  所以這裡可能築這個壇在河西
[00:09:05.440 --> 00:09:10.040]  對於兩個半支派的人築壇這件事
[00:09:10.040 --> 00:09:13.800]  其餘九個半支派的人有什麼反應呢
[00:09:13.800 --> 00:09:15.800]  我們看看
[00:09:15.800 --> 00:09:17.600]  以色列人聽說
[00:09:17.600 --> 00:09:21.320]  留便人 加德人 馬拿西半支派的人
[00:09:21.320 --> 00:09:23.480]  靠近約旦河邊
[00:09:23.480 --> 00:09:27.880]  在加南地屬以色列人的那邊築了一座壇
[00:09:27.880 --> 00:09:32.160]  全會眾一聽見就聚集在視羅
[00:09:32.160 --> 00:09:35.280]  要上去攻打他們
[00:09:35.280 --> 00:09:37.640]  竟然他們一知道之後
[00:09:37.640 --> 00:09:39.280]  只是聽見而已
[00:09:39.280 --> 00:09:41.200]  還沒有正式看到
[00:09:41.200 --> 00:09:43.920]  這裡用了很長的篇幅說
[00:09:43.920 --> 00:09:46.480]  在哪裏靠近約旦河邊
[00:09:46.480 --> 00:09:49.440]  在加南地屬以色列人的那邊
[00:09:49.440 --> 00:09:51.120]  其實確實在哪裏呢
[00:09:51.120 --> 00:09:52.320]  河東河西
[00:09:52.320 --> 00:09:53.840]  其實這裡也不太清楚
[00:09:53.840 --> 00:09:55.080]  為什麼不清楚
[00:09:55.080 --> 00:09:57.160]  因為他們只是聽回來的
[00:09:57.160 --> 00:10:00.400]  當時沒有人造衛星拍攝
[00:10:00.400 --> 00:10:02.560]  衛星運圖那些沒有
[00:10:02.560 --> 00:10:03.480]  他們只是聽到
[00:10:03.480 --> 00:10:06.240]  摸一摸就知道他們在那裏築了壇
[00:10:06.240 --> 00:10:08.320]  但其實地點都不是最重要
[00:10:08.320 --> 00:10:10.560]  最重要是築壇這件事
[00:10:10.560 --> 00:10:13.800]  他們一聽到就已經發瘋
[00:10:13.800 --> 00:10:15.680]  馬上聚集起來
[00:10:15.680 --> 00:10:16.440]  打過了
[00:10:16.440 --> 00:10:18.080]  馬上就想要打過
[00:10:18.080 --> 00:10:20.760]  為什麼他們的反應會這麼大
[00:10:20.760 --> 00:10:22.560]  為什麼一聽到
[00:10:22.560 --> 00:10:24.640]  兩個半支派築壇
[00:10:24.640 --> 00:10:26.680]  他們就這麼大反應呢
[00:10:26.680 --> 00:10:28.920]  我們看看一起讀
[00:10:28.920 --> 00:10:32.600]  你們今日轉去不跟從耶和華
[00:10:32.600 --> 00:10:34.720]  干犯以色列的臣
[00:10:34.720 --> 00:10:37.040]  為自己築一座壇
[00:10:37.040 --> 00:10:39.000]  撥亦了耶和華
[00:10:39.000 --> 00:10:41.760]  這犯的是什麼罪呢
[00:10:41.760 --> 00:10:46.320]  從前拜彼爾的罪業還算少嗎
[00:10:46.320 --> 00:10:50.120]  雖然瘟疫臨到耶和華的會眾
[00:10:50.120 --> 00:10:54.360]  到今日我們還沒有洗政者罪
[00:10:54.360 --> 00:10:58.920]  你們今日竟轉去不跟從耶和華嗎
[00:10:58.920 --> 00:11:02.160]  你們今日既撥亦耶和華
[00:11:02.160 --> 00:11:08.400]  明日他必向以色列傳會眾發怒
[00:11:08.400 --> 00:11:11.440]  原來他們之所以一聽見
[00:11:11.440 --> 00:11:15.840]  對方築壇這麼大的反應
[00:11:15.840 --> 00:11:19.000]  原因就是他們認為
[00:11:19.000 --> 00:11:21.120]  築壇這件事
[00:11:21.120 --> 00:11:24.000]  就是代表他們轉去不跟從耶和華
[00:11:24.000 --> 00:11:25.280]  就是離開耶和華
[00:11:25.280 --> 00:11:27.120]  離開他們的神
[00:11:27.120 --> 00:11:29.320]  並且干犯以色列的神
[00:11:29.320 --> 00:11:31.480]  就是干犯神的神聖
[00:11:31.480 --> 00:11:34.720]  他們築壇這件事是得罪神的
[00:11:34.720 --> 00:11:36.640]  是撥亦神的
[00:11:36.640 --> 00:11:38.560]  所以他們這麼大反應
[00:11:38.560 --> 00:11:40.640]  還有提到彼爾
[00:11:40.640 --> 00:11:43.000]  大家知不知道彼爾是誰
[00:11:43.000 --> 00:11:44.880]  是巴力彼爾
[00:11:44.880 --> 00:11:47.480]  其實就是一個外邦的神
[00:11:47.480 --> 00:11:48.800]  外邦的教長
[00:11:48.800 --> 00:11:49.560]  這件事
[00:11:49.560 --> 00:11:50.480]  巴力彼爾
[00:11:50.480 --> 00:11:52.680]  以色列人拜巴力彼爾這件事
[00:11:52.680 --> 00:11:56.200]  其實是記載在文數記的第25章
[00:11:56.200 --> 00:12:00.040]  當時以色列人其實還未入加南
[00:12:00.040 --> 00:12:05.160]  當中有以色列人見到摩訶的美女
[00:12:05.160 --> 00:12:06.840]  心動心動
[00:12:06.840 --> 00:12:08.520]  跟他們搞在一起
[00:12:08.520 --> 00:12:09.800]  行淫
[00:12:09.800 --> 00:12:11.120]  不僅如此
[00:12:11.120 --> 00:12:14.400]  還跟著美女去拜他們的神
[00:12:14.400 --> 00:12:16.680]  就是拜巴力彼爾
[00:12:16.680 --> 00:12:19.320]  所以這件事得罪了神
[00:12:19.320 --> 00:12:20.760]  神就懲罰他們
[00:12:20.760 --> 00:12:21.400]  怎樣懲罰呢?
[00:12:21.400 --> 00:12:22.920]  就是瘟疫
[00:12:22.920 --> 00:12:24.040]  降下瘟疫
[00:12:24.040 --> 00:12:28.480]  當時死的人有二萬四千人
[00:12:28.480 --> 00:12:30.960]  這裡說
[00:12:30.960 --> 00:12:32.640]  當時瘟疫臨到
[00:12:32.640 --> 00:12:35.120]  到今天我們還沒有洗淨這個罪行
[00:12:35.120 --> 00:12:38.160]  不是說當時的罪債現在還沒有清
[00:12:38.160 --> 00:12:40.240]  因為已經過了這麼多年
[00:12:40.240 --> 00:12:43.080]  而是指這個罪
[00:12:43.080 --> 00:12:47.000]  其實今天仍然在影響以色列人
[00:12:47.000 --> 00:12:50.640]  他們仍然有機會犯這個
[00:12:50.640 --> 00:12:54.880]  姦淫拜偶像的罪
[00:12:54.880 --> 00:12:57.760]  所以在這裡我們看到
[00:12:57.760 --> 00:12:59.920]  那九個半支派的人
[00:12:59.920 --> 00:13:01.160]  他們舊事重提
[00:13:01.160 --> 00:13:02.920]  提起巴力彼爾的事
[00:13:02.920 --> 00:13:06.480]  其實因為這個印象太深刻了
[00:13:06.480 --> 00:13:10.520]  他們有這個恐懼
[00:13:10.520 --> 00:13:11.880]  這個陰影
[00:13:11.880 --> 00:13:14.040]  所以一聽到
[00:13:14.040 --> 00:13:15.800]  有人捉彈
[00:13:15.800 --> 00:13:16.880]  他們就想起
[00:13:16.880 --> 00:13:17.920]  會不會得罪神呢?
[00:13:17.920 --> 00:13:20.240]  神有降災給我們全以色列人
[00:13:20.240 --> 00:13:21.840]  類似全家
[00:13:21.840 --> 00:13:26.720]  到時候我們又陷入困難裡面
[00:13:26.720 --> 00:13:28.680]  我們想像當時
[00:13:28.680 --> 00:13:31.720]  以色列人他們流浪抗野之後
[00:13:31.720 --> 00:13:33.960]  流浪了多少年?
[00:13:33.960 --> 00:13:35.640]  四十年
[00:13:35.640 --> 00:13:37.200]  接著進入迦南
[00:13:37.200 --> 00:13:38.000]  還要打
[00:13:38.000 --> 00:13:39.840]  我剛才說大概七年
[00:13:39.840 --> 00:13:44.360]  打了七年才取得那塊地
[00:13:44.360 --> 00:13:47.640]  現在大家都分了
[00:13:47.640 --> 00:13:51.360]  一人一塊分了地
[00:13:51.360 --> 00:13:56.040]  大家都開始有一碗安樂茶飯吃
[00:13:56.040 --> 00:13:57.920]  又在搞事
[00:13:57.920 --> 00:13:59.720]  又在捉彈
[00:13:59.720 --> 00:14:02.040]  你一激怒神的時候
[00:14:02.040 --> 00:14:03.760]  我們很嚴重
[00:14:03.760 --> 00:14:04.760]  又受到報應
[00:14:04.760 --> 00:14:07.160]  所以就是因為這個緣故
[00:14:07.160 --> 00:14:11.240]  他們有這麼大的反應
[00:14:11.240 --> 00:14:15.720]  這場內戰可以說是一觸即發
[00:14:15.720 --> 00:14:19.520]  結果這場仗打不打得成?
[00:14:19.520 --> 00:14:20.080]  打不成
[00:14:20.080 --> 00:14:22.280]  為什麼?
[00:14:22.280 --> 00:14:25.520]  這場衝突為什麼可以止息呢?
[00:14:25.520 --> 00:14:29.160]  其實在這裡有三個原因
[00:14:29.160 --> 00:14:32.040]  第一個就是他們去談判
[00:14:32.040 --> 00:14:33.960]  怎樣談判呢?
[00:14:33.960 --> 00:14:36.880]  我們又看一下
[00:14:36.880 --> 00:14:38.560]  以色列人又做了一件事
[00:14:38.560 --> 00:14:39.720]  就是九個半支派
[00:14:39.720 --> 00:14:42.240]  就是說以色列人打發祭司
[00:14:42.240 --> 00:14:44.880]  以利阿薩的兒子菲尼哈
[00:14:44.880 --> 00:14:46.760]  往激烈地去見
[00:14:46.760 --> 00:14:49.240]  留便人家的人
[00:14:49.240 --> 00:14:51.320]  馬來西半支派的人
[00:14:51.320 --> 00:14:55.600]  又打發十個首領與菲尼哈同去
[00:14:55.600 --> 00:14:59.320]  就是以色列每支派的一個首領
[00:14:59.320 --> 00:15:03.520]  都是以色列軍中的統領
[00:15:03.520 --> 00:15:06.360]  他們差派了一個代表團
[00:15:06.360 --> 00:15:11.120]  這個代表團有多少人?
[00:15:11.120 --> 00:15:13.120]  十一個
[00:15:13.120 --> 00:15:15.560]  十一個人裡包括了
[00:15:15.560 --> 00:15:18.080]  祭司以利阿薩的兒子菲尼哈
[00:15:18.080 --> 00:15:20.400]  那就是菲尼哈都是祭司
[00:15:20.400 --> 00:15:23.080]  祭司是什麼界別?
[00:15:23.080 --> 00:15:25.680]  宗教界
[00:15:25.680 --> 00:15:28.960]  另外那十個是什麼人?
[00:15:28.960 --> 00:15:32.480]  是九個半支派每支派的領袖
[00:15:32.480 --> 00:15:35.120]  那這些是什麼界別?
[00:15:35.120 --> 00:15:36.360]  軍政界
[00:15:36.360 --> 00:15:39.360]  剛才中堂就說是地區
[00:15:39.360 --> 00:15:41.360]  地區的界別
[00:15:41.360 --> 00:15:42.800]  總之就是
[00:15:42.800 --> 00:15:44.800]  這十個人就代表
[00:15:44.800 --> 00:15:48.760]  九個半支派這班人
[00:15:48.760 --> 00:15:54.000]  每個持份的群體都有代表
[00:15:54.000 --> 00:15:57.440]  參與這場談判
[00:15:57.440 --> 00:15:58.960]  我們看到其實
[00:15:58.960 --> 00:16:02.960]  雖然他們還沒有人人一人一票
[00:16:02.960 --> 00:16:07.040]  但是每個持份群體都有肯派代表參與
[00:16:07.040 --> 00:16:10.120]  其實都算是挺民主的
[00:16:10.120 --> 00:16:11.120]  在當時來說
[00:16:11.120 --> 00:16:15.600]  還是神權統治的社會
[00:16:15.600 --> 00:16:18.640]  當時有沒有皇帝?
[00:16:18.640 --> 00:16:21.640]  是沒有皇帝
[00:16:21.640 --> 00:16:24.600]  還是君主政制還沒有出現的時候
[00:16:24.600 --> 00:16:27.640]  甚至容許他們用一種
[00:16:27.640 --> 00:16:30.120]  民主的方式去做決策
[00:16:30.120 --> 00:16:32.720]  而不是一人一票
[00:16:32.720 --> 00:16:36.840]  結果這種民主方式所做的決策
[00:16:36.840 --> 00:16:41.000]  帶來的也是一個正面的效果
[00:16:41.000 --> 00:16:42.200]  為什麼呢?
[00:16:42.200 --> 00:16:44.400]  都和第二個原因有關
[00:16:44.400 --> 00:16:46.520]  因為他們在談判裡面
[00:16:46.520 --> 00:16:50.520]  是能夠彼此聆聽和溝通的
[00:16:50.520 --> 00:16:53.200]  剛才說
[00:16:53.200 --> 00:16:56.520]  九個半支派的代表
[00:16:56.520 --> 00:16:58.600]  他們在這場談判裡
[00:16:58.600 --> 00:16:59.720]  其實他們都說了
[00:16:59.720 --> 00:17:03.240]  為什麼他們會這麼生氣
[00:17:03.240 --> 00:17:06.520]  為什麼要去打
[00:17:06.520 --> 00:17:09.280]  那個原因剛才我已經說了
[00:17:09.280 --> 00:17:11.360]  所以我不在這裡再複述
[00:17:11.360 --> 00:17:12.320]  不過
[00:17:12.320 --> 00:17:14.360]  不只是他們可以說
[00:17:14.360 --> 00:17:17.200]  對家兩個半支派的人
[00:17:17.200 --> 00:17:20.120]  都有機會說
[00:17:20.120 --> 00:17:23.000]  在二十一節到二十九節
[00:17:23.000 --> 00:17:24.920]  我們看到兩個半支派的人
[00:17:24.920 --> 00:17:27.440]  開始為自己辯解
[00:17:27.440 --> 00:17:31.520]  指出整件事其實神知道的
[00:17:31.520 --> 00:17:32.480]  來龍去脈
[00:17:32.480 --> 00:17:33.480]  神知道的
[00:17:33.480 --> 00:17:35.880]  有神可以作證的
[00:17:35.880 --> 00:17:41.200]  接著他們開始直接回應對方的指控
[00:17:41.200 --> 00:17:43.200]  怎樣回應呢?
[00:17:43.200 --> 00:17:45.200]  我們一起讀
[00:17:45.200 --> 00:17:48.280]  我們行者是並非無故
[00:17:48.280 --> 00:17:50.000]  是特意做的
[00:17:50.000 --> 00:17:50.720]  說
[00:17:50.720 --> 00:17:53.600]  恐怕日後你們的子孫
[00:17:53.600 --> 00:17:56.120]  對我們的子孫說
[00:17:56.120 --> 00:17:59.200]  你們與耶和華以色列的神
[00:17:59.200 --> 00:18:01.280]  有何關切呢?
[00:18:01.280 --> 00:18:04.680]  因為耶和華把約旦河定為
[00:18:04.680 --> 00:18:07.680]  我們和你們這流變人
[00:18:07.680 --> 00:18:10.080]  家德人的交界
[00:18:10.080 --> 00:18:13.360]  你們與耶和華無分了
[00:18:13.360 --> 00:18:15.560]  這樣你們的子孫
[00:18:15.560 --> 00:18:17.760]  就使我們的子孫
[00:18:17.760 --> 00:18:20.680]  不再敬畏耶和華了
[00:18:20.680 --> 00:18:22.760]  所以我們說
[00:18:22.760 --> 00:18:24.840]  日後你們對我們
[00:18:24.840 --> 00:18:28.400]  或對我們的後人這樣說
[00:18:28.400 --> 00:18:31.200]  我們就可以回答說
[00:18:31.200 --> 00:18:34.720]  你們看我們列祖所祝的壇
[00:18:34.720 --> 00:18:37.640]  是耶和華壇的樣式
[00:18:37.640 --> 00:18:40.960]  「這並不是為獻繁祭
[00:18:40.960 --> 00:18:44.000]  也不是為獻別積祭
[00:18:44.000 --> 00:18:48.720]  乃是為作你我中間的證據」
[00:18:48.720 --> 00:18:51.200]  一段這麼長的經文
[00:18:51.200 --> 00:18:53.200]  我已經簡略了一點
[00:18:53.200 --> 00:18:54.600]  但是裏面有你們說
[00:18:54.600 --> 00:18:57.400]  有我們這樣說什麼呢?
[00:18:57.400 --> 00:18:59.600]  在這裏其實他們很強調
[00:18:59.600 --> 00:19:01.760]  這個壇
[00:19:01.760 --> 00:19:03.400]  他們所祝的這個壇
[00:19:03.400 --> 00:19:06.960]  不是為要來獻繁祭的
[00:19:06.960 --> 00:19:09.320]  也不是要來獻其他祭
[00:19:09.320 --> 00:19:10.920]  總之這個壇不是
[00:19:10.920 --> 00:19:14.200]  他們祝禮不是要來獻祭的
[00:19:14.200 --> 00:19:17.400]  是要來作證據
[00:19:17.400 --> 00:19:19.720]  為什麼需要這個證據呢?
[00:19:19.720 --> 00:19:21.840]  為什麼他們要這麼強調
[00:19:21.840 --> 00:19:24.960]  這個壇不是要來獻祭的呢?
[00:19:24.960 --> 00:19:26.600]  原因就是
[00:19:26.600 --> 00:19:30.560]  以色列人其實他們在哪裏祝壇
[00:19:30.560 --> 00:19:32.240]  或者那個壇是什麼樣式呢?
[00:19:32.240 --> 00:19:36.200]  其實神是有清楚的指示的
[00:19:36.200 --> 00:19:39.880]  不是他們可以走到哪裏就祝到哪裏
[00:19:39.880 --> 00:19:42.160]  亞伯拉罕的時候是
[00:19:42.160 --> 00:19:43.720]  因為亞伯拉罕那時候
[00:19:43.720 --> 00:19:46.920]  神未頒布律法
[00:19:46.920 --> 00:19:49.200]  他們在曠野的時候
[00:19:49.200 --> 00:19:51.920]  神就藉著摩西向以色列人頒布律法
[00:19:51.920 --> 00:19:54.400]  那個律法有說明
[00:19:54.400 --> 00:19:55.400]  你們祝壇的時候
[00:19:55.400 --> 00:19:57.960]  那個壇要在指定的地方
[00:19:57.960 --> 00:19:59.680]  那個樣式是怎樣
[00:19:59.680 --> 00:20:01.880]  在現在這一段時間
[00:20:01.880 --> 00:20:02.880]  那個壇
[00:20:02.880 --> 00:20:05.960]  其實他們在敬拜爺和的地方
[00:20:05.960 --> 00:20:08.960]  就是在侍羅的會幕那裏
[00:20:08.960 --> 00:20:10.720]  在那裏來敬拜神
[00:20:10.720 --> 00:20:13.680]  所以你在另外一個地方來起壇
[00:20:13.680 --> 00:20:16.080]  又是來獻祭的時候
[00:20:16.080 --> 00:20:18.080]  這個就不適宜了
[00:20:18.080 --> 00:20:22.880]  不是神的指示
[00:20:22.880 --> 00:20:26.000]  所以他們要強調這一點
[00:20:26.000 --> 00:20:28.040]  這個壇不是要來獻祭的
[00:20:28.040 --> 00:20:29.560]  還要他們說得很清楚
[00:20:29.560 --> 00:20:32.280]  就是這個壇
[00:20:32.280 --> 00:20:37.800]  是用耶和華的壇的樣式是一樣的
[00:20:37.800 --> 00:20:40.760]  就是說在侍羅的祭壇
[00:20:40.760 --> 00:20:42.320]  有一個樣式
[00:20:42.320 --> 00:20:44.480]  照著神的吩咐去做
