
[00:00:00.000 --> 00:00:03.000]  我們一齊先低頭來祈禱
[00:02:19.960 --> 00:02:23.400]  因為當時羅馬人
[00:02:23.400 --> 00:02:26.840]  正是很大地來逼迫基督徒
[00:02:26.840 --> 00:02:30.880]  甚至尼祿王都放火燒羅馬城
[00:02:30.880 --> 00:02:35.400]  並且嫁禍給基督徒
[00:02:35.400 --> 00:02:40.480]  以致讓更多人來逼迫基督徒
[00:02:40.480 --> 00:02:43.000]  第四章第九節他都說
[00:02:43.000 --> 00:02:44.800]  你要盡快去到我那裏
[00:02:44.800 --> 00:02:47.160]  二十一節他都同樣說
[00:02:47.160 --> 00:02:49.680]  你要趕及冬天之前
[00:02:49.680 --> 00:02:52.600]  你來見我最後一面
[00:02:52.600 --> 00:02:54.480]  所以保羅就想起
[00:02:54.480 --> 00:02:57.240]  他自己即將離世
[00:02:57.240 --> 00:03:00.960]  而事實上歷史亦都告訴我們
[00:03:00.960 --> 00:03:03.680]  當保羅見了提摩太之後
[00:03:03.680 --> 00:03:05.240]  他過了沒多久
[00:03:05.240 --> 00:03:06.560]  他都是被斬頭
[00:03:06.560 --> 00:03:08.880]  他就為主殉道
[00:03:08.880 --> 00:03:10.920]  第二個因素
[00:03:10.920 --> 00:03:12.360]  當時是怎樣呢
[00:03:12.360 --> 00:03:14.320]  原來當時教會裏面
[00:03:14.320 --> 00:03:16.360]  是面對很多的異端
[00:03:16.360 --> 00:03:18.520]  提摩太前書一章三節說
[00:03:18.520 --> 00:03:20.280]  很多的假教師
[00:03:20.280 --> 00:03:23.280]  來傳講假的道理
[00:03:23.280 --> 00:03:25.440]  所以當時教會裏面
[00:03:25.440 --> 00:03:30.400]  就不停地面對這些假教師的威脅和挑戰
[00:03:30.400 --> 00:03:32.440]  而第三樣東西
[00:03:32.440 --> 00:03:35.560]  背景就是當時提摩太的性格
[00:03:35.560 --> 00:03:37.760]  似乎是比較被動的
[00:03:37.760 --> 00:03:41.520]  他好像比較怕事容易退縮
[00:03:41.520 --> 00:03:44.640]  所以提摩太在這樣的情況之下
[00:03:44.640 --> 00:03:47.960]  他就寫了最後一本書
[00:03:47.960 --> 00:03:49.840]  這本書就是提摩太後書
[00:03:49.840 --> 00:03:52.640]  第一章裏面他就告訴提摩太
[00:03:52.640 --> 00:03:54.320]  提摩太你是可以的
[00:03:54.320 --> 00:03:56.240]  你是撐得下去的
[00:03:56.240 --> 00:03:58.680]  接著他就告訴她
[00:03:58.680 --> 00:04:01.480]  你有三個因素你是可以撐下去的
[00:04:01.480 --> 00:04:03.560]  第一個我們要去看
[00:04:03.560 --> 00:04:05.560]  第三節
[00:04:05.560 --> 00:04:07.880]  我們一起讀吧
[00:04:07.880 --> 00:04:09.400]  我感謝神
[00:04:09.400 --> 00:04:12.360]  就是我像我祖先一樣
[00:04:12.360 --> 00:04:15.840]  以清潔的良心所致奉的神
[00:04:15.840 --> 00:04:20.600]  在禱告中晝夜不斷地紀念你
[00:04:20.600 --> 00:04:21.760]  然後第四節這樣說
[00:04:21.760 --> 00:04:23.560]  一想起你流的眼淚
[00:04:23.560 --> 00:04:25.200]  我就渴望見你
[00:04:25.200 --> 00:04:28.600]  好見我滿心有喜樂
[00:04:28.600 --> 00:04:30.800]  原來第一樣東西
[00:04:30.800 --> 00:04:33.160]  保羅告訴提摩太你撐得下去
[00:04:33.160 --> 00:04:37.880]  是因為有我這個生命的師父
[00:04:37.880 --> 00:04:40.720]  原來聖經裏面第二節告訴我們
[00:04:40.720 --> 00:04:41.960]  當他寫信的時候
[00:04:41.960 --> 00:04:43.520]  他怎樣稱呼提摩太呢
[00:04:43.520 --> 00:04:47.480]  他就說我親愛的兒子提摩太
[00:04:47.480 --> 00:04:49.920]  提摩太是他屬靈的兒子
[00:04:49.920 --> 00:04:52.800]  在保羅第一次宣教行程的時候
[00:04:52.800 --> 00:04:54.560]  他認識了提摩太
[00:04:54.560 --> 00:04:56.320]  當時在《士壇傳》
[00:04:56.320 --> 00:04:59.000]  就是這樣描寫提摩太是一個門徒
[00:04:59.000 --> 00:05:02.680]  然後保羅就發覺他是有潛質
[00:05:02.680 --> 00:05:06.840]  所以保羅就好像這樣收了他為一個門徒
[00:05:06.840 --> 00:05:12.840]  保羅就是提摩太的一個生命屬靈的師父
[00:05:12.840 --> 00:05:14.120]  在十幾年的裏面
[00:05:14.120 --> 00:05:18.520]  他一直和保羅宣教開教會
[00:05:18.520 --> 00:05:21.360]  而保羅當他第一次坐牢的時候
[00:05:21.360 --> 00:05:23.760]  他都陪著保羅
[00:05:23.760 --> 00:05:25.880]  而保羅也告訴他
[00:05:25.880 --> 00:05:27.920]  特別在《菲勒比書》也說
[00:05:27.920 --> 00:05:30.040]  當我們去傳福音的時候
[00:05:30.040 --> 00:05:33.320]  當提摩太帶領教會的時候
[00:05:33.320 --> 00:05:36.480]  他待我好像兒子待父親一樣
[00:05:36.480 --> 00:05:38.600]  所以保羅告訴提摩太
[00:05:38.600 --> 00:05:40.880]  你撐得住 為甚麼呢
[00:05:40.880 --> 00:05:43.760]  因為我就是你的生命的師父
[00:05:43.760 --> 00:05:45.920]  我不單是叫你做一些事
[00:05:45.920 --> 00:05:48.280]  或者叫你謝幕養教會
[00:05:48.280 --> 00:05:52.040]  原來保羅其實在整個提摩太前後書
[00:05:52.040 --> 00:05:55.440]  或者其他書信都很流露出
[00:05:55.440 --> 00:05:57.320]  他關心提摩太的時候
[00:05:57.320 --> 00:05:58.640]  他是全人的關懷
[00:05:58.640 --> 00:06:03.000]  他在第三節、第四節告訴我們
[00:06:03.000 --> 00:06:06.520]  他很關心提摩太的情緒
[00:06:06.520 --> 00:06:07.680]  第四節這裡說
[00:06:07.680 --> 00:06:11.680]  他禱告晝夜不斷的紀念你
[00:06:11.680 --> 00:06:14.920]  因為想起你的眼淚
[00:06:14.920 --> 00:06:19.920]  藍絲流的眼淚不是很常有
[00:06:19.920 --> 00:06:23.960]  藍絲甚麼時候才流眼淚
[00:06:23.960 --> 00:06:26.920]  藍絲甚麼時候流眼淚
[00:06:26.920 --> 00:06:30.440]  可能大家馬上想起一些事
[00:06:30.440 --> 00:06:32.400]  但通常有些人是這樣說
[00:06:32.400 --> 00:06:34.240]  藍絲流眼淚有兩個原因
[00:06:34.240 --> 00:06:36.640]  第一就是失去一些東西
[00:06:36.640 --> 00:06:40.680]  第二就是覺得自己是很大的失敗
[00:06:40.680 --> 00:06:42.640]  我也很少見到藍絲流眼淚
[00:06:42.640 --> 00:06:44.800]  但我見過我爸爸流眼淚
[00:06:44.800 --> 00:06:47.280]  幾年前我媽媽去世
[00:06:47.280 --> 00:06:50.160]  我第一次見到我爸爸流眼淚
[00:06:50.160 --> 00:06:56.240]  是很痛哭地在我媽媽的床邊流眼淚
[00:06:56.240 --> 00:07:02.440]  流眼淚代表你很迷失或是其他原因
[00:07:02.440 --> 00:07:07.240]  通常弟兄有情緒或不開心時
[00:07:07.240 --> 00:07:11.280]  他會盡量裝作很堅強
[00:07:11.280 --> 00:07:14.560]  把自己的情緒拿起地氈
[00:07:14.560 --> 00:07:16.800]  放在地氈底蓋起來
[00:07:16.800 --> 00:07:18.640]  不會怎樣去顯露
[00:07:18.640 --> 00:07:23.560]  但保羅在這裡是一個很敏銳的心
[00:07:23.560 --> 00:07:25.640]  因為他是他生命的師傅
[00:07:25.640 --> 00:07:29.360]  可以留意到他的情感
[00:07:29.360 --> 00:07:31.840]  因為在爾忽所
[00:07:31.840 --> 00:07:34.360]  當他們要分離的時候
[00:07:34.360 --> 00:07:36.440]  中長老也流眼淚
[00:07:36.440 --> 00:07:39.240]  包括提摩太流眼淚
[00:07:39.240 --> 00:07:43.640]  所以保羅一路看到之後
[00:07:43.640 --> 00:07:45.360]  聖經就告訴我們
[00:07:45.360 --> 00:07:47.680]  他就在禱告裡面紀念
[00:07:47.680 --> 00:07:49.560]  他怎樣紀念呢?
[00:07:49.560 --> 00:07:51.440]  聖經告訴我們
[00:07:51.440 --> 00:07:55.160]  他是晝夜不斷紀念
[00:07:55.160 --> 00:07:56.680]  這裡的意思是
[00:07:56.680 --> 00:08:01.240]  他是不停地為他祈禱
[00:08:01.240 --> 00:08:02.360]  弟兄姊妹
[00:08:02.360 --> 00:08:07.720]  你何時為別人不停地祈禱呢?
[00:08:07.720 --> 00:08:09.600]  或者你有沒有經歷過
[00:08:09.600 --> 00:08:13.520]  有人不斷地晝夜為你祈禱?
[00:08:13.520 --> 00:08:14.840]  如果有的話
[00:08:14.840 --> 00:08:16.880]  這個人一定很愛你
[00:08:16.880 --> 00:08:23.120]  否則他也是在禱告裡紀念你一兩次或幾次
[00:08:23.120 --> 00:08:25.960]  但是聖經裡面很強調
[00:08:25.960 --> 00:08:29.640]  他是晝夜不斷紀念提摩太
[00:08:29.640 --> 00:08:33.880]  因為他知道提摩太很需要一種支持
[00:08:33.880 --> 00:08:35.800]  所以他就告訴他
[00:08:35.800 --> 00:08:38.400]  你不要怕
[00:08:38.400 --> 00:08:39.320]  你撐得住的
[00:08:39.320 --> 00:08:40.360]  為什麼呢?
[00:08:40.360 --> 00:08:43.640]  我一直為你守望
[00:08:43.640 --> 00:08:45.160]  保羅就是這樣
[00:08:45.160 --> 00:08:48.600]  是提摩太的一個生命的師傅
[00:08:48.600 --> 00:08:52.160]  一直關心他
[00:08:52.160 --> 00:08:54.160]  為他來到祈禱
[00:08:54.160 --> 00:08:55.680]  這是第一樣
[00:08:55.680 --> 00:08:56.840]  第二樣
[00:08:56.840 --> 00:08:58.160]  他告訴提摩太
[00:08:58.160 --> 00:08:59.320]  你撐得住
[00:08:59.320 --> 00:09:03.320]  是因為你的信仰是怎樣的呢?
[00:09:03.320 --> 00:09:05.200]  你的信仰是很堅固的
[00:09:05.200 --> 00:09:09.080]  我們一起來看第五節
[00:09:09.080 --> 00:09:10.320]  第五節這樣說
[00:09:10.320 --> 00:09:13.360]  「我記得你心裡無偽的信心
[00:09:13.360 --> 00:09:16.040]  這信心源自在你外祖母樂兒
[00:09:16.040 --> 00:09:18.720]  和你母親有離基心裡
[00:09:18.720 --> 00:09:21.600]  心信也在你裡面」
[00:09:21.600 --> 00:09:26.440]  原來提摩太的信仰
[00:09:26.440 --> 00:09:29.120]  是源自他的家庭
[00:09:29.120 --> 00:09:30.600]  聖經這裡特別說
[00:09:30.600 --> 00:09:35.320]  他是承接前兩代的女士
[00:09:35.320 --> 00:09:37.800]  特別是他媽媽和外祖母
[00:09:37.800 --> 00:09:39.480]  是給他
[00:09:39.480 --> 00:09:42.480]  這裡其實保羅想告訴我們什麼呢?
[00:09:42.480 --> 00:09:43.680]  原來告訴我們
[00:09:43.680 --> 00:09:45.600]  一個屬靈的家庭
[00:09:45.600 --> 00:09:50.320]  如果能夠將信仰傳遞下去的時候
[00:09:50.320 --> 00:09:53.520]  下一代會受影響
[00:09:53.520 --> 00:09:55.280]  而當我們讀心理學的時候
[00:09:55.280 --> 00:09:56.880]  我們很多時候都知道
[00:09:56.880 --> 00:09:58.200]  一個人的成長
[00:09:58.200 --> 00:10:02.640]  是受他原生的家庭和父母影響最大
[00:10:02.640 --> 00:10:04.200]  所以保羅這裡說
[00:10:04.200 --> 00:10:06.280]  提摩太我知道你
[00:10:06.280 --> 00:10:09.320]  雖然你的性格比較柔弱
[00:10:09.320 --> 00:10:11.760]  但我知道你的信仰
[00:10:11.760 --> 00:10:13.200]  是有根有機的
[00:10:13.200 --> 00:10:15.160]  你的信心是很堅定的
[00:10:15.160 --> 00:10:18.160]  因為你承傳了你媽媽
[00:10:18.160 --> 00:10:21.360]  和你外祖母的信心
[00:10:21.360 --> 00:10:25.920]  以致當你遇到困難的時候
[00:10:25.920 --> 00:10:29.320]  我知道你仍然撐得下去
[00:10:29.320 --> 00:10:33.320]  因為你的信仰不是很隨便
[00:10:33.320 --> 00:10:35.560]  你的信仰是很扎實
[00:10:35.560 --> 00:10:37.720]  所以在這裡告訴我們
[00:10:37.720 --> 00:10:39.840]  原來一個家庭
[00:10:39.840 --> 00:10:44.400]  能夠將屬靈的遺產留給下一代
[00:10:44.400 --> 00:10:46.960]  這是很寶貴的
[00:10:46.960 --> 00:10:48.800]  大家知不知道
[00:10:48.800 --> 00:10:50.520]  約翰.韋斯利
[00:10:50.520 --> 00:10:54.040]  他的媽媽有多少子女
[00:10:54.040 --> 00:10:56.080]  我想從來你們都沒有想過
[00:10:56.080 --> 00:10:58.000]  他有19個子女
[00:10:58.000 --> 00:10:59.480]  嘩!是的
[00:10:59.480 --> 00:11:01.320]  雖然有19個子女
[00:11:01.320 --> 00:11:03.640]  但他每一個星期
[00:11:03.640 --> 00:11:05.360]  他一定堅持
[00:11:05.360 --> 00:11:08.200]  他要逐個逐個見他的子女
[00:11:08.200 --> 00:11:09.600]  和他聊天
[00:11:09.600 --> 00:11:10.920]  為他們一起祈禱
[00:11:10.920 --> 00:11:12.800]  是一小事
[00:11:12.800 --> 00:11:14.840]  他說他們從小到大
[00:11:14.840 --> 00:11:17.040]  我都是這樣帶領他們
[00:11:17.040 --> 00:11:20.560]  所以難怪約翰.韋斯利
[00:11:20.560 --> 00:11:24.440]  成為那一代的屬靈偉人
[00:11:24.440 --> 00:11:26.920]  是帶領整個英國
[00:11:26.920 --> 00:11:29.280]  一個很大的復興
[00:11:29.280 --> 00:11:31.600]  所以作為父母
[00:11:31.600 --> 00:11:34.640]  如果你能夠將屬靈美好的傳統
[00:11:34.640 --> 00:11:36.280]  留給你的子女
[00:11:36.280 --> 00:11:38.960]  你的子女面對試探
[00:11:38.960 --> 00:11:40.080]  面對挑戰
[00:11:40.080 --> 00:11:41.840]  面對困難
[00:11:41.840 --> 00:11:43.880]  他都可以撐得住
[00:11:43.880 --> 00:11:46.600]  我經常告訴一些少年人父母
[00:11:46.600 --> 00:11:49.040]  有些少年人去到某一個年紀
[00:11:49.040 --> 00:11:50.440]  他會很反叛
[00:11:50.440 --> 00:11:51.360]  我說不怕
[00:11:51.360 --> 00:11:53.000]  只要他從小到大
[00:11:53.000 --> 00:11:54.120]  一直在教會
[00:11:54.120 --> 00:11:58.760]  和父母一直幫助他們成長
[00:11:58.760 --> 00:12:00.000]  就算他們反叛了
[00:12:00.000 --> 00:12:01.440]  有幾年他不在
[00:12:01.440 --> 00:12:03.000]  將來長大一點
[00:12:03.000 --> 00:12:03.600]  成熟一點
[00:12:03.600 --> 00:12:05.640]  他又會回來教會
[00:12:05.640 --> 00:12:07.360]  就是這個傳統
[00:12:07.360 --> 00:12:10.080]  那個栽培是很重要的
[00:12:10.080 --> 00:12:11.560]  這裡告訴我們
[00:12:11.560 --> 00:12:14.960]  他說這個信是先在你祖母
[00:12:14.960 --> 00:12:17.640]  和你的媽媽裡面
[00:12:17.640 --> 00:12:19.360]  他說這個就是這樣
[00:12:19.360 --> 00:12:21.760]  一代傳一代在你裡面
[00:12:21.760 --> 00:12:26.320]  是承傳了他的媽媽和祖母
[00:12:26.320 --> 00:12:28.880]  以至到他能夠被培育
[00:12:28.880 --> 00:12:32.400]  他能夠可以有一個堅固的信仰
[00:12:32.400 --> 00:12:33.800]  所以保羅就說
[00:12:33.800 --> 00:12:34.720]  你可以撐得住
[00:12:34.720 --> 00:12:37.040]  我知道你現在在面對教會
[00:12:37.040 --> 00:12:38.120]  很多挑戰
[00:12:38.120 --> 00:12:39.160]  很多困難
[00:12:39.160 --> 00:12:40.680]  但是你的信仰根基
[00:12:40.680 --> 00:12:43.120]  是不會令到你離開教會
[00:12:43.120 --> 00:12:45.400]  然後第三樣是說什麼呢?
[00:12:45.400 --> 00:12:47.560]  是因為你有恩賜
[00:12:47.560 --> 00:12:48.240]  你有恩賜
[00:12:48.240 --> 00:12:49.480]  所以你撐得下去
[00:12:49.480 --> 00:12:50.640]  你可以繼續
[00:12:50.640 --> 00:12:52.280]  在這麼困難的裡面
[00:12:52.280 --> 00:12:53.760]  你都可以侍奉
[00:12:53.760 --> 00:12:55.440]  我們一起來看
[00:12:55.440 --> 00:12:56.240]  第六節
[00:12:56.240 --> 00:12:57.960]  我們一起讀
[00:12:57.960 --> 00:13:01.280]  「為了這緣故,我提醒你,
[00:13:01.280 --> 00:13:05.480]  要把信請像火般守候你的恩賜,
[00:13:05.480 --> 00:13:08.960]  像火一樣在眺望其來。」
[00:13:08.960 --> 00:13:10.080]  第七節這樣說
[00:13:10.080 --> 00:13:12.160]  「因為神所賜給我們的
[00:13:12.160 --> 00:13:13.600]  不是膽怯的靈
[00:13:13.600 --> 00:13:17.880]  而是有能力仁愛自律的靈。」
[00:13:17.880 --> 00:13:18.920]  第三樣東西
[00:13:18.920 --> 00:13:20.640]  保羅告訴提摩太太
[00:13:20.640 --> 00:13:22.840]  你是有恩賜的
[00:13:22.840 --> 00:13:25.680]  因為在提摩太太前書第四章
[00:13:25.680 --> 00:13:27.360]  再告訴我們
[00:13:27.360 --> 00:13:29.880]  提摩太太說
[00:13:29.880 --> 00:13:31.320]  你記不記得
[00:13:31.320 --> 00:13:34.120]  在昔日穆織按守禮的裡面
[00:13:34.120 --> 00:13:36.080]  我和一群長老
[00:13:36.080 --> 00:13:38.000]  是按守在你的裡面
[00:13:38.000 --> 00:13:41.920]  是把教導、牧養教會的恩賜
[00:13:41.920 --> 00:13:43.360]  給了你
[00:13:43.360 --> 00:13:45.760]  所以你一定要繼續
[00:13:45.760 --> 00:13:47.120]  用這個恩賜
[00:13:47.120 --> 00:13:50.360]  來侍奉
[00:13:50.360 --> 00:13:52.200]  你不要膽怯
[00:13:52.200 --> 00:13:53.520]  告訴他
[00:13:53.520 --> 00:13:54.720]  為什麼呢?
[00:13:54.720 --> 00:13:57.520]  因為聖經告訴我們
[00:13:57.520 --> 00:13:59.400]  聖經說
[00:13:59.400 --> 00:14:02.920]  「神藉著我按守給你的恩賜
[00:14:02.920 --> 00:14:04.920]  你要像火一樣
[00:14:04.920 --> 00:14:07.440]  在眺望其來。」
[00:14:07.440 --> 00:14:09.320]  有時我們看字面的時候
[00:14:09.320 --> 00:14:12.320]  以為提摩太太
[00:14:12.320 --> 00:14:14.720]  好像她的恩賜的火
[00:14:14.720 --> 00:14:16.560]  好像差不多熄滅了
[00:14:16.560 --> 00:14:17.960]  其實不是的
[00:14:17.960 --> 00:14:20.160]  原來在這裡說
[00:14:20.160 --> 00:14:22.560]  這個像火一樣
[00:14:22.560 --> 00:14:25.040]  她仍然有一個火
[00:14:25.040 --> 00:14:27.520]  只不過不是很猛烈的火
[00:14:27.520 --> 00:14:31.320]  就好像有時我們去燒烤
[00:14:31.320 --> 00:14:33.040]  燒一燒
[00:14:33.040 --> 00:14:35.280]  你的火是小的
[00:14:35.280 --> 00:14:37.480]  但如果你是怎樣呢?
[00:14:37.480 --> 00:14:40.040]  如果你用報紙或線
[00:14:40.040 --> 00:14:41.440]  撥一下的時候
[00:14:41.440 --> 00:14:43.280]  或者再加些炭
[00:14:43.280 --> 00:14:45.000]  你又會大火
[00:14:45.000 --> 00:14:49.000]  你要讓它燒得很猛烈
[00:14:49.000 --> 00:14:50.840]  如果大家去過大排檔
[00:14:50.840 --> 00:14:52.560]  吃避風塘炒蟹
[00:14:52.560 --> 00:14:53.880]  你就知道
[00:14:53.880 --> 00:14:56.680]  避風塘炒蟹是怎樣的
[00:14:56.680 --> 00:14:57.440]  有沒有吃過?
[00:14:57.440 --> 00:15:00.000]  好像大家沒有吃過
[00:15:00.000 --> 00:15:02.480]  避風塘炒蟹在大排檔是怎樣的?
[00:15:02.480 --> 00:15:04.080]  很夠火鑊的
[00:15:04.080 --> 00:15:05.800]  很夠火氣的
[00:15:05.800 --> 00:15:08.000]  她的火是很猛烈的
[00:15:08.000 --> 00:15:10.240]  然後在上面炒一炒
[00:15:10.240 --> 00:15:13.560]  那碟東西炒出來的時候
[00:15:13.560 --> 00:15:14.640]  你一聞到
[00:15:14.640 --> 00:15:18.200]  你都會覺得很夠火氣
[00:15:18.200 --> 00:15:19.680]  很夠鑊氣
[00:15:19.680 --> 00:15:22.480]  原來保羅提醒提摩泰
[00:15:22.480 --> 00:15:25.800]  提摩泰,你是有恩賜的
[00:15:25.800 --> 00:15:27.800]  你現在面對這些困難
[00:15:27.800 --> 00:15:29.520]  面對我不在你身邊
[00:15:29.520 --> 00:15:31.600]  面對假教師也好
[00:15:31.600 --> 00:15:32.800]  但不要怕
[00:15:32.800 --> 00:15:34.240]  你要繼續侍奉
[00:15:34.240 --> 00:15:35.880]  你要繼續的
[00:15:35.880 --> 00:15:38.160]  來到好像這些火一樣
[00:15:38.160 --> 00:15:40.640]  你要不斷的撥紅它
[00:15:40.640 --> 00:15:42.160]  使火燃燒
[00:15:42.160 --> 00:15:43.120]  意思就是說
[00:15:43.120 --> 00:15:45.280]  你繼續用你的恩賜
[00:15:45.280 --> 00:15:47.280]  原來聖經裡面告訴我們
[00:15:47.280 --> 00:15:49.520]  當神給我們有恩賜的時候
[00:15:49.520 --> 00:15:51.200]  我們盡量要發揮
[00:15:51.200 --> 00:15:53.040]  因為當你越發揮的時候
[00:15:53.040 --> 00:15:54.680]  當你越用的時候
[00:15:54.680 --> 00:15:56.000]  你會越來越用得好
[00:15:56.000 --> 00:15:57.760]  你會越來越好
[00:15:57.760 --> 00:15:59.360]  譬如有人做教導
[00:15:59.360 --> 00:16:00.960]  有人是教主日學的
[00:16:00.960 --> 00:16:02.880]  有人是教小朋友
[00:16:02.880 --> 00:16:04.480]  有人是來教長者
[00:16:04.480 --> 00:16:07.440]  或者有人是做小組組長
[00:16:07.440 --> 00:16:09.280]  你發覺很奇妙的
[00:16:09.280 --> 00:16:12.160]  可能你開頭那一年
[00:16:12.160 --> 00:16:13.640]  你覺得很生熟
[00:16:13.640 --> 00:16:15.440]  但你做著做著的時候
[00:16:15.440 --> 00:16:16.240]  你會覺得
[00:16:16.240 --> 00:16:17.400]  咦,是喔
[00:16:17.400 --> 00:16:18.280]  你又會知道
[00:16:18.280 --> 00:16:20.800]  我應該怎樣做才比較好
[00:16:20.800 --> 00:16:24.560]  我怎樣侍奉才會比較
[00:16:24.560 --> 00:16:26.760]  對弟兄姊妹有幫助
[00:16:26.760 --> 00:16:28.480]  就是這樣
[00:16:28.480 --> 00:16:31.720]  原來神給我們有恩賜
[00:16:31.720 --> 00:16:33.080]  不是藏起來
[00:16:33.080 --> 00:16:36.840]  不是好像普通的文火一樣
[00:16:36.840 --> 00:16:38.600]  好吧,我就這樣去吧
[00:16:38.600 --> 00:16:40.680]  很敷衍的
[00:16:40.680 --> 00:16:42.120]  保羅告訴提摩太太
[00:16:42.120 --> 00:16:43.400]  你有恩賜的
[00:16:43.400 --> 00:16:44.680]  你可以的
[00:16:44.680 --> 00:16:46.160]  雖然那些人
[00:16:46.160 --> 00:16:48.040]  是一直傳講假的教義
[00:16:48.040 --> 00:16:49.440]  但你可以反駁他們
[00:16:49.440 --> 00:16:51.720]  你可以將純正的
[00:16:51.720 --> 00:16:53.360]  我給你的話語
[00:16:53.360 --> 00:16:57.880]  你可以很有勇氣的
[00:16:57.880 --> 00:16:59.880]  去講解出來
[00:16:59.880 --> 00:17:01.440]  當你越講解的時候
[00:17:01.440 --> 00:17:04.760]  聖靈會越幫助你的時候
[00:17:04.760 --> 00:17:09.000]  你就可以在教會裏面做大靈
[00:17:09.000 --> 00:17:11.680]  因此他就鼓勵提摩太太
[00:17:11.680 --> 00:17:12.400]  告訴她
[00:17:12.400 --> 00:17:13.960]  你不需要膽怯的
[00:17:13.960 --> 00:17:15.400]  這裡告訴我們
[00:17:15.400 --> 00:17:17.160]  因為神賜給我們
[00:17:17.160 --> 00:17:19.160]  不是一個膽怯的靈
[00:17:19.160 --> 00:17:21.360]  我們內心的那種靈
[00:17:21.360 --> 00:17:24.000]  不是經常都很害怕的
[00:17:24.000 --> 00:17:26.400]  而是神給我們的那個靈
[00:17:26.400 --> 00:17:29.120]  即是裏面那種的我
[00:17:29.120 --> 00:17:30.200]  是有一種能力的
[00:17:30.200 --> 00:17:32.600]  這種能力是從聖靈那種來的
[00:17:32.600 --> 00:17:33.680]  還有是有愛的
[00:17:33.680 --> 00:17:35.760]  因為那種愛
[00:17:35.760 --> 00:17:38.000]  是包括上帝愛我們
[00:17:38.000 --> 00:17:39.680]  還有我們去愛神
[00:17:39.680 --> 00:17:41.920]  所以當我們去愛神的時候
[00:17:41.920 --> 00:17:43.840]  我們又願意去侍奉神
[00:17:43.840 --> 00:17:45.360]  而當我們侍奉的時候
[00:17:45.360 --> 00:17:48.000]  我們又體會神很愛我們的時候
[00:17:48.000 --> 00:17:49.520]  我們就是越發地
