
[00:00:00.000 --> 00:00:04.460]  有一個做生意的基督徒商人
[00:02:27.580 --> 00:02:30.020]  耶穌在黑西瑪利亞的祈禱
[00:02:30.020 --> 00:02:31.020]  耶穌的祈禱
[00:02:31.020 --> 00:02:33.420]  其實上帝沒有應允他
[00:02:33.420 --> 00:02:34.420]  因爲耶穌的祈禱說
[00:02:34.420 --> 00:02:36.580]  天父上帝這個杯太難頂了
[00:02:36.580 --> 00:02:37.260]  太硬了
[00:02:37.260 --> 00:02:38.660]  我頂不住
[00:02:38.660 --> 00:02:40.660]  可不可以不喝
[00:02:40.660 --> 00:02:42.180]  三次
[00:02:42.180 --> 00:02:43.260]  向上帝祈求
[00:02:43.260 --> 00:02:46.260]  將這個杯拿走
[00:02:46.260 --> 00:02:48.580]  上帝有沒有聽我們的祈禱
[00:02:48.580 --> 00:02:51.060]  有沒有答應祂的祈禱
[00:02:51.060 --> 00:02:52.580]  沒有
[00:02:52.580 --> 00:02:54.180]  但是上帝隨聽了祂的祈禱
[00:02:54.180 --> 00:02:55.860]  分別在哪裏呢
[00:02:55.860 --> 00:02:57.740]  爲什麼我們知道上帝隨聽祂的祈禱呢
[00:02:57.740 --> 00:03:00.100]  因爲祂祈禱到中間的時間
[00:03:00.100 --> 00:03:00.940]  聖經說
[00:03:00.940 --> 00:03:03.500]  有個天使在天上顯現
[00:03:03.500 --> 00:03:04.460]  安慰耶穌
[00:03:04.460 --> 00:03:06.700]  加力量給耶穌
[00:03:06.700 --> 00:03:08.820]  上帝沒有答應耶穌的祈禱
[00:03:08.820 --> 00:03:10.820]  但是上帝隨聽了祂的祈禱
[00:03:10.820 --> 00:03:12.940]  並且做了一件事
[00:03:12.940 --> 00:03:14.260]  因爲隨聽祂的祈禱
[00:03:14.260 --> 00:03:16.580]  讓天使能夠安慰
[00:03:16.580 --> 00:03:17.660]  鼓勵耶穌
[00:03:17.660 --> 00:03:21.580]  讓我們有力量去喝這個杯
[00:03:21.580 --> 00:03:23.660]  這是上個星期大家說的
[00:03:23.660 --> 00:03:25.340]  大家聽到的
[00:03:25.340 --> 00:03:28.620]  所以我們的問題是什麼呢
[00:03:28.620 --> 00:03:30.660]  上帝有沒有答應我們的祈禱
[00:03:30.660 --> 00:03:31.980]  應允我們的祈禱呢
[00:03:31.980 --> 00:03:33.580]  是要看我們的祈求
[00:03:33.580 --> 00:03:36.980]  是否合乎上帝的心意和計劃
[00:03:36.980 --> 00:03:39.060]  合乎上帝的心意和計劃的話
[00:03:39.060 --> 00:03:40.740]  上帝會答應
[00:03:40.740 --> 00:03:42.740]  你爲自己的私慾祈禱的時候
[00:03:42.740 --> 00:03:44.060]  上帝可能就不答應
[00:03:44.060 --> 00:03:45.340]  這個大家都明白的
[00:03:45.340 --> 00:03:47.500]  所以上帝是否答應我們的祈禱呢
[00:03:47.500 --> 00:03:51.820]  是在乎我們的祈求是否合乎神的心意和計劃
[00:03:51.820 --> 00:03:55.220]  而上帝有沒有聽我們的祈禱呢
[00:03:55.220 --> 00:03:59.420]  是在乎我們是否誠實
[00:03:59.420 --> 00:04:05.860]  前者是看我們祈求的對不對
[00:04:05.860 --> 00:04:09.220]  後者是在乎我們祈禱的時候
[00:04:09.220 --> 00:04:12.420]  是否真心誠意
[00:04:12.420 --> 00:04:17.020]  所以今天我們跟大家講另外一個祈禱的方法
[00:04:17.020 --> 00:04:18.660]  這個祈禱的方法
[00:04:18.660 --> 00:04:22.300]  是可以保證上帝不僅是隨聽我們的祈禱
[00:04:22.300 --> 00:04:23.940]  隨聽是最重要的
[00:04:23.940 --> 00:04:25.380]  不僅是隨聽我們的祈禱
[00:04:25.380 --> 00:04:30.540]  而且是更加會專心聽我們的祈禱
[00:04:30.540 --> 00:04:33.780]  要不要聽啊
[00:04:33.780 --> 00:04:35.660]  沒什麼反應
[00:04:35.660 --> 00:04:38.940]  要不要聽啊
[00:04:38.940 --> 00:04:42.220]  我們來看看保羅如何爲二不所教會祈禱
[00:04:42.220 --> 00:04:43.700]  今天我看二不所的書
[00:04:43.700 --> 00:04:46.420]  保羅如何爲二不所教會祈禱
[00:04:46.420 --> 00:04:54.580]  祈求其實就是祈求教會能夠完成上帝救贖世界的計劃
[00:04:54.580 --> 00:04:57.940]  我們看第三章第八到十一節
[00:04:57.940 --> 00:05:00.300]  二不所書第三章第八到十一節
[00:05:00.300 --> 00:05:02.420]  這裏講到保羅說
[00:05:02.420 --> 00:05:06.740]  雖然我是所有信徒當中最微不足道的那個
[00:05:06.740 --> 00:05:09.620]  我竟然望上帝賜給我這個特權
[00:05:09.620 --> 00:05:14.460]  北二百基督萬無限豐富的福音傳給外邦人
[00:05:14.460 --> 00:05:19.940]  使全人類知道上帝如何實行祂奧祕的計劃
[00:05:19.940 --> 00:05:21.940]  但是以往的世代
[00:05:21.940 --> 00:05:26.100]  萬物的創造主上帝是將這個奧祕隱藏起來的
[00:05:26.100 --> 00:05:27.180]  第十節
[00:05:27.180 --> 00:05:30.620]  目的是要在現今的世代
[00:05:30.620 --> 00:05:35.980]  是藉着教會使在天界執政的掌權的
[00:05:35.980 --> 00:05:39.700]  都能夠知道上帝各樣的智慧
[00:05:39.700 --> 00:05:43.020]  上帝這樣做是要根據永恆的旨意
[00:05:43.020 --> 00:05:49.180]  這個旨意已經在我們的主基督耶穌身上實現了
[00:05:49.180 --> 00:05:50.700]  然後如果大家繼續看下去
[00:05:50.700 --> 00:05:52.260]  稍後我們也會看
[00:05:52.260 --> 00:05:54.860]  保羅就在第十四節的時候
[00:05:54.860 --> 00:05:55.940]  講了一大堆之後
[00:05:55.940 --> 00:06:05.260]  他說「所以因此我就在天父上帝面前屈膝跪下
[00:06:05.260 --> 00:06:10.060]  爲已不所的教會懇切的祈禱」
[00:06:10.060 --> 00:06:11.020]  意思是什麼呢?
[00:06:11.020 --> 00:06:18.980]  意思是保羅是明白上帝有一個救贖世界的計劃
[00:06:18.980 --> 00:06:21.860]  而上帝這個救贖世界計劃
[00:06:21.860 --> 00:06:27.700]  教會在其中扮演着一個舉足輕重的角色
[00:06:27.700 --> 00:06:35.140]  所以保羅就按照上帝所關心和最有興趣實現的
[00:06:35.140 --> 00:06:42.220]  最想看到完成的計劃向上帝祈禱
[00:06:42.220 --> 00:06:44.180]  這樣的祈禱
[00:06:44.180 --> 00:06:46.500]  上帝不僅會聽
[00:06:46.500 --> 00:06:49.900]  而且還會很留心地聽
[00:06:49.900 --> 00:06:51.500]  還會有反應
[00:06:51.500 --> 00:06:52.340]  在教會里面
[00:06:52.340 --> 00:06:55.300]  其實我們時不時都會講到人際關係
[00:06:55.300 --> 00:06:57.020]  時不時都會講到大家溝通
[00:06:57.020 --> 00:06:58.700]  這是一個藝術來的
[00:06:58.700 --> 00:07:00.020]  跟別人聊天
[00:07:00.020 --> 00:07:02.820]  有時候也不是那麼容易
[00:07:02.820 --> 00:07:04.220]  所以時不時我們也會講
[00:07:04.220 --> 00:07:06.100]  大家團結生活在小組裏面
[00:07:06.100 --> 00:07:08.740]  大家如何跟新朋友接觸
[00:07:08.740 --> 00:07:09.580]  聊天
[00:07:09.580 --> 00:07:11.460]  大家能夠聊得投契
[00:07:11.460 --> 00:07:14.180]  有時候我們也會講這些題目
[00:07:14.180 --> 00:07:16.540]  小組裏面我們更加希望大家聊天的時候
[00:07:16.540 --> 00:07:19.980]  大家能夠聊得開心快樂
[00:07:19.980 --> 00:07:22.460]  那你如何才能夠在跟人聊天
[00:07:22.460 --> 00:07:23.860]  談話的時候
[00:07:23.860 --> 00:07:27.820]  可以引起對方的注意和興趣呢
[00:07:27.820 --> 00:07:29.660]  如何能夠呢
[00:07:29.660 --> 00:07:30.740]  其實很簡單
[00:07:30.740 --> 00:07:33.100]  你講對方有興趣聽的東西
[00:07:33.100 --> 00:07:35.940]  你講對方關心的事情的時候
[00:07:35.940 --> 00:07:37.620]  他不僅會留心聽你講
[00:07:37.620 --> 00:07:39.060]  而且一定會有反應
[00:07:39.060 --> 00:07:41.420]  你回去小組分享的時候試試
[00:07:41.420 --> 00:07:42.820]  不要先講自己
[00:07:42.820 --> 00:07:44.020]  我說怎樣怎樣
[00:07:44.020 --> 00:07:46.180]  你說我祈禱
[00:07:46.180 --> 00:07:47.860]  關心一下別人關心的事情
[00:07:47.860 --> 00:07:49.020]  現在突然在想什麼
[00:07:49.020 --> 00:07:50.100]  別人在想什麼
[00:07:50.100 --> 00:07:52.300]  別人想做成什麼
[00:07:52.300 --> 00:07:54.380]  關心一下他 問一下他
[00:07:54.380 --> 00:07:56.340]  你看他會不會跟他說話
[00:07:56.340 --> 00:07:58.300]  你看他會不會跟他分享
[00:07:58.300 --> 00:08:01.380]  你看他會不會很有回應
[00:08:01.380 --> 00:08:05.220]  很留心地跟你去溝通
[00:08:05.220 --> 00:08:09.620]  就好像我們現在講的這個講道系列
[00:08:09.620 --> 00:08:10.940]  講祈禱
[00:08:10.940 --> 00:08:12.540]  教會里面不是經常講祈禱的嗎
[00:08:12.540 --> 00:08:13.620]  還要講祈禱
[00:08:13.620 --> 00:08:17.100]  看到的時候可能大家都未必有興趣去聽
[00:08:17.100 --> 00:08:19.540]  祈禱啊 我現在經常都在祈禱
[00:08:19.540 --> 00:08:20.660]  牧師經常教我們
[00:08:20.660 --> 00:08:22.420]  ACTS
[00:08:22.420 --> 00:08:24.980]  感謝讚美 應聚代求
[00:08:24.980 --> 00:08:28.500]  就是祈禱
[00:08:28.500 --> 00:08:31.700]  可能大家看到這個講道系列的時候
[00:08:31.700 --> 00:08:35.300]  對你們來說未必有這麼大的興趣去聽
[00:08:35.300 --> 00:08:36.700]  但是當我們講到
[00:08:36.700 --> 00:08:38.660]  咦 我們祈禱是祈禱了
[00:08:38.660 --> 00:08:40.220]  基督徒時時都在祈禱
[00:08:40.220 --> 00:08:42.140]  但是有時候我們會問
[00:08:42.140 --> 00:08:43.980]  到底神是否在聽
[00:08:43.980 --> 00:08:46.180]  也不是問有沒有答應
[00:08:46.180 --> 00:08:48.140]  到底神是否在聽我們祈禱
[00:08:48.140 --> 00:08:49.700]  我們是否對空氣說話
[00:08:49.700 --> 00:08:52.380]  是否自然主吟吟沉沉的
[00:08:52.380 --> 00:08:54.580]  神是否真的在聽
[00:08:54.580 --> 00:08:56.780]  不知道你祈禱的時候
[00:08:56.780 --> 00:09:00.500]  有沒有試過這樣的疑問
[00:09:00.500 --> 00:09:03.580]  我相信我們基督徒多多少少有時候
[00:09:03.580 --> 00:09:04.980]  都會有這樣的感覺
[00:09:04.980 --> 00:09:08.140]  咦 這次講道系列講什麼
[00:09:08.140 --> 00:09:11.940]  怎樣能夠讓神隨聽我們祈禱
[00:09:11.940 --> 00:09:15.420]  這些是大家有興趣和想知道的東西
[00:09:15.420 --> 00:09:18.300]  希望大家能夠多點留意
[00:09:18.300 --> 00:09:19.860]  當牧師分享的時候
[00:09:19.860 --> 00:09:21.300]  你能夠由心去聽
[00:09:21.300 --> 00:09:25.460]  因爲這個話題
[00:09:25.460 --> 00:09:28.620]  是大家關心和有興趣的事情
[00:09:28.620 --> 00:09:31.620]  所以我們向上祈禱的時候
[00:09:31.620 --> 00:09:35.220]  怎樣的祈禱我們有信心
[00:09:35.220 --> 00:09:36.820]  我當然想保證
[00:09:36.820 --> 00:09:43.420]  我們有信心上帝必定會留心去聽我們祈禱
[00:09:43.420 --> 00:09:49.420]  我們祈禱的內容必須是上帝關心的事情
[00:09:49.420 --> 00:09:50.660]  上帝關心的
[00:09:50.660 --> 00:09:52.980]  上帝想完成的事情
[00:09:52.980 --> 00:09:58.300]  我們沿着重心向上帝祈禱的時候
[00:09:58.300 --> 00:10:01.620]  我保證神不僅會隨聽
[00:10:01.620 --> 00:10:03.540]  而且神會留心去聽
[00:10:03.540 --> 00:10:05.460]  而且會很有反應
[00:10:05.460 --> 00:10:07.300]  我相信到現在
[00:10:07.300 --> 00:10:10.380]  如果你明白牧師解釋給你聽的話
[00:10:10.380 --> 00:10:12.980]  你對這部聖經應該會有更深切的體會
[00:10:12.980 --> 00:10:14.340]  這部聖經大家都很熟悉
[00:10:14.340 --> 00:10:15.540]  大家都會背
[00:10:15.540 --> 00:10:17.380]  耶穌時提到他們的門徒
[00:10:17.380 --> 00:10:20.580]  在《馬太福音》裏面講給我們聽
[00:10:20.580 --> 00:10:25.100]  你們要先求祂的國和祂的義
[00:10:25.100 --> 00:10:26.940]  然後下一句是什麼
[00:10:26.940 --> 00:10:28.900]  這些東西
[00:10:28.900 --> 00:10:30.540]  這些東西其實是我們想要的
[00:10:30.540 --> 00:10:33.100]  就是我們生活上一切所需要的
[00:10:33.100 --> 00:10:35.300]  我們自己關心的東西
[00:10:35.300 --> 00:10:36.860]  聖經是怎樣說的
[00:10:36.860 --> 00:10:40.540]  上帝都要加給你們
[00:10:40.540 --> 00:10:42.020]  我們可不可以爲自己的需要
[00:10:42.020 --> 00:10:43.700]  自己的問題向上帝祈禱
[00:10:43.700 --> 00:10:44.580]  Definitely
[00:10:44.580 --> 00:10:46.700]  你應該這樣做
[00:10:46.700 --> 00:10:49.300]  神會不會聽你誠心祈禱的時候
[00:10:49.300 --> 00:10:51.100]  而我們的禱告祈求
[00:10:51.100 --> 00:10:55.180]  與上帝的心意計劃配合的話
[00:10:55.180 --> 00:10:56.220]  神會聽
[00:10:56.220 --> 00:10:59.220]  神都會應允的
[00:10:59.220 --> 00:11:00.980]  但是這部聖經說
[00:11:00.980 --> 00:11:04.060]  如果我們要先求神的國和神的義
[00:11:04.060 --> 00:11:06.900]  先將神的國和神的義放先
[00:11:06.900 --> 00:11:09.980]  爲着神的心意計劃來祈禱的時候
[00:11:09.980 --> 00:11:11.300]  我們所需要的東西
[00:11:11.300 --> 00:11:14.180]  我們所期望能夠擁有的東西
[00:11:14.180 --> 00:11:16.140]  上帝會加給我們
[00:11:16.140 --> 00:11:17.140]  不僅是給我們
[00:11:17.140 --> 00:11:20.060]  會加倍的給我們
[00:11:20.060 --> 00:11:21.140]  所以我們看到
[00:11:21.140 --> 00:11:23.980]  當保羅爲以弗所教會祈禱的時候
[00:11:23.980 --> 00:11:26.380]  他是祈求上帝能夠幫助
[00:11:26.380 --> 00:11:28.580]  以弗所教會里面的基督徒
[00:11:28.580 --> 00:11:32.420]  能夠完成這個拯救世界的計劃
[00:11:32.420 --> 00:11:34.060]  因爲這是上帝的心意
[00:11:34.060 --> 00:11:37.220]  是上帝關心的最注意的事
[00:11:37.220 --> 00:11:39.180]  那麼你說保羅的這個禱告
[00:11:39.180 --> 00:11:41.260]  上帝會聽嗎
[00:11:41.260 --> 00:11:43.100]  當然會聽
[00:11:43.100 --> 00:11:44.780]  上帝會不會留心聽呢
[00:11:44.780 --> 00:11:46.020]  會留心聽
[00:11:46.020 --> 00:11:47.460]  上帝會不會做些什麼呢
[00:11:47.460 --> 00:11:50.020]  肯定會做
[00:11:50.020 --> 00:11:55.580]  因爲這就是神想要看到實現的一些事情
[00:11:55.580 --> 00:11:58.660]  保羅告訴我們
[00:11:58.660 --> 00:12:00.900]  全世界的人
[00:12:00.900 --> 00:12:01.700]  非猶太人
[00:12:01.700 --> 00:12:03.060]  即是全世界
[00:12:03.060 --> 00:12:04.300]  不僅是猶太人
[00:12:04.300 --> 00:12:06.020]  全世界所有的人
[00:12:06.020 --> 00:12:10.860]  如果因爲聽信福音而得救
[00:12:10.860 --> 00:12:14.140]  這是上帝的心意和計劃
[00:12:14.140 --> 00:12:16.940]  但是聖經說從前是隱藏着的
[00:12:16.940 --> 00:12:18.620]  耶穌來之前
[00:12:18.620 --> 00:12:21.060]  大家都不知道的
[00:12:21.060 --> 00:12:24.020]  沒有這個能力去了解
[00:12:24.020 --> 00:12:26.500]  因爲創造主在那個時間
[00:12:26.500 --> 00:12:27.900]  是刻意地隱藏
[00:12:27.900 --> 00:12:29.220]  直到時候滿足了
[00:12:29.220 --> 00:12:30.780]  時候到了
[00:12:30.780 --> 00:12:32.460]  聖經說就是在今天
[00:12:32.460 --> 00:12:34.100]  就是在今天這個時間
[00:12:34.100 --> 00:12:39.580]  是藉助教會將這個任務完成
[00:12:39.580 --> 00:12:41.500]  大家是否明白到
[00:12:41.500 --> 00:12:45.220]  這個這麼重要的計劃
[00:12:45.220 --> 00:12:46.540]  是救贖世界
[00:12:46.540 --> 00:12:48.740]  拯救世界的計劃
[00:12:48.740 --> 00:12:51.780]  是藉助教會去完成
[00:12:51.780 --> 00:12:52.620]  哇
[00:12:52.620 --> 00:12:54.420]  那麼教會呢
[00:12:54.420 --> 00:13:00.460]  原來就成爲人類社會唯一的盼望
[00:13:00.460 --> 00:13:03.100]  前兩個星期我說過一個題目
[00:13:03.100 --> 00:13:04.980]  但是你有沒有感覺到
[00:13:04.980 --> 00:13:06.420]  我們的教會
[00:13:06.420 --> 00:13:07.340]  Who are we
[00:13:07.340 --> 00:13:09.580]  當然神都祝福我們的教會
[00:13:09.580 --> 00:13:14.980]  但是世界的人類是否能夠得到救贖
[00:13:14.980 --> 00:13:19.020]  原來和我們有一個密切的關係
[00:13:19.020 --> 00:13:20.020]  很多年前
[00:13:20.020 --> 00:13:20.980]  應該是98年吧
[00:13:20.980 --> 00:13:25.180]  有一部布魯斯威尼斯很賣作的電影
[00:13:25.180 --> 00:13:26.340]  不知道有沒有人看過
[00:13:26.340 --> 00:13:27.860]  《阿瑪吉頓》
[00:13:27.860 --> 00:13:29.220]  阿瑪吉多頓
[00:13:29.220 --> 00:13:30.660]  這個是聖經的字
[00:13:30.660 --> 00:13:32.300]  大家知不知道
[00:13:32.300 --> 00:13:33.580]  聖經裏面說到
[00:13:33.580 --> 00:13:34.700]  是末世的時間
[00:13:34.700 --> 00:13:36.980]  是一個毀滅世界的大戰
[00:13:36.980 --> 00:13:39.660]  即是說世界會完蛋的了 打完這場仗
[00:13:39.660 --> 00:13:41.380]  耶穌就會回來了
[00:13:41.380 --> 00:13:43.380]  這部電影是講什麼
[00:13:43.380 --> 00:13:44.260]  大家有沒有人看過
[00:13:44.260 --> 00:13:45.300]  有沒有人看過
[00:13:45.300 --> 00:13:46.620]  《阿瑪吉頓》
[00:13:46.620 --> 00:13:48.140]  不是很多人看過
[00:13:48.140 --> 00:13:51.860]  科幻電影
[00:13:51.860 --> 00:13:54.540]  講到NASA太空總署
[00:13:54.540 --> 00:13:57.220]  發現有一個很大的隕石
[00:13:57.220 --> 00:13:59.460]  好像德薩斯州那麼大的一個隕石
[00:13:59.460 --> 00:14:00.940]  正在撞向地球
[00:14:00.940 --> 00:14:03.260]  不知道還有18天就到了
[00:14:03.260 --> 00:14:04.060]  那怎麼辦
[00:14:04.060 --> 00:14:05.140]  想盡方法
[00:14:05.140 --> 00:14:07.940]  怎樣能夠解決這個世界災難呢
[00:14:07.940 --> 00:14:09.940]  就找了一羣轉探專家
[00:14:09.940 --> 00:14:10.700]  轉郵專家
[00:14:10.700 --> 00:14:13.220]  說我們將它登陸這個隕石
[00:14:13.220 --> 00:14:17.140]  然後坐轉探車去到隕石的中間
[00:14:17.140 --> 00:14:18.780]  放很大量的炸藥
[00:14:18.780 --> 00:14:19.820]  炸掉它
[00:14:19.820 --> 00:14:21.260]  炸成兩三塊
[00:14:21.260 --> 00:14:23.340]  就不會撞向地球了
[00:14:23.340 --> 00:14:25.620]  故事就是這樣
[00:14:25.620 --> 00:14:27.380]  當然了
[00:14:27.380 --> 00:14:30.980]  這羣轉探隊的成員就成爲
[00:14:30.980 --> 00:14:33.740]  拯救世界的唯一排忙
[00:14:33.740 --> 00:14:35.140]  這部電影的結局
[00:14:35.140 --> 00:14:35.700]  當然了
[00:14:35.700 --> 00:14:37.460]  布魯斯威尼斯所扮演的角色
[00:14:37.460 --> 00:14:38.700]  叫什麼名字我都不記得了
[00:14:38.700 --> 00:14:39.980]  是一個船長
[00:14:39.980 --> 00:14:43.020]  爲了拯救這個世界的緣故
[00:14:43.020 --> 00:14:44.220]  他就犧牲
[00:14:44.220 --> 00:14:45.740]  於是就成爲
[00:14:45.740 --> 00:14:49.860]  拯救世界的英雄
[00:14:49.860 --> 00:14:51.260]  剛纔我講過這是科幻電影
[00:14:51.260 --> 00:14:52.420]  不過
[00:14:52.420 --> 00:14:53.020]  大家想想
[00:14:53.020 --> 00:14:56.140]  如果你是其中一個轉探隊的成員
[00:14:56.140 --> 00:14:58.180]  你是其中一個轉探隊的成員
[00:14:58.180 --> 00:15:01.420]  那你身負地球
[00:15:01.420 --> 00:15:02.540]  全人類
[00:15:02.540 --> 00:15:07.900]  生死存亡的一個任務
[00:15:07.900 --> 00:15:09.380]  你自身處地的時候
[00:15:09.380 --> 00:15:13.460]  你會有什麼感覺呢
[00:15:13.460 --> 00:15:16.340]  當然我們坐在電影院裏看電影
[00:15:16.340 --> 00:15:18.780]  但是我講的是事實
[00:15:18.780 --> 00:15:21.060]  因爲聖經是這樣說的
[00:15:21.060 --> 00:15:24.100]  人類是否能夠得到
[00:15:24.100 --> 00:15:27.940]  天父上帝的救贖和拯救
[00:15:27.940 --> 00:15:29.620]  唯一的盼望
[00:15:29.620 --> 00:15:31.180]  是落在教會
[00:15:31.180 --> 00:15:36.540]  是落在你和我的身上
[00:15:36.540 --> 00:15:38.660]  難怪保羅需要爲這件事祈禱
[00:15:38.660 --> 00:15:39.860]  但是我相信我們
[00:15:39.860 --> 00:15:42.580]  如果發覺我們承擔了這麼偉大
[00:15:42.580 --> 00:15:44.700]  這麼重要的工作的時候
[00:15:44.700 --> 00:15:46.020]  我相信我們
[00:15:46.020 --> 00:15:49.100]  都應該爲這件事祈禱吧
[00:15:49.100 --> 00:15:51.860]  大家有沒有呢
[00:15:51.860 --> 00:15:52.820]  其實呢
[00:15:52.820 --> 00:15:56.100]  無論身在世界哪個地方
[00:15:56.100 --> 00:15:57.260]  其實我們有目共睹的
[00:15:57.260 --> 00:16:00.580]  因爲今天的資訊太過發達了
[00:16:00.580 --> 00:16:03.340]  今天的世界其實是
[00:16:03.340 --> 00:16:04.780]  不知道這個是否你的信念
[00:16:04.780 --> 00:16:06.020]  你是這麼相信的
[00:16:06.020 --> 00:16:08.100]  這是我的看法
[00:16:08.100 --> 00:16:12.020]  是日趨墮落的
[00:16:12.020 --> 00:16:13.740]  所謂道德淪亡
[00:16:13.740 --> 00:16:16.500]  好像講得很恐夫之講的說話
[00:16:16.500 --> 00:16:17.460]  但其實
[00:16:17.460 --> 00:16:18.900]  It is true
[00:16:18.900 --> 00:16:20.020]  從我們每天所見到
[00:16:20.020 --> 00:16:21.940]  看到聽到的事情裏面來講
[00:16:21.940 --> 00:16:26.060]  我們的世界是日趨墮落
[00:16:26.060 --> 00:16:26.500]  有些人說
[00:16:26.500 --> 00:16:28.980]  不是,我們的世界在進步當中
[00:16:28.980 --> 00:16:31.180]  Yes 物質文明
[00:16:31.180 --> 00:16:32.060]  物質文明
[00:16:32.060 --> 00:16:33.540]  物質在生活上來講
[00:16:33.540 --> 00:16:34.540]  真的越來越進步
[00:16:34.540 --> 00:16:35.500]  越來越多新的發明
[00:16:35.500 --> 00:16:37.380]  你都追不上
[00:16:37.380 --> 00:16:38.180]  你只是iPhone
[00:16:38.180 --> 00:16:40.380]  現在已經是第七代了
[00:16:40.380 --> 00:16:44.620]  都未供完第二代出來
[00:16:44.620 --> 00:16:48.020]  你會發覺物質文明很發達
[00:16:48.020 --> 00:16:48.980]  但與此同時
[00:16:48.980 --> 00:16:50.740]  那你就要追iPhone
[00:16:50.740 --> 00:16:54.220]  最新的最先進的那些工具
[00:16:54.220 --> 00:16:57.940]  人的慾望和貪婪
[00:16:57.940 --> 00:17:01.460]  也都變得越來越變本加厲
[00:17:01.460 --> 00:17:02.420]  Do you agree?
[00:17:02.420 --> 00:17:03.460]  你看到嗎
