
[00:00:00.000 --> 00:00:05.080]  前一遍我們看到耶穌基督去登山殿像
[00:04:27.720 --> 00:04:29.720]  但是我不斷強調
[00:04:29.720 --> 00:04:31.720]  不要只是聽牧者的講道
[00:04:31.720 --> 00:04:33.720]  你都要思想
[00:04:33.720 --> 00:04:35.720]  你都要去想一想
[00:04:35.720 --> 00:04:38.720]  他所講的是否合乎聖經呢?
[00:04:38.720 --> 00:04:43.720]  我們是要有這個好好的反思的心
[00:04:43.720 --> 00:04:46.720]  但始終這都是別人的宣講
[00:04:46.720 --> 00:04:50.720]  所以我們一定要自己親身去經歷
[00:04:50.720 --> 00:04:53.720]  經歷主的真實 經歷主的豐富
[00:04:53.720 --> 00:04:55.720]  我們要自己研讀聖經
[00:04:55.720 --> 00:04:57.720]  我們自己要實踐真理
[00:04:57.720 --> 00:05:01.720]  於是我們就會能夠和主有密切的關係
[00:05:01.720 --> 00:05:05.720]  記住 我們聽到是要行道的
[00:05:05.720 --> 00:05:07.720]  那你就會經歷更多了
[00:05:07.720 --> 00:05:10.720]  好了 我們看回這件經文
[00:05:10.720 --> 00:05:13.720]  彼得說道 你是永生神的兒子
[00:05:13.720 --> 00:05:15.720]  你是基督
[00:05:15.720 --> 00:05:17.720]  那主耶穌就馬上讚他
[00:05:17.720 --> 00:05:20.720]  這就是神的啟示
[00:05:20.720 --> 00:05:22.720]  彼得當時的答案
[00:05:22.720 --> 00:05:25.720]  絕對不簡單的
[00:05:25.720 --> 00:05:27.720]  因為當時的猶太人
[00:05:27.720 --> 00:05:31.720]  對尼塞亞再尼的君王
[00:05:31.720 --> 00:05:33.720]  這位受高者
[00:05:33.720 --> 00:05:35.720]  是很期待
[00:05:35.720 --> 00:05:37.720]  但他們心目中
[00:05:37.720 --> 00:05:41.720]  尼塞亞一定是一個很威猛的人
[00:05:41.720 --> 00:05:44.720]  他是會來掌管著皇國
[00:05:44.720 --> 00:05:47.720]  有很多兵馬跟著他
[00:05:47.720 --> 00:05:51.720]  所以你會留意到
[00:05:51.720 --> 00:05:53.720]  當時耶穌
[00:05:53.720 --> 00:05:56.720]  和他們觀念中的尼塞亞
[00:05:56.720 --> 00:05:59.720]  是有很大的差距
[00:05:59.720 --> 00:06:03.720]  其實我們每人都有自己的模式
[00:06:03.720 --> 00:06:05.720]  最簡單舉一個例
[00:06:05.720 --> 00:06:08.720]  我1975年讀神學
[00:06:08.720 --> 00:06:10.720]  小朋友很感恩
[00:06:10.720 --> 00:06:12.720]  距離現在已經有四十多年了
[00:06:12.720 --> 00:06:15.720]  在那個年代裏面
[00:06:15.720 --> 00:06:18.720]  傳道人的模式是什麽呢
[00:06:18.720 --> 00:06:20.720]  所以在神學院裏面
[00:06:20.720 --> 00:06:22.720]  甚至我進神學院的時候
[00:06:22.720 --> 00:06:25.720]  那些人都會很質疑的
[00:06:25.720 --> 00:06:27.720]  因為在那個年代裏面
[00:06:27.720 --> 00:06:29.720]  所有的傳道人都是怎樣呢
[00:06:29.720 --> 00:06:31.720]  是很斯文的
[00:06:31.720 --> 00:06:34.720]  講話是很溫柔
[00:06:34.720 --> 00:06:36.720]  很小聲的
[00:06:36.720 --> 00:06:38.720]  白襯衫西褲
[00:06:38.720 --> 00:06:41.720]  有一條很幼的領帶
[00:06:41.720 --> 00:06:44.720]  但那時候我只是二十多歲
[00:06:44.720 --> 00:06:47.720]  那時候我是穿T恤牛仔褲的
[00:06:47.720 --> 00:06:50.720]  走路都是有樓梯
[00:06:50.720 --> 00:06:51.720]  跳樓梯的
[00:06:51.720 --> 00:06:53.720]  三級跳下去
[00:06:53.720 --> 00:06:54.720]  一笑的時候
[00:06:54.720 --> 00:06:56.720]  全身都在動
[00:06:56.720 --> 00:06:58.720]  所以很被人質疑
[00:06:58.720 --> 00:07:00.720]  我是否真的要做傳道人呢
[00:07:00.720 --> 00:07:03.720]  現在可能你接受了我這個形象
[00:07:03.720 --> 00:07:05.720]  請你不要忘記
[00:07:05.720 --> 00:07:07.720]  在1975年
[00:07:07.720 --> 00:07:09.720]  或者那段時間裏面
[00:07:09.720 --> 00:07:13.720]  我完全不是一個傳統的傳道人的模式
[00:07:13.720 --> 00:07:17.720]  其實傳道人可以有很多種
[00:07:17.720 --> 00:07:19.720]  但是在那個年代裏面
[00:07:19.720 --> 00:07:21.720]  他們的觀念就是這樣
[00:07:21.720 --> 00:07:23.720]  我再舉一個例子
[00:07:23.720 --> 00:07:25.720]  待會希望大家不要笑
[00:07:25.720 --> 00:07:27.720]  我記得有一年
[00:07:27.720 --> 00:07:30.720]  我去紐西蘭報道
[00:07:30.720 --> 00:07:32.720]  其實我每一年都去紐西蘭報道
[00:07:32.720 --> 00:07:33.720]  在COVID之後就沒有了
[00:07:33.720 --> 00:07:35.720]  我曾經去了一個地方
[00:07:35.720 --> 00:07:36.720]  是很小的
[00:07:36.720 --> 00:07:38.720]  這個地方叫Nelson
[00:07:38.720 --> 00:07:39.720]  我坐飛機下去
[00:07:39.720 --> 00:07:41.720]  只有十幾個人坐飛機
[00:07:41.720 --> 00:07:43.720]  出到之後
[00:07:43.720 --> 00:07:46.720]  到機場是完全沒有移民過的
[00:07:46.720 --> 00:07:48.720]  行李拿了
[00:07:48.720 --> 00:07:50.720]  就可以開個玻璃門出去
[00:07:50.720 --> 00:07:53.720]  機場的大同是很小的
[00:07:53.720 --> 00:07:55.720]  真的很小
[00:07:55.720 --> 00:07:57.720]  我拿了行李
[00:07:57.720 --> 00:07:59.720]  只有十幾個人
[00:07:59.720 --> 00:08:01.720]  很快就走了
[00:08:01.720 --> 00:08:03.720]  但是有一個人來接我飛機
[00:08:03.720 --> 00:08:05.720]  是一個華籍的人
[00:08:05.720 --> 00:08:08.720]  但是他看見我
[00:08:08.720 --> 00:08:10.720]  但是沒怎麽來
[00:08:10.720 --> 00:08:13.720]  我特意在面前走了兩次
[00:08:13.720 --> 00:08:14.720]  他看著我
[00:08:14.720 --> 00:08:16.720]  都是沒有理我的
[00:08:16.720 --> 00:08:19.720]  那時候我怎麽辦呢
[00:08:19.720 --> 00:08:21.720]  我終於走過去問他
[00:08:21.720 --> 00:08:25.720]  你是不是梁永事牧師
[00:08:25.720 --> 00:08:26.720]  他說 是啊
[00:08:26.720 --> 00:08:28.720]  接著我跟他說
[00:08:28.720 --> 00:08:30.720]  我是啊
[00:08:30.720 --> 00:08:32.720]  他有點質疑
[00:08:32.720 --> 00:08:35.720]  原來他手上拿著一張照片
[00:08:35.720 --> 00:08:38.720]  這張就是我當時他拿著的照片
[00:08:38.720 --> 00:08:41.720]  因為當時1999年的時候
[00:08:41.720 --> 00:08:43.720]  我是拍《基督二千》
[00:08:43.720 --> 00:08:44.720]  拍電視
[00:08:44.720 --> 00:08:46.720]  我跟他拍了這張照片
[00:08:46.720 --> 00:08:47.720]  你想想
[00:08:47.720 --> 00:08:50.720]  打燈都似乎很帥
[00:08:50.720 --> 00:08:52.720]  但是每逢我坐飛機
[00:08:52.720 --> 00:08:55.720]  就一定會穿很鬆身的T恤
[00:08:55.720 --> 00:08:59.720]  穿著一條球褲
[00:08:59.720 --> 00:09:02.720]  玩著小的行李
[00:09:02.720 --> 00:09:05.720]  跟這張照片有很大的距離
[00:09:05.720 --> 00:09:08.720]  所以當他看到的時候
[00:09:08.720 --> 00:09:10.720]  我的真人
[00:09:10.720 --> 00:09:12.720]  他很難來
[00:09:12.720 --> 00:09:13.720]  但是他相信
[00:09:13.720 --> 00:09:16.720]  我就是那個照片裏面的梁永事牧師
[00:09:16.720 --> 00:09:18.720]  當然後面我們還可以
[00:09:18.720 --> 00:09:20.720]  所以你留意到
[00:09:20.720 --> 00:09:23.720]  原來有時候我們對一些人
[00:09:23.720 --> 00:09:25.720]  有一定的印象
[00:09:25.720 --> 00:09:27.720]  但是這個印象
[00:09:27.720 --> 00:09:29.720]  很可能是錯的
[00:09:29.720 --> 00:09:31.720]  主耶穌對彼得的回應
[00:09:31.720 --> 00:09:32.720]  發出了一個讚歎
[00:09:32.720 --> 00:09:35.720]  《馬太宗》第16章第17節
[00:09:35.720 --> 00:09:37.720]  耶穌對他說
[00:09:37.720 --> 00:09:39.720]  西門巴若拿
[00:09:39.720 --> 00:09:41.720]  你是有福的
[00:09:41.720 --> 00:09:43.720]  因為謝不是屬血氣的
[00:09:43.720 --> 00:09:44.720]  只是你的
[00:09:44.720 --> 00:09:47.720]  乃是我在天上的父子
[00:09:47.720 --> 00:09:48.720]  指示你的
[00:09:48.720 --> 00:09:49.720]  我們有沒有留意到
[00:09:49.720 --> 00:09:51.720]  這次耶穌特別
[00:09:51.720 --> 00:09:53.720]  怎樣來稱呼彼得呢
[00:09:53.720 --> 00:09:57.720]  他稱他為西門巴若拿
[00:09:57.720 --> 00:10:00.720]  這個稱呼很特別
[00:10:00.720 --> 00:10:03.720]  是把彼得整個的名字
[00:10:03.720 --> 00:10:05.720]  他講了出來的
[00:10:05.720 --> 00:10:07.720]  西門
[00:10:07.720 --> 00:10:09.720]  原本是他的名字
[00:10:09.720 --> 00:10:13.720]  彼得是耶穌給他起的名字
[00:10:13.720 --> 00:10:15.720]  而若拿
[00:10:15.720 --> 00:10:18.720]  就是他的父親
[00:10:18.720 --> 00:10:20.720]  而另外一個翻譯
[00:10:20.720 --> 00:10:21.720]  是什麼呢
[00:10:21.720 --> 00:10:23.720]  就是若翰
[00:10:23.720 --> 00:10:25.720]  Ban這個字
[00:10:25.720 --> 00:10:27.720]  就是兒子的意思
[00:10:27.720 --> 00:10:29.720]  或者是孫的意思
[00:10:29.720 --> 00:10:32.720]  就是若拿的兒子西門
[00:10:32.720 --> 00:10:35.720]  所以有些人叫Ban
[00:10:35.720 --> 00:10:37.720]  我們大家很熟悉
[00:10:37.720 --> 00:10:39.720]  他叫崩墟
[00:10:39.720 --> 00:10:41.720]  崩墟Ban這個字
[00:10:41.720 --> 00:10:43.720]  就是阿墟的兒子
[00:10:43.720 --> 00:10:46.720]  所以Ban就是別人的孫
[00:10:46.720 --> 00:10:48.720]  我們看看
[00:10:48.720 --> 00:10:52.720]  約翰福音一章第42節
[00:10:52.720 --> 00:10:54.720]  於是領他去見耶穌
[00:10:54.720 --> 00:10:56.720]  耶穌看著他說
[00:10:56.720 --> 00:11:00.720]  你是約翰的兒子西門
[00:11:00.720 --> 00:11:01.720]  記不記得
[00:11:01.720 --> 00:11:04.720]  在圈子的聖經裡面
[00:11:04.720 --> 00:11:07.720]  約翰在馬帝福音
[00:11:07.720 --> 00:11:09.720]  第16章第17節裡面
[00:11:09.720 --> 00:11:10.720]  就叫做若拿
[00:11:10.720 --> 00:11:13.720]  他說你不是再叫西門了
[00:11:13.720 --> 00:11:15.720]  你叫做基伐
[00:11:15.720 --> 00:11:19.720]  基伐翻譯出來就是彼得的意思
[00:11:19.720 --> 00:11:22.720]  這個是彼得
[00:11:22.720 --> 00:11:24.720]  他這樣對他說話的時候
[00:11:24.720 --> 00:11:26.720]  有一個特別的醒覺
[00:11:26.720 --> 00:11:28.720]  很簡單舉個例子
[00:11:28.720 --> 00:11:30.720]  我叫我兒子和我女兒
[00:11:30.720 --> 00:11:33.720]  兒子或者女兒或者小亨利
[00:11:33.720 --> 00:11:35.720]  我很少叫他們全名
[00:11:35.720 --> 00:11:38.720]  如果我叫他們全名的時候
[00:11:38.720 --> 00:11:41.720]  一定是有些很特別的事情發生
[00:11:41.720 --> 00:11:44.720]  同樣我的妻子我的兒女
[00:11:44.720 --> 00:11:47.720]  都不會叫我梁永善牧師
[00:11:47.720 --> 00:11:49.720]  但是如果他突然跟我說
[00:11:49.720 --> 00:11:51.720]  梁牧師
[00:11:51.720 --> 00:11:54.720]  那一定是很特別的
[00:11:54.720 --> 00:11:57.720]  一定要留意來聽
[00:11:57.720 --> 00:12:00.720]  所以這個很明顯表示
[00:12:00.720 --> 00:12:03.720]  他說西門巴約拿
[00:12:03.720 --> 00:12:06.720]  就是說你是人的兒子
[00:12:06.720 --> 00:12:09.720]  是屬血肉之體的
[00:12:09.720 --> 00:12:11.720]  這個時候這一刻
[00:12:11.720 --> 00:12:12.720]  他就指出你是一個
[00:12:12.720 --> 00:12:14.720]  熟別的屬靈指引
[00:12:14.720 --> 00:12:17.720]  這個不是血氣指示你的
[00:12:17.720 --> 00:12:20.720]  那是我天上的父
[00:12:20.720 --> 00:12:22.720]  來帶去指示你的
[00:12:22.720 --> 00:12:25.720]  主耶穌特別的來帶去指出
[00:12:25.720 --> 00:12:29.720]  彼得他不是從熟世的觀點
[00:12:29.720 --> 00:12:32.720]  來帶去確認耶穌的身份
[00:12:32.720 --> 00:12:36.720]  他不是單從外表來看耶穌
[00:12:36.720 --> 00:12:38.720]  正如保羅都曾經在
[00:12:38.720 --> 00:12:41.720]  《哥倫多後書》第五章第十六節說到
[00:12:41.720 --> 00:12:45.720]  我曾經有憑外貌來斷定耶穌
[00:12:45.720 --> 00:12:47.720]  所以那時候他未歸向主之前
[00:12:47.720 --> 00:12:49.720]  他是否定耶穌的
[00:12:49.720 --> 00:12:51.720]  去追殺那些基督徒的
[00:12:51.720 --> 00:12:54.720]  他說這個是神給你的啟示
[00:12:54.720 --> 00:12:56.720]  很真
[00:12:56.720 --> 00:12:58.720]  如果單憑我們自己個人的力量
[00:12:58.720 --> 00:13:00.720]  我們的努力
[00:13:00.720 --> 00:13:03.720]  我們的智慧和我們所謂的聰明
[00:13:03.720 --> 00:13:05.720]  我們窮一生之力
[00:13:05.720 --> 00:13:09.720]  都不能夠完全認識得了我們的神
[00:13:09.720 --> 00:13:12.720]  如果沒有神的恩典
[00:13:12.720 --> 00:13:14.720]  沒有神的啟示
[00:13:14.720 --> 00:13:16.720]  沒有神的感動的時候
[00:13:16.720 --> 00:13:19.720]  人是沒有辦法了解神的事情
[00:13:19.720 --> 00:13:22.720]  沒有辦法了解神的道
[00:13:22.720 --> 00:13:24.720]  如果沒有了聖靈在他心裡
[00:13:24.720 --> 00:13:26.720]  來做工作的時候
[00:13:26.720 --> 00:13:29.720]  我們是沒有辦法認識神的真理
[00:13:29.720 --> 00:13:32.720]  我們看看《哥倫多前書》
[00:13:32.720 --> 00:13:35.720]  第二章第十到第十一節
[00:13:35.720 --> 00:13:40.720]  只有神食著聖靈向我們顯明了
[00:13:40.720 --> 00:13:42.720]  因為聖靈參透萬事
[00:13:42.720 --> 00:13:45.720]  就是神深奧的事也參透了
[00:13:45.720 --> 00:13:48.720]  除了在人裡頭的靈
[00:13:48.720 --> 00:13:50.720]  誰知道人的事
[00:13:50.720 --> 00:13:51.720]  像這樣
[00:13:51.720 --> 00:13:53.720]  除了神的靈
[00:13:53.720 --> 00:13:56.720]  也沒有人知道神的事
[00:13:56.720 --> 00:13:59.720]  這裏是很清楚的指出
[00:13:59.720 --> 00:14:03.720]  原來彼得是被神的靈啟迪
[00:14:03.720 --> 00:14:06.720]  於是講出這句話
[00:14:06.720 --> 00:14:08.720]  我們在這裏想一想
[00:14:08.720 --> 00:14:09.720]  糟了
[00:14:09.720 --> 00:14:11.720]  是不是每一個人
[00:14:11.720 --> 00:14:16.720]  都不能夠完全受得了神的事呢
[00:14:16.720 --> 00:14:19.720]  不是有人來認識到神嗎
[00:14:19.720 --> 00:14:22.720]  一切好像由神來決定
[00:14:22.720 --> 00:14:23.720]  你不要忘記
[00:14:23.720 --> 00:14:25.720]  主耶穌稱讚彼得
[00:14:25.720 --> 00:14:27.720]  你是有福的
[00:14:27.720 --> 00:14:30.720]  原來意思就是有福的人就是你
[00:14:30.720 --> 00:14:32.720]  西門巴約
[00:14:32.720 --> 00:14:34.720]  而這個有福
[00:14:34.720 --> 00:14:38.720]  是從聖經一貫的教導
[00:14:38.720 --> 00:14:40.720]  是有關聯的
[00:14:40.720 --> 00:14:41.720]  很簡單舉個例子
[00:14:41.720 --> 00:14:43.720]  我想大家懂不懂
[00:14:43.720 --> 00:14:44.720]  就是詩篇
[00:14:44.720 --> 00:14:45.720]  懂得背
[00:14:45.720 --> 00:14:47.720]  第一篇的第二節
[00:14:47.720 --> 00:14:50.720]  為起我耶和華的律法
[00:14:50.720 --> 00:14:52.720]  就耶施上的
[00:14:52.720 --> 00:14:55.720]  借人變為有福
[00:14:55.720 --> 00:14:57.720]  原來今天我們的有福
[00:14:57.720 --> 00:15:00.720]  是因為我們不斷去追求神
[00:15:00.720 --> 00:15:03.720]  於是我們會有這個福氣
[00:15:03.720 --> 00:15:05.720]  要成為一個蒙福
[00:15:05.720 --> 00:15:08.720]  要有一個福氣的人
[00:15:08.720 --> 00:15:12.720]  他不是單單從神那裏領受這些教導
[00:15:12.720 --> 00:15:15.720]  自己都需要有一個渴慕
[00:15:15.720 --> 00:15:17.720]  和追求真理的心
[00:15:17.720 --> 00:15:20.720]  這個是很重要的
[00:15:20.720 --> 00:15:23.720]  所以哥倫多前書第2章14說道
[00:15:23.720 --> 00:15:25.720]  然而屬血血地的人
[00:15:25.720 --> 00:15:27.720]  不領會神聖靈的事
[00:15:27.720 --> 00:15:29.720]  反倒以為愚絕
[00:15:29.720 --> 00:15:31.720]  並且不能知道
[00:15:31.720 --> 00:15:33.720]  而因為這些事
[00:15:33.720 --> 00:15:35.720]  唯有屬靈的人才能看透
[00:15:35.720 --> 00:15:37.720]  有些人以為自己很好
[00:15:37.720 --> 00:15:39.720]  拒絕聖靈的感動
[00:15:39.720 --> 00:15:41.720]  於是他就不認識神
[00:15:41.720 --> 00:15:43.720]  他就會覺得這個信仰是差的
[00:15:43.720 --> 00:15:46.720]  但如果我們肯謙卑自己
[00:15:46.720 --> 00:15:48.720]  我們肯努力去追求的時候
[00:15:48.720 --> 00:15:51.720]  我們就一定有福了
[00:15:51.720 --> 00:15:53.720]  彼得說出了
[00:15:53.720 --> 00:15:56.720]  主啊,你就是永生神的兒子
[00:15:56.720 --> 00:16:00.720]  這個時候你是神所差派過來的
[00:16:00.720 --> 00:16:03.720]  這個時候是很重要的
[00:16:03.720 --> 00:16:06.720]  所以我們要知道
[00:16:06.720 --> 00:16:08.720]  這個福氣是什麼呢
[00:16:08.720 --> 00:16:12.720]  就是彼得他誤導
[00:16:12.720 --> 00:16:14.720]  他領悟到這個道理
[00:16:14.720 --> 00:16:16.720]  於是他得福了
[00:16:16.720 --> 00:16:19.720]  於是耶穌一督就說這個福氣
[00:16:19.720 --> 00:16:21.720]  第十八節
[00:16:21.720 --> 00:16:23.720]  我還告訴你
[00:16:23.720 --> 00:16:25.720]  你是彼得
[00:16:25.720 --> 00:16:29.720]  我要把我的教會建造在盤石上
[00:16:29.720 --> 00:16:33.720]  陰間的權柄不能勝過他
[00:16:33.720 --> 00:16:35.720]  大家都很想知道
[00:16:35.720 --> 00:16:37.720]  就是經歷
[00:16:37.720 --> 00:16:39.720]  這一節的經文
[00:16:39.720 --> 00:16:41.720]  其實是有很爭議性的
[00:16:41.720 --> 00:16:47.720]  特別天主教就視彼得為第一個的教皇
[00:16:47.720 --> 00:16:50.720]  而他的繼承者
[00:16:50.720 --> 00:16:54.720]  都是用這一節的經文作為一個基礎
[00:16:54.720 --> 00:16:58.720]  也都說天國的約時已經交給他了
[00:16:58.720 --> 00:17:00.720]  我們要留意
[00:17:00.720 --> 00:17:05.720]  彼得這個字就是patrius
[00:17:05.720 --> 00:17:08.720]  就是用男性的
[00:17:08.720 --> 00:17:11.720]  大家知道中文都有男性的他有女性的他
[00:17:11.720 --> 00:17:13.720]  男性的他就站在人邊
[00:17:13.720 --> 00:17:15.720]  女性的他就站在女的邊
[00:17:15.720 --> 00:17:18.720]  彼得就是陽性的
[00:17:18.720 --> 00:17:20.720]  就是男性的
[00:17:20.720 --> 00:17:23.720]  但是可以建基在盤石上
[00:17:23.720 --> 00:17:25.720]  盤石是petra
[00:17:25.720 --> 00:17:28.720]  petra就是用陰性
[00:17:28.720 --> 00:17:30.720]  就是女性的
[00:17:30.720 --> 00:17:32.720]  我已經跟大家說
[00:17:32.720 --> 00:17:34.720]  我會在下一年
[00:17:34.720 --> 00:17:37.720]  就會帶隊去以色列
[00:17:37.720 --> 00:17:39.720]  5月那一團
[00:17:39.720 --> 00:17:41.720]  就會去約旦
[00:17:41.720 --> 00:17:44.720]  約旦有一個很出名的地方
[00:17:44.720 --> 00:17:46.720]  也是世界文化遺產
[00:17:46.720 --> 00:17:48.720]  就叫做皮特拉古城
[00:17:48.720 --> 00:17:50.720]  英文是什麼
[00:17:50.720 --> 00:17:52.720]  就是petra
[00:17:52.720 --> 00:17:54.720]  那裡全部都是石頭
[00:17:54.720 --> 00:17:57.720]  我們更加留意到
[00:17:57.720 --> 00:18:00.720]  阿蘭文也有盤石這個字
[00:18:00.720 --> 00:18:05.720]  而彼得這個字就是什麼
[00:18:05.720 --> 00:18:09.720]  彼得的希臘文就是petra
[00:18:09.720 --> 00:18:13.720]  但是在阿蘭文裡面就叫做基法
[00:18:13.720 --> 00:18:15.720]  基法是什麼
[00:18:15.720 --> 00:18:18.720]  就是盤石的意思
[00:18:18.720 --> 00:18:23.720]  所以今天傳統的教導
[00:18:23.720 --> 00:18:27.720]  特別我自己在六八年信主
[00:18:27.720 --> 00:18:31.720]  那個年代基督教和天主教是對立的
[00:18:31.720 --> 00:18:35.720]  很多時候天主教是一個異端
[00:18:35.720 --> 00:18:39.720]  甚至指到當時的教皇
[00:18:39.720 --> 00:18:42.720]  紅衣主教就是啟十裡面的紅龍
[00:18:42.720 --> 00:18:46.720]  為了要抗衡天主教
[00:18:46.720 --> 00:18:48.720]  他們指出兩者有分別
[00:18:48.720 --> 00:18:50.720]  陽性和陰性
[00:18:50.720 --> 00:18:52.720]  因為教會才會用陰性
[00:18:52.720 --> 00:18:55.720]  所以他們用阿蘭語來傾談的時候
[00:18:55.720 --> 00:18:57.720]  不要忘記
[00:18:57.720 --> 00:19:00.720]  阿蘭文裡面是沒有分男性和女性的
[00:19:00.720 --> 00:19:03.720]  之後有不同的解釋
[00:19:03.720 --> 00:19:05.720]  我們儘管看一看
[00:19:05.720 --> 00:19:08.720]  有哪幾種不同的解釋
