
[00:00:00.000 --> 00:00:03.760]  好,我們一起祈禱先,好嗎?
[00:02:55.080 --> 00:02:59.040]  但是無論他們有多出色
[00:02:59.040 --> 00:03:01.920]  我覺得他們沒有辦法超越我們
[00:03:01.920 --> 00:03:04.040]  其實今天我們所相信的
[00:03:04.040 --> 00:03:05.600]  簡述這些猶太人
[00:03:05.600 --> 00:03:08.160]  又一路帶領這些猶太人的神
[00:03:08.160 --> 00:03:10.760]  因為他是超越過這些
[00:03:10.760 --> 00:03:13.120]  很出色、很聰明的猶太人
[00:03:13.120 --> 00:03:17.000]  我們一起看看《二草下書》好嗎?
[00:03:17.000 --> 00:03:18.840]  《二草下書》五十五章九節
[00:03:18.840 --> 00:03:21.360]  大家看到我們一起讀好嗎?
[00:03:21.360 --> 00:03:22.840]  1、2、3
[00:03:22.840 --> 00:03:25.120]  天怎樣高過地
[00:03:25.120 --> 00:03:29.480]  照樣我的道路高過你們的道路
[00:03:29.480 --> 00:03:33.280]  我的意念高過你們的意念
[00:03:33.280 --> 00:03:36.960]  很明顯就是無論怎樣聰明也好
[00:03:36.960 --> 00:03:38.920]  我們的神是有超越性的
[00:03:38.920 --> 00:03:40.880]  他是超越過了這些人
[00:03:40.880 --> 00:03:43.200]  既然神有超越性
[00:03:43.200 --> 00:03:50.480]  就讓神絕對有能力去帶領這些以色列人
[00:03:50.480 --> 00:03:52.080]  甚至今天的你和我
[00:03:52.080 --> 00:03:53.880]  我們處於一個複雜的世界
[00:03:53.880 --> 00:03:55.920]  神的超越性仍然可以
[00:03:55.920 --> 00:03:59.600]  一路有能力絕對有能力帶領你和我
[00:03:59.600 --> 00:04:02.120]  去渡過任何的處境
[00:04:02.120 --> 00:04:04.720]  神怎樣帶領當年的以色列人
[00:04:04.720 --> 00:04:09.320]  同樣今天怎樣帶領我們這班新的以色列人呢?
[00:04:09.320 --> 00:04:11.880]  他是用雲柱、火柱
[00:04:11.880 --> 00:04:16.160]  在聖經裡面有很多地方描述雲柱、火柱
[00:04:16.160 --> 00:04:17.920]  除了出一集之外
[00:04:17.920 --> 00:04:20.200]  我們可以在《文數記》找到
[00:04:20.200 --> 00:04:23.600]  我們看看《文數記》九章十五至十六節
[00:04:23.600 --> 00:04:27.480]  他說當以色列人立起帳幕那天
[00:04:27.480 --> 00:04:29.600]  有雲彩覆蓋那個帳幕
[00:04:29.600 --> 00:04:32.280]  就是發跪存放的帳幕
[00:04:32.280 --> 00:04:34.760]  從晚上到早晨
[00:04:34.760 --> 00:04:35.880]  雲彩在上面
[00:04:35.880 --> 00:04:37.680]  形狀好像火一樣
[00:04:37.680 --> 00:04:39.040]  上在那裡
[00:04:39.040 --> 00:04:40.800]  雲彩遮蓋在帳幕
[00:04:40.800 --> 00:04:44.520]  夜間就好像餘火一樣
[00:04:44.520 --> 00:04:49.280]  雲柱、火柱其實是代表神的同在
[00:04:49.280 --> 00:04:51.720]  剛才《敬拜師哥》、《敬拜隊》
[00:04:51.720 --> 00:04:54.960]  不斷在說我們渴望神的同在
[00:04:54.960 --> 00:04:57.520]  雲柱、火柱等於神的同在
[00:04:57.520 --> 00:04:59.240]  由以色列人離開埃及
[00:04:59.240 --> 00:05:02.680]  一直漂浮、流浪四十年
[00:05:02.680 --> 00:05:06.600]  直到他們到達他們應許的目的地加南地
[00:05:06.600 --> 00:05:10.200]  雲柱、火柱從來都沒有離開過他們
[00:05:10.200 --> 00:05:11.280]  正如今天一樣
[00:05:11.280 --> 00:05:15.240]  以色列人經過當年這麼多的日程裡面
[00:05:15.240 --> 00:05:17.720]  我們今年開始
[00:05:17.720 --> 00:05:20.400]  我們經歷過之前那段日子
[00:05:20.400 --> 00:05:22.120]  在這個疫情之後
[00:05:22.120 --> 00:05:23.280]  在這個世界
[00:05:23.280 --> 00:05:24.880]  大家會發覺疫情之後
[00:05:24.880 --> 00:05:27.400]  這個世界好像很多東西都不同了
[00:05:27.400 --> 00:05:28.880]  人心不同了
[00:05:28.880 --> 00:05:30.440]  信心不同了
[00:05:30.440 --> 00:05:31.880]  習慣不同了
[00:05:31.880 --> 00:05:33.400]  行為不同了
[00:05:33.400 --> 00:05:35.360]  世界的格局都不同了
[00:05:35.360 --> 00:05:38.160]  天災人禍又好像特別多一樣
[00:05:38.160 --> 00:05:40.400]  有經濟、困境
[00:05:40.400 --> 00:05:42.000]  有這個罵那個
[00:05:42.000 --> 00:05:43.800]  那個又罵這個
[00:05:43.800 --> 00:05:45.840]  似乎你想想環顧四周
[00:05:45.840 --> 00:05:48.040]  可能有很多的困惑
[00:05:48.040 --> 00:05:49.760]  很多的絕望
[00:05:49.760 --> 00:05:52.480]  甚至我剛才跟Donald聊天
[00:05:52.480 --> 00:05:54.320]  他充滿悲傷
[00:05:54.320 --> 00:05:58.440]  好像這個世界有很多的黑暗、不開心
[00:05:58.440 --> 00:06:00.520]  不開心好像一個勢力一樣
[00:06:00.520 --> 00:06:02.640]  好像控制著我們一樣
[00:06:02.640 --> 00:06:04.200]  在這些處境裡面
[00:06:04.200 --> 00:06:05.800]  今天神要跟大家說
[00:06:05.800 --> 00:06:08.240]  無論你身處什麼處境
[00:06:08.240 --> 00:06:09.800]  多麼複雜、多麼困難
[00:06:09.800 --> 00:06:12.440]  神的魂、處、火、處
[00:06:12.440 --> 00:06:14.280]  一直與大家同在
[00:06:14.280 --> 00:06:17.760]  今天我很想跟大家提到魂、處、火、處
[00:06:17.760 --> 00:06:20.000]  但是你有沒有留意過題目?
[00:06:20.000 --> 00:06:22.320]  如果我就這樣說魂、處、火、處
[00:06:22.320 --> 00:06:23.600]  那就叫魂、處、火、處
[00:06:23.600 --> 00:06:25.360]  今天的題目多了什麼?
[00:06:25.360 --> 00:06:29.320]  我們的魂、處、火、處
[00:06:29.320 --> 00:06:30.800]  丁子梅,你在一生裡面
[00:06:30.800 --> 00:06:33.640]  你見不見到你的魂、處、火、處?
[00:06:33.640 --> 00:06:37.320]  今天你見不見到你的魂、處、火、處?
[00:06:37.320 --> 00:06:40.440]  究竟魂、處、火、處對於我們的生命有什麼影響呢?
[00:06:40.440 --> 00:06:43.440]  我今天想跟大家看兩個影響
[00:06:43.440 --> 00:06:45.760]  第一個影響就是
[00:06:45.760 --> 00:06:47.720]  保護
[00:06:47.720 --> 00:06:49.000]  在《春夏及記》
[00:06:49.000 --> 00:06:53.640]  我嘗試說一個大家都很熟悉的故事
[00:06:53.640 --> 00:06:56.240]  神用十災
[00:06:56.240 --> 00:06:58.760]  逼得覺得自己天下無敵
[00:06:58.760 --> 00:07:00.440]  覺得自己是神的法老王
[00:07:00.440 --> 00:07:03.960]  願意讓這群以色列人離開
[00:07:03.960 --> 00:07:05.800]  當以色列人離開了埃及之後
[00:07:05.800 --> 00:07:08.920]  法老王在皇宮裡面
[00:07:08.920 --> 00:07:12.480]  想想、想想、想想、想想
[00:07:12.480 --> 00:07:14.640]  越想就越不服氣
[00:07:14.640 --> 00:07:17.800]  越想就越不值得
[00:07:17.800 --> 00:07:18.640]  為什麼呢?
[00:07:18.640 --> 00:07:20.080]  因為你們這群傢伙
[00:07:20.080 --> 00:07:21.960]  搞得我的國家
[00:07:21.960 --> 00:07:25.000]  七國禁亂、烏煙瘴氣
[00:07:25.000 --> 00:07:26.960]  我啊
[00:07:26.960 --> 00:07:30.440]  都叫做超級大國,記住,埃及不是現在
[00:07:30.440 --> 00:07:33.000]  埃及是當年的超級大國
[00:07:33.000 --> 00:07:34.600]  你搞得我這個超級大國
[00:07:34.600 --> 00:07:37.280]  一塌糊塗,接著拍拍哪裡就走了
[00:07:37.280 --> 00:07:39.360]  那我顏面何存?
[00:07:39.360 --> 00:07:41.560]  於是法老王就做了一個決定
[00:07:41.560 --> 00:07:44.640]  就動用了全國的機動部隊
[00:07:44.640 --> 00:07:48.880]  包括那些戰車,馬拉的戰車,騎兵,機動部隊
[00:07:48.880 --> 00:07:51.560]  走得很快的兵
[00:07:51.560 --> 00:07:53.960]  就去追殺以色列人
[00:07:53.960 --> 00:07:55.840]  以色列人
[00:07:55.840 --> 00:07:58.360]  去到紅海的邊邊
[00:07:58.360 --> 00:08:00.080]  一片汪洋
[00:08:00.080 --> 00:08:01.280]  怎麼過海呢?
[00:08:01.280 --> 00:08:02.320]  沒有船
[00:08:02.320 --> 00:08:03.720]  山板都沒有
[00:08:03.720 --> 00:08:07.320]  接著後面聽那些馬蹄聲,那些戰車聲來著
[00:08:07.320 --> 00:08:09.920]  前無去路,後有追兵
[00:08:09.920 --> 00:08:13.240]  但是當時帶領著以色列人的
[00:08:13.240 --> 00:08:14.840]  民主、火柱
[00:08:14.840 --> 00:08:17.560]  就馬上變成他們的盾牌
[00:08:17.560 --> 00:08:19.160]  我們看看《春節及記》
[00:08:19.160 --> 00:08:22.320]  十四章十九至二十節
[00:08:22.320 --> 00:08:23.720]  我們一起讀一讀這個
[00:08:23.720 --> 00:08:25.480]  十四章十九至二十節
[00:08:25.480 --> 00:08:26.960]  一二三
[00:08:26.960 --> 00:08:30.440]  在以色列營前行走臣的使者
[00:08:30.440 --> 00:08:32.960]  轉到他門後邊去
[00:08:32.960 --> 00:08:38.680]  運柱也從他門前邊轉到他門後邊立著
[00:08:38.680 --> 00:08:43.600]  在埃及營和以色列營中間有運柱
[00:08:43.600 --> 00:08:46.280]  一邊黑暗,一邊發光
[00:08:46.280 --> 00:08:49.680]  中夜兩下不得相近
[00:08:49.680 --> 00:08:52.040]  運柱火柱本來帶領著他們的
[00:08:52.040 --> 00:08:53.400]  無端端轉到後面
[00:08:53.400 --> 00:08:55.040]  變為盾牌
[00:08:55.040 --> 00:08:56.760]  保護著他們
[00:08:56.760 --> 00:08:59.200]  之後的故事大家也很熟悉
[00:08:59.200 --> 00:09:03.840]  紅海一夜之間退去洗水
[00:09:03.840 --> 00:09:05.920]  以色列人走過那些旱地
[00:09:05.920 --> 00:09:11.440]  埃及的戰車、騎兵也追上去
[00:09:11.440 --> 00:09:13.040]  紅海就蓋起來
[00:09:13.040 --> 00:09:17.040]  全部消滅了整個埃及的軍隊
[00:09:17.040 --> 00:09:19.320]  你覺得這樣是不是完結呢?
[00:09:19.320 --> 00:09:21.280]  你以為消滅了那些敵人
[00:09:21.280 --> 00:09:23.120]  你過了紅海就完結嗎?
[00:09:23.120 --> 00:09:25.880]  不是啊,這是故事的開始
[00:09:25.880 --> 00:09:28.200]  接著以色列想面對的是什麼呢?
[00:09:28.200 --> 00:09:32.840]  今天的巴勒斯坦曠野和沙漠
[00:09:32.840 --> 00:09:35.360]  巴勒斯坦曠野和沙漠有什麼特點呢?
[00:09:35.360 --> 00:09:38.040]  白天和晚上溫差極大
[00:09:38.040 --> 00:09:40.960]  白天去到四十八九度
[00:09:40.960 --> 00:09:47.880]  這個呢,我當年去以色列巴勒斯坦的沙漠
[00:09:47.880 --> 00:09:52.040]  去到四十八度,我記得當年去到四十九度
[00:09:52.040 --> 00:09:55.720]  你坐在那裡也不是很渾身不自在
[00:09:55.720 --> 00:09:57.440]  結果我們縮進了酒店
[00:09:57.440 --> 00:09:59.920]  冷氣才勉強可以頂得住
[00:09:59.920 --> 00:10:02.960]  汗好像沒有流得那麼厲害
[00:10:02.960 --> 00:10:06.080]  當時是有風吹我們的
[00:10:06.080 --> 00:10:10.160]  但是那些風就像一個風筒吹著你的臉
[00:10:10.160 --> 00:10:13.320]  你想像一下,一群人走著走著
[00:10:13.320 --> 00:10:15.880]  你走著走著,不是像我們一樣,在敷衍
[00:10:15.880 --> 00:10:19.120]  敷衍也很熱,你走著走著更加熱
[00:10:19.120 --> 00:10:20.880]  熱得不得了
[00:10:20.880 --> 00:10:23.520]  還有呢,當時是沒有太陽油的
[00:10:23.520 --> 00:10:27.440]  我們中間的姐妹們,這些新Blog是沒有的
[00:10:27.440 --> 00:10:31.040]  沒有其他東西的,你只能包著
[00:10:31.040 --> 00:10:33.560]  日曬夜曬好像曬傷
[00:10:33.560 --> 00:10:35.800]  雲柱呢,很有趣
[00:10:35.800 --> 00:10:39.120]  雲柱有防UV的
[00:10:39.120 --> 00:10:42.440]  雲柱火車遮著你,它是防止外光
[00:10:42.440 --> 00:10:43.880]  免曬傷你
[00:10:43.880 --> 00:10:45.240]  好了,晚上呢
[00:10:45.240 --> 00:10:48.600]  那個溫度可以跌到零下
[00:10:48.600 --> 00:10:50.120]  零下又怎樣呢?
[00:10:50.120 --> 00:10:52.320]  雲柱火柱,我不知道它是怎樣的
[00:10:52.320 --> 00:10:55.680]  好像一個暖爐一樣,火柱在你旁邊
[00:10:55.680 --> 00:10:57.480]  保溫,還有呢
[00:10:57.480 --> 00:11:01.760]  晚上的曠野是有很多野獸出來襲擊人類的
[00:11:01.760 --> 00:11:03.040]  你怎樣嚇走它呢?
[00:11:03.040 --> 00:11:04.400]  火柱
[00:11:04.400 --> 00:11:06.240]  阿丁姐妹,所以其實呢
[00:11:06.240 --> 00:11:10.280]  那個雲柱火柱其實是在保護我們
[00:11:10.280 --> 00:11:13.080]  在保護神的子民
[00:11:13.080 --> 00:11:16.240]  也是代表神對他所愛的人
[00:11:16.240 --> 00:11:20.760]  那群子民,他的慈愛,還有他的保護
[00:11:20.760 --> 00:11:22.920]  今天呢,可能我們
[00:11:22.920 --> 00:11:25.520]  幻觀我們身邊,可能我們自己
[00:11:25.520 --> 00:11:28.560]  都有很多不同程度的恐懼
[00:11:28.560 --> 00:11:30.920]  經濟下滑
[00:11:30.920 --> 00:11:33.480]  可能有人怕
[00:11:33.480 --> 00:11:35.360]  又裁員又搬總部
[00:11:35.360 --> 00:11:38.400]  又零售業不好
[00:11:38.400 --> 00:11:42.080]  又露很多東西,很多裁員,工資不夠
[00:11:42.080 --> 00:11:46.240]  所以其實,可能有些人怕失業
[00:11:46.240 --> 00:11:47.840]  怕減薪
[00:11:47.840 --> 00:11:50.920]  可能自己創業又怕生意不好
[00:11:50.920 --> 00:11:52.880]  甚至可能有人在
[00:11:52.880 --> 00:11:55.680]  財務、健康
[00:11:55.680 --> 00:11:57.720]  甚至關係上的難處
[00:11:57.720 --> 00:12:00.720]  你會覺得很難克服
[00:12:00.720 --> 00:12:02.440]  又或者可能,我不知道大家
[00:12:02.440 --> 00:12:04.640]  工作時間很長
[00:12:04.640 --> 00:12:06.960]  我剛出來工作,工作時間很長
[00:12:06.960 --> 00:12:09.280]  通常我十一、二點走
[00:12:09.280 --> 00:12:10.840]  很長時間都是這樣
[00:12:10.840 --> 00:12:14.280]  都是這樣,你早點走,老闆就在背你
[00:12:14.280 --> 00:12:15.640]  會有這樣的情況
[00:12:15.640 --> 00:12:18.080]  但是你覺得人盈盈盈盈盈
[00:12:18.080 --> 00:12:21.200]  我為了什麼呢?我正在做什麼呢?
[00:12:21.200 --> 00:12:24.160]  會不會我恐懼,我將來想過的生活
[00:12:24.160 --> 00:12:27.120]  我過不了呢?可能很多
[00:12:27.120 --> 00:12:30.720]  很多這些恐懼,很多這些擔心
[00:12:30.720 --> 00:12:33.360]  但是今天呢,神都跟我們說
[00:12:33.360 --> 00:12:35.000]  神是我們的保護
[00:12:35.000 --> 00:12:37.040]  是我們的幫助者
[00:12:37.040 --> 00:12:39.360]  在你不知道的情況之下
[00:12:39.360 --> 00:12:41.160]  神會出手幫助你
[00:12:41.160 --> 00:12:44.160]  因為我想說的見證,是我親身經歷
[00:12:44.160 --> 00:12:47.360]  但是說到見證之前,我很想跟大家
[00:12:47.360 --> 00:12:51.640]  跟大家分享我們聽見證的態度
[00:12:51.640 --> 00:12:54.800]  見證呢,就不是見證我自己
[00:12:54.800 --> 00:12:57.480]  見證是我們見證神的作為
[00:12:57.480 --> 00:12:59.560]  所以呢,那些見證
[00:12:59.560 --> 00:13:02.120]  或者有些處境未必跟你一樣
[00:13:02.120 --> 00:13:06.160]  但是我們看,我們要聽、學的
[00:13:06.160 --> 00:13:09.720]  就是神在那些處境裡面的作為
[00:13:09.720 --> 00:13:12.400]  換句話說,如果你聽見證
[00:13:12.400 --> 00:13:15.200]  你聽到第一句就說,也不關我的事
[00:13:15.200 --> 00:13:16.880]  那就不關你的事了
[00:13:16.880 --> 00:13:18.720]  你就聽不到你應該聽的東西
[00:13:18.720 --> 00:13:19.760]  大家明白嗎?
[00:13:19.760 --> 00:13:22.600]  所以我鼓勵大家不妨開放我的心
[00:13:22.600 --> 00:13:24.160]  譬如阿南的處境
[00:13:24.160 --> 00:13:26.200]  當然不同我的處境
[00:13:26.200 --> 00:13:30.080]  但是神介入阿南的處境的屬性
[00:13:30.080 --> 00:13:33.200]  他的權能,他的慈愛,他的信實
[00:13:33.200 --> 00:13:35.000]  是不變的
[00:13:35.000 --> 00:13:36.920]  所以在阿南的處境
[00:13:36.920 --> 00:13:39.040]  同時,神也用我
[00:13:39.040 --> 00:13:40.880]  對我最好的處境
[00:13:40.880 --> 00:13:43.160]  用他的方法介入我的處境
[00:13:43.160 --> 00:13:46.120]  所以我聽的,我就是榮耀神的信實
[00:13:46.120 --> 00:13:47.280]  他的權能
[00:13:47.280 --> 00:13:52.040]  所以我希望大家用這個態度去聽見證
[00:13:52.040 --> 00:13:55.640]  所以將來你聽見證的時候
[00:13:55.640 --> 00:13:57.200]  無論那些處境有什麼不同
[00:13:57.200 --> 00:13:59.400]  你聽到神的作為
[00:13:59.400 --> 00:14:01.240]  你聽到神的屬性
[00:14:01.240 --> 00:14:02.880]  你聽到神的慈愛
[00:14:02.880 --> 00:14:05.520]  那我覺得大家都應該把這件事放進口袋裡
[00:14:05.520 --> 00:14:07.400]  將來無論你什麼處境都好
[00:14:07.400 --> 00:14:09.480]  你相信神會帶領你
[00:14:09.480 --> 00:14:12.320]  你相信神應許一定會成就
[00:14:12.320 --> 00:14:14.880]  你相信神不會撇棄你
[00:14:14.880 --> 00:14:16.600]  就是這一種了,好嗎?
[00:14:16.600 --> 00:14:17.440]  所以大家
[00:14:17.440 --> 00:14:19.880]  好,2008年我講我自己的經歷
[00:14:19.880 --> 00:14:24.920]  2008年6月,我和一班大兄姐妹去日本旅行
[00:14:24.920 --> 00:14:29.640]  我們在東京租車,一路駕上去東北的地方
[00:14:29.640 --> 00:14:34.200]  經過岩手縣、秋田縣、新式縣
[00:14:34.200 --> 00:14:36.600]  去到青森縣那些地方
[00:14:36.600 --> 00:14:39.680]  挺開心的,因為6月天氣很好
[00:14:39.680 --> 00:14:43.080]  但是有一件事是我奇差一著的
[00:14:43.080 --> 00:14:45.040]  就是我在香港換了國際牌
[00:14:45.040 --> 00:14:46.480]  但是忘記帶
[00:14:46.480 --> 00:14:49.600]  結果整程只有一個大兄駕車
[00:14:49.600 --> 00:14:52.280]  我也顧念那個大兄累了
[00:14:52.280 --> 00:14:54.520]  所以我們玩完一大堆,很好玩
[00:14:54.520 --> 00:14:56.480]  然後回程的時候
[00:14:56.480 --> 00:14:58.040]  在日本的高速公路
[00:14:58.040 --> 00:15:00.520]  去到福島縣那個地方
[00:15:00.520 --> 00:15:03.560]  大家都記得福島縣,311這個核電廠
[00:15:03.560 --> 00:15:06.200]  那個縣,那時候還沒有311的
[00:15:06.200 --> 00:15:10.760]  去到那個地方在高速公路那裡發生了一些意外
[00:15:10.760 --> 00:15:13.680]  就是大家知道高速公路開得很快
[00:15:13.680 --> 00:15:16.280]  我們接著撞見的情況
[00:15:16.280 --> 00:15:18.600]  在日本比較少見的
[00:15:18.600 --> 00:15:20.480]  就是一輛車開得很快
[00:15:20.480 --> 00:15:23.880]  接著很近距離地設置
[00:15:23.880 --> 00:15:27.360]  我覺得駕車的那位大兄
[00:15:27.360 --> 00:15:29.760]  路面經驗很少,他有些恐慌
[00:15:29.760 --> 00:15:33.880]  突然間有輛車突然間高速地切線進來
[00:15:33.880 --> 00:15:36.160]  我覺得他有機會
[00:15:36.160 --> 00:15:37.560]  他應該踩煞車
[00:15:37.560 --> 00:15:39.280]  他可能踩到油門
[00:15:39.280 --> 00:15:42.000]  結果大家都知道兩輛車,砰!
[00:15:42.000 --> 00:15:44.360]  接著他繼續恐慌
[00:15:44.360 --> 00:15:46.360]  可能繼續踩油門
[00:15:46.360 --> 00:15:48.560]  接著砰完之後
[00:15:48.560 --> 00:15:56.920]  那輛車就向前衝了400公里
[00:15:56.920 --> 00:15:58.840]  當然不是400公里
[00:15:58.840 --> 00:16:01.520]  是4公里
[00:16:01.520 --> 00:16:04.280]  都差不多了,都很多個球場
[00:16:04.280 --> 00:16:09.520]  你想像衝前那4公里
[00:16:09.520 --> 00:16:11.640]  就不斷碰到車
[00:16:11.640 --> 00:16:13.800]  不斷撞到邊邊
[00:16:13.800 --> 00:16:16.200]  碰到車,撞到邊邊
[00:16:16.200 --> 00:16:18.000]  結果那輛車變成怎樣呢?
[00:16:18.000 --> 00:16:22.240]  給大家看一張照片
[00:16:22.240 --> 00:16:27.000]  大家記住,那4個人是坐著車的
[00:16:27.000 --> 00:16:30.480]  是的,我是坐在後面
[00:16:30.480 --> 00:16:31.880]  如果我是坐在前面
[00:16:31.880 --> 00:16:35.680]  那對夫婦都可以
[00:16:35.680 --> 00:16:37.720]  我想說的是什麼呢?
[00:16:37.720 --> 00:16:40.280]  你想想,撞成這樣
[00:16:40.280 --> 00:16:41.920]  但是我們還可以
[00:16:41.920 --> 00:16:43.120]  兩對夫婦
[00:16:43.120 --> 00:16:45.440]  當時撞車那幾秒
[00:16:45.440 --> 00:16:48.640]  原來人可以想很多事情
[00:16:48.640 --> 00:16:53.400]  原來那幾秒,我想是迅雷不及掩耳的時候
[00:16:53.400 --> 00:16:57.040]  我已經想到,如果萬一他們上了天家怎麼辦呢?
[00:16:57.040 --> 00:16:59.120]  我們會不會去香港悼念他們呢?
[00:16:59.120 --> 00:17:01.120]  會不會我們一起上天家怎麼辦?
[00:17:01.120 --> 00:17:03.560]  原來想到這麼多事情
[00:17:03.560 --> 00:17:05.760]  但是無論如何,神的保護是什麼呢?
[00:17:05.760 --> 00:17:07.120]  我們真的沒事
[00:17:07.120 --> 00:17:09.760]  但是回來之後
[00:17:09.760 --> 00:17:12.920]  看回那個情況就更加覺得神的保護
[00:17:12.920 --> 00:17:13.680]  為什麼呢?
[00:17:13.680 --> 00:17:15.480]  第一,我們沒事,這是第一
[00:17:15.480 --> 00:17:20.680]  第二呢,其實呢,我回來問問那些
[00:17:20.680 --> 00:17:23.440]  習慣開車的人,就是在澳門練車的人
[00:17:23.440 --> 00:17:26.960]  他說你們這樣描述那種撞法
[00:17:26.960 --> 00:17:29.000]  你們是應該翻車的
[00:17:29.000 --> 00:17:30.440]  但是我們沒有翻車
[00:17:30.440 --> 00:17:36.200]  我想如果翻了車,我就在這裡跟大家分享了
[00:17:36.200 --> 00:17:37.920]  第三件事呢,就更加危險了
[00:17:37.920 --> 00:17:40.080]  更加應該說不了道的
[00:17:40.080 --> 00:17:44.960]  就是呢,原來撞完車之後發現是在漏油
[00:17:44.960 --> 00:17:48.000]  而那位弟兄是沒有意識到事的
[00:17:48.000 --> 00:17:50.760]  竟然沒有著火,這是第三個
[00:17:50.760 --> 00:17:52.520]  第四個是什麼呢?
[00:17:52.520 --> 00:17:57.200]  第四個更加麻煩,為什麼呢?
[00:17:57.200 --> 00:18:01.120]  你知道在日本發生交通意外是會怎樣的嗎?
[00:18:01.120 --> 00:18:02.320]  原來是很麻煩的
[00:18:02.320 --> 00:18:04.280]  第一,你言語不通
[00:18:04.280 --> 00:18:07.360]  我們四個都不懂日文
[00:18:07.360 --> 00:18:09.960]  日本的警察是不懂英文的
[00:18:09.960 --> 00:18:16.320]  所以那些警察車來的時候,那個警察跟我們說日文
[00:18:16.320 --> 00:18:17.320]  以為我們是日本人
[00:18:17.320 --> 00:18:21.640]  接著我們說,I don't know
