
[00:00:00.000 --> 00:00:04.920]  大家好,我們繼續講聖經人及故事
[00:08:07.320 --> 00:08:09.320]  可能過夜幾天才回來
[00:08:09.320 --> 00:08:11.320]  你們是哪裡來的?
[00:08:11.320 --> 00:08:15.320]  他們說:我們是在哈蘭那裡來的
[00:08:15.320 --> 00:08:16.320]  哈蘭
[00:08:16.320 --> 00:08:17.320]  Koran
[00:08:17.320 --> 00:08:19.320]  Ch是讀K
[00:08:19.320 --> 00:08:20.320]  Koran
[00:08:20.320 --> 00:08:21.320]  Koran
[00:08:21.320 --> 00:08:24.320]  我們是在交叉路哈蘭那裡來的
[00:08:24.320 --> 00:08:26.320]  哈蘭
[00:08:26.320 --> 00:08:29.320]  我想阿國嘔吐了
[00:08:29.320 --> 00:08:30.320]  眼睛都大了
[00:08:30.320 --> 00:08:32.320]  就這樣去到一個井
[00:08:32.320 --> 00:08:34.320]  看到幾群羊伏在那裡
[00:08:34.320 --> 00:08:35.320]  三群羊
[00:08:35.320 --> 00:08:37.320]  他就問:兄弟,你們是哪裡來的?
[00:08:37.320 --> 00:08:38.320]  哪裡人士?
[00:08:38.320 --> 00:08:40.320]  哈蘭
[00:08:40.320 --> 00:08:43.320]  我們家就在哈蘭
[00:08:43.320 --> 00:08:44.320]  主人在哈蘭
[00:08:44.320 --> 00:08:46.320]  哈蘭
[00:08:46.320 --> 00:08:49.320]  就是我現在要去的地方
[00:08:49.320 --> 00:08:51.320]  他就問:哈蘭
[00:08:51.320 --> 00:08:54.320]  你認不認識拿學這個人?
[00:08:54.320 --> 00:08:57.320]  拿學有個孫叫拉班
[00:08:57.320 --> 00:08:59.320]  你們認不認識他?
[00:08:59.320 --> 00:09:02.320]  拿學是誰呢?
[00:09:02.320 --> 00:09:03.320]  Lakot
[00:09:03.320 --> 00:09:05.320]  Lakot是
[00:09:05.320 --> 00:09:06.320]  哼
[00:09:06.320 --> 00:09:07.320]  這樣的意思
[00:09:07.320 --> 00:09:08.320]  哼
[00:09:08.320 --> 00:09:14.320]  是阿伯拉罕的爺爺
[00:09:14.320 --> 00:09:16.320]  阿伯拉罕的爺爺
[00:09:16.320 --> 00:09:17.320]  就是
[00:09:17.320 --> 00:09:20.320]  你認不認識老爺爺?
[00:09:20.320 --> 00:09:22.320]  那個伯伯叫拿學
[00:09:22.320 --> 00:09:23.320]  他的孫叫拉班
[00:09:23.320 --> 00:09:25.320]  其實那些人是不會認識拿學的
[00:09:25.320 --> 00:09:27.320]  是會認識拉班
[00:09:27.320 --> 00:09:29.320]  因為他們從來沒有見過拿學
[00:09:29.320 --> 00:09:31.320]  他們只認識拉班
[00:09:31.320 --> 00:09:32.320]  不過就知道
[00:09:32.320 --> 00:09:35.320]  拉班的先祖叫拿學
[00:09:35.320 --> 00:09:37.320]  並不是本地人
[00:09:37.320 --> 00:09:40.320]  是吳爾那邊的人
[00:09:40.320 --> 00:09:41.320]  哦
[00:09:41.320 --> 00:09:42.320]  拿學嘛
[00:09:42.320 --> 00:09:44.320]  拉班聽過
[00:09:44.320 --> 00:09:46.320]  認識認識
[00:09:46.320 --> 00:09:47.320]  他們就說
[00:09:47.320 --> 00:09:48.320]  我們認識他
[00:09:48.320 --> 00:09:50.320]  很大戶的
[00:09:50.320 --> 00:09:51.320]  很多樣的
[00:09:51.320 --> 00:09:53.320]  有錢人來的
[00:09:53.320 --> 00:09:54.320]  你認識他嗎?
[00:09:54.320 --> 00:09:55.320]  這樣
[00:09:55.320 --> 00:09:56.320]  阿伯就說
[00:09:56.320 --> 00:09:58.320]  他好不好?
[00:09:58.320 --> 00:09:59.320]  他平安嗎?
[00:09:59.320 --> 00:10:00.320]  大家知道這個字
[00:10:00.320 --> 00:10:01.320]  Shalom
[00:10:01.320 --> 00:10:03.320]  Shalom就是平安
[00:10:03.320 --> 00:10:05.320]  指健全
[00:10:05.320 --> 00:10:06.320]  Shalom好不好?
[00:10:06.320 --> 00:10:08.320]  Shalom就是四肢在
[00:10:08.320 --> 00:10:09.320]  沒有死
[00:10:09.320 --> 00:10:10.320]  最近好不好?
[00:10:10.320 --> 00:10:11.320]  Shalom
[00:10:11.320 --> 00:10:13.320]  沒有染到疫症
[00:10:13.320 --> 00:10:14.320]  Shalom好不好?
[00:10:14.320 --> 00:10:15.320]  很耐心
[00:10:15.320 --> 00:10:16.320]  很平安
[00:10:16.320 --> 00:10:18.320]  境界很好
[00:10:18.320 --> 00:10:19.320]  這個Shalom
[00:10:19.320 --> 00:10:20.320]  他們就說
[00:10:20.320 --> 00:10:21.320]  平安
[00:10:21.320 --> 00:10:23.320]  這個平安是指什麼呢?
[00:10:23.320 --> 00:10:25.320]  是指一般的
[00:10:25.320 --> 00:10:27.320]  他好不好?
[00:10:27.320 --> 00:10:28.320]  拉班
[00:10:28.320 --> 00:10:30.320]  他好不好?
[00:10:30.320 --> 00:10:31.320]  挺好啊
[00:10:31.320 --> 00:10:32.320]  他們回答他
[00:10:32.320 --> 00:10:33.320]  平安挺好啊
[00:10:33.320 --> 00:10:35.320]  看一看
[00:10:35.320 --> 00:10:36.320]  那些牧羊人就說
[00:10:36.320 --> 00:10:37.320]  看一看
[00:10:37.320 --> 00:10:38.320]  他的女兒
[00:10:38.320 --> 00:10:39.320]  拉傑
[00:10:39.320 --> 00:10:40.320]  另一群羊
[00:10:40.320 --> 00:10:41.320]  快要來了
[00:10:41.320 --> 00:10:42.320]  看到嗎?
[00:10:42.320 --> 00:10:43.320]  那個人就是
[00:10:43.320 --> 00:10:45.320]  拉班的女兒
[00:10:45.320 --> 00:10:46.320]  這樣
[00:10:46.320 --> 00:10:48.320]  拉班我們都認識
[00:10:48.320 --> 00:10:49.320]  拉班的女兒
[00:10:49.320 --> 00:10:50.320]  我們都認識
[00:10:50.320 --> 00:10:51.320]  帶羊的
[00:10:51.320 --> 00:10:52.320]  這樣
[00:10:52.320 --> 00:10:53.320]  他女兒
[00:10:53.320 --> 00:10:54.320]  看一看
[00:10:54.320 --> 00:10:55.320]  他女兒拉傑
[00:10:55.320 --> 00:10:56.320]  拉傑
[00:10:56.320 --> 00:10:57.320]  拉傑
[00:10:57.320 --> 00:10:58.320]  拉傑
[00:10:58.320 --> 00:10:59.320]  拉傑
[00:10:59.320 --> 00:11:00.320]  就是普通話
[00:11:00.320 --> 00:11:01.320]  拉傑
[00:11:01.320 --> 00:11:02.320]  怎樣譯出來呢?
[00:11:02.320 --> 00:11:03.320]  我也不知道
[00:11:03.320 --> 00:11:04.320]  拉傑
[00:11:04.320 --> 00:11:05.320]  怎樣譯出中文呢?
[00:11:05.320 --> 00:11:06.320]  我也不知道
[00:11:06.320 --> 00:11:08.320]  因為他叫Rachel
[00:11:08.320 --> 00:11:09.320]  看一看
[00:11:09.320 --> 00:11:10.320]  CH讀
[00:11:10.320 --> 00:11:12.320]  CH讀K
[00:11:12.320 --> 00:11:14.320]  Rachel
[00:11:14.320 --> 00:11:15.320]  Rachel
[00:11:15.320 --> 00:11:18.320]  Rachel怎樣譯出拉傑呢?
[00:11:18.320 --> 00:11:20.320]  Rachel
[00:11:20.320 --> 00:11:22.320]  你
[00:11:22.320 --> 00:11:23.320]  不懂
[00:11:23.320 --> 00:11:24.320]  不懂譯
[00:11:24.320 --> 00:11:25.320]  譯了拉傑
[00:11:25.320 --> 00:11:26.320]  我們都認識拉傑
[00:11:26.320 --> 00:11:27.320]  Rachel
[00:11:27.320 --> 00:11:28.320]  Rachel原來是
[00:11:28.320 --> 00:11:29.320]  癡羊
[00:11:29.320 --> 00:11:31.320]  癡性的羊
[00:11:31.320 --> 00:11:33.320]  原來這個名字是這樣
[00:11:33.320 --> 00:11:35.320]  千萬不要改成拉傑
[00:11:35.320 --> 00:11:37.320]  一個女性
[00:11:37.320 --> 00:11:38.320]  癡性的羊
[00:11:38.320 --> 00:11:39.320]  你看看
[00:11:39.320 --> 00:11:42.320]  拉傑帶著羊來
[00:11:42.320 --> 00:11:43.320]  這樣
[00:11:43.320 --> 00:11:45.320]  拉傑你
[00:11:45.320 --> 00:11:46.320]  是這個
[00:11:46.320 --> 00:11:48.320]  拉班的女兒
[00:11:48.320 --> 00:11:50.320]  嘩
[00:11:50.320 --> 00:11:51.320]  適合我
[00:11:51.320 --> 00:11:52.320]  我就是想
[00:11:52.320 --> 00:11:54.320]  要娶拉班的女兒
[00:11:54.320 --> 00:11:56.320]  因為媽媽和爸爸都是這樣說的
[00:11:56.320 --> 00:11:58.320]  我舅父的女兒
[00:11:58.320 --> 00:11:59.320]  嘩
[00:11:59.320 --> 00:12:01.320]  馬上眼睛起了心
[00:12:01.320 --> 00:12:02.320]  嘩
[00:12:02.320 --> 00:12:03.320]  不要了
[00:12:03.320 --> 00:12:04.320]  於是
[00:12:04.320 --> 00:12:07.320]  你看看雅各果然是有計之人
[00:12:07.320 --> 00:12:09.320]  雅各和其他牧羊人說
[00:12:09.320 --> 00:12:10.320]  遠遠
[00:12:10.320 --> 00:12:11.320]  很遠
[00:12:11.320 --> 00:12:14.320]  對面山群羊是拉傑的
[00:12:14.320 --> 00:12:15.320]  他們很厲害
[00:12:15.320 --> 00:12:16.320]  一認就認到
[00:12:16.320 --> 00:12:17.320]  雅各就說
[00:12:17.320 --> 00:12:18.320]  日頭還高
[00:12:18.320 --> 00:12:19.320]  即是未曾日落
[00:12:19.320 --> 00:12:20.320]  通常
[00:12:20.320 --> 00:12:22.320]  飲羊是日落的
[00:12:22.320 --> 00:12:23.320]  即是行完一日
[00:12:23.320 --> 00:12:24.320]  去到井旁
[00:12:24.320 --> 00:12:26.320]  不要太曬
[00:12:26.320 --> 00:12:28.320]  給水羊飲
[00:12:28.320 --> 00:12:30.320]  然後帶走
[00:12:30.320 --> 00:12:31.320]  現在日頭高
[00:12:31.320 --> 00:12:32.320]  沒有人打水
[00:12:32.320 --> 00:12:34.320]  他們可能去做一些等
[00:12:34.320 --> 00:12:35.320]  不用走
[00:12:35.320 --> 00:12:37.320]  日頭還高
[00:12:37.320 --> 00:12:40.320]  不是羊群聚集的時候
[00:12:40.320 --> 00:12:41.320]  你們不如
[00:12:41.320 --> 00:12:43.320]  趕快給水羊飲
[00:12:43.320 --> 00:12:45.320]  再去放一放
[00:12:45.320 --> 00:12:47.320]  即是再去放羊
[00:12:47.320 --> 00:12:48.320]  飲完水再放羊
[00:12:48.320 --> 00:12:49.320]  為什麼叫人
[00:12:49.320 --> 00:12:50.320]  趕快給水羊飲
[00:12:50.320 --> 00:12:52.320]  然後再去放一放呢
[00:12:52.320 --> 00:12:53.320]  你明白了
[00:12:53.320 --> 00:12:55.320]  即是洗開那群牧羊人
[00:12:55.320 --> 00:12:56.320]  就出口術
[00:12:56.320 --> 00:12:57.320]  嘩
[00:12:57.320 --> 00:12:59.320]  日頭還很高
[00:12:59.320 --> 00:13:01.320]  還有半日
[00:13:01.320 --> 00:13:02.320]  不如趕快
[00:13:02.320 --> 00:13:03.320]  你們飲好羊
[00:13:03.320 --> 00:13:04.320]  就走
[00:13:04.320 --> 00:13:06.320]  就可以再放牧羊
[00:13:06.320 --> 00:13:07.320]  吃多些草
[00:13:07.320 --> 00:13:09.320]  羊比較好
[00:13:09.320 --> 00:13:12.320]  想叫羊群走
[00:13:12.320 --> 00:13:13.320]  他們就說
[00:13:13.320 --> 00:13:14.320]  不行
[00:13:14.320 --> 00:13:15.320]  我們不能走
[00:13:15.320 --> 00:13:16.320]  我們這裡的習慣
[00:13:16.320 --> 00:13:18.320]  躲藏的習慣
[00:13:18.320 --> 00:13:20.320]  是不可以的
[00:13:20.320 --> 00:13:23.320]  是要等羊群聚齊
[00:13:23.320 --> 00:13:24.320]  齊
[00:13:24.320 --> 00:13:25.320]  等羊群聚齊
[00:13:25.320 --> 00:13:28.320]  人先將石頭轉來井口
[00:13:28.320 --> 00:13:31.320]  才可以飲羊
[00:13:31.320 --> 00:13:34.320]  沒辦法
[00:13:34.320 --> 00:13:36.320]  想用妓女叫他們走
[00:13:36.320 --> 00:13:38.320]  這是第一點
[00:13:38.320 --> 00:13:42.320]  亞國正和他們說話的時候
[00:13:42.320 --> 00:13:46.320]  拉傑領著他父親的羊就來了
[00:13:46.320 --> 00:13:48.320]  因為那些羊是他放牧的
[00:13:48.320 --> 00:13:49.320]  即是說
[00:13:49.320 --> 00:13:51.320]  他的父親拉班
[00:13:51.320 --> 00:13:54.320]  叫拉傑領一群羊去放牧
[00:13:54.320 --> 00:14:00.320]  即是說拉傑本身的工作是牧羊女
[00:14:00.320 --> 00:14:03.320]  很有田野氣勢
[00:14:03.320 --> 00:14:07.320]  喜歡出去放羊
[00:14:07.320 --> 00:14:08.320]  即是說
[00:14:08.320 --> 00:14:09.320]  很捱得
[00:14:09.320 --> 00:14:10.320]  很做得
[00:14:10.320 --> 00:14:11.320]  很行得
[00:14:11.320 --> 00:14:12.320]  很曬得
[00:14:12.320 --> 00:14:14.320]  跟狼打
[00:14:14.320 --> 00:14:17.320]  帶著羊和狗
[00:14:17.320 --> 00:14:20.320]  指著各個牧羊傭工做事
[00:14:20.320 --> 00:14:21.320]  很厲害的
[00:14:21.320 --> 00:14:24.320]  正在和他們說話的時候
[00:14:24.320 --> 00:14:25.320]  拉傑就到了
[00:14:25.320 --> 00:14:27.320]  第一點我想說的是
[00:14:27.320 --> 00:14:30.320]  有沒有這麼巧
[00:14:30.320 --> 00:14:32.320]  去到那裡
[00:14:32.320 --> 00:14:33.320]  先喝點水
[00:14:33.320 --> 00:14:35.320]  見到路人
[00:14:35.320 --> 00:14:36.320]  請問哪裡有井
[00:14:36.320 --> 00:14:37.320]  我想去喝點水
[00:14:37.320 --> 00:14:39.320]  當時要找井
[00:14:39.320 --> 00:14:41.320]  因為井是聚集最多人
[00:14:41.320 --> 00:14:43.320]  可以問路的地方
[00:14:43.320 --> 00:14:44.320]  就是井了
[00:14:44.320 --> 00:14:45.320]  於是就說
[00:14:45.320 --> 00:14:46.320]  哪裡哪裡有井
[00:14:46.320 --> 00:14:48.320]  這個方向你繼續去吧
[00:14:48.320 --> 00:14:50.320]  走半天就有井了
[00:14:50.320 --> 00:14:52.320]  那就去吧
[00:14:52.320 --> 00:14:53.320]  去到會議
[00:14:53.320 --> 00:14:54.320]  為什麼有牧羊
[00:14:54.320 --> 00:14:56.320]  有三群羊伏在那裡
[00:14:56.320 --> 00:14:57.320]  不喝水呢
[00:14:57.320 --> 00:15:00.320]  原來井口有塊大石
[00:15:00.320 --> 00:15:02.320]  原來這個井的習慣
[00:15:02.320 --> 00:15:06.320]  是大家等在一起才喝的
[00:15:06.320 --> 00:15:08.320]  拉班認識嗎?
[00:15:08.320 --> 00:15:09.320]  認識
[00:15:09.320 --> 00:15:10.320]  我們很熟
[00:15:10.320 --> 00:15:12.320]  是老闆來的
[00:15:12.320 --> 00:15:14.320]  對面很遠
[00:15:14.320 --> 00:15:16.320]  那個就是拉傑
[00:15:16.320 --> 00:15:17.320]  拉班的女兒
[00:15:17.320 --> 00:15:18.320]  她帶羊群來
[00:15:18.320 --> 00:15:20.320]  來到我們就喝水
[00:15:20.320 --> 00:15:22.320]  這樣
[00:15:22.320 --> 00:15:24.320]  正在聊天的時候
[00:15:24.320 --> 00:15:26.320]  拉傑的羊就來了
[00:15:26.320 --> 00:15:27.320]  方陽的人
[00:15:27.320 --> 00:15:29.320]  未必每次都去那個井
[00:15:29.320 --> 00:15:30.320]  有時這個井
[00:15:30.320 --> 00:15:31.320]  有時那個井
[00:15:31.320 --> 00:15:32.320]  有時那個井
[00:15:32.320 --> 00:15:33.320]  有時哪條溪水
[00:15:33.320 --> 00:15:34.320]  是不一定去得到的
[00:15:34.320 --> 00:15:37.320]  不過正在聊天的時候
[00:15:37.320 --> 00:15:38.320]  拉傑就到了
[00:15:38.320 --> 00:15:39.320]  所以你看到
[00:15:39.320 --> 00:15:40.320]  這個正在
[00:15:40.320 --> 00:15:42.320]  有沒有這麼正
[00:15:42.320 --> 00:15:44.320]  其實這個這麼正
[00:15:44.320 --> 00:15:45.320]  我自己的解釋
[00:15:45.320 --> 00:15:47.320]  就是上帝的手
[00:15:47.320 --> 00:15:49.320]  在這裡工作
[00:15:49.320 --> 00:15:51.320]  帶領他們相遇
[00:15:51.320 --> 00:15:52.320]  拉傑出現
[00:15:52.320 --> 00:15:55.320]  這個就是他要做的事情
[00:15:55.320 --> 00:15:57.320]  然後
[00:15:57.320 --> 00:15:59.320]  雅各看見
[00:15:59.320 --> 00:16:01.320]  母狗拉班的女兒
[00:16:01.320 --> 00:16:05.320]  拉傑和母狗拉班的羊群
[00:16:05.320 --> 00:16:07.320]  來了
[00:16:07.320 --> 00:16:10.320]  看到拉傑和羊群
[00:16:10.320 --> 00:16:11.320]  都過來了
[00:16:11.320 --> 00:16:13.320]  去到井旁
[00:16:13.320 --> 00:16:14.320]  第二點
[00:16:14.320 --> 00:16:15.320]  第二點是什麼呢?
[00:16:15.320 --> 00:16:16.320]  雅各就不好了
[00:16:16.320 --> 00:16:18.320]  雅各真的是這樣的人
[00:16:18.320 --> 00:16:20.320]  他有一個壞習慣
[00:16:20.320 --> 00:16:24.320]  就是自己會使橫手
[00:16:24.320 --> 00:16:27.320]  自己不按規矩做事
[00:16:27.320 --> 00:16:28.320]  只要有利就行了
[00:16:28.320 --> 00:16:29.320]  不按規矩
[00:16:29.320 --> 00:16:31.320]  人家都說等在一起
[00:16:31.320 --> 00:16:35.320]  才開那個井的石頭等羊
[00:16:35.320 --> 00:16:37.320]  雅各一看見
[00:16:37.320 --> 00:16:38.320]  哇
[00:16:38.320 --> 00:16:40.320]  拉傑來了
[00:16:40.320 --> 00:16:42.320]  和群羊來了
[00:16:42.320 --> 00:16:43.320]  就上前
[00:16:43.320 --> 00:16:44.320]  第二點就是
[00:16:44.320 --> 00:16:46.320]  雅各是一個壞習慣
[00:16:46.320 --> 00:16:47.320]  不守規矩
[00:16:47.320 --> 00:16:51.320]  就上前把石頭轉來井口
[00:16:51.320 --> 00:16:53.320]  來了
[00:16:53.320 --> 00:16:54.320]  美女
