
[00:00:00.000 --> 00:00:08.000]  所謂有志者是警城
[00:02:10.000 --> 00:02:12.000]  因為你做了這件事
[00:02:12.000 --> 00:02:13.000]  保羅的志向就是
[00:02:13.000 --> 00:02:16.000]  我不要有任何人因為我的緣故
[00:02:16.000 --> 00:02:18.000]  而離開這個信仰
[00:02:18.000 --> 00:02:19.000]  跌倒
[00:02:19.000 --> 00:02:21.000]  第二個就是
[00:02:21.000 --> 00:02:26.000]  我不要讓任何人在我所做的工作上
[00:02:26.000 --> 00:02:29.000]  去找到任何的過失
[00:02:29.000 --> 00:02:36.000]  我盡量的不做錯事
[00:02:36.000 --> 00:02:37.000]  盡量的不講錯話
[00:02:37.000 --> 00:02:42.000]  我盡量不讓人在我所經營的工作上
[00:02:42.000 --> 00:02:45.000]  去找到任何的錯失
[00:02:45.000 --> 00:02:50.000]  這是保羅的志向
[00:02:50.000 --> 00:02:52.000]  他這個志向是為了達成一個目的
[00:02:52.000 --> 00:02:55.000]  就是我要做一個侍奉神的人
[00:02:55.000 --> 00:02:59.000]  我要做一個真正侍奉神的人
[00:02:59.000 --> 00:03:08.000]  我不知道這個會不會應該就是
[00:03:08.000 --> 00:03:11.000]  每一個基督徒應該有的志向
[00:03:14.000 --> 00:03:16.000]  保羅的這個志向
[00:03:16.000 --> 00:03:18.000]  就帶動了
[00:03:18.000 --> 00:03:20.000]  他講了在這段經文裏面
[00:03:20.000 --> 00:03:22.000]  《果臨多後書》第六章裏面
[00:03:22.000 --> 00:03:26.000]  那一大段的記載
[00:03:26.000 --> 00:03:30.000]  就是因為我要去持守我這個信念
[00:03:30.000 --> 00:03:34.000]  所以我願意去忍受外在的困難
[00:03:34.000 --> 00:03:38.000]  所以我願意去培養我自己內在的氣質
[00:03:38.000 --> 00:03:42.000]  所以我願意去調教各樣的意見
[00:03:44.000 --> 00:03:54.000]  我們來看看保羅去面對什麼外在的困難
[00:03:54.000 --> 00:03:58.000]  他怎樣去忍受那些困難
[00:03:58.000 --> 00:04:00.000]  在聖經裏面講到
[00:04:00.000 --> 00:04:04.000]  就是一個侍奉神的人
[00:04:04.000 --> 00:04:06.000]  我不知道你會不會覺得
[00:04:06.000 --> 00:04:08.000]  你自己也是一個侍奉神的人
[00:04:08.000 --> 00:04:10.000]  你在侍奉的過程當中
[00:04:10.000 --> 00:04:13.000]  有沒有好像保羅所遇到的
[00:04:13.000 --> 00:04:16.000]  這些困難呢
[00:04:16.000 --> 00:04:18.000]  第一就是困苦
[00:04:18.000 --> 00:04:22.000]  第二就是患難
[00:04:22.000 --> 00:04:24.000]  即是艱難
[00:04:24.000 --> 00:04:26.000]  很難做的
[00:04:26.000 --> 00:04:28.000]  困苦
[00:04:28.000 --> 00:04:31.000]  遇到又患難
[00:04:31.000 --> 00:04:35.000]  你如果熟悉保羅的生平
[00:04:35.000 --> 00:04:37.000]  你可能會想一下保羅
[00:04:37.000 --> 00:04:40.000]  他昔日遇到什麼艱難
[00:04:40.000 --> 00:04:42.000]  在《果臨多後書》第十二章裏面
[00:04:42.000 --> 00:04:46.000]  講了很多他自己遇到的艱難
[00:04:46.000 --> 00:04:48.000]  災禍
[00:04:48.000 --> 00:04:50.000]  保羅在侍奉神的過程
[00:04:50.000 --> 00:04:53.000]  的確是有很多的災禍
[00:04:53.000 --> 00:04:57.000]  被人毆打
[00:04:57.000 --> 00:05:00.000]  你有沒有試過在教會侍奉
[00:05:00.000 --> 00:05:05.000]  被人打的
[00:05:05.000 --> 00:05:08.000]  有沒有試過
[00:05:08.000 --> 00:05:10.000]  我經常聽到有人說
[00:05:10.000 --> 00:05:12.000]  找一個做得不好的
[00:05:12.000 --> 00:05:15.000]  用麻包袋套著他
[00:05:15.000 --> 00:05:19.000]  有沒有哪個侍奉神的人
[00:05:19.000 --> 00:05:23.000]  你會遇到會被人打的呢
[00:05:23.000 --> 00:05:26.000]  香港應該沒有
[00:05:26.000 --> 00:05:29.000]  先進的國家可能也沒有
[00:05:29.000 --> 00:05:30.000]  不過你知道
[00:05:30.000 --> 00:05:32.000]  有些國家你要去侍奉神
[00:05:32.000 --> 00:05:37.000]  真的會被人打
[00:05:37.000 --> 00:05:41.000]  我是在七十年代信主的
[00:05:41.000 --> 00:05:42.000]  在那個時候
[00:05:42.000 --> 00:05:46.000]  我的團友信主的時候
[00:05:46.000 --> 00:05:48.000]  他們回到家裏
[00:05:48.000 --> 00:05:52.000]  真的會被父母打
[00:05:52.000 --> 00:05:54.000]  回什麼教會
[00:05:54.000 --> 00:05:55.000]  吃飯
[00:05:55.000 --> 00:05:57.000]  祈什麼禱
[00:05:57.000 --> 00:05:58.000]  真的會
[00:05:58.000 --> 00:06:00.000]  因為這樣而被人打
[00:06:00.000 --> 00:06:03.000]  真的有
[00:06:03.000 --> 00:06:08.000]  囚禁
[00:06:08.000 --> 00:06:10.000]  其實也有的
[00:06:10.000 --> 00:06:12.000]  侍奉神的人
[00:06:12.000 --> 00:06:15.000]  會不會被人抓去坐牢
[00:06:15.000 --> 00:06:18.000]  你也聽到
[00:06:18.000 --> 00:06:21.000]  在我們的祖國
[00:06:21.000 --> 00:06:23.000]  在中國大陸
[00:06:23.000 --> 00:06:25.000]  零零星星也有
[00:06:25.000 --> 00:06:28.000]  浙江省拆十字架
[00:06:28.000 --> 00:06:30.000]  有一些信徒
[00:06:30.000 --> 00:06:31.000]  為了要保護著
[00:06:31.000 --> 00:06:34.000]  不要拆我們教會的十字架
[00:06:34.000 --> 00:06:36.000]  又出現有流血的事件
[00:06:36.000 --> 00:06:38.000]  被人打去抓去坐牢
[00:06:38.000 --> 00:06:41.000]  有沒有的 是有的
[00:06:41.000 --> 00:06:47.000]  面對暴民
[00:06:47.000 --> 00:06:51.000]  勞碌困頓
[00:06:51.000 --> 00:06:52.000]  即是很疲勞
[00:06:52.000 --> 00:06:54.000]  做到死下死下
[00:06:54.000 --> 00:06:56.000]  夜不成眠
[00:06:56.000 --> 00:06:58.000]  因為侍奉
[00:06:58.000 --> 00:07:01.000]  搞到睡不著覺
[00:07:01.000 --> 00:07:04.000]  有時也有的
[00:07:04.000 --> 00:07:06.000]  明天我要教主一學
[00:07:06.000 --> 00:07:07.000]  怎樣也好
[00:07:07.000 --> 00:07:09.000]  明天我要講道
[00:07:09.000 --> 00:07:11.000]  怎樣也好 講什麼呢
[00:07:11.000 --> 00:07:12.000]  睡不著覺
[00:07:12.000 --> 00:07:13.000]  又或者可能
[00:07:13.000 --> 00:07:15.000]  在教會開完會之後
[00:07:15.000 --> 00:07:17.000]  談了一些事很激烈
[00:07:17.000 --> 00:07:19.000]  很激動
[00:07:19.000 --> 00:07:23.000]  到晚上也睡不著覺
[00:07:23.000 --> 00:07:24.000]  危機
[00:07:24.000 --> 00:07:25.000]  抵岸
[00:07:25.000 --> 00:07:29.000]  還未斬王餐 有沒有試過呢
[00:07:29.000 --> 00:07:30.000]  保羅說
[00:07:30.000 --> 00:07:35.000]  我做一個侍奉神的人
[00:07:35.000 --> 00:07:39.000]  我面對這些困難
[00:07:39.000 --> 00:07:41.000]  但在《聖經》記載
[00:07:41.000 --> 00:07:42.000]  保羅說
[00:07:42.000 --> 00:07:48.000]  我是願意去忍受這些困難
[00:07:48.000 --> 00:07:49.000]  保羅不是說
[00:07:49.000 --> 00:07:50.000]  我有這些困難
[00:07:50.000 --> 00:07:51.000]  所以我就不去做
[00:07:51.000 --> 00:07:53.000]  不是
[00:07:53.000 --> 00:07:54.000]  我面對這些困難
[00:07:54.000 --> 00:07:56.000]  保羅的方法只有一個
[00:07:56.000 --> 00:07:57.000]  是什麼
[00:07:57.000 --> 00:07:59.000]  忍
[00:07:59.000 --> 00:08:01.000]  當別人打我的時候
[00:08:01.000 --> 00:08:03.000]  拉我坐牢的時候
[00:08:03.000 --> 00:08:04.000]  我怎樣
[00:08:04.000 --> 00:08:07.000]  我只能夠求神
[00:08:07.000 --> 00:08:10.000]  讓我有能力去面對
[00:08:10.000 --> 00:08:12.000]  我睡不著覺的時候
[00:08:12.000 --> 00:08:13.000]  求神讓我有能力
[00:08:13.000 --> 00:08:18.000]  讓我可以睡得著覺
[00:08:18.000 --> 00:08:20.000]  因為他的志向是什麼
[00:08:20.000 --> 00:08:24.000]  我不要讓人因為我而跌倒
[00:08:24.000 --> 00:08:26.000]  我不要讓人在我身上
[00:08:26.000 --> 00:08:28.000]  去找到任何的過失
[00:08:28.000 --> 00:08:30.000]  這是他的志向
[00:08:30.000 --> 00:08:34.000]  所以遇到外面的艱難的時候
[00:08:34.000 --> 00:08:36.000]  他只能夠做一件事
[00:08:36.000 --> 00:08:40.000]  就是堅忍
[00:08:40.000 --> 00:08:44.000]  沒有其他的方法
[00:08:44.000 --> 00:08:45.000]  你喜歡也好
[00:08:45.000 --> 00:08:46.000]  不喜歡也好
[00:08:46.000 --> 00:08:48.000]  你都可以忍受
[00:08:48.000 --> 00:08:50.000]  第二方面
[00:08:50.000 --> 00:08:54.000]  就是去培養內在的氣質
[00:08:54.000 --> 00:08:58.000]  忍受外面的困難
[00:08:58.000 --> 00:09:00.000]  是一個消極的做法
[00:09:00.000 --> 00:09:02.000]  也是一個被動的做法
[00:09:02.000 --> 00:09:04.000]  也是我們沒有辦法之下的辦法
[00:09:04.000 --> 00:09:06.000]  當別人要去攻擊你
[00:09:06.000 --> 00:09:07.000]  要去陷害你
[00:09:07.000 --> 00:09:10.000]  要這樣去搞你的時候
[00:09:10.000 --> 00:09:13.000]  你都沒有辦法
[00:09:13.000 --> 00:09:15.000]  你只能夠是被動的
[00:09:15.000 --> 00:09:18.000]  消極的去忍受
[00:09:18.000 --> 00:09:20.000]  但是保羅有另一個方法
[00:09:20.000 --> 00:09:23.000]  就是我作為一個侍奉神的人
[00:09:23.000 --> 00:09:24.000]  我要去積極去培養
[00:09:24.000 --> 00:09:29.000]  我自己的內在的生命
[00:09:29.000 --> 00:09:33.000]  保羅就用了一些
[00:09:33.000 --> 00:09:37.000]  內在生命的氣質去培育
[00:09:37.000 --> 00:09:40.000]  Purity 純潔
[00:09:40.000 --> 00:09:41.000]  知識
[00:09:41.000 --> 00:09:42.000]  聖經的知識
[00:09:42.000 --> 00:09:45.000]  屬靈的知識
[00:09:45.000 --> 00:09:47.000]  忍耐的心
[00:09:47.000 --> 00:09:49.000]  仁慈
[00:09:49.000 --> 00:09:52.000]  可以是愛
[00:09:52.000 --> 00:09:54.000]  或者是
[00:09:54.000 --> 00:09:56.000]  有個聖經翻譯成為
[00:09:56.000 --> 00:09:57.000]  Generosity
[00:09:57.000 --> 00:10:00.000]  是慷慨的心
[00:10:00.000 --> 00:10:02.000]  我培養
[00:10:02.000 --> 00:10:05.000]  我感受到聖靈的同在
[00:10:05.000 --> 00:10:11.000]  培養真摯的愛
[00:10:11.000 --> 00:10:14.000]  心裏面那種純潔
[00:10:14.000 --> 00:10:16.000]  就好像八福裏面說
[00:10:16.000 --> 00:10:18.000]  清心的人有福了
[00:10:18.000 --> 00:10:21.000]  我們可以見到他上帝
[00:10:21.000 --> 00:10:24.000]  一個真正侍奉神的人
[00:10:24.000 --> 00:10:27.000]  我們要保持我們心裏面
[00:10:27.000 --> 00:10:32.000]  有單純對上帝那種簡單的依靠
[00:10:32.000 --> 00:10:35.000]  和那種信靠
[00:10:35.000 --> 00:10:37.000]  我們要去培養
[00:10:37.000 --> 00:10:40.000]  我們內裏面這種屬靈的氣質
[00:10:40.000 --> 00:10:43.000]  是因為這種內在的屬靈的氣質
[00:10:43.000 --> 00:10:47.000]  是令到我們更加能夠懂得去侍奉神
[00:10:47.000 --> 00:10:54.000]  和面對外面在侍奉上各樣的困難
[00:10:54.000 --> 00:10:57.000]  有些人面對一個的攻擊
[00:10:57.000 --> 00:10:58.000]  一個的困難
[00:10:58.000 --> 00:10:59.000]  他就會放棄
[00:10:59.000 --> 00:11:00.000]  就會跌倒了
[00:11:00.000 --> 00:11:06.000]  有些人因為他有內在的空間
[00:11:06.000 --> 00:11:08.000]  有那個氣質的培養
[00:11:08.000 --> 00:11:18.000]  是令到他能夠更加去面對各樣的困難和攻擊
[00:11:18.000 --> 00:11:20.000]  作為一個侍奉神的人
[00:11:20.000 --> 00:11:26.000]  我們不要只是去學習一些
[00:11:26.000 --> 00:11:29.000]  侍奉上的技能
[00:11:29.000 --> 00:11:33.000]  我們要去好好地去培養我們
[00:11:33.000 --> 00:11:36.000]  屬靈、生靈的氣質
[00:11:36.000 --> 00:11:38.000]  不要只是去想
[00:11:38.000 --> 00:11:41.000]  我要學一些什麼侍奉的技巧
[00:11:41.000 --> 00:11:44.000]  這固然是重要的
[00:11:44.000 --> 00:11:47.000]  但是能夠令到我們去持久侍奉的
[00:11:47.000 --> 00:11:53.000]  是因為我們成為一個屬靈的人
[00:11:53.000 --> 00:11:55.000]  我在大學的時候
[00:11:55.000 --> 00:12:03.000]  我是讀財務金融
[00:12:03.000 --> 00:12:10.000]  有一科叫做市場學
[00:12:10.000 --> 00:12:14.000]  我很記得那個老師
[00:12:14.000 --> 00:12:20.000]  是一個很出色的高級行政人員
[00:12:20.000 --> 00:12:23.000]  我記得他不是因為他在課堂上
[00:12:23.000 --> 00:12:28.000]  教了我市場的推廣方法
[00:12:28.000 --> 00:12:30.000]  而是他曾經有一次在課堂上
[00:12:30.000 --> 00:12:33.000]  講了這樣的說話
[00:12:33.000 --> 00:12:42.000]  他說你們這班財金的人
[00:12:42.000 --> 00:12:44.000]  你一定要花一些時間
[00:12:44.000 --> 00:12:48.000]  去看一些文學著作
[00:12:48.000 --> 00:12:53.000]  做一個有文化的人
[00:12:53.000 --> 00:12:56.000]  多去看一些文學著作
[00:12:56.000 --> 00:13:05.000]  不要只是看那些財經雜誌
[00:13:05.000 --> 00:13:08.000]  我不知道為什麼他會說這句話
[00:13:08.000 --> 00:13:14.000]  但是我是很記得這句話
[00:13:14.000 --> 00:13:18.000]  我們是需要有一個內在的修養
[00:13:18.000 --> 00:13:22.000]  是這一份內裡的咸養
[00:13:22.000 --> 00:13:27.000]  去令我們成為一個成功的銀行家
[00:13:27.000 --> 00:13:31.000]  一個成功的財務家
[00:13:31.000 --> 00:13:33.000]  如果我只懂得會計
[00:13:33.000 --> 00:13:34.000]  我只懂得財務
[00:13:34.000 --> 00:13:37.000]  我只懂得那些行銷的手法
[00:13:37.000 --> 00:13:40.000]  而我失去了我自己的人性的話
[00:13:40.000 --> 00:13:42.000]  我就只是成為了一個工具
[00:13:42.000 --> 00:13:43.000]  一個機器
[00:13:43.000 --> 00:13:45.000]  我不是成為一個人
[00:13:45.000 --> 00:13:49.000]  所以在我們的社會裡
[00:13:49.000 --> 00:13:50.000]  我們都知道
[00:13:50.000 --> 00:13:52.000]  我希望我可以見到一個好的醫生
[00:13:52.000 --> 00:13:54.000]  醫術高明的醫生
[00:13:54.000 --> 00:13:57.000]  但是我不希望見到一個缺德的
[00:13:57.000 --> 00:14:00.000]  收黑錢的高明的醫生
[00:14:00.000 --> 00:14:02.000]  我要找一個律師
[00:14:02.000 --> 00:14:04.000]  我不希望這個律師
[00:14:04.000 --> 00:14:06.000]  他只懂得律師的技巧
[00:14:06.000 --> 00:14:09.000]  辯論的技巧
[00:14:09.000 --> 00:14:15.000]  我希望他是一個很深長的律師
[00:14:15.000 --> 00:14:17.000]  是什麼令到這個醫生
[00:14:17.000 --> 00:14:18.000]  令到這個律師
[00:14:18.000 --> 00:14:20.000]  令到這個人成為一個人
[00:14:20.000 --> 00:14:24.000]  就是因為我們內裡的咸養
[00:14:24.000 --> 00:14:27.000]  作為一個侍奉神的人
[00:14:27.000 --> 00:14:30.000]  我都不希望我們可以
[00:14:30.000 --> 00:14:32.000]  我們不希望聽到有人說
[00:14:32.000 --> 00:14:34.000]  這個是一個基督徒
[00:14:34.000 --> 00:14:37.000]  不過他是一個很喜歡佔人便宜的基督徒
[00:14:37.000 --> 00:14:38.000]  這個基督徒
[00:14:38.000 --> 00:14:40.000]  他很會傳福音
[00:14:40.000 --> 00:14:42.000]  他帶很多人信主
[00:14:42.000 --> 00:14:51.000]  不過他是一個很尖酸刻薄的基督徒
[00:14:51.000 --> 00:14:55.000]  是什麼令到我們成為一個侍奉神的人呢?
[00:14:55.000 --> 00:14:58.000]  是因為我們能夠去培養
[00:14:58.000 --> 00:15:01.000]  我們屬靈的氣質
[00:15:01.000 --> 00:15:05.000]  以致我們能夠成為一個真正侍奉神的人
[00:15:05.000 --> 00:15:07.000]  第三方面
[00:15:07.000 --> 00:15:11.000]  保羅他在哥倫多後書第六章
[00:15:11.000 --> 00:15:15.000]  他說當我要立志成為一個侍奉神的人的時候
[00:15:15.000 --> 00:15:20.000]  我是需要去調節我自己的看法
[00:15:20.000 --> 00:15:23.000]  別人可能有不同的看法
[00:15:23.000 --> 00:15:27.000]  但是我需要去調節一下
[00:15:27.000 --> 00:15:29.000]  對外面的人
[00:15:29.000 --> 00:15:34.000]  對各樣的事物的一些看法
[00:15:34.000 --> 00:15:36.000]  我是一個誠實的人
[00:15:36.000 --> 00:15:41.000]  雖然其他人說我是一個騙子
[00:15:41.000 --> 00:15:44.000]  但是我知道我是一個誠實的人
[00:15:44.000 --> 00:15:47.000]  你要想一下背景就是
[00:15:47.000 --> 00:15:52.000]  當保羅寫信給哥倫多這間教會的人的時候
[00:15:52.000 --> 00:15:53.000]  就是說
[00:15:53.000 --> 00:15:56.000]  起碼在那間教會裡面
[00:15:56.000 --> 00:15:59.000]  是有一些人誤會了保羅
[00:15:59.000 --> 00:16:03.000]  覺得保羅做的事情是不對的
[00:16:03.000 --> 00:16:06.000]  他是要為他自己去辯護
[00:16:06.000 --> 00:16:08.000]  但是辯護的過程
[00:16:08.000 --> 00:16:12.000]  他是需要去調整他自己的看法
[00:16:12.000 --> 00:16:15.000]  可能很多人覺得我在說謊
[00:16:15.000 --> 00:16:20.000]  但是我知道我是誠實的
[00:16:20.000 --> 00:16:23.000]  我是為人所知的
[00:16:23.000 --> 00:16:29.000]  雖然他們說我是被人忽視的
[00:16:29.000 --> 00:16:34.000]  我是有透明度的
[00:16:34.000 --> 00:16:38.000]  我不是什麼都是黑箱作業的
[00:16:38.000 --> 00:16:43.000]  但是可能那些人覺得我在耍手段
[00:16:43.000 --> 00:16:46.000]  差點被人打死了
[00:16:46.000 --> 00:16:49.000]  不過我還是活著
[00:16:49.000 --> 00:16:52.000]  或者死不一定是生命的死
[00:16:52.000 --> 00:16:55.000]  可能覺得我已經沮喪了
[00:16:55.000 --> 00:16:57.000]  我心已經死了
[00:16:57.000 --> 00:16:59.000]  我仍然是有盼望是有希望
[00:16:59.000 --> 00:17:02.000]  我仍然是繼續去做下去的
[00:17:02.000 --> 00:17:04.000]  被人毆打不自喪命
[00:17:04.000 --> 00:17:10.000]  心裡面憂傷又常常喜樂
[00:17:10.000 --> 00:17:14.000]  窮乏但是心靈又富足
[00:17:14.000 --> 00:17:19.000]  似乎一無所有但是又擁有一切
[00:17:19.000 --> 00:17:22.000]  如果我們就這樣看保羅的這些說話
[00:17:22.000 --> 00:17:29.000]  我覺得保羅真的是精神分裂
[00:17:29.000 --> 00:17:31.000]  他是不是阿Q來的?
[00:17:31.000 --> 00:17:34.000]  是不是阿Q精神?
[00:17:34.000 --> 00:17:39.000]  是不是自己感覺良好?
[00:17:39.000 --> 00:17:45.000]  這個留給大家自己去判斷
[00:17:45.000 --> 00:17:48.000]  我們保羅他只是希望
[00:17:48.000 --> 00:17:54.000]  我不要讓人因為我而跌倒
[00:17:54.000 --> 00:17:57.000]  我不要讓我所做的事
[00:17:57.000 --> 00:18:00.000]  別人在我的事件上
[00:18:00.000 --> 00:18:02.000]  看到我做錯事
[00:18:02.000 --> 00:18:04.000]  做得不對的事
[00:18:04.000 --> 00:18:07.000]  所以我不斷地去調節
[00:18:07.000 --> 00:18:13.000]  我自己的看法和別人的看法
[00:18:13.000 --> 00:18:19.000]  以前在回團契的時候
[00:18:19.000 --> 00:18:23.000]  經常都會有一些認識自我
[00:18:23.000 --> 00:18:27.000]  一些問卷一些測驗
[00:18:27.000 --> 00:18:31.000]  講到自己怎樣去看自己
[00:18:31.000 --> 00:18:33.000]  我不知道我們團契
[00:18:33.000 --> 00:18:35.000]  現在的團契有沒有做這些測驗
[00:18:35.000 --> 00:18:37.000]  自己怎樣去看自己?
[00:18:37.000 --> 00:18:41.000]  別人怎樣去看自己?
[00:18:41.000 --> 00:18:43.000]  上帝怎樣去看自己?
[00:18:43.000 --> 00:18:46.000]  有沒有做過這些測驗?
[00:18:46.000 --> 00:18:49.000]  我們說我們知道
[00:18:49.000 --> 00:18:52.000]  我們會對自己有一些自己的看法
[00:18:52.000 --> 00:18:55.000]  別人對我們也有一些看法
[00:18:55.000 --> 00:18:58.000]  我們應該要去看重
[00:18:58.000 --> 00:19:00.000]  別人對自己的看法多一點
[00:19:00.000 --> 00:19:03.000]  還是要看重自己對自己的看法多一點?
[00:19:03.000 --> 00:19:05.000]  還是我們要想一下
[00:19:05.000 --> 00:19:09.000]  上帝怎樣去看我們?
[00:19:09.000 --> 00:19:11.000]  最可憐的人
[00:19:11.000 --> 00:19:14.000]  只是看重別人的意見
[00:19:14.000 --> 00:19:17.000]  只是看重別人對自己的看法的人
[00:19:17.000 --> 00:19:20.000]  這些是最可憐的
[00:19:20.000 --> 00:19:23.000]  因為最不認識你的人就是其他人
[00:19:23.000 --> 00:19:25.000]  最認識你的就是你自己
[00:19:25.000 --> 00:19:31.000]  最認識你的就是做你的上帝
[00:19:31.000 --> 00:19:33.000]  不過在我們今時今日
[00:19:33.000 --> 00:19:39.000]  我們經常都是活在別人的期望當中
[00:19:39.000 --> 00:19:41.000]  包括我自己成長的時候
[00:19:41.000 --> 00:19:47.000]  我都是活在我爸爸的期望當中
[00:19:47.000 --> 00:19:55.000]  我們要學懂的是
[00:19:55.000 --> 00:19:59.000]  怎樣去分辨各樣的意見
[00:19:59.000 --> 00:20:01.000]  各樣的看法
[00:20:01.000 --> 00:20:04.000]  以致我們能夠好像保羅一樣
[00:20:04.000 --> 00:20:08.000]  去持定這個人生的志向
[00:20:08.000 --> 00:20:17.000]  我們做一個侍奉神的人
[00:20:17.000 --> 00:20:21.000]  我最近看了一個影片
[00:20:21.000 --> 00:20:27.000]  是一個90後的女孩子
[00:20:27.000 --> 00:20:34.000]  她參加了一個超級演說家的一個比賽
[00:20:34.000 --> 00:20:36.000]  21歲的女孩子
[00:20:36.000 --> 00:20:38.000]  90後
[00:20:38.000 --> 00:20:43.000]  是北京大學法律系的研究生
[00:20:43.000 --> 00:20:47.000]  她在參加這個比賽的演說中
[00:20:47.000 --> 00:20:51.000]  她講了一篇很法人心醒的演說
[00:20:51.000 --> 00:20:54.000]  大概是4分44秒
[00:20:54.000 --> 00:20:57.000]  那個題目就是
[00:20:57.000 --> 00:20:59.000]  我們這些年青人
[00:20:59.000 --> 00:21:03.000]  可以為這個世界做些什麼
[00:21:03.000 --> 00:21:05.000]  我們年青人
[00:21:05.000 --> 00:21:14.000]  我們這班90後
[00:21:14.000 --> 00:21:19.000]  我可以為這個世界做些什麼
[00:21:19.000 --> 00:21:23.000]  我用這個演說作為我的結束
[00:21:23.000 --> 00:21:26.000]  又讓我們去想一下
[00:21:26.000 --> 00:21:30.000]  我們作為一個基督徒
[00:21:30.000 --> 00:21:33.000]  我們作為一個侍奉神的人
[00:21:33.000 --> 00:21:37.000]  我們可以為這個世界做些什麼
[00:21:37.000 --> 00:21:42.000]  我們這個影片是講國語的
[00:21:42.000 --> 00:21:46.000]  我不知道你聽國語的能力有多好
[00:21:46.000 --> 00:21:50.000]  在下面是有中文的字幕
[00:21:50.000 --> 00:21:52.000]  不過比較小
[00:21:52.000 --> 00:21:56.000]  是一篇很法人心醒的一個演講
[00:21:56.000 --> 00:21:59.000]  我們就去聽一下
[00:21:59.000 --> 00:22:03.000]  這一位90後21歲的女孩子
[00:22:03.000 --> 00:22:05.000]  她覺得年輕人
[00:22:05.000 --> 00:22:10.000]  我們應該怎樣去向這個世界負責
[00:22:23.000 --> 00:22:27.000]  我是一名法學院的學生
[00:22:27.000 --> 00:22:29.000]  我的每一門課的教授
[00:22:29.000 --> 00:22:31.000]  都曾經在他的課堂上
[00:22:31.000 --> 00:22:33.000]  講過這麼一句話
[00:22:33.000 --> 00:22:34.000]  他們常常說
[00:22:34.000 --> 00:22:36.000]  法律是這麼規定的
[00:22:36.000 --> 00:22:40.000]  但是現實生活中
[00:22:40.000 --> 00:22:43.000]  現實生活是一種很神奇的生活
[00:22:43.000 --> 00:22:45.000]  在現實生活中
[00:22:45.000 --> 00:22:47.000]  那些尊重規則的老師
[00:22:47.000 --> 00:22:49.000]  往往一輩子都默默無聞
[00:22:49.000 --> 00:22:52.000]  反倒是那些弄虛作假的人
[00:22:52.000 --> 00:22:54.000]  到最後會名利雙收
[00:22:54.000 --> 00:22:57.000]  於是乎像我這樣的年輕人
[00:22:57.000 --> 00:22:58.000]  就經常有那些
[00:22:58.000 --> 00:23:00.000]  看著很有經驗的前輩
[00:23:00.000 --> 00:23:02.000]  過來拍拍你的肩膀跟你說
[00:23:02.000 --> 00:23:04.000]  年輕人你還不懂
[00:23:04.000 --> 00:23:06.000]  我想問的是
[00:23:06.000 --> 00:23:08.000]  我們年輕人
[00:23:08.000 --> 00:23:11.000]  你能為這個世界做什麼
[00:23:11.000 --> 00:23:15.000]  總有一天銀行行長會是90後
[00:23:15.000 --> 00:23:17.000]  企業家會是90後
[00:23:17.000 --> 00:23:20.000]  甚至國家主席都會是90後
[00:23:20.000 --> 00:23:24.000]  當全社會都被90後佔領的時候
[00:23:24.000 --> 00:23:26.000]  我想問你們90後們
[00:23:26.000 --> 00:23:29.000]  大家想把這個社會變成什麼樣
