
[00:00:00.000 --> 00:00:03.000]  給大家看一幅圖畫
[00:04:32.000 --> 00:04:34.000]  就是柏拉圖思想的人
[00:04:34.000 --> 00:04:36.000]  或者你以前有時看書
[00:04:36.000 --> 00:04:38.000]  讀過一下猶太學家菲羅
[00:04:38.000 --> 00:04:39.000]  也是在那裏的
[00:04:39.000 --> 00:04:41.000]  那是什麼城市呢
[00:04:41.000 --> 00:04:45.000]  你想象英國
[00:04:45.000 --> 00:04:48.000]  你告訴別人你來自奧斯陀
[00:04:48.000 --> 00:04:49.000]  來自牛津
[00:04:49.000 --> 00:04:51.000]  不只是大學
[00:04:51.000 --> 00:04:53.000]  有些名氣
[00:04:53.000 --> 00:04:55.000]  你來自劍橋
[00:04:55.000 --> 00:04:58.000]  你來自愛丁堡
[00:04:58.000 --> 00:05:01.000]  這裏是出名學者多的地方
[00:05:01.000 --> 00:05:03.000]  如果你說在歐洲另外一個地方
[00:05:03.000 --> 00:05:06.000]  比利時魯門大學
[00:05:06.000 --> 00:05:07.000]  聽過沒有
[00:05:07.000 --> 00:05:10.000]  或者在比利時布魯塞爾的地方
[00:05:10.000 --> 00:05:12.000]  有大學城
[00:05:12.000 --> 00:05:14.000]  來頭不小
[00:05:14.000 --> 00:05:16.000]  這個就是阿波羅
[00:05:16.000 --> 00:05:17.000]  他還是什麼人呢
[00:05:17.000 --> 00:05:19.000]  前面說他是猶太人
[00:05:19.000 --> 00:05:22.000]  猶太人有什麼特色呢
[00:05:22.000 --> 00:05:24.000]  說他最有學問
[00:05:24.000 --> 00:05:26.000]  最有學問就是他有口才
[00:05:26.000 --> 00:05:28.000]  他們那些哲學的思想
[00:05:28.000 --> 00:05:29.000]  邏輯的思想
[00:05:29.000 --> 00:05:30.000]  訓練人
[00:05:30.000 --> 00:05:34.000]  那種辯駁辯護辯論
[00:05:34.000 --> 00:05:36.000]  口才是很厲害
[00:05:36.000 --> 00:05:37.000]  這個阿波羅就是這樣
[00:05:37.000 --> 00:05:39.000]  說他最能講解聖經
[00:05:39.000 --> 00:05:41.000]  留意當時不是一本
[00:05:41.000 --> 00:05:43.000]  我們的華本聖經六十六卷
[00:05:43.000 --> 00:05:45.000]  當時新約的聖經
[00:05:45.000 --> 00:05:47.000]  未收納成爲正典
[00:05:47.000 --> 00:05:49.000]  什麼叫收納正典呢
[00:05:49.000 --> 00:05:51.000]  我們如果開始學課程
[00:05:51.000 --> 00:05:52.000]  新約概論 舊約概論
[00:05:52.000 --> 00:05:54.000]  或者新約背景的時候
[00:05:54.000 --> 00:05:55.000]  你要讀了
[00:05:55.000 --> 00:05:58.000]  當時只有舊約的經書
[00:05:58.000 --> 00:05:59.000]  或者舊約的經卷
[00:05:59.000 --> 00:06:01.000]  摩西五經
[00:06:01.000 --> 00:06:02.000]  律法書
[00:06:02.000 --> 00:06:04.000]  或者詩歌書 智慧書
[00:06:04.000 --> 00:06:07.000]  歷史書等等
[00:06:07.000 --> 00:06:08.000]  他是很熟悉
[00:06:08.000 --> 00:06:09.000]  很能夠講解的
[00:06:09.000 --> 00:06:13.000]  這個是阿波羅的專長
[00:06:13.000 --> 00:06:14.000]  第二個特徵
[00:06:14.000 --> 00:06:16.000]  是講到他在爾弗所
[00:06:16.000 --> 00:06:17.000]  他做些什麼呢
[00:06:17.000 --> 00:06:18.000]  爾弗所他做些什麼
[00:06:18.000 --> 00:06:20.000]  都和他的裝備有關
[00:06:20.000 --> 00:06:21.000]  第25節
[00:06:21.000 --> 00:06:25.000]  這個人已經在主的道上受了教訓
[00:06:25.000 --> 00:06:26.000]  心裏火熱
[00:06:26.000 --> 00:06:29.000]  將耶穌的事詳細講論教訓人
[00:06:29.000 --> 00:06:32.000]  他是一個猶太人
[00:06:32.000 --> 00:06:34.000]  他很能夠講解聖經
[00:06:34.000 --> 00:06:35.000]  他有很多的學問
[00:06:35.000 --> 00:06:37.000]  或者他口才很厲害
[00:06:37.000 --> 00:06:38.000]  重要的是什麼呢
[00:06:38.000 --> 00:06:40.000]  重要的是他受過主的道的教訓
[00:06:40.000 --> 00:06:42.000]  什麼叫主的道的教訓
[00:06:42.000 --> 00:06:44.000]  就是關於主上帝的事
[00:06:44.000 --> 00:06:46.000]  也都關於主耶穌的事
[00:06:46.000 --> 00:06:48.000]  所以你看到他將耶穌的事蹟
[00:06:48.000 --> 00:06:52.000]  很詳細地講給人聽
[00:06:52.000 --> 00:06:55.000]  這個是他在爾弗所所做的事
[00:06:55.000 --> 00:06:57.000]  不單單講到他有些什麼裝備
[00:06:57.000 --> 00:07:00.000]  講到他在爾弗所所做的事情
[00:07:00.000 --> 00:07:02.000]  還說他心裏火熱
[00:07:02.000 --> 00:07:04.000]  不單單是知道
[00:07:04.000 --> 00:07:06.000]  並且有一種熱誠
[00:07:06.000 --> 00:07:08.000]  四周告訴人
[00:07:08.000 --> 00:07:12.000]  關於耶穌的事蹟
[00:07:12.000 --> 00:07:13.000]  不過到了第25節
[00:07:13.000 --> 00:07:15.000]  下半節的時候
[00:07:15.000 --> 00:07:18.000]  有一個轉折
[00:07:18.000 --> 00:07:20.000]  或者有一種一直鋪排着
[00:07:20.000 --> 00:07:22.000]  這個人很厲害
[00:07:22.000 --> 00:07:24.000]  接着說什麼呢
[00:07:24.000 --> 00:07:28.000]  只是他單曉得約翰的洗禮
[00:07:28.000 --> 00:07:31.000]  這個是他第三個特徵
[00:07:31.000 --> 00:07:34.000]  他出生於名城
[00:07:34.000 --> 00:07:36.000]  有他的專長
[00:07:36.000 --> 00:07:38.000]  又在爾弗所做的
[00:07:38.000 --> 00:07:39.000]  講解聖經
[00:07:39.000 --> 00:07:41.000]  又講解耶穌基督的事蹟
[00:07:41.000 --> 00:07:42.000]  很詳細的
[00:07:42.000 --> 00:07:43.000]  不過在這裏就說
[00:07:43.000 --> 00:07:46.000]  他只是單曉得約翰的洗禮
[00:07:46.000 --> 00:07:47.000]  意思就是說
[00:07:47.000 --> 00:07:49.000]  他有些東西不知道
[00:07:49.000 --> 00:07:52.000]  或者他只知道某一部分
[00:07:52.000 --> 00:07:55.000]  在他的裝備裏面也好
[00:07:55.000 --> 00:07:57.000]  或者在他的學識裏面也好
[00:07:57.000 --> 00:07:59.000]  在他信仰的認知範圍裏面也好
[00:07:59.000 --> 00:08:02.000]  有一些東西是不足夠的
[00:08:02.000 --> 00:08:05.000]  什麼叫做單曉得約翰的洗禮呢
[00:08:05.000 --> 00:08:06.000]  約翰的洗禮是什麼呢
[00:08:06.000 --> 00:08:07.000]  是在講施洗約翰
[00:08:07.000 --> 00:08:09.000]  施洗約翰的洗禮是說什麼呢
[00:08:09.000 --> 00:08:11.000]  叫人要悔改
[00:08:11.000 --> 00:08:12.000]  預備進入天國
[00:08:12.000 --> 00:08:13.000]  預備什麼呢
[00:08:13.000 --> 00:08:17.000]  是迎接尼賽亞的降臨職
[00:08:17.000 --> 00:08:18.000]  猶太人
[00:08:18.000 --> 00:08:20.000]  在他們的聖經裏面
[00:08:20.000 --> 00:08:22.000]  或者在他們的教育裏面
[00:08:22.000 --> 00:08:24.000]  有一位救主要來臨
[00:08:24.000 --> 00:08:27.000]  施洗約翰就是要做先鋒
[00:08:27.000 --> 00:08:28.000]  告訴他們
[00:08:28.000 --> 00:08:29.000]  你們要悔改
[00:08:29.000 --> 00:08:32.000]  預備迎接救世主的來臨
[00:08:32.000 --> 00:08:36.000]  究竟阿波羅
[00:08:36.000 --> 00:08:37.000]  他缺少什麼呢
[00:08:37.000 --> 00:08:39.000]  爲什麼作者路加說
[00:08:39.000 --> 00:08:42.000]  他單曉得約翰的洗禮呢
[00:08:42.000 --> 00:08:44.000]  還有誰的洗禮呢
[00:08:44.000 --> 00:08:45.000]  要講的呢
[00:08:45.000 --> 00:08:46.000]  我們就試一下
[00:08:46.000 --> 00:08:48.000]  他還有一些東西應該要知道
[00:08:48.000 --> 00:08:49.000]  26節
[00:08:49.000 --> 00:08:51.000]  他在會堂裏面說
[00:08:51.000 --> 00:08:54.000]  伯繼拉 亞繼拉聽見就接他來
[00:08:54.000 --> 00:08:59.000]  將神的道給他講解更加詳細
[00:08:59.000 --> 00:09:03.000]  從這裏我會再講亞繼拉和伯繼拉
[00:09:03.000 --> 00:09:05.000]  給他講解更加詳細
[00:09:05.000 --> 00:09:07.000]  就是說有些東西
[00:09:07.000 --> 00:09:10.000]  是阿波羅還不知道的
[00:09:10.000 --> 00:09:11.000]  你看到嗎
[00:09:11.000 --> 00:09:12.000]  但還是沒有說
[00:09:12.000 --> 00:09:14.000]  他還不知道什麼呢
[00:09:14.000 --> 00:09:15.000]  繼續看
[00:09:15.000 --> 00:09:16.000]  27、28節
[00:09:16.000 --> 00:09:18.000]  他想要去亞繼亞
[00:09:18.000 --> 00:09:19.000]  亞繼亞一個地區
[00:09:19.000 --> 00:09:20.000]  裏面有哥林多
[00:09:20.000 --> 00:09:22.000]  弟兄們勉勵他
[00:09:22.000 --> 00:09:23.000]  就是鼓勵他
[00:09:23.000 --> 00:09:25.000]  寫信請門徒去接待他
[00:09:25.000 --> 00:09:27.000]  他就去到那裏
[00:09:27.000 --> 00:09:30.000]  多多幫助那些蒙恩信主的人
[00:09:30.000 --> 00:09:31.000]  28節
[00:09:31.000 --> 00:09:34.000]  他在衆人面前是極有能力
[00:09:34.000 --> 00:09:35.000]  撥導猶太人
[00:09:35.000 --> 00:09:40.000]  引聖經證明耶穌是基督
[00:09:40.000 --> 00:09:44.000]  這裏是一個很重要的提示
[00:09:44.000 --> 00:09:45.000]  之前就說
[00:09:45.000 --> 00:09:47.000]  這個阿波羅很詳細
[00:09:47.000 --> 00:09:49.000]  將耶穌的事講解
[00:09:49.000 --> 00:09:53.000]  但這裏是特別補充
[00:09:53.000 --> 00:09:56.000]  說這個阿波羅
[00:09:56.000 --> 00:09:57.000]  聽完亞繼拉
[00:09:57.000 --> 00:09:59.000]  白繼拉講完之後
[00:09:59.000 --> 00:10:02.000]  引聖經證明耶穌是基督
[00:10:02.000 --> 00:10:03.000]  言下之意
[00:10:03.000 --> 00:10:05.000]  很可能當時阿波羅
[00:10:05.000 --> 00:10:07.000]  沒有說這一點
[00:10:07.000 --> 00:10:10.000]  爲什麼沒有說這一點呢
[00:10:10.000 --> 00:10:13.000]  阿波羅很熟悉舊約聖經
[00:10:13.000 --> 00:10:16.000]  他也知道關於耶穌的生平
[00:10:16.000 --> 00:10:18.000]  但舊約聖經和耶穌基督的生平
[00:10:18.000 --> 00:10:21.000]  有什麼關係呢
[00:10:21.000 --> 00:10:23.000]  亞繼拉白繼拉就告訴他
[00:10:23.000 --> 00:10:25.000]  舊約所預言的尼在亞
[00:10:25.000 --> 00:10:27.000]  就是耶穌基督
[00:10:27.000 --> 00:10:28.000]  應該這麼說
[00:10:28.000 --> 00:10:29.000]  就是耶穌
[00:10:29.000 --> 00:10:32.000]  因爲我們經常把耶穌和基督放在一起
[00:10:32.000 --> 00:10:34.000]  在他當時不是這樣
[00:10:34.000 --> 00:10:35.000]  基督是什麼
[00:10:35.000 --> 00:10:36.000]  就是尼在亞
[00:10:36.000 --> 00:10:37.000]  就是救主
[00:10:37.000 --> 00:10:39.000]  所以這個阿波羅
[00:10:39.000 --> 00:10:42.000]  他聽完亞繼拉白繼拉講完之後
[00:10:42.000 --> 00:10:45.000]  原來耶穌就是基督
[00:10:45.000 --> 00:10:46.000]  耶穌是他的名字
[00:10:46.000 --> 00:10:48.000]  基督是他的身份
[00:10:48.000 --> 00:10:49.000]  是他的職份
[00:10:49.000 --> 00:10:51.000]  耶穌就是救主
[00:10:51.000 --> 00:10:55.000]  他就引聖經來證明耶穌是基督
[00:10:55.000 --> 00:10:57.000]  當我們繼續看下去的時候
[00:10:57.000 --> 00:10:59.000]  又引證一下
[00:10:59.000 --> 00:11:02.000]  這個是不是阿波羅不足夠的地方呢
[00:11:02.000 --> 00:11:04.000]  第十九章一至六節
[00:11:04.000 --> 00:11:05.000]  聽我讀
[00:11:05.000 --> 00:11:07.000]  阿波羅在哥倫多的時候
[00:11:07.000 --> 00:11:10.000]  保羅經過了上邊一帶的地方
[00:11:10.000 --> 00:11:12.000]  來到以弗所
[00:11:12.000 --> 00:11:14.000]  在那裏遇見幾個門徒
[00:11:14.000 --> 00:11:17.000]  他們說:你們信的時候受了聖靈沒有
[00:11:17.000 --> 00:11:20.000]  他們就說:沒有
[00:11:20.000 --> 00:11:23.000]  都未曾聽見有聖靈賜下來
[00:11:23.000 --> 00:11:25.000]  保羅就說:這樣啊
[00:11:25.000 --> 00:11:27.000]  你們受的是什麼的洗
[00:11:27.000 --> 00:11:29.000]  他們就說是約翰的洗
[00:11:29.000 --> 00:11:30.000]  保羅就說
[00:11:30.000 --> 00:11:33.000]  約翰所行的是悔改的洗
[00:11:33.000 --> 00:11:34.000]  告訴百姓
[00:11:34.000 --> 00:11:37.000]  當信那在他以後來的
[00:11:37.000 --> 00:11:38.000]  是誰啊
[00:11:38.000 --> 00:11:40.000]  就是耶穌了
[00:11:40.000 --> 00:11:41.000]  他們聽見者說
[00:11:41.000 --> 00:11:43.000]  就奉耶穌的名受洗
[00:11:43.000 --> 00:11:44.000]  保羅按手在他們頭上
[00:11:44.000 --> 00:11:46.000]  聖靈就降在他們身上
[00:11:46.000 --> 00:11:48.000]  他們就說方言又說預言
[00:11:48.000 --> 00:11:50.000]  或作講道
[00:11:50.000 --> 00:11:52.000]  一共有十二個人
[00:11:52.000 --> 00:11:54.000]  這裏說的是什麼呢
[00:11:54.000 --> 00:11:58.000]  說的是阿波羅繼續去到另一個地方
[00:11:58.000 --> 00:11:59.000]  就是哥倫多
[00:11:59.000 --> 00:12:01.000]  去了另一個地方
[00:12:01.000 --> 00:12:03.000]  但是要回頭說保羅
[00:12:03.000 --> 00:12:05.000]  很多時空的交接
[00:12:05.000 --> 00:12:07.000]  保羅繼續他第三次旅程
[00:12:07.000 --> 00:12:09.000]  回到以弗所
[00:12:09.000 --> 00:12:11.000]  爲什麼要說這裏呢
[00:12:11.000 --> 00:12:13.000]  原來在以弗所的時候
[00:12:13.000 --> 00:12:14.000]  有些信徒
[00:12:14.000 --> 00:12:18.000]  他真的沒聽過關於
[00:12:18.000 --> 00:12:21.000]  原來耶穌就是預言那位的救世主
[00:12:21.000 --> 00:12:22.000]  尼賽亞
[00:12:22.000 --> 00:12:25.000]  也都沒聽過有關於聖靈降臨
[00:12:25.000 --> 00:12:27.000]  記不記得《使徒人傳》第一章
[00:12:27.000 --> 00:12:29.000]  耶穌告訴門徒
[00:12:29.000 --> 00:12:30.000]  在祂昇天之前
[00:12:30.000 --> 00:12:32.000]  叫他們等候聖靈
[00:12:32.000 --> 00:12:34.000]  聖靈就會降臨在他們身上
[00:12:34.000 --> 00:12:35.000]  結果去到第二章的時候
[00:12:35.000 --> 00:12:39.000]  聖靈就好像甲子那樣降在他們身上
[00:12:39.000 --> 00:12:41.000]  這個是聖靈降臨
[00:12:41.000 --> 00:12:46.000]  聖靈降臨就是代表聖靈的洗
[00:12:46.000 --> 00:12:48.000]  讓所有人知道
[00:12:48.000 --> 00:12:50.000]  耶穌已經復活
[00:12:50.000 --> 00:12:52.000]  祂差遣聖靈來
[00:12:52.000 --> 00:12:57.000]  所以這個阿波羅
[00:12:57.000 --> 00:13:00.000]  爲什麼他不知道這件事呢
[00:13:00.000 --> 00:13:01.000]  我們會覺得
[00:13:01.000 --> 00:13:03.000]  沒理由他不知道的
[00:13:03.000 --> 00:13:05.000]  而阿基拉
[00:13:05.000 --> 00:13:07.000]  伯基拉這對夫婦
[00:13:07.000 --> 00:13:09.000]  又爲什麼會知道呢
[00:13:09.000 --> 00:13:12.000]  回到剛纔提示過大家
[00:13:12.000 --> 00:13:15.000]  保羅是什麼人呢
[00:13:15.000 --> 00:13:17.000]  他是什麼種族的人呢
[00:13:17.000 --> 00:13:19.000]  保羅是猶太人
[00:13:19.000 --> 00:13:20.000]  他其實就像阿波羅一樣
[00:13:20.000 --> 00:13:22.000]  都是出生於名城的
[00:13:22.000 --> 00:13:24.000]  他受過高等教育
[00:13:24.000 --> 00:13:26.000]  他受過猶太教的教育
[00:13:26.000 --> 00:13:30.000]  他很熟悉猶太人的習俗和聖經
[00:13:30.000 --> 00:13:33.000]  他甚至爲着猶太教虔誠到不得了
[00:13:33.000 --> 00:13:35.000]  就是要逼迫基督徒
[00:13:35.000 --> 00:13:38.000]  他也不承認耶穌是基督
[00:13:38.000 --> 00:13:39.000]  耶穌是誰呢
[00:13:39.000 --> 00:13:42.000]  所以要逼迫跟隨耶穌的人
[00:13:42.000 --> 00:13:44.000]  直至何時他改變呢
[00:13:44.000 --> 00:13:48.000]  直至他在大馬識路上
[00:13:48.000 --> 00:13:50.000]  或者大馬視甲路上
[00:13:50.000 --> 00:13:53.000]  耶穌基督用光來光照他
[00:13:53.000 --> 00:13:55.000]  復活向他顯現
[00:13:55.000 --> 00:13:56.000]  他就知道
[00:13:56.000 --> 00:14:00.000]  原來耶穌就是那位救主尼賽亞
[00:14:00.000 --> 00:14:03.000]  保羅接着繼續向人說
[00:14:03.000 --> 00:14:06.000]  他全講的福音或者全講的道
[00:14:06.000 --> 00:14:08.000]  除了舊的聖經
[00:14:08.000 --> 00:14:10.000]  都講了關於耶穌基督
[00:14:10.000 --> 00:14:13.000]  就是預言那位的救主
[00:14:13.000 --> 00:14:15.000]  他和阿基拉伯基拉夫婦
[00:14:15.000 --> 00:14:17.000]  一起住了多久
[00:14:17.000 --> 00:14:19.000]  一年半
[00:14:19.000 --> 00:14:21.000]  所以阿基拉伯基拉夫婦
[00:14:21.000 --> 00:14:24.000]  一定是知道關於耶穌是誰
[00:14:24.000 --> 00:14:25.000]  但其餘的人
[00:14:25.000 --> 00:14:27.000]  不像我們現在科技那麼發達
[00:14:27.000 --> 00:14:28.000]  我們一知道
[00:14:28.000 --> 00:14:30.000]  消息就傳千里了
[00:14:30.000 --> 00:14:33.000]  所以以弗所的門徒
[00:14:33.000 --> 00:14:35.000]  所謂要跟隨耶穌的人
[00:14:35.000 --> 00:14:37.000]  有機會他未曾聽過
[00:14:37.000 --> 00:14:39.000]  所以保羅就告訴他
[00:14:39.000 --> 00:14:42.000]  這個阿基拉伯基拉夫婦
[00:14:42.000 --> 00:14:45.000]  向阿波羅來補充
[00:14:45.000 --> 00:14:46.000]  所以阿波羅
[00:14:46.000 --> 00:14:47.000]  留意
[00:14:47.000 --> 00:14:49.000]  聖經的作者沒有說
[00:14:49.000 --> 00:14:52.000]  他的信仰不純正
[00:14:52.000 --> 00:14:54.000]  沒有說他說得不對
[00:14:54.000 --> 00:14:56.000]  約翰的洗禮都重要
[00:14:56.000 --> 00:14:57.000]  但不是要停在那裏
[00:14:57.000 --> 00:14:58.000]  更重要
[00:14:58.000 --> 00:15:01.000]  約翰的洗禮是預備人心迎接救主
[00:15:01.000 --> 00:15:03.000]  他未說這部分
[00:15:03.000 --> 00:15:06.000]  阿基拉伯基拉夫婦就幫助他們
[00:15:06.000 --> 00:15:11.000]  阿基拉伯基拉夫婦幫助他們
[00:15:11.000 --> 00:15:14.000]  但在幫助他們之前
[00:15:14.000 --> 00:15:15.000]  這個阿波羅
[00:15:15.000 --> 00:15:17.000]  我說他的第四個特徵
[00:15:17.000 --> 00:15:20.000]  他滿有自信
[00:15:20.000 --> 00:15:22.000]  他是用他所知的
[00:15:22.000 --> 00:15:24.000]  無論是舊的聖經
[00:15:24.000 --> 00:15:27.000]  或者關於耶穌基督生平的事蹟
[00:15:27.000 --> 00:15:29.000]  他就說
[00:15:29.000 --> 00:15:32.000]  他在會堂裏放膽講道
[00:15:32.000 --> 00:15:34.000]  他是一個滿有自信的人
[00:15:34.000 --> 00:15:37.000]  有時我們認識的很少
[00:15:37.000 --> 00:15:39.000]  所以我們都不敢侍奉
[00:15:39.000 --> 00:15:41.000]  但你看他
[00:15:41.000 --> 00:15:43.000]  他都不是全部都知道
[00:15:43.000 --> 00:15:45.000]  沒有完整的
[00:15:45.000 --> 00:15:47.000]  他就是這樣
[00:15:47.000 --> 00:15:49.000]  站在會堂裏
[00:15:49.000 --> 00:15:52.000]  放膽講道
[00:15:52.000 --> 00:15:54.000]  講聖經
[00:15:54.000 --> 00:15:56.000]  講耶穌的事
[00:15:56.000 --> 00:15:58.000]  他滿有自信
[00:15:58.000 --> 00:16:00.000]  面對一個出身於名城
[00:16:00.000 --> 00:16:01.000]  滿有學問
[00:16:01.000 --> 00:16:02.000]  口才
[00:16:02.000 --> 00:16:04.000]  精通舊約
[00:16:04.000 --> 00:16:05.000]  又善於教導
