
[00:00:00.000 --> 00:00:02.800]  各位電視姐妹 各位來賓 早晨
[00:05:20.400 --> 00:05:21.840]  你煮東西吃得好嗎
[00:05:21.840 --> 00:05:24.560]  有什麼廚神的比賽
[00:05:24.560 --> 00:05:25.480]  然後不要緊
[00:05:25.480 --> 00:05:28.920]  如果你覺得自己智慧美貌並重
[00:05:28.920 --> 00:05:29.600]  去選什麼
[00:05:29.600 --> 00:05:31.240]  香港小姐有人認識你
[00:05:31.240 --> 00:05:33.040]  如果你說我男人怎樣
[00:05:33.040 --> 00:05:35.160]  只要我自己高大威猛英俊瀟灑
[00:05:35.160 --> 00:05:36.080]  我就可以選什麼
[00:05:36.080 --> 00:05:37.160]  香港先生
[00:05:37.160 --> 00:05:38.880]  總之一定有很多方法
[00:05:38.880 --> 00:05:40.960]  令到你很多人認識
[00:05:40.960 --> 00:05:42.760]  所以今天如果你要出名
[00:05:42.760 --> 00:05:44.320]  你要被人like
[00:05:44.320 --> 00:05:45.240]  有很多方法
[00:05:45.240 --> 00:05:47.160]  但是我再提醒大家
[00:05:47.160 --> 00:05:49.200]  如果一個過份去追求
[00:05:49.200 --> 00:05:50.920]  這些人的認同like
[00:05:50.920 --> 00:05:52.840]  可能你會弄口反嘴
[00:05:52.840 --> 00:05:53.840]  得不償失
[00:05:53.840 --> 00:05:55.480]  因為原來在網上
[00:05:55.480 --> 00:05:58.880]  除了很多人like你之外
[00:05:58.880 --> 00:06:00.280]  亦都可以怎樣
[00:06:00.280 --> 00:06:02.360]  網上欺凌你
[00:06:02.360 --> 00:06:06.000]  所以這個隨時會弄口反嘴
[00:06:06.000 --> 00:06:06.880]  的確我們做人
[00:06:06.880 --> 00:06:08.400]  因為這一種
[00:06:08.400 --> 00:06:09.520]  我們始於生俱來
[00:06:09.520 --> 00:06:13.160]  很想被人認同榮譽的心態
[00:06:13.160 --> 00:06:16.280]  但是陷在一個犯罪的世界裏面
[00:06:16.280 --> 00:06:17.840]  我們濫用的時候
[00:06:17.840 --> 00:06:18.960]  就會出問題
[00:06:18.960 --> 00:06:21.360]  耶穌祂成了肉身
[00:06:21.360 --> 00:06:24.560]  亦都面對著這些試探
[00:06:24.560 --> 00:06:26.160]  而且不止一次
[00:06:26.160 --> 00:06:28.640]  今天我們就看一個故事
[00:06:28.640 --> 00:06:30.080]  就是耶穌有很多人
[00:06:30.080 --> 00:06:31.320]  要擁戴祂的時候
[00:06:31.320 --> 00:06:32.080]  要怎樣面對
[00:06:32.080 --> 00:06:33.680]  我們一起先去讀出
[00:06:33.680 --> 00:06:37.000]  約翰福音第十二章
[00:06:37.000 --> 00:06:39.760]  我們請讀第十二到第十九節
[00:06:39.760 --> 00:06:41.520]  第十二到第十九節
[00:06:41.520 --> 00:06:42.800]  請幫我讀出
[00:07:07.000 --> 00:07:09.000]  ( 自從約翰福音第十二章開始 )
[00:07:37.000 --> 00:07:45.760]  ( 自從約翰福音第十二章開始 )
[00:07:45.760 --> 00:07:47.120]  好 我們先讀到這裏
[00:07:47.120 --> 00:07:48.280]  我們首先去祈禱
[00:07:48.280 --> 00:07:49.080]  主耶穌幫助我們
[00:07:49.080 --> 00:07:51.120]  能夠懂得怎樣去遵從
[00:07:51.120 --> 00:07:53.720]  祢給我們在地上的任務
[00:07:53.720 --> 00:07:55.960]  以致我們將來能夠得主
[00:07:55.960 --> 00:07:58.400]  自己的稱讚榮譽
[00:07:58.400 --> 00:07:59.480]  奉耶穌的聖名
[00:07:59.480 --> 00:08:00.920]  阿們
[00:08:00.920 --> 00:08:03.800]  耶穌在雨節之前
[00:08:03.800 --> 00:08:04.600]  大概一星期
[00:08:04.600 --> 00:08:06.800]  進入耶路撒冷氣騎著路
[00:08:06.800 --> 00:08:10.000]  非常多人去擁抱祂
[00:08:10.000 --> 00:08:11.920]  不單止因為祂這個姿態
[00:08:11.920 --> 00:08:12.960]  剛才聖經說到
[00:08:12.960 --> 00:08:15.400]  人將祂視為以色列王
[00:08:15.400 --> 00:08:17.240]  聖經裏面剛才說
[00:08:17.240 --> 00:08:18.200]  有另外一個原因
[00:08:18.200 --> 00:08:21.240]  為何人們好奇要去見耶穌
[00:08:21.240 --> 00:08:23.240]  因為不久之前
[00:08:23.240 --> 00:08:26.360]  就在耶路撒冷附近的伯大利
[00:08:26.360 --> 00:08:27.400]  祂叫了一個
[00:08:27.400 --> 00:08:30.720]  死了四天的拉撒路復活
[00:08:30.720 --> 00:08:31.920]  人們很震驚
[00:08:31.920 --> 00:08:33.400]  這個耶穌是誰呢
[00:08:33.400 --> 00:08:34.400]  於是就知道
[00:08:34.400 --> 00:08:36.120]  耶穌將會進入耶路撒冷
[00:08:36.120 --> 00:08:37.800]  就勇著要見祂
[00:08:37.800 --> 00:08:38.920]  當時我相信
[00:08:38.920 --> 00:08:41.880]  民情非常澎湃
[00:08:41.880 --> 00:08:44.440]  而且這段聖經有三點
[00:08:44.440 --> 00:08:45.800]  讓我們看到
[00:08:45.800 --> 00:08:48.280]  這群人是要耶穌做以色列王
[00:08:48.280 --> 00:08:49.720]  是非常清楚的訊息
[00:08:49.720 --> 00:08:50.400]  首先
[00:08:50.400 --> 00:08:51.640]  他們拿著道具
[00:08:51.640 --> 00:08:53.000]  是什麼道具
[00:08:53.000 --> 00:08:54.000]  眾樹枝
[00:08:54.000 --> 00:08:55.320]  眾樹枝是什麼意思呢
[00:08:55.320 --> 00:08:56.920]  其實是一個象徵意思
[00:08:56.920 --> 00:08:58.320]  是以色列猶太人
[00:08:58.320 --> 00:08:59.920]  想自己獨立
[00:08:59.920 --> 00:09:01.720]  離開羅馬人
[00:09:01.720 --> 00:09:03.160]  和當時希律
[00:09:03.160 --> 00:09:05.120]  這個分封王的統治
[00:09:05.120 --> 00:09:07.120]  的一個象徵意思
[00:09:07.120 --> 00:09:08.280]  就是表示
[00:09:08.280 --> 00:09:10.680]  他們想自己有一個獨立的政權
[00:09:10.680 --> 00:09:12.040]  脫離羅馬
[00:09:12.040 --> 00:09:14.120]  和希律的掣肘
[00:09:14.120 --> 00:09:15.960]  就好像兩年前
[00:09:15.960 --> 00:09:18.760]  若果有人拿著黃色雨傘走進我們教會
[00:09:18.760 --> 00:09:19.640]  你大概知道
[00:09:19.640 --> 00:09:21.560]  那個雨傘不是因為下雨的意思
[00:09:21.560 --> 00:09:22.760]  有其他的原因
[00:09:22.760 --> 00:09:24.400]  所以他們拿著眾樹枝
[00:09:24.400 --> 00:09:26.680]  其實表達他們用我們今天的字眼
[00:09:26.680 --> 00:09:28.600]  就是本土獨立派
[00:09:28.600 --> 00:09:30.120]  他們想獨立
[00:09:30.120 --> 00:09:31.120]  而且看到這個
[00:09:31.120 --> 00:09:33.160]  就是能夠帶領他們獨立的一個對象
[00:09:33.160 --> 00:09:36.560]  第二就是他們所喊出來的和臣
[00:09:36.560 --> 00:09:38.160]  奉主明來的以色列王
[00:09:38.160 --> 00:09:39.560]  是應當稱頌的
[00:09:39.560 --> 00:09:42.480]  是來自《詩篇》118篇
[00:09:42.480 --> 00:09:43.960]  同樣是說
[00:09:43.960 --> 00:09:46.920]  是群眾要擁護神所
[00:09:46.920 --> 00:09:49.040]  揀選一位的以色列王
[00:09:49.040 --> 00:09:49.920]  第三
[00:09:49.920 --> 00:09:51.440]  耶穌更加自己
[00:09:51.440 --> 00:09:53.400]  騎在路上
[00:09:53.400 --> 00:09:54.520]  進入耶路撒冷
[00:09:54.520 --> 00:09:55.640]  應驗了舊約
[00:09:55.640 --> 00:09:57.240]  撒加尼亞書九章九節
[00:09:57.240 --> 00:09:59.240]  神所揀選那位的以色列王
[00:09:59.240 --> 00:09:59.960]  尼塞亞
[00:09:59.960 --> 00:10:01.320]  將要是這樣
[00:10:01.320 --> 00:10:02.080]  騎著路
[00:10:02.080 --> 00:10:03.040]  不是騎著馬
[00:10:03.040 --> 00:10:04.280]  進入耶路撒冷
[00:10:04.280 --> 00:10:05.640]  耶穌也配合了
[00:10:05.640 --> 00:10:07.000]  這三件事加起來
[00:10:07.000 --> 00:10:10.200]  是不是耶穌也想按照眾人的擁戴
[00:10:10.200 --> 00:10:11.760]  做一個以色列王
[00:10:11.760 --> 00:10:13.280]  一個軍事的領袖
[00:10:13.280 --> 00:10:17.640]  推翻當時的羅馬和希律的政權呢?
[00:10:17.640 --> 00:10:19.840]  但是得意在是什麼呢?
[00:10:19.840 --> 00:10:21.840]  其實同樣是約翰福音
[00:10:21.840 --> 00:10:22.880]  在第六章說到
[00:10:22.880 --> 00:10:27.520]  耶穌用完施行五餅二魚的神蹟
[00:10:27.520 --> 00:10:29.080]  餵飽了五千人之後
[00:10:29.080 --> 00:10:32.400]  當時在加利利北面的地方
[00:10:32.400 --> 00:10:34.640]  其實同樣這五千人
[00:10:34.640 --> 00:10:37.000]  都是想擁戴耶穌為王
[00:10:37.000 --> 00:10:39.280]  這群人見到耶穌這麼厲害
[00:10:39.280 --> 00:10:40.360]  就好像昔日摩西
[00:10:40.360 --> 00:10:42.000]  帶領以色列人出埃及
[00:10:42.000 --> 00:10:44.840]  能夠在曠野地方餵飽群眾
[00:10:44.840 --> 00:10:46.480]  他就說這是不是神所應許的
[00:10:46.480 --> 00:10:49.560]  那位像摩西的先知尼塞亞呢?
[00:10:49.560 --> 00:10:50.520]  於是聖經說
[00:10:50.520 --> 00:10:53.080]  這群人就想強迫耶穌為王
[00:10:53.080 --> 00:10:55.800]  但是當時耶穌的反應是怎樣呢?
[00:10:55.800 --> 00:10:57.240]  他就自己
[00:10:57.240 --> 00:11:00.760]  退到山上去避開這群人
[00:11:00.760 --> 00:11:03.120]  為何上次這群人
[00:11:03.120 --> 00:11:04.440]  要擁戴耶穌為王
[00:11:04.440 --> 00:11:06.560]  耶穌又退開
[00:11:06.560 --> 00:11:08.120]  這次
[00:11:08.120 --> 00:11:10.360]  耶穌就好像配合騎上路
[00:11:10.360 --> 00:11:12.080]  進入城
[00:11:12.080 --> 00:11:14.360]  甚至在地理上來說
[00:11:14.360 --> 00:11:16.280]  其實希律的首府
[00:11:16.280 --> 00:11:17.640]  是在北面
[00:11:17.640 --> 00:11:20.040]  就是加利利附近上次
[00:11:20.040 --> 00:11:24.560]  五餅二魚神蹟的地方的距離
[00:11:24.560 --> 00:11:25.560]  有一些聖經學家
[00:11:25.560 --> 00:11:26.520]  歷史學家研究
[00:11:26.520 --> 00:11:27.760]  其實那五千人
[00:11:27.760 --> 00:11:30.800]  可能根本就是那些本土獨立派
[00:11:30.800 --> 00:11:31.760]  有人甚至形容
[00:11:31.760 --> 00:11:33.920]  隨時他們自己都已經拿了所有工具
[00:11:33.920 --> 00:11:35.720]  以為耶穌一聲號令
[00:11:35.720 --> 00:11:39.920]  就衝去希律的王宮那裡
[00:11:39.920 --> 00:11:42.160]  去搗亂也不奇怪
[00:11:42.160 --> 00:11:45.480]  但是耶穌那次退去沒有做
[00:11:45.480 --> 00:11:47.760]  這次進入耶路撒冷
[00:11:47.760 --> 00:11:51.280]  是不是趁著猶太人最大的節期
[00:11:51.280 --> 00:11:52.080]  雨節
[00:11:52.080 --> 00:11:53.880]  乘機搗亂呢?
[00:11:53.880 --> 00:11:55.880]  耶穌似乎在這裡
[00:11:55.880 --> 00:11:58.760]  未曾有這樣的言行
[00:11:58.760 --> 00:12:01.680]  雖然祂的姿態表明自己就是以色列王
[00:12:01.680 --> 00:12:05.760]  然後第二十到第三十六節
[00:12:05.760 --> 00:12:08.560]  就是我可以告訴大家
[00:12:08.560 --> 00:12:11.120]  為什麼耶穌要這樣做
[00:12:11.120 --> 00:12:14.280]  我想大家幫我讀第二十到第三十六節的經文
[00:12:14.280 --> 00:12:15.560]  第二十到第三十六節
[00:12:15.560 --> 00:12:16.280]  請讀
[00:12:25.880 --> 00:12:34.080]  阿彌陀佛
[00:12:34.080 --> 00:12:48.080]  (阿彌陀佛)
[00:12:48.080 --> 00:12:51.480]  阿彌陀佛
[00:12:51.480 --> 00:12:57.480]  (阿彌陀佛)
[00:12:57.480 --> 00:13:04.880]  (阿彌陀佛)
[00:13:04.880 --> 00:13:08.680]  (阿彌陀佛)
[00:13:08.680 --> 00:13:12.880]  (阿彌陀佛)
[00:13:12.880 --> 00:13:18.480]  (阿彌陀佛)
[00:13:18.480 --> 00:13:24.280]  (阿彌陀佛)
[00:13:24.280 --> 00:13:28.680]  (阿彌陀佛)
[00:13:28.680 --> 00:13:31.880]  (阿彌陀佛)
[00:13:31.880 --> 00:13:36.280]  (阿彌陀佛)
[00:13:36.280 --> 00:13:41.280]  (阿彌陀佛)
[00:13:41.280 --> 00:13:43.680]  (阿彌陀佛)
[00:13:43.680 --> 00:13:46.680]  (阿彌陀佛)
[00:13:46.680 --> 00:13:49.280]  (阿彌陀佛)
[00:13:49.280 --> 00:13:52.480]  (阿彌陀佛)
[00:13:52.480 --> 00:13:57.280]  (阿彌陀佛)
[00:13:57.280 --> 00:14:01.480]  (阿彌陀佛)
[00:14:01.480 --> 00:14:03.280]  (阿彌陀佛)
[00:14:03.280 --> 00:14:07.080]  (阿彌陀佛)
[00:14:07.080 --> 00:14:09.680]  (阿彌陀佛)
[00:14:09.680 --> 00:14:11.480]  (阿彌陀佛)
[00:14:11.480 --> 00:14:14.880]  (阿彌陀佛)
[00:14:14.880 --> 00:14:17.480]  (阿彌陀佛)
[00:14:17.480 --> 00:14:19.680]  (阿彌陀佛)
[00:14:19.680 --> 00:14:21.680]  (阿彌陀佛)
[00:14:21.680 --> 00:14:24.480]  (阿彌陀佛)
[00:14:24.480 --> 00:14:26.880]  (阿彌陀佛)
[00:14:26.880 --> 00:14:28.280]  (阿彌陀佛)
[00:14:28.280 --> 00:14:30.680]  (阿彌陀佛)
[00:14:30.680 --> 00:14:35.680]  (主持)
[00:14:35.680 --> 00:14:40.080]  (主持)
[00:14:40.080 --> 00:14:42.680]  (主持)
[00:14:42.680 --> 00:14:47.800]  就是當耶穌聽見有希臘人想見祂
[00:14:47.800 --> 00:14:52.520]  不二在作者沒有解釋究竟這群希臘人想見耶穌做什麼
[00:14:52.520 --> 00:14:55.480]  耶穌有沒有見這群人討論過什麼?沒有
[00:14:55.480 --> 00:14:57.880]  只是耶穌聽見門徒跟祂傳達一個訊息
[00:14:57.880 --> 00:14:59.880]  有希臘人想見祢啊 老師
[00:14:59.880 --> 00:15:02.360]  而耶穌就說了一句話 就是什麼?
[00:15:02.360 --> 00:15:08.920]  「人子得榮耀的時候到了」第23節
[00:15:08.920 --> 00:15:12.600]  「人子得榮耀的時候到了」什麼時候?
[00:15:12.600 --> 00:15:14.600]  約翰福音不斷講這個「時候」
[00:15:14.600 --> 00:15:16.600]  每一次耶穌跟人討論的時候
[00:15:16.600 --> 00:15:18.600]  很多時候耶穌都說「時候未到」
[00:15:18.600 --> 00:15:20.600]  有時候說「時候將到」
[00:15:20.600 --> 00:15:22.600]  譬如說「時候將到」
[00:15:22.600 --> 00:15:25.080]  你不拜父不再在這個山那個山
[00:15:25.080 --> 00:15:27.080]  讓心靈成神 拜神
[00:15:27.080 --> 00:15:31.240]  又或者當耶穌將水變酒
[00:15:31.240 --> 00:15:33.720]  母親瑪利亞說你幫祂做點事
[00:15:33.720 --> 00:15:35.720]  祂沒有走 耶穌說祂什麼?
[00:15:35.720 --> 00:15:38.600]  你回去跟媽媽說話 你就知道未到
[00:15:38.600 --> 00:15:43.080]  他說「夫人 關你什麼事?我時候未到」
[00:15:43.080 --> 00:15:47.560]  耶穌講什麼這麼重視這個「時間」呢?
[00:15:47.560 --> 00:15:49.560]  但這裡耶穌很明顯講到
[00:15:49.560 --> 00:15:51.560]  什麼時候這個「時候到」?
[00:15:51.560 --> 00:15:53.560]  他說「現在人子得「時候到」」
[00:15:53.560 --> 00:15:57.080]  這個「時候」是在講耶穌要得榮耀的時候
[00:15:57.080 --> 00:15:58.600]  什麼「時候」?
[00:15:58.600 --> 00:16:01.800]  為什麼當希臘人要見耶穌的時候
[00:16:01.800 --> 00:16:03.800]  這個「時候」就到了呢?
[00:16:03.800 --> 00:16:05.800]  原來我們整體聽回約翰福音
[00:16:05.800 --> 00:16:07.800]  耶穌是被父神所差遣來到
[00:16:07.800 --> 00:16:09.800]  要傳遞父神的訊息
[00:16:09.800 --> 00:16:11.800]  彰顯父神在人的面前
[00:16:11.800 --> 00:16:13.800]  和要成就救恩
[00:16:13.800 --> 00:16:15.800]  將世人帶到神面前
[00:16:15.800 --> 00:16:17.800]  得到這個福音的好處
[00:16:17.800 --> 00:16:19.800]  所以第十章 耶穌講到
[00:16:19.800 --> 00:16:23.160]  祂就是好木人 要為羊捨命的好木人
[00:16:23.160 --> 00:16:25.960]  而且這個好木人要召集他的羊
[00:16:25.960 --> 00:16:30.840]  羊聽見祂的聲音就會去到祂那裡
[00:16:30.840 --> 00:16:32.840]  然後講來講去 耶穌又說
[00:16:32.840 --> 00:16:34.840]  「我圈外有羊」
[00:16:34.840 --> 00:16:37.880]  也要將他們召集到同一個羊圈那裡
[00:16:37.880 --> 00:16:39.880]  究竟圈內的羊和圈外的羊
[00:16:39.880 --> 00:16:41.880]  是指哪兩群人呢?
[00:16:41.880 --> 00:16:45.000]  圈內的羊是以色列猶太人
[00:16:45.000 --> 00:16:47.800]  圈外的羊是外邦人
[00:16:47.800 --> 00:16:49.800]  就是希臘人所象徵的
[00:16:49.800 --> 00:16:53.000]  所以耶穌講到既然我的任務
[00:16:53.000 --> 00:16:55.000]  父神差派我降世
[00:16:55.000 --> 00:16:57.000]  要做的就是將全地的人
[00:16:57.000 --> 00:16:59.800]  無論是應許的子民 猶太 以色列人
[00:16:59.800 --> 00:17:01.800]  還是外邦人 希臘人
[00:17:01.800 --> 00:17:03.800]  羅馬人 中國人等等
[00:17:03.800 --> 00:17:05.800]  都要召到我那裡
[00:17:05.800 --> 00:17:09.080]  今天連外邦人都注意到
[00:17:09.080 --> 00:17:11.080]  我就是彌創眼神所差派的那位
[00:17:11.080 --> 00:17:13.080]  而且耶穌知道
[00:17:13.080 --> 00:17:15.960]  他進入耶路撒冷很快就要被釘十字架
[00:17:15.960 --> 00:17:18.520]  完成神要差派他的使命
[00:17:18.520 --> 00:17:20.520]  祂知道
[00:17:20.520 --> 00:17:22.520]  祂作為一個僕人
[00:17:22.520 --> 00:17:24.520]  得榮耀得榮譽的時候
[00:17:24.520 --> 00:17:26.520]  是何時呢?
[00:17:26.520 --> 00:17:28.520]  就是完成任務的時候
[00:17:28.520 --> 00:17:30.520]  作為一個僕人
[00:17:30.520 --> 00:17:32.520]  何時得到榮譽呢?
[00:17:32.520 --> 00:17:34.520]  就是完成任務的時候
[00:17:34.520 --> 00:17:38.520]  我們做好被差派要做的事情
[00:17:38.520 --> 00:17:40.520]  就是我們得榮譽的時候
[00:17:40.520 --> 00:17:42.520]  而聖經約翰福音特別講到
[00:17:42.520 --> 00:17:46.520]  耶穌每一次講到祂指榮耀的時間
[00:17:46.520 --> 00:17:50.520]  都是包含著釘十字架的
[00:17:50.520 --> 00:17:52.520]  很特別的就是
[00:17:52.520 --> 00:17:54.520]  其他三卷的福音書
[00:17:54.520 --> 00:17:56.520]  講到耶穌受難
[00:17:56.520 --> 00:17:58.520]  都會講到祂要釘十字架
[00:17:58.520 --> 00:18:00.520]  明明是要釘十字架
[00:18:00.520 --> 00:18:02.520]  但約翰福音每一次講到祂受難
[00:18:02.520 --> 00:18:04.520]  都記載耶穌
[00:18:04.520 --> 00:18:06.520]  不直接講祂釘十字架
[00:18:06.520 --> 00:18:08.520]  是用另一個字眼
[00:18:08.520 --> 00:18:10.520]  就是剛才大家都有讀到的一個字
[00:18:10.520 --> 00:18:12.520]  就是第32節
[00:18:12.520 --> 00:18:14.520]  耶穌說我若從地上被舉起來
[00:18:14.520 --> 00:18:16.520]  就要吸引萬人來歸我
[00:18:16.520 --> 00:18:18.520]  耶穌經常說
[00:18:18.520 --> 00:18:20.520]  我將會被舉起來
[00:18:20.520 --> 00:18:22.520]  為什麼呢?
[00:18:22.520 --> 00:18:24.520]  沒錯 釘十字架是要被人舉起來
[00:18:24.520 --> 00:18:26.520]  但這個字是有一個相關的意思
[00:18:26.520 --> 00:18:28.520]  另一個意思 相同意思
