
[00:00:00.000 --> 00:00:04.560]  今天我想跟大家一起看《撒母二記》上第四章
[00:01:43.080 --> 00:01:46.560]  當時以色列人就是經歷著這些內憂外患
[00:01:46.560 --> 00:01:47.800]  裏面又亂七八糟
[00:01:47.800 --> 00:01:51.560]  外面又快被人打過來,可能滅國都似
[00:01:51.560 --> 00:01:55.760]  神就去呼召薩姆爾,去帶領,去拯救他們
[00:01:55.760 --> 00:01:58.760]  上次對比了兩個人物,有沒有印象?
[00:01:58.760 --> 00:02:01.000]  就是有摩西和耶穌
[00:02:01.000 --> 00:02:03.760]  包括薩姆爾,三個都是在聖經裏面
[00:02:03.760 --> 00:02:06.800]  很詳細記載由出生到死亡
[00:02:06.800 --> 00:02:09.080]  都是象徵神的拯救
[00:02:09.080 --> 00:02:11.760]  或者是神拯救計劃的一部份
[00:02:11.760 --> 00:02:15.680]  他們三個都是神施行拯救的人
[00:02:15.680 --> 00:02:18.600]  所以這個地方就是上次的重複
[00:02:18.600 --> 00:02:20.320]  就是呼喚薩姆爾
[00:02:20.320 --> 00:02:23.200]  那麼就回到今天第四章
[00:02:23.200 --> 00:02:25.080]  其實接著上次的經文
[00:02:25.080 --> 00:02:28.720]  第四章,神呼召薩姆爾
[00:02:28.720 --> 00:02:30.400]  原來,上次講漏了
[00:02:30.400 --> 00:02:33.440]  就是比起解決環境的問題
[00:02:33.440 --> 00:02:36.040]  神是要磨練人,內在生命
[00:02:36.040 --> 00:02:37.400]  大家認不認同?
[00:02:37.400 --> 00:02:40.360]  如果神要消滅菲律師人,用什麼意思?
[00:02:40.360 --> 00:02:43.360]  但是神不是要拿走環境的問題
[00:02:43.360 --> 00:02:47.920]  而是祂要我們內在生命成長
[00:02:47.920 --> 00:02:50.240]  神強調,祂要一個什麼特質的人
[00:02:50.240 --> 00:02:51.360]  就是薩姆爾
[00:02:51.360 --> 00:02:55.480]  是一個聆聽神,信服神的人
[00:02:55.480 --> 00:02:58.600]  一個聆聽神,信服神的人
[00:02:58.600 --> 00:03:00.320]  是神尋求緊
[00:03:00.320 --> 00:03:03.000]  跟今天的經文也很有關係
[00:03:03.000 --> 00:03:04.600]  所以大家記住
[00:03:04.600 --> 00:03:06.960]  接著第三章,覺得很厲害
[00:03:06.960 --> 00:03:09.520]  一個新的薩姆爾出來了
[00:03:09.520 --> 00:03:10.920]  應該扭轉
[00:03:10.920 --> 00:03:13.120]  我們就去到今天的經文
[00:03:13.120 --> 00:03:15.040]  剛才也讀了,Gigi幫我們讀了
[00:03:15.040 --> 00:03:17.120]  我們看看下一頁
[00:03:17.120 --> 00:03:19.080]  一開始,頭兩節就說
[00:03:19.080 --> 00:03:21.080]  「菲律師人向以色列人擺陣」
[00:03:21.080 --> 00:03:23.440]  就是去入侵他們打仗
[00:03:23.440 --> 00:03:28.360]  「兩軍交戰的時候,以色列人敗在菲律師人面前」
[00:03:28.360 --> 00:03:32.840]  「菲律師人在戰場上,薩姆爾的軍兵約有四千」
[00:03:32.840 --> 00:03:34.720]  「一開波就打輸仗」
[00:03:34.720 --> 00:03:35.680]  其實真的很灰的
[00:03:35.680 --> 00:03:37.440]  本來說得很厲害
[00:03:37.440 --> 00:03:39.880]  就是有轉機,神拯救
[00:03:39.880 --> 00:03:43.080]  有一個安排一個新的領袖出來
[00:03:43.080 --> 00:03:45.720]  但是一開波就打輸仗
[00:03:45.720 --> 00:03:47.400]  「菲律師人」有什麼這麼厲害呢?
[00:03:47.400 --> 00:03:48.600]  我們看看下一頁
[00:03:48.600 --> 00:03:51.080]  「菲律師人」就是海上的居民
[00:03:51.080 --> 00:03:53.560]  他的名字是從希臘來到中東
[00:03:53.560 --> 00:03:58.160]  就是當時他們橫掃了當時希臘的人
[00:03:58.160 --> 00:03:59.600]  之後來到中東
[00:03:59.600 --> 00:04:02.160]  他們就搭船來入侵
[00:04:02.160 --> 00:04:03.520]  他們厲害的是什麼呢?
[00:04:03.520 --> 00:04:06.960]  就是菲律師人有一種技術是以色列人沒有的
[00:04:06.960 --> 00:04:08.840]  知不知道是什麼?
[00:04:08.840 --> 00:04:11.320]  就是鍛造鐵
[00:04:11.320 --> 00:04:12.360]  鐵的技術
[00:04:12.360 --> 00:04:14.280]  就是如果你玩《古代之戰》那些
[00:04:14.280 --> 00:04:17.040]  就是你開始了這些科技是厲害很多
[00:04:17.040 --> 00:04:19.880]  那些人沒得打的,你有鐵人家就用什麼?
[00:04:19.880 --> 00:04:21.280]  青銅劍還是什麼?
[00:04:21.280 --> 00:04:22.960]  用木劍怎麼跟你打呢?
[00:04:22.960 --> 00:04:24.280]  他們技術厲害
[00:04:24.280 --> 00:04:26.000]  在鐵不只是這樣
[00:04:26.000 --> 00:04:29.840]  而是他們會弄鐵的車
[00:04:29.840 --> 00:04:33.280]  鐵車,不是現在那些地鐵
[00:04:33.280 --> 00:04:35.040]  打仗用地鐵不是這樣的意思
[00:04:35.040 --> 00:04:37.040]  就是用一些鐵的車
[00:04:37.040 --> 00:04:37.720]  他們呢
[00:04:37.720 --> 00:04:39.200]  你想像一下
[00:04:39.200 --> 00:04:40.920]  他兩隻馬
[00:04:40.920 --> 00:04:42.320]  然後拉著一輛車
[00:04:42.320 --> 00:04:43.840]  那輛車上有兩個士兵
[00:04:43.840 --> 00:04:45.400]  有一支矛刺刺刺你
[00:04:45.400 --> 00:04:47.080]  他們衝過來的時候
[00:04:47.080 --> 00:04:48.240]  你一個人怎麼頂呢?
[00:04:48.240 --> 00:04:50.320]  就是整架地鐵撞過來你怎麼頂呢?
[00:04:50.320 --> 00:04:51.200]  就是你可以怎麼呢?
[00:04:51.200 --> 00:04:52.120]  就是躺在那裡
[00:04:52.120 --> 00:04:53.200]  炸死還是什麼
[00:04:53.200 --> 00:04:54.720]  就是讓他走遠一點
[00:04:54.720 --> 00:04:56.400]  而他們厲害的地方就是
[00:04:56.400 --> 00:04:59.240]  他們善於在平原打仗
[00:04:59.240 --> 00:04:59.720]  為什麼?
[00:04:59.720 --> 00:05:01.840]  因為那輛車很適合在平原
[00:05:01.840 --> 00:05:05.280]  就是如果以色列境內是高山山多的
[00:05:05.280 --> 00:05:06.760]  那輛車發揮不了作用
[00:05:06.760 --> 00:05:08.280]  就是它卡住了或者
[00:05:08.280 --> 00:05:09.440]  它也打不了你
[00:05:09.440 --> 00:05:12.400]  但是他們在平原是所向披靡
[00:05:12.400 --> 00:05:14.240]  因為它有很多鐵的車
[00:05:14.240 --> 00:05:16.080]  你一剪呢就剪過那些人
[00:05:16.080 --> 00:05:17.440]  那些人剪得不夠走
[00:05:17.440 --> 00:05:18.720]  或者不夠你打
[00:05:18.720 --> 00:05:20.520]  所以當時的菲律師人呢
[00:05:20.520 --> 00:05:24.800]  由海岸線殺到以色列境內是所向披靡
[00:05:24.800 --> 00:05:26.480]  就是不夠打
[00:05:26.480 --> 00:05:28.800]  所以他們戰敗其實很合理的
[00:05:28.800 --> 00:05:30.000]  你這樣去理解
[00:05:30.000 --> 00:05:32.000]  甚至他這個造鐵的技術呢
[00:05:32.000 --> 00:05:35.160]  也都是當時最出名就是哥里亞
[00:05:35.160 --> 00:05:37.760]  大衛和哥里亞 Gloria
[00:05:37.760 --> 00:05:39.080]  去打仗的時候
[00:05:39.080 --> 00:05:42.280]  哥里亞承生就是鐵的規格
[00:05:42.280 --> 00:05:44.080]  就是你射箭怎麼射都射不穿
[00:05:44.080 --> 00:05:46.200]  因為它有很強的鐵的規格
[00:05:46.200 --> 00:05:49.400]  這個就是當時菲律師人厲害的地方
[00:05:49.400 --> 00:05:52.760]  所以他們一聽到菲律師人打過來就害怕了
[00:05:52.760 --> 00:05:54.160]  甚至勾起他們的回憶
[00:05:54.160 --> 00:05:55.680]  就是你知道是士忌
[00:05:55.680 --> 00:05:57.840]  長期都是被他們入侵
[00:05:57.840 --> 00:06:00.120]  這次他們又捲土重來
[00:06:00.120 --> 00:06:02.720]  再一次來入侵他們
[00:06:02.720 --> 00:06:05.320]  這個就是一開始頭兩節
[00:06:05.320 --> 00:06:06.360]  他們打敗仗
[00:06:06.360 --> 00:06:09.800]  我們就去問問題
[00:06:09.800 --> 00:06:12.200]  就好像一開始的例子的處境
[00:06:12.200 --> 00:06:13.600]  他們很大件事
[00:06:13.600 --> 00:06:14.920]  就是屙塞了廁所
[00:06:14.920 --> 00:06:17.560]  他們更嚴重的屙塞了廁所就是
[00:06:17.560 --> 00:06:18.880]  他們打敗仗了
[00:06:18.880 --> 00:06:20.600]  他們去到那些長老面前
[00:06:20.600 --> 00:06:22.400]  就是當時的領袖
[00:06:22.400 --> 00:06:25.480]  他們政治和宗教一體制
[00:06:25.480 --> 00:06:27.360]  他問到那個祭司長
[00:06:27.360 --> 00:06:28.440]  就是以利
[00:06:28.440 --> 00:06:30.040]  我們可以怎麼做呢
[00:06:30.040 --> 00:06:31.680]  我們有什麼方法呢
[00:06:31.680 --> 00:06:32.920]  廁所塞了
[00:06:32.920 --> 00:06:34.080]  我們打敗仗了
[00:06:34.080 --> 00:06:35.320]  再這樣下去
[00:06:35.320 --> 00:06:36.240]  命都沒有
[00:06:36.240 --> 00:06:37.120]  怎麼辦呢
[00:06:37.120 --> 00:06:39.200]  當時他們就有一個方法
[00:06:39.200 --> 00:06:40.640]  我們就看看葉經文
[00:06:40.640 --> 00:06:42.480]  剛才也讀了我們的印象
[00:06:42.480 --> 00:06:43.640]  我們一起讀好嗎
[00:06:43.640 --> 00:06:44.200]  第三節
[00:06:44.200 --> 00:06:45.640]  一二三
[00:06:45.640 --> 00:06:48.080]  回到盈裡
[00:06:48.080 --> 00:06:50.200]  以色列的長老說
[00:06:50.200 --> 00:06:55.520]  耶和華今日為何使我們敗在非利是人面前呢
[00:06:55.520 --> 00:07:01.560]  我們不如將耶和華的藥櫃從侍羅台到我們這裡來
[00:07:01.560 --> 00:07:06.120]  好在我們中間夠我們脫離敵人的手
[00:07:06.120 --> 00:07:07.520]  長老就提議了
[00:07:07.520 --> 00:07:09.280]  有什麼招數好呢
[00:07:09.280 --> 00:07:11.040]  好,我們抬個藥櫃來
[00:07:11.040 --> 00:07:12.400]  我們看下一頁
[00:07:12.400 --> 00:07:14.720]  是一個地圖
[00:07:14.720 --> 00:07:15.600]  他說
[00:07:15.600 --> 00:07:16.840]  如果左上角
[00:07:16.840 --> 00:07:18.560]  阿忽就是第一節說的
[00:07:18.560 --> 00:07:19.640]  A字頭那個
[00:07:19.640 --> 00:07:22.800]  阿忽就是非利是人的營地
[00:07:22.800 --> 00:07:23.800]  以便以謝
[00:07:23.800 --> 00:07:25.240]  就是旁邊E字頭那個
[00:07:25.240 --> 00:07:29.640]  就是以色列人的營地的陣營的那個位置
[00:07:29.640 --> 00:07:31.920]  侍羅就是最右上角
[00:07:31.920 --> 00:07:33.160]  S字頭的地方
[00:07:33.160 --> 00:07:35.240]  就是藥櫃本來的地方
[00:07:35.240 --> 00:07:39.280]  他就由侍羅運藥櫃到以便以謝
[00:07:39.280 --> 00:07:40.920]  去跟非利是人打
[00:07:40.920 --> 00:07:43.000]  你看這幅圖就更加明確
[00:07:43.000 --> 00:07:44.400]  非利是人的領土
[00:07:44.400 --> 00:07:45.320]  你見到的是什麼
[00:07:45.320 --> 00:07:47.040]  全部都是平地來的
[00:07:47.040 --> 00:07:48.760]  以色列那邊就是山地
[00:07:48.760 --> 00:07:51.320]  所以非利是人根本所向披靡
[00:07:51.320 --> 00:07:54.120]  剛才說他用戰車根本剪押了
[00:07:54.120 --> 00:07:57.520]  所以他們統領了大部分的平原地
[00:07:57.520 --> 00:07:58.800]  就是他們統治了
[00:07:58.800 --> 00:08:00.080]  入侵這個地方
[00:08:00.080 --> 00:08:03.600]  而他們開始去擴展入侵過去
[00:08:03.600 --> 00:08:05.480]  他們就在以便以謝
[00:08:05.480 --> 00:08:08.360]  和這個阿忽去交戰
[00:08:08.360 --> 00:08:11.000]  他們就在侍羅運一個藥櫃
[00:08:11.000 --> 00:08:13.840]  這個就是他們當時的絕招
[00:08:13.840 --> 00:08:15.040]  當時的方法
[00:08:15.040 --> 00:08:16.200]  逼到埋牆了
[00:08:16.200 --> 00:08:17.280]  無計可施了
[00:08:17.280 --> 00:08:18.640]  不斷打敗仗
[00:08:18.640 --> 00:08:21.480]  唯有抬一個藥櫃來
[00:08:21.480 --> 00:08:24.920]  而剛才那篇經文讀得很有趣
[00:08:24.920 --> 00:08:26.520]  以色列人的反應
[00:08:26.520 --> 00:08:29.400]  和非利是人的反應是很有趣的
[00:08:29.400 --> 00:08:31.280]  你看經文
[00:08:31.280 --> 00:08:32.080]  下一頁有沒有?
[00:08:32.080 --> 00:08:32.960]  應該都有
[00:08:32.960 --> 00:08:34.200]  如果沒有記錯
[00:08:34.200 --> 00:08:36.480]  以色列人反應第五節
[00:08:36.480 --> 00:08:38.640]  當藥櫃去到營中的時候
[00:08:38.640 --> 00:08:40.320]  他們就大聲歡呼
[00:08:40.320 --> 00:08:41.840]  地變震動
[00:08:41.840 --> 00:08:42.760]  地震
[00:08:42.760 --> 00:08:43.520]  大叫
[00:08:43.520 --> 00:08:45.280]  他們覺得什麼意思?
[00:08:45.280 --> 00:08:46.480]  厲害了,贏定了
[00:08:46.480 --> 00:08:49.400]  就好像你抽了手機遊戲
[00:08:49.400 --> 00:08:51.560]  你有一個五星的SSR
[00:08:51.560 --> 00:08:52.800]  厲害了,藥櫃來了
[00:08:52.800 --> 00:08:54.280]  我們還會輸嗎?
[00:08:54.280 --> 00:08:55.680]  他們就很興奮
[00:08:55.680 --> 00:08:58.320]  而非利是人的反應也很配合
[00:08:58.320 --> 00:09:00.280]  他們就很懼怕
[00:09:00.280 --> 00:09:05.400]  甚至用他們的嘴巴去描述神有多厲害
[00:09:05.400 --> 00:09:07.720]  就是用一班外邦不信神的人
[00:09:07.720 --> 00:09:09.520]  或者不跟隨神的人
[00:09:09.520 --> 00:09:12.080]  他們都相信這個神很厲害
[00:09:12.080 --> 00:09:13.080]  他們懼怕
[00:09:13.080 --> 00:09:16.800]  他們覺得以前埃及人怎麼死在這個神手上
[00:09:16.800 --> 00:09:18.120]  就是這個藥櫃
[00:09:18.120 --> 00:09:20.960]  就是神坐著那個藥櫃來了
[00:09:20.960 --> 00:09:22.040]  可能是這樣理解
[00:09:22.040 --> 00:09:24.400]  就是神要來懲罰我們
[00:09:24.400 --> 00:09:25.640]  埃及人都打不贏
[00:09:25.640 --> 00:09:27.280]  我們怎麼會打得贏呢?
[00:09:27.280 --> 00:09:32.080]  這就是當時以色列人和非利是人的反應
[00:09:32.080 --> 00:09:33.280]  這裡插一插
[00:09:33.280 --> 00:09:34.880]  又問一個有趣的問題
[00:09:34.880 --> 00:09:35.680]  看看是否懂得回答
[00:09:35.680 --> 00:09:36.960]  就是你會問
[00:09:36.960 --> 00:09:40.400]  為什麼一個敘事者會知道非利是人的反應呢?
[00:09:40.400 --> 00:09:42.160]  你有沒有想過這個問題?
[00:09:42.160 --> 00:09:45.160]  就是他在別人營地裡面
[00:09:45.160 --> 00:09:48.280]  他為什麼知道非利是人這麼害怕呢?
[00:09:48.280 --> 00:09:49.960]  大家覺得
[00:09:49.960 --> 00:09:51.920]  是,成立
[00:09:51.920 --> 00:09:53.440]  有內鬼,答得好
[00:09:53.440 --> 00:09:55.000]  是不是有內奸?
[00:09:55.000 --> 00:09:57.240]  還是這本書是非利是人寫的呢?
[00:09:57.240 --> 00:09:58.480]  不是,錯錯錯
[00:09:58.480 --> 00:09:59.000]  為什麼呢?
[00:09:59.000 --> 00:10:00.440]  有幾個可能性的
[00:10:00.440 --> 00:10:01.600]  我也去思想
[00:10:01.600 --> 00:10:04.160]  就是可能是真的
[00:10:04.160 --> 00:10:07.440]  因為你知道成書不是那一天寫成的
[00:10:07.440 --> 00:10:09.600]  是之後他去編輯寫成
[00:10:09.600 --> 00:10:11.800]  所以他可能是聽得到
[00:10:11.800 --> 00:10:13.200]  他們打仗之後
[00:10:13.200 --> 00:10:14.400]  他們的俘虜
[00:10:14.400 --> 00:10:16.600]  或者他們戰敗的人
[00:10:16.600 --> 00:10:17.440]  知道了
[00:10:17.440 --> 00:10:20.080]  原來當時他們很害怕
[00:10:20.080 --> 00:10:20.920]  很恐懼的
[00:10:20.920 --> 00:10:22.640]  所以這個可能是口傳
[00:10:22.640 --> 00:10:25.800]  非利是人去流傳給以色列人知道
[00:10:25.800 --> 00:10:27.800]  當時其實他們很害怕
[00:10:27.800 --> 00:10:28.880]  他們很什麼的
[00:10:28.880 --> 00:10:30.600]  另一個更加
[00:10:30.600 --> 00:10:32.560]  更加容易理解就是
[00:10:32.560 --> 00:10:35.040]  聖經其實是一些叫編輯而成
[00:10:35.040 --> 00:10:37.800]  就是一些作者是因著聖靈的感動
[00:10:37.800 --> 00:10:41.440]  帶領他去將不同的記載去編輯而成
[00:10:41.440 --> 00:10:42.280]  譬如
[00:10:42.280 --> 00:10:44.040]  在福音書很明確的
[00:10:44.040 --> 00:10:47.320]  就是福音書記載耶穌平靜風浪
[00:10:47.320 --> 00:10:49.760]  但是作者不在船上
[00:10:49.760 --> 00:10:50.840]  他怎麼知道
[00:10:50.840 --> 00:10:53.080]  耶穌當時的船上說了什麼
[00:10:53.080 --> 00:10:55.520]  就是透過門徒去筆錄
[00:10:55.520 --> 00:10:57.560]  說下那件事發生什麼事
[00:10:57.560 --> 00:11:01.040]  當他要去成書去編輯經卷的時候
[00:11:01.040 --> 00:11:03.560]  他就收集不同的文獻記載
[00:11:03.560 --> 00:11:04.760]  去寫成那個事件
[00:11:04.760 --> 00:11:06.720]  同樣在這裡都很合理的
[00:11:06.720 --> 00:11:09.640]  就是當作者要去寫五經
[00:11:09.640 --> 00:11:11.360]  要寫撒姆爾記上的時候
[00:11:11.360 --> 00:11:14.920]  他就找回當時可能說幾十年前的文獻
[00:11:14.920 --> 00:11:18.480]  原來那場仗裡面發生過這樣的事
[00:11:18.480 --> 00:11:19.560]  原來那場仗
[00:11:19.560 --> 00:11:21.480]  非利是人有這樣的反應
[00:11:21.480 --> 00:11:23.480]  他就去編輯錄
[00:11:23.480 --> 00:11:24.640]  去寫
[00:11:24.640 --> 00:11:26.680]  而我帶出這個問題
[00:11:26.680 --> 00:11:29.280]  其實我們要去想的就是
[00:11:29.280 --> 00:11:32.920]  以色列人的反應和非利是人的反應
[00:11:32.920 --> 00:11:36.280]  其實作者是刻意編排一些東西
[00:11:36.280 --> 00:11:38.680]  就是他們其實對神
[00:11:38.680 --> 00:11:41.240]  對約桂都有相同的看法
[00:11:41.240 --> 00:11:42.480]  不知道你認不認同
[00:11:42.480 --> 00:11:44.440]  他這樣描述其實是在說
[00:11:44.440 --> 00:11:48.280]  以色列人和非利是人對約桂
[00:11:48.280 --> 00:11:49.480]  對神
[00:11:49.480 --> 00:11:51.000]  怎麼看這件事呢
[00:11:51.000 --> 00:11:52.880]  有一個很近的看法
[00:11:52.880 --> 00:11:55.000]  就是覺得約桂來到
[00:11:55.000 --> 00:11:55.800]  就贏了
[00:11:55.800 --> 00:11:56.360]  歡呼了
[00:11:56.360 --> 00:11:57.360]  震動
[00:11:57.360 --> 00:11:59.600]  對面當知道約桂來了
[00:11:59.600 --> 00:12:00.600]  就怕死了
[00:12:00.600 --> 00:12:02.000]  輸定了
[00:12:02.000 --> 00:12:06.400]  其實作者在描述當時以色列人所相信的
[00:12:06.400 --> 00:12:08.920]  和非利是人所相信的
[00:12:08.920 --> 00:12:11.120]  可能很接近
[00:12:11.120 --> 00:12:12.280]  當神
[00:12:12.280 --> 00:12:14.680]  當約桂是一個聖物
[00:12:14.680 --> 00:12:16.280]  一個偶像
[00:12:16.280 --> 00:12:19.320]  甚至難聽一點是一個工具
[00:12:19.320 --> 00:12:21.920]  當台這個工具來到的時候
[00:12:21.920 --> 00:12:23.960]  就好像一輛鐵的車一樣
[00:12:23.960 --> 00:12:25.120]  贏定了
[00:12:25.120 --> 00:12:26.720]  沒有人能夠去打的
[00:12:26.720 --> 00:12:30.840]  它是一個打仗的工具
[00:12:30.840 --> 00:12:32.160]  之後發生什麼事呢
[00:12:32.160 --> 00:12:33.320]  不知道有沒有人知道
[00:12:33.320 --> 00:12:34.880]  剛才的經文還沒讀到
[00:12:34.880 --> 00:12:35.920]  那麼
[00:12:35.920 --> 00:12:37.680]  結果是怎樣呢
[00:12:37.680 --> 00:12:40.200]  他抬完約桂來到
[00:12:40.200 --> 00:12:42.600]  他們死傷慘重
[00:12:42.600 --> 00:12:45.960]  輸得更加嚴重
[00:12:45.960 --> 00:12:48.320]  非利是人和以色列人打仗
[00:12:48.320 --> 00:12:50.080]  以色列人敗了
[00:12:50.080 --> 00:12:51.960]  各向各家崩逃
[00:12:51.960 --> 00:12:53.600]  被殺的人甚多
[00:12:53.600 --> 00:12:56.200]  以色列的步兵扑倒了三萬
[00:12:56.200 --> 00:12:58.440]  神的約桂被擄去
[00:12:58.440 --> 00:13:00.160]  以利的兩個兒子
[00:13:00.160 --> 00:13:03.520]  何忽利、菲尼哈也都被殺了
[00:13:03.520 --> 00:13:07.920]  本來抬約桂前
[00:13:07.920 --> 00:13:10.440]  記不記得第一次打他們死多少人
[00:13:10.440 --> 00:13:11.920]  死四千多人
[00:13:11.920 --> 00:13:13.960]  今次死三萬多人
[00:13:13.960 --> 00:13:16.120]  好像這個約桂很不靈
[00:13:16.120 --> 00:13:17.160]  不知道有沒有這樣理解
[00:13:17.160 --> 00:13:18.400]  喂!還雷的
[00:13:18.400 --> 00:13:20.040]  總之我不用約桂
[00:13:20.040 --> 00:13:21.960]  出絕招都輸
[00:13:21.960 --> 00:13:23.440]  什麼意思呢
[00:13:23.440 --> 00:13:27.000]  甚至他講「向各家崩逃」
[00:13:27.000 --> 00:13:28.240]  即是你想像到
[00:13:28.240 --> 00:13:30.600]  他們害怕到根本不是打
[00:13:30.600 --> 00:13:32.800]  他是逃跑的時候被人殺
[00:13:32.800 --> 00:13:33.440]  你這樣理解
[00:13:33.440 --> 00:13:35.320]  即是他都知道輸定了
[00:13:35.320 --> 00:13:38.280]  散開逃亡的時候被人殺
[00:13:38.280 --> 00:13:40.360]  他根本不是打仗
[00:13:40.360 --> 00:13:42.600]  所以我們去思想
[00:13:42.600 --> 00:13:45.000]  為什麼約桂
[00:13:45.000 --> 00:13:46.480]  神的同在
[00:13:46.480 --> 00:13:49.000]  神的同在來到都輸的
[00:13:49.000 --> 00:13:51.200]  我們又問一個問題
[00:13:51.200 --> 00:13:52.840]  在過去的歷史
[00:13:52.840 --> 00:13:54.520]  即是他們過去的歷史
[00:13:54.520 --> 00:13:57.240]  其實都發生過同樣的事
[00:13:57.240 --> 00:13:59.440]  在約書亞記第六章
[00:13:59.440 --> 00:14:02.200]  以色列人攻打耶利歌城的時候
[00:14:02.200 --> 00:14:04.880]  他們不是又是抬著約桂去
[00:14:04.880 --> 00:14:06.560]  但是他們那次大勝
[00:14:06.560 --> 00:14:07.600]  一個死傷都沒有
[00:14:07.600 --> 00:14:09.200]  城牆直接倒塌了
[00:14:09.200 --> 00:14:10.960]  直接贏了他們投降
[00:14:10.960 --> 00:14:13.960]  為什麼今次會輸到這麼慘呢
[00:14:13.960 --> 00:14:16.960]  我們看這個約書亞記六章六節
[00:14:16.960 --> 00:14:19.080]  亂的兒子約書亞召了祭司來
[00:14:19.080 --> 00:14:20.280]  吩咐他們說
[00:14:20.280 --> 00:14:21.880]  你們抬起約桂來
[00:14:21.880 --> 00:14:23.280]  要有七個祭司
[00:14:23.280 --> 00:14:26.160]  七個陽閣走在耶和華的約桂前
[00:14:26.160 --> 00:14:27.520]  之後他們
[00:14:27.520 --> 00:14:28.120]  記不記得
[00:14:28.120 --> 00:14:30.680]  就是圍著耶利歌城多少個圈
[00:14:30.680 --> 00:14:32.040]  圍著走十三個圈
[00:14:32.040 --> 00:14:33.840]  就是頭六天走一個圈
[00:14:33.840 --> 00:14:35.360]  第七天走七個圈
[00:14:35.360 --> 00:14:37.680]  總共走了十三個圈
[00:14:37.680 --> 00:14:39.360]  城牆就倒塌了
[00:14:39.360 --> 00:14:41.280]  在他們的思想
[00:14:41.280 --> 00:14:42.000]  就是剛才問
[00:14:42.000 --> 00:14:43.520]  為什麼他們會這麼興奮
[00:14:43.520 --> 00:14:44.520]  這麼歡呼
[00:14:44.520 --> 00:14:45.720]  覺得贏定了
[00:14:45.720 --> 00:14:47.840]  因為歷史是這樣記載
[00:14:47.840 --> 00:14:49.560]  因為他們經歷過
[00:14:49.560 --> 00:14:51.400]  因為神曾經這樣
[00:14:51.400 --> 00:14:54.200]  因為約桂出現在前線
[00:14:54.200 --> 00:14:55.880]  而他們得勝
[00:14:55.880 --> 00:14:57.600]  所以他們有這個期望
[00:14:57.600 --> 00:14:59.440]  其實都很合理
[00:14:59.440 --> 00:15:00.600]  不知道你這樣理解
[00:15:00.600 --> 00:15:02.920]  其實他們覺得約桂來到
[00:15:02.920 --> 00:15:05.040]  會打勝仗都很合理
[00:15:05.040 --> 00:15:08.520]  但是為什麼今次會輸呢
[00:15:08.520 --> 00:15:10.840]  我們用三十秒的時間想想
