
[00:00:00.000 --> 00:00:02.500]  這就是為什麼你們信主了
[00:01:05.200 --> 00:01:07.200]  也記載一個人的不好
[00:01:07.200 --> 00:01:10.200]  比方說我們的所謂的信心之父亞伯拉罕
[00:01:10.200 --> 00:01:11.200]  很有信心對不對
[00:01:11.200 --> 00:01:13.200]  可是聖經也記載他不好的地方
[00:01:13.200 --> 00:01:15.200]  我們上禮拜看了大衛
[00:01:15.200 --> 00:01:17.200]  聖經記載他非常好
[00:01:17.200 --> 00:01:20.200]  可是也毫無忌諱地記載他一些
[00:01:20.200 --> 00:01:22.200]  非常不好的事情
[00:01:22.200 --> 00:01:25.200]  可是聖經偶爾也會有那麼幾個人
[00:01:25.200 --> 00:01:27.200]  聖經是從頭到尾
[00:01:27.200 --> 00:01:30.200]  沒有記載他任何不好的地方的
[00:01:30.200 --> 00:01:33.200]  那但依里是其中的一個
[00:01:33.200 --> 00:01:35.200]  所以聖經幾乎沒有記載他什麼不好
[00:01:35.200 --> 00:01:37.200]  做錯事都沒有記載
[00:01:37.200 --> 00:01:38.200]  不代表他完美
[00:01:38.200 --> 00:01:40.200]  那至少聖經沒有錯到一種地步
[00:01:40.200 --> 00:01:42.200]  聖經說這點不提不行
[00:01:42.200 --> 00:01:44.200]  可見他還不錯
[00:01:44.200 --> 00:01:46.200]  第二個特點就是
[00:01:46.200 --> 00:01:50.200]  他算是在人類歷史上
[00:01:50.200 --> 00:01:55.200]  在官場上做官最久的一個人
[00:01:55.200 --> 00:01:57.200]  但依里蘇一開始
[00:01:57.200 --> 00:01:59.200]  從他被擄的時候
[00:01:59.200 --> 00:02:01.200]  他當時大概十五歲
[00:02:01.200 --> 00:02:03.200]  到但依里蘇結束的時候
[00:02:03.200 --> 00:02:06.200]  他還在官場上做官的時候
[00:02:06.200 --> 00:02:09.200]  那時候他已經過了八十五歲
[00:02:09.200 --> 00:02:10.200]  換句話說
[00:02:10.200 --> 00:02:14.200]  他在官場上服侍七十年
[00:02:14.200 --> 00:02:15.200]  不容易喔
[00:02:15.200 --> 00:02:17.200]  官場上服侍七十年
[00:02:17.200 --> 00:02:20.200]  而且他服侍的年代
[00:02:20.200 --> 00:02:24.200]  他超過了三朝侍王
[00:02:24.200 --> 00:02:26.200]  你知道人家說什麼
[00:02:26.200 --> 00:02:28.200]  一朝天子一朝臣對不對
[00:02:28.200 --> 00:02:30.200]  就是新的一個皇帝上任
[00:02:30.200 --> 00:02:32.200]  一定把舊的班子趕走的嘛
[00:02:32.200 --> 00:02:33.200]  回家養老去
[00:02:33.200 --> 00:02:35.200]  我就栽培我自己的人
[00:02:35.200 --> 00:02:37.200]  建立我自己的班子
[00:02:37.200 --> 00:02:38.200]  通常都這樣
[00:02:38.200 --> 00:02:41.200]  一個人能夠成為皇帝身邊紅人
[00:02:41.200 --> 00:02:43.200]  新的皇帝上任
[00:02:43.200 --> 00:02:46.200]  還把你留在身邊當紅人
[00:02:46.200 --> 00:02:47.200]  沒幾個
[00:02:47.200 --> 00:02:49.200]  歷史上沒幾個
[00:02:49.200 --> 00:02:51.200]  能夠經歷四個王
[00:02:51.200 --> 00:02:53.200]  已經換了四個王
[00:02:53.200 --> 00:02:56.200]  還把你留在你那個位置當紅人的
[00:02:56.200 --> 00:03:00.200]  應該全世界就只有但依里這麼一個
[00:03:00.200 --> 00:03:02.200]  而且他是經歷換朝
[00:03:02.200 --> 00:03:03.200]  不是只是換皇帝
[00:03:03.200 --> 00:03:05.200]  就是現在明朝的時候
[00:03:05.200 --> 00:03:07.200]  他在皇帝身邊當紅人
[00:03:07.200 --> 00:03:08.200]  現在明朝沒有了
[00:03:08.200 --> 00:03:09.200]  清朝那邊
[00:03:09.200 --> 00:03:10.200]  清朝皇帝上來
[00:03:10.200 --> 00:03:13.200]  還把你留在身邊當紅人
[00:03:13.200 --> 00:03:15.200]  歷史上只有他這麼一個
[00:03:15.200 --> 00:03:17.200]  七十年
[00:03:17.200 --> 00:03:19.200]  如果你把他的位置當宰相的話
[00:03:19.200 --> 00:03:22.200]  沒有任何一個宰相可以做七十年
[00:03:22.200 --> 00:03:23.200]  三個朝代
[00:03:23.200 --> 00:03:25.200]  四個不同的王
[00:03:25.200 --> 00:03:26.200]  你想想你在公司對不對
[00:03:26.200 --> 00:03:28.200]  董事會都換了三次了
[00:03:28.200 --> 00:03:29.200]  CEO換了三個
[00:03:29.200 --> 00:03:31.200]  你老闆換了四個
[00:03:31.200 --> 00:03:33.200]  你總經理的位置屹立不倒
[00:03:33.200 --> 00:03:37.200]  可見你有那麼一點過人之處
[00:03:37.200 --> 00:03:38.200]  所以我們來看看但依里
[00:03:38.200 --> 00:03:40.200]  他有什麼能耐
[00:03:40.200 --> 00:03:42.200]  能夠在那麼火生水熱當中
[00:03:42.200 --> 00:03:45.200]  在官場上打滾七十年
[00:03:45.200 --> 00:03:47.200]  屹立不倒
[00:03:47.200 --> 00:03:49.200]  他一定有些特別的地方
[00:03:49.200 --> 00:03:51.200]  第三個特點
[00:03:51.200 --> 00:03:53.200]  他特別不容易
[00:03:53.200 --> 00:03:55.200]  這就是為什麼我們選他
[00:03:55.200 --> 00:03:58.200]  因為他所遇到的挑戰跟我們不一樣
[00:03:58.200 --> 00:04:00.200]  他的挑戰是
[00:04:00.200 --> 00:04:03.200]  他處於一個不但只是水生火熱
[00:04:03.200 --> 00:04:05.200]  他是處於戰亂時期這麼一個人
[00:04:05.200 --> 00:04:08.200]  他身處的那個時期是
[00:04:08.200 --> 00:04:10.200]  他們國家亡國了
[00:04:10.200 --> 00:04:12.200]  他被擄到一個異邦
[00:04:12.200 --> 00:04:15.200]  那麼異教文化的這麼一個的帝國
[00:04:15.200 --> 00:04:17.200]  在異教文化的帝國裡面
[00:04:17.200 --> 00:04:21.200]  在官場裡面政治圈打滾七十年
[00:04:21.200 --> 00:04:23.200]  你知道如果你是基督徒
[00:04:23.200 --> 00:04:25.200]  你在美國一個算是
[00:04:25.200 --> 00:04:28.200]  比較像基督教國家的地方
[00:04:28.200 --> 00:04:29.200]  能夠在這裡
[00:04:29.200 --> 00:04:32.200]  在政治圈混個七十年不容易
[00:04:32.200 --> 00:04:36.200]  可是把你派到回教的國家
[00:04:36.200 --> 00:04:37.200]  政治圈
[00:04:37.200 --> 00:04:39.200]  你在那邊混就更複雜
[00:04:39.200 --> 00:04:41.200]  在美國的教會
[00:04:41.200 --> 00:04:42.200]  作為牧師牧會
[00:04:42.200 --> 00:04:43.200]  有他的挑戰
[00:04:43.200 --> 00:04:46.200]  可是你要我派我到回教國家去牧羊
[00:04:46.200 --> 00:04:48.200]  那就更大挑戰
[00:04:48.200 --> 00:04:49.200]  所以但以理
[00:04:49.200 --> 00:04:50.200]  最大的挑戰是
[00:04:50.200 --> 00:04:52.200]  因為他這七十年在官場
[00:04:52.200 --> 00:04:55.200]  是在一個異教徒的帝國裡面
[00:04:55.200 --> 00:04:56.200]  這個官場上
[00:04:56.200 --> 00:04:59.200]  能夠坐官七十年
[00:04:59.200 --> 00:05:00.200]  所以他的挑戰
[00:05:00.200 --> 00:05:02.200]  比我們先進都大
[00:05:02.200 --> 00:05:03.200]  我們先進雖然說
[00:05:03.200 --> 00:05:05.200]  哎呀這四風日下
[00:05:05.200 --> 00:05:07.200]  美國越不像基督教的文化
[00:05:07.200 --> 00:05:09.200]  可是我們的挑戰跟他比起來
[00:05:09.200 --> 00:05:10.200]  差遠了
[00:05:10.200 --> 00:05:12.200]  所以選這麼一個經典
[00:05:12.200 --> 00:05:13.200]  典型的人物
[00:05:13.200 --> 00:05:14.200]  我們來看看
[00:05:14.200 --> 00:05:16.200]  他到底有什麼
[00:05:16.200 --> 00:05:17.200]  我們值得學習的地方
[00:05:17.200 --> 00:05:18.200]  所以接下來
[00:05:18.200 --> 00:05:20.200]  我們一連四堂的講道
[00:05:20.200 --> 00:05:22.200]  都會研究但以理書
[00:05:22.200 --> 00:05:23.200]  來看看這個人
[00:05:23.200 --> 00:05:25.200]  有什麼過人之處
[00:05:25.200 --> 00:05:26.200]  那今天我們因為第一堂
[00:05:26.200 --> 00:05:27.200]  我們先來了解
[00:05:27.200 --> 00:05:30.200]  但以理書的第一章的一到七節
[00:05:30.200 --> 00:05:32.200]  交代他一個背景
[00:05:32.200 --> 00:05:33.200]  我們看一下他的背景
[00:05:33.200 --> 00:05:34.200]  能夠告訴我們說
[00:05:34.200 --> 00:05:35.200]  但以理到底當初
[00:05:35.200 --> 00:05:37.200]  他面對什麼樣的挑戰
[00:05:37.200 --> 00:05:38.200]  那我們也要學一下
[00:05:38.200 --> 00:05:42.200]  我們所面對的挑戰又是什麼
[00:05:42.200 --> 00:05:44.200]  第一樣跟大家分享的是
[00:05:44.200 --> 00:05:46.200]  但以理首先第一個要面對的是
[00:05:46.200 --> 00:05:48.200]  他要面對一個新環境的挑戰
[00:05:48.200 --> 00:05:50.200]  一個環境的挑戰
[00:05:50.200 --> 00:05:53.200]  但以理書的第一章一到三節
[00:05:53.200 --> 00:05:55.200]  那邊交代了一個背景
[00:05:55.200 --> 00:05:57.200]  那邊說猶大王約亞進
[00:05:57.200 --> 00:05:59.200]  在位的第三年
[00:05:59.200 --> 00:06:01.200]  巴比倫王尼布賈尼沙
[00:06:01.200 --> 00:06:02.200]  進攻耶路撒冷
[00:06:02.200 --> 00:06:04.200]  圍困都城
[00:06:04.200 --> 00:06:07.200]  主允許他俘虜了約亞進王
[00:06:07.200 --> 00:06:10.200]  奪走聖殿器物的一部分
[00:06:10.200 --> 00:06:13.200]  他把俘虜帶到巴比倫的神廟去
[00:06:13.200 --> 00:06:15.200]  又把奪來的寶物
[00:06:15.200 --> 00:06:18.200]  存放在神廟的倉庫裡
[00:06:18.200 --> 00:06:22.200]  尼布賈尼沙王命令他的太監總管
[00:06:22.200 --> 00:06:24.200]  亞斯比拿
[00:06:24.200 --> 00:06:26.200]  從以色列俘虜中
[00:06:26.200 --> 00:06:32.200]  選出一些皇室和貴族的青年
[00:06:32.200 --> 00:06:34.200]  猶大王約亞進在位的第三年
[00:06:34.200 --> 00:06:37.200]  就是公元前605年
[00:06:37.200 --> 00:06:40.200]  當初尼布賈尼沙跟從他爸爸
[00:06:40.200 --> 00:06:42.200]  蘭征下來就打贏了埃及
[00:06:42.200 --> 00:06:44.200]  然後就往上走
[00:06:44.200 --> 00:06:46.200]  順便要打耶路撒冷
[00:06:46.200 --> 00:06:47.200]  後來在同一年
[00:06:47.200 --> 00:06:48.200]  他爸爸就離世了
[00:06:48.200 --> 00:06:49.200]  他接位
[00:06:49.200 --> 00:06:51.200]  他接位就繼續打耶路撒冷
[00:06:51.200 --> 00:06:52.200]  就圍困都城
[00:06:52.200 --> 00:06:53.200]  結果就打贏了
[00:06:53.200 --> 00:06:56.200]  那麼以色列被巴比倫城
[00:06:56.200 --> 00:06:59.200]  巴比倫國打贏了大概三次
[00:06:59.200 --> 00:07:00.200]  三次進攻
[00:07:00.200 --> 00:07:02.200]  三次擄走了三批不一樣的人
[00:07:02.200 --> 00:07:04.200]  但依里是屬於第一批
[00:07:04.200 --> 00:07:07.200]  605年是第一批被擄的人
[00:07:07.200 --> 00:07:10.200]  所以他身處的環境就交代了
[00:07:10.200 --> 00:07:12.200]  是一個亡國的時期
[00:07:12.200 --> 00:07:15.200]  他被迫離開了家人
[00:07:15.200 --> 00:07:17.200]  也不知道他家人是生是死
[00:07:17.200 --> 00:07:18.200]  只知道說亡國了
[00:07:18.200 --> 00:07:20.200]  現在他是其中一批
[00:07:20.200 --> 00:07:23.200]  被擄到異鄉的一個人
[00:07:23.200 --> 00:07:25.200]  從此我相信但依里
[00:07:25.200 --> 00:07:26.200]  從那天開始
[00:07:26.200 --> 00:07:28.200]  直到他離世那天
[00:07:28.200 --> 00:07:31.200]  應該沒有機會再見到他父母
[00:07:31.200 --> 00:07:33.200]  所以他就被迫離鄉背井
[00:07:33.200 --> 00:07:36.200]  到了一個異鄉的這麼一個國家
[00:07:36.200 --> 00:07:38.200]  所以面對這樣一個很大的挑戰
[00:07:38.200 --> 00:07:41.200]  是對他的第一個挑戰
[00:07:41.200 --> 00:07:43.200]  這個挑戰是我們面對
[00:07:43.200 --> 00:07:45.200]  很大的一個挑戰是什麼
[00:07:45.200 --> 00:07:47.200]  但依里如果要活出一個影響力
[00:07:47.200 --> 00:07:50.200]  他需要克服一種的心態
[00:07:50.200 --> 00:07:53.200]  就是自怨自憐的心態
[00:07:53.200 --> 00:07:54.200]  為什麼這麼說
[00:07:54.200 --> 00:07:57.200]  因為整個大環境由不得他控制
[00:07:57.200 --> 00:07:59.200]  你想想看但依里
[00:07:59.200 --> 00:08:00.200]  以他的信仰根基
[00:08:00.200 --> 00:08:04.200]  後面看到了他對信仰的神正跟堅持
[00:08:04.200 --> 00:08:06.200]  亡國一定跟他無關
[00:08:06.200 --> 00:08:09.200]  這不是因為我的信仰不好
[00:08:09.200 --> 00:08:10.200]  結果亡國
[00:08:10.200 --> 00:08:12.200]  亡國是神覺得
[00:08:12.200 --> 00:08:14.200]  你這群人實在不像話
[00:08:14.200 --> 00:08:16.200]  這麼多先知警告你們
[00:08:16.200 --> 00:08:17.200]  一天到晚拜偶像
[00:08:17.200 --> 00:08:19.200]  對信仰不冷不熱的
[00:08:19.200 --> 00:08:21.200]  老是背叛我
[00:08:21.200 --> 00:08:25.200]  所以亡國是因為身邊的人亂七八糟
[00:08:25.200 --> 00:08:26.200]  但依里是無辜的
[00:08:26.200 --> 00:08:28.200]  亡國不是因為他的問題
[00:08:28.200 --> 00:08:30.200]  是旁邊的人亂搞
[00:08:30.200 --> 00:08:32.200]  結果神的懲罰臨到
[00:08:32.200 --> 00:08:33.200]  就亡國了
[00:08:33.200 --> 00:08:34.200]  可是問題是
[00:08:34.200 --> 00:08:35.200]  你雖然是無辜
[00:08:35.200 --> 00:08:40.200]  可是後果你照樣承擔
[00:08:40.200 --> 00:08:42.200]  這很多人也遇到這樣的困難
[00:08:42.200 --> 00:08:43.200]  對不對
[00:08:43.200 --> 00:08:44.200]  有時候你在公司
[00:08:44.200 --> 00:08:45.200]  不是我做的決定
[00:08:45.200 --> 00:08:46.200]  老闆做決定
[00:08:46.200 --> 00:08:48.200]  一個決定弄錯了
[00:08:48.200 --> 00:08:50.200]  害我們公司財政搞成這樣
[00:08:50.200 --> 00:08:51.200]  現在我要被lay off
[00:08:51.200 --> 00:08:52.200]  對不對
[00:08:52.200 --> 00:08:54.200]  你的決定弄得烏煙瘴氣
[00:08:54.200 --> 00:08:56.200]  我要承擔後果
[00:08:56.200 --> 00:08:58.200]  有時候好好一個團隊
[00:08:58.200 --> 00:09:00.200]  我們都說不怕神一般的敵人
[00:09:00.200 --> 00:09:02.200]  最怕豬一般的隊友
[00:09:02.200 --> 00:09:04.200]  就是大家一個project
[00:09:04.200 --> 00:09:06.200]  我這麼負責任努力的幹
[00:09:06.200 --> 00:09:08.200]  你們旁邊人在混
[00:09:08.200 --> 00:09:10.200]  結果這個project搞糟了
[00:09:10.200 --> 00:09:11.200]  整個team都suffer
[00:09:11.200 --> 00:09:13.200]  那我無辜了
[00:09:13.200 --> 00:09:15.200]  可是我要承擔這樣的後果
[00:09:15.200 --> 00:09:16.200]  所以對戴依里來說
[00:09:16.200 --> 00:09:19.200]  我不知道他當時什麼感覺
[00:09:19.200 --> 00:09:22.200]  我從出生到現在
[00:09:22.200 --> 00:09:25.200]  非常純正的堅持我的信仰
[00:09:25.200 --> 00:09:27.200]  可是周邊的人都不一樣
[00:09:27.200 --> 00:09:30.200]  好了現在終於亡國了
[00:09:30.200 --> 00:09:33.200]  我卻要承擔這樣的後果
[00:09:33.200 --> 00:09:35.200]  我成為第一批被擄走的人
[00:09:35.200 --> 00:09:37.200]  我要跟我的父母分開
[00:09:37.200 --> 00:09:39.200]  都是你們弄的
[00:09:39.200 --> 00:09:40.200]  不是我弄的
[00:09:40.200 --> 00:09:42.200]  我對神非常忠心
[00:09:42.200 --> 00:09:44.200]  所以他需要克服一種心態
[00:09:44.200 --> 00:09:46.200]  就是很多人如果遇到這樣的話
[00:09:46.200 --> 00:09:48.200]  很多時候就活在一種心態裡面
[00:09:48.200 --> 00:09:50.200]  就自怨自憐
[00:09:50.200 --> 00:09:52.200]  不管我的事實上不公平
[00:09:52.200 --> 00:09:53.200]  算了吧
[00:09:53.200 --> 00:09:54.200]  為什麼對我這樣呢
[00:09:54.200 --> 00:09:57.200]  我明明是非常對神有熱心的
[00:09:57.200 --> 00:09:58.200]  你們亂搞
[00:09:58.200 --> 00:10:00.200]  現在就搞成這樣了
[00:10:00.200 --> 00:10:03.200]  很多人就是懷著一種自怨自憐
[00:10:03.200 --> 00:10:05.200]  就這麼的心態過活
[00:10:05.200 --> 00:10:07.200]  可是戴依里第一點
[00:10:07.200 --> 00:10:10.200]  我們看到他很不錯的一點就是
[00:10:10.200 --> 00:10:12.200]  他沒有自怨自憐
[00:10:12.200 --> 00:10:13.200]  他就是野蠻慘的
[00:10:13.200 --> 00:10:15.200]  父母見不到
[00:10:15.200 --> 00:10:16.200]  擄到一幫一國
[00:10:16.200 --> 00:10:17.200]  不是他的錯
[00:10:17.200 --> 00:10:21.200]  可是他還是保持一種非常積極正面
[00:10:21.200 --> 00:10:22.200]  他只想說
[00:10:22.200 --> 00:10:24.200]  該做什麼做什麼
[00:10:24.200 --> 00:10:26.200]  我還是保持我的神正
[00:10:26.200 --> 00:10:27.200]  該有影響力的時候
[00:10:27.200 --> 00:10:29.200]  我好好還是忠心的愛神
[00:10:29.200 --> 00:10:31.200]  活出我的影響力
[00:10:31.200 --> 00:10:32.200]  很不容易
[00:10:32.200 --> 00:10:34.200]  他是皇室貴族
[00:10:34.200 --> 00:10:35.200]  弟兄姊妹
[00:10:35.200 --> 00:10:36.200]  換現在的話說
[00:10:36.200 --> 00:10:40.200]  他是一富二代加官二代
[00:10:40.200 --> 00:10:43.200]  一個十五歲的富二代官二代
[00:10:43.200 --> 00:10:46.200]  面對這樣一個亡國又不關他的事
[00:10:46.200 --> 00:10:48.200]  可是他就要承擔這個後果
[00:10:48.200 --> 00:10:51.200]  他可以用這樣的態度去面對說
[00:10:51.200 --> 00:10:52.200]  保持我的神正
[00:10:52.200 --> 00:10:57.200]  照樣積極地活出我信仰的生活
[00:10:57.200 --> 00:10:59.200]  不得你不佩服吧
[00:10:59.200 --> 00:11:01.200]  為什麼他七十年
[00:11:01.200 --> 00:11:03.200]  能夠官場打拼
[00:11:03.200 --> 00:11:05.200]  這麼多高低起伏
[00:11:05.200 --> 00:11:07.200]  每個難關他都過得來
[00:11:07.200 --> 00:11:09.200]  這種態度
[00:11:09.200 --> 00:11:11.200]  我們值得學習
[00:11:11.200 --> 00:11:13.200]  很多時候我們人生就是這樣
[00:11:13.200 --> 00:11:14.200]  很多時候你遇到很多事情
[00:11:14.200 --> 00:11:16.200]  確實真的還不是你的錯
[00:11:16.200 --> 00:11:18.200]  開車出去別人撞我
[00:11:18.200 --> 00:11:20.200]  他喝醉酒關我什麼事
[00:11:20.200 --> 00:11:22.200]  我遭殃
[00:11:22.200 --> 00:11:24.200]  你用什麼態度面對
[00:11:24.200 --> 00:11:25.200]  是自怨自憐嗎
[00:11:25.200 --> 00:11:28.200]  這世代就是這麼不像話
[00:11:28.200 --> 00:11:29.200]  那我就算了吧
[00:11:29.200 --> 00:11:30.200]  我也隨波逐流吧
[00:11:30.200 --> 00:11:32.200]  很多人是懷著這個心態
[00:11:32.200 --> 00:11:34.200]  但一理不一樣
[00:11:34.200 --> 00:11:35.200]  所以這是我們第一點
[00:11:35.200 --> 00:11:36.200]  可以學習但一理的
[00:11:36.200 --> 00:11:39.200]  就是不要讓自己選擇
[00:11:39.200 --> 00:11:40.200]  不要讓自己
[00:11:40.200 --> 00:11:42.200]  活在一個自怨自憐的心態裡面
[00:11:42.200 --> 00:11:44.200]  還是覺得說雖然不是我的錯
[00:11:44.200 --> 00:11:45.200]  我要承擔一些後果
[00:11:45.200 --> 00:11:46.200]  那就承擔吧
[00:11:46.200 --> 00:11:48.200]  只要神跟我一起承擔
[00:11:48.200 --> 00:11:49.200]  我還是可以活出
[00:11:49.200 --> 00:11:52.200]  很正面很積極的生活
[00:11:52.200 --> 00:11:53.200]  這就是但一理
[00:11:53.200 --> 00:11:55.200]  第一種讓我們學習的態度
[00:11:55.200 --> 00:11:57.200]  第二種他有一個態度
[00:11:57.200 --> 00:11:58.200]  值得我們學習
[00:11:58.200 --> 00:11:59.200]  他寫但一理書的時候
[00:11:59.200 --> 00:12:00.200]  他給了我們
[00:12:00.200 --> 00:12:02.200]  為什麼這個十五歲
[00:12:02.200 --> 00:12:04.200]  富二代加官二代
[00:12:04.200 --> 00:12:06.200]  能夠活出這樣的態度
[00:12:06.200 --> 00:12:08.200]  是因為他有一個觀念
[00:12:08.200 --> 00:12:11.200]  他在第一章的一章第二節
[00:12:11.200 --> 00:12:12.200]  告訴我們這個觀念
[00:12:12.200 --> 00:12:15.200]  他揭露了這個秘密給我們聽
[00:12:15.200 --> 00:12:18.200]  就是開始那三個字
[00:12:18.200 --> 00:12:21.200]  他說是主准許
[00:12:21.200 --> 00:12:22.200]  所以但一理在晚年的時候
[00:12:22.200 --> 00:12:23.200]  寫但一理書
[00:12:23.200 --> 00:12:24.200]  他回顧的時候
[00:12:24.200 --> 00:12:26.200]  他把這個秘密告訴
[00:12:26.200 --> 00:12:28.200]  他怎麼看整件事的
[00:12:28.200 --> 00:12:30.200]  他看的不是說都是你們的錯
[00:12:30.200 --> 00:12:31.200]  現在搞得我現在
[00:12:31.200 --> 00:12:32.200]  跟我父母要分開
[00:12:32.200 --> 00:12:34.200]  我多慘啊
[00:12:34.200 --> 00:12:35.200]  他看的是
[00:12:35.200 --> 00:12:39.200]  准主准許這件事發生
[00:12:39.200 --> 00:12:40.200]  他從頭到尾都看說
[00:12:40.200 --> 00:12:43.200]  這件事發生是主的旨意
[00:12:43.200 --> 00:12:45.200]  主准許
[00:12:45.200 --> 00:12:46.200]  所以他把這件事的看法
[00:12:46.200 --> 00:12:48.200]  不是只是把我們要找
[00:12:48.200 --> 00:12:50.200]  到底是誰應該負責任
[00:12:50.200 --> 00:12:51.200]  誰的錯
[00:12:51.200 --> 00:12:52.200]  我找出那個人出來
[00:12:52.200 --> 00:12:54.200]  狠狠罵他一頓
[00:12:54.200 --> 00:12:55.200]  都叫你讀經不讀經
[00:12:55.200 --> 00:12:57.200]  難道現在神罰我們
[00:12:57.200 --> 00:13:01.200]  他說神准許這件事發生
[00:13:01.200 --> 00:13:02.200]  所以他看到的是
[00:13:02.200 --> 00:13:04.200]  這不但只是一個危機
[00:13:04.200 --> 00:13:06.200]  這是一個轉機
[00:13:06.200 --> 00:13:08.200]  他把這整個環境
[00:13:08.200 --> 00:13:10.200]  當成是一個機會
[00:13:10.200 --> 00:13:11.200]  這是我有一個機會
[00:13:11.200 --> 00:13:14.200]  能夠活出我應該有的影響力
[00:13:14.200 --> 00:13:15.200]  你知道聖經
[00:13:15.200 --> 00:13:17.200]  如果你看最諷刺的一點
[00:13:17.200 --> 00:13:19.200]  就是但以理
[00:13:19.200 --> 00:13:20.200]  他身處的挑戰
[00:13:20.200 --> 00:13:22.200]  是超越其他先知的
[00:13:22.200 --> 00:13:23.200]  可是偏偏
[00:13:23.200 --> 00:13:25.200]  他的影響力是最大的
[00:13:25.200 --> 00:13:27.200]  比方說你對比一下以撒亞
[00:13:27.200 --> 00:13:29.200]  以撒亞也是在
[00:13:29.200 --> 00:13:30.200]  也是算在官場裡面
[00:13:30.200 --> 00:13:33.200]  侍奉過很多朝的王
[00:13:33.200 --> 00:13:34.200]  不過以撒亞是
[00:13:34.200 --> 00:13:36.200]  侍奉以色列的王嗎
[00:13:36.200 --> 00:13:38.200]  可是還是活在一個
[00:13:38.200 --> 00:13:39.200]  同樣信仰的國家裡面
[00:13:39.200 --> 00:13:41.200]  還不算太糟糕
[00:13:41.200 --> 00:13:43.200]  可是你對比一下
[00:13:43.200 --> 00:13:44.200]  很奇妙的一點
[00:13:44.200 --> 00:13:45.200]  最諷刺的一點
[00:13:45.200 --> 00:13:48.200]  以撒亞盡忠了這麼多年
[00:13:48.200 --> 00:13:50.200]  可是終極到老的時候
[00:13:50.200 --> 00:13:52.200]  沒有一個人肯聽他
[00:13:52.200 --> 00:13:54.200]  他就忠忠實實傳養生的話
[00:13:54.200 --> 00:13:57.200]  到老沒有一個人肯聽他
[00:13:57.200 --> 00:13:59.200]  所以說他雖然很盡忠
[00:13:59.200 --> 00:14:02.200]  可是他沒有發揮任何的影響力
[00:14:02.200 --> 00:14:03.200]  但以理呢
[00:14:03.200 --> 00:14:05.200]  但以理也是盡忠幾十年
[00:14:05.200 --> 00:14:07.200]  但以理是一個異教的國家
[00:14:07.200 --> 00:14:10.200]  反而他在戰亂的時期
[00:14:10.200 --> 00:14:15.200]  居然影響了巴比倫很多的官
[00:14:15.200 --> 00:14:17.200]  連巴比倫王尼布賈麗莎
[00:14:17.200 --> 00:14:20.200]  因為但以理都不得不佩服說
[00:14:20.200 --> 00:14:22.200]  你那位神值得被敬佩
[00:14:22.200 --> 00:14:25.200]  連他都敢說出這樣的話
[00:14:25.200 --> 00:14:27.200]  所以但以理不錯厲害
[00:14:27.200 --> 00:14:29.200]  他就是有這種心態
[00:14:29.200 --> 00:14:31.200]  把這個危機當成是一種轉機
[00:14:31.200 --> 00:14:34.200]  是一個你可以發揮的影響力
[00:14:34.200 --> 00:14:37.200]  這麼的一個時代
[00:14:37.200 --> 00:14:39.200]  你知道有一個原則
[00:14:39.200 --> 00:14:40.200]  你知道當基督徒
