
[00:00:00.000 --> 00:00:04.660]  今天我們要講的是做門徒的代價
[00:06:00.400 --> 00:06:02.680]  我上次也說過
[00:06:02.680 --> 00:06:06.120]  服從是遵守他主人的旨意
[00:06:06.120 --> 00:06:10.720]  不是說很衝動地接受了耶穌基督
[00:06:10.720 --> 00:06:12.480]  沒有想過有什麼代價
[00:06:12.480 --> 00:06:14.680]  而是細細心心地想過
[00:06:14.680 --> 00:06:19.200]  知道接受耶穌基督是有很大的代價
[00:06:19.200 --> 00:06:22.280]  接受了之後也不是說好像我上次說
[00:06:22.280 --> 00:06:26.040]  就是將耶穌基督加入自己的生命裏面
[00:06:26.040 --> 00:06:28.880]  真正接受真正有大的代價
[00:06:28.880 --> 00:06:31.840]  就是因爲我們需要倒空自己
[00:06:31.840 --> 00:06:36.720]  寫記來接受耶穌基督
[00:06:36.720 --> 00:06:41.280]  在《路加福音》14章33節耶穌基督說
[00:06:41.280 --> 00:06:45.960]  你們無論什麼人若不撇下一切所有的
[00:06:45.960 --> 00:06:48.400]  就不能作我的門徒
[00:06:48.400 --> 00:06:50.760]  耶穌基督自己說要撇下一切
[00:06:50.760 --> 00:06:55.320]  這個是將自己全部擺上
[00:06:55.320 --> 00:06:58.080]  在這一節的經文之前
[00:06:58.080 --> 00:07:02.520]  在《路加福音》14章25節我們剛纔讀的經文
[00:07:02.520 --> 00:07:07.320]  經文說有極多的人和耶穌基督同行
[00:07:07.320 --> 00:07:10.800]  祂突然轉過身來對他們說些什麼
[00:07:10.800 --> 00:07:13.600]  祂說在25-27節
[00:07:13.600 --> 00:07:15.000]  人到我這裏來
[00:07:15.000 --> 00:07:21.200]  若不愛我性過愛自己的父母妻子兒女弟兄姐弟
[00:07:21.200 --> 00:07:24.800]  和自己的性命就不能作我的門徒
[00:07:24.800 --> 00:07:27.800]  凡不揹着自己的十字架跟隨我的
[00:07:27.800 --> 00:07:30.800]  也不能作我的門徒
[00:07:30.800 --> 00:07:34.240]  耶穌基督傳福音真是和我們很不同
[00:07:34.240 --> 00:07:38.480]  我們傳福音很多時候不同的教會會怎樣
[00:07:38.480 --> 00:07:41.080]  怕會衆坐得不舒服
[00:07:41.080 --> 00:07:43.760]  怕燈光不夠好
[00:07:43.760 --> 00:07:46.560]  怕唱的聖詩不夠好聽
[00:07:46.560 --> 00:07:51.280]  怕牧師說的道說的太多敘不中聽
[00:07:51.280 --> 00:07:53.240]  怕嚇走人
[00:07:53.240 --> 00:07:56.560]  耶穌基督來傳福音是很不同的
[00:07:56.560 --> 00:08:00.080]  他見到經文說有極多的人跟着祂
[00:08:00.080 --> 00:08:02.360]  祂心想太多人了
[00:08:02.360 --> 00:08:05.760]  是時候要嚇走那些人了
[00:08:05.760 --> 00:08:10.000]  嚇走那些沒有誠意不願毀身的人
[00:08:10.000 --> 00:08:12.040]  祂和他們說些很嚴厲的話
[00:08:12.040 --> 00:08:13.680]  你要跟從我的話
[00:08:13.680 --> 00:08:18.040]  你要愛我多過愛你的家人父母兄弟姐妹
[00:08:18.040 --> 00:08:20.280]  甚至你自己的性命
[00:08:20.280 --> 00:08:22.440]  若不然你不配做我的門徒
[00:08:22.440 --> 00:08:25.760]  你要揹着自己的十字架跟從我
[00:08:25.760 --> 00:08:28.360]  若不然你也不配做我的門徒
[00:08:28.360 --> 00:08:31.560]  我上次說過什麼叫做背起十字架
[00:08:31.560 --> 00:08:33.800]  來跟從耶穌基督
[00:08:33.800 --> 00:08:38.360]  十字架是一個行死刑的標記
[00:08:38.360 --> 00:08:39.880]  背起自己的十字架
[00:08:39.880 --> 00:08:42.520]  即是說你要受苦
[00:08:42.520 --> 00:08:45.320]  你會受到別人的逼迫
[00:08:45.320 --> 00:08:47.000]  耶穌基督和我們的傳福音
[00:08:47.000 --> 00:08:48.880]  真的非常非常不同
[00:08:48.880 --> 00:08:50.760]  祂不怕人少
[00:08:50.760 --> 00:08:53.800]  但最重要的是真的有誠意
[00:08:53.800 --> 00:08:57.640]  真的願意爲祂毀身的人
[00:08:57.640 --> 00:09:01.360]  爲什麼耶穌基督說這些話會嚇走人呢
[00:09:01.360 --> 00:09:04.280]  因爲不容易做得到
[00:09:04.280 --> 00:09:06.280]  不容易做得到的
[00:09:06.280 --> 00:09:09.320]  所以有很多人說門徒是什麼
[00:09:09.320 --> 00:09:12.080]  門徒是再進一步的基督徒
[00:09:12.080 --> 00:09:15.560]  門徒是再上一層樓的基督徒
[00:09:15.560 --> 00:09:16.960]  有很多人說
[00:09:16.960 --> 00:09:18.440]  這些這麼難做的事
[00:09:18.440 --> 00:09:19.520]  是給門徒的而已
[00:09:19.520 --> 00:09:21.960]  不是給所有的基督徒
[00:09:21.960 --> 00:09:23.840]  但我們見到經文
[00:09:23.840 --> 00:09:29.000]  耶穌基督另轉身和哪些人說這些話
[00:09:29.000 --> 00:09:30.880]  不是已經信了的人
[00:09:30.880 --> 00:09:32.920]  是預備跟從祂的人
[00:09:32.920 --> 00:09:35.000]  是大衆是會衆
[00:09:35.000 --> 00:09:36.640]  耶穌基督和他們說
[00:09:36.640 --> 00:09:38.320]  很嚴厲的事
[00:09:38.320 --> 00:09:41.040]  你們不背起十字架來跟從我
[00:09:41.040 --> 00:09:43.960]  你們就不配做我的門徒
[00:09:43.960 --> 00:09:45.360]  我們剛纔說
[00:09:45.360 --> 00:09:49.360]  做一個門徒還是要遵行耶穌基督的旨意
[00:09:49.360 --> 00:09:52.880]  在約翰福音八章三十至三十一節
[00:09:52.880 --> 00:09:55.160]  耶穌說這話的時候
[00:09:55.160 --> 00:09:57.760]  就有很多人信祂
[00:09:57.760 --> 00:10:01.640]  耶穌就對信祂的猶太人說
[00:10:01.640 --> 00:10:04.600]  你們若常常遵守我的道
[00:10:04.600 --> 00:10:07.000]  就真是我的門徒
[00:10:07.000 --> 00:10:09.560]  耶穌基督在這裏說話
[00:10:09.560 --> 00:10:12.800]  不是說那些已經信了很久的人聽
[00:10:12.800 --> 00:10:16.400]  而是說那些剛剛相信祂的人
[00:10:16.400 --> 00:10:19.840]  你們要常常遵守我的道
[00:10:19.840 --> 00:10:23.160]  這樣纔是真真正正的我的門徒
[00:10:23.160 --> 00:10:25.600]  祂沒有說你們先相信
[00:10:25.600 --> 00:10:27.800]  你們慢慢才成爲我的門徒
[00:10:27.800 --> 00:10:29.200]  祂沒有這樣說
[00:10:29.200 --> 00:10:31.840]  每一個相信耶穌基督的人
[00:10:31.840 --> 00:10:34.520]  都要遵守耶穌基督的道
[00:10:34.520 --> 00:10:37.080]  成爲耶穌基督的門徒
[00:10:37.080 --> 00:10:38.240]  同樣的教導
[00:10:38.240 --> 00:10:41.600]  在《馬太福音》第十章、第十三章
[00:10:41.600 --> 00:10:43.560]  在《路加福音》第十四章
[00:10:43.560 --> 00:10:45.600]  在《約翰福音》第八章
[00:10:45.600 --> 00:10:48.080]  都是同樣的教導
[00:10:48.080 --> 00:10:51.680]  但有一件事我要補充的
[00:10:51.680 --> 00:10:54.720]  就是一個人能夠真真正正
[00:10:54.720 --> 00:10:56.640]  成爲耶穌基督的門徒
[00:10:56.640 --> 00:10:59.760]  能夠真真正正來跟隨耶穌基督
[00:10:59.760 --> 00:11:02.560]  不是靠祂自己的力量
[00:11:02.560 --> 00:11:04.560]  是神的恩典
[00:11:04.560 --> 00:11:08.520]  是神給我們有一個改變我們的心
[00:11:08.520 --> 00:11:10.040]  來跟隨祂
[00:11:10.040 --> 00:11:14.240]  是神改變我們的心來遵守祂的道
[00:11:14.240 --> 00:11:17.360]  但我們一定要有一個願意的心
[00:11:17.360 --> 00:11:21.400]  就是願意捨棄一切來跟隨祂
[00:11:21.400 --> 00:11:23.720]  這是我們需要做到的
[00:11:23.720 --> 00:11:27.720]  根據調查
[00:11:27.720 --> 00:11:28.800]  我先講講
[00:11:28.800 --> 00:11:31.640]  美國是一個很自由
[00:11:31.640 --> 00:11:35.520]  能夠對宗教信仰是很自由的國家
[00:11:35.520 --> 00:11:38.640]  所以問題就是由於太自由
[00:11:38.640 --> 00:11:41.800]  有很多基督徒都不能夠明白
[00:11:41.800 --> 00:11:46.520]  什麼是真真正正做耶穌基督門徒的代價
[00:11:46.520 --> 00:11:47.640]  因爲他們太自由了
[00:11:47.640 --> 00:11:50.280]  他們不覺得有什麼代價
[00:11:50.280 --> 00:11:51.840]  在回教的國家
[00:11:51.840 --> 00:11:54.240]  在宗教沒有自由的國家
[00:11:54.240 --> 00:11:56.920]  那些人是絕對明白
[00:11:56.920 --> 00:11:58.200]  因爲我剛纔講過
[00:11:58.200 --> 00:12:00.360]  當他們一承認自己是基督徒
[00:12:00.360 --> 00:12:01.880]  說不定就立刻坐牢
[00:12:01.880 --> 00:12:03.680]  連命都沒有
[00:12:03.680 --> 00:12:05.080]  所以他們絕對知道
[00:12:05.080 --> 00:12:09.320]  什麼是爲耶穌基督付出很重的代價
[00:12:09.320 --> 00:12:12.840]  絕對不會在那些國家裏有膚淺
[00:12:12.840 --> 00:12:17.240]  不投入不僞身的基督徒是沒有的
[00:12:17.240 --> 00:12:18.680]  因爲他們一承認
[00:12:18.680 --> 00:12:21.040]  說不定連命都沒有
[00:12:21.040 --> 00:12:24.760]  只有在自由信仰的國家裏面
[00:12:24.760 --> 00:12:28.120]  纔出現了一些很奇怪的思想
[00:12:28.120 --> 00:12:31.880]  這些思想就是一個人能夠成爲基督徒
[00:12:31.880 --> 00:12:35.360]  但是不需要成爲門徒
[00:12:35.360 --> 00:12:36.360]  他們說是
[00:12:36.360 --> 00:12:37.800]  新約的教導
[00:12:37.800 --> 00:12:40.720]  門徒的教導是很高的要求
[00:12:40.720 --> 00:12:42.360]  是很難做得到
[00:12:42.360 --> 00:12:44.760]  但是這些不是給所有的基督徒
[00:12:44.760 --> 00:12:47.600]  這些只不過是給那些想更進一步
[00:12:47.600 --> 00:12:50.080]  更上一層樓的基督徒
[00:12:50.080 --> 00:12:51.760]  平信徒
[00:12:51.760 --> 00:12:53.080]  初級的基督徒
[00:12:53.080 --> 00:12:55.520]  不需要有任何的代價
[00:12:55.520 --> 00:12:59.320]  這是一般人的看法
[00:12:59.320 --> 00:13:02.600]  有一個調查的報告
[00:13:02.600 --> 00:13:06.400]  他們說在美國有66.6%
[00:13:06.400 --> 00:13:08.400]  就是三分之二的人
[00:13:08.400 --> 00:13:11.640]  都說自己是重新得救的基督徒
[00:13:11.640 --> 00:13:12.920]  三分之二
[00:13:12.920 --> 00:13:14.600]  不少的
[00:13:14.600 --> 00:13:16.680]  但是隻有3%
[00:13:16.680 --> 00:13:18.440]  只有3%的人
[00:13:18.440 --> 00:13:23.560]  是真真正正是認同基督教聖經的教導
[00:13:23.560 --> 00:13:26.320]  或者是遵守聖經的教導
[00:13:26.320 --> 00:13:28.360]  只有3%的人
[00:13:28.360 --> 00:13:31.480]  是承認聖經的教導
[00:13:31.480 --> 00:13:34.040]  這個調查報告說很奇怪
[00:13:34.040 --> 00:13:37.680]  這麼多人承認自己是重新得救的基督徒
[00:13:37.680 --> 00:13:40.120]  但是隻有3%的人
[00:13:40.120 --> 00:13:42.720]  說自己是遵守神的道
[00:13:42.720 --> 00:13:43.920]  剛纔我們看到
[00:13:43.920 --> 00:13:49.400]  這些纔可以說是真真正正是耶穌基督的門徒
[00:13:49.400 --> 00:13:51.440]  三分之二是重新得救
[00:13:51.440 --> 00:13:55.560]  但只有3%是耶穌基督的門徒
[00:13:55.560 --> 00:13:57.880]  這個調查報告說
[00:13:57.880 --> 00:14:02.240]  難怪一般基督徒的生命完全沒有力量
[00:14:02.240 --> 00:14:05.000]  難怪這些基督徒
[00:14:05.000 --> 00:14:07.680]  是不能夠跟人見證自己
[00:14:07.680 --> 00:14:09.680]  見證耶穌基督的愛
[00:14:09.680 --> 00:14:11.920]  不能夠傳達耶穌基督的愛
[00:14:11.920 --> 00:14:15.560]  他說這些就是耶穌基督在聖經裏面所說
[00:14:15.560 --> 00:14:18.280]  失去鹹味的鹽
[00:14:18.280 --> 00:14:21.280]  我不知道這個報告究竟是
[00:14:21.280 --> 00:14:26.240]  基督教的機構還是非基督教的機構調查出來
[00:14:26.240 --> 00:14:28.040]  但他們引用聖經
[00:14:28.040 --> 00:14:32.680]  令我想到他們是真是基督教的機構
[00:14:32.680 --> 00:14:34.680]  但是連基督教的機構
[00:14:34.680 --> 00:14:36.760]  都說出這些這麼奇怪的事
[00:14:36.760 --> 00:14:38.760]  有兩種不同的基督徒
[00:14:38.760 --> 00:14:41.840]  一種就是這些生命沒有力量
[00:14:41.840 --> 00:14:43.840]  不能夠活出見證
[00:14:43.840 --> 00:14:46.000]  不能夠活出耶穌基督的愛
[00:14:46.000 --> 00:14:52.560]  另外一種就是真真正正的耶穌基督的門徒
[00:14:52.560 --> 00:14:54.400]  聖經從來沒有說
[00:14:54.400 --> 00:14:57.680]  有兩種不同基督徒的生命
[00:14:57.680 --> 00:15:01.280]  聖經從來沒有說有兩種不同的基督徒
[00:15:01.280 --> 00:15:05.240]  聖經說所有的信徒都是門徒
[00:15:05.240 --> 00:15:08.240]  而剛纔這個調查報告所說
[00:15:08.240 --> 00:15:10.760]  引用聖經說到耶穌基督說
[00:15:10.760 --> 00:15:12.200]  失去鹹味的鹽
[00:15:12.200 --> 00:15:14.480]  這是《馬太福音》第五章
[00:15:14.480 --> 00:15:17.160]  當我們去看這本經文時
[00:15:17.160 --> 00:15:21.960]  我們會留意到失去了鹹味的鹽會怎樣
[00:15:21.960 --> 00:15:24.840]  會丟在外面被人踐踏
[00:15:24.840 --> 00:15:28.120]  在聖經裏面凡是丟在外面的
[00:15:28.120 --> 00:15:30.080]  都不是基督徒
[00:15:30.080 --> 00:15:33.960]  丟在外面哀哭切子都不是基督徒
[00:15:33.960 --> 00:15:36.160]  令我們回想
[00:15:36.160 --> 00:15:39.520]  既然三分之二的人都說自己重新得救
[00:15:39.520 --> 00:15:44.080]  但只有3%的人是真正耶穌基督的門徒
[00:15:44.080 --> 00:15:48.240]  其餘的60多%究竟是什麼人呢?
[00:15:48.240 --> 00:15:50.680]  這是很值得我們去注意
[00:15:50.680 --> 00:15:54.400]  很值得我們自己去想一想
[00:15:54.400 --> 00:15:56.240]  有人可能會問
[00:15:56.240 --> 00:15:58.560]  聖經裏面真的沒有分到
[00:15:58.560 --> 00:16:02.720]  基本的信徒和門徒兩個階級
[00:16:02.720 --> 00:16:05.600]  究竟是否有聖經的根據
[00:16:05.600 --> 00:16:08.480]  我們會看很多節的經文
[00:16:08.480 --> 00:16:10.480]  首先我們先看一節的經文
[00:16:10.480 --> 00:16:14.000]  是我們在這個系列裏面講了很多次的
[00:16:14.000 --> 00:16:17.920]  就是《路加福音》九章57至62節
[00:16:17.920 --> 00:16:21.160]  經文講到有人要跟從耶穌基督
[00:16:21.160 --> 00:16:23.280]  於是耶穌基督和他說
[00:16:23.280 --> 00:16:26.760]  「狐狸幽動,天上的飛鳥是有窩
[00:16:26.760 --> 00:16:30.360]  只是人子連枕頭的地方都沒有」
[00:16:30.360 --> 00:16:31.480]  耶穌基督說
[00:16:31.480 --> 00:16:35.400]  「你要來跟從我的話,你要捨棄一切」
[00:16:35.400 --> 00:16:38.840]  「連睡覺的地方都可能沒有」
[00:16:38.840 --> 00:16:40.720]  聖經是沒有講這個人
[00:16:40.720 --> 00:16:43.960]  是究竟怎樣來回應耶穌基督
[00:16:43.960 --> 00:16:45.640]  但是我相信多半這個人
[00:16:45.640 --> 00:16:49.120]  都是優優秀秀地離開了
[00:16:49.120 --> 00:16:52.760]  於是耶穌基督就和另外一個人說
[00:16:52.760 --> 00:16:55.000]  「你來跟從我」
[00:16:55.000 --> 00:16:56.320]  這個人聽見
[00:16:56.320 --> 00:16:57.840]  剛剛耶穌基督說
[00:16:57.840 --> 00:16:59.880]  跟從他什麼都沒有
[00:16:59.880 --> 00:17:01.880]  連枕頭的地方都沒有
[00:17:01.880 --> 00:17:02.880]  開玩笑
[00:17:02.880 --> 00:17:05.040]  於是他馬上就和耶穌基督說
[00:17:05.040 --> 00:17:08.000]  「你容我先去埋葬我的父親
[00:17:08.000 --> 00:17:10.080]  我再來跟從你」
[00:17:10.080 --> 00:17:11.160]  耶穌基督說
[00:17:11.160 --> 00:17:13.800]  「任憑死人去埋葬死人
[00:17:13.800 --> 00:17:17.400]  你只管去傳揚神國的道」
[00:17:17.400 --> 00:17:20.160]  我上一次都有和大家講過
[00:17:20.160 --> 00:17:23.480]  我相信這個人的爸爸其實是未死的
[00:17:23.480 --> 00:17:24.400]  爲什麼?
[00:17:24.400 --> 00:17:26.760]  如果他的爸爸已經死了
[00:17:26.760 --> 00:17:28.560]  他都不會跟着那麼多人
[00:17:28.560 --> 00:17:31.120]  跟着耶穌基督來看熱鬧
[00:17:31.120 --> 00:17:34.920]  他應該在家裏和他的爸爸辦喪事
[00:17:34.920 --> 00:17:38.280]  所以我相信這個人的爸爸是未死
[00:17:38.280 --> 00:17:41.400]  這個只不過是一個藉口
[00:17:41.400 --> 00:17:42.440]  經文又說
[00:17:42.440 --> 00:17:45.040]  有另外一個人和耶穌基督說
[00:17:45.040 --> 00:17:46.760]  「我願意跟從你
[00:17:46.760 --> 00:17:50.640]  但是你容我先去告別我的家人」
[00:17:50.640 --> 00:17:51.720]  耶穌基督說
[00:17:51.720 --> 00:17:54.880]  「守附着來向後看的
[00:17:54.880 --> 00:17:57.440]  不配進神的國」
[00:17:57.440 --> 00:18:01.280]  我相信這個人也是一個藉口
[00:18:01.280 --> 00:18:04.400]  說要去告別自己的家人
[00:18:04.400 --> 00:18:08.040]  爲什麼我說他是一個藉口?
[00:18:08.040 --> 00:18:09.720]  因爲很簡單
[00:18:09.720 --> 00:18:13.080]  我們在講這個系列的介紹的時候
[00:18:13.080 --> 00:18:14.280]  我們曾經講過
[00:18:14.280 --> 00:18:17.880]  以利亞要以利沙成爲他的門徒
[00:18:17.880 --> 00:18:20.120]  以利沙和以利亞說
[00:18:20.120 --> 00:18:24.320]  「容我回去和我的父母親嘴來告別」
[00:18:24.320 --> 00:18:26.400]  以利亞準他回去
[00:18:26.400 --> 00:18:28.320]  因爲以利亞知道以利沙
[00:18:28.320 --> 00:18:31.480]  真的有心來跟從自己
[00:18:31.480 --> 00:18:36.960]  這個人耶穌基督爲什麼和他講這番話?
[00:18:36.960 --> 00:18:41.280]  我相信就是耶穌基督知道他的心在想什麼
[00:18:41.280 --> 00:18:44.320]  知道他真的沒有心來跟從自己
[00:18:44.320 --> 00:18:46.120]  所以耶穌基督說
[00:18:46.120 --> 00:18:48.520]  「守附着來向後看的
[00:18:48.520 --> 00:18:51.640]  就不配進入神的國」
[00:18:51.640 --> 00:18:53.480]  我們要留意
[00:18:53.480 --> 00:18:55.760]  耶穌基督究竟說
[00:18:55.760 --> 00:18:57.880]  「守附着來向後看的
[00:18:57.880 --> 00:19:01.680]  是不是不配成爲進一步的基督徒?」
[00:19:01.680 --> 00:19:02.800]  不是
[00:19:02.800 --> 00:19:06.400]  「是不是不配成爲更上一層樓的基督徒?」
[00:19:06.400 --> 00:19:07.760]  也不是
[00:19:07.760 --> 00:19:11.920]  耶穌基督說是不配進入神的國
[00:19:11.920 --> 00:19:12.960]  進入神的國
[00:19:12.960 --> 00:19:16.200]  最基本是成爲一個基督徒
[00:19:16.200 --> 00:19:18.800]  是能夠成爲神的兒女
[00:19:18.800 --> 00:19:20.400]  所以我們見到
[00:19:20.400 --> 00:19:23.080]  耶穌基督的要求很高
[00:19:23.080 --> 00:19:25.120]  對門徒的要求很高
[00:19:25.120 --> 00:19:29.320]  但不是說是成爲進一步的基督徒
[00:19:29.320 --> 00:19:32.520]  而是成爲一個基本的基督徒
[00:19:32.520 --> 00:19:34.640]  在耶穌基督的教導裏面
[00:19:34.640 --> 00:19:39.960]  基本的基督徒和門徒是完全沒有分別
