
[00:00:00.000 --> 00:00:10.000]  我們延續同一信仰,異地同時有溪通
[00:07:26.000 --> 00:07:27.000]  滾開
[00:07:27.000 --> 00:07:29.000]  就是開竅
[00:07:29.000 --> 00:07:31.000]  蒙光照
[00:07:31.000 --> 00:07:33.000]  蒙光照是明白真理
[00:07:33.000 --> 00:07:35.000]  靈性復活
[00:07:35.000 --> 00:07:37.000]  在我自己信主之先
[00:07:37.000 --> 00:07:38.000]  蒙光照之前
[00:07:38.000 --> 00:07:40.000]  我不曉得
[00:07:40.000 --> 00:07:42.000]  為何來到世界上
[00:07:42.000 --> 00:07:45.000]  我是信有造物主
[00:07:45.000 --> 00:07:47.000]  但我不知道他是怎樣的
[00:07:47.000 --> 00:07:49.000]  怎樣找到他我不知道
[00:07:49.000 --> 00:07:51.000]  人死後什麼都沒有了
[00:07:51.000 --> 00:07:53.000]  人生有什麼意義呢
[00:07:53.000 --> 00:07:55.000]  人生沒有上帝
[00:07:55.000 --> 00:07:58.000]  在世上實在是沒有指望的
[00:07:58.000 --> 00:08:01.000]  年紀越大
[00:08:01.000 --> 00:08:03.000]  沒有指望這句話
[00:08:03.000 --> 00:08:06.000]  越來越重
[00:08:06.000 --> 00:08:09.000]  但我現在蒙光照之後
[00:08:09.000 --> 00:08:12.000]  我知道離開世界是進入更美的家鄉
[00:08:12.000 --> 00:08:14.000]  好像郭培理所說的
[00:08:14.000 --> 00:08:15.000]  我沒有死
[00:08:15.000 --> 00:08:17.000]  只是換了地址
[00:08:17.000 --> 00:08:20.000]  蒙光照也是靈性的復活
[00:08:20.000 --> 00:08:21.000]  信到主之後
[00:08:21.000 --> 00:08:25.000]  我自己真的經歷基督徒活過來
[00:08:25.000 --> 00:08:27.000]  中學二年級
[00:08:27.000 --> 00:08:30.000]  我信耶穌
[00:08:30.000 --> 00:08:33.000]  經歷生命的改變
[00:08:33.000 --> 00:08:37.000]  一般我們學校中四方科
[00:08:37.000 --> 00:08:39.000]  才成為領袖生
[00:08:39.000 --> 00:08:42.000]  我是唯一的男生
[00:08:42.000 --> 00:08:43.000]  中三
[00:08:43.000 --> 00:08:45.000]  就被選為領袖生
[00:08:45.000 --> 00:08:48.000]  當然另一位是女生的代表
[00:08:48.000 --> 00:08:52.000]  當時的班主任跟我說
[00:08:52.000 --> 00:08:56.000]  你父母給你的家庭教育很成功
[00:08:56.000 --> 00:08:58.000]  很難得
[00:08:58.000 --> 00:09:01.000]  他以為我改變是因為受家教
[00:09:01.000 --> 00:09:02.000]  我跟他很坦白說
[00:09:02.000 --> 00:09:04.000]  我因為信了耶穌
[00:09:04.000 --> 00:09:07.000]  是因為耶穌改變了我
[00:09:07.000 --> 00:09:10.000]  聖洗不只是國禮
[00:09:10.000 --> 00:09:14.000]  聖洗也是一個誓師的時間
[00:09:14.000 --> 00:09:17.000]  聖洗的人要回絕黑暗
[00:09:17.000 --> 00:09:21.000]  加入基督的軍旅
[00:09:21.000 --> 00:09:24.000]  教會稱聖洗禮是入門的禮儀
[00:09:24.000 --> 00:09:26.000]  入門的禮儀
[00:09:26.000 --> 00:09:28.000]  在聖洗禮的禮罪裡面
[00:09:28.000 --> 00:09:32.000]  領洗的人要立誓回絕魔鬼
[00:09:32.000 --> 00:09:35.000]  主禮說我問你是否決意
[00:09:35.000 --> 00:09:38.000]  應許拒絕魔鬼各樣的行為
[00:09:38.000 --> 00:09:41.000]  棄絕世上虛浮的榮華
[00:09:41.000 --> 00:09:43.000]  除去一切的貪慾
[00:09:43.000 --> 00:09:45.000]  肉體的邪情
[00:09:45.000 --> 00:09:48.000]  但顧教會領洗的時候
[00:09:48.000 --> 00:09:51.000]  領洗者就會轉身向西面
[00:09:51.000 --> 00:09:54.000]  象徵魔鬼的方向
[00:09:54.000 --> 00:09:56.000]  用肢體語言回絕魔鬼
[00:09:56.000 --> 00:09:59.000]  然後轉過頭來面向聖壇
[00:09:59.000 --> 00:10:01.000]  一般聖壇就向東面
[00:10:01.000 --> 00:10:03.000]  表示基督復活的地方
[00:10:03.000 --> 00:10:06.000]  我曾經有一次在崇基施行水禮
[00:10:06.000 --> 00:10:08.000]  都叫領洗的人
[00:10:08.000 --> 00:10:10.000]  向後面向西面
[00:10:10.000 --> 00:10:12.000]  然後轉過頭來面向聖壇
[00:10:12.000 --> 00:10:14.000]  是向東面
[00:10:14.000 --> 00:10:17.000]  我想他印象很深刻
[00:10:17.000 --> 00:10:22.000]  吉格是東北一英里的地方
[00:10:22.000 --> 00:10:24.000]  在這裡行閣禮
[00:10:24.000 --> 00:10:29.000]  有開闊戰場之前的誓師的味道
[00:10:29.000 --> 00:10:31.000]  事實上聖洗禮
[00:10:31.000 --> 00:10:35.000]  就有歸入基督軍女誓師的意味
[00:10:35.000 --> 00:10:37.000]  每一個領洗的人
[00:10:37.000 --> 00:10:39.000]  而被徵召入伍
[00:10:39.000 --> 00:10:41.000]  進行肅靈的徵戰
[00:10:41.000 --> 00:10:43.000]  公圖書聖洗的禮文是說
[00:10:43.000 --> 00:10:45.000]  我們接納這個人
[00:10:45.000 --> 00:10:47.000]  進入基督的教會
[00:10:47.000 --> 00:10:49.000]  將十架的聖記號
[00:10:49.000 --> 00:10:51.000]  畫在額上
[00:10:51.000 --> 00:10:53.000]  表明自今以後
[00:10:53.000 --> 00:10:57.000]  必真信奉丁十字架的基督
[00:10:57.000 --> 00:11:01.000]  在人面前承認基督不以為恥
[00:11:01.000 --> 00:11:03.000]  在基督的旗下
[00:11:03.000 --> 00:11:08.000]  向罪惡世界世俗魔鬼奮勇增戰
[00:11:08.000 --> 00:11:10.000]  一生盡忠
[00:11:10.000 --> 00:11:12.000]  侍奉基督
[00:11:12.000 --> 00:11:15.000]  國禮或者聖洗禮
[00:11:15.000 --> 00:11:18.000]  是承認基督不以為恥
[00:11:18.000 --> 00:11:21.000]  今天讀出的經課
[00:11:21.000 --> 00:11:25.000]  約書亞記第五章第九節
[00:11:25.000 --> 00:11:28.000]  今天將埃及的羞辱
[00:11:28.000 --> 00:11:33.000]  從你們中間身上滾去了
[00:11:33.000 --> 00:11:36.000]  什麼叫埃及的羞辱呢
[00:11:36.000 --> 00:11:38.000]  圍爐是埃及的羞辱嗎
[00:11:38.000 --> 00:11:39.000]  但這個時候
[00:11:39.000 --> 00:11:42.000]  他們已經離開埃及圍爐之地了
[00:11:42.000 --> 00:11:44.000]  來到吉格
[00:11:44.000 --> 00:11:45.000]  埃及的羞辱
[00:11:45.000 --> 00:11:50.000]  應該指埃及人嘲笑上帝
[00:11:50.000 --> 00:11:54.000]  他沒有能力引領百姓進入迦南地
[00:11:54.000 --> 00:11:56.000]  在拜登入讀的時候
[00:11:56.000 --> 00:11:57.000]  上帝很震怒
[00:11:57.000 --> 00:11:58.000]  要滅絕他們
[00:11:58.000 --> 00:12:02.000]  摩西就求上帝不要消滅以色列人
[00:12:02.000 --> 00:12:04.000]  他說我能可幫自己的名字
[00:12:04.000 --> 00:12:08.000]  從生命冊抹掉其中一個理由
[00:12:08.000 --> 00:12:11.000]  就不想埃及人議論上帝
[00:12:11.000 --> 00:12:15.000]  離間上帝和選民的關係
[00:12:15.000 --> 00:12:18.000]  衝擊亞記三十二章十二節
[00:12:18.000 --> 00:12:21.000]  為什麼使埃及人議論說
[00:12:21.000 --> 00:12:24.000]  他領他們出去
[00:12:24.000 --> 00:12:27.000]  是要降和於他們
[00:12:27.000 --> 00:12:31.000]  把他們殺在山上
[00:12:31.000 --> 00:12:33.000]  摩西是求上帝不要殺他們
[00:12:33.000 --> 00:12:34.000]  其中一個原因就是
[00:12:34.000 --> 00:12:37.000]  你殺了他們就被人議論
[00:12:37.000 --> 00:12:38.000]  埃及人議論
[00:12:38.000 --> 00:12:39.000]  好你出埃及吧
[00:12:39.000 --> 00:12:40.000]  帶領他們
[00:12:40.000 --> 00:12:43.000]  但結果你在山上
[00:12:43.000 --> 00:12:45.000]  沙拉山把他們殺死
[00:12:45.000 --> 00:12:50.000]  這個是埃及人的議論上帝
[00:12:50.000 --> 00:12:52.000]  嘲笑上帝
[00:12:52.000 --> 00:12:54.000]  撒旦是要敵黨的
[00:12:54.000 --> 00:12:56.000]  是上帝
[00:12:56.000 --> 00:12:59.000]  人根本不是撒旦的對手
[00:12:59.000 --> 00:13:00.000]  杭莊武劍
[00:13:00.000 --> 00:13:04.000]  志在佩弓
[00:13:04.000 --> 00:13:07.000]  約伯敬畏神喜事無故
[00:13:07.000 --> 00:13:10.000]  他所所做的都蒙你賜福
[00:13:10.000 --> 00:13:13.000]  這個是撒旦挑戰上帝
[00:13:13.000 --> 00:13:16.000]  如果你親手殺了約伯
[00:13:16.000 --> 00:13:19.000]  親手毀了約伯一切所有的
[00:13:19.000 --> 00:13:23.000]  他必當面棄掉你的
[00:13:23.000 --> 00:13:25.000]  上帝讓你好
[00:13:25.000 --> 00:13:26.000]  你去做吧
[00:13:26.000 --> 00:13:30.000]  只是不要拿他的生命
[00:13:30.000 --> 00:13:33.000]  魔鬼是叫人麻煩上帝
[00:13:33.000 --> 00:13:34.000]  懷疑上帝
[00:13:34.000 --> 00:13:37.000]  離間上帝與人的關係
[00:13:37.000 --> 00:13:39.000]  目的就是敵對上帝
[00:13:39.000 --> 00:13:42.000]  因為上帝極愛世人
[00:13:42.000 --> 00:13:44.000]  甚至犧牲獨生子
[00:13:44.000 --> 00:13:46.000]  拯救世人
[00:13:46.000 --> 00:13:49.000]  馬丁路德在一五三七年
[00:13:49.000 --> 00:13:50.000]  一篇的《廣章》
[00:13:50.000 --> 00:13:52.000]  講到讓人覆陰的時候
[00:13:52.000 --> 00:13:59.000]  提及教父傳說的一個日文
[00:13:59.000 --> 00:14:00.000]  說明道成肉身
[00:14:00.000 --> 00:14:03.000]  是何等敬田的奧秘
[00:14:03.000 --> 00:14:05.000]  教會崇拜的時候
[00:14:05.000 --> 00:14:06.000]  都有迎順
[00:14:06.000 --> 00:14:08.000]  他是用 chanting
[00:14:08.000 --> 00:14:10.000]  詠唱出《尼西亞順經》
[00:14:10.000 --> 00:14:12.000]  到了那一步
[00:14:12.000 --> 00:14:14.000]  他道成肉身的時候
[00:14:14.000 --> 00:14:16.000]  在那一句話的時候
[00:14:16.000 --> 00:14:21.000]  回眾都會屈膝下跪
[00:14:21.000 --> 00:14:25.000]  以示崇拜尊重
[00:14:25.000 --> 00:14:27.000]  成為賢子道成肉身
[00:14:27.000 --> 00:14:29.000]  但一個人卻若無其事
[00:14:29.000 --> 00:14:31.000]  站在那裡也不脫帽
[00:14:31.000 --> 00:14:32.000]  表示崇敬
[00:14:32.000 --> 00:14:35.000]  目若處子
[00:14:35.000 --> 00:14:37.000]  魔鬼實在看不過眼
[00:14:37.000 --> 00:14:40.000]  就走過去重重擊打他一下
[00:14:40.000 --> 00:14:44.000]  立時金星直舞
[00:14:44.000 --> 00:14:46.000]  魔鬼奏了他說
[00:14:46.000 --> 00:14:48.000]  願地獄吞噬你
[00:14:48.000 --> 00:14:50.000]  你這個蠢奴
[00:14:50.000 --> 00:14:53.000]  若上帝成為我們一樣的天使
[00:14:53.000 --> 00:14:55.000]  魔鬼是墮落的天使
[00:14:55.000 --> 00:14:59.000]  當回眾歌頌上主成為天使
[00:14:59.000 --> 00:15:01.000]  我不但下跪
[00:15:01.000 --> 00:15:03.000]  而且以五體投地
[00:15:03.000 --> 00:15:04.000]  是的
[00:15:04.000 --> 00:15:06.000]  我會攀地下十爪
[00:15:06.000 --> 00:15:10.000]  下行十爪就是五公尺
[00:15:10.000 --> 00:15:12.000]  你這個可愛的人
[00:15:12.000 --> 00:15:14.000]  你聽到上帝沒有成為天使
[00:15:14.000 --> 00:15:15.000]  卻成為人
[00:15:15.000 --> 00:15:16.000]  跟你一樣
[00:15:16.000 --> 00:15:18.000]  就像木杉石柱一樣
[00:15:18.000 --> 00:15:20.000]  外外站著
[00:15:20.000 --> 00:15:22.000]  這個很有意思
[00:15:22.000 --> 00:15:24.000]  這個傳說
[00:15:24.000 --> 00:15:25.000]  出了埃及後
[00:15:25.000 --> 00:15:27.000]  以色列人只想抗議
[00:15:27.000 --> 00:15:30.000]  而繞圈繞了四十年
[00:15:30.000 --> 00:15:32.000]  這個羞辱是來自
[00:15:32.000 --> 00:15:37.000]  以色列人的不信和埋怨
[00:15:37.000 --> 00:15:40.000]  但也算在上帝的賬上
[00:15:40.000 --> 00:15:42.000]  賴在上帝身上
[00:15:42.000 --> 00:15:44.000]  是他們不信
[00:15:44.000 --> 00:15:45.000]  埋怨
[00:15:45.000 --> 00:15:47.000]  所以繞圈繞圈
[00:15:47.000 --> 00:15:49.000]  四十年之久
[00:15:49.000 --> 00:15:51.000]  但是埃及人會議論
[00:15:51.000 --> 00:15:53.000]  是上帝沒有能力
[00:15:53.000 --> 00:15:56.000]  帶他們入英去之地
[00:15:56.000 --> 00:15:58.000]  算在他的賬上
[00:15:58.000 --> 00:15:59.000]  所以信徒的行為
[00:15:59.000 --> 00:16:01.000]  可以榮臣益人
[00:16:01.000 --> 00:16:03.000]  也可以羞辱上帝
[00:16:03.000 --> 00:16:06.000]  把基督重釘十字架
[00:16:06.000 --> 00:16:08.000]  但是當信徒認定自己的
[00:16:08.000 --> 00:16:10.000]  上帝指名的身份
[00:16:10.000 --> 00:16:13.000]  讓心靈不再隨波逐流
[00:16:13.000 --> 00:16:18.000]  就把埃及的羞辱滾去了
[00:16:18.000 --> 00:16:20.000]  各位
[00:16:20.000 --> 00:16:24.000]  人生的旅程是沒有折返點的
[00:16:24.000 --> 00:16:25.000]  朝聖的旅程
[00:16:25.000 --> 00:16:27.000]  也都沒有折返點的
[00:16:27.000 --> 00:16:29.000]  我們可以回到過去的地點
[00:16:29.000 --> 00:16:33.000]  但是不可以回到過去的時間
[00:16:33.000 --> 00:16:34.000]  吉格的覺醒
[00:16:34.000 --> 00:16:36.000]  就是放下行李
[00:16:36.000 --> 00:16:39.000]  拿起屬靈的兵器
[00:16:39.000 --> 00:16:41.000]  參與屬靈的徵兵
[00:16:41.000 --> 00:16:44.000]  進入英去之地
[00:16:44.000 --> 00:16:46.000]  是宣揚上帝的律法
[00:16:46.000 --> 00:16:50.000]  把罪惡滿盈的阿摩利人叫醒他
[00:16:50.000 --> 00:16:51.000]  以及時悔改
[00:16:51.000 --> 00:16:54.000]  逃過審判
[00:16:54.000 --> 00:16:56.000]  吉格的覺醒
[00:16:56.000 --> 00:16:59.000]  是先講信息使人得福
[00:16:59.000 --> 00:17:03.000]  約書亞記第五章十三十四支
[00:17:03.000 --> 00:17:05.000]  約書亞靠近耶利哥的時候
[00:17:05.000 --> 00:17:06.000]  舉目觀看
[00:17:06.000 --> 00:17:08.000]  不料有一個人
[00:17:08.000 --> 00:17:10.000]  手裡有拔出的來的刀
[00:17:10.000 --> 00:17:12.000]  對面站立
[00:17:12.000 --> 00:17:14.000]  約書亞到他那裡就問他
[00:17:14.000 --> 00:17:16.000]  你是幫助我們呢
[00:17:16.000 --> 00:17:18.000]  還是幫助我們敵人呢
[00:17:18.000 --> 00:17:19.000]  他回答說
[00:17:19.000 --> 00:17:20.000]  不是的
[00:17:20.000 --> 00:17:24.000]  我來是昨夜說軍隊的元帥
[00:17:24.000 --> 00:17:28.000]  約書亞就虎伏在地下敗說
[00:17:28.000 --> 00:17:32.000]  我主有什麼話吩咐僕人
[00:17:32.000 --> 00:17:36.000]  站在上主那一邊
[00:17:36.000 --> 00:17:38.000]  當人看來
[00:17:38.000 --> 00:17:42.000]  大敵當前行割禮是不可思議的
[00:17:42.000 --> 00:17:44.000]  傷口需要時間復原
[00:17:44.000 --> 00:17:48.000]  萬一敵人趁機攻我們
[00:17:48.000 --> 00:17:50.000]  怎麼辦呢
[00:17:50.000 --> 00:17:54.000]  耶利哥乘離吉格只一英里
[00:17:54.000 --> 00:17:57.000]  行割禮之後就開始戰爭
[00:17:57.000 --> 00:18:00.000]  是講明這個上主的戰爭
[00:18:00.000 --> 00:18:03.000]  不是以色列人的戰爭
[00:18:03.000 --> 00:18:06.000]  是以色列人為上帝增戰
[00:18:06.000 --> 00:18:08.000]  第五章十三到十五節出現的
[00:18:08.000 --> 00:18:10.000]  一個持刀的人
[00:18:10.000 --> 00:18:11.000]  約書亞就問他
[00:18:11.000 --> 00:18:13.000]  你是幫助我們呢
[00:18:13.000 --> 00:18:14.000]  是幫助我們的敵人呢
[00:18:14.000 --> 00:18:15.000]  這個人回答
[00:18:15.000 --> 00:18:19.000]  我來是昨夜說軍隊的元帥
[00:18:19.000 --> 00:18:24.000]  這個是上帝對付罪惡的增戰
[00:18:24.000 --> 00:18:28.000]  不是國族與國族之間的增戰
[00:18:28.000 --> 00:18:30.000]  心靈記第九章第四第五節
[00:18:30.000 --> 00:18:32.000]  很清楚地說
[00:18:32.000 --> 00:18:34.000]  你的神將這些國民
[00:18:34.000 --> 00:18:37.000]  從你們面前趕出去之後
[00:18:37.000 --> 00:18:39.000]  你們的心裡不要說
[00:18:39.000 --> 00:18:42.000]  而是將我領進來德者地
[00:18:42.000 --> 00:18:43.000]  是因為我們的義
[00:18:43.000 --> 00:18:46.000]  而是將他們從你們面前趕出去
[00:18:46.000 --> 00:18:49.000]  是因為他們的惡
[00:18:49.000 --> 00:18:51.000]  你進去德他們的地
[00:18:51.000 --> 00:18:54.000]  並不是因為你們的義
[00:18:54.000 --> 00:18:56.000]  也不是因為你們的心裡正直
[00:18:56.000 --> 00:18:59.000]  乃是因為這些國民的惡
[00:18:59.000 --> 00:19:01.000]  而是說你的神將他們
[00:19:01.000 --> 00:19:03.000]  從你們面前趕出去
[00:19:03.000 --> 00:19:06.000]  也是因為要堅定
[00:19:06.000 --> 00:19:09.000]  他向你列祖阿巴拉罕
[00:19:09.000 --> 00:19:13.000]  以撒亞國起誓的應許的話
[00:19:13.000 --> 00:19:18.000]  1891年美國南北戰爭開打初期
[00:19:18.000 --> 00:19:21.000]  北軍節節敗退
[00:19:21.000 --> 00:19:23.000]  有人建議林肯總統
[00:19:23.000 --> 00:19:26.000]  帶領全體的士兵禱告
[00:19:26.000 --> 00:19:29.000]  求神站在北軍這一邊
[00:19:29.000 --> 00:19:31.000]  贏得戰事
[00:19:31.000 --> 00:19:33.000]  林肯最後說
[00:19:33.000 --> 00:19:37.000]  他不會這樣禱告
[00:19:37.000 --> 00:19:41.000]  我從不求神站在我們那邊
[00:19:41.000 --> 00:19:46.000]  我只問我們是否站在神那邊
[00:19:46.000 --> 00:19:50.000]  他深信只要北軍沒有違反聖經的真理
