
[00:00:00.000 --> 00:00:02.040]  講這些故事是很開心的
[00:02:05.920 --> 00:02:10.000]  你說哥哥是不是很生氣
[00:02:10.000 --> 00:02:13.960]  爸爸真的很偏心
[00:02:13.960 --> 00:02:17.720]  我們出來日曬雨淋
[00:02:17.720 --> 00:02:19.560]  辛苦到極
[00:02:19.560 --> 00:02:22.440]  也沒有一口好吃
[00:02:22.440 --> 00:02:24.600]  有時要和野獸搏鬥
[00:02:24.600 --> 00:02:28.280]  就說他就好不用出來
[00:02:28.280 --> 00:02:31.640]  留意這是上帝的工作
[00:02:31.640 --> 00:02:36.040]  令到雅各的心很不安
[00:02:36.040 --> 00:02:39.080]  不安就是神的手在後面做事
[00:02:39.080 --> 00:02:40.280]  怎樣不安呢?
[00:02:40.280 --> 00:02:46.640]  聽說你哥哥去了事劍放羊
[00:02:46.640 --> 00:02:49.240]  你和我去看看他們
[00:02:49.240 --> 00:02:51.640]  藥室都孝順的
[00:02:51.640 --> 00:02:54.240]  爸爸叫我一定做
[00:02:54.240 --> 00:02:56.680]  以色列楊雅各說
[00:02:56.680 --> 00:02:59.880]  留意你去看看你哥哥們
[00:02:59.880 --> 00:03:01.720]  平安不平安
[00:03:01.720 --> 00:03:03.800]  群羊平安不平安
[00:03:03.800 --> 00:03:06.440]  然後回來報信給我
[00:03:06.440 --> 00:03:09.880]  挺有趣的
[00:03:09.880 --> 00:03:11.160]  有點無稽的
[00:03:11.160 --> 00:03:15.120]  你去看看他們
[00:03:15.120 --> 00:03:16.440]  平不平安
[00:03:16.440 --> 00:03:17.840]  我掛著他們
[00:03:17.840 --> 00:03:18.840]  看他們平不平安
[00:03:18.840 --> 00:03:21.400]  看羊平不平安回來告訴我
[00:03:21.400 --> 00:03:24.840]  其實是不必的
[00:03:24.840 --> 00:03:27.880]  我認為沒有什麼需要
[00:03:27.880 --> 00:03:30.120]  也沒有實效
[00:03:30.120 --> 00:03:32.920]  因為如果兒子有一個損傷
[00:03:32.920 --> 00:03:36.640]  有些羊被野獸吃了或被人搶了
[00:03:36.640 --> 00:03:39.440]  十個兒子十個哥哥
[00:03:39.440 --> 00:03:41.640]  一定會有人回來報信
[00:03:41.640 --> 00:03:43.120]  而且不止十個
[00:03:43.120 --> 00:03:45.600]  有些牧羊人跟著去
[00:03:45.600 --> 00:03:47.880]  一定有人回來報信
[00:03:47.880 --> 00:03:49.960]  何須去找他們呢?
[00:03:49.960 --> 00:03:53.040]  你去找他們
[00:03:53.040 --> 00:03:55.280]  我掛著他們
[00:03:55.280 --> 00:03:57.480]  看他們平不平安
[00:03:57.480 --> 00:03:58.640]  然後回來報信
[00:03:58.640 --> 00:04:00.160]  我想知道
[00:04:00.160 --> 00:04:03.160]  其實會不會
[00:04:03.160 --> 00:04:06.760]  雅各都想約瑟出去闖蕩一下呢?
[00:04:06.760 --> 00:04:10.080]  應該不會
[00:04:10.080 --> 00:04:13.520]  因為如果他真的想約瑟出去
[00:04:13.520 --> 00:04:14.840]  看看羊
[00:04:14.840 --> 00:04:17.040]  認識一下礦野生活
[00:04:17.040 --> 00:04:20.000]  跟一些哥哥去照顧
[00:04:20.000 --> 00:04:22.720]  怎會叫他一個人孤零零在礦野行走
[00:04:22.720 --> 00:04:23.720]  其實很危險
[00:04:23.720 --> 00:04:25.440]  雅各一定知道
[00:04:25.440 --> 00:04:29.560]  不過心裏可能是神令他心不安
[00:04:29.560 --> 00:04:32.120]  於是他忍不住
[00:04:32.120 --> 00:04:33.040]  沒有人了
[00:04:33.040 --> 00:04:35.280]  其實可以叫其他牧羊人
[00:04:35.280 --> 00:04:36.040]  他沒有叫
[00:04:36.040 --> 00:04:37.040]  於是找一個心腹
[00:04:37.040 --> 00:04:40.360]  約瑟你出來找他們
[00:04:40.360 --> 00:04:42.160]  告訴我他們好不好
[00:04:42.160 --> 00:04:43.360]  平不平安
[00:04:43.360 --> 00:04:44.880]  於是打發他出去
[00:04:44.880 --> 00:04:48.040]  出希伯倫谷去視劍
[00:04:48.040 --> 00:04:51.160]  約瑟走路不習慣
[00:04:51.160 --> 00:04:54.880]  走到某程度就走迷了路
[00:04:54.880 --> 00:04:57.480]  其實都幾難
[00:04:57.480 --> 00:04:59.640]  又沒有北斗導航
[00:04:59.640 --> 00:05:02.600]  又沒有衛星導航
[00:05:02.600 --> 00:05:03.600]  又沒有地圖
[00:05:03.600 --> 00:05:05.680]  是靠自己方向感
[00:05:05.680 --> 00:05:07.800]  看看太陽在那邊
[00:05:07.800 --> 00:05:10.000]  就知道方向感
[00:05:10.000 --> 00:05:12.480]  向著那邊就去那邊
[00:05:12.480 --> 00:05:15.880]  見到希伯倫那邊見到視劍那邊
[00:05:15.880 --> 00:05:17.200]  他就去了
[00:05:17.200 --> 00:05:20.080]  在田野走迷了路
[00:05:20.080 --> 00:05:22.680]  好在上帝的工作
[00:05:22.680 --> 00:05:24.080]  上帝的手在那裏做事
[00:05:24.080 --> 00:05:28.360]  有人遇見他在田野走迷了路
[00:05:28.360 --> 00:05:29.840]  遇見他
[00:05:29.840 --> 00:05:33.880]  如果是好人好者
[00:05:33.880 --> 00:05:36.160]  大家在礦野遇見都會見個面
[00:05:36.160 --> 00:05:37.000]  你好嗎?
[00:05:37.000 --> 00:05:38.600]  哪裏來的?
[00:05:38.600 --> 00:05:40.880]  有什麼要幫手嗎?
[00:05:40.880 --> 00:05:42.600]  多好啊
[00:05:42.600 --> 00:05:44.160]  我有些水
[00:05:44.160 --> 00:05:45.360]  見你的口好乾
[00:05:45.360 --> 00:05:46.600]  給你喝吧
[00:05:46.600 --> 00:05:48.520]  他們很幫手
[00:05:48.520 --> 00:05:50.800]  大家知道在礦野裏面的生活
[00:05:50.800 --> 00:05:52.800]  田野間是很難的
[00:05:52.800 --> 00:05:54.680]  走迷了路
[00:05:54.680 --> 00:05:57.160]  頭餓又沒有路牌
[00:05:57.160 --> 00:05:58.760]  又沒有電話
[00:05:58.760 --> 00:06:01.800]  於是有人遇見他
[00:06:01.800 --> 00:06:02.920]  喂
[00:06:02.920 --> 00:06:04.400]  童子小朋友
[00:06:04.400 --> 00:06:05.680]  為什麼你一個人在這裏
[00:06:05.680 --> 00:06:07.640]  我去找我哥
[00:06:07.640 --> 00:06:08.680]  我去視劍
[00:06:08.680 --> 00:06:12.040]  不過走迷了路
[00:06:12.040 --> 00:06:13.360]  不知走哪邊
[00:06:13.360 --> 00:06:14.840]  你教我走哪邊
[00:06:14.840 --> 00:06:15.840]  視劍
[00:06:15.840 --> 00:06:19.400]  那些人很好幫手
[00:06:19.400 --> 00:06:20.960]  你找什麼?
[00:06:20.960 --> 00:06:22.240]  視劍
[00:06:22.240 --> 00:06:24.640]  你去視劍找什麼?
[00:06:24.640 --> 00:06:27.520]  我去找我哥
[00:06:27.520 --> 00:06:29.040]  求你告訴我們
[00:06:29.040 --> 00:06:31.800]  他們在何處放羊
[00:06:31.800 --> 00:06:33.480]  這個問題是不是比較搞笑
[00:06:33.480 --> 00:06:35.680]  純粹是一個生手
[00:06:35.680 --> 00:06:36.880]  沒有牧過羊的人
[00:06:36.880 --> 00:06:38.080]  沒有走過礦野
[00:06:38.080 --> 00:06:39.120]  若實話
[00:06:39.120 --> 00:06:40.240]  我去找我哥
[00:06:40.240 --> 00:06:41.520]  好多人
[00:06:41.520 --> 00:06:42.680]  你告訴我
[00:06:42.680 --> 00:06:44.480]  他們在何處放羊
[00:06:44.480 --> 00:06:45.280]  喂
[00:06:45.280 --> 00:06:47.840]  在田野礦野中間
[00:06:47.840 --> 00:06:49.720]  在何處放羊
[00:06:49.720 --> 00:06:51.880]  你哥在何處放羊
[00:06:51.880 --> 00:06:53.560]  我怎知誰是你哥
[00:06:53.560 --> 00:06:55.760]  我又沒有寫你哥
[00:06:55.760 --> 00:06:58.040]  我怎知誰是你哥
[00:06:58.040 --> 00:06:59.160]  他不知
[00:06:59.160 --> 00:07:00.280]  但他在這裏
[00:07:00.280 --> 00:07:03.680]  我找不到我哥
[00:07:03.680 --> 00:07:06.040]  即是小朋友走失了
[00:07:06.040 --> 00:07:07.520]  你找誰?
[00:07:07.520 --> 00:07:08.960]  我找我媽
[00:07:08.960 --> 00:07:11.200]  你媽是怎樣的?
[00:07:11.200 --> 00:07:12.160]  有眼耳口鼻
[00:07:12.160 --> 00:07:14.080]  有頭髮的
[00:07:14.080 --> 00:07:15.080]  這樣不行嗎?
[00:07:15.080 --> 00:07:18.160]  我找我哥
[00:07:18.160 --> 00:07:19.760]  求你告訴我們
[00:07:19.760 --> 00:07:21.360]  他們在何處放羊
[00:07:21.360 --> 00:07:26.000]  這麼沒sense的問題
[00:07:26.000 --> 00:07:28.480]  怎知上帝的手真厲害
[00:07:28.480 --> 00:07:29.440]  那些人就說
[00:07:29.440 --> 00:07:30.520]  哦
[00:07:30.520 --> 00:07:32.240]  那班我知道
[00:07:32.240 --> 00:07:33.520]  我剛剛碰到他們
[00:07:33.520 --> 00:07:35.480]  他們已經走了
[00:07:35.480 --> 00:07:37.120]  不在視劍了
[00:07:37.120 --> 00:07:38.960]  而且我們見過面
[00:07:38.960 --> 00:07:40.520]  我聽到他們說
[00:07:40.520 --> 00:07:42.040]  幸好我聽到
[00:07:42.040 --> 00:07:45.840]  我聽到哥說話
[00:07:45.840 --> 00:07:47.720]  遇到人聊天的人
[00:07:47.720 --> 00:07:50.080]  剛剛又碰到藥室
[00:07:50.080 --> 00:07:52.440]  不然真的不知怎辦
[00:07:52.440 --> 00:07:56.280]  我聽見他們說要往多山
[00:07:56.280 --> 00:07:58.960]  多山哪邊?
[00:07:58.960 --> 00:07:59.720]  那邊那邊
[00:07:59.720 --> 00:08:01.360]  於是藥室就說
[00:08:01.360 --> 00:08:02.760]  我去追他們
[00:08:02.760 --> 00:08:03.960]  你追快點
[00:08:03.960 --> 00:08:05.560]  因為他們走了很久
[00:08:05.560 --> 00:08:08.120]  都不知是否昨天見到
[00:08:08.120 --> 00:08:11.120]  藥室就追趕他哥哥
[00:08:11.120 --> 00:08:13.680]  遇見他們真的在多山
[00:08:13.680 --> 00:08:16.320]  跟住這個地方追過去
[00:08:16.320 --> 00:08:18.320]  遇見他們
[00:08:18.320 --> 00:08:19.840]  有群人在前面
[00:08:19.840 --> 00:08:23.040]  那麼多人像我哥一樣走過去
[00:08:23.040 --> 00:08:25.240]  他們遠遠見到他
[00:08:25.240 --> 00:08:27.800]  為何有一個人在走
[00:08:27.800 --> 00:08:31.000]  穿彩色衣服
[00:08:31.000 --> 00:08:33.280]  藥室來的
[00:08:33.280 --> 00:08:34.240]  看清楚一點
[00:08:34.240 --> 00:08:35.560]  是呀是呀
[00:08:35.560 --> 00:08:37.440]  他們很遠見到他
[00:08:37.440 --> 00:08:41.040]  十個哥哥
[00:08:41.040 --> 00:08:44.000]  就說趁他還沒有來到庚前
[00:08:44.000 --> 00:08:46.640]  不如我們想想同謀
[00:08:46.640 --> 00:08:50.120]  怎樣弄死他在曠野
[00:08:50.120 --> 00:08:51.920]  這麼狠毒
[00:08:51.920 --> 00:08:54.520]  所以你見到這些哥哥是否很恨他
[00:08:54.520 --> 00:08:56.200]  再做夢之後
[00:08:56.200 --> 00:08:58.520]  越發恨他想他死
[00:08:58.520 --> 00:09:00.120]  他們彼此說
[00:09:00.120 --> 00:09:04.320]  那個做夢的人來了
[00:09:04.320 --> 00:09:06.000]  我們把他殺了
[00:09:06.000 --> 00:09:08.280]  扔進坑裡
[00:09:08.280 --> 00:09:11.440]  回去說有惡獸把他吃了
[00:09:11.440 --> 00:09:15.000]  看他還做什麼夢
[00:09:15.000 --> 00:09:17.520]  且看他的夢將來怎樣
[00:09:17.520 --> 00:09:20.640]  弄死他我看你做什麼夢
[00:09:20.640 --> 00:09:24.840]  其實你見到十個哥哥是很憎恨他
[00:09:24.840 --> 00:09:26.440]  其中有些特別憎恨他
[00:09:26.440 --> 00:09:30.520]  就是瓦國的妾兒特別憎恨他
[00:09:30.520 --> 00:09:34.440]  好似你一個半個愛邦人
[00:09:34.440 --> 00:09:36.320]  特別憎恨他
[00:09:36.320 --> 00:09:38.880]  裏辯聽見了
[00:09:38.880 --> 00:09:40.000]  裏辯是誰呢
[00:09:40.000 --> 00:09:43.240]  裏辯以前中文翻譯為「流辯」
[00:09:43.240 --> 00:09:44.120]  即是大哥
[00:09:44.120 --> 00:09:46.080]  瓦國的第一個兒子
[00:09:46.080 --> 00:09:48.000]  流辯沒聽話
[00:09:48.000 --> 00:09:49.280]  這麼難聽
[00:09:49.280 --> 00:09:50.680]  於是翻譯為裏辯
[00:09:50.680 --> 00:09:52.080]  不過裏辯挺有趣
[00:09:52.080 --> 00:09:53.680]  為何不翻譯為外辯呢
[00:09:53.680 --> 00:09:54.600]  裏辯
[00:09:54.600 --> 00:09:57.760]  裏辯聽見
[00:09:57.760 --> 00:10:02.600]  裏辯大哥流辯很深
[00:10:02.600 --> 00:10:05.280]  要救他脫離他們的仇
[00:10:05.280 --> 00:10:07.040]  我們不要害他性命
[00:10:07.040 --> 00:10:08.800]  不要流他的血
[00:10:08.800 --> 00:10:10.080]  不如這樣吧
[00:10:10.080 --> 00:10:13.600]  他不能夠翻譯九個弟弟的意思
[00:10:13.600 --> 00:10:14.920]  那怎麼好呢
[00:10:14.920 --> 00:10:16.520]  不要流他的血
[00:10:16.520 --> 00:10:19.360]  我們將他扔在坑裡
[00:10:19.360 --> 00:10:21.600]  不要親手害死他
[00:10:21.600 --> 00:10:24.640]  扔在坑裡即是甚麼
[00:10:24.640 --> 00:10:26.000]  爬不上來
[00:10:26.000 --> 00:10:27.160]  扔在坑裡會怎樣
[00:10:27.160 --> 00:10:30.960]  由他在裏面慢慢餓死
[00:10:30.960 --> 00:10:32.600]  死也是
[00:10:32.600 --> 00:10:36.400]  九個弟弟會否喜歡呢
[00:10:36.400 --> 00:10:37.480]  都喜歡
[00:10:37.480 --> 00:10:38.960]  不過有甚麼好處呢
[00:10:38.960 --> 00:10:43.040]  就是我們不用親手動手殺他
[00:10:43.040 --> 00:10:45.760]  不要親手動手
[00:10:45.760 --> 00:10:47.720]  由他餓死渴死
[00:10:47.720 --> 00:10:49.520]  明白嗎
[00:10:49.520 --> 00:10:52.320]  所以不要親手殺他
[00:10:52.320 --> 00:10:56.480]  裏面的意思是要救他
[00:10:56.480 --> 00:10:57.960]  裏面是要救他
[00:10:57.960 --> 00:11:02.320]  神的手安排了裏面是要救他
[00:11:02.320 --> 00:11:04.680]  要救他
[00:11:04.680 --> 00:11:08.360]  不要動手
[00:11:08.360 --> 00:11:10.000]  其實他想甚麼呢
[00:11:10.000 --> 00:11:12.800]  要救他脫離他們的仇
[00:11:12.800 --> 00:11:16.400]  把他歸還他的父親
[00:11:16.400 --> 00:11:21.040]  裏面是想要救弱勢
[00:11:21.040 --> 00:11:23.040]  我們先扔他在坑裡
[00:11:23.040 --> 00:11:25.960]  然後由他餓死我們離開
[00:11:25.960 --> 00:11:27.960]  不過他可能是屈尾十
[00:11:27.960 --> 00:11:30.120]  就叫僕人救他上來
[00:11:30.120 --> 00:11:32.120]  帶他回家
[00:11:32.120 --> 00:11:34.280]  又或者回到家
[00:11:34.280 --> 00:11:35.600]  哎呀弱勢呢
[00:11:35.600 --> 00:11:37.880]  不知在哪裏
[00:11:37.880 --> 00:11:38.600]  知不知在哪裏
[00:11:38.600 --> 00:11:40.080]  沒見到我叫他找你們
[00:11:40.080 --> 00:11:40.880]  沒見到嗎
[00:11:40.880 --> 00:11:41.480]  沒有
[00:11:41.480 --> 00:11:43.320]  然後可能靜靜和爸爸說
[00:11:43.320 --> 00:11:44.400]  這件事是這樣的
[00:11:44.400 --> 00:11:47.240]  他在哪裏東南西北多山附近
[00:11:47.240 --> 00:11:49.240]  有個洞快點叫僕人去救他
[00:11:49.240 --> 00:11:51.240]  快呀不然來不及
[00:11:51.240 --> 00:11:55.640]  他想歸還父親救他
[00:11:55.640 --> 00:11:57.840]  弱勢到他高高納累
[00:11:57.840 --> 00:12:01.040]  他們就抓住他脫下彩衣
[00:12:01.040 --> 00:12:03.040]  然後就把他衣服拿走
[00:12:03.040 --> 00:12:05.160]  然後就穿上底衣或帽衫
[00:12:05.160 --> 00:12:06.960]  推他到坑裏
[00:12:06.960 --> 00:12:09.960]  幸好那坑是空的
[00:12:09.960 --> 00:12:11.960]  裏面沒有水
[00:12:11.960 --> 00:12:13.560]  幸好是空的
[00:12:13.560 --> 00:12:16.160]  即是說是乾的
[00:12:16.160 --> 00:12:17.680]  又沒有野獸
[00:12:17.680 --> 00:12:18.680]  又沒有蛇
[00:12:18.680 --> 00:12:19.880]  裏面又沒有水
[00:12:19.880 --> 00:12:21.600]  不然會有水噴進去
[00:12:21.600 --> 00:12:22.880]  淹死
[00:12:22.880 --> 00:12:25.360]  或者半缸水
[00:12:25.360 --> 00:12:26.360]  你都幾慘
[00:12:26.360 --> 00:12:28.360]  他就是這樣
[00:12:28.360 --> 00:12:30.160]  於是就扔了進去
[00:12:30.160 --> 00:12:31.680]  很感謝主
[00:12:31.680 --> 00:12:33.960]  在坑裏面是空的
[00:12:33.960 --> 00:12:35.560]  又沒有水
[00:12:35.560 --> 00:12:37.680]  經常都在那裏工作
[00:12:37.680 --> 00:12:38.840]  第25節
[00:12:38.840 --> 00:12:40.640]  他們坐下吃飯
[00:12:40.640 --> 00:12:42.040]  剛剛到那裏吃飯的時候
[00:12:42.040 --> 00:12:45.320]  在那裏看到有樂陀
[00:12:45.320 --> 00:12:47.840]  一隊人經過樂陀隊
[00:12:47.840 --> 00:12:51.680]  看他們穿的衣服似米殿人
[00:12:51.680 --> 00:12:54.000]  米殿是地方名
[00:12:54.000 --> 00:12:56.400]  其實他們的種族是以實馬尼
[00:12:56.400 --> 00:12:57.920]  都是半個親戚
[00:12:57.920 --> 00:13:02.040]  以實馬尼是亞伯拉罕的另一個兒子
[00:13:02.040 --> 00:13:04.640]  所以和亞國這班兒子
[00:13:04.640 --> 00:13:07.120]  都是有少少關係
[00:13:07.120 --> 00:13:08.920]  都是半個親戚
[00:13:08.920 --> 00:13:12.440]  「喂喂喂,你們是哪裏來的?」
[00:13:12.440 --> 00:13:14.200]  「我們是在基列來的」
[00:13:14.200 --> 00:13:17.320]  「現在用樂陀載著香料」
[00:13:17.320 --> 00:13:18.640]  「乳香、抹藥」
[00:13:18.640 --> 00:13:20.920]  「去埃及賣」
[00:13:20.920 --> 00:13:24.440]  基列是很出名出乳香的
[00:13:24.440 --> 00:13:29.200]  他們帶著香料去埃及賣
[00:13:29.200 --> 00:13:31.040]  親戚親戚
[00:13:31.040 --> 00:13:33.000]  於是大家就講起來了
[00:13:33.000 --> 00:13:34.280]  尤大就說
[00:13:34.280 --> 00:13:35.800]  「不如這樣吧」
[00:13:35.800 --> 00:13:37.800]  「和其他兄弟講」
[00:13:37.800 --> 00:13:41.200]  「我們殺了我們的兄弟」
[00:13:41.200 --> 00:13:43.600]  「藏了他的血有什麼益處呢?」
[00:13:43.600 --> 00:13:46.000]  「如果我們殺了我們的弟弟」
[00:13:46.000 --> 00:13:47.600]  「流了血」
[00:13:47.600 --> 00:13:51.600]  「我們本身做了一件壞事」
[00:13:51.600 --> 00:13:53.000]  「那有什麼好呢?」
[00:13:53.000 --> 00:13:54.800]  「我們隱藏著這件事」
[00:13:54.800 --> 00:13:56.800]  「都有血了」
[00:13:56.800 --> 00:13:58.600]  「我們都變了殺人兇手」
[00:13:58.600 --> 00:14:01.600]  「不好啊,不如這樣吧」
[00:14:01.600 --> 00:14:04.000]  「我們賣了他給以實馬尼人」
[00:14:04.000 --> 00:14:05.200]  「賣給親戚」
[00:14:05.200 --> 00:14:07.200]  「我們不要下手害他」
[00:14:07.200 --> 00:14:10.600]  「賣了他又撿回多少」
[00:14:10.600 --> 00:14:12.600]  「一來大家兄弟骨肉」
[00:14:12.600 --> 00:14:13.800]  「不要相殘」
[00:14:13.800 --> 00:14:15.000]  「買了他撿回多少」
[00:14:15.000 --> 00:14:16.000]  「大家買酒喝下」
[00:14:16.000 --> 00:14:16.800]  「聊聊天」
[00:14:16.800 --> 00:14:18.000]  「吃吃東西」
[00:14:18.000 --> 00:14:19.000]  兄弟們就說
[00:14:19.000 --> 00:14:20.000]  「這樣也好」
[00:14:20.000 --> 00:14:21.000]  「其實也好」
[00:14:21.000 --> 00:14:23.600]  「殺了弟弟也不好」
[00:14:23.600 --> 00:14:26.000]  「我怕神懲罰我們」
[00:14:26.000 --> 00:14:26.800]  「那不好了」
[00:14:26.800 --> 00:14:28.800]  「賣了他也好」
[00:14:28.800 --> 00:14:30.400]  「好,賣了」
[00:14:30.400 --> 00:14:32.400]  「米田商人經過」
[00:14:32.400 --> 00:14:35.600]  「於是哥哥把他從坑裡拉上來」
[00:14:35.600 --> 00:14:40.000]  「二十四十萬銀子賣給了以實馬尼人」
[00:14:40.000 --> 00:14:42.600]  「他們把弱勢帶到埃及」
[00:14:42.600 --> 00:14:44.800]  「你看到神的手在工作」
[00:14:44.800 --> 00:14:47.800]  「又遇到這個又遇到那個」
[00:14:47.800 --> 00:14:49.200]  「哎呀,我們哥哥在哪裡」
[00:14:49.200 --> 00:14:50.400]  「我怎麼知道你哥哥在哪裡」
[00:14:50.400 --> 00:14:51.400]  「哎呀,在哪裡哪裡」
[00:14:51.400 --> 00:14:53.800]  「哦,快點去追,去了多山」
[00:14:53.800 --> 00:14:56.800]  「於是一件事一路下來」
[00:14:56.800 --> 00:14:58.400]  「每一個紅色字」
[00:14:58.400 --> 00:15:01.800]  「都是告訴你神的手在工作」
[00:15:01.800 --> 00:15:04.600]  「於是弱勢就開始去了埃及」
[00:15:04.600 --> 00:15:08.000]  「裡面可能沒有跟他一起吃飯」
[00:15:08.000 --> 00:15:09.000]  「走開了」
[00:15:09.000 --> 00:15:11.000]  「大哥裡面回來後就說」
[00:15:11.000 --> 00:15:13.800]  「吓,為什麼弱勢不在那個洞裡」
[00:15:13.800 --> 00:15:15.000]  「去了哪裡」
[00:15:15.000 --> 00:15:18.200]  「糟了,是不是被東西擔了」
[00:15:18.200 --> 00:15:20.000]  「怎麼辦」
[00:15:20.000 --> 00:15:22.600]  「於是就快點走回兄弟那裡」
[00:15:22.600 --> 00:15:26.200]  「喂,弟弟那個小孩不見了」
[00:15:26.200 --> 00:15:27.400]  「還不止小孩」
[00:15:27.400 --> 00:15:29.600]  「那個小孩不見了」
[00:15:29.600 --> 00:15:31.200]  「怎麼辦」
[00:15:31.200 --> 00:15:35.400]  「糟了,裡面已經想了一段時間」
[00:15:35.400 --> 00:15:37.400]  「他以為小孩不見了」
[00:15:37.400 --> 00:15:39.000]  「其實那些哥哥」
[00:15:39.000 --> 00:15:41.000]  「又沒有跟他說什麼」
[00:15:41.000 --> 00:15:42.800]  「他走了出去走一走」
[00:15:42.800 --> 00:15:45.200]  「回來後,哎呀,找弟弟不見了」
[00:15:45.200 --> 00:15:47.400]  「可能他也看看有沒有飯吃」
[00:15:47.400 --> 00:15:48.800]  「照顧他」
[00:15:48.800 --> 00:15:50.000]  「不見了怎麼辦」
[00:15:50.000 --> 00:15:51.800]  「他們就把衣服脫了」
[00:15:51.800 --> 00:15:53.000]  「丟在坑裡」
[00:15:53.000 --> 00:15:54.400]  「不如這樣」
[00:15:54.400 --> 00:15:57.000]  「我們找一隻公羊殺了」
[00:15:57.000 --> 00:16:00.600]  「然後坐在這裡染血」
[00:16:00.600 --> 00:16:03.600]  「然後回去告訴爸爸」
[00:16:03.600 --> 00:16:06.000]  「打發人,即是埋伏人」
[00:16:06.000 --> 00:16:08.000]  「送到父親那裡說」
[00:16:08.000 --> 00:16:10.600]  「哎呀,我們在田野撿到衣服」
[00:16:10.600 --> 00:16:13.600]  「你承認是不是弱勢的」
[00:16:13.600 --> 00:16:16.800]  「瓦割認得」
[00:16:16.800 --> 00:16:20.400]  「哎呀,真的是我做給弱勢的衣服」
[00:16:20.400 --> 00:16:22.600]  「有血,只剩下衣服」
[00:16:22.600 --> 00:16:23.800]  「全爛了」
[00:16:23.800 --> 00:16:26.400]  「當然有惡獸把他吃了」
[00:16:26.400 --> 00:16:29.200]  「弱勢被撕碎了」
[00:16:29.200 --> 00:16:33.200]  「哎呀,弱勢被惡獸吃了」
[00:16:33.200 --> 00:16:34.800]  「全散了,碎了」
[00:16:34.800 --> 00:16:36.800]  「哎呀,撕碎了撕碎了」
[00:16:36.800 --> 00:16:40.200]  「說兩次就說很慘」
[00:16:40.200 --> 00:16:43.400]  「撕裂衣服,腰間圍上麻布」
[00:16:43.400 --> 00:16:45.800]  「為他的兒子悲哀多日」
[00:16:45.800 --> 00:16:48.000]  「他的兒女都來安慰他」
[00:16:48.000 --> 00:16:49.200]  「不肯受安慰」
[00:16:49.200 --> 00:16:50.600]  「爸爸不要緊」
[00:16:50.600 --> 00:16:52.200]  「你還有十一個兒子」
[00:16:52.200 --> 00:16:53.400]  「還有很多個女兒」
[00:16:53.400 --> 00:16:55.400]  「不怕的,不要緊的」
