
[00:00:00.000 --> 00:00:02.000]  頂兄姊妹平安
[00:01:07.700 --> 00:01:09.400]  轉網課
[00:01:09.400 --> 00:01:11.200]  我記得年頭開始的時候
[00:01:11.200 --> 00:01:13.100]  還說可以通關
[00:01:13.100 --> 00:01:14.700]  我相信有些頂兄姊妹
[00:01:14.700 --> 00:01:16.500]  帶著一絲的期盼
[00:01:16.500 --> 00:01:19.000]  終於都可以回去探親
[00:01:19.000 --> 00:01:21.500]  特別是新年
[00:01:21.500 --> 00:01:23.200]  始終已經有兩年的時間
[00:01:23.200 --> 00:01:25.000]  不能回去見父母
[00:01:25.000 --> 00:01:27.200]  我相信那份關心
[00:01:27.200 --> 00:01:31.100]  那份挂念之情是很難表達的
[00:01:31.100 --> 00:01:33.000]  年頭一開始
[00:01:33.000 --> 00:01:34.800]  Happy New Year
[00:01:34.800 --> 00:01:36.600]  我們帶著一份希望
[00:01:36.600 --> 00:01:37.600]  很正面
[00:01:37.600 --> 00:01:39.400]  明天會更好
[00:01:39.400 --> 00:01:40.900]  於是就去到這裡
[00:01:40.900 --> 00:01:42.100]  2022年
[00:01:42.100 --> 00:01:45.300]  但彷彿今天又再次告訴我們
[00:01:45.300 --> 00:01:47.300]  艱難的日子
[00:01:47.300 --> 00:01:49.200]  仍未過去
[00:01:49.200 --> 00:01:53.000]  好像看不到明天會更好
[00:01:53.000 --> 00:01:55.200]  好像看不到前路
[00:01:55.200 --> 00:01:58.200]  第一波的開始,現在是第幾波?
[00:01:58.200 --> 00:01:59.500]  第五波了
[00:01:59.500 --> 00:02:00.800]  或者在這段時間裡
[00:02:00.800 --> 00:02:03.000]  你未必關心這個疫情
[00:02:03.000 --> 00:02:05.500]  可能是我們生命裡的經歷
[00:02:05.500 --> 00:02:06.800]  可能是這段時間
[00:02:06.800 --> 00:02:08.500]  我們所發生的事
[00:02:08.500 --> 00:02:11.500]  一波未停,一波又起
[00:02:11.500 --> 00:02:14.400]  我們有沒有埋怨神呢?
[00:02:14.400 --> 00:02:16.700]  我們有沒有被這個疫症
[00:02:16.700 --> 00:02:19.700]  或者在我們周遭面對的困難裡
[00:02:19.700 --> 00:02:23.100]  我們信心動搖呢?
[00:02:23.100 --> 00:02:25.900]  我們有沒有開始質疑
[00:02:25.900 --> 00:02:28.300]  信仰的真實
[00:02:28.300 --> 00:02:30.200]  然後問
[00:02:30.200 --> 00:02:33.500]  神啊,為什麼要這樣對我啊?
[00:02:33.500 --> 00:02:36.700]  為什麼一開始就要發生這些事啊?
[00:02:36.700 --> 00:02:39.800]  你不是看顧著我們的神來的嗎?
[00:02:39.800 --> 00:02:41.500]  一波又一波
[00:02:41.500 --> 00:02:44.900]  為什麼神你不快點扭轉這個疫情
[00:02:44.900 --> 00:02:46.500]  你拿走這個疫情
[00:02:46.500 --> 00:02:50.400]  那我們就可以過一個自由的生活囉
[00:02:50.400 --> 00:02:52.100]  第五波了
[00:02:52.100 --> 00:02:55.200]  什麼時候到六七八九
[00:02:55.200 --> 00:02:57.700]  然後一直這樣下去呢?
[00:02:57.700 --> 00:02:59.600]  在患難的裡面
[00:02:59.600 --> 00:03:01.400]  艱難的裡面
[00:03:01.400 --> 00:03:03.500]  我們看不到前面的路
[00:03:03.500 --> 00:03:07.600]  我們看不到明天會更好
[00:03:07.600 --> 00:03:11.300]  我們很自然就會埋怨神
[00:03:11.300 --> 00:03:13.300]  我們質疑信仰
[00:03:13.300 --> 00:03:16.500]  如果情況是每況愈下的話
[00:03:16.500 --> 00:03:18.300]  我們會怎樣呢?
[00:03:18.300 --> 00:03:20.200]  可能我們會很低落
[00:03:20.200 --> 00:03:22.000]  我們會很失望
[00:03:22.000 --> 00:03:23.800]  我們會整個人倒塌
[00:03:23.800 --> 00:03:26.100]  會很頹廢
[00:03:26.100 --> 00:03:27.800]  甚至乎憂鬱
[00:03:27.800 --> 00:03:29.000]  恐懼
[00:03:29.000 --> 00:03:30.200]  不平安
[00:03:30.200 --> 00:03:32.700]  在我們的生命裡面
[00:03:32.700 --> 00:03:36.300]  其實以色列人跟我們現在的處境一樣
[00:03:36.300 --> 00:03:39.000]  他比我們現在所面對的
[00:03:39.000 --> 00:03:41.300]  更艱難更差
[00:03:41.300 --> 00:03:44.300]  等著我們一起讀以塞亞書的四十章
[00:03:44.300 --> 00:03:45.500]  二十七節
[00:03:45.500 --> 00:03:46.600]  只是一節的經文而已
[00:03:46.600 --> 00:03:49.500]  準備起
[00:03:49.500 --> 00:03:53.400]  你為何說 我的道路向耶和華隱藏
[00:03:53.400 --> 00:03:58.900]  以色列啊 你為何言 我的冤屈神並不查問
[00:03:58.900 --> 00:04:00.900]  這裡一節的經文
[00:04:00.900 --> 00:04:03.800]  這裡有五個的譯本
[00:04:03.800 --> 00:04:06.800]  五個的譯本都有不同的演繹
[00:04:06.800 --> 00:04:08.700]  我們試試仔細一下
[00:04:08.700 --> 00:04:10.400]  消化一下
[00:04:10.400 --> 00:04:12.000]  這五個的譯本
[00:04:12.000 --> 00:04:14.000]  在這一節的經文裡面
[00:04:14.000 --> 00:04:15.500]  那群以色列人
[00:04:15.500 --> 00:04:19.600]  其實他們心靈裡面是在說些什麼呢
[00:04:19.600 --> 00:04:21.500]  我們先看紫色
[00:04:21.500 --> 00:04:24.600]  你打直看就可以了
[00:04:24.600 --> 00:04:25.500]  他就說
[00:04:25.500 --> 00:04:27.300]  你為何說
[00:04:27.300 --> 00:04:30.200]  你為何埋怨
[00:04:30.200 --> 00:04:33.400]  為什麼整天都在抱怨
[00:04:33.400 --> 00:04:34.500]  天天都在說
[00:04:34.500 --> 00:04:35.900]  為什麼要說
[00:04:35.900 --> 00:04:37.200]  為什麼要說
[00:04:37.200 --> 00:04:38.400]  投訴這樣
[00:04:38.400 --> 00:04:39.400]  投訴那樣
[00:04:39.400 --> 00:04:41.000]  又投訴那樣呢
[00:04:41.000 --> 00:04:42.400]  LB知不知道是什麼
[00:04:42.400 --> 00:04:43.800]  不是LV
[00:04:43.800 --> 00:04:46.400]  是LB是Living Bible
[00:04:46.400 --> 00:04:49.000]  是另外一本的譯本還在地上
[00:04:49.000 --> 00:04:49.700]  他說
[00:04:49.700 --> 00:04:52.100]  How can you say that
[00:04:52.100 --> 00:04:54.400]  你為何會說這些話
[00:04:54.400 --> 00:04:56.400]  你這樣都說得出
[00:04:56.400 --> 00:04:57.000]  你明不明白
[00:04:57.000 --> 00:04:59.500]  以塞亞在說這句話的時候
[00:04:59.500 --> 00:05:02.300]  他已經很肉緊地跟那群以色列人說
[00:05:02.300 --> 00:05:05.200]  為什麼你會說得出這些話
[00:05:05.200 --> 00:05:08.500]  你知不知道你在說什麼
[00:05:08.500 --> 00:05:10.200]  那他在說什麼呢
[00:05:10.200 --> 00:05:12.800]  我們就看中間那一行
[00:05:12.800 --> 00:05:16.400]  打直看橙色的部分
[00:05:16.400 --> 00:05:17.700]  他說
[00:05:17.700 --> 00:05:18.900]  耶和華
[00:05:18.900 --> 00:05:20.600]  你Not aware
[00:05:20.600 --> 00:05:23.000]  你沒有留意我
[00:05:23.000 --> 00:05:24.200]  耶和華
[00:05:24.200 --> 00:05:26.800]  你Doesn't see my trouble
[00:05:26.800 --> 00:05:29.300]  你沒有看到我
[00:05:29.300 --> 00:05:30.600]  耶和華
[00:05:30.600 --> 00:05:32.100]  你Nostrad
[00:05:32.100 --> 00:05:33.500]  什麼叫Nostrad
[00:05:33.500 --> 00:05:35.500]  你不再跟著我了
[00:05:35.500 --> 00:05:37.000]  你不再追蹤著我了
[00:05:37.000 --> 00:05:38.900]  好像現在大熱的
[00:05:38.900 --> 00:05:40.800]  Mirror是不是大熱的
[00:05:40.800 --> 00:05:42.800]  大家有沒有看到
[00:05:42.800 --> 00:05:44.000]  不敢承認
[00:05:44.000 --> 00:05:44.800]  然後
[00:05:44.800 --> 00:05:46.100]  全民造星
[00:05:46.100 --> 00:05:47.600]  有沒有看到
[00:05:47.600 --> 00:05:49.200]  那邊都舉手了
[00:05:49.200 --> 00:05:52.200]  吸引萬千的年輕人和婦女
[00:05:52.200 --> 00:05:52.900]  做什麼
[00:05:52.900 --> 00:05:54.500]  去追星
[00:05:54.500 --> 00:05:55.900]  你追星的時候
[00:05:55.900 --> 00:05:58.100]  一定要追得很貼
[00:05:58.100 --> 00:05:58.800]  耶和華
[00:05:58.800 --> 00:06:00.800]  你Nostrad
[00:06:00.800 --> 00:06:02.700]  你不要再看著我了
[00:06:02.700 --> 00:06:04.300]  你不再跟蹤著我了
[00:06:04.300 --> 00:06:05.500]  所以他說
[00:06:05.500 --> 00:06:09.700]  我的道路向耶和華隱藏
[00:06:09.700 --> 00:06:10.500]  我的道路
[00:06:10.500 --> 00:06:11.900]  我要經歷我發生的事
[00:06:11.900 --> 00:06:12.500]  我要辛酸
[00:06:12.500 --> 00:06:13.900]  我要難過
[00:06:13.900 --> 00:06:15.100]  上帝
[00:06:15.100 --> 00:06:16.200]  你
[00:06:16.200 --> 00:06:18.600]  No eye see
[00:06:18.600 --> 00:06:21.000]  你已經沒有眼睛看我了
[00:06:21.000 --> 00:06:21.900]  不再理我
[00:06:21.900 --> 00:06:23.900]  你已經放棄我了
[00:06:23.900 --> 00:06:25.600]  他還沒說完
[00:06:25.600 --> 00:06:26.800]  接著我們看
[00:06:26.800 --> 00:06:30.100]  紅色打直的地方
[00:06:30.100 --> 00:06:31.300]  這裡說
[00:06:31.300 --> 00:06:33.300]  我的案件
[00:06:33.300 --> 00:06:37.000]  被我的神忽略了
[00:06:37.000 --> 00:06:38.900]  你Not care
[00:06:38.900 --> 00:06:40.700]  Not concern
[00:06:40.700 --> 00:06:41.800]  你沒有留意
[00:06:41.800 --> 00:06:42.600]  沒有留心
[00:06:42.600 --> 00:06:45.500]  沒有關心我所有的案情
[00:06:45.500 --> 00:06:47.800]  所以你沒有為我平反
[00:06:47.800 --> 00:06:48.800]  所以耶和華
[00:06:48.800 --> 00:06:50.300]  你知不知道
[00:06:50.300 --> 00:06:51.800]  我的怨物
[00:06:51.800 --> 00:06:54.100]  你並不查問
[00:06:54.100 --> 00:06:55.200]  所以最後
[00:06:55.200 --> 00:06:56.900]  LB的譯本說
[00:06:56.900 --> 00:06:58.600]  Isn't being fair
[00:06:58.600 --> 00:07:00.900]  你公平嗎
[00:07:00.900 --> 00:07:01.400]  耶和華
[00:07:01.400 --> 00:07:02.700]  你公平嗎
[00:07:02.700 --> 00:07:05.300]  你不公平
[00:07:05.300 --> 00:07:06.900]  上帝
[00:07:06.900 --> 00:07:08.500]  你沒有眼睛看
[00:07:08.500 --> 00:07:11.300]  我所有發生過的事
[00:07:11.300 --> 00:07:12.900]  上帝你沒有耳朵
[00:07:12.900 --> 00:07:15.500]  去聽我所有的怨物
[00:07:15.500 --> 00:07:16.800]  你沒有留心
[00:07:16.800 --> 00:07:19.200]  去關心我現在所面對的
[00:07:19.200 --> 00:07:21.200]  各樣的困難
[00:07:21.200 --> 00:07:23.900]  其實是在說什麼
[00:07:23.900 --> 00:07:26.600]  上帝你當我透明
[00:07:26.600 --> 00:07:28.400]  一節的經文
[00:07:28.400 --> 00:07:29.800]  那些以色列人
[00:07:29.800 --> 00:07:30.800]  暗暗心裡面
[00:07:30.800 --> 00:07:33.600]  其實他真正在說什麼
[00:07:33.600 --> 00:07:36.000]  上帝你沒有看到我
[00:07:36.000 --> 00:07:38.400]  你根本當我透明
[00:07:38.400 --> 00:07:39.700]  於是
[00:07:39.700 --> 00:07:40.600]  這群以色列人
[00:07:40.600 --> 00:07:45.300]  對上帝很大的埋怨和投訴
[00:07:45.300 --> 00:07:49.400]  究竟他們發生了什麼事
[00:07:49.400 --> 00:07:53.800]  令他們要這樣去理解上帝
[00:07:53.800 --> 00:07:57.600]  我們就要看他當時的背景
[00:07:57.600 --> 00:07:58.600]  在二賽亞時代
[00:07:58.600 --> 00:08:01.300]  當時的北國以色列
[00:08:01.300 --> 00:08:05.100]  已經變成為亞述的省份
[00:08:05.100 --> 00:08:07.500]  大約是主前的586年
[00:08:07.500 --> 00:08:09.500]  當時以色列的百姓
[00:08:09.500 --> 00:08:11.500]  秘魯到哪裡
[00:08:11.500 --> 00:08:14.100]  秘魯到亞述國
[00:08:14.100 --> 00:08:15.300]  每一個秘魯的人
[00:08:15.300 --> 00:08:16.400]  都有一絲期盼
[00:08:16.400 --> 00:08:18.100]  當然是很想回家
[00:08:18.100 --> 00:08:21.600]  他由這個地方秘魯到亞述
[00:08:21.600 --> 00:08:22.800]  又要做苦工
[00:08:22.800 --> 00:08:23.800]  又要捱
[00:08:23.800 --> 00:08:26.700]  過一個很辛苦的日子
[00:08:26.700 --> 00:08:28.100]  很盼望有一天
[00:08:28.100 --> 00:08:30.400]  可以回家過一個正常的生活
[00:08:30.400 --> 00:08:32.400]  做回一個自由人
[00:08:32.400 --> 00:08:34.400]  秘魯的日子
[00:08:34.400 --> 00:08:36.700]  他們一天望一天
[00:08:36.700 --> 00:08:38.300]  來等著我們一起讀三十六章
[00:08:38.300 --> 00:08:40.300]  一至二節準備起
[00:08:40.300 --> 00:08:42.300]  希西加王十四年
[00:08:42.300 --> 00:08:44.300]  亞述王西拿基納
[00:08:44.300 --> 00:08:46.800]  上來攻擊猶大的一切
[00:08:46.800 --> 00:08:49.800]  堅固城將成功取
[00:08:49.800 --> 00:08:53.900]  亞述王從拉吉差遣拉伯薩記
[00:08:53.900 --> 00:08:56.700]  率領大軍往耶路撒冷
[00:08:56.700 --> 00:08:59.100]  到希西加王那裡去
[00:08:59.100 --> 00:09:02.800]  他站在水池的水溝旁
[00:09:05.800 --> 00:09:07.400]  這裡說什麼呢?
[00:09:07.400 --> 00:09:12.600]  亞述又來威脅耶路撒冷
[00:09:12.600 --> 00:09:15.500]  亞述在威脅耶路撒冷
[00:09:15.500 --> 00:09:17.700]  在威脅這一群百姓
[00:09:17.700 --> 00:09:18.700]  要知道
[00:09:18.700 --> 00:09:23.100]  希西加王是一位敬畏神的王
[00:09:23.100 --> 00:09:24.600]  接著發生什麼事呢?
[00:09:24.600 --> 00:09:26.200]  五至七節
[00:09:26.200 --> 00:09:28.800]  來囉,我們一起讀準備起
[00:09:28.800 --> 00:09:30.600]  希西加王的神僕
[00:09:30.600 --> 00:09:32.700]  就去見以賽亞
[00:09:32.700 --> 00:09:34.400]  以賽亞對他們說
[00:09:34.400 --> 00:09:37.500]  要這樣對你們的主人說
[00:09:37.500 --> 00:09:39.200]  耶和華如此說
[00:09:39.200 --> 00:09:41.700]  你聽見亞述王的僕人
[00:09:41.700 --> 00:09:43.500]  是讀我的話
[00:09:43.500 --> 00:09:45.000]  不要懼怕
[00:09:45.000 --> 00:09:47.100]  我必驚動他的心
[00:09:47.100 --> 00:09:49.000]  他要聽見風聲
[00:09:49.000 --> 00:09:51.100]  就歸回本地
[00:09:51.100 --> 00:09:52.600]  我必使他做什麼
[00:09:52.600 --> 00:09:53.600]  在那裡
[00:09:53.600 --> 00:09:55.000]  倒在刀下
[00:09:55.000 --> 00:09:55.900]  再讀
[00:09:55.900 --> 00:09:57.900]  耶和華的使者出去
[00:09:57.900 --> 00:10:02.000]  在亞述營中殺了
[00:10:02.000 --> 00:10:06.500]  清早有人起來一看
[00:10:06.500 --> 00:10:09.300]  耶和華終於出手了
[00:10:09.300 --> 00:10:12.400]  亞述大君在耶和華的刀下
[00:10:12.400 --> 00:10:15.600]  以色列人終於抱有一絲希望
[00:10:15.600 --> 00:10:17.700]  我可以回家了
[00:10:17.700 --> 00:10:19.400]  不用再被牢了
[00:10:19.400 --> 00:10:20.800]  可以自由了
[00:10:20.800 --> 00:10:23.500]  可以回家見我的老婆子女了
[00:10:23.500 --> 00:10:25.400]  重見光明
[00:10:25.400 --> 00:10:27.600]  不用再被牢獄
[00:10:27.600 --> 00:10:29.100]  在這個時候
[00:10:29.100 --> 00:10:32.200]  希西加患了重症
[00:10:32.200 --> 00:10:34.400]  他要求神的憐憫
[00:10:34.400 --> 00:10:35.800]  我們看看經文講什麼
[00:10:35.800 --> 00:10:37.400]  第五節
[00:10:37.400 --> 00:10:38.800]  準備起
[00:10:38.800 --> 00:10:40.400]  神如此說
[00:10:40.400 --> 00:10:42.400]  我聽見了你的禱告
[00:10:42.400 --> 00:10:44.000]  看見你的眼淚
[00:10:44.000 --> 00:10:47.700]  我必加增你
[00:10:47.700 --> 00:10:52.000]  就在他興奮至極的時候
[00:10:52.000 --> 00:10:53.700]  發生什麼事呢
[00:10:53.700 --> 00:10:55.100]  一至二節
[00:10:55.100 --> 00:10:55.600]  一起讀
[00:10:55.600 --> 00:10:56.700]  準備
[00:10:56.700 --> 00:10:57.700]  那時
[00:10:57.700 --> 00:11:00.500]  巴比倫王巴拉旦的兒子
[00:11:00.500 --> 00:11:02.700]  米羅達巴拉旦
[00:11:02.700 --> 00:11:05.900]  聽見希西加病而痊癒
[00:11:05.900 --> 00:11:08.500]  就送書信和禮物給他
[00:11:08.500 --> 00:11:10.800]  希西加喜歡見事者
[00:11:10.800 --> 00:11:11.800]  就把自己
[00:11:11.800 --> 00:11:14.800]  寶庫的金紙銀紙香料
[00:11:14.800 --> 00:11:16.200]  貴重的膏油
[00:11:16.200 --> 00:11:18.700]  和他母庫的一切軍器
[00:11:18.700 --> 00:11:19.900]  並所有的財寶
[00:11:19.900 --> 00:11:21.900]  做什麼
[00:11:21.900 --> 00:11:24.600]  他家中和全國之內
[00:11:24.600 --> 00:11:29.500]  希西加沒有一樣不及他們汗滴
[00:11:29.500 --> 00:11:33.300]  剛剛經歷完神的醫治
[00:11:33.300 --> 00:11:35.700]  他竟然做什麼事呢
[00:11:35.700 --> 00:11:39.400]  他想著和亞述的敵人
[00:11:39.400 --> 00:11:41.600]  就是巴比倫
[00:11:41.600 --> 00:11:45.100]  他想著和亞述的敵人巴比倫做什麼
[00:11:45.100 --> 00:11:46.500]  做朋友
[00:11:46.500 --> 00:11:47.400]  去結盟
[00:11:47.400 --> 00:11:47.900]  來吧來吧
[00:11:47.900 --> 00:11:48.600]  我痊癒了
[00:11:48.600 --> 00:11:51.300]  你看我全屋多厲害
[00:11:51.300 --> 00:11:53.300]  在這裡展示
[00:11:53.300 --> 00:11:55.200]  沒有了防範
[00:11:55.200 --> 00:11:58.200]  把他所有厲害的東西都展示出來
[00:11:58.200 --> 00:12:00.900]  於是發生什麼事呢
[00:12:00.900 --> 00:12:03.500]  我們就看五到七節
[00:12:03.500 --> 00:12:04.000]  來吧
[00:12:04.000 --> 00:12:05.100]  準備起
[00:12:05.100 --> 00:12:07.300]  以賽亞對希西加說
[00:12:07.300 --> 00:12:09.800]  你要聽萬軍之耶和華的話
[00:12:09.800 --> 00:12:11.000]  日子必到
[00:12:11.000 --> 00:12:13.000]  凡你家裡所有的
[00:12:13.000 --> 00:12:15.500]  並你列祖積蓄到如今
[00:12:15.500 --> 00:12:18.500]  都要
[00:12:18.500 --> 00:12:20.200]  不留下一樣
[00:12:20.200 --> 00:12:22.400]  這是耶和華說的
[00:12:22.400 --> 00:12:25.700]  並且從你本身所生的種子
[00:12:25.700 --> 00:12:28.700]  其中必有
[00:12:28.700 --> 00:12:33.100]  在巴比倫王宮裡當
[00:12:33.100 --> 00:12:35.300]  你知道發生什麼事了
[00:12:35.300 --> 00:12:37.900]  你知道整個背景在做什麼了
[00:12:37.900 --> 00:12:39.700]  當亞述滅亡了
[00:12:39.700 --> 00:12:41.700]  那群以色列人終於可以自由了
[00:12:41.700 --> 00:12:42.300]  可以回家了
[00:12:42.300 --> 00:12:43.300]  可以釋放了
[00:12:43.300 --> 00:12:45.900]  好耶
[00:12:45.900 --> 00:12:47.300]  接著呢
[00:12:47.300 --> 00:12:51.100]  又再跌下去谷底
[00:12:51.100 --> 00:12:54.100]  又被巴比倫比亞述國
[00:12:54.100 --> 00:12:56.700]  更強大的國家
[00:12:56.700 --> 00:12:58.700]  來去接替
[00:12:58.700 --> 00:13:01.400]  他們再次被擄
[00:13:01.400 --> 00:13:06.100]  再次多多七十年的被擄時間
[00:13:06.100 --> 00:13:08.100]  艱難的歲月
[00:13:08.100 --> 00:13:10.400]  又再開始了
[00:13:10.400 --> 00:13:13.100]  在這段艱難被擄的日子
[00:13:13.100 --> 00:13:15.400]  這群以色列人怎麼樣呢
[00:13:15.400 --> 00:13:17.800]  我們要一起看看今天的經文
[00:13:17.800 --> 00:13:20.100]  二十八到三十節
[00:13:20.100 --> 00:13:21.600]  請您再讀一次好嗎
[00:13:21.600 --> 00:13:25.400]  準備起
[00:13:25.400 --> 00:13:27.500]  你豈不曾聽見嗎
[00:13:27.500 --> 00:13:29.600]  永在的神耶和華
[00:13:29.600 --> 00:13:31.500]  創造地極的主
[00:13:31.500 --> 00:13:34.200]  並不疲乏也不困倦
[00:13:34.200 --> 00:13:36.600]  他的智慧無法察覺
[00:13:36.600 --> 00:13:38.800]  疲乏的他持能力
[00:13:38.800 --> 00:13:41.000]  軟弱的他架力量
[00:13:41.000 --> 00:13:44.000]  就算少年人也要疲乏困倦
[00:13:44.000 --> 00:13:47.900]  強壯的也必全然跌倒
[00:13:47.900 --> 00:13:50.300]  頂姐妹你知不知道
[00:13:50.300 --> 00:13:54.300]  疲乏困倦是在說什麼
[00:13:54.300 --> 00:13:56.200]  這裡不是在說
[00:13:56.200 --> 00:13:57.700]  我們整天工作
[00:13:57.700 --> 00:13:59.900]  做到早上不知道玩了多少
[00:13:59.900 --> 00:14:01.500]  做了十幾個小時
[00:14:01.500 --> 00:14:02.800]  很累啊很累啊
[00:14:02.800 --> 00:14:03.900]  飯都還沒吃
[00:14:03.900 --> 00:14:05.100]  開會開到晚上
[00:14:05.100 --> 00:14:06.100]  很餓啊
[00:14:06.100 --> 00:14:07.700]  累死人了
[00:14:07.700 --> 00:14:10.000]  這種疲乏困倦
[00:14:10.000 --> 00:14:13.100]  是身體的疲累
[00:14:13.100 --> 00:14:14.500]  當你吃完飯
[00:14:14.500 --> 00:14:16.400]  你就要充滿電
[00:14:16.400 --> 00:14:17.700]  當你睡個好覺
[00:14:17.700 --> 00:14:18.900]  第二天起床的時候
[00:14:18.900 --> 00:14:20.900]  你又精神抖抖的
[00:14:20.900 --> 00:14:22.900]  來到上班了
[00:14:22.900 --> 00:14:26.200]  不是這種疲乏困倦
[00:14:26.200 --> 00:14:28.400]  當你知道這群以色列人
[00:14:28.400 --> 00:14:29.800]  被擄到亞述
[00:14:29.800 --> 00:14:31.900]  一年又一年等了一段時間
[00:14:31.900 --> 00:14:34.400]  終於回家釋放了
[00:14:34.400 --> 00:14:37.500]  誰知道他們要再被擄
[00:14:37.500 --> 00:14:39.600]  再次被擄到巴比倫
[00:14:39.600 --> 00:14:41.700]  再多七十年
[00:14:41.700 --> 00:14:43.400]  你體會到那個
[00:14:43.400 --> 00:14:46.500]  坐過山車的心情
[00:14:46.500 --> 00:14:48.500]  我抱有一絲希望
[00:14:48.500 --> 00:14:50.200]  我終於甩爛了
[00:14:50.200 --> 00:14:51.700]  我可以平安了
[00:14:51.700 --> 00:14:53.700]  明天是會更好的
[00:14:53.700 --> 00:14:55.600]  是會帶著期盼的
[00:14:55.600 --> 00:14:59.200]  誰知道突然間希望幻滅
[00:14:59.200 --> 00:15:01.100]  希望急轉彎
[00:15:01.100 --> 00:15:02.500]  什麼都沒有了
[00:15:02.500 --> 00:15:04.100]  所以那句話說什麼
[00:15:04.100 --> 00:15:07.000]  希望越大會怎樣
[00:15:07.000 --> 00:15:09.900]  失望越大
[00:15:09.900 --> 00:15:10.600]  頂姐妹
[00:15:10.600 --> 00:15:13.100]  我不知道你認不認同
[00:15:13.100 --> 00:15:17.300]  無論環境如何變化
[00:15:17.300 --> 00:15:20.500]  我們都會一起變化
[00:15:20.500 --> 00:15:22.500]  無論環境如何變化
[00:15:22.500 --> 00:15:25.100]  我們都會一起變化
[00:15:25.100 --> 00:15:26.700]  你想想
[00:15:26.700 --> 00:15:29.500]  在這兩年疫情裏
[00:15:29.500 --> 00:15:31.800]  有頂姐妹失去工作
[00:15:31.800 --> 00:15:33.700]  她們很聰明
[00:15:33.700 --> 00:15:36.000]  馬上變成Foodpanda
[00:15:36.000 --> 00:15:38.300]  馬上做速遞員
[00:15:38.300 --> 00:15:39.400]  當現在不能外出
[00:15:39.400 --> 00:15:40.900]  少了外出
[00:15:40.900 --> 00:15:42.900]  也要吃飯
[00:15:42.900 --> 00:15:48.700]  網購
[00:15:48.700 --> 00:15:50.300]  心水清
[00:15:50.300 --> 00:15:53.500]  現在網購比在街市買菜還便宜
[00:15:53.500 --> 00:15:55.100]  知不知道?頂姐妹
[00:15:55.100 --> 00:15:56.600]  很聰明
[00:15:56.600 --> 00:15:57.300]  不能外出
[00:15:57.300 --> 00:15:58.100]  要買東西
[00:15:58.100 --> 00:15:59.900]  網購
[00:15:59.900 --> 00:16:02.100]  教會要防疫
[00:16:02.100 --> 00:16:05.700]  馬上有直播
[00:16:05.700 --> 00:16:08.700]  在家裏也可以看到崇拜
[00:16:08.700 --> 00:16:10.700]  晚市沒有堂食
[00:16:10.700 --> 00:16:13.700]  小組馬上很機智
[00:16:13.700 --> 00:16:18.100]  不如回家一起zoom
[00:16:18.100 --> 00:16:19.900]  分小小組
[00:16:19.900 --> 00:16:25.300]  環境不會擄走我們的心
[00:16:25.300 --> 00:16:28.900]  環境不會擄走我們
[00:16:28.900 --> 00:16:30.300]  環境如何變化
[00:16:30.300 --> 00:16:32.100]  我們見招拆招
[00:16:32.100 --> 00:16:34.300]  我們就一起變化
[00:16:34.300 --> 00:16:39.500]  什麼東西會擄走我們?
[00:16:39.500 --> 00:16:41.700]  當這些以色列人
[00:16:41.700 --> 00:16:44.500]  沒有盼望
[00:16:44.500 --> 00:16:46.500]  沒有自由
