
[00:00:00.000 --> 00:00:04.980]  家庭節目你們好,我們剛剛聽完主信實無變
[00:02:23.520 --> 00:02:28.520]  是很在乎他是否一個很誠實的人
[00:02:28.520 --> 00:02:30.520]  是信得過,是可靠的
[00:02:30.520 --> 00:02:33.520]  縱使他說很聰明
[00:02:33.520 --> 00:02:37.520]  但是如果他是一個教輕浮的
[00:02:37.520 --> 00:02:40.520]  我想你也不會信任他
[00:02:40.520 --> 00:02:42.520]  不會將重任交給他
[00:02:42.520 --> 00:02:44.520]  當你揀選一個對象
[00:02:44.520 --> 00:02:48.520]  你要真的與他一生走這條路的時候
[00:02:48.520 --> 00:02:52.520]  你也會覺得他是否值得信任呢?
[00:02:52.520 --> 00:02:54.520]  是否可託忠心呢?
[00:02:54.520 --> 00:02:56.520]  同樣我們在信仰上面
[00:02:56.520 --> 00:03:00.520]  我們的神絕對需要是一個信實的神
[00:03:00.520 --> 00:03:02.520]  如果神不信實的時候
[00:03:02.520 --> 00:03:05.520]  我們的信心是不會有的
[00:03:05.520 --> 00:03:06.520]  而且我甚至懷疑
[00:03:06.520 --> 00:03:08.520]  究竟我是否得救呢?
[00:03:08.520 --> 00:03:11.520]  神的信實是表示什麼呢?
[00:03:11.520 --> 00:03:14.520]  神是一定堅守祂的承諾
[00:03:14.520 --> 00:03:16.520]  神是誠實的
[00:03:16.520 --> 00:03:19.520]  絕對不會失信的
[00:03:19.520 --> 00:03:22.520]  人隨時都會失信
[00:03:22.520 --> 00:03:24.520]  但是神是絕對不會的
[00:03:24.520 --> 00:03:30.520]  好,俄合本的文數記23章第19節
[00:03:30.520 --> 00:03:32.520]  很清楚說
[00:03:32.520 --> 00:03:33.520]  他說什麼呢?
[00:03:33.520 --> 00:03:37.520]  神非人必不自說謊
[00:03:37.520 --> 00:03:40.520]  也非人子必不自後悔
[00:03:40.520 --> 00:03:43.520]  他說話豈不照著行呢?
[00:03:43.520 --> 00:03:46.520]  他發現豈不成就呢?
[00:03:46.520 --> 00:03:48.520]  這裡是很清楚的
[00:03:48.520 --> 00:03:52.520]  說到神絕對不是像人一樣
[00:03:52.520 --> 00:03:54.520]  人隨時都會說謊
[00:03:54.520 --> 00:03:58.520]  人隨時都會許下承諾
[00:03:58.520 --> 00:04:00.520]  是不能夠實現的
[00:04:00.520 --> 00:04:03.520]  而在這一段經文裡
[00:04:03.520 --> 00:04:06.520]  司高逸本,即是天主教的逸本
[00:04:06.520 --> 00:04:07.520]  怎麼說呢?
[00:04:07.520 --> 00:04:10.520]  他說到神不像人能食言
[00:04:10.520 --> 00:04:12.520]  不像人會反悔
[00:04:12.520 --> 00:04:15.520]  忒說了,豈能不做
[00:04:15.520 --> 00:04:18.520]  許了的應許,豈能不行呢?
[00:04:18.520 --> 00:04:21.520]  這就更加容易讓我們明白了
[00:04:21.520 --> 00:04:23.520]  你留意到
[00:04:23.520 --> 00:04:26.520]  人隨時往往許下承諾
[00:04:26.520 --> 00:04:27.520]  不要說政治
[00:04:27.520 --> 00:04:29.520]  就說婚姻
[00:04:29.520 --> 00:04:32.520]  我查香港的婚姻
[00:04:32.520 --> 00:04:34.520]  幾年前
[00:04:34.520 --> 00:04:39.520]  2019年離婚率高達48%
[00:04:39.520 --> 00:04:42.520]  每兩對夫婦之中
[00:04:42.520 --> 00:04:44.520]  有一對會離婚收場
[00:04:44.520 --> 00:04:47.520]  甚至結了婚的人
[00:04:47.520 --> 00:04:49.520]  已經不是第一次的婚姻
[00:04:49.520 --> 00:04:53.520]  2020年的離婚率再度飆升
[00:04:53.520 --> 00:04:55.520]  佔了58%
[00:04:55.520 --> 00:04:57.520]  差不多6成更重要
[00:04:57.520 --> 00:04:58.520]  但不要忘記
[00:04:58.520 --> 00:05:00.520]  當他們談戀愛的時候
[00:05:00.520 --> 00:05:02.520]  他們一定是信誓旦旦
[00:05:02.520 --> 00:05:04.520]  我愛你一生一世
[00:05:04.520 --> 00:05:06.520]  在新約裡有一段經文
[00:05:06.520 --> 00:05:09.520]  第2章第3節
[00:05:09.520 --> 00:05:11.520]  大家留意是怎樣呢?
[00:05:11.520 --> 00:05:14.520]  我們若與基督同死
[00:05:14.520 --> 00:05:17.520]  必與他同活
[00:05:17.520 --> 00:05:20.520]  我們願意付這個代價
[00:05:20.520 --> 00:05:21.520]  與基督同死
[00:05:21.520 --> 00:05:23.520]  但耶穌要與他同死復活
[00:05:23.520 --> 00:05:25.520]  我們要與他一起復活
[00:05:25.520 --> 00:05:27.520]  我們若能忍耐
[00:05:27.520 --> 00:05:29.520]  便會得到獎賞
[00:05:29.520 --> 00:05:32.520]  他也必和我們一同作王
[00:05:32.520 --> 00:05:37.520]  接著是一個相對
[00:05:37.520 --> 00:05:39.520]  我們若不認他
[00:05:39.520 --> 00:05:41.520]  他也不認我們
[00:05:41.520 --> 00:05:42.520]  很自然
[00:05:42.520 --> 00:05:45.520]  如果我們都否認神是我們的救主
[00:05:45.520 --> 00:05:46.520]  即是我們拒絕他
[00:05:46.520 --> 00:05:48.520]  那我們的神都不會依賴我們
[00:05:48.520 --> 00:05:50.520]  接著有一句很重要
[00:05:50.520 --> 00:05:52.520]  我們縱然失信
[00:05:52.520 --> 00:05:55.520]  他也會同樣失信
[00:05:55.520 --> 00:05:58.520]  我們對神失去的承諾
[00:05:58.520 --> 00:06:00.520]  我們沒有遵守
[00:06:00.520 --> 00:06:03.520]  神也不會去遵守
[00:06:03.520 --> 00:06:05.520]  我們中文有句說話說
[00:06:05.520 --> 00:06:07.520]  你做初一 我做十五
[00:06:07.520 --> 00:06:09.520]  你不仁 我不義
[00:06:09.520 --> 00:06:11.520]  這是很自然的
[00:06:11.520 --> 00:06:13.520]  所以我們縱然失信
[00:06:13.520 --> 00:06:15.520]  他也同樣失信
[00:06:15.520 --> 00:06:18.520]  絕對錯誤
[00:06:18.520 --> 00:06:21.520]  我曾經多次說過
[00:06:21.520 --> 00:06:23.520]  神是無所不知的
[00:06:23.520 --> 00:06:26.520]  沒有東西可以隱瞞到他
[00:06:26.520 --> 00:06:28.520]  神是無所不能的
[00:06:28.520 --> 00:06:30.520]  如果神要做的事
[00:06:30.520 --> 00:06:32.520]  絕對沒有東西可以攔住他
[00:06:32.520 --> 00:06:34.520]  是不是 不是
[00:06:34.520 --> 00:06:36.520]  原來神是有東西不能的
[00:06:36.520 --> 00:06:38.520]  是什麼不能呢
[00:06:38.520 --> 00:06:40.520]  再留意這段經文
[00:06:40.520 --> 00:06:42.520]  你看到我剛才打紅色的字
[00:06:42.520 --> 00:06:44.520]  是我作出來的
[00:06:44.520 --> 00:06:46.520]  提摩太后書第二章
[00:06:46.520 --> 00:06:47.520]  是這麼說的
[00:06:47.520 --> 00:06:49.520]  我們若與基督同死
[00:06:49.520 --> 00:06:51.520]  必與他同活
[00:06:51.520 --> 00:06:53.520]  我們若能忍耐
[00:06:53.520 --> 00:06:55.520]  也必和他一同作王
[00:06:55.520 --> 00:06:57.520]  我們若不認他
[00:06:57.520 --> 00:07:00.520]  他日必不認我們
[00:07:00.520 --> 00:07:02.520]  但留意下面一句
[00:07:02.520 --> 00:07:05.520]  我們縱然失信
[00:07:05.520 --> 00:07:07.520]  他仍是可信的
[00:07:07.520 --> 00:07:11.520]  因為他不能背負自己
[00:07:11.520 --> 00:07:14.520]  意思是神
[00:07:14.520 --> 00:07:16.520]  他絕對不可以說謊
[00:07:16.520 --> 00:07:18.520]  他應許了的事
[00:07:18.520 --> 00:07:21.520]  是絕對會實現的
[00:07:21.520 --> 00:07:24.520]  人是會失信
[00:07:24.520 --> 00:07:27.520]  但神是不會的
[00:07:27.520 --> 00:07:30.520]  縱使代價是重的
[00:07:30.520 --> 00:07:32.520]  但他仍然會持守
[00:07:32.520 --> 00:07:34.520]  如果我們相信神
[00:07:34.520 --> 00:07:36.520]  像我們人一樣
[00:07:36.520 --> 00:07:38.520]  言而無信的話
[00:07:38.520 --> 00:07:40.520]  我們怎能相信他
[00:07:40.520 --> 00:07:42.520]  我們怎能把自己的生命
[00:07:42.520 --> 00:07:44.520]  交託給他
[00:07:44.520 --> 00:07:46.520]  我們亦會面對
[00:07:46.520 --> 00:07:48.520]  究竟我們是否得救
[00:07:48.520 --> 00:07:50.520]  我們可否持守下去
[00:07:50.520 --> 00:07:52.520]  從聖經的歷史中
[00:07:52.520 --> 00:07:54.520]  我們見到神給人的應許
[00:07:54.520 --> 00:07:57.520]  終於會實現了
[00:07:57.520 --> 00:07:59.520]  舉個例子
[00:07:59.520 --> 00:08:01.520]  神祝福阿伯拉罕
[00:08:01.520 --> 00:08:03.520]  跟他說
[00:08:03.520 --> 00:08:05.520]  你的子孫
[00:08:05.520 --> 00:08:07.520]  你的後裔多到天上的星
[00:08:07.520 --> 00:08:09.520]  海邊的沙那麼多
[00:08:09.520 --> 00:08:11.520]  但那時阿伯拉罕
[00:08:11.520 --> 00:08:13.520]  已經九十多歲
[00:08:13.520 --> 00:08:15.520]  但阿伯拉罕
[00:08:15.520 --> 00:08:18.520]  竟然在百歲高齡的時候
[00:08:18.520 --> 00:08:21.520]  才得到他的兒子
[00:08:21.520 --> 00:08:23.520]  而及後他的兒子
[00:08:23.520 --> 00:08:25.520]  以薩就生了什麼呢
[00:08:25.520 --> 00:08:27.520]  就是雅各和以嫂
[00:08:27.520 --> 00:08:30.520]  雅各有十二個孩子
[00:08:30.520 --> 00:08:32.520]  就是十二支派
[00:08:32.520 --> 00:08:34.520]  我們經常都說
[00:08:34.520 --> 00:08:36.520]  雅各有十二個孩子
[00:08:36.520 --> 00:08:38.520]  有十二支派
[00:08:38.520 --> 00:08:40.520]  其實某個程度是錯的
[00:08:40.520 --> 00:08:42.520]  為甚麼呢
[00:08:42.520 --> 00:08:44.520]  大家都很熟悉
[00:08:44.520 --> 00:08:47.520]  雅各特別疼愛的兒子是誰
[00:08:47.520 --> 00:08:49.520]  拉仔就是便雅文
[00:08:49.520 --> 00:08:51.520]  但還有
[00:08:51.520 --> 00:08:53.520]  他很疼愛的兒子
[00:08:53.520 --> 00:08:55.520]  被人賣到埃及的
[00:08:55.520 --> 00:08:57.520]  是約瑟
[00:08:57.520 --> 00:08:59.520]  我想問
[00:08:59.520 --> 00:09:01.520]  有沒有約瑟之派
[00:09:01.520 --> 00:09:03.520]  是沒有的
[00:09:03.520 --> 00:09:05.520]  神特別祝福約瑟
[00:09:05.520 --> 00:09:07.520]  他兩個兒子
[00:09:07.520 --> 00:09:09.520]  即是雅各的孫
[00:09:09.520 --> 00:09:11.520]  成為十二支派
[00:09:11.520 --> 00:09:13.520]  其中兩個支派
[00:09:13.520 --> 00:09:15.520]  就是以法蓮和馬拿西
[00:09:15.520 --> 00:09:17.520]  但無論如何
[00:09:17.520 --> 00:09:19.520]  所生的孩子
[00:09:19.520 --> 00:09:21.520]  一路演變下去的時候
[00:09:21.520 --> 00:09:23.520]  今天的以色列人
[00:09:23.520 --> 00:09:25.520]  大家都知道
[00:09:25.520 --> 00:09:27.520]  他是天上的星
[00:09:27.520 --> 00:09:29.520]  海邊的沙暗島
[00:09:29.520 --> 00:09:31.520]  接著神也宣告
[00:09:31.520 --> 00:09:33.520]  你的後裔
[00:09:33.520 --> 00:09:36.520]  將會進入迦蘭地
[00:09:36.520 --> 00:09:38.520]  來享受
[00:09:38.520 --> 00:09:41.520]  神所給他的美地
[00:09:41.520 --> 00:09:43.520]  但不是即時
[00:09:43.520 --> 00:09:45.520]  是要四百年
[00:09:45.520 --> 00:09:47.520]  有提過
[00:09:47.520 --> 00:09:49.520]  因為神說
[00:09:49.520 --> 00:09:51.520]  那邊的阿摩利人
[00:09:51.520 --> 00:09:53.520]  那些外族人
[00:09:53.520 --> 00:09:55.520]  未惡貫滿型神給他們機會
[00:09:55.520 --> 00:09:57.520]  結果
[00:09:57.520 --> 00:09:59.520]  以色列民族
[00:09:59.520 --> 00:10:01.520]  希伯來民族
[00:10:01.520 --> 00:10:03.520]  在埃及居住了四百年
[00:10:03.520 --> 00:10:05.520]  受著埃及的
[00:10:05.520 --> 00:10:07.520]  折磨
[00:10:07.520 --> 00:10:09.520]  剝削
[00:10:09.520 --> 00:10:11.520]  做廉價勞工
[00:10:11.520 --> 00:10:13.520]  甚至連基本的權利都沒有
[00:10:13.520 --> 00:10:15.520]  生下來的藍丁要被殺
[00:10:15.520 --> 00:10:17.520]  但結果
[00:10:17.520 --> 00:10:19.520]  蓋起四百年之後
[00:10:19.520 --> 00:10:21.520]  其實是四百三十年
[00:10:21.520 --> 00:10:23.520]  神就透過摩西
[00:10:23.520 --> 00:10:25.520]  帶領以色列人離開埃及
[00:10:25.520 --> 00:10:27.520]  終於解放了這幫人民
[00:10:27.520 --> 00:10:29.520]  不用讓他們
[00:10:29.520 --> 00:10:31.520]  進去受苦
[00:10:31.520 --> 00:10:33.520]  要留意到
[00:10:33.520 --> 00:10:35.520]  以色列可以不斷的
[00:10:35.520 --> 00:10:37.520]  背叛神
[00:10:37.520 --> 00:10:39.520]  終於是怎樣呢
[00:10:39.520 --> 00:10:41.520]  他終於進去避神
[00:10:41.520 --> 00:10:43.520]  以色列亡國
[00:10:43.520 --> 00:10:45.520]  但神一早已經說
[00:10:45.520 --> 00:10:47.520]  在未亡國之前
[00:10:47.520 --> 00:10:49.520]  其實在出埃及的時候
[00:10:49.520 --> 00:10:51.520]  在生命記很清楚說
[00:10:51.520 --> 00:10:53.520]  如果你遵照我的命令
[00:10:53.520 --> 00:10:55.520]  守我的律法誡命典章
[00:10:55.520 --> 00:10:57.520]  你國家就會穩固
[00:10:57.520 --> 00:10:59.520]  就會堅強
[00:10:59.520 --> 00:11:01.520]  但如果你離棄了我
[00:11:01.520 --> 00:11:03.520]  拜偶像的時候
[00:11:03.520 --> 00:11:05.520]  你的國家就會滅亡
[00:11:05.520 --> 00:11:07.520]  被擄到外邦之地
[00:11:07.520 --> 00:11:09.520]  甚至是分散在不同世界各地的地方
[00:11:09.520 --> 00:11:11.520]  已經有了
[00:11:11.520 --> 00:11:13.520]  真是按照他所說的
[00:11:13.520 --> 00:11:15.520]  後來以色列人
[00:11:15.520 --> 00:11:17.520]  來帶人去犯罪
[00:11:17.520 --> 00:11:19.520]  拜偶像
[00:11:19.520 --> 00:11:21.520]  神透過先知提醒他們
[00:11:21.520 --> 00:11:23.520]  但他們忠義不聞
[00:11:23.520 --> 00:11:25.520]  結果他們亡國
[00:11:25.520 --> 00:11:27.520]  大神很清楚說
[00:11:27.520 --> 00:11:29.520]  他們會七十年之後回歸
[00:11:29.520 --> 00:11:31.520]  怎麼可能呢
[00:11:31.520 --> 00:11:33.520]  當時巴比倫是世界的強國
[00:11:33.520 --> 00:11:35.520]  他滅了猶大國
[00:11:35.520 --> 00:11:37.520]  但你怎麼想到巴比倫呢
[00:11:37.520 --> 00:11:39.520]  我擔心
[00:11:39.520 --> 00:11:41.520]  他的壽命這麼短
[00:11:41.520 --> 00:11:43.520]  很快就被
[00:11:43.520 --> 00:11:45.520]  波斯馬代滅了
[00:11:45.520 --> 00:11:47.520]  但利烏王
[00:11:47.520 --> 00:11:49.520]  他就會
[00:11:49.520 --> 00:11:51.520]  有不同的政策
[00:11:51.520 --> 00:11:53.520]  叫這班以色列人
[00:11:53.520 --> 00:11:55.520]  回到自己的國土裏面
[00:11:55.520 --> 00:11:57.520]  猶大成為一個
[00:11:57.520 --> 00:11:59.520]  特別行政區
[00:11:59.520 --> 00:12:01.520]  下一年十一月
[00:12:01.520 --> 00:12:03.520]  我們有機會去猶波斯
[00:12:03.520 --> 00:12:05.520]  即是什麼呢
[00:12:05.520 --> 00:12:07.520]  即是伊朗
[00:12:07.520 --> 00:12:09.520]  我們就會了解
[00:12:09.520 --> 00:12:11.520]  舊約的歷史更加多
[00:12:11.520 --> 00:12:13.520]  還有
[00:12:13.520 --> 00:12:15.520]  有日他們會成立自己的國家
[00:12:15.520 --> 00:12:17.520]  但只要攻完七十年
[00:12:17.520 --> 00:12:19.520]  羅馬將軍提多
[00:12:19.520 --> 00:12:21.520]  攻入耶路撒冷
[00:12:21.520 --> 00:12:23.520]  想搞獨立
[00:12:23.520 --> 00:12:25.520]  於是拆毀了耶路撒冷的政典
[00:12:25.520 --> 00:12:27.520]  他們被趕走
[00:12:27.520 --> 00:12:29.520]  不能夠再在加南地裏居住
[00:12:29.520 --> 00:12:31.520]  於是這班子民
[00:12:31.520 --> 00:12:33.520]  就分散到世界不同的地方
[00:12:33.520 --> 00:12:35.520]  他們就會復國
[00:12:35.520 --> 00:12:37.520]  1948年
[00:12:37.520 --> 00:12:39.520]  以色列竟然復國
[00:12:39.520 --> 00:12:41.520]  我想問一下大家
[00:12:41.520 --> 00:12:43.520]  有哪一個國家
[00:12:43.520 --> 00:12:45.520]  有哪一個民族
[00:12:45.520 --> 00:12:47.520]  他們亡國這麼多年
[00:12:47.520 --> 00:12:49.520]  但後來竟然可以復國
[00:12:49.520 --> 00:12:51.520]  我相信你會說不出來
[00:12:51.520 --> 00:12:53.520]  這是一個很重要的事實
[00:12:53.520 --> 00:12:55.520]  昔日的蒙古
[00:12:55.520 --> 00:12:57.520]  他們很厲害
[00:12:57.520 --> 00:12:59.520]  打到土耳其
[00:12:59.520 --> 00:13:01.520]  但今天還有沒有蒙古國呢
[00:13:01.520 --> 00:13:03.520]  你留意到是沒有的
[00:13:03.520 --> 00:13:05.520]  所以
[00:13:05.520 --> 00:13:07.520]  當神宣告是一個信實的神的時候
[00:13:07.520 --> 00:13:09.520]  往往
[00:13:09.520 --> 00:13:11.520]  講到他自己一定會信守承諾
[00:13:11.520 --> 00:13:13.520]  而一講到神的信實的時候
[00:13:13.520 --> 00:13:15.520]  往往都會帶著
[00:13:15.520 --> 00:13:17.520]  一個的應許
[00:13:17.520 --> 00:13:19.520]  一個的promise
[00:13:19.520 --> 00:13:21.520]  一個的承諾
[00:13:21.520 --> 00:13:23.520]  而且他很清楚地顯示
[00:13:23.520 --> 00:13:25.520]  這個承諾
[00:13:25.520 --> 00:13:27.520]  必定的會實現
[00:13:27.520 --> 00:13:29.520]  好了
[00:13:29.520 --> 00:13:31.520]  有幾個神很重要給我們的承諾
[00:13:31.520 --> 00:13:33.520]  第一
[00:13:33.520 --> 00:13:35.520]  就是赦罪的應許
[00:13:35.520 --> 00:13:37.520]  很熟悉的一段經文
[00:13:37.520 --> 00:13:39.520]  約翰一書第一章
[00:13:39.520 --> 00:13:41.520]  第九節
[00:13:41.520 --> 00:13:43.520]  我們若認自己的罪
[00:13:43.520 --> 00:13:45.520]  神是信實的是公義的
[00:13:45.520 --> 00:13:47.520]  必要赦免我們的罪
[00:13:47.520 --> 00:13:49.520]  洗淨我們一切的不義
[00:13:49.520 --> 00:13:51.520]  這裡很清楚地講
[00:13:51.520 --> 00:13:53.520]  今天神會赦免我們的罪
[00:13:53.520 --> 00:13:55.520]  但大家有沒有留意到
[00:13:55.520 --> 00:13:57.520]  這段經文那個巧妙的地方
[00:13:57.520 --> 00:13:59.520]  或者較為特別的地方
[00:13:59.520 --> 00:14:01.520]  神是公義的
[00:14:01.520 --> 00:14:03.520]  公義是甚麼
[00:14:03.520 --> 00:14:05.520]  公義就是審判罪惡
[00:14:05.520 --> 00:14:07.520]  而不是要赦免罪惡
[00:14:07.520 --> 00:14:09.520]  不公平的事
[00:14:09.520 --> 00:14:11.520]  我們是接受不了的
[00:14:11.520 --> 00:14:13.520]  很簡單舉一個例子
[00:14:13.520 --> 00:14:15.520]  有一個人
[00:14:15.520 --> 00:14:17.520]  在上環
[00:14:17.520 --> 00:14:19.520]  抱著嬰兒
[00:14:19.520 --> 00:14:21.520]  被外母照顧
[00:14:21.520 --> 00:14:23.520]  預備放下後就上班
[00:14:23.520 --> 00:14:25.520]  誰知那個地方
[00:14:25.520 --> 00:14:27.520]  其實是單程路
[00:14:27.520 --> 00:14:29.520]  單程路就是看一邊
[00:14:29.520 --> 00:14:31.520]  但想不到有輛車
[00:14:31.520 --> 00:14:33.520]  竟然是不守交通規則
[00:14:33.520 --> 00:14:35.520]  向後退
[00:14:35.520 --> 00:14:37.520]  結果怎樣
[00:14:37.520 --> 00:14:39.520]  將他們兩個都撞死了
[00:14:39.520 --> 00:14:41.520]  連嬰兒也死了
[00:14:41.520 --> 00:14:43.520]  法官就判案
[00:14:43.520 --> 00:14:45.520]  就說他犯上了
[00:14:45.520 --> 00:14:47.520]  這個錯
[00:14:47.520 --> 00:14:49.520]  坐八個月牢
[00:14:49.520 --> 00:14:51.520]  你覺得這樣公不公平
[00:14:51.520 --> 00:14:53.520]  我想近年
[00:14:53.520 --> 00:14:55.520]  我更加看到
[00:14:55.520 --> 00:14:57.520]  一些很不公平的事
[00:14:57.520 --> 00:14:59.520]  譬如
[00:14:59.520 --> 00:15:01.520]  一個721事件
[00:15:01.520 --> 00:15:03.520]  蔡玉玲很好
[00:15:03.520 --> 00:15:05.520]  她去查那些車牌
[00:15:05.520 --> 00:15:07.520]  讓我們看到原來當日
[00:15:07.520 --> 00:15:09.520]  那些白衣人究竟是哪些人
[00:15:09.520 --> 00:15:11.520]  來做事
[00:15:11.520 --> 00:15:13.520]  但被人告
[00:15:13.520 --> 00:15:15.520]  但同樣一模一樣的錯
[00:15:15.520 --> 00:15:17.520]  他們認為錯
[00:15:17.520 --> 00:15:19.520]  是《大公報》、《定民匯報》記者
[00:15:19.520 --> 00:15:21.520]  同樣做了一樣的事
[00:15:21.520 --> 00:15:23.520]  但律政司卻輕輕放過
[00:15:23.520 --> 00:15:25.520]  所以你留意到
[00:15:25.520 --> 00:15:27.520]  這樣公不公平呢
[00:15:27.520 --> 00:15:29.520]  一些強姦犯
[00:15:29.520 --> 00:15:31.520]  特別是紀律部隊
[00:15:31.520 --> 00:15:33.520]  都可以保釋
[00:15:33.520 --> 00:15:35.520]  但有些不是強姦
[00:15:35.520 --> 00:15:37.520]  不是殺人放火的人
[00:15:37.520 --> 00:15:39.520]  卻被困在監牢裏面
[00:15:39.520 --> 00:15:41.520]  兩三年都沒有去判案
[00:15:41.520 --> 00:15:43.520]  你覺得公不公平呢
[00:15:43.520 --> 00:15:45.520]  所以是絕對的不公平
[00:15:45.520 --> 00:15:47.520]  不公義
[00:15:47.520 --> 00:15:49.520]  公義就是要審判罪惡
[00:15:49.520 --> 00:15:51.520]  但這裏我們再看看
[00:15:51.520 --> 00:15:53.520]  它說神是公義的
[00:15:53.520 --> 00:15:55.520]  但祂要赦免我們的罪惡
[00:15:55.520 --> 00:15:57.520]  洗淨我們一切的不義
[00:15:57.520 --> 00:15:59.520]  那是否有矛盾呢
[00:15:59.520 --> 00:16:01.520]  但你有沒有留意到
[00:16:01.520 --> 00:16:03.520]  公義之前是甚麼
[00:16:03.520 --> 00:16:05.520]  神是信實的
[00:16:05.520 --> 00:16:07.520]  即神是不會說謊的
[00:16:07.520 --> 00:16:09.520]  那神怎樣要赦免我們的罪惡呢
[00:16:09.520 --> 00:16:11.520]  當然人要有責任
[00:16:11.520 --> 00:16:13.520]  就是我們要承認自己是一個罪人
[00:16:13.520 --> 00:16:15.520]  有罪的人
[00:16:15.520 --> 00:16:17.520]  如果我們真心悔改
[00:16:17.520 --> 00:16:19.520]  神是會赦免的
[00:16:19.520 --> 00:16:21.520]  有時我們會說
[00:16:21.520 --> 00:16:23.520]  不是啊
[00:16:23.520 --> 00:16:25.520]  我犯的罪真是罪孽深重
[00:16:25.520 --> 00:16:27.520]  我自己都不能夠接納自己
[00:16:27.520 --> 00:16:29.520]  所犯的罪
[00:16:29.520 --> 00:16:31.520]  有的
[00:16:31.520 --> 00:16:33.520]  有時我們都會這樣
[00:16:33.520 --> 00:16:35.520]  但如果我們真心悔改
[00:16:35.520 --> 00:16:37.520]  神是會赦免的
[00:16:37.520 --> 00:16:39.520]  很簡單
[00:16:39.520 --> 00:16:41.520]  以賽亞書第一章第十八節
[00:16:41.520 --> 00:16:43.520]  這樣說
[00:16:43.520 --> 00:16:45.520]  你們的罪,雖像諸雄
[00:16:45.520 --> 00:16:47.520]  變成雪白
[00:16:47.520 --> 00:16:49.520]  雖雄如單人
[00:16:49.520 --> 00:16:51.520]  必白猿羊毛
[00:16:51.520 --> 00:16:53.520]  做票驗的都知道
[00:16:53.520 --> 00:16:55.520]  原來由黑飄到白
[00:16:55.520 --> 00:16:57.520]  是容易很多的
[00:16:57.520 --> 00:16:59.520]  但原來由紅色
[00:16:59.520 --> 00:17:01.520]  飄到白色
[00:17:01.520 --> 00:17:03.520]  就難很多了
[00:17:03.520 --> 00:17:05.520]  說你們的罪
[00:17:05.520 --> 00:17:07.520]  好像諸雄那樣
[00:17:07.520 --> 00:17:09.520]  不是吃那些,是赤紅色的
