
[00:00:00.000 --> 00:00:02.920]  今天很想跟大家分享的訊息
[00:03:56.080 --> 00:04:00.040]  出現一些不公平的情況
[00:04:00.040 --> 00:04:01.880]  我們就覺得是不公義
[00:04:01.880 --> 00:04:04.080]  例如一些貧富懸殊
[00:04:04.080 --> 00:04:06.440]  例如你工作的時候的待遇
[00:04:06.440 --> 00:04:09.720]  你可能有些基層是很受壓榨
[00:04:09.720 --> 00:04:12.480]  可能是工時或者因為性別的緣故
[00:04:12.480 --> 00:04:14.840]  同生不同酬等等
[00:04:14.840 --> 00:04:17.120]  甚至有些情況是少數族裔
[00:04:17.120 --> 00:04:18.560]  有些少數民族
[00:04:18.560 --> 00:04:22.600]  你知道香港其實有很多少數族裔的人
[00:04:22.600 --> 00:04:25.560]  甚至有些教育的權益等等
[00:04:25.560 --> 00:04:27.960]  都會有這些題目
[00:04:27.960 --> 00:04:29.720]  但為什麼說社會公義
[00:04:29.720 --> 00:04:32.480]  其實有時候都不是那麼容易說呢
[00:04:32.480 --> 00:04:34.840]  我自己去看
[00:04:34.840 --> 00:04:36.800]  簡單來說有兩個原因
[00:04:36.800 --> 00:04:39.840]  一個是其實當你說社會公義的時候
[00:04:39.840 --> 00:04:43.400]  在社會有不同的人一起參與
[00:04:43.400 --> 00:04:46.440]  如果讓公義的事情真的出現的話
[00:04:46.440 --> 00:04:49.080]  可能會有些資源要再分配
[00:04:49.080 --> 00:04:52.320]  也有些地方可能會牽涉到價值的判斷
[00:04:52.320 --> 00:04:53.160]  我拿一個例子
[00:04:53.160 --> 00:04:57.720]  早幾年外國有些大學
[00:04:57.720 --> 00:05:00.040]  都算是一些頂級的大學
[00:05:00.040 --> 00:05:01.800]  他們有些政策
[00:05:01.800 --> 00:05:04.000]  他們希望社會公義
[00:05:04.000 --> 00:05:07.760]  給一些少數族裔的人一些優勢
[00:05:07.760 --> 00:05:11.360]  是比較容易進去那間學校讀書的
[00:05:11.360 --> 00:05:14.520]  但這件事不是每個人都同意的
[00:05:14.520 --> 00:05:15.120]  你明白嗎
[00:05:15.120 --> 00:05:16.280]  如果你本身
[00:05:16.280 --> 00:05:17.760]  我比你厲害
[00:05:17.760 --> 00:05:20.160]  為什麼我進不去你進去呢
[00:05:20.160 --> 00:05:21.280]  那這個哪是公義呢
[00:05:21.280 --> 00:05:22.160]  你明白嗎
[00:05:22.160 --> 00:05:24.480]  所以有些價值的判斷
[00:05:24.480 --> 00:05:25.640]  所以會在這些的位置
[00:05:25.640 --> 00:05:28.000]  其實當我們說社會公義的時候
[00:05:28.000 --> 00:05:30.000]  就會有這些地方會出現
[00:05:30.000 --> 00:05:34.000]  而我自己最近看了一本書
[00:05:34.000 --> 00:05:35.320]  我覺得很喜歡的就是
[00:05:35.320 --> 00:05:37.320]  美國的一位牧師
[00:05:37.320 --> 00:05:39.000]  應該是美國
[00:05:39.000 --> 00:05:40.000]  Tim Keller
[00:05:40.000 --> 00:05:41.600]  他的一本書叫做
[00:05:41.600 --> 00:05:42.600]  Generous Justice
[00:05:42.600 --> 00:05:43.720]  他裡面有一句說話
[00:05:43.720 --> 00:05:44.960]  我覺得很有意思
[00:05:44.960 --> 00:05:46.760]  他說基督徒怎樣面對著
[00:05:46.760 --> 00:05:48.640]  在不同的社會的人
[00:05:48.640 --> 00:05:50.920]  他們中間的溝通
[00:05:50.920 --> 00:05:51.840]  即是不同的人
[00:05:51.840 --> 00:05:54.080]  不同的群體不同的價值
[00:05:54.080 --> 00:05:56.280]  他提出的一件事叫做
[00:05:56.280 --> 00:06:00.080]  Cooperation
[00:06:00.080 --> 00:06:03.040]  應該是漏了一個字
[00:06:03.040 --> 00:06:08.080]  Humble Cooperation and Respectful Provocation
[00:06:08.080 --> 00:06:09.160]  他所說的就是
[00:06:09.160 --> 00:06:11.400]  當我們跟社會不同的人有對話的時候
[00:06:11.400 --> 00:06:12.440]  第一是
[00:06:12.440 --> 00:06:13.880]  教會或者基督徒
[00:06:13.880 --> 00:06:15.760]  我們要謙卑
[00:06:15.760 --> 00:06:18.920]  我們只是社會裡面的其中一群人
[00:06:18.920 --> 00:06:22.200]  謙卑地去
[00:06:22.200 --> 00:06:23.320]  有一個Cooperation
[00:06:23.320 --> 00:06:25.640]  在一個社會的層面
[00:06:25.640 --> 00:06:27.080]  但是因為其實
[00:06:27.080 --> 00:06:28.360]  社會公義牽涉價值
[00:06:28.360 --> 00:06:29.760]  剛才我說了
[00:06:29.760 --> 00:06:31.000]  所以有些地方
[00:06:31.000 --> 00:06:32.880]  我們不可以完全不理會
[00:06:32.880 --> 00:06:34.520]  我們背後的價值取向
[00:06:34.520 --> 00:06:36.120]  就說我們一起爭取社會公義
[00:06:36.120 --> 00:06:37.400]  其實是很難的
[00:06:37.400 --> 00:06:38.560]  你需要有Respectful
[00:06:38.560 --> 00:06:40.960]  你要去尊重不同的群體
[00:06:40.960 --> 00:06:42.920]  是有不同的主張的
[00:06:42.920 --> 00:06:44.040]  我們有不同的主張
[00:06:44.040 --> 00:06:45.520]  所以Respectful Provocation
[00:06:45.520 --> 00:06:46.680]  我覺得這是一個
[00:06:46.680 --> 00:06:48.520]  非常有意思的角度
[00:06:48.520 --> 00:06:51.080]  和方式去取向
[00:06:51.080 --> 00:06:53.400]  怎樣跟教會以外的人
[00:06:53.400 --> 00:06:54.440]  我們一起的對話
[00:06:54.440 --> 00:06:55.680]  在一個社會裡面
[00:06:55.680 --> 00:06:57.760]  我們很想社會繼續進步
[00:06:57.760 --> 00:06:59.040]  很想社會能夠
[00:06:59.040 --> 00:07:01.360]  繼續在健康裡面成長
[00:07:01.360 --> 00:07:03.560]  作為基督徒可以怎樣去參與等等
[00:07:03.560 --> 00:07:06.480]  其實這些全部都是開場白
[00:07:06.480 --> 00:07:09.960]  因為這些是我這段時間
[00:07:09.960 --> 00:07:11.720]  我自己一直看
[00:07:11.720 --> 00:07:13.680]  我覺得是很有意思的位置
[00:07:13.680 --> 00:07:14.400]  想跟大家分享
[00:07:14.400 --> 00:07:15.480]  因為當然我要分享
[00:07:15.480 --> 00:07:17.680]  是分享聖經的位置
[00:07:17.680 --> 00:07:19.240]  所以我今天想跟大家分享
[00:07:19.240 --> 00:07:20.320]  其實是一個很簡單
[00:07:20.320 --> 00:07:24.400]  一個大家很熟悉的一個故事
[00:07:24.400 --> 00:07:26.800]  將整個港人社會公義
[00:07:26.800 --> 00:07:27.880]  收窄到的範圍
[00:07:27.880 --> 00:07:30.360]  是我們怎樣跟身邊的人相處
[00:07:30.360 --> 00:07:32.400]  你看到那個公仔是說邊緣人
[00:07:32.400 --> 00:07:36.160]  其實我是用很撒瑪利亞人的故事
[00:07:36.160 --> 00:07:39.560]  跟大家去分享
[00:07:39.560 --> 00:07:41.080]  跟大家分享今天的聖經內容
[00:07:41.080 --> 00:07:43.680]  我們怎樣跟身邊的人
[00:07:43.680 --> 00:07:44.680]  其實如果港人社會公義
[00:07:44.680 --> 00:07:47.880]  都會說是你跟不同種族的人
[00:07:47.880 --> 00:07:49.080]  怎樣去相處
[00:07:49.080 --> 00:07:50.360]  怎樣沒有歧視
[00:07:50.360 --> 00:07:52.160]  怎樣不同的人
[00:07:52.160 --> 00:07:54.320]  在同一個社會裡面相處
[00:07:54.320 --> 00:07:55.360]  我想對聖經來說
[00:07:55.360 --> 00:07:55.960]  一個很重要的位置
[00:07:55.960 --> 00:07:57.920]  就是我們怎樣去愛倫社
[00:07:57.920 --> 00:07:59.880]  但是我預備的過程
[00:07:59.880 --> 00:08:00.480]  去到最後的時候
[00:08:00.480 --> 00:08:01.800]  我就跟阿嵐聊天
[00:08:01.800 --> 00:08:04.600]  阿嵐說原來我半年前說過這篇道
[00:08:04.600 --> 00:08:06.440]  我不知道你記不記得
[00:08:06.440 --> 00:08:08.040]  阿嵐半年前是說過這篇道的
[00:08:08.040 --> 00:08:08.520]  我說是嗎
[00:08:08.520 --> 00:08:09.720]  我說沒有人發了太遲
[00:08:09.720 --> 00:08:11.120]  我來不及改
[00:08:11.120 --> 00:08:14.800]  所以今天我想跟大家分享一下
[00:08:14.800 --> 00:08:16.480]  先跟大家交代一些背景
[00:08:16.480 --> 00:08:18.720]  我覺得有時候讀聖經
[00:08:18.720 --> 00:08:20.040]  有很重要的背景
[00:08:20.040 --> 00:08:24.400]  當好撒瑪利亞人的故事的比喻
[00:08:24.400 --> 00:08:27.200]  在第十章的二十五到三十七節
[00:08:27.200 --> 00:08:28.760]  其實它有一個背景的
[00:08:28.760 --> 00:08:31.880]  在第九章五十一節開始的時候
[00:08:31.880 --> 00:08:34.720]  你知道福利福音的三卷
[00:08:34.720 --> 00:08:37.880]  都是在說耶穌先在北部傳道
[00:08:37.880 --> 00:08:38.880]  傳到差不多的時候
[00:08:38.880 --> 00:08:42.080]  就開始南下去耶路撒冷
[00:08:42.080 --> 00:08:43.240]  所以路加坊一樣
[00:08:43.240 --> 00:08:44.640]  九章五十一節的時候
[00:08:44.640 --> 00:08:46.760]  路加坊說
[00:08:46.760 --> 00:08:49.280]  耶穌被接上升的日子到了
[00:08:49.280 --> 00:08:55.120]  他就定義向耶路撒冷南下
[00:08:55.120 --> 00:08:56.040]  而南下
[00:08:56.040 --> 00:08:57.880]  其實如果按照地理
[00:08:57.880 --> 00:09:00.520]  你看到死海是一個長的圈
[00:09:00.520 --> 00:09:02.560]  長的圈的頂部
[00:09:02.560 --> 00:09:05.160]  再過一點點就是耶利哥
[00:09:05.160 --> 00:09:06.360]  所以今天的故事
[00:09:06.360 --> 00:09:08.320]  就是在耶利哥那裡發生
[00:09:08.320 --> 00:09:10.280]  但背景上下文是說
[00:09:10.280 --> 00:09:12.160]  整個大的段落
[00:09:12.160 --> 00:09:13.400]  我看聖經書是在說
[00:09:13.400 --> 00:09:15.720]  其實是在說門徒訓練
[00:09:15.720 --> 00:09:20.160]  當耶穌去耶路撒冷的過程
[00:09:20.160 --> 00:09:21.800]  那個段落裡面
[00:09:21.800 --> 00:09:23.840]  第九章尾到第十章
[00:09:23.840 --> 00:09:26.600]  其實是在說耶穌訓練一群門徒
[00:09:26.600 --> 00:09:29.680]  特別以好撒馬林的比喻
[00:09:29.680 --> 00:09:34.400]  是說中間跟隨耶穌要付的代價
[00:09:34.400 --> 00:09:36.240]  所以這個比喻其實很簡單
[00:09:36.240 --> 00:09:36.920]  稍後讀下去
[00:09:36.920 --> 00:09:39.080]  我想純粹回顧一下
[00:09:39.080 --> 00:09:40.240]  其實是說兩個部分
[00:09:40.240 --> 00:09:44.560]  一個是律法師試探耶穌
[00:09:44.560 --> 00:09:46.360]  問了一個很重要的問題
[00:09:46.360 --> 00:09:49.440]  接著就是律法師再追問耶穌
[00:09:49.440 --> 00:09:51.240]  然後耶穌就說了一個比喻
[00:09:51.240 --> 00:09:53.040]  就是好撒馬林的人的比喻
[00:09:53.040 --> 00:09:59.120]  我們一起讀完這十多個經文
[00:09:59.120 --> 00:10:00.360]  應該看得到吧
[00:10:00.360 --> 00:10:01.280]  你們應該很眼熟
[00:10:01.280 --> 00:10:04.320]  我們一二三
[00:10:04.320 --> 00:10:07.520]  由一個律法師起來試探耶穌
[00:10:07.520 --> 00:10:37.400]  人要顯明自己有禮就對耶穌說
[00:10:37.400 --> 00:10:40.080]  誰是我的鄰舍呢?
[00:10:40.080 --> 00:10:41.640]  耶穌回答說
[00:10:41.640 --> 00:10:46.040]  有一個人從耶路撒冷下耶利哥去
[00:10:46.040 --> 00:10:48.240]  落在強盜手中
[00:10:48.240 --> 00:10:50.720]  他們剝去他的衣裳
[00:10:50.720 --> 00:10:52.760]  把他打個半死
[00:10:52.760 --> 00:10:55.160]  就丟下他走了
[00:10:55.160 --> 00:10:56.360]  三十一節
[00:10:56.360 --> 00:11:00.840]  偶然有一個祭司從這條路下來
[00:11:00.840 --> 00:11:04.520]  看見他就從那邊過去了
[00:11:04.520 --> 00:11:08.400]  又有一個利美人來到這地方
[00:11:08.400 --> 00:11:12.840]  看見他也照樣從那邊過去了
[00:11:12.840 --> 00:11:15.240]  唯有一個撒馬利亞人
[00:11:15.240 --> 00:11:17.680]  走路來到那裡
[00:11:17.680 --> 00:11:20.600]  看見他就動了慈心
[00:11:20.600 --> 00:11:25.400]  上前用酒和酒倒在他的傷處
[00:11:25.400 --> 00:11:27.000]  包裹好了
[00:11:27.000 --> 00:11:30.120]  扶他騎上自己的身後
[00:11:30.120 --> 00:11:33.480]  帶他到店裡照顧他
[00:11:33.480 --> 00:11:36.640]  第二天拿出二千銀子來
[00:11:36.640 --> 00:11:39.000]  交給店主說
[00:11:39.000 --> 00:11:41.040]  你且照顧他
[00:11:41.040 --> 00:11:43.160]  此外所費用的
[00:11:43.160 --> 00:11:45.920]  我回來必還你
[00:11:45.920 --> 00:11:48.040]  你想這三個人
[00:11:48.040 --> 00:11:52.840]  哪一個是落在強盜手中的鄰舍呢?
[00:11:52.840 --> 00:11:55.360]  他說似憐憫他的
[00:11:55.360 --> 00:11:56.560]  耶穌說
[00:11:56.560 --> 00:11:59.480]  你去照樣行吧
[00:11:59.480 --> 00:12:03.320]  我們先祈禱好嗎?
[00:12:03.320 --> 00:12:05.280]  耶穌求祢幫助我們
[00:12:05.280 --> 00:12:09.440]  當我們去中毒
[00:12:09.440 --> 00:12:11.720]  分享祢的說話的時候
[00:12:11.720 --> 00:12:14.440]  教導我們愛淪捨
[00:12:14.440 --> 00:12:18.080]  教導我們如何在社會裡面
[00:12:18.080 --> 00:12:20.560]  去實踐公義
[00:12:20.560 --> 00:12:22.280]  主我們所認識的不多
[00:12:22.280 --> 00:12:23.560]  但是真理的主
[00:12:23.560 --> 00:12:26.040]  我們相信祢能夠給我們智慧
[00:12:26.040 --> 00:12:27.760]  求祢繼續引導我們以下的時間
[00:12:27.760 --> 00:12:28.560]  聽我們的祈禱
[00:12:28.560 --> 00:12:29.840]  奉主的名
[00:12:29.840 --> 00:12:31.840]  Amen
[00:12:31.840 --> 00:12:34.760]  上次Tommy問了很多故事
[00:12:34.760 --> 00:12:36.480]  哪個主角哪個主角哪個主角
[00:12:36.480 --> 00:12:38.080]  我就問一下
[00:12:38.080 --> 00:12:39.480]  你覺得你讀完之後
[00:12:39.480 --> 00:12:41.360]  整個好撒瑪利亞人的比喻
[00:12:41.360 --> 00:12:43.400]  主角是誰呢?
[00:12:43.400 --> 00:12:44.400]  你暫時不用回答我
[00:12:44.400 --> 00:12:47.120]  你先猜一下
[00:12:47.120 --> 00:12:50.080]  我想透過三個角色
[00:12:50.080 --> 00:12:51.520]  跟大家分享這段經文
[00:12:51.520 --> 00:12:52.720]  可能有些你都聽過
[00:12:52.720 --> 00:12:54.840]  我會照樣聽
[00:12:54.840 --> 00:12:56.040]  你再聽一次
[00:12:56.040 --> 00:12:57.840]  第一個我想選的就是律法師
[00:12:57.840 --> 00:13:02.800]  律法師是指猶太群體的那些民事
[00:13:02.800 --> 00:13:04.600]  他們其實是一些很聰明的人
[00:13:04.600 --> 00:13:05.960]  很有權威的
[00:13:05.960 --> 00:13:08.760]  他對於律法師
[00:13:08.760 --> 00:13:11.120]  就是Expert in Law
[00:13:11.120 --> 00:13:12.440]  他對於摩西律法
[00:13:12.440 --> 00:13:14.360]  你知道以色列的猶太群體
[00:13:14.360 --> 00:13:15.840]  他們的律法
[00:13:15.840 --> 00:13:17.240]  就是他們的群體
[00:13:17.240 --> 00:13:19.200]  他們的宗教和政治
[00:13:19.200 --> 00:13:21.160]  全部是integrated的
[00:13:21.160 --> 00:13:23.760]  所以律法師本身
[00:13:23.760 --> 00:13:25.800]  他除了在摩西的律法有權威
[00:13:25.800 --> 00:13:29.160]  他們在社會上是有名望和權勢的
[00:13:29.160 --> 00:13:32.160]  他們解釋聖經是有權威的
[00:13:32.160 --> 00:13:34.080]  如果你問我今天在這裡解釋聖經
[00:13:34.080 --> 00:13:34.880]  誰最厲害呢?
[00:13:34.880 --> 00:13:37.840]  我個人覺得是Donald比較厲害
[00:13:37.840 --> 00:13:40.520]  所以有些人一走出來的時候
[00:13:40.520 --> 00:13:42.840]  他很清楚的
[00:13:42.840 --> 00:13:44.760]  但是當《新日聖經》記載
[00:13:44.760 --> 00:13:45.920]  特別是《路加福音》第十一章
[00:13:45.920 --> 00:13:47.880]  說這些律法師
[00:13:47.880 --> 00:13:49.240]  他們的確有權威
[00:13:49.240 --> 00:13:51.280]  但是他們是強迫百姓
[00:13:51.280 --> 00:13:54.880]  去遵守他們對律法的解釋
[00:13:54.880 --> 00:13:59.320]  但是他們會抗拒先知所傳的訊息
[00:13:59.320 --> 00:14:06.520]  所以當律法師去跟耶穌說的時候
[00:14:06.520 --> 00:14:08.120]  經文你一開始讀的時候
[00:14:08.120 --> 00:14:08.960]  讀得很有趣
[00:14:08.960 --> 00:14:12.640]  律法師去試探耶穌
[00:14:12.640 --> 00:14:13.920]  他有一個intention
[00:14:13.920 --> 00:14:15.280]  他先去試試你
[00:14:15.280 --> 00:14:16.840]  律法師很厲害
[00:14:16.840 --> 00:14:17.920]  他試試你
[00:14:17.920 --> 00:14:18.760]  你拿什麼試呢?
[00:14:18.760 --> 00:14:20.240]  就打一條很厲害的
[00:14:20.240 --> 00:14:24.280]  我做什麼事情才能夠承受永生呢?
[00:14:24.280 --> 00:14:25.520]  耶穌就問
[00:14:25.520 --> 00:14:27.200]  你讀的是什麼?
[00:14:27.200 --> 00:14:29.280]  你念的是什麼?
[00:14:29.280 --> 00:14:30.280]  律法師嘛
[00:14:30.280 --> 00:14:31.600]  你肯定自己很清楚
[00:14:31.600 --> 00:14:35.280]  他們讀聖經不只是看的
[00:14:35.280 --> 00:14:37.840]  他們讀的會背誦的
[00:14:37.840 --> 00:14:39.560]  你念的是什麼?
[00:14:39.560 --> 00:14:42.560]  他就引述兩段經文
[00:14:42.560 --> 00:14:45.200]  就是要愛盡心盡性盡義盡力
[00:14:45.200 --> 00:14:50.280]  愛神和愛人如同愛自己
[00:14:50.280 --> 00:14:51.680]  有趣的是
[00:14:51.680 --> 00:14:53.360]  你看回那本書
[00:14:53.360 --> 00:14:55.040]  少數地
[00:14:55.040 --> 00:14:58.320]  耶穌是肯定他的答案的
[00:14:58.320 --> 00:14:59.560]  通常都是
[00:14:59.560 --> 00:15:01.240]  你這樣不行
[00:15:01.240 --> 00:15:03.120]  通常都是爭辯的
[00:15:03.120 --> 00:15:03.640]  但不是
[00:15:03.640 --> 00:15:06.680]  他肯定他的答案
[00:15:06.680 --> 00:15:07.840]  他說
[00:15:07.840 --> 00:15:11.440]  你說的是對的
[00:15:11.440 --> 00:15:13.040]  你回答的事
[00:15:13.040 --> 00:15:15.480]  你這樣行
[00:15:15.480 --> 00:15:19.520]  就必得永生
[00:15:19.520 --> 00:15:24.240]  可以做得好就上天堂了
[00:15:24.240 --> 00:15:26.240]  多重要啊
[00:15:26.240 --> 00:15:26.840]  是不是這樣呢?
[00:15:26.840 --> 00:15:28.840]  一會兒再講下去
[00:15:28.840 --> 00:15:31.000]  這個律法師
[00:15:31.000 --> 00:15:32.800]  他好像答完了
[00:15:32.800 --> 00:15:33.840]  是不是我答完了?
[00:15:33.840 --> 00:15:34.320]  是啊
[00:15:34.320 --> 00:15:36.160]  那你照樣做就行了
[00:15:36.160 --> 00:15:38.240]  然後那個律法師說
[00:15:38.240 --> 00:15:43.440]  要顯明自己有利
[00:15:43.440 --> 00:15:46.000]  耶穌也肯定我
[00:15:46.000 --> 00:15:48.000]  你知道那時候是很少數的
[00:15:48.000 --> 00:15:49.040]  再問你一句
[00:15:49.040 --> 00:15:50.040]  再問下去
[00:15:50.040 --> 00:15:51.040]  然後說
[00:15:51.040 --> 00:15:54.920]  誰是我的鄰舍?
[00:15:54.920 --> 00:15:56.920]  為什麼會這樣問呢?
[00:15:56.920 --> 00:15:58.600]  因為當時
[00:15:58.600 --> 00:16:02.520]  其實誰是猶太人的鄰舍呢?
[00:16:02.520 --> 00:16:04.840]  在《理美記》十九章十八節
[00:16:04.840 --> 00:16:06.640]  其實那段前後的經文
[00:16:06.640 --> 00:16:08.200]  是有些爭議的
[00:16:08.200 --> 00:16:09.920]  本身十九章十八節
[00:16:09.920 --> 00:16:13.160]  說的是直接指到猶太群體
[00:16:13.160 --> 00:16:14.960]  就是說我的鄰舍是誰呢?
[00:16:14.960 --> 00:16:15.800]  自己有
[00:16:15.800 --> 00:16:16.560]  格杰蘭
[00:16:16.560 --> 00:16:18.560]  那些就是我的鄰舍
[00:16:18.560 --> 00:16:21.440]  但是當經文再下落一點的時候
[00:16:21.440 --> 00:16:24.520]  其實他不只是在說要顧自己的鄰舍
[00:16:24.520 --> 00:16:26.880]  要顧外族的那些人
[00:16:26.880 --> 00:16:29.440]  所以他要在那個時候
[00:16:29.440 --> 00:16:30.720]  顯明自己有利
[00:16:30.720 --> 00:16:31.720]  再問下去
[00:16:31.720 --> 00:16:32.640]  再問耶穌
[00:16:32.640 --> 00:16:37.120]  然後耶穌就在那個時候
[00:16:37.120 --> 00:16:44.360]  說了好撒瑪利亞人的故事
[00:16:44.360 --> 00:16:48.720]  我覺得到了這個時候
[00:16:48.720 --> 00:16:49.600]  耶穌一直強調
[00:16:49.600 --> 00:16:51.200]  你看到二十八節三十七節都是
[00:16:51.200 --> 00:16:53.400]  總之你要去做
[00:16:53.400 --> 00:16:54.680]  我想這個不是太難明白
[00:16:54.680 --> 00:16:56.000]  看聖經看完之後
[00:16:56.000 --> 00:16:56.880]  叫你行道
[00:16:56.880 --> 00:16:58.000]  不要只是單單聽道
[00:16:58.000 --> 00:16:59.400]  我想大家可能聽過很多次了
[00:16:59.400 --> 00:17:00.400]  沒什麼特別
[00:17:00.400 --> 00:17:01.480]  當我一直去想的時候
[00:17:01.480 --> 00:17:02.320]  我發覺有一個東西
[00:17:02.320 --> 00:17:06.280]  我覺得這個時候有什麼特別呢?
[00:17:06.280 --> 00:17:09.120]  其實他再問下去
[00:17:09.120 --> 00:17:11.560]  耶穌也沒有說再問下去是不好的
[00:17:11.560 --> 00:17:12.960]  只不過耶穌再問
[00:17:12.960 --> 00:17:14.480]  他問得這麼清楚
[00:17:14.480 --> 00:17:15.840]  他還是在說
[00:17:15.840 --> 00:17:17.000]  回過頭來
[00:17:17.000 --> 00:17:19.920]  還是叫他行動
[00:17:19.920 --> 00:17:21.160]  我一直反省的時候
[00:17:21.160 --> 00:17:21.840]  我自己去想
[00:17:21.840 --> 00:17:23.480]  其實有時候我們的信仰也是
[00:17:23.480 --> 00:17:25.920]  有些地方我們是要問到死的
[00:17:25.920 --> 00:17:27.640]  我大概知道很籠統
[00:17:27.640 --> 00:17:29.360]  我行不通的
[00:17:29.360 --> 00:17:30.320]  這樣不可行
[00:17:30.320 --> 00:17:31.360]  再問
[00:17:31.360 --> 00:17:33.200]  但是問下去就要去走
[00:17:33.200 --> 00:17:33.880]  我想說的是
[00:17:33.880 --> 00:17:38.120]  有時候我們特別在一些困難的題目
