
[00:00:00.000 --> 00:00:04.300]  每逢一個系列到最後一個訊息
[00:05:09.800 --> 00:05:12.600]  甚至蓋薩的家人來傳福音
[00:05:12.600 --> 00:05:15.300]  這一切都在神的手裡
[00:05:15.300 --> 00:05:20.000]  是向那些有權並有影響力的人來傳福音
[00:05:20.000 --> 00:05:23.000]  這一切都是神的旨意
[00:05:23.000 --> 00:05:24.400]  看完了結果
[00:05:24.400 --> 00:05:26.300]  我們現在又要回去
[00:05:26.300 --> 00:05:31.500]  看看保羅是如何遇難
[00:05:31.500 --> 00:05:36.300]  保羅這次有四個身份在這個旅程上
[00:05:36.300 --> 00:05:39.800]  第一個身份是一個勸告者
[00:05:39.800 --> 00:05:43.000]  他這次會和盧家醫生
[00:05:43.000 --> 00:05:47.500]  和一個叫阿利達古的人一起上路
[00:05:47.500 --> 00:05:51.300]  盧家醫生當然是保羅的私人醫生
[00:05:51.300 --> 00:05:55.700]  阿利達古在《哥羅西書》的四章十節
[00:05:55.700 --> 00:06:00.700]  說阿利達古是和保羅同坐監獄的人
[00:06:00.700 --> 00:06:04.500]  這個阿利達古很可能是保羅的僕人
[00:06:04.500 --> 00:06:08.700]  他甘願和保羅一起坐監來服侍他
[00:06:08.700 --> 00:06:14.000]  也有可能這個人是保羅在監獄形式
[00:06:14.000 --> 00:06:15.300]  帶領他信主
[00:06:15.300 --> 00:06:19.500]  以致他願意跟隨保羅成為他的僕人
[00:06:19.500 --> 00:06:24.500]  不單止這個旅程上只有保羅一個囚犯
[00:06:24.500 --> 00:06:29.800]  百夫長尤樓就是帶領保羅去羅馬的官
[00:06:29.800 --> 00:06:33.300]  他的手下其實是有其他的囚犯
[00:06:33.300 --> 00:06:36.700]  原來希臘文是非常具體
[00:06:36.700 --> 00:06:38.500]  說一件事的時候
[00:06:38.500 --> 00:06:42.300]  是有不同的和相同的分別
[00:06:42.300 --> 00:06:44.800]  什麼叫做不同和相同?
[00:06:44.800 --> 00:06:46.300]  說到囚犯
[00:06:46.300 --> 00:06:49.100]  是有好像保羅相同的囚犯
[00:06:49.100 --> 00:06:51.700]  或者和保羅不同的囚犯
[00:06:51.700 --> 00:06:56.400]  這裡所用的文法是不同的囚犯
[00:06:56.400 --> 00:06:59.100]  保羅未被定罪
[00:06:59.100 --> 00:07:02.400]  他去見羅馬王是要上訴
[00:07:02.400 --> 00:07:06.600]  所以其他的囚犯已經被定罪
[00:07:06.600 --> 00:07:11.300]  有很多可能已經是死囚
[00:07:11.300 --> 00:07:13.400]  這絕對是神的恩典
[00:07:13.400 --> 00:07:16.500]  在這群死囚最後的旅程當中
[00:07:16.500 --> 00:07:20.600]  仍然神給他們有機會能夠接觸到保羅
[00:07:20.600 --> 00:07:22.600]  能夠帶領他們信主
[00:07:22.600 --> 00:07:24.900]  給他們有永生的盼望
[00:07:24.900 --> 00:07:27.000]  這個百夫長尤樓
[00:07:27.000 --> 00:07:32.100]  在雪蓋薩利亞找到了一艘細船去西頓
[00:07:32.100 --> 00:07:36.600]  西頓是距離蓋薩利亞八十里的地方
[00:07:36.600 --> 00:07:37.700]  去到西頓
[00:07:37.700 --> 00:07:40.300]  保羅是可以探望他的朋友
[00:07:40.300 --> 00:07:42.400]  而且還可以買到一些
[00:07:42.400 --> 00:07:44.900]  他日常需要的用品
[00:07:44.900 --> 00:07:47.300]  在旅程上使用
[00:07:47.300 --> 00:07:50.200]  從西頓去到梅拉這個地方
[00:07:50.200 --> 00:07:51.700]  如果你看這個地圖
[00:07:51.700 --> 00:07:53.400]  是向西走
[00:07:53.400 --> 00:07:56.600]  但是剛剛他們就遇見西風
[00:07:56.600 --> 00:07:59.200]  所以迎面就有風吹來
[00:07:59.200 --> 00:08:02.600]  開始是遇見有風浪
[00:08:02.600 --> 00:08:05.200]  去到梅拉這個百夫長尤樓
[00:08:05.200 --> 00:08:07.300]  就找到另外一艘船
[00:08:07.300 --> 00:08:09.600]  是運送商品的大船
[00:08:09.600 --> 00:08:10.700]  運送食物
[00:08:10.700 --> 00:08:13.400]  由埃及去到羅馬
[00:08:13.400 --> 00:08:15.000]  去到意大利
[00:08:15.000 --> 00:08:17.800]  原來羅馬大部分的食物
[00:08:17.800 --> 00:08:20.200]  都是由埃及運送去
[00:08:20.200 --> 00:08:23.400]  所以羅馬政府對於這些商船
[00:08:23.400 --> 00:08:26.300]  是非常之的優待
[00:08:26.300 --> 00:08:28.400]  稍後我們就會看到
[00:08:28.400 --> 00:08:32.100]  一共在船上有276個人
[00:08:32.100 --> 00:08:36.200]  包括保羅和其他的囚犯
[00:08:36.200 --> 00:08:40.000]  這個強風又一次是吹來
[00:08:40.000 --> 00:08:41.200]  經文告訴我們
[00:08:41.200 --> 00:08:45.500]  很多天他們才走了130里
[00:08:45.500 --> 00:08:48.900]  由梅拉他們就去到格尼土
[00:08:48.900 --> 00:08:52.200]  再由格尼土向西南偏南
[00:08:52.200 --> 00:08:56.200]  去到一個叫做克里特島的地方
[00:08:56.200 --> 00:08:58.900]  再繞過薩摩尼
[00:08:58.900 --> 00:09:02.100]  去到佳澳這個港口
[00:09:02.100 --> 00:09:05.200]  去到佳澳他們就要作一個決定
[00:09:05.200 --> 00:09:09.300]  究竟佳澳是否在這裡過冬
[00:09:09.300 --> 00:09:12.000]  為何要在佳澳過冬
[00:09:12.000 --> 00:09:13.800]  原來經文告訴我們
[00:09:13.800 --> 00:09:16.300]  當時是禁食的日子
[00:09:16.300 --> 00:09:19.400]  禁食正是猶太人的贖罪日
[00:09:19.400 --> 00:09:21.000]  是他們的七月
[00:09:21.000 --> 00:09:24.100]  是我們的九月至十月間
[00:09:24.100 --> 00:09:28.800]  這個時候水手都知道行船是非常難
[00:09:28.800 --> 00:09:32.200]  因為在地中海是有風暴
[00:09:32.200 --> 00:09:36.700]  九月至十一月根本是很難行船
[00:09:36.700 --> 00:09:41.700]  由十一月至二月根本是不可能
[00:09:41.700 --> 00:09:43.300]  從香港來的
[00:09:43.300 --> 00:09:45.500]  我們都知道香港都是
[00:09:45.500 --> 00:09:48.600]  五六月就開始打颱風
[00:09:48.600 --> 00:09:49.800]  打到什麼時候
[00:09:49.800 --> 00:09:51.700]  大概十月
[00:09:51.700 --> 00:09:55.700]  地中海的這些風暴就稍為遲一點
[00:09:55.700 --> 00:09:59.000]  由八九月打到二月
[00:09:59.000 --> 00:10:02.100]  所以他們要作一個決定
[00:10:02.100 --> 00:10:05.700]  是否在佳澳逗留
[00:10:05.700 --> 00:10:09.700]  但也有人建議應該開船去
[00:10:09.700 --> 00:10:13.300]  四十里以外的匪尼基這個地方
[00:10:13.300 --> 00:10:15.300]  為何要去那裡
[00:10:15.300 --> 00:10:18.800]  原來匪尼基是比較掩蔽
[00:10:18.800 --> 00:10:21.700]  而佳澳這個地方很空曠
[00:10:21.700 --> 00:10:24.800]  打起風來就很混亂
[00:10:24.800 --> 00:10:30.300]  所以當時有很多人說應該去匪尼基這個地方
[00:10:30.300 --> 00:10:34.300]  保羅就建議應該留在佳澳
[00:10:34.300 --> 00:10:37.100]  不要向前去匪尼基
[00:10:37.100 --> 00:10:41.100]  經文是《術語仕途》行傳的二十七章十節
[00:10:41.100 --> 00:10:45.600]  保羅說我們應該留在佳澳
[00:10:45.600 --> 00:10:49.300]  有人認為是否神給他的預言
[00:10:49.300 --> 00:10:50.900]  叫他留在佳澳呢
[00:10:50.900 --> 00:10:52.700]  其實我相信不是
[00:10:52.700 --> 00:10:55.500]  希臘文的原文的意思是
[00:10:55.500 --> 00:10:59.000]  從我過去的經驗
[00:10:59.000 --> 00:11:01.600]  我認為最好留在佳澳
[00:11:01.600 --> 00:11:05.300]  在哥倫多後書的十一章二十五節給我們看到
[00:11:05.300 --> 00:11:09.400]  原來保羅曾經三次遇見沉船
[00:11:09.400 --> 00:11:10.700]  遇見海難
[00:11:10.700 --> 00:11:13.800]  所以他是非常有經驗
[00:11:13.800 --> 00:11:16.300]  其他的水手就不是了
[00:11:16.300 --> 00:11:17.300]  我剛才說
[00:11:17.300 --> 00:11:19.800]  這個佳澳的地方太空曠
[00:11:19.800 --> 00:11:22.300]  所以他們要去匪尼基
[00:11:22.300 --> 00:11:26.500]  而這個百夫長也問那些專家
[00:11:26.500 --> 00:11:28.700]  就是船長和船員
[00:11:28.700 --> 00:11:31.000]  究竟應不應該去匪尼基
[00:11:31.000 --> 00:11:33.600]  船長也認為要去匪尼基
[00:11:33.600 --> 00:11:35.900]  這就是專家的意見
[00:11:35.900 --> 00:11:40.400]  還有大多數人都是這樣主張
[00:11:40.400 --> 00:11:42.700]  其實在聖經裡面你真的看
[00:11:42.700 --> 00:11:47.500]  可以說百分之百少數服從多數都是錯的
[00:11:47.500 --> 00:11:49.300]  另外
[00:11:49.300 --> 00:11:51.600]  令他們信心大增的就是
[00:11:51.600 --> 00:11:54.100]  當時開始吹南風
[00:11:54.100 --> 00:11:56.000]  溫柔的南風
[00:11:56.000 --> 00:11:58.400]  他們要向西北面走
[00:11:58.400 --> 00:12:00.600]  去匪尼基
[00:12:00.600 --> 00:12:03.700]  開始吹南風就對了
[00:12:03.700 --> 00:12:05.600]  天時地利人和
[00:12:05.600 --> 00:12:08.600]  還不是神叫我們去匪尼基
[00:12:08.600 --> 00:12:11.100]  結果出現了什麼問題
[00:12:11.100 --> 00:12:12.800]  大件事
[00:12:12.800 --> 00:12:15.000]  十號風球
[00:12:15.000 --> 00:12:16.500]  打了大風
[00:12:16.500 --> 00:12:22.300]  溫柔的南風突然間變了龐大的巨風
[00:12:22.300 --> 00:12:25.500]  這個英文就是用到「太寬」這個字
[00:12:25.500 --> 00:12:28.700]  就是我們香港人所熟悉的颱風
[00:12:28.700 --> 00:12:31.600]  而希臘文加上拉丁文
[00:12:31.600 --> 00:12:34.200]  水手用的那個名字是什麼
[00:12:34.200 --> 00:12:36.500]  叫做「有拉格羅」
[00:12:36.500 --> 00:12:39.700]  這個意思就是由東北面吹來的風
[00:12:39.700 --> 00:12:43.200]  由東北面來的這些風暴
[00:12:43.200 --> 00:12:47.300]  當時那艘船完全沒有辦法控制
[00:12:47.300 --> 00:12:50.000]  向南面來是漂流
[00:12:50.000 --> 00:12:52.400]  一漂就是二十三里
[00:12:52.400 --> 00:12:54.900]  去到一個高大島那裡
[00:12:54.900 --> 00:12:55.900]  去到那裡
[00:12:55.900 --> 00:12:58.700]  那些水手把船尾的救生艇
[00:12:58.700 --> 00:13:01.000]  拉上了大船裡面
[00:13:01.000 --> 00:13:02.000]  為什麼
[00:13:02.000 --> 00:13:03.500]  因為風暴大的時候
[00:13:03.500 --> 00:13:06.300]  那艘救生艇拼命撞壞了大船
[00:13:06.300 --> 00:13:09.100]  遲早就連大船也撞壞了
[00:13:09.100 --> 00:13:12.200]  所以他們把救生艇拉上來
[00:13:12.200 --> 00:13:16.500]  他們拼命令到那艘船能夠飄起來
[00:13:16.500 --> 00:13:19.700]  他們還把繩子綁著船身
[00:13:19.700 --> 00:13:20.700]  為什麼
[00:13:20.700 --> 00:13:23.900]  怕那艘船會散了
[00:13:23.900 --> 00:13:26.400]  把那個風帆都拉下來了
[00:13:26.400 --> 00:13:29.600]  不會繼續吃風繼續漂流
[00:13:29.600 --> 00:13:32.300]  第二天他們甚至把所有的小物
[00:13:32.300 --> 00:13:34.200]  扔進海裡
[00:13:34.200 --> 00:13:36.200]  你說有沒有搞錯
[00:13:36.200 --> 00:13:37.900]  這是一艘雙船
[00:13:37.900 --> 00:13:41.200]  就是要運那些小物去到意大利
[00:13:41.200 --> 00:13:43.000]  連小物都不要
[00:13:43.000 --> 00:13:45.600]  這些都是錢財身外物
[00:13:45.600 --> 00:13:47.400]  命要緊
[00:13:47.400 --> 00:13:48.800]  船都快要沉了
[00:13:48.800 --> 00:13:51.400]  用這些食物有什麼用
[00:13:51.400 --> 00:13:55.800]  第三天甚至他們連家具都扔進海裡
[00:13:55.800 --> 00:13:59.700]  我相信他們連床都扔進海裡
[00:13:59.700 --> 00:14:01.700]  睡覺也不用
[00:14:01.700 --> 00:14:05.700]  還有他們根本連太陽月亮星星都看不到
[00:14:05.700 --> 00:14:07.600]  烏雲密佈
[00:14:07.600 --> 00:14:11.200]  這個我們知道是古代人行船
[00:14:11.200 --> 00:14:13.200]  定方位是怎樣定的
[00:14:13.200 --> 00:14:16.600]  現在就有很多先進的儀器幫助
[00:14:16.600 --> 00:14:18.200]  GPS什麼的
[00:14:18.200 --> 00:14:20.000]  以前沒有這些的
[00:14:20.000 --> 00:14:22.200]  全部都是看太陽月亮星星
[00:14:22.200 --> 00:14:25.600]  現在根本不知道船的方位在哪裡
[00:14:25.600 --> 00:14:28.200]  完全是絕望
[00:14:28.200 --> 00:14:31.800]  這裡教我們什麼
[00:14:31.800 --> 00:14:34.400]  有四樣東西我們能夠學到
[00:14:34.400 --> 00:14:37.300]  當我們在這裡等待神的時候
[00:14:37.300 --> 00:14:39.400]  很多人就等不及
[00:14:39.400 --> 00:14:43.200]  正如《使徒行轉》的二十七章九節所說的
[00:14:43.200 --> 00:14:45.800]  「日子久了」
[00:14:45.800 --> 00:14:47.300]  等不及了
[00:14:47.300 --> 00:14:49.100]  很多天了
[00:14:49.100 --> 00:14:52.000]  很多時候我們在這裡等待神的時候都會說
[00:14:52.000 --> 00:14:53.000]  不行了
[00:14:53.000 --> 00:14:55.000]  我要自己做點事才行
[00:14:55.000 --> 00:14:57.800]  神都不知道能不能聽到我說話
[00:14:57.800 --> 00:14:59.400]  第二樣呢
[00:14:59.400 --> 00:15:01.600]  專家的意見
[00:15:01.600 --> 00:15:04.000]  問問船長問問船員
[00:15:04.000 --> 00:15:06.300]  他們一定知道的
[00:15:06.300 --> 00:15:08.800]  我們自己有問題的時候怎麼辦
[00:15:08.800 --> 00:15:11.400]  馬上拿起手機打電話
[00:15:11.400 --> 00:15:14.200]  親朋戚友逐個去問
[00:15:14.200 --> 00:15:16.200]  你有沒有遇見這樣的事
[00:15:16.200 --> 00:15:18.200]  應該要怎麼做
[00:15:18.200 --> 00:15:20.300]  或者走上網上
[00:15:20.300 --> 00:15:21.800]  找一找
[00:15:21.800 --> 00:15:22.800]  看遍了
[00:15:22.800 --> 00:15:24.100]  越看越害怕
[00:15:24.100 --> 00:15:27.300]  只會自己嚇自己
[00:15:27.300 --> 00:15:28.800]  問所有的朋友
[00:15:28.800 --> 00:15:30.200]  不會錯吧
[00:15:30.200 --> 00:15:33.800]  網上當然是專家的意見
[00:15:33.800 --> 00:15:36.400]  而不是等候神
[00:15:36.400 --> 00:15:37.900]  還有呢
[00:15:37.900 --> 00:15:39.800]  眾人的意見
[00:15:39.800 --> 00:15:41.600]  人多當然是對的
[00:15:41.600 --> 00:15:43.800]  我剛才打了電話給十個朋友
[00:15:43.800 --> 00:15:45.600]  六個都是這樣說
[00:15:45.600 --> 00:15:47.800]  沒錯了
[00:15:47.800 --> 00:15:49.600]  但是聖經裡面
[00:15:49.600 --> 00:15:51.900]  少數服從多數
[00:15:51.900 --> 00:15:54.100]  一定是錯的
[00:15:54.100 --> 00:15:58.400]  令我想起我很久以前在香港看的電視節目
[00:15:58.400 --> 00:16:02.600]  那個主持人叫所有的老公走上台
[00:16:02.600 --> 00:16:04.400]  跟這班老公說
[00:16:04.400 --> 00:16:06.400]  怕老婆的站在左邊
[00:16:06.400 --> 00:16:08.800]  不怕老婆的站在右邊
[00:16:08.800 --> 00:16:12.300]  突然間整班男士
[00:16:12.300 --> 00:16:13.300]  你爭我奪
[00:16:13.300 --> 00:16:16.600]  個個都走到左邊
[00:16:16.600 --> 00:16:18.800]  那個司儀看右邊
[00:16:18.800 --> 00:16:20.200]  只有一個人
[00:16:20.200 --> 00:16:21.400]  奇貌不揚
[00:16:21.400 --> 00:16:23.000]  矮矮小小
[00:16:23.000 --> 00:16:24.200]  高大威猛那些
[00:16:24.200 --> 00:16:26.900]  全部走到左邊怕老婆
[00:16:26.900 --> 00:16:28.600]  為什麼這個人這麼厲害
[00:16:28.600 --> 00:16:30.300]  走去訪問他
[00:16:30.300 --> 00:16:32.100]  你有什麼秘訣
[00:16:32.100 --> 00:16:33.000]  個個都怕老婆
[00:16:33.000 --> 00:16:34.500]  你不怕老婆
[00:16:34.500 --> 00:16:35.700]  這個人說
[00:16:35.700 --> 00:16:37.400]  我的秘訣就是
[00:16:37.400 --> 00:16:39.200]  我老婆告訴我
[00:16:39.200 --> 00:16:42.700]  人多的地方你千萬不要去
[00:16:42.700 --> 00:16:44.900]  千萬不要靠近
[00:16:44.900 --> 00:16:49.100]  原來最怕老婆的站在右邊
[00:16:49.100 --> 00:16:52.200]  但是這個人的太太真的很有智慧
[00:16:52.200 --> 00:16:53.900]  這就是聖經教我們
[00:16:53.900 --> 00:16:55.800]  人多你不要靠近
[00:16:55.800 --> 00:16:57.900]  正在錯的
[00:16:57.900 --> 00:17:00.100]  聖經裡面有教我們
[00:17:00.100 --> 00:17:01.800]  十二探子
[00:17:01.800 --> 00:17:03.400]  走到迦南地
[00:17:03.400 --> 00:17:05.200]  規探完十個探子都說
[00:17:05.200 --> 00:17:06.000]  不要進去
[00:17:06.000 --> 00:17:07.400]  有巨人
[00:17:07.400 --> 00:17:09.300]  兩個探子說要進去
[00:17:09.300 --> 00:17:11.200]  結果少數服從多數
[00:17:11.200 --> 00:17:12.300]  不進去
[00:17:12.300 --> 00:17:14.000]  神就罰他們
[00:17:14.000 --> 00:17:16.200]  二十歲開外所有的男丁
[00:17:16.200 --> 00:17:18.500]  都不可以進入迦南地
[00:17:18.500 --> 00:17:20.000]  只有兩個可以進去
[00:17:20.000 --> 00:17:21.200]  哪兩個?
[00:17:21.200 --> 00:17:24.300]  說要進入迦南的兩個探子
[00:17:24.300 --> 00:17:28.400]  約書亞和迦南
[00:17:28.400 --> 00:17:29.300]  掃羅呢
[00:17:29.300 --> 00:17:30.800]  掃羅王
[00:17:30.800 --> 00:17:33.600]  個個都說要選這個出來
[00:17:33.600 --> 00:17:35.200]  個個都說他高大威猛
[00:17:35.200 --> 00:17:36.300]  說他夠靚仔
[00:17:36.300 --> 00:17:38.300]  我們要擁他為王
[00:17:38.300 --> 00:17:39.900]  結果大部分人
[00:17:39.900 --> 00:17:41.500]  所選出來的
[00:17:41.500 --> 00:17:44.000]  就不是合神心意那個
[00:17:44.000 --> 00:17:46.700]  大衛才是合神心意
[00:17:46.700 --> 00:17:49.000]  所以我時時都說在基督教
[00:17:49.000 --> 00:17:51.000]  千萬不要投票
[00:17:51.000 --> 00:17:52.300]  但是很可惜
[00:17:52.300 --> 00:17:54.500]  很多時候的理事會就是怎樣
[00:17:54.500 --> 00:17:57.800]  投票來決定
[00:17:57.800 --> 00:17:58.900]  還有呢
[00:17:58.900 --> 00:18:02.400]  第四項理想的條件
[00:18:02.400 --> 00:18:03.400]  很多人就會說
[00:18:03.400 --> 00:18:05.500]  哎呀!我想這樣做啊神
[00:18:05.500 --> 00:18:07.900]  然後就禱告一下
[00:18:07.900 --> 00:18:10.700]  然後看看有沒有環境改變
[00:18:10.700 --> 00:18:12.400]  其實心裡很想這樣做
[00:18:12.400 --> 00:18:14.000]  每樣東西看出來都好像說
[00:18:14.000 --> 00:18:16.100]  哎呀!神真的叫我這樣做
[00:18:16.100 --> 00:18:19.100]  越看就越像是神叫你做的
[00:18:19.100 --> 00:18:20.100]  明明不是的
[00:18:20.100 --> 00:18:21.400]  你都覺得是
[00:18:21.400 --> 00:18:23.600]  就好像看到吹一點點的南風
[00:18:23.600 --> 00:18:25.000]  他們就說
[00:18:25.000 --> 00:18:26.400]  哇!還不是神的旨意
[00:18:26.400 --> 00:18:27.400]  叫我們去那邊
[00:18:27.400 --> 00:18:29.200]  一定是啦
[00:18:29.200 --> 00:18:31.400]  結果弄出一個大頭佛
[00:18:31.400 --> 00:18:32.600]  遇見風暴
[00:18:32.600 --> 00:18:36.200]  撞到正十號風球
[00:18:36.200 --> 00:18:38.600]  所以我們不要說不耐煩
[00:18:38.600 --> 00:18:40.900]  我們不要接受專家的意見
[00:18:40.900 --> 00:18:43.700]  不要說人多就一定對
[00:18:43.700 --> 00:18:47.300]  不要說只看環境的改變
[00:18:47.300 --> 00:18:49.100]  我們要等待神
[00:18:49.100 --> 00:18:51.800]  就好像以塞亞書的28章16節
[00:18:51.800 --> 00:18:52.800]  告訴我們
[00:18:52.800 --> 00:18:55.700]  信靠的人必不著急
[00:18:55.700 --> 00:18:58.100]  我們要等待神的話語
[00:18:58.100 --> 00:19:00.300]  要等待神
[00:19:00.300 --> 00:19:04.100]  保羅不單止是一個勸告者
[00:19:04.100 --> 00:19:07.100]  他也是一個鼓勵者
[00:19:07.100 --> 00:19:08.300]  保羅一開始
[00:19:08.300 --> 00:19:10.900]  我們看到是以囚犯的身份
