
[00:00:00.000 --> 00:00:02.500]  港島也有很大壓力
[00:01:55.900 --> 00:01:57.000]  所以沒有這回事
[00:01:57.000 --> 00:01:58.300]  就是Not in my backyard
[00:01:58.300 --> 00:01:59.500]  就是說
[00:01:59.500 --> 00:02:01.500]  不要在我後院設立屠城
[00:02:01.500 --> 00:02:03.700]  所以
[00:02:03.700 --> 00:02:06.600]  神藉著摩西那個設計裏面
[00:02:06.600 --> 00:02:09.400]  就去設立這個屠城
[00:02:09.400 --> 00:02:11.400]  聖經裏面就說
[00:02:11.400 --> 00:02:13.200]  使那無意中誤殺的
[00:02:13.200 --> 00:02:14.600]  可以屠到那裏
[00:02:14.600 --> 00:02:16.800]  這些人要作為你們
[00:02:16.800 --> 00:02:18.900]  逃避報血仇者的城
[00:02:18.900 --> 00:02:20.700]  你殺了人
[00:02:20.700 --> 00:02:21.700]  他的親屬怎樣?
[00:02:21.700 --> 00:02:22.800]  是不是火遮眼?
[00:02:22.800 --> 00:02:24.000]  一個不經意就又
[00:02:24.000 --> 00:02:25.300]  扔死你、殺死你
[00:02:25.600 --> 00:02:28.100]  在情緒激動的情況下
[00:02:28.100 --> 00:02:29.200]  在這個設計
[00:02:29.200 --> 00:02:30.900]  因著他誤殺
[00:02:30.900 --> 00:02:32.600]  他不是有動機
[00:02:32.600 --> 00:02:33.900]  他不是有意
[00:02:33.900 --> 00:02:35.500]  他不是處心積慮
[00:02:35.500 --> 00:02:36.900]  誤殺了人
[00:02:36.900 --> 00:02:39.200]  就可以進入這些城
[00:02:39.200 --> 00:02:42.500]  香港當然沒有這些設計
[00:02:42.500 --> 00:02:44.800]  但這個是神藉著
[00:02:44.800 --> 00:02:46.300]  摩西約書亞
[00:02:46.300 --> 00:02:47.500]  比爾斯列文
[00:02:47.500 --> 00:02:49.400]  一個很關懷人
[00:02:49.400 --> 00:02:51.000]  在一些處境裏面
[00:02:51.000 --> 00:02:52.800]  情緒失控下
[00:02:52.800 --> 00:02:54.400]  所做的事
[00:02:55.800 --> 00:02:56.700]  這是屠城
[00:02:56.700 --> 00:02:59.500]  屠城的意義就是
[00:02:59.500 --> 00:03:02.200]  凡誤殺者可以進入
[00:03:02.200 --> 00:03:04.700]  因為報血仇的
[00:03:04.700 --> 00:03:05.800]  追你的時候
[00:03:05.800 --> 00:03:09.100]  長老不可以將你交在他們的手裏
[00:03:09.100 --> 00:03:10.200]  因為你可以進入屠城
[00:03:10.200 --> 00:03:12.400]  因為他們是無意中殺了靈蛇
[00:03:12.400 --> 00:03:17.400]  不是過去彼此之間有仇恨
[00:03:17.400 --> 00:03:20.500]  我對你有仇
[00:03:20.500 --> 00:03:21.600]  我殺你有動機
[00:03:21.600 --> 00:03:22.800]  因為你和我有仇
[00:03:22.800 --> 00:03:23.500]  不是
[00:03:23.500 --> 00:03:24.200]  是誤殺
[00:03:24.200 --> 00:03:25.000]  第六節
[00:03:26.000 --> 00:03:26.700]  第六節
[00:03:26.700 --> 00:03:29.500]  你要住在那個城
[00:03:29.500 --> 00:03:33.500]  直到他在會眾面前受審判
[00:03:33.500 --> 00:03:35.200]  等到當時的大祭司
[00:03:35.200 --> 00:03:36.300]  這個好
[00:03:36.300 --> 00:03:37.000]  死了
[00:03:37.000 --> 00:03:40.200]  殺人的人就可以回到他自己的家
[00:03:40.200 --> 00:03:42.600]  所以在什麼情況下
[00:03:42.600 --> 00:03:43.400]  殺死人的人
[00:03:43.400 --> 00:03:44.400]  即是誤殺的人
[00:03:44.400 --> 00:03:46.300]  他的罪可以一筆勾銷
[00:03:46.300 --> 00:03:47.200]  你進了屠城
[00:03:47.200 --> 00:03:47.900]  你不要出來
[00:03:47.900 --> 00:03:50.200]  出來被仇家抓到
[00:03:50.200 --> 00:03:51.700]  你死你是禍
[00:03:51.700 --> 00:03:53.600]  但是在什麼情況下
[00:03:53.600 --> 00:03:55.300]  他的罪完全可以得著釋放
[00:03:55.600 --> 00:03:57.200]  就是那個大祭司
[00:03:57.200 --> 00:03:58.300]  死了
[00:03:58.300 --> 00:04:01.000]  不知道進入城的人會不會祈禱
[00:04:01.000 --> 00:04:02.500]  大祭司你快點死
[00:04:02.500 --> 00:04:03.700]  我可以走了
[00:04:03.700 --> 00:04:05.100]  可能有這個機會
[00:04:05.100 --> 00:04:07.000]  我們可以看到
[00:04:07.000 --> 00:04:09.500]  在這裏或者希伯來書裏面
[00:04:09.500 --> 00:04:10.400]  都一樣
[00:04:10.400 --> 00:04:12.800]  藉著主耶穌基督的補血
[00:04:12.800 --> 00:04:14.800]  我們一次就夠數
[00:04:14.800 --> 00:04:16.100]  一個大祭司
[00:04:16.100 --> 00:04:17.200]  他的血
[00:04:17.200 --> 00:04:19.800]  能夠洗淨我們的罪
[00:04:19.800 --> 00:04:21.500]  就好像在當時
[00:04:21.500 --> 00:04:23.000]  他當政
[00:04:23.000 --> 00:04:25.000]  執政的大祭司
[00:04:25.700 --> 00:04:26.600]  管理
[00:04:26.600 --> 00:04:28.300]  祭祀的大祭司死了
[00:04:28.300 --> 00:04:30.800]  他們就回到自己的家鄉
[00:04:30.800 --> 00:04:32.800]  這就是屠城
[00:04:32.800 --> 00:04:36.000]  利美的城市
[00:04:36.000 --> 00:04:39.000]  有一章有四十五節
[00:04:39.000 --> 00:04:41.000]  我只講幾節
[00:04:41.000 --> 00:04:43.900]  利美人是一個很獨特的身份
[00:04:43.900 --> 00:04:45.700]  神是他的一份
[00:04:45.700 --> 00:04:47.300]  這位神
[00:04:47.300 --> 00:04:48.700]  神就是他的產業
[00:04:48.700 --> 00:04:49.800]  他們沒有地方
[00:04:49.800 --> 00:04:52.100]  不像其他的支派
[00:04:52.100 --> 00:04:53.100]  他們可以有的地
[00:04:53.100 --> 00:04:55.400]  作為利美
[00:04:55.400 --> 00:04:57.200]  他不會計較他擁有什麼
[00:04:57.200 --> 00:04:59.000]  也不會計較他付出什麼
[00:04:59.000 --> 00:05:00.600]  因為耶和華
[00:05:00.600 --> 00:05:02.000]  就是
[00:05:02.000 --> 00:05:03.200]  他的份
[00:05:03.200 --> 00:05:05.100]  所以
[00:05:05.100 --> 00:05:07.400]  利美的宗族長就更前來
[00:05:07.400 --> 00:05:10.400]  到以利亞撒濟斯亂的兒子約書亞那裏講
[00:05:10.400 --> 00:05:15.700]  在不同的支派的父系領袖
[00:05:15.700 --> 00:05:18.400]  和一群領袖面前去講
[00:05:18.400 --> 00:05:19.900]  我要
[00:05:19.900 --> 00:05:21.100]  因著
[00:05:21.100 --> 00:05:23.100]  摩西因著
[00:05:23.100 --> 00:05:24.800]  約書亞所應許的
[00:05:24.800 --> 00:05:30.200]  我要拿到不同支派他們的地方裏面
[00:05:30.200 --> 00:05:31.300]  從前
[00:05:31.300 --> 00:05:35.200]  耶和華藉著摩西吩咐給我的城鎮居住
[00:05:35.200 --> 00:05:37.800]  和城鎮的郊外
[00:05:37.800 --> 00:05:39.800]  供我們牧羊生畜
[00:05:39.800 --> 00:05:42.600]  他們一方面會做神的工作
[00:05:42.600 --> 00:05:44.100]  一方面他自己
[00:05:44.100 --> 00:05:45.500]  是畜牧
[00:05:45.500 --> 00:05:48.500]  可以有一個維生
[00:05:48.500 --> 00:05:51.800]  又或者是做不同的方式
[00:05:51.800 --> 00:05:53.500]  做他們應該有的作業
[00:05:54.400 --> 00:05:55.800]  利美人獨特的身份
[00:05:55.800 --> 00:05:57.100]  侍奉神的人
[00:05:57.100 --> 00:05:58.300]  神
[00:05:58.300 --> 00:06:00.500]  就要各支派的人
[00:06:00.500 --> 00:06:04.600]  給他們一些城鎮
[00:06:04.600 --> 00:06:07.100]  所以這兩個城
[00:06:07.100 --> 00:06:07.800]  一個屠城
[00:06:07.800 --> 00:06:09.900]  一個是利美的城市
[00:06:09.900 --> 00:06:10.800]  就是
[00:06:10.800 --> 00:06:13.600]  眾支派分到他們的地方之後
[00:06:13.600 --> 00:06:15.200]  他們又呈獻給神
[00:06:15.200 --> 00:06:17.600]  是一個很獨特的用途
[00:06:17.600 --> 00:06:19.400]  歸還給神
[00:06:19.400 --> 00:06:20.600]  以致
[00:06:20.600 --> 00:06:22.800]  利美侍奉神的人
[00:06:22.800 --> 00:06:25.200]  給他們國家可以得到
[00:06:25.200 --> 00:06:27.300]  提供一個
[00:06:27.300 --> 00:06:28.800]  神學上
[00:06:28.800 --> 00:06:30.600]  對不同的宗派
[00:06:30.600 --> 00:06:31.800]  不同的支派
[00:06:31.800 --> 00:06:33.000]  他們能夠
[00:06:33.000 --> 00:06:34.800]  可以同心合意的一切
[00:06:34.800 --> 00:06:38.200]  有一個信仰宗教生活
[00:06:38.200 --> 00:06:40.700]  這個意義上很特別
[00:06:40.700 --> 00:06:41.800]  弟兄姊妹
[00:06:41.800 --> 00:06:42.700]  當我們去想
[00:06:42.700 --> 00:06:44.300]  在兩個城市裏面
[00:06:44.300 --> 00:06:44.900]  一個屠城
[00:06:44.900 --> 00:06:45.900]  一個利美的城
[00:06:45.900 --> 00:06:47.400]  最終利美
[00:06:47.400 --> 00:06:48.400]  他們是
[00:06:48.400 --> 00:06:51.000]  總共拿了四十八座城
[00:06:51.000 --> 00:06:52.400]  屠城只是六座
[00:06:53.200 --> 00:06:54.500]  我們可以看到
[00:06:54.500 --> 00:06:55.300]  神
[00:06:55.300 --> 00:06:57.600]  給子民百姓分地的過程
[00:06:57.600 --> 00:06:59.900]  子民又將一些地
[00:06:59.900 --> 00:07:02.000]  分給他們作獨特的用途
[00:07:02.000 --> 00:07:03.300]  第一
[00:07:03.300 --> 00:07:04.100]  我們可以看到
[00:07:04.100 --> 00:07:05.800]  神對無意殺人的人
[00:07:05.800 --> 00:07:06.800]  那種寬容
[00:07:06.800 --> 00:07:07.300]  神
[00:07:07.300 --> 00:07:09.600]  其實是很珍惜生命
[00:07:09.600 --> 00:07:13.200]  給每一個人有悔改和特赦的機會
[00:07:13.200 --> 00:07:15.400]  利美
[00:07:15.400 --> 00:07:18.300]  他們是聯絡整個群體
[00:07:18.300 --> 00:07:21.300]  整個以色列十二支派的群體
[00:07:21.400 --> 00:07:22.800]  他們要合一的
[00:07:22.800 --> 00:07:25.300]  不同的地方都有利美的城
[00:07:25.300 --> 00:07:28.700]  同心合意的合一的歸向上帝
[00:07:28.700 --> 00:07:29.600]  知道
[00:07:29.600 --> 00:07:31.200]  不單止是利美
[00:07:31.200 --> 00:07:32.800]  而是他們的一份
[00:07:32.800 --> 00:07:34.500]  眾百姓
[00:07:34.500 --> 00:07:35.800]  都要
[00:07:35.800 --> 00:07:37.700]  一同去敬拜
[00:07:37.700 --> 00:07:38.900]  侍奉
[00:07:38.900 --> 00:07:39.900]  我們的主
[00:07:39.900 --> 00:07:40.400]  我們的神
[00:07:40.400 --> 00:07:43.000]  這個是
[00:07:43.000 --> 00:07:46.400]  二十一章
[00:07:46.400 --> 00:07:47.900]  我預備了
[00:07:47.900 --> 00:07:49.300]  很長時間
[00:07:49.300 --> 00:07:50.800]  準備說四十分鐘
[00:07:50.800 --> 00:07:52.200]  終於說完了
[00:07:52.200 --> 00:07:55.200]  願主賜福
[00:07:55.200 --> 00:07:56.800]  希望大家回去看
[00:07:56.800 --> 00:07:58.000]  我們同心
[00:07:58.000 --> 00:07:59.300]  先有個祈禱
[00:07:59.300 --> 00:08:02.000]  親愛的恩主你愛我們
[00:08:02.000 --> 00:08:04.200]  叫我們曉得明白
[00:08:04.200 --> 00:08:05.500]  主你自己的心意
[00:08:05.500 --> 00:08:07.300]  求主恩待
[00:08:07.300 --> 00:08:10.900]  叫我們在主你自己的恩典裏面
[00:08:10.900 --> 00:08:12.000]  曉得
[00:08:12.000 --> 00:08:14.600]  甚麼是需要合一
[00:08:14.600 --> 00:08:17.800]  甚麼是需要
[00:08:17.800 --> 00:08:19.700]  大家去溝通
[00:08:20.400 --> 00:08:21.700]  一同侍奉祢
[00:08:21.700 --> 00:08:23.100]  多謝祢
[00:08:23.100 --> 00:08:24.800]  聽我們祈禱
[00:08:24.800 --> 00:08:26.300]  奉主明求
[00:08:26.300 --> 00:08:27.300]  阿門
[00:08:50.500 --> 00:08:52.600]  我們都是西區浸信會的弟兄姊妹
[00:08:52.600 --> 00:08:54.200]  我們又可以看到
[00:08:54.200 --> 00:08:56.500]  不同的支派
[00:08:56.500 --> 00:08:58.000]  河東兩支派半
[00:08:58.000 --> 00:08:59.800]  河西九支派半
[00:08:59.800 --> 00:09:02.000]  很重要的是甚麼
[00:09:02.000 --> 00:09:05.200]  如果我們是神子民的身份
[00:09:05.200 --> 00:09:08.000]  我們都要合一地來到實踐面前
[00:09:08.000 --> 00:09:09.800]  去歌頌敬拜和侍奉
[00:09:09.800 --> 00:09:15.200]  為甚麼我們有西區浸信會
[00:09:15.200 --> 00:09:17.400]  因為我們在西區浸信會
[00:09:17.400 --> 00:09:20.500]  為甚麼我們有西區浸信會
[00:09:20.500 --> 00:09:23.600]  五十六年前
[00:09:23.600 --> 00:09:24.600]  有先賢
[00:09:24.600 --> 00:09:25.100]  有
[00:09:25.100 --> 00:09:28.200]  我們的牧長
[00:09:28.200 --> 00:09:29.300]  我們的傳道
[00:09:29.300 --> 00:09:30.200]  建立
[00:09:30.200 --> 00:09:31.500]  這個教會
[00:09:31.500 --> 00:09:35.500]  由頭到尾都是叫西區浸信教會
[00:09:35.500 --> 00:09:37.200]  沒有改名字
[00:09:37.200 --> 00:09:39.800]  我們不像一些教會
[00:09:39.800 --> 00:09:42.200]  由竹園去牛池灣
[00:09:42.200 --> 00:09:43.000]  又去新蒲崗
[00:09:43.000 --> 00:09:43.600]  又或者
[00:09:43.600 --> 00:09:46.800]  我們由頭到尾都是
[00:09:47.300 --> 00:09:47.800]  西區
[00:09:47.800 --> 00:09:49.400]  所以
[00:09:49.400 --> 00:09:50.700]  你就要想
[00:09:50.700 --> 00:09:53.600]  你作為西區浸信會的一份子
[00:09:53.600 --> 00:09:54.900]  今天你坐在這裏
[00:09:54.900 --> 00:09:56.400]  神
[00:09:56.400 --> 00:09:58.100]  究竟要你做甚麼
[00:09:58.100 --> 00:10:01.500]  聽完了
[00:10:01.500 --> 00:10:04.400]  那你可以安安靜靜了
[00:10:04.400 --> 00:10:08.400]  接下來我就要講約書亞記的
[00:10:08.400 --> 00:10:09.900]  二十二章一至九節
[00:10:09.900 --> 00:10:11.700]  在這一段主席跟我們讀
[00:10:11.700 --> 00:10:13.200]  其實就是
[00:10:13.200 --> 00:10:15.500]  兩支派半是遵守吩咐
[00:10:15.500 --> 00:10:17.900]  歸回遺孽的地方
[00:10:17.900 --> 00:10:19.300]  就是說
[00:10:19.300 --> 00:10:21.400]  其實摩西已經答應了他們
[00:10:21.400 --> 00:10:23.700]  在河東有兩支派半他們有的地方
[00:10:23.700 --> 00:10:26.600]  他們要去打迦南地的時候
[00:10:26.600 --> 00:10:28.300]  他們不可以說
[00:10:28.300 --> 00:10:29.200]  我不去
[00:10:29.200 --> 00:10:31.200]  迦南地是另外九支派半
[00:10:31.200 --> 00:10:33.900]  他們的地方你們去吧
[00:10:33.900 --> 00:10:34.500]  但不是
[00:10:34.500 --> 00:10:35.500]  約書亞吩咐他們
[00:10:35.500 --> 00:10:37.600]  要走在兄弟的前面
[00:10:37.600 --> 00:10:39.700]  你們不可以走在後面
[00:10:39.700 --> 00:10:40.200]  甚至
[00:10:40.200 --> 00:10:41.700]  你們要走在兄弟的前面
[00:10:41.700 --> 00:10:42.900]  去為
[00:10:43.500 --> 00:10:46.200]  他們在河西迦南的地方
[00:10:46.200 --> 00:10:47.100]  打仗
[00:10:47.100 --> 00:10:50.600]  神在不同的支派裏面
[00:10:50.600 --> 00:10:51.600]  土地的安排
[00:10:51.600 --> 00:10:54.800]  我們似乎看不到有甚麼爭端
[00:10:54.800 --> 00:10:55.600]  但是
[00:10:55.600 --> 00:10:57.600]  分開河東河西
[00:10:57.600 --> 00:10:58.400]  當
[00:10:58.400 --> 00:11:01.100]  當我們看到是這個分開的時候
[00:11:01.100 --> 00:11:02.300]  這個地理形勢
[00:11:02.300 --> 00:11:03.400]  那條約旦河
[00:11:03.400 --> 00:11:05.000]  就很自然地分開了一天
[00:11:05.000 --> 00:11:08.400]  十二支派就分開了兩截
[00:11:08.400 --> 00:11:10.100]  九支派半和兩支派半
[00:11:10.100 --> 00:11:12.500]  他們很大的條件
[00:11:13.100 --> 00:11:13.600]  分成
[00:11:13.600 --> 00:11:14.700]  兩個
[00:11:14.700 --> 00:11:16.700]  獨立的個體
[00:11:16.700 --> 00:11:18.700]  人很特別的
[00:11:18.700 --> 00:11:22.300]  人都希望是自主的
[00:11:22.300 --> 00:11:24.300]  現在歐洲自主的
[00:11:24.300 --> 00:11:26.100]  風潮一樣
[00:11:26.100 --> 00:11:27.800]  西班牙的裏面
[00:11:27.800 --> 00:11:29.200]  但是我們可以看到
[00:11:29.200 --> 00:11:31.000]  昔日
[00:11:31.000 --> 00:11:33.000]  七十年代的南越北越
[00:11:33.000 --> 00:11:36.700]  最新的國家
[00:11:36.700 --> 00:11:37.900]  南亞門
[00:11:37.900 --> 00:11:39.400]  北亞門
[00:11:39.400 --> 00:11:40.400]  分了
[00:11:41.700 --> 00:11:43.300]  現在還有南韓
[00:11:43.300 --> 00:11:44.500]  北韓
[00:11:44.500 --> 00:11:46.500]  我們一般都很怕北韓
[00:11:46.500 --> 00:11:47.600]  有沒有人去過北韓?
[00:11:47.600 --> 00:11:50.400]  因為他屍行死刑會用高射炮
[00:11:50.400 --> 00:11:51.800]  南韓
[00:11:51.800 --> 00:11:52.700]  北韓
[00:11:52.700 --> 00:11:55.300]  我們又看到我們的國家
[00:11:55.300 --> 00:11:56.300]  中國
[00:11:56.300 --> 00:11:59.700]  中華民國和中華人民共和國
[00:11:59.700 --> 00:12:03.400]  我們終於都是一個中國
[00:12:03.400 --> 00:12:04.400]  我們各自
[00:12:04.400 --> 00:12:05.300]  去表述
[00:12:05.300 --> 00:12:07.200]  人都喜歡分開
[00:12:07.200 --> 00:12:10.600]  但是一條約旦河就很容易分開
[00:12:11.300 --> 00:12:12.200]  以色列的民族
[00:12:12.200 --> 00:12:14.400]  我們就問一個問題
[00:12:14.400 --> 00:12:16.100]  什麼可以令我們合一?
[00:12:16.100 --> 00:12:19.600]  是不是一個地理的條件
[00:12:19.600 --> 00:12:20.500]  就叫我們
[00:12:20.500 --> 00:12:22.100]  分開
[00:12:22.100 --> 00:12:24.800]  人
[00:12:24.800 --> 00:12:26.200]  作為一個人
[00:12:26.200 --> 00:12:28.400]  如果我們能夠合一
[00:12:28.400 --> 00:12:30.100]  是不是因為
[00:12:30.100 --> 00:12:32.600]  我們都為
[00:12:32.600 --> 00:12:35.700]  這個群體的緣故
[00:12:35.700 --> 00:12:36.800]  我們願意
[00:12:36.800 --> 00:12:38.200]  在這裏
[00:12:38.200 --> 00:12:39.500]  一同的侍奉
[00:12:39.500 --> 00:12:40.800]  我們今天
[00:12:41.100 --> 00:12:42.200]  西區浸信會
[00:12:42.200 --> 00:12:44.300]  在這個社區裏面做見證
[00:12:44.300 --> 00:12:45.700]  少了一個
[00:12:45.700 --> 00:12:46.500]  都不可以
[00:12:46.500 --> 00:12:50.400]  這個是不是你的心智呢?
[00:12:50.400 --> 00:12:52.800]  在
[00:12:52.800 --> 00:12:57.100]  兩支派叛他們河西打完仗
[00:12:57.100 --> 00:12:58.800]  就來到
[00:12:58.800 --> 00:13:00.500]  他們面前對他們說話
[00:13:00.500 --> 00:13:02.100]  我說的僕人摩西所吩咐
[00:13:02.100 --> 00:13:03.000]  你們都遵守了
[00:13:03.000 --> 00:13:03.800]  都聽從了
[00:13:03.800 --> 00:13:04.500]  第三節
[00:13:04.500 --> 00:13:07.300]  你們很多的日子
[00:13:07.300 --> 00:13:10.000]  你們沒有撇棄你們的弟兄
[00:13:10.600 --> 00:13:12.400]  因為他們上前
[00:13:12.400 --> 00:13:13.600]  在迦南地
[00:13:13.600 --> 00:13:15.300]  和他們弟兄一起打仗
[00:13:15.300 --> 00:13:16.700]  直到今天你們遵守了
[00:13:16.700 --> 00:13:18.500]  耶和華的命令
[00:13:18.500 --> 00:13:19.400]  第四節
[00:13:19.400 --> 00:13:23.400]  而今天耶和華已經照著
[00:13:23.400 --> 00:13:25.000]  所吩咐你們要回去
[00:13:25.000 --> 00:13:27.500]  在回去的過程裏面
[00:13:27.500 --> 00:13:29.200]  這兩支派叛在摩西時代
[00:13:29.200 --> 00:13:30.200]  已經分了河東
[00:13:30.200 --> 00:13:32.800]  但是進入迦南的
[00:13:32.800 --> 00:13:33.800]  只是九支派叛
[00:13:33.800 --> 00:13:35.700]  流瀨與密之地就是迦南
[00:13:35.700 --> 00:13:36.700]  的地方
[00:13:36.700 --> 00:13:38.900]  他們一起打
[00:13:39.900 --> 00:13:41.700]  但是他們不會在迦南
[00:13:41.700 --> 00:13:43.800]  他們要回到河東
[00:13:43.800 --> 00:13:46.000]  但在這裏說
[00:13:46.000 --> 00:13:47.500]  你們沒有撇下
[00:13:47.500 --> 00:13:48.800]  他們的兄弟
[00:13:48.800 --> 00:13:49.900]  而不去
[00:13:49.900 --> 00:13:51.000]  和他們
[00:13:51.000 --> 00:13:52.200]  一起
[00:13:52.200 --> 00:13:53.200]  爭錢
[00:13:53.200 --> 00:13:54.600]  在第三節說
[00:13:54.600 --> 00:13:56.200]  你們那麼多的日子
[00:13:56.200 --> 00:13:58.400]  都沒有撇棄
[00:13:58.400 --> 00:13:59.700]  你們的兄弟
[00:13:59.700 --> 00:14:00.800]  直到
[00:14:00.800 --> 00:14:01.500]  今天
[00:14:01.500 --> 00:14:03.200]  兄弟姐妹
[00:14:03.200 --> 00:14:06.100]  合一的元素是什麼呢?
[00:14:08.900 --> 00:14:12.100]  有時候作為一個群體
[00:14:12.100 --> 00:14:14.600]  無論是以色列十二的支派
[00:14:14.600 --> 00:14:16.300]  無論是今天我們的宗教會
[00:14:16.300 --> 00:14:17.500]  宗憎信教會
[00:14:17.500 --> 00:14:18.600]  不同的
[00:14:18.600 --> 00:14:20.100]  宗派的教會
[00:14:20.100 --> 00:14:22.000]  什麼是我們合一的元素呢?
[00:14:22.000 --> 00:14:25.300]  第一,我們一定講情
[00:14:25.300 --> 00:14:27.300]  我們講關係
[00:14:27.300 --> 00:14:28.000]  對不對?
[00:14:28.000 --> 00:14:30.500]  為什麼我們在這裏?
[00:14:30.500 --> 00:14:32.800]  因為我們知道我們彼此相愛
[00:14:32.800 --> 00:14:35.400]  為什麼弟兄姐妹今天會在這裏?
[00:14:35.400 --> 00:14:36.400]  因為知道
[00:14:36.400 --> 00:14:38.800]  我有時弟兄姐妹會關顧我
[00:14:39.100 --> 00:14:39.800]  為什麽?
[00:14:39.800 --> 00:14:45.800]  我們作為一個群體
[00:14:45.800 --> 00:14:47.800]  我們知道神就是愛
[00:14:47.800 --> 00:14:51.700]  我們在這裏都懂得彼此相愛
[00:14:51.700 --> 00:14:56.200]  因為我們都是屬於主內的肢體
[00:14:56.200 --> 00:15:02.800]  只是愛是否可以合一呢?
[00:15:02.800 --> 00:15:04.000]  都不可以的
[00:15:04.000 --> 00:15:07.500]  人都會講道理
[00:15:09.500 --> 00:15:11.200]  人的想法都不一樣
[00:15:11.200 --> 00:15:14.200]  男和女的想法不一樣
[00:15:14.200 --> 00:15:16.800]  老和亂的想法不一樣
[00:15:16.800 --> 00:15:20.800]  小朋友想他唱詩
[00:15:20.800 --> 00:15:22.300]  這是大人的意願
[00:15:22.300 --> 00:15:24.700]  但是小朋友不想唱詩
[00:15:24.700 --> 00:15:25.600]  可以怎樣處理?
[00:15:25.600 --> 00:15:26.900]  又是另一個問題
[00:15:26.900 --> 00:15:28.700]  一些是理性
[00:15:28.700 --> 00:15:29.800]  一些是感性
[00:15:29.800 --> 00:15:31.000]  你有你的道理
[00:15:31.000 --> 00:15:32.000]  我有我的道理
[00:15:32.000 --> 00:15:33.900]  我也覺得我的道理是對的
[00:15:33.900 --> 00:15:37.100]  你有沒有試過
[00:15:37.800 --> 00:15:39.000]  你覺得你很有道理
[00:15:39.000 --> 00:15:40.900]  但之後你還是沒有道理
[00:15:40.900 --> 00:15:43.400]  有沒有試過?
[00:15:43.400 --> 00:15:44.600]  試過?
[00:15:44.600 --> 00:15:45.500]  沒有?
[00:15:45.500 --> 00:15:46.800]  你就好了
[00:15:46.800 --> 00:15:53.400]  因為我們是一個群體
