
[00:00:00.000 --> 00:00:04.040]  人生怎樣才算是成功呢?
[00:09:17.000 --> 00:09:19.000]  然後第六節說
[00:09:19.000 --> 00:09:20.000]  我已經被消滅
[00:09:20.000 --> 00:09:22.000]  我離世的時候到你
[00:09:22.000 --> 00:09:23.000]  有沒有留意到
[00:09:23.000 --> 00:09:24.000]  第五節有個「你」字
[00:09:24.000 --> 00:09:26.000]  第六節有個「我」字
[00:09:26.000 --> 00:09:28.000]  而原文的兩節中間
[00:09:28.000 --> 00:09:30.000]  有個「因爲」
[00:09:30.000 --> 00:09:33.000]  For I am already being poured out
[00:09:33.000 --> 00:09:35.000]  like a drink offering
[00:09:35.000 --> 00:09:37.000]  即是你
[00:09:37.000 --> 00:09:39.000]  中間有個「因爲」
[00:09:39.000 --> 00:09:41.000]  我是因爲你
[00:09:41.000 --> 00:09:43.000]  這個就是一個傳承
[00:09:43.000 --> 00:09:47.000]  這兩節中心那個key word
[00:09:47.000 --> 00:09:48.000]  不是離世
[00:09:48.000 --> 00:09:49.000]  而是接盤
[00:09:49.000 --> 00:09:51.000]  而是交盤
[00:09:51.000 --> 00:09:55.000]  所以保羅很著重交盤的意思
[00:09:55.000 --> 00:09:56.000]  很多大企業家
[00:09:56.000 --> 00:09:58.000]  尤其是家族企業
[00:09:58.000 --> 00:10:00.000]  當創辦人準備退休之前
[00:10:00.000 --> 00:10:02.000]  他會將公司再整合
[00:10:02.000 --> 00:10:05.000]  令到下一代就可以順利接班
[00:10:05.000 --> 00:10:08.000]  這個情況其實我們在教會
[00:10:08.000 --> 00:10:09.000]  在家庭
[00:10:09.000 --> 00:10:10.000]  在職場上
[00:10:10.000 --> 00:10:14.000]  都很著重培訓新的一代
[00:10:14.000 --> 00:10:18.000]  保羅就是這樣培訓
[00:10:18.000 --> 00:10:20.000]  所以我們希望在全因堂
[00:10:20.000 --> 00:10:22.000]  我們都有新的一代開始
[00:10:22.000 --> 00:10:24.000]  能夠接班
[00:10:24.000 --> 00:10:28.000]  而且是做得更好的
[00:10:28.000 --> 00:10:34.000]  保羅面對現在就是這三點
[00:10:34.000 --> 00:10:40.000]  他將自己一生作為對神的奉獻
[00:10:40.000 --> 00:10:42.000]  的奠酒
[00:10:42.000 --> 00:10:43.000]  第二
[00:10:43.000 --> 00:10:45.000]  他看死亡為釋放
[00:10:45.000 --> 00:10:48.000]  他為基督培訓新一代
[00:10:48.000 --> 00:10:51.000]  保羅怎樣面對過去呢
[00:10:51.000 --> 00:10:52.000]  在第七節
[00:10:52.000 --> 00:10:54.000]  那美好的仗我已經打過了
[00:10:54.000 --> 00:10:57.000]  當跑的路我已經跑盡了
[00:10:57.000 --> 00:11:00.000]  所持的信仰我已經守住你
[00:11:00.000 --> 00:11:05.000]  這句話不容易說
[00:11:05.000 --> 00:11:07.000]  那時候保羅在坐牢
[00:11:07.000 --> 00:11:08.000]  他開了很多教會
[00:11:08.000 --> 00:11:10.000]  我現在看起來很出名
[00:11:10.000 --> 00:11:14.000]  比如說比書
[00:11:14.000 --> 00:11:16.000]  科羅西書那些東西
[00:11:16.000 --> 00:11:18.000]  但是那時候
[00:11:18.000 --> 00:11:20.000]  其實每間教會都有很多問題
[00:11:20.000 --> 00:11:21.000]  每間都是小教會
[00:11:21.000 --> 00:11:22.000]  家庭教會
[00:11:22.000 --> 00:11:25.000]  連我們這裡這麼大的地方都沒有
[00:11:25.000 --> 00:11:29.000]  而且外面又有政府的逼迫
[00:11:29.000 --> 00:11:31.000]  又有異端的侵擾
[00:11:31.000 --> 00:11:35.000]  裡面有大英指揮之間的爭執
[00:11:35.000 --> 00:11:37.000]  其實好像危危乎乎那樣
[00:11:37.000 --> 00:11:39.000]  但是保羅就不是這樣看
[00:11:39.000 --> 00:11:42.000]  他說那美好的仗我已經打過了
[00:11:42.000 --> 00:11:43.000]  但是你留意
[00:11:43.000 --> 00:11:45.000]  保羅沒有說我已經打贏
[00:11:45.000 --> 00:11:46.000]  他就說我打過了
[00:11:46.000 --> 00:11:48.000]  上帝對我們的期望
[00:11:48.000 --> 00:11:50.000]  就不是要我們一定要打完仗才回來
[00:11:50.000 --> 00:11:52.000]  上帝要我們的期望
[00:11:52.000 --> 00:11:54.000]  就是夠膽出去打仗
[00:11:54.000 --> 00:11:55.000]  打不打得贏
[00:11:55.000 --> 00:11:57.000]  上帝負責
[00:11:57.000 --> 00:12:00.000]  I have fought the good fight
[00:12:00.000 --> 00:12:03.000]  美好的仗我已經打過了
[00:12:03.000 --> 00:12:05.000]  其實我們有時候
[00:12:05.000 --> 00:12:07.000]  我們的心態以為自己很厲害
[00:12:07.000 --> 00:12:09.000]  這場仗上帝是靠我的了
[00:12:09.000 --> 00:12:10.000]  贏不贏都靠我
[00:12:10.000 --> 00:12:11.000]  其實不是
[00:12:11.000 --> 00:12:13.000]  這場仗是靠耶穌
[00:12:13.000 --> 00:12:15.000]  因為這場仗是由耶穌基督
[00:12:15.000 --> 00:12:17.000]  由伊甸園開始打
[00:12:17.000 --> 00:12:18.000]  打到現在
[00:12:18.000 --> 00:12:20.000]  以前有摩西、達爾利
[00:12:20.000 --> 00:12:22.000]  現在就有李同學
[00:12:22.000 --> 00:12:24.000]  這場仗是由耶穌基督遂令
[00:12:24.000 --> 00:12:26.000]  將來一定贏
[00:12:26.000 --> 00:12:28.000]  所以你其實是最後
[00:12:28.000 --> 00:12:32.000]  落萬帝登陸了
[00:12:32.000 --> 00:12:34.000]  就快到柏林
[00:12:34.000 --> 00:12:36.000]  你才開始加入日午
[00:12:36.000 --> 00:12:38.000]  一定贏的
[00:12:38.000 --> 00:12:42.000]  我們應該是
[00:12:42.000 --> 00:12:46.000]  真的接受上帝的呼召去打仗
[00:12:46.000 --> 00:12:48.000]  有沒有想到人生
[00:12:48.000 --> 00:12:50.000]  你的一生是為耶穌基督打仗呢
[00:12:50.000 --> 00:12:52.000]  有些人基督徒一生
[00:12:52.000 --> 00:12:56.000]  就為自己的舒適打算
[00:12:56.000 --> 00:13:00.000]  就不是為耶穌打仗
[00:13:00.000 --> 00:13:02.000]  打仗未必一定要做傳道人
[00:13:02.000 --> 00:13:04.000]  其實如果我們全新堂
[00:13:04.000 --> 00:13:06.000]  每個人都是傳道人就不行了
[00:13:06.000 --> 00:13:08.000]  我們有很多信徒領袖
[00:13:08.000 --> 00:13:12.000]  邵芳、韋航
[00:13:12.000 --> 00:13:14.000]  彬峰、彬彬
[00:13:14.000 --> 00:13:16.000]  還有李
[00:13:16.000 --> 00:13:18.000]  這些信徒
[00:13:18.000 --> 00:13:21.000]  其實是我們教會的骨幹
[00:13:21.000 --> 00:13:23.000]  所以我們一定要
[00:13:23.000 --> 00:13:25.000]  為耶穌基督打仗
[00:13:25.000 --> 00:13:27.000]  當跑的路我已經跑著了
[00:13:27.000 --> 00:13:31.000]  他呼叫我過去
[00:13:31.000 --> 00:13:35.000]  我已經跑過這條路
[00:13:35.000 --> 00:13:37.000]  大家聽過
[00:13:37.000 --> 00:13:39.000]  《途步旅行》的名字
[00:13:39.000 --> 00:13:41.000]  美國有一個總途步旅行
[00:13:41.000 --> 00:13:43.000]  就要走500英里
[00:13:43.000 --> 00:13:47.000]  就是800公里
[00:13:47.000 --> 00:13:49.000]  研究發現
[00:13:49.000 --> 00:13:51.000]  只有十分之一的人可以完成
[00:13:51.000 --> 00:13:55.000]  這十分之一人的質素有兩點
[00:13:55.000 --> 00:13:57.000]  第一他們有決心
[00:13:57.000 --> 00:13:59.000]  一定要走完
[00:13:59.000 --> 00:14:01.000]  第二他們有準備
[00:14:01.000 --> 00:14:03.000]  作最壞的打算
[00:14:03.000 --> 00:14:05.000]  最壞的打算
[00:14:05.000 --> 00:14:07.000]  我記得我兒子
[00:14:07.000 --> 00:14:09.000]  在讀中學的時候
[00:14:09.000 --> 00:14:11.000]  學校就派他們去做
[00:14:11.000 --> 00:14:13.000]  一個叫求生體驗
[00:14:13.000 --> 00:14:15.000]  就是survival training
[00:14:15.000 --> 00:14:17.000]  那時候你知道
[00:14:17.000 --> 00:14:19.000]  survival training
[00:14:19.000 --> 00:14:21.000]  不知道Alex你兒子有沒有參加
[00:14:21.000 --> 00:14:23.000]  那時候就很寬容的
[00:14:23.000 --> 00:14:25.000]  准你帶些steak
[00:14:25.000 --> 00:14:27.000]  帶些沙伏鴨餐
[00:14:27.000 --> 00:14:29.000]  這樣就可以享受
[00:14:29.000 --> 00:14:33.000]  但我以前在工作場所
[00:14:33.000 --> 00:14:37.000]  我的上司是駕駛空軍飛機
[00:14:37.000 --> 00:14:39.000]  他的survival training就辛苦了
[00:14:39.000 --> 00:14:41.000]  六個人放在田野裡
[00:14:41.000 --> 00:14:43.000]  什麼都沒有
[00:14:43.000 --> 00:14:45.000]  要靠抓些松鼠來吃
[00:14:45.000 --> 00:14:47.000]  你才夠一餐
[00:14:47.000 --> 00:14:49.000]  松鼠毛多
[00:14:49.000 --> 00:14:51.000]  但剝了毛之後就沒什麼肉
[00:14:51.000 --> 00:14:53.000]  其實也不一定夠
[00:14:53.000 --> 00:14:55.000]  我們要有心理的準備
[00:14:55.000 --> 00:14:57.000]  跑這場仗
[00:14:57.000 --> 00:14:59.000]  我記得我70年代
[00:14:59.000 --> 00:15:01.000]  我年紀很大
[00:15:01.000 --> 00:15:03.000]  1971年
[00:15:03.000 --> 00:15:05.000]  牙刷刷賣給爸爸聽
[00:15:05.000 --> 00:15:07.000]  我去加拿大讀書
[00:15:07.000 --> 00:15:09.000]  自己照顧自己
[00:15:09.000 --> 00:15:11.000]  不用他供的
[00:15:11.000 --> 00:15:13.000]  去到就知道死了
[00:15:13.000 --> 00:15:15.000]  其實一定要讀完那四年
[00:15:15.000 --> 00:15:17.000]  結果四年裏面
[00:15:17.000 --> 00:15:19.000]  一個電話都沒打回家
[00:15:19.000 --> 00:15:21.000]  一分鐘電話就等於
[00:15:21.000 --> 00:15:23.000]  兩個小時的工資
[00:15:23.000 --> 00:15:25.000]  那時候在餐館做的
[00:15:25.000 --> 00:15:27.000]  一分鐘打兩個小時
[00:15:27.000 --> 00:15:29.000]  三分鐘就六小時
[00:15:29.000 --> 00:15:31.000]  四年都沒有坐飛機回來
[00:15:31.000 --> 00:15:33.000]  因為沒錢買飛機票
[00:15:33.000 --> 00:15:35.000]  而且沒時間
[00:15:35.000 --> 00:15:37.000]  因為我暑假又要做工
[00:15:37.000 --> 00:15:39.000]  聖誕節又要做工
[00:15:39.000 --> 00:15:41.000]  都不夠賺下一年
[00:15:41.000 --> 00:15:43.000]  我記得聖誕節
[00:15:43.000 --> 00:15:45.000]  即雪去派信
[00:15:45.000 --> 00:15:47.000]  腳踏入了雪裏面
[00:15:47.000 --> 00:15:49.000]  拉出來就出來了
[00:15:49.000 --> 00:15:51.000]  鞋子就在裏面
[00:15:51.000 --> 00:15:53.000]  因為牠吃兩尺深
[00:15:53.000 --> 00:15:55.000]  我跟著牠走
[00:15:55.000 --> 00:15:57.000]  好像狗一樣
[00:15:57.000 --> 00:15:59.000]  因為牠走得快
[00:15:59.000 --> 00:16:01.000]  又高又大又慣
[00:16:01.000 --> 00:16:03.000]  我這個新人在香港
[00:16:03.000 --> 00:16:05.000]  這件衣服有很多毛
[00:16:05.000 --> 00:16:07.000]  但是不暖的
[00:16:07.000 --> 00:16:09.000]  就像狗一樣跟著走
[00:16:09.000 --> 00:16:11.000]  所以年輕的弟兄姊妹
[00:16:11.000 --> 00:16:13.000]  你其實捱都好
[00:16:13.000 --> 00:16:15.000]  可能在當中有些人都捱過
[00:16:15.000 --> 00:16:19.000]  這個是我們
[00:16:19.000 --> 00:16:21.000]  我們要下定決心
[00:16:21.000 --> 00:16:23.000]  跑完這條路
[00:16:23.000 --> 00:16:29.000]  所持的信仰我已經守住
[00:16:29.000 --> 00:16:35.000]  其實保羅
[00:16:35.000 --> 00:16:37.000]  說的
[00:16:37.000 --> 00:16:39.000]  當我跑的
[00:16:39.000 --> 00:16:41.000]  仗我打了
[00:16:41.000 --> 00:16:43.000]  路我走了
[00:16:43.000 --> 00:16:45.000]  其實都是為了第三部分
[00:16:45.000 --> 00:16:47.000]  在這裏說的
[00:16:47.000 --> 00:16:49.000]  就是我守住那個信仰
[00:16:49.000 --> 00:16:55.000]  提摩太前書6章12節
[00:16:55.000 --> 00:16:57.000]  他早寫的一本書
[00:16:57.000 --> 00:16:59.000]  他都提提摩太
[00:16:59.000 --> 00:17:01.000]  要為信仰打壓美好的仗
[00:17:01.000 --> 00:17:03.000]  馳定永生
[00:17:03.000 --> 00:17:05.000]  這個守住所信的道
[00:17:05.000 --> 00:17:07.000]  我們怎樣做到呢
[00:17:07.000 --> 00:17:09.000]  就是遵行基督的話
[00:17:09.000 --> 00:17:11.000]  對你和我來說
[00:17:11.000 --> 00:17:13.000]  聖經已經在這裏
[00:17:13.000 --> 00:17:15.000]  我們遵行祂的話
[00:17:15.000 --> 00:17:17.000]  所以提摩太後書第1章提到
[00:17:17.000 --> 00:17:19.000]  又要靠著那注在我們裏面的力
[00:17:19.000 --> 00:17:21.000]  保守所
[00:17:21.000 --> 00:17:23.000]  交付你們的善道
[00:17:23.000 --> 00:17:25.000]  The Word of God
[00:17:25.000 --> 00:17:27.000]  上帝給你的華語聖經
[00:17:27.000 --> 00:17:29.000]  你靠著聖靈的幫助
[00:17:29.000 --> 00:17:31.000]  來謹守
[00:17:33.000 --> 00:17:35.000]  有一位傳道人還在香港
[00:17:35.000 --> 00:17:37.000]  很多年前
[00:17:37.000 --> 00:17:39.000]  他很有恩賜才幹
[00:17:39.000 --> 00:17:41.000]  知名度都很高
[00:17:41.000 --> 00:17:43.000]  開辦了幾間教會
[00:17:43.000 --> 00:17:45.000]  我們曾經在加拿大
[00:17:45.000 --> 00:17:47.000]  我讀書的時候在加拿大
[00:17:47.000 --> 00:17:49.000]  我們的東令會都請他做講員
[00:17:49.000 --> 00:17:51.000]  但後來他變了質
[00:17:51.000 --> 00:17:53.000]  他向穆斯林傳福音
[00:17:53.000 --> 00:17:55.000]  穆斯林就不認為
[00:17:55.000 --> 00:17:57.000]  耶穌基督是神
[00:17:57.000 --> 00:17:59.000]  他認為祂是被造的
[00:17:59.000 --> 00:18:01.000]  這個傳道人想一想
[00:18:01.000 --> 00:18:03.000]  竟然改了自己的信仰
[00:18:03.000 --> 00:18:05.000]  說耶穌基督不是三位一體的神
[00:18:05.000 --> 00:18:07.000]  祂是神造出來的一個
[00:18:07.000 --> 00:18:09.000]  結果他沒有守住所信
[00:18:09.000 --> 00:18:13.000]  一個這麽知名度
[00:18:13.000 --> 00:18:15.000]  這麽有成就的傳道人
[00:18:15.000 --> 00:18:17.000]  都可以這樣變
[00:18:17.000 --> 00:18:19.000]  你和我都要謹慎一點
