
[00:00:00.000 --> 00:00:02.820]  各位靈子慧平安
[00:05:33.480 --> 00:05:35.480]  他們向神發出那種試探
[00:05:35.480 --> 00:05:39.480]  你還是不是在我們中間呢?
[00:05:39.480 --> 00:05:41.480]  要試一下神
[00:05:41.480 --> 00:05:43.480]  你是不是還這麼愛我們呢?
[00:05:43.480 --> 00:05:45.480]  你是不是都願意
[00:05:45.480 --> 00:05:47.480]  將我們所要的給我們呢?
[00:05:47.480 --> 00:05:49.480]  聖經就說
[00:05:49.480 --> 00:05:51.480]  他們和神來爭鬥
[00:05:51.480 --> 00:05:53.480]  他們試探神
[00:05:53.480 --> 00:05:55.480]  聖經就說
[00:05:55.480 --> 00:05:57.480]  他們當時就一直說
[00:05:57.480 --> 00:05:59.480]  我們埃及地本來很好的
[00:05:59.480 --> 00:06:01.480]  但是你竟然帶領我們來這個地方
[00:06:01.480 --> 00:06:03.480]  要我們渴死在曠野裡面
[00:06:03.480 --> 00:06:05.480]  我們的生畜,我們的兒女
[00:06:05.480 --> 00:06:07.480]  要和我們一起死在曠野裡面
[00:06:07.480 --> 00:06:09.480]  他們不斷向神
[00:06:09.480 --> 00:06:11.480]  表達一種的試探
[00:06:11.480 --> 00:06:13.480]  意味著他們去試一下
[00:06:13.480 --> 00:06:15.480]  一位神是不是能夠
[00:06:15.480 --> 00:06:17.480]  按他們的要求滿足他們
[00:06:17.480 --> 00:06:19.480]  裡面很多
[00:06:19.480 --> 00:06:21.480]  對神的埋怨
[00:06:21.480 --> 00:06:23.480]  對神的不順
[00:06:23.480 --> 00:06:25.480]  我們回想
[00:06:25.480 --> 00:06:27.480]  在我們很多弟兄姊妹
[00:06:27.480 --> 00:06:29.480]  的經歷當中
[00:06:29.480 --> 00:06:31.480]  我們人生都會有不同的困難的事情
[00:06:31.480 --> 00:06:33.480]  一位弟兄
[00:06:33.480 --> 00:06:35.480]  他一直在說
[00:06:35.480 --> 00:06:37.480]  他自己現在
[00:06:37.480 --> 00:06:39.480]  不會再祈禱了
[00:06:39.480 --> 00:06:41.480]  弟兄姊妹就問他
[00:06:41.480 --> 00:06:43.480]  為什麼你現在不祈禱呢?
[00:06:43.480 --> 00:06:45.480]  他說我不再能夠理解這位上帝
[00:06:45.480 --> 00:06:47.480]  這位弟兄
[00:06:47.480 --> 00:06:49.480]  他自己一位太太
[00:06:49.480 --> 00:06:51.480]  和他關係很密切
[00:06:51.480 --> 00:06:53.480]  他們沒有小朋友
[00:06:53.480 --> 00:06:55.480]  兩個人之間很親密
[00:06:55.480 --> 00:06:57.480]  但是太太患了重病
[00:06:57.480 --> 00:06:59.480]  他一直在祈禱
[00:06:59.480 --> 00:07:01.480]  很相信這位神既然是慈愛的
[00:07:01.480 --> 00:07:03.480]  一定會醫好他的太太
[00:07:03.480 --> 00:07:05.480]  但是後來
[00:07:05.480 --> 00:07:07.480]  他太太過世了
[00:07:07.480 --> 00:07:09.480]  他太太離開世界之後
[00:07:09.480 --> 00:07:11.480]  他就開始不再祈禱
[00:07:11.480 --> 00:07:13.480]  因為他說
[00:07:13.480 --> 00:07:15.480]  我不能夠理解
[00:07:15.480 --> 00:07:17.480]  不能夠接受這位神
[00:07:17.480 --> 00:07:19.480]  這麼殘忍對我
[00:07:19.480 --> 00:07:21.480]  這麼殘忍對我的太太
[00:07:21.480 --> 00:07:23.480]  他不能夠接受
[00:07:23.480 --> 00:07:25.480]  因此他不再
[00:07:25.480 --> 00:07:27.480]  願意和神接觸
[00:07:27.480 --> 00:07:29.480]  有些時候
[00:07:29.480 --> 00:07:31.480]  我們都會想
[00:07:31.480 --> 00:07:33.480]  為什麼神會面對著這些事呢?
[00:07:33.480 --> 00:07:35.480]  為什麼有這些苦難臨到我們呢?
[00:07:35.480 --> 00:07:37.480]  但聖兄就告訴我們
[00:07:37.480 --> 00:07:39.480]  神沒有允許
[00:07:39.480 --> 00:07:41.480]  我們在世上沒有苦難
[00:07:41.480 --> 00:07:43.480]  耶穌直接告訴我們
[00:07:43.480 --> 00:07:45.480]  在世上你們有苦難
[00:07:45.480 --> 00:07:47.480]  但主所允許的
[00:07:47.480 --> 00:07:49.480]  卻是
[00:07:49.480 --> 00:07:51.480]  讓我們能夠
[00:07:51.480 --> 00:07:53.480]  承受苦難的力量
[00:07:53.480 --> 00:07:55.480]  讓我們有力量
[00:07:55.480 --> 00:07:57.480]  可以面對一切所臨到
[00:07:57.480 --> 00:07:59.480]  正如他對以色列人所說
[00:07:59.480 --> 00:08:01.480]  他沒有允許他們在
[00:08:01.480 --> 00:08:03.480]  曠野地方沒有缺乏
[00:08:03.480 --> 00:08:05.480]  沒有困難
[00:08:05.480 --> 00:08:07.480]  只是允許他們
[00:08:07.480 --> 00:08:09.480]  神要將
[00:08:09.480 --> 00:08:11.480]  迦南地賜給他們
[00:08:11.480 --> 00:08:13.480]  將應許之地賜給他們
[00:08:13.480 --> 00:08:15.480]  有些時候我們見到
[00:08:15.480 --> 00:08:17.480]  在很多日常我們的生活當中
[00:08:17.480 --> 00:08:19.480]  察覺到有
[00:08:19.480 --> 00:08:21.480]  弟兄姊妹面對著困難的時候
[00:08:21.480 --> 00:08:23.480]  他們會突然間覺得
[00:08:23.480 --> 00:08:25.480]  他們不接受這位上帝
[00:08:25.480 --> 00:08:27.480]  這樣待他們
[00:08:27.480 --> 00:08:29.480]  聖經就上上提到
[00:08:29.480 --> 00:08:31.480]  我們很多時候提及一件事情
[00:08:31.480 --> 00:08:33.480]  就是神會試驗人
[00:08:33.480 --> 00:08:35.480]  他允許
[00:08:35.480 --> 00:08:37.480]  以色列人在曠野當中面對各種
[00:08:37.480 --> 00:08:39.480]  的試驗缺水缺糧
[00:08:39.480 --> 00:08:41.480]  面對很強悍的敵人
[00:08:41.480 --> 00:08:43.480]  等等
[00:08:43.480 --> 00:08:45.480]  但神的心意是要人在當中
[00:08:45.480 --> 00:08:47.480]  得到最大的益處
[00:08:47.480 --> 00:08:49.480]  不只是有眼前的物質供應
[00:08:49.480 --> 00:08:51.480]  而是讓他得到生命的成長
[00:08:51.480 --> 00:08:53.480]  得到真正
[00:08:53.480 --> 00:08:55.480]  最大的益處
[00:08:55.480 --> 00:08:57.480]  這也是神的心意
[00:08:57.480 --> 00:08:59.480]  但當人面對神的
[00:08:59.480 --> 00:09:01.480]  試驗的時候
[00:09:01.480 --> 00:09:03.480]  人反而去
[00:09:03.480 --> 00:09:05.480]  試探神
[00:09:05.480 --> 00:09:07.480]  試驗和試探很大的分別
[00:09:07.480 --> 00:09:09.480]  沒錯,某方面來說
[00:09:09.480 --> 00:09:11.480]  以色列人都是希望
[00:09:11.480 --> 00:09:13.480]  自己得到最大的益處
[00:09:13.480 --> 00:09:15.480]  但他們不能夠去
[00:09:15.480 --> 00:09:17.480]  接受上帝對
[00:09:17.480 --> 00:09:19.480]  自己最大的益處的定義
[00:09:19.480 --> 00:09:21.480]  或者換句話說
[00:09:21.480 --> 00:09:23.480]  很多人
[00:09:23.480 --> 00:09:25.480]  他們不能夠
[00:09:25.480 --> 00:09:27.480]  同意神
[00:09:27.480 --> 00:09:29.480]  看為最大的利益的事情
[00:09:29.480 --> 00:09:31.480]  就是對我有利益
[00:09:31.480 --> 00:09:33.480]  這些事情對我沒有好處
[00:09:33.480 --> 00:09:35.480]  因此他試探神
[00:09:35.480 --> 00:09:37.480]  意味著他拒絕
[00:09:37.480 --> 00:09:39.480]  接受神對他的安排
[00:09:39.480 --> 00:09:41.480]  他不願意去接受
[00:09:41.480 --> 00:09:43.480]  他不能夠相信
[00:09:43.480 --> 00:09:45.480]  這些一切
[00:09:45.480 --> 00:09:47.480]  是對他有利益有好處
[00:09:47.480 --> 00:09:49.480]  因此他拒絕
[00:09:49.480 --> 00:09:51.480]  去抗拒
[00:09:51.480 --> 00:09:53.480]  我們很多時候都會回想
[00:09:53.480 --> 00:09:55.480]  我們自己人生的生活
[00:09:55.480 --> 00:09:57.480]  有些時候都會希望
[00:09:57.480 --> 00:09:59.480]  最好不是這樣
[00:09:59.480 --> 00:10:01.480]  最好你將這些給我
[00:10:01.480 --> 00:10:03.480]  你叫我這樣做
[00:10:03.480 --> 00:10:05.480]  似乎對我不是最好
[00:10:05.480 --> 00:10:07.480]  有時我們都會和神有些爭鬥
[00:10:07.480 --> 00:10:09.480]  好像以色列在抗疫的時候
[00:10:09.480 --> 00:10:11.480]  所講及
[00:10:11.480 --> 00:10:13.480]  如果大家記得
[00:10:13.480 --> 00:10:15.480]  當以色列人聽到神的吩咐
[00:10:15.480 --> 00:10:17.480]  你要上去迦南地
[00:10:17.480 --> 00:10:19.480]  去將當地的人
[00:10:19.480 --> 00:10:21.480]  趕族出來的時候
[00:10:21.480 --> 00:10:23.480]  他們派探子上去
[00:10:23.480 --> 00:10:25.480]  但探子回來
[00:10:25.480 --> 00:10:27.480]  回報的情況是怎樣
[00:10:27.480 --> 00:10:29.480]  那裡的人
[00:10:29.480 --> 00:10:31.480]  很高大
[00:10:31.480 --> 00:10:33.480]  威猛
[00:10:33.480 --> 00:10:35.480]  他們住的城堡
[00:10:35.480 --> 00:10:37.480]  很大很高
[00:10:37.480 --> 00:10:39.480]  我們不能有能力
[00:10:39.480 --> 00:10:41.480]  去趕族這些民族
[00:10:41.480 --> 00:10:43.480]  我們快快走
[00:10:43.480 --> 00:10:45.480]  當然其中有兩個探子
[00:10:45.480 --> 00:10:47.480]  很清楚和大家講
[00:10:47.480 --> 00:10:49.480]  沒錯他們所講的是真實的事
[00:10:49.480 --> 00:10:51.480]  不過因為上帝
[00:10:51.480 --> 00:10:53.480]  應許我們
[00:10:53.480 --> 00:10:55.480]  祂與我們同在
[00:10:55.480 --> 00:10:57.480]  是祂吩咐我們上去
[00:10:57.480 --> 00:10:59.480]  所以一定能夠得勝
[00:10:59.480 --> 00:11:01.480]  但以色列人
[00:11:01.480 --> 00:11:03.480]  他們
[00:11:03.480 --> 00:11:05.480]  試探神
[00:11:05.480 --> 00:11:07.480]  他們拒絕神對他們的吩咐
[00:11:07.480 --> 00:11:09.480]  因此他們走去
[00:11:09.480 --> 00:11:11.480]  逃避這個吩咐
[00:11:11.480 --> 00:11:13.480]  因此大家知道
[00:11:13.480 --> 00:11:15.480]  以色列人後來在抗疫
[00:11:15.480 --> 00:11:17.480]  在這裡漂流了
[00:11:17.480 --> 00:11:19.480]  多久的時間
[00:11:19.480 --> 00:11:21.480]  四十年的時間
[00:11:21.480 --> 00:11:23.480]  本來十二天
[00:11:23.480 --> 00:11:25.480]  可以去到一個地方
[00:11:25.480 --> 00:11:27.480]  但最後走了四十年
[00:11:27.480 --> 00:11:29.480]  正如聖經
[00:11:29.480 --> 00:11:31.480]  這一段經文
[00:11:31.480 --> 00:11:33.480]  第三章最後幾節經文所講
[00:11:33.480 --> 00:11:35.480]  最終他們絕大部分
[00:11:35.480 --> 00:11:37.480]  他們是沉思在
[00:11:37.480 --> 00:11:39.480]  抗疫中
[00:11:39.480 --> 00:11:41.480]  聖經就說
[00:11:41.480 --> 00:11:43.480]  是因為他們不信
[00:11:43.480 --> 00:11:45.480]  因此不願順從
[00:11:45.480 --> 00:11:47.480]  神對他們的吩咐
[00:11:47.480 --> 00:11:49.480]  神對他們的期望
[00:11:49.480 --> 00:11:51.480]  我想到
[00:11:51.480 --> 00:11:53.480]  有另一位弟兄
[00:11:53.480 --> 00:11:55.480]  一位年輕的弟兄
[00:11:55.480 --> 00:11:57.480]  他本身在泰國讀大學
[00:11:57.480 --> 00:11:59.480]  讀書的時候
[00:11:59.480 --> 00:12:01.480]  他有一個很大的興趣
[00:12:01.480 --> 00:12:03.480]  他就申請去了韓國
[00:12:03.480 --> 00:12:05.480]  拿一個叫
[00:12:05.480 --> 00:12:07.480]  工作的假期
[00:12:07.480 --> 00:12:09.480]  大家知道很多青年人
[00:12:09.480 --> 00:12:11.480]  今天有工作假期
[00:12:11.480 --> 00:12:13.480]  他們到當地工作的時候
[00:12:13.480 --> 00:12:15.480]  有很多新的體驗
[00:12:15.480 --> 00:12:17.480]  因此找了一份工作
[00:12:17.480 --> 00:12:19.480]  做一個公司的速遞員
[00:12:19.480 --> 00:12:21.480]  去送一些物品去某些地方
[00:12:21.480 --> 00:12:23.480]  但完全意想不到
[00:12:23.480 --> 00:12:25.480]  有一個晚上突然間
[00:12:25.480 --> 00:12:27.480]  半夜有警察來拘捕他
[00:12:27.480 --> 00:12:29.480]  他不明白為什麼
[00:12:29.480 --> 00:12:31.480]  警察告訴他
[00:12:31.480 --> 00:12:33.480]  因為你運送不合法物品
[00:12:33.480 --> 00:12:37.480]  後來他才知道
[00:12:37.480 --> 00:12:39.480]  原來他被這間公司欺騙
[00:12:39.480 --> 00:12:41.480]  全部是不合法的物品
[00:12:41.480 --> 00:12:43.480]  因此被捉去坐牢
[00:12:43.480 --> 00:12:47.480]  在他坐牢的時候
[00:12:47.480 --> 00:12:49.480]  他心裡有很多疑問
[00:12:49.480 --> 00:12:51.480]  他問神
[00:12:51.480 --> 00:12:53.480]  為什麼讓我這麼年輕要坐牢
[00:12:53.480 --> 00:12:55.480]  為什麼這麼無辜的事情
[00:12:55.480 --> 00:12:57.480]  不義的事情會發生在我身上
[00:12:57.480 --> 00:13:01.480]  然後他一直祈禱求神釋放他
[00:13:01.480 --> 00:13:03.480]  幾個月之後
[00:13:03.480 --> 00:13:05.480]  他上法庭
[00:13:05.480 --> 00:13:07.480]  法庭宣判他有罪
[00:13:09.480 --> 00:13:11.480]  他要繼續坐牢
[00:13:11.480 --> 00:13:13.480]  在那段時間
[00:13:13.480 --> 00:13:15.480]  這位弟兄很難接受
[00:13:15.480 --> 00:13:17.480]  他說為什麼
[00:13:17.480 --> 00:13:19.480]  上帝不聽人祈禱
[00:13:19.480 --> 00:13:21.480]  但那段時間很特別
[00:13:21.480 --> 00:13:23.480]  他在想的時候
[00:13:23.480 --> 00:13:25.480]  他突然有一種想法
[00:13:25.480 --> 00:13:27.480]  他覺得如果神不讓我離開監牢
[00:13:27.480 --> 00:13:29.480]  他一定有些事情
[00:13:29.480 --> 00:13:31.480]  要我在這裡做
[00:13:31.480 --> 00:13:33.480]  他有事情要我學習
[00:13:33.480 --> 00:13:35.480]  因此這位弟兄
[00:13:35.480 --> 00:13:37.480]  繼續忍耐在監牢裡面
[00:13:37.480 --> 00:13:39.480]  想不到在監牢當中
[00:13:39.480 --> 00:13:41.480]  他遇見一位朋友
[00:13:41.480 --> 00:13:43.480]  這位朋友是泰籍的
[00:13:43.480 --> 00:13:45.480]  一位酋友
[00:13:45.480 --> 00:13:47.480]  他不懂當地的說話
[00:13:47.480 --> 00:13:49.480]  因此他和很多人
[00:13:49.480 --> 00:13:51.480]  都溝通不到
[00:13:51.480 --> 00:13:53.480]  但這位弟兄因為在泰國讀書
[00:13:53.480 --> 00:13:55.480]  所以他會泰文
[00:13:55.480 --> 00:13:57.480]  就和他有很多的傾談
[00:13:57.480 --> 00:13:59.480]  又關心這位酋友
[00:13:59.480 --> 00:14:01.480]  後來也和他分享自己的信仰
[00:14:01.480 --> 00:14:03.480]  這位朋友本來是佛教徒
[00:14:03.480 --> 00:14:05.480]  但他很願意聽弟兄的分享
[00:14:05.480 --> 00:14:07.480]  甚至很願意和他一起
[00:14:07.480 --> 00:14:09.480]  祈禱尋求主耶穌
[00:14:09.480 --> 00:14:11.480]  這位精明弟兄
[00:14:11.480 --> 00:14:13.480]  就覺得很奇怪
[00:14:13.480 --> 00:14:15.480]  神好像特別預備他在旁邊幫助他
[00:14:15.480 --> 00:14:17.480]  因此他的心開始有些
[00:14:17.480 --> 00:14:19.480]  很平安的感受
[00:14:19.480 --> 00:14:21.480]  他開始讀很多聖經
[00:14:21.480 --> 00:14:23.480]  開始看很多信仰的書籍
[00:14:23.480 --> 00:14:25.480]  有一段時間他感覺自己
[00:14:25.480 --> 00:14:27.480]  很接近神
[00:14:27.480 --> 00:14:29.480]  但他一直仍然祈禱求神
[00:14:29.480 --> 00:14:31.480]  來釋放他
[00:14:31.480 --> 00:14:33.480]  後來他上訴上訴的時候
[00:14:33.480 --> 00:14:35.480]  上到法庭的時候
[00:14:35.480 --> 00:14:37.480]  他在上法庭之前兩天
[00:14:37.480 --> 00:14:39.480]  自己讀聖經的時候
[00:14:39.480 --> 00:14:41.480]  讀到聖經主耶穌進入耶路撒冷
[00:14:41.480 --> 00:14:43.480]  他在讀的時候
[00:14:43.480 --> 00:14:45.480]  聖經給他的說話很大的感動
[00:14:45.480 --> 00:14:47.480]  大家知道
[00:14:47.480 --> 00:14:49.480]  主耶穌進入耶路撒冷的時候
[00:14:49.480 --> 00:14:51.480]  聖經就講述道
[00:14:51.480 --> 00:14:53.480]  他是公義的
[00:14:53.480 --> 00:14:55.480]  施行請求
[00:14:55.480 --> 00:14:57.480]  謙謙和和的騎著驢驅
[00:14:57.480 --> 00:14:59.480]  來進入聖城
[00:14:59.480 --> 00:15:01.480]  大家看見的時候
[00:15:01.480 --> 00:15:03.480]  好像神告訴他
[00:15:03.480 --> 00:15:05.480]  你放心
[00:15:05.480 --> 00:15:07.480]  我要釋放你
[00:15:07.480 --> 00:15:09.480]  兩天之後上到法庭的時候
[00:15:09.480 --> 00:15:11.480]  再次受審
[00:15:11.480 --> 00:15:13.480]  法官改變了判決
[00:15:13.480 --> 00:15:15.480]  判他緩刑
[00:15:15.480 --> 00:15:17.480]  即時釋放
[00:15:17.480 --> 00:15:21.480]  這位弟兄後來
[00:15:21.480 --> 00:15:23.480]  因為也是香港的弟兄
[00:15:23.480 --> 00:15:25.480]  他說我心裡面
[00:15:25.480 --> 00:15:27.480]  很深體會在監牢的時候
[00:15:27.480 --> 00:15:29.480]  我更加知道
[00:15:29.480 --> 00:15:31.480]  去依靠神
[00:15:31.480 --> 00:15:33.480]  無依無靠的時候
[00:15:33.480 --> 00:15:35.480]  更認識如何去依靠
[00:15:35.480 --> 00:15:37.480]  這位獨一的上帝
[00:15:37.480 --> 00:15:39.480]  而今天他體會到
[00:15:39.480 --> 00:15:41.480]  上帝透過一些事情
[00:15:41.480 --> 00:15:43.480]  給他有很大的益處
[00:15:43.480 --> 00:15:47.480]  當我想起有很多弟兄姊妹
[00:15:47.480 --> 00:15:49.480]  在生活上有不同的經歷
[00:15:49.480 --> 00:15:51.480]  有很多不同的
[00:15:51.480 --> 00:15:53.480]  突然間出現的橫禍
[00:15:53.480 --> 00:15:55.480]  或者一些
