
[00:00:00.000 --> 00:00:02.000]  好 各位同學 早安
[00:09:33.000 --> 00:09:40.000]  在當中保羅確認了他自己的身份之後
[00:09:40.000 --> 00:09:47.000]  也都展示了他傳福音的應有的態度
[00:09:47.000 --> 00:09:49.000]  跟著他就告訴他們
[00:09:49.000 --> 00:09:53.000]  他怎樣去做傳福音的工作
[00:09:53.000 --> 00:09:54.000]  工作就是甚麼
[00:09:54.000 --> 00:09:56.000]  這樣我從耶路撒冷
[00:09:56.000 --> 00:10:04.000]  輾轉來到以理你古這個地方
[00:10:04.000 --> 00:10:05.000]  這個地方
[00:10:05.000 --> 00:10:09.000]  跟著他就說基督的福音傳遍了各處
[00:10:09.000 --> 00:10:11.000]  我第一個小的地圖
[00:10:11.000 --> 00:10:13.000]  就輕輕告訴大家
[00:10:13.000 --> 00:10:15.000]  其實我告訴大家
[00:10:15.000 --> 00:10:17.000]  由耶路撒冷到以理你古
[00:10:17.000 --> 00:10:20.000]  其實我用一個直線的箭咀指給大家聽
[00:10:20.000 --> 00:10:22.000]  但是經文就告訴大家
[00:10:22.000 --> 00:10:23.000]  其實他們是甚麼
[00:10:23.000 --> 00:10:24.000]  輾轉
[00:10:24.000 --> 00:10:25.000]  輾轉這個字
[00:10:25.000 --> 00:10:28.000]  其實在希伯來文裏面
[00:10:28.000 --> 00:10:32.000]  就是有周邊四維的意思
[00:10:32.000 --> 00:10:33.000]  就是說
[00:10:33.000 --> 00:10:38.000]  保羅是要將福音輾轉一路
[00:10:38.000 --> 00:10:41.000]  途中去做傳福音工作
[00:10:41.000 --> 00:10:44.000]  跟著去到以理你古裏面
[00:10:44.000 --> 00:10:46.000]  以理你古其實是甚麼地方
[00:10:46.000 --> 00:10:47.000]  你們看到地圖
[00:10:47.000 --> 00:10:49.000]  其實好像馬其頓以北的
[00:10:49.000 --> 00:10:52.000]  北上的這個地方
[00:10:52.000 --> 00:10:57.000]  其實就是今天的亞爾巴尼亞的北部
[00:10:57.000 --> 00:11:01.000]  或者是大部份的南斯拉夫的地方
[00:11:01.000 --> 00:11:06.000]  也都可能是波斯尼亞的部分的地區
[00:11:06.000 --> 00:11:08.000]  所以在那個地方裏面
[00:11:08.000 --> 00:11:11.000]  你看他由耶路撒冷輾轉去到
[00:11:11.000 --> 00:11:13.000]  做傳福音去到這個地方
[00:11:13.000 --> 00:11:15.000]  跟著他就告訴我們
[00:11:15.000 --> 00:11:16.000]  他的志向
[00:11:16.000 --> 00:11:18.000]  他的使命是甚麼
[00:11:18.000 --> 00:11:21.000]  神給他的意象是甚麼
[00:11:21.000 --> 00:11:27.000]  就是去傳福音給那些未得之民
[00:11:27.000 --> 00:11:31.000]  傳福音給那些未得之民
[00:11:31.000 --> 00:11:35.000]  那些未聞過基督的名字的地方
[00:11:35.000 --> 00:11:37.000]  他就要去了
[00:11:37.000 --> 00:11:39.000]  就是說很多大城市
[00:11:39.000 --> 00:11:42.000]  保羅在第二次宣教旅程裏面
[00:11:42.000 --> 00:11:44.000]  已經建立了教會的地方
[00:11:44.000 --> 00:11:47.000]  他就應該不會再去了
[00:11:47.000 --> 00:11:48.000]  他會去
[00:11:48.000 --> 00:11:49.000]  除非是探訪
[00:11:49.000 --> 00:11:52.000]  特地告訴他我要探訪那些地方
[00:11:52.000 --> 00:11:54.000]  但是這裏很明顯他就告訴他
[00:11:54.000 --> 00:11:56.000]  他要做開荒那個
[00:11:56.000 --> 00:12:00.000]  他要將福音去到那些未得之民裏面
[00:12:00.000 --> 00:12:02.000]  去做傳福音的工作
[00:12:02.000 --> 00:12:05.000]  將耶穌基督的名去到那個地方
[00:12:05.000 --> 00:12:10.000]  這個就是他從神裏面領受的那個意象
[00:12:10.000 --> 00:12:12.000]  保羅更加引用了
[00:12:12.000 --> 00:12:15.000]  《二叉書》五十二章十五節那裏
[00:12:15.000 --> 00:12:17.000]  他說
[00:12:17.000 --> 00:12:20.000]  「反倒如經上所記」
[00:12:20.000 --> 00:12:21.000]  他說甚麼
[00:12:21.000 --> 00:12:23.000]  「未曾聽聞他的」
[00:12:23.000 --> 00:12:24.000]  「將要看見」
[00:12:24.000 --> 00:12:26.000]  「未曾聽見過的」
[00:12:26.000 --> 00:12:28.000]  「將要領悟」
[00:12:28.000 --> 00:12:32.000]  這個是保羅根據聖經
[00:12:32.000 --> 00:12:36.000]  他要實踐聖經裏面所講的
[00:12:36.000 --> 00:12:38.000]  就是將那些福音
[00:12:38.000 --> 00:12:42.000]  要去到那些未得之民的中間
[00:12:42.000 --> 00:12:44.000]  讓他們看見基督
[00:12:44.000 --> 00:12:47.000]  讓他們明白福音的內容
[00:12:47.000 --> 00:12:51.000]  而且讓他們成為神的兒女
[00:12:51.000 --> 00:12:54.000]  這個就是保羅那個的意象
[00:12:54.000 --> 00:12:56.000]  在宣教的過程裏面
[00:12:56.000 --> 00:12:59.000]  我們都要去想一想
[00:12:59.000 --> 00:13:02.000]  今天我們有哪些地區
[00:13:02.000 --> 00:13:05.000]  是還沒有福音去到的地方呢
[00:13:05.000 --> 00:13:09.000]  在之前的宣教時期裏面
[00:13:09.000 --> 00:13:11.000]  這個可能大家都認識了
[00:13:11.000 --> 00:13:13.000]  大德生
[00:13:13.000 --> 00:13:16.000]  大德生其實他是一個英國的宣教士
[00:13:16.000 --> 00:13:18.000]  他本身是一個醫生
[00:13:18.000 --> 00:13:20.000]  有美好的職業
[00:13:20.000 --> 00:13:22.000]  他很年輕的時候
[00:13:22.000 --> 00:13:24.000]  已經信主了
[00:13:24.000 --> 00:13:26.000]  很年輕的時候
[00:13:26.000 --> 00:13:28.000]  已經看到中國
[00:13:28.000 --> 00:13:30.000]  五十多年前的中國
[00:13:30.000 --> 00:13:33.000]  很多地方都沒有福音去到的地方
[00:13:33.000 --> 00:13:37.000]  還是一個很封閉的地方的時候
[00:13:37.000 --> 00:13:38.000]  他就怎樣呢
[00:13:38.000 --> 00:13:42.000]  他就將福音要帶給他們了
[00:13:42.000 --> 00:13:48.000]  他在中國五十一年的宣教
[00:13:48.000 --> 00:13:53.000]  他帶領了一萬八千多人去信主
[00:13:53.000 --> 00:13:57.000]  我想是一個他們統計的數字
[00:13:57.000 --> 00:14:01.000]  他建立了中國的內地會
[00:14:01.000 --> 00:14:04.000]  不單止是他的使命
[00:14:04.000 --> 00:14:11.000]  這個也是他自己家庭裏面的一個大目標
[00:14:11.000 --> 00:14:16.000]  是他生命裏面一直很希望他的後代
[00:14:16.000 --> 00:14:19.000]  都能夠成全他的使命
[00:14:19.000 --> 00:14:25.000]  我們知道他現在已經是第五代
[00:14:25.000 --> 00:14:27.000]  他五代的人
[00:14:27.000 --> 00:14:29.000]  我不懂得計算那些名字
[00:14:29.000 --> 00:14:31.000]  我只看到有什麼元宣
[00:14:31.000 --> 00:14:33.000]  什麼來宣
[00:14:33.000 --> 00:14:34.000]  總之就是第五代
[00:14:34.000 --> 00:14:37.000]  去到現在的時候已經是第五代
[00:14:37.000 --> 00:14:40.000]  都仍然在做中國的方工作
[00:14:40.000 --> 00:14:43.000]  現在今天很多中國的城市
[00:14:43.000 --> 00:14:46.000]  特別大城市都有教會
[00:14:46.000 --> 00:14:52.000]  但是仍然有很多小小的村落
[00:14:52.000 --> 00:14:56.000]  省份都沒有福音去到的地方
[00:14:56.000 --> 00:14:59.000]  所以這個使命是繼續的延續
[00:14:59.000 --> 00:15:03.000]  他的子孫就是在成全這個使命
[00:15:03.000 --> 00:15:04.000]  很特別
[00:15:04.000 --> 00:15:07.000]  如果我們比較近代我們認識的就是
[00:15:07.000 --> 00:15:09.000]  戴繼宗
[00:15:09.000 --> 00:15:13.000]  戴繼宗就是第四代的傳承的人
[00:15:13.000 --> 00:15:15.000]  但是第五代
[00:15:15.000 --> 00:15:18.000]  我又發覺他們的名字很特別
[00:15:18.000 --> 00:15:24.000]  就是戴承若 戴承殊 戴承雅
[00:15:24.000 --> 00:15:26.000]  大家看到什麼字嗎
[00:15:26.000 --> 00:15:30.000]  若 殊 雅
[00:15:30.000 --> 00:15:33.000]  原來他們整個家族
[00:15:33.000 --> 00:15:35.000]  起碼去到現在第五代
[00:15:35.000 --> 00:15:40.000]  都是在成全他的先祖
[00:15:40.000 --> 00:15:42.000]  戴得慎的遺願
[00:15:42.000 --> 00:15:47.000]  原來就好像約書亞記24章15節所說
[00:15:47.000 --> 00:15:49.000]  至於我和我家
[00:15:49.000 --> 00:15:52.000]  我們必定侍奉耶和華
[00:15:52.000 --> 00:15:54.000]  這一句的金句
[00:15:54.000 --> 00:15:56.000]  讓我們更加明白到
[00:15:56.000 --> 00:16:02.000]  一個孫教士看到一個神給他的異象的時候
[00:16:02.000 --> 00:16:04.000]  去到願意搭上
[00:16:04.000 --> 00:16:05.000]  然後去到那個地方
[00:16:05.000 --> 00:16:07.000]  去傳揚福音
[00:16:07.000 --> 00:16:11.000]  將福音帶到給當時的彌德之文
[00:16:11.000 --> 00:16:13.000]  其實是多麼重要
[00:16:13.000 --> 00:16:17.000]  也知道戴承若有一些名銳
[00:16:17.000 --> 00:16:18.000]  他說什麼
[00:16:18.000 --> 00:16:20.000]  如果到中國
[00:16:20.000 --> 00:16:22.000]  夠多一個人的靈魂
[00:16:22.000 --> 00:16:25.000]  所擺上的亦都是值得的
[00:16:25.000 --> 00:16:27.000]  因為一個靈魂
[00:16:27.000 --> 00:16:29.000]  已經有永恆的價值
[00:16:29.000 --> 00:16:31.000]  如果方工作
[00:16:31.000 --> 00:16:33.000]  令到一個人相信的時候
[00:16:33.000 --> 00:16:36.000]  就已經有他的價值在當中
[00:16:36.000 --> 00:16:41.000]  在一部電影上一兩年叫做《光鋸嶺》
[00:16:41.000 --> 00:16:43.000]  它一個名句叫做什麼
[00:16:43.000 --> 00:16:45.000]  Save One More
[00:16:45.000 --> 00:16:49.000]  我想好像之前你們有報道會那個
[00:16:49.000 --> 00:16:51.000]  我忘記叫什麼
[00:16:51.000 --> 00:16:52.000]  (陳守賢)
[00:16:52.000 --> 00:16:54.000]  對 守賢 陳守賢
[00:16:54.000 --> 00:16:56.000]  守賢都是我們看到的同學
[00:16:56.000 --> 00:17:00.000]  他在很多不同的教會裏面
[00:17:00.000 --> 00:17:02.000]  都是宣揚福音
[00:17:02.000 --> 00:17:05.000]  令到每一個人都很想他們信主
[00:17:05.000 --> 00:17:07.000]  他在《建造神學院》裏面的時候
[00:17:07.000 --> 00:17:10.000]  都經常講一句說話叫什麼
[00:17:10.000 --> 00:17:12.000]  Save One More
[00:17:12.000 --> 00:17:14.000]  其實救得一個得一個
[00:17:14.000 --> 00:17:17.000]  其實在他的概念裏面
[00:17:17.000 --> 00:17:21.000]  宣教的心智已經種在他的心裏面
[00:17:21.000 --> 00:17:24.000]  亦都在他的行為裏面去做出來
[00:17:24.000 --> 00:17:27.000]  在當中亦都告訴我
[00:17:27.000 --> 00:17:29.000]  戴德生他說什麼
[00:17:29.000 --> 00:17:31.000]  若有千磅的英金
[00:17:31.000 --> 00:17:33.000]  中國可以全數支取
[00:17:33.000 --> 00:17:35.000]  我若有千條的性命
[00:17:35.000 --> 00:17:38.000]  絕對不留一條不給中國
[00:17:38.000 --> 00:17:41.000]  不是為中國 是為誰
[00:17:41.000 --> 00:17:43.000]  基督
[00:17:43.000 --> 00:17:45.000]  所以每一個宣教士
[00:17:45.000 --> 00:17:47.000]  都是有那份心智
[00:17:47.000 --> 00:17:52.000]  去將福音傳給一些未得之民
[00:17:52.000 --> 00:17:55.000]  特別是未有信仰的地方
[00:17:55.000 --> 00:17:59.000]  這裏更加是我之前去夢照
[00:17:59.000 --> 00:18:04.000]  去踏上成為傳道人的路
[00:18:04.000 --> 00:18:07.000]  其中一個鼓勵我的故事
[00:18:07.000 --> 00:18:11.000]  亦都是今天我想和大家分享的時候
[00:18:11.000 --> 00:18:15.000]  這五位美國的青年宣教士
[00:18:15.000 --> 00:18:18.000]  他在1956年的時候
[00:18:18.000 --> 00:18:23.000]  去到厄瓜多爾的亞馬遜的叢林裏面
[00:18:23.000 --> 00:18:27.000]  去到奧卡族去做全方位工作
[00:18:27.000 --> 00:18:29.000]  你知道如果你在這裏認識
[00:18:29.000 --> 00:18:30.000]  或者聽過的時候
[00:18:30.000 --> 00:18:33.000]  他們是怎樣 全部死光
[00:18:33.000 --> 00:18:35.000]  全部都是殉道的
[00:18:35.000 --> 00:18:38.000]  因為當時的人以為他們來入侵他們
[00:18:38.000 --> 00:18:39.000]  攻擊他們
[00:18:39.000 --> 00:18:42.000]  但是這個消息震撼了
[00:18:42.000 --> 00:18:45.000]  或者感動了很多的人
[00:18:45.000 --> 00:18:48.000]  亦都特別去感動了他的家人
[00:18:48.000 --> 00:18:50.000]  他的妻子 他的兒女
[00:18:50.000 --> 00:18:55.000]  都紛紛要去承繼著這個使命
[00:18:55.000 --> 00:18:57.560]  去入住這個奧卡
[00:18:57.630 --> 00:19:00.630]  那位族長覺得很奇怪
[00:19:00.630 --> 00:19:03.630]  為甚麼他們仍然會這樣做呢
[00:19:03.630 --> 00:19:06.630]  冒著生命危險都要做這件事呢
[00:19:06.630 --> 00:19:12.630]  其實他們的舉動就感動了當時的族長
[00:19:12.630 --> 00:19:16.630]  令到今天我們知道他們整條村
[00:19:16.630 --> 00:19:19.630]  整個族群都信了主
[00:19:19.630 --> 00:19:24.630]  如果沒有這些五位宣教士的犧牲
[00:19:24.630 --> 00:19:29.630]  為了基督的緣故進入未得之民的民族當中
[00:19:29.630 --> 00:19:31.630]  他們無法聽福音
[00:19:31.630 --> 00:19:33.630]  他們無法去信主
[00:19:33.630 --> 00:19:35.630]  所以旁邊那兩張圖就很特別了
[00:19:35.630 --> 00:19:38.630]  就是今天的奧卡族
[00:19:38.630 --> 00:19:40.630]  他們怎樣跟他們
[00:19:40.630 --> 00:19:43.630]  這裡有一班宣教的團體
[00:19:43.630 --> 00:19:47.630]  去奧卡族當中去參觀
[00:19:47.630 --> 00:19:50.630]  以及跟他們分享信仰
[00:19:50.630 --> 00:19:54.630]  所以在這裡看到今天的奧卡族
[00:19:54.630 --> 00:19:59.630]  很歡迎外國的信徒來到我們當中
[00:19:59.630 --> 00:20:06.630]  他們現在的族長或教會的長老
[00:20:06.630 --> 00:20:11.630]  也是當時殺害宣教士的其中一個年輕人
[00:20:11.630 --> 00:20:15.630]  所以這個感動也從神而來
[00:20:15.630 --> 00:20:19.630]  神感動他們全族人都能夠得救
[00:20:19.630 --> 00:20:25.630]  我們會努力將福音帶給這五位青年
