
[00:00:00.000 --> 00:00:02.440]  在開始之前我們一起祈禱
[00:03:45.200 --> 00:03:49.200]  不過這個教授就是因為太依靠自己的智慧
[00:03:49.200 --> 00:03:53.400]  以至於跌入了自己所製造的困擾之中
[00:03:53.400 --> 00:03:54.800]  可能我們都說
[00:03:54.800 --> 00:03:57.400]  我們怎會好像教授這麼蠢呢?
[00:03:57.400 --> 00:03:59.600]  基本知識都沒有
[00:03:59.600 --> 00:04:00.600]  不過
[00:04:00.600 --> 00:04:03.200]  在我們自己的生活層面裏面
[00:04:03.200 --> 00:04:05.600]  我們會不會都好像教授一樣
[00:04:05.600 --> 00:04:07.600]  滿意為自己有智慧
[00:04:07.600 --> 00:04:10.200]  但當我們面對生活的狀況
[00:04:10.200 --> 00:04:13.800]  包括試探、壓力、人際關係等等
[00:04:13.800 --> 00:04:17.800]  我們是不是都能夠擁有面對這些事情的智慧呢?
[00:04:17.800 --> 00:04:20.000]  還是好像教授一樣
[00:04:20.000 --> 00:04:24.600]  跑兩步就跌入了自己製造的困境之中呢?
[00:04:24.600 --> 00:04:27.000]  誰是有智慧的呢?
[00:04:27.000 --> 00:04:29.600]  是不是有幾個博士學位的人
[00:04:29.600 --> 00:04:31.400]  還是有專業資格
[00:04:31.400 --> 00:04:32.800]  事業有成的人
[00:04:32.800 --> 00:04:34.600]  還是周遊列國的人
[00:04:34.600 --> 00:04:36.200]  就有智慧呢?
[00:04:36.200 --> 00:04:38.800]  誰是有智慧的呢?
[00:04:38.800 --> 00:04:40.600]  今天的經課裏面
[00:04:40.600 --> 00:04:44.000]  雅各同樣問了一個問題
[00:04:44.000 --> 00:04:47.200]  誰是有智慧、有見識的呢?
[00:04:47.200 --> 00:04:48.800]  這個問題
[00:04:48.800 --> 00:04:51.400]  雅各提供了另一個向度
[00:04:51.400 --> 00:04:52.600]  讓我們參考
[00:04:52.600 --> 00:04:54.800]  甚麼才是有智慧
[00:04:54.800 --> 00:04:55.800]  首先
[00:04:55.800 --> 00:04:59.600]  雅各認為有智慧和有見識的人
[00:04:59.600 --> 00:05:01.400]  就在當中這樣說
[00:05:01.400 --> 00:05:07.000]  「就當在智慧的溫柔上顯出他的善行來」
[00:05:07.000 --> 00:05:10.400]  溫柔這個字是有謙卑的意思
[00:05:10.400 --> 00:05:13.400]  所以這句話也可以譯作
[00:05:13.400 --> 00:05:22.000]  「在智慧裏謙卑地從他的行為流露出美善的生命」
[00:05:22.000 --> 00:05:23.600]  在雅各的心目中
[00:05:23.600 --> 00:05:25.600]  有智慧、有見識的人
[00:05:25.600 --> 00:05:29.400]  可能是有高等學位的人
[00:05:29.400 --> 00:05:32.000]  也可能是專業資格的人
[00:05:32.000 --> 00:05:35.200]  也可能是常常周遊列國的人
[00:05:35.200 --> 00:05:37.000]  可能是任何一個人
[00:05:37.000 --> 00:05:38.400]  只要
[00:05:38.400 --> 00:05:42.800]  只要他能夠從這個人身上看到智慧的表現
[00:05:42.800 --> 00:05:44.200]  意思就是說
[00:05:44.200 --> 00:05:48.800]  有智慧的人不需要宣傳自己的智商有多高
[00:05:48.800 --> 00:05:50.200]  學歷有多高
[00:05:50.200 --> 00:05:53.800]  不需要炫耀自己的事業有多龐大
[00:05:53.800 --> 00:05:58.000]  更加不需要展現自己踏過世界上多少個國家
[00:05:58.000 --> 00:06:00.600]  因為智者的智慧和見識
[00:06:00.600 --> 00:06:04.600]  自然會在日常生活和待人接物當中
[00:06:04.600 --> 00:06:06.600]  流露出來的
[00:06:06.600 --> 00:06:10.000]  而雅各用了兩種的智慧
[00:06:10.000 --> 00:06:14.000]  屬地上的智慧和屬上頭來的智慧
[00:06:14.000 --> 00:06:15.800]  做一個對比
[00:06:15.800 --> 00:06:19.000]  當人被哪一邊的智慧去牽引
[00:06:19.000 --> 00:06:22.800]  他的行為就會流露出那一邊的智慧
[00:06:22.800 --> 00:06:26.200]  首先我們看看第一種智慧是甚麼
[00:06:26.200 --> 00:06:31.000]  就是由第十四節至到第十六節
[00:06:31.000 --> 00:06:36.600]  在第十四節以質度來描述人與人之間的關係
[00:06:36.600 --> 00:06:38.800]  通常都是負面的
[00:06:38.800 --> 00:06:43.800]  而這個質度更加是加了懷有惡毒
[00:06:43.800 --> 00:06:46.400]  即是負負不是只有正的
[00:06:46.400 --> 00:06:49.600]  負負是更加負面的
[00:06:49.600 --> 00:06:51.800]  如果一個人的心思意念
[00:06:51.800 --> 00:06:56.000]  被複讀的質度和紛爭所充滿的話
[00:06:56.000 --> 00:07:01.200]  他的智慧所表現出來的行為會是怎樣呢?
[00:07:01.200 --> 00:07:03.400]  會帶來甚麼後果?
[00:07:03.400 --> 00:07:06.000]  第十六節就這樣說
[00:07:06.000 --> 00:07:08.800]  在何處有質度自私
[00:07:08.800 --> 00:07:14.000]  在何處就有動亂和各樣的壞事
[00:07:14.000 --> 00:07:15.200]  一般來說
[00:07:15.200 --> 00:07:19.200]  大家和平共處的時候未必會有質度的
[00:07:19.200 --> 00:07:23.000]  在甚麼情況之下質度才會滋生呢?
[00:07:23.000 --> 00:07:25.600]  就是當有競爭的時候
[00:07:25.600 --> 00:07:31.600]  例如最近電視劇《宮廷爭鬥劇》很流行的那一套
[00:07:31.600 --> 00:07:37.600]  皇帝的妃子前期都是很性格溫柔和順的
[00:07:37.600 --> 00:07:41.000]  但後期因為要捍衛自身的利益
[00:07:41.000 --> 00:07:44.400]  就變得越來越陰險歹毒
[00:07:44.400 --> 00:07:46.800]  借刀殺人
[00:07:46.800 --> 00:07:50.200]  我們可能在電視機前面都會食住花生體
[00:07:50.200 --> 00:07:52.800]  指住姦妃點綴點綴
[00:07:52.800 --> 00:07:56.200]  大義凜然地指指點點
[00:07:56.200 --> 00:08:00.200]  但當我們能夠這麼輕鬆地指指點點
[00:08:00.200 --> 00:08:04.000]  都可能只是因為我們暫時未遇到
[00:08:04.000 --> 00:08:09.200]  又或者忘記了我們曾經遇上的人和事
[00:08:09.200 --> 00:08:12.400]  當你看到一個心儀的女生
[00:08:12.400 --> 00:08:14.800]  她最近和一個男生拍拖
[00:08:14.800 --> 00:08:17.600]  你心裏會不會有質度呢?
[00:08:17.600 --> 00:08:19.400]  最令你氣憤的是
[00:08:19.400 --> 00:08:23.000]  那個男生沒有你這麼英俊沒有你這麼有才華
[00:08:23.000 --> 00:08:27.000]  你就想他一定用一些騙女生的手段
[00:08:27.000 --> 00:08:29.600]  當心裏的質度加上惡毒
[00:08:29.600 --> 00:08:34.200]  你心裏就想盡辦法去拆散他
[00:08:34.200 --> 00:08:40.000]  又或者上一次你申請升職的時候
[00:08:40.000 --> 00:08:43.800]  公司升了另一位同事沒有升你
[00:08:43.800 --> 00:08:46.400]  你心裏會不會有質度呢?
[00:08:46.400 --> 00:08:48.600]  最令你覺得不公平的是
[00:08:48.600 --> 00:08:51.800]  那個同事沒有你的表現和能力這麼好
[00:08:51.800 --> 00:08:53.800]  資歷又淺過你
[00:08:53.800 --> 00:08:57.000]  你就會想那個同事一定有背景
[00:08:57.000 --> 00:08:59.000]  一定耍手段
[00:08:59.000 --> 00:09:02.800]  當你心中的質度加上惡毒的時候
[00:09:02.800 --> 00:09:04.400]  一有空間發揮
[00:09:04.400 --> 00:09:08.600]  你就會散播對手這個耍手段的消息
[00:09:08.600 --> 00:09:12.200]  務求令到對方被孤立
[00:09:12.200 --> 00:09:16.000]  可能你未必真的有上述的行為
[00:09:16.000 --> 00:09:18.200]  可能你只是想一想
[00:09:18.200 --> 00:09:20.800]  想平衡一下心理
[00:09:20.800 --> 00:09:22.200]  但誰不知
[00:09:22.200 --> 00:09:25.800]  你心知可能已經慢慢被這些想法
[00:09:25.800 --> 00:09:30.600]  在你的日常生活裏流露出來了
[00:09:30.600 --> 00:09:34.200]  而爭奪不單只是在情場上
[00:09:34.200 --> 00:09:36.000]  或者在職場上
[00:09:36.000 --> 00:09:40.600]  可能更加會在一些意想不到的情境裏
[00:09:40.600 --> 00:09:42.800]  都會出現
[00:09:42.800 --> 00:09:45.200]  雅各當時說這番話
[00:09:45.200 --> 00:09:47.200]  是對信徒群體中
[00:09:47.200 --> 00:09:50.200]  想做領袖的人去說的
[00:09:50.200 --> 00:09:55.200]  這番說話的上文是三章第一節
[00:09:55.200 --> 00:09:57.800]  亦是黃牧師上星期說的
[00:09:57.800 --> 00:10:01.200]  不過上星期因為贊助的關係
[00:10:01.200 --> 00:10:02.000]  大家聽不到
[00:10:02.000 --> 00:10:05.200]  不過可以在上網聽回錄音
[00:10:05.200 --> 00:10:06.600]  去聽回上一次
[00:10:06.600 --> 00:10:09.800]  黃牧師所說有話可說的那篇圖
[00:10:09.800 --> 00:10:13.200]  雅各在三章第一節這樣說
[00:10:13.200 --> 00:10:15.600]  不要許多人做教師
[00:10:15.600 --> 00:10:18.400]  因為你們知道你們做教師的
[00:10:18.400 --> 00:10:21.600]  要接受更嚴厲的審判
[00:10:21.600 --> 00:10:22.800]  雅各指出
[00:10:22.800 --> 00:10:24.800]  如果為了尊敬
[00:10:24.800 --> 00:10:28.800]  而讓苦讀的疾度和紛爭
[00:10:28.800 --> 00:10:32.000]  充滿自己的心和心知的時候
[00:10:32.000 --> 00:10:35.600]  雖然這班領袖教導人的時候
[00:10:35.600 --> 00:10:37.400]  仍然口若鉛河
[00:10:37.400 --> 00:10:39.000]  說得頭頭是道
[00:10:39.000 --> 00:10:41.400]  好像充滿著智慧一樣
[00:10:41.400 --> 00:10:44.400]  不過他們口裏所說的
[00:10:44.400 --> 00:10:46.800]  很可能只是反映
[00:10:46.800 --> 00:10:49.600]  那個人的動機和偏見
[00:10:49.600 --> 00:10:51.600]  而未必是事實
[00:10:51.600 --> 00:10:54.000]  因為他們可能在說話之間
[00:10:54.000 --> 00:10:55.400]  貶低了人
[00:10:55.400 --> 00:10:57.400]  吹噓了自己
[00:10:57.400 --> 00:11:00.800]  甚至還以為自己在伸張正義
[00:11:00.800 --> 00:11:03.600]  原本應該宣講真理的人
[00:11:03.600 --> 00:11:06.200]  如果內心被苦讀和疾度
[00:11:06.200 --> 00:11:09.800]  紛爭這些去佔據了他的心的話
[00:11:09.800 --> 00:11:13.600]  他可能就是成為了謊言和虛假
[00:11:13.600 --> 00:11:16.200]  與真理背道而馳
[00:11:16.200 --> 00:11:22.400]  結果只會引致自己和群體的紛亂和敗壞
[00:11:22.400 --> 00:11:23.600]  雅各指出
[00:11:23.600 --> 00:11:28.400]  這種過份關心捍衛自我利益的智慧
[00:11:28.400 --> 00:11:31.600]  只會引致分裂結黨
[00:11:31.600 --> 00:11:35.000]  這種智慧不是從上而來
[00:11:35.000 --> 00:11:36.600]  而是屬地上
[00:11:36.600 --> 00:11:38.000]  是屬情慾
[00:11:38.000 --> 00:11:40.400]  是屬鬼魔的
[00:11:40.400 --> 00:11:45.400]  所以不是因為場景本身帶來的誘惑
[00:11:45.400 --> 00:11:47.200]  而是我們的生命
[00:11:47.200 --> 00:11:51.000]  被甚麼智慧所引導呢?
[00:11:51.000 --> 00:11:55.600]  剛才我們就講過有關屬地上的智慧
[00:11:55.600 --> 00:11:59.600]  這樣屬天而來的智慧又是怎樣呢?
[00:11:59.600 --> 00:12:04.400]  不如我們一起讀讀第十七和第十八節好嗎?
[00:12:04.400 --> 00:12:07.000]  第十七和第十八節
[00:12:07.000 --> 00:12:07.600]  一起讀
[00:12:07.600 --> 00:12:31.600]  預備 1 2 3
[00:12:31.600 --> 00:12:34.600]  保羅曾經在《迦拉太書》提出
[00:12:34.600 --> 00:12:37.400]  聖靈所結的果子有九方面的特質
[00:12:37.400 --> 00:12:43.800]  包括仁愛、喜樂、和平、忍耐、恩慈、良善、信實、溫柔和節制
[00:12:43.800 --> 00:12:46.200]  雅各在這裡指出
[00:12:46.200 --> 00:12:49.600]  上頭而來的智慧也有七個特質
[00:12:49.600 --> 00:12:55.600]  包括清潔、和平、溫良、柔順、滿有憐憫和美善的果子
[00:12:55.600 --> 00:12:58.000]  沒有偏見、沒有假冒
[00:12:58.000 --> 00:13:02.400]  這些特質就是有從上頭而來的智慧的人
[00:13:02.400 --> 00:13:08.000]  透過他們生活的方式和待人處事流露出來的
[00:13:08.000 --> 00:13:11.000]  在第十八節更加提到
[00:13:11.000 --> 00:13:16.400]  這七個特質會指導以和平的方法去追求和平
[00:13:16.400 --> 00:13:20.000]  最終會達至和平的正義果子
[00:13:20.000 --> 00:13:23.000]  不過雅各在這裡所指的和平
[00:13:23.000 --> 00:13:26.800]  並不是一句互讓互讓就能夠達至的
[00:13:26.800 --> 00:13:29.000]  因為這個和平不是和諧
[00:13:29.000 --> 00:13:31.400]  不是大事化小,小事化無
[00:13:31.400 --> 00:13:35.200]  它與正直和公義是分不開的
[00:13:35.200 --> 00:13:36.800]  所以我們要小心
[00:13:36.800 --> 00:13:42.400]  不要將現代人對和平共處的概念混為一談
[00:13:42.400 --> 00:13:47.800]  所以我們要更加仔細地去看一看這七個特質的意義
[00:13:47.800 --> 00:13:48.800]  雅各指出
[00:13:48.800 --> 00:13:52.200]  這七個特質排首位的是清潔
[00:13:52.200 --> 00:13:56.800]  清潔的意思是心思和動機的純潔
[00:13:56.800 --> 00:14:04.200]  這個字與雅各書一章二十七節「沒有玷污」這個字是互相補充的
[00:14:04.200 --> 00:14:07.000]  是我們運用智慧的過程裏面
[00:14:07.000 --> 00:14:10.000]  心思和動機有多純潔
[00:14:10.000 --> 00:14:12.600]  又或者有多混亂、有瑕疵
[00:14:12.600 --> 00:14:16.000]  與和平有很大的關係
[00:14:16.000 --> 00:14:22.000]  而另外六方面的特質可以分為三組去看
[00:14:22.000 --> 00:14:25.800]  第一組就是和平、溫涼和柔順
[00:14:25.800 --> 00:14:34.200]  因為這三個字的原文都是用同一個字母開始的
[00:14:34.200 --> 00:14:39.200]  和平就是互相彼此接待
[00:14:39.200 --> 00:14:43.800]  溫涼原文是有溫柔和寬宏的意思
[00:14:43.800 --> 00:14:48.800]  不過這個字通常都是與公平和正義相關
[00:14:48.800 --> 00:14:58.000]  特別是關乎於意思是指避免濫用權力去壓迫他人
[00:14:58.000 --> 00:15:01.600]  而溫純有順從的意思
[00:15:01.600 --> 00:15:04.600]  但順從並不是指隨波逐流
[00:15:04.600 --> 00:15:08.800]  相反因為它能夠審慎地認清真理
[00:15:08.800 --> 00:15:12.800]  故此能夠欲樂於去順從真理
[00:15:12.800 --> 00:15:18.200]  以上這三個特質都是建立群體所需要的特性
[00:15:18.200 --> 00:15:21.200]  不會因為權力去壓制他人
[00:15:21.200 --> 00:15:23.400]  卻以公平去接待
[00:15:23.400 --> 00:15:29.000]  並且因為順從真理而願意為整個群體作出讓步
[00:15:29.000 --> 00:15:33.600]  將群體的關注放在自己的利益之先
[00:15:33.600 --> 00:15:39.400]  第二組就是滿有憐憫和美善
[00:15:39.400 --> 00:15:42.600]  憐憫和同情是很不同的
[00:15:42.600 --> 00:15:46.200]  同情可以只是一個關懷的感動
[00:15:46.200 --> 00:15:48.600]  很快就煙消雲散
[00:15:48.600 --> 00:15:51.200]  憐憫卻是一種情操
[00:15:51.200 --> 00:15:54.200]  能夠觸動人產生行動
[00:15:54.200 --> 00:15:58.000]  不過同情和憐憫最大的分別是
[00:15:58.000 --> 00:16:01.200]  同情是我高你低
[00:16:01.200 --> 00:16:02.800]  我可憐你
[00:16:02.800 --> 00:16:06.200]  但憐憫是我與你同行
[00:16:06.200 --> 00:16:09.000]  以美善去善待對方
[00:16:09.000 --> 00:16:11.200]  上帝對我們的憐憫也是這樣
[00:16:11.200 --> 00:16:14.200]  祂不選擇高高在上去打救我們
[00:16:14.200 --> 00:16:17.800]  祂讓耶穌降生在世上與我們同行
[00:16:17.800 --> 00:16:20.600]  並為我們釘上十字架而死
[00:16:20.600 --> 00:16:25.200]  上帝以這種方式去拯救和憐憫我們
[00:16:25.200 --> 00:16:28.000]  所以說有這個智慧的特質
[00:16:28.000 --> 00:16:31.600]  是會產生美善的行動
[00:16:31.600 --> 00:16:38.200]  最後的一組就是沒有偏見和沒有假冒
[00:16:38.200 --> 00:16:42.800]  沒有偏見和沒有假冒其實是一對
[00:16:42.800 --> 00:16:45.000]  偏見其中一個例子
[00:16:45.000 --> 00:16:47.800]  就是第二章開始說到
[00:16:47.800 --> 00:16:50.000]  怎樣去按外貌待人
[00:16:50.000 --> 00:16:52.800]  聽我說說第二章怎樣說
[00:16:52.800 --> 00:16:54.200]  如果你有手上聖經
[00:16:54.200 --> 00:16:59.200]  都可以揭開第二章第二節去看一看
[00:16:59.200 --> 00:17:00.400]  雅各這樣說
[00:17:00.400 --> 00:17:02.800]  若有一個人戴著金戒指
[00:17:02.800 --> 00:17:06.200]  穿著華麗的衣服進入你們會堂
[00:17:06.200 --> 00:17:10.200]  又有一個窮人穿著康莊的衣服也進去
[00:17:10.200 --> 00:17:14.600]  而你們只看著那穿華麗的衣服的人說
[00:17:14.600 --> 00:17:16.200]  請坐在這裡
[00:17:16.200 --> 00:17:17.800]  而對那窮人說
[00:17:17.800 --> 00:17:19.200]  你站在那裡
[00:17:19.200 --> 00:17:21.400]  或坐在我的腳旁
[00:17:21.400 --> 00:17:24.200]  這豈不是你們偏心待人
[00:17:24.200 --> 00:17:27.400]  用惡意評斷人嗎?
[00:17:27.400 --> 00:17:29.600]  這個就是雅各所指的
[00:17:29.600 --> 00:17:33.400]  按外貌和身份去對待人
[00:17:33.400 --> 00:17:37.200]  而假冒的意思就是虛偽的意思
[00:17:37.200 --> 00:17:40.800]  所以雅各指出從上而來的智慧
[00:17:40.800 --> 00:17:44.600]  是沒有偏見和虛偽這些成份
[00:17:44.600 --> 00:17:46.600]  因為他們會一視同仁
[00:17:46.600 --> 00:17:51.400]  這也是建立和平所必須要有的特質
[00:17:51.400 --> 00:17:53.600]  所以雅各讓我們知道
[00:17:53.600 --> 00:17:57.200]  智慧主要不是解釋我們人生的問題
[00:17:57.200 --> 00:18:00.800]  也不是解決我們面對的困境
[00:18:00.800 --> 00:18:04.800]  智慧是面對不同的情況之下
[00:18:04.800 --> 00:18:08.200]  指導我們保持正確的態度
[00:18:08.200 --> 00:18:11.600]  去實踐信仰的方向
[00:18:11.600 --> 00:18:14.400]  而面對這個充滿著
[00:18:14.400 --> 00:18:17.400]  屬地上智慧的世界
[00:18:17.400 --> 00:18:20.000]  我們更加需要從上而來的智慧
[00:18:20.000 --> 00:18:22.000]  讓我們持守真理
[00:18:22.000 --> 00:18:26.000]  指導我們以和平的方式追求和平
[00:18:26.000 --> 00:18:29.800]  最終帶來和平的果子
[00:18:29.800 --> 00:18:32.400]  而我們之所以要和平
[00:18:32.400 --> 00:18:35.400]  是因為和平本身是有
[00:18:35.400 --> 00:18:40.600]  成為完全和成為健全的意思
[00:18:40.600 --> 00:18:43.600]  這個完整和健全
[00:18:43.600 --> 00:18:46.600]  不單止對群體帶來益處
[00:18:46.600 --> 00:18:48.200]  我們自己的生命
[00:18:48.200 --> 00:18:51.800]  也因此變得完整和健全
[00:18:51.800 --> 00:18:53.600]  那是什麼呢?
[00:18:53.600 --> 00:18:59.600]  我今天就以聖壇上的這盆花為例子
[00:18:59.600 --> 00:19:01.400]  這盆花很漂亮吧?
[00:19:01.400 --> 00:19:04.000]  大家都留意一下
[00:19:04.000 --> 00:19:07.600]  其實我們弟兄姊妹
[00:19:07.600 --> 00:19:10.200]  都很用心去插這些花
[00:19:10.200 --> 00:19:13.000]  所以每一次我都很細心欣賞
[00:19:13.000 --> 00:19:15.800]  有時候花都繃著邊
[00:19:15.800 --> 00:19:17.800]  很花心思的
[00:19:17.800 --> 00:19:18.800]  曬赤了
[00:19:18.800 --> 00:19:20.400]  說回這盆花
[00:19:20.400 --> 00:19:21.600]  很漂亮吧?
[00:19:21.600 --> 00:19:24.400]  大家留意一下左邊有什麼
[00:19:24.400 --> 00:19:26.000]  有鮮花
[00:19:26.000 --> 00:19:27.600]  有天堂鳥
[00:19:27.600 --> 00:19:30.000]  有金盞菊
[00:19:30.000 --> 00:19:32.000]  有滿天星
[00:19:32.000 --> 00:19:32.600]  是不是?
[00:19:32.600 --> 00:19:33.800]  很漂亮的鮮花
[00:19:33.800 --> 00:19:37.200]  右邊大家看不看到是什麼?
[00:19:37.200 --> 00:19:39.200]  看不看到?
[00:19:39.200 --> 00:19:40.800]  是一些樹枝
[00:19:40.800 --> 00:19:42.600]  不單止樹枝
[00:19:42.600 --> 00:19:45.000]  是一些枯枝
[00:19:45.000 --> 00:19:47.800]  這些就是我們插花的姐妹
[00:19:47.800 --> 00:19:52.400]  婉兒在教會撿回來的
[00:19:52.400 --> 00:19:55.000]  就是因為颱風之後
[00:19:55.000 --> 00:19:57.400]  掉下來的一些枯枝
[00:19:57.400 --> 00:20:00.800]  她說買都買不到
[00:20:00.800 --> 00:20:04.600]  這些枯枝不是點綴
[00:20:04.600 --> 00:20:07.800]  它們都是主角
[00:20:07.800 --> 00:20:10.400]  這盆花之所以漂亮
[00:20:10.400 --> 00:20:12.400]  不是單單鮮花
[00:20:12.400 --> 00:20:15.400]  亦都是因為枯枝
[00:20:15.400 --> 00:20:18.400]  它們彼此沒有爭嚴鬥厲
[00:20:18.400 --> 00:20:21.200]  而是共同綻放自己的美
[00:20:21.200 --> 00:20:24.000]  亦都在共同承托底下
[00:20:24.000 --> 00:20:30.600]  彼此去綻放這個美
[00:20:30.600 --> 00:20:33.600]  很多人都在不公
[00:20:33.600 --> 00:20:35.600]  和欺壓之下
[00:20:35.600 --> 00:20:39.000]  不能夠綻放自己
[00:20:39.000 --> 00:20:40.800]  所以弟兄姊妹
[00:20:40.800 --> 00:20:41.800]  要知道
[00:20:41.800 --> 00:20:45.200]  無論你覺得自己是鮮花也好
[00:20:45.200 --> 00:20:48.000]  還是覺得自己是枯枝也好
[00:20:48.000 --> 00:20:50.400]  我們都是彼此需要
[00:20:50.400 --> 00:20:54.000]  讓我們變得更完整、更健全
[00:20:54.000 --> 00:20:59.800]  所以和平是讓群體成為完整、成為健全
[00:20:59.800 --> 00:21:06.600]  而我們亦都因此成為完整和健全
[00:21:06.600 --> 00:21:09.200]  又有一個故事是這樣的
[00:21:09.200 --> 00:21:13.000]  一個養雞的老闆去到市集那裏賣雞蛋
[00:21:13.000 --> 00:21:14.600]  為了招攬生意
[00:21:14.600 --> 00:21:18.200]  就在一張紙板那裏大大隻寫著
[00:21:18.200 --> 00:21:23.200]  「新鮮雞蛋在此銷售」
[00:21:23.200 --> 00:21:26.600]  有一個商人走過的時候就說
[00:21:26.600 --> 00:21:30.600]  「老兄,你為什麼要加上新鮮兩個字?」
[00:21:30.600 --> 00:21:33.000]  「難道你想賣臭雞蛋嗎?」
[00:21:33.000 --> 00:21:34.600]  這個老闆就在想
[00:21:34.600 --> 00:21:35.800]  「有道理」
[00:21:35.800 --> 00:21:39.600]  於是他就拆了新鮮那兩個字
[00:21:39.600 --> 00:21:42.800]  然後剛好有一個老師走過
