
[00:00:00.000 --> 00:00:05.320]  弟兄姊妹,讓我們一同禱告
[00:06:07.080 --> 00:06:11.240]  現在寄居在香港很多的南亞裔人
[00:06:11.240 --> 00:06:13.080]  他們當中很多
[00:06:13.080 --> 00:06:14.720]  因為不可以工作
[00:06:14.720 --> 00:06:17.600]  所以他們都成為不法分子
[00:06:17.600 --> 00:06:22.080]  使得香港的罪案不斷地增加
[00:06:22.080 --> 00:06:23.760]  最近在深水埗
[00:06:23.760 --> 00:06:26.480]  大家看新聞也有看過
[00:06:26.480 --> 00:06:31.280]  很多罪案發生成為罪惡的溫床
[00:06:31.280 --> 00:06:36.520]  其實我自己對於種族也有一個心結
[00:06:36.520 --> 00:06:39.120]  我曾經對神說
[00:06:39.120 --> 00:06:43.320]  「神啊,如果你呼召我去宣教
[00:06:43.320 --> 00:06:46.480]  請你不要呼召我去印度」
[00:06:46.480 --> 00:06:50.680]  因為很多年前我在南美洲宣教的時候
[00:06:50.680 --> 00:06:53.040]  我們接觸過印度人
[00:06:53.040 --> 00:06:54.600]  那個經驗是很不好的
[00:06:54.600 --> 00:06:58.600]  那時候我們教會要買一塊地去建堂
[00:06:58.600 --> 00:07:01.960]  那塊地是屬於印度人的
[00:07:01.960 --> 00:07:03.560]  他們真的很鬼扎
[00:07:03.560 --> 00:07:06.600]  他們要捏到我們盡
[00:07:06.600 --> 00:07:10.880]  他們要100%他們贏了
[00:07:10.880 --> 00:07:13.840]  所以其實那個印象是很差的
[00:07:13.840 --> 00:07:18.600]  印度的環境和衛生的情況都是很差的
[00:07:18.600 --> 00:07:22.040]  我都聽到一些宣教士跟我說
[00:07:22.040 --> 00:07:24.080]  在印度住得久
[00:07:24.080 --> 00:07:25.800]  你一定會生病的
[00:07:25.800 --> 00:07:27.760]  要麼就是生蟲
[00:07:27.760 --> 00:07:29.080]  要麼就是肺癆
[00:07:29.080 --> 00:07:33.480]  要麼就是藥疾
[00:07:33.480 --> 00:07:36.360]  現在我都悔改了
[00:07:36.360 --> 00:07:40.360]  我知道我要多點為印度這個國家去禱告
[00:07:40.360 --> 00:07:43.680]  因為很多人是未得民福音的
[00:07:43.680 --> 00:07:44.960]  弟兄姊妹
[00:07:44.960 --> 00:07:49.680]  我們明明白神愛萬民的心
[00:07:49.680 --> 00:07:51.320]  若難信服
[00:07:51.320 --> 00:07:53.080]  寧願死都不去
[00:07:53.080 --> 00:07:54.280]  你你未
[00:07:54.280 --> 00:07:57.480]  叫些水手將他拋落海
[00:07:57.480 --> 00:08:00.480]  於是風浪就平靜了
[00:08:00.480 --> 00:08:03.920]  神又叫一條大魚吞了他
[00:08:03.920 --> 00:08:06.320]  神行了一個神蹟
[00:08:06.320 --> 00:08:09.400]  叫他在魚肚裏面三日三夜
[00:08:09.400 --> 00:08:12.120]  他仍然能夠生存
[00:08:12.120 --> 00:08:15.160]  若拿書第二章記載若拿的禱告
[00:08:15.160 --> 00:08:17.320]  在魚肚裏面的禱告
[00:08:17.320 --> 00:08:20.160]  表示他知道
[00:08:20.160 --> 00:08:24.200]  他明白是神拯救了他
[00:08:24.200 --> 00:08:26.960]  第三章記載
[00:08:26.960 --> 00:08:31.520]  他在魚肚裏面的魚將他吐出來了
[00:08:31.520 --> 00:08:33.640]  神又再叫他去尼尼微
[00:08:33.640 --> 00:08:35.800]  做神的代言人
[00:08:35.800 --> 00:08:39.320]  去宣告神的訊息
[00:08:39.320 --> 00:08:42.200]  尼尼微是一座很大的城
[00:08:42.200 --> 00:08:47.440]  如果走路要三天才能走完
[00:08:47.440 --> 00:08:49.640]  但若拿只走了一天
[00:08:49.640 --> 00:08:51.760]  還說了一句話
[00:08:51.760 --> 00:08:53.960]  宣告神的審判
[00:08:53.960 --> 00:08:56.280]  我們看第三章四節
[00:08:56.280 --> 00:08:57.480]  大家不用揭開
[00:08:57.480 --> 00:09:01.040]  就在第四章那頁
[00:09:01.040 --> 00:09:03.440]  最頂頭那一句
[00:09:03.440 --> 00:09:05.440]  三章四節
[00:09:05.440 --> 00:09:09.360]  若拿進城走了一天就宣告說
[00:09:09.360 --> 00:09:11.120]  再過四十天
[00:09:11.120 --> 00:09:15.480]  尼尼微就要毀滅了
[00:09:15.480 --> 00:09:17.960]  只說了一句話
[00:09:17.960 --> 00:09:22.280]  尼尼微城由皇帝至到生畜
[00:09:22.280 --> 00:09:26.080]  都禁食披麻蒙灰
[00:09:26.080 --> 00:09:29.080]  連生畜都披麻蒙灰禁食
[00:09:29.080 --> 00:09:34.800]  這表示這個城是徹底的灰蓋
[00:09:34.800 --> 00:09:38.120]  為何亞述人會徹底灰蓋呢?
[00:09:38.120 --> 00:09:39.600]  有歷史記載
[00:09:39.600 --> 00:09:43.680]  在主前765年至759年之間
[00:09:43.680 --> 00:09:48.080]  原來尼尼微曾經經歷過很大的瘟疫
[00:09:48.080 --> 00:09:50.480]  也在主前763年
[00:09:50.480 --> 00:09:53.800]  有日蝕的現象出現
[00:09:53.800 --> 00:09:56.720]  這些瘟疫、日蝕的現象
[00:09:56.720 --> 00:09:59.040]  對於當時的人來說
[00:09:59.040 --> 00:10:01.600]  是象徵著神的審判
[00:10:01.600 --> 00:10:04.080]  所以很有可能
[00:10:04.080 --> 00:10:05.880]  尼尼微城的人
[00:10:05.880 --> 00:10:07.200]  就是因為這些
[00:10:07.200 --> 00:10:09.960]  又聽到若拿宣之的宣告
[00:10:09.960 --> 00:10:14.720]  他們就即時的灰蓋
[00:10:14.720 --> 00:10:18.160]  我們再看第四章第一節
[00:10:18.160 --> 00:10:21.520]  若拿追者是非常不高興
[00:10:21.520 --> 00:10:24.880]  並且發喜怒來
[00:10:24.880 --> 00:10:27.800]  尼尼微城的人灰蓋
[00:10:27.800 --> 00:10:30.600]  若拿應該開心才對
[00:10:30.600 --> 00:10:34.160]  今天如果我們有親戚朋友灰蓋信主
[00:10:34.160 --> 00:10:36.960]  我們都開心得不得了
[00:10:36.960 --> 00:10:39.280]  為何他會發怒呢?
[00:10:39.280 --> 00:10:41.720]  剛才我說了一個原因
[00:10:41.720 --> 00:10:45.840]  就是亞述人是以色列人的敵人
[00:10:45.840 --> 00:10:50.240]  所以若拿希望他們受到審判
[00:10:50.240 --> 00:10:53.080]  另一個原因可能是甚麼呢?
[00:10:53.080 --> 00:10:58.880]  就是當時若拿是以色列很顯赫的先知
[00:10:58.880 --> 00:11:03.520]  列王記下記載了他的預言
[00:11:03.520 --> 00:11:07.040]  但他又知道神有豐盛的慈愛
[00:11:07.040 --> 00:11:10.800]  所以他去預告尼尼微會受到審判
[00:11:10.800 --> 00:11:13.240]  如果尼尼微人真的灰蓋
[00:11:13.240 --> 00:11:16.400]  神一定不會罰他們
[00:11:16.400 --> 00:11:18.960]  所以作為一個先知
[00:11:18.960 --> 00:11:21.080]  他的預言就沒有成就
[00:11:21.080 --> 00:11:23.480]  他就說你們會受審判
[00:11:23.480 --> 00:11:25.040]  你們會滅亡
[00:11:25.040 --> 00:11:27.360]  如果他們不滅亡
[00:11:27.360 --> 00:11:30.000]  他的預言就不成就
[00:11:30.000 --> 00:11:31.760]  那怎麼辦呢?
[00:11:31.760 --> 00:11:33.840]  他就很沒面子
[00:11:33.840 --> 00:11:39.240]  換句話說,他很愚蠢
[00:11:39.240 --> 00:11:43.960]  若拿書不單讓我們看到
[00:11:43.960 --> 00:11:49.240]  神對亞述施慈愛
[00:11:49.240 --> 00:11:54.440]  神對若拿也很寬容和慈愛
[00:11:54.440 --> 00:11:56.160]  若拿發怒
[00:11:56.160 --> 00:11:57.840]  神有沒有罵他呢?
[00:11:57.840 --> 00:11:58.880]  沒有
[00:11:58.880 --> 00:12:02.440]  神很忍耐去教導他
[00:12:02.440 --> 00:12:04.760]  他逃走
[00:12:04.760 --> 00:12:08.080]  神又預備一條大魚將他吞了
[00:12:08.080 --> 00:12:10.200]  保存他的性命
[00:12:10.200 --> 00:12:13.680]  給他第二次機會去傳道
[00:12:13.680 --> 00:12:16.840]  若拿看到自己的預言不實現
[00:12:16.840 --> 00:12:18.520]  他又發怒
[00:12:18.520 --> 00:12:21.360]  神就用一棵悲罵樹
[00:12:21.360 --> 00:12:25.680]  去引導他明白神的愛
[00:12:25.680 --> 00:12:27.400]  頂姐妹
[00:12:27.400 --> 00:12:31.840]  可能神曾經呼召你去作祂的工作
[00:12:31.840 --> 00:12:35.720]  或者神曾經呼召你去做傳道人
[00:12:35.720 --> 00:12:38.120]  或者宣教士
[00:12:38.120 --> 00:12:45.280]  神曾經呼召你去關心世界很多未得之物
[00:12:45.280 --> 00:12:47.640]  多些為他們禱告
[00:12:47.640 --> 00:12:50.800]  但你卻是一次又一次的心硬
[00:12:50.800 --> 00:12:53.320]  不肯回應神
[00:12:53.320 --> 00:12:58.960]  神卻是一次又一次給你機會
[00:12:58.960 --> 00:13:04.320]  今天你願不願意回應神?
[00:13:04.320 --> 00:13:07.440]  第四章第五節提到
[00:13:07.440 --> 00:13:11.280]  若拿在城的東面搭了一座柏
[00:13:11.280 --> 00:13:14.760]  他要看看這個城的結局如何
[00:13:14.760 --> 00:13:17.360]  為何他要這樣做呢?
[00:13:17.360 --> 00:13:19.280]  因為他曾經宣告
[00:13:19.280 --> 00:13:21.200]  在四十天之後
[00:13:21.200 --> 00:13:24.160]  神會毀滅這座城
[00:13:24.160 --> 00:13:29.120]  他要看看神是否真的會毀滅這座城
[00:13:29.120 --> 00:13:33.120]  他要看看自己的預言是否會實現
[00:13:33.120 --> 00:13:37.000]  他覺得如果神不毀滅這座城
[00:13:37.000 --> 00:13:39.760]  公義何在呢?
[00:13:39.760 --> 00:13:42.400]  亞述人這麼多罪惡
[00:13:42.400 --> 00:13:44.680]  神為何不罰他們呢?
[00:13:44.680 --> 00:13:47.760]  這就是若拿的框框
[00:13:47.760 --> 00:13:52.200]  犯罪的一定要受罰
[00:13:52.200 --> 00:13:54.280]  第四章第六節提到
[00:13:54.280 --> 00:13:56.280]  神安排了一棵樹
[00:13:56.280 --> 00:13:57.960]  叫秘麻樹
[00:13:57.960 --> 00:13:59.720]  在炎熱的天氣
[00:13:59.720 --> 00:14:02.000]  讓它可以遮陰
[00:14:02.000 --> 00:14:04.600]  秘麻不是一棵樹
[00:14:04.600 --> 00:14:08.440]  是一棵植物,長得高高的
[00:14:08.440 --> 00:14:12.600]  一個人坐在下面乘涼也可以
[00:14:12.600 --> 00:14:18.760]  原來它的樹葉都挺大塊的
[00:14:18.760 --> 00:14:21.360]  第四章第六節提到
[00:14:21.360 --> 00:14:23.840]  若拿因為這棵秘麻樹
[00:14:23.840 --> 00:14:26.400]  大大歡唱
[00:14:26.400 --> 00:14:28.040]  呂鎮忠亦本說
[00:14:28.040 --> 00:14:31.280]  大大喜歡這棵秘麻樹
[00:14:31.280 --> 00:14:35.880]  司高亦本很喜歡這棵秘麻樹
[00:14:35.880 --> 00:14:38.280]  原來若拿在這麼短時間
[00:14:38.280 --> 00:14:40.280]  這棵樹被祂遮陰
[00:14:40.280 --> 00:14:43.280]  祂就愛上了這棵樹
[00:14:43.280 --> 00:14:45.520]  但是神又很幽默
[00:14:45.520 --> 00:14:47.960]  安排了一條蟲
[00:14:47.960 --> 00:14:51.280]  使這棵樹枯萎
[00:14:51.280 --> 00:14:54.360]  我上網看了一下這棵秘麻樹
[00:14:54.360 --> 00:14:57.000]  原來說到有一種蟲
[00:14:57.000 --> 00:14:58.920]  叫做「明令蟲」
[00:14:58.920 --> 00:15:01.320]  它是藏在這棵樹的根部
[00:15:01.320 --> 00:15:05.520]  晚上會爬出來吃樹葉
[00:15:05.520 --> 00:15:07.520]  使秘麻樹枯萎
[00:15:07.520 --> 00:15:10.520]  有可能是這種蟲
[00:15:10.520 --> 00:15:12.920]  神要教導若拿
[00:15:12.920 --> 00:15:17.080]  祂有恩典和寬容
[00:15:17.080 --> 00:15:20.480]  若拿卻不能忍受
[00:15:20.480 --> 00:15:25.560]  神對以色列的敵人的恩典和寬容
[00:15:25.560 --> 00:15:30.440]  但祂自己卻不能接受沒有恩典的生活
[00:15:30.440 --> 00:15:32.240]  神拿走秘麻樹
[00:15:32.240 --> 00:15:34.520]  祂又求死
[00:15:34.520 --> 00:15:38.160]  其實這些全部都是神的恩典
[00:15:38.160 --> 00:15:39.800]  秘麻樹是神的恩典
[00:15:39.800 --> 00:15:41.680]  大禹救了祂
[00:15:41.680 --> 00:15:45.040]  也是神的恩典
[00:15:45.040 --> 00:15:48.480]  若拿沒有真正去認識神
[00:15:48.480 --> 00:15:51.480]  一棵樹不是祂種的
[00:15:51.480 --> 00:15:53.000]  一夜之間生長
[00:15:53.000 --> 00:15:54.720]  一夜枯萎
[00:15:54.720 --> 00:15:57.120]  祂尚且愛惜
[00:15:57.120 --> 00:15:59.200]  為何祂不能愛惜
[00:15:59.200 --> 00:16:00.920]  那些有生命氣息
[00:16:00.920 --> 00:16:05.640]  活生生的人和牲畜
[00:16:05.640 --> 00:16:08.520]  有時我們對一些物件
[00:16:08.520 --> 00:16:11.760]  會很有感情
[00:16:11.760 --> 00:16:13.080]  例如
[00:16:13.080 --> 00:16:15.520]  我們很喜歡的一個手袋
[00:16:15.520 --> 00:16:16.400]  或銀包
[00:16:16.400 --> 00:16:18.560]  我們用了很久
[00:16:18.560 --> 00:16:19.640]  用到爛了
[00:16:19.640 --> 00:16:21.800]  我們都捨不得丟掉
[00:16:21.800 --> 00:16:23.600]  我們很愛惜
[00:16:23.600 --> 00:16:26.680]  物件我們都很愛惜
[00:16:26.680 --> 00:16:29.720]  但我們有沒有想過
[00:16:29.720 --> 00:16:32.880]  那些從來沒有聽過福音的人
[00:16:32.880 --> 00:16:34.320]  那些很遠方
[00:16:34.320 --> 00:16:36.920]  在遠方沒有聽過福音的人
[00:16:36.920 --> 00:16:40.280]  我們又愛不愛惜他們
[00:16:40.280 --> 00:16:43.400]  若拿書特別提到神
[00:16:43.400 --> 00:16:46.920]  對世人的慈愛和憐憫
[00:16:46.920 --> 00:16:48.480]  我們明白嗎?
[00:16:48.480 --> 00:16:50.080]  其實整本若拿書
[00:16:50.080 --> 00:16:54.520]  都是講神的慈愛和憐憫
[00:16:54.520 --> 00:16:56.920]  祂對於那些水手
[00:16:56.920 --> 00:16:58.600]  把若拿丟下海的水手
[00:16:58.600 --> 00:17:01.640]  都很憐憫
[00:17:01.640 --> 00:17:03.120]  救了他們
[00:17:03.120 --> 00:17:05.440]  使風浪平靜
[00:17:05.440 --> 00:17:07.800]  祂又救了尼尼未成的人
[00:17:07.800 --> 00:17:10.760]  這些都是外邦人
[00:17:10.760 --> 00:17:14.760]  祂又用大雨救了若拿
[00:17:14.760 --> 00:17:16.840]  所有出現的角色
[00:17:16.840 --> 00:17:19.080]  神都是救他們的
[00:17:19.080 --> 00:17:23.360]  顯出神是一位很慈愛的神
[00:17:23.360 --> 00:17:24.640]  幾年前
[00:17:24.640 --> 00:17:26.680]  在埃及有一間教會
[00:17:26.680 --> 00:17:31.160]  被當地的穆斯林恐怖份子燒了
[00:17:31.160 --> 00:17:32.080]  我不知道你們知不知道
[00:17:32.080 --> 00:17:35.560]  在埃及時不時都有教會被燒
[00:17:35.560 --> 00:17:37.920]  被穆斯林燒了
[00:17:37.920 --> 00:17:42.040]  這些恐怖份子燒了這間教會之後
[00:17:42.040 --> 00:17:44.320]  他們就把橫額
[00:17:44.320 --> 00:17:47.800]  放在被燒的教會上
[00:17:47.800 --> 00:17:49.560]  上面寫著
[00:17:49.560 --> 00:17:52.480]  「我們很憎你們」
[00:17:52.480 --> 00:17:54.280]  過了幾天
[00:17:54.280 --> 00:17:56.920]  這間被燒的教堂
[00:17:56.920 --> 00:18:00.360]  又發現另外一個橫額
[00:18:00.360 --> 00:18:02.120]  上面寫著
[00:18:02.120 --> 00:18:06.800]  「但我們卻是很愛你們」
[00:18:06.800 --> 00:18:08.760]  這第二個橫額
[00:18:08.760 --> 00:18:12.400]  是這間教會一批基督徒寫的
[00:18:12.400 --> 00:18:13.880]  放在上面
[00:18:13.880 --> 00:18:18.600]  他們以愛去回應恐怖份子的恨
[00:18:18.600 --> 00:18:22.400]  這是何等大的愛
[00:18:22.400 --> 00:18:24.720]  我想他們是真的明白
[00:18:24.720 --> 00:18:28.560]  神是怎樣愛世人
[00:18:28.560 --> 00:18:30.560]  兩三年前
[00:18:30.560 --> 00:18:33.320]  我參加了一個聚會
[00:18:33.320 --> 00:18:35.880]  這個聚會是一個分享會
[00:18:35.880 --> 00:18:39.920]  是一個去完一年短期宣教的弟兄
[00:18:39.920 --> 00:18:41.960]  來分享
[00:18:41.960 --> 00:18:45.120]  其中他和我們玩了一個遊戲
[00:18:45.120 --> 00:18:48.360]  這個遊戲令到我的印象很深刻
[00:18:48.360 --> 00:18:51.000]  和很感動
[00:18:51.000 --> 00:18:58.480]  他先請來聽他分享的參加者
[00:18:58.480 --> 00:19:03.600]  先請兩個人坐在房間的角落
[00:19:03.600 --> 00:19:08.120]  然後他請其中另外一位參加者走出來
[00:19:08.120 --> 00:19:10.600]  他給他一袋麵包
[00:19:10.600 --> 00:19:14.720]  叫他分給坐在他前面的人
[00:19:14.720 --> 00:19:20.240]  這個人開始分麵包
[00:19:20.240 --> 00:19:25.360]  他就分麵包給他坐在前面的人
[00:19:25.360 --> 00:19:28.280]  有時他還會分給同一個人
[00:19:28.280 --> 00:19:30.440]  分幾次
[00:19:30.440 --> 00:19:33.400]  但在他分麵包的過程裏
[00:19:33.400 --> 00:19:36.160]  他聽到在房閣
[00:19:36.160 --> 00:19:37.960]  很遠
[00:19:37.960 --> 00:19:40.280]  就是坐在房閣的兩個人
[00:19:40.280 --> 00:19:43.000]  不時發出一些很微弱的聲音
[00:19:43.000 --> 00:19:44.360]  就是說
[00:19:44.360 --> 00:19:48.400]  「我肚餓,我肚餓」
[00:19:48.400 --> 00:19:50.200]  但這個人沒有理會他
[00:19:50.200 --> 00:19:55.120]  只是分給他前面的人
[00:19:55.120 --> 00:19:58.600]  這個遊戲有什麼意思呢?
[00:19:58.600 --> 00:20:02.240]  分麵包的人就好像我們傳福音的人
[00:20:02.240 --> 00:20:05.520]  將生命的量分給別人
[00:20:05.520 --> 00:20:08.640]  坐在他前面的人就好像香港人
[00:20:08.640 --> 00:20:12.080]  時時都有機會聽福音
[00:20:12.080 --> 00:20:14.000]  有些人聽了十次八次
[00:20:14.000 --> 00:20:16.240]  都不肯信主
[00:20:16.240 --> 00:20:21.200]  弟妹,我不是說我們不需要在香港傳福音
[00:20:21.200 --> 00:20:23.040]  我們仍然需要很努力
[00:20:23.040 --> 00:20:26.640]  在我們身處的地方傳福音
[00:20:26.640 --> 00:20:28.640]  但你知不知道世界上
[00:20:28.640 --> 00:20:31.880]  有二十一億的未得之民
[00:20:31.880 --> 00:20:35.920]  在他們中間很少很少人信主
[00:20:35.920 --> 00:20:37.840]  那些就叫未得之民
[00:20:37.840 --> 00:20:42.680]  甚至沒有基督徒
[00:20:42.680 --> 00:20:45.040]  我們聽不聽到他們
[00:20:45.040 --> 00:20:47.320]  因為沒有生命之量
[00:20:47.320 --> 00:20:53.320]  他們在靈裡面那種飢餓的呼聲呢?
[00:20:53.320 --> 00:20:56.040]  約拿斯的信息
[00:20:56.040 --> 00:20:57.880]  讓我們認識
[00:20:57.880 --> 00:21:00.960]  神是要撐大我們的心胸
[00:21:00.960 --> 00:21:03.960]  要撐大我們的國度觀
[00:21:03.960 --> 00:21:07.280]  要我們走出我們的框框
[00:21:07.280 --> 00:21:09.920]  我們所關心的不只是北宣
[00:21:09.920 --> 00:21:11.960]  不只是香港
[00:21:11.960 --> 00:21:15.520]  神的國度是全世界
[00:21:15.520 --> 00:21:17.120]  神要我們明白
[00:21:17.120 --> 00:21:19.800]  祂怎樣愛世人
[00:21:19.800 --> 00:21:26.600]  讓我們最後一起讀第四章的十和十一節
[00:21:26.600 --> 00:21:28.320]  「耶和華說:
[00:21:28.320 --> 00:21:31.880]  這棵比馬不是你栽種的
