
[00:00:00.000 --> 00:00:02.000]  我們跟心禱告
[00:04:06.000 --> 00:04:10.000]  人怎樣可以面對生命當中的交界
[00:04:10.000 --> 00:04:14.000]  和世界當中的驚懼和絕望呢?
[00:04:15.000 --> 00:04:17.000]  在舊約的時代
[00:04:17.000 --> 00:04:21.000]  約書亞就是面對生命的交界和驚懼
[00:04:21.000 --> 00:04:26.000]  以色列人已經離開埃及圍爐之地
[00:04:26.000 --> 00:04:28.000]  得到救贖
[00:04:28.000 --> 00:04:32.000]  但他們在曠野要漂流幾十年
[00:04:32.000 --> 00:04:35.000]  生活是極其艱苦
[00:04:35.000 --> 00:04:37.000]  在約書亞的年代
[00:04:37.000 --> 00:04:40.000]  他們靠近加南的邊陲
[00:04:40.000 --> 00:04:43.000]  站在英許地的邊緣
[00:04:43.000 --> 00:04:47.000]  這個英許地是賜給阿伯拉罕
[00:04:47.000 --> 00:04:50.000]  已經有幾百年的時間
[00:04:50.000 --> 00:04:54.000]  最終這個英許能夠成為事實
[00:04:54.000 --> 00:04:58.000]  約書亞是接受最後的指令
[00:04:58.000 --> 00:05:01.000]  預備要得到英許之地
[00:05:01.000 --> 00:05:05.000]  但是在加南的邊陲
[00:05:05.000 --> 00:05:08.000]  仍然要面對很多的艱難
[00:05:08.000 --> 00:05:12.000]  他們怎樣可以渡過約旦河?
[00:05:12.000 --> 00:05:15.000]  他們怎樣可以進入加南這個地方?
[00:05:15.000 --> 00:05:18.000]  約書亞也要問問自己
[00:05:18.000 --> 00:05:23.000]  可不可以承受繼承摩西的責任?
[00:05:23.000 --> 00:05:26.000]  他有沒有摩西這麼聰明呢?
[00:05:26.000 --> 00:05:28.000]  摩西可以將蛇變為象
[00:05:28.000 --> 00:05:30.000]  將象變為蛇
[00:05:30.000 --> 00:05:32.000]  將水分開
[00:05:32.000 --> 00:05:35.000]  他可不可以帶領這群這麼囉嗦
[00:05:35.000 --> 00:05:37.000]  這麼麻煩
[00:05:37.000 --> 00:05:40.000]  這麼猶豫不定的一群百姓
[00:05:40.000 --> 00:05:45.000]  渡過約旦河進入加南這個地方呢?
[00:05:45.000 --> 00:05:50.000]  在約書亞面對生命的交界
[00:05:50.000 --> 00:05:54.000]  神鼓勵他不要懼怕
[00:05:54.000 --> 00:05:58.000]  鼓勵他剛強壯膽
[00:05:58.000 --> 00:06:01.000]  要有勇氣
[00:06:01.000 --> 00:06:05.000]  勇氣成為了他生命的標記
[00:06:05.000 --> 00:06:09.000]  神怎樣叫約書亞去剛強壯膽呢?
[00:06:09.000 --> 00:06:11.000]  從剛才所讀的經文
[00:06:11.000 --> 00:06:13.000]  一章二至六節
[00:06:13.000 --> 00:06:16.000]  我們看見神向約書亞
[00:06:16.000 --> 00:06:20.000]  發出了三個剛強壯膽的指令
[00:06:20.000 --> 00:06:22.000]  在第六節這樣說的
[00:06:22.000 --> 00:06:25.000]  「你當剛強壯膽
[00:06:25.000 --> 00:06:30.000]  因為你使這百姓承受那地為業
[00:06:30.000 --> 00:06:32.000]  就是我向他們列祖起誓
[00:06:32.000 --> 00:06:37.000]  應許賜給他們的地」
[00:06:37.000 --> 00:06:39.000]  第七節
[00:06:39.000 --> 00:06:43.000]  「只要剛強大大壯膽
[00:06:43.000 --> 00:06:46.000]  謹守遵行我僕人摩西
[00:06:46.000 --> 00:06:49.000]  所吩咐你的一切律法
[00:06:49.000 --> 00:06:52.000]  不可偏離左右
[00:06:52.000 --> 00:06:57.000]  使你無論往那裡去都可以順利」
[00:06:57.000 --> 00:06:58.000]  第九節
[00:06:58.000 --> 00:07:01.000]  「我豈沒有吩咐你摩
[00:07:01.000 --> 00:07:04.000]  你當剛強壯膽
[00:07:04.000 --> 00:07:07.000]  不要懼怕,也不要驚慌
[00:07:07.000 --> 00:07:10.000]  因為你無論往那裡去
[00:07:10.000 --> 00:07:15.000]  耶和華你的神必與你同在」
[00:07:15.000 --> 00:07:19.000]  第六節的剛強壯膽是說到
[00:07:19.000 --> 00:07:23.000]  神是會代表以色列人去打仗
[00:07:23.000 --> 00:07:27.000]  以色列人能不能夠得到這塊地
[00:07:27.000 --> 00:07:30.000]  不是以色列人的能力
[00:07:30.000 --> 00:07:34.000]  是神的能力
[00:07:34.000 --> 00:07:39.000]  神是叫約書亞要信靠他
[00:07:39.000 --> 00:07:41.000]  接著在第七節
[00:07:41.000 --> 00:07:47.000]  剛強壯膽是一個目的性的句子
[00:07:47.000 --> 00:07:51.000]  意思是神要求約書亞要剛強壯膽
[00:07:51.000 --> 00:07:57.000]  去遵守摩西所頒的一切律令
[00:07:57.000 --> 00:07:59.000]  第九節的剛強壯膽
[00:07:59.000 --> 00:08:01.000]  結果是什麼?
[00:08:01.000 --> 00:08:05.000]  結果就是神與你同在
[00:08:05.000 --> 00:08:10.000]  所以剛強壯膽是有三方面的
[00:08:10.000 --> 00:08:12.000]  第一方面
[00:08:12.000 --> 00:08:14.000]  人能夠剛強壯膽
[00:08:14.000 --> 00:08:19.000]  是因為人相信神的應許
[00:08:19.000 --> 00:08:22.000]  要渡過約旦河進入迦南地
[00:08:22.000 --> 00:08:28.000]  這不是一條很舒服、安恕、平安的路
[00:08:28.000 --> 00:08:33.000]  約旦河是將摩亞地和迦南地分開
[00:08:33.000 --> 00:08:36.000]  約旦河是流過一個深谷
[00:08:36.000 --> 00:08:41.000]  深谷的兩旁是很陡峭的懸崖
[00:08:41.000 --> 00:08:45.000]  再者就是當這群以色列人說要渡過約旦河的時候
[00:08:45.000 --> 00:08:48.000]  那個季節就是修國的日子
[00:08:48.000 --> 00:08:51.000]  河水是漲過兩岸的
[00:08:51.000 --> 00:08:55.000]  所以河水是非常洶湧
[00:08:55.000 --> 00:08:57.000]  要進入迦南
[00:08:57.000 --> 00:09:04.000]  整個迦南的巨人是不可能很艱難
[00:09:04.000 --> 00:09:09.000]  約書亞是需要信靠神、依靠神
[00:09:09.000 --> 00:09:14.000]  所以他們是要相信進入迦南是神的恩典
[00:09:14.000 --> 00:09:16.000]  不是他們的能力
[00:09:16.000 --> 00:09:19.000]  在迦南戰爭未開始以前
[00:09:19.000 --> 00:09:25.000]  神已經決定將這個地賜給他們
[00:09:25.000 --> 00:09:29.000]  迦南地是神賜給他們的禮物
[00:09:29.000 --> 00:09:39.000]  約書亞和以色列是要相信神的應許
[00:09:39.000 --> 00:09:45.000]  第二,人要剛強壯膽就要聽從神的話語
[00:09:45.000 --> 00:09:50.000]  神命令約書亞要遵守摩西的律法
[00:09:50.000 --> 00:09:58.000]  要遵守摩西的律法是成就應許的一個條件
[00:09:58.000 --> 00:10:01.000]  以色列人能不能夠進入迦南
[00:10:01.000 --> 00:10:05.000]  這個就看他們有沒有聽話
[00:10:05.000 --> 00:10:11.000]  看他們有沒有聽從摩西所頒下的一切誡明
[00:10:11.000 --> 00:10:16.000]  神要求這個律法是不可離開約書亞的口
[00:10:16.000 --> 00:10:19.000]  要晝夜的思想背誦
[00:10:19.000 --> 00:10:25.000]  好使他能夠謹守律法書上所記的一切
[00:10:25.000 --> 00:10:29.000]  這律法書上不可離開你的口
[00:10:29.000 --> 00:10:32.000]  是什麼意思呢?有兩個意思
[00:10:32.000 --> 00:10:37.000]  第一個意思是神的話語是需要咀嚼
[00:10:37.000 --> 00:10:40.000]  需要消化,是需要潤的
[00:10:40.000 --> 00:10:43.000]  在這裡吃小卷,吃神的話語
[00:10:43.000 --> 00:10:50.000]  吃到嘴裡流出來神的話語,耳朵旁邊常常聽到神的話語
[00:10:50.000 --> 00:10:54.000]  吃到一個地步,消化到一個地步
[00:10:54.000 --> 00:11:01.000]  自己的思想,自己的行為都是表現出神的話語
[00:11:01.000 --> 00:11:05.000]  第二方面的意思是把口有什麼用?
[00:11:05.000 --> 00:11:09.000]  把口不是單單吃東西,把口是要說話
[00:11:09.000 --> 00:11:14.000]  把口是要,意思是要講論神的話語
[00:11:14.000 --> 00:11:18.000]  所以那些是接受了神的話語,吸收了神的話語的人
[00:11:18.000 --> 00:11:24.000]  他們必須要去教導,必須要鼓勵其他的人
[00:11:24.000 --> 00:11:28.000]  甚至要警告其他的人
[00:11:28.000 --> 00:11:31.000]  這律法書不可離開你的口
[00:11:31.000 --> 00:11:35.000]  是剛強壯膽的人的表現
[00:11:35.000 --> 00:11:39.000]  是剛強壯膽的人是晝夜思想神的話語
[00:11:39.000 --> 00:11:42.000]  是能夠謹守神的話語
[00:11:42.000 --> 00:11:48.000]  如此他們的道路就可以亨通,凡事順利
[00:11:48.000 --> 00:11:55.000]  謹守神的話語是剛強壯膽的秘訣
[00:11:55.000 --> 00:11:59.000]  是剛強壯膽的鎖匙
[00:11:59.000 --> 00:12:05.000]  第三方面,剛強壯膽的人是能夠經歷到神的同在
[00:12:05.000 --> 00:12:08.000]  一章九節這樣說,我豈沒有吩咐你嗎?
[00:12:08.000 --> 00:12:13.000]  你當剛強壯膽,不要懼怕,也不要驚慌
[00:12:13.000 --> 00:12:19.000]  因為你無論往哪裡去,耶和華你的神必與你同在
[00:12:19.000 --> 00:12:24.000]  這是叫人非常感覺到鼓舞的應許
[00:12:24.000 --> 00:12:33.000]  當人相信神的應許,他就會剛強壯膽
[00:12:33.000 --> 00:12:40.000]  當人能夠剛強壯膽,他就會遵守神的話語
[00:12:40.000 --> 00:12:47.000]  當人能夠遵守神的話語,他就能夠經歷到神的同在
[00:12:47.000 --> 00:12:57.000]  當人不遵守神的話語,他就不能夠經歷到神的同在
[00:12:57.000 --> 00:13:04.000]  所以我們看到這段經文最後提到神的同在是何等重要
[00:13:04.000 --> 00:13:07.000]  究竟神的同在是什麼意思呢?
[00:13:07.000 --> 00:13:14.000]  我們怎樣可以在生命的交界當中經歷到神的同在呢?
[00:13:14.000 --> 00:13:19.000]  剛才我們所讀的經文是關乎生命的交界
[00:13:19.000 --> 00:13:23.000]  是關於神的應許,關於神的同在
[00:13:23.000 --> 00:13:29.000]  在很多方面,我們都可以說,我們可以想像,我們可以說
[00:13:29.000 --> 00:13:33.000]  我們都在過夜當中
[00:13:33.000 --> 00:13:38.000]  與此同時,我們的生命也在應許的旁邊
[00:13:38.000 --> 00:13:44.000]  我們非常接近應許,我們看見應許的地方
[00:13:44.000 --> 00:13:50.000]  在彼得前書第二章十一至十二節就提到這種交界的張力
[00:13:50.000 --> 00:13:56.000]  在曠野見到應許地,在一個交界當中
[00:13:56.000 --> 00:14:04.000]  十一節這樣說:「親愛的,你們是客女,是寄居的,我勸你們要禁戒肉體的情慾
[00:14:04.000 --> 00:14:08.000]  這情慾是與靈魂爭戰的
[00:14:08.000 --> 00:14:14.000]  你們在外邦人要品行端正好讓那些人雖然誹謗你們是作惡的
[00:14:14.000 --> 00:14:20.000]  會因看見你們的好行為而再監察的日子
[00:14:20.000 --> 00:14:23.000]  歸榮耀給上帝」
[00:14:23.000 --> 00:14:26.000]  彼得就是在說那種張力
[00:14:26.000 --> 00:14:32.000]  在說我們這群人與地上的王國去爭戰
[00:14:32.000 --> 00:14:36.000]  當我們要預備打這場仗的時候
[00:14:36.000 --> 00:14:39.000]  當我們要面對這場仗的時候
[00:14:39.000 --> 00:14:44.000]  神已經給我們安慰的說話去鼓勵我們
[00:14:44.000 --> 00:14:49.000]  「剛強壯膽,我會與你同在」
[00:14:49.000 --> 00:14:56.000]  事實上進入這個迦南的地方,由曠野進入迦南的地方
[00:14:56.000 --> 00:15:04.000]  真的不是一條安殊的道路,不是一條安全的道路,它只是一條自由的道路
[00:15:04.000 --> 00:15:13.000]  進入迦南是要爭戰,爭戰是需要剛強壯膽
[00:15:13.000 --> 00:15:21.000]  赫爾曼沃克是一位著名的猶太人小說家
[00:15:21.000 --> 00:15:25.000]  曾獲得普利茲獎,他現在還健在
[00:15:25.000 --> 00:15:28.000]  一百零一歲
[00:15:28.000 --> 00:15:36.000]  在一九五年他探訪以色列,有機會見到本吉利安
[00:15:36.000 --> 00:15:45.000]  本吉利安是以色列在第二次世界大戰重新建國的第一位很重要的領袖
[00:15:45.000 --> 00:15:56.000]  古利安邀請沃克離開美國,回到以色列居住
[00:15:56.000 --> 00:16:02.000]  他對沃克說,你應該回來這裡居住
[00:16:02.000 --> 00:16:09.000]  你是猶太人,在這裡你將會自由
[00:16:09.000 --> 00:16:15.000]  沃克的回答是,自由?
[00:16:15.000 --> 00:16:19.000]  當敵人的軍隊不斷發出警號
[00:16:19.000 --> 00:16:25.000]  當他們的領袖公開威脅說要消滅錫安,要消滅以色列
[00:16:25.000 --> 00:16:31.000]  當日落之後所有的道路都燒禁,都不可以通行
[00:16:31.000 --> 00:16:34.000]  有自由嗎?
[00:16:34.000 --> 00:16:43.000]  吉利安的回答是,我沒有說過安全,我所說的是自由
[00:16:43.000 --> 00:16:47.000]  弟兄姊妹們,很多時候我們一想起成為基督徒
[00:16:47.000 --> 00:16:53.000]  我們會說很安全的,成為基督徒是很安恕的
[00:16:53.000 --> 00:16:59.000]  真的,成為基督徒是有一定的安全和安恕
[00:16:59.000 --> 00:17:05.000]  根本沒有什麼東西最終可以傷害我們
[00:17:05.000 --> 00:17:09.000]  所以在這個層面來說我們都是安恕的
[00:17:09.000 --> 00:17:14.000]  在這個層面來說我們做基督徒都是自由的
[00:17:14.000 --> 00:17:21.000]  但是我想說,割藥彈河,進入迦南英許地
[00:17:21.000 --> 00:17:26.000]  不是一定安恕的,他只是自由
[00:17:26.000 --> 00:17:32.000]  假如我們以為我們的生活,基督徒的生活和在教會
[00:17:32.000 --> 00:17:35.000]  我們能夠回到教會是更安恕的話
[00:17:35.000 --> 00:17:39.000]  這個是錯誤的方向
[00:17:39.000 --> 00:17:45.000]  神祂所應許的,祂讓我們能夠經歷到祂的榮耀
[00:17:45.000 --> 00:17:53.000]  經歷到祂的同在,但是沒有應許說一定是安恕
[00:17:53.000 --> 00:17:59.000]  在納尼亞傳奇的一本書當中,說出這樣的道理
[00:17:59.000 --> 00:18:04.000]  朱普,就是吉波爾這位妹妹
[00:18:04.000 --> 00:18:11.000]  她走錯了路,於是搞到局面是口渴,快要死
[00:18:11.000 --> 00:18:17.000]  她看到一道河水,但她看到河水旁邊有隻獅子
[00:18:17.000 --> 00:18:20.000]  有一把聲音在這裡發出來
[00:18:20.000 --> 00:18:25.000]  她說,假如你口渴的話,你可以去喝河水
[00:18:25.000 --> 00:18:31.000]  這個吉波爾到處看,究竟是誰在說話呢?
[00:18:31.000 --> 00:18:38.000]  又再聽到聲音說,假如你口渴的話,來這裏喝水
[00:18:38.000 --> 00:18:45.000]  後來她知道是獅子在說話,因為獅子的嘴巴在動
[00:18:45.000 --> 00:18:50.000]  獅子在說,你是不是口渴?
[00:18:50.000 --> 00:18:54.000]  吉波爾說,我要口渴至死
[00:18:54.000 --> 00:18:58.000]  獅子說,來這裏喝水
[00:18:58.000 --> 00:19:04.000]  吉波爾說,當我喝水的時候,你能不能夠離開?
[00:19:04.000 --> 00:19:10.000]  獅子就用一個低聲咆哮的聲音去回應
[00:19:10.000 --> 00:19:15.000]  吉波爾看到前面的清水,他快要發瘋了
[00:19:15.000 --> 00:19:18.000]  因為實在口渴到不得了
[00:19:18.000 --> 00:19:22.000]  吉波爾說,假如我來到水邊的時候
[00:19:22.000 --> 00:19:27.000]  你能不能夠允許你不要對我做任何事情?
[00:19:27.000 --> 00:19:33.000]  獅子說,我不會作出任何的允許
[00:19:33.000 --> 00:19:38.000]  吉波爾很口渴,於是他走前面一步
[00:19:38.000 --> 00:19:43.000]  他就說,你吃不吃小女孩?
[00:19:43.000 --> 00:19:52.000]  獅子說,我曾經吃過小女孩,小孩子
[00:19:52.000 --> 00:20:00.000]  女人,男人,君王,皇帝,城市
[00:20:00.000 --> 00:20:05.000]  吉波爾說,我不敢來了,我不來喝水了
[00:20:05.000 --> 00:20:12.000]  獅子說,如果這樣的話,你就口渴而死
[00:20:12.000 --> 00:20:17.000]  吉波爾說,天啊!但他走近一步
[00:20:17.000 --> 00:20:21.000]  我應該要去找另一個泉水
[00:20:21.000 --> 00:20:26.000]  獅子說,再沒有其他的泉水
[00:20:26.000 --> 00:20:30.000]  吉波爾不知道是否可以相信這位獅子
[00:20:30.000 --> 00:20:36.000]  但是他突然決定走去泉水那裡,蹲下承著水去喝
[00:20:36.000 --> 00:20:41.000]  那些水是很清甜的,從來沒有喝過這樣的水
[00:20:41.000 --> 00:20:46.000]  他不需要喝很多的水,他不再口渴
[00:20:46.000 --> 00:20:52.000]  獅子說,來到我這裡
[00:20:52.000 --> 00:20:58.000]  弟兄姊妹們,和吉波爾一樣,我們都是站在河水邊
[00:20:58.000 --> 00:21:01.000]  曾幾何時我們在曠野都很口渴
[00:21:01.000 --> 00:21:06.000]  我們曾經試過喝過約旦河
[00:21:06.000 --> 00:21:09.000]  我們站在約旦河的河邊,我們喝了約旦河的河水
[00:21:09.000 --> 00:21:14.000]  這些水是舊恩的泉源,是何等的清甜
[00:21:14.000 --> 00:21:17.000]  但是現在是時間要過河了
[00:21:17.000 --> 00:21:20.000]  現在是時間要進入應許的地方
[00:21:20.000 --> 00:21:26.000]  猶太猶大的獅子望著我們的眼睛說
[00:21:26.000 --> 00:21:36.000]  來到這裡,猶大的獅子呼喚我們進入應許的地方
[00:21:36.000 --> 00:21:41.000]  這個應許的地方是神同在的地方
[00:21:41.000 --> 00:21:44.000]  透過約書亞,我們聽見神的話
[00:21:44.000 --> 00:21:51.000]  跟我們說,不用怕,不用怕,剛強壯膽
[00:21:51.000 --> 00:21:53.000]  除了這位約書亞之外
[00:21:53.000 --> 00:21:56.000]  在這位約書亞之後的一千五百多年
[00:21:56.000 --> 00:21:59.000]  有另一位約書亞都同樣神透過去
[00:21:59.000 --> 00:22:02.000]  向我們說話,叫我們不要怕
[00:22:02.000 --> 00:22:07.000]  這位約書亞,另外一位約書亞,是耶穌基督
[00:22:07.000 --> 00:22:14.000]  耶穌基督所做的任務比約書亞更困難
[00:22:14.000 --> 00:22:18.000]  在希伯來書的十二章一至二節
[00:22:18.000 --> 00:22:22.000]  講到耶穌基督的勇氣所做的是什麼
[00:22:22.000 --> 00:22:30.000]  第一節,所以既然我們有這許多見證人如同雲彩圍繞著我們
[00:22:30.000 --> 00:22:36.000]  就該卸下各樣重擔和僅僅前類的罪
[00:22:36.000 --> 00:22:42.000]  以堅韌的心奔那擺在我們前頭的路程
[00:22:42.000 --> 00:22:47.000]  仰望我們的信心的創始成中者耶穌
[00:22:47.000 --> 00:22:53.000]  他因那擺在前面的喜樂,興亢羞辱
[00:22:53.000 --> 00:22:56.000]  忍受了十字架的苦難
[00:22:56.000 --> 00:23:00.000]  如今已坐在上帝寶座的右邊
[00:23:00.000 --> 00:23:08.000]  你們要仔細想這位忍受了罪人如此頂撞的耶穌
[00:23:08.000 --> 00:23:13.000]  你們就不至心灰意難
[00:23:13.000 --> 00:23:19.000]  在這份所書三章十二至十九節有個描述
[00:23:19.000 --> 00:23:25.000]  十二節,我們因信耶穌就在他裡面放膽無懼
[00:23:25.000 --> 00:23:28.000]  獨信不疑的來到神的面前
[00:23:28.000 --> 00:23:34.000]  所以我求你們不要因我為你們所受的患難喪膽
[00:23:34.000 --> 00:23:38.000]  這原是你們的榮耀
[00:23:38.000 --> 00:23:44.000]  十六節,求他按著他豐盛的榮耀,藉著他的靈
[00:23:44.000 --> 00:23:48.000]  叫你們心裡的力量剛強起來
[00:23:48.000 --> 00:23:51.000]  使基督因你們的信住在你們心裡
[00:23:51.000 --> 00:23:54.000]  叫你們的愛心有根有機
[00:23:54.000 --> 00:24:01.000]  能以和眾聖徒一同明白基督的愛是何等長闊高深
[00:24:01.000 --> 00:24:05.000]  並且知道這愛是過於人所能察覺的
[00:24:05.000 --> 00:24:13.000]  便叫神一切所充滿的充滿了你們
[00:24:13.000 --> 00:24:19.000]  在這段經文當中我們見到
[00:24:19.000 --> 00:24:25.000]  剛強壯膽的人是相信耶穌的
[00:24:25.000 --> 00:24:30.000]  在他裡面是放膽無懼
[00:24:30.000 --> 00:24:34.000]  信耶穌的人是放膽無懼的
[00:24:34.000 --> 00:24:37.000]  不會為所受的患難去喪膽
[00:24:37.000 --> 00:24:41.000]  他是篤信不疑的來到神的面前
[00:24:41.000 --> 00:24:47.000]  經歷耶穌基督那種長闊高深的愛和榮耀
[00:24:47.000 --> 00:24:50.000]  經歷神的同在
[00:24:50.000 --> 00:24:53.000]  在過去的禮拜六和禮拜日
[00:24:53.000 --> 00:24:56.000]  在禮拜六我來了一星期
[00:24:56.000 --> 00:25:01.000]  有機會從李瑞科傳道的講道聽到美好的見證
[00:25:01.000 --> 00:25:07.000]  他和我們分享了一個三次手術的生命見證
[00:25:07.000 --> 00:25:12.000]  原來在我們城鎮家有一位弟兄是教書的
[00:25:12.000 --> 00:25:16.000]  他在2007年在被腔裡面
[00:25:16.000 --> 00:25:20.000]  發現了一個罕有的血管瘤
[00:25:20.000 --> 00:25:23.000]  他很勇敢地面對這個道館的手術
[00:25:23.000 --> 00:25:27.000]  在2013年舊病復發他再次要動手術
[00:25:27.000 --> 00:25:32.000]  在2015年他再發覺這個血管瘤是大了兩倍
[00:25:32.000 --> 00:25:36.000]  靠近大動物甚至要推進他的喉嚨
[00:25:36.000 --> 00:25:39.000]  醫生說生命很危險
[00:25:39.000 --> 00:25:43.000]  在這期間神藉著一篇又一篇的講道
[00:25:43.000 --> 00:25:48.000]  跟他講出神的心意
[00:25:48.000 --> 00:25:54.000]  教他要思想究竟你的生命追求著什麼呢?
[00:25:54.000 --> 00:25:59.000]  教他要將自己倒空
[00:25:59.000 --> 00:26:03.000]  那次的手術更艱難更痛苦
[00:26:03.000 --> 00:26:09.000]  但神叫他看見耶穌基督十字架的圖畫
[00:26:09.000 --> 00:26:13.000]  他看見耶穌基督十字架的愛的圖畫
[00:26:13.000 --> 00:26:17.000]  並且他聽到要相信它
[00:26:17.000 --> 00:26:20.000]  不要驚怕
[00:26:20.000 --> 00:26:25.000]  手術後一星期弟兄回到學校繼續做見證
[00:26:25.000 --> 00:26:27.000]  如今他仍然生病
[00:26:27.000 --> 00:26:29.000]  如今他仍然有血管瘤
[00:26:29.000 --> 00:26:33.000]  但他深信神的醫治、神的拯救
[00:26:33.000 --> 00:26:39.000]  他要繼續去榮耀神
[00:26:39.000 --> 00:26:42.000]  這就是剛才聖經所說的
[00:26:42.000 --> 00:26:45.000]  不要因我為你們所受的患難喪膽
[00:26:45.000 --> 00:26:50.000]  且完事你們的榮耀那種美好的見證
[00:26:50.000 --> 00:26:56.000]  這位弟兄所經歷的是一種生命的奧悲
[00:26:56.000 --> 00:26:59.000]  是十字架的奧悲
[00:26:59.000 --> 00:27:05.000]  十字架是患難和救贖的交界
[00:27:05.000 --> 00:27:08.000]  一個人被釘在十字架上
[00:27:08.000 --> 00:27:12.000]  他是無能為力,他是死定的
