
[00:00:00.000 --> 00:00:01.640]  各位星星姐妹早晨
[00:01:18.800 --> 00:01:21.520]  O閃的按摩椅
[00:01:21.520 --> 00:01:23.000]  那些天時異變
[00:01:23.000 --> 00:01:24.080]  大家知道這樣嗎?
[00:01:24.080 --> 00:01:25.480]  那我就會在這裡
[00:01:25.480 --> 00:01:27.920]  它有很多個模式的
[00:01:27.920 --> 00:01:29.680]  又有叫做
[00:01:29.680 --> 00:01:32.160]  Energizer
[00:01:32.160 --> 00:01:33.720]  又有Relaxer
[00:01:33.720 --> 00:01:35.320]  又有…
[00:01:35.320 --> 00:01:38.080]  忘記了還有一個什麼模式
[00:01:38.080 --> 00:01:40.680]  我通常做完一個 round(回合)
[00:01:40.680 --> 00:01:43.840]  我靜下來的時候就會睡著了
[00:01:43.840 --> 00:01:47.920]  那是一個很好的方法讓我去
[00:01:47.920 --> 00:01:49.280]  relax(放鬆)
[00:01:49.280 --> 00:01:51.240]  早上起床還沒好起來
[00:01:51.240 --> 00:01:52.720]  雖然做過一些運動
[00:01:52.720 --> 00:01:55.600]  很多時候
[00:01:55.600 --> 00:01:57.400]  是下班回去
[00:01:57.400 --> 00:01:59.240]  都在做或者是晚上做
[00:01:59.240 --> 00:02:00.880]  但是對我來說
[00:02:00.880 --> 00:02:01.960]  動態的呢
[00:02:01.960 --> 00:02:04.280]  就有機會讓我能夠可以去
[00:02:04.280 --> 00:02:06.240]  分享聖經神的話語
[00:02:06.240 --> 00:02:11.280]  是將裡面有很多很想表達的東西去表達出來
[00:02:11.280 --> 00:02:13.520]  我覺得是神給我一個
[00:02:13.520 --> 00:02:16.360]  很大很大的恩典來的
[00:02:16.360 --> 00:02:18.360]  很大很大的恩典來的
[00:02:18.360 --> 00:02:21.280]  今天跟大家繼續去思想這個
[00:02:21.280 --> 00:02:24.480]  已忽所教會
[00:02:25.880 --> 00:02:27.720]  我忘記了說了多少次了
[00:02:27.720 --> 00:02:28.720]  已忽所教會
[00:02:28.720 --> 00:02:31.840]  沒有六次都有五次了是不是?
[00:02:31.840 --> 00:02:34.240]  我相信說完今堂之後
[00:02:34.240 --> 00:02:37.040]  我起碼可能還要多說兩次
[00:02:37.040 --> 00:02:38.720]  關於已忽所這個教會
[00:02:38.720 --> 00:02:42.680]  我不再解釋為什麼已忽所教會要說這麼多次
[00:02:42.680 --> 00:02:43.520]  因為
[00:02:43.520 --> 00:02:44.680]  只是說一件事
[00:02:44.680 --> 00:02:48.600]  就是它實在有很多很多我們從聖經裡面得到的資料
[00:02:48.600 --> 00:02:51.240]  甚至從聖經以外
[00:02:51.240 --> 00:02:52.400]  得到的資料
[00:02:52.400 --> 00:02:54.080]  今天跟大家繼續去看
[00:02:54.080 --> 00:02:56.800]  已忽所教會第二章的第四節開始
[00:02:56.800 --> 00:02:58.160]  第四節開始
[00:02:58.160 --> 00:03:01.640]  大家一定要拿回手裡面的副頁
[00:03:01.640 --> 00:03:02.640]  如果不是的話
[00:03:02.640 --> 00:03:05.640]  就比較困難跟得上
[00:03:05.640 --> 00:03:06.880]  因為我會用很多
[00:03:06.880 --> 00:03:09.440]  聖經的經文那類的話
[00:03:09.440 --> 00:03:11.720]  我想讀回這裡來說就是
[00:03:11.720 --> 00:03:13.040]  第二章第四節說
[00:03:13.040 --> 00:03:15.640]  然而有一件事我要責備你
[00:03:15.640 --> 00:03:19.920]  就是你把起初的愛心拋棄了
[00:03:19.920 --> 00:03:23.000]  把起初的愛心拋棄了
[00:03:23.880 --> 00:03:24.880]  它很特別的
[00:03:24.880 --> 00:03:28.200]  它不是說你拋棄了愛心
[00:03:28.200 --> 00:03:30.560]  它用起初的愛心這個字眼
[00:03:30.560 --> 00:03:32.360]  起初的愛心
[00:03:32.360 --> 00:03:35.440]  它說然而有一件事我要責備你
[00:03:35.440 --> 00:03:39.160]  其實我們看了已忽所的教會
[00:03:39.160 --> 00:03:41.320]  第二章一至七節
[00:03:41.320 --> 00:03:45.440]  我每一次講到我都重複大家再看回經文
[00:03:45.440 --> 00:03:46.160]  我相信
[00:03:46.160 --> 00:03:49.680]  現在開始大家對這個經文就算背不了
[00:03:49.680 --> 00:03:51.520]  都有一些印象在這裡
[00:03:51.520 --> 00:03:52.640]  有一些印象在這裡
[00:03:52.640 --> 00:03:53.200]  是不是?
[00:03:54.040 --> 00:03:55.160]  我也曾經提過
[00:03:55.160 --> 00:03:57.840]  也在港獨的大綱裡面給過大家
[00:03:57.840 --> 00:03:59.400]  你翻譯前面那些就可以了
[00:03:59.400 --> 00:04:03.240]  就是已忽所這個教會有很多很多很多好東西的
[00:04:03.240 --> 00:04:03.840]  是不是?
[00:04:03.840 --> 00:04:06.200]  它有很多好東西的
[00:04:06.200 --> 00:04:07.520]  但是
[00:04:07.520 --> 00:04:10.760]  居然我們的主耶穌基督會在這個地步
[00:04:10.760 --> 00:04:12.080]  它有這麼多好東西
[00:04:12.080 --> 00:04:14.760]  我記得我數過七樣的好東西出來給大家
[00:04:14.760 --> 00:04:17.000]  你拿回聖經來看就可以了
[00:04:17.000 --> 00:04:21.840]  我講道的方式其實是一路一路慢慢去演變的
[00:04:22.320 --> 00:04:25.600]  我今天的方式可能跟我上個星期已經有一點點不同了
[00:04:25.600 --> 00:04:26.200]  我每天
[00:04:26.200 --> 00:04:28.600]  我時常會有一些變化的
[00:04:28.600 --> 00:04:31.920]  但是有一樣東西我現在是在做的就不會變的
[00:04:31.920 --> 00:04:34.720]  就是我會用聖經來跟大家講
[00:04:34.720 --> 00:04:37.480]  所以當你自己拿回一本聖經看的時候
[00:04:37.480 --> 00:04:39.520]  可能你會回想到
[00:04:39.520 --> 00:04:42.240]  啊!好像牧師講過這裡這樣子
[00:04:42.240 --> 00:04:45.640]  他說我有一件事要責備你
[00:04:45.640 --> 00:04:49.520]  就是你把這個起初的愛心雕棄了
[00:04:49.520 --> 00:04:51.120]  起初這兩個字
[00:04:51.400 --> 00:04:53.080]  可以有兩個的解法的
[00:04:53.080 --> 00:04:55.360]  一個就是起初
[00:04:55.360 --> 00:04:56.400]  最簡單了是不是?
[00:04:56.400 --> 00:04:59.200]  或者是我最初認識你的時候
[00:04:59.200 --> 00:05:01.800]  我第一次見到你的時候
[00:05:01.800 --> 00:05:03.120]  我的印象是怎樣的呢?
[00:05:03.120 --> 00:05:04.280]  就是起初是不是?
[00:05:04.280 --> 00:05:06.880]  但是原來起初這個字
[00:05:06.880 --> 00:05:08.840]  在原文希臘文裡面
[00:05:08.840 --> 00:05:11.160]  是有另外一個很重要的解法的
[00:05:11.160 --> 00:05:13.040]  就是尚好的
[00:05:13.040 --> 00:05:14.040]  就是那些
[00:05:14.040 --> 00:05:15.640]  大家知道什麼是尚好的嗎?
[00:05:15.640 --> 00:05:17.320]  我講個例子給你聽
[00:05:17.320 --> 00:05:18.880]  我前幾天就去賣魚
[00:05:18.880 --> 00:05:20.080]  去街市賣魚
[00:05:20.520 --> 00:05:21.920]  在銀禧那個街市
[00:05:21.920 --> 00:05:24.600]  為什麼會有砰砰的聲音呢?
[00:05:24.600 --> 00:05:26.760]  我的機器嗎?
[00:05:26.760 --> 00:05:28.160]  接收嗎?
[00:05:28.160 --> 00:05:29.040]  那是怎樣的呢?
[00:05:29.040 --> 00:05:31.480]  那就…
[00:05:31.480 --> 00:05:34.440]  不知道就要問了
[00:05:34.440 --> 00:05:37.200]  那賣魚的魚檔的哥哥呢
[00:05:37.200 --> 00:05:38.640]  我跟他也有很多話題的
[00:05:38.640 --> 00:05:39.440]  聊天的
[00:05:39.440 --> 00:05:40.920]  他知道我是牧師的了
[00:05:40.920 --> 00:05:42.960]  整個街市那些人呢
[00:05:42.960 --> 00:05:44.000]  我聊過天的
[00:05:44.000 --> 00:05:45.440]  差不多都知道我是牧師
[00:05:45.440 --> 00:05:47.520]  一定會告訴他我是牧師
[00:05:47.520 --> 00:05:48.960]  很簡單很容易而已
[00:05:49.360 --> 00:05:50.600]  那我就問
[00:05:50.600 --> 00:05:52.240]  哥哥這條魚
[00:05:52.240 --> 00:05:53.200]  為什麼是這樣的顏色
[00:05:53.200 --> 00:05:53.800]  是鯇魚嗎?
[00:05:53.800 --> 00:05:54.840]  我說是白色的
[00:05:54.840 --> 00:05:57.000]  我說是白色的
[00:05:57.000 --> 00:05:57.720]  沒有血的
[00:05:57.720 --> 00:05:59.320]  你知道當你賣魚的時候
[00:05:59.320 --> 00:06:00.440]  好像沒有聲音一樣
[00:06:00.440 --> 00:06:02.640]  當你賣魚的時候呢
[00:06:02.640 --> 00:06:03.640]  是不是沒有聲音啊?
[00:06:03.640 --> 00:06:06.120]  沒事啊
[00:06:06.120 --> 00:06:07.320]  有事
[00:06:07.320 --> 00:06:09.680]  有事還是沒事
[00:06:09.680 --> 00:06:10.920]  OK
[00:06:10.920 --> 00:06:12.760]  有事我就把它拔掉
[00:06:12.760 --> 00:06:13.840]  就用那個
[00:06:13.840 --> 00:06:15.960]  那我說這條魚
[00:06:15.960 --> 00:06:18.240]  通常你賣魚是不是看到一些魚
[00:06:18.240 --> 00:06:19.920]  宰了它玩魚呢
[00:06:19.920 --> 00:06:21.360]  其實是有事的
[00:06:21.360 --> 00:06:25.360]  正常的我做事有事我就
[00:06:25.360 --> 00:06:27.320]  解決它
[00:06:27.320 --> 00:06:30.560]  我這個人是去到很盡的
[00:06:30.560 --> 00:06:31.400]  你不要惹我生氣
[00:06:31.400 --> 00:06:32.840]  我可以很盡的
[00:06:32.840 --> 00:06:33.600]  不過我是
[00:06:33.600 --> 00:06:35.120]  是惡人不是壞人
[00:06:35.120 --> 00:06:37.200]  那我就跟那個賣魚的哥哥說
[00:06:37.200 --> 00:06:38.520]  為什麼這條魚
[00:06:38.520 --> 00:06:39.320]  是白色的
[00:06:39.320 --> 00:06:40.080]  沒有血的
[00:06:40.080 --> 00:06:40.760]  你知道
[00:06:40.760 --> 00:06:42.200]  你有沒有去街市買菜
[00:06:42.200 --> 00:06:43.880]  看到那些賣魚的老
[00:06:43.880 --> 00:06:44.680]  那
[00:06:44.680 --> 00:06:46.960]  老不是一定貶低的
[00:06:46.960 --> 00:06:48.440]  老是可以
[00:06:48.440 --> 00:06:51.320]  老是可以解作男人
[00:06:51.320 --> 00:06:52.160]  不會說是賣魚
[00:06:52.160 --> 00:06:54.600]  女人是叫老的
[00:06:54.600 --> 00:06:56.280]  那你有沒有看到
[00:06:56.280 --> 00:06:57.920]  宰一條新鮮的出來呢
[00:06:57.920 --> 00:06:59.520]  他就拿著血在那裡嗨啊嗨啊
[00:06:59.520 --> 00:07:00.480]  有沒有見過啊
[00:07:00.480 --> 00:07:02.280]  你知道為什麼嗎?
[00:07:02.280 --> 00:07:04.520]  因為他想讓人覺得
[00:07:04.520 --> 00:07:06.480]  那些魚新鮮啊
[00:07:06.480 --> 00:07:08.280]  是血淋淋的
[00:07:08.280 --> 00:07:10.720]  但是這個賣魚的哥哥呢
[00:07:10.720 --> 00:07:12.320]  當沒有人在的時候
[00:07:12.320 --> 00:07:14.800]  他就跟我說真心話了
[00:07:15.520 --> 00:07:17.160]  他說其實牧師
[00:07:17.160 --> 00:07:18.400]  我告訴你
[00:07:18.400 --> 00:07:20.600]  當你宰一條魚的時候
[00:07:20.600 --> 00:07:21.600]  你留意一下
[00:07:21.600 --> 00:07:22.840]  宰魚的時候
[00:07:22.840 --> 00:07:24.440]  其實沒什麼血的
[00:07:24.440 --> 00:07:26.200]  其實沒什麼血
[00:07:26.200 --> 00:07:27.000]  那些血是從哪裡來的?
[00:07:27.000 --> 00:07:29.760]  他說其實那些血是從骨頭那邊流出來的
[00:07:29.760 --> 00:07:31.280]  他不是一個生物學家
[00:07:31.280 --> 00:07:33.360]  他只是看現象的
[00:07:33.360 --> 00:07:35.800]  他說其實這條魚
[00:07:35.800 --> 00:07:38.080]  是因為我沒有塗一些血進去
[00:07:38.080 --> 00:07:39.520]  你看到它是白色
[00:07:39.520 --> 00:07:40.880]  他說梁牧師
[00:07:40.880 --> 00:07:42.040]  他說這條魚
[00:07:42.040 --> 00:07:43.240]  他就叫梁牧師
[00:07:43.240 --> 00:07:44.040]  他說這條魚
[00:07:44.040 --> 00:07:46.880]  是好東西來的
[00:07:46.880 --> 00:07:49.320]  我們中國人有一句話
[00:07:49.320 --> 00:07:50.120]  很厲害的
[00:07:50.120 --> 00:07:50.720]  我經常都說
[00:07:50.720 --> 00:07:52.880]  雖然我已經未必算是一個中國人
[00:07:52.880 --> 00:07:54.640]  因為我已經入了加拿大籍
[00:07:54.640 --> 00:07:56.640]  所以我真的沒什麼資格
[00:07:56.640 --> 00:07:58.320]  說自己是一個中國人
[00:07:58.320 --> 00:07:59.120]  我不知道你怎麼想
[00:07:59.120 --> 00:08:00.280]  但是我就是這麼想
[00:08:00.280 --> 00:08:02.440]  我是加拿大的公民
[00:08:02.440 --> 00:08:04.680]  所以我也不知道自己有沒有資格說這句話
[00:08:04.680 --> 00:08:07.240]  但是中國人有一句話是很好的
[00:08:07.240 --> 00:08:08.520]  風水佬
[00:08:08.520 --> 00:08:09.240]  怎麼了?
[00:08:09.240 --> 00:08:11.120]  騙你十年八年
[00:08:11.120 --> 00:08:12.440]  賣魚佬呢?
[00:08:13.440 --> 00:08:14.920]  騙不騙得了你這麼久?
[00:08:14.920 --> 00:08:17.120]  如果賣魚佬也騙得了你十年八年
[00:08:17.120 --> 00:08:17.840]  是你的問題
[00:08:17.840 --> 00:08:18.840]  不是他的問題
[00:08:18.840 --> 00:08:20.040]  是不是?
[00:08:20.040 --> 00:08:22.240]  買新也不行的
[00:08:22.240 --> 00:08:23.120]  那你還去買
[00:08:23.120 --> 00:08:23.880]  是不是你的問題
[00:08:23.880 --> 00:08:24.920]  不是他的問題?
[00:08:24.920 --> 00:08:26.120]  你不要賴賴他
[00:08:26.120 --> 00:08:26.880]  是你的問題
[00:08:26.880 --> 00:08:27.440]  是我的問題
[00:08:27.440 --> 00:08:28.320]  不是他的問題
[00:08:28.320 --> 00:08:29.920]  他說
[00:08:29.920 --> 00:08:32.840]  其實為什麼人們說魚腥
[00:08:32.840 --> 00:08:34.040]  你知道為什麼嗎?
[00:08:34.040 --> 00:08:38.040]  就是因為我們把血塗進去
[00:08:38.040 --> 00:08:39.040]  過了半個小時
[00:08:39.040 --> 00:08:40.120]  還沒賣出去
[00:08:40.120 --> 00:08:41.720]  它又滲進了肉裡面
[00:08:41.720 --> 00:08:43.120]  又再塗過去
[00:08:43.120 --> 00:08:44.840]  那些血是會怎麼樣呢?
[00:08:44.840 --> 00:08:46.120]  我們是人都知道的
[00:08:46.120 --> 00:08:47.440]  血腥血腥的
[00:08:47.440 --> 00:08:48.120]  有沒有聽過?
[00:08:48.120 --> 00:08:49.520]  為什麼這麼血腥呢?
[00:08:49.520 --> 00:08:50.440]  就是這樣
[00:08:50.440 --> 00:08:52.440]  接著
[00:08:52.440 --> 00:08:53.840]  那天晚上回去
[00:08:53.840 --> 00:08:55.640]  那塊玩魚
[00:08:55.640 --> 00:08:57.320]  我告訴你
[00:08:57.320 --> 00:09:00.640]  是超級無敵美味的
[00:09:00.640 --> 00:09:02.720]  不過呢
[00:09:02.720 --> 00:09:05.240]  我新潮差點是熟貓的
[00:09:05.240 --> 00:09:07.120]  什麼魚我都說美味的
[00:09:07.120 --> 00:09:09.440]  但是其實那塊魚是漂亮的
[00:09:09.440 --> 00:09:11.040]  我又學到東西了
[00:09:11.040 --> 00:09:11.720]  是不是?
[00:09:11.720 --> 00:09:12.840]  當你每一天
[00:09:12.840 --> 00:09:14.040]  這是李嘉誠說的
[00:09:14.040 --> 00:09:15.240]  李嘉誠是個聰明人
[00:09:15.240 --> 00:09:16.440]  他是什麼人我不管
[00:09:16.440 --> 00:09:17.120]  總之他是聰明人
[00:09:17.120 --> 00:09:17.840]  是不是?
[00:09:17.840 --> 00:09:19.320]  他說當你每一天
[00:09:19.320 --> 00:09:22.320]  去找一個比你聰明的人去聊天的時候
[00:09:22.320 --> 00:09:23.240]  你會怎麼樣?
[00:09:23.240 --> 00:09:25.320]  你會有進步
[00:09:25.320 --> 00:09:26.240]  你會學到東西
[00:09:26.240 --> 00:09:27.720]  我就在他身上學到一樣東西
[00:09:27.720 --> 00:09:29.320]  牧師說了這麼久
[00:09:29.320 --> 00:09:30.040]  說什麼呢?
[00:09:30.040 --> 00:09:32.920]  那塊魚就叫做上好的魚腩
[00:09:32.920 --> 00:09:35.320]  所以在這裡來說
[00:09:35.320 --> 00:09:37.920]  這個起初的愛心有兩個解
[00:09:37.920 --> 00:09:38.840]  一個解是什麼?
[00:09:38.840 --> 00:09:40.120]  就是起初
[00:09:40.120 --> 00:09:41.240]  最簡單的解法
[00:09:41.240 --> 00:09:42.440]  但是另外一個解法是什麼?
[00:09:42.440 --> 00:09:43.640]  就是上好的
[00:09:43.640 --> 00:09:45.240]  而在聖經裡面有沒有根據?
[00:09:45.240 --> 00:09:45.640]  有
[00:09:45.640 --> 00:09:47.840]  當浪子回頭的時候
[00:09:47.840 --> 00:09:48.840]  爸爸拿什麼?
[00:09:48.840 --> 00:09:51.040]  拿一件上好的袍給他
[00:09:51.040 --> 00:09:52.240]  原文就是這個詞
[00:09:52.240 --> 00:09:54.040]  他不是給一件起初
[00:09:54.040 --> 00:09:55.440]  起初的袍是什麼?
[00:09:55.440 --> 00:09:57.240]  他以前穿舊的衣服還沒扔
[00:09:57.240 --> 00:09:57.840]  還給他穿
[00:09:57.840 --> 00:09:58.440]  不是的
[00:09:58.440 --> 00:10:00.840]  他爸爸是給他最好的
[00:10:00.840 --> 00:10:02.720]  當浪子回頭的時候
[00:10:02.720 --> 00:10:05.440]  當你和我是離開罪惡
[00:10:05.440 --> 00:10:07.040]  回到神的家裡面
[00:10:07.040 --> 00:10:08.840]  成為神的子女的時候
[00:10:08.840 --> 00:10:11.240]  神是給我們最好的
[00:10:11.240 --> 00:10:12.040]  會不會?
[00:10:12.640 --> 00:10:13.840]  這個就是他的意思
[00:10:13.840 --> 00:10:16.240]  所以看到這裡
[00:10:16.240 --> 00:10:17.440]  還有一件事
[00:10:17.440 --> 00:10:19.240]  我要責備你
[00:10:19.240 --> 00:10:23.840]  就是你將最好的那樣的愛心丟棄了
[00:10:23.840 --> 00:10:26.040]  最好的那樣的愛心丟棄了
[00:10:26.040 --> 00:10:28.240]  那究竟是什麼呢?
[00:10:28.240 --> 00:10:32.440]  原來將最好的愛心丟棄了是嚴重的
[00:10:32.440 --> 00:10:33.640]  嚴重到怎樣?
[00:10:33.640 --> 00:10:37.240]  嚴重到以弗所教會主耶穌基督怎樣說?
[00:10:37.240 --> 00:10:39.640]  「下一堂道主若許可」
[00:10:39.640 --> 00:10:41.040]  我們可以去到那裡
[00:10:41.040 --> 00:10:43.840]  他說我要將你的燈台拿走
[00:10:43.840 --> 00:10:45.840]  什麼叫將燈台拿走?
[00:10:45.840 --> 00:10:48.440]  我要不讓你再成為我
[00:10:48.440 --> 00:10:51.640]  發光發亮的那個教會
[00:10:51.640 --> 00:10:52.640]  慘不慘?
[00:10:52.640 --> 00:10:55.840]  不是等於這個教會不成為教會
[00:10:55.840 --> 00:10:59.840]  就是說這個教會是不能夠再為主發光發亮
[00:10:59.840 --> 00:11:01.240]  不能夠榮耀神
[00:11:01.240 --> 00:11:03.440]  不能夠將福音傳揚出去
[00:11:03.440 --> 00:11:04.840]  只是一群人走在一起
[00:11:04.840 --> 00:11:06.840]  開開心心過個星期
[00:11:06.840 --> 00:11:10.240]  很開心很快樂
[00:11:10.640 --> 00:11:12.440]  什麼都不用改變
[00:11:12.440 --> 00:11:15.040]  也不需要有新人來到這個教會
[00:11:15.040 --> 00:11:17.040]  因為有新人來到這個教會
[00:11:17.040 --> 00:11:19.440]  其實有時候有些教會
[00:11:19.440 --> 00:11:22.040]  教會通常是不會不歡迎新人的
[00:11:22.040 --> 00:11:25.240]  不過在教會裡面有時候這個團契這個小組
[00:11:25.240 --> 00:11:27.440]  他們真的不是很喜歡新人來到的
[00:11:27.440 --> 00:11:28.240]  是不是?
[00:11:28.240 --> 00:11:30.040]  因為有新人來到
[00:11:30.040 --> 00:11:33.040]  又要找一些時間跟他重新熟絡
[00:11:33.040 --> 00:11:35.040]  我跟一群舊人多好啊
[00:11:35.040 --> 00:11:35.640]  一起喝茶
[00:11:35.640 --> 00:11:37.040]  我知道你喜歡去哪一間
[00:11:37.040 --> 00:11:38.040]  我去哪一間
[00:11:38.040 --> 00:11:39.440]  你吃什麼我吃什麼
[00:11:39.440 --> 00:11:40.640]  一個新人來到
[00:11:40.640 --> 00:11:43.440]  他可能說其實我不喜歡喝茶的
[00:11:43.440 --> 00:11:45.440]  因為太肥膩不健康
[00:11:45.440 --> 00:11:50.440]  不如我們去吃一個清湯魚蛋粉吧
[00:11:50.440 --> 00:11:53.840]  所以你會覺得有新的來到
[00:11:53.840 --> 00:11:54.840]  新的事物
[00:11:54.840 --> 00:11:55.840]  新的人
[00:11:55.840 --> 00:11:57.240]  新的做法
[00:11:57.240 --> 00:11:58.640]  新的東西來到
[00:11:58.640 --> 00:12:01.640]  不是每個人都容易去可以接受得到的
[00:12:01.640 --> 00:12:04.040]  所以在這裡來說
[00:12:04.040 --> 00:12:07.640]  耶穌基督責備他們就是說
[00:12:07.640 --> 00:12:12.040]  你失去了起初那種很用心去傳福音
[00:12:12.040 --> 00:12:13.640]  當一個教會一個群體
[00:12:13.640 --> 00:12:14.640]  起初的時候
[00:12:14.640 --> 00:12:16.240]  他們一定一定一定
[00:12:16.240 --> 00:12:16.840]  是什麼呢?
[00:12:16.840 --> 00:12:18.440]  是會很熱心傳福音的
[00:12:18.440 --> 00:12:21.040]  沒有教會一開始就幾千人幾萬人
[00:12:21.040 --> 00:12:21.640]  沒有啊
[00:12:21.640 --> 00:12:23.240]  就算全香港最大的教會
[00:12:23.240 --> 00:12:24.240]  超過一萬教會
[00:12:24.240 --> 00:12:26.640]  他開始可能都是很小的
[00:12:26.640 --> 00:12:28.640]  是不是?
[00:12:28.640 --> 00:12:30.240]  但是做著做著
[00:12:30.240 --> 00:12:31.440]  神祝福他
[00:12:31.440 --> 00:12:33.840]  開始大的時候
[00:12:35.240 --> 00:12:38.440]  他還會不會很緊張
[00:12:38.440 --> 00:12:40.640]  要去帶多些新人回教會?
[00:12:40.640 --> 00:12:41.840]  還會不會很緊張
[00:12:41.840 --> 00:12:43.440]  去將福音傳出去?
[00:12:43.440 --> 00:12:45.840]  可能他們開始說
[00:12:45.840 --> 00:12:48.440]  我聽過一些教會
[00:12:48.440 --> 00:12:50.440]  你一遲到
[00:12:50.440 --> 00:12:51.040]  我關電梯
[00:12:51.040 --> 00:12:52.440]  你自己走上十樓吧
[00:12:52.440 --> 00:12:54.440]  聽過沒有?
[00:12:54.440 --> 00:13:00.040]  但是如果他開始的時候
[00:13:00.040 --> 00:13:03.040]  他會不會出去關電梯?
[00:13:03.040 --> 00:13:05.240]  我相信他的電梯繼續開
[00:13:05.240 --> 00:13:06.240]  是不是?
[00:13:06.240 --> 00:13:08.240]  讓遲到的人能夠有電梯上來
[00:13:08.240 --> 00:13:09.840]  不然他第二次就不來了
[00:13:09.840 --> 00:13:11.440]  所以
[00:13:11.440 --> 00:13:13.840]  我不是在說什麼對什麼不對
[00:13:13.840 --> 00:13:15.440]  這就是一個現象
[00:13:15.440 --> 00:13:19.840]  我們看回聖經裡面的情況就是
[00:13:19.840 --> 00:13:22.240]  一個這麼優秀的教會
[00:13:22.240 --> 00:13:23.240]  卻被主宰
[00:13:23.240 --> 00:13:26.440]  被丟棄了起初尚好的愛心
[00:13:26.440 --> 00:13:28.040]  這個起初的愛心
[00:13:28.040 --> 00:13:29.040]  就是對神
[00:13:29.040 --> 00:13:31.040]  對主內的弟兄姊妹
[00:13:31.040 --> 00:13:34.040]  或者是對教會以外未信之民
[00:13:34.040 --> 00:13:35.640]  又或者是新來賓
[00:13:35.640 --> 00:13:40.040]  其實我們看過《使律人傳》第19章8-20節
[00:13:40.040 --> 00:13:41.040]  我沒有列給大家
[00:13:41.040 --> 00:13:42.440]  因為很長的經文
[00:13:42.440 --> 00:13:43.840]  那裡我們看得見
[00:13:43.840 --> 00:13:45.840]  以弗所這個教會其實初期
[00:13:45.840 --> 00:13:47.440]  興旺得很厲害
[00:13:47.440 --> 00:13:51.240]  興旺到人們把異端的書
[00:13:51.240 --> 00:13:53.440]  都拿出來燒掉
[00:13:53.440 --> 00:13:56.440]  那裡的銀碼是很多錢的
[00:13:56.440 --> 00:14:00.240]  甚至搞到當時拜偶像的廟宇
[00:14:00.240 --> 00:14:01.840]  是沒有生意的
[00:14:01.840 --> 00:14:05.040]  所以那些人是起來群情洶湧的
[00:14:05.040 --> 00:14:06.440]  要推普羅走
[00:14:06.440 --> 00:14:08.040]  要抓他坐牢
[00:14:08.040 --> 00:14:09.840]  要趕走他
[00:14:09.840 --> 00:14:12.840]  這個就是最初的時候發生的事情
[00:14:12.840 --> 00:14:15.640]  教會成為了主的明亮燈台
[00:14:15.640 --> 00:14:17.640]  但是初代的使徒之後
[00:14:17.640 --> 00:14:19.440]  加上了有假使徒
[00:14:19.440 --> 00:14:21.040]  皇帝的敬拜
[00:14:21.040 --> 00:14:23.840]  當時的皇帝是要人們敬拜他的
[00:14:23.840 --> 00:14:27.440]  當時的基督徒是被稱為無神論者
[00:14:27.440 --> 00:14:30.240]  有沒有搞錯?基督徒全講神
[00:14:30.240 --> 00:14:31.640]  又說他是無神論者
[00:14:31.640 --> 00:14:32.840]  因為你不拜皇帝
[00:14:32.840 --> 00:14:34.040]  皇帝就是神
[00:14:34.040 --> 00:14:36.040]  皇帝是主,是神
