
[00:00:00.000 --> 00:00:04.780]  上個月 Pastor Tim 和我們分享了提摩太前書
[00:03:29.040 --> 00:03:33.200]  然後他又很成功地找到第二批的工人
[00:03:33.200 --> 00:03:35.400]  當時是九點鐘
[00:03:35.400 --> 00:03:38.200]  距離下班還有九個小時
[00:03:38.200 --> 00:03:41.120]  打工仔是很記得這些時間的 是吧
[00:03:41.120 --> 00:03:43.240]  還有多少個小時要上班
[00:03:43.240 --> 00:03:47.120]  如是者這個主人就分別在十二點
[00:03:47.120 --> 00:03:49.600]  然後之後去到三點
[00:03:49.600 --> 00:03:52.400]  他再出去請人 很奇怪
[00:03:52.400 --> 00:03:55.440]  不知道為什麼這個主人需要這麼多人去幫忙
[00:03:55.440 --> 00:03:58.760]  可能他真是很多的收成
[00:03:58.760 --> 00:04:00.600]  如果大家心碎清
[00:04:00.600 --> 00:04:02.760]  這裡講的第幾批人
[00:04:02.760 --> 00:04:06.480]  就是第三第四批工人
[00:04:06.480 --> 00:04:11.400]  就是說他們只需要做幾個小時的工作
[00:04:11.400 --> 00:04:14.160]  就是做幾個小時就下班了
[00:04:14.160 --> 00:04:18.280]  然後最後最後去到下午五點鐘
[00:04:18.280 --> 00:04:20.080]  就是下班前一個小時
[00:04:20.080 --> 00:04:24.160]  這個主人再次去到市集裡面
[00:04:24.160 --> 00:04:25.800]  然後這個經文就說
[00:04:25.800 --> 00:04:29.760]  他看見當時仍然有人站在那裡
[00:04:29.760 --> 00:04:31.160]  沒有工作
[00:04:31.160 --> 00:04:32.400]  他是這麼說的
[00:04:32.400 --> 00:04:34.200]  他說 第六節是這樣說
[00:04:34.200 --> 00:04:37.360]  他說他看見還有人站在那裡
[00:04:37.360 --> 00:04:38.800]  就問他們
[00:04:38.800 --> 00:04:42.320]  為什麼你們整天站在那裡走來走去
[00:04:42.320 --> 00:04:43.800]  這幫人就回答
[00:04:43.800 --> 00:04:46.080]  因為沒有人肯請我們
[00:04:46.080 --> 00:04:51.400]  於是這個主人就很爽快地請他們進來葡萄園上班
[00:04:51.400 --> 00:04:55.560]  而他們只需要做一個小時的兼職
[00:04:55.560 --> 00:04:58.200]  就是做一個小時
[00:04:58.200 --> 00:04:59.640]  好了 故事講到這裡
[00:04:59.640 --> 00:05:01.200]  我們很快停一停
[00:05:01.200 --> 00:05:03.520]  就做一點觀察
[00:05:03.520 --> 00:05:06.720]  在這裡我們看見葡萄園的主人
[00:05:06.720 --> 00:05:08.800]  是一個怎樣的人呢
[00:05:08.800 --> 00:05:10.400]  這個葡萄園的主人是一個
[00:05:10.400 --> 00:05:12.400]  你覺得他是一個怎樣的人呢
[00:05:12.400 --> 00:05:16.120]  第一 可能他是一個比較主動
[00:05:16.120 --> 00:05:18.400]  是不是 一個主動的主人
[00:05:18.400 --> 00:05:20.880]  因為他樣樣都親力親為
[00:05:20.880 --> 00:05:22.280]  因為聖經說
[00:05:22.280 --> 00:05:27.840]  他五次都是自己走出去去請人上班的
[00:05:27.840 --> 00:05:30.160]  或者第二方面我們又會看到
[00:05:30.160 --> 00:05:32.400]  這個主人其實很有心
[00:05:32.400 --> 00:05:35.720]  很善良 很慷慨
[00:05:35.720 --> 00:05:38.840]  尤其是剛才講到最後那一批人
[00:05:38.840 --> 00:05:40.480]  只剩下一個小時
[00:05:40.480 --> 00:05:44.040]  這個主人都願意這樣去請他們
[00:05:44.040 --> 00:05:48.240]  當然那一批五點鐘都沒有找到工作的人
[00:05:48.240 --> 00:05:51.720]  其實未必因為他們懶
[00:05:51.720 --> 00:05:53.400]  不想上班
[00:05:53.400 --> 00:05:55.800]  很有可能他們條件不好
[00:05:55.800 --> 00:05:58.920]  或者今天講很多不同的原因
[00:05:58.920 --> 00:05:59.800]  無論如何
[00:05:59.800 --> 00:06:02.480]  這個葡萄園的主人都沒有嫌棄他們
[00:06:02.480 --> 00:06:04.320]  只會請他們
[00:06:04.320 --> 00:06:06.280]  對比今天的社會
[00:06:06.280 --> 00:06:11.120]  老闆是憑什麼去請人的
[00:06:11.120 --> 00:06:14.360]  當然可能會憑著學歷
[00:06:14.360 --> 00:06:16.480]  工作經驗
[00:06:16.480 --> 00:06:18.960]  但是這裡的比喻裡面的主人
[00:06:18.960 --> 00:06:20.720]  是怎樣請人的
[00:06:20.720 --> 00:06:22.040]  他請人的原因
[00:06:22.040 --> 00:06:24.960]  就是因為看到有人沒有工作
[00:06:24.960 --> 00:06:27.360]  那就願意請他們了
[00:06:27.360 --> 00:06:29.040]  是不是 沒工作
[00:06:29.040 --> 00:06:31.240]  沒工作就請了
[00:06:31.240 --> 00:06:34.720]  今天我們很需要這樣的老闆
[00:06:34.720 --> 00:06:38.400]  不過這個葡萄園主人的獨特的地方
[00:06:38.400 --> 00:06:39.760]  都不只是這樣的
[00:06:39.760 --> 00:06:41.720]  還有下文的
[00:06:41.720 --> 00:06:46.200]  他是一個很有公平的人
[00:06:46.200 --> 00:06:49.160]  甚至太過公平的主人了
[00:06:49.160 --> 00:06:50.720]  第八節這樣講
[00:06:50.720 --> 00:06:53.040]  到了晚上出糧的時候
[00:06:53.040 --> 00:06:55.800]  這個主人叫那幫工人來
[00:06:55.800 --> 00:06:56.800]  排好隊
[00:06:56.800 --> 00:06:58.920]  然後他很特別的這樣
[00:06:58.920 --> 00:07:01.600]  然後最遲最遲入職的那幫人
[00:07:01.600 --> 00:07:03.200]  就是第五批
[00:07:03.200 --> 00:07:06.360]  最遲入職的那幫人就開始出糧
[00:07:06.360 --> 00:07:08.200]  A君過來
[00:07:08.200 --> 00:07:10.840]  給你一個的銀幣
[00:07:10.840 --> 00:07:13.520]  然後到B君你又過來
[00:07:13.520 --> 00:07:15.320]  又給你一個銀幣
[00:07:15.320 --> 00:07:16.360]  如此類推
[00:07:16.360 --> 00:07:18.680]  總之第五批的工人
[00:07:18.680 --> 00:07:20.800]  只花了一個小時拍攝員工
[00:07:20.800 --> 00:07:23.240]  全部人都有一個的銀幣
[00:07:23.240 --> 00:07:24.000]  OK
[00:07:24.000 --> 00:07:25.040]  全部人都有一個銀幣
[00:07:25.040 --> 00:07:26.360]  花一個小時而已
[00:07:26.360 --> 00:07:29.360]  然後輪到第四批的員工出糧了
[00:07:29.360 --> 00:07:31.000]  就是說三點鐘了
[00:07:31.000 --> 00:07:34.240]  你猜他們又有多少人工
[00:07:34.240 --> 00:07:35.240]  他們就發現了
[00:07:35.240 --> 00:07:35.840]  咦
[00:07:35.840 --> 00:07:38.320]  怎麼我們又是只有一個銀幣的
[00:07:38.320 --> 00:07:38.720]  咦
[00:07:38.720 --> 00:07:40.520]  你又是這樣
[00:07:40.520 --> 00:07:42.160]  怎麼三個小時
[00:07:42.160 --> 00:07:46.200]  和一小時得的錢是一樣的呢
[00:07:46.200 --> 00:07:49.280]  然後他們都不算是最奇怪最慘的
[00:07:49.280 --> 00:07:50.640]  第三批
[00:07:50.640 --> 00:07:51.960]  第二批
[00:07:51.960 --> 00:07:53.440]  去到第一批
[00:07:53.440 --> 00:07:56.440]  都是只有一個的銀幣
[00:07:56.440 --> 00:07:58.680]  這個銀幣當然是上網找的
[00:07:58.680 --> 00:08:00.360]  就是加拿大的銀幣
[00:08:00.360 --> 00:08:02.280]  當然不關事的
[00:08:02.280 --> 00:08:03.400]  好了
[00:08:03.400 --> 00:08:05.360]  但是我就想問問大家
[00:08:05.360 --> 00:08:07.480]  如果你是排在隊尾
[00:08:07.480 --> 00:08:11.120]  就是最早就開始上班的其中一位
[00:08:11.120 --> 00:08:13.120]  你會有什麼感受
[00:08:13.120 --> 00:08:15.600]  你會有什麼感覺
[00:08:15.600 --> 00:08:18.240]  當你看著那條隊尾的人
[00:08:18.240 --> 00:08:20.000]  就是說上班少你時數
[00:08:20.000 --> 00:08:21.520]  少你很多的人
[00:08:21.520 --> 00:08:23.600]  他全部都有一個銀幣
[00:08:23.600 --> 00:08:24.480]  而你呢
[00:08:24.480 --> 00:08:27.160]  足足翻了12個小時工
[00:08:27.160 --> 00:08:30.360]  但是同樣只有一個銀幣
[00:08:30.360 --> 00:08:32.440]  有誰會覺得很不公平
[00:08:32.440 --> 00:08:35.400]  甚至覺得很煩躁的舉手
[00:08:35.400 --> 00:08:36.000]  是的
[00:08:36.000 --> 00:08:37.840]  我看到大家的
[00:08:37.840 --> 00:08:39.800]  說笑而已我看不到大家
[00:08:39.800 --> 00:08:40.280]  是的
[00:08:40.280 --> 00:08:42.240]  有誰會覺得很不公平
[00:08:42.240 --> 00:08:44.560]  可能內心我們都會這樣想
[00:08:44.560 --> 00:08:45.120]  嗯
[00:08:45.120 --> 00:08:45.680]  是的
[00:08:45.680 --> 00:08:47.400]  就是為什麼人家這麼多
[00:08:47.400 --> 00:08:48.080]  大家也是
[00:08:48.080 --> 00:08:49.560]  就是他做這麼少
[00:08:49.560 --> 00:08:51.320]  得回來的這麼多
[00:08:51.320 --> 00:08:52.760]  事實上第一批工人
[00:08:52.760 --> 00:08:53.760]  他這麼想
[00:08:53.760 --> 00:08:55.240]  他這麼說
[00:08:55.240 --> 00:08:56.760]  他埋怨這個主人
[00:08:56.760 --> 00:08:57.720]  他就說
[00:08:57.720 --> 00:08:59.920]  我們整天勞苦受熱
[00:08:59.920 --> 00:09:03.240]  那些後來的只是做了一個小時
[00:09:03.240 --> 00:09:07.040]  你竟然對他們和對我們一樣嗎
[00:09:07.040 --> 00:09:07.880]  意思就是說
[00:09:07.880 --> 00:09:09.000]  有沒有搞錯
[00:09:09.000 --> 00:09:10.360]  這麼不公平的
[00:09:10.360 --> 00:09:11.520]  做12個小時
[00:09:11.520 --> 00:09:13.120]  做到身水身汗
[00:09:13.120 --> 00:09:14.240]  只有一個銀錢
[00:09:14.240 --> 00:09:14.920]  是不是
[00:09:14.920 --> 00:09:16.920]  那幫人做了一個小時
[00:09:16.920 --> 00:09:17.920]  就是說多少
[00:09:17.920 --> 00:09:19.280]  十二分之一
[00:09:19.280 --> 00:09:21.960]  又是只有一個銀錢
[00:09:21.960 --> 00:09:23.360]  這麼不公平
[00:09:23.360 --> 00:09:25.000]  為什麼會這樣的
[00:09:25.000 --> 00:09:26.000]  計算一下
[00:09:26.000 --> 00:09:28.960]  我們應該得到多少
[00:09:28.960 --> 00:09:29.840]  十二分是不是
[00:09:29.840 --> 00:09:31.640]  應該得到十二個銀錢
[00:09:31.640 --> 00:09:33.120]  是不是
[00:09:33.120 --> 00:09:35.840]  聽上去真的很不公平
[00:09:35.840 --> 00:09:38.600]  我想說他今天我們都很有共鳴的
[00:09:38.600 --> 00:09:39.880]  對於這個
[00:09:39.880 --> 00:09:42.200]  就是第五批的員工所想的東西
[00:09:42.200 --> 00:09:45.120]  因為我們現代人都習慣了什麼
[00:09:45.120 --> 00:09:48.920]  是習慣了用我們個人的角度
[00:09:48.920 --> 00:09:50.320]  利益先行
[00:09:50.320 --> 00:09:53.640]  或者用我們整個群體的利益先行
[00:09:53.640 --> 00:09:58.040]  所以當有東西刺激到我們的權利
[00:09:58.040 --> 00:09:59.080]  我們的權利
[00:09:59.080 --> 00:10:01.920]  或者威脅到我們的利益的時候
[00:10:01.920 --> 00:10:05.560]  我們都不期然會覺得很不自在
[00:10:05.560 --> 00:10:07.960]  我要立刻出聲
[00:10:07.960 --> 00:10:10.880]  所以我們很不習慣見到一些
[00:10:10.880 --> 00:10:13.360]  很不公平的事
[00:10:13.360 --> 00:10:15.600]  是很不公平的事
[00:10:15.600 --> 00:10:17.560]  確實我們在生活裡面
[00:10:17.560 --> 00:10:20.040]  其實都會見到這樣的情況
[00:10:20.040 --> 00:10:21.400]  我們做中學生
[00:10:21.400 --> 00:10:23.560]  我們會做群體項目
[00:10:23.560 --> 00:10:25.960]  我們群體項目最怕什麼人
[00:10:25.960 --> 00:10:28.960]  最怕和什麼人一起做
[00:10:28.960 --> 00:10:30.720]  聽到大家的心聲了
[00:10:30.720 --> 00:10:32.920]  沒錯 就是自由駕駛
[00:10:32.920 --> 00:10:36.120]  就是那些對群體沒有任何貢獻的人
[00:10:36.120 --> 00:10:37.240]  都不做事坐在那裡
[00:10:37.240 --> 00:10:37.960]  躺在那裡
[00:10:37.960 --> 00:10:39.600]  要人負責的人
[00:10:39.600 --> 00:10:40.280]  為什麼
[00:10:40.280 --> 00:10:42.240]  因為我們覺得這些都不公平
[00:10:42.240 --> 00:10:44.160]  明明我們付出了這麼多
[00:10:44.160 --> 00:10:47.480]  但是他們就好像不用牽涉這樣
[00:10:47.480 --> 00:10:49.800]  而最後他們得的分數
[00:10:49.800 --> 00:10:52.880]  又和我們一模一樣
[00:10:52.880 --> 00:10:55.080]  又或者當我們發現
[00:10:55.080 --> 00:10:57.880]  隔壁的同學付出的努力
[00:10:57.880 --> 00:11:00.040]  明明比我們少很多
[00:11:00.040 --> 00:11:01.840]  最後那幾天才來讀書
[00:11:01.840 --> 00:11:04.480]  但是成績又好過自己
[00:11:04.480 --> 00:11:08.800]  我們的心都不期然會抓住抓住
[00:11:08.800 --> 00:11:10.800]  甚或我們的心裡面
[00:11:10.800 --> 00:11:13.080]  都會加上一句話
[00:11:13.080 --> 00:11:15.600]  什麼這樣 公平嗎 這樣
[00:11:15.600 --> 00:11:17.280]  公平嗎 是吧
[00:11:17.280 --> 00:11:19.600]  那些薪酬都彈出來了
[00:11:19.600 --> 00:11:21.880]  公平嗎 這樣
[00:11:21.880 --> 00:11:23.880]  但是我要問的是
[00:11:23.880 --> 00:11:27.360]  什麼是真正的公平呢
[00:11:27.360 --> 00:11:30.280]  什麼是真正的公平呢
[00:11:30.280 --> 00:11:31.920]  就是例如如果我說
[00:11:31.920 --> 00:11:34.280]  好了 全部爛人 全部人
[00:11:34.280 --> 00:11:36.280]  每人派一千元
[00:11:36.280 --> 00:11:37.840]  聽者有份
[00:11:37.840 --> 00:11:39.200]  哇 好正啊 是吧
[00:11:39.200 --> 00:11:40.840]  那邊起哄了
[00:11:40.840 --> 00:11:42.520]  那是開玩笑的
[00:11:42.520 --> 00:11:43.640]  不過我想說
[00:11:43.640 --> 00:11:45.840]  對著某個同學
[00:11:45.840 --> 00:11:48.760]  他可能要自己交學費的
[00:11:48.760 --> 00:11:49.960]  或者某個同學
[00:11:49.960 --> 00:11:51.640]  可能因為某些原因
[00:11:51.640 --> 00:11:54.720]  他是要在家裡負責煮飯的
[00:11:54.720 --> 00:11:58.280]  要負責照顧長期病患的父母的
[00:11:58.280 --> 00:12:00.760]  養活那些弟弟妹妹的
[00:12:00.760 --> 00:12:02.520]  那對這個同學來說
[00:12:02.520 --> 00:12:06.240]  這個是不是又是真正的公平呢 這樣
[00:12:06.240 --> 00:12:07.880]  其他人不用的 是吧
[00:12:07.880 --> 00:12:09.680]  其他人不用這樣照顧人的
[00:12:09.680 --> 00:12:13.040]  但是他卻要親親去買粽子煮飯的
[00:12:13.040 --> 00:12:16.200]  什麼是真正的公平呢
[00:12:16.200 --> 00:12:18.440]  最近我更加發現的是
[00:12:18.440 --> 00:12:21.200]  這種不公平的感覺
[00:12:21.200 --> 00:12:23.360]  很多時候其實是來自於
[00:12:23.360 --> 00:12:26.400]  與其他人的比較
[00:12:26.400 --> 00:12:28.480]  正所謂沒有比較
[00:12:28.480 --> 00:12:30.760]  就怎樣啊 就沒有傷害
[00:12:30.760 --> 00:12:34.600]  我不知道大家認不認同這句話
[00:12:34.600 --> 00:12:38.280]  那我說說我最近經歷的情況
[00:12:38.280 --> 00:12:40.840]  是不是 剛才Winnie都說了
[00:12:40.840 --> 00:12:42.120]  或者大家都知道了
[00:12:42.120 --> 00:12:45.400]  其實中了COVID一段時間
[00:12:45.400 --> 00:12:47.200]  本來都沒有什麼的
[00:12:47.200 --> 00:12:50.720]  但是當自己發現自己病了五天了
[00:12:50.720 --> 00:12:54.080]  六天了 七天了 都還沒有好
[00:12:54.080 --> 00:12:56.480]  然後自己就覺得很不開心
[00:12:56.480 --> 00:12:58.880]  所謂越病越傷心
[00:12:58.880 --> 00:13:00.560]  因為看到人 什麼啊
[00:13:00.560 --> 00:13:03.960]  看到人確診就是六天 七天 五天這樣
[00:13:03.960 --> 00:13:07.000]  自己又病了雙倍 十一天這樣
[00:13:07.000 --> 00:13:09.320]  我心想 有沒有搞錯啊
[00:13:09.320 --> 00:13:11.360]  有沒有這麼差啊 這樣
[00:13:11.360 --> 00:13:13.160]  真的很真實啊 是不是
[00:13:13.160 --> 00:13:14.480]  真的會這樣想
[00:13:14.480 --> 00:13:17.040]  就是當我不比較 都由自可啊
[00:13:17.040 --> 00:13:19.040]  就是最多就休息一下
[00:13:19.040 --> 00:13:20.800]  就是自閉了 是不是
[00:13:20.800 --> 00:13:22.760]  躲起來 這樣休息一下
[00:13:22.760 --> 00:13:23.680]  但是一比較
[00:13:23.680 --> 00:13:26.720]  一跟別人比較的時候就覺得很難受
[00:13:26.720 --> 00:13:29.040]  所以我想說的是
[00:13:29.040 --> 00:13:31.400]  很多時候我們的不開心
[00:13:31.400 --> 00:13:34.040]  那種覺得不公平的感覺
[00:13:34.040 --> 00:13:37.400]  往往是來自於我們跟別人的比較
[00:13:37.400 --> 00:13:40.120]  不知道大家認不認同
[00:13:40.120 --> 00:13:42.080]  不過又很老實的說
[00:13:42.080 --> 00:13:44.320]  我們活在香港這個地方
[00:13:44.320 --> 00:13:45.920]  這個大環境
[00:13:45.920 --> 00:13:49.040]  其實很難不去跟別人比較的
[00:13:49.040 --> 00:13:53.440]  因為我們知道學校看的是成績
[00:13:53.440 --> 00:13:56.200]  而偏偏成績它是用分數
[00:13:56.200 --> 00:13:58.280]  用分數來衡量的
[00:13:58.280 --> 00:14:00.120]  然後出來社會之後
[00:14:00.120 --> 00:14:02.240]  所看的又是學歷
[00:14:02.240 --> 00:14:04.680]  是樣貌 成就
[00:14:04.680 --> 00:14:07.600]  甚至身材 是不是
[00:14:07.600 --> 00:14:11.720]  就是很多的影響著我們 衝擊我們的價值觀
[00:14:11.720 --> 00:14:14.040]  而且香港四周圍都是人
[00:14:14.040 --> 00:14:16.280]  即使我們不想比較
[00:14:16.280 --> 00:14:17.720]  想藏起自己
[00:14:17.720 --> 00:14:19.280]  有時候都很難的
[00:14:19.280 --> 00:14:21.000]  你想一下平時搭地鐵
[00:14:21.000 --> 00:14:22.400]  你都可能看著那個人
[00:14:22.400 --> 00:14:24.080]  就是很多人很擠
[00:14:24.080 --> 00:14:26.240]  你看一下別人的手機殼
[00:14:26.240 --> 00:14:27.440]  哇 這麼漂亮的
[00:14:27.440 --> 00:14:29.200]  哎呀 不知道他在哪裡買的呢
[00:14:29.200 --> 00:14:31.360]  啊 我沒有
[00:14:31.360 --> 00:14:32.360]  不過我想說
[00:14:32.360 --> 00:14:35.640]  如果我們將我們這個開心 不開心
[00:14:35.640 --> 00:14:38.880]  這些的感受 這一份的安全感
[00:14:38.880 --> 00:14:41.600]  建基於這些比較的上面
[00:14:41.600 --> 00:14:44.720]  我們做人只會越來越辛苦
[00:14:44.720 --> 00:14:46.240]  越來越大壓力
[00:14:46.240 --> 00:14:49.560]  越來越不開心
[00:14:49.560 --> 00:14:50.760]  因此不怪得
[00:14:50.760 --> 00:14:53.040]  在故事當中的這個主人
[00:14:53.040 --> 00:14:57.560]  他這樣去回應這個第五批工人的心聲
[00:14:57.560 --> 00:14:59.560]  他是這樣說的
[00:14:59.560 --> 00:15:00.920]  第十三節
[00:15:00.920 --> 00:15:03.680]  他說朋友 我沒有虧待你
[00:15:03.680 --> 00:15:08.240]  你跟我說的不是一個的銀幣嗎
[00:15:08.240 --> 00:15:09.800]  其實意思就是說
[00:15:09.800 --> 00:15:11.720]  你不要去比較
[00:15:11.720 --> 00:15:15.600]  你不要看著別人的那個銀幣
[00:15:15.600 --> 00:15:18.480]  你先看回你自己手上的那個
[00:15:18.480 --> 00:15:21.240]  你看看其實我沒有虧待你
[00:15:21.240 --> 00:15:23.560]  也都沒有佔你的便宜
[00:15:23.560 --> 00:15:25.760]  因為在一大早的時候
[00:15:25.760 --> 00:15:28.000]  我們不是已經說得清清楚楚嗎
[00:15:28.000 --> 00:15:30.880]  這份工資是有一個銀幣的
[00:15:30.880 --> 00:15:33.280]  這個是大家都同意的
[00:15:33.280 --> 00:15:35.560]  因此這個葡萄園的主人
[00:15:35.560 --> 00:15:37.480]  其實這個回應告訴我們
[00:15:37.480 --> 00:15:40.640]  第一 我們不要跟別人去比較
[00:15:40.640 --> 00:15:42.440]  我們學習拒絕
[00:15:42.440 --> 00:15:44.840]  跟其他人去比較
[00:15:44.840 --> 00:15:46.560]  這個不容易的
[00:15:46.560 --> 00:15:49.320]  不過耶穌不單止藉著這個比喻
[00:15:49.320 --> 00:15:51.720]  跟當時的那幫瞞徒說
[00:15:51.720 --> 00:15:54.960]  叫他們不要爭論誰是最大
[00:15:54.960 --> 00:15:57.080]  誰是最厲害的瞞徒
[00:15:57.080 --> 00:16:00.280]  今天他都跟我們每一個基督徒說
[00:16:00.280 --> 00:16:01.880]  跟著你跟我說
[00:16:01.880 --> 00:16:03.440]  我們不要比較
[00:16:03.440 --> 00:16:07.320]  也都不要覺得自己特別偉大
[00:16:07.320 --> 00:16:10.120]  不要覺得我們比別人付出更加多
[00:16:10.120 --> 00:16:13.080]  就配得多一點的獎賞
[00:16:13.080 --> 00:16:16.200]  這個是一個心態的問題
[00:16:16.200 --> 00:16:18.040]  尤其是一幫人
[00:16:18.040 --> 00:16:18.840]  什麼人呢
[00:16:18.840 --> 00:16:22.080]  就是九型人格當中的二號仔
[00:16:22.080 --> 00:16:25.320]  如果大家聽過這些心理測驗
[00:16:25.320 --> 00:16:27.720]  聽過什麼是九型人格
[00:16:27.720 --> 00:16:29.800]  Anagram
[00:16:29.800 --> 00:16:32.480]  我記得我第一次在學青區講到的時候
[00:16:32.480 --> 00:16:34.520]  是有分享過九型人格的
[00:16:34.520 --> 00:16:37.000]  就是四年前 三年前
[00:16:37.000 --> 00:16:40.880]  原來二號型的人叫做熱心左人型
[00:16:40.880 --> 00:16:42.640]  教會裡面是最多的
[00:16:42.640 --> 00:16:44.800]  他們會不斷的付出
[00:16:44.800 --> 00:16:49.240]  並且透過服侍去定義自己的價值
[00:16:49.240 --> 00:16:50.960]  不過其實暗地裡
[00:16:50.960 --> 00:16:54.400]  他們最渴望的是被愛
[00:16:54.400 --> 00:16:57.600]  不過他們覺得靠付出
[00:16:57.600 --> 00:17:00.840]  就能夠得著更加大的回報
[00:17:00.840 --> 00:17:04.160]  可能覺得有更多人喜歡
[00:17:04.160 --> 00:17:05.920]  為什麼我這麼了解呢
[00:17:05.920 --> 00:17:08.960]  正正是因為我就是其中一個二號仔
[00:17:08.960 --> 00:17:11.360]  就是所謂二號型的九型人格
[00:17:11.360 --> 00:17:12.520]  大家如果有興趣
[00:17:12.520 --> 00:17:14.360]  可以上網去研究一下
[00:17:14.360 --> 00:17:15.920]  都挺有趣的
[00:17:15.920 --> 00:17:17.040]  沒錯
[00:17:17.040 --> 00:17:21.360]  我不排除其實說回這個競爭這個比較
[00:17:21.360 --> 00:17:23.760]  其實都有些良性的競爭
