
[00:00:00.000 --> 00:00:01.420]  各位聽衆姐妹們,平安!
[00:02:33.880 --> 00:02:35.660]  他兒子經常這樣跟他說
[00:02:35.660 --> 00:02:38.660]  但兒子的成績又不太好,就問我有什麼辦法
[00:02:38.660 --> 00:02:41.000]  我就給他一些提示,就聊了一會兒
[00:02:41.000 --> 00:02:45.120]  我就想起,這個世代是不是這樣,是不是追求
[00:02:45.180 --> 00:02:48.020]  沒有最好,只有更好
[00:02:48.020 --> 00:02:51.280]  甚至我看電視,說什麼the best of the best
[00:02:51.280 --> 00:02:52.740]  大家知不知道是什麼來的?
[00:02:52.740 --> 00:02:56.380]  我真的不知道是什麼來的,英文我比較差,是不是,best of the best
[00:02:56.380 --> 00:03:00.460]  那已經是the best了,還怎麼可以best of the best呢?
[00:03:00.460 --> 00:03:01.720]  究竟是什麼來的呢?
[00:03:01.720 --> 00:03:04.380]  有興趣研究研究,這個英文也挺奇怪的表達
[00:03:04.380 --> 00:03:07.900]  但無論如何,原來我們常常都很想追求生命裏的好
[00:03:07.900 --> 00:03:11.180]  甚至要找,最好不夠,要更好
[00:03:11.180 --> 00:03:14.740]  我不知道在座的同學,剛剛在放暑假之前
[00:03:14.740 --> 00:03:16.980]  拿到你的成績有什麼感受
[00:03:16.980 --> 00:03:19.800]  當他拿到你的成績的時候,你老師或者你的家人父母
[00:03:19.800 --> 00:03:21.140]  有沒有跟你說過什麼?
[00:03:21.140 --> 00:03:24.580]  我很記得的,我很記得的,幾年前,有一個學生
[00:03:24.580 --> 00:03:25.820]  拿着成績
[00:03:25.820 --> 00:03:29.940]  就跟我說,他回到家的時候,他媽媽捱了他很久
[00:03:29.940 --> 00:03:32.820]  捱了他半天,就說他,你可以努力一點
[00:03:32.820 --> 00:03:35.200]  你可以考好成績,你努力一點就可以了
[00:03:35.200 --> 00:03:38.100]  他給了我看成績,成績是用分數的
[00:03:38.100 --> 00:03:41.040]  我看到平均分數是95分以上的
[00:03:41.560 --> 00:03:45.200]  最低的科目是96分,接着有兩個100分左右的分數
[00:03:45.200 --> 00:03:47.720]  中一、二,中二好像是
[00:03:47.720 --> 00:03:50.700]  還有分數的,這樣一看
[00:03:50.700 --> 00:03:53.800]  平均分數是95分以上,但他媽媽就覺得他
[00:03:53.800 --> 00:03:57.060]  不夠努力,因爲他可以有更好
[00:03:57.060 --> 00:04:00.400]  生命裏面我們可能都追求很多好的東西
[00:04:00.400 --> 00:04:03.080]  我不知道想起好的東西,想起什麼
[00:04:03.080 --> 00:04:06.400]  可能你想起很多你從小到大的願望、目標
[00:04:06.400 --> 00:04:09.120]  又可能你想起很多你的夢想
[00:04:09.120 --> 00:04:11.200]  不過當你越大就越幻滅
[00:04:11.200 --> 00:04:12.840]  一路大就一路幻滅
[00:04:12.840 --> 00:04:15.460]  很多人這麼說的,人一路越來越大,一年比一年
[00:04:15.460 --> 00:04:18.120]  越來越少的是什麼呢?就是夢想、理想和志向
[00:04:18.120 --> 00:04:19.640]  希望你不是,是不是?
[00:04:19.640 --> 00:04:21.780]  但很多時候就是這樣,一路人越大的時候
[00:04:21.780 --> 00:04:23.440]  就很多東西放下了
[00:04:23.440 --> 00:04:27.480]  近期電視機播了一套港產片
[00:04:27.480 --> 00:04:29.080]  不是港產片,是電視的
[00:04:29.080 --> 00:04:31.200]  香港的電視節目,電視劇
[00:04:31.200 --> 00:04:33.740]  就說那些人是飛機師的,是不是?
[00:04:33.740 --> 00:04:36.680]  接着很多人就,我在網上,在Facebook就有很多人說
[00:04:36.680 --> 00:04:38.400]  我去做飛機師,這樣
[00:04:38.400 --> 00:04:40.760]  你有沒有曾經有立志做過飛機師,是不是?
[00:04:40.760 --> 00:04:42.800]  可能這套電視劇十年前,不,十年前
[00:04:42.800 --> 00:04:44.200]  上一集不知道多少年前播,是不是?
[00:04:44.200 --> 00:04:47.120]  可能很多人立志,不過接着就不知道去了哪裏
[00:04:47.120 --> 00:04:48.800]  人生有很多的目標,很多的方向
[00:04:48.800 --> 00:04:50.520]  可能很快你就會沒有了
[00:04:50.520 --> 00:04:52.840]  因爲覺得我做不到這麼好
[00:04:52.840 --> 00:04:54.720]  今天給一個題目
[00:04:54.720 --> 00:04:57.640]  這個題目叫做"上帝會給你最好的"
[00:04:57.640 --> 00:04:58.800]  記住這個題目
[00:04:58.800 --> 00:05:01.680]  這個題目有123456788個字
[00:05:01.680 --> 00:05:03.600]  "上帝會給你最好的"
[00:05:03.600 --> 00:05:05.960]  記住,接着我們看看這段聖經
[00:05:05.960 --> 00:05:09.160]  在《路加福音》第十一章第五節
[00:05:09.160 --> 00:05:10.960]  耶穌說了一個故事
[00:05:10.960 --> 00:05:12.560]  聖經裏面一開始說,耶穌又說了
[00:05:12.560 --> 00:05:14.160]  說什麼呢?他說了一個故事
[00:05:14.160 --> 00:05:17.000]  他說你們中間,誰有一個朋友
[00:05:17.000 --> 00:05:19.800]  半夜到他那裏,對他說
[00:05:19.800 --> 00:05:22.640]  朋友,請借我三個餅
[00:05:22.640 --> 00:05:25.520]  有沒有一個朋友,旅途中來到我這裏
[00:05:25.520 --> 00:05:27.520]  我沒有東西去招待他
[00:05:27.520 --> 00:05:30.400]  好了,耶穌說這個比喻,一開始講了一個故事,是不是?
[00:05:30.400 --> 00:05:32.160]  有些朋友和朋友的朋友
[00:05:32.160 --> 00:05:33.480]  希望你們不要混亂
[00:05:33.480 --> 00:05:35.000]  他說有一個人
[00:05:35.000 --> 00:05:37.560]  他晚上就去他的朋友家
[00:05:37.560 --> 00:05:38.840]  可能是隔離淪舍
[00:05:38.840 --> 00:05:40.880]  就在敲門,半夜的時候
[00:05:40.880 --> 00:05:43.040]  就敲門了,就說了
[00:05:43.040 --> 00:05:45.600]  朋友,我想借三個餅
[00:05:45.600 --> 00:05:48.000]  爲什麼呢?因爲我有另一個朋友
[00:05:48.000 --> 00:05:50.400]  他在旅途裏面來探我
[00:05:50.400 --> 00:05:52.920]  來到我這裏,我沒有東西招待他
[00:05:52.920 --> 00:05:57.680]  所以就去敲你的門,問你借餅
[00:05:57.680 --> 00:05:59.640]  好了,弟兄姊妹,我們一想起這個畫面
[00:05:59.640 --> 00:06:01.720]  第一時間想起什麼?
[00:06:01.720 --> 00:06:02.920]  想起什麼?
[00:06:02.920 --> 00:06:06.400]  有沒有人晚上來拍門,問你借東西?
[00:06:06.400 --> 00:06:08.720]  沒有吧?不要說晚上,白天有沒有人問你借東西?
[00:06:08.720 --> 00:06:09.720]  現在可能很少,是不是?
[00:06:09.720 --> 00:06:11.320]  現在,弟兄姊妹告訴我
[00:06:11.320 --> 00:06:13.600]  住了幾十年,隔離淪舍喫什麼都不知道
[00:06:13.600 --> 00:06:15.000]  以前我住在屋村的時候
[00:06:15.000 --> 00:06:16.680]  隔離淪舍偶爾敲門,真的會問
[00:06:16.680 --> 00:06:17.760]  有沒有鹽啊?
[00:06:17.760 --> 00:06:19.640]  有沒有豉油啊?真的是這樣的
[00:06:19.640 --> 00:06:22.600]  現在就很少了,是不是?我們另一個人去買
[00:06:22.600 --> 00:06:23.440]  這裏講真的是這樣
[00:06:23.440 --> 00:06:25.680]  因爲當時猶太人的習慣就是
[00:06:25.680 --> 00:06:27.760]  都挺互相照應
[00:06:27.760 --> 00:06:29.040]  更重要,不要忘記一件事
[00:06:29.040 --> 00:06:30.120]  在猶太人裏面
[00:06:30.120 --> 00:06:32.040]  接待外面來的人
[00:06:32.040 --> 00:06:34.600]  或者一些旅客,一些外面人的朋友
[00:06:34.600 --> 00:06:36.920]  去接待是他們生命裏面很重要的事
[00:06:36.920 --> 00:06:39.680]  生命裏面說這件事是很重要的
[00:06:39.680 --> 00:06:40.640]  所以聖經裏面說
[00:06:40.640 --> 00:06:41.920]  有一個人,這個故事就是
[00:06:41.920 --> 00:06:43.960]  有一個人有一天晚上有個朋友
[00:06:43.960 --> 00:06:45.160]  來到他家裏
[00:06:45.160 --> 00:06:46.240]  爲什麼晚上來到呢?
[00:06:46.240 --> 00:06:47.000]  爲什麼不白天來呢?
[00:06:47.000 --> 00:06:48.880]  可能是因爲他長途跋涉
[00:06:48.880 --> 00:06:50.320]  去到很晚纔來到
[00:06:50.320 --> 00:06:51.680]  當失落了,無論如何
[00:06:51.680 --> 00:06:53.280]  總之就晚上到了
[00:06:53.280 --> 00:06:54.480]  作爲主人家
[00:06:54.480 --> 00:06:55.760]  應該要招呼他
[00:06:55.760 --> 00:06:57.680]  可能是招呼他休息
[00:06:57.680 --> 00:06:58.960]  招呼他休息一下
[00:06:58.960 --> 00:07:01.000]  甚至晚上就住
[00:07:01.000 --> 00:07:02.720]  不過更重要的其中一件事就是
[00:07:02.720 --> 00:07:04.440]  走完來,可能會肚子餓
[00:07:04.440 --> 00:07:06.000]  就招呼他喫東西
[00:07:06.000 --> 00:07:07.880]  聖經裏面說這個人家裏沒有東西喫
[00:07:07.880 --> 00:07:09.000]  沒有預備
[00:07:09.000 --> 00:07:10.680]  所以就在隔壁拍門
[00:07:10.680 --> 00:07:12.440]  找個朋友借了
[00:07:12.440 --> 00:07:14.040]  借三個餅
[00:07:14.040 --> 00:07:14.760]  好了,各位觀衆姐妹
[00:07:14.760 --> 00:07:15.800]  如果你是這個
[00:07:15.800 --> 00:07:17.040]  夜晚熟睡
[00:07:17.040 --> 00:07:18.680]  在半夜三更被人敲門
[00:07:18.680 --> 00:07:21.800]  問你借三個餅的朋友
[00:07:21.800 --> 00:07:23.280]  你有什麼心情?
[00:07:23.280 --> 00:07:25.320]  你借不借?
[00:07:25.320 --> 00:07:26.720]  借不借?
[00:07:26.720 --> 00:07:28.160]  好,先做文件調查
[00:07:28.160 --> 00:07:29.320]  有誰會
[00:07:29.320 --> 00:07:33.000]  爬起來拿三個餅借給他?
[00:07:33.000 --> 00:07:34.680]  三個餅
[00:07:34.680 --> 00:07:35.760]  好,放下手
[00:07:35.760 --> 00:07:36.600]  有誰?
[00:07:36.600 --> 00:07:39.360]  睡覺了,假裝聽不到
[00:07:39.360 --> 00:07:42.360]  也有的,是吧?
[00:07:42.360 --> 00:07:43.120]  爲什麼你會借?
[00:07:43.120 --> 00:07:44.560]  先問一下爲什麼會借
[00:07:44.560 --> 00:07:45.920]  爲什麼會借?
[00:07:45.920 --> 00:07:47.840]  好像很早就舉手了
[00:07:47.840 --> 00:07:50.040]  爲什麼會借?
[00:07:50.040 --> 00:07:52.000]  免得他吵醒所有家裏人
[00:07:52.000 --> 00:07:53.440]  這個提議也挺對的
[00:07:53.440 --> 00:07:54.640]  吵醒過就算了
[00:07:54.640 --> 00:07:56.240]  隨便拿三個餅給他
[00:07:56.240 --> 00:07:57.040]  不過我告訴你
[00:07:57.040 --> 00:07:58.320]  猶太人傳統裏面
[00:07:58.320 --> 00:08:00.240]  他們住的地方可能很擠迫
[00:08:00.240 --> 00:08:01.240]  一家大食在一起
[00:08:01.240 --> 00:08:03.120]  甚至可能生畜
[00:08:03.120 --> 00:08:04.000]  雞雞鴨鴨
[00:08:04.000 --> 00:08:05.480]  那些羊都在隔壁
[00:08:05.480 --> 00:08:07.400]  所以起得心拿餅的話
[00:08:07.400 --> 00:08:08.520]  也會吵醒所有家裏人
[00:08:08.520 --> 00:08:09.520]  應該也沒什麼機會
[00:08:09.520 --> 00:08:11.560]  吵醒不了家裏人
[00:08:11.560 --> 00:08:13.880]  還有什麼原因你會借三個餅?
[00:08:13.880 --> 00:08:14.400]  爲什麼會借?
[00:08:14.400 --> 00:08:15.760]  好像剛纔叫美鳳也有舉手
[00:08:15.760 --> 00:08:17.680]  爲什麼你會借?
[00:08:17.680 --> 00:08:18.920]  朋友嘛,是吧?
[00:08:18.920 --> 00:08:20.360]  朋友就兩腳插刀
[00:08:20.360 --> 00:08:20.920]  是吧?
[00:08:20.920 --> 00:08:21.800]  所以就借
[00:08:21.800 --> 00:08:24.160]  挺好的,是吧?
[00:08:24.160 --> 00:08:25.280]  不知道你在想什麼
[00:08:25.280 --> 00:08:27.160]  可能第一時間你就想
[00:08:27.160 --> 00:08:29.160]  三個餅而已
[00:08:29.160 --> 00:08:31.160]  家裏都沒有的,怎麼搞的?
[00:08:31.160 --> 00:08:32.720]  可能你第一時間埋怨的
[00:08:32.720 --> 00:08:33.560]  第二時間想
[00:08:33.560 --> 00:08:35.560]  三更半夜
[00:08:35.560 --> 00:08:36.840]  怎麼拿個餅給你?
[00:08:36.840 --> 00:08:38.200]  不是今時今日這麼簡單
[00:08:38.200 --> 00:08:39.400]  今時今日可能問你拿個餅
[00:08:39.400 --> 00:08:39.760]  那怎麼辦?
[00:08:39.760 --> 00:08:40.600]  你就起牀
[00:08:40.600 --> 00:08:41.560]  開着眼燈
[00:08:41.560 --> 00:08:42.480]  走去廚房
[00:08:42.480 --> 00:08:43.760]  開個冰箱或者櫃子
[00:08:43.760 --> 00:08:44.960]  拿個餅出來
[00:08:44.960 --> 00:08:47.360]  在家門口給他就搞定了
[00:08:47.360 --> 00:08:49.000]  在耶穌時代是怎樣的?
[00:08:49.000 --> 00:08:49.600]  當然不是這樣
[00:08:49.600 --> 00:08:50.680]  有什麼不同?
[00:08:50.680 --> 00:08:52.080]  第一樣是什麼?
[00:08:52.080 --> 00:08:53.360]  黑漆漆的
[00:08:53.360 --> 00:08:54.000]  那怎麼辦?
[00:08:54.000 --> 00:08:55.440]  不是這樣就有燈的
[00:08:55.440 --> 00:08:56.720]  點一下油燈
[00:08:56.720 --> 00:08:57.720]  找一下燈在哪裏
[00:08:57.720 --> 00:08:58.400]  找點油
[00:08:58.400 --> 00:08:59.320]  找點火石
[00:08:59.320 --> 00:09:00.760]  搞一大輪點着眼燈
[00:09:00.760 --> 00:09:01.240]  然後想
[00:09:01.240 --> 00:09:02.240]  糟糕了,在哪裏找餅?
[00:09:02.240 --> 00:09:03.440]  好了,找找吧
[00:09:03.440 --> 00:09:04.040]  找完餅了
[00:09:04.040 --> 00:09:05.760]  然後又要找一個位置給他
[00:09:05.760 --> 00:09:07.200]  可能結果不止你醒了
[00:09:07.200 --> 00:09:09.560]  一家大小都醒了
[00:09:09.560 --> 00:09:10.480]  這個可能覺得
[00:09:10.480 --> 00:09:12.120]  這麼麻煩的
[00:09:12.120 --> 00:09:14.120]  這麼複雜的
[00:09:14.120 --> 00:09:16.080]  聖經裏面怎麼說呢?
[00:09:16.080 --> 00:09:17.360]  第七節
[00:09:17.360 --> 00:09:18.880]  那個人在裏面
[00:09:18.880 --> 00:09:20.000]  屋裏面就說
[00:09:20.000 --> 00:09:21.080]  不要搞我了
[00:09:21.080 --> 00:09:22.320]  不要打擾我了
[00:09:22.320 --> 00:09:24.040]  門已經關了
[00:09:24.040 --> 00:09:26.400]  孩子們也和我在牀上了
[00:09:26.400 --> 00:09:29.720]  我不能起來給你
[00:09:29.720 --> 00:09:30.720]  頂尖的這句話
[00:09:30.720 --> 00:09:33.080]  會不會是你打算說的呢?
[00:09:33.080 --> 00:09:34.240]  門已經關了
[00:09:34.240 --> 00:09:36.240]  孩子們已經睡了
[00:09:36.240 --> 00:09:37.720]  我幫不了你了
[00:09:37.720 --> 00:09:38.800]  聖經裏面有一個字很有意思
[00:09:38.800 --> 00:09:42.000]  他說我不能起來給你
[00:09:42.000 --> 00:09:46.320]  你想想爲什麼他不能起來呢?
[00:09:46.320 --> 00:09:47.840]  吵醒人了
[00:09:47.840 --> 00:09:50.080]  到底他是不能起來幫忙
[00:09:50.080 --> 00:09:52.080]  還是不想起來幫他呢?
[00:09:52.080 --> 00:09:54.520]  還是不願意起來幫他呢?
[00:09:54.520 --> 00:09:56.160]  哪個人多一點?
[00:09:56.160 --> 00:09:57.640]  可能是後者
[00:09:57.640 --> 00:09:58.600]  他應該不是不能
[00:09:58.600 --> 00:09:59.520]  他應該是能起來的
[00:09:59.520 --> 00:10:00.320]  只是睡着了
[00:10:00.320 --> 00:10:01.400]  懂得回答他
[00:10:01.400 --> 00:10:03.120]  你說我沒睡醒,我睡着了
[00:10:03.120 --> 00:10:04.120]  騙人的
[00:10:04.120 --> 00:10:05.120]  睡着了不懂回答人
[00:10:05.120 --> 00:10:05.960]  回答人就是沒睡
[00:10:05.960 --> 00:10:07.360]  就是已經醒了
[00:10:07.360 --> 00:10:08.160]  他不願意
[00:10:08.160 --> 00:10:09.000]  或者他算過
[00:10:09.000 --> 00:10:10.240]  我的小朋友睡着了
[00:10:10.240 --> 00:10:12.240]  我不想起來吵醒我的小朋友
[00:10:12.240 --> 00:10:14.320]  無論如何他軟他
[00:10:14.320 --> 00:10:15.520]  可能這個朋友不夠友好
[00:10:15.520 --> 00:10:17.120]  無論如何他軟他
[00:10:17.120 --> 00:10:17.920]  聖經怎麼說呢?
[00:10:17.920 --> 00:10:19.120]  第八節這麼說
[00:10:19.120 --> 00:10:20.160]  耶穌說
[00:10:20.160 --> 00:10:22.520]  我告訴你們
[00:10:22.520 --> 00:10:25.600]  雖不因他是朋友起來給他
[00:10:25.600 --> 00:10:28.760]  也會因他不顧面子地
[00:10:28.760 --> 00:10:34.400]  直接起來照他所需要的給他
[00:10:34.400 --> 00:10:35.880]  耶穌說什麼呢?
[00:10:35.880 --> 00:10:37.200]  不僅是因爲朋友這麼簡單
[00:10:37.200 --> 00:10:38.720]  有時候朋友就像微俸說的
[00:10:38.720 --> 00:10:40.400]  朋友就給他
[00:10:40.400 --> 00:10:41.520]  這是一個原因
[00:10:41.520 --> 00:10:42.920]  還有第二個原因就是
[00:10:42.920 --> 00:10:44.680]  哇,他這樣都肯來求
[00:10:44.680 --> 00:10:47.080]  還要不顧面子直接求
[00:10:47.080 --> 00:10:49.600]  那就起身給他
[00:10:49.600 --> 00:10:52.400]  在這裏耶穌在這個比喻的前一部分
[00:10:52.400 --> 00:10:53.840]  後面沒解釋之前
[00:10:53.840 --> 00:10:55.280]  耶穌在說什麼呢?
[00:10:55.280 --> 00:10:58.440]  在說原來當你想人幫你的時候
[00:10:58.440 --> 00:11:00.200]  原來有些辦法
[00:11:00.200 --> 00:11:01.720]  正如我們祈禱求上帝的時候
[00:11:01.720 --> 00:11:03.160]  原來有些竅妙,有些辦法
[00:11:03.160 --> 00:11:04.960]  有些很重要的事情要做
[00:11:04.960 --> 00:11:06.760]  祈禱怎麼可以得上你英雄呢?
[00:11:06.760 --> 00:11:09.360]  你知不知道?
[00:11:09.360 --> 00:11:10.240]  應該這麼問
[00:11:10.240 --> 00:11:12.600]  你想不想祈禱得上你英雄呢?
[00:11:12.600 --> 00:11:13.720]  想不想?
[00:11:13.720 --> 00:11:14.920]  想的嘛,是不是?
[00:11:14.920 --> 00:11:17.120]  如果不想你就不祈禱了,是不是?
[00:11:17.120 --> 00:11:18.440]  祈禱怎麼可以得上你英雄呢?
[00:11:18.440 --> 00:11:20.640]  原來這裏給了我們一些竅門
[00:11:20.640 --> 00:11:21.320]  有些什麼竅門呢?
[00:11:21.320 --> 00:11:22.440]  第一
[00:11:22.440 --> 00:11:24.040]  原來這裏說的
[00:11:24.040 --> 00:11:25.840]  他看見的是需要
[00:11:25.840 --> 00:11:27.440]  原來祈禱的第一個竅門
[00:11:27.440 --> 00:11:29.720]  就是我們要找到我們實際的需要
[00:11:29.720 --> 00:11:31.480]  有時候我們祈禱很空泛的
[00:11:31.480 --> 00:11:33.880]  你有沒有想過你祈禱空不空泛的?
[00:11:33.880 --> 00:11:35.240]  你的祈禱是怎樣的?
[00:11:35.240 --> 00:11:36.280]  你每天的祈禱是怎樣的?
[00:11:36.280 --> 00:11:39.440]  上帝求你給我們世界和平
[00:11:39.440 --> 00:11:39.920]  是不是這樣的?
[00:11:39.920 --> 00:11:42.120]  不是,這件事不重要,這件事很重要
[00:11:42.120 --> 00:11:43.640]  不過有時候我們祈禱求上帝的時候
[00:11:43.640 --> 00:11:44.640]  其中一個很重要的就是
[00:11:44.640 --> 00:11:47.240]  我們想不想到一些很實際的需要
[00:11:47.240 --> 00:11:48.160]  這個人就看到需要了
[00:11:48.160 --> 00:11:48.920]  需要就是什麼?
[00:11:48.920 --> 00:11:50.080]  就是我的朋友來到
[00:11:50.080 --> 00:11:52.160]  他要喫餅,三個
[00:11:52.160 --> 00:11:53.360]  是不是?很實際的
[00:11:53.360 --> 00:11:54.720]  三個餅
[00:11:54.720 --> 00:11:55.880]  很實際的
[00:11:55.880 --> 00:11:57.760]  而這個需要不僅是實際的,而且是合理的
[00:11:57.760 --> 00:11:58.560]  是不是?
[00:11:58.560 --> 00:11:59.760]  我一個朋友來就三個餅
[00:11:59.760 --> 00:12:01.520]  我不會讓他給狗大鬼我
[00:12:01.520 --> 00:12:03.240]  我不讓他夜媽媽宰一隻羊給我
[00:12:03.240 --> 00:12:04.680]  三個餅而已
[00:12:04.680 --> 00:12:07.880]  原來祈禱除了是很實際
[00:12:07.880 --> 00:12:10.400]  也都可以是很合理
[00:12:10.400 --> 00:12:12.240]  聖經裏面又說這個祈求是什麼呢?
[00:12:12.240 --> 00:12:13.000]  很單純的,是不是?
[00:12:13.000 --> 00:12:14.160]  他的目標很單純
[00:12:14.160 --> 00:12:15.240]  也很逼切的
[00:12:15.240 --> 00:12:17.080]  所以夜媽媽也會去求
[00:12:17.080 --> 00:12:18.640]  原來祈禱上帝不怕你夜媽媽
[00:12:18.640 --> 00:12:20.880]  或者不怕你很趕急地求
[00:12:20.880 --> 00:12:22.080]  可能如果你是這個朋友
[00:12:22.080 --> 00:12:23.960]  你有個外面的人來到你家
[00:12:23.960 --> 00:12:25.160]  夜媽媽你沒有餅
[00:12:25.160 --> 00:12:27.520]  怎麼辦呢?你硬着頭皮也要去
[00:12:27.520 --> 00:12:29.560]  因爲你覺得他的需要很重要
[00:12:29.560 --> 00:12:31.680]  正如我們去到上帝面前祈求的時候
[00:12:31.680 --> 00:12:33.800]  可能真的有時也會硬着頭皮
[00:12:33.800 --> 00:12:34.640]  不過不怕
[00:12:34.640 --> 00:12:36.160]  原來上帝也會聽
[00:12:36.160 --> 00:12:37.120]  耶穌說什麼?
[00:12:37.120 --> 00:12:38.440]  耶穌說不僅是因爲朋友
[00:12:38.440 --> 00:12:39.560]  上帝和我們當然是好朋友
[00:12:39.560 --> 00:12:40.480]  也會聽我們
[00:12:40.480 --> 00:12:41.280]  更重要就是
[00:12:41.280 --> 00:12:44.000]  如果你很不顧情面直接地求
[00:12:44.000 --> 00:12:45.520]  上帝也會聽
[00:12:45.520 --> 00:12:47.080]  所以原來按照實質需要
[00:12:47.080 --> 00:12:48.600]  我們能夠很簡單
[00:12:48.600 --> 00:12:50.680]  又很合理地逼切地求
[00:12:50.680 --> 00:12:51.960]  原來上帝會聽
[00:12:51.960 --> 00:12:53.600]  上帝不僅聽
[00:12:53.600 --> 00:12:55.200]  正如這個人不僅說起來
[00:12:55.200 --> 00:12:56.280]  給個餅這麼簡單
[00:12:56.280 --> 00:12:58.240]  後面就說了耶穌說什麼呢?
[00:12:58.240 --> 00:13:00.240]  我又告訴你們
[00:13:00.240 --> 00:13:01.600]  耶穌說第二樣東西
[00:13:01.600 --> 00:13:02.360]  祂說
[00:13:02.360 --> 00:13:04.720]  祈求就給你門
[00:13:04.720 --> 00:13:06.760]  尋找就尋見
[00:13:06.760 --> 00:13:09.160]  叩門就給你們開門
[00:13:09.160 --> 00:13:10.400]  凡你們
[00:13:10.400 --> 00:13:12.120]  凡求的就得着
[00:13:12.120 --> 00:13:13.800]  尋找的就找到
[00:13:13.800 --> 00:13:16.360]  叩門的就開門
[00:13:16.360 --> 00:13:17.760]  這個是耶穌很直接
[00:13:17.760 --> 00:13:20.600]  很清楚地表達
[00:13:20.600 --> 00:13:24.120]  弟兄姊妹你們有沒有試過祈禱求上帝
[00:13:24.120 --> 00:13:26.360]  好像祈求
