
[00:00:00.000 --> 00:00:02.000]  頂主佛祖安
[00:01:24.000 --> 00:01:26.000]  打魚的姊妹
[00:01:26.000 --> 00:01:34.000]  他們見彼得若看的膽量
[00:01:34.000 --> 00:01:36.000]  又看出他們
[00:01:36.000 --> 00:01:38.000]  原是沒有學問的小民
[00:01:38.000 --> 00:01:40.000]  就稀奇
[00:01:40.000 --> 00:01:42.000]  認明他們是跟過耶穌的
[00:01:42.000 --> 00:01:50.000]  弟兄們啊
[00:01:50.000 --> 00:01:52.000]  可見你們蒙照的
[00:01:52.000 --> 00:01:54.000]  按著肉體的
[00:01:54.000 --> 00:01:56.000]  有智慧的不多
[00:01:56.000 --> 00:01:58.000]  有能力的多
[00:01:58.000 --> 00:02:00.000]  有一圈跪的也不多
[00:02:00.000 --> 00:02:10.000]  神也揀選了
[00:02:10.000 --> 00:02:12.000]  世上地賤的
[00:02:12.000 --> 00:02:14.000]  也人厭惡的
[00:02:14.000 --> 00:02:16.000]  以及那無有的
[00:02:16.000 --> 00:02:18.000]  為要廢掉那有的
[00:02:22.000 --> 00:02:24.000]  世上的故事
[00:02:24.000 --> 00:02:26.000]  有時也有很多
[00:02:26.000 --> 00:02:28.000]  無奈的環境
[00:02:28.000 --> 00:02:30.000]  我發覺最近
[00:02:30.000 --> 00:02:32.000]  這陣子台灣和香港
[00:02:32.000 --> 00:02:34.000]  都面對水的問題
[00:02:34.000 --> 00:02:36.000]  有很多屋邨的水的問題
[00:02:36.000 --> 00:02:38.000]  不過昨天看無綫的一個特輯
[00:02:38.000 --> 00:02:40.000]  就說其實喝多一點也不好怕
[00:02:40.000 --> 00:02:42.000]  你開了兩分鐘之後
[00:02:42.000 --> 00:02:44.000]  其實那個
[00:02:44.000 --> 00:02:46.000]  鉛的比例也很少
[00:02:46.000 --> 00:02:48.000]  無論如何也有很多的擔心
[00:02:48.000 --> 00:02:50.000]  但我想台灣的水的問題
[00:02:50.000 --> 00:02:52.000]  比上次幾個禮拜前的問題
[00:02:52.000 --> 00:02:54.000]  更嚴重
[00:02:54.000 --> 00:02:56.000]  就是八仙這個水上樂園裏面
[00:02:56.000 --> 00:02:58.000]  那叫塵爆的故事
[00:02:58.000 --> 00:03:00.000]  特別當中的故事
[00:03:00.000 --> 00:03:02.000]  也感動我
[00:03:02.000 --> 00:03:04.000]  第一個他們的死者
[00:03:04.000 --> 00:03:06.000]  一個姓李的
[00:03:06.000 --> 00:03:08.000]  女士
[00:03:08.000 --> 00:03:10.000]  女孩子
[00:03:10.000 --> 00:03:12.000]  她自己燒到
[00:03:12.000 --> 00:03:14.000]  著了
[00:03:14.000 --> 00:03:16.000]  第一個死了
[00:03:16.000 --> 00:03:18.000]  她弟弟也是重傷
[00:03:18.000 --> 00:03:20.000]  其實她慶祝她弟弟小學畢業
[00:03:20.000 --> 00:03:22.000]  帶她弟弟去玩
[00:03:22.000 --> 00:03:24.000]  怎知遭遇這些故事
[00:03:24.000 --> 00:03:26.000]  人生裏面有時很多覺得
[00:03:26.000 --> 00:03:28.000]  我們一般的人
[00:03:28.000 --> 00:03:30.000]  其實也不是很絕大的夢想
[00:03:30.000 --> 00:03:32.000]  我們其實也是想做一些
[00:03:32.000 --> 00:03:34.000]  基本的事
[00:03:34.000 --> 00:03:36.000]  有時我們覺得好像無能為力
[00:03:36.000 --> 00:03:38.000]  但死者的教導
[00:03:38.000 --> 00:03:40.000]  和人生的故事是說到
[00:03:40.000 --> 00:03:42.000]  其實每一個人物
[00:03:42.000 --> 00:03:44.000]  如果他盡了他的能力
[00:03:44.000 --> 00:03:46.000]  用耶穌基督的說法
[00:03:46.000 --> 00:03:48.000]  也有一種美麗
[00:03:48.000 --> 00:03:50.000]  我前陣子看信報
[00:03:50.000 --> 00:03:52.000]  一篇文章專欄說到信任的弱士
[00:03:52.000 --> 00:03:54.000]  說到一個醫療人員
[00:03:54.000 --> 00:03:56.000]  去到醫院裏面
[00:03:56.000 --> 00:03:58.000]  見到那個病人
[00:03:58.000 --> 00:04:00.000]  可能要做婦科手術
[00:04:00.000 --> 00:04:02.000]  是第一次做一個大手術
[00:04:02.000 --> 00:04:04.000]  他就
[00:04:04.000 --> 00:04:06.000]  會一點點廣東話,說得不正
[00:04:06.000 --> 00:04:08.000]  那些護士跟他說廣東話
[00:04:08.000 --> 00:04:10.000]  他就跟他說國語,普通話
[00:04:10.000 --> 00:04:12.000]  那些護士說他會聽
[00:04:12.000 --> 00:04:14.000]  不用跟他說普通話
[00:04:14.000 --> 00:04:16.000]  那一刻
[00:04:16.000 --> 00:04:18.000]  那個人就很喜歡跟他說普通話
[00:04:18.000 --> 00:04:20.000]  就說
[00:04:20.000 --> 00:04:22.000]  如果我做手術
[00:04:22.000 --> 00:04:24.000]  麻醉之後醒
[00:04:24.000 --> 00:04:26.000]  可不可以用普通話叫醒你
[00:04:26.000 --> 00:04:28.000]  後來那個人見到這個人
[00:04:28.000 --> 00:04:30.000]  這個醫護人員這麼關心他
[00:04:30.000 --> 00:04:32.000]  他說可不可以陪我進去
[00:04:32.000 --> 00:04:34.000]  我真的很害怕
[00:04:34.000 --> 00:04:36.000]  你陪我進去
[00:04:36.000 --> 00:04:38.000]  留在這裏鼓勵我可以嗎
[00:04:38.000 --> 00:04:40.000]  他就寫了一篇短的文
[00:04:40.000 --> 00:04:42.000]  原來關心人
[00:04:42.000 --> 00:04:44.000]  是一個很大的美麗
[00:04:44.000 --> 00:04:46.000]  在很多故事裏
[00:04:46.000 --> 00:04:48.000]  人生裏最值得的故事
[00:04:48.000 --> 00:04:50.000]  有時都不是驚天動地的故事
[00:04:50.000 --> 00:04:52.000]  但當一些人物
[00:04:52.000 --> 00:04:54.000]  在你的生命裏
[00:04:54.000 --> 00:04:56.000]  有愛心的服侍的時候
[00:04:56.000 --> 00:04:58.000]  你都很深刻
[00:04:58.000 --> 00:05:00.000]  我自己有時都可能跟大家說過
[00:05:00.000 --> 00:05:02.000]  我自己很深刻的例子就是
[00:05:02.000 --> 00:05:04.000]  我自己第四個姐姐
[00:05:04.000 --> 00:05:06.000]  我第四個姐姐大概是
[00:05:06.000 --> 00:05:08.000]  八九年前過世
[00:05:08.000 --> 00:05:10.000]  過世的時候
[00:05:10.000 --> 00:05:12.000]  因為她長期癌症
[00:05:12.000 --> 00:05:14.000]  連續幾年
[00:05:14.000 --> 00:05:16.000]  很多去教會頂尖去探望她
[00:05:16.000 --> 00:05:18.000]  有一個很深刻的就是她生日那天
[00:05:18.000 --> 00:05:20.000]  在雲來仙的醫院
[00:05:20.000 --> 00:05:22.000]  上午十點多
[00:05:22.000 --> 00:05:24.000]  有些頂尖請假
[00:05:24.000 --> 00:05:26.000]  二十個人去到病房
[00:05:26.000 --> 00:05:28.000]  去幫她慶祝生日
[00:05:28.000 --> 00:05:30.000]  醫院見到
[00:05:30.000 --> 00:05:32.000]  很多人來到
[00:05:32.000 --> 00:05:34.000]  怕吵到其他人
[00:05:34.000 --> 00:05:36.000]  就將我姐姐的病床
[00:05:36.000 --> 00:05:38.000]  從病房推到客廳裏
[00:05:38.000 --> 00:05:40.000]  讓她在客廳裏開派對
[00:05:40.000 --> 00:05:44.000]  那一幕我都很深刻
[00:05:44.000 --> 00:05:46.000]  其實很多她們的弟子妹的名字
[00:05:46.000 --> 00:05:48.000]  我都不太記得
[00:05:48.000 --> 00:05:50.000]  但這一幕都是她們的情誼
[00:05:50.000 --> 00:05:52.000]  她們的關心
[00:05:52.000 --> 00:05:54.000]  我都很感動
[00:05:54.000 --> 00:05:56.000]  有時去教廣道
[00:05:56.000 --> 00:05:58.000]  我都有時提起這件事
[00:05:58.000 --> 00:06:00.000]  她們的愛心
[00:06:00.000 --> 00:06:02.000]  是我所觸動
[00:06:02.000 --> 00:06:04.000]  被我觸動
[00:06:04.000 --> 00:06:06.000]  很多時我們做到的
[00:06:06.000 --> 00:06:08.000]  都是這樣的情況
[00:06:08.000 --> 00:06:10.000]  雖然被大時代捆綁
[00:06:10.000 --> 00:06:12.000]  但有時
[00:06:12.000 --> 00:06:14.000]  好像甚麼都做不到
[00:06:14.000 --> 00:06:16.000]  做人有同工
[00:06:16.000 --> 00:06:18.000]  就拍了一個溫州的照片
[00:06:18.000 --> 00:06:20.000]  大家知道溫州一直拆教堂
[00:06:20.000 --> 00:06:22.000]  特別主要是拆十字架
[00:06:22.000 --> 00:06:24.000]  現在大概拆了
[00:06:24.000 --> 00:06:26.000]  一千四百個十字架
[00:06:26.000 --> 00:06:28.000]  你想像香港
[00:06:28.000 --> 00:06:30.000]  大概一千三百多個教堂
[00:06:30.000 --> 00:06:32.000]  一千四百個拆掉教堂的十字架
[00:06:32.000 --> 00:06:34.000]  不過她們很有趣
[00:06:34.000 --> 00:06:36.000]  她們要你留頂的十字架不准拆
[00:06:36.000 --> 00:06:38.000]  放在樓下
[00:06:38.000 --> 00:06:40.000]  留頂不可以
[00:06:40.000 --> 00:06:42.000]  有些人覺得這樣拆
[00:06:42.000 --> 00:06:44.000]  好像很侮辱
[00:06:44.000 --> 00:06:46.000]  很不尊重信仰
[00:06:46.000 --> 00:06:48.000]  其中一個教會
[00:06:48.000 --> 00:06:50.000]  他們保護了
[00:06:50.000 --> 00:06:52.000]  十字架一百一十五天
[00:06:52.000 --> 00:06:54.000]  最後政府派了八百人
[00:06:54.000 --> 00:06:56.000]  衝入教堂
[00:06:56.000 --> 00:06:58.000]  最終把紅色十字架
[00:06:58.000 --> 00:07:00.000]  從屋頂拆了下來
[00:07:00.000 --> 00:07:02.000]  這個教會沒有辦法
[00:07:02.000 --> 00:07:04.000]  十字架這麼強勢
[00:07:04.000 --> 00:07:06.000]  守了一百多天都沒有用
[00:07:06.000 --> 00:07:08.000]  又不能放上去
[00:07:08.000 --> 00:07:10.000]  結果教會想到辦法
[00:07:10.000 --> 00:07:12.000]  把十字架放在門口
[00:07:12.000 --> 00:07:14.000]  然後做一個碑
[00:07:14.000 --> 00:07:16.000]  說我們多不滿政府拆了十字架
[00:07:16.000 --> 00:07:18.000]  納石為碑
[00:07:18.000 --> 00:07:20.000]  記得這個故事
[00:07:20.000 --> 00:07:22.000]  有時好像小人物一樣
[00:07:22.000 --> 00:07:24.000]  不高興就發脾氣
[00:07:24.000 --> 00:07:26.000]  我們可以做就發脾氣
[00:07:26.000 --> 00:07:28.000]  甚至發展到一個程度
[00:07:28.000 --> 00:07:30.000]  就是浙江的基督教協會
[00:07:30.000 --> 00:07:32.000]  三字裡面的一個協會
[00:07:32.000 --> 00:07:34.000]  發了一個公開信
[00:07:34.000 --> 00:07:36.000]  說到他們
[00:07:36.000 --> 00:07:38.000]  省政府的一些
[00:07:38.000 --> 00:07:40.000]  不對的情況
[00:07:40.000 --> 00:07:42.000]  我想聖經裡面
[00:07:42.000 --> 00:07:44.000]  當我們基督徒落在這個世界
[00:07:44.000 --> 00:07:46.000]  裡面的時候
[00:07:46.000 --> 00:07:48.000]  我們有很多的限制
[00:07:48.000 --> 00:07:50.000]  我們能做的很少
[00:07:50.000 --> 00:07:52.000]  但聖經裡面給我們帶來很大的安慰
[00:07:52.000 --> 00:07:54.000]  就是神了地上
[00:07:54.000 --> 00:07:56.000]  他們經歷過小人物的限制
[00:07:56.000 --> 00:07:58.000]  但他還要去
[00:07:58.000 --> 00:08:00.000]  拯救呼召
[00:08:00.000 --> 00:08:02.000]  和使用各樣的小人物
[00:08:02.000 --> 00:08:04.000]  耶穌的拯救計劃
[00:08:04.000 --> 00:08:06.000]  在今天講到馬夫音來說
[00:08:06.000 --> 00:08:08.000]  耶穌是從
[00:08:08.000 --> 00:08:10.000]  漁夫開始他的拯救計劃
[00:08:10.000 --> 00:08:12.000]  有些人
[00:08:12.000 --> 00:08:14.000]  最近近代在爭論
[00:08:14.000 --> 00:08:16.000]  究竟彼得、約翰這些漁夫
[00:08:16.000 --> 00:08:18.000]  是不是叫中產階級
[00:08:18.000 --> 00:08:20.000]  這個字很難定位
[00:08:20.000 --> 00:08:22.000]  想問香港賺兩萬元
[00:08:22.000 --> 00:08:24.000]  算不算中產階級
[00:08:24.000 --> 00:08:26.000]  可能兩萬元不夠
[00:08:26.000 --> 00:08:28.000]  一間貴一點的地區
[00:08:28.000 --> 00:08:30.000]  一間房
[00:08:30.000 --> 00:08:32.000]  大一點的房都租不到
[00:08:32.000 --> 00:08:34.000]  中產這個字很複雜
[00:08:34.000 --> 00:08:36.000]  要看怎樣定位
[00:08:36.000 --> 00:08:38.000]  但起碼
[00:08:38.000 --> 00:08:40.000]  如果看羅馬帝國
[00:08:40.000 --> 00:08:42.000]  羅馬帝國有
[00:08:42.000 --> 00:08:44.000]  他們的皇帝
[00:08:44.000 --> 00:08:46.000]  有他們的參議員
[00:08:46.000 --> 00:08:48.000]  Senator
[00:08:48.000 --> 00:08:50.000]  有些官、將軍等等
[00:08:50.000 --> 00:08:52.000]  如果看聖經裡面
[00:08:52.000 --> 00:08:54.000]  有千夫長、百夫長
[00:08:54.000 --> 00:08:56.000]  有秦甫都是高官
[00:08:56.000 --> 00:08:58.000]  在猶太地
[00:08:58.000 --> 00:09:00.000]  大的城市有耶路撒冷
[00:09:00.000 --> 00:09:02.000]  名城多過
[00:09:02.000 --> 00:09:04.000]  拿撒勒、多過加利利
[00:09:04.000 --> 00:09:06.000]  有大祭司、法利塞人
[00:09:06.000 --> 00:09:08.000]  有些財主富翁
[00:09:08.000 --> 00:09:10.000]  有官員、有民事
[00:09:10.000 --> 00:09:12.000]  但耶穌卻自己誕生在
[00:09:12.000 --> 00:09:14.000]  馬槽
[00:09:14.000 --> 00:09:16.000]  他開展他整個救世的計劃
[00:09:16.000 --> 00:09:18.000]  是從漁夫開始
[00:09:18.000 --> 00:09:20.000]  其實這兩個形象很凸顯到
[00:09:20.000 --> 00:09:22.000]  聖經神的心意
[00:09:22.000 --> 00:09:24.000]  神的心意就是
[00:09:24.000 --> 00:09:26.000]  神的大能不是被我們
[00:09:26.000 --> 00:09:28.000]  參與者的所謂高低
[00:09:28.000 --> 00:09:30.000]  受影響
[00:09:30.000 --> 00:09:32.000]  神原來是任憐憫我們每個小人物
[00:09:32.000 --> 00:09:34.000]  神愛我們
[00:09:34.000 --> 00:09:36.000]  珍惜我們
[00:09:36.000 --> 00:09:38.000]  神要聽我們禱告
[00:09:38.000 --> 00:09:40.000]  所以聖經記載
[00:09:40.000 --> 00:09:42.000]  在馬福音第一章
[00:09:42.000 --> 00:09:44.000]  十六到十七節
[00:09:44.000 --> 00:09:46.000]  我們再讀一次
[00:09:46.000 --> 00:09:48.000]  耶穌順著
[00:09:48.000 --> 00:09:50.000]  加利利的海邊走
[00:09:50.000 --> 00:09:52.000]  我見西門和西門的兄弟
[00:09:52.000 --> 00:09:54.000]  安得烈在海裡撒網
[00:09:54.000 --> 00:09:56.000]  他們本是打魚的
[00:09:56.000 --> 00:09:58.000]  耶穌對他們說
[00:09:58.000 --> 00:10:00.000]  來跟從我
[00:10:00.000 --> 00:10:02.000]  我要叫你們得人如得魚
[00:10:02.000 --> 00:10:04.000]  第一個特點就是
[00:10:04.000 --> 00:10:06.000]  在加利利
[00:10:06.000 --> 00:10:08.000]  相對貧窮的地方
[00:10:08.000 --> 00:10:10.000]  不是耶路撒冷
[00:10:10.000 --> 00:10:12.000]  不是羅馬
[00:10:12.000 --> 00:10:14.000]  不是後來保羅去的大明城
[00:10:14.000 --> 00:10:16.000]  伊弗所、哥林多的大城
[00:10:16.000 --> 00:10:18.000]  相對農村
[00:10:18.000 --> 00:10:20.000]  漁夫少的地方
[00:10:20.000 --> 00:10:22.000]  接著耶穌
[00:10:22.000 --> 00:10:24.000]  找了兩個人
[00:10:24.000 --> 00:10:26.000]  開展他們的呼召
[00:10:26.000 --> 00:10:28.000]  講到西門和安得烈
[00:10:28.000 --> 00:10:30.000]  特別強調
[00:10:30.000 --> 00:10:32.000]  他們是打魚的
[00:10:32.000 --> 00:10:34.000]  英文翻譯是fisher
[00:10:34.000 --> 00:10:36.000]  他們是漁夫
[00:10:36.000 --> 00:10:38.000]  直譯是他們是漁夫
[00:10:38.000 --> 00:10:40.000]  耶穌從漁夫開始
[00:10:40.000 --> 00:10:42.000]  耶穌後面的呼召
[00:10:42.000 --> 00:10:44.000]  來跟從我
[00:10:44.000 --> 00:10:46.000]  直譯是
[00:10:46.000 --> 00:10:48.000]  我要讓你成為人的漁夫
[00:10:48.000 --> 00:10:50.000]  英文翻譯是fisher of man
[00:10:50.000 --> 00:10:52.000]  即是釣人
[00:10:52.000 --> 00:10:54.000]  你不是撈魚,你是撈人
[00:10:54.000 --> 00:10:56.000]  拯救人的漁夫
[00:10:56.000 --> 00:10:58.000]  所以耶穌的拯救計劃
[00:10:58.000 --> 00:11:00.000]  從漁夫開始
[00:11:00.000 --> 00:11:02.000]  聖經記載
[00:11:02.000 --> 00:11:04.000]  在漁夫裡面
[00:11:04.000 --> 00:11:06.000]  都有少少輕微階級的分別
[00:11:06.000 --> 00:11:08.000]  如果到十九到二十節
[00:11:08.000 --> 00:11:10.000]  聖經記載到
[00:11:10.000 --> 00:11:12.000]  約翰和雅各
[00:11:12.000 --> 00:11:14.000]  他們是西比泰的兒子
[00:11:14.000 --> 00:11:18.000]  在呼召約翰和西比泰的兒子約翰的時候
[00:11:18.000 --> 00:11:20.000]  他們就把
[00:11:20.000 --> 00:11:22.000]  父親西比泰
[00:11:22.000 --> 00:11:24.000]  下面那句是什麼?和什麼?
[00:11:24.000 --> 00:11:26.000]  顧工人
[00:11:26.000 --> 00:11:28.000]  什麼意思呢?
[00:11:28.000 --> 00:11:30.000]  這個漁夫就比較厲害
[00:11:30.000 --> 00:11:32.000]  有幾個工人
[00:11:32.000 --> 00:11:34.000]  舉例香港有些家庭
[00:11:34.000 --> 00:11:36.000]  有請過飛龍引龍
[00:11:36.000 --> 00:11:38.000]  是不是?
[00:11:38.000 --> 00:11:40.000]  或者以前我家
[00:11:40.000 --> 00:11:42.000]  小時候就在西市區
[00:11:42.000 --> 00:11:44.000]  西市區那麼窮
[00:11:44.000 --> 00:11:46.000]  我家裡也有一兩個工人
[00:11:46.000 --> 00:11:48.000]  很窮也有小工人
[00:11:48.000 --> 00:11:50.000]  你說有一兩個工人
[00:11:50.000 --> 00:11:52.000]  是大富大貴
[00:11:52.000 --> 00:11:54.000]  其實漁夫就不是大富大貴
[00:11:54.000 --> 00:11:56.000]  就是說
[00:11:56.000 --> 00:11:58.000]  中下階層裡面
[00:11:58.000 --> 00:12:00.000]  都有一個窮一點
[00:12:00.000 --> 00:12:02.000]  有一個相對多一點
[00:12:02.000 --> 00:12:04.000]  現代就有很多
[00:12:04.000 --> 00:12:06.000]  研究約翰的富貴的問題
[00:12:06.000 --> 00:12:08.000]  因為約翰
[00:12:08.000 --> 00:12:10.000]  聖經記載
[00:12:10.000 --> 00:12:12.000]  他相對比德
[00:12:12.000 --> 00:12:14.000]  是多一點關係忙
[00:12:14.000 --> 00:12:16.000]  聖經記載在耶穌
[00:12:16.000 --> 00:12:18.000]  在被審判的時候
[00:12:18.000 --> 00:12:20.000]  準備被釘十字架的時候
[00:12:20.000 --> 00:12:22.000]  聖經在約翰十八章
[00:12:22.000 --> 00:12:24.000]  十五節一起讀
[00:12:24.000 --> 00:12:26.000]  那門徒是大祭司
[00:12:26.000 --> 00:12:28.000]  所迎食敵
[00:12:28.000 --> 00:12:30.000]  就是說約翰的家族
[00:12:30.000 --> 00:12:32.000]  可能相對有一點頭面
[00:12:32.000 --> 00:12:34.000]  可能這個地區的鄉里
[00:12:34.000 --> 00:12:36.000]  什麼都好
[00:12:36.000 --> 00:12:38.000]  親戚關係什麼都好
[00:12:38.000 --> 00:12:40.000]  不等於約翰
[00:12:40.000 --> 00:12:42.000]  這個家庭是很高貴
[00:12:42.000 --> 00:12:44.000]  但無論如何可能相對比比德
[00:12:44.000 --> 00:12:46.000]  富裕多一點都不奇怪
[00:12:46.000 --> 00:12:48.000]  但是很特別
[00:12:48.000 --> 00:12:50.000]  人很有趣
[00:12:50.000 --> 00:12:52.000]  富裕多一點都要朝職多一點
[00:12:52.000 --> 00:12:54.000]  都要驕傲多一點
[00:12:54.000 --> 00:12:56.000]  其中一幕就說到
[00:12:56.000 --> 00:13:00.000]  約翰的媽媽的問題
[00:13:00.000 --> 00:13:02.000]  馬太福音第二十章
[00:13:02.000 --> 00:13:04.000]  二十到二十一節一起讀
[00:13:04.000 --> 00:13:06.000]  那時西比太的兒子的母親
[00:13:06.000 --> 00:13:08.000]  和他兩個兒子
[00:13:08.000 --> 00:13:10.000]  上前來拜耶穌
[00:13:10.000 --> 00:13:12.000]  求他一件事
[00:13:12.000 --> 00:13:14.000]  耶穌說你要什麼呢
[00:13:14.000 --> 00:13:16.000]  他說願你叫我這兩個兒子
[00:13:16.000 --> 00:13:18.000]  在你各裡
[00:13:18.000 --> 00:13:20.000]  一個坐在你右邊
[00:13:20.000 --> 00:13:22.000]  一個坐在你左邊
[00:13:22.000 --> 00:13:24.000]  可能西比太覺得
[00:13:24.000 --> 00:13:26.000]  比德再低一級
[00:13:26.000 --> 00:13:28.000]  排第一排第二
[00:13:28.000 --> 00:13:30.000]  我兩個兒子排第一排第二
[00:13:30.000 --> 00:13:32.000]  人的競爭性很厲害
[00:13:32.000 --> 00:13:34.000]  其實在整個羅馬帝國來說
[00:13:34.000 --> 00:13:36.000]  這個漁夫
[00:13:36.000 --> 00:13:38.000]  有兩個小工人的漁夫
[00:13:38.000 --> 00:13:40.000]  算不算很富貴
[00:13:40.000 --> 00:13:42.000]  其實真的不富貴
[00:13:42.000 --> 00:13:44.000]  排第一排第二
[00:13:44.000 --> 00:13:46.000]  人很有趣
[00:13:46.000 --> 00:13:48.000]  自己未必很厲害
[00:13:48.000 --> 00:13:50.000]  但競爭可以競爭到這樣的情況
[00:13:50.000 --> 00:13:52.000]  如果看回耶穌的傳道
[00:13:52.000 --> 00:13:54.000]  其實也遇到更多人
[00:13:54.000 --> 00:13:56.000]  比他們更富裕
[00:13:56.000 --> 00:13:58.000]  更有權勢
[00:13:58.000 --> 00:14:00.000]  記得耶穌傳道的時候
[00:14:00.000 --> 00:14:02.000]  有個叫少年的官
[00:14:02.000 --> 00:14:04.000]  中文英文翻譯叫
[00:14:04.000 --> 00:14:06.000]  Ula
[00:14:06.000 --> 00:14:08.000]  其中在十二十三節就說
[00:14:08.000 --> 00:14:10.000]  路加福十八章
[00:14:10.000 --> 00:14:12.000]  他聽見者說就甚憂愁
[00:14:12.000 --> 00:14:14.000]  因為他
[00:14:14.000 --> 00:14:16.000]  很富足
[00:14:16.000 --> 00:14:18.000]  很有錢
[00:14:18.000 --> 00:14:20.000]  我想不是小的錢
[00:14:20.000 --> 00:14:22.000]  可能是很有錢
[00:14:22.000 --> 00:14:24.000]  耶穌沒有直接揀選他
[00:14:24.000 --> 00:14:26.000]  後來沒有跟從
[00:14:26.000 --> 00:14:28.000]  耶穌的核心門徒沒有很有錢的人
[00:14:28.000 --> 00:14:30.000]  死的時候
[00:14:30.000 --> 00:14:32.000]  有約瑟
[00:14:32.000 --> 00:14:34.000]  另一位約瑟來拿耶穌的屍體
[00:14:34.000 --> 00:14:36.000]  安葬耶穌在空墳墓裏
[00:14:36.000 --> 00:14:38.000]  形容耶穌
[00:14:38.000 --> 00:14:40.000]  約瑟是
[00:14:40.000 --> 00:14:42.000]  尊貴的義士
[00:14:42.000 --> 00:14:44.000]  可能當是香港
[00:14:44.000 --> 00:14:46.000]  國會議員或立法會議員
[00:14:46.000 --> 00:14:48.000]  有名望的
[00:14:48.000 --> 00:14:50.000]  曾鈺成等等有名望的
[00:14:50.000 --> 00:14:52.000]  尊貴的崗位
[00:14:52.000 --> 00:14:54.000]  這樣的情況
[00:14:54.000 --> 00:14:56.000]  說到另一個人物
[00:14:56.000 --> 00:14:58.000]  跟耶穌談過道的尼哥底姆
[00:14:58.000 --> 00:15:00.000]  尼哥底姆大象沒藥
[00:15:00.000 --> 00:15:02.000]  尋香約一百斤錢來
[00:15:02.000 --> 00:15:04.000]  似乎尼哥底姆
[00:15:04.000 --> 00:15:06.000]  有沒有些錢
[00:15:06.000 --> 00:15:08.000]  可能也有些錢
[00:15:08.000 --> 00:15:10.000]  所以聖經裏面說得很清楚
[00:15:10.000 --> 00:15:12.000]  在耶穌的時代
[00:15:12.000 --> 00:15:14.000]  其實有很多比彼得
[00:15:14.000 --> 00:15:16.000]  約翰等等更富貴
[00:15:16.000 --> 00:15:18.000]  但耶穌卻喜悅
[00:15:18.000 --> 00:15:20.000]  這些卑微的
[00:15:20.000 --> 00:15:22.000]  彼得約翰
[00:15:22.000 --> 00:15:24.000]  成為他的僕人
[00:15:24.000 --> 00:15:26.000]  歷代裏面說到耶穌的僕人
[00:15:26.000 --> 00:15:28.000]  可能記不起
[00:15:28.000 --> 00:15:30.000]  其他當代更富貴的人
[00:15:30.000 --> 00:15:32.000]  只記得這兩個漁夫
[00:15:32.000 --> 00:15:34.000]  彼得約翰
[00:15:34.000 --> 00:15:36.000]  所以當彼得約翰在教會
[00:15:36.000 --> 00:15:38.000]  侍奉神用他們的時候
