
[00:00:00.000 --> 00:00:02.600]  無論我們信了主多久也好
[00:02:49.300 --> 00:02:51.300]  在約白記那邊看科學
[00:02:51.300 --> 00:02:53.600]  究竟約白記的科學
[00:02:53.600 --> 00:02:56.400]  是不是我們現在所認識的科學的關係
[00:02:56.400 --> 00:02:58.400]  所以不單止影響神學
[00:02:58.400 --> 00:02:59.400]  影響文學
[00:02:59.400 --> 00:03:00.400]  影響哲學
[00:03:00.400 --> 00:03:04.400]  甚至可能在科學上同樣是對行
[00:03:04.400 --> 00:03:06.200]  看約白記的科學觀
[00:03:06.200 --> 00:03:08.000]  和現在的科學觀的對行
[00:03:08.000 --> 00:03:09.600]  而當時我買這本書的原因
[00:03:09.600 --> 00:03:11.700]  正正是我覺得很有趣
[00:03:11.700 --> 00:03:12.500]  我沒有想過
[00:03:12.500 --> 00:03:14.200]  很多人說聖經不是科學書
[00:03:14.200 --> 00:03:15.400]  於是我就買回來看
[00:03:15.400 --> 00:03:17.800]  而我發覺這本書的內容
[00:03:17.800 --> 00:03:19.100]  應該也不差的
[00:03:19.100 --> 00:03:19.800]  我猜猜
[00:03:19.800 --> 00:03:21.600]  因為後面推介的人
[00:03:21.600 --> 00:03:23.100]  都是我們所熟悉的
[00:03:23.100 --> 00:03:25.400]  一些知名的神學家
[00:03:25.400 --> 00:03:28.100]  所以我覺得我會花時間去看這本書
[00:03:28.100 --> 00:03:32.200]  究竟約白記那邊的科學情況是怎樣
[00:03:32.200 --> 00:03:35.400]  當然我今天不是文學家
[00:03:35.400 --> 00:03:37.100]  我亦不是哲學家
[00:03:37.100 --> 00:03:38.200]  我亦不是神學家
[00:03:38.200 --> 00:03:39.300]  我亦不是科學家
[00:03:39.300 --> 00:03:40.400]  我只是一個目者
[00:03:40.400 --> 00:03:42.200]  所以未來這段日子
[00:03:42.200 --> 00:03:44.400]  我只會用22篇講道
[00:03:44.400 --> 00:03:49.500]  和大家去看完整本的約白記
[00:03:49.500 --> 00:03:51.900]  因為有42章的經文
[00:03:51.900 --> 00:03:54.500]  我只能夠用22篇講章
[00:03:54.500 --> 00:03:58.600]  和大家分享整卷的約白記
[00:03:58.600 --> 00:04:01.700]  而我今天為何會選擇約白記
[00:04:01.700 --> 00:04:02.900]  來和大家分享呢
[00:04:02.900 --> 00:04:04.600]  因為今天很多時候
[00:04:04.600 --> 00:04:07.000]  在我們人生裏面
[00:04:07.000 --> 00:04:08.000]  有兩個問題
[00:04:08.000 --> 00:04:09.600]  我們經常都會問的
[00:04:09.600 --> 00:04:10.900]  第一個問題就是
[00:04:10.900 --> 00:04:14.500]  人生為何會面對苦難
[00:04:14.500 --> 00:04:16.300]  如果今天你和我
[00:04:16.300 --> 00:04:18.200]  正在面對苦難的時候
[00:04:18.200 --> 00:04:20.600]  我們會覺得為何會面對苦難
[00:04:20.600 --> 00:04:22.800]  上帝是否真的不行
[00:04:22.800 --> 00:04:24.300]  第二個問題就是
[00:04:24.300 --> 00:04:28.400]  究竟人生好像很不公平
[00:04:28.400 --> 00:04:29.500]  甚麼意思就是
[00:04:29.500 --> 00:04:31.800]  我們覺得他應該死的那些不死
[00:04:31.800 --> 00:04:34.500]  不死的那些好像死得很早
[00:04:34.500 --> 00:04:36.500]  在上星期大家知道
[00:04:36.500 --> 00:04:37.700]  我們有一個會友
[00:04:37.700 --> 00:04:39.100]  羅慧娟姐妹
[00:04:39.100 --> 00:04:42.200]  這個姐妹因為距離童福堂較長的時間
[00:04:42.200 --> 00:04:44.000]  我認識她比較深一點
[00:04:44.000 --> 00:04:47.300]  我發覺除了她的緋聞極少之外
[00:04:47.300 --> 00:04:49.800]  她在整個信仰的歷程當中
[00:04:49.800 --> 00:04:52.800]  她真的擺上很多
[00:04:52.800 --> 00:04:55.700]  她真的在職場當中
[00:04:55.700 --> 00:04:57.200]  她不斷地傳福音
[00:04:57.200 --> 00:04:59.000]  她在自己的工作崗位那邊
[00:04:59.000 --> 00:05:02.200]  是帶了差不多數以千計的人信耶穌
[00:05:02.200 --> 00:05:04.000]  她同樣每天抄聖經
[00:05:04.000 --> 00:05:05.500]  她每天做TWA
[00:05:05.500 --> 00:05:08.100]  她抄聖經的經文是多過我的時候
[00:05:08.100 --> 00:05:09.900]  但她卻幾十歲
[00:05:09.900 --> 00:05:11.600]  四十幾歲就離開了這個世界
[00:05:11.600 --> 00:05:13.200]  有時候我都會覺得不明白
[00:05:13.200 --> 00:05:14.400]  但很多人你覺得
[00:05:14.400 --> 00:05:15.400]  她應該早點死的
[00:05:15.400 --> 00:05:16.700]  又反毒又甚麼的
[00:05:16.700 --> 00:05:18.600]  日子好像還在
[00:05:18.600 --> 00:05:19.700]  我們不明白
[00:05:19.700 --> 00:05:20.800]  但另一方面
[00:05:20.800 --> 00:05:23.100]  這些問題正正是我們今天
[00:05:23.100 --> 00:05:25.000]  很多時候都會問這個問題
[00:05:25.000 --> 00:05:27.300]  人生為何會面對苦難
[00:05:27.300 --> 00:05:28.200]  Why me?
[00:05:28.200 --> 00:05:29.200]  為何是我?
[00:05:29.200 --> 00:05:31.000]  甚至為何不是她?
[00:05:31.000 --> 00:05:32.500]  我好像比她好
[00:05:32.500 --> 00:05:35.100]  為何不是她而是我?
[00:05:35.100 --> 00:05:37.600]  所以未來這二十篇講章
[00:05:37.600 --> 00:05:39.800]  我會用一個新的方向
[00:05:39.800 --> 00:05:42.300]  新的方式跟大家講道
[00:05:42.300 --> 00:05:43.300]  這個方式就是
[00:05:43.300 --> 00:05:46.500]  我會用大約三分之二的時間
[00:05:46.500 --> 00:05:50.100]  我會跟大家看一個《釋經》的部分
[00:05:50.100 --> 00:05:51.300]  然後三分之一
[00:05:51.300 --> 00:05:53.300]  就是我會將《釋經》之後
[00:05:53.300 --> 00:05:55.900]  所帶來的一些應用
[00:05:55.900 --> 00:05:58.500]  就用三分之一時間跟大家分享
[00:05:58.500 --> 00:06:00.800]  而我很多時候為了
[00:06:00.800 --> 00:06:05.300]  希望大家珍惜這個程序表
[00:06:05.300 --> 00:06:07.200]  我將我的應用的部分
[00:06:07.200 --> 00:06:08.900]  就放在程序表後面
[00:06:08.900 --> 00:06:10.200]  希望大家能夠珍惜
[00:06:10.200 --> 00:06:11.900]  不要毀手丟掉
[00:06:11.900 --> 00:06:13.200]  而是能夠回家
[00:06:13.200 --> 00:06:15.400]  去看回我的應用
[00:06:15.400 --> 00:06:16.700]  不是現在看
[00:06:16.700 --> 00:06:17.400]  不用現在看
[00:06:17.400 --> 00:06:18.700]  因為你聽不明白之後
[00:06:18.700 --> 00:06:19.900]  才回去再看
[00:06:19.900 --> 00:06:21.900]  所以加上如果我沒時間講
[00:06:21.900 --> 00:06:22.900]  你就回去再看
[00:06:22.900 --> 00:06:24.500]  因為你知道
[00:06:24.500 --> 00:06:26.000]  我們時間很擠迫
[00:06:26.000 --> 00:06:29.200]  所以我只能夠將應用部分
[00:06:29.200 --> 00:06:31.500]  放在程序表後面
[00:06:31.500 --> 00:06:33.700]  以致大家可以回去看
[00:06:33.700 --> 00:06:35.300]  究竟約伯記
[00:06:35.300 --> 00:06:38.500]  今天所聽的《釋經》的過程當中
[00:06:38.500 --> 00:06:40.600]  我們如何應用在
[00:06:40.600 --> 00:06:43.900]  我們今天這個世代裡
[00:06:43.900 --> 00:06:46.600]  約伯這個人
[00:06:46.600 --> 00:06:47.700]  我的題目就是
[00:06:47.700 --> 00:06:49.900]  「給神看得起的約伯」
[00:06:49.900 --> 00:06:51.800]  今天是從第一章第一節
[00:06:51.800 --> 00:06:53.600]  看到十二節
[00:06:53.600 --> 00:06:56.000]  當我自己去《釋經》的過程當中
[00:06:56.000 --> 00:06:58.300]  我問我自己兩個問題
[00:06:58.300 --> 00:07:00.800]  以至於我今天就用這兩個問題
[00:07:00.800 --> 00:07:03.800]  跟大家看這十二節的《聖經》
[00:07:03.800 --> 00:07:05.000]  第一
[00:07:05.000 --> 00:07:06.600]  我問我自己
[00:07:06.600 --> 00:07:10.800]  為什麼約伯被神看得起
[00:07:10.800 --> 00:07:12.600]  為什麼約伯那麼厲害
[00:07:12.600 --> 00:07:14.500]  神都看得起他
[00:07:14.500 --> 00:07:15.800]  甚至《聖經》說
[00:07:15.800 --> 00:07:18.000]  地上沒有一個人
[00:07:18.000 --> 00:07:19.300]  比得上這個約伯
[00:07:19.300 --> 00:07:21.400]  哇 上帝真的看得起這個約伯
[00:07:21.400 --> 00:07:24.000]  所以我們看看這五節《聖經》
[00:07:24.000 --> 00:07:26.000]  我們一起讀讀這五節《聖經》
[00:07:26.000 --> 00:07:27.500]  準備 1 2 3
[00:07:27.500 --> 00:07:30.700]  烏斯地有一個人名叫約伯
[00:07:30.700 --> 00:07:32.400]  那人完全正直
[00:07:32.400 --> 00:07:33.500]  敬畏神
[00:07:33.500 --> 00:07:35.000]  遠離惡事
[00:07:35.000 --> 00:07:37.100]  他生了七個兒子
[00:07:37.100 --> 00:07:38.600]  三個女兒
[00:07:38.600 --> 00:07:41.000]  他的家產有七千隻羊
[00:07:41.000 --> 00:07:42.300]  三千隻駱駝
[00:07:42.300 --> 00:07:43.500]  五百對牛
[00:07:43.500 --> 00:07:44.800]  五百對母狗
[00:07:44.800 --> 00:07:46.700]  並有許多的瀑被
[00:07:46.700 --> 00:07:48.900]  這人在東方人中
[00:07:48.900 --> 00:07:50.500]  就為最大
[00:07:50.500 --> 00:07:51.900]  他的兒子
[00:07:51.900 --> 00:07:53.200]  按照日子
[00:07:53.200 --> 00:07:56.300]  各在自己家裡設宴
[00:07:56.300 --> 00:07:57.900]  就打發人去
[00:07:57.900 --> 00:08:00.800]  請了他們的三個姐妹
[00:08:00.800 --> 00:08:02.900]  與他們一同吃喝
[00:08:02.900 --> 00:08:04.600]  而宴的日子過了
[00:08:04.600 --> 00:08:08.000]  約伯就打發人去叫他們自結
[00:08:08.000 --> 00:08:09.700]  他清早起來
[00:08:09.700 --> 00:08:12.100]  按照他們眾人的數目
[00:08:12.100 --> 00:08:13.300]  勸凡濟
[00:08:13.300 --> 00:08:14.500]  因為他說
[00:08:14.500 --> 00:08:17.000]  恐怕我兒子犯了罪
[00:08:17.000 --> 00:08:18.700]  心中氣調神
[00:08:18.700 --> 00:08:21.400]  約伯上上者讓行
[00:08:21.400 --> 00:08:22.800]  很簡單五節《聖經》
[00:08:22.800 --> 00:08:24.100]  我們發覺五節《聖經》
[00:08:24.100 --> 00:08:25.700]  其實也不難明白
[00:08:25.700 --> 00:08:26.900]  當然我們要看
[00:08:26.900 --> 00:08:29.600]  為何上帝這麼看得起約伯
[00:08:29.600 --> 00:08:31.300]  《聖經》對約伯的描述
[00:08:31.300 --> 00:08:32.300]  一開始就說
[00:08:32.300 --> 00:08:34.200]  他是一個烏斯地的人
[00:08:34.200 --> 00:08:35.400]  烏斯在哪裡呢
[00:08:35.400 --> 00:08:36.700]  當然不同的學者
[00:08:36.700 --> 00:08:38.900]  對烏斯地的位置
[00:08:38.900 --> 00:08:41.300]  正確位置有不同的猜測
[00:08:41.300 --> 00:08:42.900]  不過今天我們不是強調
[00:08:42.900 --> 00:08:44.100]  他的位置在哪裡
[00:08:44.100 --> 00:08:45.500]  不過所有學者
[00:08:45.500 --> 00:08:48.500]  最強調是同一個意見
[00:08:48.500 --> 00:08:50.700]  都說烏斯地
[00:08:50.700 --> 00:08:54.500]  不是在以色列的版圖那邊
[00:08:54.500 --> 00:08:55.500]  換句話說
[00:08:55.500 --> 00:08:57.700]  約伯在神的眼中
[00:08:57.700 --> 00:08:59.500]  或者在我們的觀點當中
[00:08:59.500 --> 00:09:01.500]  他是一個外邦人
[00:09:01.500 --> 00:09:02.800]  他不是一個猶太人
[00:09:02.800 --> 00:09:03.500]  換句話說
[00:09:03.500 --> 00:09:04.500]  我們的上帝
[00:09:04.500 --> 00:09:08.500]  從來沒有偏待任何種族的人
[00:09:08.500 --> 00:09:10.100]  上帝看著約伯
[00:09:10.100 --> 00:09:11.100]  一個外邦人
[00:09:11.100 --> 00:09:13.600]  上帝同樣看得起
[00:09:13.600 --> 00:09:15.900]  這個被人稱之為
[00:09:15.900 --> 00:09:18.600]  外邦族的人物
[00:09:18.600 --> 00:09:19.600]  弟兄姊妹
[00:09:19.600 --> 00:09:23.300]  烏斯是代表以色列以外的其中一個地方
[00:09:23.300 --> 00:09:24.100]  今天時間問題
[00:09:24.100 --> 00:09:26.100]  我不會和大家探討不同的學者
[00:09:26.100 --> 00:09:27.600]  有不同的位置
[00:09:27.600 --> 00:09:30.400]  但我們肯定約伯是一個外邦人
[00:09:30.400 --> 00:09:31.300]  而這個描述
[00:09:31.300 --> 00:09:33.000]  這裡有三方面
[00:09:33.000 --> 00:09:33.700]  第一
[00:09:33.700 --> 00:09:37.400]  他說這個人是完全的正直
[00:09:37.400 --> 00:09:39.300]  英文翻譯是
[00:09:39.300 --> 00:09:41.300]  Honest inside and out
[00:09:41.300 --> 00:09:43.800]  A man of his word
[00:09:43.800 --> 00:09:46.200]  是一個表裡一致的人
[00:09:46.200 --> 00:09:48.700]  是百分之一百表裡一致
[00:09:48.700 --> 00:09:51.300]  甚至是一個百分之一百
[00:09:51.300 --> 00:09:53.300]  有誠信的人
[00:09:53.300 --> 00:09:55.800]  他絕對不會說一套做一套
[00:09:55.800 --> 00:09:57.800]  他絕對不會在別人面前說這些
[00:09:57.800 --> 00:09:59.600]  背後說別的
[00:09:59.600 --> 00:10:01.500]  今天我們在香港這幾個月
[00:10:01.500 --> 00:10:05.200]  很多時候挑戰我們在上的官員的時候
[00:10:05.200 --> 00:10:07.400]  都是挑戰他們的什麼
[00:10:07.400 --> 00:10:08.200]  大家都知道
[00:10:08.200 --> 00:10:09.300]  誠信
[00:10:09.300 --> 00:10:12.800]  這個人是百分之一百有誠信
[00:10:12.800 --> 00:10:14.600]  他不單只是表面
[00:10:14.600 --> 00:10:16.500]  甚至內心外在
[00:10:16.500 --> 00:10:19.500]  是百分之一百一致的人
[00:10:19.500 --> 00:10:20.400]  第二
[00:10:20.400 --> 00:10:21.700]  他是敬畏神
[00:10:21.700 --> 00:10:24.400]  Totally devoted to God
[00:10:24.400 --> 00:10:28.100]  百分之一百對上帝過敬虔的生活
[00:10:28.100 --> 00:10:30.700]  百分之一百每一天去親近上帝
[00:10:30.700 --> 00:10:34.000]  他每天早上一定是做TWA
[00:10:34.000 --> 00:10:35.700]  每天早上一定和上帝聊天
[00:10:35.700 --> 00:10:37.100]  每天早上一定是靈修
[00:10:37.100 --> 00:10:38.500]  甚至他的行事為人
[00:10:38.500 --> 00:10:40.200]  都是很安靜在上帝面前
[00:10:40.200 --> 00:10:42.700]  他不單只是他自己敬畏神
[00:10:42.700 --> 00:10:45.400]  他不單只是他自己對上帝很尊重
[00:10:45.400 --> 00:10:46.900]  對上帝很敬畏
[00:10:46.900 --> 00:10:51.000]  他甚至每一天都提醒他的子女
[00:10:51.000 --> 00:10:51.500]  提醒他的子女
[00:10:51.500 --> 00:10:53.300]  喂!你要自潔
[00:10:53.300 --> 00:10:54.700]  你們要好好地過生活
[00:10:54.700 --> 00:10:56.700]  你們要敬畏上帝
[00:10:56.700 --> 00:11:00.300]  甚至他每一天都為十個子女獻煩際
[00:11:00.300 --> 00:11:01.300]  聖經告訴我們
[00:11:01.300 --> 00:11:04.300]  他怕自己的子女不經意
[00:11:04.300 --> 00:11:06.400]  或者是有意地去犯了罪
[00:11:06.400 --> 00:11:08.200]  甚至可能他犯了罪也不知道
[00:11:08.200 --> 00:11:10.700]  說了一句話就在上帝也不知道
[00:11:10.700 --> 00:11:13.400]  而這個爸爸卻為十個子女
[00:11:13.400 --> 00:11:15.800]  來獻上逐個逐個
[00:11:15.800 --> 00:11:18.200]  獻上認罪悔改的際
[00:11:18.200 --> 00:11:19.000]  兄弟姐妹
[00:11:19.000 --> 00:11:20.500]  他讓我看到一件事
[00:11:20.500 --> 00:11:22.900]  他不單只是自己敬畏上帝
[00:11:22.900 --> 00:11:25.000]  他甚至為下一代
[00:11:25.000 --> 00:11:28.000]  究竟他的屬靈生命的光景
[00:11:28.000 --> 00:11:29.000]  去到哪裡
[00:11:29.000 --> 00:11:30.300]  他都很留意著
[00:11:30.300 --> 00:11:33.200]  他每一天都幫他們獻煩際
[00:11:33.200 --> 00:11:35.300]  很多時候他提醒小孩子
[00:11:35.300 --> 00:11:36.800]  他要自潔
[00:11:36.800 --> 00:11:37.700]  弟兄姐妹
[00:11:37.700 --> 00:11:39.100]  今天我們做父母
[00:11:39.100 --> 00:11:41.200]  我們很多時候掛心下一代
[00:11:41.200 --> 00:11:42.600]  他鋼琴幾級
[00:11:42.600 --> 00:11:45.300]  但從來沒有想過他的屬靈生命去到幾級
[00:11:45.300 --> 00:11:49.000]  我們覺得一天不彈鋼琴就會說他
[00:11:49.000 --> 00:11:50.000]  但一天不靈修
[00:11:50.000 --> 00:11:51.500]  隨便吧,等他長大一點
[00:11:51.500 --> 00:11:53.300]  聖經無所謂的,慢慢來
[00:11:53.300 --> 00:11:56.900]  今天我們對上帝的尊重
[00:11:56.900 --> 00:11:59.000]  對上帝那種敬畏
[00:11:59.000 --> 00:12:02.300]  肯定是不及這個約伯
[00:12:02.300 --> 00:12:03.700]  他不單只看自己
[00:12:03.700 --> 00:12:06.100]  他對下一代的屬靈生命
[00:12:06.100 --> 00:12:08.400]  他都非常關顧
[00:12:08.400 --> 00:12:11.200]  第三,遠離惡事
[00:12:11.200 --> 00:12:14.200]  Hated evil with a passion
[00:12:14.200 --> 00:12:15.600]  沒有妥協
[00:12:15.600 --> 00:12:16.800]  在他人生當中
[00:12:16.800 --> 00:12:20.400]  百分之一百是黑白分明
[00:12:20.400 --> 00:12:22.100]  很多人說政治是妥協
[00:12:22.100 --> 00:12:23.500]  但沒有妥協
[00:12:23.500 --> 00:12:24.900]  他說:我來說
[00:12:24.900 --> 00:12:26.800]  任何的邪惡
[00:12:26.800 --> 00:12:29.600]  我都不會有任何的妥協
[00:12:29.600 --> 00:12:30.600]  弟兄姐妹
[00:12:30.600 --> 00:12:32.300]  當我讀完這三件之後
[00:12:32.300 --> 00:12:33.500]  我問我自己
[00:12:33.500 --> 00:12:35.300]  我是不是約伯的
[00:12:35.300 --> 00:12:37.100]  我肯定不是
[00:12:37.100 --> 00:12:38.400]  你可能是
[00:12:38.400 --> 00:12:39.300]  所以如果你是的話
[00:12:39.300 --> 00:12:40.800]  就要小心一點
[00:12:40.800 --> 00:12:41.500]  我肯定不是
[00:12:41.500 --> 00:12:42.400]  所以不用怕
[00:12:42.400 --> 00:12:44.100]  我放心,我很放心
[00:12:44.100 --> 00:12:44.700]  你跟隔壁的人說
[00:12:44.700 --> 00:12:48.300]  你未必是約伯
[00:12:48.300 --> 00:12:49.800]  不單止
[00:12:49.800 --> 00:12:51.600]  去到神的眼中的他
[00:12:51.600 --> 00:12:53.300]  神眼中的他一樣
[00:12:53.300 --> 00:12:55.300]  神眼中的他仍然看到
[00:12:55.300 --> 00:12:56.600]  這個約伯
[00:12:56.600 --> 00:12:57.900]  就是這三件事
[00:12:57.900 --> 00:12:59.400]  他是完全正直
[00:12:59.400 --> 00:13:00.200]  敬畏神
[00:13:00.200 --> 00:13:01.400]  遠離惡事
[00:13:01.400 --> 00:13:03.400]  神自己口中
[00:13:03.400 --> 00:13:06.800]  親自這樣稱讚這個約伯
[00:13:06.800 --> 00:13:08.200]  不過加多一句
[00:13:08.200 --> 00:13:10.100]  神加多一句
[00:13:10.100 --> 00:13:11.700]  加到第八節那裡說
[00:13:11.700 --> 00:13:15.100]  他說:你曾用心察看
[00:13:15.100 --> 00:13:18.300]  我的僕人約伯沒有
[00:13:18.300 --> 00:13:21.100]  在上帝的口中
[00:13:21.100 --> 00:13:22.900]  他跟撒旦聊天的時候
[00:13:22.900 --> 00:13:24.200]  他就問撒旦
[00:13:24.200 --> 00:13:26.700]  他說:你有沒有察看過
[00:13:26.700 --> 00:13:30.400]  我的僕人
[00:13:30.400 --> 00:13:32.600]  這四個字很重要
[00:13:32.600 --> 00:13:35.100]  上帝眼中的約伯
[00:13:35.100 --> 00:13:37.000]  他不是看他那種
[00:13:37.000 --> 00:13:39.000]  在東方自大
[00:13:39.000 --> 00:13:41.000]  很厲害的人
[00:13:41.000 --> 00:13:42.500]  但在上帝眼中
[00:13:42.500 --> 00:13:44.100]  他是我的僕人
[00:13:44.100 --> 00:13:45.100]  換句話說
[00:13:45.100 --> 00:13:49.700]  約伯他是百分之一百謙卑和信服
[00:13:49.700 --> 00:13:51.000]  上帝叫他做什麼
[00:13:51.000 --> 00:13:51.800]  他就做什麼
[00:13:51.800 --> 00:13:53.900]  他不會拖手肘
[00:13:53.900 --> 00:13:58.000]  以致上帝可以稱呼他
[00:13:58.000 --> 00:14:01.100]  他是我的僕人
[00:14:01.100 --> 00:14:01.900]  很坦白說
[00:14:01.900 --> 00:14:03.100]  我也不敢說
[00:14:03.100 --> 00:14:06.600]  上帝會稱呼何志迪是我的僕人
[00:14:06.600 --> 00:14:07.400]  我也不敢說
[00:14:07.400 --> 00:14:09.100]  我自己是百分之一百
[00:14:09.100 --> 00:14:11.100]  去聽上帝的話
[00:14:11.100 --> 00:14:12.900]  弟兄姊妹
[00:14:12.900 --> 00:14:14.700]  一個這樣的人
[00:14:14.700 --> 00:14:17.000]  值不值得被人看得起
[00:14:17.000 --> 00:14:18.800]  你自己說
[00:14:18.800 --> 00:14:20.000]  值不值得
[00:14:20.000 --> 00:14:21.500]  你們是吧
[00:14:21.500 --> 00:14:23.200]  都不要這麼快
[00:14:23.200 --> 00:14:24.600]  下一步
[00:14:24.600 --> 00:14:26.200]  值得
[00:14:26.200 --> 00:14:28.500]  他不單止這樣
[00:14:28.500 --> 00:14:30.000]  聖經告訴他
[00:14:30.000 --> 00:14:32.000]  他有七個兒子
[00:14:32.000 --> 00:14:33.300]  三個女兒
[00:14:33.300 --> 00:14:34.500]  七千隻羊
[00:14:34.500 --> 00:14:35.800]  三千隻鱷駝
[00:14:35.800 --> 00:14:37.000]  五百對牛
[00:14:37.000 --> 00:14:38.300]  五百個母雷
[00:14:38.300 --> 00:14:39.800]  許多個瀑被
[00:14:39.800 --> 00:14:41.700]  嘩
[00:14:41.700 --> 00:14:43.300]  他的家財
[00:14:43.300 --> 00:14:44.900]  不得了
[00:14:44.900 --> 00:14:45.500]  你想想
[00:14:45.500 --> 00:14:47.600]  你家要多大
[00:14:47.600 --> 00:14:50.200]  才可以放七千隻羊
[00:14:50.200 --> 00:14:52.100]  三千隻鱷駝
[00:14:52.100 --> 00:14:53.400]  五百對母牛
[00:14:53.400 --> 00:14:54.000]  五百對母牛
[00:14:54.000 --> 00:14:55.900]  五百對羊
[00:14:55.900 --> 00:14:56.800]  三十多年前
[00:14:56.800 --> 00:14:58.500]  我和師母在加拿大
[00:14:58.500 --> 00:15:00.300]  正在離開加拿大
