
[00:00:00.000 --> 00:00:03.360]  你想想,這是一個很特別的故事。
[00:02:37.680 --> 00:02:41.920]  殺人就殺人,做刺客也可以很酷,
[00:02:41.920 --> 00:02:43.720]  但是這個刺客酷不酷呢?
[00:02:43.720 --> 00:02:45.320]  一點都不酷,
[00:02:45.320 --> 00:02:47.840]  爲什麼做出這樣的事情呢?
[00:02:47.840 --> 00:02:49.600]  如果你看這個故事,
[00:02:49.600 --> 00:02:52.080]  他講到最後,
[00:02:52.080 --> 00:02:55.480]  他被鎖在陰涼的不知道什麼地方,
[00:02:55.480 --> 00:02:57.480]  然後他就逃跑了,
[00:02:57.480 --> 00:02:59.480]  他怎麼逃跑呢?
[00:02:59.480 --> 00:03:02.240]  你可以說他走後門,
[00:03:02.240 --> 00:03:04.240]  但是那些考古學家說,
[00:03:04.240 --> 00:03:08.520]  當時這些建築是沒有後門的,
[00:03:08.520 --> 00:03:10.120]  他怎麼走呢?
[00:03:10.120 --> 00:03:14.040]  啊,原來這個廁所,
[00:03:14.040 --> 00:03:18.840]  那份桶是流了出去的,
[00:03:18.840 --> 00:03:22.040]  就是說他的垃圾垃到下面,
[00:03:22.040 --> 00:03:26.280]  下面有個阿沈也好,幫他清潔的就容易,
[00:03:26.280 --> 00:03:29.280]  所以下面就有一個出路的,
[00:03:29.280 --> 00:03:31.680]  那你猜最後這個以弗,
[00:03:31.680 --> 00:03:33.760]  就是這個up to你想象力,
[00:03:33.760 --> 00:03:37.800]  他是怎麼逃離的呢?
[00:03:37.800 --> 00:03:42.680]  答案多數都是通過這個馬桶的通道,
[00:03:42.680 --> 00:03:44.280]  所以他殺了人,
[00:03:44.280 --> 00:03:46.480]  但是他被鎖在這個房間裏面,
[00:03:46.480 --> 00:03:47.680]  他就一身矮,
[00:03:47.680 --> 00:03:50.280]  但是他出去了,他就全身是屎,
[00:03:50.280 --> 00:03:51.480]  所以你想想,
[00:03:51.480 --> 00:03:59.560]  整個故事他是在笑這個以弗,
[00:03:59.560 --> 00:04:05.680]  笑他是一個滿載羞辱的戰士,
[00:04:05.680 --> 00:04:08.680]  OK,我現在想跟你講正經一點,
[00:04:08.680 --> 00:04:11.800]  你怎麼去明白這個故事呢?
[00:04:11.800 --> 00:04:15.680]  在《聖經學者》裏面說,
[00:04:15.680 --> 00:04:20.360]  當你去到這個位置,你要做一個決定,
[00:04:20.360 --> 00:04:24.320]  就是究竟以弗是一個殘障的英雄呢?
[00:04:24.320 --> 00:04:28.880]  還是一個鬼咋的狗熊?
[00:04:28.880 --> 00:04:30.360]  爲什麼我這麼說呢?
[00:04:30.360 --> 00:04:33.920]  剛纔我們說以弗有個特點,他是什麼?
[00:04:33.920 --> 00:04:36.000]  左手,我們今天說,
[00:04:36.000 --> 00:04:42.200]  如果你有小孩左腰,就說你聰明瞭,
[00:04:42.200 --> 00:04:44.480]  原來在以前的世界裏面,
[00:04:44.480 --> 00:04:48.360]  左腰就是說低低的,不太行,
[00:04:48.360 --> 00:04:50.360]  另外一個翻譯就是說,
[00:04:50.360 --> 00:04:52.960]  左手就是說他右手不太便利,
[00:04:52.960 --> 00:04:55.880]  他左手便利是因爲他右手不便利,
[00:04:55.880 --> 00:04:57.880]  就是說他右手不太行,
[00:04:57.880 --> 00:04:59.160]  他的腦又不太行,
[00:04:59.160 --> 00:05:01.360]  他的手又沒有殺傷力,
[00:05:01.360 --> 00:05:04.440]  所以爲什麼找他去行刺最好呢?
[00:05:04.440 --> 00:05:07.640]  因爲他的刀是放在右邊,
[00:05:07.640 --> 00:05:12.000]  但是考古學家說當時要守身一定要守左邊,
[00:05:12.000 --> 00:05:14.560]  爲什麼呢?因爲每個刺客一定是右手的,
[00:05:14.560 --> 00:05:16.560]  於是他的刀一定是放在這邊的,
[00:05:16.560 --> 00:05:18.480]  所以他爲什麼可以進去呢?
[00:05:18.480 --> 00:05:22.680]  就是因爲他是一個殘障的英雄,
[00:05:22.680 --> 00:05:24.040]  信不信由你,
[00:05:24.040 --> 00:05:27.680]  如果你上網去找一些牧師的演繹,
[00:05:27.680 --> 00:05:32.160]  大部分的牧師都覺得以弗是一個殘障英雄,
[00:05:32.160 --> 00:05:37.240]  就是他儘管是一個有殘障的人,
[00:05:37.240 --> 00:05:40.040]  沒有什麼,就是腦又不太行,
[00:05:40.040 --> 00:05:41.320]  身手又不太行,
[00:05:41.320 --> 00:05:44.440]  但是他竟然想爲以色人出一口氣,
[00:05:44.440 --> 00:05:46.280]  於是上帝用了他,
[00:05:46.280 --> 00:05:48.800]  他是一個殘障的英雄,
[00:05:48.800 --> 00:05:49.640]  OK?
[00:05:49.640 --> 00:05:51.880]  那你立刻想到他的形容是怎樣的,
[00:05:51.880 --> 00:05:54.800]  你通常想到這樣的形容一定不行的,
[00:05:54.800 --> 00:05:57.080]  你問我當然不行了,
[00:05:57.080 --> 00:05:58.360]  但是我告訴你,
[00:05:58.360 --> 00:06:00.640]  其實我覺得更有可能的,
[00:06:00.640 --> 00:06:03.960]  以弗是一個鬼扎的狗熊,
[00:06:03.960 --> 00:06:05.920]  你聽不聽到,liar,
[00:06:05.920 --> 00:06:08.200]  鬼扎,他表面上正正君子,
[00:06:08.200 --> 00:06:12.720]  其實他是一個狗熊,
[00:06:12.720 --> 00:06:15.760]  他不是一個殘障的英雄,
[00:06:15.760 --> 00:06:19.440]  相反他是一個鬼扎的狗熊,
[00:06:19.440 --> 00:06:22.960]  我想告訴你爲什麼我覺得他是一個鬼扎的狗熊,
[00:06:22.960 --> 00:06:28.320]  你記不記得以弗的刀是怎樣來的?
[00:06:28.320 --> 00:06:30.560]  他的刀很鋒利的,
[00:06:30.560 --> 00:06:33.120]  他的刀是怎樣來的?
[00:06:33.120 --> 00:06:34.640]  他自己鑄的,
[00:06:34.640 --> 00:06:35.160]  喂,
[00:06:35.160 --> 00:06:37.440]  多少普通人可以自己鑄劍?
[00:06:37.440 --> 00:06:40.840]  你鑄一個倚天劍吧,
[00:06:40.840 --> 00:06:42.120]  沒有的嘛,
[00:06:42.120 --> 00:06:45.560]  除非他受過特種訓練,
[00:06:45.560 --> 00:06:49.240]  他怎麼可能會鑄劍這麼厲害呢?
[00:06:49.240 --> 00:06:51.360]  更有趣的就是,
[00:06:51.360 --> 00:06:55.360]  當你去看史詩紀第20章去到最後的時候,
[00:06:55.360 --> 00:06:58.640]  竟然說到在《遍雅門人》當中,
[00:06:58.640 --> 00:07:02.120]  是有一羣人是慣用左手的,
[00:07:02.120 --> 00:07:04.320]  我讀一讀這兩節給你聽,
[00:07:04.320 --> 00:07:05.720]  在《遍雅門人》中,
[00:07:05.720 --> 00:07:10.080]  從各城徵召了拿刀的士兵,
[00:07:10.080 --> 00:07:11.680]  共有二萬六千人,
[00:07:11.680 --> 00:07:16.880]  另外還徵召了七百個徵兵,
[00:07:16.880 --> 00:07:20.040]  全軍中有特選七百個徵兵,
[00:07:20.040 --> 00:07:22.760]  都是慣用左手的,
[00:07:22.760 --> 00:07:31.040]  個個能用機緣勒赤,毫髮不差。
[00:07:31.040 --> 00:07:32.040]  OK?
[00:07:32.040 --> 00:07:37.440]  這裏爲什麼說他們慣用左手呢?
[00:07:37.440 --> 00:07:43.040]  考古學家的字句是和伊弗說他左手是完全一樣的,
[00:07:43.040 --> 00:07:44.760]  但是這裏的意思是完全不同的,
[00:07:44.760 --> 00:07:45.760]  這裏說的是什麼呢?
[00:07:45.760 --> 00:07:47.880]  就是說當時如果是一個兵士的時候,
[00:07:47.880 --> 00:07:49.280]  通常是右手的,
[00:07:49.280 --> 00:07:53.680]  但是有些特選的徵兵是要左手,左右手都可以的,
[00:07:53.680 --> 00:07:56.240]  就是說你要不斷操練你的左手,
[00:07:56.240 --> 00:08:00.040]  操練到你的左右其實是差不多的,
[00:08:00.040 --> 00:08:00.560]  爲什麼呢?
[00:08:00.560 --> 00:08:02.120]  因爲你和人打架的時候,
[00:08:02.120 --> 00:08:04.520]  人家一直在看着你的右手,
[00:08:04.520 --> 00:08:06.760]  但是原來你的左手也可以出招的話,
[00:08:06.760 --> 00:08:08.840]  那你就贏了。
[00:08:08.840 --> 00:08:10.880]  第二樣很有趣的地方就是說,
[00:08:10.880 --> 00:08:14.160]  這些人的左手還可以做什麼呢?
[00:08:14.160 --> 00:08:18.480]  可以勒赤,毫髮不差。
[00:08:18.480 --> 00:08:24.720]  就是說,有沒有可能這個伊弗其實是特種部隊之一?
[00:08:24.720 --> 00:08:27.680]  他真的有一個刺客的身手,
[00:08:27.680 --> 00:08:31.640]  但是很不錯的就是他鬼鬼祟祟、陰陰森森,
[00:08:31.640 --> 00:08:34.760]  要用一些低招來做這件事情,
[00:08:34.760 --> 00:08:38.720]  去殺了一個巨人牛魔王,對不對?
[00:08:38.720 --> 00:08:39.760]  你知不知道,
[00:08:39.760 --> 00:08:42.880]  我不知道你能不能想到,
[00:08:42.880 --> 00:08:48.680]  究竟這個故事和聖經另外一個故事有什麼關係。
[00:08:48.680 --> 00:08:50.360]  這個故事講了這個人,
[00:08:50.360 --> 00:08:54.960]  如果他左手可以勒赤,打倒一個巨人。
[00:08:54.960 --> 00:08:58.520]  你記得另外一個故事有一個勒赤可以打倒一個巨人,
[00:08:58.520 --> 00:08:59.760]  那個是什麼?
[00:08:59.760 --> 00:09:01.360]  大衛啊!
[00:09:01.360 --> 00:09:03.600]  是不是在映射他?
[00:09:03.600 --> 00:09:06.400]  這個人他身手這麼好,
[00:09:06.400 --> 00:09:11.560]  他竟然陰陰森森、鬼鬼祟祟去做這件事情,
[00:09:11.560 --> 00:09:13.920]  大衛真的沒料到,
[00:09:13.920 --> 00:09:16.040]  但是他憑信心,
[00:09:16.040 --> 00:09:17.480]  就是不要誤會蔡依,
[00:09:17.480 --> 00:09:20.280]  你憑信心又可以做些什麼,不要誤會蔡依,
[00:09:20.280 --> 00:09:21.560]  但是你明白嗎?
[00:09:21.560 --> 00:09:24.640]  因爲我們現在講的是宣言能的問題,
[00:09:24.640 --> 00:09:31.800]  這個人絕對不是大衛可以和大衛相比的,
[00:09:31.800 --> 00:09:35.160]  這個人他不是閻君,
[00:09:35.160 --> 00:09:37.880]  還有兩個故事和這個故事有關係,
[00:09:37.880 --> 00:09:43.840]  還有兩個故事是在映射伊忽的陰險的,
[00:09:43.840 --> 00:09:46.600]  我不知道你記不記得了,
[00:09:46.600 --> 00:09:49.240]  這個故事,
[00:09:49.240 --> 00:09:53.760]  撒姆爾紀上大衛拒絕暗殺掃羅,
[00:09:53.760 --> 00:09:54.840]  記不記得這個故事?
[00:09:54.840 --> 00:10:01.720]  整本聖經裏面只有兩個廁所謀殺案,
[00:10:01.720 --> 00:10:03.320]  一個是伊忽的故事,
[00:10:03.320 --> 00:10:07.600]  另外一個差一點發生的就是這個故事,
[00:10:07.600 --> 00:10:10.240]  掃羅趕菲利斯人回來,
[00:10:10.240 --> 00:10:14.360]  告訴他們看大衛在隱藏基底的曠野,
[00:10:14.360 --> 00:10:17.560]  到了那裏有個洞掃羅進去大解,
[00:10:17.560 --> 00:10:19.880]  而大衛剛好在那裏,
[00:10:19.880 --> 00:10:21.960]  於是大衛的人和大衛說,
[00:10:21.960 --> 00:10:24.200]  時候到了上帝將他放在你手中,
[00:10:24.200 --> 00:10:27.680]  於是後來大衛就割了他的衣角出來,
[00:10:27.680 --> 00:10:29.440]  他沒殺到他,
[00:10:29.440 --> 00:10:32.120]  如果你記得這個故事最後發展下去,
[00:10:32.120 --> 00:10:34.840]  大衛是很後悔他做了這件事的,
[00:10:34.840 --> 00:10:37.240]  他覺得這個是無賴才做的,
[00:10:37.240 --> 00:10:38.880]  這個是上帝揀選的君王,
[00:10:38.880 --> 00:10:41.120]  如果上帝要除他,
[00:10:41.120 --> 00:10:44.680]  我不可以乘人之危去殺這件事,
[00:10:44.680 --> 00:10:47.080]  你將這個故事和伊忽故事連帶,
[00:10:47.080 --> 00:10:50.080]  我想問你伊忽是不是一個閻君?
[00:10:50.080 --> 00:10:51.440]  不是,
[00:10:51.440 --> 00:10:53.480]  陰陰溼溼的鬼鬼祟祟,
[00:10:53.480 --> 00:10:55.360]  如果他直接做刺客,
[00:10:55.360 --> 00:10:57.080]  和他單挑也行,
[00:10:57.080 --> 00:10:59.080]  他帶軍打他也行,
[00:10:59.080 --> 00:10:59.960]  他不是,
[00:10:59.960 --> 00:11:04.960]  整個故事是告訴我們他並不是閻君,
[00:11:04.960 --> 00:11:07.720]  除了這個故事之外還有另外一個故事,
[00:11:07.720 --> 00:11:13.080]  你記得伊忽是用哪一隻手殺人的?
[00:11:13.080 --> 00:11:17.040]  《聖經》裏面只有兩個左手殺人案,
[00:11:17.040 --> 00:11:18.720]  一個是伊忽的故事,
[00:11:18.720 --> 00:11:21.920]  還有另外一個呢?
[00:11:21.920 --> 00:11:28.200]  有另外一個就是約壓殺阿瑪薩的故事,
[00:11:28.200 --> 00:11:31.320]  我不知道你多熟悉你的舊約,
[00:11:31.320 --> 00:11:33.600]  所以你讀《聖經》是有用的,
[00:11:33.600 --> 00:11:36.480]  不然我講這些故事給你聽不知道是什麼,
[00:11:36.480 --> 00:11:40.560]  哪個是約壓,哪個是阿瑪薩,
[00:11:40.560 --> 00:11:42.200]  你如果讀過起碼就知道了,
[00:11:42.200 --> 00:11:43.360]  我想你看一下,
[00:11:43.360 --> 00:11:45.920]  總之這兩個都是將軍,
[00:11:45.920 --> 00:11:50.320]  有仇,於是約壓就是殺了阿瑪薩,
[00:11:50.320 --> 00:11:52.320]  他怎樣殺呢?你看看他,
[00:11:52.320 --> 00:11:55.160]  他和他說我拿弟兄給平安媽,
[00:11:55.160 --> 00:12:01.240]  他就用右手拿着阿瑪薩的鬍子要親吻他,
[00:12:01.240 --> 00:12:05.160]  然後阿瑪薩沒有防備約壓手裏拿着刀,
[00:12:05.160 --> 00:12:07.760]  約壓用刀刺入他的肚腹,
[00:12:07.760 --> 00:12:09.880]  請問他用哪隻手?
[00:12:09.880 --> 00:12:13.800]  左手,因爲他用右手在這裏親吻他,
[00:12:13.800 --> 00:12:17.040]  這兩個故事都告訴我們知道,
[00:12:17.040 --> 00:12:21.600]  這個伊忽不是什麼正人君子,
[00:12:21.600 --> 00:12:23.920]  沒錯,他是得勝了,
[00:12:23.920 --> 00:12:28.840]  但是他用什麼方法來得勝呢?
[00:12:28.840 --> 00:12:31.800]  做了他自己眼睛裏面覺得對的事情,
[00:12:31.800 --> 00:12:34.840]  夜王眼中看爲惡的事情,
[00:12:34.840 --> 00:12:41.840]  而最後他成爲一個滿載羞辱的戰士,
[00:12:41.840 --> 00:12:43.680]  不單止因爲他周身事,
[00:12:43.680 --> 00:12:48.960]  而是在夜王眼中他是一個滿載羞辱的戰士,
[00:12:48.960 --> 00:12:51.480]  所以,但是我們告訴我們知道,
[00:12:51.480 --> 00:12:53.520]  我們需要另外一個君王,
[00:12:53.520 --> 00:12:56.680]  而這個君王不是從片雅文裏面出來的,
[00:12:56.680 --> 00:13:00.840]  是從猶大那裏出來的,
[00:13:00.840 --> 00:13:04.320]  最後整本書的高峯,
[00:13:04.320 --> 00:13:05.480]  以色列人終末有王,
[00:13:05.480 --> 00:13:07.600]  個人照自己眼中看爲對的事情,
[00:13:07.600 --> 00:13:08.800]  包括伊忽,
[00:13:08.800 --> 00:13:11.040]  伊忽在做一些自己眼中看爲對的事情,
[00:13:11.040 --> 00:13:13.120]  絕對不是猶華所喜悅的事情,
[00:13:13.120 --> 00:13:15.200]  那時以色列人終末有王,
[00:13:15.200 --> 00:13:19.840]  個人照自己眼中所看對的事情去做,
[00:13:19.840 --> 00:13:22.040]  於是我們需要一個君王,
[00:13:22.040 --> 00:13:26.760]  而這個君王不是片雅文裏面出來的,
[00:13:26.760 --> 00:13:30.840]  這個君王是猶大那裏面出來的,
[00:13:30.840 --> 00:13:35.400]  當時希望的答案這個君王是大衛,
[00:13:35.400 --> 00:13:37.880]  但我們知道大衛不是,
[00:13:37.880 --> 00:13:41.520]  兩個星期前是因爲他在別士巴,
[00:13:41.520 --> 00:13:43.160]  在烏里亞那件事上,
[00:13:43.160 --> 00:13:45.520]  他做了他眼中看爲對,
[00:13:45.520 --> 00:13:48.400]  在夜王眼中看爲惡的事情,
[00:13:48.400 --> 00:13:52.880]  但這個最終的君王是大衛的兒子,
[00:13:52.880 --> 00:13:54.600]  在主耶穌基督,
[00:13:54.600 --> 00:13:59.160]  在十字架上,
[00:13:59.160 --> 00:14:04.120]  我們說耶穌成爲the true and better king,
[00:14:04.120 --> 00:14:08.840]  the true and better judge,
[00:14:08.840 --> 00:14:10.240]  我想告訴你一件事,
[00:14:10.240 --> 00:14:15.600]  所有史詩的特性其實都是一個影子,
[00:14:15.600 --> 00:14:18.400]  影響主耶穌將來的特性,
[00:14:18.400 --> 00:14:22.240]  不過主耶穌和他們有不一樣的地方,
[00:14:22.240 --> 00:14:24.960]  祂成全了舊人,
[00:14:24.960 --> 00:14:31.640]  但祂成全的方法是上帝眼中看爲美的方法,
[00:14:31.640 --> 00:14:36.920]  我們如何從爾忽的故事進入主耶穌基督的故事呢?
[00:14:36.920 --> 00:14:38.720]  其中一個方法可以這樣說,
[00:14:38.720 --> 00:14:43.080]  Jesus is the true and better 爾忽,
[00:14:43.080 --> 00:14:49.000]  耶穌是一個更真實、更好、更美好、更完美的爾忽,
[00:14:49.000 --> 00:14:50.080]  怎麼說呢?
[00:14:50.080 --> 00:14:51.960]  你聽我讀,
[00:14:51.960 --> 00:14:53.120]  如同爾忽,
[00:14:53.120 --> 00:14:55.560]  耶穌深入魔鬼撒旦,
[00:14:55.560 --> 00:14:59.000]  就是多樂人類最終壓迫者的領土,
[00:14:59.000 --> 00:15:00.200]  看到嗎?
[00:15:00.200 --> 00:15:02.600]  祂進入了耶穌人的領土,
[00:15:02.600 --> 00:15:05.240]  最後壓迫人類的是撒旦,
[00:15:05.240 --> 00:15:08.320]  耶穌進入了撒旦壓迫者的領土,
[00:15:08.320 --> 00:15:10.280]  但與爾忽不同,
[00:15:10.280 --> 00:15:13.160]  耶穌沒有偽裝而去,
[00:15:13.160 --> 00:15:18.760]  卻勇敢面對魔鬼和他所有的下屬。
[00:15:18.760 --> 00:15:19.920]  如同爾忽,
[00:15:19.920 --> 00:15:23.200]  耶穌帶着一把兩刃的劍,
[00:15:23.200 --> 00:15:27.840]  上帝的話語「與魔鬼王國爭戰」,
[00:15:27.840 --> 00:15:30.480]  但與爾忽不約不同,
[00:15:30.480 --> 00:15:33.280]  耶穌並沒有隱藏那劍,
[00:15:33.280 --> 00:15:38.120]  而是用神的話戰勝了所有的敵人。
[00:15:38.120 --> 00:15:39.080]  如同爾忽,
[00:15:39.080 --> 00:15:42.240]  耶穌徹底擊敗魔鬼,
[00:15:42.240 --> 00:15:46.880]  並把祂的百姓從壓迫中完全釋放出來,
[00:15:46.880 --> 00:15:48.640]  不是八十年,不是四十年,
[00:15:48.640 --> 00:15:51.080]  是永永遠遠的釋放。
[00:15:51.080 --> 00:15:52.800]  但與爾忽不同,
[00:15:52.800 --> 00:15:55.960]  耶穌不僅冒着生命危險,
[00:15:55.960 --> 00:16:00.400]  更是放棄了自己寶貴的生命。
[00:16:00.400 --> 00:16:02.120]  祂受死,祂復活,
[00:16:02.120 --> 00:16:04.920]  祂爲我們帶來永遠的和平,
[00:16:04.920 --> 00:16:11.080]  領我們逃脫偶像爲神而活。
[00:16:11.080 --> 00:16:12.080]  這個很重要的,
[00:16:12.080 --> 00:16:13.880]  你記得在祂的中心裏面
[00:16:13.880 --> 00:16:16.960]  是廢除了他們敵人的偶像,
[00:16:16.960 --> 00:16:21.480]  今天我們不可以再回去拜香港的偶像,
[00:16:21.480 --> 00:16:23.880]  否則這個救恩與我們無分。
[00:16:23.880 --> 00:16:26.400]  耶穌爲我們死,爲我們活,
[00:16:26.400 --> 00:16:30.880]  是要我們從偶像裏面逃出來,
[00:16:30.880 --> 00:16:34.200]  爲上帝而活。
[00:16:34.200 --> 00:16:37.360]  耶穌是那個True and Better
[00:16:37.360 --> 00:16:39.200]  修育的戰士。
[00:16:39.200 --> 00:16:40.400]  如同爾忽,
[00:16:40.400 --> 00:16:44.160]  耶穌在十字架上披帶着修育,
[00:16:44.160 --> 00:16:49.240]  在苦難中得勝負陷勝了。
[00:16:49.240 --> 00:16:51.360]  但與爾忽不同,
[00:16:51.360 --> 00:16:55.440]  耶穌的修育絕非是因祂自己的罪過,
[00:16:55.440 --> 00:16:59.160]  相反,祂無罪清白,
[00:16:59.160 --> 00:17:03.400]  卻承擔了我們的罪疚和恥辱,
[00:17:03.400 --> 00:17:06.160]  將他們釘在十字架上,
[00:17:06.160 --> 00:17:08.120]  塗抹了我們的罪債。
[00:17:08.120 --> 00:17:11.760]  你看到每一個故事都是映射着
[00:17:11.760 --> 00:17:13.560]  照朝向耶穌基督,
[00:17:13.560 --> 00:17:14.960]  祂爲我們成就的,
[00:17:14.960 --> 00:17:20.280]  但是有一樣的地方有不同的地方,
[00:17:20.280 --> 00:17:22.480]  如何應用在我們身上?
[00:17:22.480 --> 00:17:25.480]  我想帶你去看希伯來書。
[00:17:25.480 --> 00:17:28.920]  希伯來書說我們要仰望耶穌基督,
[00:17:28.920 --> 00:17:32.400]  和祂一起奔跑人生。
[00:17:32.400 --> 00:17:35.240]  希伯來書第十二章第一節這樣說:
[00:17:35.240 --> 00:17:39.000]  「所以既然我們有者許多見證人
[00:17:39.000 --> 00:17:41.480]  如同雲彩圍繞我們,
[00:17:41.480 --> 00:17:44.240]  就該卸下各樣的重擔,
[00:17:44.240 --> 00:17:46.240]  緊緊纏繞的罪,
[00:17:46.240 --> 00:17:51.320]  以堅忍的心奔那擺在我們前頭的路程,
[00:17:51.320 --> 00:17:56.000]  仰望我們信心的創始成終者耶穌。
[00:17:56.000 --> 00:17:59.840]  他因那擺在前面的喜樂,
[00:17:59.840 --> 00:18:04.200]  輕看了羞辱,忍受了十字架的苦難,
[00:18:04.200 --> 00:18:08.520]  如今已坐在神寶座的右邊。」
[00:18:08.520 --> 00:18:11.000]  希伯來書叫我們跟着主耶穌基督,
[00:18:11.000 --> 00:18:11.680]  爲什麼?
[00:18:11.680 --> 00:18:18.360]  因爲當時希伯來書受訓的人都是蒙修的,
[00:18:18.360 --> 00:18:22.560]  在羅馬的地方他們要蒙修做基督徒,
[00:18:22.560 --> 00:18:27.200]  他們懼怕他們的思想要不要回去。
[00:18:27.200 --> 00:18:32.320]  希伯來作者說你看看主耶穌基督怎樣輕看他自己的羞辱,
[00:18:32.320 --> 00:18:36.320]  於是鼓勵他們跟着主耶穌基督一切,
[00:18:36.320 --> 00:18:39.920]  爲天國的緣故蒙修。
[00:18:39.920 --> 00:18:41.520]  今天我們又怎樣呢?
[00:18:41.520 --> 00:18:47.160]  我們要耶穌幫助我們去完成我們的香港夢,
[00:18:47.160 --> 00:18:54.640]  還是要我們跟隨主耶穌基督在這個地方擺下我們自己,
[00:18:54.640 --> 00:19:02.840]  甚至願意爲他天國的地上的人給我們一個羞恥呢?
[00:19:02.840 --> 00:19:04.200]  下個星期我們回來的時候,
[00:19:04.200 --> 00:19:09.080]  我希望有些時間可以跟大家一起再看看希伯來書的一些背景,
[00:19:09.080 --> 00:19:15.440]  因爲它會幫助我們更加明白我們怎樣去應用這個事實。
[00:19:15.440 --> 00:19:19.040]  好,我們到此爲止,我們一起做個祈禱。
[00:19:19.040 --> 00:19:24.920]  我們天父我求主禰真的幫助我們,幫助我們去思想而不覺故事,
[00:19:24.920 --> 00:19:27.640]  一個很奇妙的故事,
[00:19:27.640 --> 00:19:31.360]  但是最終是耶穌基督的故事。
[00:19:31.360 --> 00:19:35.480]  或者我們讀的時候我們覺得很有趣,
[00:19:35.480 --> 00:19:40.800]  我們讀的時候我們覺得他很噁心,
[00:19:40.800 --> 00:19:44.400]  或者他很好笑,
[00:19:44.400 --> 00:19:56.600]  但是最終在他的羞辱裏面我們看見主耶穌基督最終要爲我們承受的羞辱。
[00:19:56.600 --> 00:19:58.760]  主耶穌真的幫助我們,
