
[00:00:00.000 --> 00:00:02.000]  各位電影前輩早安
[00:05:17.640 --> 00:05:20.080]  假設這個港台這麼大
[00:05:20.080 --> 00:05:23.960]  我和禮信傳道合力推倒它
[00:05:23.960 --> 00:05:25.520]  無端端大家想到了
[00:05:25.520 --> 00:05:27.280]  你們做甚麼事呢?
[00:05:27.280 --> 00:05:29.560]  你會感受到
[00:05:29.560 --> 00:05:31.920]  其實耶穌這件事是很激烈的
[00:05:31.920 --> 00:05:33.440]  很激烈的
[00:05:33.440 --> 00:05:34.720]  但是在裏面
[00:05:34.720 --> 00:05:36.560]  我們都要細心去想想
[00:05:36.560 --> 00:05:38.720]  耶穌為甚麼要這樣做
[00:05:38.720 --> 00:05:41.800]  究竟這班祭司長和民事
[00:05:41.800 --> 00:05:46.320]  他們有甚麼問題令到聖殿這樣
[00:05:46.320 --> 00:05:52.360]  原來當時在聖殿裏面用的銀幣
[00:05:52.360 --> 00:05:54.600]  就是推羅銀幣
[00:05:54.600 --> 00:05:55.480]  我們就要問
[00:05:55.480 --> 00:05:57.800]  那麼多銀幣為甚麼要用這個呢?
[00:05:57.800 --> 00:05:58.720]  有些人就說
[00:05:58.720 --> 00:06:05.000]  因為羅馬的銀幣有希臘的象
[00:06:05.000 --> 00:06:05.840]  所以就不用了
[00:06:05.840 --> 00:06:08.160]  或者其他的有些偶像
[00:06:08.160 --> 00:06:09.360]  所以就不用了
[00:06:09.360 --> 00:06:10.720]  其實不是的
[00:06:10.720 --> 00:06:12.720]  原來推羅銀幣
[00:06:12.720 --> 00:06:15.000]  它也有一個神像
[00:06:15.000 --> 00:06:16.920]  這個米格神像
[00:06:16.920 --> 00:06:18.400]  也有在裏面的
[00:06:18.400 --> 00:06:21.600]  那為甚麼他們會用呢?
[00:06:21.600 --> 00:06:22.920]  因為
[00:06:22.920 --> 00:06:26.040]  應該用一些沒有偶像的幣
[00:06:26.040 --> 00:06:27.960]  因為聖殿
[00:06:27.960 --> 00:06:29.920]  耶穌在聖殿裏面
[00:06:29.920 --> 00:06:31.720]  很明顯大家知道
[00:06:31.720 --> 00:06:35.640]  是不接納不容許拜偶像的
[00:06:35.640 --> 00:06:39.760]  所以我們要問為甚麼
[00:06:39.760 --> 00:06:43.200]  原來這些銀幣有一個好處
[00:06:43.200 --> 00:06:45.680]  就是它是精純一點的
[00:06:45.680 --> 00:06:47.880]  純度是高一點的
[00:06:47.880 --> 00:06:49.320]  有96%
[00:06:49.320 --> 00:06:51.200]  那他們就懂得選了
[00:06:51.200 --> 00:06:51.800]  是不是?
[00:06:51.800 --> 00:06:55.480]  要選一些純度高的
[00:06:55.480 --> 00:06:56.360]  大家明白嗎?
[00:06:56.360 --> 00:06:58.360]  特別是原來
[00:06:58.360 --> 00:07:01.040]  他們很多時候會有交電稅
[00:07:01.040 --> 00:07:03.280]  或者甚至贖獎紙
[00:07:03.280 --> 00:07:05.400]  如果你聽過佩靈會
[00:07:05.400 --> 00:07:07.400]  你也知道贖獎紙是甚麼意思
[00:07:07.400 --> 00:07:09.600]  就是利未之派
[00:07:09.600 --> 00:07:10.720]  簡稱了它
[00:07:10.720 --> 00:07:14.240]  代替了以色列民手心的獎紙
[00:07:14.240 --> 00:07:17.120]  所以他們有這樣的贖價
[00:07:17.120 --> 00:07:19.160]  其實那些贖金是甚麼呢?
[00:07:19.160 --> 00:07:21.200]  它是計重量的
[00:07:21.200 --> 00:07:24.200]  其實是計赦赫勒的
[00:07:24.200 --> 00:07:25.280]  是5赦赫勒的
[00:07:25.280 --> 00:07:26.960]  那你明白了
[00:07:26.960 --> 00:07:27.840]  計重量
[00:07:27.840 --> 00:07:32.080]  那些銀越純的當然越好
[00:07:32.080 --> 00:07:33.120]  那你就想到了
[00:07:33.120 --> 00:07:35.240]  其實他們都很精明的
[00:07:35.240 --> 00:07:39.640]  他們的焦點可能就放在這些地方
[00:07:39.640 --> 00:07:41.040]  另外
[00:07:41.040 --> 00:07:44.760]  其實猶太人不是不覺得有問題的
[00:07:44.760 --> 00:07:46.280]  從這件事你就知道了
[00:07:46.280 --> 00:07:50.760]  因為當在大約主後67至69年
[00:07:50.760 --> 00:07:52.360]  猶太人起義
[00:07:52.360 --> 00:07:56.920]  他們就製造了一些他們在聖殿用的銀幣
[00:07:56.920 --> 00:08:02.760]  那些銀幣其實是沒有了一些偶像的像
[00:08:02.760 --> 00:08:04.560]  他們是用杯子
[00:08:04.560 --> 00:08:07.680]  還有黑油就是石安山救贖的意思
[00:08:07.680 --> 00:08:08.680]  那你明顯看到
[00:08:08.680 --> 00:08:11.000]  原來其實他們都知道
[00:08:11.000 --> 00:08:12.800]  這樣是不好的
[00:08:12.800 --> 00:08:17.920]  但在裏面卻是一直用這些推羅的銀幣
[00:08:17.920 --> 00:08:21.400]  因為都是理智當頭
[00:08:21.400 --> 00:08:23.080]  還有原來我們發覺
[00:08:23.080 --> 00:08:27.080]  當地在聖殿裏面會賣那些祭參
[00:08:27.080 --> 00:08:28.400]  用來獻祭的
[00:08:28.400 --> 00:08:29.880]  獻給神的
[00:08:29.880 --> 00:08:32.440]  原來在大約二世紀的時候
[00:08:32.440 --> 00:08:36.040]  都發覺了有一些泥印
[00:08:36.040 --> 00:08:38.640]  這些泥印的意思寫著
[00:08:38.640 --> 00:08:40.680]  「潔淨歸耶和華」
[00:08:40.680 --> 00:08:41.800]  這樣的意思
[00:08:41.800 --> 00:08:44.600]  去獻這些祭參的人
[00:08:44.600 --> 00:08:49.640]  要經過祭司去看看
[00:08:49.640 --> 00:08:51.560]  然後就給他泥印
[00:08:51.560 --> 00:08:56.160]  這件事是證實合格了
[00:08:56.160 --> 00:08:58.720]  這樣做其實都有徵費的
[00:08:58.720 --> 00:09:00.360]  都有費用的
[00:09:00.360 --> 00:09:01.040]  大家明白了
[00:09:01.040 --> 00:09:04.000]  原來在二世紀的時候找到這些泥印
[00:09:04.000 --> 00:09:06.440]  推敲其實在耶穌基督的年代
[00:09:06.440 --> 00:09:09.760]  應該都有這樣的服務
[00:09:09.760 --> 00:09:11.840]  你看到
[00:09:11.840 --> 00:09:15.240]  很感受到這個制度裏面
[00:09:15.240 --> 00:09:20.360]  似乎每一件事最重要的都是收入
[00:09:20.360 --> 00:09:25.160]  連一些神不喜悅的偶像
[00:09:25.160 --> 00:09:28.800]  有偶像的幣他們都不理
[00:09:28.800 --> 00:09:31.200]  還有我剛才說你留意經文
[00:09:31.200 --> 00:09:33.240]  經文裏面特別講到一件事
[00:09:33.240 --> 00:09:37.040]  講到原來有賣甲子的檔口
[00:09:37.040 --> 00:09:42.240]  其實賣甲子的人是甚麼人呢
[00:09:42.240 --> 00:09:43.760]  通常都是窮人
[00:09:43.760 --> 00:09:47.920]  聖經講到原來他們力量不夠的時候
[00:09:47.920 --> 00:09:51.920]  就可以獻甲子
[00:09:51.920 --> 00:09:54.800]  你見到特別作者專門講
[00:09:54.800 --> 00:09:56.760]  原來有些賣甲子的檔口在那裏
[00:09:56.760 --> 00:09:57.520]  甚麼意思
[00:09:57.520 --> 00:10:01.360]  即是連這些窮人他們都欺壓
[00:10:01.360 --> 00:10:05.160]  原來當時的氣氛去到這樣的地步
[00:10:05.160 --> 00:10:08.160]  所以我們看到一件事很清楚
[00:10:08.160 --> 00:10:12.760]  他們一直在當中要做的一件事
[00:10:12.760 --> 00:10:17.080]  就是他們要重視的這班人
[00:10:17.080 --> 00:10:19.480]  是重視的不是上帝
[00:10:19.480 --> 00:10:21.920]  他們重視的是甚麼
[00:10:21.920 --> 00:10:23.280]  是馬門
[00:10:23.280 --> 00:10:27.280]  他們心裏面所愛的所想的東西
[00:10:27.280 --> 00:10:29.600]  所以給我們今天的教訓就是
[00:10:29.600 --> 00:10:32.240]  我們是否讓上帝的教會
[00:10:32.240 --> 00:10:36.200]  成為真是合神心意的教會
[00:10:36.200 --> 00:10:40.000]  還是只是我們按照我們的喜好
[00:10:40.000 --> 00:10:43.480]  去形成一間的教會一個團體
[00:10:43.480 --> 00:10:44.840]  很重要的
[00:10:44.840 --> 00:10:49.560]  當時的聖殿變成賊窩
[00:10:49.560 --> 00:10:53.560]  就是因為他們誤重視神
[00:10:53.560 --> 00:10:58.480]  上帝再不是他們的主宰
[00:10:58.480 --> 00:11:01.720]  他們的生命就是這樣扭曲
[00:11:01.720 --> 00:11:08.400]  所以今天我們回來見證他敬拜
[00:11:08.400 --> 00:11:11.560]  我們最重要的是我們要知道一件事
[00:11:11.560 --> 00:11:13.080]  我們要敬拜神
[00:11:13.080 --> 00:11:15.440]  呈現最好的
[00:11:15.440 --> 00:11:17.560]  主角是誰
[00:11:17.560 --> 00:11:19.040]  當然是上帝
[00:11:19.040 --> 00:11:20.600]  我們頭腦上都知道
[00:11:20.600 --> 00:11:22.000]  一定知道
[00:11:22.000 --> 00:11:25.520]  特別當我自己來到去見證的時候
[00:11:25.520 --> 00:11:29.680]  對我來說最震撼的當然是禮堂
[00:11:29.680 --> 00:11:31.600]  真的有一定程度
[00:11:31.600 --> 00:11:33.840]  來到的時候都比較莊嚴
[00:11:33.840 --> 00:11:35.000]  對不對
[00:11:35.000 --> 00:11:40.840]  又見到有很好的師班很勤力練習
[00:11:40.840 --> 00:11:44.480]  引領我們去呈現最好歸向神
[00:11:44.480 --> 00:11:48.880]  又有風琴
[00:11:48.880 --> 00:11:53.360]  全部都是想讓頂子妹去呈現最好
[00:11:53.360 --> 00:11:56.040]  是不是這樣
[00:11:56.040 --> 00:11:58.840]  但我以前回的教會是怎樣的呢
[00:11:58.840 --> 00:12:02.200]  我以前回的教會其實甚麼都沒有
[00:12:02.200 --> 00:12:04.240]  只有四幅牆
[00:12:04.240 --> 00:12:06.000]  裡面連十字架都沒有
[00:12:06.000 --> 00:12:08.680]  因為他們當時的教導思想
[00:12:08.680 --> 00:12:11.200]  其實十字架有時都是偶像
[00:12:11.200 --> 00:12:12.640]  當然我們知道
[00:12:12.640 --> 00:12:14.880]  我們不是一定要這樣看
[00:12:14.880 --> 00:12:16.960]  因為十字架都是讓人
[00:12:16.960 --> 00:12:20.000]  去思想到耶穌基督的救恩、犧牲
[00:12:20.000 --> 00:12:23.760]  引導我們的生命在裡面反思
[00:12:23.760 --> 00:12:27.120]  所以原來最重要的是今天你要問自己
[00:12:27.120 --> 00:12:30.120]  同樣的經文都是在問我們的人
[00:12:30.120 --> 00:12:32.520]  你去聖殿做甚麼
[00:12:32.520 --> 00:12:36.400]  你回教會做甚麼
[00:12:36.400 --> 00:12:40.800]  你是不是呈現最好的給神
[00:12:40.800 --> 00:12:44.000]  神是不是你們的主宰
[00:12:44.000 --> 00:12:47.960]  是你們整個教會的主宰
[00:12:47.960 --> 00:12:50.200]  所以現在特別在疫情裡面
[00:12:50.200 --> 00:12:52.440]  有很多的變化
[00:12:52.440 --> 00:12:54.600]  有些人都在網上
[00:12:54.600 --> 00:12:58.160]  或者我們當時在網上去參與崇拜
[00:12:58.160 --> 00:13:00.480]  但我也同樣要問一個問題
[00:13:00.480 --> 00:13:02.240]  在網上的弟兄姊妹
[00:13:02.240 --> 00:13:05.280]  你在網上去崇拜的時候
[00:13:05.280 --> 00:13:08.320]  你覺得你是不是呈現最好的
[00:13:08.320 --> 00:13:10.480]  你是不是呈現最好的
[00:13:10.480 --> 00:13:12.360]  我有時真的有些弟兄姊妹跟我說
[00:13:12.360 --> 00:13:13.720]  其實都真的很難
[00:13:13.720 --> 00:13:15.040]  有兒女那些
[00:13:15.040 --> 00:13:16.800]  待會兒有兒女過來
[00:13:16.800 --> 00:13:20.400]  有時自己又被一些東西騷擾
[00:13:20.400 --> 00:13:22.640]  很難呈現最好的
[00:13:22.640 --> 00:13:23.880]  很難的
[00:13:23.880 --> 00:13:25.720]  如果是這樣的時候
[00:13:25.720 --> 00:13:27.200]  可能你有特別的緣故
[00:13:27.200 --> 00:13:28.400]  不能夠回來
[00:13:28.400 --> 00:13:29.440]  我們明白的
[00:13:29.440 --> 00:13:32.240]  但如果有一些事情令到你
[00:13:32.240 --> 00:13:33.400]  原來在崇拜裡面
[00:13:33.400 --> 00:13:35.760]  你都不能夠呈現最好的時候
[00:13:35.760 --> 00:13:38.320]  你會怎樣選擇
[00:13:38.320 --> 00:13:42.560]  你應該懂得去選擇
[00:13:42.560 --> 00:13:46.440]  但其實我有一個體驗
[00:13:46.440 --> 00:13:48.400]  就是當時我去短孫
[00:13:48.400 --> 00:13:49.760]  在短孫的時候
[00:13:49.760 --> 00:13:52.080]  我去到太北的一間教會
[00:13:52.080 --> 00:13:53.760]  那間教會是怎樣的呢
[00:13:53.760 --> 00:13:57.720]  那間教會其實都是排排等的
[00:13:57.720 --> 00:13:59.560]  但不是有得靠的那些
[00:13:59.560 --> 00:14:02.000]  很矮的椅子一排
[00:14:02.000 --> 00:14:03.160]  很多排
[00:14:03.160 --> 00:14:04.720]  那些你坐到很低
[00:14:04.720 --> 00:14:06.720]  我這麼高就坐得很辛苦
[00:14:06.720 --> 00:14:09.560]  就好像你去運動場
[00:14:09.560 --> 00:14:12.920]  以前學校的運動場那些椅子那麼矮
[00:14:12.920 --> 00:14:16.320]  有沒有冷氣
[00:14:16.320 --> 00:14:17.960]  當然沒有
[00:14:17.960 --> 00:14:19.480]  我們堅浸就有冷氣
[00:14:19.480 --> 00:14:21.360]  怕太冷
[00:14:21.360 --> 00:14:22.440]  那裡就不會了
[00:14:22.440 --> 00:14:23.760]  放心
[00:14:23.760 --> 00:14:24.520]  還有呢
[00:14:24.520 --> 00:14:27.480]  有沒有絲琴
[00:14:27.480 --> 00:14:28.760]  有的
[00:14:28.760 --> 00:14:30.800]  那個琴就很簡陋
[00:14:30.800 --> 00:14:32.720]  那個絲琴厲害了
[00:14:32.720 --> 00:14:34.280]  那個絲琴就是用
[00:14:34.280 --> 00:14:37.320]  一隻手指和這隻手指去戳的
[00:14:37.320 --> 00:14:39.560]  哇 這樣而已
[00:14:39.560 --> 00:14:40.800]  但在裡面
[00:14:40.800 --> 00:14:41.880]  我有一次經歷
[00:14:41.880 --> 00:14:43.040]  我發覺弟兄姊妹
[00:14:43.040 --> 00:14:46.600]  包括我們一些去宣教體驗的弟兄姊妹
[00:14:46.600 --> 00:14:50.880]  我們都能夠很投入去敬拜
[00:14:50.880 --> 00:14:54.880]  我們沒有被這些環境影響
[00:14:54.880 --> 00:14:58.640]  我們都能夠很投入去敬拜
[00:14:58.640 --> 00:14:59.480]  我都體會到
[00:14:59.480 --> 00:15:03.200]  原來最重要的並不是所有的陪同
[00:15:03.200 --> 00:15:05.560]  而是首先你每一個弟兄姊妹
[00:15:05.560 --> 00:15:07.040]  你要問自己
[00:15:07.040 --> 00:15:08.400]  你的心
[00:15:08.400 --> 00:15:10.920]  當你去到神的面前的時候
[00:15:10.920 --> 00:15:14.000]  你是不是真的重視神
[00:15:14.000 --> 00:15:18.920]  你真的願意呈獻最好的
[00:15:18.920 --> 00:15:20.240]  當然啦
[00:15:20.240 --> 00:15:22.600]  這些那麼好的裝修
[00:15:22.600 --> 00:15:24.480]  那麼好的師班
[00:15:24.480 --> 00:15:26.400]  那麼好的絲琴
[00:15:26.400 --> 00:15:29.360]  我們這樣的設備
[00:15:29.360 --> 00:15:31.360]  這些都是幫助我們
[00:15:31.360 --> 00:15:34.840]  去進度去敬拜神
[00:15:34.840 --> 00:15:36.560]  這些都是幫助我們
[00:15:36.560 --> 00:15:41.040]  讓我們能夠將我們的心呈獻給神
[00:15:41.040 --> 00:15:44.840]  所以有那麼好的地方
[00:15:44.840 --> 00:15:47.160]  我們更加要去珍惜
[00:15:47.160 --> 00:15:50.560]  因為所有的東西都是幫助我們
[00:15:50.560 --> 00:15:54.120]  引導我們去到神的面前
[00:15:54.120 --> 00:15:56.120]  所以我鼓勵弟兄姊妹
[00:15:56.120 --> 00:15:58.040]  你需要甚麼
[00:15:58.040 --> 00:15:59.800]  真的可以的話
[00:15:59.800 --> 00:16:02.320]  你不是有甚麼特別的限制下
[00:16:02.320 --> 00:16:06.920]  應該盡量去到教會裏面去崇拜
[00:16:06.920 --> 00:16:10.680]  如果你在家裡
[00:16:10.680 --> 00:16:13.600]  有原因令你不能夠
[00:16:13.600 --> 00:16:17.080]  呈獻最好的給神的時候
[00:16:17.080 --> 00:16:19.240]  你要懂得去選擇
[00:16:19.240 --> 00:16:20.320]  第二件事
[00:16:20.320 --> 00:16:21.640]  鼓勵大家
[00:16:21.640 --> 00:16:26.080]  真的要看陳牧師所寫的崇拜手冊
[00:16:26.080 --> 00:16:30.000]  都幫助我們反思崇拜的意義
[00:16:30.000 --> 00:16:33.200]  讓我們更加對準神
[00:16:33.200 --> 00:16:34.720]  還有呢
[00:16:34.720 --> 00:16:36.720]  又是太不斷宣的時候
[00:16:36.720 --> 00:16:39.120]  我體會一樣東西
[00:16:39.120 --> 00:16:42.720]  有時候要看你自己的價值觀
[00:16:42.720 --> 00:16:45.960]  因為有一個伯伯
[00:16:45.960 --> 00:16:50.080]  他每個星期都會去教會崇拜
[00:16:50.080 --> 00:16:52.320]  但他走山路
[00:16:52.320 --> 00:16:56.760]  那他走多久才去到教會
[00:16:56.760 --> 00:16:59.800]  兩個多三個小時
[00:16:59.800 --> 00:17:02.160]  那他來到教會崇拜完吃完飯走
[00:17:02.160 --> 00:17:03.680]  回去要多久
[00:17:03.680 --> 00:17:05.640]  兩個多三個小時
[00:17:05.640 --> 00:17:07.360]  即是大約走五六個小時
[00:17:07.360 --> 00:17:08.720]  一天回去崇拜
[00:17:08.720 --> 00:17:11.760]  嘩!為甚麼要這樣做
[00:17:11.760 --> 00:17:15.080]  他覺得值得
[00:17:15.080 --> 00:17:19.640]  他覺得這樣去敬拜神
[00:17:19.640 --> 00:17:22.480]  值得
[00:17:22.480 --> 00:17:23.640]  所以在裏面
[00:17:23.640 --> 00:17:25.720]  讓我一個人都有很大的反思
[00:17:25.720 --> 00:17:27.000]  讓我體會到一樣東西
[00:17:27.000 --> 00:17:31.160]  原來我們去到神的殿裏面
[00:17:31.160 --> 00:17:32.960]  原來神藉著經文
[00:17:32.960 --> 00:17:35.880]  要告訴那班當時以色人知道
[00:17:35.880 --> 00:17:39.240]  你們重視著究竟是甚麼
[00:17:39.240 --> 00:17:40.720]  他們重視著的
[00:17:40.720 --> 00:17:45.200]  可能是馬門一些儀式
[00:17:45.200 --> 00:17:47.280]  但他沒有重視著
[00:17:47.280 --> 00:17:48.760]  今天我們
[00:17:48.760 --> 00:17:51.120]  有一樣東西大家要留意
[00:17:51.120 --> 00:17:55.040]  希望我今天這樣去分享這個訊息的時候
[00:17:55.040 --> 00:17:58.240]  最少你都好像剛才所說的
[00:17:58.240 --> 00:18:01.000]  那班百姓、眾人那樣
[00:18:01.000 --> 00:18:03.480]  他們有甚麼反應
[00:18:03.480 --> 00:18:05.640]  他們稀奇
[00:18:05.640 --> 00:18:06.320]  他們覺得
[00:18:06.320 --> 00:18:07.160]  咦!是喎
[00:18:07.160 --> 00:18:09.200]  如果我們反省到我們的生命
[00:18:09.200 --> 00:18:11.800]  或者我們教會是這樣的時候
[00:18:11.800 --> 00:18:13.400]  我們應該都有個反應
[00:18:13.400 --> 00:18:15.120]  稀奇
[00:18:15.120 --> 00:18:16.720]  不要好像那些文士
[00:18:16.720 --> 00:18:18.040]  法尼塞人那樣
[00:18:18.040 --> 00:18:19.360]  那些祭司想怎樣
[00:18:19.360 --> 00:18:21.480]  他想殺害耶穌
[00:18:21.480 --> 00:18:22.240]  可能你會說
[00:18:22.240 --> 00:18:23.200]  洛生你這樣說
[00:18:23.200 --> 00:18:24.560]  真的想殺了你
[00:18:24.560 --> 00:18:26.200]  千萬不要這樣說
[00:18:26.200 --> 00:18:30.240]  在裏面願意我們一起的努力
[00:18:30.240 --> 00:18:32.240]  生命影響生命
