
[00:00:00.000 --> 00:00:02.800]  今天我們要分享的是
[00:01:36.600 --> 00:01:38.000]  你就覺得你猜對了
[00:01:38.000 --> 00:01:38.600]  你得到
[00:01:38.600 --> 00:01:40.000]  你有成功感
[00:01:40.000 --> 00:01:44.400]  還是開盒之前那些心跳加速的感覺
[00:01:44.400 --> 00:01:46.000]  令你覺得很吸引
[00:01:46.000 --> 00:01:48.400]  接著你抽的時候
[00:01:48.400 --> 00:01:50.600]  你抽到你想要的款
[00:01:50.600 --> 00:01:55.000]  還是一些「嘩!厲害啊!我抽到隱藏款」
[00:01:55.000 --> 00:01:59.000]  還是「哎呀!又是雷款」
[00:01:59.000 --> 00:02:01.400]  如果盲盒這個玩法
[00:02:01.400 --> 00:02:04.400]  套用在我們人生裏面
[00:02:04.400 --> 00:02:06.600]  在我們的職場上
[00:02:06.600 --> 00:02:09.600]  感覺會不會不一樣呢?
[00:02:09.600 --> 00:02:13.000]  不如我們大家一起想像一下
[00:02:13.000 --> 00:02:14.600]  我有沒有這麼多?
[00:02:14.600 --> 00:02:15.800]  Hi!
[00:02:15.800 --> 00:02:17.600]  有了!盲盒
[00:02:17.600 --> 00:02:20.600]  譬如星期一
[00:02:20.600 --> 00:02:22.200]  你的盲盒是
[00:02:22.200 --> 00:02:23.800]  今天你回公司之前
[00:02:23.800 --> 00:02:25.000]  你就想一想
[00:02:25.000 --> 00:02:28.200]  今天你老闆的心情如何
[00:02:28.200 --> 00:02:29.800]  他心情很好
[00:02:29.800 --> 00:02:32.400]  還是如果你跟他說話的話
[00:02:32.400 --> 00:02:35.600]  你就真的踩地雷了
[00:02:35.600 --> 00:02:37.200]  第二
[00:02:37.200 --> 00:02:38.800]  你的前途
[00:02:38.800 --> 00:02:40.800]  如果你今天回辦公室
[00:02:40.800 --> 00:02:43.200]  你的time manager忽然抓你
[00:02:43.200 --> 00:02:45.400]  我單對單跟你聊天的時候
[00:02:45.400 --> 00:02:47.400]  你的盲盒可能就是
[00:02:47.400 --> 00:02:48.400]  他是不是要告訴我
[00:02:48.400 --> 00:02:49.600]  他會升我
[00:02:49.600 --> 00:02:50.600]  加我薪金
[00:02:50.600 --> 00:02:51.800]  還是他告訴我
[00:02:51.800 --> 00:02:53.600]  接下來我們要裁員
[00:02:53.600 --> 00:02:56.800]  我們有很多東西被AI取代了
[00:02:56.800 --> 00:02:58.000]  哎呀!
[00:02:58.000 --> 00:02:59.200]  接著
[00:02:59.200 --> 00:03:00.800]  想起錢
[00:03:00.800 --> 00:03:03.800]  嘩!可能我們開始學習投資
[00:03:03.800 --> 00:03:05.200]  買股票
[00:03:05.200 --> 00:03:07.400]  這段時間有什麼股票好呢?
[00:03:07.400 --> 00:03:10.600]  是不是科網、銀行還是醫藥股好呢?
[00:03:10.600 --> 00:03:12.000]  誰知道一個long weekend
[00:03:12.000 --> 00:03:15.800]  聽到有些不同事情發生的世界
[00:03:15.800 --> 00:03:18.400]  我星期一的盲盒可能也是
[00:03:18.400 --> 00:03:20.200]  究竟我買的那隻股票
[00:03:20.200 --> 00:03:22.800]  是升還是跌呢?
[00:03:22.800 --> 00:03:24.000]  接著
[00:03:24.000 --> 00:03:24.800]  我覺得
[00:03:24.800 --> 00:03:26.400]  有很多人都會想
[00:03:26.400 --> 00:03:28.600]  你的愛情
[00:03:28.600 --> 00:03:30.000]  這裡有很多couple
[00:03:30.000 --> 00:03:31.000]  恭喜你
[00:03:31.000 --> 00:03:32.600]  配對成功
[00:03:32.600 --> 00:03:33.800]  但是有些人可能
[00:03:33.800 --> 00:03:35.200]  你這次遇到這個
[00:03:35.200 --> 00:03:36.400]  咦!吸吸引引的嗎?
[00:03:36.400 --> 00:03:37.800]  帥哥帥妹這樣
[00:03:37.800 --> 00:03:39.600]  然後可能你就會想
[00:03:39.600 --> 00:03:43.400]  我這次真的幸福脫單了
[00:03:43.400 --> 00:03:44.200]  還是
[00:03:44.200 --> 00:03:46.400]  哎呀!我又遇到一個渣男
[00:03:46.400 --> 00:03:49.000]  或者渣女
[00:03:49.000 --> 00:03:50.600]  如果盲盒是一個娛樂
[00:03:50.600 --> 00:03:52.000]  是一個公仔的話
[00:03:52.000 --> 00:03:53.800]  可能我們覺得緊張刺激
[00:03:53.800 --> 00:03:55.000]  正!
[00:03:55.000 --> 00:03:56.400]  但是當這些
[00:03:56.400 --> 00:03:59.400]  是在我們人生的抉擇的時候
[00:03:59.400 --> 00:04:01.000]  可能就會變得
[00:04:01.000 --> 00:04:02.600]  你會焦慮
[00:04:02.600 --> 00:04:04.200]  你會有些恐懼
[00:04:04.200 --> 00:04:05.600]  有些疑惑
[00:04:05.600 --> 00:04:07.200]  很多的問號
[00:04:07.200 --> 00:04:09.400]  然後可能你就會覺得
[00:04:09.400 --> 00:04:12.000]  我寧願上劇透
[00:04:12.000 --> 00:04:14.000]  你可不可以告訴我
[00:04:14.000 --> 00:04:15.000]  譬如
[00:04:15.000 --> 00:04:17.200]  哇!你apply了一份新的工作
[00:04:17.200 --> 00:04:19.600]  接下來你將會去
[00:04:19.600 --> 00:04:20.800]  可能你就會想
[00:04:20.800 --> 00:04:23.000]  哇!如果你劇透給我聽
[00:04:23.000 --> 00:04:25.400]  這間公司的culture是怎樣的呢?
[00:04:25.400 --> 00:04:28.400]  老闆是什麼格的呢?
[00:04:28.400 --> 00:04:29.800]  我的同事
[00:04:29.800 --> 00:04:31.600]  有沒有誰是是非正
[00:04:31.600 --> 00:04:32.800]  可不可以告訴我
[00:04:32.800 --> 00:04:34.800]  讓我避之則吉呢?
[00:04:34.800 --> 00:04:37.400]  如果有這些劇透的話
[00:04:37.400 --> 00:04:38.600]  可能你就會覺得
[00:04:38.600 --> 00:04:40.800]  你會有些安全感
[00:04:40.800 --> 00:04:41.600]  又或者
[00:04:41.600 --> 00:04:44.000]  哇!辦公室有沒有政治的
[00:04:44.000 --> 00:04:46.600]  或者我的前途是怎樣的
[00:04:46.600 --> 00:04:48.200]  我剛剛認識這個人
[00:04:48.200 --> 00:04:49.200]  是不是真的好人
[00:04:49.200 --> 00:04:51.600]  我是不是真的可以輔託終身
[00:04:51.600 --> 00:04:55.200]  那會不會令你有少少的想起
[00:04:55.200 --> 00:04:56.200]  不如
[00:04:56.200 --> 00:04:59.200]  我找個師傅問一下
[00:04:59.200 --> 00:05:00.000]  或者
[00:05:00.000 --> 00:05:02.200]  我這份工作真的做
[00:05:02.200 --> 00:05:03.800]  又很辛苦
[00:05:03.800 --> 00:05:04.600]  不做
[00:05:04.600 --> 00:05:07.000]  可能我又不知道什麼時候都能找到一份
[00:05:07.000 --> 00:05:08.600]  我又覺得我要
[00:05:08.600 --> 00:05:10.600]  繼續為錢生存
[00:05:10.600 --> 00:05:12.400]  那我辭不辭職好呢?
[00:05:12.400 --> 00:05:16.200]  那你會不會想抽張卡來看一下決定呢?
[00:05:16.200 --> 00:05:17.000]  還是
[00:05:17.000 --> 00:05:21.000]  掟個銀幣呢?
[00:05:21.000 --> 00:05:22.600]  因為我們可能
[00:05:22.600 --> 00:05:23.800]  都有一個渴望
[00:05:23.800 --> 00:05:25.200]  有一個念頭
[00:05:25.200 --> 00:05:26.200]  就希望
[00:05:26.200 --> 00:05:28.200]  有一個很神準的指南
[00:05:28.200 --> 00:05:29.400]  你告訴我
[00:05:29.400 --> 00:05:31.200]  我預先知道了結果
[00:05:31.200 --> 00:05:33.400]  我就可以掌控到我的人生
[00:05:33.400 --> 00:05:34.200]  然後
[00:05:34.200 --> 00:05:35.200]  我走下去
[00:05:35.200 --> 00:05:38.200]  就會有一個安全感
[00:05:38.200 --> 00:05:40.200]  今天我們會看一個經文
[00:05:40.200 --> 00:05:43.200]  其實就是摩西對著一班
[00:05:43.200 --> 00:05:46.600]  即將會進去迦南地的
[00:05:46.600 --> 00:05:49.800]  以色列新一代去說話
[00:05:49.800 --> 00:05:50.800]  他們
[00:05:50.800 --> 00:05:52.200]  在那個
[00:05:52.200 --> 00:05:53.600]  曠野
[00:05:53.600 --> 00:05:55.000]  已經四十年了
[00:05:55.000 --> 00:05:56.000]  小小一個
[00:05:56.000 --> 00:05:57.400]  好像後面的阿B
[00:05:57.400 --> 00:05:59.200]  四十年後的他
[00:05:59.200 --> 00:06:01.200]  他要進迦南美地了
[00:06:01.200 --> 00:06:02.800]  對於他們來說
[00:06:02.800 --> 00:06:04.000]  他們的前路
[00:06:04.000 --> 00:06:05.600]  他們的前面
[00:06:05.600 --> 00:06:06.800]  他們的生命
[00:06:06.800 --> 00:06:09.400]  都真的好像一個盲盒
[00:06:09.400 --> 00:06:11.600]  因為他們在曠野四十年
[00:06:11.600 --> 00:06:13.400]  其實迦南那裡是怎樣
[00:06:13.400 --> 00:06:15.400]  一個完全陌生的環境
[00:06:15.400 --> 00:06:16.800]  完全陌生的人
[00:06:16.800 --> 00:06:18.400]  他們將要面對
[00:06:18.400 --> 00:06:19.400]  有問號
[00:06:19.400 --> 00:06:20.400]  有疑惑
[00:06:20.400 --> 00:06:21.400]  有憂慮
[00:06:21.400 --> 00:06:22.600]  有焦慮
[00:06:22.600 --> 00:06:24.400]  都是很正常
[00:06:24.400 --> 00:06:26.800]  如果可以劇透的話
[00:06:26.800 --> 00:06:29.200]  那就好了
[00:06:29.200 --> 00:06:30.600]  在這個時候
[00:06:30.600 --> 00:06:32.200]  神就藉著摩西
[00:06:32.200 --> 00:06:35.400]  去跟他們說一個很嚴肅的說話
[00:06:35.400 --> 00:06:36.000]  就是說
[00:06:36.000 --> 00:06:37.800]  當你們進去的時候
[00:06:37.800 --> 00:06:39.200]  至於你
[00:06:39.200 --> 00:06:40.000]  耶和華
[00:06:40.000 --> 00:06:41.000]  你的神
[00:06:41.000 --> 00:06:44.600]  從來都不准你這樣行
[00:06:44.600 --> 00:06:45.400]  咦
[00:06:45.400 --> 00:06:46.200]  什麼事
[00:06:46.200 --> 00:06:47.200]  為什麼進去之前
[00:06:47.200 --> 00:06:49.200]  要跟我說一句這樣的說話
[00:06:49.200 --> 00:06:50.400]  有什麼事
[00:06:50.400 --> 00:06:53.000]  是神從來都不讓我們行
[00:06:53.000 --> 00:06:54.400]  為什麼好像
[00:06:54.400 --> 00:06:56.800]  這麼嚴重
[00:06:56.800 --> 00:06:58.800]  我們一起看看
[00:06:58.800 --> 00:06:59.800]  《宋明記》
[00:06:59.800 --> 00:07:00.800]  十八章九節
[00:07:00.800 --> 00:07:01.800]  大家幫我讀
[00:07:01.800 --> 00:07:02.800]  一二三
[00:07:10.200 --> 00:07:13.200]  謝謝
[00:07:13.200 --> 00:07:16.200]  神所設的地是哪裡
[00:07:16.200 --> 00:07:17.200]  迦南地
[00:07:17.200 --> 00:07:18.200]  開了股
[00:07:18.200 --> 00:07:19.200]  他說
[00:07:19.200 --> 00:07:21.200]  當你去到這個地的時候
[00:07:21.200 --> 00:07:22.200]  有東西
[00:07:22.200 --> 00:07:24.200]  你是不可以學你行的
[00:07:24.200 --> 00:07:26.200]  這個學的意思是
[00:07:26.200 --> 00:07:27.200]  你學習
[00:07:27.200 --> 00:07:29.200]  或者你是被教導
[00:07:29.200 --> 00:07:30.200]  被訓練的
[00:07:30.200 --> 00:07:31.200]  因為迦南人
[00:07:31.200 --> 00:07:33.200]  不用逼那些以色列人
[00:07:33.200 --> 00:07:34.200]  去做什麼
[00:07:34.200 --> 00:07:36.200]  而是透過他們的文化
[00:07:36.200 --> 00:07:38.200]  他們的社會風氣
[00:07:38.200 --> 00:07:39.200]  當你去到的時候
[00:07:39.200 --> 00:07:42.200]  你自自然然就會被感染
[00:07:42.200 --> 00:07:43.200]  你就會同化
[00:07:43.200 --> 00:07:44.200]  被教導
[00:07:44.200 --> 00:07:45.200]  被訓練
[00:07:45.200 --> 00:07:47.200]  成為好像他們那樣
[00:07:47.200 --> 00:07:49.200]  所以我們要警醒
[00:07:49.200 --> 00:07:50.200]  神說
[00:07:50.200 --> 00:07:52.200]  他們所行可憎的事
[00:07:52.200 --> 00:07:54.200]  我們不可以學
[00:07:54.200 --> 00:07:55.200]  這個可憎的事
[00:07:55.200 --> 00:07:56.200]  就是他們製作
[00:07:56.200 --> 00:07:59.200]  並且去驚訝一些偶像
[00:07:59.200 --> 00:08:03.200]  並且有些跟偶像相關連結的邪術
[00:08:03.200 --> 00:08:05.200]  他們做很多
[00:08:05.200 --> 00:08:06.200]  因為迦南人當時
[00:08:06.200 --> 00:08:08.200]  他們會拜巴黎
[00:08:08.200 --> 00:08:10.200]  亞瑟拉
[00:08:10.200 --> 00:08:11.200]  他們會占卜
[00:08:11.200 --> 00:08:12.200]  會觀笑
[00:08:12.200 --> 00:08:13.200]  想看天氣是怎樣
[00:08:13.200 --> 00:08:14.200]  經濟是怎樣
[00:08:14.200 --> 00:08:16.200]  但是上帝說
[00:08:16.200 --> 00:08:18.200]  你們透過這些
[00:08:18.200 --> 00:08:20.200]  繞過創造主
[00:08:20.200 --> 00:08:24.200]  企圖用一些不同的方法
[00:08:24.200 --> 00:08:26.200]  用一些超自然的操控
[00:08:26.200 --> 00:08:28.200]  去掌管未來的行為
[00:08:28.200 --> 00:08:30.200]  是很嚴重的拜偶像
[00:08:30.200 --> 00:08:32.200]  在聖的眼裡
[00:08:32.200 --> 00:08:34.200]  是極其可憎
[00:08:34.200 --> 00:08:36.200]  絕對不可以學
[00:08:36.200 --> 00:08:41.200]  《心靈記》十八章十和十一節
[00:08:41.200 --> 00:08:43.200]  就說了他們有些什麼
[00:08:43.200 --> 00:08:45.200]  是極其可憎的事做了
[00:08:45.200 --> 00:08:47.200]  大家又幫我讀一讀
[00:08:47.200 --> 00:08:48.200]  一二三
[00:08:48.200 --> 00:08:49.200]  你們中間
[00:08:49.200 --> 00:09:08.200]  這些都是行可憎惡的事
[00:09:08.200 --> 00:09:10.200]  使如履菌經火
[00:09:10.200 --> 00:09:13.200]  是亞滿人拜摩洛的時候
[00:09:13.200 --> 00:09:15.200]  真的會焚燒他們的耳裡
[00:09:15.200 --> 00:09:16.200]  你後面這些
[00:09:16.200 --> 00:09:17.200]  捨不捨得呢
[00:09:17.200 --> 00:09:18.200]  占卜
[00:09:18.200 --> 00:09:20.200]  他們會在這裡求
[00:09:20.200 --> 00:09:23.200]  用一些邪術去搖籤去求
[00:09:23.200 --> 00:09:25.200]  觀笑是一些星象
[00:09:25.200 --> 00:09:29.200]  去預測一些未來將會發生的事
[00:09:29.200 --> 00:09:30.200]  做法術呢
[00:09:30.200 --> 00:09:33.200]  就是藉著一些邪靈
[00:09:33.200 --> 00:09:36.200]  行一些超自然的現象
[00:09:36.200 --> 00:09:38.200]  而這個法術的字根
[00:09:38.200 --> 00:09:39.200]  是和蛇有關
[00:09:39.200 --> 00:09:40.200]  你可以看為
[00:09:40.200 --> 00:09:42.200]  是用水
[00:09:42.200 --> 00:09:44.200]  在杯子裡用水
[00:09:44.200 --> 00:09:46.200]  或者用油來觀笑
[00:09:46.200 --> 00:09:49.200]  行邪術就是產生一些幻象
[00:09:49.200 --> 00:09:50.200]  或者一些掩眼法
[00:09:50.200 --> 00:09:53.200]  迷術就是一些符咒
[00:09:53.200 --> 00:09:57.200]  然後交軌就是通靈
[00:09:57.200 --> 00:09:59.200]  行巫術就是一些
[00:09:59.200 --> 00:10:01.200]  懂得妖術的巫師
[00:10:01.200 --> 00:10:03.200]  他們會行異能
[00:10:03.200 --> 00:10:05.200]  過陰的就是向死人
[00:10:05.200 --> 00:10:07.200]  向陰間去求盟
[00:10:07.200 --> 00:10:08.200]  神說
[00:10:08.200 --> 00:10:10.200]  凡行這些事的
[00:10:10.200 --> 00:10:13.200]  都是耶和華所憎惡的
[00:10:13.200 --> 00:10:16.200]  因為這些國民行這些可憎的事
[00:10:16.200 --> 00:10:17.200]  所以耶和華
[00:10:17.200 --> 00:10:18.200]  我們的神
[00:10:18.200 --> 00:10:20.200]  將這些迦南人
[00:10:20.200 --> 00:10:23.200]  從我們的面前趕出去
[00:10:23.200 --> 00:10:24.200]  經文裡面說
[00:10:24.200 --> 00:10:27.200]  那些國民就是迦南七族的人
[00:10:27.200 --> 00:10:30.200]  他們當時是佔領了迦南地
[00:10:30.200 --> 00:10:32.200]  而神這個「趕出」
[00:10:32.200 --> 00:10:35.200]  是一個很生動的動詞
[00:10:35.200 --> 00:10:37.200]  是說會剝奪他們
[00:10:37.200 --> 00:10:39.200]  會佔有他們
[00:10:39.200 --> 00:10:40.200]  迦南人
[00:10:40.200 --> 00:10:44.200]  他們以為靠一些占卜、法術、邪術
[00:10:44.200 --> 00:10:46.200]  可以掌管一些大數據
[00:10:46.200 --> 00:10:48.200]  預測未來
[00:10:48.200 --> 00:10:52.200]  然後可以穩固自己的政權、財富
[00:10:52.200 --> 00:10:53.200]  但結果
[00:10:53.200 --> 00:10:55.200]  他是剛剛相反
[00:10:55.200 --> 00:10:57.200]  因為他們做這些事
[00:10:57.200 --> 00:10:59.200]  神要將他們趕出去
[00:10:59.200 --> 00:11:02.200]  他們以為生命可以掌握擁有的東西
[00:11:02.200 --> 00:11:05.200]  結果全部都被剝奪
[00:11:05.200 --> 00:11:07.200]  被佔有
[00:11:07.200 --> 00:11:09.200]  弟兄姊妹
[00:11:09.200 --> 00:11:12.200]  我們現在不是當年
[00:11:12.200 --> 00:11:14.200]  經文提到的這些
[00:11:14.200 --> 00:11:16.200]  絕了即尾
[00:11:16.200 --> 00:11:18.200]  這些可憎的事
[00:11:18.200 --> 00:11:20.200]  現在還有沒有發生呢?
[00:11:20.200 --> 00:11:21.200]  現代
[00:11:21.200 --> 00:11:22.200]  有沒有聽過?
[00:11:22.200 --> 00:11:25.200]  有很多人都點頭
[00:11:25.200 --> 00:11:29.200]  你有沒有做過?
[00:11:29.200 --> 00:11:30.200]  先看看
[00:11:30.200 --> 00:11:33.200]  例如什麼呢?
[00:11:33.200 --> 00:11:36.200]  不知道大家在IG
[00:11:36.200 --> 00:11:39.200]  會不會有機會有星座運勢
[00:11:39.200 --> 00:11:41.200]  星座圖
[00:11:41.200 --> 00:11:43.200]  好像逼你看
[00:11:43.200 --> 00:11:44.200]  告訴你
[00:11:44.200 --> 00:11:45.200]  哪三個星座
[00:11:45.200 --> 00:11:47.200]  你今天真的會遇小人
[00:11:47.200 --> 00:11:50.200]  又或者就算我們是基督徒
[00:11:50.200 --> 00:11:52.200]  可能我們都會預測
[00:11:52.200 --> 00:11:53.200]  你看看
[00:11:53.200 --> 00:11:55.200]  有這麼多事發生
[00:11:55.200 --> 00:11:58.200]  你聽過多少個版本的世界末日
[00:11:58.200 --> 00:12:01.200]  準不準呢?
[00:12:01.200 --> 00:12:03.200]  並且我發現
[00:12:03.200 --> 00:12:06.200]  原來現在節目有些熱潮
[00:12:06.200 --> 00:12:09.200]  是玩一些人類圖
[00:12:09.200 --> 00:12:13.200]  我前兩天才在某個電視台見到有人說
[00:12:13.200 --> 00:12:16.200]  有些塔羅牌
[00:12:16.200 --> 00:12:17.200]  算命
[00:12:17.200 --> 00:12:18.200]  風水
[00:12:18.200 --> 00:12:21.200]  新紀元會玩水晶
[00:12:21.200 --> 00:12:24.200]  我又搜尋了一下
[00:12:24.200 --> 00:12:27.200]  因為我要跟大家分享
[00:12:27.200 --> 00:12:29.200]  原來
[00:12:29.200 --> 00:12:31.200]  韓國有一個節目
[00:12:31.200 --> 00:12:34.200]  叫天璣試煉場
[00:12:34.200 --> 00:12:36.200]  有誰看了?
[00:12:36.200 --> 00:12:38.200]  沒看就大聲點
[00:12:38.200 --> 00:12:40.200]  看了就不出聲
[00:12:40.200 --> 00:12:42.200]  天璣試煉場
[00:12:42.200 --> 00:12:45.200]  我那天跟阿南吃飯聊天
[00:12:45.200 --> 00:12:46.200]  很好笑
[00:12:46.200 --> 00:12:48.200]  他的金句很好笑
[00:12:48.200 --> 00:12:51.200]  他說原來現在天璣要洩露
[00:12:51.200 --> 00:12:53.200]  韓國節目就是
[00:12:53.200 --> 00:12:57.200]  找49位很頂尖的術士
[00:12:57.200 --> 00:13:01.200]  大家要一起做猜測
[00:13:01.200 --> 00:13:03.200]  要猜算的比賽
[00:13:03.200 --> 00:13:05.200]  是一個淘汰賽
[00:13:05.200 --> 00:13:07.200]  好像在鼓勵大家看
[00:13:07.200 --> 00:13:08.200]  不要看
[00:13:08.200 --> 00:13:12.200]  香港有通靈的節目
[00:13:12.200 --> 00:13:15.200]  梁XX好像經常都有
[00:13:15.200 --> 00:13:18.200]  接下來又會有一個
[00:13:18.200 --> 00:13:21.200]  即時直播的預測
[00:13:21.200 --> 00:13:23.200]  直播即時預測
[00:13:23.200 --> 00:13:25.200]  好像調轉了一點
[00:13:25.200 --> 00:13:28.200]  但會用很多不同的包裝
[00:13:28.200 --> 00:13:31.200]  令人覺得很有趣
[00:13:31.200 --> 00:13:33.200]  很想看
[00:13:33.200 --> 00:13:35.200]  我不是信的
[00:13:35.200 --> 00:13:38.200]  但我不看我怎樣跟人傳福音
[00:13:38.200 --> 00:13:40.200]  怎樣比較
[00:13:40.200 --> 00:13:42.200]  心裏面
[00:13:42.200 --> 00:13:44.200]  可能心理上很想
[00:13:44.200 --> 00:13:46.200]  有些人很想預知未來
[00:13:46.200 --> 00:13:48.200]  有些人看這些即時預測
[00:13:48.200 --> 00:13:50.200]  是為了發達
[00:13:50.200 --> 00:13:52.200]  為了吹吉避凶
[00:13:52.200 --> 00:13:55.200]  去掌控一些權勢
[00:13:55.200 --> 00:13:56.200]  弟兄姊妹
[00:13:56.200 --> 00:14:00.200]  這些節目吸不吸引到你呢
[00:14:00.200 --> 00:14:02.200]  為甚麼呢
[00:14:02.200 --> 00:14:04.200]  你會不會看呢
[00:14:04.200 --> 00:14:07.200]  在沒多久前
[00:14:07.200 --> 00:14:08.200]  一個多月前
[00:14:08.200 --> 00:14:10.200]  我們小組開完組之後
[00:14:10.200 --> 00:14:11.200]  回家後
[00:14:11.200 --> 00:14:13.200]  我有個組員寫東西
[00:14:13.200 --> 00:14:15.200]  在WhatsApp群組裏
[00:14:15.200 --> 00:14:16.200]  你也有看的
[00:14:16.200 --> 00:14:18.200]  我有個組員在這裏
[00:14:18.200 --> 00:14:19.200]  但不是你寫
[00:14:19.200 --> 00:14:22.200]  組員問了一個問題
[00:14:22.200 --> 00:14:25.200]  究竟有沒有聽過
[00:14:25.200 --> 00:14:29.200]  可不可以買Labubu
[00:14:29.200 --> 00:14:31.200]  可不可以買Labubu
[00:14:31.200 --> 00:14:33.200]  有些人很驚訝
[00:14:33.200 --> 00:14:35.200]  你跟我一樣胖
[00:14:35.200 --> 00:14:37.200]  當時我問
[00:14:37.200 --> 00:14:39.200]  為甚麼不可以買Labubu
[00:14:39.200 --> 00:14:41.200]  可不可以買Labubu
[00:14:41.200 --> 00:14:43.200]  因為原來在基督教裏
[00:14:43.200 --> 00:14:45.200]  有一個爭議性的討論
[00:14:45.200 --> 00:14:49.200]  原來Labubu是
[00:14:49.200 --> 00:14:52.200]  他姓拿的
[00:14:52.200 --> 00:15:00.200]  原來他是照著一個魔精靈來設計的
[00:15:00.200 --> 00:15:03.200]  他原來是一個魔精靈
[00:15:03.200 --> 00:15:05.200]  所以就有一個爭議
[00:15:05.200 --> 00:15:07.200]  可不可以擁有
[00:15:07.200 --> 00:15:08.200]  可不可以買他
[00:15:08.200 --> 00:15:11.200]  我當然是不懂得回答
[00:15:11.200 --> 00:15:12.200]  因為他不問
[00:15:12.200 --> 00:15:14.200]  我也不知道有這樣的爭議
[00:15:14.200 --> 00:15:17.200]  我便在小組的chat group問
[00:15:17.200 --> 00:15:18.200]  大家有甚麼看法
[00:15:18.200 --> 00:15:21.200]  有些人發表偉論
[00:15:21.200 --> 00:15:24.200]  我真的去問
[00:15:24.200 --> 00:15:26.200]  強大的AI
[00:15:26.200 --> 00:15:30.200]  究竟有甚麼爭議
[00:15:30.200 --> 00:15:33.200]  他說有些人的爭議是
[00:15:33.200 --> 00:15:40.200]  Labubu是參照一個魔精靈
[00:15:40.200 --> 00:15:44.200]  你都設計的
[00:15:44.200 --> 00:15:47.200]  連名字都很相似
[00:15:47.200 --> 00:15:50.200]  名字都很相似
[00:15:50.200 --> 00:15:54.200]  他又說有眼睛
[00:15:54.200 --> 00:15:56.200]  又說有牙齒
[00:15:56.200 --> 00:15:58.200]  我心想今天人都有眼睛
[00:15:58.200 --> 00:16:00.200]  他又說有牙齒
[00:16:00.200 --> 00:16:02.200]  他說所有的基督徒
[00:16:02.200 --> 00:16:04.200]  都覺得不應該擺的
[00:16:04.200 --> 00:16:06.200]  因為如果不是你擺在那裏
[00:16:06.200 --> 00:16:08.200]  你就招鬼
[00:16:08.200 --> 00:16:12.200]  你就被魔鬼留地步
[00:16:12.200 --> 00:16:14.200]  這些話都很大聲
[00:16:14.200 --> 00:16:16.200]  你是不是買了
[00:16:16.200 --> 00:16:19.200]  我們小組有對夫婦
[00:16:19.200 --> 00:16:20.200]  我們去他家
[00:16:20.200 --> 00:16:23.200]  他整個沙發都是
