
[00:00:00.000 --> 00:00:03.160]  各位鏡像姐妹朋友們早安
[00:01:52.920 --> 00:01:56.000]  你的對於天堂的
[00:01:56.000 --> 00:01:58.320]  它的文化它的價值觀
[00:01:58.320 --> 00:02:01.440]  或者天堂要該學什麼
[00:02:01.440 --> 00:02:03.600]  你有沒有學好呢
[00:02:03.600 --> 00:02:04.840]  我常常喜歡講
[00:02:04.840 --> 00:02:05.960]  不然你到了天堂
[00:02:05.960 --> 00:02:09.480]  你會水土不服你知道嗎
[00:02:09.480 --> 00:02:11.360]  所以我們前一段時間
[00:02:11.360 --> 00:02:13.880]  將近四個月
[00:02:13.880 --> 00:02:14.920]  我們在講這些
[00:02:14.920 --> 00:02:19.240]  我們在教了這個新國度移民
[00:02:19.240 --> 00:02:21.760]  就是我們要不再是中國人了
[00:02:21.760 --> 00:02:23.520]  我們不再是美國人了
[00:02:23.520 --> 00:02:24.920]  不再是臺灣人了
[00:02:24.920 --> 00:02:26.360]  不再是西雅圖人了
[00:02:26.360 --> 00:02:28.080]  我們是什麼人啊
[00:02:28.080 --> 00:02:29.360]  天國的民
[00:02:29.360 --> 00:02:30.880]  天國的子民
[00:02:30.880 --> 00:02:32.400]  唯有你們是被解選的
[00:02:32.400 --> 00:02:33.880]  除了是有青春的基石
[00:02:33.880 --> 00:02:35.400]  是聖經的國度
[00:02:35.400 --> 00:02:37.800]  是主神的子民
[00:02:37.800 --> 00:02:38.800]  為了要宣揚
[00:02:38.800 --> 00:02:39.760]  召你們出黑暗
[00:02:39.760 --> 00:02:42.960]  入奇妙光明者的美德
[00:02:42.960 --> 00:02:46.040]  從前你們不是子民
[00:02:46.040 --> 00:02:47.280]  你們不算子民
[00:02:47.280 --> 00:02:49.320]  如今你們成為子民
[00:02:49.320 --> 00:02:51.640]  蒙了連續
[00:02:51.640 --> 00:02:54.200]  這是彼得他說的
[00:02:54.200 --> 00:02:55.080]  已經講完了
[00:02:55.080 --> 00:02:59.080]  我們跟著要來講這個童工訓練
[00:02:59.080 --> 00:03:00.080]  因為就像我說的
[00:03:00.080 --> 00:03:02.080]  我要興起童工
[00:03:02.080 --> 00:03:03.800]  各位聽我今天講完了
[00:03:03.800 --> 00:03:05.320]  你就會知道
[00:03:05.320 --> 00:03:07.920]  教會真的需要童工
[00:03:07.920 --> 00:03:10.360]  牧師需要你們
[00:03:10.360 --> 00:03:11.800]  好不好
[00:03:11.800 --> 00:03:13.360]  那麼你會看到做童工
[00:03:13.360 --> 00:03:15.040]  有什麼好處
[00:03:15.040 --> 00:03:18.400]  做童工會怎麼蒙福
[00:03:18.400 --> 00:03:20.120]  我這樣講好了
[00:03:20.120 --> 00:03:22.040]  你看我跟師母
[00:03:22.040 --> 00:03:23.000]  越來越快樂
[00:03:23.000 --> 00:03:26.520]  其實我們也有很多苦水
[00:03:26.520 --> 00:03:28.640]  其實也有病痛
[00:03:28.640 --> 00:03:30.880]  當我們做這些事情的時候
[00:03:30.880 --> 00:03:33.400]  為神與神童工的時候
[00:03:33.400 --> 00:03:35.640]  祂要我們建造起來
[00:03:35.640 --> 00:03:36.880]  祂供應我們
[00:03:36.880 --> 00:03:37.880]  祂保佑我們
[00:03:37.880 --> 00:03:39.160]  祂帶領我們
[00:03:39.160 --> 00:03:41.120]  所以我有的時候常常喜歡講說
[00:03:41.120 --> 00:03:43.120]  各位
[00:03:43.120 --> 00:03:48.040]  不要輕看神要給我們的
[00:03:48.040 --> 00:03:52.280]  而只是勉勉強強的
[00:03:52.280 --> 00:03:54.880]  乃是真的要與神童工
[00:03:54.880 --> 00:03:56.640]  與教會童工
[00:03:56.640 --> 00:04:01.360]  讓神再一次來賜福給我們
[00:04:01.360 --> 00:04:02.880]  好不好
[00:04:02.880 --> 00:04:04.560]  感謝神讚美神
[00:04:04.560 --> 00:04:06.080]  7月10號禮拜五開始
[00:04:06.080 --> 00:04:07.880]  早上九點半
[00:04:07.880 --> 00:04:10.200]  當地頭禱告阿爸說
[00:04:10.200 --> 00:04:12.840]  你是又真又活的神
[00:04:12.840 --> 00:04:13.640]  是的
[00:04:13.640 --> 00:04:15.920]  我們要求你來再一次
[00:04:15.920 --> 00:04:21.080]  讓我們成為你的童工
[00:04:21.080 --> 00:04:23.080]  讓我們再一次
[00:04:23.080 --> 00:04:26.760]  因著你的恩典祝福與憐憫
[00:04:26.760 --> 00:04:28.240]  能夠讓我們
[00:04:28.240 --> 00:04:31.840]  如僕人怎樣看主人的手
[00:04:31.840 --> 00:04:34.760]  子女如何看祖母的手
[00:04:34.760 --> 00:04:38.040]  照樣我們看耶和華我們的神
[00:04:38.040 --> 00:04:40.480]  直到祂憐憫我們
[00:04:40.480 --> 00:04:41.560]  哈雷勒亞
[00:04:41.560 --> 00:04:43.240]  讓我們來做
[00:04:43.240 --> 00:04:45.920]  在神面前無事的童工
[00:04:45.920 --> 00:04:47.440]  哈雷勒亞
[00:04:47.440 --> 00:04:48.880]  讚美神
[00:04:48.880 --> 00:04:51.200]  禱告奉主耶穌基督的名
[00:04:51.200 --> 00:04:53.440]  阿們
[00:04:53.440 --> 00:04:54.120]  哈雷勒亞
[00:04:54.120 --> 00:04:56.560]  所以我們先要來講
[00:04:56.560 --> 00:04:59.920]  前文教會需要童工
[00:04:59.920 --> 00:05:02.320]  好的
[00:05:02.320 --> 00:05:04.480]  好了教會需要童工
[00:05:04.480 --> 00:05:05.680]  這樣太棒了
[00:05:05.680 --> 00:05:07.600]  這是一個很好的童工
[00:05:07.600 --> 00:05:11.240]  哈哈哈
[00:05:11.240 --> 00:05:15.240]  第一次臨時抓他來
[00:05:15.240 --> 00:05:16.840]  教會是為什麼
[00:05:16.840 --> 00:05:21.000]  教會原文叫做ecclesia
[00:05:21.000 --> 00:05:25.040]  ecc就是英文叫做exit
[00:05:25.040 --> 00:05:27.640]  就是出來出口
[00:05:27.640 --> 00:05:28.640]  對不對
[00:05:28.640 --> 00:05:31.720]  所以教會ecclesia的意思是
[00:05:31.720 --> 00:05:35.800]  耶穌召出來的一群人的聚集
[00:05:35.800 --> 00:05:37.160]  是不是這樣
[00:05:37.160 --> 00:05:41.520]  那麼他們是要跟神跟人來童工
[00:05:41.520 --> 00:05:43.680]  要來建立基督的身體
[00:05:43.680 --> 00:05:45.920]  基督身體就是什麼
[00:05:45.920 --> 00:05:47.200]  教會
[00:05:47.200 --> 00:05:50.440]  所以這個ecclesia的原意是這個樣子
[00:05:50.440 --> 00:05:52.800]  我們以前認不認識
[00:05:52.800 --> 00:05:53.400]  對你爸
[00:05:53.400 --> 00:05:55.240]  我們以前認不認識
[00:05:55.240 --> 00:05:56.320]  所以我們都不認識
[00:05:56.320 --> 00:05:57.640]  我也不知道你的性格
[00:05:57.640 --> 00:05:59.600]  我也不知道你的脾氣
[00:05:59.600 --> 00:06:01.560]  但是
[00:06:01.560 --> 00:06:04.600]  這把我們碰在一起
[00:06:04.600 --> 00:06:06.200]  鐵磨鐵
[00:06:06.200 --> 00:06:08.360]  寶石磨寶石
[00:06:08.360 --> 00:06:09.960]  磨到契合
[00:06:09.960 --> 00:06:11.560]  將來有一天
[00:06:11.560 --> 00:06:14.000]  都在耶路撒冷的城牆上面
[00:06:14.000 --> 00:06:14.520]  那個寶石
[00:06:14.520 --> 00:06:17.640]  所以童工有相同的地方
[00:06:17.640 --> 00:06:19.560]  也有不同的地方
[00:06:19.560 --> 00:06:22.720]  他相同的地方都要有純正的信仰
[00:06:22.720 --> 00:06:24.040]  不是嗎
[00:06:24.040 --> 00:06:25.480]  有沒有共同的信仰
[00:06:25.480 --> 00:06:26.840]  有沒有共同的意向
[00:06:26.840 --> 00:06:28.640]  能不能夠同心
[00:06:28.640 --> 00:06:30.800]  能不能夠走在一道
[00:06:30.800 --> 00:06:34.040]  能不能夠同甘苦共患難
[00:06:34.040 --> 00:06:35.120]  是不是
[00:06:35.120 --> 00:06:37.600]  假如今天是
[00:06:37.600 --> 00:06:39.000]  三餐祝福
[00:06:39.000 --> 00:06:41.200]  我們大家都
[00:06:41.200 --> 00:06:42.400]  哦
[00:06:42.400 --> 00:06:43.560]  人好多
[00:06:43.560 --> 00:06:44.920]  教會好棒好棒
[00:06:44.920 --> 00:06:48.400]  那沒有問題的
[00:06:48.400 --> 00:06:49.800]  乾嘛
[00:06:49.800 --> 00:06:51.960]  但是當碰到
[00:06:51.960 --> 00:06:53.080]  撒辣魔給的打擊
[00:06:53.080 --> 00:06:54.440]  來到土爛領道的時候
[00:06:54.440 --> 00:06:56.760]  你還能不能夠
[00:06:56.760 --> 00:06:58.280]  跟教會在一起呢
[00:06:58.280 --> 00:06:58.960]  這是
[00:06:58.960 --> 00:07:01.560]  我相信我們弟兄姐妹都能的
[00:07:01.560 --> 00:07:03.360]  哈雷路亞讚美神
[00:07:03.360 --> 00:07:05.480]  所以我說我們要興起
[00:07:05.480 --> 00:07:06.880]  哈雷路亞
[00:07:06.880 --> 00:07:08.840]  童工也有不同的地方
[00:07:08.840 --> 00:07:10.600]  對不對
[00:07:10.600 --> 00:07:12.400]  可能是不同的省籍
[00:07:12.400 --> 00:07:13.920]  不同的國籍
[00:07:13.920 --> 00:07:15.440]  甚至於原本都不認識
[00:07:15.440 --> 00:07:16.840]  都不陌生的
[00:07:16.840 --> 00:07:18.920]  背景也不同
[00:07:18.920 --> 00:07:20.000]  恩賜也不同
[00:07:20.000 --> 00:07:21.840]  職位也不同
[00:07:21.840 --> 00:07:22.920]  對不對
[00:07:22.920 --> 00:07:23.800]  等等
[00:07:23.800 --> 00:07:25.440]  但是就像我說
[00:07:25.440 --> 00:07:27.640]  大家在一起磨
[00:07:27.640 --> 00:07:29.440]  而
[00:07:29.440 --> 00:07:31.160]  神賦予我這個權柄
[00:07:31.160 --> 00:07:34.240]  做這個教會的牧師
[00:07:34.240 --> 00:07:37.680]  那麼神可能賦予你這個小組的
[00:07:37.680 --> 00:07:38.880]  小組長
[00:07:38.880 --> 00:07:40.480]  在那個小組裡面
[00:07:40.480 --> 00:07:42.480]  你是小牧人
[00:07:42.480 --> 00:07:45.160]  所以每一個人的職位也不一樣
[00:07:45.160 --> 00:07:47.920]  每一個人的權責也不一樣
[00:07:47.920 --> 00:07:48.880]  是不是
[00:07:48.880 --> 00:07:50.360]  所以這是
[00:07:50.360 --> 00:07:52.520]  我們的童工的意思
[00:07:52.520 --> 00:07:53.880]  是不是
[00:07:53.880 --> 00:07:55.720]  哈雷路亞讚美神
[00:07:55.720 --> 00:07:57.280]  好的我們要與神同工
[00:07:57.280 --> 00:07:58.960]  怎麼說與神同工呢
[00:07:58.960 --> 00:08:02.600]  格林多前書三章六節跟八到十節
[00:08:02.600 --> 00:08:03.720]  讓我們一起來念
[00:08:03.720 --> 00:08:04.480]  好不好
[00:08:04.480 --> 00:08:05.520]  請
[00:08:05.520 --> 00:08:07.480]  亞波羅算什麼
[00:08:07.480 --> 00:08:09.360]  法羅算什麼
[00:08:09.360 --> 00:08:11.360]  無非是質字
[00:08:11.360 --> 00:08:13.600]  摘種的和澆灌的
[00:08:13.600 --> 00:08:15.040]  都是一樣
[00:08:15.040 --> 00:08:16.160]  但將來
[00:08:16.160 --> 00:08:18.800]  個人要照自己的功夫
[00:08:18.800 --> 00:08:20.800]  和自己的賞識
[00:08:20.800 --> 00:08:23.800]  因為我們是與神同工的
[00:08:23.800 --> 00:08:27.000]  你們是神所耕種的田地
[00:08:27.000 --> 00:08:29.120]  所建造的房屋
[00:08:29.120 --> 00:08:31.720]  我照神所給我的恩
[00:08:31.720 --> 00:08:34.520]  好像一個聰明的公投
[00:08:34.520 --> 00:08:36.320]  立好了根基
[00:08:36.320 --> 00:08:38.920]  有別人在上面建造
[00:08:38.920 --> 00:08:41.200]  只是個人要謹慎
[00:08:41.200 --> 00:08:44.160]  怎樣在上面建造
[00:08:44.160 --> 00:08:44.960]  好的
[00:08:44.960 --> 00:08:47.400]  其實這裡我稍微有省下來一點
[00:08:47.400 --> 00:08:49.240]  因為地方空有限
[00:08:49.240 --> 00:08:50.560]  他是說亞波羅算什麼
[00:08:50.560 --> 00:08:51.680]  法羅算什麼
[00:08:51.680 --> 00:08:53.280]  無非是質字
[00:08:53.280 --> 00:08:56.800]  我摘種了亞波羅澆灌
[00:08:56.800 --> 00:08:59.440]  我有神教他增長
[00:08:59.440 --> 00:09:02.480]  澆灌和摘種的都是一樣
[00:09:02.480 --> 00:09:04.000]  都是與神同工
[00:09:04.000 --> 00:09:04.800]  不是嗎
[00:09:04.800 --> 00:09:06.920]  所以這是與神同工的一個
[00:09:06.920 --> 00:09:07.880]  一個真理
[00:09:07.880 --> 00:09:09.800]  這是保羅講出來的
[00:09:09.800 --> 00:09:12.040]  我們雖然是人與人在一起磨
[00:09:12.040 --> 00:09:15.720]  但是我們都是為了這個神
[00:09:15.720 --> 00:09:17.240]  為了基督的身體
[00:09:17.240 --> 00:09:18.040]  不是嗎
[00:09:18.040 --> 00:09:21.640]  我們是與神一起同工
[00:09:21.640 --> 00:09:22.600]  一起工作
[00:09:22.600 --> 00:09:26.080]  做同樣一件事情的
[00:09:26.080 --> 00:09:29.360]  馬可福音十六章二十集
[00:09:29.360 --> 00:09:30.840]  他說什麼
[00:09:30.840 --> 00:09:32.920]  他說門徒出去
[00:09:32.920 --> 00:09:34.560]  到處宣傳福音
[00:09:34.560 --> 00:09:36.560]  組合他們同工
[00:09:36.560 --> 00:09:38.880]  用神跡隨著
[00:09:38.880 --> 00:09:42.120]  證實所傳的道
[00:09:42.120 --> 00:09:44.920]  當我們與神同工的時候
[00:09:44.920 --> 00:09:48.840]  神會用神跡跟著我們
[00:09:48.840 --> 00:09:51.400]  因為我們是與神同工
[00:09:51.400 --> 00:09:54.120]  與他同行
[00:09:54.120 --> 00:09:56.360]  所以他會把他的恩典祝福
[00:09:56.360 --> 00:09:58.080]  憐憫灌在我們身上
[00:09:58.080 --> 00:09:59.800]  就好像耶穌自己講的
[00:09:59.800 --> 00:10:01.760]  等一下我們會講到他說
[00:10:01.760 --> 00:10:04.240]  天上地下所有權柄都賜給我了
[00:10:04.240 --> 00:10:06.680]  所以我也賜給你們
[00:10:06.680 --> 00:10:08.960]  你們去跟我做這些事情
[00:10:08.960 --> 00:10:10.880]  太棒了
[00:10:10.880 --> 00:10:14.600]  所以當我們願意為教會
[00:10:14.600 --> 00:10:16.200]  跟教會來做同工的時候
[00:10:16.200 --> 00:10:18.920]  願意擺上的時候
[00:10:18.920 --> 00:10:20.680]  他會把各式各樣的
[00:10:20.680 --> 00:10:23.880]  恩典祝福加在我們身上
[00:10:23.880 --> 00:10:25.680]  更何況
[00:10:25.680 --> 00:10:26.960]  他這裡說
[00:10:26.960 --> 00:10:29.080]  萬事都互相效力
[00:10:29.080 --> 00:10:29.960]  剛才我們讀的
[00:10:29.960 --> 00:10:34.800]  他說都是為了建立基督的身體
[00:10:34.800 --> 00:10:36.440]  而萬事都互相效力
[00:10:36.440 --> 00:10:38.200]  這句話的意思是說
[00:10:38.200 --> 00:10:42.040]  萬事一起工作得益處
[00:10:42.040 --> 00:10:45.200]  All things work together well
[00:10:45.200 --> 00:10:46.320]  就是說
[00:10:46.320 --> 00:10:47.840]  你可能是做攝影的
[00:10:47.840 --> 00:10:49.120]  你可能是做power pole
[00:10:49.120 --> 00:10:50.320]  你可能是掃地的
[00:10:50.320 --> 00:10:51.760]  你可能是做飯做菜
[00:10:51.760 --> 00:10:53.360]  你可能是做清盤菜
[00:10:53.360 --> 00:10:56.200]  但是All things work together well
[00:10:56.200 --> 00:10:57.360]  大家一起做
[00:10:57.360 --> 00:10:59.360]  湊起來好漂亮
[00:10:59.360 --> 00:11:01.360]  是不是
[00:11:01.360 --> 00:11:02.560]  是的
[00:11:02.560 --> 00:11:04.960]  那麼我們與神同工是說
[00:11:04.960 --> 00:11:09.760]  我們與工作並進
[00:11:09.760 --> 00:11:11.800]  那麼剛才我們讀的
[00:11:11.800 --> 00:11:13.840]  他有一句話他說
[00:11:13.840 --> 00:11:16.520]  他說其實我們與神同工
[00:11:16.520 --> 00:11:20.680]  神他是把我們建造
[00:11:20.680 --> 00:11:21.800]  在他的盤石上面
[00:11:21.800 --> 00:11:24.320]  好像建造房屋一樣
[00:11:24.320 --> 00:11:25.880]  所以當我們與神同工的時候
[00:11:25.880 --> 00:11:27.640]  我們覺得我們付出了努力
[00:11:27.640 --> 00:11:28.520]  付出了勞力
[00:11:28.520 --> 00:11:31.000]  其實呢
[00:11:31.000 --> 00:11:33.720]  他是在跟蹤我們
[00:11:33.720 --> 00:11:34.880]  對不對
[00:11:34.880 --> 00:11:35.760]  我記得以前我小時候
[00:11:35.760 --> 00:11:36.360]  我騎車的時候
[00:11:36.360 --> 00:11:40.160]  我兒子就喜歡跑來要幫忙
[00:11:40.160 --> 00:11:42.680]  我說他能不能去幫我提點水
[00:11:42.680 --> 00:11:44.800]  那個水桶
[00:11:44.800 --> 00:11:46.320]  後來我才發現那麼一點點水
[00:11:46.320 --> 00:11:48.920]  其實對他來講都很困難
[00:11:48.920 --> 00:11:51.240]  我就過去
[00:11:51.240 --> 00:11:53.080]  他抱著水桶裝了水
[00:11:53.080 --> 00:11:55.000]  我就把他整個抱起來
[00:11:55.000 --> 00:11:57.360]  然後底下扶著水桶
[00:11:57.360 --> 00:11:59.800]  然後再走到車子那邊去
[00:11:59.800 --> 00:12:03.720]  然後他認為他幫爸爸做了很大的事情
[00:12:03.720 --> 00:12:06.200]  提了水桶來幫爸爸洗車子
[00:12:06.200 --> 00:12:08.120]  拿個東西在那邊刷一面
[00:12:08.120 --> 00:12:09.920]  玩也很好
[00:12:09.920 --> 00:12:11.080]  我們神就是這樣子
[00:12:11.080 --> 00:12:15.520]  當我們為神做的時候呢
[00:12:15.520 --> 00:12:16.600]  當我們與神同工
[00:12:16.600 --> 00:12:19.040]  當我們跟教會同工
[00:12:19.040 --> 00:12:20.240]  當我們在教會裡面
[00:12:20.240 --> 00:12:20.960]  大家同工
[00:12:20.960 --> 00:12:24.240]  一起來為神工作的時候呢
[00:12:24.240 --> 00:12:27.440]  就好像小孩子幫爸爸洗車一樣
[00:12:27.440 --> 00:12:28.520]  我們的神
[00:12:28.520 --> 00:12:31.880]  祂會把能力加給你的
[00:12:31.880 --> 00:12:33.640]  是吧
[00:12:33.640 --> 00:12:36.240]  這個同工
[00:12:36.240 --> 00:12:38.760]  讓我學到好多東西
[00:12:38.760 --> 00:12:39.560]  是吧
[00:12:39.560 --> 00:12:41.720]  所以讓我用攝影機是很便宜
[00:12:41.720 --> 00:12:43.760]  你看這個小小的攝影機啊
[00:12:43.760 --> 00:12:46.200]  很便宜啦
[00:12:46.200 --> 00:12:48.920]  那個時候買的時候捨不得錢
[00:12:48.920 --> 00:12:50.840]  現在比較貴一點的
[00:12:50.840 --> 00:12:52.000]  差不多要兩千塊
[00:12:52.000 --> 00:12:56.320]  哇那個像素又清楚
[00:12:56.320 --> 00:12:58.840]  又顏色又鮮豔
[00:12:58.840 --> 00:13:01.280]  哪一天我們說不定就可以再換一個
[00:13:01.280 --> 00:13:03.200]  對不對
[00:13:03.200 --> 00:13:05.000]  可以換一個好的
[00:13:05.000 --> 00:13:07.920]  現在這個勉勉強強
[00:13:07.920 --> 00:13:09.360]  所以
[00:13:09.360 --> 00:13:13.800]  我們與神同工是小孩子幫爸爸洗車
[00:13:13.800 --> 00:13:15.920]  絕對不會少了你的
[00:13:15.920 --> 00:13:16.760]  是不是
[00:13:16.760 --> 00:13:17.720]  你學到了
[00:13:17.720 --> 00:13:19.400]  神而且把能力給你了
[00:13:19.400 --> 00:13:21.560]  神給你更健康的身體
[00:13:21.560 --> 00:13:24.520]  而我們將來會得獎賞
[00:13:24.520 --> 00:13:26.000]  就像保羅說的
[00:13:26.000 --> 00:13:28.000]  我栽種了亞波羅膠罐
[00:13:28.000 --> 00:13:29.440]  但是
[00:13:29.440 --> 00:13:30.640]  神叫他生長
[00:13:30.640 --> 00:13:34.800]  而且栽種了膠罐的都要得獎賞
[00:13:34.800 --> 00:13:36.280]  是不是
[00:13:36.280 --> 00:13:39.040]  所以這是與神同工這第一點
[00:13:39.040 --> 00:13:41.160]  要跟各位解釋的
[00:13:41.160 --> 00:13:42.920]  那麼與神同工
[00:13:42.920 --> 00:13:44.680]  我們當然我們做神的工作
[00:13:44.680 --> 00:13:47.960]  我們希望能夠有五重職份不是嗎
[00:13:47.960 --> 00:13:50.520]  這裡有禹夫守書四章十一節
[00:13:50.520 --> 00:13:52.360]  他說一起來唸
[00:13:52.360 --> 00:13:53.680]  他所賜的
[00:13:53.680 --> 00:13:56.040]  有使徒有先知
[00:13:56.040 --> 00:13:59.800]  有傳福音的有牧師和教師
[00:13:59.800 --> 00:14:01.640]  為要成全聖徒
[00:14:01.640 --> 00:14:03.240]  各盡其職
[00:14:03.240 --> 00:14:05.400]  建立基督的身體
[00:14:05.400 --> 00:14:08.600]  只等到我們眾人在真道上
[00:14:08.600 --> 00:14:10.040]  同歸於一
[00:14:10.040 --> 00:14:12.200]  認識神的兒子
[00:14:12.200 --> 00:14:14.200]  得以長大成人
[00:14:14.200 --> 00:14:17.360]  滿有基督長成的聲量
[00:14:17.360 --> 00:14:18.760]  好的
[00:14:18.760 --> 00:14:21.360]  必須要說是這裡呢
[00:14:21.360 --> 00:14:24.840]  基督長成的聲量是什麼
[00:14:24.840 --> 00:14:26.280]  聖經上面有講
[00:14:26.280 --> 00:14:27.640]  他說
[00:14:27.640 --> 00:14:29.280]  耶穌的智慧與聲量
[00:14:29.280 --> 00:14:31.520]  並使神與人喜於他的心
[00:14:31.520 --> 00:14:33.960]  都一起增長
[00:14:33.960 --> 00:14:34.800]  聖經上面說
[00:14:34.800 --> 00:14:38.760]  用使徒跟先知為
[00:14:38.760 --> 00:14:41.560]  即使耶穌是仿角頭快死
[00:14:41.560 --> 00:14:44.280]  還建立基督的身體
[00:14:44.280 --> 00:14:47.320]  一致要到在真道上同歸於一
[00:14:47.320 --> 00:14:49.440]  認識神的兒子
[00:14:49.440 --> 00:14:50.960]  得以長大成人
[00:14:50.960 --> 00:14:54.160]  滿有基督長成的聲量
[00:14:54.160 --> 00:14:55.680]  哇
[00:14:55.680 --> 00:14:59.000]  你如果說把這個當作是恩賜看的話
[00:14:59.000 --> 00:15:01.080]  你會很好過
[00:15:01.080 --> 00:15:01.880]  我是使徒
[00:15:01.880 --> 00:15:02.680]  我是先知
[00:15:02.680 --> 00:15:05.280]  我是幹什麼
[00:15:05.280 --> 00:15:07.160]  但是你等一下看就知道
[00:15:07.160 --> 00:15:08.600]  不只這些啦
[00:15:08.600 --> 00:15:10.960]  不只五重職份了
[00:15:10.960 --> 00:15:12.320]  五重職份幾乎上
[00:15:12.320 --> 00:15:15.120]  幾乎現在很少有五重職份了
[00:15:15.120 --> 00:15:17.200]  牧師還可以說有啦
[00:15:17.200 --> 00:15:19.840]  但是牧師也不盡完美嘛
[00:15:19.840 --> 00:15:20.240]  對不對
[00:15:20.240 --> 00:15:22.800]  傳福音的也很難說啦
[00:15:22.800 --> 00:15:23.080]  對不對
[00:15:23.080 --> 00:15:24.360]  我看到傳福音的
[00:15:24.360 --> 00:15:25.440]  你不是說
[00:15:25.440 --> 00:15:26.440]  我看到傳福音的
[00:15:26.440 --> 00:15:26.920]  來來來
[00:15:26.920 --> 00:15:27.800]  他拿一個包包
[00:15:27.800 --> 00:15:29.200]  一上車
[00:15:29.200 --> 00:15:31.400]  就包包裡面的單張就拿出來
[00:15:31.400 --> 00:15:32.760]  一下車
[00:15:32.760 --> 00:15:35.080]  一半車上人就跟他信耶穌了
[00:15:35.080 --> 00:15:36.240]  這麼厲害了
[00:15:36.240 --> 00:15:37.560]  你知道嗎
[00:15:37.560 --> 00:15:40.920]  那使徒
[00:15:40.920 --> 00:15:41.880]  好像不錯嘛
[00:15:41.880 --> 00:15:42.600]  哦
[00:15:42.600 --> 00:15:44.800]  這
[00:15:44.800 --> 00:15:46.200]  走在最前面的
[00:15:46.200 --> 00:15:47.280]  帶領著教會
[00:15:47.280 --> 00:15:50.160]  然後先知指點迷徑的
[00:15:50.160 --> 00:15:51.080]  但是你知道嗎
[00:15:51.080 --> 00:15:53.200]  使徒人家講說
[00:15:53.200 --> 00:15:56.120]  死掉的基督徒啊
[00:15:56.120 --> 00:15:58.160]  那個
[00:15:58.160 --> 00:16:00.360]  活的不再是自己啦
[00:16:00.360 --> 00:16:03.320]  那整個人就為神去死啦
[00:16:03.320 --> 00:16:04.240]  像保羅一樣
[00:16:04.240 --> 00:16:05.160]  被人家打死
[00:16:05.160 --> 00:16:06.320]  被人家罵死
[00:16:06.320 --> 00:16:07.080]  家也沒有
[00:16:07.080 --> 00:16:08.760]  這才叫使徒啊
[00:16:08.760 --> 00:16:13.640]  我是講的比較嚴格一點的講
[00:16:13.640 --> 00:16:16.640]  牧師
[00:16:16.640 --> 00:16:19.920]  牧師跟教師現在還比較有
[00:16:19.920 --> 00:16:23.360]  傳福音的也還有
[00:16:23.360 --> 00:16:24.240]  但是牧師
[00:16:24.240 --> 00:16:25.480]  我跟你講
[00:16:25.480 --> 00:16:26.200]  所以我說
[00:16:26.200 --> 00:16:29.160]  真的你們要跟牧師同工啊
