
[00:00:00.000 --> 00:00:03.000]  浩鼎姐妹,早晨!平安!
[00:05:01.000 --> 00:05:03.000]  都會覺得
[00:05:03.000 --> 00:05:08.000]  這些卷書是有點仇苦的感覺
[00:05:08.000 --> 00:05:11.000]  因為很勞碌又勞苦
[00:05:11.000 --> 00:05:15.000]  有很多很嘆息的感覺
[00:05:15.000 --> 00:05:17.000]  但原來傳道書
[00:05:17.000 --> 00:05:20.000]  又連上猶太人一個節期
[00:05:20.000 --> 00:05:22.000]  就是駐棚節
[00:05:22.000 --> 00:05:25.000]  駐棚節是很開心的節日
[00:05:25.000 --> 00:05:29.000]  同時間慶祝豐收
[00:05:29.000 --> 00:05:34.000]  又紀念以色列人怎麼經歷出埃及
[00:05:34.000 --> 00:05:38.000]  神救贖他們圍爐的四百年
[00:05:38.000 --> 00:05:41.000]  出埃及進到應許之地
[00:05:41.000 --> 00:05:45.000]  上帝怎麼帶領他們走過曠野的路
[00:05:45.000 --> 00:05:47.000]  這個曠野的路有四十年
[00:05:47.000 --> 00:05:49.000]  去紀念上帝的救贖
[00:05:49.000 --> 00:05:53.000]  他們在曠野裡面就住在盤旅
[00:05:53.000 --> 00:05:57.000]  然後上帝有不同的供應
[00:05:57.000 --> 00:05:59.000]  給他們一無所權
[00:05:59.000 --> 00:06:01.000]  以至他們要紀念
[00:06:01.000 --> 00:06:04.000]  就放在駐棚節裡面
[00:06:04.000 --> 00:06:07.000]  去紀念上帝的拯救和恩典
[00:06:07.000 --> 00:06:10.000]  駐棚節也是收藏節
[00:06:10.000 --> 00:06:14.000]  他們紀念上帝怎麼供應大地的豐盛
[00:06:14.000 --> 00:06:16.000]  讓他們有雨水又豐收
[00:06:16.000 --> 00:06:22.000]  所以獻情有很多新鮮的收成給上帝
[00:06:22.000 --> 00:06:28.000]  今天的獻花、插花有果實
[00:06:28.000 --> 00:06:30.000]  很感謝主
[00:06:30.000 --> 00:06:34.000]  讓我們看到上帝讓我們有果實
[00:06:34.000 --> 00:06:36.000]  是有豐收
[00:06:36.000 --> 00:06:39.000]  而在傳道書裡面那種唏噓嘆息
[00:06:39.000 --> 00:06:43.000]  會不會都是連結豐收這個石果
[00:06:43.000 --> 00:06:45.000]  就是我們人生裡面
[00:06:45.000 --> 00:06:48.000]  也是經歷上帝給我們人生的豐收
[00:06:48.000 --> 00:06:52.000]  在人生的歷練裡面
[00:06:52.000 --> 00:06:56.000]  越年紀大去看傳道書
[00:06:56.000 --> 00:06:58.000]  就會答得越有味
[00:06:58.000 --> 00:07:02.000]  我都覺得很認同
[00:07:02.000 --> 00:07:05.000]  十幾歲剛信耶穌的時候
[00:07:05.000 --> 00:07:07.000]  完全不知道他在說什麼
[00:07:07.000 --> 00:07:09.000]  看得黑眼瞓的
[00:07:09.000 --> 00:07:11.000]  是不會看得下的
[00:07:11.000 --> 00:07:14.000]  但是現在年紀又大了
[00:07:14.000 --> 00:07:16.000]  我都四十幾歲人了
[00:07:16.000 --> 00:07:18.000]  再看的時候
[00:07:18.000 --> 00:07:21.000]  又真的是一番滋味在心頭
[00:07:21.000 --> 00:07:25.000]  鼓勵大家都可以再重閱傳道書
[00:07:25.000 --> 00:07:28.000]  體會一下上帝在我們人生裡面
[00:07:28.000 --> 00:07:31.000]  一些的帶領、一些的恩典
[00:07:31.000 --> 00:07:36.000]  傳道書作者我們一直都有一個教導
[00:07:36.000 --> 00:07:38.000]  那個作者
[00:07:38.000 --> 00:07:40.000]  作者就在經文
[00:07:40.000 --> 00:07:41.000]  我們看看經文
[00:07:41.000 --> 00:07:44.000]  在傳道書一章一至三節
[00:07:44.000 --> 00:07:46.000]  第一節說
[00:07:46.000 --> 00:07:48.000]  在耶路撒冷作王大衛的兒子
[00:07:48.000 --> 00:07:50.000]  傳道者的言語
[00:07:50.000 --> 00:07:54.000]  傳道者就是這個作者
[00:07:54.000 --> 00:07:57.000]  這個作者究竟是誰呢
[00:07:57.000 --> 00:07:59.000]  這裡似乎有些揭示
[00:07:59.000 --> 00:08:02.000]  說是耶路撒冷作王大衛的兒子
[00:08:02.000 --> 00:08:04.000]  大家都猜到吧
[00:08:04.000 --> 00:08:06.000]  就是所羅門
[00:08:06.000 --> 00:08:09.000]  但是現在近代一些聖經學者就說
[00:08:09.000 --> 00:08:14.000]  似乎看回一些作品的日期風格
[00:08:14.000 --> 00:08:17.000]  又不像是所羅門自己本人
[00:08:17.000 --> 00:08:20.000]  因為又說所羅門去年老的時候
[00:08:20.000 --> 00:08:22.000]  都是衰敗
[00:08:22.000 --> 00:08:28.000]  又怎樣去說得那麼有屬靈異異的作品呢
[00:08:28.000 --> 00:08:32.000]  又說是一些慕名的作品
[00:08:32.000 --> 00:08:36.000]  只不過是想有一個權威性
[00:08:36.000 --> 00:08:40.000]  而帶動這個作品讓人去閱讀
[00:08:40.000 --> 00:08:42.000]  但觀物論作者是誰
[00:08:42.000 --> 00:08:45.000]  但是他能夠成為聖經六十六卷
[00:08:45.000 --> 00:08:50.000]  一個正典的聖經上帝給我們的
[00:08:50.000 --> 00:08:55.000]  是上帝使用聖經提醒我們
[00:08:55.000 --> 00:08:57.000]  聖經是神所密使的
[00:08:57.000 --> 00:09:02.000]  上帝所說的一點一劃都不能廢去
[00:09:02.000 --> 00:09:07.000]  上帝所揭示的也是帶著權柄和能力
[00:09:07.000 --> 00:09:12.000]  讓我們都是存著謙卑的心去閱讀傳道書
[00:09:12.000 --> 00:09:17.000]  並且傳道者透過個人生命的歷練
[00:09:17.000 --> 00:09:21.000]  來觀察所得的一些體會
[00:09:21.000 --> 00:09:26.000]  也成為我們閱讀的每一個
[00:09:26.000 --> 00:09:30.000]  去反思人生的一種推動力
[00:09:30.000 --> 00:09:36.000]  傳道者說「虛空的虛空」
[00:09:36.000 --> 00:09:38.000]  「虛空的虛空」
[00:09:38.000 --> 00:09:40.000]  「凡事都是虛空」
[00:09:40.000 --> 00:09:44.000]  有多少個虛空呢?
[00:09:44.000 --> 00:09:49.000]  有五個虛空
[00:09:49.000 --> 00:09:52.000]  傳道書一開始就說虛空
[00:09:52.000 --> 00:09:56.000]  為何會與歡樂的駐棚節連上關係呢?
[00:09:56.000 --> 00:10:01.000]  傳道者被引人入勝,想尋問、了解
[00:10:01.000 --> 00:10:05.000]  原來在傳道者觀察大地的時候
[00:10:05.000 --> 00:10:08.000]  人事物都似乎是虛空
[00:10:08.000 --> 00:10:10.000]  好像沒甚麼意義
[00:10:10.000 --> 00:10:11.000]  就問了一個問題
[00:10:11.000 --> 00:10:13.000]  第三節說
[00:10:13.000 --> 00:10:16.000]  人一切的勞碌
[00:10:16.000 --> 00:10:19.000]  就是他在日光之下的勞碌
[00:10:19.000 --> 00:10:22.000]  有甚麼益處呢?
[00:10:22.000 --> 00:10:26.000]  今天想引發大家思想
[00:10:26.000 --> 00:10:29.000]  勞碌是為了甚麼呢?
[00:10:29.000 --> 00:10:31.000]  有甚麼益處呢?
[00:10:31.000 --> 00:10:33.000]  有甚麼意義呢?
[00:10:33.000 --> 00:10:36.000]  我們看虛空的字,為甚麼呢?
[00:10:36.000 --> 00:10:39.000]  虛空這個字在希伯來文中
[00:10:39.000 --> 00:10:41.000]  我們看一看
[00:10:41.000 --> 00:10:46.000]  是氣息,蒸氣,雲霧
[00:10:46.000 --> 00:10:47.000]  氣息是甚麼?
[00:10:47.000 --> 00:10:50.000]  一吸,一呼
[00:10:50.000 --> 00:10:52.000]  沒有了
[00:10:52.000 --> 00:10:54.000]  蒸氣是很熱的
[00:10:54.000 --> 00:10:56.000]  空氣上升,很熱的熱
[00:10:56.000 --> 00:10:58.000]  空氣上升,蒸氣見到
[00:10:58.000 --> 00:11:01.000]  然後就會冷凍,沒有了
[00:11:01.000 --> 00:11:03.000]  雲霧又是甚麼?
[00:11:03.000 --> 00:11:07.000]  一秒之間又過去
[00:11:07.000 --> 00:11:09.000]  會散開的雲霧
[00:11:09.000 --> 00:11:11.000]  是短暫的
[00:11:11.000 --> 00:11:14.000]  是一瞬之間的
[00:11:14.000 --> 00:11:16.000]  很多事情發生
[00:11:16.000 --> 00:11:18.000]  都是一瞬之間
[00:11:18.000 --> 00:11:21.000]  都是過去,是短暫的
[00:11:21.000 --> 00:11:26.000]  而在這個傳道書一開始說虛空
[00:11:26.000 --> 00:11:30.000]  接著就列出一些虛空的項目
[00:11:30.000 --> 00:11:32.000]  我就歸納了幾點
[00:11:32.000 --> 00:11:35.000]  由第一章到第二章裡
[00:11:35.000 --> 00:11:37.000]  我歸納了幾點給大家看
[00:11:37.000 --> 00:11:39.000]  第一,就是人的智慧和知識
[00:11:39.000 --> 00:11:41.000]  傳道者會覺得
[00:11:41.000 --> 00:11:43.000]  智慧和知識都是
[00:11:43.000 --> 00:11:45.000]  會轉變,都是過去的
[00:11:45.000 --> 00:11:48.000]  都是雲霧一樣
[00:11:48.000 --> 00:11:50.000]  都是一聲嘆息
[00:11:50.000 --> 00:11:52.000]  沒有甚麼意義的
[00:11:52.000 --> 00:11:54.000]  我們人都會覺得很多的安全感
[00:11:54.000 --> 00:11:56.000]  要去追求
[00:11:56.000 --> 00:11:58.000]  要追求知識,聰明
[00:11:58.000 --> 00:12:01.000]  特別我們有玩遊戲
[00:12:01.000 --> 00:12:03.000]  玩七級豬的遊戲
[00:12:03.000 --> 00:12:05.000]  永遠都不想做豬
[00:12:05.000 --> 00:12:08.000]  因為豬覺得很大壓力
[00:12:08.000 --> 00:12:11.000]  不想做豬,要做聰明的
[00:12:11.000 --> 00:12:13.000]  玩IQ題又很緊張
[00:12:13.000 --> 00:12:15.000]  即是我自己
[00:12:15.000 --> 00:12:17.000]  因為我經常玩IQ題
[00:12:17.000 --> 00:12:19.000]  永遠都想不到
[00:12:19.000 --> 00:12:23.000]  人都有一些安全感
[00:12:23.000 --> 00:12:26.000]  覺得要聰明點好
[00:12:26.000 --> 00:12:29.000]  有智慧,有知識是好
[00:12:29.000 --> 00:12:31.000]  不斷去追求
[00:12:31.000 --> 00:12:34.000]  但這只是人覺得的安全感
[00:12:34.000 --> 00:12:37.000]  第二,就是享樂
[00:12:37.000 --> 00:12:40.000]  包括感官的暢快
[00:12:40.000 --> 00:12:43.000]  擁有產業
[00:12:43.000 --> 00:12:45.000]  覺得是很開心,很舒服的
[00:12:45.000 --> 00:12:47.000]  一個大屋
[00:12:47.000 --> 00:12:49.000]  裝修得很舒服的地方
[00:12:49.000 --> 00:12:51.000]  住得很舒服的地方
[00:12:51.000 --> 00:12:54.000]  擁有自己的財產
[00:12:54.000 --> 00:12:57.000]  外面的人都會
[00:12:57.000 --> 00:12:59.000]  「財色宴樂」
[00:12:59.000 --> 00:13:02.000]  「飲宴」、「飲酒」
[00:13:02.000 --> 00:13:04.000]  這些令自己
[00:13:04.000 --> 00:13:07.000]  身心靈都覺得會暢快
[00:13:07.000 --> 00:13:09.000]  而去享受,去追求
[00:13:09.000 --> 00:13:11.000]  傳道者都覺得是虛空的
[00:13:11.000 --> 00:13:13.000]  然後呢
[00:13:13.000 --> 00:13:16.000]  「智慧人」和「愚昧人」
[00:13:16.000 --> 00:13:18.000]  的結局去看
[00:13:18.000 --> 00:13:20.000]  他們的觀察都是一樣的
[00:13:20.000 --> 00:13:22.000]  去到下一個世代
[00:13:22.000 --> 00:13:24.000]  都是沒有人紀念的
[00:13:24.000 --> 00:13:26.000]  除非我們要說
[00:13:26.000 --> 00:13:28.000]  歷史偉人除外
[00:13:28.000 --> 00:13:30.000]  一般的平民百姓、大眾
[00:13:30.000 --> 00:13:32.000]  你是「智慧人」、「愚昧人」
[00:13:32.000 --> 00:13:35.000]  怎樣都好,結局都是一樣
[00:13:35.000 --> 00:13:37.000]  是要離開這個世界
[00:13:37.000 --> 00:13:40.000]  並且都是沒有人再去紀念的
[00:13:40.000 --> 00:13:42.000]  又覺得挺正確的
[00:13:42.000 --> 00:13:45.000]  有時我們都會去一些墳場、墳墓
[00:13:45.000 --> 00:13:48.000]  去拜祭的人
[00:13:48.000 --> 00:13:50.000]  去下一代、再下一代
[00:13:50.000 --> 00:13:52.000]  有沒有第三、第四代還記不記得
[00:13:52.000 --> 00:13:55.000]  一年你自己的先祖都會比較少
[00:13:55.000 --> 00:13:58.000]  又很真實
[00:13:58.000 --> 00:14:01.000]  另外就是「勞碌」的成果
[00:14:01.000 --> 00:14:04.000]  亦都不知道給誰
[00:14:04.000 --> 00:14:06.000]  即是走了之後離開這個世界
[00:14:06.000 --> 00:14:08.000]  你的財產可能是給你的後人
[00:14:08.000 --> 00:14:10.000]  你「勞碌」得來的成果
[00:14:10.000 --> 00:14:12.000]  都是帶不走
[00:14:12.000 --> 00:14:14.000]  或者甚至乎這個「勞碌」
[00:14:14.000 --> 00:14:17.000]  是給了一些未去「勞碌」過的人
[00:14:17.000 --> 00:14:19.000]  去享用你的「勞碌」
[00:14:19.000 --> 00:14:22.000]  所以好像很虛空
[00:14:22.000 --> 00:14:25.000]  傳道者就是這樣說
[00:14:25.000 --> 00:14:28.000]  接著我們就看一看經文
[00:14:28.000 --> 00:14:31.000]  在第二章的二十二
[00:14:31.000 --> 00:14:36.000]  我們再看下一章
[00:14:36.000 --> 00:14:41.000]  我們先看這章
[00:14:41.000 --> 00:14:45.000]  人在日光之下淚心
[00:14:45.000 --> 00:14:49.000]  在他一切的「勞碌」上得著什麼呢
[00:14:49.000 --> 00:14:52.000]  接著就是說
[00:14:52.000 --> 00:14:55.000]  因為他天天的憂慮
[00:14:55.000 --> 00:14:58.000]  他的勞苦成為仇犯
[00:14:58.000 --> 00:15:01.000]  連夜間心也不安
[00:15:01.000 --> 00:15:03.000]  這也是「虛空」
[00:15:03.000 --> 00:15:06.000]  在日光之下
[00:15:06.000 --> 00:15:09.000]  即是在人類生活的裏面
[00:15:09.000 --> 00:15:11.000]  那種「勞碌」、「淚心」
[00:15:11.000 --> 00:15:13.000]  在一切「勞碌」裏面
[00:15:13.000 --> 00:15:15.000]  有什麼益處呢
[00:15:15.000 --> 00:15:17.000]  因為他天天的憂慮
[00:15:17.000 --> 00:15:19.000]  他的勞苦成為仇犯
[00:15:19.000 --> 00:15:22.000]  連夜間心也不安
[00:15:22.000 --> 00:15:24.000]  這也是「虛空」
[00:15:24.000 --> 00:15:26.000]  在「虛空」的項目裏面
[00:15:26.000 --> 00:15:30.000]  原來是會成為我們「勞碌」的
[00:15:30.000 --> 00:15:33.000]  令我們的心很累
[00:15:33.000 --> 00:15:38.000]  那些事情會令我們的心很煩
[00:15:38.000 --> 00:15:44.000]  這些煩甚至乎是令我們不安
[00:15:44.000 --> 00:15:49.000]  這個不安是心靈裏面有痛苦
[00:15:49.000 --> 00:15:51.000]  心靈裏面有掙扎
[00:15:51.000 --> 00:15:53.000]  睡得不好
[00:15:53.000 --> 00:15:56.000]  想到一些事情
[00:15:56.000 --> 00:15:59.000]  令自己覺得好像被欺壓
[00:15:59.000 --> 00:16:01.000]  覺得受委屈
[00:16:01.000 --> 00:16:04.000]  很不公平、很不公義
[00:16:04.000 --> 00:16:07.000]  甚至令我們覺得很傷心、很悲傷
[00:16:07.000 --> 00:16:09.000]  覺得很失落
[00:16:09.000 --> 00:16:11.000]  甚至乎覺得很憤怒
[00:16:11.000 --> 00:16:15.000]  都是一種「勞苦」
[00:16:15.000 --> 00:16:18.000]  或者我們又會覺得身體很累
[00:16:18.000 --> 00:16:20.000]  工作做得很累
[00:16:20.000 --> 00:16:22.000]  很疲倦
[00:16:22.000 --> 00:16:24.000]  很身骨痛
[00:16:24.000 --> 00:16:28.000]  身體令你覺得很不舒服
[00:16:28.000 --> 00:16:31.000]  原來那個「勞苦」是心靈裏面有的
[00:16:31.000 --> 00:16:37.000]  還有身體上也帶來很多的不舒服
[00:16:37.000 --> 00:16:42.000]  原來在傳道者的觀察裏面也看到這些
[00:16:42.000 --> 00:16:44.000]  我們有沒有這樣的經驗呢?
[00:16:44.000 --> 00:16:46.000]  我們回看上一章
[00:16:46.000 --> 00:16:52.000]  第三節一章三節說人的勞碌
[00:16:52.000 --> 00:16:54.000]  就是他在日光之下的勞碌
[00:16:54.000 --> 00:16:57.000]  剛才我們提過有什麼益處
[00:16:57.000 --> 00:16:59.000]  就是那個勞碌
[00:16:59.000 --> 00:17:01.000]  我們剛才說的日光之下
[00:17:01.000 --> 00:17:03.000]  就是我們人類的生活
[00:17:03.000 --> 00:17:05.000]  在日光之下、太陽之下生活
[00:17:05.000 --> 00:17:08.000]  這個勞碌是用了
[00:17:08.000 --> 00:17:10.000]  希伯來文是用了未完成式
[00:17:10.000 --> 00:17:16.000]  就是說這個勞碌、這個作工、這個辛勞的工作
[00:17:16.000 --> 00:17:21.000]  是不會停止的
[00:17:21.000 --> 00:17:24.000]  是好像沒完沒了的
[00:17:24.000 --> 00:17:27.000]  是一個沒完沒了的狀況
[00:17:27.000 --> 00:17:34.000]  我們再看下一章的power point
[00:17:34.000 --> 00:17:37.000]  剛才我們讀經文
[00:17:37.000 --> 00:17:39.000]  我們今天進入信息的經文裏面
[00:17:39.000 --> 00:17:42.000]  傳道書三章九節一開始說
[00:17:42.000 --> 00:17:45.000]  這樣看來做事的人
[00:17:45.000 --> 00:17:48.000]  在他的勞碌上有什麼益處呢?
[00:17:48.000 --> 00:17:52.000]  就是說這個益處是對做事的人
[00:17:52.000 --> 00:17:56.000]  感覺勞碌工作、感覺勞苦的人
[00:17:56.000 --> 00:17:58.000]  有什麼益處呢?
[00:17:58.000 --> 00:18:00.000]  是為了什麼呢?
[00:18:00.000 --> 00:18:03.000]  似乎這個勞碌剛才讀這麼久
[00:18:03.000 --> 00:18:05.000]  也很負面
[00:18:05.000 --> 00:18:07.000]  我們一起去思想
[00:18:07.000 --> 00:18:12.000]  我用了三個重點來和大家思想這個題目
[00:18:12.000 --> 00:18:14.000]  我們的勞碌是怎樣去看呢?
[00:18:14.000 --> 00:18:15.000]  在經文裏面
[00:18:15.000 --> 00:18:20.000]  我第一點就是
[00:18:20.000 --> 00:18:24.000]  你的勞碌上帝都有份
[00:18:24.000 --> 00:18:26.000]  你的勞碌上帝都有份
[00:18:26.000 --> 00:18:29.000]  在第十到十一節我們再讀這個經文
[00:18:29.000 --> 00:18:31.000]  預備一二三
[00:18:31.000 --> 00:18:34.000]  我見神叫世人勞苦
[00:18:34.000 --> 00:18:37.000]  使他們在其中受精煉
[00:18:37.000 --> 00:18:39.000]  神造萬物
[00:18:39.000 --> 00:18:40.000]  各按其時
[00:18:40.000 --> 00:18:41.000]  成為美好
[00:18:41.000 --> 00:18:45.000]  又將永生安置在世人心裏
[00:18:45.000 --> 00:18:48.000]  然而神始終的作為
[00:18:48.000 --> 00:18:50.000]  人不能參透
[00:18:50.000 --> 00:18:51.000]  好
[00:18:51.000 --> 00:18:53.000]  在這裏見到神字
[00:18:53.000 --> 00:18:55.000]  其實大家再往後看
[00:18:55.000 --> 00:18:58.000]  剛才主席和大家讀的經文
[00:18:58.000 --> 00:19:00.000]  都是很多神字
[00:19:00.000 --> 00:19:04.000]  神是叫世人勞苦
[00:19:04.000 --> 00:19:05.000]  原來我們是勞苦
[00:19:05.000 --> 00:19:06.000]  上帝有份
[00:19:06.000 --> 00:19:09.000]  原來上帝叫我們勞苦
[00:19:09.000 --> 00:19:13.000]  大家覺得驚不驚訝?
[00:19:13.000 --> 00:19:14.000]  接著十一節說
[00:19:14.000 --> 00:19:16.000]  神造萬物
[00:19:16.000 --> 00:19:17.000]  各按其時
[00:19:17.000 --> 00:19:18.000]  成為美好
[00:19:18.000 --> 00:19:21.000]  又將永生安置在世人心裏
[00:19:21.000 --> 00:19:25.000]  然而神從始至終的作為
[00:19:25.000 --> 00:19:27.000]  人不能參透
[00:19:27.000 --> 00:19:29.000]  在上帝創造的裏面
[00:19:29.000 --> 00:19:36.000]  原來工作已經包括在內
[00:19:36.000 --> 00:19:37.000]  在創造裏面
[00:19:37.000 --> 00:19:38.000]  工作已經包括在內
[00:19:38.000 --> 00:19:40.000]  在我們創世紀都見到
[00:19:40.000 --> 00:19:43.000]  神做了亞當夏娃
[00:19:43.000 --> 00:19:48.000]  亞當他也要負責管理大地
[00:19:48.000 --> 00:19:50.000]  未犯罪未墮落之前
[00:19:50.000 --> 00:19:52.000]  他也有工作
[00:19:52.000 --> 00:19:54.000]  又和動物玩一下
[00:19:54.000 --> 00:19:56.000]  又和動物改一下名字
[00:19:56.000 --> 00:19:59.000]  你一隻叫獅子,你一隻叫老虎
[00:19:59.000 --> 00:20:00.000]  也要工作
[00:20:00.000 --> 00:20:04.000]  所以他也有管理原子
[00:20:04.000 --> 00:20:06.000]  所以神看見他一個人
[00:20:06.000 --> 00:20:07.000]  應該也應付不來
[00:20:07.000 --> 00:20:09.000]  就做了夏娃幫他
[00:20:09.000 --> 00:20:12.000]  妻子也成為丈夫的幫手
[00:20:12.000 --> 00:20:17.000]  我們也知道上帝的心意在當中
[00:20:17.000 --> 00:20:18.000]  神造萬物
[00:20:18.000 --> 00:20:19.000]  各按其時
[00:20:19.000 --> 00:20:21.000]  成為美好
[00:20:21.000 --> 00:20:22.000]  我們的生命
[00:20:22.000 --> 00:20:25.000]  原來也是上帝創造的一部份
[00:20:25.000 --> 00:20:26.000]  我們的人生
