
[00:00:00.000 --> 00:00:02.680]  敵兄姊妹 主內平安
[00:02:28.360 --> 00:02:30.840]  比較樂意去幫助人
[00:02:30.840 --> 00:02:34.240]  甚至去面對生命的難處的時候
[00:02:34.240 --> 00:02:38.240]  他有能力去改變他過去的習慣
[00:02:38.240 --> 00:02:40.080]  你可能會看得到
[00:02:40.080 --> 00:02:44.440]  但是你有沒有察覺自己的蛻變呢
[00:02:44.440 --> 00:02:47.440]  到底是慢慢麻木不仁
[00:02:47.440 --> 00:02:50.080]  慢慢對面前的問題
[00:02:50.080 --> 00:02:51.640]  沒有改變的能力
[00:02:51.640 --> 00:02:55.240]  還是你要動力去不斷的改變自己
[00:02:55.240 --> 00:02:58.480]  面對相同不同的困難呢
[00:02:58.480 --> 00:03:02.560]  所以如果我們說要看見自己的蛻變
[00:03:02.560 --> 00:03:05.040]  可能我們需要觀察自己
[00:03:05.040 --> 00:03:06.360]  認識自己
[00:03:06.360 --> 00:03:09.960]  甚至是重新發現自己
[00:03:09.960 --> 00:03:12.120]  那所以我們今天這段經文
[00:03:12.120 --> 00:03:17.120]  其實我們不單只是看見門徒生命的蛻變
[00:03:17.120 --> 00:03:22.800]  也見證着他們在蛻變過程當中經歷了什麼
[00:03:22.800 --> 00:03:26.160]  那當時我們看着《路加福音》二十四章
[00:03:26.160 --> 00:03:28.400]  是很長的一段經文
[00:03:28.400 --> 00:03:29.960]  所以我們可以看到
[00:03:29.960 --> 00:03:33.840]  它其實一到十二節說的是什麼呢
[00:03:33.840 --> 00:03:38.000]  說的是耶穌福活門徒有見證了
[00:03:38.000 --> 00:03:42.760]  然後以馬五師路上他們碰見主了
[00:03:42.760 --> 00:03:46.120]  然後在三十六到四十九節
[00:03:46.120 --> 00:03:50.440]  這段經文就是涵蓋我們今天經文的一部分
[00:03:50.440 --> 00:03:55.400]  它裏面其實是耶穌與他們同喫共住
[00:03:55.400 --> 00:03:58.000]  然後耶穌顯現了
[00:03:58.000 --> 00:04:02.600]  甚至這種顯現延縮了四十天
[00:04:02.600 --> 00:04:07.720]  然後後面也是今天這段經文裏面提到的
[00:04:07.720 --> 00:04:11.640]  是耶穌蛻變門徒昇天
[00:04:11.640 --> 00:04:14.760]  那其實今年的昇天節
[00:04:14.760 --> 00:04:18.960]  大家知道是哪個日子嗎
[00:04:18.960 --> 00:04:22.600]  五月十八號 十天之前
[00:04:22.600 --> 00:04:26.120]  今天是什麼時候 五春節
[00:04:26.120 --> 00:04:30.280]  就是十天以後
[00:04:30.280 --> 00:04:35.200]  那所以今天在講這段經文其實是很有意思的
[00:04:35.200 --> 00:04:37.400]  那我們看看
[00:04:37.400 --> 00:04:41.640]  漫長的一天 耶穌福活漫長的那一天
[00:04:41.640 --> 00:04:43.200]  發生什麼事情呢
[00:04:43.200 --> 00:04:46.640]  如果我們將所有的對官福音聘起來
[00:04:46.640 --> 00:04:47.840]  你會發現
[00:04:47.840 --> 00:04:52.200]  首先是比賽多封墓派兵他去駐守
[00:04:52.200 --> 00:04:57.040]  然後婦女在福活的那一天早上
[00:04:57.040 --> 00:04:59.600]  他發現墳墓是空的
[00:04:59.600 --> 00:05:07.200]  然後彼得約翰跑到快去看那個墳墓是不是空的
[00:05:07.200 --> 00:05:14.240]  然後第四次 婦女再次回到空墳墓哪裏
[00:05:14.240 --> 00:05:18.000]  然後婦女再次告訴門徒
[00:05:18.000 --> 00:05:20.760]  但是有門徒不信
[00:05:20.760 --> 00:05:24.280]  然後婦女在告知其他門徒當中
[00:05:24.280 --> 00:05:26.080]  他又碰見主
[00:05:26.080 --> 00:05:30.840]  然後工會是散佈寬言
[00:05:30.840 --> 00:05:34.560]  掩飾這種耶穌福活帶來的危機
[00:05:34.560 --> 00:05:39.400]  然後那個時候彼得就看見福活的耶穌了
[00:05:39.400 --> 00:05:42.800]  然後第九個段落是
[00:05:42.800 --> 00:05:46.800]  尼瑪武斯路上兩個門徒的同行
[00:05:46.800 --> 00:05:50.400]  然後耶穌再向十個門徒顯相
[00:05:50.400 --> 00:05:53.320]  恰巧多瑪不在現場
[00:05:53.320 --> 00:05:58.680]  然後第十一個是在向五百個弟兄顯相
[00:05:58.680 --> 00:06:06.240]  甚至是耶穌的兄弟亞哥也向祂顯相了
[00:06:06.240 --> 00:06:12.720]  然後今天這段經文其實是過了八天
[00:06:12.720 --> 00:06:15.800]  然後再看見十一個門徒
[00:06:15.800 --> 00:06:19.720]  而多瑪心中還存了疑惑
[00:06:19.720 --> 00:06:21.560]  然後門徒坐滿了
[00:06:21.560 --> 00:06:23.720]  然後耶穌再顯相
[00:06:23.720 --> 00:06:26.920]  然後責備多瑪的不信
[00:06:26.920 --> 00:06:29.600]  然後在伽利利海旁邊
[00:06:29.600 --> 00:06:31.560]  耶穌聲論了
[00:06:31.560 --> 00:06:34.360]  彼得 你愛我嗎
[00:06:34.360 --> 00:06:38.520]  然後在伽利利的約定的山上
[00:06:38.520 --> 00:06:41.840]  祂頒佈了馬太福音的大使命
[00:06:41.840 --> 00:06:46.200]  然後也是馬可的大使命在這裏也出現
[00:06:46.200 --> 00:06:51.960]  然後我們這段這麼長的十六個段落
[00:06:51.960 --> 00:06:55.040]  我們說門徒經歷了什麼呢
[00:06:55.040 --> 00:06:59.840]  他從看見耶穌復活
[00:06:59.840 --> 00:07:02.240]  就能先相信嗎
[00:07:02.240 --> 00:07:03.000]  不是的
[00:07:03.000 --> 00:07:07.280]  我們剛剛看見那十六個匆匆讀過的經文
[00:07:07.280 --> 00:07:09.920]  如果你有興趣可以去查查
[00:07:09.920 --> 00:07:13.280]  他們看見耶穌的時候也不是立刻相信的
[00:07:13.280 --> 00:07:15.800]  他們心中還有很多疑惑
[00:07:15.800 --> 00:07:18.800]  從疑惑到相信
[00:07:18.800 --> 00:07:24.200]  然後從宣諾跑跑要變成勇敢
[00:07:24.200 --> 00:07:26.560]  怎樣發生的呢
[00:07:26.560 --> 00:07:31.520]  今天我們思想的經文就希望解答這些問題
[00:07:31.520 --> 00:07:34.120]  我們說生命的蛻變
[00:07:34.120 --> 00:07:36.920]  首要是珍惜錯惡
[00:07:36.920 --> 00:07:39.280]  更新認知
[00:07:39.280 --> 00:07:42.200]  你說錯惡也要珍惜
[00:07:42.200 --> 00:07:43.400]  錯惡是什麼
[00:07:43.400 --> 00:07:47.640]  錯惡是倉促而驚慌的樣子
[00:07:47.640 --> 00:07:51.680]  是突然驚慌而不知所措
[00:07:51.680 --> 00:07:55.200]  對你來說 我們習慣的生活
[00:07:55.200 --> 00:07:56.640]  習慣的問題
[00:07:56.640 --> 00:07:59.960]  我們總是想象到 估計到
[00:07:59.960 --> 00:08:03.320]  是一切慣性未增長
[00:08:03.320 --> 00:08:05.920]  如果出現非常態
[00:08:05.920 --> 00:08:09.960]  我們就會突然間有點錯惡
[00:08:09.960 --> 00:08:13.360]  這種錯惡輕是錯惡
[00:08:13.360 --> 00:08:17.920]  重可能是灰心沮喪
[00:08:17.920 --> 00:08:23.080]  其實人生不如意 時常八九
[00:08:23.080 --> 00:08:27.120]  時候我們常常在面對的是錯惡
[00:08:27.120 --> 00:08:31.640]  這種錯惡對你和我應該是熟悉的
[00:08:31.640 --> 00:08:35.000]  但是我們怎麼面對這種錯惡呢
[00:08:35.000 --> 00:08:40.800]  我們總是希望用不同的方法減少錯惡的狀況
[00:08:40.800 --> 00:08:45.600]  我們希望每個事情都在我們掌控之中
[00:08:45.600 --> 00:08:51.360]  爲了掌控 我們不惜一切地做很多很多的事情
[00:08:51.360 --> 00:08:54.480]  但今天 我甘甘相反
[00:08:54.480 --> 00:08:56.680]  想提醒大家弟兄姊妹
[00:08:56.680 --> 00:09:01.240]  讓我們把握這種有錯惡的機會
[00:09:01.240 --> 00:09:05.440]  甚至把握這種錯惡機會出現的時候
[00:09:05.440 --> 00:09:07.880]  對我們發出的挑戰
[00:09:07.880 --> 00:09:10.520]  那我回到故事裏面去了
[00:09:10.520 --> 00:09:12.440]  我們先看看
[00:09:12.440 --> 00:09:16.960]  耶穌一個禮拜之前在被釘十字架之前
[00:09:16.960 --> 00:09:21.200]  一個禮拜之前 祂風光地進入耶路撒冷
[00:09:21.200 --> 00:09:24.160]  但是 不鬥一個禮拜
[00:09:24.160 --> 00:09:31.880]  祂就被抓 被審 被釘 被埋葬
[00:09:31.880 --> 00:09:38.080]  門徒那的時候是第一次發生錯惡
[00:09:38.080 --> 00:09:43.240]  這種錯惡讓他們產生驚慌
[00:09:43.240 --> 00:09:45.880]  甚至逃跑
[00:09:45.880 --> 00:09:49.800]  十字架上下只有一個門徒而已
[00:09:49.800 --> 00:09:52.280]  其他都跑掉了
[00:09:52.280 --> 00:09:58.720]  所以 我們說每一次的意外都是一場危機
[00:09:58.720 --> 00:10:03.760]  每一次的錯惡其實都是一種煎熬
[00:10:03.760 --> 00:10:05.120]  所以我們剛纔說過
[00:10:05.120 --> 00:10:09.000]  我們每一個人都不希望有錯惡
[00:10:09.000 --> 00:10:13.720]  我們每一個人都不希望有意外
[00:10:13.720 --> 00:10:17.160]  今天我站在這裏其實也是一種意外
[00:10:17.160 --> 00:10:22.120]  應該按道理 我應該不用戴口罩的 是不是
[00:10:22.120 --> 00:10:24.760]  但是因爲還在病中
[00:10:24.760 --> 00:10:27.600]  所以爲了避免傳染弟兄姊妹
[00:10:27.600 --> 00:10:30.840]  也避免受重感
[00:10:30.840 --> 00:10:33.760]  那所以呢 只能戴上口罩
[00:10:33.760 --> 00:10:38.200]  又戴口罩講到其實對我來說是有點困難
[00:10:38.200 --> 00:10:39.920]  剛剛在下面的時候
[00:10:39.920 --> 00:10:42.080]  洪傳道問我要不要水
[00:10:42.080 --> 00:10:43.360]  平常我不用的
[00:10:43.360 --> 00:10:45.240]  但今天還是要
[00:10:45.240 --> 00:10:50.520]  我們總是爲自己的一些意外準備一些東西
[00:10:50.520 --> 00:10:53.000]  但準備了是不是就等於
[00:10:53.000 --> 00:10:58.720]  能改變我們面對意外的那些觸手不及呢
[00:10:58.720 --> 00:10:59.880]  不是的
[00:10:59.880 --> 00:11:04.360]  但是這種意外其實是提醒我們
[00:11:04.360 --> 00:11:08.000]  生命不在我們掌控之中
[00:11:08.000 --> 00:11:12.120]  我們面對生命需要存着敬畏
[00:11:12.120 --> 00:11:15.080]  所以當我們有錯惡的時候
[00:11:15.080 --> 00:11:18.240]  其實是讓我們知道
[00:11:18.240 --> 00:11:20.720]  世界不在我們手中
[00:11:20.720 --> 00:11:26.880]  我們都生活在很渺小的空間之中
[00:11:26.880 --> 00:11:29.200]  你和我在這個世界上
[00:11:29.200 --> 00:11:31.400]  雖然我們能做很多事情
[00:11:31.400 --> 00:11:34.480]  但其實我們還是很渺小的
[00:11:34.480 --> 00:11:36.200]  好 我們回到經文裏面
[00:11:36.200 --> 00:11:38.320]  剛剛說的四十四節
[00:11:38.320 --> 00:11:42.160]  這段經文我們一起唸誦好嗎
[00:11:42.160 --> 00:11:44.840]  耶穌對他們說這些話
[00:11:44.840 --> 00:11:48.120]  我從前和你們在一起的時候
[00:11:48.120 --> 00:11:49.720]  對你們說過了
[00:11:49.720 --> 00:11:51.840]  就是摩西的律法
[00:11:51.840 --> 00:11:56.560]  先知詩篇所記的關於我的一切
[00:11:56.560 --> 00:11:58.600]  都必須應驗
[00:11:58.600 --> 00:12:01.800]  然後我想你看二十五到二十七節
[00:12:01.800 --> 00:12:05.800]  就是這段經文的另外一段經文
[00:12:05.800 --> 00:12:07.960]  也是在上面
[00:12:07.960 --> 00:12:09.520]  耶穌對他們說
[00:12:09.520 --> 00:12:10.880]  無知的人
[00:12:10.880 --> 00:12:13.080]  先知所說的一切話
[00:12:13.080 --> 00:12:16.080]  你們的心信得太喫頓了
[00:12:16.080 --> 00:12:18.240]  基督這樣受害
[00:12:18.240 --> 00:12:20.080]  要進入祂的榮耀
[00:12:20.080 --> 00:12:22.120]  豈不是應當的嗎
[00:12:22.120 --> 00:12:25.520]  於是從摩西和衆先知起
[00:12:25.520 --> 00:12:28.840]  凡經相所指的自己的話
[00:12:28.840 --> 00:12:32.000]  都給他們講解明白了
[00:12:32.000 --> 00:12:36.120]  其實剛纔四十四節上面說
[00:12:36.120 --> 00:12:41.440]  先知基督受苦 受死 福活
[00:12:41.440 --> 00:12:49.560]  其實是在律法先知詩篇上所記的
[00:12:49.560 --> 00:12:51.920]  都必須應驗
[00:12:51.920 --> 00:12:55.200]  這兩個字希臘文寫的是
[00:12:55.200 --> 00:12:59.280]  必須這個字是因爲達成某種結果
[00:12:59.280 --> 00:13:02.320]  別人會發生的事情
[00:13:02.320 --> 00:13:05.120]  這等於它肯定會發生的
[00:13:05.120 --> 00:13:06.120]  應驗呢
[00:13:06.120 --> 00:13:09.040]  其實應驗這個字不是預告
[00:13:09.040 --> 00:13:13.320]  而是水到渠成的事情
[00:13:13.320 --> 00:13:16.880]  就是等於你一杯水
[00:13:16.880 --> 00:13:18.600]  蒸水 蒸下去
[00:13:18.600 --> 00:13:20.960]  然後到滿的時候它會怎麼樣
[00:13:20.960 --> 00:13:23.320]  它會傾瀉出來
[00:13:23.320 --> 00:13:26.840]  就是等於你做任何的事情
[00:13:26.840 --> 00:13:30.400]  種子栽進去它會發芽生長
[00:13:30.400 --> 00:13:34.960]  應驗說的是水到渠成的軟弄
[00:13:34.960 --> 00:13:36.080]  也就是說
[00:13:36.080 --> 00:13:40.200]  上帝啓動的救贖的工作
[00:13:40.200 --> 00:13:43.280]  它其實是肯定會完成的
[00:13:43.280 --> 00:13:47.920]  所以如果說基督受苦 福活
[00:13:47.920 --> 00:13:52.240]  肯定不是偶然的結果
[00:13:52.240 --> 00:13:54.720]  也不是意外的結果
[00:13:54.720 --> 00:13:56.720]  不是上帝失手了
[00:13:56.720 --> 00:13:59.920]  不是上帝在救贖世人的過程當中
[00:13:59.920 --> 00:14:04.200]  它站不上那個世上最惡的世界
[00:14:04.200 --> 00:14:08.280]  而是它世紀的過程當中
[00:14:08.280 --> 00:14:11.520]  所以如果說要簡潔明白
[00:14:11.520 --> 00:14:13.240]  其實是什麼意思呢
[00:14:13.240 --> 00:14:15.840]  其實就是用翻譯的意思
[00:14:15.840 --> 00:14:19.240]  剛纔我們在唸啓應經文裏面
[00:14:19.240 --> 00:14:22.360]  翻言那個字其實就是
[00:14:22.360 --> 00:14:25.320]  講解明白了那個字
[00:14:25.320 --> 00:14:27.920]  這個字的意思在整個聖經裏面
[00:14:27.920 --> 00:14:30.000]  其實出現的不多
[00:14:30.000 --> 00:14:32.240]  大概六次到七次左右
[00:14:32.240 --> 00:14:34.520]  但是其中三四次
[00:14:34.520 --> 00:14:37.320]  就是在說翻方言
[00:14:37.320 --> 00:14:39.640]  所以其實什麼意思呢
[00:14:39.640 --> 00:14:41.800]  就是用讀者
[00:14:41.800 --> 00:14:45.560]  用我們能明白的語言方式
[00:14:45.560 --> 00:14:48.760]  讓我們說得明白
[00:14:48.760 --> 00:14:52.800]  可以說今天我們也是在翻方言
[00:14:52.800 --> 00:14:55.160]  因爲我說的普通話
[00:14:55.160 --> 00:14:58.480]  其實不是我自己的母語
[00:14:58.480 --> 00:15:02.160]  所以其實這也是一種翻譯
[00:15:02.160 --> 00:15:04.640]  這種翻譯本身就是讓
[00:15:04.640 --> 00:15:07.400]  希望聽的人能聽得明白
[00:15:07.400 --> 00:15:13.480]  但是真的能聽得明白嗎
[00:15:13.480 --> 00:15:15.200]  也不一定
[00:15:15.200 --> 00:15:17.200]  用語言學來說
[00:15:17.200 --> 00:15:20.080]  我說的語言是一種偏碼
[00:15:20.080 --> 00:15:22.720]  但是在心裏面要解碼
[00:15:22.720 --> 00:15:26.800]  是你在心裏面要對我聆聽的話
[00:15:26.800 --> 00:15:28.760]  再做解碼
[00:15:28.760 --> 00:15:31.800]  那所以什麼樣才能解碼呢
[00:15:31.800 --> 00:15:34.320]  其實需要你在你心裏面
[00:15:34.320 --> 00:15:35.800]  有一些價值觀
[00:15:35.800 --> 00:15:37.480]  有一些認識
[00:15:37.480 --> 00:15:40.680]  所以我們認知能跟心與否
[00:15:40.680 --> 00:15:44.680]  其實不單止在聆聽
[00:15:44.680 --> 00:15:46.960]  而在於你思想
[00:15:46.960 --> 00:15:49.280]  如果你只是聆聽
[00:15:49.280 --> 00:15:50.760]  而沒有思想的話
[00:15:50.760 --> 00:15:53.200]  那只是你在聽一些
[00:15:53.200 --> 00:15:56.520]  沒有意義的音符而已
[00:15:56.520 --> 00:15:59.440]  唯有你聽到那些話
[00:15:59.440 --> 00:16:02.320]  將你和你心中的生活
[00:16:02.320 --> 00:16:03.840]  以你心中的信念
[00:16:03.840 --> 00:16:06.520]  產生一種交換
[00:16:06.520 --> 00:16:08.520]  一種對話
[00:16:08.520 --> 00:16:13.280]  你纔會找到你信念的根性
[00:16:13.280 --> 00:16:14.520]  所以弟兄姊妹
[00:16:14.520 --> 00:16:18.200]  如果我們每一次聽主的道
[00:16:18.200 --> 00:16:20.680]  其實不單止是聽主的道
[00:16:20.680 --> 00:16:22.400]  也是思想主的道
[00:16:22.400 --> 00:16:24.400]  也是在我們心裏面
[00:16:24.400 --> 00:16:27.560]  將我們生活與主的道交流
[00:16:27.560 --> 00:16:30.800]  然後找到我們共通的地方
[00:16:30.800 --> 00:16:35.000]  我們回到繼續的這段經文裏面說的
[00:16:35.000 --> 00:16:37.960]  人生的意外就是我說的錯誤
[00:16:37.960 --> 00:16:42.240]  其實真的被三言兩語能解釋得清楚
[00:16:42.240 --> 00:16:46.280]  有些意外是你的說服所致
[00:16:46.280 --> 00:16:48.800]  所以我們說就要自處
[00:16:48.800 --> 00:16:51.000]  罪有應得
[00:16:51.000 --> 00:16:54.880]  有些意外是人家刻意的陷害
[00:16:54.880 --> 00:16:57.360]  我們說主必伸冤
[00:16:57.360 --> 00:17:02.080]  有些意外是無辜的言及詞語
[00:17:02.080 --> 00:17:04.400]  受人家所害
[00:17:04.400 --> 00:17:06.880]  然後有些意外呢
[00:17:06.880 --> 00:17:10.080]  是要更新我們的認知
[00:17:10.080 --> 00:17:14.160]  讓我們知道主在掌權
[00:17:14.160 --> 00:17:15.960]  所以
[00:17:15.960 --> 00:17:17.680]  耶穌對門徒說
[00:17:17.680 --> 00:17:21.040]  這就是我從前與你們同在之時
[00:17:21.040 --> 00:17:24.000]  所告訴你們的話
[00:17:24.000 --> 00:17:27.680]  其實耶穌已經說了三年多了
[00:17:27.680 --> 00:17:29.680]  在祂傳道的日子裏面
[00:17:29.680 --> 00:17:32.560]  祂純純的上有
[00:17:32.560 --> 00:17:36.120]  不斷地提醒祂的門徒
[00:17:36.120 --> 00:17:37.240]  告訴祂
[00:17:37.240 --> 00:17:39.960]  祂基督要受死
[00:17:39.960 --> 00:17:43.320]  但是門徒有聽嗎
[00:17:43.320 --> 00:17:44.640]  門徒沒聽
[00:17:44.640 --> 00:17:45.760]  一次沒聽
[00:17:45.760 --> 00:17:47.160]  兩次沒聽
[00:17:47.160 --> 00:17:50.200]  等到耶穌被抓的時候
[00:17:50.200 --> 00:17:52.000]  他們跑了
[00:17:52.000 --> 00:17:53.600]  意思是什麼意思
[00:17:53.600 --> 00:17:56.880]  他們還沒有做好準備
[00:17:56.880 --> 00:17:58.440]  所以弟兄姊妹
[00:17:58.440 --> 00:18:00.560]  任何的錯惡
[00:18:00.560 --> 00:18:02.920]  都是挑戰我們心裏面
[00:18:02.920 --> 00:18:04.320]  我們的價值觀
[00:18:04.320 --> 00:18:06.960]  讓我們面對我們認知
[00:18:06.960 --> 00:18:10.680]  與我們生活的變化
[00:18:10.680 --> 00:18:12.040]  是不是我們以爲
[00:18:12.040 --> 00:18:14.280]  我們已經做好準備呢
[00:18:14.280 --> 00:18:16.520]  如果我們已經做好準備
[00:18:16.520 --> 00:18:19.000]  我們沒有任何的錯惡
[00:18:19.000 --> 00:18:21.080]  我們應該很淡定
[00:18:21.080 --> 00:18:22.760]  然後來了
[00:18:22.760 --> 00:18:25.000]  好了我處理它了
[00:18:25.000 --> 00:18:26.200]  所以弟兄姊妹
[00:18:26.200 --> 00:18:27.880]  任何的錯惡
[00:18:27.880 --> 00:18:30.280]  都是幫我們知道
[00:18:30.280 --> 00:18:32.000]  我們所認知的
[00:18:32.000 --> 00:18:35.080]  與現實的差距有多少
[00:18:35.080 --> 00:18:39.480]  一個人能面對
[00:18:39.480 --> 00:18:41.600]  我們的信仰與生活
[00:18:41.600 --> 00:18:44.160]  常常我們要問一個問題
[00:18:44.160 --> 00:18:46.680]  我們信念上是知道的
[00:18:46.680 --> 00:18:49.600]  主在掌權
[00:18:49.600 --> 00:18:51.840]  但是爲什麼我們總是在
[00:18:51.840 --> 00:18:53.960]  任何的環境當中
[00:18:53.960 --> 00:18:57.280]  我們總是有意外與錯惡呢
[00:18:57.280 --> 00:18:58.960]  還是會懷疑
[00:18:58.960 --> 00:19:00.960]  上帝你在哪裏呢
[00:19:00.960 --> 00:19:02.440]  我們還是會問
[00:19:02.440 --> 00:19:05.440]  上帝我在受苦啊
[00:19:05.440 --> 00:19:07.560]  你還沒伸冤嗎
[00:19:07.560 --> 00:19:08.920]  所以弟兄姊妹
[00:19:08.920 --> 00:19:10.280]  我們如果說
[00:19:10.280 --> 00:19:13.720]  我的錯惡我不想要
[00:19:13.720 --> 00:19:16.640]  那可能你需要更多的是
[00:19:16.640 --> 00:19:18.880]  累積認知
[00:19:18.880 --> 00:19:23.360]  你對信仰與現實的關係
[00:19:23.360 --> 00:19:27.120]  我們說一個人面對危機的應對方法
[00:19:27.120 --> 00:19:29.240]  都是習慣的
[00:19:29.240 --> 00:19:32.880]  甚至是未經思索的
[00:19:32.880 --> 00:19:35.080]  隨反應的
[00:19:35.080 --> 00:19:37.560]  這種反應應激的反應
[00:19:37.560 --> 00:19:43.720]  其實反應我們信靠上帝有多少
[00:19:43.720 --> 00:19:45.720]  如果你應激反應
[00:19:45.720 --> 00:19:48.920]  是立刻逃靠在上帝面前
[00:19:48.920 --> 00:19:52.000]  那這種信仰與現實
[00:19:52.000 --> 00:19:54.200]  就可能會同步了
[00:19:54.200 --> 00:19:57.440]  但如果你面對你的現實
[00:19:57.440 --> 00:19:59.000]  你的應激反應
[00:19:59.000 --> 00:20:01.040]  是用自己的方法
[00:20:01.040 --> 00:20:04.200]  那其實危機常常就
[00:20:04.200 --> 00:20:06.080]  埋伏在你的旁邊
[00:20:06.080 --> 00:20:11.000]  所以我們希望我們自己理解與明白
[00:20:11.000 --> 00:20:13.880]  每一天稱敬上帝
[00:20:13.880 --> 00:20:15.720]  敬拜上帝的習慣
[00:20:15.720 --> 00:20:21.240]  其實是幫我們同步信念與生活
[00:20:21.240 --> 00:20:24.960]  面對危機的時候
[00:20:24.960 --> 00:20:27.120]  那種應對的方法
[00:20:27.120 --> 00:20:29.320]  好了 我們說生命的蛻變
[00:20:29.320 --> 00:20:31.720]  不單只是珍惜 錯惡
[00:20:31.720 --> 00:20:33.640]  更新我們認知
[00:20:33.640 --> 00:20:37.200]  更是要不再旁觀 違心參與
[00:20:37.200 --> 00:20:39.560]  我們看看經文
[00:20:39.560 --> 00:20:40.880]  四十五節
[00:20:40.880 --> 00:20:42.240]  那我們一起唸吧
[00:20:42.240 --> 00:20:45.320]  於是 耶穌開他們的心竅
[00:20:45.320 --> 00:20:47.680]  使他們能明白聖經
[00:20:47.680 --> 00:20:49.320]  要對他們說
[00:20:49.320 --> 00:20:52.400]  既然經上所寫的
[00:20:52.400 --> 00:20:54.360]  基督必受害
[00:20:54.360 --> 00:20:56.920]  第三日從死裏復活
[00:20:56.920 --> 00:21:00.520]  並且仍要奉祂的名傳會蓋
[00:21:00.520 --> 00:21:02.000]  是罪的道
[00:21:02.000 --> 00:21:04.240]  從耶路撒冷起
[00:21:04.240 --> 00:21:06.520]  折傳到旺邦
[00:21:06.520 --> 00:21:09.320]  那我們在四十八節
[00:21:09.320 --> 00:21:11.280]  我們再念下去吧
[00:21:11.280 --> 00:21:14.440]  你們就是這些事的見證
[00:21:14.440 --> 00:21:18.120]  看啊 我要將我父所應許的
[00:21:18.120 --> 00:21:19.920]  降在你們身上
[00:21:19.920 --> 00:21:22.160]  你們要在城裏等候
[00:21:22.160 --> 00:21:23.800]  直到你們領受
