
[00:00:00.000 --> 00:00:02.920]  我們都有一個簡單的祈禱
[00:04:02.080 --> 00:04:05.520]  跟不上現代的一個社會
[00:04:05.520 --> 00:04:13.760]  而香港的文化和價值以及利益的差異
[00:04:13.760 --> 00:04:24.080]  甚至是矛盾是今天形成了我們整個城市有很大的張力的一個原因
[00:04:24.080 --> 00:04:28.960]  這些都是我們阿寶總理所說的深層次矛盾
[00:04:28.960 --> 00:04:32.560]  我們本身的文化、香港人的文化、香港人的價值觀
[00:04:32.560 --> 00:04:35.200]  香港人的利益所在
[00:04:35.200 --> 00:04:42.080]  跟中國是有一種這樣的張力
[00:04:42.080 --> 00:04:46.440]  而我們香港自己本身的社會也有很多深層次的問題
[00:04:46.440 --> 00:04:54.240]  包括我們上樓很難、住屋很難、就業產業很狹窄
[00:04:54.240 --> 00:05:00.600]  往上流的機會很少、貧富懸殊很大等等都是結合了
[00:05:00.600 --> 00:05:02.080]  所以也有些報導說
[00:05:02.080 --> 00:05:05.080]  今天其實在這裏結集的人
[00:05:05.080 --> 00:05:08.640]  是不是個個都為了一個政制問題而上街呢?
[00:05:08.640 --> 00:05:10.880]  相信可能很多都未必是
[00:05:10.880 --> 00:05:13.600]  但是他們對社會有很大的不滿
[00:05:13.600 --> 00:05:16.760]  或者對政府有很大的不滿
[00:05:16.760 --> 00:05:18.280]  於是他們就上街
[00:05:18.280 --> 00:05:22.680]  其實七一遊行也是往往是這樣
[00:05:22.680 --> 00:05:25.400]  佔中或者現在我們所說的
[00:05:25.400 --> 00:05:30.280]  在幾個地方很大的人群的結集
[00:05:30.280 --> 00:05:34.960]  是公義之爭或是制度權力之爭
[00:05:34.960 --> 00:05:38.760]  因為我們認為或者參與的人認為
[00:05:38.760 --> 00:05:41.760]  如果不改變這個制度或者權力的結構
[00:05:41.760 --> 00:05:44.280]  公義不可以彰顯
[00:05:44.280 --> 00:05:47.760]  所以這種形式就產生了
[00:05:47.760 --> 00:05:50.720]  是真普選還是假普選之爭
[00:05:50.720 --> 00:05:53.960]  是真假之爭還是好壞之爭
[00:05:53.960 --> 00:05:58.840]  是一個好的普及而平等的
[00:05:58.840 --> 00:06:01.280]  或者是一個香港人可以接受的普選
[00:06:01.280 --> 00:06:03.160]  或者是不可以接受的普選
[00:06:03.160 --> 00:06:05.880]  是真假還是好壞
[00:06:05.880 --> 00:06:08.120]  勞倫岡牧師是我的好朋友
[00:06:08.120 --> 00:06:10.720]  他公開這樣討論的話
[00:06:10.720 --> 00:06:14.400]  他說我不用真普選、假普選
[00:06:14.400 --> 00:06:17.520]  是全普選還是半普選
[00:06:17.520 --> 00:06:19.200]  他說現在這個是半普選
[00:06:19.200 --> 00:06:21.760]  這是他自己的說話
[00:06:21.760 --> 00:06:23.440]  其實很多是論述
[00:06:23.440 --> 00:06:24.920]  但現在我們的群眾運動
[00:06:24.920 --> 00:06:27.320]  不是討論這些論述
[00:06:27.320 --> 00:06:30.720]  是在互相割裂
[00:06:30.720 --> 00:06:33.720]  剛才讀的聖經耶利米書29章7節
[00:06:33.720 --> 00:06:35.200]  耶利米的處境很特別
[00:06:35.200 --> 00:06:43.320]  因為以色列人面對一個被擄的處境
[00:06:43.320 --> 00:06:47.920]  耶利米在任何一個民族被擄的時候
[00:06:47.920 --> 00:06:52.400]  那種矛盾和衝突是很大的
[00:06:52.400 --> 00:06:54.120]  一定有
[00:06:54.120 --> 00:06:56.800]  現在我們喜歡說的鷹派、狗派
[00:06:56.800 --> 00:06:59.600]  或者抗爭或者不抗爭
[00:06:59.600 --> 00:07:02.120]  耶利米就說了這番說話
[00:07:02.120 --> 00:07:07.000]  你去到那個地方就為那個地方求平安
[00:07:07.000 --> 00:07:08.640]  那個地方有平安
[00:07:08.640 --> 00:07:11.440]  你們也有平安
[00:07:11.440 --> 00:07:14.320]  其實當時不是每個人都接納耶利米的言論
[00:07:14.320 --> 00:07:16.600]  或者耶利米的言論也未必一定是
[00:07:16.600 --> 00:07:19.840]  放諸任何的處境和四海都準的
[00:07:19.840 --> 00:07:22.240]  不過無論如何
[00:07:22.240 --> 00:07:25.920]  它都是我們值得思考的一個向導
[00:07:25.920 --> 00:07:28.920]  這個可以這樣說
[00:07:28.920 --> 00:07:31.080]  我要回應今天的題目
[00:07:31.080 --> 00:07:34.960]  其實我想和聖經裏面梳理一些我自己的思想
[00:07:34.960 --> 00:07:36.960]  作為一個目者
[00:07:36.960 --> 00:07:39.760]  在一個這樣的大時刻裏面
[00:07:39.760 --> 00:07:42.880]  大時後裏面
[00:07:42.880 --> 00:07:49.880]  我想和大家分享我自己在聖經裏面的一些看法
[00:07:49.880 --> 00:07:57.960]  我先講耶穌怎樣回應這個政治的問題
[00:07:57.960 --> 00:08:02.160]  其實耶穌時代那個政治問題的張力是很大的
[00:08:02.160 --> 00:08:06.560]  如果大家對聖經的歷史有認識的話
[00:08:06.560 --> 00:08:12.320]  耶穌處身是一個猶太人對羅馬政權
[00:08:12.320 --> 00:08:16.320]  一個極之強烈抗拒的時候
[00:08:16.320 --> 00:08:22.880]  是多次地有對抗羅馬的運動
[00:08:22.880 --> 00:08:23.680]  很清楚
[00:08:23.680 --> 00:08:27.080]  有一本書叫做《耶路撒冷三千年》
[00:08:27.080 --> 00:08:30.160]  就講這些歷史
[00:08:30.160 --> 00:08:34.480]  讀那段歷史的人一定會知道
[00:08:34.480 --> 00:08:36.760]  耶穌就出生在那個時候
[00:08:36.760 --> 00:08:38.760]  而猶太人對尼采亞的期望
[00:08:38.760 --> 00:08:40.440]  其實是一個政治的尼采亞
[00:08:40.440 --> 00:08:42.360]  就是說這個尼采亞來到
[00:08:42.360 --> 00:08:46.560]  帶領我們可以實現大衛王國的理想
[00:08:46.560 --> 00:08:50.680]  可以擺脫羅馬人的一個行勢
[00:08:50.680 --> 00:08:55.040]  而他們對天國的期望就是復興自己的國度
[00:08:55.040 --> 00:08:56.920]  所以他想問耶穌
[00:08:56.920 --> 00:08:58.760]  所以耶穌升天的時候也問一個問題
[00:08:58.760 --> 00:09:01.560]  就是你復興以色列國的時候到了沒有呢?
[00:09:01.560 --> 00:09:04.880]  是一個這樣的社會處境
[00:09:04.880 --> 00:09:07.760]  或者對尼采亞的憧憬
[00:09:07.760 --> 00:09:11.760]  而耶穌的態度是怎樣呢?
[00:09:11.760 --> 00:09:13.240]  耶穌好像很明顯
[00:09:13.240 --> 00:09:17.640]  他是採取一種比較沉靜的態度
[00:09:17.640 --> 00:09:23.440]  他沒有率領群眾去作一個很明顯的對抗
[00:09:23.440 --> 00:09:28.640]  或者是主張作為一種顛覆現代
[00:09:28.640 --> 00:09:32.600]  當代的政府的這些言論
[00:09:32.600 --> 00:09:34.520]  他沒有這樣做
[00:09:34.520 --> 00:09:37.840]  他甚至表明他自己的國不在地上
[00:09:37.840 --> 00:09:42.920]  他說我的國不在地上
[00:09:42.920 --> 00:09:44.240]  他強調的是甚麼呢?
[00:09:44.240 --> 00:09:46.320]  他強調的是要愛
[00:09:46.320 --> 00:09:48.000]  愛鄰舍就是身邊的人
[00:09:48.000 --> 00:09:52.280]  甚至愛你的敵人
[00:09:52.280 --> 00:09:53.960]  愛敵人這個字眼
[00:09:53.960 --> 00:09:56.600]  如果用在我們的關係上面
[00:09:56.600 --> 00:09:59.480]  就是我們和我們有利益衝突的人
[00:09:59.480 --> 00:10:01.680]  如果用在一個政治的處境裡面
[00:10:01.680 --> 00:10:08.440]  就是那些欺壓我們的政權
[00:10:08.440 --> 00:10:12.280]  耶穌似乎是在說一個很大的原則
[00:10:12.280 --> 00:10:16.960]  他又不想捲入一些政治的爭論
[00:10:16.960 --> 00:10:18.560]  譬如別人特意問他
[00:10:18.560 --> 00:10:20.800]  納粹律改札可不可以?
[00:10:20.800 --> 00:10:24.520]  很明顯是一個政治上叫他表態
[00:10:24.520 --> 00:10:26.800]  大家都懂的
[00:10:26.800 --> 00:10:29.320]  他說歸塞給歸塞
[00:10:29.320 --> 00:10:31.320]  上帝給上帝
[00:10:31.320 --> 00:10:35.920]  他似乎是迴避了這些問題
[00:10:35.920 --> 00:10:38.200]  甚至他勸喻別人
[00:10:38.200 --> 00:10:40.200]  他說如果你領一萬兵
[00:10:40.200 --> 00:10:43.640]  去和那些領二萬兵去打的時候
[00:10:43.640 --> 00:10:46.120]  你要計一計你夠不夠打
[00:10:46.120 --> 00:10:47.920]  如果你不夠打
[00:10:47.920 --> 00:10:51.560]  你就去求和式的條款
[00:10:51.560 --> 00:10:52.480]  在某個角度來說
[00:10:52.480 --> 00:10:56.240]  耶穌是幾個現實主義者
[00:10:56.240 --> 00:10:59.480]  或者務實主義者
[00:10:59.480 --> 00:11:03.800]  在他的一生裡面我們會看到
[00:11:03.800 --> 00:11:06.440]  他並沒有很明顯地
[00:11:06.440 --> 00:11:10.680]  要領導他自己的追隨者
[00:11:10.680 --> 00:11:12.360]  或者他的國民
[00:11:12.360 --> 00:11:15.720]  去進行一種這樣的形式的行動
[00:11:15.720 --> 00:11:18.080]  所以在那六十六節這樣說
[00:11:18.080 --> 00:11:21.000]  有些人因此就退去
[00:11:21.000 --> 00:11:22.960]  其實耶穌出來的時候
[00:11:22.960 --> 00:11:24.720]  有很多人跟隨他
[00:11:24.720 --> 00:11:26.920]  可能都是各有目的
[00:11:26.920 --> 00:11:29.440]  誰知跟著跟著有很多人就不跟
[00:11:29.440 --> 00:11:30.880]  去到最後的時候
[00:11:30.880 --> 00:11:35.360]  剩下他的人就非常之少
[00:11:35.360 --> 00:11:38.080]  小徒保羅又怎樣呢?
[00:11:38.080 --> 00:11:39.680]  小徒保羅又怎樣去對應
[00:11:39.680 --> 00:11:44.240]  他當時的政治或者社會的處境呢?
[00:11:44.240 --> 00:11:45.920]  這幾段保羅的教導
[00:11:45.920 --> 00:11:49.280]  因為保羅都是生活在耶穌同一個時代
[00:11:49.280 --> 00:11:53.840]  南瑪的政權是沒有任何變動的情況
[00:11:53.840 --> 00:11:57.880]  甚至對他自己本身的信仰族群
[00:11:57.880 --> 00:12:00.160]  即是基督徒
[00:12:00.160 --> 00:12:06.160]  是採取一種比較高壓的手段去對待的
[00:12:06.160 --> 00:12:07.920]  他本身也是猶太人
[00:12:07.920 --> 00:12:11.560]  所以他之間的張力是存在的
[00:12:11.560 --> 00:12:14.320]  但是保羅在南瑪書十三章第一節說
[00:12:14.320 --> 00:12:17.240]  要馴服掌權者
[00:12:17.240 --> 00:12:21.840]  這個教導是對我們任何一個時代
[00:12:21.840 --> 00:12:27.640]  在一個所謂叫做
[00:12:27.640 --> 00:12:28.960]  逆政權的時候
[00:12:28.960 --> 00:12:32.320]  即是壓抑壓制我們的政權的時候
[00:12:32.320 --> 00:12:36.480]  他是處於一個這樣的處境裡面來講的
[00:12:36.480 --> 00:12:43.600]  他不是處於一個政府是非常之好好
[00:12:43.600 --> 00:12:45.440]  各方面你當然要馴服
[00:12:45.440 --> 00:12:47.560]  因為他這麼理想的一個
[00:12:47.560 --> 00:12:48.080]  他不是
[00:12:48.080 --> 00:12:51.800]  他是一個壓抑他的政權這樣講這番話
[00:12:51.800 --> 00:12:53.200]  在提摩太前書二章一節
[00:12:53.200 --> 00:12:57.320]  他就呼籲要為在上的祈禱
[00:12:57.320 --> 00:13:00.760]  這個都是很經常被人引用
[00:13:00.760 --> 00:13:04.200]  亦都有時引用的人會被人批評的
[00:13:04.200 --> 00:13:06.120]  但是保羅是這樣教導提摩太
[00:13:06.120 --> 00:13:07.400]  就是你要為
[00:13:07.400 --> 00:13:10.640]  因為他所期盼的是
[00:13:10.640 --> 00:13:14.080]  社會能夠有一種相對來講是和平
[00:13:14.080 --> 00:13:17.000]  或者平安的日子
[00:13:17.000 --> 00:13:21.400]  保羅又承認被人使用自己是羅馬公民的身份
[00:13:21.400 --> 00:13:24.200]  在史獨行傳的二十二章二十五節
[00:13:24.200 --> 00:13:25.480]  他被拘捕的時候
[00:13:25.480 --> 00:13:26.640]  他突然間說了一句話
[00:13:26.640 --> 00:13:27.720]  他說人是羅馬人
[00:13:27.720 --> 00:13:28.560]  你都沒有審過
[00:13:28.560 --> 00:13:29.320]  沒有經過程序
[00:13:29.320 --> 00:13:31.640]  你就打岩不岩 合不合理
[00:13:31.640 --> 00:13:33.760]  嚇壞了那些拘捕他的人
[00:13:33.760 --> 00:13:35.440]  他突然間響出
[00:13:35.440 --> 00:13:36.760]  原來我是羅馬人
[00:13:36.760 --> 00:13:43.320]  因為他使用羅馬公民的身份
[00:13:43.320 --> 00:13:52.000]  但是保羅和耶穌
[00:13:52.000 --> 00:14:00.200]  都是因為擾亂這個社會的秩序
[00:14:00.200 --> 00:14:03.360]  而受到政治的制裁
[00:14:03.360 --> 00:14:08.160]  這是非常意外的一件事
[00:14:08.160 --> 00:14:12.840]  保羅被說這個就是擾亂天下的
[00:14:12.840 --> 00:14:17.080]  是威脅社會的安寧
[00:14:17.080 --> 00:14:19.040]  和羅馬的政權
[00:14:19.040 --> 00:14:20.600]  所以被拘捕
[00:14:20.600 --> 00:14:21.880]  耶穌他被釘的時候
[00:14:21.880 --> 00:14:23.040]  還有一個牌寫著
[00:14:23.040 --> 00:14:25.280]  這個人自稱是猶太人的王
[00:14:25.280 --> 00:14:28.320]  其實兩個都是因為政治的原因
[00:14:28.320 --> 00:14:35.400]  而受到拘留或者審訊
[00:14:35.400 --> 00:14:38.440]  我想講這一點其實就是說明了
[00:14:38.440 --> 00:14:41.600]  雖然保羅和耶穌
[00:14:41.600 --> 00:14:46.680]  他在政治上並不是一個積極的參與者
[00:14:46.680 --> 00:14:48.800]  或者主催者
[00:14:48.800 --> 00:14:53.880]  並且他們是把自己抽離
[00:14:53.880 --> 00:14:58.640]  在一個比較後的層次裏面
[00:14:58.640 --> 00:15:00.800]  即使是這樣
[00:15:00.800 --> 00:15:06.320]  他們並沒有完全離開一個現實的政治
[00:15:06.320 --> 00:15:11.440]  也都離不開
[00:15:11.440 --> 00:15:14.840]  而且他們雖然是這麼抽離
[00:15:14.840 --> 00:15:18.960]  但是他對那個現實的政治
[00:15:18.960 --> 00:15:23.760]  或者政權仍然是起了關鍵的影響
[00:15:23.760 --> 00:15:31.880]  如果不是當時的政治力量不會拘留他們
[00:15:31.880 --> 00:15:35.800]  根本不需要理他們
[00:15:35.800 --> 00:15:39.440]  這個是很值得我們想的
[00:15:39.440 --> 00:15:42.560]  究竟保羅和耶穌
[00:15:42.560 --> 00:15:45.600]  在一個很現實的政治處境裏面
[00:15:45.600 --> 00:15:51.520]  他是怎樣去站在他自己的位置上
[00:15:51.520 --> 00:15:52.520]  發揮他的影響
[00:15:52.520 --> 00:15:54.080]  而他的遭遇是怎樣
[00:15:54.080 --> 00:15:59.640]  這個是基督徒值得教會想的
[00:15:59.640 --> 00:16:01.720]  政治抗爭運動裏面
[00:16:01.720 --> 00:16:07.720]  教會和基督徒的角色應該怎樣做
[00:16:07.720 --> 00:16:10.320]  我們要回到聖經裏面
[00:16:10.320 --> 00:16:15.280]  去尋求智慧和亮剛
[00:16:15.280 --> 00:16:22.520]  教會是一個集體
[00:16:22.520 --> 00:16:25.760]  教會沒有公民身份
[00:16:25.760 --> 00:16:28.920]  我們可以說這是公民的身份
[00:16:28.920 --> 00:16:32.360]  一個人可以
[00:16:32.360 --> 00:16:34.240]  你可以說我是一個公民
[00:16:34.240 --> 00:16:35.360]  我有一個行動
[00:16:35.360 --> 00:16:38.560]  因為你完全代表你自己
[00:16:38.560 --> 00:16:40.800]  但是教會不行
[00:16:40.800 --> 00:16:42.960]  教會是一個集體
[00:16:42.960 --> 00:16:48.200]  教會有很多人
[00:16:48.200 --> 00:17:00.880]  所以教會是必須避免直接參與其中
[00:17:00.880 --> 00:17:03.920]  基督徒可以按他的良心和認知
[00:17:03.920 --> 00:17:07.280]  行使公民的權利或者責任
[00:17:07.280 --> 00:17:10.160]  正如我剛才說的
[00:17:10.160 --> 00:17:11.840]  不過這個和基督徒無關
[00:17:11.840 --> 00:17:13.560]  不要說我是基督徒
[00:17:13.560 --> 00:17:16.640]  所以我要這樣做
[00:17:16.640 --> 00:17:18.040]  我是香港人
[00:17:18.040 --> 00:17:19.320]  我是香港的公民
[00:17:19.320 --> 00:17:20.760]  所以我這樣做
[00:17:20.760 --> 00:17:23.240]  而且我衷心地相信
[00:17:23.240 --> 00:17:27.600]  我這樣行使公民的權利和行動
[00:17:27.600 --> 00:17:34.600]  並不與我的基督徒身份有矛盾
[00:17:34.600 --> 00:17:36.440]  要分清楚這個
[00:17:36.440 --> 00:17:39.520]  我行使的不是基督徒的權利和身份
[00:17:39.520 --> 00:17:44.280]  我行使的是一個公民的權利和身份
[00:17:44.280 --> 00:17:47.160]  但是我同時也是基督徒
[00:17:47.160 --> 00:17:52.880]  所以我認為這個與我的基督徒的身份
[00:17:52.880 --> 00:17:54.280]  是沒有矛盾的
[00:17:54.280 --> 00:17:56.800]  所以我要行使
[00:17:56.800 --> 00:18:03.840]  戴耀廷、朱耀明、黃之鋒都是基督徒
[00:18:03.840 --> 00:18:05.360]  都稱自己是基督徒
[00:18:05.360 --> 00:18:08.360]  我們都承認他是基督徒
[00:18:08.360 --> 00:18:16.040]  梁美芬呢?她就是基督徒
[00:18:16.040 --> 00:18:22.440]  容永祺呢?他就是基督徒
[00:18:22.440 --> 00:18:25.400]  還有很多可以說得出名的人
[00:18:25.400 --> 00:18:32.280]  他們的政治立場取態南轅北轍
[00:18:32.280 --> 00:18:39.960]  他們所做的事情與他們的基督徒身份是沒有關係的
[00:18:39.960 --> 00:18:48.120]  只不過他說我行使這個公民的權利
[00:18:48.120 --> 00:18:52.720]  並不矛盾於我的基督徒身份
[00:18:52.720 --> 00:18:55.360]  他就去做吧
[00:18:55.360 --> 00:18:57.080]  要分清楚
[00:18:57.080 --> 00:18:59.360]  是兩回事
[00:18:59.360 --> 00:19:04.480]  現在行使的不是基督徒去做甚麼
[00:19:04.480 --> 00:19:07.320]  而是一個公民的身份去做甚麼
[00:19:07.320 --> 00:19:09.920]  這是他自己的選擇
[00:19:09.920 --> 00:19:16.080]  教會越是在矛盾和尖銳的對立當中
[00:19:16.080 --> 00:19:24.000]  越是需要中立和持平
[00:19:24.000 --> 00:19:26.880]  譬如紅十字會
[00:19:26.880 --> 00:19:28.760]  你打到怎樣也好
[00:19:28.760 --> 00:19:30.760]  他也是強中壓
[00:19:30.760 --> 00:19:33.640]  哪個台爺也夠
[00:19:33.640 --> 00:19:39.960]  無國界醫生
[00:19:39.960 --> 00:19:47.360]  我自己在這裡也有很多的衝擊和思考
[00:19:47.360 --> 00:19:51.040]  我今天能夠在這裡講這個訊息
[00:19:51.040 --> 00:19:59.040]  用一個黃昏把它整理出來是說明
[00:19:59.040 --> 00:20:05.640]  我是長期思考這些題目的人
[00:20:05.640 --> 00:20:10.040]  我當然是很著意
[00:20:10.040 --> 00:20:13.160]  我太太甚至埋怨我
[00:20:13.160 --> 00:20:15.120]  開了一個新聞台
[00:20:15.120 --> 00:20:18.440]  日看夜看
[00:20:18.440 --> 00:20:22.640]  我也看了很多不同的觀點和角度
[00:20:22.640 --> 00:20:27.200]  其實很多次想寫文章去發表
[00:20:27.200 --> 00:20:32.440]  我相信我寫的文章是能夠播出的
[00:20:32.440 --> 00:20:35.160]  是會在公開的報紙
[00:20:35.160 --> 00:20:37.200]  但當我的文章出來了
[00:20:37.200 --> 00:20:40.360]  我的立場表明了
[00:20:40.360 --> 00:20:42.280]  那就不是我個人的立場
[00:20:42.280 --> 00:20:45.160]  是一個公共的立場
[00:20:45.160 --> 00:20:48.440]  我也很忍受
[00:20:48.440 --> 00:20:51.240]  因為我自己想
[00:20:51.240 --> 00:20:55.040]  我作為牧師
[00:20:55.040 --> 00:20:56.240]  作為一個教會領袖
[00:20:56.240 --> 00:20:57.240]  我不是沒有意見
[00:20:57.240 --> 00:21:02.840]  但我要放下我自己個人的立場
[00:21:02.840 --> 00:21:07.640]  我嘗試這樣
[00:21:07.640 --> 00:21:11.840]  所以一直到現在我都是
[00:21:11.840 --> 00:21:15.240]  其實不只是教會或教會的代表
[00:21:15.240 --> 00:21:19.440]  就是教會的領袖和牧師
[00:21:19.440 --> 00:21:23.040]  警察他可以表示自己的立場
[00:21:23.040 --> 00:21:27.040]  法官可以表示自己的立場
[00:21:27.040 --> 00:21:32.040]  學校的教師應該表達自己的立場
[00:21:32.040 --> 00:21:35.240]  校長可以表達自己的立場
[00:21:35.240 --> 00:21:37.840]  醫院的醫生
[00:21:37.840 --> 00:21:43.440]  我們看到網上有醫生貼出來說不看警察
[00:21:43.440 --> 00:21:45.840]  你看得到這些情況
[00:21:45.840 --> 00:21:47.240]  有些老師捉了年輕人出來
[00:21:47.240 --> 00:21:49.640]  你爸爸不是做警察的
[00:21:49.640 --> 00:21:55.840]  很多這些我們靜來看一看是有問題的
[00:21:55.840 --> 00:21:57.840]  一個獨立思考的人
[00:21:57.840 --> 00:22:00.440]  都會有他的判斷和他的立場
[00:22:00.440 --> 00:22:02.840]  但當我們要表達這個立場出來的時候
[00:22:02.840 --> 00:22:05.040]  我們要考慮要思考
[00:22:05.040 --> 00:22:09.040]  這是另一個層次 另一個問題
[00:22:09.040 --> 00:22:13.840]  教會在這樣的抗爭的政治運動裏面
[00:22:13.840 --> 00:22:20.840]  應該怎樣做呢
[00:22:20.840 --> 00:22:27.640]  它的沉默和中立是必須的
[00:22:27.640 --> 00:22:29.440]  當然它也要尊重
[00:22:29.440 --> 00:22:32.040]  作為一個公民的個體
[00:22:32.040 --> 00:22:34.040]  他們怎樣去表達
[00:22:34.040 --> 00:22:37.640]  因為我們的社會也是多元和要尊重
[00:22:37.640 --> 00:22:40.640]  這是一個問題
[00:22:40.640 --> 00:22:51.040]  我和大家講一講現實和原則
[00:22:51.040 --> 00:22:55.040]  香港的現實
[00:22:55.040 --> 00:23:01.440]  97回歸的時候我寫過兩篇文章
[00:23:01.440 --> 00:23:03.640]  一篇就是回歸的時候
[00:23:03.640 --> 00:23:06.640]  一篇就是人大釋法的時候
[00:23:06.640 --> 00:23:08.640]  就是第一次釋法的時候
[00:23:08.640 --> 00:23:12.640]  第一篇文章叫做摩西的推前
[00:23:12.640 --> 00:23:14.640]  那篇文章的重點是
[00:23:14.640 --> 00:23:19.040]  在一個回歸裏面我們身份的轉變
[00:23:19.040 --> 00:23:25.040]  摩西代入好像是香港或者香港人
[00:23:25.040 --> 00:23:27.840]  摩西本來就是希伯來人
[00:23:27.840 --> 00:23:31.040]  但是他在埃及的皇宮裏面長大
[00:23:31.040 --> 00:23:36.040]  埃及當時是地上最富強的國家
[00:23:36.040 --> 00:23:39.040]  他在享受最富強的國家
[00:23:39.040 --> 00:23:42.640]  和最好的地位和最好的教育
[00:23:42.640 --> 00:23:46.240]  簡直是天驕之智
[00:23:46.240 --> 00:23:48.240]  摩西就是這樣
