
[00:00:00.000 --> 00:00:02.000]  各位定一會早安
[00:10:02.000 --> 00:10:05.000]  我們會用妒忌、自誇、計算人的惡
[00:10:05.000 --> 00:10:06.000]  但因為愛的緣故
[00:10:06.000 --> 00:10:08.000]  我們要克服這些感受
[00:10:08.000 --> 00:10:10.000]  去愛那些我們不喜歡的
[00:10:10.000 --> 00:10:12.000]  或者我們覺得頂心頂肺的
[00:10:12.000 --> 00:10:13.000]  很難愛的人
[00:10:13.000 --> 00:10:15.000]  我們願意繼續去愛他
[00:10:15.000 --> 00:10:18.000]  你就會領受這份恆久忍耐愛的祝福
[00:10:18.000 --> 00:10:22.000]  如果恆久忍耐是一個消極的層面
[00:10:22.000 --> 00:10:24.000]  恩慈是一個正面的層面
[00:10:24.000 --> 00:10:26.000]  我們用善意
[00:10:26.000 --> 00:10:28.000]  用一個正面的心
[00:10:28.000 --> 00:10:31.000]  為著別人的好處著想
[00:10:31.000 --> 00:10:32.000]  去愛他
[00:10:32.000 --> 00:10:34.000]  就是恩慈的相待
[00:10:34.000 --> 00:10:37.000]  有一個姐妹叫巧玲
[00:10:37.000 --> 00:10:40.000]  她有一個很可愛的寶寶
[00:10:40.000 --> 00:10:42.000]  很可愛的寶寶
[00:10:42.000 --> 00:10:43.000]  人見人愛
[00:10:43.000 --> 00:10:45.000]  但她的心裡是時常充滿著
[00:10:45.000 --> 00:10:47.000]  怨毒、仇恨和憤怒
[00:10:47.000 --> 00:10:48.000]  為什麼呢?
[00:10:48.000 --> 00:10:50.000]  因為原來她的老公
[00:10:50.000 --> 00:10:52.000]  他們結了婚沒多久
[00:10:52.000 --> 00:10:57.000]  她的老公和她的師妹有嫌
[00:10:57.000 --> 00:10:58.000]  有婚外情
[00:10:58.000 --> 00:11:01.000]  而這個師妹正正是巧玲
[00:11:01.000 --> 00:11:03.000]  中學時代的好朋友叫安娜
[00:11:03.000 --> 00:11:05.000]  這些都是虛構的
[00:11:05.000 --> 00:11:07.000]  如果碰巧名字和你相同
[00:11:07.000 --> 00:11:08.000]  希望不要誤會
[00:11:08.000 --> 00:11:11.000]  所以她生了寶寶之後
[00:11:11.000 --> 00:11:14.000]  她丈夫和安娜就出去自組家庭
[00:11:14.000 --> 00:11:15.000]  很少回家
[00:11:15.000 --> 00:11:17.000]  所以在巧玲心中
[00:11:17.000 --> 00:11:19.000]  雖然有一個很可愛的寶寶
[00:11:19.000 --> 00:11:23.000]  但她丈夫就被她最好的朋友偷走了
[00:11:23.000 --> 00:11:24.000]  巧玲有一次讀聖經
[00:11:24.000 --> 00:11:27.000]  她讀到耶穌在受濫治之前
[00:11:27.000 --> 00:11:29.000]  竟然為門徒洗腳
[00:11:29.000 --> 00:11:32.000]  更加為出賣他的猶大洗腳
[00:11:32.000 --> 00:11:35.000]  為罪人釘在十字架上
[00:11:35.000 --> 00:11:37.000]  她讀完之後非常震撼
[00:11:37.000 --> 00:11:41.000]  她覺得耶穌竟然為出賣他的猶大洗腳
[00:11:41.000 --> 00:11:43.000]  流血受死
[00:11:43.000 --> 00:11:48.000]  她覺得突然有一份重生的力量充滿著她
[00:11:48.000 --> 00:11:51.000]  她覺得她能夠有一份愛
[00:11:51.000 --> 00:11:55.000]  使她有一份不同改變了的心
[00:11:55.000 --> 00:11:57.000]  她在祈禱中說
[00:11:57.000 --> 00:12:00.000]  如果耶穌你能夠愛猶大去愛我
[00:12:00.000 --> 00:12:02.000]  我也應該有一份力量愛其他人
[00:12:02.000 --> 00:12:06.000]  甚至愛那些破壞我家庭幸福的人
[00:12:06.000 --> 00:12:10.000]  所以不久後在情人節的日子
[00:12:10.000 --> 00:12:18.000]  巧玲派人將一束花和一張卡送給安娜
[00:12:18.000 --> 00:12:21.000]  就是搶了她丈夫的女士
[00:12:21.000 --> 00:12:23.000]  卡片上寫道
[00:12:23.000 --> 00:12:25.000]  因為耶穌對我的愛
[00:12:25.000 --> 00:12:27.000]  使我可以愛你
[00:12:27.000 --> 00:12:32.000]  相信美麗的你都可以擁有一個更完美的愛情
[00:12:32.000 --> 00:12:34.000]  情人節快樂
[00:12:34.000 --> 00:12:38.000]  同時她也發短訊給丈夫
[00:12:38.000 --> 00:12:40.000]  丈夫我仍然愛你
[00:12:40.000 --> 00:12:43.000]  歡迎你隨時回家
[00:12:43.000 --> 00:12:45.000]  情人節快樂
[00:12:45.000 --> 00:12:47.000]  漸漸這樣
[00:12:47.000 --> 00:12:50.000]  她丈夫回家的次數就越來越多
[00:12:50.000 --> 00:12:55.000]  不夠半年他們夫婦的關係就能夠重新修好
[00:12:55.000 --> 00:12:57.000]  更加兩年後
[00:12:57.000 --> 00:13:00.000]  他們收到安娜的喜帖
[00:13:00.000 --> 00:13:05.000]  安娜終於找到屬於她的真正的愛情
[00:13:05.000 --> 00:13:07.000]  有人會說
[00:13:07.000 --> 00:13:10.000]  這樣的愛好像包容了罪
[00:13:10.000 --> 00:13:12.000]  明明如果有人犯罪
[00:13:12.000 --> 00:13:14.000]  我們都用恆久引來的愛
[00:13:14.000 --> 00:13:16.000]  將這些罪去助長
[00:13:16.000 --> 00:13:18.000]  這樣是不行的
[00:13:18.000 --> 00:13:20.000]  所以保羅在十三章六節都說
[00:13:20.000 --> 00:13:22.000]  愛是不喜歡不宜
[00:13:22.000 --> 00:13:24.000]  只喜歡真理
[00:13:24.000 --> 00:13:26.000]  是什麼意思呢
[00:13:26.000 --> 00:13:28.000]  意思就是說
[00:13:28.000 --> 00:13:30.000]  我們要愛人
[00:13:30.000 --> 00:13:32.000]  但我們不可以妥協於罪
[00:13:32.000 --> 00:13:34.000]  妥協於罪的愛
[00:13:34.000 --> 00:13:36.000]  不是在真理的裡面
[00:13:36.000 --> 00:13:38.000]  真理和愛是一起的
[00:13:38.000 --> 00:13:41.000]  愛是不會接納那些違反真理的罪的
[00:13:41.000 --> 00:13:42.000]  我們不可以妥協
[00:13:42.000 --> 00:13:44.000]  不可以對罪妥協
[00:13:44.000 --> 00:13:46.000]  正如上帝在寬容我們每一個人
[00:13:46.000 --> 00:13:48.000]  等候我們悔改
[00:13:48.000 --> 00:13:50.000]  但上帝不會妥協我們的罪
[00:13:50.000 --> 00:13:53.000]  不會將我們的罪一筆勾銷
[00:13:53.000 --> 00:13:55.000]  他要靠耶穌基督用他的愛
[00:13:55.000 --> 00:13:57.000]  去承擔我們的罪
[00:13:57.000 --> 00:14:01.000]  很多一些同性戀者
[00:14:01.000 --> 00:14:05.000]  特別是最近很多的炒作
[00:14:05.000 --> 00:14:08.000]  很多同性戀者都誤會了我們基督教
[00:14:08.000 --> 00:14:10.000]  以為我們敵視他們
[00:14:10.000 --> 00:14:11.000]  仇視他們
[00:14:11.000 --> 00:14:15.000]  我們攻擊那些同性戀的朋友
[00:14:15.000 --> 00:14:17.000]  用聖經攻擊他們
[00:14:17.000 --> 00:14:19.000]  說同性戀不對
[00:14:19.000 --> 00:14:22.000]  的確在我們聖經立場裡面
[00:14:22.000 --> 00:14:25.000]  我們只接納一男一女
[00:14:25.000 --> 00:14:27.000]  一夫一妻的婚姻制度
[00:14:27.000 --> 00:14:29.000]  在我們的聖經教義書裡面
[00:14:29.000 --> 00:14:31.000]  我們只接受一夫一妻
[00:14:31.000 --> 00:14:33.000]  在夫婦關係裡面的性愛
[00:14:33.000 --> 00:14:36.000]  聖經是反對婚前性行為
[00:14:36.000 --> 00:14:39.000]  聖經是反對婚外情
[00:14:39.000 --> 00:14:41.000]  聖經也是反對不同意
[00:14:41.000 --> 00:14:44.000]  同性愛的性愛行為
[00:14:44.000 --> 00:14:45.000]  這些都是罪
[00:14:45.000 --> 00:14:47.000]  都不合乎真理
[00:14:47.000 --> 00:14:48.000]  上帝不喜悅
[00:14:48.000 --> 00:14:51.000]  都是違反聖經的價值
[00:14:51.000 --> 00:14:53.000]  愛是不喜歡不義
[00:14:53.000 --> 00:14:55.000]  只喜歡真理
[00:14:55.000 --> 00:14:56.000]  但我們仍然
[00:14:56.000 --> 00:14:58.000]  願意用恆久忍辱的心
[00:14:58.000 --> 00:14:59.000]  用仁慈的心
[00:14:59.000 --> 00:15:02.000]  去愛每一位同性戀的朋友
[00:15:02.000 --> 00:15:04.000]  我們仍然等候他們悔改
[00:15:04.000 --> 00:15:05.000]  就好像巧玲一樣
[00:15:05.000 --> 00:15:07.000]  等候他們丈夫悔改
[00:15:07.000 --> 00:15:08.000]  好像巧玲一樣
[00:15:08.000 --> 00:15:12.000]  用恩慈去對待安娜一樣
[00:15:12.000 --> 00:15:14.000]  所以我們願意去學習
[00:15:14.000 --> 00:15:16.000]  這個頂心頂肺的愛
[00:15:16.000 --> 00:15:18.000]  我們是願意愛罪人
[00:15:18.000 --> 00:15:21.000]  但我們不容許愛罪行
[00:15:21.000 --> 00:15:22.000]  我們愛罪人
[00:15:22.000 --> 00:15:23.000]  不愛罪行
[00:15:23.000 --> 00:15:24.000]  聽清楚
[00:15:24.000 --> 00:15:25.000]  不要混亂
[00:15:25.000 --> 00:15:27.000]  當你明白了
[00:15:27.000 --> 00:15:29.000]  原來愛是頂心頂肺的時候
[00:15:29.000 --> 00:15:31.000]  我們體會到仍然有一樣東西
[00:15:31.000 --> 00:15:33.000]  愛也是無私的付出
[00:15:33.000 --> 00:15:35.000]  在我的詩篇裏面
[00:15:35.000 --> 00:15:36.000]  有八個筆字
[00:15:36.000 --> 00:15:37.000]  大家看到了
[00:15:37.000 --> 00:15:39.000]  就是紫色比較大隻的那些
[00:15:39.000 --> 00:15:40.000]  我不詳細讀了
[00:15:40.000 --> 00:15:41.000]  括弧這些就是
[00:15:41.000 --> 00:15:43.000]  新漢語譯本的翻譯
[00:15:43.000 --> 00:15:44.000]  所以不張狂可以做
[00:15:44.000 --> 00:15:46.000]  不自高自大
[00:15:46.000 --> 00:15:47.000]  不做害羞的事
[00:15:47.000 --> 00:15:50.000]  可以做不做不合體統的事
[00:15:50.000 --> 00:15:53.000]  我沒時間逐個解釋了
[00:15:53.000 --> 00:15:54.000]  在裏面我們看到
[00:15:54.000 --> 00:15:56.000]  妒忌是什麼意思
[00:15:56.000 --> 00:15:58.000]  講妒忌大家都明白了
[00:15:58.000 --> 00:16:00.000]  人家有自己沒有
[00:16:00.000 --> 00:16:01.000]  就妒忌人家
[00:16:01.000 --> 00:16:02.000]  希望人家怎樣
[00:16:02.000 --> 00:16:03.000]  希望他沒有
[00:16:03.000 --> 00:16:04.000]  或者人家有自己沒有
[00:16:04.000 --> 00:16:06.000]  希望自己有
[00:16:06.000 --> 00:16:11.000]  自誇就是妒忌的另一層面
[00:16:11.000 --> 00:16:13.000]  妒忌就是人家有自己沒有
[00:16:13.000 --> 00:16:15.000]  自誇就是自己有
[00:16:15.000 --> 00:16:17.000]  在那裏很囂張說我有
[00:16:17.000 --> 00:16:18.000]  你沒有
[00:16:18.000 --> 00:16:19.000]  等到人家妒忌你
[00:16:19.000 --> 00:16:21.000]  這些就是自誇
[00:16:21.000 --> 00:16:24.000]  張狂就是自高自大
[00:16:24.000 --> 00:16:25.000]  就是驕傲
[00:16:25.000 --> 00:16:26.000]  在哥倫多教會
