
[00:00:00.000 --> 00:00:03.320]  弟兄姊妹,過去一年
[00:09:49.480 --> 00:09:53.280]  原來他懼怕外人
[00:09:53.280 --> 00:09:55.520]  他第一件事就是建立祭壇
[00:09:55.520 --> 00:09:57.520]  因為有神的同在
[00:09:57.520 --> 00:09:59.760]  有神與你同在
[00:09:59.760 --> 00:10:01.760]  你就甚麼都不怕
[00:10:01.760 --> 00:10:03.760]  第三個屬靈原則
[00:10:03.760 --> 00:10:05.760]  就是我們重建神的家
[00:10:05.760 --> 00:10:07.160]  重建我們自己的生命
[00:10:07.160 --> 00:10:08.960]  必須傾從神的話
[00:10:08.960 --> 00:10:11.960]  回到神的話那裡
[00:10:11.960 --> 00:10:13.680]  猶太人回歸之後
[00:10:13.680 --> 00:10:15.880]  他們按照律法書所寫的
[00:10:15.880 --> 00:10:17.880]  建造聖殿和守節
[00:10:17.880 --> 00:10:21.080]  如果你看第三章到第六章以斯拉記
[00:10:21.080 --> 00:10:25.280]  就看了很多提到他們跟著神的話去做
[00:10:25.280 --> 00:10:26.880]  譬如三章二節提到
[00:10:26.880 --> 00:10:29.880]  他按照神人摩西律法書上所寫的
[00:10:29.880 --> 00:10:31.680]  在祭壇上獻梵祭
[00:10:31.680 --> 00:10:35.280]  三章四節提到他們按律法書上所記載的
[00:10:35.280 --> 00:10:36.880]  守住彭節
[00:10:36.880 --> 00:10:38.480]  三章十四節提到
[00:10:38.480 --> 00:10:43.880]  他們按照神的命令完成重建聖殿的工作
[00:10:43.880 --> 00:10:48.080]  第三章到第六章之間相隔了十幾年
[00:10:48.080 --> 00:10:50.480]  所以第三章剛開始
[00:10:50.480 --> 00:10:53.280]  十幾年之後才完成
[00:10:53.280 --> 00:10:55.880]  為甚麼呢?我們一會兒會講
[00:10:55.880 --> 00:10:59.480]  第六章十八節他們又照摩西書上所寫的
[00:10:59.480 --> 00:11:03.280]  是按照編制在殿裡侍奉
[00:11:03.280 --> 00:11:06.280]  在這裡我們看看以斯拉這個人
[00:11:06.280 --> 00:11:09.480]  以斯拉在第七章開始就提到他
[00:11:09.480 --> 00:11:12.880]  可能大家對以斯拉不太認識
[00:11:12.880 --> 00:11:15.480]  你說:牧師我怎止對以斯拉不認識
[00:11:15.480 --> 00:11:17.280]  我對舊約個個都不認識
[00:11:17.280 --> 00:11:23.480]  但以斯拉記是值得你認識的
[00:11:23.480 --> 00:11:25.680]  根據猶太人的傳統
[00:11:25.680 --> 00:11:32.480]  以斯拉是寫舊約的歷代之上和歷代之下
[00:11:32.480 --> 00:11:34.480]  亦都會寫以斯拉記
[00:11:34.480 --> 00:11:36.680]  他創立了民事制度
[00:11:36.680 --> 00:11:40.680]  亦都有份參與舊約聖殿的確立
[00:11:40.680 --> 00:11:42.680]  他有一個很重要的貢獻
[00:11:42.680 --> 00:11:45.480]  就是帶領百姓閱讀神的話
[00:11:45.480 --> 00:11:47.280]  返回神的話
[00:11:47.280 --> 00:11:50.880]  其實猶太人最基本的問題就是離開神的話
[00:11:50.880 --> 00:11:53.680]  以至他們亡國
[00:11:53.680 --> 00:11:59.080]  上帝從所羅門王一直到亡國那段長時間
[00:11:59.080 --> 00:12:03.080]  經常警告、勸告他們離開神的話
[00:12:03.080 --> 00:12:06.080]  如果你看歷代之下第七章
[00:12:06.080 --> 00:12:09.680]  你就看到所羅門王建了聖殿之後
[00:12:09.680 --> 00:12:12.480]  有一個很厲害的祈禱叫大新祈禱
[00:12:12.480 --> 00:12:17.480]  以後神的顯現跟他說
[00:12:17.480 --> 00:12:20.680]  在歷代之下第七章到十二十節就說
[00:12:20.680 --> 00:12:22.480]  現在我揀選了這殿
[00:12:22.480 --> 00:12:26.280]  把它分別為聖使我的名永遠在這殿中
[00:12:26.280 --> 00:12:29.480]  我的眼、我的心也必常在那裡
[00:12:29.480 --> 00:12:33.080]  至於你若在我面前行事為人
[00:12:33.080 --> 00:12:35.280]  好像你爸爸所做的
[00:12:35.280 --> 00:12:38.080]  遵行我吩咐的一切話
[00:12:38.080 --> 00:12:39.680]  謹守我的禮典章
[00:12:39.680 --> 00:12:41.880]  我就必定鞏固你的國位
[00:12:41.880 --> 00:12:43.480]  但如果你離開我
[00:12:43.480 --> 00:12:47.280]  丟棄我在你面前探報的律法和誡命
[00:12:47.280 --> 00:12:49.480]  去侍奉和敬拜其他神
[00:12:49.480 --> 00:12:51.080]  我就必把以色列人
[00:12:51.080 --> 00:12:53.680]  從我所賜給他們的土地上拔出來
[00:12:53.680 --> 00:12:57.480]  並且我為自己的名分別為聖的這個殿
[00:12:57.480 --> 00:13:00.680]  我都必從我面前捨棄使者殿
[00:13:00.680 --> 00:13:04.680]  在萬民中成為笑談羈笑的對象
[00:13:04.680 --> 00:13:09.280]  在這裡我們看到應驗了
[00:13:09.280 --> 00:13:11.280]  他們離開神的話
[00:13:11.280 --> 00:13:13.280]  所以就亡國
[00:13:13.280 --> 00:13:14.280]  所以弟兄姊妹
[00:13:14.280 --> 00:13:16.880]  如果我們想避免猶太人的錯誤
[00:13:16.880 --> 00:13:18.880]  就不要忘記神的話
[00:13:18.880 --> 00:13:22.680]  如果我們想有個重新的開始
[00:13:22.680 --> 00:13:25.480]  我們要回到神的話那裡
[00:13:25.480 --> 00:13:26.880]  很感謝神
[00:13:26.880 --> 00:13:30.280]  我們播道會著重神的話
[00:13:30.280 --> 00:13:35.080]  這幅相是1932年廣州聖經學院全體師生拍的
[00:13:35.080 --> 00:13:37.680]  那個建築物現在還在
[00:13:37.680 --> 00:13:42.880]  政府還給教會 廣州的教會
[00:13:42.880 --> 00:13:47.880]  我們香港播道會全因堂也很著重神的話
[00:13:47.880 --> 00:13:50.080]  我們的廣道
[00:13:50.080 --> 00:13:53.080]  我們的讀經、查經團體
[00:13:53.080 --> 00:13:55.880]  都著重神的話
[00:13:55.880 --> 00:13:57.080]  我們很感恩
[00:13:57.080 --> 00:13:59.480]  第四個屬靈原則
[00:13:59.480 --> 00:14:04.280]  就是重見神的家必須要同心協力
[00:14:04.280 --> 00:14:07.880]  以斯拉基提到猶太人回去之後
[00:14:07.880 --> 00:14:10.080]  一方面慷慨捐款
[00:14:10.080 --> 00:14:11.480]  剛才讀過了
[00:14:11.480 --> 00:14:13.080]  重見聖殿
[00:14:13.080 --> 00:14:16.480]  一方面又同心團結抵抗外敵
[00:14:16.480 --> 00:14:19.280]  我希望全因堂弟兄姊妹
[00:14:19.280 --> 00:14:23.680]  我們都一齊來到在神面前
[00:14:23.680 --> 00:14:24.880]  慷慨捐款
[00:14:24.880 --> 00:14:29.680]  同心協力建築神的家
[00:14:29.680 --> 00:14:33.280]  我們釋經完畢
[00:14:33.280 --> 00:14:36.680]  我們就去做一些反思和應用
[00:14:36.680 --> 00:14:40.680]  怎樣將這段經文應用在你和我的生命裏面呢?
[00:14:40.680 --> 00:14:44.080]  第一 將你的回憶和夢想交給神
[00:14:44.080 --> 00:14:46.080]  很多時候我們最大的痛苦
[00:14:46.080 --> 00:14:48.480]  就是不能忘記過去的傷痕
[00:14:48.480 --> 00:14:50.680]  一些傷痕是別人給我們的
[00:14:50.680 --> 00:14:52.080]  一些是我們自己給別人
[00:14:52.080 --> 00:14:54.280]  或者給自己的
[00:14:54.280 --> 00:14:57.880]  你過去的經歷是快樂或者憂傷
[00:14:57.880 --> 00:14:59.480]  你交給上帝
[00:14:59.480 --> 00:15:03.280]  你有沒有達不到的理想和希望
[00:15:03.280 --> 00:15:04.880]  你交給上帝
[00:15:04.880 --> 00:15:08.480]  讓祂的旨意成就在你的生命裏面
[00:15:08.480 --> 00:15:11.880]  很多人都聽過林書豪
[00:15:11.880 --> 00:15:17.480]  這個華潤美國籃球明星
[00:15:17.480 --> 00:15:19.680]  一道很出名的
[00:15:19.680 --> 00:15:21.680]  被稱為「林旋風」
[00:15:21.680 --> 00:15:22.880]  他是一個基督徒
[00:15:22.880 --> 00:15:26.880]  你有沒有留意到他手腕上戴一個手環
[00:15:26.880 --> 00:15:29.680]  這個手環是寫著
[00:15:29.680 --> 00:15:32.680]  「In Jesus' Name I Pray」
[00:15:32.680 --> 00:15:35.880]  「我奉耶穌基督的名打劫」
[00:15:35.880 --> 00:15:38.480]  林書豪將他的夢想交給上帝
[00:15:38.480 --> 00:15:41.480]  你和我都是應該這樣做
[00:15:41.480 --> 00:15:45.480]  在《真言》23章26節有句好片的話
[00:15:45.480 --> 00:15:46.680]  我覺得很寶貴
[00:15:46.680 --> 00:15:48.080]  是上帝講的
[00:15:48.080 --> 00:15:50.280]  上帝對我講也對你講
[00:15:50.280 --> 00:15:53.480]  「我兒把你的心給我」
[00:15:53.480 --> 00:15:56.280]  「我的孩子把你的心給我」
[00:15:56.280 --> 00:16:02.280]  上帝要帶領你行走人生的道路
[00:16:02.280 --> 00:16:04.880]  祂要撫平你心裏面的波瀾
[00:16:04.880 --> 00:16:09.280]  祂要為你創造未來
[00:16:09.280 --> 00:16:11.680]  將你的回憶夢想交給祂
[00:16:11.680 --> 00:16:15.280]  第二就是將你
[00:16:15.280 --> 00:16:18.880]  傳一個樂觀的心去調適你的處境
[00:16:18.880 --> 00:16:22.480]  調適英文叫「Adapt」
[00:16:22.480 --> 00:16:25.080]  我現在在十樂院教授一個課程
[00:16:25.080 --> 00:16:28.280]  就是「高效能的教會領袖」
[00:16:28.280 --> 00:16:31.680]  我剛剛兩個星期前講到一個主題
[00:16:31.680 --> 00:16:35.880]  就是調適性的領導學
[00:16:35.880 --> 00:16:37.880]  Adaptive Leadership
[00:16:37.880 --> 00:16:39.480]  為什麼要調適呢?
[00:16:39.480 --> 00:16:41.480]  就是因為環境改變了
[00:16:41.480 --> 00:16:44.080]  有些環境是外面來的
[00:16:44.080 --> 00:16:45.480]  你沒有辦法控制的
[00:16:45.480 --> 00:16:46.480]  有些是改變
[00:16:46.480 --> 00:16:50.680]  有些是你裏面自己創造的改變
[00:16:50.680 --> 00:16:53.080]  為了要克服一些困難
[00:16:53.080 --> 00:16:56.280]  你怎樣去Adapt這個改變呢?
[00:16:56.280 --> 00:16:58.480]  香港面對很多的環境
[00:16:58.480 --> 00:17:00.680]  是非你我所能夠控制
[00:17:00.680 --> 00:17:03.080]  但我們傳一個什麼心態呢?
[00:17:03.080 --> 00:17:05.680]  聖經教導我們傳一個樂觀的心
[00:17:05.680 --> 00:17:07.680]  來調適處境
[00:17:07.680 --> 00:17:11.280]  一方面我們要很客觀的認清目前的形勢
[00:17:11.280 --> 00:17:12.680]  不要自欺欺人
[00:17:12.680 --> 00:17:16.280]  但另一方面我們知道一切都是出於神
[00:17:16.280 --> 00:17:19.680]  這個神幫助你
[00:17:19.680 --> 00:17:23.680]  所以菲律賓書四章六至七節
[00:17:23.680 --> 00:17:25.280]  有段很寶貴的經文
[00:17:25.280 --> 00:17:27.280]  我中學就唸
[00:17:27.280 --> 00:17:30.680]  它為我帶來很多的安慰和鼓勵
[00:17:30.680 --> 00:17:32.880]  「應當毫無憂慮
[00:17:32.880 --> 00:17:35.680]  只要凡事藉著禱告祈求
[00:17:35.680 --> 00:17:37.280]  帶著感恩的心
[00:17:37.280 --> 00:17:39.880]  把你們所要的告訴神
[00:17:39.880 --> 00:17:45.280]  這樣神所賜超過人能夠理解的平安
[00:17:45.280 --> 00:17:50.680]  必在基督耶穌保守你們的心思意念」
[00:17:50.680 --> 00:17:53.080]  神能夠在我們困難當中
[00:17:53.080 --> 00:17:56.080]  在挑戰當中為你預備機會
[00:17:56.080 --> 00:17:59.680]  帶領你
[00:17:59.680 --> 00:18:01.480]  第三個應用就是
[00:18:01.480 --> 00:18:06.080]  「同心協力迎戰難阻」
[00:18:06.080 --> 00:18:09.080]  我們回到猶太人回歸這個故事
[00:18:09.080 --> 00:18:12.480]  以色列的第三章記錄了猶太人回歸之後
[00:18:12.480 --> 00:18:13.880]  起了一個電的根基
[00:18:13.880 --> 00:18:17.680]  但是沒多久就受到周圍的人的攻擊
[00:18:17.680 --> 00:18:20.480]  這個建築工程就被迫停頓
[00:18:20.480 --> 00:18:22.280]  停營了十幾年
[00:18:22.280 --> 00:18:23.280]  在這段時間
[00:18:23.280 --> 00:18:25.680]  這五萬的回歸猶太人
[00:18:25.680 --> 00:18:28.680]  他們經歷過心靈的危機
[00:18:28.680 --> 00:18:30.080]  道德的墮落
[00:18:30.080 --> 00:18:32.080]  自以至的消沉
[00:18:32.080 --> 00:18:33.880]  第三章和第五章之間
[00:18:33.880 --> 00:18:36.680]  相隔了十幾年沒有做到任何事
[00:18:36.680 --> 00:18:37.480]  在第五章
[00:18:37.480 --> 00:18:40.680]  神就透過先知哈蓋和撒加利亞
[00:18:40.680 --> 00:18:45.880]  鼓勵百姓重新振作
[00:18:45.880 --> 00:18:52.080]  請問你有沒有這樣的經歷呢?
[00:18:52.080 --> 00:18:53.680]  我們總結今天的訊息
[00:18:53.680 --> 00:18:56.880]  以色列人在幾百年來多次離棄神
[00:18:56.880 --> 00:19:00.080]  以致落到國破家亡的地步
[00:19:00.080 --> 00:19:03.080]  應驗了上帝在歷代之下
[00:19:03.080 --> 00:19:04.680]  第七章的警告
[00:19:04.680 --> 00:19:07.480]  但是在這個墮落的歷史裏面
[00:19:07.480 --> 00:19:09.480]  我們看到神的恩典
[00:19:09.480 --> 00:19:11.480]  聖殿被毀了五十年
[00:19:11.480 --> 00:19:14.480]  上帝就給他們一個新的開始
[00:19:14.480 --> 00:19:18.080]  並且透過他的先知來激勵他們
[00:19:18.080 --> 00:19:22.280]  哈蓋書第二章第六到第九節
[00:19:22.280 --> 00:19:24.280]  有一個很寶貴的應許
[00:19:24.280 --> 00:19:26.680]  上帝的應許不單止為他們預備
[00:19:26.680 --> 00:19:29.080]  也為你、為我、為全恩堂
[00:19:29.080 --> 00:19:31.880]  為現在的教會預備
[00:19:31.880 --> 00:19:34.080]  哈蓋書第二章第六節說
[00:19:34.080 --> 00:19:36.880]  因為萬君之義和華這樣說
[00:19:36.880 --> 00:19:41.880]  再過不多的時候 我要震動天地、海洋和漢地
[00:19:41.880 --> 00:19:44.880]  萬君之義和華說 我要震動萬國
