
[00:00:00.000 --> 00:00:02.540]  不知昨晚睡得好不好呢
[00:03:05.160 --> 00:03:08.520]  當他不知道怎麼做的時候很正常的反應是什麼呢
[00:03:08.520 --> 00:03:11.400]  就是害怕
[00:03:11.400 --> 00:03:13.400]  大軍臨到
[00:03:13.400 --> 00:03:19.400]  所以神藉著阿克式跟他們說第十五十六十七節只說了三節經文
[00:03:19.400 --> 00:03:25.040]  就是神對約沙法和眾民祈禱的回應
[00:03:25.040 --> 00:03:26.920]  無論是第十五節
[00:03:26.920 --> 00:03:28.920]  無論是第十七節
[00:03:28.920 --> 00:03:31.080]  都說不要恐懼驚惶
[00:03:31.080 --> 00:03:33.800]  不要恐懼也不要驚惶
[00:03:33.800 --> 00:03:35.360]  為什麼
[00:03:35.360 --> 00:03:39.280]  因為神知道他們害怕
[00:03:39.280 --> 00:03:45.920]  因為神知道當大軍臨到的時候他們心裡無力抵擋
[00:03:45.920 --> 00:03:47.360]  大軍壓境
[00:03:47.360 --> 00:03:49.360]  兵臨城下
[00:03:49.360 --> 00:03:51.360]  殺到埋身
[00:03:51.360 --> 00:03:54.640]  強弱懸殊
[00:03:54.640 --> 00:03:57.400]  他們想著安穩的生活
[00:03:57.400 --> 00:04:00.000]  按照著神的律法去生活的時候
[00:04:00.000 --> 00:04:02.680]  神大大賜福他們
[00:04:02.680 --> 00:04:04.920]  但這個生活要被改變
[00:04:04.920 --> 00:04:08.560]  有可能成為奴僕
[00:04:08.560 --> 00:04:12.240]  他們賴以安全生活的環境
[00:04:12.240 --> 00:04:13.600]  可能沒有了
[00:04:13.600 --> 00:04:15.360]  但抵抗不了
[00:04:15.360 --> 00:04:16.640]  無能為力
[00:04:16.640 --> 00:04:17.840]  無助
[00:04:17.840 --> 00:04:19.400]  恐懼
[00:04:19.400 --> 00:04:20.760]  憤怒
[00:04:20.760 --> 00:04:22.360]  憂慮
[00:04:22.360 --> 00:04:23.880]  找幫手嗎
[00:04:23.880 --> 00:04:25.720]  不知道找誰
[00:04:25.720 --> 00:04:28.720]  這個大軍是什麼大軍
[00:04:28.720 --> 00:04:29.840]  原來
[00:04:29.840 --> 00:04:31.640]  在前面一節二節有說
[00:04:31.640 --> 00:04:33.960]  這個大軍這個聯軍是摩訶人
[00:04:33.960 --> 00:04:35.400]  阿滿人
[00:04:35.400 --> 00:04:40.040]  在烏尼人其實是以東人
[00:04:40.040 --> 00:04:43.480]  這個是三路聯軍
[00:04:43.480 --> 00:04:47.120]  這三道兵是什麼兵
[00:04:47.120 --> 00:04:48.320]  為什麼要打他們
[00:04:48.320 --> 00:04:50.320]  聖經沒有說為什麼要打他們
[00:04:50.320 --> 00:04:53.760]  但聖經有說這三道兵是從哪裡來的
[00:04:53.760 --> 00:04:55.760]  第一個是以東人的兵
[00:04:55.760 --> 00:04:58.880]  原來是以素的後代
[00:04:58.880 --> 00:05:02.400]  以色列人是雅國的後代
[00:05:02.400 --> 00:05:05.800]  雅國的後代是誰 以素
[00:05:05.800 --> 00:05:07.680]  以東人來打他們
[00:05:07.680 --> 00:05:09.200]  另外
[00:05:09.200 --> 00:05:11.920]  無論是摩訶人
[00:05:11.920 --> 00:05:13.160]  無論是阿滿人
[00:05:13.160 --> 00:05:14.760]  都是羅德的子孫
[00:05:14.760 --> 00:05:17.720]  阿伯拉克的子孫
[00:05:17.720 --> 00:05:20.440]  所以當耶和華吩咐以色列人
[00:05:20.440 --> 00:05:21.480]  去救贖以色列人
[00:05:21.480 --> 00:05:23.680]  從埃及去到迦南地的時候
[00:05:23.680 --> 00:05:25.760]  耶和華有一個很重要的命令
[00:05:25.760 --> 00:05:28.760]  就是說他將這些地
[00:05:28.760 --> 00:05:29.560]  給了以東
[00:05:29.560 --> 00:05:31.240]  有些地他給了摩訶
[00:05:31.240 --> 00:05:33.080]  有些地他給了阿滿人
[00:05:33.080 --> 00:05:35.600]  所以我不賜給你們遺孽
[00:05:35.600 --> 00:05:36.960]  就是跟以色列人說
[00:05:36.960 --> 00:05:39.880]  這些地已經給了
[00:05:39.880 --> 00:05:41.360]  跟阿伯拉克有關
[00:05:41.360 --> 00:05:42.680]  也是阿伯拉克的後代
[00:05:42.680 --> 00:05:45.360]  或者阿伯拉克的侄兒的後代
[00:05:45.360 --> 00:05:51.320]  所以以色列人你們不可以佔據這些地
[00:05:51.320 --> 00:05:55.240]  但三路聯軍
[00:05:55.240 --> 00:05:58.240]  就這樣打他們
[00:05:58.240 --> 00:06:00.320]  阿滿 摩訶 以東
[00:06:00.320 --> 00:06:01.520]  打猶太地
[00:06:01.520 --> 00:06:02.920]  以色列呢
[00:06:02.920 --> 00:06:05.000]  他向不向以色列求助好呢
[00:06:05.000 --> 00:06:07.720]  大家都是同一個民族
[00:06:07.720 --> 00:06:11.400]  其實約沙伐不夠膽向以色列求助
[00:06:11.400 --> 00:06:14.160]  因為打這場仗之前
[00:06:14.160 --> 00:06:15.400]  阿哈王
[00:06:15.400 --> 00:06:17.040]  那時的以色列王
[00:06:17.040 --> 00:06:18.600]  就是耶洗別的丈夫
[00:06:18.600 --> 00:06:20.320]  大家記得了
[00:06:20.320 --> 00:06:23.960]  以尼亞和巴力的先知
[00:06:23.960 --> 00:06:25.040]  在祭壇
[00:06:25.040 --> 00:06:26.720]  在高山上面
[00:06:26.720 --> 00:06:28.480]  求告神
[00:06:28.480 --> 00:06:31.080]  降火 記不記得了
[00:06:31.080 --> 00:06:32.600]  那個阿哈王
[00:06:32.600 --> 00:06:35.200]  向耶和華眼中看為惡的事
[00:06:35.200 --> 00:06:37.440]  阿哈王叫約沙伐
[00:06:37.440 --> 00:06:39.040]  我們跟民族 我們兄弟
[00:06:39.040 --> 00:06:41.920]  我們一起去打阿蘭王
[00:06:41.920 --> 00:06:43.680]  但這個不是神所喜悅的
[00:06:43.680 --> 00:06:48.400]  所以阿哈王就在打阿蘭王這個戰役裏面
[00:06:48.400 --> 00:06:50.080]  陣亡
[00:06:50.080 --> 00:06:52.120]  死了
[00:06:52.120 --> 00:06:54.600]  接著
[00:06:54.600 --> 00:06:56.160]  耶和華的先知
[00:06:56.160 --> 00:06:58.040]  告訴約沙伐
[00:06:58.040 --> 00:06:59.440]  責備他為何跟
[00:06:59.440 --> 00:07:02.120]  耶和華眼中
[00:07:02.120 --> 00:07:03.920]  看為惡的人
[00:07:03.920 --> 00:07:06.600]  跟他合作
[00:07:06.600 --> 00:07:07.720]  接著
[00:07:07.720 --> 00:07:09.240]  阿哈謝
[00:07:09.240 --> 00:07:13.160]  繼位成為以色列王
[00:07:13.160 --> 00:07:15.680]  約沙伐不夠膽再向
[00:07:15.680 --> 00:07:18.360]  以色列王求救
[00:07:18.360 --> 00:07:19.720]  因為都是
[00:07:19.720 --> 00:07:23.760]  耶和華眼中看為惡的人
[00:07:23.760 --> 00:07:25.680]  衰過一次
[00:07:25.680 --> 00:07:27.560]  但可以怎樣
[00:07:27.560 --> 00:07:30.240]  三路聯軍
[00:07:30.240 --> 00:07:31.840]  打不過
[00:07:31.840 --> 00:07:33.720]  所以約沙伐
[00:07:33.720 --> 00:07:35.640]  帶上所有的以色列人
[00:07:35.640 --> 00:07:37.560]  帶上婦女 帶上妻兒
[00:07:37.560 --> 00:07:39.880]  一起去到耶和華的殿面前
[00:07:39.880 --> 00:07:41.280]  去求告耶和華
[00:07:41.280 --> 00:07:43.920]  他問
[00:07:43.920 --> 00:07:45.840]  我們的神
[00:07:45.840 --> 00:07:48.440]  你不是曾經在你百姓以色列面前
[00:07:48.440 --> 00:07:50.120]  驅逐這個地方的民嗎
[00:07:50.120 --> 00:07:51.720]  將這個地方賜給你朋友
[00:07:51.720 --> 00:07:55.200]  亞伯拉罕的後裔永遠為業嗎
[00:07:55.200 --> 00:07:56.640]  他們問神
[00:07:56.640 --> 00:07:58.480]  其實第七節之前第六節
[00:07:58.480 --> 00:07:59.360]  他們怎樣說
[00:07:59.360 --> 00:08:00.920]  耶和華說我們列祖的神
[00:08:00.920 --> 00:08:02.480]  你不是天上的神嗎
[00:08:02.480 --> 00:08:05.280]  你不是萬邦萬國的主宰嗎
[00:08:05.280 --> 00:08:08.680]  你在你手中有大能大力
[00:08:08.680 --> 00:08:11.880]  無人能抵擋你
[00:08:11.880 --> 00:08:14.160]  但為何
[00:08:14.160 --> 00:08:16.440]  你不讓這件事發生
[00:08:16.440 --> 00:08:17.880]  為何你有能力
[00:08:17.880 --> 00:08:20.760]  但他不制止
[00:08:20.760 --> 00:08:21.480]  為何
[00:08:21.480 --> 00:08:25.960]  Why not
[00:08:25.960 --> 00:08:31.080]  他們再向耶和華神祈禱
[00:08:31.080 --> 00:08:32.400]  你看
[00:08:32.400 --> 00:08:34.200]  以色列人出埃及的時候
[00:08:34.200 --> 00:08:38.160]  你不讓以色列人侵犯這些人
[00:08:38.160 --> 00:08:40.160]  以色列人離開他們
[00:08:40.160 --> 00:08:41.160]  但他們今天
[00:08:41.160 --> 00:08:44.360]  就是這樣去回報我們
[00:08:44.360 --> 00:08:45.360]  為何
[00:08:45.360 --> 00:08:49.200]  人善被人欺
[00:08:49.200 --> 00:08:53.640]  我們沒有做任何的事
[00:08:53.640 --> 00:08:56.240]  為何
[00:08:56.240 --> 00:08:57.120]  第十二節
[00:08:57.120 --> 00:08:58.960]  我們的神
[00:08:58.960 --> 00:09:02.200]  你不懲罰他們嗎
[00:09:02.200 --> 00:09:04.880]  為何你不懲罰惡人
[00:09:04.880 --> 00:09:06.280]  神啊 你的認許在哪裏
[00:09:06.280 --> 00:09:08.560]  你的保護在哪裏
[00:09:08.560 --> 00:09:10.880]  神啊 為何你還不出手
[00:09:10.880 --> 00:09:12.880]  公平在哪裏
[00:09:12.880 --> 00:09:16.360]  公義在哪裏
[00:09:16.360 --> 00:09:18.720]  這是約沙法王
[00:09:18.720 --> 00:09:20.320]  和一群的以色列人
[00:09:20.320 --> 00:09:23.720]  在上帝面前一個的呼求
[00:09:23.720 --> 00:09:30.040]  一個的禱告
[00:09:30.040 --> 00:09:31.040]  神和他們說
[00:09:31.040 --> 00:09:34.480]  不要因為這個大軍恐懼驚惶
[00:09:34.480 --> 00:09:38.760]  不要恐懼也不要驚惶
[00:09:38.760 --> 00:09:43.560]  是不是神說不怕就不用怕呢
[00:09:43.560 --> 00:09:46.520]  神有說原因為何不怕
[00:09:46.520 --> 00:09:52.240]  神有說
[00:09:52.240 --> 00:09:54.240]  不要因為這個大軍恐懼驚惶
[00:09:54.240 --> 00:09:56.680]  因為勝敗不在乎你們
[00:09:56.680 --> 00:09:58.520]  是在乎神
[00:09:58.520 --> 00:10:01.240]  其實這段是很難翻譯的
[00:10:01.240 --> 00:10:03.080]  勝敗不在乎你們
[00:10:03.080 --> 00:10:04.200]  而是在乎神
[00:10:04.200 --> 00:10:07.080]  好像在說這場仗打不打得贏
[00:10:07.080 --> 00:10:08.160]  是由神決定
[00:10:08.160 --> 00:10:10.960]  不是由你們決定
[00:10:10.960 --> 00:10:12.360]  但其實原文
[00:10:12.360 --> 00:10:18.280]  英文譯得清楚很多
[00:10:18.280 --> 00:10:20.280]  For the battle is not yours
[00:10:20.280 --> 00:10:22.720]  but God's
[00:10:22.720 --> 00:10:26.120]  這場是神的仗
[00:10:26.120 --> 00:10:29.680]  不是你們的仗
[00:10:29.680 --> 00:10:32.080]  這場是屬神的戰爭
[00:10:32.080 --> 00:10:34.200]  不是你們的戰爭
[00:10:34.200 --> 00:10:39.760]  因為神將這個地方賜給你們為業
[00:10:39.760 --> 00:10:42.400]  神的應許一定成就
[00:10:42.400 --> 00:10:44.400]  這是神的戰爭
[00:10:44.400 --> 00:10:47.960]  而這段經文他們是很熟悉的
[00:10:47.960 --> 00:10:50.160]  因為昔日
[00:10:50.160 --> 00:10:54.400]  當大衛面對巨人哥利亞
[00:10:54.400 --> 00:10:55.920]  這個非利是人的時候
[00:10:55.920 --> 00:10:59.320]  他和這個非利是人怎樣說
[00:10:59.320 --> 00:11:03.280]  For the battle is the loss
[00:11:03.280 --> 00:11:06.240]  這是神的戰爭
[00:11:06.240 --> 00:11:11.160]  所以大衛以弱勝強
[00:11:11.160 --> 00:11:17.120]  這個不是以色列人的戰爭
[00:11:17.120 --> 00:11:24.320]  當我們見到社會似乎充滿暴力
[00:11:24.320 --> 00:11:26.480]  充滿撕裂
[00:11:26.480 --> 00:11:28.320]  我們找不到出路的時候
[00:11:28.320 --> 00:11:30.880]  我們會很賞心
[00:11:30.880 --> 00:11:32.000]  因為我們愛這個地方
[00:11:32.000 --> 00:11:33.800]  我們在這裡長大
[00:11:33.800 --> 00:11:35.880]  我們不希望亂
[00:11:35.880 --> 00:11:37.880]  弟兄姊妹
[00:11:37.880 --> 00:11:40.840]  當一個社會
[00:11:40.840 --> 00:11:42.760]  我們看不到和平
[00:11:42.760 --> 00:11:44.040]  我們看不到聖潔
[00:11:44.040 --> 00:11:45.200]  我們看不到公義
[00:11:45.200 --> 00:11:47.440]  我們看不到憐憫的時候
[00:11:47.440 --> 00:11:49.560]  我們要記得
[00:11:49.560 --> 00:11:51.360]  當我們主土民的時候
[00:11:51.360 --> 00:11:54.760]  我們會怎樣求
[00:11:54.760 --> 00:11:56.240]  我們在天上的父
[00:11:56.240 --> 00:11:58.680]  與人都尊你的名為聖
[00:11:58.680 --> 00:12:00.320]  接著下一句是什麼
[00:12:00.320 --> 00:12:03.520]  與你的國幹臨
[00:12:03.520 --> 00:12:07.440]  這個是神的戰爭
[00:12:07.440 --> 00:12:10.600]  不是我們的
[00:12:10.600 --> 00:12:15.200]  神的國要幹臨
[00:12:15.200 --> 00:12:18.160]  這個是上帝的戰爭
[00:12:18.160 --> 00:12:20.880]  上帝要社會裡面有和平
[00:12:20.880 --> 00:12:21.640]  有公義
[00:12:21.640 --> 00:12:22.400]  有憐憫
[00:12:22.400 --> 00:12:24.240]  有聖潔
[00:12:24.240 --> 00:12:27.680]  有平安
[00:12:27.680 --> 00:12:28.720]  所以第一件事
[00:12:28.720 --> 00:12:30.120]  我們不要太賞心
[00:12:30.120 --> 00:12:32.640]  不要跟車太貼
[00:12:32.640 --> 00:12:34.200]  既然這是上帝的戰爭
[00:12:34.200 --> 00:12:36.760]  我們第一件事要認清楚
[00:12:36.760 --> 00:12:38.840]  不是我們背負所有的事
[00:12:38.840 --> 00:12:40.320]  事實我們越來越發覺
[00:12:40.320 --> 00:12:43.120]  我們是無能為力的
[00:12:43.120 --> 00:12:45.720]  有沒有發現
[00:12:45.720 --> 00:12:46.480]  我們無能為力
[00:12:46.480 --> 00:12:48.880]  我們所做的很有限
[00:12:48.880 --> 00:12:51.080]  所以我們不要太賞心
[00:12:51.080 --> 00:12:53.520]  若不是建造房屋的人
[00:12:53.520 --> 00:12:54.880]  就枉然努力
[00:12:54.880 --> 00:12:56.880]  我們不要跟車太貼
[00:12:56.880 --> 00:12:57.720]  就即是說
[00:12:57.720 --> 00:12:59.240]  不要一邊滾動手機
[00:12:59.240 --> 00:13:00.320]  一邊看著那些東西
[00:13:00.320 --> 00:13:03.240]  如果那些影片
[00:13:03.240 --> 00:13:04.000]  那些影像
[00:13:04.000 --> 00:13:04.920]  那些圖像
[00:13:04.920 --> 00:13:05.680]  那些文字
[00:13:05.680 --> 00:13:08.680]  不斷讓我們心裡困擾的時候
[00:13:08.680 --> 00:13:10.800]  停一停
[00:13:10.800 --> 00:13:12.960]  上個星期有位姊妹跟我說
[00:13:12.960 --> 00:13:14.280]  我按不住日日
[00:13:14.280 --> 00:13:16.720]  整天看著手機
[00:13:16.720 --> 00:13:17.440]  就算我不看
[00:13:17.440 --> 00:13:18.840]  就不斷有那些whatsapp
[00:13:18.840 --> 00:13:20.520]  不斷嘟嘟嘟嘟
[00:13:20.520 --> 00:13:23.640]  逼著我看
[00:13:23.640 --> 00:13:25.800]  停一停
[00:13:25.800 --> 00:13:27.440]  你不想看的
[00:13:27.440 --> 00:13:30.520]  你發現太多的
[00:13:30.520 --> 00:13:32.640]  就不要拿去手機看
[00:13:32.640 --> 00:13:34.200]  我跟她說
[00:13:34.200 --> 00:13:36.560]  你早上醒來
[00:13:36.560 --> 00:13:39.360]  你祈完禱之後
[00:13:39.360 --> 00:13:39.920]  你想看
[00:13:39.920 --> 00:13:41.080]  你想知道發生什麼事
[00:13:41.080 --> 00:13:42.080]  看半個小時就好了
[00:13:42.080 --> 00:13:44.520]  接著不要再看
[00:13:44.520 --> 00:13:46.080]  吃飯的時候
[00:13:46.080 --> 00:13:47.120]  你想知道一件事
[00:13:47.120 --> 00:13:48.400]  看半個小時就好了
[00:13:48.400 --> 00:13:49.600]  不要再看
[00:13:49.600 --> 00:13:50.920]  也不要臨睡前看
[00:13:50.920 --> 00:13:52.720]  讓你有覺好睡
[00:13:52.720 --> 00:13:55.840]  不要讓手機控制你
[00:13:55.840 --> 00:13:57.400]  不要讓消息控制你
[00:13:57.400 --> 00:13:58.960]  如果你的whatsapp群組裡面
[00:13:58.960 --> 00:14:00.880]  有很多人不斷發訊息出來
[00:14:00.880 --> 00:14:06.960]  將群組調成靜音
[00:14:06.960 --> 00:14:08.760]  721事件
[00:14:08.760 --> 00:14:13.240]  當大家看著鏡頭
[00:14:13.240 --> 00:14:17.000]  有人要去看精神科醫生
[00:14:17.000 --> 00:14:18.520]  受不住
[00:14:18.520 --> 00:14:20.360]  有很多小朋友睡不著
[00:14:20.360 --> 00:14:22.600]  發惡夢
[00:14:22.600 --> 00:14:25.120]  不要跟車太貼
[00:14:25.120 --> 00:14:27.760]  不要反應太快
[00:14:27.760 --> 00:14:31.680]  我們知道真假難分
[00:14:31.680 --> 00:14:35.280]  當我們看著沙田的衝突
[00:14:35.280 --> 00:14:39.400]  當警察宣布有警方人員
[00:14:39.400 --> 00:14:40.480]  被人咬斷手指
[00:14:40.480 --> 00:14:42.160]  我們覺得很離譜
[00:14:42.160 --> 00:14:43.600]  還有鉗斷手指
[00:14:43.600 --> 00:14:46.360]  我們覺得很憤怒
[00:14:46.360 --> 00:14:49.520]  有沒有發現沒了這件事
[00:14:49.520 --> 00:14:50.400]  過了幾天
[00:14:50.400 --> 00:14:53.840]  香港電台出了一個澄清道歉啟示
[00:14:53.840 --> 00:14:56.400]  當警察宣布的時候
[00:14:56.400 --> 00:14:57.360]  他們沒有查證
[00:14:57.360 --> 00:14:58.840]  他們就報道了
[00:14:58.840 --> 00:15:02.480]  原來沒有鉗斷手指這件事
[00:15:02.480 --> 00:15:06.000]  但沒有其他傳媒發出澄清和道歉
[00:15:06.000 --> 00:15:08.480]  香港電台有
[00:15:08.480 --> 00:15:11.840]  消息傳得太快
[00:15:11.840 --> 00:15:14.320]  有真有假
[00:15:14.320 --> 00:15:15.520]  不要跟車太貼
[00:15:15.520 --> 00:15:19.160]  保守自己的心
[00:15:19.160 --> 00:15:20.200]  接著
[00:15:20.200 --> 00:15:21.280]  我們仰望神
[00:15:21.280 --> 00:15:24.360]  我們要等候觀看神的作為
[00:15:24.360 --> 00:15:28.640]  既然是上帝祂自己要作供
[00:15:28.640 --> 00:15:31.280]  仰望神
[00:15:31.280 --> 00:15:35.560]  不是一開始想我能夠做些什麼
[00:15:35.560 --> 00:15:37.040]  仰望神
[00:15:37.040 --> 00:15:40.320]  等候觀看神的作為
[00:15:40.320 --> 00:15:41.880]  我們要轉移
[00:15:41.880 --> 00:15:43.360]  很多時候我們祈禱的時候
[00:15:43.360 --> 00:15:44.360]  我們會求什麼神
[00:15:44.360 --> 00:15:45.320]  求祢幫助我們
[00:15:45.320 --> 00:15:48.360]  因為我不想香港變成這樣
[00:15:48.360 --> 00:15:50.200]  我們求祢幫助
[00:15:50.200 --> 00:15:51.360]  求祢申冤
[00:15:51.360 --> 00:15:53.760]  但當神說這場戰爭是祂的時侯
[00:15:53.760 --> 00:15:55.400]  一場屬靈的戰爭
[00:15:55.400 --> 00:15:59.240]  是社會裡面公義、憐憫、和平、平安的戰爭時
[00:15:59.240 --> 00:16:01.920]  就即時講解一件事
[00:16:01.920 --> 00:16:04.040]  我們要轉移
[00:16:04.040 --> 00:16:08.800]  我們是上帝屬靈的軍隊
[00:16:08.800 --> 00:16:11.120]  不是神幫我們
[00:16:11.120 --> 00:16:12.200]  但是神啊
[00:16:12.200 --> 00:16:14.520]  祢在做什麼
[00:16:14.520 --> 00:16:17.200]  我站在祢那邊
[00:16:17.200 --> 00:16:22.040]  我站在祢那邊
[00:16:22.040 --> 00:16:26.080]  這是神給以色列人第一個答案
[00:16:26.080 --> 00:16:27.720]  這場是我的戰爭
[00:16:27.720 --> 00:16:29.200]  不是你們的
[00:16:29.200 --> 00:16:31.400]  跟以色列人說
[00:16:31.400 --> 00:16:33.120]  第二個答案
[00:16:33.120 --> 00:16:36.320]  神給以色列人的
[00:16:36.320 --> 00:16:37.920]  明天你們要出去迎敵
[00:16:37.920 --> 00:16:40.960]  因為耶和華與你們同在
[00:16:40.960 --> 00:16:45.760]  明天你們要出去迎敵
[00:16:45.760 --> 00:16:47.640]  不用害怕
[00:16:47.640 --> 00:16:50.320]  因為耶和華與你們同在
[00:16:50.320 --> 00:16:52.840]  這和第十五節有一個很重要的相關
[00:16:52.840 --> 00:16:55.040]  既然這場是耶和華的戰爭
[00:16:55.040 --> 00:16:57.920]  祂會領導祂自己的戰爭
[00:16:57.920 --> 00:17:00.760]  我們跟著耶和華的尾
[00:17:00.760 --> 00:17:02.000]  所以
[00:17:02.000 --> 00:17:03.520]  耶和華與我們同在
[00:17:03.520 --> 00:17:07.280]  但迎敵要出去打也是害怕的
[00:17:07.280 --> 00:17:09.240]  以色列人也害怕的
[00:17:09.240 --> 00:17:11.600]  對不對
[00:17:11.600 --> 00:17:16.280]  但是其實看英文會清楚一點
[00:17:16.280 --> 00:17:17.680]  英文是什麼
[00:17:17.680 --> 00:17:20.240]  Go out to face them
[00:17:20.240 --> 00:17:22.040]  站出去
[00:17:22.040 --> 00:17:26.640]  面對困難 面對敵人
[00:17:26.640 --> 00:17:33.760]  但是要不要動 你看前面
[00:17:33.760 --> 00:17:37.760]  這次你們不要爭戰
[00:17:37.760 --> 00:17:42.400]  即使不是憑血氣之勇自己衝出去
[00:17:42.400 --> 00:17:46.760]  但也不是畏縮躲在一二角
[00:17:46.760 --> 00:17:48.400]  因著這是耶和華的戰爭
[00:17:48.400 --> 00:17:49.640]  我們是耶和華的軍隊
[00:17:49.640 --> 00:17:54.960]  我們要走出去面對困局
[00:17:54.960 --> 00:17:56.560]  這個
[00:17:56.560 --> 00:17:59.320]  因為神與我們同在
[00:17:59.320 --> 00:18:02.160]  我們再看多一點
[00:18:02.160 --> 00:18:04.560]  當神說你們不要爭戰
[00:18:04.560 --> 00:18:06.040]  要擺陣站著的時候
[00:18:06.040 --> 00:18:09.200]  究竟在說什麼
[00:18:09.200 --> 00:18:10.960]  其實這個字很難翻譯
[00:18:10.960 --> 00:18:12.640]  要擺陣站著
[00:18:12.640 --> 00:18:15.680]  新日本亦是穩守陣地站立不動
[00:18:15.680 --> 00:18:17.480]  即是在說不要動
[00:18:17.480 --> 00:18:18.320]  不要爭戰
[00:18:18.320 --> 00:18:20.360]  即是我們站出來不要動
[00:18:20.360 --> 00:18:24.000]  究竟在說什麼
[00:18:24.000 --> 00:18:28.000]  英文很有意思
[00:18:28.000 --> 00:18:29.320]  Take up your position
[00:18:29.320 --> 00:18:32.600]  Stand firm
[00:18:32.600 --> 00:18:36.160]  穩好你的位置
[00:18:36.160 --> 00:18:39.120]  Stand firm
[00:18:39.120 --> 00:18:40.760]  你們是耶和華的軍隊
[00:18:40.760 --> 00:18:42.960]  Stand firm
[00:18:42.960 --> 00:18:48.360]  接著看耶和華為你們施行請教
[00:18:48.360 --> 00:18:50.760]  看神怎樣工作
[00:18:50.760 --> 00:18:52.000]  對於以色列人來說
[00:18:52.000 --> 00:18:54.040]  這是很熟悉的
[00:18:54.040 --> 00:19:00.640]  因為昔日當摩西帶領以色列人過紅海的時候
[00:19:00.640 --> 00:19:03.120]  摩西怎樣跟以色列人說
[00:19:03.120 --> 00:19:06.560]  在《初一及記》第十四章十三節
[00:19:06.560 --> 00:19:07.920]  不要怕
[00:19:07.920 --> 00:19:12.160]  Stand firm
[00:19:12.160 --> 00:19:18.240]  看耶和華今天向你們所要施行的請教
[00:19:18.240 --> 00:19:22.160]  因為當我們心裏充滿仇恨
[00:19:22.160 --> 00:19:23.280]  充滿憤怒
