
[00:00:00.000 --> 00:00:02.000]  好,我們一同去低頭禱告
[00:02:00.040 --> 00:02:03.080]  這相信的女子是有福的
[00:02:03.080 --> 00:02:07.080]  因為主她所說的話都要應驗
[00:02:07.080 --> 00:02:08.800]  瑪利亞說:
[00:02:08.800 --> 00:02:10.920]  「我心尊主為大
[00:02:10.920 --> 00:02:14.080]  我領以臣我的救主為樂
[00:02:14.080 --> 00:02:17.440]  因她顧念她使女的卑微
[00:02:17.440 --> 00:02:21.200]  從今以後萬代要稱我有福
[00:02:21.200 --> 00:02:25.160]  那有權能的為我成就了大事
[00:02:25.600 --> 00:02:27.240]  她的名為聖
[00:02:27.240 --> 00:02:29.520]  她憐憫敬畏她的人
[00:02:29.520 --> 00:02:31.560]  直到世世代代
[00:02:31.560 --> 00:02:34.120]  她用狂鼻施展大能
[00:02:34.120 --> 00:02:37.120]  那狂傲的人正心裏妄想
[00:02:37.120 --> 00:02:39.080]  就被她趕散了
[00:02:39.080 --> 00:02:41.960]  她叫有權並的失畏
[00:02:41.960 --> 00:02:44.040]  叫卑賤的升高
[00:02:44.040 --> 00:02:46.600]  叫飢餓的得飽未食
[00:02:46.600 --> 00:02:49.320]  叫富足的空手回去
[00:02:49.320 --> 00:02:52.520]  她輔助了她的僕人以色列
[00:02:52.520 --> 00:02:56.320]  為要紀念阿伯拉罕和她的後裔
[00:02:56.320 --> 00:02:58.600]  施憐憫直到永遠
[00:02:58.600 --> 00:03:02.480]  正如從前對我們列祖所說的話
[00:03:02.480 --> 00:03:06.480]  瑪利亞和伊麗莎白同住約有三個月
[00:03:06.480 --> 00:03:08.200]  就回家去了」
[00:03:08.200 --> 00:03:11.240]  在剛才我們一起去中讀的這段經文
[00:03:11.240 --> 00:03:14.800]  我們會發現有兩個很重要的角色
[00:03:14.800 --> 00:03:16.560]  兩位都是女性
[00:03:16.560 --> 00:03:17.960]  一個是瑪利亞
[00:03:17.960 --> 00:03:19.840]  一個是伊麗莎白
[00:03:20.480 --> 00:03:24.880]  今天我們主要會看一些有關瑪利亞的事情
[00:03:24.880 --> 00:03:27.680]  我不知道大家對瑪利亞這個人物
[00:03:27.680 --> 00:03:29.560]  有些怎樣的理解
[00:03:29.560 --> 00:03:35.160]  其實在我們有關基督信仰的幾個不同的宗教裏面
[00:03:35.160 --> 00:03:37.040]  去看瑪利亞的身份
[00:03:37.040 --> 00:03:39.520]  都有不同的看法
[00:03:39.520 --> 00:03:43.080]  在有關基督宗教的宗教裏面
[00:03:43.080 --> 00:03:45.600]  我們可能可以舉出三個宗教
[00:03:45.600 --> 00:03:46.880]  一個是天主教
[00:03:46.880 --> 00:03:48.400]  一個是東正教
[00:03:48.400 --> 00:03:52.000]  一個就是我們所相信的新教
[00:03:52.000 --> 00:03:53.760]  即是經過宗教改革之後
[00:03:53.760 --> 00:03:57.000]  我們稱呼基督教為新教
[00:03:57.000 --> 00:04:00.360]  這三個有關基督宗教的宗教
[00:04:00.360 --> 00:04:02.360]  他們怎樣理解瑪利亞的呢?
[00:04:02.360 --> 00:04:03.960]  其實都有著不同
[00:04:03.960 --> 00:04:05.720]  首先我們看天主教
[00:04:05.720 --> 00:04:06.720]  很簡單的去理解
[00:04:06.720 --> 00:04:11.080]  就是天主教會覺得瑪利亞是一個無原罪的人
[00:04:11.080 --> 00:04:14.880]  所以你會見到天主教稱呼瑪利亞為聖母
[00:04:14.880 --> 00:04:17.360]  她的身份是很神聖的
[00:04:17.360 --> 00:04:19.520]  她是沒有罪的一位
[00:04:19.520 --> 00:04:22.520]  接著我們看東正教怎樣理解呢?
[00:04:22.520 --> 00:04:25.720]  東正教會視每一個信徒
[00:04:25.720 --> 00:04:28.440]  當他離世去升天的時候
[00:04:28.440 --> 00:04:30.280]  他們都會稱呼他為「聖」
[00:04:30.280 --> 00:04:33.400]  也會稱呼他為中文類似的「聖人」
[00:04:33.400 --> 00:04:37.000]  而瑪利亞就是在這麼多的聖人當中
[00:04:37.000 --> 00:04:39.480]  她是最偉大的一位
[00:04:39.480 --> 00:04:41.320]  而當中的原因是因為
[00:04:41.320 --> 00:04:44.760]  她是耶穌基督的母親
[00:04:44.760 --> 00:04:48.480]  所以瑪利亞的身份就在這麼多的聖人當中
[00:04:48.480 --> 00:04:49.760]  她是最偉大
[00:04:49.760 --> 00:04:53.560]  有著一個最偉大的聖人的身份
[00:04:53.560 --> 00:04:56.760]  到我們自己所相信的新教
[00:04:56.760 --> 00:04:59.120]  新教怎樣去看待瑪利亞呢?
[00:04:59.120 --> 00:05:00.520]  瑪利亞其實就是
[00:05:00.520 --> 00:05:01.720]  我們的理解是
[00:05:01.720 --> 00:05:04.640]  正在應驗舊約的預言
[00:05:04.640 --> 00:05:08.640]  就是指到舊約說將來會有一位童女懷孕生子
[00:05:08.640 --> 00:05:10.760]  瑪利亞就是那位童女
[00:05:10.760 --> 00:05:15.360]  她要將彌賽亞帶到這個世界上
[00:05:15.360 --> 00:05:18.440]  第二個理解我們可以去回應的就是
[00:05:18.440 --> 00:05:22.760]  我們的信仰去理解耶穌基督
[00:05:22.760 --> 00:05:24.680]  是祂的肉身
[00:05:24.680 --> 00:05:28.200]  祂是耶穌基督的肉身上的母親
[00:05:28.200 --> 00:05:30.600]  就是耶穌基督來到這個世界上
[00:05:30.600 --> 00:05:32.760]  祂帶著一個身體
[00:05:32.760 --> 00:05:35.120]  而瑪利亞就是將祂的身體
[00:05:35.120 --> 00:05:36.600]  帶到這個世界上
[00:05:36.600 --> 00:05:38.240]  祂只不過是耶穌基督
[00:05:38.240 --> 00:05:41.200]  人性上的肉身上的母親
[00:05:41.200 --> 00:05:43.400]  祂不是其他的身份
[00:05:43.400 --> 00:05:46.200]  所以我們仍然會去理解
[00:05:46.200 --> 00:05:49.600]  瑪利亞其實是一個同樣有罪的人
[00:05:49.600 --> 00:05:51.960]  祂和我們一樣是一個很平凡的人
[00:05:51.960 --> 00:05:54.960]  祂沒有一個特別神聖的身份
[00:05:54.960 --> 00:05:56.680]  祂只不過是帶著一個
[00:05:56.680 --> 00:06:00.240]  可能我們在聖經裏面見到一個獨特的使命
[00:06:00.240 --> 00:06:05.440]  祂就是帶著耶穌基督母親的獨特使命
[00:06:05.440 --> 00:06:07.680]  來到這個世界上
[00:06:07.680 --> 00:06:09.960]  我們見到瑪利亞的時候
[00:06:09.960 --> 00:06:12.440]  我們大概從這三個宗教裏面
[00:06:12.440 --> 00:06:16.000]  見到在祂的身份上都有一些不同的理解
[00:06:16.000 --> 00:06:18.880]  而可能其中這些理解
[00:06:18.880 --> 00:06:23.840]  亦都讓我們對瑪利亞有了一些不同的看法
[00:06:23.840 --> 00:06:26.680]  如果我們回到最簡單的基督教
[00:06:26.680 --> 00:06:28.120]  我們的新教
[00:06:28.120 --> 00:06:30.040]  可能我們大部份的弟兄姊妹
[00:06:30.040 --> 00:06:32.240]  對瑪利亞都有一個很簡單的印象
[00:06:32.240 --> 00:06:34.880]  就是祂很信服
[00:06:34.880 --> 00:06:37.640]  祂都應該是很偉大的
[00:06:37.640 --> 00:06:41.360]  所以我們都會很自然地去唱詩歌的時候
[00:06:41.360 --> 00:06:44.760]  我們剛才會唱到「我心尊主偉大」
[00:06:44.760 --> 00:06:46.040]  一提到瑪利亞的時候
[00:06:46.040 --> 00:06:50.720]  都可能會有著信服代表的想法在裏面
[00:06:50.720 --> 00:06:53.360]  而正正我們在看《路加福音》的時候
[00:06:53.360 --> 00:06:56.480]  我們都可以去尋找到這些狀態
[00:06:56.480 --> 00:06:58.440]  可以讓我們去明白
[00:06:58.440 --> 00:07:00.440]  為甚麼我們一般的信徒
[00:07:00.440 --> 00:07:03.480]  都會對瑪利亞有這樣的印象
[00:07:03.480 --> 00:07:05.680]  最簡單可能是兩節的經文
[00:07:05.680 --> 00:07:08.040]  一節的經文記載在第38節
[00:07:08.040 --> 00:07:11.240]  就是上星期陳牧師跟大家分享的幾個結尾
[00:07:11.240 --> 00:07:13.360]  瑪利亞回應天使的時候
[00:07:13.360 --> 00:07:15.320]  他說「我是主的侍女
[00:07:15.320 --> 00:07:20.160]  我情願照著祢的話成就在我的身上」
[00:07:20.160 --> 00:07:22.640]  而另外一段經文就是
[00:07:22.640 --> 00:07:24.640]  很講為人知的尊主頌
[00:07:24.640 --> 00:07:27.760]  就是由第46節到第55節
[00:07:27.760 --> 00:07:30.320]  而其中可能頭兩句或一句
[00:07:30.320 --> 00:07:33.000]  是我們常常都很容易去記得的
[00:07:33.000 --> 00:07:36.480]  剛才也有唱過「我心尊主為大
[00:07:36.480 --> 00:07:40.880]  我寧以神我的救主為樂」
[00:07:40.880 --> 00:07:43.760]  這些回應、這些歌頌
[00:07:43.760 --> 00:07:46.240]  讓我們很自然地對瑪利亞
[00:07:46.240 --> 00:07:48.240]  就是一個信服代表
[00:07:48.240 --> 00:07:52.560]  一個信服連繫了的感受、一個角色出現
[00:07:52.560 --> 00:07:55.120]  但我們今天去看《路加福音》的第一章
[00:07:55.120 --> 00:07:56.800]  這一大段經文的時候
[00:07:56.800 --> 00:07:59.440]  我都想問一條問題
[00:07:59.440 --> 00:08:02.320]  就是瑪利亞的信服
[00:08:02.320 --> 00:08:05.880]  過程是如何產生的
[00:08:05.880 --> 00:08:08.760]  她是不是一聽到
[00:08:08.760 --> 00:08:10.200]  然後就零秒
[00:08:10.200 --> 00:08:11.480]  又不知道怎麼辦
[00:08:11.480 --> 00:08:13.400]  然後她就會馬上成為一個
[00:08:13.400 --> 00:08:15.320]  「好啊 我願意的 天父
[00:08:15.320 --> 00:08:17.880]  我所有的事都甘你去做
[00:08:17.880 --> 00:08:19.680]  我尊你為大
[00:08:19.680 --> 00:08:23.160]  甚麼你所說的事都發生 就好了」
[00:08:23.160 --> 00:08:25.320]  是否一件這樣的事呢?
[00:08:25.320 --> 00:08:27.200]  在《路加福音》第一章裡面
[00:08:27.200 --> 00:08:29.080]  如果我們由一開始去看
[00:08:29.080 --> 00:08:32.440]  我們的確會看到路加很努力
[00:08:32.440 --> 00:08:36.720]  也用一些方式去襯托和表達
[00:08:36.720 --> 00:08:40.720]  瑪利亞那份信服和信心的彰顯
[00:08:40.720 --> 00:08:43.560]  一開始我們看到祭司撒加利亞
[00:08:43.560 --> 00:08:47.240]  聽到他太太將會有孕的消息
[00:08:47.240 --> 00:08:50.200]  然後她因為被理解為不信
[00:08:50.200 --> 00:08:54.120]  然後天使就令她成為一個啞巴
[00:08:54.120 --> 00:08:56.520]  然後完結了這一段之後
[00:08:56.520 --> 00:09:00.400]  接著天使就去找瑪利亞說話
[00:09:00.400 --> 00:09:03.920]  然後瑪利亞就和天使有些對話
[00:09:03.920 --> 00:09:08.920]  之後到了我們今天第五十五十六節的結尾
[00:09:08.920 --> 00:09:10.800]  就是整段歌頌
[00:09:10.800 --> 00:09:14.120]  瑪利亞開口歌頌贊美神
[00:09:14.120 --> 00:09:16.000]  所以你很簡單去理解
[00:09:16.000 --> 00:09:17.040]  就是一個祭司
[00:09:17.040 --> 00:09:18.920]  一個平凡的女子
[00:09:18.920 --> 00:09:19.840]  一個不信
[00:09:19.840 --> 00:09:20.960]  一個相信
[00:09:20.960 --> 00:09:22.160]  一個啞巴
[00:09:22.160 --> 00:09:24.240]  一個開口贊美上帝
[00:09:24.240 --> 00:09:27.520]  其實她用這些方式很簡單地去襯托
[00:09:27.520 --> 00:09:31.640]  瑪利亞的信心和信服是很明顯的
[00:09:31.640 --> 00:09:36.120]  她是在回應上帝給她的呼召
[00:09:36.120 --> 00:09:40.240]  但同時路加是否只是單純地用一些方式
[00:09:40.240 --> 00:09:43.320]  去襯托瑪利亞那份信心
[00:09:43.320 --> 00:09:45.200]  會不會還有其他的東西在裡面
[00:09:45.200 --> 00:09:48.320]  也是同樣地在表達
[00:09:48.320 --> 00:09:53.080]  當我們去問一個人的信心和信服
[00:09:53.080 --> 00:09:54.240]  他們的關係
[00:09:54.240 --> 00:09:58.240]  又或者當中還有沒有其他不同的元素出現
[00:09:58.240 --> 00:10:01.520]  可以讓我們一同去嘗試去理解
[00:10:01.520 --> 00:10:04.120]  或者去思考呢?
[00:10:04.120 --> 00:10:05.840]  在這裡我想提出的其中一個
[00:10:05.840 --> 00:10:10.440]  就是一個關於身份的問題
[00:10:10.440 --> 00:10:12.040]  但在說身份問題之前
[00:10:12.040 --> 00:10:13.920]  我們先去理解一下
[00:10:13.920 --> 00:10:17.320]  原來在路加的筆下裡提到瑪利亞
[00:10:17.320 --> 00:10:20.520]  他不是零秒突然間相信
[00:10:20.520 --> 00:10:23.920]  而是他對瑪利亞有一個心路歷程的描寫
[00:10:23.920 --> 00:10:26.680]  我們有少許重溫上一節的經文
[00:10:26.680 --> 00:10:30.880]  去看到瑪利亞的一些狀態和情緒
[00:10:30.880 --> 00:10:33.120]  瑪利亞因為很驚慌
[00:10:33.120 --> 00:10:36.000]  反覆思想問安是什麼意思
[00:10:36.000 --> 00:10:38.960]  她第一次聽到天使說話的時候是驚慌
[00:10:38.960 --> 00:10:39.920]  是不明白
[00:10:39.920 --> 00:10:41.840]  所以需要反覆思想
[00:10:41.840 --> 00:10:43.600]  是害怕 不明白
[00:10:43.600 --> 00:10:45.200]  接著去到三十四節
[00:10:45.200 --> 00:10:47.680]  瑪利亞再跟天使說
[00:10:47.680 --> 00:10:52.600]  「我還未出嫁 哪有可能有這樣的事情發生?」
[00:10:52.600 --> 00:10:54.360]  她的意識是
[00:10:54.360 --> 00:10:57.520]  「不可能的 我還未親近過男人」
[00:10:57.520 --> 00:10:59.760]  「我怎會突然間有孩子?」
[00:10:59.760 --> 00:11:02.280]  「這件事是怎樣可以成就的?」
[00:11:02.280 --> 00:11:04.280]  接著另外的就是
[00:11:04.280 --> 00:11:09.080]  「我還要生的是一個至高者的兒子?」
[00:11:09.080 --> 00:11:10.920]  「我只是一個凡人」
[00:11:10.920 --> 00:11:15.160]  「怎樣能夠有這些事情發生在我身上呢?」
[00:11:15.160 --> 00:11:18.600]  這是她的迷惘 是她的不知所措
[00:11:18.600 --> 00:11:20.600]  接著去到三十八節
[00:11:20.600 --> 00:11:22.440]  瑪利亞才第一次說
[00:11:22.440 --> 00:11:26.240]  「我願照你的話成就在我身上」
[00:11:26.240 --> 00:11:27.800]  其實她的情願
[00:11:27.800 --> 00:11:30.840]  都是經歷過一兩次的對話
[00:11:30.840 --> 00:11:32.920]  最後「是也好」
[00:11:32.920 --> 00:11:36.040]  「我是願意希望上帝的話語」
[00:11:36.040 --> 00:11:39.160]  「在我生命裏能夠彰顯去成就」
[00:11:39.160 --> 00:11:40.600]  而在說這句話之前
[00:11:40.600 --> 00:11:42.440]  一句很重要的回應
[00:11:42.440 --> 00:11:45.680]  一句句子就是「出於神的事」
[00:11:45.680 --> 00:11:48.320]  「沒有一樣不可能」
[00:11:48.320 --> 00:11:52.680]  這個我相信是令瑪利亞願意
[00:11:52.680 --> 00:11:55.480]  讓上帝的心意在她的生命裏
[00:11:55.480 --> 00:11:57.880]  去彰顯一個很重要的核心
[00:11:57.880 --> 00:11:59.400]  她說「出於神的事」
[00:11:59.400 --> 00:12:01.200]  「沒有一樣不可能」
[00:12:01.200 --> 00:12:02.400]  在她的理解裏
[00:12:02.400 --> 00:12:05.200]  可能我之前的驚慌 她的疑惑
[00:12:05.200 --> 00:12:07.280]  很多事情不明白也好
[00:12:07.280 --> 00:12:08.560]  OK 可以的
[00:12:08.560 --> 00:12:09.960]  因為在上帝來講
[00:12:09.960 --> 00:12:11.720]  沒有一樣事情是不行的
[00:12:11.720 --> 00:12:14.080]  其實在她的信裏
[00:12:14.080 --> 00:12:17.040]  她在這一關裏大概已經呈現出來了
[00:12:17.040 --> 00:12:18.240]  「我相信」
[00:12:18.240 --> 00:12:21.040]  「我應該可以的」
[00:12:21.040 --> 00:12:22.000]  但是
[00:12:22.000 --> 00:12:25.040]  是否相信之後她就立刻能夠
[00:12:25.040 --> 00:12:27.080]  很快地有一些行為
[00:12:27.080 --> 00:12:30.360]  去表達她那份信服和回應呢?
[00:12:30.360 --> 00:12:33.840]  剛才我們提到的一件事就是
[00:12:33.840 --> 00:12:38.160]  我們會想到有身份
[00:12:38.160 --> 00:12:39.760]  我們去看她身份的時候
[00:12:39.760 --> 00:12:41.920]  我們可以多看一點關於
[00:12:41.920 --> 00:12:44.120]  由三十九節開始
[00:12:44.120 --> 00:12:47.040]  瑪利亞的一些行動和行為
[00:12:47.040 --> 00:12:48.400]  三十九節開始她記載
[00:12:48.400 --> 00:12:51.440]  瑪利亞起身急忙往山地裏去
[00:12:51.440 --> 00:12:52.960]  去到猶大的一座城
[00:12:52.960 --> 00:12:55.680]  就進入了撒加利亞的家
[00:12:55.680 --> 00:12:58.160]  就是剛才我們一開始提到的那位祭司
[00:12:58.160 --> 00:12:59.120]  她的太太
[00:12:59.120 --> 00:13:01.760]  她問伊麗莎白安
[00:13:01.760 --> 00:13:06.240]  伊麗莎白安也是瑪利亞的親戚
[00:13:06.240 --> 00:13:08.440]  她完結了第三十八節
[00:13:08.440 --> 00:13:09.920]  她說「我是主的侍女
[00:13:09.920 --> 00:13:13.040]  願照祢的話成就在我身上」
[00:13:13.040 --> 00:13:15.320]  之後下一個行動
[00:13:15.320 --> 00:13:20.760]  就是她急忙去找伊麗莎白
[00:13:20.760 --> 00:13:23.280]  如果我們今天嘗試從我們一點點的經驗
[00:13:23.280 --> 00:13:27.960]  或者我們今天理解事物的角度去想一想
[00:13:27.960 --> 00:13:30.600]  這個舉動
[00:13:30.600 --> 00:13:32.880]  你聽完一件事
[00:13:32.880 --> 00:13:36.840]  然後你去看看是不是有那件事
[00:13:36.840 --> 00:13:40.560]  我們很多時候就會覺得這個應該也不相信
[00:13:40.560 --> 00:13:44.200]  可能類似媽媽跟我說
[00:13:44.200 --> 00:13:47.200]  我放了一條魚在雪櫃
[00:13:47.200 --> 00:13:50.000]  然後我打開雪櫃看看是不是真的有一條魚
[00:13:50.000 --> 00:13:51.640]  然後媽媽應該也會說
[00:13:51.640 --> 00:13:52.880]  是不是不相信我
[00:13:52.880 --> 00:13:55.120]  要打開看看有沒有一條魚
[00:13:55.120 --> 00:13:57.000]  如果我們從一個這樣的思維
[00:13:57.000 --> 00:14:00.080]  去理解瑪利亞的這個舉動的話
[00:14:00.080 --> 00:14:02.080]  可能我們也會以為
[00:14:02.080 --> 00:14:03.600]  或者會嘗試去問
[00:14:03.600 --> 00:14:07.720]  瑪利亞是不是真的不相信上帝的話呢?
[00:14:07.720 --> 00:14:10.360]  所以她要去找伊麗莎白
[00:14:10.360 --> 00:14:12.720]  看看她是不是真的有了
[00:14:12.720 --> 00:14:15.080]  又或者會不會是另一個向度去想
[00:14:15.080 --> 00:14:18.120]  其實瑪利亞是很相信的
[00:14:18.120 --> 00:14:20.640]  所以一去到就去問祂安
[00:14:20.640 --> 00:14:21.720]  帶著祝福
[00:14:21.720 --> 00:14:24.920]  歡天喜地去看祂的親戚
[00:14:24.920 --> 00:14:26.600]  祂老來得子
[00:14:26.600 --> 00:14:28.640]  去為祂恭喜祝賀
[00:14:28.640 --> 00:14:30.640]  又好像可以
[00:14:30.640 --> 00:14:33.640]  但幸好聖經裏面有多一些提醒給我們
[00:14:33.640 --> 00:14:35.760]  幫我們去想究竟這個行動
[00:14:35.760 --> 00:14:39.520]  究竟是代表信心上的那些東西呢?
[00:14:39.520 --> 00:14:41.400]  在三十八節我們看到的
[00:14:41.400 --> 00:14:42.800]  首先我們會明白
[00:14:42.800 --> 00:14:45.280]  是祂願意上帝的心意去成就的
[00:14:45.280 --> 00:14:47.960]  祂說上帝的事一定可以發生的
[00:14:47.960 --> 00:14:50.360]  然後又去到四十五節
[00:14:50.360 --> 00:14:53.000]  伊麗莎白去回應瑪利亞的時候
[00:14:53.000 --> 00:14:55.000]  歌頌讚美瑪利亞的時候
[00:14:55.000 --> 00:14:57.000]  她也說瑪利亞你是一個
[00:14:57.000 --> 00:14:59.520]  恩信無福的女子
[00:14:59.520 --> 00:15:01.400]  所以可能我們在前前後後
[00:15:01.400 --> 00:15:04.960]  都大概朝向猜瑪利亞是相信
[00:15:04.960 --> 00:15:06.680]  所以去找伊麗莎白
[00:15:06.680 --> 00:15:08.360]  而不是因為她不相信
[00:15:08.360 --> 00:15:09.880]  去查一下究竟是否真的
[00:15:09.880 --> 00:15:13.000]  而去找伊麗莎白
[00:15:13.000 --> 00:15:15.680]  但當我們去看一些事物的時候
[00:15:15.680 --> 00:15:18.120]  我們將行為和信心
[00:15:18.120 --> 00:15:21.040]  是否可以這麼直接
[00:15:21.040 --> 00:15:23.560]  又或者完全單純去理解
[00:15:23.560 --> 00:15:25.600]  有信心就必然要這樣做
[00:15:25.600 --> 00:15:27.680]  沒有信心又會這樣做
[00:15:27.680 --> 00:15:31.560]  是否一定可以只是這樣去理解事物呢?
[00:15:31.560 --> 00:15:32.680]  其實在這段經文裏面
[00:15:32.680 --> 00:15:34.560]  我同時間去思考的時候
[00:15:34.560 --> 00:15:36.680]  會發現或者想起一樣東西
[00:15:36.680 --> 00:15:40.120]  就是瑪利亞的身份
[00:15:40.120 --> 00:15:42.520]  剛才一開始我們提到很多關於瑪利亞的身份
[00:15:42.520 --> 00:15:46.760]  但這些都是我們現在去看聖經去想的
[00:15:46.760 --> 00:15:49.680]  那麼當時的瑪利亞是怎樣的呢?
[00:15:49.680 --> 00:15:51.160]  上次陳牧師也告訴我們
[00:15:51.160 --> 00:15:52.720]  她應該是怎樣的
[00:15:52.720 --> 00:15:57.640]  一個十三四歲的少女
[00:15:57.640 --> 00:15:59.800]  她應該是有了婚盟
[00:15:59.800 --> 00:16:02.520]  但仍然留在自己的家裏
[00:16:02.520 --> 00:16:05.840]  未嫁給將來的丈夫
[00:16:05.840 --> 00:16:08.360]  所以是一個這樣的狀態
[00:16:08.360 --> 00:16:10.760]  一個十三四歲的少女
[00:16:10.760 --> 00:16:13.400]  本來可能是滿心歡喜
[00:16:13.400 --> 00:16:17.640]  在家裏等著嫁老公
[00:16:17.640 --> 00:16:19.760]  一夜巨變
[00:16:19.760 --> 00:16:21.880]  有天使走去跟她說
[00:16:21.880 --> 00:16:27.360]  「你現在要有寶寶了」
[00:16:27.360 --> 00:16:29.000]  她的狀態會是怎樣?
[00:16:29.000 --> 00:16:30.560]  她的心情會是怎樣?
[00:16:30.560 --> 00:16:31.280]  很不明白
[00:16:31.280 --> 00:16:32.400]  很不知怎樣辦
[00:16:32.400 --> 00:16:34.080]  然後還要再告訴她
[00:16:34.080 --> 00:16:39.280]  「你的寶寶是至高者的兒子」
[00:16:39.280 --> 00:16:40.520]  這些進入
[00:16:40.520 --> 00:16:42.560]  這些消息
[00:16:42.560 --> 00:16:44.320]  在瑪利亞的生命裏面
[00:16:44.320 --> 00:16:47.000]  那一刻會產生一些怎樣的震盪
[00:16:47.000 --> 00:16:52.040]  她怎樣去接受和理解自己的原來的身份和角色
[00:16:52.040 --> 00:16:56.960]  因此而將要變出一個很大的改變
[00:16:56.960 --> 00:16:59.280]  她怎樣去理解這些事情
[00:16:59.280 --> 00:17:01.800]  即使瑪利亞帶著一份相信
[00:17:01.800 --> 00:17:03.360]  就是出於上帝的事
[00:17:03.360 --> 00:17:05.880]  沒有一件事是不可能發生的
[00:17:05.880 --> 00:17:09.960]  但她怎樣去面對自己生命當下的迷惘
[00:17:09.960 --> 00:17:12.480]  和不知怎樣辦
[00:17:12.480 --> 00:17:13.760]  這份迷惘和不知怎樣辦
[00:17:13.760 --> 00:17:16.120]  不代表她不相信
[00:17:16.120 --> 00:17:19.160]  因為她未能夠掌握怎樣面對自己
[00:17:19.160 --> 00:17:20.000]  所以我會想
[00:17:20.000 --> 00:17:22.040]  她去找伊麗莎白的時候
[00:17:22.040 --> 00:17:24.840]  會否正正是一條出路
[00:17:24.840 --> 00:17:28.720]  瑪利亞正在尋找一個跟她有著很類近的經驗的人
[00:17:28.720 --> 00:17:31.320]  一個本來不可能有小朋友的親戚
[00:17:31.320 --> 00:17:32.320]  一個長輩
[00:17:32.320 --> 00:17:34.280]  又是突然間有了小朋友
[00:17:34.280 --> 00:17:37.040]  是從神而來有小朋友
[00:17:37.040 --> 00:17:39.160]  我去找找她
[00:17:39.160 --> 00:17:41.560]  究竟我接下來的生命的境況
[00:17:41.560 --> 00:17:44.080]  我的際遇是可以怎樣去面對
[00:17:44.080 --> 00:17:47.000]  會否我們都可以除了去理解她因為信所以去
[00:17:47.000 --> 00:17:48.560]  因為不信所以去
[00:17:48.560 --> 00:17:50.760]  我們可以有更多去理解
[00:17:50.760 --> 00:17:53.360]  一個人在信和信服當中
[00:17:53.360 --> 00:17:56.520]  生命有很多不同的狀態
[00:17:56.520 --> 00:17:57.600]  在我們生活裏面
[00:17:57.600 --> 00:17:59.680]  我相信我們今天現代社會裏面
[00:17:59.680 --> 00:18:04.040]  去面對著的身份會有更多的事情
[00:18:04.040 --> 00:18:06.120]  現在很流行說很多話
[00:18:06.120 --> 00:18:08.560]  首先可能在座會
