
[00:00:00.000 --> 00:00:02.000]  好,今日呢我哋繼續去宣講
[00:02:00.000 --> 00:02:02.000]  但係因為咁樣做嘅時候
[00:02:02.000 --> 00:02:04.000]  亦都受到一啲嘅反對
[00:02:04.000 --> 00:02:06.000]  啲人會挑戰保羅
[00:02:06.000 --> 00:02:08.000]  你係邊個?你都唔係使徒
[00:02:08.000 --> 00:02:10.000]  你耶穌死而復嘅時候
[00:02:10.000 --> 00:02:12.000]  你都仲係未信主
[00:02:12.000 --> 00:02:14.000]  你根本就冇使徒嘅職份
[00:02:14.000 --> 00:02:16.000]  你講嘅嘢係冇權柄
[00:02:16.000 --> 00:02:18.000]  猶太人亦都係挑戰佢
[00:02:18.000 --> 00:02:20.000]  舊約同埋新約點解唔守律法
[00:02:20.000 --> 00:02:22.000]  你做外邦去傳福音
[00:02:22.000 --> 00:02:24.000]  但係好多嘢你都唔跟從
[00:02:24.000 --> 00:02:26.000]  所以佢係好多方面都受到
[00:02:26.000 --> 00:02:28.000]  佢哋嘅挑戰同埋流難
[00:02:28.000 --> 00:02:30.000]  喺呢段特特嘅經文裏面
[00:02:30.000 --> 00:02:32.000]  保羅將佢自己
[00:02:32.000 --> 00:02:34.000]  好內心嘅世界去寫出嚟
[00:02:34.000 --> 00:02:36.000]  同哥倫多教會去分享
[00:02:36.000 --> 00:02:38.000]  雖然呢度嘅經文
[00:02:38.000 --> 00:02:40.000]  好主要係保羅作為一個使徒
[00:02:40.000 --> 00:02:42.000]  作為一個傳道者嘅心聲
[00:02:42.000 --> 00:02:44.000]  但我相信對我哋每一個人
[00:02:44.000 --> 00:02:46.000]  都有好多學習嘅地方
[00:02:46.000 --> 00:02:48.000]  或者我哋先讀出嚟
[00:02:48.000 --> 00:02:50.000]  呢兩節約節嘅經文
[00:02:50.000 --> 00:02:52.000]  請讀
[00:02:52.000 --> 00:02:54.000]  我哋原不是傳自己
[00:02:54.000 --> 00:02:56.000]  乃是傳基督耶穌為主
[00:02:56.000 --> 00:02:58.000]  並且自己因耶穌
[00:02:58.000 --> 00:03:00.000]  作你們的僕人
[00:03:00.000 --> 00:03:02.000]  那吩咐光從黑暗裡
[00:03:02.000 --> 00:03:04.000]  照出來的神
[00:03:04.000 --> 00:03:06.000]  已經照在我們心裡
[00:03:06.000 --> 00:03:08.000]  叫我們得知神榮耀的光
[00:03:08.000 --> 00:03:10.000]  顯在耶穌基督的面上
[00:03:10.000 --> 00:03:12.000]  其實呢兩節經文
[00:03:12.000 --> 00:03:14.000]  要解釋唔係好困難
[00:03:14.000 --> 00:03:16.000]  保羅講到
[00:03:16.000 --> 00:03:18.000]  佢嘅目的唔係要傳自己
[00:03:18.000 --> 00:03:20.000]  佢唔係要抬舉自己
[00:03:20.000 --> 00:03:22.000]  保羅所講嘅訊息唔係要話
[00:03:22.000 --> 00:03:24.000]  我好叻呀,我好巴閉,我好掂
[00:03:24.000 --> 00:03:26.000]  佢唔係要講呢啲咁嘅訊息
[00:03:26.000 --> 00:03:28.000]  佢咪就傳嘅時候
[00:03:28.000 --> 00:03:30.000]  係傳耶穌基督為主
[00:03:30.000 --> 00:03:32.000]  佢每一次去傳講神嘅話語
[00:03:32.000 --> 00:03:34.000]  佢寫書信嘅時候
[00:03:34.000 --> 00:03:36.000]  佢高舉嘅係上帝係耶穌基督
[00:03:36.000 --> 00:03:38.000]  唔係自己
[00:03:38.000 --> 00:03:40.000]  而佢因為耶穌係主嘅緣故
[00:03:40.000 --> 00:03:42.000]  就成為咗主嘅僕人
[00:03:42.000 --> 00:03:44.000]  佢就成為咗一個
[00:03:44.000 --> 00:03:46.000]  佢就成為咗主嘅僕人
[00:03:46.000 --> 00:03:48.000]  所以保羅每次寫書信嘅時候
[00:03:48.000 --> 00:03:50.000]  都提到佢係主嘅僕人
[00:03:50.000 --> 00:03:52.000]  佢係主嘅僕人
[00:03:52.000 --> 00:03:54.000]  僕人唔係憑住自己嘅心意去講啲嘢
[00:03:54.000 --> 00:03:56.000]  同埋做啲嘅說話
[00:03:56.000 --> 00:03:58.000]  亦都唔會抬舉自己,唔會去到主人面前
[00:03:58.000 --> 00:04:00.000]  或者去到外面
[00:04:00.000 --> 00:04:02.000]  我好叻㗎,我係邊個邊個
[00:04:02.000 --> 00:04:04.000]  佢只係好謙虛咁樣話
[00:04:04.000 --> 00:04:06.000]  我係主耶穌嘅僕人
[00:04:06.000 --> 00:04:08.000]  而佢有啲好特別嘅經歷
[00:04:08.000 --> 00:04:10.000]  佢講到光係從
[00:04:10.000 --> 00:04:12.000]  黑暗照進黑暗嘅裏面
[00:04:12.000 --> 00:04:14.000]  係神吩咐光咁樣做
[00:04:14.000 --> 00:04:16.000]  係照喺我哋嘅心裏面
[00:04:16.000 --> 00:04:18.000]  以至我哋對耶穌基督有好深嘅認識
[00:04:18.000 --> 00:04:20.000]  耶穌嘅榮光
[00:04:20.000 --> 00:04:22.000]  所以要解釋
[00:04:22.000 --> 00:04:24.000]  可能五分鐘已經講完
[00:04:24.000 --> 00:04:26.000]  呢兩節嘅經文
[00:04:26.000 --> 00:04:28.000]  但係當然因為經文牽涉到
[00:04:28.000 --> 00:04:30.000]  四章五章或者三章六章
[00:04:30.000 --> 00:04:32.000]  前前後後好多保羅嘅分析
[00:04:32.000 --> 00:04:34.000]  嗰啲嘅分享
[00:04:34.000 --> 00:04:36.000]  所以我透過以下啲嘅內容
[00:04:36.000 --> 00:04:38.000]  同大家去延伸
[00:04:38.000 --> 00:04:40.000]  保羅嘅說話
[00:04:40.000 --> 00:04:42.000]  第一我想講到保羅
[00:04:42.000 --> 00:04:44.000]  作為一個傳道者嘅積分
[00:04:44.000 --> 00:04:46.000]  佢話佢係傳主耶穌
[00:04:46.000 --> 00:04:48.000]  唔係宣講自己
[00:04:48.000 --> 00:04:50.000]  佢係一個僕人
[00:04:50.000 --> 00:04:52.000]  呢個積分我哋知道係一個僕人嘅積分
[00:04:52.000 --> 00:04:54.000]  但係佢亦都喺
[00:04:54.000 --> 00:04:56.000]  第四章第一節佢講到幾個嘅事情
[00:04:56.000 --> 00:04:58.000]  佢話我哋既蒙咗憐憫
[00:04:58.000 --> 00:05:00.000]  受咗呢積分
[00:05:00.000 --> 00:05:02.000]  就不喪膽
[00:05:02.000 --> 00:05:04.000]  第一我想同大家分享
[00:05:04.000 --> 00:05:06.000]  呢個蒙憐憫嘅積分
[00:05:06.000 --> 00:05:08.000]  保羅
[00:05:08.000 --> 00:05:10.000]  嘅而且確唔配嘅使徒
[00:05:10.000 --> 00:05:12.000]  因為佢
[00:05:12.000 --> 00:05:14.000]  當耶穌死而復活嘅時候
[00:05:14.000 --> 00:05:16.000]  佢未有機會喺嗰個階段去
[00:05:16.000 --> 00:05:18.000]  認識主耶穌
[00:05:18.000 --> 00:05:20.000]  所以某個程度佢係
[00:05:20.000 --> 00:05:22.000]  有啲人係講得啱嘅你唔算係一個使徒
[00:05:22.000 --> 00:05:24.000]  點解你好似咁有權柄
[00:05:24.000 --> 00:05:26.000]  咁樣去教導咁樣去指正
[00:05:26.000 --> 00:05:28.000]  因為你
[00:05:28.000 --> 00:05:30.000]  當時都係迫不及待教會
[00:05:30.000 --> 00:05:32.000]  你係之後先去信
[00:05:32.000 --> 00:05:34.000]  你之後又向外邦人傳福音
[00:05:34.000 --> 00:05:36.000]  你都唔係一個好正統嘅
[00:05:36.000 --> 00:05:38.000]  耶穌嘅門徒
[00:05:38.000 --> 00:05:40.000]  或者使徒
[00:05:40.000 --> 00:05:42.000]  喺保羅嘅心
[00:05:42.000 --> 00:05:44.000]  底裏面覺得係呀
[00:05:44.000 --> 00:05:46.000]  我係唔配所以呢個蒙憐憫嘅積分
[00:05:46.000 --> 00:05:48.000]  唔係佢配得嘅
[00:05:48.000 --> 00:05:52.000]  保羅唔會因為
[00:05:52.000 --> 00:05:54.000]  佢係法尼塞人之中嘅法尼塞人
[00:05:54.000 --> 00:05:56.000]  唔會因為佢係變額文字派
[00:05:56.000 --> 00:05:58.000]  唔係一個嚴守猶太律法嘅人
[00:05:58.000 --> 00:06:00.000]  就覺得我配得做呢個使徒嘅積分
[00:06:00.000 --> 00:06:02.000]  我配得做呢個僕人嘅積分
[00:06:02.000 --> 00:06:04.000]  我相信呢種
[00:06:04.000 --> 00:06:06.000]  係保羅佢生命嘅一種
[00:06:06.000 --> 00:06:08.000]  好大嘅謙虛
[00:06:08.000 --> 00:06:10.000]  一種好大嘅承認神嘅主權
[00:06:10.000 --> 00:06:14.000]  今日我哋唔係每一個都係
[00:06:14.000 --> 00:06:16.000]  咁樣好似保羅嘅全時間
[00:06:16.000 --> 00:06:18.000]  咁樣去侍奉
[00:06:18.000 --> 00:06:20.000]  但係諗下我哋嘅生命
[00:06:20.000 --> 00:06:22.000]  其實我哋都係唔配得
[00:06:22.000 --> 00:06:24.000]  無一個人話我配得嘅
[00:06:24.000 --> 00:06:26.000]  我係好好行為嘅所以我係得救
[00:06:26.000 --> 00:06:28.000]  我可以成為信耶穌嘅人
[00:06:28.000 --> 00:06:30.000]  無一個人配得
[00:06:30.000 --> 00:06:32.000]  因為聖經講到
[00:06:32.000 --> 00:06:34.000]  罪嘅公價乃係死
[00:06:34.000 --> 00:06:36.000]  而係神有救恩
[00:06:36.000 --> 00:06:38.000]  係為我哋預備一個免費嘅禮物
[00:06:38.000 --> 00:06:40.000]  無一個人
[00:06:40.000 --> 00:06:42.000]  無一個人話我好叻呀
[00:06:42.000 --> 00:06:44.000]  我好巴閉呀
[00:06:44.000 --> 00:06:46.000]  我好精通乜嘢乜嘢所以我能夠
[00:06:46.000 --> 00:06:48.000]  咁樣咁樣
[00:06:48.000 --> 00:06:50.000]  無人可以咁樣做
[00:06:50.000 --> 00:06:52.000]  所以保羅佢承認呢個蒙連文嘅
[00:06:52.000 --> 00:06:54.000]  一個積分
[00:06:54.000 --> 00:06:56.000]  呢個唔配但佢可以
[00:06:56.000 --> 00:06:58.000]  我同大家分享過
[00:06:58.000 --> 00:07:00.000]  當我
[00:07:00.000 --> 00:07:02.000]  好年幼
[00:07:02.000 --> 00:07:04.000]  信主初期我一個選擇
[00:07:04.000 --> 00:07:06.000]  做一個都幾有前途嘅職業
[00:07:06.000 --> 00:07:08.000]  但係我放棄
[00:07:08.000 --> 00:07:10.000]  我願意進入去一啲
[00:07:10.000 --> 00:07:12.000]  基督教機構做office boy
[00:07:12.000 --> 00:07:14.000]  即係話洗廁所去遊局
[00:07:14.000 --> 00:07:16.000]  去每一次都係訓練我嘅謙虛
[00:07:16.000 --> 00:07:18.000]  當我揸住吸塵機
[00:07:18.000 --> 00:07:20.000]  去到嗰啲人嘅面前
[00:07:20.000 --> 00:07:22.000]  唔該你借一借我同你吸塵
[00:07:22.000 --> 00:07:24.000]  因為神知道我好驕傲
[00:07:24.000 --> 00:07:26.000]  所以好多嘅謙虛嘅訓練
[00:07:26.000 --> 00:07:28.000]  直到今日
[00:07:28.000 --> 00:07:30.000]  我同大家講其實教會整冷氣
[00:07:30.000 --> 00:07:32.000]  整廁所其實搵我係無問題
[00:07:32.000 --> 00:07:34.000]  我好樂意整
[00:07:34.000 --> 00:07:36.000]  我唔會覺得我係童工
[00:07:36.000 --> 00:07:38.000]  我係邊個喎我唔應該做呢啲嘢
[00:07:38.000 --> 00:07:40.000]  謙虛因為呢個積分
[00:07:40.000 --> 00:07:42.000]  係一個蒙連文嘅積分
[00:07:42.000 --> 00:07:44.000]  我選擇去跟從上帝
[00:07:44.000 --> 00:07:46.000]  因為神憐憫我
[00:07:46.000 --> 00:07:48.000]  唔係我有咩能力有咩能幹
[00:07:48.000 --> 00:07:50.000]  嘅地方
[00:07:50.000 --> 00:07:52.000]  所以保羅佢話呢個蒙連文嘅積分
[00:07:52.000 --> 00:07:54.000]  第二佢講到呢個
[00:07:54.000 --> 00:07:56.000]  有榮光嘅積分
[00:07:56.000 --> 00:07:58.000]  比較長啲嘅經文
[00:07:58.000 --> 00:08:00.000]  第三章第六節至到十一節
[00:08:00.000 --> 00:08:02.000]  保羅佢話自己一個
[00:08:02.000 --> 00:08:04.000]  新約嘅執事
[00:08:04.000 --> 00:08:06.000]  佢對比咗摩西喺舊約
[00:08:06.000 --> 00:08:08.000]  上到西瀨山嗰個經歷
[00:08:08.000 --> 00:08:10.000]  佢話嗰啲係用
[00:08:10.000 --> 00:08:12.000]  字刻喺石頭上面熟死嘅
[00:08:12.000 --> 00:08:14.000]  即是有榮光
[00:08:14.000 --> 00:08:16.000]  因為以色列人見到摩西面上嘅
[00:08:16.000 --> 00:08:18.000]  榮光唔能夠定睛睇佢
[00:08:18.000 --> 00:08:20.000]  呢啲榮光其實慢慢
[00:08:20.000 --> 00:08:22.000]  會退去嘅
[00:08:22.000 --> 00:08:24.000]  所以保羅做咗個對比
[00:08:24.000 --> 00:08:26.000]  呢啲係有榮光係慢慢退去
[00:08:26.000 --> 00:08:28.000]  但係第八節佢話
[00:08:28.000 --> 00:08:30.000]  何況屬靈嘅積事
[00:08:30.000 --> 00:08:32.000]  豈不更有榮光
[00:08:32.000 --> 00:08:34.000]  嗰啲定罪嘅積事有榮光
[00:08:34.000 --> 00:08:36.000]  呢啲清義嘅積事榮光就
[00:08:36.000 --> 00:08:38.000]  越發嘅大
[00:08:38.000 --> 00:08:40.000]  嗰啲從前嘅榮光
[00:08:40.000 --> 00:08:42.000]  呢啲極大榮光
[00:08:42.000 --> 00:08:44.000]  就唔算得榮光
[00:08:44.000 --> 00:08:46.000]  如果嗰啲廢掉嘅榮光
[00:08:46.000 --> 00:08:48.000]  呢啲長存嘅更加有榮光
[00:08:48.000 --> 00:08:50.000]  保羅好大膽
[00:08:50.000 --> 00:08:52.000]  佢將某個程度
[00:08:52.000 --> 00:08:54.000]  不過佢唔係講自己呢種職份
[00:08:54.000 --> 00:08:56.000]  係榮耀
[00:08:56.000 --> 00:08:58.000]  佢講到每一個新約嘅侍奉嘅人
[00:08:58.000 --> 00:09:00.000]  都係有榮光嘅積事
[00:09:00.000 --> 00:09:02.000]  佢將摩西呢個舊約
[00:09:02.000 --> 00:09:04.000]  其中最偉大先知作出個比較
[00:09:04.000 --> 00:09:06.000]  佢話摩西上到山嘅時候
[00:09:06.000 --> 00:09:08.000]  因為見到神嘅緣故
[00:09:08.000 --> 00:09:10.000]  因為呢個積事
[00:09:10.000 --> 00:09:12.000]  十誡設係法版上面
[00:09:12.000 --> 00:09:14.000]  文字所寫落嚟嘅係有榮光
[00:09:14.000 --> 00:09:16.000]  所以佢面上沾染咗呢個榮光
[00:09:16.000 --> 00:09:18.000]  佢可以
[00:09:18.000 --> 00:09:20.000]  有一種持續嘅榮光
[00:09:20.000 --> 00:09:22.000]  落到山啲人見到佢攞拍子
[00:09:22.000 --> 00:09:24.000]  蒙住面但榮光慢慢會退去
[00:09:24.000 --> 00:09:26.000]  佢講到舊約呢個侍奉
[00:09:26.000 --> 00:09:28.000]  係會有榮光
[00:09:28.000 --> 00:09:30.000]  但係係會退去嘅榮光
[00:09:30.000 --> 00:09:32.000]  但係佢講到新約
[00:09:32.000 --> 00:09:34.000]  呢一種嘅積事
[00:09:34.000 --> 00:09:36.000]  係一個長存有榮光
[00:09:36.000 --> 00:09:38.000]  係越發嘅加大嘅榮光
[00:09:38.000 --> 00:09:40.000]  所以保羅覺得佢嘅侍奉
[00:09:40.000 --> 00:09:42.000]  係一個好榮幸嘅侍奉
[00:09:42.000 --> 00:09:44.000]  佢覺得呢種係好榮耀嘅侍奉
[00:09:44.000 --> 00:09:46.000]  去到邊一度佢甚至去到
[00:09:46.000 --> 00:09:48.000]  嗰啲做王嘅面前佢都唔會
[00:09:48.000 --> 00:09:52.000]  需要好低聲下氣咁樣討好人哋
[00:09:52.000 --> 00:09:54.000]  因為呢個有榮光嘅積事
[00:09:54.000 --> 00:09:58.000]  今日
[00:09:58.000 --> 00:10:00.000]  我哋都係新約嘅執事
[00:10:00.000 --> 00:10:02.000]  某個程度因為我哋明白
[00:10:02.000 --> 00:10:04.000]  新約呢個福音嘅奧秘
[00:10:04.000 --> 00:10:06.000]  我哋作為一個僕人
[00:10:06.000 --> 00:10:08.000]  執事嘅意思係一個侍奉者
[00:10:08.000 --> 00:10:10.000]  係僕人嘅意思
[00:10:10.000 --> 00:10:12.000]  今日我哋都係有呢個權去揸住
[00:10:12.000 --> 00:10:14.000]  新約去同人哋分享
[00:10:14.000 --> 00:10:16.000]  呢個福音嘅好處
[00:10:16.000 --> 00:10:18.000]  我哋嘅朋友喺我哋嘅同事
[00:10:18.000 --> 00:10:20.000]  當中嘅家人喺
[00:10:20.000 --> 00:10:22.000]  街上面喺街坊
[00:10:22.000 --> 00:10:24.000]  我哋都係新約嘅執事
[00:10:24.000 --> 00:10:26.000]  某個程度因為
[00:10:26.000 --> 00:10:28.000]  你明白咗福音你就可以
[00:10:28.000 --> 00:10:30.000]  同人哋分享今呢個世界
[00:10:30.000 --> 00:10:32.000]  仲好多人唔明白
[00:10:32.000 --> 00:10:34.000]  好多人仲係活喺一種舊有
[00:10:34.000 --> 00:10:36.000]  嘅罪
[00:10:36.000 --> 00:10:38.000]  審判刑罰嘅當中
[00:10:38.000 --> 00:10:42.000]  保羅講到舊約
[00:10:42.000 --> 00:10:44.000]  嗰種嘅侍奉
[00:10:44.000 --> 00:10:46.000]  係屬死嘅係定罪嘅
[00:10:46.000 --> 00:10:48.000]  因為你諗下十界
[00:10:48.000 --> 00:10:50.000]  當然一方面叫人去敬畏神
[00:10:50.000 --> 00:10:52.000]  去尊榮神但另一方面
[00:10:52.000 --> 00:10:54.000]  呢個係死係定罪嘅律法
[00:10:54.000 --> 00:10:56.000]  因為如果你唔咁樣做
[00:10:56.000 --> 00:10:58.000]  你就要處死你唔咁樣做
[00:10:58.000 --> 00:11:00.000]  就要處死某個程度
[00:11:00.000 --> 00:11:02.000]  十條界名入面每一條
[00:11:02.000 --> 00:11:04.000]  都係死罪
[00:11:04.000 --> 00:11:06.000]  但去到新約已經係
[00:11:06.000 --> 00:11:08.000]  大有不同我哋新約唔會定
[00:11:08.000 --> 00:11:10.000]  人哋嘅罪
[00:11:10.000 --> 00:11:12.000]  當然我背景去好多監獄
[00:11:12.000 --> 00:11:14.000]  報道印度都去過監獄
[00:11:14.000 --> 00:11:16.000]  報道向住回教徒好多回教徒
[00:11:16.000 --> 00:11:18.000]  印度教徒傳福音
[00:11:18.000 --> 00:11:20.000]  喺呢個宗教裏面
[00:11:20.000 --> 00:11:22.000]  都係定人罪
[00:11:22.000 --> 00:11:24.000]  你咁樣做得唔啱
[00:11:24.000 --> 00:11:26.000]  你就要受罰你咁樣做得唔啱
[00:11:26.000 --> 00:11:28.000]  就要斬咗隻手斬咗隻腳
[00:11:28.000 --> 00:11:30.000]  你咁樣做得唔啱你就要畀人哋去
[00:11:30.000 --> 00:11:32.000]  懲罰去去去
[00:11:32.000 --> 00:11:34.000]  打落低一層嘅
[00:11:34.000 --> 00:11:36.000]  你下一世就成為更加低等
[00:11:36.000 --> 00:11:38.000]  嘅一個嘅生物
[00:11:38.000 --> 00:11:40.000]  呢啲係好多今日宗教
[00:11:40.000 --> 00:11:42.000]  佢哋一個屬死嘅係
[00:11:42.000 --> 00:11:44.000]  懲罰嘅一種即時
[00:11:44.000 --> 00:11:46.000]  佢哋都係即時佢哋有
[00:11:46.000 --> 00:11:48.000]  侍奉嘅人員佢哋係咁樣去
[00:11:48.000 --> 00:11:50.000]  宣判人係要進入
[00:11:50.000 --> 00:11:52.000]  更加嘅慘痛嘅
[00:11:52.000 --> 00:11:54.000]  狀況裏面
[00:11:54.000 --> 00:11:56.000]  但今日我哋新約嘅執事
[00:11:56.000 --> 00:11:58.000]  有榮光嘅執事係去到
[00:11:58.000 --> 00:12:00.000]  人當將將愛同埋轉化
[00:12:00.000 --> 00:12:02.000]  生命嘅訊息係與人分享
[00:12:02.000 --> 00:12:06.000]  當然侍奉
[00:12:06.000 --> 00:12:08.000]  唔係每一個嘅
[00:12:08.000 --> 00:12:10.000]  機會都係好多
[00:12:10.000 --> 00:12:12.000]  睇到好多生命可以轉化到好
[00:12:12.000 --> 00:12:14.000]  但係每一個生命當佢轉化嘅
[00:12:14.000 --> 00:12:16.000]  時候心裏面好喜悅
[00:12:16.000 --> 00:12:18.000]  呢個絕對人生最大
[00:12:18.000 --> 00:12:20.000]  最偉大的職業如果
[00:12:20.000 --> 00:12:22.000]  我早啲讀書我相信我都可以做
[00:12:22.000 --> 00:12:24.000]  醫生律師冇問題
[00:12:24.000 --> 00:12:26.000]  因為呢啲對我嚟講如果我睇我
[00:12:26.000 --> 00:12:28.000]  今日可以有嘅智慧我應該
[00:12:28.000 --> 00:12:30.000]  可以有如果我細個集中讀書嘅話
[00:12:30.000 --> 00:12:32.000]  不過我細個冇集中
[00:12:32.000 --> 00:12:34.000]  但係如果我要選擇
[00:12:34.000 --> 00:12:36.000]  從頭選擇我都唔會後悔
[00:12:36.000 --> 00:12:38.000]  去做傳道人去做宣教士嘅職份
[00:12:38.000 --> 00:12:40.000]  因為呢個有榮光嘅
[00:12:40.000 --> 00:12:42.000]  職事帶嚟生命
[00:12:42.000 --> 00:12:44.000]  帶嚟生命好多嘅影響
[00:12:44.000 --> 00:12:48.000]  所以保羅
[00:12:48.000 --> 00:12:50.000]  一方面嘅謙卑
[00:12:50.000 --> 00:12:52.000]  承認自己係蒙聯民
[00:12:52.000 --> 00:12:54.000]  但係第二方面佢呢個有榮光嘅職事
[00:12:54.000 --> 00:12:56.000]  去到生命嘅當中
[00:12:56.000 --> 00:12:58.000]  帶嚟好大嘅轉化
[00:12:58.000 --> 00:13:00.000]  係佢所
[00:13:00.000 --> 00:13:02.000]  值得感恩同埋驕傲嘅地方
[00:13:02.000 --> 00:13:04.000]  第三方面
[00:13:04.000 --> 00:13:06.000]  佢話呢個唔喪膽嘅職事
[00:13:06.000 --> 00:13:08.000]  第四章第一節
[00:13:08.000 --> 00:13:10.000]  佢話呢個係唔喪膽嘅職事
[00:13:10.000 --> 00:13:12.000]  唔喪膽意思
[00:13:12.000 --> 00:13:14.000]  即係話可能好虛弱或者
[00:13:14.000 --> 00:13:16.000]  暈倒嘅一種狀態痛苦
[00:13:16.000 --> 00:13:18.000]  或者好微弱嘅狀態
[00:13:18.000 --> 00:13:20.000]  裏面
[00:13:20.000 --> 00:13:22.000]  保羅係一個好勇猛嘅人
[00:13:22.000 --> 00:13:24.000]  頭先我講過
[00:13:24.000 --> 00:13:26.000]  佢講嘢一啲都唔客氣
[00:13:26.000 --> 00:13:28.000]  佢對就對唔對就唔對
[00:13:28.000 --> 00:13:30.000]  佢會好直接咁樣去教導
[00:13:30.000 --> 00:13:32.000]  因為佢唔想混亂
[00:13:32.000 --> 00:13:34.000]  神嘅福音
[00:13:34.000 --> 00:13:36.000]  所以佢連彼得都鬧
[00:13:36.000 --> 00:13:38.000]  佢連嗰啲權貴都要挑戰
[00:13:38.000 --> 00:13:40.000]  佢唔怕呢啲嘅事情
[00:13:40.000 --> 00:13:42.000]  但係亦都正正因為咁
[00:13:42.000 --> 00:13:44.000]  佢面對好多嘅
[00:13:44.000 --> 00:13:46.000]  逼白困鎖
[00:13:46.000 --> 00:13:48.000]  係四章第八第九節嗰度咁樣講
[00:13:48.000 --> 00:13:50.000]  我門四面受敵
[00:13:50.000 --> 00:13:52.000]  卻不被困住
[00:13:52.000 --> 00:13:54.000]  心裡作難卻不至失望
[00:13:54.000 --> 00:13:56.000]  遭逼白卻不至凋棄
[00:13:56.000 --> 00:13:58.000]  打倒了卻不至死亡
[00:13:58.000 --> 00:14:00.000]  保羅嘅經歷我哋都好熟悉
[00:14:00.000 --> 00:14:02.000]  佢到邊度傳福音
