
[00:00:00.000 --> 00:00:06.440]  父親節 首先是恭祝每一位在座的父親 父親節快樂
[00:02:10.780 --> 00:02:15.780]  真的子女是我們唯一能夠帶走的產業
[00:02:15.780 --> 00:02:17.780]  我這裡不是說
[00:02:17.780 --> 00:02:20.780]  如果我是基督徒 我們父母是基督徒
[00:02:20.780 --> 00:02:23.780]  我們的子女都會變成基督徒
[00:02:23.780 --> 00:02:25.780]  我們可以一起帶他走
[00:02:25.780 --> 00:02:27.780]  我不是這樣的意思
[00:02:27.780 --> 00:02:29.780]  但是如果我們是教導得好
[00:02:29.780 --> 00:02:31.780]  我們教養得好
[00:02:31.780 --> 00:02:34.780]  我們的子女都會同樣接受耶穌基督
[00:02:34.780 --> 00:02:37.780]  同樣會和我們一起去到天堂
[00:02:37.780 --> 00:02:39.780]  如果是這樣的時候
[00:02:39.780 --> 00:02:43.780]  是不是變成我們唯一能夠帶走的產業
[00:02:43.780 --> 00:02:47.780]  神的話語真的很有智慧
[00:02:47.780 --> 00:02:49.780]  雖然子女是我們的產業
[00:02:49.780 --> 00:02:53.780]  但是子女也是我們的挑戰
[00:02:53.780 --> 00:02:58.780]  如果在在有人有過teenager
[00:02:58.780 --> 00:03:02.780]  十多歲的子女曾經有過的話
[00:03:02.780 --> 00:03:04.780]  你就知道我說什麼了
[00:03:04.780 --> 00:03:06.780]  teenager是十多歲的小孩
[00:03:06.780 --> 00:03:08.780]  是很難很難教
[00:03:08.780 --> 00:03:10.780]  是一個挑戰
[00:03:10.780 --> 00:03:13.780]  所以現在這個世界越來越變得壞
[00:03:13.780 --> 00:03:15.780]  越來越變得亂
[00:03:15.780 --> 00:03:18.780]  甚至連教會都逐世化了
[00:03:18.780 --> 00:03:21.780]  我們究竟要怎麼做才能夠保證
[00:03:21.780 --> 00:03:23.780]  我們的子女不會學壞
[00:03:23.780 --> 00:03:25.780]  我們怎麼樣才能夠保證
[00:03:25.780 --> 00:03:29.780]  我們能夠帶他們一起上去天堂
[00:03:29.780 --> 00:03:32.780]  這個是我們今天要說的話
[00:03:32.780 --> 00:03:36.780]  最好的辦法當然就是從神的話語開始
[00:03:36.780 --> 00:03:39.780]  而我們所說的就是真言
[00:03:39.780 --> 00:03:44.780]  其實教仔真的好像有個秘方
[00:03:44.780 --> 00:03:49.780]  我們知道婦女煮菜有秘方
[00:03:49.780 --> 00:03:53.780]  放一杯 放兩湯匙 一茶匙這樣
[00:03:53.780 --> 00:03:55.780]  有秘方
[00:03:55.780 --> 00:03:57.780]  其實教仔也有秘方
[00:03:57.780 --> 00:04:02.780]  而我們知道這個秘方就是出於神的話語
[00:04:02.780 --> 00:04:04.780]  我們今天說有沒有看到這個秘方裡面
[00:04:04.780 --> 00:04:08.780]  大部分的材料都是在真言裡面出來
[00:04:08.780 --> 00:04:10.780]  小部分是從其他經文
[00:04:10.780 --> 00:04:13.780]  例如以弗所書的六章四節
[00:04:13.780 --> 00:04:15.780]  希望今天這個父親節
[00:04:15.780 --> 00:04:17.780]  就是給大家有一個秘方
[00:04:17.780 --> 00:04:21.780]  怎麼來教下一輩
[00:04:21.780 --> 00:04:26.780]  前第一夫人是Barbara Bush
[00:04:26.780 --> 00:04:30.780]  她曾經去到Wellingsley這間女子大學
[00:04:30.780 --> 00:04:32.780]  她有一個演講
[00:04:32.780 --> 00:04:36.780]  她和那裡的女大學生說
[00:04:36.780 --> 00:04:42.780]  她說你們千萬不要將事業放在你們家庭的上面
[00:04:42.780 --> 00:04:44.780]  她說到你們生命的盡頭
[00:04:44.780 --> 00:04:47.780]  到你們人生最後的時候
[00:04:47.780 --> 00:04:52.780]  你們不會後悔考漏了一個試
[00:04:52.780 --> 00:04:55.780]  不會後悔說我贏少了一單case
[00:04:55.780 --> 00:04:57.780]  如果你是律師的話
[00:04:57.780 --> 00:05:01.780]  你也不會後悔做少了一筆生意
[00:05:01.780 --> 00:05:04.780]  Barbara Bush說你會後悔的
[00:05:04.780 --> 00:05:07.780]  就是你沒有多一點來陪你的丈夫
[00:05:07.780 --> 00:05:09.780]  沒有多一點來陪你的兒女
[00:05:09.780 --> 00:05:11.780]  陪你的父母
[00:05:11.780 --> 00:05:13.780]  Barbara Bush說如果你有子女的話
[00:05:13.780 --> 00:05:16.780]  你應該將子女放在首位
[00:05:16.780 --> 00:05:18.780]  她說美國人的成功
[00:05:18.780 --> 00:05:22.780]  不在乎於白宮裡面發生什麼事
[00:05:22.780 --> 00:05:23.780]  美國人的成功
[00:05:23.780 --> 00:05:28.780]  是在乎於每個美國家庭裡面發生什麼事
[00:05:28.780 --> 00:05:32.780]  Barbara Bush的這個話語真的很有智慧
[00:05:32.780 --> 00:05:36.780]  我們一起來看看教子女的重要性
[00:05:36.780 --> 00:05:39.780]  今天有一節的經文會重複出現
[00:05:39.780 --> 00:05:42.780]  就是我們今天的主要經文
[00:05:42.780 --> 00:05:45.780]  是《針研》的二十二章第六節
[00:05:45.780 --> 00:05:49.780]  教養孩童使他們走當行的道
[00:05:49.780 --> 00:05:52.780]  就是道老他也不偏離
[00:05:52.780 --> 00:05:57.780]  我們看到這裡有一個很重要的原則
[00:05:57.780 --> 00:05:59.780]  我說是原則
[00:05:59.780 --> 00:06:03.780]  這一節的經文不是神給我們的應許
[00:06:03.780 --> 00:06:06.780]  應許和原則有什麼不同
[00:06:06.780 --> 00:06:09.780]  應許就是不管你做也好不做也好
[00:06:09.780 --> 00:06:10.780]  不管你怎樣也好
[00:06:10.780 --> 00:06:12.780]  神說給你就是給你
[00:06:12.780 --> 00:06:14.780]  這個就是應許
[00:06:14.780 --> 00:06:16.780]  但是這裡所說的不是應許
[00:06:16.780 --> 00:06:17.780]  是一個原則
[00:06:17.780 --> 00:06:20.780]  這裡說我們要教養孩童
[00:06:20.780 --> 00:06:24.780]  要使他們走當行的路
[00:06:24.780 --> 00:06:28.780]  然後他們才不會偏離神的道路
[00:06:28.780 --> 00:06:31.780]  所以我們看到我們有東西要遵守
[00:06:31.780 --> 00:06:34.780]  我們要教得好
[00:06:34.780 --> 00:06:37.780]  我們要盡心盡意來教
[00:06:37.780 --> 00:06:40.780]  以致就好像聖經我們剛才所說
[00:06:40.780 --> 00:06:42.780]  我們能夠將我們的子女
[00:06:42.780 --> 00:06:46.780]  好像我們的產業一樣帶回天家
[00:06:46.780 --> 00:06:49.780]  但是如果我們教得不好的話
[00:06:49.780 --> 00:06:50.780]  教得不好的話
[00:06:50.780 --> 00:06:54.780]  我們可能會永遠地失去他們
[00:06:54.780 --> 00:06:57.780]  在《針研》裡面有一個重複的主題
[00:06:57.780 --> 00:07:02.780]  就是如果我們不好好的去教我們的子女的話
[00:07:02.780 --> 00:07:06.780]  他們長大之後會傷父母的心
[00:07:06.780 --> 00:07:09.780]  重複出現在《針研》的十章一節
[00:07:09.780 --> 00:07:11.780]  十五章的二十節
[00:07:11.780 --> 00:07:13.780]  十七章的二十一節
[00:07:13.780 --> 00:07:14.780]  二十五節
[00:07:14.780 --> 00:07:16.780]  十九章的十三節
[00:07:16.780 --> 00:07:17.780]  二十六節
[00:07:17.780 --> 00:07:20.780]  二十三章的二十二節
[00:07:20.780 --> 00:07:26.780]  我們剛才說到《針研》的二十二章是六節
[00:07:26.780 --> 00:07:29.780]  經文說要教養孩童
[00:07:29.780 --> 00:07:31.780]  教養這個字
[00:07:31.780 --> 00:07:35.780]  其實原文的意思就是訓練的意思
[00:07:35.780 --> 00:07:38.780]  訓練和教導是很不同
[00:07:38.780 --> 00:07:42.780]  教導很多時候父母都懂得教導子女
[00:07:42.780 --> 00:07:44.780]  用口來告訴他們
[00:07:44.780 --> 00:07:46.780]  你們應該要怎麼做怎麼做
[00:07:46.780 --> 00:07:49.780]  但是父母是說一套做一套
[00:07:49.780 --> 00:07:51.780]  他們自己做不到
[00:07:51.780 --> 00:07:54.780]  所以很多時候令到子女很反感
[00:07:54.780 --> 00:07:59.780]  令到子女去到大學之後就不再相信
[00:07:59.780 --> 00:08:01.780]  不再去教會
[00:08:01.780 --> 00:08:03.780]  這個是一個很大的問題
[00:08:03.780 --> 00:08:05.780]  經文說我們要去訓練他們
[00:08:05.780 --> 00:08:07.780]  我們要去教養他們
[00:08:07.780 --> 00:08:10.780]  不是單單用口來教導
[00:08:10.780 --> 00:08:14.780]  在字典裡面訓練這個字的意思
[00:08:14.780 --> 00:08:18.780]  是訓練一個人去參加一個比賽
[00:08:18.780 --> 00:08:20.780]  你說什麼比賽?
[00:08:20.780 --> 00:08:22.780]  我們做基督徒有什麼比賽?
[00:08:22.780 --> 00:08:27.780]  這個比賽就是屬神或者屬世的比賽
[00:08:27.780 --> 00:08:30.780]  我們要訓練我們的子女去屬神
[00:08:30.780 --> 00:08:32.780]  而不是屬世
[00:08:32.780 --> 00:08:36.780]  如果我們不好好的去訓練我們的子女的話
[00:08:36.780 --> 00:08:40.780]  慢慢就會有一個很大的後果
[00:08:40.780 --> 00:08:42.780]  我們不想見到的後果
[00:08:42.780 --> 00:08:45.780]  這個後果就在針研的一章二十二節
[00:08:45.780 --> 00:08:49.780]  他說你們愚昧人喜愛愚昧
[00:08:49.780 --> 00:08:52.780]  褻瀣萬人喜歡褻瀣萬
[00:08:52.780 --> 00:08:56.780]  愚昧人恨惡自息要到何時呢?
[00:08:56.780 --> 00:09:02.780]  這裡我們見到是一個人變壞的三個階段
[00:09:02.780 --> 00:09:05.780]  第一個階段是一個愚昧人
[00:09:05.780 --> 00:09:08.780]  第二個階段是一個褻瀣萬人
[00:09:08.780 --> 00:09:11.780]  第三個階段是一個愚昧人
[00:09:11.780 --> 00:09:13.780]  這三個階段我們要記住
[00:09:13.780 --> 00:09:16.780]  一會兒會重複出現這三個階段
[00:09:16.780 --> 00:09:19.780]  因為聖經真的有教我們進化論
[00:09:19.780 --> 00:09:22.780]  但是這個進化論不是猴子變人
[00:09:22.780 --> 00:09:27.780]  這個進化論是有三個不同的階段
[00:09:27.780 --> 00:09:30.780]  弟弟來到是變壞
[00:09:30.780 --> 00:09:32.780]  由褻瀣萬人變成褻瀣萬人
[00:09:32.780 --> 00:09:35.780]  由褻瀣萬人變成了愚昧人
[00:09:35.780 --> 00:09:38.780]  我們首先看看什麼叫做愚昧人
[00:09:38.780 --> 00:09:42.780]  很可惜在和合本將他譯成愚昧人
[00:09:42.780 --> 00:09:44.780]  因為我們知道愚昧人
[00:09:44.780 --> 00:09:47.780]  很多時我們罵人家是愚昧
[00:09:47.780 --> 00:09:49.780]  罵大人是愚昧
[00:09:49.780 --> 00:09:50.780]  你這麼蠢
[00:09:50.780 --> 00:09:52.780]  你的頭腦這麼簡單這麼愚昧
[00:09:52.780 --> 00:09:56.780]  但是這裡所說的不是大人的愚昧
[00:09:56.780 --> 00:09:58.780]  這裡是說弟弟
[00:09:58.780 --> 00:10:00.780]  其實弟弟很聰明
[00:10:00.780 --> 00:10:03.780]  弟弟你看到他時時在學習大人在做什麼
[00:10:03.780 --> 00:10:05.780]  你就知道他有多聰明
[00:10:05.780 --> 00:10:08.780]  其實弟弟這裡說的愚昧
[00:10:08.780 --> 00:10:10.780]  是代表他們很天真
[00:10:10.780 --> 00:10:12.780]  很頭腦簡單
[00:10:12.780 --> 00:10:14.780]  他們天真得來
[00:10:14.780 --> 00:10:16.780]  頭腦好像一片白紙一樣
[00:10:16.780 --> 00:10:18.780]  很開放
[00:10:18.780 --> 00:10:21.780]  很容易接受別人的教導
[00:10:21.780 --> 00:10:23.780]  甚至好像海綿一樣
[00:10:23.780 --> 00:10:26.780]  不斷地在吸收知識
[00:10:26.780 --> 00:10:29.780]  在這裡的十四章十五節
[00:10:29.780 --> 00:10:32.780]  說愚夢人事話都順
[00:10:32.780 --> 00:10:35.780]  通達人步步謹慎
[00:10:35.780 --> 00:10:37.780]  一個愚夢人
[00:10:37.780 --> 00:10:39.780]  愚夢和愚昧就是同一個字
[00:10:39.780 --> 00:10:42.780]  就是他們很天真無邪
[00:10:42.780 --> 00:10:44.780]  你跟他說什麼都順
[00:10:44.780 --> 00:10:46.780]  很容易接受你的意見
[00:10:46.780 --> 00:10:50.780]  在《針研》二十二章第三節
[00:10:50.780 --> 00:10:53.780]  說通達人見禍藏躲
[00:10:53.780 --> 00:10:55.780]  愚夢人前往受害
[00:10:55.780 --> 00:10:58.780]  也是因為這樣我們要很小心
[00:10:58.780 --> 00:11:02.780]  因為這些弟弟很天真
[00:11:02.780 --> 00:11:04.780]  他們不懂辨別是非
[00:11:04.780 --> 00:11:07.780]  如果他們學到很多壞的東西
[00:11:07.780 --> 00:11:10.780]  將來就會令他們有受害
[00:11:10.780 --> 00:11:13.780]  他們的頭腦就好像一片白紙
[00:11:13.780 --> 00:11:16.780]  我們要將神的話語灌輸給他們
[00:11:16.780 --> 00:11:19.780]  寫滿這一張白紙
[00:11:19.780 --> 00:11:21.780]  但如果我們不將神的話語灌輸
[00:11:21.780 --> 00:11:24.780]  我們任由這個世界來教他們
[00:11:24.780 --> 00:11:26.780]  例如電視、電影
[00:11:26.780 --> 00:11:28.780]  甚至手機裡面的東西
[00:11:28.780 --> 00:11:32.780]  慢慢他們就會變得非常俗世化
[00:11:32.780 --> 00:11:36.780]  變得他們會學得很壞
[00:11:36.780 --> 00:11:39.780]  如果我們當他們愚昧
[00:11:39.780 --> 00:11:41.780]  還是天真無邪的時候
[00:11:41.780 --> 00:11:43.780]  我們不去好好教他們的時候
[00:11:43.780 --> 00:11:46.780]  慢慢他們就會變成了第二步
[00:11:46.780 --> 00:11:48.780]  就是褻瀆人
[00:11:48.780 --> 00:11:49.780]  褻瀆人是怎樣的?
[00:11:49.780 --> 00:11:52.780]  褻瀆人是自以為聰明的人
[00:11:52.780 --> 00:11:54.780]  他們是看不起人
[00:11:54.780 --> 00:11:56.780]  他們是藐視人
[00:11:56.780 --> 00:11:58.780]  相信我們都見過有很多的小朋友
[00:11:58.780 --> 00:12:01.780]  他們變得很朝職
[00:12:01.780 --> 00:12:03.780]  我們廣東人說朝職
[00:12:03.780 --> 00:12:04.780]  看不起人
[00:12:04.780 --> 00:12:06.780]  朝朝夕夕這樣
[00:12:06.780 --> 00:12:07.780]  我們要小心
[00:12:07.780 --> 00:12:10.780]  已經開始進入褻瀆人的階段
[00:12:10.780 --> 00:12:13.780]  《針研》的十三章一節
[00:12:13.780 --> 00:12:16.780]  說智慧只是聽父親的教訓
[00:12:16.780 --> 00:12:19.780]  褻瀆人不聽責備
[00:12:19.780 --> 00:12:21.780]  這裡說智慧
[00:12:21.780 --> 00:12:24.780]  記得我們說《針研》的介紹的時候
[00:12:24.780 --> 00:12:25.780]  我說過
[00:12:25.780 --> 00:12:29.780]  驚威神是智慧的開端
[00:12:29.780 --> 00:12:30.780]  一個智慧的人
[00:12:30.780 --> 00:12:33.780]  我說是願意接受別人的意見
[00:12:33.780 --> 00:12:34.780]  一個智慧人
[00:12:34.780 --> 00:12:36.780]  他的心裡面是有一個地方
[00:12:36.780 --> 00:12:37.780]  是願意打開
[00:12:37.780 --> 00:12:41.780]  來接受別人給他的勸告
[00:12:41.780 --> 00:12:43.780]  甚至別人的勸告
[00:12:43.780 --> 00:12:45.780]  或者是神的話語
[00:12:45.780 --> 00:12:47.780]  所以我們見到一個智慧人
[00:12:47.780 --> 00:12:48.780]  他是會聽人說
[00:12:48.780 --> 00:12:49.780]  這裡說
[00:12:49.780 --> 00:12:52.780]  是會聽父親的教訓
[00:12:52.780 --> 00:12:53.780]  但是一個褻瀆人呢?
[00:12:53.780 --> 00:12:56.780]  一個褻瀆人是不會聽的
[00:12:56.780 --> 00:12:58.780]  不是他聽不見
[00:12:58.780 --> 00:12:59.780]  你不要以為他聽不見
[00:12:59.780 --> 00:13:00.780]  他聽得見
[00:13:00.780 --> 00:13:02.780]  但是他不會去接受別人的意見
[00:13:02.780 --> 00:13:04.780]  不會去接受事實
[00:13:04.780 --> 00:13:09.780]  Jet Harris是一個Broadway的製片家
[00:13:09.780 --> 00:13:11.780]  百老匯的製片家
[00:13:11.780 --> 00:13:12.780]  很出名
[00:13:12.780 --> 00:13:13.780]  有一次不知道為什麼
[00:13:13.780 --> 00:13:15.780]  他以為自己聾了
[00:13:15.780 --> 00:13:18.780]  於是他去找一個耳科的專家
[00:13:18.780 --> 00:13:19.780]  他和這個專家說
[00:13:19.780 --> 00:13:21.780]  醫生啊 我受不了了
[00:13:21.780 --> 00:13:23.780]  我的耳朵開始聾了
[00:13:23.780 --> 00:13:25.780]  這個醫生在他的袋子裡
[00:13:25.780 --> 00:13:27.780]  拿了一隻錶出來
[00:13:27.780 --> 00:13:28.780]  他說你聽不聽見
[00:13:28.780 --> 00:13:32.780]  這隻錶在聲響
[00:13:32.780 --> 00:13:33.780]  Jet Harris說我聽得很清楚
[00:13:33.780 --> 00:13:36.780]  但是我真的耳朵有問題
[00:13:36.780 --> 00:13:38.780]  於是這個醫生又將這隻錶
[00:13:38.780 --> 00:13:41.780]  拿到門口離開Jet Harris很遠
[00:13:41.780 --> 00:13:43.780]  他說你還聽不聽得見
[00:13:43.780 --> 00:13:44.780]  Jet Harris說
[00:13:44.780 --> 00:13:45.780]  我還聽得見
[00:13:45.780 --> 00:13:47.780]  但是我的耳朵真的有很大問題
[00:13:47.780 --> 00:13:49.780]  醫生你要幫幫我
[00:13:49.780 --> 00:13:51.780]  那個醫生再將這隻錶
[00:13:51.780 --> 00:13:53.780]  拿到隔離房
[00:13:53.780 --> 00:13:55.780]  然後大聲問Jet Harris
[00:13:55.780 --> 00:13:59.780]  你現在還聽不聽得見錶在聲響
[00:13:59.780 --> 00:14:00.780]  Jet Harris說
[00:14:00.780 --> 00:14:02.780]  我隱約地還聽得見
[00:14:02.780 --> 00:14:03.780]  但是他說
[00:14:03.780 --> 00:14:05.780]  醫生啊 我的耳朵真的很不妥
[00:14:05.780 --> 00:14:07.780]  真的有問題
[00:14:07.780 --> 00:14:09.780]  這個醫生和Jet Harris說
[00:14:09.780 --> 00:14:11.780]  他說Mr. Harris
[00:14:11.780 --> 00:14:12.780]  你的耳朵
[00:14:12.780 --> 00:14:14.780]  你對耳朵是沒有問題
[00:14:14.780 --> 00:14:15.780]  你是聽得見
[00:14:15.780 --> 00:14:16.780]  你的問題
[00:14:16.780 --> 00:14:19.780]  是你不願意接受事實
[00:14:19.780 --> 00:14:23.780]  這個就好像很多的洩漫人一樣
[00:14:23.780 --> 00:14:26.780]  就是不願意接受事實
[00:14:26.780 --> 00:14:29.780]  在這針研的15章12節
[00:14:29.780 --> 00:14:31.780]  說洩漫人不愛受責備
[00:14:31.780 --> 00:14:34.780]  他也不就近自慰人
[00:14:34.780 --> 00:14:36.780]  一個洩漫人
[00:14:36.780 --> 00:14:39.780]  他是不喜歡人去勸告自己
[00:14:39.780 --> 00:14:40.780]  或者責備自己
[00:14:40.780 --> 00:14:43.780]  所以他不會主動去找人聊天
[00:14:43.780 --> 00:14:45.780]  就算他有問題
[00:14:45.780 --> 00:14:46.780]  遇見問題
[00:14:46.780 --> 00:14:48.780]  他都不會去找人
[00:14:48.780 --> 00:14:50.780]  不會去找父母
[00:14:50.780 --> 00:14:51.780]  不會去找老師
[00:14:51.780 --> 00:14:54.780]  更加不會去找牧師
[00:14:54.780 --> 00:14:57.780]  在這針研的9章7至8節
[00:14:57.780 --> 00:14:59.780]  說指斥洩漫人的
[00:14:59.780 --> 00:15:00.780]  必受辱罵
[00:15:00.780 --> 00:15:02.780]  責備惡人的
[00:15:02.780 --> 00:15:03.780]  必被玷污
[00:15:03.780 --> 00:15:05.780]  不要責備洩漫人
[00:15:05.780 --> 00:15:07.780]  恐怕他恨你
[00:15:07.780 --> 00:15:09.780]  要責備自慰人
[00:15:09.780 --> 00:15:10.780]  他必愛你
[00:15:10.780 --> 00:15:11.780]  剛才說過
[00:15:11.780 --> 00:15:15.780]  自慰人就是願意去接受別人的意見
[00:15:15.780 --> 00:15:16.780]  這個就是自慰人
[00:15:16.780 --> 00:15:18.780]  所以你去責備自慰人
[00:15:18.780 --> 00:15:20.780]  他們是會愛你
[00:15:20.780 --> 00:15:23.780]  但是如果你去責備那些洩漫人
[00:15:23.780 --> 00:15:25.780]  他們就會憎恨你
[00:15:25.780 --> 00:15:27.780]  不單止憎恨你
[00:15:27.780 --> 00:15:29.780]  他們還會辱罵你
[00:15:29.780 --> 00:15:31.780]  會大聲格惡罵你
[00:15:31.780 --> 00:15:36.780]  我們見到有很多反叛的teenager都是這樣
[00:15:36.780 --> 00:15:39.780]  在這針研的13章13節
[00:15:39.780 --> 00:15:41.780]  藐視訓言的
[00:15:41.780 --> 00:15:42.780]  自取滅亡
[00:15:42.780 --> 00:15:44.780]  敬畏誡明的
[00:15:44.780 --> 00:15:46.780]  必不善報
[00:15:46.780 --> 00:15:50.780]  這裡所說敬畏是誡明的
[00:15:50.780 --> 00:15:51.780]  必不善報
[00:15:51.780 --> 00:15:54.780]  但是那些洩漫人藐視訓言
[00:15:54.780 --> 00:15:56.780]  自取滅亡
[00:15:56.780 --> 00:16:00.780]  當他們成為洩漫人
[00:16:00.780 --> 00:16:02.780]  你再不去教他們的時候
[00:16:02.780 --> 00:16:05.780]  他們就會變成了愚頑人
[00:16:05.780 --> 00:16:07.780]  當他們變成了愚頑人
[00:16:07.780 --> 00:16:08.780]  就沒得慢
[00:16:08.780 --> 00:16:09.780]  too late
[00:16:09.780 --> 00:16:10.780]  太遲
[00:16:10.780 --> 00:16:12.780]  所以我們一定要
[00:16:12.780 --> 00:16:15.780]  管教我們要教養我們的子女
[00:16:15.780 --> 00:16:19.780]  不要讓他們由愚昧人變成洩漫人
[00:16:19.780 --> 00:16:24.780]  更加不要由洩漫人變成愚頑人
[00:16:24.780 --> 00:16:26.780]  變成了一個愚頑人
[00:16:26.780 --> 00:16:31.780]  愚頑人英文的翻譯是愚蠢
[00:16:31.780 --> 00:16:34.780]  這個字其實是多過愚蠢
[00:16:34.780 --> 00:16:35.780]  是叛逆
[00:16:35.780 --> 00:16:36.780]  是傲慢
[00:16:36.780 --> 00:16:38.780]  是邪惡
[00:16:38.780 --> 00:16:41.780]  一個愚頑人他可以是很聰明都可以
[00:16:41.780 --> 00:16:42.780]  他可以是醫生
[00:16:42.780 --> 00:16:43.780]  可以是律師
[00:16:43.780 --> 00:16:45.780]  可以是工程師
[00:16:45.780 --> 00:16:47.780]  有人說可以是醫生
[00:16:47.780 --> 00:16:50.780]  律師還會是愚頑人
[00:16:50.780 --> 00:16:51.780]  可以的
[00:16:51.780 --> 00:16:54.780]  我很喜歡看CSI
[00:16:54.780 --> 00:16:56.780]  Crime Scene Investigation
[00:16:56.780 --> 00:16:59.780]  講到有很多人都很聰明
[00:16:59.780 --> 00:17:01.780]  有很多犯罪的人都是醫生
[00:17:01.780 --> 00:17:03.780]  律師他們犯罪
[00:17:03.780 --> 00:17:05.780]  就是因為他們太聰明
[00:17:05.780 --> 00:17:08.780]  他們認為他們可以逃避法律的制裁
[00:17:08.780 --> 00:17:10.780]  他們可以想辦法出來
[00:17:10.780 --> 00:17:12.780]  但是天網恢恢疏而不漏
[00:17:12.780 --> 00:17:17.780]  結果他們都是被這個律法制裁他們
[00:17:17.780 --> 00:17:19.780]  所以我們見到
[00:17:19.780 --> 00:17:21.780]  有很多人很聰明都可以
[00:17:21.780 --> 00:17:23.780]  但是他們是愚頑人
[00:17:23.780 --> 00:17:25.780]  他們是不分善惡
[00:17:25.780 --> 00:17:26.780]  他們是不分是非
[00:17:26.780 --> 00:17:28.780]  他們是反叛的
[00:17:28.780 --> 00:17:31.780]  在這針研的一章22節
[00:17:31.780 --> 00:17:33.780]  剛才是讀過的經文
[00:17:33.780 --> 00:17:37.780]  說是蝕慢人是喜歡蝕慢
[00:17:37.780 --> 00:17:39.780]  愚頑人是恨惡自息
[00:17:39.780 --> 00:17:40.780]  要到什麼時候呢
[00:17:40.780 --> 00:17:43.780]  我們見到蝕慢人喜歡蝕慢
[00:17:43.780 --> 00:17:46.780]  只不過是一個態度上的問題
[00:17:46.780 --> 00:17:49.780]  他們不喜歡去接受別人的忠告
[00:17:49.780 --> 00:17:51.780]  不喜歡去接受別人的勸告
[00:17:51.780 --> 00:17:53.780]  但是慢慢慢慢
[00:17:53.780 --> 00:17:56.780]  這個態度就會變成了習慣
[00:17:56.780 --> 00:17:59.780]  習慣就會變成了什麼
[00:17:59.780 --> 00:18:01.780]  會影響了你的人格
[00:18:01.780 --> 00:18:05.780]  以致你變成了一個愚頑的人
[00:18:05.780 --> 00:18:07.780]  當變成了愚頑人
[00:18:07.780 --> 00:18:09.780]  就不能夠再改變
[00:18:09.780 --> 00:18:11.780]  是太遲了
[00:18:11.780 --> 00:18:13.780]  所以我們見到
[00:18:13.780 --> 00:18:15.780]  在蝕慢人的時候
[00:18:15.780 --> 00:18:18.780]  我們一定要盡量管教
[00:18:18.780 --> 00:18:21.780]  在這針研的15章14節
[00:18:21.780 --> 00:18:23.780]  說聰明人是求知識
[00:18:23.780 --> 00:18:27.780]  愚頑人是口吃魚忘
