
[00:00:00.000 --> 00:00:03.900]  好,今天講的講題是無限自由
[00:05:27.200 --> 00:05:28.800]  這個像什麼呢?
[00:05:28.800 --> 00:05:32.100]  其實像先祖夏娃和阿當
[00:05:32.100 --> 00:05:34.200]  阿當夏娃她選擇了
[00:05:34.200 --> 00:05:35.500]  本來有一個限制
[00:05:35.500 --> 00:05:36.500]  是神跟她說
[00:05:36.500 --> 00:05:39.300]  分辨樹幹樹的果子是不可以吃的
[00:05:39.300 --> 00:05:41.300]  不過她選擇吃
[00:05:41.300 --> 00:05:42.900]  她選擇了之後
[00:05:42.900 --> 00:05:44.900]  她帶來的後果就是
[00:05:44.900 --> 00:05:48.000]  有更多的限制
[00:05:48.000 --> 00:05:51.000]  讓她男的汗流浹背
[00:05:51.000 --> 00:05:52.500]  才可以糊口
[00:05:52.500 --> 00:05:54.100]  女的又會產難
[00:05:54.100 --> 00:05:59.000]  而且在地上離開世界會死的
[00:05:59.000 --> 00:06:01.500]  原來我們的選擇
[00:06:01.500 --> 00:06:04.100]  如果選擇得不對的時候
[00:06:04.100 --> 00:06:07.200]  帶來的後果我們是要負責
[00:06:07.200 --> 00:06:11.600]  甚至我們會發現越來越少選擇
[00:06:11.600 --> 00:06:14.700]  不過有另外一個概念
[00:06:14.700 --> 00:06:16.800]  就是先苦後甜
[00:06:16.800 --> 00:06:19.100]  不知道大家有沒有試過
[00:06:19.100 --> 00:06:20.100]  工作也好
[00:06:20.100 --> 00:06:22.100]  或者讀書也好
[00:06:22.100 --> 00:06:25.900]  或者練琴
[00:06:25.900 --> 00:06:29.200]  不知道你有沒有見過一些年輕人
[00:06:29.200 --> 00:06:32.000]  練琴或者一些音樂家練琴
[00:06:32.000 --> 00:06:33.500]  他一開始好像沒什麼選擇
[00:06:33.500 --> 00:06:35.500]  他每天都不是很想練琴
[00:06:35.500 --> 00:06:37.500]  不過他繼續去堅持
[00:06:37.500 --> 00:06:39.300]  讀書也可能是這樣
[00:06:39.300 --> 00:06:42.500]  當他有這個自限的時候
[00:06:42.500 --> 00:06:43.400]  他慢慢信服
[00:06:43.400 --> 00:06:44.200]  我要學習
[00:06:44.200 --> 00:06:46.600]  所以我就要在這裡努力
[00:06:46.600 --> 00:06:49.900]  結果他可能會成功
[00:06:49.900 --> 00:06:52.900]  可能在學業裡面
[00:06:52.900 --> 00:06:55.100]  可能在音樂的造詣裡面
[00:06:55.100 --> 00:06:57.000]  他都會成功
[00:06:57.000 --> 00:07:02.000]  不過在這個沒什麼選擇的過程裡面
[00:07:02.000 --> 00:07:03.400]  我們也要學習
[00:07:03.400 --> 00:07:04.900]  學習剛才所說的
[00:07:04.900 --> 00:07:06.800]  信服的功課
[00:07:06.800 --> 00:07:08.200]  相信大家都知道
[00:07:08.200 --> 00:07:12.100]  一個信服功課裡面的表表者是誰?
[00:07:12.100 --> 00:07:13.700]  耶穌
[00:07:13.700 --> 00:07:16.100]  耶穌是聽父神的說話
[00:07:16.100 --> 00:07:17.400]  祂自限
[00:07:17.400 --> 00:07:21.100]  祂為我們的罪釘在十字架上
[00:07:21.100 --> 00:07:22.100]  死了
[00:07:22.100 --> 00:07:25.300]  結果是帶來我們的救恩
[00:07:25.300 --> 00:07:26.800]  這個自限
[00:07:26.800 --> 00:07:29.400]  這個沒什麼選擇的選擇
[00:07:29.400 --> 00:07:30.400]  可以這麼說
[00:07:30.400 --> 00:07:32.100]  成為我們很多人的救贖
[00:07:32.100 --> 00:07:34.600]  這個是最好的結果
[00:07:34.600 --> 00:07:35.600]  今天
[00:07:35.600 --> 00:07:38.200]  你怎麼看你自己的自由呢?
[00:07:38.200 --> 00:07:39.300]  聖經是這麼說的
[00:07:39.300 --> 00:07:40.900]  你們雖是自由的
[00:07:40.900 --> 00:07:43.600]  但是不可以藉著自由遮掩自己的罪
[00:07:43.600 --> 00:07:46.100]  要作為神的僕人
[00:07:46.100 --> 00:07:51.100]  你有沒有在你生命裡面有一個好的選擇?
[00:07:51.100 --> 00:07:52.700]  你是很有自由的
[00:07:52.700 --> 00:07:55.400]  不過心靈寄話告訴我們
[00:07:55.400 --> 00:07:56.700]  好和不好
[00:07:56.700 --> 00:07:58.500]  神明在你面前的
[00:07:58.500 --> 00:08:00.000]  讓你去選的
[00:08:00.000 --> 00:08:02.300]  當你做神所喜悅的事
[00:08:02.300 --> 00:08:04.600]  那你就亨通,你就好
[00:08:04.600 --> 00:08:05.700]  當你不是的時候
[00:08:05.700 --> 00:08:09.400]  你是會有懲罰的
[00:08:09.400 --> 00:08:10.600]  這個選擇是有的
[00:08:10.600 --> 00:08:12.100]  不過是有背後
[00:08:12.100 --> 00:08:13.200]  有好和不好
[00:08:13.200 --> 00:08:13.900]  有沒有懲罰
[00:08:13.900 --> 00:08:15.900]  還是賞賜的一個背後
[00:08:15.900 --> 00:08:18.400]  今天你會怎麼選呢?
[00:08:18.400 --> 00:08:22.700]  在《釵及記》八章一節下
[00:08:22.700 --> 00:08:24.400]  那裡是這樣說的
[00:08:24.400 --> 00:08:25.600]  《猶華者》一句話
[00:08:25.600 --> 00:08:27.700]  我用我的百姓出去
[00:08:27.700 --> 00:08:30.200]  好侍奉我
[00:08:30.200 --> 00:08:34.200]  摩西跟法老說
[00:08:34.200 --> 00:08:37.000]  《猶華者》叫他的百姓出去
[00:08:37.000 --> 00:08:38.200]  離開埃及
[00:08:38.200 --> 00:08:40.200]  去到曠野裡面
[00:08:40.200 --> 00:08:42.000]  其實這個過程是什麼呢?
[00:08:42.000 --> 00:08:46.300]  這個過程是要那一群受捆綁的
[00:08:46.300 --> 00:08:47.700]  受壓制的
[00:08:47.700 --> 00:08:50.300]  在奴役裡面的一群子民
[00:08:50.300 --> 00:08:52.300]  離開這些的困所
[00:08:52.300 --> 00:08:53.600]  離開這個地方
[00:08:53.600 --> 00:08:55.800]  去到曠野
[00:08:55.800 --> 00:08:57.500]  去到那裡做什麼呢?
[00:08:57.500 --> 00:09:00.800]  是成為一群神祝福的子民
[00:09:00.800 --> 00:09:02.400]  侍奉神的子民
[00:09:02.400 --> 00:09:04.100]  敬拜神的子民
[00:09:04.100 --> 00:09:05.500]  這裡看來
[00:09:05.500 --> 00:09:07.200]  原來那個自由
[00:09:07.200 --> 00:09:10.100]  就是神要去呼召我們
[00:09:10.100 --> 00:09:12.400]  讓我們成為祂的僕人
[00:09:12.400 --> 00:09:13.400]  好像這裡所說
[00:09:13.400 --> 00:09:14.400]  我們要成為祂的僕人
[00:09:14.400 --> 00:09:16.100]  我們可以侍奉祂
[00:09:16.100 --> 00:09:19.900]  所以在基督教裡面
[00:09:19.900 --> 00:09:21.300]  所說的自由
[00:09:21.300 --> 00:09:24.700]  除了離開罪的困所
[00:09:24.700 --> 00:09:28.300]  我們得到釋放的自由之外
[00:09:28.300 --> 00:09:30.400]  還有另外一個意義
[00:09:30.400 --> 00:09:34.700]  就是可以讓我們自由地去服侍神
[00:09:34.700 --> 00:09:35.800]  服侍人
[00:09:35.800 --> 00:09:37.800]  當然是因為神的愛
[00:09:37.800 --> 00:09:40.100]  所以我們可以彼此服侍
[00:09:40.100 --> 00:09:41.700]  我們去服侍人
[00:09:41.700 --> 00:09:44.800]  你有沒有像聖經所說的
[00:09:44.800 --> 00:09:47.500]  你有一個好的選擇
[00:09:47.500 --> 00:09:50.200]  你成為一個真正的自由人
[00:09:50.200 --> 00:09:53.400]  你很自由地去服侍神呢?
[00:09:54.800 --> 00:09:56.100]  第十七節
[00:09:56.100 --> 00:09:58.100]  我們用了新譯本
[00:09:58.100 --> 00:09:59.100]  其實不是差很遠
[00:09:59.100 --> 00:10:01.100]  我比較喜歡這幾個字
[00:10:01.100 --> 00:10:03.100]  要尊重眾人
[00:10:03.100 --> 00:10:04.600]  愛護弟兄
[00:10:04.600 --> 00:10:05.700]  敬畏神
[00:10:05.700 --> 00:10:08.700]  尊敬君王
[00:10:08.700 --> 00:10:11.400]  有四個紅色的動詞
[00:10:11.400 --> 00:10:13.600]  這四個紅色的動詞的特別
[00:10:13.600 --> 00:10:17.200]  都是以愛的一個回應
[00:10:17.200 --> 00:10:18.800]  可能會說
[00:10:18.800 --> 00:10:20.600]  愛護弟兄
[00:10:20.600 --> 00:10:21.600]  OK啦
[00:10:21.600 --> 00:10:22.700]  應該要這麼說
[00:10:22.700 --> 00:10:24.900]  聖經是這樣說的
[00:10:24.900 --> 00:10:26.700]  敬畏神一定要
[00:10:26.700 --> 00:10:29.300]  我們敬畏之大
[00:10:29.300 --> 00:10:30.900]  但又不會遠離祂
[00:10:30.900 --> 00:10:34.400]  我們現在就繼續跟祂有親密的關係
[00:10:34.400 --> 00:10:37.600]  接著尊敬眾人也是
[00:10:37.600 --> 00:10:41.300]  眾人可能都對我有一些不好
[00:10:41.300 --> 00:10:43.200]  但我也在聖經裡面學習
[00:10:43.200 --> 00:10:45.200]  我們要去尊敬祂
[00:10:45.200 --> 00:10:47.500]  不過最特別的這段經文
[00:10:47.500 --> 00:10:51.300]  是叫你尊敬君王
[00:10:51.300 --> 00:10:53.300]  再掌權的
[00:10:53.300 --> 00:10:56.800]  今天的君王可能是你未必喜歡的
[00:10:56.800 --> 00:10:59.300]  我不知道你喜不喜歡今天的掌權者
[00:10:59.300 --> 00:11:03.100]  不過仍然是叫你尊敬他
[00:11:03.100 --> 00:11:04.300]  在你的經文裡面
[00:11:04.300 --> 00:11:05.900]  你有沒有想過有什麼動力
[00:11:05.900 --> 00:11:10.200]  讓你可以有這四個的回應呢?
[00:11:10.200 --> 00:11:11.800]  就是信服
[00:11:11.800 --> 00:11:15.100]  不過原來在經文的前文後理
[00:11:15.100 --> 00:11:16.500]  我們看到一些脈絡
[00:11:16.500 --> 00:11:21.500]  讓我們懂得怎樣去有這四個的回應
[00:11:21.500 --> 00:11:22.700]  在第十二節
[00:11:22.700 --> 00:11:23.500]  不如我們一起讀
[00:11:23.500 --> 00:11:24.900]  一二三
[00:11:24.900 --> 00:11:27.500]  你們在外邦人中
[00:11:27.500 --> 00:11:29.900]  應當品行端正
[00:11:29.900 --> 00:11:33.600]  叫那些誹謗你們是作惡的
[00:11:33.600 --> 00:11:36.800]  因看見你們的好行為
[00:11:36.800 --> 00:11:39.200]  便在監察的日子
[00:11:39.200 --> 00:11:41.500]  歸榮耀給臣
[00:11:41.500 --> 00:11:43.700]  這裡說一句很重要的
[00:11:43.700 --> 00:11:47.100]  是叫那些信徒
[00:11:47.100 --> 00:11:50.000]  要行為很好的
[00:11:50.000 --> 00:11:52.200]  就算那些人是毀謗你的
[00:11:52.200 --> 00:11:54.200]  和你是對敵的
[00:11:54.200 --> 00:11:57.700]  你仍然需要這樣做
[00:11:57.700 --> 00:11:59.200]  重要的是什麼呢?
[00:11:59.200 --> 00:12:01.500]  你要有一個好的行為
[00:12:01.500 --> 00:12:04.300]  我們看什麼是好的行為呢?
[00:12:04.300 --> 00:12:10.100]  絕對不是法律所說的條文的要求
[00:12:10.100 --> 00:12:13.300]  那只是一些最低的標準
[00:12:13.300 --> 00:12:15.300]  聖經要我們做的
[00:12:15.300 --> 00:12:17.800]  不是那些標準
[00:12:17.800 --> 00:12:19.300]  那麼簡單
[00:12:19.300 --> 00:12:20.200]  而是更高的
[00:12:20.200 --> 00:12:22.500]  要有一個好的行為
[00:12:22.500 --> 00:12:27.500]  如果用教會的用詞
[00:12:27.500 --> 00:12:29.200]  可能我們會用「德行」
[00:12:29.200 --> 00:12:32.100]  今天比較少聽到這個字眼
[00:12:32.100 --> 00:12:33.400]  「德行」
[00:12:33.400 --> 00:12:36.400]  究竟你今天是否有好的德行
[00:12:36.400 --> 00:12:37.300]  有好的行為
[00:12:37.300 --> 00:12:39.500]  讓別人看見
[00:12:39.500 --> 00:12:42.700]  你就是那個披戴基督的基督徒呢?
[00:12:42.700 --> 00:12:44.300]  你的行為是怎樣的?
[00:12:44.300 --> 00:12:49.200]  這裡說到你是需要以你的好行為去回應
[00:12:49.200 --> 00:12:51.200]  讓道神得道榮耀
[00:12:51.200 --> 00:12:54.700]  接著第十三到第十五節
[00:12:54.700 --> 00:12:57.000]  那裡也是類似的
[00:12:57.000 --> 00:12:59.500]  我們一起讀一二三
[00:12:59.500 --> 00:13:01.900]  你們為主的緣故
[00:13:01.900 --> 00:13:05.100]  要信服人一切制度
[00:13:05.100 --> 00:13:07.700]  或是在上的君王
[00:13:07.700 --> 00:13:13.300]  或是在君王所派正佛上士的身份
[00:13:13.300 --> 00:13:15.400]  因為神的旨意
[00:13:15.400 --> 00:13:18.100]  願是要你們行事
[00:13:18.100 --> 00:13:22.600]  可以保住那無知的人的後
[00:13:22.600 --> 00:13:24.300]  這裡很特別的
[00:13:24.300 --> 00:13:25.400]  就是說
[00:13:25.400 --> 00:13:29.500]  你們要聽君王的意思
[00:13:29.500 --> 00:13:31.400]  信服他
[00:13:31.400 --> 00:13:35.100]  接著最後第十五節說到原因
[00:13:35.100 --> 00:13:38.200]  原因就是你們要行善
[00:13:38.200 --> 00:13:43.200]  塞住那些糊塗的無知的人的後
[00:13:43.200 --> 00:13:45.200]  我不知道你們看這段經文的時候
[00:13:45.200 --> 00:13:46.800]  會想起什麼
[00:13:46.800 --> 00:13:51.500]  可能你們會想起當時的時局應該是很好的
[00:13:51.500 --> 00:13:55.100]  社會應該是很好
[00:13:55.100 --> 00:13:56.700]  政府也很好
[00:13:56.700 --> 00:13:58.300]  所以你們信服他
[00:13:58.300 --> 00:14:00.400]  他會給你好的生活
[00:14:00.400 --> 00:14:01.700]  是不是這樣?
[00:14:01.700 --> 00:14:02.700]  是
[00:14:02.700 --> 00:14:04.700]  你就錯了
[00:14:04.700 --> 00:14:05.900]  絕對不是
[00:14:05.900 --> 00:14:09.600]  當時是尼祿做皇帝的時候
[00:14:09.600 --> 00:14:11.300]  尼祿這個皇帝
[00:14:11.300 --> 00:14:13.200]  我相信大家都聽過
[00:14:13.200 --> 00:14:17.400]  他曾經去誣衊那群基督徒
[00:14:17.400 --> 00:14:19.600]  說你們燒了羅馬城
[00:14:19.600 --> 00:14:23.100]  羅馬城大火燒了羅馬一半的地方
[00:14:23.100 --> 00:14:26.300]  就入了基督徒的數
[00:14:26.300 --> 00:14:27.100]  另外
[00:14:27.100 --> 00:14:29.300]  如何對待基督徒呢?
[00:14:29.300 --> 00:14:34.100]  將獸皮鋪在基督徒的身上
[00:14:34.100 --> 00:14:38.200]  然後放一些狗去咬他
[00:14:38.200 --> 00:14:39.500]  咬咬咬咬
[00:14:39.500 --> 00:14:40.500]  我本來打算給一些照片
[00:14:40.500 --> 00:14:41.200]  但是太噁心了
[00:14:41.200 --> 00:14:43.100]  所以我還是不給
[00:14:43.100 --> 00:14:46.400]  另外在書裡面看到什麼呢?
[00:14:46.400 --> 00:14:51.600]  有沒有見過人造的蠟燭心?
[00:14:51.600 --> 00:14:54.600]  就是將基督徒綁在柱子上
[00:14:54.600 --> 00:14:55.600]  然後燒他
[00:14:55.600 --> 00:15:01.400]  然後晚上在很乾涸的狀況裡面去看
[00:15:01.400 --> 00:15:03.800]  我們看到的時候真的很慘
[00:15:03.800 --> 00:15:09.200]  但是竟然彼得仍然叫這群基督徒
[00:15:09.200 --> 00:15:11.700]  你們要信服溫和
[00:15:11.700 --> 00:15:12.700]  當然
[00:15:12.700 --> 00:15:14.300]  在這句話的時候
[00:15:14.300 --> 00:15:16.100]  這些行為還沒有做
[00:15:16.100 --> 00:15:17.700]  不過已經很接近了
[00:15:17.700 --> 00:15:22.800]  已經知道國家對他們不是很好
[00:15:22.800 --> 00:15:24.400]  已經很有壓力
[00:15:24.400 --> 00:15:26.300]  將會發生的事情
[00:15:26.300 --> 00:15:29.000]  所以那時候那群基督徒
[00:15:29.000 --> 00:15:32.300]  其實已經開始受到逼迫了
[00:15:32.300 --> 00:15:38.100]  也在猶太教的壓力之下
[00:15:38.100 --> 00:15:41.800]  他們的狀況也不是很好
[00:15:41.800 --> 00:15:44.300]  但是彼得仍然叫他
[00:15:44.300 --> 00:15:47.900]  你要信服在掌權的人的手上
[00:15:47.900 --> 00:15:49.700]  原因是什麼呢?
[00:15:49.700 --> 00:15:54.000]  是要用你的善行去塞住他們的嘴巴
[00:15:54.000 --> 00:15:56.000]  以善報惡
[00:15:56.000 --> 00:15:57.900]  而不是以惡報惡
[00:15:57.900 --> 00:16:02.900]  這個教導其實在其他聖經裡面也有
[00:16:02.900 --> 00:16:06.500]  今天我們有沒有按照聖經所說
[00:16:06.500 --> 00:16:09.300]  我們當遇到困難的時候
[00:16:09.300 --> 00:16:11.200]  當遇到一些挑戰的時候
[00:16:11.200 --> 00:16:15.500]  我們仍然去以善報惡
[00:16:15.500 --> 00:16:20.500]  我們的善行去塞住那些攻擊我們的人的嘴巴
[00:16:20.500 --> 00:16:23.400]  就算今天可能覺得
[00:16:23.400 --> 00:16:25.800]  有些法制或者很多事情
[00:16:25.800 --> 00:16:27.800]  你也會覺得為什麼會這樣呢?
[00:16:27.800 --> 00:16:32.700]  你有沒有仍然用信服的心去回應
[00:16:32.700 --> 00:16:35.700]  你的善行讓其他人去改變呢?
[00:16:35.700 --> 00:16:37.900]  這個原來也是聖經的教導
[00:16:37.900 --> 00:16:41.700]  另外十八到二十節後里
[00:16:41.700 --> 00:16:42.800]  前文已經說了
[00:16:42.800 --> 00:16:44.600]  後里也是差不多的意思
[00:16:44.600 --> 00:16:46.400]  我們一起讀一二三
[00:16:57.800 --> 00:17:21.900]  (廣東話)
[00:17:21.900 --> 00:17:26.700]  這裡說到我們要因為神的愛
[00:17:26.700 --> 00:17:29.100]  我們去受苦
[00:17:29.100 --> 00:17:33.600]  我們要好像在奴隸制度裡面
[00:17:33.600 --> 00:17:35.800]  無論主人是怎樣
[00:17:35.800 --> 00:17:38.600]  我們都要信服他
[00:17:38.600 --> 00:17:41.600]  今天你可能說奴隸制度已經過去了
[00:17:41.600 --> 00:17:43.000]  我不需要這樣
[00:17:43.000 --> 00:17:45.300]  不過其實這個經文最主要
[00:17:45.300 --> 00:17:47.200]  不是在說制度的問題
[00:17:47.200 --> 00:17:49.400]  而是你的心態的問題
[00:17:49.400 --> 00:17:51.500]  是你要有一個善行
[00:17:51.500 --> 00:17:53.000]  你要有受苦的心
[00:17:53.000 --> 00:17:54.100]  你要忍耐
[00:17:54.100 --> 00:17:57.800]  這個才是真真正正神所喜悅的
[00:17:57.800 --> 00:18:03.500]  如果只是按照罪的要求
[00:18:03.500 --> 00:18:05.700]  是沒有什麼特別的
[00:18:05.700 --> 00:18:07.800]  按照一些規則
[00:18:07.800 --> 00:18:09.800]  我們做一個順民
[00:18:09.800 --> 00:18:10.800]  其實也沒有什麼特別的
[00:18:10.800 --> 00:18:13.000]  聖經是要我們學習
[00:18:13.000 --> 00:18:17.200]  怎樣去信服一些權
[00:18:17.200 --> 00:18:19.000]  或者彼此的信服
[00:18:19.000 --> 00:18:21.900]  讓我們可以在受苦裡面
[00:18:21.900 --> 00:18:23.400]  做一個好的見證
[00:18:23.400 --> 00:18:28.600]  看來在整個經文的前後文裡面
[00:18:28.600 --> 00:18:30.300]  我們看到一樣東西很重要的
[00:18:30.300 --> 00:18:32.800]  就是我們的自由是可以選擇的
[00:18:32.800 --> 00:18:34.600]  你可以選擇做什麼都可以
[00:18:34.600 --> 00:18:36.600]  不過你有後果的
