
[00:00:00.000 --> 00:00:02.500]  對保羅有一些的抗辯
[00:01:41.000 --> 00:01:44.000]  義和不義有什麼相交呢
[00:01:44.000 --> 00:01:47.000]  光明和黑暗有什麼相通呢
[00:01:47.000 --> 00:01:51.000]  你們如何和其人有相通的命
[00:01:51.000 --> 00:01:55.000]  信自己和不信自己有相通的命
[00:01:55.000 --> 00:01:59.000]  神的電和偶像有什麼相通呢
[00:01:59.000 --> 00:02:02.000]  因為我們是永生神的電
[00:02:02.000 --> 00:02:03.500]  就如神曾說
[00:02:03.500 --> 00:02:06.500]  我要在他們中間居住
[00:02:06.500 --> 00:02:08.500]  在他們中間來往
[00:02:08.500 --> 00:02:10.500]  我要作他們的神
[00:02:10.500 --> 00:02:13.000]  他們要作我的子民
[00:02:13.000 --> 00:02:14.500]  就如神曾說
[00:02:14.500 --> 00:02:17.500]  你們我要從他們中間出來
[00:02:17.500 --> 00:02:19.500]  與他們相見
[00:02:19.500 --> 00:02:21.500]  不要知不知敵敵盟
[00:02:21.500 --> 00:02:23.500]  我就收下你們
[00:02:23.500 --> 00:02:25.500]  我要作你們的父
[00:02:25.500 --> 00:02:27.500]  你們要作我的兒女
[00:02:27.500 --> 00:02:30.000]  這是全能的主說的
[00:02:30.000 --> 00:02:46.000]  你們要心地寬大收納我們
[00:02:46.000 --> 00:02:48.000]  我們未曾虧負誰
[00:02:48.000 --> 00:02:50.000]  未曾敗壞誰
[00:02:50.000 --> 00:02:52.000]  未曾佔誰的便宜
[00:02:54.000 --> 00:02:56.000]  這話不只了定你們的罪
[00:02:56.000 --> 00:02:58.000]  我已經說過
[00:02:58.000 --> 00:03:00.000]  你們尚在我心裡
[00:03:00.000 --> 00:03:03.000]  請與你們共同珍惜
[00:03:03.000 --> 00:03:05.000]  我大大的放膽
[00:03:05.000 --> 00:03:07.000]  向你們說話
[00:03:07.000 --> 00:03:09.000]  我因你們多多誇口
[00:03:09.000 --> 00:03:11.000]  滿得安慰
[00:03:11.000 --> 00:03:13.000]  我們在一切患難中
[00:03:13.000 --> 00:03:15.000]  分外的快樂
[00:03:15.000 --> 00:03:17.000]  這段經文其實頭和尾
[00:03:17.000 --> 00:03:19.000]  本來都是說很類似的事情
[00:03:19.000 --> 00:03:21.000]  就是說到
[00:03:21.000 --> 00:03:24.000]  他的心 他的口
[00:03:24.000 --> 00:03:26.000]  也請哥倫多教會打開他們的心
[00:03:26.000 --> 00:03:28.000]  但中間又加插了一段經文
[00:03:28.000 --> 00:03:30.000]  說到一個很重要的事情
[00:03:30.000 --> 00:03:32.000]  一會兒會和大家分享
[00:03:32.000 --> 00:03:34.000]  但是第一
[00:03:34.000 --> 00:03:36.000]  我想大家留意就是
[00:03:36.000 --> 00:03:38.000]  保羅和哥倫多教會的關係
[00:03:38.000 --> 00:03:40.000]  是一個很密切的關係
[00:03:40.000 --> 00:03:42.000]  作為一個牧者
[00:03:42.000 --> 00:03:44.000]  其實應該和他所牧養的教會
[00:03:44.000 --> 00:03:46.000]  有很深切的關係
[00:03:46.000 --> 00:03:48.000]  無論你在什麼工廠
[00:03:48.000 --> 00:03:50.000]  在什麼教會
[00:03:50.000 --> 00:03:52.000]  當我和施惠有二十幾年前
[00:03:52.000 --> 00:03:54.000]  在一個教會侍奉
[00:03:54.000 --> 00:03:56.000]  到現在每年這些頂節目
[00:03:56.000 --> 00:03:58.000]  都和我們一起吃飯 一起相交
[00:03:58.000 --> 00:04:00.000]  當我們被猜出去
[00:04:00.000 --> 00:04:02.000]  作為宣教士的時候
[00:04:02.000 --> 00:04:04.000]  他們一直都關懷我們是他們的宣教士
[00:04:04.000 --> 00:04:06.000]  二十幾年的情懷仍然是這樣
[00:04:06.000 --> 00:04:08.000]  我們都很關心他們
[00:04:08.000 --> 00:04:10.000]  他們的兒女成長 他們的工作
[00:04:10.000 --> 00:04:12.000]  他們的侍奉 我們都很關懷
[00:04:12.000 --> 00:04:14.000]  保羅都是一個
[00:04:14.000 --> 00:04:18.000]  牧養很多教會的一個牧者
[00:04:18.000 --> 00:04:20.000]  他不僅僅是宣教士 神學家
[00:04:20.000 --> 00:04:22.000]  他也是一個牧者
[00:04:22.000 --> 00:04:24.000]  他對哥倫多教會的關係
[00:04:24.000 --> 00:04:26.000]  也是很密切 很密切
[00:04:26.000 --> 00:04:28.000]  有幾個稱呼我想大家去留意
[00:04:28.000 --> 00:04:30.000]  第一 哥倫多人
[00:04:30.000 --> 00:04:32.000]  六章十一節
[00:04:32.000 --> 00:04:34.000]  這樣的稱呼在聖經裡面不多
[00:04:34.000 --> 00:04:36.000]  只是出現了三次
[00:04:36.000 --> 00:04:38.000]  加拉太書裡面
[00:04:38.000 --> 00:04:40.000]  也說到加拉太人
[00:04:40.000 --> 00:04:42.000]  菲拉比書也出現了另一次
[00:04:42.000 --> 00:04:44.000]  說菲拉比人
[00:04:44.000 --> 00:04:46.000]  其實這樣看好像很陌生
[00:04:46.000 --> 00:04:48.000]  很親切的一種
[00:04:48.000 --> 00:04:50.000]  一種關係的
[00:04:50.000 --> 00:04:52.000]  輕微
[00:04:52.000 --> 00:04:54.000]  我不知道大家知不知道我太太是怎樣稱呼我的
[00:04:54.000 --> 00:04:56.000]  密切的時候
[00:04:56.000 --> 00:04:58.000]  她叫我的全名 陳志成
[00:04:58.000 --> 00:05:00.000]  是真的 她是這樣叫我的
[00:05:00.000 --> 00:05:02.000]  就是密切的時候
[00:05:02.000 --> 00:05:04.000]  所以在保羅的生命裡面
[00:05:04.000 --> 00:05:06.000]  和這個教會
[00:05:06.000 --> 00:05:08.000]  有一種很密切的關係
[00:05:08.000 --> 00:05:10.000]  他是直呼其名
[00:05:10.000 --> 00:05:12.000]  他在他心裡面有一個位置
[00:05:12.000 --> 00:05:14.000]  當時有一封書信是傳閱的
[00:05:14.000 --> 00:05:16.000]  這封書信傳閱到那裡
[00:05:16.000 --> 00:05:18.000]  但是當保羅這封書信
[00:05:18.000 --> 00:05:20.000]  寫了這個字的時候
[00:05:20.000 --> 00:05:22.000]  其他教會就看 這封信不是給我們的
[00:05:22.000 --> 00:05:24.000]  是給哥倫多教會
[00:05:24.000 --> 00:05:26.000]  當然他有一些屬靈的事物可以學習
[00:05:26.000 --> 00:05:28.000]  但是保羅指名道姓
[00:05:28.000 --> 00:05:30.000]  說這封信是給他們
[00:05:30.000 --> 00:05:32.000]  這段經文是特別給他們的
[00:05:32.000 --> 00:05:34.000]  因為他心目中想著
[00:05:34.000 --> 00:05:36.000]  這幫弟兄姊妹 他有這些情況
[00:05:36.000 --> 00:05:38.000]  有這些事情
[00:05:38.000 --> 00:05:40.000]  我是心裡特別為他而寫
[00:05:40.000 --> 00:05:42.000]  不是寫一封普遍的書信
[00:05:42.000 --> 00:05:44.000]  或者今天我們在這裡講到
[00:05:44.000 --> 00:05:46.000]  都不是說給我們知道
[00:05:46.000 --> 00:05:48.000]  錄音 不是給全香港人聽
[00:05:48.000 --> 00:05:50.000]  是給大家聽
[00:05:50.000 --> 00:05:52.000]  讓我們知道大家的情況
[00:05:52.000 --> 00:05:54.000]  燒燈的弟兄姊妹
[00:05:54.000 --> 00:05:56.000]  所以保羅是很獨特的
[00:05:56.000 --> 00:05:58.000]  很想對哥倫多教會說話
[00:05:58.000 --> 00:06:04.000]  第二 保羅稱呼他們
[00:06:04.000 --> 00:06:06.000]  是孩子 六章十三節那裡
[00:06:06.000 --> 00:06:08.000]  他說我說這些話
[00:06:08.000 --> 00:06:10.000]  好像對自己的孩子所說的一樣
[00:06:10.000 --> 00:06:12.000]  很強烈
[00:06:12.000 --> 00:06:14.000]  保羅不單止是一個牧者
[00:06:14.000 --> 00:06:16.000]  但是他的父母的心腸也很強烈
[00:06:16.000 --> 00:06:18.000]  他對這個教會
[00:06:18.000 --> 00:06:20.000]  就好像對自己的兒女一樣
[00:06:20.000 --> 00:06:22.000]  雖然保羅是單身
[00:06:22.000 --> 00:06:24.000]  一個侍奉的人
[00:06:24.000 --> 00:06:26.000]  但是他作為牧者
[00:06:26.000 --> 00:06:28.000]  那種父母的心是很強很強
[00:06:28.000 --> 00:06:30.000]  在我們在座當中
[00:06:30.000 --> 00:06:32.000]  有誰是父母的請你舉手
[00:06:32.000 --> 00:06:34.000]  很多很多
[00:06:34.000 --> 00:06:36.000]  你是父母的請你舉手
[00:06:36.000 --> 00:06:38.000]  有比較少數
[00:06:38.000 --> 00:06:40.000]  當我們有了第一個兒子之外
[00:06:40.000 --> 00:06:42.000]  第二個女兒
[00:06:42.000 --> 00:06:44.000]  第三個兒子之外
[00:06:44.000 --> 00:06:46.000]  我完全覺得做父母和沒做父母的
[00:06:46.000 --> 00:06:48.000]  是很不同的生活的光景
[00:06:48.000 --> 00:06:50.000]  一出生開始
[00:06:50.000 --> 00:06:52.000]  一懷孕開始就有很多的
[00:06:52.000 --> 00:06:54.000]  不同的要關注的地方
[00:06:54.000 --> 00:06:56.000]  甚至我相信在當中的長者
[00:06:56.000 --> 00:06:58.000]  都這個兒女大了
[00:06:58.000 --> 00:07:00.000]  可能他們都五十幾歲六十幾歲
[00:07:00.000 --> 00:07:02.000]  或者五十幾歲
[00:07:02.000 --> 00:07:04.000]  你仍然覺得他是你的
[00:07:04.000 --> 00:07:06.000]  很小的小朋友一樣
[00:07:06.000 --> 00:07:08.000]  你仍然很關注他很掛念他
[00:07:08.000 --> 00:07:10.000]  我們有三個小朋友
[00:07:10.000 --> 00:07:12.000]  但是都不在身邊
[00:07:12.000 --> 00:07:14.000]  每一次他們出去讀書
[00:07:14.000 --> 00:07:16.000]  上學的時候去到外面上學
[00:07:16.000 --> 00:07:18.000]  他不是搭車搭一個小時
[00:07:18.000 --> 00:07:20.000]  他是飛去很遠
[00:07:20.000 --> 00:07:22.000]  搭八九小時的士還要上山
[00:07:22.000 --> 00:07:24.000]  很遠很遠我們心掛掛
[00:07:24.000 --> 00:07:26.000]  每一次我和我太太都很多的爭論
[00:07:26.000 --> 00:07:28.000]  究竟他們安全到達
[00:07:28.000 --> 00:07:30.000]  是否要打電話回來呢
[00:07:30.000 --> 00:07:32.000]  作為男人就說不用了
[00:07:32.000 --> 00:07:34.000]  安全就行了
[00:07:34.000 --> 00:07:36.000]  有信息就是平安
[00:07:36.000 --> 00:07:38.000]  但我太太覺得有信息才是平安
[00:07:38.000 --> 00:07:40.000]  所以每次四五點
[00:07:40.000 --> 00:07:42.000]  當他們在到達印度的時候
[00:07:42.000 --> 00:07:44.000]  就會打電話回來
[00:07:44.000 --> 00:07:46.000]  我太太就在睡覺的時候
[00:07:46.000 --> 00:07:48.000]  一定要聽他電話
[00:07:48.000 --> 00:07:50.000]  保羅作為一個福靈的父親
[00:07:50.000 --> 00:07:52.000]  他對他的兒女
[00:07:52.000 --> 00:07:54.000]  有很大的關注
[00:07:54.000 --> 00:07:56.000]  一個教會的事情
[00:07:56.000 --> 00:07:58.000]  不是一份的工作
[00:07:58.000 --> 00:08:00.000]  不是一個的職業
[00:08:00.000 --> 00:08:02.000]  是一個關係
[00:08:02.000 --> 00:08:04.000]  保羅對
[00:08:04.000 --> 00:08:06.000]  哥倫多教會那種密切的關注
[00:08:06.000 --> 00:08:08.000]  他們的提醒就好像
[00:08:08.000 --> 00:08:10.000]  父母對兒女的提醒
[00:08:10.000 --> 00:08:12.000]  當然不應該是囉嗦那種
[00:08:12.000 --> 00:08:14.000]  而是恰當的
[00:08:14.000 --> 00:08:16.000]  是合理的是適切的
[00:08:16.000 --> 00:08:18.000]  保羅是這樣提醒他的兒女
[00:08:18.000 --> 00:08:20.000]  你們要這樣這樣做
[00:08:20.000 --> 00:08:22.000]  所以保羅
[00:08:22.000 --> 00:08:24.000]  是一個很
[00:08:24.000 --> 00:08:26.000]  愛教會
[00:08:26.000 --> 00:08:28.000]  很愛他的兒女
[00:08:28.000 --> 00:08:30.000]  但他絕對不是一個
[00:08:30.000 --> 00:08:32.000]  愛那種的關係
[00:08:32.000 --> 00:08:34.000]  所以很多時候保羅的提醒
[00:08:34.000 --> 00:08:36.000]  是骯移的
[00:08:36.000 --> 00:08:38.000]  保羅對教會所提醒的是
[00:08:38.000 --> 00:08:40.000]  有些人不喜歡聽的
[00:08:40.000 --> 00:08:42.000]  我們是這樣相信的
[00:08:42.000 --> 00:08:44.000]  我們是來自外邦的世界
[00:08:44.000 --> 00:08:46.000]  我們是會這樣進去
[00:08:46.000 --> 00:08:48.000]  去拜那些偶像
[00:08:48.000 --> 00:08:50.000]  我們會有妙記的
[00:08:50.000 --> 00:08:52.000]  我們性的那種看法和你的看法不同
[00:08:52.000 --> 00:08:54.000]  當你這樣針對我們的時候
[00:08:54.000 --> 00:08:56.000]  我們未必接納
[00:08:56.000 --> 00:08:58.000]  所以哥倫多教會有很多的抗衡
[00:08:58.000 --> 00:09:00.000]  有些是假師傅
[00:09:00.000 --> 00:09:02.000]  他們傳給希臘的哲學
[00:09:02.000 --> 00:09:04.000]  傳給另外一些信仰的元素
[00:09:04.000 --> 00:09:06.000]  所以保羅是很愛他的兒女
[00:09:06.000 --> 00:09:08.000]  要告訴他不是這樣
[00:09:08.000 --> 00:09:10.000]  不是這樣
[00:09:10.000 --> 00:09:12.000]  要愛神
[00:09:12.000 --> 00:09:14.000]  你要將你的心完全給神
[00:09:14.000 --> 00:09:16.000]  你要聽我講
[00:09:16.000 --> 00:09:18.000]  第三保羅說
[00:09:18.000 --> 00:09:20.000]  弟兄親愛的弟兄
[00:09:20.000 --> 00:09:22.000]  在七章第一節
[00:09:22.000 --> 00:09:24.000]  保羅不單止是一種
[00:09:24.000 --> 00:09:26.000]  父親的心
[00:09:26.000 --> 00:09:28.000]  作為弟兄的心
[00:09:28.000 --> 00:09:30.000]  因為都是同盟呼召
[00:09:30.000 --> 00:09:32.000]  作為耶穌基督所呼召
[00:09:32.000 --> 00:09:34.000]  作為天父的兒女
[00:09:34.000 --> 00:09:36.000]  其實都是一樣
[00:09:36.000 --> 00:09:38.000]  有時候
[00:09:38.000 --> 00:09:40.000]  牧養和被牧養的弟兄姊妹
[00:09:40.000 --> 00:09:42.000]  也都需要一種弟兄姊妹
[00:09:42.000 --> 00:09:44.000]  很密切的關係
[00:09:44.000 --> 00:09:46.000]  一起去經歷很多的事情
[00:09:46.000 --> 00:09:48.000]  可能早堂少一點
[00:09:48.000 --> 00:09:50.000]  但我相信午堂的多一些
[00:09:50.000 --> 00:09:52.000]  我的波友
[00:09:52.000 --> 00:09:54.000]  和我玩過
[00:09:54.000 --> 00:09:56.000]  乒乓球 羽毛球
[00:09:56.000 --> 00:09:58.000]  我很多波友 不知道大家知不知道
[00:09:58.000 --> 00:10:00.000]  這一堂不要叫大家舉手
[00:10:00.000 --> 00:10:02.000]  這一堂可能少一點
[00:10:02.000 --> 00:10:04.000]  下一堂可能多一點
[00:10:04.000 --> 00:10:06.000]  我很喜歡和弟兄姊妹一起去生活
[00:10:06.000 --> 00:10:08.000]  去相處
[00:10:08.000 --> 00:10:10.000]  不過吃東西不是我最大的興趣
[00:10:10.000 --> 00:10:12.000]  去吃火鍋
[00:10:12.000 --> 00:10:14.000]  我就怕怕地
[00:10:14.000 --> 00:10:16.000]  但我很想和弟兄姊妹
[00:10:16.000 --> 00:10:18.000]  有一個肢體的相交
[00:10:18.000 --> 00:10:20.000]  一起去生活
[00:10:20.000 --> 00:10:22.000]  一起去經歷
[00:10:22.000 --> 00:10:24.000]  一種同生共死
[00:10:24.000 --> 00:10:26.000]  一起有一個同一個應許
[00:10:26.000 --> 00:10:28.000]  一起互相去
[00:10:28.000 --> 00:10:30.000]  分享
[00:10:30.000 --> 00:10:32.000]  我們是大家一起的
[00:10:32.000 --> 00:10:34.000]  你的事是我的事
[00:10:34.000 --> 00:10:36.000]  我的事應該都是你的事
[00:10:36.000 --> 00:10:38.000]  所以保羅
[00:10:38.000 --> 00:10:40.000]  是一個
[00:10:40.000 --> 00:10:42.000]  很多的關係和教會
[00:10:42.000 --> 00:10:44.000]  很密切 很關注
[00:10:44.000 --> 00:10:46.000]  很多的互動
[00:10:46.000 --> 00:10:48.000]  很多的愛的交流
[00:10:48.000 --> 00:10:50.000]  而保羅的心態也是很簡單
[00:10:50.000 --> 00:10:52.000]  在六章十一節
[00:10:52.000 --> 00:10:54.000]  他這樣說
[00:10:54.000 --> 00:10:56.000]  哥林多人啊
[00:10:56.000 --> 00:10:58.000]  我向你們口是張開的
[00:10:58.000 --> 00:11:00.000]  心是寬宏
[00:11:00.000 --> 00:11:02.000]  在第二
[00:11:02.000 --> 00:11:04.000]  臨尾的時候
[00:11:04.000 --> 00:11:06.000]  他也是這樣說
[00:11:06.000 --> 00:11:08.000]  我說這個話不是要定你的罪要
[00:11:08.000 --> 00:11:10.000]  我已經說過
[00:11:10.000 --> 00:11:12.000]  你們要想在心裡面
[00:11:12.000 --> 00:11:14.000]  我情願和你們同在
[00:11:14.000 --> 00:11:16.000]  同死
[00:11:16.000 --> 00:11:18.000]  保羅這裡說到口是張開
[00:11:18.000 --> 00:11:20.000]  或者他不是經常說
[00:11:20.000 --> 00:11:22.000]  一些很無聊的話
[00:11:22.000 --> 00:11:24.000]  這裡說到保羅是沒有隱藏
[00:11:24.000 --> 00:11:26.000]  一些真理要對
[00:11:26.000 --> 00:11:28.000]  哥林多教會去說
[00:11:28.000 --> 00:11:30.000]  在他的書信裡面
[00:11:30.000 --> 00:11:32.000]  很直接去指出問題
[00:11:32.000 --> 00:11:34.000]  保羅是一個牧者
[00:11:34.000 --> 00:11:36.000]  是一個宣教士 他也是神學家
[00:11:36.000 --> 00:11:38.000]  他對宗教
[00:11:38.000 --> 00:11:40.000]  他對真理很著重
[00:11:40.000 --> 00:11:42.000]  當他看到有問題的時候
[00:11:42.000 --> 00:11:44.000]  他和巴拿巴會分開
[00:11:44.000 --> 00:11:46.000]  當他看到彼得有問題的時候
[00:11:46.000 --> 00:11:48.000]  當他看到教會有問題的時候
[00:11:48.000 --> 00:11:50.000]  他會指出有問題
[00:11:50.000 --> 00:11:52.000]  保羅口是張開
[00:11:52.000 --> 00:11:54.000]  他是很直接去針對那個問題
[00:11:54.000 --> 00:11:56.000]  他不會隱藏
[00:11:56.000 --> 00:11:58.000]  當今天我們生活在
[00:11:58.000 --> 00:12:00.000]  不同的文化世界裡面
[00:12:00.000 --> 00:12:02.000]  有時候我們會
[00:12:02.000 --> 00:12:04.000]  隱藏一些說了會得罪他
[00:12:04.000 --> 00:12:06.000]  我不夠膽說
[00:12:06.000 --> 00:12:08.000]  我都是不好說
[00:12:08.000 --> 00:12:10.000]  但你有沒有留意主耶穌
[00:12:10.000 --> 00:12:12.000]  他對犯罪的人
[00:12:12.000 --> 00:12:14.000]  他絕對是很大的憐憫
[00:12:14.000 --> 00:12:16.000]  甚至對犯罪的人
[00:12:16.000 --> 00:12:18.000]  他說你以後不要再犯罪了
[00:12:18.000 --> 00:12:20.000]  以前的算了
[00:12:20.000 --> 00:12:22.000]  但是耶穌最直接去說一些人
[00:12:22.000 --> 00:12:24.000]  就是那些虛偽的人
[00:12:24.000 --> 00:12:26.000]  是那些不真實的人
[00:12:26.000 --> 00:12:28.000]  耶穌會告訴他
[00:12:28.000 --> 00:12:30.000]  你這樣做是不對的
[00:12:30.000 --> 00:12:32.000]  當他不承認
[00:12:32.000 --> 00:12:34.000]  掩飾逃避的時候
[00:12:34.000 --> 00:12:36.000]  耶穌會和他說
[00:12:36.000 --> 00:12:38.000]  保羅會和他說
[00:12:38.000 --> 00:12:40.000]  今天我們作為牧者 作為領袖
[00:12:40.000 --> 00:12:42.000]  我們如何面對事情
[00:12:42.000 --> 00:12:44.000]  口是張開
[00:12:44.000 --> 00:12:46.000]  不是說些無謂的東西
[00:12:46.000 --> 00:12:48.000]  保羅的意思不是說
[00:12:48.000 --> 00:12:50.000]  我說很多風花雪月的東西
[00:12:50.000 --> 00:12:52.000]  保羅說我口是張開
[00:12:52.000 --> 00:12:54.000]  就是我不隱藏真理
[00:12:54.000 --> 00:12:56.000]  我不隱藏神在我心裡的感動
[00:12:56.000 --> 00:12:58.000]  看到有問題的時候
[00:12:58.000 --> 00:13:00.000]  我要提出來
[00:13:00.000 --> 00:13:02.000]  但今天可能華人
[00:13:02.000 --> 00:13:04.000]  都有一種文化
[00:13:04.000 --> 00:13:06.000]  算了 別說了 別提了
[00:13:06.000 --> 00:13:08.000]  雖然是這樣
[00:13:08.000 --> 00:13:10.000]  但我又不想失去一種和氣的關係
[00:13:10.000 --> 00:13:12.000]  我不會因為這種緣故
[00:13:12.000 --> 00:13:14.000]  不提出他覺得很重要的問題
[00:13:14.000 --> 00:13:16.000]  所以我的口
[00:13:16.000 --> 00:13:18.000]  是向你們張開的
[00:13:18.000 --> 00:13:20.000]  第二 他說我的心是寬宏的
[00:13:20.000 --> 00:13:22.000]  在猶太人里
[00:13:22.000 --> 00:13:24.000]  心是情感所在的地方
[00:13:24.000 --> 00:13:26.000]  保羅說到
[00:13:26.000 --> 00:13:28.000]  心是寬宏
[00:13:28.000 --> 00:13:30.000]  是說到情感所在的關注
[00:13:30.000 --> 00:13:32.000]  和對方在他心裡
[00:13:32.000 --> 00:13:34.000]  有一種位置
[00:13:34.000 --> 00:13:36.000]  他將對方的
[00:13:36.000 --> 00:13:38.000]  關注納入他生命里
[00:13:38.000 --> 00:13:40.000]  對方很多事情
[00:13:40.000 --> 00:13:42.000]  成為他感情
[00:13:42.000 --> 00:13:44.000]  喜怒哀樂的影響
[00:13:44.000 --> 00:13:46.000]  所以保羅說
[00:13:46.000 --> 00:13:48.000]  我不斷流淚為你禱告
[00:13:48.000 --> 00:13:50.000]  所以保羅說
[00:13:50.000 --> 00:13:52.000]  為你的喜樂我就喜樂
[00:13:52.000 --> 00:13:54.000]  為你可以成功的地方
[00:13:54.000 --> 00:13:56.000]  我就覺得很驕傲
[00:13:56.000 --> 00:13:58.000]  保羅心裡是很寬宏
[00:13:58.000 --> 00:14:00.000]  也同樣
[00:14:00.000 --> 00:14:02.000]  他表達自己的感情
[00:14:02.000 --> 00:14:04.000]  在他的書信里
[00:14:04.000 --> 00:14:06.000]  表達自己軟弱的地方
[00:14:06.000 --> 00:14:08.000]  在他生命里很多的遭遇
[00:14:08.000 --> 00:14:10.000]  其實
[00:14:10.000 --> 00:14:12.000]  他說出來好像很驕傲
[00:14:12.000 --> 00:14:14.000]  又怎麼受苦
[00:14:14.000 --> 00:14:16.000]  有些人就這樣說他
[00:14:16.000 --> 00:14:18.000]  但是保羅的情感世界
[00:14:18.000 --> 00:14:20.000]  很願意和人分享
[00:14:20.000 --> 00:14:22.000]  和很多教會
[00:14:22.000 --> 00:14:24.000]  很多很多的分享
[00:14:24.000 --> 00:14:26.000]  說到鞭打下監等等
[00:14:26.000 --> 00:14:28.000]  所以保羅
[00:14:28.000 --> 00:14:30.000]  心是寬容
[00:14:30.000 --> 00:14:32.000]  有些人心是不打開
[00:14:32.000 --> 00:14:34.000]  你不知道他在想什麼
[00:14:34.000 --> 00:14:36.000]  在這個世界
[00:14:36.000 --> 00:14:38.000]  你不是很明白
[00:14:38.000 --> 00:14:40.000]  他好像是一個很公式化的人物
[00:14:40.000 --> 00:14:42.000]  但是作為一個牧者
[00:14:42.000 --> 00:14:44.000]  作為一個教會的領袖
[00:14:44.000 --> 00:14:46.000]  我們需要學校保羅
[00:14:46.000 --> 00:14:48.000]  口是張開的
[00:14:48.000 --> 00:14:50.000]  心是寬容
[00:14:50.000 --> 00:14:52.000]  而保羅說到這樣的時候
[00:14:52.000 --> 00:14:54.000]  他提出問題
[00:14:54.000 --> 00:14:56.000]  在七章第三節他說
[00:14:56.000 --> 00:14:58.000]  他不是要定罪
[00:14:58.000 --> 00:15:00.000]  一個non-judgmental
[00:15:00.000 --> 00:15:02.000]  他不是要定對方的罪
[00:15:02.000 --> 00:15:04.000]  他說願意
[00:15:04.000 --> 00:15:06.000]  同甘共苦
[00:15:06.000 --> 00:15:08.000]  好像坐在一條船
[00:15:08.000 --> 00:15:10.000]  生命是彼此的相連
[00:15:10.000 --> 00:15:12.000]  當保羅指出教會有問題的時候
[00:15:12.000 --> 00:15:14.000]  他不是說你有問題
[00:15:14.000 --> 00:15:16.000]  我沒有問題
[00:15:16.000 --> 00:15:18.000]  而是保羅提到
[00:15:18.000 --> 00:15:20.000]  我和你是生命相連
[00:15:20.000 --> 00:15:22.000]  你的問題是我的問題
[00:15:22.000 --> 00:15:24.000]  所以我要面對
[00:15:24.000 --> 00:15:26.000]  所以我要指出你
[00:15:26.000 --> 00:15:28.000]  但是今天當我們隱藏的時候
[00:15:28.000 --> 00:15:30.000]  某個程度就是
[00:15:30.000 --> 00:15:32.000]  我的事是你的事
[00:15:32.000 --> 00:15:34.000]  我的事是我的事
[00:15:34.000 --> 00:15:36.000]  但是保羅很關注
[00:15:36.000 --> 00:15:38.000]  他所愛的教會
[00:15:38.000 --> 00:15:40.000]  作為一個屬靈的牧者
[00:15:40.000 --> 00:15:42.000]  作為父親
[00:15:42.000 --> 00:15:44.000]  作為弟兄
[00:15:44.000 --> 00:15:46.000]  故此他的口是張開
[00:15:46.000 --> 00:15:48.000]  他的心是寬容
[00:15:48.000 --> 00:15:52.000]  今天我們在一個小組的教會
[00:15:52.000 --> 00:15:56.000]  我們很著重生命的相交
[00:15:56.000 --> 00:16:00.000]  究竟我們今天在小組的生活里
[00:16:00.000 --> 00:16:02.000]  我們的區長
[00:16:02.000 --> 00:16:04.000]  我們的組長
[00:16:04.000 --> 00:16:06.000]  是怎樣牧養我們弟兄姐妹
[00:16:06.000 --> 00:16:08.000]  或者我們自己作為牧者
