
[00:00:00.000 --> 00:00:01.640]  我繼續用《司徒信經》
[00:01:17.640 --> 00:01:19.640]  祂不單止訂定了一個聖餐
[00:01:19.640 --> 00:01:20.680]  一個最後晚餐
[00:01:20.680 --> 00:01:22.320]  甚至祂在祈禱裏面
[00:01:22.320 --> 00:01:23.720]  祂在教導裏面
[00:01:23.720 --> 00:01:24.560]  祂曾經說過
[00:01:24.560 --> 00:01:26.720]  「我要去為大家預備地方」
[00:01:26.720 --> 00:01:29.120]  「我去就是聖靈會來」
[00:01:29.120 --> 00:01:30.920]  「以至到聖靈保衛師」
[00:01:30.920 --> 00:01:33.480]  「這個真理的靈去到我們的生命當中」
[00:01:33.480 --> 00:01:35.320]  祂會為罪為義為審判
[00:01:35.320 --> 00:01:36.920]  叫我們能夠知罪之餘
[00:01:36.920 --> 00:01:38.520]  亦都會提醒我們
[00:01:38.520 --> 00:01:41.240]  我們所聽過耶穌基督的教導
[00:01:41.240 --> 00:01:42.280]  在適當時間
[00:01:42.280 --> 00:01:45.200]  聖靈就會提醒我們
[00:01:45.200 --> 00:01:46.920]  關於一些的真理
[00:01:46.920 --> 00:01:48.200]  亦都提醒我們
[00:01:48.200 --> 00:01:52.120]  當祂去到尾聲的時候
[00:01:52.120 --> 00:01:53.840]  祂去到克西馬尼園
[00:01:53.840 --> 00:01:56.040]  祂要面對祂自己生命的掙扎
[00:01:56.040 --> 00:01:58.200]  然後就走上十字架
[00:01:58.200 --> 00:01:59.240]  在過程當中
[00:01:59.240 --> 00:02:01.080]  祂中間忽然之間
[00:02:01.080 --> 00:02:04.240]  祂說「我是真葡萄樹」
[00:02:04.240 --> 00:02:06.800]  為何耶穌基督會忽然之間
[00:02:06.800 --> 00:02:09.320]  會說「我是真葡萄樹」
[00:02:09.320 --> 00:02:12.000]  祂說「我的父是栽培的人」
[00:02:12.000 --> 00:02:14.120]  祂說「我是真葡萄樹」
[00:02:14.120 --> 00:02:16.680]  「而你們是枝子」
[00:02:16.680 --> 00:02:18.520]  今日當我自己去思考
[00:02:18.520 --> 00:02:20.520]  耶穌基督這第七個宣告
[00:02:20.520 --> 00:02:22.800]  或者對祂自己一個比喻的時候
[00:02:22.800 --> 00:02:24.240]  我預備這篇講章的時候
[00:02:24.240 --> 00:02:27.360]  正正我是在最熱的一個城市
[00:02:27.360 --> 00:02:28.880]  就是瑞典這個地方
[00:02:28.880 --> 00:02:29.720]  縱然很忙碌
[00:02:29.720 --> 00:02:33.520]  但因為我要早些交這篇講章給我的同工
[00:02:33.520 --> 00:02:35.760]  幫我做一些PowerPoint的時候
[00:02:35.760 --> 00:02:37.000]  我就在那幾天裏面
[00:02:37.000 --> 00:02:38.120]  我就去禱告
[00:02:38.120 --> 00:02:40.000]  去求神給我有訊息
[00:02:40.000 --> 00:02:42.880]  究竟為何耶穌基督在過程裏面
[00:02:42.880 --> 00:02:44.640]  會忽然之間會說
[00:02:44.640 --> 00:02:47.160]  「我是真葡萄樹」
[00:02:47.160 --> 00:02:48.080]  弟兄姊妹
[00:02:48.080 --> 00:02:49.920]  當我自己思考的時候
[00:02:49.920 --> 00:02:52.200]  我曾經在美國之旅裏面
[00:02:52.200 --> 00:02:53.600]  和一些牧者聊天
[00:02:53.600 --> 00:02:54.880]  你喜歡和牧者聊天的話
[00:02:54.880 --> 00:02:56.440]  我們很多時候都會分享一下
[00:02:56.440 --> 00:02:59.160]  我們自己的侍奉的一些感受
[00:02:59.160 --> 00:03:00.320]  一些的情
[00:03:00.320 --> 00:03:02.520]  我們第一個站去到洛杉磯的時候
[00:03:02.520 --> 00:03:03.800]  那個牧師非常之好
[00:03:03.800 --> 00:03:07.520]  對我們夫婦招呼得非常之好
[00:03:07.520 --> 00:03:09.360]  甚至他聽錯我們說話
[00:03:09.360 --> 00:03:10.640]  師母有一天說
[00:03:10.640 --> 00:03:12.520]  「其實我們在香港吃東西很簡單的」
[00:03:12.520 --> 00:03:14.720]  「我們早餐吃個麵包就夠了」
[00:03:14.720 --> 00:03:16.200]  「我們真的夠了」
[00:03:16.200 --> 00:03:18.080]  「我們在香港吃東西很簡單」
[00:03:18.080 --> 00:03:19.000]  誰知他聽錯了
[00:03:19.000 --> 00:03:20.560]  他聽到我們好像很慘
[00:03:20.560 --> 00:03:22.200]  在香港沒有東西吃
[00:03:22.200 --> 00:03:26.160]  於是那幾天天天帶我們吃很多東西
[00:03:26.160 --> 00:03:27.440]  總之我說什麼他都知道
[00:03:27.440 --> 00:03:28.320]  帶我們吃很多東西
[00:03:28.320 --> 00:03:31.280]  我從來沒試過一餐
[00:03:31.280 --> 00:03:34.760]  他請我們每一個人吃一隻龍蝦
[00:03:34.760 --> 00:03:37.400]  兩磅多
[00:03:37.400 --> 00:03:40.600]  還有一隻蟹
[00:03:40.600 --> 00:03:43.320]  還有
[00:03:43.320 --> 00:03:46.040]  酥炸生蠔
[00:03:46.040 --> 00:03:47.720]  還有
[00:03:47.720 --> 00:03:50.120]  薯條
[00:03:50.120 --> 00:03:52.560]  他說他們在香港沒有東西吃
[00:03:52.560 --> 00:03:54.440]  多吃點
[00:03:54.440 --> 00:03:55.800]  其實他聽錯我們說話
[00:03:55.800 --> 00:03:57.120]  我們說我們吃東西很簡單
[00:03:57.120 --> 00:03:59.680]  因為我們減肥之後
[00:03:59.680 --> 00:04:00.720]  但是他們很好
[00:04:00.720 --> 00:04:02.520]  我們心裏邊感謝神
[00:04:02.520 --> 00:04:06.160]  他們能夠給我們一班牧者
[00:04:06.160 --> 00:04:07.720]  體會到我們的需要
[00:04:07.720 --> 00:04:08.760]  弟兄姊妹
[00:04:08.760 --> 00:04:11.800]  盡力讓我們在美國這個行程裏面
[00:04:11.800 --> 00:04:13.320]  看到很多的牧者
[00:04:13.320 --> 00:04:14.720]  我們分享一篇
[00:04:14.720 --> 00:04:16.040]  我們分享一篇說
[00:04:16.040 --> 00:04:18.080]  我們平時崇拜之後
[00:04:18.080 --> 00:04:19.800]  我們會說祝福說話
[00:04:19.800 --> 00:04:21.120]  我自己很喜歡用
[00:04:21.120 --> 00:04:22.880]  《哥林多後書》十三章十四節
[00:04:22.880 --> 00:04:23.920]  我說但願主耶穌基督
[00:04:23.920 --> 00:04:25.720]  因為天父上帝的慈愛
[00:04:25.720 --> 00:04:26.920]  聖靈的感動
[00:04:26.920 --> 00:04:29.200]  我相信如果上帝給我五十年侍奉
[00:04:29.200 --> 00:04:30.560]  我都會五十年不變
[00:04:30.560 --> 00:04:33.880]  用這句聖經成為了祝福的說話
[00:04:33.880 --> 00:04:36.600]  但是當我自己用這節聖經去祝福
[00:04:36.600 --> 00:04:39.600]  但我從來沒有很深入去思考
[00:04:39.600 --> 00:04:42.360]  為什麼保羅會在《哥林多後書》
[00:04:42.360 --> 00:04:43.720]  用了這一節聖經
[00:04:43.720 --> 00:04:46.840]  成為了他這封書信的結尾
[00:04:46.840 --> 00:04:49.200]  究竟為什麼保羅會忽然之間說
[00:04:49.200 --> 00:04:51.320]  這句祝福的說話
[00:04:51.320 --> 00:04:52.640]  我說了三十年
[00:04:52.640 --> 00:04:55.360]  但我從來自己沒有去深究
[00:04:55.360 --> 00:04:58.480]  這句聖經為什麼保羅放在這裡
[00:04:58.480 --> 00:04:59.680]  而當我自己預備
[00:04:59.680 --> 00:05:01.880]  耶穌基督第七個宣告的時候
[00:05:01.880 --> 00:05:04.080]  他說我是真葡萄樹的時候
[00:05:04.080 --> 00:05:06.280]  我忽然間去想起
[00:05:06.280 --> 00:05:08.640]  這一節的祝福語
[00:05:08.640 --> 00:05:10.280]  縱然今天很多牧者
[00:05:10.280 --> 00:05:12.440]  他們可能用不同的
[00:05:12.440 --> 00:05:14.360]  書信裡面的祝福語
[00:05:14.360 --> 00:05:16.840]  成為了他們崇拜的尾聲
[00:05:16.840 --> 00:05:18.240]  祝福的說話
[00:05:18.240 --> 00:05:19.240]  但一方面
[00:05:19.240 --> 00:05:21.680]  當我自己去用一句聖經的時候
[00:05:21.680 --> 00:05:22.880]  我真的坦白說
[00:05:22.880 --> 00:05:24.560]  我真的沒有去深究
[00:05:24.560 --> 00:05:26.320]  為什麼保羅會這樣說
[00:05:26.320 --> 00:05:28.520]  所以我在預備這篇講章的時候
[00:05:28.520 --> 00:05:31.400]  聖靈忽然間提醒我自己一句聖經
[00:05:31.400 --> 00:05:35.240]  我說究竟耶穌說自己是真葡萄樹
[00:05:35.240 --> 00:05:38.320]  我們是知子的關係
[00:05:38.320 --> 00:05:41.040]  究竟和這一句祝福的說話
[00:05:41.040 --> 00:05:43.560]  有沒有一些共通的地方
[00:05:43.560 --> 00:05:45.240]  究竟有什麼意義
[00:05:45.240 --> 00:05:48.320]  甚至為什麼去到崇拜尾聲
[00:05:48.320 --> 00:05:51.400]  我們要祝福
[00:05:51.400 --> 00:05:53.720]  為什麼牧者要祝福
[00:05:53.720 --> 00:05:57.600]  以致到我們會作為一個崇拜的結束
[00:05:57.600 --> 00:05:58.720]  我從未想過
[00:05:58.720 --> 00:06:01.120]  但是這次我預備這篇講章的時候
[00:06:01.120 --> 00:06:03.360]  原來我自己覺得
[00:06:03.360 --> 00:06:05.240]  對還是不對我真的不知道
[00:06:05.240 --> 00:06:05.960]  我自己覺得
[00:06:05.960 --> 00:06:08.000]  在我自己研經的過程裡面
[00:06:08.000 --> 00:06:08.920]  我自己覺得
[00:06:08.920 --> 00:06:12.720]  原來祝福的背後是有使命的
[00:06:12.720 --> 00:06:16.240]  我去到結尾會跟大家說使命是什麼
[00:06:16.240 --> 00:06:18.560]  為什麼我們會用這句聖經
[00:06:18.560 --> 00:06:20.880]  來作為一個祝福語
[00:06:20.880 --> 00:06:22.000]  所以弟兄姊妹
[00:06:22.000 --> 00:06:23.160]  有時候我看到弟兄姊妹
[00:06:23.160 --> 00:06:24.320]  都還沒祝福就走了
[00:06:24.320 --> 00:06:26.200]  其實是很浪費的
[00:06:26.200 --> 00:06:27.640]  因為第一沒有祝福
[00:06:27.640 --> 00:06:28.640]  就是說說不到祝福
[00:06:28.640 --> 00:06:31.320]  第二就是說不到使命
[00:06:31.320 --> 00:06:32.440]  所以跟隔壁說
[00:06:32.440 --> 00:06:34.280]  祝福背後有使命的
[00:06:34.280 --> 00:06:36.840]  我們最後才知道是什麼使命
[00:06:36.840 --> 00:06:38.720]  當然我看回背景
[00:06:38.720 --> 00:06:40.480]  為什麼耶穌會忽然間說
[00:06:40.480 --> 00:06:42.400]  祂說我是真葡萄樹
[00:06:42.400 --> 00:06:43.920]  在舊約時代
[00:06:43.920 --> 00:06:46.400]  我們很清楚的看到
[00:06:46.400 --> 00:06:48.760]  耶和華神將以色列百姓
[00:06:48.760 --> 00:06:52.120]  的比喻為葡萄樹
[00:06:52.120 --> 00:06:53.600]  在詩篇第八十篇
[00:06:53.600 --> 00:06:55.120]  第八節那裡很清楚
[00:06:55.120 --> 00:07:00.560]  祂是從埃及挪出一棵葡萄樹
[00:07:00.560 --> 00:07:04.920]  趕出外邦人把這樹栽上
[00:07:04.920 --> 00:07:06.880]  耶和華神將以色列百姓
[00:07:06.880 --> 00:07:08.480]  帶來埃及
[00:07:08.480 --> 00:07:10.360]  去到應許之地
[00:07:10.360 --> 00:07:12.480]  在耶和華神的心意裡
[00:07:12.480 --> 00:07:15.280]  祂希望將這棵葡萄樹
[00:07:15.280 --> 00:07:17.200]  將以色列百姓這個民族
[00:07:17.200 --> 00:07:18.480]  擺在應許之地
[00:07:18.480 --> 00:07:21.560]  祂希望這棵葡萄樹
[00:07:21.560 --> 00:07:23.520]  能夠茂盛的生長
[00:07:23.520 --> 00:07:25.360]  能夠結很多的果實
[00:07:25.360 --> 00:07:27.320]  《河西夏書》第十章第一節說得很清楚
[00:07:27.320 --> 00:07:30.080]  以色列是茂盛的葡萄樹
[00:07:30.080 --> 00:07:31.960]  結果繁多
[00:07:31.960 --> 00:07:33.760]  結這個果實是繁多
[00:07:33.760 --> 00:07:35.480]  所以在舊約裡我們看到
[00:07:35.480 --> 00:07:37.840]  以色列百姓其實是葡萄樹
[00:07:37.840 --> 00:07:39.360]  是神自己的心意
[00:07:39.360 --> 00:07:41.960]  同樣《河西夏書》很清楚
[00:07:41.960 --> 00:07:45.360]  第五章提到葡萄園之歌
[00:07:45.360 --> 00:07:47.640]  同樣提醒以色列百姓
[00:07:47.640 --> 00:07:49.640]  你們是葡萄樹
[00:07:49.640 --> 00:07:52.440]  當然這棵葡萄樹是誰栽培的呢?
[00:07:52.440 --> 00:07:53.640]  很明顯在舊約裡
[00:07:53.640 --> 00:07:56.880]  上帝讓以色列的君王和祭司
[00:07:56.880 --> 00:07:59.480]  栽培這棵葡萄樹
[00:07:59.480 --> 00:08:00.440]  不過可惜
[00:08:00.440 --> 00:08:02.240]  舊約的君王和祭司
[00:08:02.240 --> 00:08:07.120]  大部分都是違背上帝的誡命
[00:08:07.120 --> 00:08:09.400]  也是欺壓孤兒寡婦
[00:08:09.400 --> 00:08:11.400]  以至到耶和華的先知
[00:08:11.400 --> 00:08:14.560]  一直去指責、責備以色列民
[00:08:14.560 --> 00:08:18.520]  他說你們理應遵守耶和華的法
[00:08:18.520 --> 00:08:19.960]  但你們非但沒有
[00:08:19.960 --> 00:08:24.640]  反而會欺壓孤兒寡婦
[00:08:24.640 --> 00:08:26.640]  所以在《以色列夏書》第五章第二節
[00:08:26.640 --> 00:08:27.640]  很清楚的
[00:08:27.640 --> 00:08:30.520]  神的心意希望這棵葡萄樹
[00:08:30.520 --> 00:08:32.640]  是結好的葡萄
[00:08:32.640 --> 00:08:37.480]  很可惜這棵葡萄樹結了野葡萄
[00:08:37.480 --> 00:08:39.320]  是因著這樣的背景
[00:08:39.320 --> 00:08:42.840]  舊約這個背景
[00:08:42.840 --> 00:08:44.480]  去到耶穌時代
[00:08:44.480 --> 00:08:45.560]  祂就忽然間說
[00:08:45.560 --> 00:08:48.440]  祂說我是真葡萄樹
[00:08:48.440 --> 00:08:51.840]  我的父栽培我
[00:08:51.840 --> 00:08:54.880]  耶穌祂忽然間這樣說的原因
[00:08:54.880 --> 00:08:56.200]  是很清楚
[00:08:56.200 --> 00:08:58.600]  是要提醒、教導我們
[00:08:58.600 --> 00:09:01.640]  祂說我是真葡萄樹
[00:09:01.640 --> 00:09:04.120]  我要開始一個新的時代
[00:09:04.120 --> 00:09:06.160]  一個新的旅程碑
[00:09:06.160 --> 00:09:08.880]  今天福音已經不再是
[00:09:08.880 --> 00:09:11.600]  單單是以色列民的專利
[00:09:11.600 --> 00:09:15.400]  福音要去到外邦人的地方
[00:09:15.400 --> 00:09:17.960]  耶和華神透過舊約
[00:09:17.960 --> 00:09:20.320]  將以色列百姓成為葡萄樹
[00:09:20.320 --> 00:09:21.640]  帶到耶穌時代
[00:09:21.640 --> 00:09:23.440]  祂說我們所有人
[00:09:23.440 --> 00:09:27.560]  其實都是可以成為這個資質
[00:09:27.560 --> 00:09:29.560]  去與耶和華
[00:09:29.560 --> 00:09:31.520]  與耶穌這棵葡萄樹
[00:09:31.520 --> 00:09:32.880]  去契合
[00:09:32.880 --> 00:09:35.320]  所以我們在紐約最後一個星期
[00:09:35.320 --> 00:09:37.320]  我們去到最後一個營會
[00:09:37.320 --> 00:09:38.800]  三日兩夜的營會
[00:09:38.800 --> 00:09:40.680]  之前的營會是五日四夜
[00:09:40.680 --> 00:09:41.840]  我從來沒有參加過
[00:09:41.840 --> 00:09:43.600]  五日四夜的營會
[00:09:43.600 --> 00:09:45.920]  我相信在香港搞五日四夜
[00:09:45.920 --> 00:09:47.120]  多數沒有人參加
[00:09:47.120 --> 00:09:47.920]  不要浪費時間
[00:09:47.920 --> 00:09:50.960]  五日四夜在營會那邊傻的
[00:09:50.960 --> 00:09:52.520]  三日兩夜都勉強
[00:09:52.520 --> 00:09:54.400]  你跟鄰居說不可能勉強
[00:09:54.400 --> 00:09:56.400]  五日四夜簡直是不可能的事
[00:09:56.400 --> 00:09:59.320]  但是在三藩市五日四夜
[00:09:59.320 --> 00:10:02.840]  居然有大大小小差不多四百人參加
[00:10:02.840 --> 00:10:06.760]  這個營會叫做家庭度假營
[00:10:06.760 --> 00:10:09.320]  他們當是放假五日四夜
[00:10:09.320 --> 00:10:11.880]  但他們當中要聽十五篇道
[00:10:11.880 --> 00:10:14.240]  這個度假營的道不是真的度假的道
[00:10:14.240 --> 00:10:16.600]  是聽道的道
[00:10:16.600 --> 00:10:18.520]  他們真的要五日四夜去聽
[00:10:18.520 --> 00:10:19.880]  聽十五篇道
[00:10:19.880 --> 00:10:21.600]  我真的很服他們
[00:10:21.600 --> 00:10:22.840]  但是很明顯
[00:10:22.840 --> 00:10:24.040]  耶穌跟我們說
[00:10:24.040 --> 00:10:26.040]  祂說我要一個新的旅程兵
[00:10:26.040 --> 00:10:27.600]  一個新的時代
[00:10:27.600 --> 00:10:30.960]  我們去到最後三日兩夜的營會那邊
[00:10:30.960 --> 00:10:31.920]  那個地方很美麗
[00:10:31.920 --> 00:10:32.880]  是一個旅館
[00:10:32.880 --> 00:10:35.440]  是一個很美麗的酒店
[00:10:35.440 --> 00:10:38.120]  當中除了我們有三百多人
[00:10:38.120 --> 00:10:41.280]  在那個營會參加三日兩夜的聚會之外
[00:10:41.280 --> 00:10:44.160]  還有一班傳統的猶太人在那裡
[00:10:44.160 --> 00:10:46.320]  有一班猶太人剛好也是在那間酒店那邊
[00:10:46.320 --> 00:10:48.640]  來開他們的不知什麼會
[00:10:48.640 --> 00:10:51.240]  我自己很想跟猶太人聊聊天
[00:10:51.240 --> 00:10:52.840]  因為這些是選民
[00:10:52.840 --> 00:10:53.760]  不要浪費時間
[00:10:53.760 --> 00:10:55.320]  見到選民也好
[00:10:55.320 --> 00:10:57.120]  但是見到他們都不理睬我們
[00:10:57.120 --> 00:10:58.280]  就是樣子不理睬我們
[00:10:58.280 --> 00:10:59.320]  吃飯不是一起吃的
[00:10:59.320 --> 00:11:00.520]  他們自己有自己的吃飯
[00:11:00.520 --> 00:11:01.880]  我們有自己的吃飯
[00:11:01.880 --> 00:11:02.800]  跟他們笑
[00:11:02.800 --> 00:11:03.960]  也不跟他們笑
[00:11:03.960 --> 00:11:04.600]  你跟隔壁的笑
[00:11:04.600 --> 00:11:05.600]  隔壁的跟不跟他們笑
[00:11:05.600 --> 00:11:07.400]  你試一下跟隔壁的笑
[00:11:07.400 --> 00:11:08.680]  完全不跟他們笑
[00:11:08.680 --> 00:11:09.920]  一班猶太人
[00:11:09.920 --> 00:11:10.880]  選民
[00:11:10.880 --> 00:11:12.400]  但是耶穌讓我們知道
[00:11:12.400 --> 00:11:15.080]  我已經開始一個新的時代
[00:11:15.080 --> 00:11:16.480]  一個新的旅程兵
[00:11:16.480 --> 00:11:18.360]  今天我們要看回
[00:11:18.360 --> 00:11:21.560]  耶穌自己是真葡萄樹
[00:11:21.560 --> 00:11:24.840]  而我們是枝子
[00:11:24.840 --> 00:11:27.760]  究竟耶穌基督這樣說
[00:11:27.760 --> 00:11:29.360]  跟我們今天有什麼關係
[00:11:29.360 --> 00:11:31.920]  究竟跟哥倫多後書13章14節
[00:11:31.920 --> 00:11:34.320]  這個祝福的說話有什麼關係
[00:11:34.320 --> 00:11:37.520]  當然我曾經聽過無數次
[00:11:37.520 --> 00:11:40.000]  不同的牧者說這篇道
[00:11:40.000 --> 00:11:43.320]  甚至36年前我跟師母結婚
[00:11:43.320 --> 00:11:46.840]  結婚那天牧師對我們的鼓勵
[00:11:46.840 --> 00:11:48.280]  對我們的訓勉
[00:11:48.280 --> 00:11:51.320]  都是用《要求福音》15章第5節
[00:11:51.320 --> 00:11:52.960]  下半節跟我們分享
[00:11:52.960 --> 00:11:57.200]  因為「離了我,你們就不能做什麼」
[00:11:57.200 --> 00:12:00.240]  我還記得我們的牧者對我們夫婦的提醒
[00:12:00.240 --> 00:12:02.520]  他們兩個人將來的婚姻
[00:12:02.520 --> 00:12:04.320]  一定要圍著耶穌
[00:12:04.320 --> 00:12:05.320]  一定要圍著耶穌
[00:12:05.320 --> 00:12:07.160]  你不能夠不圍著耶穌
[00:12:07.160 --> 00:12:08.360]  不要離開耶穌
[00:12:08.360 --> 00:12:11.080]  最重要不要離開耶穌
[00:12:11.080 --> 00:12:12.360]  提醒我們
[00:12:12.360 --> 00:12:13.640]  我也聽過牧師
[00:12:13.640 --> 00:12:15.080]  有些牧師說這段聖經
[00:12:15.080 --> 00:12:16.320]  是提到救恩
[00:12:16.320 --> 00:12:17.360]  就是一次得救
[00:12:17.360 --> 00:12:18.800]  不是永遠得救
[00:12:18.800 --> 00:12:19.800]  就是說
[00:12:19.800 --> 00:12:21.240]  如果你不結果子
[00:12:21.240 --> 00:12:23.520]  你知道嗎?就會剪了你下來
[00:12:23.520 --> 00:12:24.840]  丟到火裡燒
[00:12:24.840 --> 00:12:26.600]  看你死了沒有
[00:12:26.600 --> 00:12:27.480]  所以有沒有果子?
[00:12:27.480 --> 00:12:28.960]  你問隔壁有沒有果子?
[00:12:28.960 --> 00:12:30.320]  沒有就想怎樣
[00:12:30.320 --> 00:12:32.720]  剪一剪就去火了
[00:12:32.720 --> 00:12:35.120]  又說一次得救不是永遠得救
[00:12:35.120 --> 00:12:36.480]  一樣有不同的牧者
[00:12:36.480 --> 00:12:37.640]  有不同的分享
[00:12:37.640 --> 00:12:39.200]  但對我自己來說
[00:12:39.200 --> 00:12:43.240]  我覺得上帝說要去剪我們
[00:12:43.240 --> 00:12:44.320]  丟到火裡
[00:12:44.320 --> 00:12:46.320]  其實上帝透過耶穌
[00:12:46.320 --> 00:12:48.960]  給我們一個提醒
[00:12:48.960 --> 00:12:51.440]  其實耶穌去到最後
[00:12:51.440 --> 00:12:54.080]  真的好像說要剪我們之先
[00:12:54.080 --> 00:12:56.080]  我覺得耶穌不會做這一步
[00:12:56.080 --> 00:12:57.400]  因為耶穌一定會在
[00:12:57.400 --> 00:13:00.600]  真的好像警告我們會剪的之先
[00:13:00.600 --> 00:13:03.720]  祂會對我們很多的生命的調教
[00:13:03.720 --> 00:13:05.440]  生命的修剪
[00:13:05.440 --> 00:13:06.960]  讓我們能夠可以
[00:13:06.960 --> 00:13:08.960]  真的在我們的之子上面
[00:13:08.960 --> 00:13:10.960]  來去結果實
[00:13:10.960 --> 00:13:13.440]  所以我自己仍然相信
[00:13:13.440 --> 00:13:16.320]  一次得救一定是永遠得救
[00:13:16.320 --> 00:13:19.280]  我仍然深信得救是有確據的
[00:13:19.280 --> 00:13:21.000]  我有一天一定會回天街
[00:13:21.000 --> 00:13:22.240]  一定會見到耶穌
[00:13:22.240 --> 00:13:24.000]  一定會面對耶穌基督
[00:13:24.000 --> 00:13:25.560]  祂自己對我的一個
[00:13:25.560 --> 00:13:26.800]  就算審判
[00:13:26.800 --> 00:13:30.520]  我的審判都不是去一個地獄的審判
[00:13:30.520 --> 00:13:32.560]  而是我將來的獎賞的審判
[00:13:32.560 --> 00:13:34.200]  這個是我自己的觀點
[00:13:34.200 --> 00:13:36.600]  但究竟耶穌說我是真葡萄樹
[00:13:36.600 --> 00:13:38.000]  你們的之子
[00:13:38.000 --> 00:13:40.520]  究竟是有什麼提醒呢?
[00:13:40.520 --> 00:13:43.560]  我就用哥倫多後書十三章十四節
[00:13:43.560 --> 00:13:45.880]  作為我這三方面的反省
[00:13:45.880 --> 00:13:46.480]  第一
[00:13:46.480 --> 00:13:47.720]  我覺得這個關係
[00:13:47.720 --> 00:13:51.920]  是讓我們體會父神的慈愛
[00:13:51.920 --> 00:13:52.720]  父神的慈愛
[00:13:52.720 --> 00:13:55.280]  我們讀一讀以色列書十五章
[00:13:55.280 --> 00:13:56.560]  準備一二三
[00:13:56.560 --> 00:13:59.920]  葡萄樹比種樹枝有什麼好處
[00:13:59.920 --> 00:14:03.440]  其上可以取木料作什麼工具
[00:14:03.440 --> 00:14:07.480]  可以取來作釘子掛什麼器皿
[00:14:07.480 --> 00:14:09.440]  以色列書那裡說
[00:14:09.440 --> 00:14:11.440]  你知不知道葡萄樹的枝子
[00:14:11.440 --> 00:14:14.480]  根本不可能造成一個木材
[00:14:14.480 --> 00:14:16.680]  根本沒有東西可以釘
[00:14:16.680 --> 00:14:19.080]  擺釘在枝子上面
[00:14:19.080 --> 00:14:20.360]  我過去從來沒見過
[00:14:20.360 --> 00:14:21.480]  真實見過葡萄樹
[00:14:21.480 --> 00:14:22.560]  我自己沒見過
[00:14:22.560 --> 00:14:24.240]  直至七年前
[00:14:24.240 --> 00:14:27.480]  我和師母有機會去到澳洲南部
[00:14:27.480 --> 00:14:29.560]  一個叫阿德萊德
[00:14:29.560 --> 00:14:32.360]  這個地方去港島
[00:14:32.360 --> 00:14:33.360]  我第一次
[00:14:33.360 --> 00:14:37.000]  是被那班弟兄姊妹邀請去酒莊
[00:14:37.000 --> 00:14:39.480]  因為阿德萊德沒有東西多
[00:14:39.480 --> 00:14:40.920]  最多就是酒莊
[00:14:40.920 --> 00:14:42.920]  出很多紅酒白酒
[00:14:42.920 --> 00:14:44.600]  我跟他們說我是牧師
[00:14:44.600 --> 00:14:45.600]  我不喝酒
[00:14:45.600 --> 00:14:46.800]  我真的不喝酒
[00:14:46.800 --> 00:14:48.560]  我以前真的不喜歡喝酒
[00:14:48.560 --> 00:14:51.480]  因為我一喝酒就臉紅
[00:14:51.480 --> 00:14:54.480]  我六年級曾經試過偷喝酒
[00:14:54.480 --> 00:14:55.440]  喝了兩瓶啤酒
[00:14:55.440 --> 00:14:56.880]  結果嘔得我飛起
