
[00:00:00.000 --> 00:00:04.240]  其實今天早上我一直在跟大家說一些很興奮的事情
[00:01:30.560 --> 00:01:32.560]  應該會有一個新的生命
[00:01:32.560 --> 00:01:34.560]  但不知為什麼忽然之間突然消失了
[00:01:34.560 --> 00:01:36.560]  這個不只是一個印象
[00:01:36.560 --> 00:01:38.560]  事實上
[00:01:38.560 --> 00:01:42.560]  那些專門做研究的機構
[00:01:42.560 --> 00:01:44.560]  曾經做過這樣的研究
[00:01:44.560 --> 00:01:46.560]  特別是年輕的基督徒
[00:01:46.560 --> 00:01:48.560]  在五個當中有三個
[00:01:48.560 --> 00:01:50.560]  差不多是59%
[00:01:50.560 --> 00:01:52.560]  在15歲之前
[00:01:52.560 --> 00:01:56.560]  他們會永遠離開教會
[00:01:56.560 --> 00:01:58.560]  或者是會離開教會一段很長的時間
[00:01:58.560 --> 00:02:00.560]  不單如此
[00:02:00.560 --> 00:02:02.560]  另外一個是
[00:02:02.560 --> 00:02:04.560]  我們浸信會一個很出名的研究
[00:02:04.560 --> 00:02:06.560]  叫Life Way Research
[00:02:06.560 --> 00:02:08.560]  去年
[00:02:08.560 --> 00:02:10.560]  不是去年
[00:02:10.560 --> 00:02:12.560]  應該是前年
[00:02:12.560 --> 00:02:14.560]  2014年的時候
[00:02:14.560 --> 00:02:16.560]  他做了一個研究
[00:02:16.560 --> 00:02:18.560]  更加恐怖的
[00:02:18.560 --> 00:02:20.560]  70%的年輕人
[00:02:20.560 --> 00:02:24.560]  從16歲到18歲
[00:02:24.560 --> 00:02:28.560]  他們會離開教會
[00:02:28.560 --> 00:02:30.560]  不再在教會出現
[00:02:30.560 --> 00:02:34.560]  這些數據來說
[00:02:34.560 --> 00:02:36.560]  這些年輕人
[00:02:36.560 --> 00:02:38.560]  在離開教會之前
[00:02:38.560 --> 00:02:40.560]  最低限度是一年
[00:02:40.560 --> 00:02:42.560]  最少一年的時間
[00:02:42.560 --> 00:02:44.560]  是很常常參加教會的聚會
[00:02:44.560 --> 00:02:46.560]  父母自己也好
[00:02:46.560 --> 00:02:48.560]  每個星期都去
[00:02:48.560 --> 00:02:50.560]  但忽然之間
[00:02:50.560 --> 00:02:52.560]  一去到大學的時候
[00:02:52.560 --> 00:02:54.560]  有七成的青少年的基督徒
[00:02:54.560 --> 00:02:56.560]  就會不再去教會
[00:02:56.560 --> 00:02:58.560]  不過
[00:02:58.560 --> 00:03:00.560]  Ed Stasser
[00:03:00.560 --> 00:03:02.560]  就是這個文章的作者
[00:03:02.560 --> 00:03:04.560]  在他寫完文章之後
[00:03:04.560 --> 00:03:06.560]  他帶給我們一點點的盼望
[00:03:06.560 --> 00:03:08.560]  是什麼呢
[00:03:08.560 --> 00:03:10.560]  雖然如此
[00:03:10.560 --> 00:03:12.560]  70%是一個很大的比數
[00:03:12.560 --> 00:03:14.560]  雖然如此
[00:03:14.560 --> 00:03:16.560]  第二
[00:03:16.560 --> 00:03:18.560]  這些離開了教會的青年人
[00:03:18.560 --> 00:03:20.560]  以後都會回到教會
[00:03:20.560 --> 00:03:22.560]  特別是
[00:03:22.560 --> 00:03:24.560]  一個很明顯的現象
[00:03:24.560 --> 00:03:26.560]  就是當他們在家裏
[00:03:26.560 --> 00:03:28.560]  看到父母
[00:03:28.560 --> 00:03:30.560]  公公婆婆的信仰生活的見證
[00:03:30.560 --> 00:03:32.560]  和在教會裏
[00:03:32.560 --> 00:03:36.560]  見到一些正面基督徒的生命的時候
[00:03:36.560 --> 00:03:38.560]  另一段時間
[00:03:38.560 --> 00:03:40.560]  可能那些猴子可以離開家裏
[00:03:40.560 --> 00:03:42.560]  忽然之間就什麼都不做了
[00:03:42.560 --> 00:03:44.560]  但是很多
[00:03:44.560 --> 00:03:46.560]  有三分之二
[00:03:46.560 --> 00:03:48.560]  他們之後會繼續回到教會
[00:03:48.560 --> 00:03:50.560]  那麼這個study
[00:03:50.560 --> 00:03:52.560]  這個message是什麼呢
[00:03:52.560 --> 00:03:54.560]  有什麼方法可以解決
[00:03:54.560 --> 00:03:56.560]  可以處理這個
[00:03:56.560 --> 00:03:58.560]  spiritual death syndrome
[00:03:58.560 --> 00:04:00.560]  這個epidemic
[00:04:00.560 --> 00:04:02.560]  屬靈絕死症的這個疫症呢
[00:04:02.560 --> 00:04:04.560]  discipleship
[00:04:04.560 --> 00:04:06.560]  disciple making
[00:04:06.560 --> 00:04:08.560]  使人作門徒
[00:04:08.560 --> 00:04:10.560]  門徒訓練
[00:04:10.560 --> 00:04:12.560]  門徒訓練
[00:04:12.560 --> 00:04:14.560]  就是這個弱勢
[00:04:14.560 --> 00:04:16.560]  因為門徒訓練就是讓一個人
[00:04:16.560 --> 00:04:18.560]  無論你什麼年紀都好
[00:04:18.560 --> 00:04:20.560]  你能夠經歷到
[00:04:20.560 --> 00:04:22.560]  信仰生命那種的真實
[00:04:22.560 --> 00:04:24.560]  你能夠成長去經歷神
[00:04:24.560 --> 00:04:26.560]  當你有了那種信仰經歷的時候
[00:04:26.560 --> 00:04:28.560]  你以後離開神
[00:04:28.560 --> 00:04:30.560]  的機會就會相對
[00:04:30.560 --> 00:04:32.560]  減少
[00:04:32.560 --> 00:04:34.560]  問題是什麼呢
[00:04:34.560 --> 00:04:36.560]  問題就是說
[00:04:36.560 --> 00:04:38.560]  很多人我們不想長大
[00:04:38.560 --> 00:04:40.560]  我們不想成熟
[00:04:40.560 --> 00:04:42.560]  很多時候我們只想
[00:04:42.560 --> 00:04:44.560]  做一個普普通通的基督徒
[00:04:44.560 --> 00:04:46.560]  我們不想做什麼屬靈的
[00:04:46.560 --> 00:04:48.560]  基督徒
[00:04:48.560 --> 00:04:50.560]  或者我們不想做一些成長的
[00:04:50.560 --> 00:04:52.560]  長大的
[00:04:52.560 --> 00:04:54.560]  像耶穌一樣的基督徒
[00:04:54.560 --> 00:04:56.560]  我不知道
[00:04:56.560 --> 00:04:58.560]  大家有沒有這樣的看法和感覺
[00:04:58.560 --> 00:05:00.560]  我們做牧師是很覺的
[00:05:00.560 --> 00:05:02.560]  有時候我就問
[00:05:02.560 --> 00:05:04.560]  為什麼那些人好像不想長大
[00:05:04.560 --> 00:05:06.560]  做一個普通的基督徒就好了
[00:05:06.560 --> 00:05:08.560]  不要做一個那麼積極那麼熱心
[00:05:08.560 --> 00:05:10.560]  那麼成熟的基督徒
[00:05:10.560 --> 00:05:12.560]  其實我相信
[00:05:12.560 --> 00:05:16.560]  不要說做基督徒
[00:05:16.560 --> 00:05:18.560]  做人也是一樣
[00:05:18.560 --> 00:05:20.560]  做人小時候很想長大
[00:05:20.560 --> 00:05:22.560]  你想想小時候
[00:05:22.560 --> 00:05:24.560]  什麼時候好像爸爸那麼高那麼大
[00:05:24.560 --> 00:05:26.560]  可以做爸爸的事
[00:05:26.560 --> 00:05:28.560]  到他長大了我就不想長大
[00:05:28.560 --> 00:05:30.560]  唐老鴿就是這樣說的
[00:05:30.560 --> 00:05:32.560]  為什麼呢
[00:05:32.560 --> 00:05:34.560]  我看唐老鴿說什麼
[00:05:34.560 --> 00:05:36.560]  他已經長大了
[00:05:36.560 --> 00:05:38.560]  不過我不想再做一個大人
[00:05:38.560 --> 00:05:40.560]  不想再做大鴨
[00:05:40.560 --> 00:05:42.560]  可能他做了北京田鴨也不知道
[00:05:42.560 --> 00:05:48.560]  It's not nearly as much fun as it was supposed to be
[00:05:48.560 --> 00:05:50.560]  原來做大人不是
[00:05:50.560 --> 00:05:54.560]  好像我們想像當中那麼有樂趣的一件事
[00:05:54.560 --> 00:05:56.560]  小孩子想做大人
[00:05:56.560 --> 00:05:58.560]  大人不想做小孩子
[00:05:58.560 --> 00:06:00.560]  不是大人
[00:06:00.560 --> 00:06:02.560]  想做小孩子不想做大人
[00:06:02.560 --> 00:06:04.560]  大人反而不想長大
[00:06:04.560 --> 00:06:06.560]  為什麼呢
[00:06:06.560 --> 00:06:08.560]  原來做大人也挺辛苦的
[00:06:08.560 --> 00:06:10.560]  做大人有很多壓力
[00:06:10.560 --> 00:06:12.560]  做大人有很多責任
[00:06:12.560 --> 00:06:14.560]  處理很多問題
[00:06:14.560 --> 00:06:16.560]  所以呢
[00:06:16.560 --> 00:06:18.560]  有一個流行歌手叫Tom Waits
[00:06:18.560 --> 00:06:20.560]  Tom Waits他唱一首歌挺有趣的
[00:06:20.560 --> 00:06:22.560]  就是這個名字
[00:06:22.560 --> 00:06:24.560]  I don't want to grow up
[00:06:24.560 --> 00:06:26.560]  他的歌詞挺有趣的
[00:06:26.560 --> 00:06:28.560]  跟大家去看看
[00:06:28.560 --> 00:06:30.560]  挺有意思的
[00:06:30.560 --> 00:06:32.560]  When I'm lying in my bed at night
[00:06:32.560 --> 00:06:34.560]  I don't want to grow up
[00:06:34.560 --> 00:06:37.560]  Nothing ever seems to turn out right
[00:06:37.560 --> 00:06:39.560]  I don't want to grow up
[00:06:39.560 --> 00:06:42.560]  Makes me wish that I could be a dog
[00:06:42.560 --> 00:06:45.560]  When I see the price that you pay
[00:06:45.560 --> 00:06:47.560]  當我看見你給那麼多錢一隻狗的時候
[00:06:47.560 --> 00:06:49.560]  我寧願穿著狗
[00:06:49.560 --> 00:06:51.560]  I don't want to grow up
[00:06:51.560 --> 00:06:55.560]  I don't ever want to be that way
[00:06:55.560 --> 00:06:57.560]  I don't want to grow up
[00:06:57.560 --> 00:07:00.560]  Seems like folks turn into things
[00:07:00.560 --> 00:07:02.560]  That they never want
[00:07:02.560 --> 00:07:05.560]  The only thing to live for is today
[00:07:05.560 --> 00:07:08.560]  I don't want to grow up
[00:07:08.560 --> 00:07:10.560]  Well, when I see my parents fight
[00:07:10.560 --> 00:07:12.560]  I don't want to grow up
[00:07:12.560 --> 00:07:14.560]  They all go out and drinking all night
[00:07:14.560 --> 00:07:16.560]  And I don't want to grow up
[00:07:16.560 --> 00:07:18.560]  When I see the 5 o'clock news
[00:07:18.560 --> 00:07:21.560]  I don't want to grow up
[00:07:21.560 --> 00:07:23.560]  Stay around in my old hometown
[00:07:23.560 --> 00:07:26.560]  I don't want to put no money down
[00:07:26.560 --> 00:07:29.560]  I don't want to get me a big old loan
[00:07:29.560 --> 00:07:31.560]  Work them fingers to the bone
[00:07:31.560 --> 00:07:34.560]  Fall in love and get married and then boom
[00:07:34.560 --> 00:07:37.560]  How the hell did they get here so soon
[00:07:37.560 --> 00:07:40.560]  I don't want to grow up
[00:07:40.560 --> 00:07:42.560]  還有沒有?沒有了
[00:07:42.560 --> 00:07:44.560]  這首歌也挺長的
[00:07:44.560 --> 00:07:47.560]  所以我只將部分的歌詞
[00:07:47.560 --> 00:07:50.560]  時間關係我就不去翻譯了
[00:07:50.560 --> 00:07:52.560]  不知道大家有沒有
[00:07:52.560 --> 00:07:54.560]  Tom Waits去寫一首歌的時候
[00:07:54.560 --> 00:07:56.560]  那種感覺就是我真的不想長大
[00:07:56.560 --> 00:08:01.560]  長大之後會發生這麼多麻煩的事
[00:08:01.560 --> 00:08:03.560]  長大成人
[00:08:03.560 --> 00:08:07.560]  似乎對我們來說是一個很大的挑戰
[00:08:07.560 --> 00:08:10.560]  但是為什麼我們要長大成人?
[00:08:10.560 --> 00:08:14.560]  長大成人其實是一個身體自然的反應
[00:08:14.560 --> 00:08:16.560]  你生出來是baby
[00:08:16.560 --> 00:08:18.560]  總之你給他東西吃
[00:08:18.560 --> 00:08:20.560]  他自然會長大
[00:08:20.560 --> 00:08:22.560]  但我相信大家都知道
[00:08:22.560 --> 00:08:24.560]  當我們說到長大成人
[00:08:24.560 --> 00:08:25.560]  說到成熟的時候
[00:08:25.560 --> 00:08:29.560]  不單是說我們身體上的長大成熟
[00:08:29.560 --> 00:08:34.560]  也說到我們心靈心智上的成長
[00:08:34.560 --> 00:08:40.560]  一個成人應該包括身體和心靈各方面
[00:08:40.560 --> 00:08:42.560]  我覺得很多時候
[00:08:42.560 --> 00:08:44.560]  神創造人的時候
[00:08:44.560 --> 00:08:46.560]  不單是給我們身體
[00:08:46.560 --> 00:08:48.560]  神給我們靈魂
[00:08:48.560 --> 00:08:53.560]  已經將一個長大成人成熟的慾望
[00:08:53.560 --> 00:08:55.560]  放在我們心靈當中
[00:08:55.560 --> 00:08:56.560]  所以為什麼我們小時候
[00:08:56.560 --> 00:08:59.560]  很無知什麼都不會想
[00:08:59.560 --> 00:09:00.560]  你很想長大
[00:09:00.560 --> 00:09:02.560]  很想成熟
[00:09:02.560 --> 00:09:04.560]  就是一種莫名的urge
[00:09:04.560 --> 00:09:06.560]  在你的心靈當中
[00:09:06.560 --> 00:09:09.560]  催促你要學習做一個大人
[00:09:09.560 --> 00:09:11.560]  很多事情原來
[00:09:11.560 --> 00:09:14.560]  一個成熟的人
[00:09:14.560 --> 00:09:17.560]  你才能夠享受和得到
[00:09:17.560 --> 00:09:19.560]  很可惜的是
[00:09:19.560 --> 00:09:22.560]  當人犯了罪之後
[00:09:22.560 --> 00:09:25.560]  人的生命就變得很淒慘
[00:09:25.560 --> 00:09:27.560]  所以聖經是很合理的
[00:09:27.560 --> 00:09:29.560]  當你犯罪離開神的時候
[00:09:29.560 --> 00:09:30.560]  人的生命
[00:09:30.560 --> 00:09:32.560]  你的身體繼續成長
[00:09:32.560 --> 00:09:33.560]  但是你的心靈
[00:09:33.560 --> 00:09:37.560]  你的靈魂毀壞
[00:09:37.560 --> 00:09:39.560]  你的人生
[00:09:39.560 --> 00:09:40.560]  變得很淒慘
[00:09:40.560 --> 00:09:42.560]  And that's why
[00:09:42.560 --> 00:09:44.560]  當耶穌來
[00:09:44.560 --> 00:09:46.560]  我們寫十字架上面的時候
[00:09:46.560 --> 00:09:48.560]  耶穌說我來了
[00:09:48.560 --> 00:09:49.560]  是什麼意思呢
[00:09:49.560 --> 00:09:51.560]  是要叫你得生命
[00:09:51.560 --> 00:09:52.560]  難道你那時候沒有命嗎
[00:09:52.560 --> 00:09:54.560]  You are still alive
[00:09:54.560 --> 00:09:55.560]  所以大家知道
[00:09:55.560 --> 00:09:57.560]  那個生命不是我們肉身的生命
[00:09:57.560 --> 00:10:00.560]  是得回你應該有的那種生命
[00:10:00.560 --> 00:10:02.560]  我來了是要叫人得生命
[00:10:02.560 --> 00:10:06.560]  而且是一個風風聖聖的生命
[00:10:06.560 --> 00:10:09.560]  耶穌來可以使我們
[00:10:09.560 --> 00:10:11.560]  重新得到一個風聖的人生
[00:10:11.560 --> 00:10:13.560]  這個風聖的人生
[00:10:13.560 --> 00:10:15.560]  Baby小孩是得不到的
[00:10:15.560 --> 00:10:17.560]  你得長大成熟
[00:10:17.560 --> 00:10:19.560]  做一個成人
[00:10:19.560 --> 00:10:22.560]  你才能夠享受到一個風聖的人生
[00:10:22.560 --> 00:10:23.560]  所以可能你會說
[00:10:23.560 --> 00:10:25.560]  哎呀人生真的很慘
[00:10:25.560 --> 00:10:26.560]  特別是長大了
[00:10:26.560 --> 00:10:27.560]  懂得看東西
[00:10:27.560 --> 00:10:28.560]  見到這麼多世界
[00:10:28.560 --> 00:10:29.560]  好像Tom Waits
[00:10:29.560 --> 00:10:30.560]  見到這麼多的問題
[00:10:30.560 --> 00:10:31.560]  我真的不想做大人了
[00:10:31.560 --> 00:10:33.560]  要知道這麼多煩惱的事情
[00:10:33.560 --> 00:10:34.560]  要見到這麼多
[00:10:34.560 --> 00:10:36.560]  我們不開心想見到的東西
[00:10:36.560 --> 00:10:39.560]  但是如果你不長大
[00:10:39.560 --> 00:10:41.560]  你沒辦法去經歷到
[00:10:41.560 --> 00:10:44.560]  聖經所說的那種風聖的人生
[00:10:44.560 --> 00:10:46.560]  所以呢
[00:10:46.560 --> 00:10:48.560]  今天跟大家說什麼
[00:10:48.560 --> 00:10:51.560]  怎樣能夠長大
[00:10:51.560 --> 00:10:53.560]  一個長大的腳圖
[00:10:53.560 --> 00:10:55.560]  一個成熟的腳圖
[00:10:55.560 --> 00:10:58.560]  一個能夠享受風聖人生的腳圖
[00:10:58.560 --> 00:11:00.560]  應該有什麼樣的表現
[00:11:00.560 --> 00:11:02.560]  有什麼樣的特徵
[00:11:02.560 --> 00:11:03.560]  OK
[00:11:03.560 --> 00:11:05.560]  今天跟大家分享幾樣東西
[00:11:05.560 --> 00:11:06.560]  時間關係
[00:11:06.560 --> 00:11:08.560]  我可能會說快一點
[00:11:08.560 --> 00:11:09.560]  因為有五樣東西
[00:11:09.560 --> 00:11:10.560]  最低限度有五樣東西
[00:11:10.560 --> 00:11:12.560]  跟大家分享五個標記
[00:11:12.560 --> 00:11:15.560]  是一個成熟的腳圖應該有的
[00:11:15.560 --> 00:11:17.560]  第一樣東西是什麼
[00:11:17.560 --> 00:11:20.560]  一個長大成熟的人
[00:11:20.560 --> 00:11:21.560]  就可以吃乾糧
[00:11:21.560 --> 00:11:23.560]  這是聖經的字眼
[00:11:23.560 --> 00:11:25.560]  大人就可以吃solid food
[00:11:25.560 --> 00:11:26.560]  table food
[00:11:26.560 --> 00:11:28.560]  可以吃大人吃的東西
[00:11:28.560 --> 00:11:30.560]  小朋友呢
[00:11:30.560 --> 00:11:32.560]  小朋友只可以吃奶
[00:11:32.560 --> 00:11:34.560]  或者吃很軟的東西
[00:11:34.560 --> 00:11:35.560]  聖經說過
[00:11:35.560 --> 00:11:38.560]  希伯來書第五章十三十四節說
[00:11:38.560 --> 00:11:42.560]  凡是吃奶的都是嬰兒
[00:11:42.560 --> 00:11:44.560]  還不會辨別是非
[00:11:44.560 --> 00:11:46.560]  從另一方面說
[00:11:46.560 --> 00:11:49.560]  只有成年人才能吃乾飯
[00:11:49.560 --> 00:11:52.560]  他們已經有了豐富的經驗
[00:11:52.560 --> 00:11:56.560]  就能辨別好壞
[00:11:56.560 --> 00:11:58.560]  聖經說得很清楚
[00:11:58.560 --> 00:12:01.560]  當然我要解釋的是什麼
[00:12:01.560 --> 00:12:03.560]  希伯來書的作者說到
[00:12:03.560 --> 00:12:06.560]  原來我們大人可以吃乾飯
[00:12:06.560 --> 00:12:08.560]  吃乾飯也沒什麼意思
[00:12:08.560 --> 00:12:10.560]  可以吃大人的東西
[00:12:10.560 --> 00:12:12.560]  包心刺肚可以吃
[00:12:12.560 --> 00:12:13.560]  嬰兒就不可以
[00:12:13.560 --> 00:12:15.560]  只可以喝奶
[00:12:15.560 --> 00:12:17.560]  這裡說到他有豐富的經驗
[00:12:17.560 --> 00:12:20.560]  能夠分別好壞
[00:12:20.560 --> 00:12:24.560]  當然這裡所說到的奶和乾糧
[00:12:24.560 --> 00:12:27.560]  是說到讀聖經
[00:12:27.560 --> 00:12:30.560]  所說的不單是讀聖經
[00:12:30.560 --> 00:12:34.560]  不單是說多一點聖經的知識
[00:12:34.560 --> 00:12:36.560]  而是說到基督徒
[00:12:36.560 --> 00:12:38.560]  看聖經的時候
[00:12:38.560 --> 00:12:40.560]  必須要消化
[00:12:40.560 --> 00:12:44.560]  明白聖經裡面的教導和原則
[00:12:44.560 --> 00:12:46.560]  好像比利亞的基督徒
[00:12:46.560 --> 00:12:48.560]  他們天天查考聖經
[00:12:48.560 --> 00:12:50.560]  要看保羅所說的對不對
[00:12:50.560 --> 00:12:52.560]  保羅是使徒
[00:12:52.560 --> 00:12:53.560]  是神的宣教士
[00:12:53.560 --> 00:12:55.560]  到處傳福音
[00:12:55.560 --> 00:12:57.560]  但這群人雖然是這樣
[00:12:57.560 --> 00:13:00.560]  我怎麼知道你說的是否合乎聖經
[00:13:00.560 --> 00:13:02.560]  用心去查 去分辨
[00:13:02.560 --> 00:13:04.560]  用聖經的原則
[00:13:04.560 --> 00:13:07.560]  幫我們做每天生活的決定
[00:13:07.560 --> 00:13:11.560]  以致透過我們實踐聖經
[00:13:11.560 --> 00:13:12.560]  行聖經
[00:13:12.560 --> 00:13:14.560]  我們明白得到
[00:13:14.560 --> 00:13:18.560]  如何分辨對與錯 好與壞
[00:13:18.560 --> 00:13:19.560]  這是我們基督徒
[00:13:19.560 --> 00:13:21.560]  一個成熟的基督徒
[00:13:21.560 --> 00:13:23.560]  讀經的時候的態度
[00:13:23.560 --> 00:13:24.560]  跟我們一般說
[00:13:24.560 --> 00:13:25.560]  做基督徒信耶穌
[00:13:25.560 --> 00:13:27.560]  就要讀聖經做靈修
[00:13:27.560 --> 00:13:28.560]  讀聖經祈禱
[00:13:28.560 --> 00:13:29.560]  他就不會進去做
[00:13:29.560 --> 00:13:32.560]  我們進去也是做這件事
[00:13:32.560 --> 00:13:33.560]  是不是
[00:13:33.560 --> 00:13:35.560]  但如果我們真的讀聖經
[00:13:35.560 --> 00:13:37.560]  真的多了解聖經說什麼
[00:13:37.560 --> 00:13:39.560]  而我們沒有去分辨
[00:13:39.560 --> 00:13:42.560]  沒有去將聖經裡面的真理
[00:13:42.560 --> 00:13:44.560]  變成一些生活的原則
[00:13:44.560 --> 00:13:48.560]  可以幫助我們做每天的決定
[00:13:48.560 --> 00:13:49.560]  我們的信仰
[00:13:49.560 --> 00:13:52.560]  只會停留在一個鷹孩的階段
[00:13:52.560 --> 00:13:54.560]  我們沒辦法經歷到
[00:13:54.560 --> 00:13:56.560]  聖經原來真是神的話
[00:13:56.560 --> 00:13:57.560]  神是真理
[00:13:57.560 --> 00:13:59.560]  今天有很多基督徒
[00:13:59.560 --> 00:14:00.560]  人家看聖經
[00:14:00.560 --> 00:14:01.560]  你也看聖經
[00:14:01.560 --> 00:14:03.560]  為什麼你經歷不到
[00:14:03.560 --> 00:14:08.560]  聖經對你那種應許保障的實在呢
[00:14:08.560 --> 00:14:09.560]  因為很多時候
[00:14:09.560 --> 00:14:11.560]  原來在我們心靈的深處
[00:14:11.560 --> 00:14:13.560]  我們心靈的深處
[00:14:13.560 --> 00:14:15.560]  我們對聖經是神的話
[00:14:15.560 --> 00:14:16.560]  是真理
[00:14:16.560 --> 00:14:18.560]  還有疑問
[00:14:18.560 --> 00:14:19.560]  看看怎樣
[00:14:19.560 --> 00:14:21.560]  是不是真的這樣
[00:14:21.560 --> 00:14:23.560]  真的要跟著這樣做
[00:14:23.560 --> 00:14:25.560]  行不行
[00:14:25.560 --> 00:14:28.560]  當你配著這樣懷疑的態度去看聖經
[00:14:28.560 --> 00:14:31.560]  你沒辦法去行聖經
[00:14:31.560 --> 00:14:32.560]  大家明白我的意思嗎
[00:14:32.560 --> 00:14:35.560]  你只是讀聖經看到知識而已
[00:14:35.560 --> 00:14:38.560]  除非你看明白了聖經
[00:14:38.560 --> 00:14:40.560]  你知道神的教導
[00:14:40.560 --> 00:14:41.560]  你去做出來
[00:14:41.560 --> 00:14:42.560]  你經歷到
[00:14:42.560 --> 00:14:43.560]  是的
[00:14:43.560 --> 00:14:45.560]  正如聖經所說
[00:14:45.560 --> 00:14:46.560]  是神的話
[00:14:46.560 --> 00:14:48.560]  是真理
[00:14:48.560 --> 00:14:50.560]  這種經歷
[00:14:50.560 --> 00:14:51.560]  以後就能夠幫助你
[00:14:51.560 --> 00:14:53.560]  遇到不同的情況
[00:14:53.560 --> 00:14:55.560]  你如何去做對的決定
[00:14:55.560 --> 00:14:58.560]  做一個合意的決擇
[00:14:58.560 --> 00:15:00.560]  去年大家記得嗎
[00:15:00.560 --> 00:15:02.560]  我們有90天的挑戰嗎
[00:15:02.560 --> 00:15:04.560]  挑戰什麼
[00:15:04.560 --> 00:15:06.560]  十一奉獻
[00:15:06.560 --> 00:15:11.560]  我不知道我們在座有多少人參加
[00:15:11.560 --> 00:15:13.560]  開始了十一奉獻之後
[00:15:13.560 --> 00:15:17.560]  我收到至少有兩個弟兄姊妹給我的回應
[00:15:17.560 --> 00:15:18.560]  其中一個姊妹說
[00:15:18.560 --> 00:15:23.560]  聖母你知不知道我立志做十一奉獻之後
[00:15:23.560 --> 00:15:24.560]  沒多久
[00:15:24.560 --> 00:15:25.560]  我兒子跟我說
[00:15:25.560 --> 00:15:27.560]  很多年前了
[00:15:27.560 --> 00:15:28.560]  在泡沫之前
[00:15:28.560 --> 00:15:30.560]  兒子跟我買了股票
[00:15:30.560 --> 00:15:31.560]  泡沫都散了
[00:15:31.560 --> 00:15:33.560]  我當作忘記了這件事
[00:15:33.560 --> 00:15:34.560]  忽然兒子跟我說
[00:15:34.560 --> 00:15:37.560]  媽媽現在股市正在好轉
[00:15:37.560 --> 00:15:38.560]  你賺到錢了
[00:15:38.560 --> 00:15:40.560]  我說是嗎
[00:15:40.560 --> 00:15:42.560]  在這個時間讓我知道
[00:15:42.560 --> 00:15:45.560]  我可以奉獻多點錢給天父上帝
[00:15:45.560 --> 00:15:47.560]  去做神國的工作
[00:15:47.560 --> 00:15:50.560]  另外有一個弟兄跟我說
[00:15:50.560 --> 00:15:52.560]  我以前幫我弟弟
[00:15:52.560 --> 00:15:54.560]  那時候在加拿大
[00:15:54.560 --> 00:15:56.560]  去學習買保險
[00:15:56.560 --> 00:16:00.560]  我家人當然是第一個被抓去買保險
[00:16:00.560 --> 00:16:01.560]  大家沒做過
[00:16:01.560 --> 00:16:04.560]  當然找自己家人買保險
[00:16:04.560 --> 00:16:06.560]  弟弟想做這個生意
[00:16:06.560 --> 00:16:07.560]  做這個生意
[00:16:07.560 --> 00:16:09.560]  我做哥哥都要支持他
[00:16:09.560 --> 00:16:11.560]  買了算了
[00:16:11.560 --> 00:16:13.560]  怎料弟弟不做這個生意
[00:16:13.560 --> 00:16:14.560]  忽然間收到通知
[00:16:14.560 --> 00:16:15.560]  現在我不做了
