
[00:00:00.000 --> 00:00:02.960]  我今天正道的訊息是
[00:08:58.880 --> 00:09:00.720]  如果你再看歷史的時候
[00:09:00.720 --> 00:09:01.680]  你就知道
[00:09:01.680 --> 00:09:03.920]  猶太國滅亡
[00:09:03.920 --> 00:09:06.960]  那些百姓被擄巴比倫以後
[00:09:06.960 --> 00:09:13.360]  那些猶太民族就長期生活在外族的統治之下
[00:09:13.360 --> 00:09:15.760]  到了耶穌那個時候
[00:09:15.760 --> 00:09:20.400]  他們受到兩個國家的影響
[00:09:20.400 --> 00:09:22.640]  一個是希臘的文化
[00:09:22.640 --> 00:09:24.400]  一個是羅馬的政權
[00:09:24.400 --> 00:09:30.160]  他們受到希臘文化和羅馬政權的雙重影響
[00:09:30.160 --> 00:09:35.680]  所以他們為了保住自己的民族信仰和身份
[00:09:35.680 --> 00:09:39.840]  所以他們就制定了很多的規條出來
[00:09:39.840 --> 00:09:41.360]  特別是三件事
[00:09:41.360 --> 00:09:43.360]  他們制定了很多的規條
[00:09:43.360 --> 00:09:45.840]  他們強調一定是要國禮的
[00:09:45.840 --> 00:09:48.320]  你一定要守安息日的
[00:09:48.320 --> 00:09:50.640]  而且在很多潔淨的禮儀
[00:09:50.640 --> 00:09:51.680]  你都是要守的
[00:09:51.680 --> 00:09:59.360]  這些就將他們在當時的外邦人當中分出來了
[00:09:59.360 --> 00:10:00.880]  他們就有一個標記
[00:10:00.880 --> 00:10:02.240]  可以說我是屬神的
[00:10:02.240 --> 00:10:03.840]  你們那些是外邦人
[00:10:03.840 --> 00:10:09.120]  其實從歷史的角度來說
[00:10:09.120 --> 00:10:11.920]  他們是為了保存自己的民族
[00:10:11.920 --> 00:10:14.880]  有積極的意義的
[00:10:14.880 --> 00:10:17.600]  但是久而久之
[00:10:17.600 --> 00:10:21.120]  他們就加了很多一個傳統
[00:10:21.120 --> 00:10:27.520]  而且是遮蓋了神所設立的那種律法的原意
[00:10:27.520 --> 00:10:29.360]  原先的心意的時候
[00:10:29.360 --> 00:10:32.320]  他們加了很多的規條
[00:10:32.320 --> 00:10:35.040]  成為了衡量一個人
[00:10:35.040 --> 00:10:36.240]  你屬不屬靈
[00:10:36.240 --> 00:10:37.680]  就是看這些準則
[00:10:37.680 --> 00:10:41.120]  你有沒有守我這些安息日的規條
[00:10:41.120 --> 00:10:42.720]  你守你就是屬靈的
[00:10:42.720 --> 00:10:46.880]  你不守你有問題
[00:10:46.880 --> 00:10:49.760]  所以耶穌基督在這種狀況當中
[00:10:49.760 --> 00:10:55.120]  他就要糾正他們在安息日這些錯誤的觀念
[00:10:55.120 --> 00:10:58.240]  但是他們寧可維持自己的傳統
[00:10:58.240 --> 00:10:59.840]  都不接受
[00:10:59.840 --> 00:11:07.440]  也都不站在他們看到的微塞亞的立場那裏
[00:11:07.440 --> 00:11:10.480]  他們不願意接受這種的觀念
[00:11:10.480 --> 00:11:11.920]  他們關心的是
[00:11:11.920 --> 00:11:16.960]  所以你會看到他們關心的不是一個38年的病人
[00:11:16.960 --> 00:11:20.240]  他們關心的也都不是神
[00:11:20.240 --> 00:11:22.240]  他顯出了很大的能力
[00:11:22.240 --> 00:11:24.960]  他醫治了38年的病人
[00:11:24.960 --> 00:11:27.600]  是一個很大的神蹟
[00:11:27.600 --> 00:11:29.280]  他們關注的是什麼
[00:11:29.280 --> 00:11:32.240]  就是關注你這個人
[00:11:32.240 --> 00:11:36.160]  為什麼拿著玉子酒在安息日
[00:11:36.160 --> 00:11:39.520]  他們關心是有沒有違反那個規條
[00:11:39.520 --> 00:11:40.880]  如果換了今天
[00:11:40.880 --> 00:11:44.400]  應該是這麼大一件神蹟
[00:11:44.400 --> 00:11:47.200]  38年的人都醫得好很難
[00:11:47.200 --> 00:11:49.680]  如果是現在的科技都做不到的
[00:11:49.680 --> 00:11:50.560]  有人做得到
[00:11:50.560 --> 00:11:52.800]  這個人應該是上頭條的
[00:11:52.800 --> 00:11:54.480]  應該成為名醫的
[00:11:54.480 --> 00:11:57.040]  應該給他一個錦旗說
[00:11:57.040 --> 00:12:00.480]  妙手回春華台再世之日
[00:12:00.480 --> 00:12:04.320]  但是他們這些猶太人
[00:12:04.320 --> 00:12:06.880]  竟然是一點歡喜都沒有的
[00:12:06.880 --> 00:12:11.280]  他們反而是要定人的罪
[00:12:11.280 --> 00:12:13.920]  所以當他們這樣做的時候
[00:12:13.920 --> 00:12:18.080]  反而反映他們屬靈的生命
[00:12:18.080 --> 00:12:21.600]  他們真正一個屬靈的狀態是怎樣
[00:12:21.600 --> 00:12:23.520]  他們看中了外在的
[00:12:23.520 --> 00:12:26.960]  忽略神律法真正的一個目的是什麼
[00:12:26.960 --> 00:12:30.560]  他們在意的是規矩是不是被遵守
[00:12:30.560 --> 00:12:33.520]  但是他們沒有關心人
[00:12:33.520 --> 00:12:36.640]  他們不是關心人的生命
[00:12:36.640 --> 00:12:37.920]  關心人的健康
[00:12:37.920 --> 00:12:44.480]  關心人的恢復生命的恢復而歡喜
[00:12:44.480 --> 00:12:46.480]  他們追問
[00:12:46.480 --> 00:12:49.440]  是誰叫你拿玉紙的
[00:12:49.440 --> 00:12:53.440]  這句話就是反映他們急著去找負責人
[00:12:53.440 --> 00:12:55.680]  到底這件事你這樣做
[00:12:55.680 --> 00:12:57.600]  誰指使的
[00:12:57.600 --> 00:12:59.680]  誰叫你這樣做的
[00:12:59.680 --> 00:13:04.400]  他們不是關心誰醫好你
[00:13:04.400 --> 00:13:06.960]  所以他們看到的是龜條
[00:13:06.960 --> 00:13:09.360]  但是看不到神
[00:13:09.360 --> 00:13:11.520]  他們看見的是玉紙
[00:13:11.520 --> 00:13:13.680]  也看不到神蹟
[00:13:13.680 --> 00:13:15.600]  神蹟已經擺在眼前
[00:13:15.600 --> 00:13:18.400]  他們是忽視的
[00:13:18.400 --> 00:13:19.920]  看到安息人
[00:13:19.920 --> 00:13:23.680]  但是看不到耶穌基督就是微塞亞
[00:13:23.680 --> 00:13:25.840]  是很可怕的
[00:13:25.840 --> 00:13:30.960]  所以這些人有他屬靈的盲點
[00:13:30.960 --> 00:13:33.840]  所以當人心被那種觀念
[00:13:33.840 --> 00:13:38.080]  傳統和聖見佔據的時候
[00:13:38.080 --> 00:13:40.640]  即使是神的作為在他眼前
[00:13:40.640 --> 00:13:42.160]  他也是看不到的
[00:13:42.160 --> 00:13:45.280]  所以大五章
[00:13:45.280 --> 00:13:49.120]  就成為了耶穌走向十字架的一個開始
[00:13:49.120 --> 00:13:52.880]  猶太人和耶穌的衝突
[00:13:52.880 --> 00:13:55.680]  耶穌既然犯了安息人
[00:13:55.680 --> 00:13:58.480]  衝突就不斷地升級
[00:13:58.480 --> 00:14:01.040]  如果你再看到後面十六節的時候
[00:14:01.040 --> 00:14:02.640]  就直接說
[00:14:02.640 --> 00:14:04.560]  他們是要逼迫耶穌的
[00:14:04.560 --> 00:14:06.480]  再看到後面十八節的時候
[00:14:06.480 --> 00:14:08.400]  他們是要殺害耶穌的
[00:14:08.400 --> 00:14:10.000]  這一切不是偶然的
[00:14:10.000 --> 00:14:12.720]  耶穌是可以避免這些事的
[00:14:12.720 --> 00:14:14.080]  但是耶穌沒有這樣做
[00:14:14.080 --> 00:14:16.240]  本來是再等二十四小時
[00:14:16.240 --> 00:14:17.680]  我再治你也可以
[00:14:17.680 --> 00:14:20.320]  一千四百四十分鐘
[00:14:20.320 --> 00:14:23.040]  我過了這一千四百四十分鐘再去做
[00:14:23.040 --> 00:14:26.640]  等到一千四百四十一分鐘
[00:14:26.640 --> 00:14:28.640]  我就不煩你這個規了
[00:14:28.640 --> 00:14:29.920]  這樣做的時候是沒有問題的
[00:14:29.920 --> 00:14:34.320]  但是耶穌為什麼不避開這些衝突
[00:14:34.320 --> 00:14:36.720]  要招來這個殺身之禍
[00:14:36.720 --> 00:14:39.360]  是很大的一件事
[00:14:39.360 --> 00:14:41.120]  安息人
[00:14:41.120 --> 00:14:44.240]  頂撞整個猶太民族
[00:14:44.240 --> 00:14:45.600]  為什麼要這樣做
[00:14:45.600 --> 00:14:49.920]  如果你看耶穌的行為你就知道
[00:14:49.920 --> 00:14:52.240]  耶穌基督來到這個世界上
[00:14:52.240 --> 00:14:54.880]  不是一個歷史的偶然
[00:14:54.880 --> 00:14:58.480]  是永恆有一個救贖的計劃
[00:14:58.480 --> 00:15:02.960]  祂是按照神的時間而降生的
[00:15:02.960 --> 00:15:04.400]  因為聖經這樣說的
[00:15:04.400 --> 00:15:05.680]  及至事後滿足
[00:15:05.680 --> 00:15:09.440]  神就差遣祂的兒子為女子所生
[00:15:09.440 --> 00:15:12.080]  而且生在律法之下
[00:15:12.080 --> 00:15:14.320]  所以神只是歷史的主宰
[00:15:14.320 --> 00:15:16.560]  祂是掌握著歷史的
[00:15:16.560 --> 00:15:18.640]  耶穌基督祂的降生
[00:15:18.640 --> 00:15:20.160]  祂的侍奉
[00:15:20.160 --> 00:15:21.520]  祂的受死
[00:15:21.520 --> 00:15:23.600]  都是按照神祂的計劃的
[00:15:23.600 --> 00:15:26.320]  所以這一切都不是偶然的
[00:15:26.320 --> 00:15:28.240]  耶穌基督在地上
[00:15:28.240 --> 00:15:29.520]  一切的行動
[00:15:29.520 --> 00:15:31.440]  都不是按照自己的意思的
[00:15:31.440 --> 00:15:34.320]  祂也不是隨著環境的改變
[00:15:34.320 --> 00:15:35.280]  安全我就做
[00:15:35.280 --> 00:15:36.480]  不安全我就不做
[00:15:36.480 --> 00:15:39.360]  祂是完全順服神祂的意思的
[00:15:39.360 --> 00:15:40.960]  祂生在律法之下
[00:15:40.960 --> 00:15:45.040]  但是祂遵守律法一切的要求
[00:15:45.040 --> 00:15:48.000]  所以祂出來工作的時候
[00:15:48.000 --> 00:15:51.600]  約翰幫祂受洗
[00:15:51.600 --> 00:15:54.080]  祂公開傳道
[00:15:54.080 --> 00:15:55.280]  而且順服
[00:15:55.280 --> 00:15:56.480]  承傳律法
[00:15:56.480 --> 00:15:58.400]  當祂說要受洗的時候
[00:15:58.400 --> 00:16:00.720]  約翰說我不可以為你受洗
[00:16:00.720 --> 00:16:02.000]  耶穌基督說
[00:16:02.000 --> 00:16:03.760]  我理當這樣
[00:16:03.760 --> 00:16:05.040]  盡諸般的義
[00:16:05.040 --> 00:16:08.960]  所以祂是按照律法的
[00:16:08.960 --> 00:16:12.400]  祂也按照律法去到耶路撒冷來過節
[00:16:12.400 --> 00:16:16.960]  就是我們大五章所看到的
[00:16:16.960 --> 00:16:18.800]  祂醫治這個病人
[00:16:18.800 --> 00:16:21.520]  所以祂不單只是一個神跡
[00:16:21.520 --> 00:16:25.520]  也是神在永恆的一個計劃當中
[00:16:25.520 --> 00:16:27.200]  一個重要的時刻
[00:16:27.200 --> 00:16:29.280]  耶穌知道祂這樣做
[00:16:29.280 --> 00:16:32.640]  會引起這些宗教領袖的反對
[00:16:32.640 --> 00:16:33.920]  招來殺身之禍
[00:16:33.920 --> 00:16:35.520]  但是祂沒有避開
[00:16:35.520 --> 00:16:39.360]  祂是肩負著一個給自己一條命
[00:16:39.360 --> 00:16:41.840]  重要重要的使命
[00:16:41.840 --> 00:16:44.720]  就是要完成父神的救贖工作
[00:16:44.720 --> 00:16:46.880]  所以祂不單只是這一天
[00:16:46.880 --> 00:16:48.880]  不單只是去憐憫人
[00:16:48.880 --> 00:16:53.200]  祂也要釋放那些被錯誤傳統
[00:16:53.200 --> 00:16:56.960]  和那些宗教規條綑綁著的人
[00:16:56.960 --> 00:17:00.000]  使他們真正明白神的心意
[00:17:00.000 --> 00:17:01.760]  所以祂為什麼這樣做
[00:17:01.760 --> 00:17:03.600]  祂是要信服神的旨意
[00:17:03.600 --> 00:17:04.880]  而且你會看到
[00:17:04.880 --> 00:17:06.400]  就算是敵對也好
[00:17:06.400 --> 00:17:07.360]  祂早就知道了
[00:17:07.360 --> 00:17:09.840]  祂是要走這條十字架的道路
[00:17:09.840 --> 00:17:13.360]  所以祂是知道自己有一個更大的使命
[00:17:13.360 --> 00:17:15.680]  所以祂放下了自己的安全
[00:17:15.680 --> 00:17:16.720]  那今天呢
[00:17:16.720 --> 00:17:17.440]  今天也是的
[00:17:17.440 --> 00:17:21.040]  很多時候我們當進行真理的時候
[00:17:21.040 --> 00:17:25.200]  不一定是我們做錯
[00:17:25.200 --> 00:17:27.680]  我們被人拒絕
[00:17:27.680 --> 00:17:28.880]  不是我們做錯
[00:17:28.880 --> 00:17:33.360]  可能是我們堅持了做、行真理的事
[00:17:33.360 --> 00:17:34.800]  我記得有一個弟兄
[00:17:34.800 --> 00:17:38.160]  他在大陸做公安
[00:17:38.160 --> 00:17:40.960]  我就是要不守這些潛規則
[00:17:40.960 --> 00:17:43.600]  我就是不拿這些好處
[00:17:43.600 --> 00:17:45.600]  不同立劉合烏
[00:17:45.600 --> 00:17:47.120]  他沒有受到人稱讚
[00:17:47.120 --> 00:17:50.640]  反而是被排擠、被調離的
[00:17:50.640 --> 00:17:53.280]  耶穌基督也是被排擠的
[00:17:53.280 --> 00:17:55.520]  他按照神的計劃
[00:17:55.520 --> 00:17:57.200]  按照神的心意做的時候
[00:17:57.200 --> 00:18:00.240]  不是說沒有壓力的
[00:18:00.240 --> 00:18:01.760]  他醫治病人
[00:18:01.760 --> 00:18:05.040]  幫助人、拯救人
[00:18:05.040 --> 00:18:07.280]  反而受到逼迫
[00:18:07.280 --> 00:18:08.880]  光照在黑暗裡
[00:18:08.880 --> 00:18:10.880]  黑暗卻不接受光
[00:18:10.880 --> 00:18:12.400]  一個人行善
[00:18:12.400 --> 00:18:15.840]  人一定會敬佩你、尊敬你
[00:18:15.840 --> 00:18:16.880]  反而可能是
[00:18:16.880 --> 00:18:20.240]  剛剛的答案是相反的
[00:18:20.240 --> 00:18:22.000]  我們要反思的是
[00:18:22.000 --> 00:18:24.800]  為什麼人會拒絕這個光
[00:18:24.800 --> 00:18:27.360]  反而是逼迫那些行善的人呢?
[00:18:27.360 --> 00:18:29.200]  為什麼這些猶太人會這樣做呢?
[00:18:29.200 --> 00:18:31.120]  他們背後的原因是什麼?
[00:18:31.120 --> 00:18:33.920]  背後很重要的一個原因就是
[00:18:33.920 --> 00:18:35.120]  嫉妒
[00:18:35.120 --> 00:18:36.080]  如果你再看的時候
[00:18:36.080 --> 00:18:37.440]  你就知道耶穌基督是
[00:18:37.440 --> 00:18:38.800]  祂行神蹟的時候
[00:18:38.800 --> 00:18:40.640]  祂是很受歡迎的
[00:18:40.640 --> 00:18:42.480]  祂受人擁戴的
[00:18:42.480 --> 00:18:43.760]  嫉妒
[00:18:43.760 --> 00:18:47.120]  今天可能我們也會犯同樣的錯誤
[00:18:47.120 --> 00:18:51.040]  當人信主或其他教會復興
[00:18:51.040 --> 00:18:53.520]  神的工作興旺的時候
[00:18:53.520 --> 00:18:55.200]  我們是否真心去感謝神呢?
[00:18:55.200 --> 00:18:56.800]  還是我們看到
[00:18:56.800 --> 00:18:58.560]  不是出於我們做的
[00:18:58.560 --> 00:19:00.240]  就有比較
[00:19:00.240 --> 00:19:01.440]  甚至是批評呢?
[00:19:01.440 --> 00:19:04.000]  這些都是出於嫉妒的
[00:19:04.000 --> 00:19:05.680]  一個充滿嫉妒的人
[00:19:05.680 --> 00:19:09.760]  他是享受不到神所賜的安息的
[00:19:09.760 --> 00:19:10.880]  為什麼呢?
[00:19:10.880 --> 00:19:12.960]  因為他看到的是
[00:19:12.960 --> 00:19:15.280]  別人所擁有的
[00:19:15.280 --> 00:19:16.800]  而看不到什麼
[00:19:16.800 --> 00:19:19.440]  神已經給了我很多東西
[00:19:19.440 --> 00:19:23.520]  神已經給了我很多的恩典在這裡
[00:19:23.520 --> 00:19:25.440]  《三國演義》有一句話在這裡
[00:19:25.440 --> 00:19:29.040]  「既生魚何生糧?」
[00:19:29.040 --> 00:19:30.720]  就是說為什麼有了周瑜
[00:19:30.720 --> 00:19:33.600]  還要有我諸葛亮在這裡
[00:19:33.600 --> 00:19:36.640]  最後周瑜就是含恨而終
[00:19:36.640 --> 00:19:39.360]  他沒有聖經所提到的
[00:19:39.360 --> 00:19:40.640]  這種安息
[00:19:40.640 --> 00:19:42.640]  雖然這些是小說所說的
