
[00:00:00.000 --> 00:00:02.000]  朋友們 早安
[00:01:54.000 --> 00:01:56.000]  我現在已經做到
[00:01:56.000 --> 00:01:57.000]  乃是說
[00:01:57.000 --> 00:02:00.000]  我可能要盡我畢生之力
[00:02:00.000 --> 00:02:02.000]  才能夠做得到的
[00:02:02.000 --> 00:02:04.000]  像我們第一次
[00:02:04.000 --> 00:02:06.000]  一月份我們講過
[00:02:06.000 --> 00:02:08.500]  信望和核心價值的第一個
[00:02:08.500 --> 00:02:13.000]  是說如今長城的有信有望有愛
[00:02:13.000 --> 00:02:14.000]  這三樣
[00:02:14.000 --> 00:02:16.000]  其中最大的就是愛
[00:02:16.000 --> 00:02:20.000]  哥林多全書十三章十三節
[00:02:20.000 --> 00:02:22.000]  我們第二個核心價值
[00:02:22.000 --> 00:02:26.500]  是保羅在天上羅里迦前書他說的
[00:02:26.500 --> 00:02:28.500]  你們要常常喜樂
[00:02:28.500 --> 00:02:30.000]  不住的禱告
[00:02:30.000 --> 00:02:31.500]  凡事謝恩
[00:02:31.500 --> 00:02:34.000]  因為這是在基督耶穌
[00:02:34.000 --> 00:02:36.000]  祢為你們所定的旨意
[00:02:36.000 --> 00:02:38.000]  我們不能說
[00:02:38.000 --> 00:02:41.500]  Everything going my way的時候才喜樂
[00:02:41.500 --> 00:02:43.000]  我們不能說
[00:02:43.000 --> 00:02:44.000]  神啊
[00:02:44.000 --> 00:02:46.000]  祢幫我事情解決了
[00:02:46.000 --> 00:02:47.000]  我就喜樂
[00:02:47.000 --> 00:02:48.000]  神啊
[00:02:48.000 --> 00:02:50.000]  祢讓我得到那個
[00:02:50.000 --> 00:02:51.000]  我就有盼望
[00:02:51.000 --> 00:02:52.000]  神啊
[00:02:52.000 --> 00:02:53.500]  把我的問題解決了
[00:02:53.500 --> 00:02:55.000]  我就向祢感恩
[00:02:55.000 --> 00:02:56.000]  No
[00:02:56.000 --> 00:02:58.500]  他說你要常常喜樂
[00:02:58.500 --> 00:03:01.000]  Rejoice always
[00:03:01.000 --> 00:03:03.000]  Pray unceasingly
[00:03:03.000 --> 00:03:04.000]  不住的禱告
[00:03:04.000 --> 00:03:07.000]  Give thanks to everything
[00:03:07.000 --> 00:03:08.000]  凡事謝恩
[00:03:08.000 --> 00:03:12.500]  這是神透過耶穌基督向我們所定的旨意
[00:03:12.500 --> 00:03:13.500]  所以
[00:03:13.500 --> 00:03:15.500]  不管你的環境如何
[00:03:15.500 --> 00:03:17.000]  不管你的近況如何
[00:03:17.000 --> 00:03:20.000]  我們信望和能量堂第二個核心價值
[00:03:20.000 --> 00:03:22.000]  就是要喜樂
[00:03:22.000 --> 00:03:23.000]  禱告
[00:03:23.000 --> 00:03:24.000]  感恩
[00:03:24.000 --> 00:03:28.000]  第三個信望和能量核心價值就是
[00:03:28.000 --> 00:03:29.000]  謙卑聖福
[00:03:29.000 --> 00:03:30.000]  愛神愛人
[00:03:30.000 --> 00:03:31.000]  通曉真理
[00:03:31.000 --> 00:03:33.000]  聖靈充滿
[00:03:33.000 --> 00:03:37.000]  這是我們常常禱告在說的
[00:03:37.000 --> 00:03:39.000]  上個月我們講了
[00:03:39.000 --> 00:03:41.000]  是說要成全聖徒
[00:03:41.000 --> 00:03:43.000]  各盡其職
[00:03:43.000 --> 00:03:45.000]  建立基督的身體
[00:03:45.000 --> 00:03:49.000]  我們特別講到所謂的Fivefold Ministry
[00:03:49.000 --> 00:03:52.000]  說神要在我們中間興起
[00:03:52.000 --> 00:03:56.000]  使徒 先知 傳福音的牧師還有教師
[00:03:56.000 --> 00:03:59.000]  要來建立基督的身體
[00:03:59.000 --> 00:04:02.000]  今天我要跟各位來分享
[00:04:02.000 --> 00:04:06.000]  希望愛核心價值的第五個
[00:04:06.000 --> 00:04:08.000]  不是說我已經做到了
[00:04:08.000 --> 00:04:11.000]  那是說我希望我們教會每一位弟兄姊妹
[00:04:11.000 --> 00:04:14.000]  都願意有這個心智
[00:04:14.000 --> 00:04:16.000]  福事有熱心
[00:04:16.000 --> 00:04:19.000]  傳福音要積極
[00:04:19.000 --> 00:04:22.000]  信心要能夠跨越
[00:04:22.000 --> 00:04:24.000]  生命有成長
[00:04:24.000 --> 00:04:26.000]  各位弟兄姊妹朋友們
[00:04:26.000 --> 00:04:28.000]  我們做了基督徒
[00:04:28.000 --> 00:04:30.000]  我們是小基督
[00:04:30.000 --> 00:04:33.000]  但是絕對不是說我們整個上天堂
[00:04:33.000 --> 00:04:35.000]  而是我們要盡畢生之力
[00:04:35.000 --> 00:04:39.000]  能夠像他 能夠學習他的樣子
[00:04:39.000 --> 00:04:42.000]  我要勉勵我們各位弟兄姊妹朋友們
[00:04:42.000 --> 00:04:46.000]  我們的福事要有火熱的心
[00:04:46.000 --> 00:04:48.000]  你福事你有沒有火熱
[00:04:48.000 --> 00:04:50.000]  人家一看就看出來了
[00:04:50.000 --> 00:04:51.000]  為什麼
[00:04:51.000 --> 00:04:54.000]  因為紙包不住火
[00:04:54.000 --> 00:04:57.000]  你如果福事有火熱的話
[00:04:57.000 --> 00:04:59.000]  人家馬上就感覺到
[00:04:59.000 --> 00:05:02.000]  坐在你旁邊都感覺到那個熱力四射
[00:05:02.000 --> 00:05:03.000]  不是嗎
[00:05:03.000 --> 00:05:05.000]  如果說你沒有火力
[00:05:05.000 --> 00:05:07.000]  人家坐在你旁邊
[00:05:07.000 --> 00:05:09.000]  都感覺到你是冰涼的
[00:05:09.000 --> 00:05:13.000]  甚至於你感覺到說你還有沒有氣息了
[00:05:13.000 --> 00:05:14.000]  各位弟兄姊妹朋友們
[00:05:14.000 --> 00:05:16.000]  要讓我們真正是憑著信心
[00:05:16.000 --> 00:05:18.000]  奉主耶穌基督的名
[00:05:18.000 --> 00:05:21.000]  我們福事要有火熱
[00:05:21.000 --> 00:05:25.000]  在羅馬書第十二章第十一節
[00:05:25.000 --> 00:05:26.000]  保羅說
[00:05:26.000 --> 00:05:28.000]  因情不可懶惰
[00:05:28.000 --> 00:05:30.000]  要激勵火熱
[00:05:30.000 --> 00:05:33.000]  常常福事主
[00:05:33.000 --> 00:05:35.000]  我不止一次說
[00:05:35.000 --> 00:05:39.000]  我們奉獻不只是說我奉獻十分之一
[00:05:39.000 --> 00:05:41.000]  哇很不錯了
[00:05:41.000 --> 00:05:42.000]  No
[00:05:42.000 --> 00:05:44.000]  實際上神講的是
[00:05:44.000 --> 00:05:46.000]  你時間的十分之一
[00:05:46.000 --> 00:05:48.000]  你勞力的十分之一
[00:05:48.000 --> 00:05:50.000]  你所有的十分之一
[00:05:50.000 --> 00:05:52.000]  這是叫做奉獻
[00:05:52.000 --> 00:05:54.000]  這叫做態
[00:05:54.000 --> 00:05:56.000]  這是神祂所看重的
[00:05:56.000 --> 00:05:57.000]  所以我們福事
[00:05:57.000 --> 00:06:00.000]  真正是要因情不可懶惰
[00:06:00.000 --> 00:06:02.000]  你一天有二十四小時
[00:06:02.000 --> 00:06:05.000]  你要二點四個小時來福事神
[00:06:05.000 --> 00:06:07.000]  你有十分的力量
[00:06:07.000 --> 00:06:09.000]  二點四分你要來福事神
[00:06:09.000 --> 00:06:12.000]  這是神所要的
[00:06:12.000 --> 00:06:14.000]  我是engineer出生的
[00:06:14.000 --> 00:06:17.000]  那麼我一輩子都是做engineer
[00:06:17.000 --> 00:06:19.000]  只有最近十年
[00:06:19.000 --> 00:06:21.000]  我大車大悟
[00:06:21.000 --> 00:06:25.000]  然後我放下了所有來福事神
[00:06:25.000 --> 00:06:28.000]  各位您想知道嗎
[00:06:28.000 --> 00:06:30.000]  我一輩子做事情
[00:06:30.000 --> 00:06:33.000]  我都沒有像我現在這麼認真
[00:06:33.000 --> 00:06:36.000]  這麼花這麼多力氣來做
[00:06:36.000 --> 00:06:38.000]  所以我真的跟各位講
[00:06:38.000 --> 00:06:40.000]  你福事你要火熱
[00:06:40.000 --> 00:06:42.000]  你絕對不可以偷懶
[00:06:42.000 --> 00:06:45.000]  你絕對不想做隨隨便便
[00:06:45.000 --> 00:06:47.000]  你知道每一個步驟
[00:06:47.000 --> 00:06:50.000]  我們都是要對神來交戰的
[00:06:50.000 --> 00:06:52.000]  你如果福事不火熱的話
[00:06:52.000 --> 00:06:55.000]  你怎麼能夠對得起神
[00:06:55.000 --> 00:06:58.000]  今天早上我五點不到又起來
[00:06:58.000 --> 00:07:01.000]  因為我發現我主日新聞還沒有做
[00:07:01.000 --> 00:07:02.000]  因為我昨天晚上
[00:07:02.000 --> 00:07:04.000]  我想說今天的主日新聞
[00:07:04.000 --> 00:07:06.000]  跟上個禮拜主日新聞差不多
[00:07:06.000 --> 00:07:08.000]  就不用改了
[00:07:08.000 --> 00:07:11.000]  但是我怎麼睡我就感覺
[00:07:11.000 --> 00:07:13.000]  日期不一樣
[00:07:13.000 --> 00:07:16.000]  所以我就起來整個全部重做
[00:07:16.000 --> 00:07:19.000]  但是我相信神喜悅
[00:07:19.000 --> 00:07:21.000]  對祂來講
[00:07:21.000 --> 00:07:23.000]  你福事那麼一點點
[00:07:23.000 --> 00:07:26.000]  祂完完全全的看重你福事
[00:07:26.000 --> 00:07:29.000]  神不是看你多能幹
[00:07:29.000 --> 00:07:32.000]  神是看你願意多擺上
[00:07:32.000 --> 00:07:34.000]  願意看你多付出多少
[00:07:34.000 --> 00:07:36.000]  聖經上面不是講說嗎
[00:07:36.000 --> 00:07:38.000]  我們在聖殿裡能夠福事
[00:07:38.000 --> 00:07:41.000]  要向僕人看主人的手
[00:07:41.000 --> 00:07:44.000]  要向子女看祖母的手
[00:07:44.000 --> 00:07:45.000]  換句話說
[00:07:45.000 --> 00:07:47.000]  你福事不是跑來跑去
[00:07:47.000 --> 00:07:49.000]  哎呀我做這個我做那個
[00:07:49.000 --> 00:07:50.000]  在那裡要我做什麼
[00:07:50.000 --> 00:07:51.000]  No
[00:07:51.000 --> 00:07:52.000]  神如果什麼話不講
[00:07:52.000 --> 00:07:54.000]  你就在那邊等
[00:07:54.000 --> 00:07:57.000]  在聖殿裡面看祂要你怎麼做
[00:07:57.000 --> 00:07:59.000]  祂走一詞你就趕快去
[00:07:59.000 --> 00:08:01.000]  祂走一招你就趕快來
[00:08:01.000 --> 00:08:03.000]  就是要怎麼福事
[00:08:03.000 --> 00:08:05.000]  這樣子的福事
[00:08:05.000 --> 00:08:06.000]  耶穌
[00:08:06.000 --> 00:08:09.000]  祂在起書裡面說老底家的教誨
[00:08:09.000 --> 00:08:12.000]  說你們不冷也不熱
[00:08:12.000 --> 00:08:14.000]  我巴不得你們能夠熱一些
[00:08:14.000 --> 00:08:17.000]  不然我真的要把你們吐出來
[00:08:17.000 --> 00:08:18.000]  冰水
[00:08:18.000 --> 00:08:20.000]  哇夏天喝冰涼的水
[00:08:20.000 --> 00:08:22.000]  好舒服不是嗎
[00:08:22.000 --> 00:08:24.000]  冬天喝一個熱茶
[00:08:24.000 --> 00:08:25.000]  喝一個熱湯
[00:08:25.000 --> 00:08:27.000]  好棒不是嗎
[00:08:27.000 --> 00:08:28.000]  但是神說
[00:08:28.000 --> 00:08:30.000]  你不冷又不熱
[00:08:30.000 --> 00:08:31.000]  我把你吐出來
[00:08:31.000 --> 00:08:32.000]  我不要
[00:08:32.000 --> 00:08:34.000]  哇這個多可惜啊
[00:08:34.000 --> 00:08:36.000]  我們已經在神的殿中
[00:08:36.000 --> 00:08:37.000]  但是神
[00:08:37.000 --> 00:08:39.000]  祂說我不要你了
[00:08:39.000 --> 00:08:40.000]  當然了
[00:08:40.000 --> 00:08:41.000]  話是這麼說
[00:08:41.000 --> 00:08:42.000]  神不會不要我們
[00:08:42.000 --> 00:08:45.000]  因為祂也有一個憐憫的心
[00:08:45.000 --> 00:08:47.000]  聖經上面創世紀
[00:08:47.000 --> 00:08:50.000]  就是雅各的十二個兒子
[00:08:50.000 --> 00:08:52.000]  第十一個約瑟
[00:08:52.000 --> 00:08:53.000]  他被賣到埃及地
[00:08:53.000 --> 00:08:56.000]  後來成為埃及的宰相
[00:08:56.000 --> 00:09:00.000]  當約瑟的哥哥們到埃及去買糧
[00:09:00.000 --> 00:09:03.000]  回到猶太地迦南平原的時候
[00:09:03.000 --> 00:09:04.000]  就跟雅各說
[00:09:04.000 --> 00:09:06.000]  哎呀我們看到約瑟了
[00:09:06.000 --> 00:09:09.000]  他現在貴為埃及的宰相了
[00:09:09.000 --> 00:09:11.000]  約瑟的父親雅各
[00:09:11.000 --> 00:09:13.000]  聽到他們兒子的話
[00:09:13.000 --> 00:09:14.000]  心裡冰涼
[00:09:14.000 --> 00:09:16.000]  因為不信他們
[00:09:16.000 --> 00:09:18.000]  各位弟兄姊妹朋友們
[00:09:18.000 --> 00:09:20.000]  你服侍不火熱
[00:09:20.000 --> 00:09:22.000]  人家一看就知道
[00:09:22.000 --> 00:09:24.000]  你信心不大
[00:09:24.000 --> 00:09:27.000]  這句話講得非常明白
[00:09:27.000 --> 00:09:29.000]  雅各聽了這話心裡冰涼
[00:09:29.000 --> 00:09:31.000]  因為不信他們的
[00:09:31.000 --> 00:09:33.000]  所以我們服侍真正是要
[00:09:33.000 --> 00:09:35.000]  憑著信心奉主耶穌基督的名
[00:09:35.000 --> 00:09:37.000]  我們要來服侍
[00:09:37.000 --> 00:09:39.000]  讓神看到你就說
[00:09:39.000 --> 00:09:41.000]  這是我所喜愛的
[00:09:41.000 --> 00:09:43.000]  祂要把大把大把的祝福
[00:09:43.000 --> 00:09:44.000]  加在你身上
[00:09:44.000 --> 00:09:46.000]  神加在我身上
[00:09:46.000 --> 00:09:49.000]  因為我憑著信心奉主耶穌基督的名
[00:09:49.000 --> 00:09:51.000]  我把我全部擺上
[00:09:51.000 --> 00:09:54.000]  我從來沒有這麼認真做事情過
[00:09:54.000 --> 00:09:55.000]  我心裡想
[00:09:55.000 --> 00:09:56.000]  如果我以前在社會上
[00:09:56.000 --> 00:09:58.000]  做事情這麼認真的話
[00:09:58.000 --> 00:10:00.000]  老闆愛死我了
[00:10:00.000 --> 00:10:01.000]  不是嗎
[00:10:01.000 --> 00:10:03.000]  我現在這麼做呢
[00:10:03.000 --> 00:10:04.000]  神愛死我了
[00:10:04.000 --> 00:10:05.000]  上帝愛死我了
[00:10:05.000 --> 00:10:06.000]  不是嗎
[00:10:06.000 --> 00:10:07.000]  哈雷諾亞詐美森
[00:10:07.000 --> 00:10:09.000]  曾經有一句話
[00:10:09.000 --> 00:10:12.000]  古時人就是黑人
[00:10:12.000 --> 00:10:15.000]  他的皮膚豈可白呢
[00:10:15.000 --> 00:10:17.000]  他說豹子
[00:10:17.000 --> 00:10:20.000]  他豈能沒有斑點呢
[00:10:20.000 --> 00:10:22.000]  我們的個性
[00:10:22.000 --> 00:10:24.000]  本身就是冰冷的
[00:10:24.000 --> 00:10:25.000]  我們對神
[00:10:25.000 --> 00:10:27.000]  本來就是沒有多大的反應
[00:10:27.000 --> 00:10:30.000]  甚至於小心不幸迷惑
[00:10:30.000 --> 00:10:32.000]  但是當我們被神得著了以後
[00:10:32.000 --> 00:10:34.000]  你的生命就要轉變
[00:10:34.000 --> 00:10:35.000]  你就要轉化
[00:10:35.000 --> 00:10:36.000]  像是一毛毛蟲
[00:10:36.000 --> 00:10:38.000]  從繭裡面出來的時候
[00:10:38.000 --> 00:10:41.000]  成為一隻漂亮的蝴蝶的時候
[00:10:41.000 --> 00:10:44.000]  黑人你怎麼挑都挑不白
[00:10:44.000 --> 00:10:46.000]  豹子你怎麼樣洗
[00:10:46.000 --> 00:10:49.000]  他都是還有斑點的
[00:10:49.000 --> 00:10:50.000]  但是
[00:10:50.000 --> 00:10:53.000]  炭也是黑的不是嗎
[00:10:53.000 --> 00:10:57.000]  但是當炭點著火的時候
[00:10:57.000 --> 00:10:58.000]  發出光來
[00:10:58.000 --> 00:11:00.000]  發出熱來
[00:11:00.000 --> 00:11:02.000]  我多麼希望我們每一位弟兄姊妹
[00:11:02.000 --> 00:11:04.000]  都能夠像炭一樣
[00:11:04.000 --> 00:11:06.000]  點著了火就發出光來
[00:11:06.000 --> 00:11:07.000]  發出熱來
[00:11:07.000 --> 00:11:08.000]  而不是我們
[00:11:08.000 --> 00:11:10.000]  我們是靠主耶穌
[00:11:10.000 --> 00:11:11.000]  我們憑祂
[00:11:11.000 --> 00:11:13.000]  不是憑我們自己的
[00:11:13.000 --> 00:11:14.000]  Hallelujah
[00:11:14.000 --> 00:11:17.000]  我很熱心服侍神
[00:11:17.000 --> 00:11:20.000]  但是對人不太熱心
[00:11:20.000 --> 00:11:21.000]  甚至有人說
[00:11:21.000 --> 00:11:22.000]  護士啊
[00:11:22.000 --> 00:11:24.000]  是啊我一星期就要來服侍神了
[00:11:24.000 --> 00:11:25.000]  但是神在哪裡
[00:11:25.000 --> 00:11:27.000]  我不知道要怎麼服侍
[00:11:27.000 --> 00:11:29.000]  聖經上面講得非常明顯
[00:11:29.000 --> 00:11:32.000]  你坐在最小的一個身上
[00:11:32.000 --> 00:11:34.000]  就是坐在神的身上
[00:11:34.000 --> 00:11:35.000]  不是嗎
[00:11:35.000 --> 00:11:36.000]  所以你不要小看了
[00:11:36.000 --> 00:11:38.000]  今天你坐在一個最小的身上
[00:11:38.000 --> 00:11:40.000]  你到機場去接他
[00:11:40.000 --> 00:11:41.000]  你為他出個場
[00:11:41.000 --> 00:11:43.000]  幫他做了一件事情
[00:11:43.000 --> 00:11:46.000]  甚至於他是最小的
[00:11:46.000 --> 00:11:47.000]  孤弱無助的
[00:11:47.000 --> 00:11:49.000]  你根本也不求他什麼
[00:11:49.000 --> 00:11:52.000]  你也不想從他那邊得到什麼
[00:11:52.000 --> 00:11:54.000]  但是你坐在他身上
[00:11:54.000 --> 00:11:57.000]  如同你坐在耶穌身上一樣
[00:11:57.000 --> 00:11:59.000]  聖經上面有說
[00:11:59.000 --> 00:12:01.000]  有的人坐在一個人身上
[00:12:01.000 --> 00:12:02.000]  然後得到報酬
[00:12:02.000 --> 00:12:04.000]  或者有求回報的時候
[00:12:04.000 --> 00:12:05.000]  耶穌說什麼
[00:12:05.000 --> 00:12:06.000]  There you go
[00:12:06.000 --> 00:12:08.000]  你已經得到你的報酬了
[00:12:08.000 --> 00:12:10.000]  再也沒有獎賞
[00:12:10.000 --> 00:12:13.000]  但是我們雞才跑在天上
[00:12:13.000 --> 00:12:15.000]  我相信我們弟兄姊妹
[00:12:15.000 --> 00:12:17.000]  服侍熱心
[00:12:17.000 --> 00:12:20.000]  讓主耶穌基督在我們生命中
[00:12:20.000 --> 00:12:23.000]  能夠再一次用祂的火
[00:12:23.000 --> 00:12:26.000]  因為神是火來點燃我們
[00:12:26.000 --> 00:12:29.000]  第二我們就要來積極的傳福音
[00:12:29.000 --> 00:12:31.000]  這是我們的核心價值
[00:12:31.000 --> 00:12:35.000]  法羅在羅馬書第一章13-15節
[00:12:35.000 --> 00:12:37.000]  我屢次定義往你們那裡
[00:12:37.000 --> 00:12:39.000]  要在你們中間得些果子
[00:12:39.000 --> 00:12:42.000]  如同在奇異的外邦人中一樣
[00:12:42.000 --> 00:12:45.000]  只知道如今人有主格
[00:12:45.000 --> 00:12:47.000]  無論是西利尼人
[00:12:47.000 --> 00:12:48.000]  化外人
[00:12:48.000 --> 00:12:49.000]  聰明人
[00:12:49.000 --> 00:12:50.000]  愚拙人
[00:12:50.000 --> 00:12:53.000]  我都欠他們的債
[00:12:53.000 --> 00:12:55.000]  所以情願盡我的力量
[00:12:55.000 --> 00:12:59.000]  將福音也傳給你們在羅馬的人
[00:12:59.000 --> 00:13:01.000]  這句話就講到
[00:13:01.000 --> 00:13:04.000]  保羅他傳福音是怎麼樣的積極
[00:13:04.000 --> 00:13:07.000]  各位保羅聖智他說
[00:13:07.000 --> 00:13:10.000]  我不以福音為器
[00:13:10.000 --> 00:13:12.000]  保羅聖智他說
[00:13:12.000 --> 00:13:15.000]  我如果不傳福音我就有禍了
[00:13:15.000 --> 00:13:19.000]  所以他傳福音是這麼樣的積極
[00:13:19.000 --> 00:13:22.000]  他說因為我欠了他們的債
[00:13:22.000 --> 00:13:24.000]  各位什麼叫欠債
[00:13:24.000 --> 00:13:26.000]  假如我欠你錢
[00:13:26.000 --> 00:13:27.000]  我沒有還
[00:13:27.000 --> 00:13:29.000]  我就欠你的債
[00:13:29.000 --> 00:13:30.000]  對不對
[00:13:30.000 --> 00:13:32.000]  還有一種就是
[00:13:32.000 --> 00:13:35.000]  假如今天范波波說
[00:13:35.000 --> 00:13:37.000]  牧師啊
[00:13:37.000 --> 00:13:39.000]  你可不可以幫我帶一些錢
[00:13:39.000 --> 00:13:42.000]  回臺灣去給某某人
[00:13:42.000 --> 00:13:43.000]  我說好
[00:13:43.000 --> 00:13:44.000]  我就拿了錢
[00:13:44.000 --> 00:13:46.000]  結果我到了臺灣
[00:13:46.000 --> 00:13:48.000]  忘記給那個人了
[00:13:48.000 --> 00:13:50.000]  我是不是也是欠了債
[00:13:50.000 --> 00:13:52.000]  保羅的意思就是這個樣子
[00:13:52.000 --> 00:13:54.000]  我真的欠了福音的債
[00:13:54.000 --> 00:13:56.000]  因為神託付我做外邦人的使徒
[00:13:56.000 --> 00:13:57.000]  叫我傳福音
[00:13:57.000 --> 00:14:00.000]  但是我沒有把福音傳給他們
[00:14:00.000 --> 00:14:01.000]  我沒有積極的傳福音
[00:14:01.000 --> 00:14:03.000]  我就欠了他們的債
[00:14:03.000 --> 00:14:04.000]  不是嗎
[00:14:04.000 --> 00:14:06.000]  什麼叫有禍
[00:14:06.000 --> 00:14:08.000]  假如你該做了
[00:14:08.000 --> 00:14:09.000]  你沒有做
[00:14:09.000 --> 00:14:10.000]  你就有禍了
[00:14:10.000 --> 00:14:11.000]  你不該做的
[00:14:11.000 --> 00:14:12.000]  你做了
[00:14:12.000 --> 00:14:13.000]  你就有禍了
[00:14:13.000 --> 00:14:14.000]  不是嗎
[00:14:14.000 --> 00:14:16.000]  所以我們要怎麼樣
[00:14:16.000 --> 00:14:18.000]  能夠不欠債
[00:14:18.000 --> 00:14:20.000]  能夠因禍得福
[00:14:20.000 --> 00:14:23.000]  我們要積極的傳福
[00:14:23.000 --> 00:14:26.000]  信心要跨越
[00:14:26.000 --> 00:14:27.000]  先前我們讀了
[00:14:27.000 --> 00:14:29.000]  耶穌走在水上
[00:14:29.000 --> 00:14:31.000]  這一段經文
[00:14:31.000 --> 00:14:33.000]  他是這麼說
[00:14:33.000 --> 00:14:36.000]  在耶穌五餅二魚之後
[00:14:36.000 --> 00:14:38.000]  耶穌就上山禱告
[00:14:38.000 --> 00:14:40.000]  然後他就跟門徒說
[00:14:40.000 --> 00:14:42.000]  你們先坐船過去
[00:14:42.000 --> 00:14:44.000]  我隨後就來
[00:14:44.000 --> 00:14:46.000]  所以門徒就坐了船
[00:14:46.000 --> 00:14:48.000]  在加利利海上面
[00:14:48.000 --> 00:14:50.000]  那麼耶穌晚上
[00:14:50.000 --> 00:14:52.000]  他就走在水上面
[00:14:52.000 --> 00:14:56.000]  要去往門徒的船上去
[00:14:56.000 --> 00:14:58.000]  海上面風浪很大
[00:14:58.000 --> 00:15:00.000]  門徒看到都害怕
[00:15:00.000 --> 00:15:03.000]  看到耶穌走在水上面
[00:15:03.000 --> 00:15:06.000]  他們以為是鬼怪
[00:15:06.000 --> 00:15:08.000]  按照我們的常理來說
[00:15:08.000 --> 00:15:11.000]  有沒有人可以走在水上面
[00:15:11.000 --> 00:15:12.000]  不可能
[00:15:12.000 --> 00:15:13.000]  你走在水上面
[00:15:13.000 --> 00:15:15.000]  一定掉下去的
[00:15:15.000 --> 00:15:16.000]  你會游泳還好
[00:15:16.000 --> 00:15:18.000]  不會游泳就慘了
[00:15:18.000 --> 00:15:20.000]  有沒有人可以飛在天上
[00:15:20.000 --> 00:15:21.000]  也不能
[00:15:21.000 --> 00:15:22.000]  一定會掉下來
[00:15:22.000 --> 00:15:24.000]  所以我們的理智
[00:15:24.000 --> 00:15:26.000]  我們的經驗告訴我們說
[00:15:26.000 --> 00:15:29.000]  如果走在水上一定是鬼怪
[00:15:29.000 --> 00:15:31.000]  但是耶穌說是我不用怕
[00:15:31.000 --> 00:15:32.000]  彼得就好高興
[00:15:32.000 --> 00:15:36.000]  說耶穌我也要走到水上面
[00:15:36.000 --> 00:15:39.000]  耶穌說彼得你走過來
[00:15:39.000 --> 00:15:41.000]  結果彼得就走在水上面
[00:15:41.000 --> 00:15:43.000]  哇他定睛看著耶穌
[00:15:43.000 --> 00:15:46.000]  他就跟耶穌做一樣的事情
[00:15:46.000 --> 00:15:47.000]  走在水上面
[00:15:47.000 --> 00:15:51.000]  但是當他低頭一看下面的風浪
[00:15:51.000 --> 00:15:52.000]  他嚇到了
[00:15:52.000 --> 00:15:53.000]  碰動一下掉下來
