
[00:00:00.000 --> 00:00:05.240]  今天我們來到一個求生者的終結篇
[00:06:43.080 --> 00:06:45.000]  我們稱之為登山補訓
[00:06:45.000 --> 00:06:47.800]  一開始的時候就講八福
[00:06:47.800 --> 00:06:52.960]  八福就是有八種的品性
[00:06:52.960 --> 00:06:54.720]  是基督徒應該擁有的
[00:06:54.720 --> 00:06:56.200]  擁有這些品性的時候
[00:06:56.200 --> 00:06:58.240]  不單單讓你能夠蒙福
[00:06:58.240 --> 00:07:01.520]  而且你能夠在社會當中
[00:07:01.520 --> 00:07:04.720]  在世界裡面成為炎和光
[00:07:04.720 --> 00:07:08.440]  而聖經說當我們只能夠去培養這些品性
[00:07:08.440 --> 00:07:10.440]  當我們能夠進行聖經的教導
[00:07:10.440 --> 00:07:13.640]  又能夠教導人去做的時候
[00:07:13.640 --> 00:07:17.360]  聖經說將來我們在天國裡面會成為大的
[00:07:17.360 --> 00:07:21.760]  所以耶穌就說你們要這樣做
[00:07:21.760 --> 00:07:26.760]  然後耶穌就講了六個例子
[00:07:26.760 --> 00:07:28.280]  討論六樣東西
[00:07:28.280 --> 00:07:29.680]  這六樣是什麼呢?
[00:07:29.680 --> 00:07:31.040]  不可殺人
[00:07:31.040 --> 00:07:32.320]  不可起勢
[00:07:32.320 --> 00:07:33.440]  還有什麼呢?
[00:07:33.440 --> 00:07:34.680]  不要姦淫
[00:07:34.680 --> 00:07:37.120]  不要休妻
[00:07:37.120 --> 00:07:39.280]  要愛仇敵
[00:07:39.280 --> 00:07:41.120]  不要報復
[00:07:41.120 --> 00:07:42.840]  離婚
[00:07:42.840 --> 00:07:46.040]  一路講六個這樣的例子
[00:07:46.040 --> 00:07:50.000]  去解釋這個道理
[00:07:50.000 --> 00:07:51.360]  有時候我就在問
[00:07:51.360 --> 00:07:56.440]  為什麼耶穌會特別提這六個例子呢?
[00:07:56.440 --> 00:07:57.800]  原來我們發覺
[00:07:57.800 --> 00:07:59.400]  在耶穌的時代
[00:07:59.400 --> 00:08:01.640]  有很多猶太人的拉比
[00:08:01.640 --> 00:08:03.360]  就是猶太人的老師
[00:08:03.360 --> 00:08:05.920]  那些經學的老師
[00:08:05.920 --> 00:08:08.160]  原來在這幾個課題上
[00:08:08.160 --> 00:08:10.360]  耶穌提出這六樣東西的時候
[00:08:10.360 --> 00:08:11.320]  你會留意到
[00:08:11.320 --> 00:08:12.360]  耶穌講之前
[00:08:12.360 --> 00:08:13.880]  也有一句話
[00:08:13.880 --> 00:08:16.720]  你們聽過有人這樣教訓你們
[00:08:16.720 --> 00:08:19.760]  你們聽過有教訓者這樣說
[00:08:19.760 --> 00:08:22.120]  就是說有人教你們應該這樣做
[00:08:22.120 --> 00:08:23.640]  但是耶穌說不
[00:08:23.640 --> 00:08:25.240]  原來這六樣東西
[00:08:25.240 --> 00:08:28.760]  當日的猶太人老師在教導以色列人的時候
[00:08:28.760 --> 00:08:31.040]  去解釋給以色列人聽的時候
[00:08:31.040 --> 00:08:37.800]  不是完全符合聖經的啟示和教導
[00:08:37.800 --> 00:08:39.680]  於是耶穌就提出這六樣東西
[00:08:39.680 --> 00:08:43.520]  原來每樣東西講給以色列的群眾聽
[00:08:43.520 --> 00:08:46.160]  其實你應該這樣做
[00:08:46.160 --> 00:08:47.760]  如果你不這樣做的時候
[00:08:47.760 --> 00:08:50.840]  可能就會帶來什麼樣的後果
[00:08:50.840 --> 00:08:51.880]  所以通常都是
[00:08:51.880 --> 00:08:53.120]  你聽人這樣教你的
[00:08:53.120 --> 00:08:55.240]  不過原來應該這樣才對
[00:08:55.240 --> 00:08:57.600]  你不這樣做就有什麼問題了
[00:08:57.600 --> 00:08:59.160]  六個題目都是這樣說
[00:08:59.160 --> 00:09:00.160]  因為這六樣東西
[00:09:00.160 --> 00:09:01.840]  在當時的社會當中
[00:09:01.840 --> 00:09:06.240]  都被那些老師誤解了
[00:09:06.240 --> 00:09:09.120]  但是一直到最後那個
[00:09:09.120 --> 00:09:11.840]  就是講到要愛仇敵
[00:09:11.840 --> 00:09:13.560]  耶穌才將
[00:09:13.560 --> 00:09:15.800]  為什麼我們要以善聖惡
[00:09:15.800 --> 00:09:19.720]  這些東西都發覺原來我們有偏差了
[00:09:19.720 --> 00:09:23.000]  到了講愛仇敵的時候
[00:09:23.000 --> 00:09:24.720]  耶穌才解釋給我們聽
[00:09:24.720 --> 00:09:29.200]  為什麼我們要以善聖惡呢
[00:09:29.200 --> 00:09:31.360]  今天我們發覺
[00:09:31.360 --> 00:09:34.160]  不單單是當日的猶太人
[00:09:34.160 --> 00:09:36.360]  因為被人誤導了
[00:09:36.360 --> 00:09:40.520]  就接受了很多
[00:09:40.520 --> 00:09:42.120]  不是很健康的
[00:09:42.120 --> 00:09:46.000]  或者不合乎聖經的教訓
[00:09:46.000 --> 00:09:47.280]  而今天我們發覺
[00:09:47.280 --> 00:09:49.240]  都影響著我們
[00:09:49.240 --> 00:09:50.640]  今天的每一個人
[00:09:50.640 --> 00:09:52.440]  很多時候我們同樣受這些
[00:09:52.440 --> 00:09:57.400]  不完全合乎聖經的思想影響著我們
[00:09:57.400 --> 00:09:59.640]  例如隨便起誓
[00:09:59.640 --> 00:10:01.040]  所以耶穌會講發誓
[00:10:01.040 --> 00:10:03.120]  很多人說的這麼多我發誓
[00:10:03.120 --> 00:10:04.320]  在神面前
[00:10:04.320 --> 00:10:05.880]  你不要隨便起誓
[00:10:05.880 --> 00:10:08.760]  只要上帝起誓是很危險的
[00:10:08.760 --> 00:10:09.880]  燃點怒氣
[00:10:09.880 --> 00:10:12.360]  很多時候不要抑壓
[00:10:12.360 --> 00:10:14.320]  不開心就爆出來
[00:10:14.320 --> 00:10:16.720]  今天有很多人這樣教我們
[00:10:16.720 --> 00:10:18.200]  心理學家都說
[00:10:18.200 --> 00:10:20.160]  你想發洩不要傷人
[00:10:20.160 --> 00:10:21.440]  打枕頭
[00:10:21.440 --> 00:10:23.280]  或者踢一下牆
[00:10:23.280 --> 00:10:24.080]  不要緊的
[00:10:24.080 --> 00:10:25.080]  捧場可以補的
[00:10:25.080 --> 00:10:26.920]  不過打傷人就要坐牢的
[00:10:26.920 --> 00:10:28.560]  發誓吧
[00:10:28.560 --> 00:10:30.360]  縱容我們的怒氣
[00:10:30.360 --> 00:10:32.080]  放縱私慾
[00:10:32.080 --> 00:10:32.960]  淫亂
[00:10:32.960 --> 00:10:33.720]  離婚
[00:10:33.720 --> 00:10:34.280]  忠愛
[00:10:34.280 --> 00:10:35.360]  怎樣就怎樣
[00:10:35.360 --> 00:10:36.600]  以牙還牙
[00:10:36.600 --> 00:10:37.800]  以眼還眼
[00:10:37.800 --> 00:10:38.600]  朋友要愛
[00:10:38.600 --> 00:10:41.040]  仇敵要恨
[00:10:41.040 --> 00:10:44.440]  這就是耶穌講的那幾樣東西
[00:10:44.440 --> 00:10:45.040]  但是回想一下
[00:10:45.040 --> 00:10:46.040]  就算是今天
[00:10:46.040 --> 00:10:47.440]  在我們的社會當中
[00:10:47.440 --> 00:10:48.040]  你有沒有發覺
[00:10:48.040 --> 00:10:50.280]  原來在不知不覺裡面
[00:10:50.280 --> 00:10:53.320]  你和我有時都是這樣相信的
[00:10:53.320 --> 00:10:55.640]  有時都覺得這樣做是對的
[00:10:55.640 --> 00:10:59.200]  不這樣做才是有問題的
[00:10:59.200 --> 00:11:01.600]  但耶穌說不
[00:11:01.600 --> 00:11:03.080]  我們不應該這樣做
[00:11:03.080 --> 00:11:06.200]  相反我們要以善成惡
[00:11:06.200 --> 00:11:07.440]  這是大原則
[00:11:07.440 --> 00:11:08.600]  為什麼呢
[00:11:08.600 --> 00:11:11.440]  好像我剛才講到愛仇敵的時候
[00:11:11.440 --> 00:11:13.440]  耶穌最低限度讓我看到
[00:11:13.440 --> 00:11:14.960]  有三個原因
[00:11:14.960 --> 00:11:17.400]  為什麼我們要學習
[00:11:17.400 --> 00:11:19.560]  以善成惡
[00:11:19.560 --> 00:11:21.800]  首先我們看第43至第5章
[00:11:21.800 --> 00:11:25.880]  祂說你們聽過這樣的教訓
[00:11:25.880 --> 00:11:26.640]  這六樣東西
[00:11:26.640 --> 00:11:28.600]  每次講之前都講這句話
[00:11:28.600 --> 00:11:30.960]  你們聽過有人這樣教你們
[00:11:30.960 --> 00:11:32.680]  愛你的朋友
[00:11:32.680 --> 00:11:34.680]  恨你的仇敵
[00:11:34.680 --> 00:11:35.840]  OK
[00:11:35.840 --> 00:11:37.400]  這個是不是都是你們相信的呢
[00:11:37.400 --> 00:11:38.800]  我希望不是
[00:11:38.800 --> 00:11:40.520]  但是當日猶太人的老師
[00:11:40.520 --> 00:11:43.200]  就是這樣教那些以色列人的
[00:11:43.200 --> 00:11:44.320]  朋友要愛
[00:11:44.320 --> 00:11:46.440]  仇敵要憎恨他們
[00:11:46.440 --> 00:11:48.360]  對付他們
[00:11:48.360 --> 00:11:50.800]  其實如果你看和合本
[00:11:50.800 --> 00:11:54.440]  和合本的翻譯是愛你的鄰舍
[00:11:54.440 --> 00:11:56.840]  猶太人的老師
[00:11:56.840 --> 00:11:59.280]  其實不是教愛鄰舍的
[00:11:59.280 --> 00:12:01.360]  因為原來鄰舍這個觀念
[00:12:01.360 --> 00:12:03.120]  在猶太人當中來說
[00:12:03.120 --> 00:12:04.600]  是很狹隘的
[00:12:04.600 --> 00:12:06.920]  鄰舍就一定是猶太人
[00:12:06.920 --> 00:12:09.240]  非猶太人就不可以做我們的鄰舍
[00:12:09.240 --> 00:12:10.440]  當然他住在你旁邊也好
[00:12:10.440 --> 00:12:11.760]  也不是你的鄰舍
[00:12:11.760 --> 00:12:13.760]  因為他們是非猶太人
[00:12:13.760 --> 00:12:16.400]  只有猶太人才是上帝的選民
[00:12:16.400 --> 00:12:19.000]  只有上帝的選民才配做我們的鄰舍
[00:12:19.000 --> 00:12:20.560]  你明白我的意思嗎
[00:12:20.560 --> 00:12:21.520]  OK
[00:12:21.520 --> 00:12:24.600]  然後如果你是猶太人的老師
[00:12:24.600 --> 00:12:26.240]  或者法律賽人的話
[00:12:26.240 --> 00:12:28.080]  那就更加狹窄了
[00:12:28.080 --> 00:12:31.800]  要同等身份的人才是我的鄰舍
[00:12:31.800 --> 00:12:34.240]  所以一般的平民百姓猶太人
[00:12:34.240 --> 00:12:36.680]  他也不會當那些是他的鄰舍
[00:12:36.680 --> 00:12:37.880]  既然是這樣
[00:12:37.880 --> 00:12:40.440]  於是有些翻譯就說
[00:12:40.440 --> 00:12:41.960]  不是愛鄰舍是愛朋友
[00:12:41.960 --> 00:12:44.240]  就是認識那些人
[00:12:44.240 --> 00:12:45.240]  還有一件事
[00:12:45.240 --> 00:12:47.080]  如果你看聖經的時候
[00:12:47.080 --> 00:12:48.680]  舊約聖經是教導我們
[00:12:48.680 --> 00:12:50.680]  要愛鄰舍
[00:12:50.680 --> 00:12:51.920]  還未完的
[00:12:51.920 --> 00:12:55.440]  如果你看利美記十九章十八節的時候
[00:12:55.440 --> 00:12:57.560]  它說你們要愛鄰舍
[00:12:57.560 --> 00:12:59.640]  如同自己
[00:12:59.640 --> 00:13:01.720]  但是聖經有沒有說
[00:13:01.720 --> 00:13:02.480]  耶穌的說話
[00:13:02.480 --> 00:13:03.600]  你們聽到人家怎樣教你
[00:13:03.600 --> 00:13:06.760]  要愛朋友恨你的仇敵
[00:13:06.760 --> 00:13:08.160]  為什麼會這樣呢
[00:13:08.160 --> 00:13:10.400]  猶太人的老師是刻意的
[00:13:10.400 --> 00:13:12.960]  將如同自己
[00:13:12.960 --> 00:13:14.280]  拿走了的
[00:13:14.280 --> 00:13:15.240]  為什麼呢
[00:13:15.240 --> 00:13:16.360]  愛自己
[00:13:16.360 --> 00:13:17.000]  沒問題了
[00:13:17.000 --> 00:13:18.160]  應該的
[00:13:18.160 --> 00:13:18.960]  中國人也說
[00:13:18.960 --> 00:13:20.640]  人不畏己天誅地滅
[00:13:20.640 --> 00:13:22.320]  我經常看這件事
[00:13:22.320 --> 00:13:24.160]  不過要愛鄰舍
[00:13:24.160 --> 00:13:25.440]  不是你的朋友
[00:13:25.440 --> 00:13:27.280]  要愛鄰舍
[00:13:27.280 --> 00:13:28.880]  如同自己說
[00:13:28.880 --> 00:13:30.160]  這個不可能的
[00:13:30.160 --> 00:13:30.880]  不如簡單一點
[00:13:30.880 --> 00:13:33.600]  愛朋友就算了
[00:13:33.600 --> 00:13:35.160]  這個就
[00:13:35.160 --> 00:13:36.800]  猶太人的老師
[00:13:36.800 --> 00:13:39.080]  就將聖經的教導
[00:13:39.080 --> 00:13:40.840]  最重要的那件事
[00:13:40.840 --> 00:13:43.000]  就拿走了
[00:13:43.000 --> 00:13:44.400]  所以其實就說
[00:13:44.400 --> 00:13:46.480]  你們要愛你的朋友
[00:13:46.480 --> 00:13:47.160]  OK
[00:13:47.160 --> 00:13:48.560]  鄰舍要看是哪些人
[00:13:48.560 --> 00:13:51.160]  不是每個鄰舍都要愛的
[00:13:51.160 --> 00:13:54.240]  但是更加嚴重的問題是什麼呢
[00:13:54.240 --> 00:13:54.880]  聖經裡面
[00:13:54.880 --> 00:13:56.920]  你要愛鄰舍如同自己
[00:13:56.920 --> 00:13:59.600]  有沒有叫你恨仇敵
[00:13:59.600 --> 00:14:00.920]  沒有的
[00:14:00.920 --> 00:14:03.400]  原來恨你的仇敵
[00:14:03.400 --> 00:14:05.040]  不是聖經的教導
[00:14:05.040 --> 00:14:06.480]  是那些猶太人的老師
[00:14:06.480 --> 00:14:07.320]  聰明過頭
[00:14:07.320 --> 00:14:09.720]  自己去推敲思想
[00:14:09.720 --> 00:14:10.440]  朋友
[00:14:10.440 --> 00:14:11.080]  大家認識的
[00:14:11.080 --> 00:14:11.840]  大家朋友
[00:14:11.840 --> 00:14:13.600]  當然要愛護
[00:14:13.600 --> 00:14:14.120]  不認識的
[00:14:14.120 --> 00:14:15.400]  特別是那些
[00:14:15.400 --> 00:14:16.160]  攻擊我們
[00:14:16.160 --> 00:14:16.960]  針對我們
[00:14:16.960 --> 00:14:18.000]  傷害我們的人
[00:14:18.000 --> 00:14:20.240]  當然要恨他們
[00:14:20.240 --> 00:14:22.160]  這個是邏輯思維
[00:14:22.160 --> 00:14:23.600]  我們發覺到的時候
[00:14:23.600 --> 00:14:24.800]  我們以為
[00:14:24.800 --> 00:14:26.920]  很理性的去分析那些東西
[00:14:26.920 --> 00:14:29.040]  就歸出一些結論出來
[00:14:29.040 --> 00:14:29.920]  但是很多時候
[00:14:29.920 --> 00:14:31.640]  原來是不合乎
[00:14:31.640 --> 00:14:33.800]  聖經的教導的
[00:14:33.800 --> 00:14:34.400]  比如
[00:14:34.400 --> 00:14:35.200]  我不知道大家
[00:14:35.200 --> 00:14:36.640]  我有沒有跟大家去說過
[00:14:36.640 --> 00:14:37.600]  天主教
[00:14:37.600 --> 00:14:38.480]  有沒有人天主教徒
[00:14:38.480 --> 00:14:40.520]  以前或者是去過
[00:14:40.520 --> 00:14:42.840]  天主教的教會
[00:14:42.840 --> 00:14:44.960]  他們叫瑪利亞做什麼
[00:14:44.960 --> 00:14:45.880]  聖母
[00:14:45.880 --> 00:14:48.120]  英文叫什麼
[00:14:48.120 --> 00:14:49.800]  不是Holy Mother
[00:14:49.800 --> 00:14:52.480]  是Mother of God
[00:14:52.480 --> 00:14:54.280]  去稱聖母做
[00:14:54.280 --> 00:14:55.320]  Mother of God
[00:14:55.320 --> 00:14:57.200]  神的母親
[00:14:57.200 --> 00:14:58.120]  這個是
[00:14:58.120 --> 00:15:00.000]  他們的教義
[00:15:00.000 --> 00:15:02.000]  為什麼有這樣的教義
[00:15:02.000 --> 00:15:03.600]  用人的理性推測
[00:15:03.600 --> 00:15:05.080]  去邏輯思想
[00:15:05.080 --> 00:15:06.240]  因為瑪利亞是
[00:15:06.240 --> 00:15:07.960]  耶穌基督的母親
[00:15:07.960 --> 00:15:09.320]  那麼耶穌基督是誰
[00:15:09.320 --> 00:15:10.600]  耶穌基督是上帝的兒子
[00:15:10.600 --> 00:15:12.280]  耶穌基督是神
[00:15:12.280 --> 00:15:12.840]  OK
[00:15:12.840 --> 00:15:14.080]  那麼耶穌基督是神
[00:15:14.080 --> 00:15:15.360]  而瑪利亞是神
[00:15:15.360 --> 00:15:16.680]  就是耶穌基督的母親
[00:15:16.680 --> 00:15:20.800]  那麼瑪利亞就是神的母親
[00:15:20.800 --> 00:15:24.360]  這個意義就完全不同了
[00:15:24.360 --> 00:15:25.600]  不單而處
[00:15:25.600 --> 00:15:26.960]  你有沒有聽過
[00:15:26.960 --> 00:15:28.040]  我們去祈禱的時候
[00:15:28.040 --> 00:15:29.720]  去誰的祈禱
