
[00:00:00.000 --> 00:00:05.400]  各位弟兄姊妹們主內平安
[00:04:07.100 --> 00:04:10.100]  所以救贖是護理其中最重要的一件事
[00:04:10.100 --> 00:04:13.100]  所以救贖就是護理其中最重要的一樣
[00:04:13.100 --> 00:04:16.100]  但是護理我們分開兩種
[00:04:16.100 --> 00:04:18.100]  護理我們分為兩種
[00:04:18.100 --> 00:04:20.100]  一種是很普遍的護理
[00:04:20.100 --> 00:04:22.100]  一種是很普遍的護理
[00:04:22.100 --> 00:04:25.100]  就是普遍的護理就是
[00:04:25.100 --> 00:04:29.100]  神支持整個自然界的一個秩序
[00:04:29.100 --> 00:04:33.100]  神支持自然界的一切的持續
[00:04:33.100 --> 00:04:36.100]  還有一個特殊的護理
[00:04:36.100 --> 00:04:39.100]  就是一個很特殊的護理
[00:04:39.100 --> 00:04:42.100]  那一般的護理是什麼呢?
[00:04:42.100 --> 00:04:44.100]  那一般的護理是什麼呢?
[00:04:44.100 --> 00:04:49.100]  一般的護理就是指神對大自然的一個維繫
[00:04:49.100 --> 00:04:52.100]  神是對大自然的一個維繫
[00:04:52.100 --> 00:04:54.100]  那這種維繫我們很容易理解
[00:04:54.100 --> 00:04:57.100]  這種維繫是很容易去了解的
[00:04:57.100 --> 00:04:59.100]  因為我們日常生活我們都會見到
[00:04:59.100 --> 00:05:01.100]  日常的生活裡面我們都會看見
[00:05:01.100 --> 00:05:04.100]  譬如我們現在見到我們有春夏秋冬
[00:05:04.100 --> 00:05:06.100]  一年四季
[00:05:06.100 --> 00:05:09.100]  譬如我們看見春夏秋冬一年四季
[00:05:09.100 --> 00:05:12.100]  還有我們見到人會有生老病死
[00:05:12.100 --> 00:05:14.100]  我們也看見人有生老病死的
[00:05:14.100 --> 00:05:17.100]  其實這些一切都在神的掌握裡面
[00:05:17.100 --> 00:05:20.100]  這些都是神掌握裡面
[00:05:20.100 --> 00:05:25.100]  好像傳道書在三章一到二節那裡
[00:05:25.100 --> 00:05:29.100]  在傳道書三章一到二節裡面說
[00:05:29.100 --> 00:05:31.100]  通常我們看傳道書
[00:05:31.100 --> 00:05:35.100]  傳道書第一節目當然說都是虛空的虛空
[00:05:35.100 --> 00:05:40.100]  很多人說傳道書只不過是虛空的虛空
[00:05:40.100 --> 00:05:43.100]  讀讀下讀到整個人都虛空了
[00:05:43.100 --> 00:05:46.100]  讀完就感覺到整個人都虛空了
[00:05:46.100 --> 00:05:47.100]  還是不要讀了
[00:05:47.100 --> 00:05:49.100]  還是不要念吧
[00:05:49.100 --> 00:05:51.100]  其實傳道書不是說這件事
[00:05:51.100 --> 00:05:54.100]  傳道書不但是說這些
[00:05:54.100 --> 00:05:57.100]  它是說神的救贖那件事
[00:05:57.100 --> 00:05:59.100]  它是講到神的救贖裡面
[00:05:59.100 --> 00:06:02.100]  另外是講神的護理
[00:06:02.100 --> 00:06:04.100]  還有也提到神的護理
[00:06:04.100 --> 00:06:08.100]  譬如傳道書三章一到二節那裡這樣說
[00:06:08.100 --> 00:06:10.100]  傳道書三章一二節這麼說
[00:06:10.100 --> 00:06:14.100]  凡事都有定期
[00:06:14.100 --> 00:06:19.100]  天下萬物都有定時
[00:06:19.100 --> 00:06:21.100]  生有時
[00:06:21.100 --> 00:06:23.100]  死有時
[00:06:23.100 --> 00:06:26.100]  災眾有時
[00:06:26.100 --> 00:06:30.100]  拔畜所災眾的也有時
[00:06:30.100 --> 00:06:32.100]  拔畜也有時
[00:06:32.100 --> 00:06:33.100]  這裡我不明白
[00:06:33.100 --> 00:06:36.100]  傳道師要講拔畜所災眾
[00:06:36.100 --> 00:06:38.100]  不如講收穫不就行了
[00:06:38.100 --> 00:06:39.100]  他說收穫還好
[00:06:39.100 --> 00:06:40.100]  兩個字就搞定了
[00:06:40.100 --> 00:06:42.100]  為什麼要說拔畜呢
[00:06:42.100 --> 00:06:46.100]  我覺得從這段經文來看
[00:06:46.100 --> 00:06:48.100]  從這段經文來講
[00:06:48.100 --> 00:06:51.100]  我們看了傳道書的作者
[00:06:51.100 --> 00:06:54.100]  其實他認識這個創造主
[00:06:54.100 --> 00:06:58.100]  傳道書的作者是認識這個主宰
[00:06:58.100 --> 00:07:01.100]  他認識這個創造主去創造萬物
[00:07:01.100 --> 00:07:04.100]  他知道這個創造主來創造萬物
[00:07:04.100 --> 00:07:06.100]  按照不同的時間
[00:07:06.100 --> 00:07:09.100]  按照不同的時期
[00:07:09.100 --> 00:07:10.100]  你要保守和保養
[00:07:10.100 --> 00:07:12.100]  來保守和保養
[00:07:12.100 --> 00:07:14.100]  這裡講到什麼什麼有時
[00:07:14.100 --> 00:07:18.100]  其實是每一個不同的季節裡面
[00:07:18.100 --> 00:07:21.100]  你是會做某一些事
[00:07:21.100 --> 00:07:23.100]  或者有一些某一些的收穫
[00:07:23.100 --> 00:07:26.100]  就是說你在某一個聚會裡面
[00:07:26.100 --> 00:07:28.100]  你做某一些事情
[00:07:28.100 --> 00:07:30.100]  有時候我們吃東西
[00:07:30.100 --> 00:07:32.100]  當然要講季節
[00:07:32.100 --> 00:07:33.100]  有時候我們吃東西
[00:07:33.100 --> 00:07:35.100]  也是一樣要講到季節
[00:07:35.100 --> 00:07:36.100]  例如荔枝很好吃
[00:07:36.100 --> 00:07:38.100]  比如說荔枝是很好吃
[00:07:38.100 --> 00:07:40.100]  那通常都是在夏天才有的
[00:07:40.100 --> 00:07:42.100]  通常是夏天才有的
[00:07:42.100 --> 00:07:43.100]  冬天有沒有
[00:07:43.100 --> 00:07:44.100]  那冬天有沒有呢
[00:07:44.100 --> 00:07:46.100]  冬天有都不好吃
[00:07:46.100 --> 00:07:48.100]  冬天有的也不好吃
[00:07:48.100 --> 00:07:49.100]  有時候我在英國都看到
[00:07:49.100 --> 00:07:50.100]  冬天吃荔枝
[00:07:50.100 --> 00:07:52.100]  我看在英國的時候
[00:07:52.100 --> 00:07:54.100]  冬天是吃荔枝
[00:07:54.100 --> 00:07:56.100]  有人給一粒我吃
[00:07:56.100 --> 00:07:57.100]  有人就給我一粒吃
[00:07:57.100 --> 00:07:59.100]  我一看就知道一定不好吃
[00:07:59.100 --> 00:08:01.100]  我一看見就覺得是不好吃
[00:08:01.100 --> 00:08:03.100]  我不看我都知道不好吃
[00:08:03.100 --> 00:08:05.100]  我不問他也知道不好吃
[00:08:05.100 --> 00:08:07.100]  都不合季節的吃來幹嘛
[00:08:07.100 --> 00:08:09.100]  都不合這個季節
[00:08:09.100 --> 00:08:10.100]  那吃來幹什麼呢
[00:08:10.100 --> 00:08:11.100]  好像我們
[00:08:11.100 --> 00:08:14.100]  通常我們中秋節是吃沙田柚
[00:08:14.100 --> 00:08:18.100]  在中秋節我們就吃那個沙田柚
[00:08:18.100 --> 00:08:19.100]  那有沒有
[00:08:19.100 --> 00:08:20.100]  那是不好吃嗎
[00:08:20.100 --> 00:08:23.100]  我們夏天通常很少吃沙田柚
[00:08:23.100 --> 00:08:26.100]  那夏天我們通常都不會吃的
[00:08:26.100 --> 00:08:27.100]  你都不合季節
[00:08:27.100 --> 00:08:29.100]  都不是祂的季節
[00:08:29.100 --> 00:08:30.100]  但是傳道書這裡說
[00:08:30.100 --> 00:08:31.100]  每一樣東西
[00:08:31.100 --> 00:08:33.100]  祂有一定的一個時間
[00:08:33.100 --> 00:08:34.100]  一定的季節在裡面
[00:08:34.100 --> 00:08:36.100]  傳道書這裡告訴我們
[00:08:36.100 --> 00:08:40.100]  每一樣東西都有祂自己的老實
[00:08:40.100 --> 00:08:41.100]  每一個季節裡面
[00:08:41.100 --> 00:08:45.100]  神都一直保守和看顧
[00:08:45.100 --> 00:08:46.100]  每一個季節
[00:08:46.100 --> 00:08:48.100]  神都會保守與看顧的
[00:08:48.100 --> 00:08:50.100]  所以我們看到
[00:08:50.100 --> 00:08:52.100]  這個是神的一般護理
[00:08:52.100 --> 00:08:53.100]  所以我們看到
[00:08:53.100 --> 00:08:55.100]  是神一般的護理
[00:08:55.100 --> 00:08:57.100]  另外一個特殊的護理
[00:08:57.100 --> 00:08:59.100]  另外一個特殊的護理
[00:08:59.100 --> 00:09:01.100]  特殊的護理就是神蹟
[00:09:01.100 --> 00:09:02.100]  就是神蹟
[00:09:02.100 --> 00:09:04.100]  是神用一種
[00:09:04.100 --> 00:09:07.100]  人不能夠理解的一個方法
[00:09:07.100 --> 00:09:08.100]  來治理這個世界
[00:09:08.100 --> 00:09:10.100]  就是人不能了解的
[00:09:10.100 --> 00:09:12.100]  一個治理的方法
[00:09:12.100 --> 00:09:14.100]  最經典的例子是什麼呢
[00:09:14.100 --> 00:09:16.100]  最經典的例子是什麼呢
[00:09:16.100 --> 00:09:19.100]  就是摩西帶領以色列人出埃及
[00:09:19.100 --> 00:09:22.100]  就是摩西帶領以色列人出埃及
[00:09:22.100 --> 00:09:25.100]  我們看到當以色列人進到紅海的時候
[00:09:25.100 --> 00:09:28.100]  當以色列人進入紅海的時候
[00:09:28.100 --> 00:09:29.100]  去到邊的那裡
[00:09:29.100 --> 00:09:31.100]  去到邊境的時候
[00:09:31.100 --> 00:09:35.100]  後面有埃及的追兵在追殺他們
[00:09:35.100 --> 00:09:38.100]  後面就有追兵來追殺他
[00:09:38.100 --> 00:09:40.100]  我們看到摩西只是舉起一個杖
[00:09:40.100 --> 00:09:43.100]  摩西只不過舉起一個杖
[00:09:43.100 --> 00:09:45.100]  紅海就有一分為二
[00:09:45.100 --> 00:09:47.100]  紅海就一分為二
[00:09:47.100 --> 00:09:51.100]  以色列人就從乾地跨過紅海
[00:09:51.100 --> 00:09:54.100]  以色列人就跨過紅海
[00:09:54.100 --> 00:09:56.100]  但後面的追兵又怎樣呢
[00:09:56.100 --> 00:09:58.100]  那後面的追兵又怎樣呢
[00:09:58.100 --> 00:10:00.100]  當以色列人過河了
[00:10:00.100 --> 00:10:03.100]  當以色列人都全部過海了
[00:10:03.100 --> 00:10:05.100]  紅海又合在一起了
[00:10:05.100 --> 00:10:07.100]  那紅海又自己的合起來
[00:10:07.100 --> 00:10:09.100]  所有埃及的兵丁都死了
[00:10:09.100 --> 00:10:12.100]  所有埃及的兵丁都死掉
[00:10:12.100 --> 00:10:14.100]  以至於當時的以色列人
[00:10:14.100 --> 00:10:18.100]  真是覺得不可思議的一件事
[00:10:18.100 --> 00:10:20.100]  當時的以色列人覺得
[00:10:20.100 --> 00:10:22.100]  真是不可思議的一件事
[00:10:22.100 --> 00:10:26.100]  他們稱歌頌神是一個戰士
[00:10:26.100 --> 00:10:29.100]  他歌頌神是一位戰士
[00:10:29.100 --> 00:10:32.100]  他知道他們的神就是一個耶和華
[00:10:32.100 --> 00:10:35.100]  他知道他們的神就是耶和華
[00:10:35.100 --> 00:10:37.100]  這是一個特殊的護理
[00:10:37.100 --> 00:10:39.100]  這是一個特殊的護理
[00:10:39.100 --> 00:10:41.100]  無論是一般護理也好
[00:10:41.100 --> 00:10:43.100]  特殊的護理也好
[00:10:43.100 --> 00:10:45.100]  不管是一般的護理也好
[00:10:45.100 --> 00:10:47.100]  特殊的護理也好
[00:10:47.100 --> 00:10:49.100]  其實這個神要我們明白
[00:10:49.100 --> 00:10:51.100]  祂掌管一切
[00:10:51.100 --> 00:10:52.100]  神是要我們明白
[00:10:52.100 --> 00:10:54.100]  祂是掌管一切的
[00:10:54.100 --> 00:10:59.100]  其實在我們所有的事物裡面
[00:10:59.100 --> 00:11:01.100]  在我們所有的事物裡面
[00:11:01.100 --> 00:11:03.100]  神都可以用不同的方式
[00:11:03.100 --> 00:11:05.100]  來實現祂的旨意
[00:11:05.100 --> 00:11:07.100]  神有祂不同的方式
[00:11:07.100 --> 00:11:09.100]  來實現祂的旨意
[00:11:09.100 --> 00:11:11.100]  來護理我們
[00:11:11.100 --> 00:11:14.100]  但是有些人就以為這樣做
[00:11:14.100 --> 00:11:15.100]  但是有些人就以為這樣做
[00:11:15.100 --> 00:11:17.100]  有些人以為是這樣做
[00:11:17.100 --> 00:11:18.100]  有些人以為是這樣做
[00:11:18.100 --> 00:11:22.100]  他以為可以抵擋神的計劃
[00:11:22.100 --> 00:11:24.100]  他以為可以抵擋神的計劃
[00:11:24.100 --> 00:11:25.100]  他以為可以抵擋神的計劃
[00:11:25.100 --> 00:11:27.100]  但是神就任由他這樣做
[00:11:27.100 --> 00:11:29.100]  但是神就任由他這樣做
[00:11:29.100 --> 00:11:30.100]  因為他這樣做
[00:11:30.100 --> 00:11:33.100]  反而成就了神的計劃
[00:11:33.100 --> 00:11:34.100]  因為他這樣做
[00:11:34.100 --> 00:11:36.100]  反而成就了神的計劃
[00:11:36.100 --> 00:11:37.100]  反而成就了神的計劃
[00:11:37.100 --> 00:11:43.100]  例如我們知道猶大出賣耶穌
[00:11:43.100 --> 00:11:43.100]  例如我們知道猶大出賣耶穌
[00:11:43.100 --> 00:11:46.100]  好像聖經裡面的猶大是出賣耶穌的
[00:11:46.100 --> 00:11:47.100]  好像聖經裡面的猶大是出賣耶穌的
[00:11:47.100 --> 00:11:50.100]  其實是魔鬼慫恿猶大出賣耶穌
[00:11:50.100 --> 00:11:54.100]  其實是魔鬼來慫恿猶大出賣耶穌
[00:11:54.100 --> 00:11:55.100]  其實是魔鬼來慫恿猶大出賣耶穌
[00:11:55.100 --> 00:11:56.100]  在最後的晚餐的時候
[00:11:56.100 --> 00:11:57.100]  在最後的晚餐的時候
[00:11:57.100 --> 00:11:58.100]  在最後的晚餐的時候
[00:11:58.100 --> 00:12:02.100]  當耶穌去沾餅給門徒吃的時候
[00:12:02.100 --> 00:12:07.100]  當耶穌去沾餅給門徒吃的時候
[00:12:07.100 --> 00:12:08.100]  耶穌說:有人出賣我
[00:12:08.100 --> 00:12:08.100]  耶穌說:有人出賣我
[00:12:08.100 --> 00:12:09.100]  耶穌說:有人出賣我
[00:12:09.100 --> 00:12:10.100]  耶穌說:有人出賣我
[00:12:10.100 --> 00:12:11.100]  耶穌說:有人出賣我
[00:12:11.100 --> 00:12:12.100]  每個人都問:是誰?
[00:12:12.100 --> 00:12:13.100]  每個人都問:是誰?
[00:12:13.100 --> 00:12:14.100]  每個人都問:是誰?
[00:12:14.100 --> 00:12:15.100]  每個人都問:是誰?
[00:12:15.100 --> 00:12:16.100]  每個人都問:是誰?
[00:12:16.100 --> 00:12:17.100]  每個人都問:是誰?
[00:12:17.100 --> 00:12:18.100]  每個人都問:是誰?
[00:12:18.100 --> 00:12:19.100]  但其實就是猶大
[00:12:19.100 --> 00:12:20.100]  但其實就是猶大
[00:12:20.100 --> 00:12:21.100]  但其實就是猶大
[00:12:21.100 --> 00:12:22.100]  但其實就是猶大
[00:12:22.100 --> 00:12:23.100]  在約翰福音怎麼描述這件事呢?
[00:12:23.100 --> 00:12:24.100]  在約翰福音怎麼描述這件事呢?
[00:12:24.100 --> 00:12:33.100]  在約翰福音怎麼描述這件事呢?
[00:12:33.100 --> 00:12:39.100]  即是表示撒旦要破壞主耶穌基督的救贖計劃
[00:12:39.100 --> 00:12:40.100]  即是表示撒旦要破壞主耶穌基督的救贖計劃
[00:12:40.100 --> 00:12:41.100]  即是表示撒旦要破壞主耶穌基督的救贖計劃
[00:12:41.100 --> 00:12:42.100]  即是表示撒旦要破壞主耶穌基督的救贖計劃
[00:12:42.100 --> 00:12:43.100]  即是表示撒旦要破壞主耶穌基督的救贖計劃
[00:12:43.100 --> 00:12:44.100]  即是表示撒旦要破壞主耶穌基督的救贖計劃
[00:12:44.100 --> 00:12:45.100]  即是表示撒旦要破壞主耶穌基督的救贖計劃
[00:12:45.100 --> 00:12:54.100]  即是表示撒旦要破壞主耶穌基督的救贖計劃
[00:12:54.100 --> 00:12:55.100]  即是表示撒旦要破壞主耶穌基督的救贖計劃
[00:12:55.100 --> 00:12:56.100]  即是表示撒旦要破壞主耶穌基督的救贖計劃
[00:12:56.100 --> 00:12:57.100]  即是表示撒旦要破壞主耶穌基督的救贖計劃
[00:12:57.100 --> 00:12:58.100]  即是表示撒旦要破壞主耶穌基督的救贖計劃
[00:12:58.100 --> 00:12:59.100]  即是表示撒旦要破壞主耶穌基督的救贖計劃
[00:12:59.100 --> 00:13:00.100]  即是表示撒旦要破壞主耶穌基督的救贖計劃
[00:13:00.100 --> 00:13:01.100]  即是表示撒旦要破壞主耶穌基督的救贖計劃
[00:13:01.100 --> 00:13:29.100]  即是表示撒旦要破壞主耶穌基督的救贖計劃
[00:13:31.100 --> 00:13:33.100]  即是表示撒旦要破壞主耶穌基督的救贖計劃
[00:13:33.100 --> 00:13:34.100]  即是表示撒旦要破壞主耶穌基督的救贖計劃
[00:13:34.100 --> 00:13:35.100]  即是表示撒旦要破壞主耶穌基督的救贖計劃
[00:13:35.100 --> 00:13:36.100]  即是表示撒旦要破壞主耶穌基督的救贖計劃
[00:13:36.100 --> 00:13:37.100]  即是表示撒旦要破壞主耶穌基督的救贖計劃
[00:13:37.100 --> 00:13:51.100]  即是表示撒旦要破壞主耶穌基督的救贖計劃
[00:14:01.100 --> 00:14:03.100]  即是表示撒旦要破壞主耶穌基督的救贖計劃
[00:14:03.100 --> 00:14:05.100]  即是表示撒旦要破壞主耶穌基督的救贖計劃
[00:14:05.100 --> 00:14:07.100]  即是表示撒旦要破壞主耶穌基督的救贖計劃
[00:14:07.100 --> 00:14:09.100]  即是表示撒旦要破壞主耶穌基督的救贖計劃
[00:14:09.100 --> 00:14:11.100]  即是表示撒旦要破壞主耶穌基督的救贖計劃
[00:14:11.100 --> 00:14:13.100]  即是表示撒旦要破壞主耶穌基督的救贖計劃
[00:14:13.100 --> 00:14:15.100]  即是表示撒旦要破壞主耶穌基督的救贖計劃
[00:14:15.100 --> 00:14:17.100]  即是表示撒旦要破壞主耶穌基督的救贖計劃
[00:14:17.100 --> 00:14:37.100]  即是表示撒旦要破壞主耶穌基督的救贖計劃
[00:14:47.100 --> 00:14:51.100]  但是我們看到當在公元後二百多年的時候
[00:14:51.100 --> 00:14:53.100]  當一個羅馬皇帝信了耶穌
[00:14:53.100 --> 00:14:55.100]  當公元二百多年的時候
[00:14:55.100 --> 00:14:57.100]  當一個羅馬皇帝信了耶穌
[00:14:57.100 --> 00:14:59.100]  當一個羅馬皇帝信了耶穌
[00:14:59.100 --> 00:15:01.100]  他叫做漢斯坦丁大帝
[00:15:01.100 --> 00:15:03.100]  他叫做漢斯坦丁大帝
[00:15:03.100 --> 00:15:05.100]  叫做漢斯坦丁大帝
[00:15:05.100 --> 00:15:07.100]  叫做漢斯坦丁大帝
[00:15:07.100 --> 00:15:09.100]  他就信了耶穌
[00:15:09.100 --> 00:15:11.100]  他就信了耶穌
[00:15:11.100 --> 00:15:13.100]  他信了耶穌的時候就改變了整個基督教的情況
[00:15:13.100 --> 00:15:15.100]  他信了耶穌的時候就改變了整個基督教的情況
[00:15:15.100 --> 00:15:17.100]  他信了耶穌的時候就改變了整個基督教的情況
[00:15:17.100 --> 00:15:19.100]  他信了耶穌的時候就改變了整個基督教的情況
[00:15:19.100 --> 00:15:21.100]  因為後來羅馬帝國以基督教作為國教
[00:15:21.100 --> 00:15:23.100]  因為後來羅馬帝國以基督教作為國教
[00:15:23.100 --> 00:15:25.100]  因為後來羅馬帝國以基督教作為國教
[00:15:25.100 --> 00:15:27.100]  他們羅馬帝國就以基督教為國教
[00:15:27.100 --> 00:15:29.100]  他們羅馬帝國就以基督教為國教
[00:15:29.100 --> 00:15:31.100]  我們看到基督徒初期受到逼迫
[00:15:31.100 --> 00:15:33.100]  我們看到基督徒初期受到逼迫
[00:15:33.100 --> 00:15:35.100]  初期的基督徒是受到逼迫
[00:15:35.100 --> 00:15:37.100]  初期的基督徒是受到逼迫
[00:15:37.100 --> 00:15:39.100]  但是神有看顧
[00:15:39.100 --> 00:15:41.100]  可是神真的有看顧他們
[00:15:41.100 --> 00:15:45.100]  在逼迫的過程裡面
[00:15:45.100 --> 00:15:47.100]  基督徒蒙保守
[00:15:47.100 --> 00:15:49.100]  基督徒是蒙保守的
[00:15:49.100 --> 00:15:51.100]  教會也得到擴展
[00:15:51.100 --> 00:15:53.100]  教會也得到擴展
[00:15:53.100 --> 00:15:55.100]  所以在詩篇33篇18節說
[00:15:55.100 --> 00:15:57.100]  所以在詩篇33篇18節說
[00:15:57.100 --> 00:15:59.100]  詩篇33篇18節說
[00:15:59.100 --> 00:16:01.100]  耶和華的眼目看顧敬畏他的人
[00:16:01.100 --> 00:16:03.100]  耶和華的眼目看顧敬畏他的人
[00:16:03.100 --> 00:16:05.100]  耶和華的眼目看顧敬畏他的人
[00:16:05.100 --> 00:16:07.100]  和仰望他慈愛的人
[00:16:07.100 --> 00:16:09.100]  和仰望他慈愛的人
[00:16:09.100 --> 00:16:11.100]  和仰望他慈愛的人
[00:16:11.100 --> 00:16:13.100]  和仰望他慈愛的人
[00:16:13.100 --> 00:16:15.100]  從詩篇的詩人說
[00:16:15.100 --> 00:16:17.100]  從詩篇的詩人說
[00:16:17.100 --> 00:16:19.100]  是敬畏神和仰望神慈愛的人
[00:16:19.100 --> 00:16:21.100]  是敬畏神和仰望神慈愛的人
[00:16:21.100 --> 00:16:23.100]  是敬畏神和仰望神慈愛的人
[00:16:23.100 --> 00:16:25.100]  是敬畏神和仰望神慈愛的人
[00:16:25.100 --> 00:16:27.100]  是敬畏神和仰望神慈愛的人
[00:16:27.100 --> 00:16:29.100]  是敬畏神和仰望神慈愛的人
[00:16:29.100 --> 00:16:31.100]  其實都是神所揀選的
[00:16:31.100 --> 00:16:33.100]  其實都是神所揀選的
[00:16:33.100 --> 00:16:35.100]  今天表示我們每個基督徒都是蒙神揀選
[00:16:35.100 --> 00:16:37.100]  今天表示我們每個基督徒都是蒙神揀選
[00:16:37.100 --> 00:16:39.100]  今天表示我們每個基督徒都是蒙神揀選
[00:16:39.100 --> 00:16:41.100]  今天表示我們每個基督徒都是蒙神揀選
[00:16:41.100 --> 00:16:43.100]  今天表示我們每個基督徒都是蒙神揀選
[00:16:43.100 --> 00:16:45.100]  今天表示我們每個基督徒都是蒙神揀選
[00:16:45.100 --> 00:16:47.100]  今天表示我們每個基督徒都是蒙神揀選
[00:16:47.100 --> 00:16:49.100]  今天表示我們每個基督徒都是蒙神揀選
