
[00:00:00.000 --> 00:00:06.000]  感謝主能夠在今天可以來到我們中間來分享
[00:05:46.000 --> 00:05:50.000]  讓我們在很多方面得到這個產業
[00:05:50.000 --> 00:05:52.000]  特別信仰的產業
[00:05:52.000 --> 00:05:55.000]  所以我可以思想
[00:05:55.000 --> 00:05:57.000]  當我想象的時候
[00:05:57.000 --> 00:06:00.000]  在他的追思禮拜那一天
[00:06:00.000 --> 00:06:03.000]  在彰化基督長老會的一個禮拜堂
[00:06:03.000 --> 00:06:07.000]  我想到我的祖母大概35歲
[00:06:07.000 --> 00:06:10.000]  七個孩子抱一個牽一個
[00:06:11.000 --> 00:06:13.000]  然後爲七個孤兒
[00:06:13.000 --> 00:06:15.000]  一個寡婦帶一個七個孤兒
[00:06:15.000 --> 00:06:20.000]  但是神說我是眷顧孤兒寡婦的神
[00:06:20.000 --> 00:06:25.000]  所以在最艱苦的時候
[00:06:25.000 --> 00:06:27.000]  最艱難的時候
[00:06:27.000 --> 00:06:30.000]  我爸爸老二
[00:06:30.000 --> 00:06:32.000]  他哥哥老大老三
[00:06:32.000 --> 00:06:35.000]  三個人都是小學畢業
[00:06:35.000 --> 00:06:37.000]  但是神是他的父
[00:06:37.000 --> 00:06:38.000]  天父
[00:06:39.000 --> 00:06:41.000]  還有一個屬齡的父親
[00:06:41.000 --> 00:06:43.000]  就是彰化基督教醫院的院長
[00:06:43.000 --> 00:06:44.000]  英國那個藍醫生
[00:06:44.000 --> 00:06:48.000]  所以在他旁邊就學習
[00:06:48.000 --> 00:06:51.000]  所以他們三個後來一生做醫生
[00:06:51.000 --> 00:06:53.000]  我爸爸做醫生
[00:06:53.000 --> 00:06:55.000]  哥哥還有弟弟做醫生
[00:06:55.000 --> 00:06:57.000]  第四個就做牧師
[00:06:57.000 --> 00:07:03.000]  第六個就是周迅章的祖父
[00:07:03.000 --> 00:07:06.000]  他也是做醫生
[00:07:06.000 --> 00:07:07.000]  他是醫學院畢業
[00:07:08.000 --> 00:07:10.000]  我提這個只要說是
[00:07:10.000 --> 00:07:14.000]  我們看見神教導我祖父
[00:07:14.000 --> 00:07:16.000]  天父教導祖父
[00:07:16.000 --> 00:07:19.000]  這些事情成爲我們屬齡的產業
[00:07:19.000 --> 00:07:22.000]  我想現在談到我的父親
[00:07:22.000 --> 00:07:24.000]  我的父親叫周彥祿
[00:07:24.000 --> 00:07:25.000]  他是老二
[00:07:25.000 --> 00:07:30.000]  是 我們雖然我的祖父姓於
[00:07:30.000 --> 00:07:32.000]  而我爸爸也是
[00:07:32.000 --> 00:07:34.000]  生了我們七個兄弟姐妹
[00:07:34.000 --> 00:07:35.000]  我是第五
[00:07:35.000 --> 00:07:36.000]  男的第五
[00:07:36.000 --> 00:07:37.000]  一個姐姐一個妹妹
[00:07:37.000 --> 00:07:38.000]  我們也是七個
[00:07:38.000 --> 00:07:42.000]  是有屬齡的產業
[00:07:42.000 --> 00:07:44.000]  但是不一定得到這個屬齡的產業
[00:07:44.000 --> 00:07:48.000]  朱簡牧師有人跟別人說
[00:07:48.000 --> 00:07:49.000]  他是周牧師
[00:07:49.000 --> 00:07:51.000]  他是異人的後裔
[00:07:51.000 --> 00:07:53.000]  百毒不侵
[00:07:53.000 --> 00:07:57.000]  但是我其實一直到我高中畢業
[00:07:57.000 --> 00:07:59.000]  我是異人的後裔
[00:07:59.000 --> 00:08:01.000]  是百恩不盡
[00:08:01.000 --> 00:08:03.000]  就在教會里面混
[00:08:03.000 --> 00:08:05.000]  跟恩典都聽過了
[00:08:05.000 --> 00:08:07.000]  但是進不去裏面在這裏
[00:08:07.000 --> 00:08:10.000]  一直到我高中畢業
[00:08:10.000 --> 00:08:12.000]  而我感謝神
[00:08:12.000 --> 00:08:14.000]  我有一個禱告的父親
[00:08:14.000 --> 00:08:16.000]  我特別今天早晨
[00:08:16.000 --> 00:08:18.000]  在旅館醒過來的時候
[00:08:18.000 --> 00:08:20.000]  我想到我父親不是禱告
[00:08:20.000 --> 00:08:22.000]  是流淚禱告的父親
[00:08:22.000 --> 00:08:23.000]  因爲這個孩子
[00:08:23.000 --> 00:08:26.000]  我是沒有希望了
[00:08:26.000 --> 00:08:27.000]  老是覺得
[00:08:27.000 --> 00:08:29.000]  沒有人看見我有希望
[00:08:29.000 --> 00:08:32.000]  但是他就是禱告
[00:08:33.000 --> 00:08:35.000]  繼續地禱告
[00:08:35.000 --> 00:08:36.000]  以至於感謝神
[00:08:36.000 --> 00:08:39.000]  我們七個兄弟承接
[00:08:39.000 --> 00:08:41.000]  我祖父屬齡的產業
[00:08:41.000 --> 00:08:43.000]  成爲神的兒女
[00:08:43.000 --> 00:08:46.000]  而且不但這樣
[00:08:46.000 --> 00:08:47.000]  也因爲這樣的禱告
[00:08:47.000 --> 00:08:49.000]  我們也在神的面前
[00:08:49.000 --> 00:08:53.000]  所以我的大哥
[00:08:53.000 --> 00:08:55.000]  他九十四歲
[00:08:55.000 --> 00:08:56.000]  現在在新加坡
[00:08:56.000 --> 00:08:58.000]  還在給人開刀
[00:08:58.000 --> 00:08:59.000]  前不久回來說
[00:08:59.000 --> 00:09:00.000]  他要趕回去
[00:09:00.000 --> 00:09:01.000]  因爲馬來西亞
[00:09:01.000 --> 00:09:03.000]  有一些病人要來開刀
[00:09:03.000 --> 00:09:06.000]  美國還派人去訪問他
[00:09:06.000 --> 00:09:09.000]  說爲什麼這樣老還在開刀
[00:09:09.000 --> 00:09:13.000]  而且還參加網球比賽
[00:09:13.000 --> 00:09:16.000]  前兩三年都是拿第三名
[00:09:16.000 --> 00:09:20.000]  但是第一年是靠兒子
[00:09:20.000 --> 00:09:21.000]  宣教士的兒子
[00:09:21.000 --> 00:09:23.000]  從非洲回來陪他
[00:09:23.000 --> 00:09:24.000]  然後拿了第三名
[00:09:24.000 --> 00:09:27.000]  第二年靠孫子
[00:09:27.000 --> 00:09:29.000]  另外一個孫子
[00:09:29.000 --> 00:09:30.000]  所以拿了第三名
[00:09:30.000 --> 00:09:32.000]  今年看小孫子
[00:09:32.000 --> 00:09:34.000]  也拿了第三名
[00:09:34.000 --> 00:09:39.000]  而我另外
[00:09:39.000 --> 00:09:40.000]  我的二哥是牧師
[00:09:40.000 --> 00:09:42.000]  三哥是牧師
[00:09:42.000 --> 00:09:45.000]  第四個哥哥做企業的
[00:09:45.000 --> 00:09:46.000]  他周神安
[00:09:46.000 --> 00:09:49.000]  也是做Good TV的董事長
[00:09:49.000 --> 00:09:52.000]  就是一段做好幾年的董事長
[00:09:52.000 --> 00:09:53.000]  我是第五
[00:09:53.000 --> 00:09:55.000]  我聽這個就說
[00:09:55.000 --> 00:09:56.000]  我姐姐
[00:09:56.000 --> 00:09:59.000]  在新加坡那邊的教會做長老
[00:09:59.000 --> 00:10:01.000]  雖然現在八十五歲
[00:10:01.000 --> 00:10:02.000]  喜聖
[00:10:02.000 --> 00:10:03.000]  但是這幾個月
[00:10:03.000 --> 00:10:07.000]  都在臺灣各地巡迴短宣
[00:10:07.000 --> 00:10:09.000]  我的妹妹是
[00:10:09.000 --> 00:10:11.000]  在魏克裏夫
[00:10:11.000 --> 00:10:14.000]  聖經翻譯的機構
[00:10:14.000 --> 00:10:16.000]  她們一輩子在那裏
[00:10:16.000 --> 00:10:19.000]  幫助做聖經的翻譯
[00:10:19.000 --> 00:10:20.000]  我想這個是什麼
[00:10:20.000 --> 00:10:24.000]  這是神示下來的產業
[00:10:24.000 --> 00:10:29.000]  神要用我們的雅各
[00:10:29.000 --> 00:10:30.000]  這裏聖經說
[00:10:30.000 --> 00:10:32.000]  你主雅各的產業來養育你
[00:10:32.000 --> 00:10:34.000]  感謝神用我祖父
[00:10:34.000 --> 00:10:36.000]  周兄的屬靈的產業
[00:10:36.000 --> 00:10:39.000]  養育我爸爸他們七個兄弟
[00:10:39.000 --> 00:10:42.000]  而我爸爸也是用屬靈的這個產業
[00:10:42.000 --> 00:10:46.000]  養育我們七個兄弟姐妹
[00:10:46.000 --> 00:10:48.000]  而我在這裏也特別感謝神
[00:10:48.000 --> 00:10:50.000]  就是我父親是一個禱告的父親
[00:10:50.000 --> 00:10:52.000]  不算是一個禱告的父親
[00:10:52.000 --> 00:10:55.000]  而且是願意把兒女獻上的父親
[00:10:55.000 --> 00:10:56.000]  不但兒女獻上
[00:10:56.000 --> 00:11:00.000]  他最後留下來的遺言
[00:11:00.000 --> 00:11:01.000]  他對我大哥
[00:11:01.000 --> 00:11:04.000]  他在聖地雅各要過世之前
[00:11:04.000 --> 00:11:05.000]  跟我大哥說
[00:11:05.000 --> 00:11:09.000]  做一個敬錢的人
[00:11:09.000 --> 00:11:14.000]  在他結婚六十週年的時候
[00:11:14.000 --> 00:11:15.000]  我媽媽過世
[00:11:15.000 --> 00:11:16.000]  在五十週年的時候
[00:11:16.000 --> 00:11:19.000]  我們教會弟兄會問他說
[00:11:19.000 --> 00:11:23.000]  你美滿婚姻的祕訣是什麼
[00:11:23.000 --> 00:11:27.000]  他說扭撥讓步
[00:11:27.000 --> 00:11:32.000]  所以我也承接這個產業
[00:11:32.000 --> 00:11:34.000]  我結婚五十一年
[00:11:34.000 --> 00:11:38.000]  周師母說過去都是我先道歉的
[00:11:38.000 --> 00:11:40.000]  不管對錯我先道歉
[00:11:40.000 --> 00:11:43.000]  周師母大概半年前說
[00:11:43.000 --> 00:11:45.000]  她覺得神光照她
[00:11:45.000 --> 00:11:47.000]  她覺得她對我太兇了
[00:11:47.000 --> 00:11:49.000]  然後向我道歉
[00:11:49.000 --> 00:11:54.000]  我說你良心發現了
[00:11:54.000 --> 00:11:55.000]  我感謝神
[00:11:55.000 --> 00:11:58.000]  這些都是神教導父親
[00:11:58.000 --> 00:12:00.000]  教導祖父的事情
[00:12:00.000 --> 00:12:03.000]  而且成爲我們的產業
[00:12:03.000 --> 00:12:04.000]  我想最後這一段
[00:12:04.000 --> 00:12:05.000]  我還要提到說
[00:12:05.000 --> 00:12:08.000]  感謝神神讓我
[00:12:08.000 --> 00:12:10.000]  能夠有兩個孩子
[00:12:10.000 --> 00:12:13.000]  周迅光 周迅徵
[00:12:13.000 --> 00:12:17.000]  而我們真的不知道怎麼樣做父親
[00:12:17.000 --> 00:12:21.000]  而在很挫折的時候
[00:12:21.000 --> 00:12:25.000]  等一下週迅光會分享的時候
[00:12:25.000 --> 00:12:28.000]  他從美國回到臺灣的時候
[00:12:28.000 --> 00:12:30.000]  我不知道他
[00:12:30.000 --> 00:12:31.000]  我很難過
[00:12:31.000 --> 00:12:33.000]  因爲他在逃避父母
[00:12:33.000 --> 00:12:36.000]  逃避神 逃避教會
[00:12:36.000 --> 00:12:38.000]  而在這樣的逃避裏面
[00:12:38.000 --> 00:12:39.000]  我禱告
[00:12:39.000 --> 00:12:41.000]  甚至真的流淚禱告
[00:12:41.000 --> 00:12:44.000]  但是感覺沒有希望
[00:12:44.000 --> 00:12:46.000]  他那時候有幾年
[00:12:46.000 --> 00:12:47.000]  看見我的眼光
[00:12:47.000 --> 00:12:51.000]  充滿絕望的眼神
[00:12:51.000 --> 00:12:52.000]  但是感謝神
[00:12:52.000 --> 00:12:55.000]  有一天當週師母禱告的時候
[00:12:55.000 --> 00:12:56.000]  神對周師母說
[00:12:56.000 --> 00:12:58.000]  我要使用你的兒子
[00:12:58.000 --> 00:13:05.000]  超過他的父親
[00:13:05.000 --> 00:13:06.000]  也感謝神
[00:13:06.000 --> 00:13:10.000]  讓我開始學習怎麼樣做父親
[00:13:10.000 --> 00:13:13.000]  學習怎麼樣做屬靈的父親
[00:13:13.000 --> 00:13:15.000]  而在這個整個過程裏面
[00:13:15.000 --> 00:13:16.000]  看見神
[00:13:16.000 --> 00:13:19.000]  特別在過去這二十年
[00:13:19.000 --> 00:13:20.000]  不但在教會里面
[00:13:20.000 --> 00:13:23.000]  而且在神的國度裏面
[00:13:23.000 --> 00:13:26.000]  慢慢學習怎麼樣一個爲父的心
[00:13:26.000 --> 00:13:28.000]  在我七十歲
[00:13:28.000 --> 00:13:31.000]  交棒給歐牧師的時候
[00:13:31.000 --> 00:13:33.000]  差不多兩三年
[00:13:33.000 --> 00:13:35.000]  我每一天早上起來
[00:13:35.000 --> 00:13:36.000]  默想一截身經
[00:13:36.000 --> 00:13:38.000]  同樣一截身經
[00:13:38.000 --> 00:13:41.000]  爲父的心轉向兒女
[00:13:41.000 --> 00:13:44.000]  兒女的心轉向父親
[00:13:44.000 --> 00:13:45.000]  我對神說
[00:13:45.000 --> 00:13:46.000]  神啊 請你教我
[00:13:46.000 --> 00:13:48.000]  怎麼樣有一個爲父的心
[00:13:48.000 --> 00:13:51.000]  怎樣轉
[00:13:51.000 --> 00:13:53.000]  應該怎麼樣轉
[00:13:53.000 --> 00:13:55.000]  轉向哪一些兒女
[00:13:55.000 --> 00:13:58.000]  我覺得每一天神都教導
[00:13:58.000 --> 00:14:00.000]  我怎麼樣做父親
[00:14:00.000 --> 00:14:03.000]  怎麼樣做屬靈的父親
[00:14:03.000 --> 00:14:07.000]  我想神真的是
[00:14:07.000 --> 00:14:09.000]  我想最後我要提一下
[00:14:09.000 --> 00:14:12.000]  這一次
[00:14:12.000 --> 00:14:14.000]  現在是這一次出來
[00:14:14.000 --> 00:14:16.000]  跟周星光一起出來
[00:14:16.000 --> 00:14:19.000]  他說他這一次要教我一件事
[00:14:19.000 --> 00:14:21.000]  教我怎麼樣
[00:14:21.000 --> 00:14:23.000]  因爲我
[00:14:23.000 --> 00:14:24.000]  他們兩個孩子
[00:14:24.000 --> 00:14:26.000]  我一輩子沒有爲他們換過尿片
[00:14:26.000 --> 00:14:27.000]  所以他說
[00:14:27.000 --> 00:14:28.000]  這一次要教我怎麼樣
[00:14:28.000 --> 00:14:30.000]  爲他的女兒換尿片
[00:14:30.000 --> 00:14:32.000]  我沒有爲他們洗過澡
[00:14:32.000 --> 00:14:33.000]  所以要教我怎麼樣
[00:14:33.000 --> 00:14:35.000]  爲他的女兒洗澡
[00:14:35.000 --> 00:14:41.000]  所以我下面就把時間交給他
[00:14:41.000 --> 00:14:44.000]  各位流雲姐妹平安
[00:14:44.000 --> 00:14:50.000]  怎麼跟上一堂的結尾不太一樣
[00:14:50.000 --> 00:14:53.000]  很高興謝謝鍾物師
[00:14:53.000 --> 00:14:54.000]  能夠讓我有這個時間
[00:14:54.000 --> 00:14:57.000]  能夠跟他一起來分享
[00:14:57.000 --> 00:14:59.000]  讓我有這個機會
[00:14:59.000 --> 00:15:01.000]  因爲我的腳踝受傷了
[00:15:01.000 --> 00:15:03.000]  所以我可以坐着分享嗎
[00:15:03.000 --> 00:15:05.000]  謝謝
[00:15:05.000 --> 00:15:08.000]  感謝大家的愛
[00:15:08.000 --> 00:15:09.000]  我要分享之前
[00:15:09.000 --> 00:15:12.000]  我想要先跟大家分享一些
[00:15:12.000 --> 00:15:14.000]  我們有帶來一些屬齡的書籍
[00:15:14.000 --> 00:15:15.000]  特別是這兩年
[00:15:15.000 --> 00:15:16.000]  在疫情的當中
[00:15:16.000 --> 00:15:18.000]  我們也沒有辦法來
[00:15:18.000 --> 00:15:20.000]  很多地方也沒有辦法回臺灣
[00:15:20.000 --> 00:15:22.000]  我們ASIA of AGEES出了一些
[00:15:22.000 --> 00:15:23.000]  屬齡的書籍
[00:15:23.000 --> 00:15:25.000]  所以如果你有興趣的話
[00:15:25.000 --> 00:15:26.000]  他們是告訴我說
[00:15:26.000 --> 00:15:27.000]  有些已經賣完了
[00:15:27.000 --> 00:15:29.000]  所以就是提醒我們
[00:15:29.000 --> 00:15:30.000]  以後如果可以的話
[00:15:30.000 --> 00:15:32.000]  參加第一堂的崇拜會比較好
[00:15:32.000 --> 00:15:34.000]  所以就是已經賣完了
[00:15:34.000 --> 00:15:35.000]  所以如果你想要購買的話
[00:15:35.000 --> 00:15:38.000]  就是也可以到書房去預購
[00:15:38.000 --> 00:15:39.000]  這樣子訂購
[00:15:39.000 --> 00:15:41.000]  另外我也跟大家分享
[00:15:41.000 --> 00:15:43.000]  就是我們在疫情的這三年
[00:15:43.000 --> 00:15:45.000]  我們也發展了這個
[00:15:45.000 --> 00:15:47.000]  天國文化的線上學院
[00:15:47.000 --> 00:15:49.000]  就是無論在哪一個地方
[00:15:49.000 --> 00:15:50.000]  都可以接受天國文化
[00:15:50.000 --> 00:15:51.000]  這樣子的裝備
[00:15:51.000 --> 00:15:52.000]  有一年級的課程
[00:15:52.000 --> 00:15:53.000]  也有二年級的課程
[00:15:53.000 --> 00:15:55.000]  所以如果你有興趣的話
[00:15:55.000 --> 00:15:58.000]  你可以谷歌天國文化線上學院
[00:15:58.000 --> 00:15:59.000]  可以更多的瞭解
[00:15:59.000 --> 00:16:01.000]  這個學院所在傳遞
[00:16:01.000 --> 00:16:03.000]  所在裝備弟兄姐妹的是什麼
[00:16:03.000 --> 00:16:06.000]  還有什麼要報告
[00:16:06.000 --> 00:16:07.000]  對 還有另外一個
[00:16:07.000 --> 00:16:08.000]  我們三月的時候
[00:16:08.000 --> 00:16:09.000]  我們會辦一個
[00:16:09.000 --> 00:16:11.000]  跟伯特利教會一起合作
[00:16:11.000 --> 00:16:14.000]  辦一個叫做情感整權的一個特會
[00:16:14.000 --> 00:16:16.000]  當然是可以在線上參加的
[00:16:16.000 --> 00:16:17.000]  我知道可能那個時候
[00:16:17.000 --> 00:16:18.000]  也沒有辦法回到臺灣
[00:16:18.000 --> 00:16:19.000]  所以如果在線上
[00:16:19.000 --> 00:16:21.000]  你對這個主題
[00:16:21.000 --> 00:16:23.000]  對於你的情感
[00:16:23.000 --> 00:16:25.000]  你的權人整權的這個部分
[00:16:25.000 --> 00:16:27.000]  你也有這樣子的負擔
[00:16:27.000 --> 00:16:28.000]  希望一起來接受
[00:16:28.000 --> 00:16:29.000]  這樣子的裝備的話
[00:16:29.000 --> 00:16:31.000]  我會辦這個情感整權的研習會
[00:16:31.000 --> 00:16:33.000]  在三月二十一號到二十三號
[00:16:33.000 --> 00:16:34.000]  所以你也可以在線上
[00:16:34.000 --> 00:16:36.000]  可以報名來參加
[00:16:36.000 --> 00:16:38.000]  好 那我要繼續來分享
[00:16:38.000 --> 00:16:40.000]  天父教我的事情
[00:16:40.000 --> 00:16:43.000]  因爲我也纔剛做父親了嘛
[00:16:43.000 --> 00:16:45.000]  所以天父教一個父親的事情是什麼
[00:16:45.000 --> 00:16:47.000]  我分享第一點就是
[00:16:47.000 --> 00:16:49.000]  天父破框的禮物
[00:16:49.000 --> 00:16:50.000]  天父破框的禮物
[00:16:50.000 --> 00:16:52.000]  我們先來讀雅各書
[00:16:52.000 --> 00:16:53.000]  第一章十六到十七節
[00:16:53.000 --> 00:16:54.000]  我們先來讀
[00:16:54.000 --> 00:16:56.000]  請我親愛的弟兄們
[00:16:56.000 --> 00:16:57.000]  不要看錯了
[00:16:57.000 --> 00:16:59.000]  各樣美好的賞賜
[00:16:59.000 --> 00:17:01.000]  各樣完備的恩賜
[00:17:01.000 --> 00:17:02.000]  都是從上面
[00:17:02.000 --> 00:17:05.000]  從重光之父降下來的
[00:17:05.000 --> 00:17:07.000]  它本身並沒有改變
[00:17:07.000 --> 00:17:09.000]  也沒有轉動的因子
[00:17:09.000 --> 00:17:10.000]  你知道很多的時候
[00:17:10.000 --> 00:17:12.000]  我們基督徒對於神的形象
[00:17:12.000 --> 00:17:14.000]  對於復興轉化
[00:17:14.000 --> 00:17:16.000]  對於神的國神的義
[00:17:16.000 --> 00:17:18.000]  我們都有太多的標準答案
[00:17:18.000 --> 00:17:21.000]  於是在不知不覺的當中呢
[00:17:21.000 --> 00:17:23.000]  我們就變成一羣很老臣
[00:17:23.000 --> 00:17:24.000]  很宗教
[00:17:24.000 --> 00:17:26.000]  有些時候變得很世宮導向
[00:17:26.000 --> 00:17:28.000]  目標導向的基督徒
[00:17:28.000 --> 00:17:29.000]  不要誤會我的意思
[00:17:29.000 --> 00:17:31.000]  我不是說復興建造教會
[00:17:31.000 --> 00:17:32.000]  我不是說神的國
[00:17:32.000 --> 00:17:34.000]  跟普世宣教不重要
[00:17:34.000 --> 00:17:36.000]  但是我有些時候會想說
[00:17:36.000 --> 00:17:39.000]  天父他會不會也關心
[00:17:39.000 --> 00:17:42.000]  他兒女的夢想跟渴望
[00:17:42.000 --> 00:17:43.000]  是否可以成就
[00:17:43.000 --> 00:17:45.000]  因爲我們常在教會里面講
[00:17:45.000 --> 00:17:46.000]  He is good
[00:17:46.000 --> 00:17:47.000]  God is good
[00:17:47.000 --> 00:17:48.000]  He is a good father
[00:17:48.000 --> 00:17:50.000]  他是那位良善的天父
[00:17:50.000 --> 00:17:51.000]  我很喜歡畢章子的牧師
[00:17:51.000 --> 00:17:52.000]  他說一句話
[00:17:52.000 --> 00:17:54.000]  他說神比我們想象的
[00:17:54.000 --> 00:17:56.000]  都還要來得更好
[00:17:56.000 --> 00:17:59.000]  He is better than we think
[00:17:59.000 --> 00:18:00.000]  他比我們想象的
[00:18:00.000 --> 00:18:02.000]  都還要來得更好
[00:18:02.000 --> 00:18:03.000]  在有一年
