
[00:00:00.000 --> 00:00:03.600]  有弟兄姊妹在現場一齊崇拜
[00:02:29.800 --> 00:02:34.400]  如果要你知道人子在地上是有「赦罪」的權柄
[00:02:34.400 --> 00:02:37.200]  那就不如做一件難的事
[00:02:37.200 --> 00:02:40.000]  叫坦子「你起來,走吧」
[00:02:40.000 --> 00:02:43.600]  「拿你的床塔回家去吧」
[00:02:43.600 --> 00:02:47.400]  我這次在想像如果我們去醫治坦子
[00:02:47.400 --> 00:02:49.000]  如果醫得到
[00:02:49.000 --> 00:02:54.000]  我最多會叫他「你撿一支拐杖拿著走吧」
[00:02:54.000 --> 00:02:58.000]  就斷斷不會不單單不用拿拐杖
[00:02:58.000 --> 00:03:00.000]  還可以負重
[00:03:00.000 --> 00:03:02.600]  拿床塔回家
[00:03:02.600 --> 00:03:06.800]  未必是我們那些彈弓藏玉那麼重的
[00:03:06.800 --> 00:03:10.600]  不過總之就是一件很神奇的事
[00:03:10.600 --> 00:03:15.400]  由癱瘓變成可以負重拿東西走
[00:03:15.400 --> 00:03:19.200]  就耶穌口講的承諾
[00:03:19.200 --> 00:03:21.600]  如果這麼難的一件事
[00:03:21.600 --> 00:03:23.400]  耶穌都做得到
[00:03:23.400 --> 00:03:25.400]  於是主耶穌就鼓勵我們
[00:03:25.400 --> 00:03:30.400]  相信祂那個口頭的承諾
[00:03:30.400 --> 00:03:34.400]  背後講的「罪得赦免」的事實
[00:03:34.400 --> 00:03:38.400]  是必定會兌現的
[00:03:40.600 --> 00:03:43.600]  獅使約翰比起任何人
[00:03:43.600 --> 00:03:48.800]  都更加早認出耶穌是誰
[00:03:48.800 --> 00:03:51.600]  他知道耶穌來到這個世界
[00:03:51.600 --> 00:03:56.400]  是要表達「罪得赦免」這個承諾
[00:03:56.400 --> 00:03:57.800]  是會落實的
[00:03:57.800 --> 00:04:02.000]  神要用耶穌成為「罪得赦免」這件事
[00:04:02.000 --> 00:04:05.800]  可以臨到眾人的一個渠道
[00:04:05.800 --> 00:04:08.600]  不知道是不是他們惜於微事
[00:04:08.600 --> 00:04:12.200]  你記得他們有多微的時候見過面
[00:04:12.200 --> 00:04:13.600]  或者碰到過
[00:04:13.600 --> 00:04:16.000]  就是當他們各自
[00:04:16.000 --> 00:04:17.800]  獅使約翰和主耶穌
[00:04:17.800 --> 00:04:21.200]  都還在媽媽的肚子裡的時候
[00:04:21.200 --> 00:04:23.000]  他們已經相遇過了
[00:04:23.000 --> 00:04:24.400]  路加福音的說法
[00:04:24.400 --> 00:04:27.400]  兩個的媽媽是親戚
[00:04:27.400 --> 00:04:32.000]  於是乎有機會在大家
[00:04:32.000 --> 00:04:34.800]  還懷胎十月之中的時候
[00:04:34.800 --> 00:04:37.200]  有互相見面的時間
[00:04:37.200 --> 00:04:40.400]  路加福音說他們是親戚
[00:04:40.400 --> 00:04:41.600]  就沒有說是甚麼親戚
[00:04:41.600 --> 00:04:43.800]  不過你都明白
[00:04:43.800 --> 00:04:45.400]  雖然是親戚
[00:04:45.400 --> 00:04:47.400]  未出世見過面
[00:04:47.400 --> 00:04:48.800]  未出世不會見到面
[00:04:48.800 --> 00:04:51.200]  總之未出世同層出現過
[00:04:51.200 --> 00:04:56.200]  但是很可能長大了是不認得對方的
[00:04:56.200 --> 00:04:59.200]  我不知道你有沒有這樣的經驗
[00:04:59.200 --> 00:05:02.600]  不要說幾十年沒見的親戚
[00:05:02.600 --> 00:05:04.600]  十多年沒見的親戚
[00:05:04.600 --> 00:05:07.600]  你肥成這樣嗎?
[00:05:07.600 --> 00:05:09.000]  你巢成這樣嗎?
[00:05:09.000 --> 00:05:10.400]  或者你靚成這樣嗎?
[00:05:10.400 --> 00:05:11.200]  都不一定的
[00:05:11.200 --> 00:05:14.200]  總之就很可能認不到了
[00:05:14.200 --> 00:05:19.400]  但是獅使約翰不單止認到耶穌的身份
[00:05:19.400 --> 00:05:23.600]  約瑟和瑪利亞的其他的子女
[00:05:23.600 --> 00:05:26.600]  姑且叫做耶穌的其他弟弟妹妹
[00:05:26.600 --> 00:05:32.600]  但是反而不是很早就去認出耶穌的身份
[00:05:32.600 --> 00:05:35.400]  所以獅使約翰的見證
[00:05:35.400 --> 00:05:39.200]  仍然是很難能可貴的
[00:05:39.200 --> 00:05:41.600]  獅使約翰認定主耶穌
[00:05:41.600 --> 00:05:43.600]  他給了他一個名字
[00:05:43.600 --> 00:05:46.000]  叫做「神的羊羔」
[00:05:46.000 --> 00:05:48.000]  舊時和合本說「神的羔羊」
[00:05:48.000 --> 00:05:52.400]  其實是「綿羊羔」
[00:05:52.400 --> 00:05:55.000]  就照耳聽起來
[00:05:55.000 --> 00:05:56.200]  我們聽得太多了
[00:05:56.200 --> 00:05:58.200]  沒甚麼特別
[00:05:58.200 --> 00:06:01.200]  耶穌被稱為一隻羊
[00:06:01.200 --> 00:06:05.800]  其實如果教外人就會覺得很奇怪
[00:06:05.800 --> 00:06:10.600]  不過因為這個說法太深入民心
[00:06:10.600 --> 00:06:13.400]  於是乎在我們的中文
[00:06:13.400 --> 00:06:15.600]  坊間都有說法
[00:06:15.600 --> 00:06:17.600]  「待罪羔羊」
[00:06:17.600 --> 00:06:22.200]  「待罪羔羊」的意思就是無辜頂罪的人
[00:06:22.200 --> 00:06:24.400]  坊間還有很多很通俗的說法
[00:06:24.400 --> 00:06:25.400]  是同義詞
[00:06:25.400 --> 00:06:28.000]  我在這裡不需要多說
[00:06:28.000 --> 00:06:30.600]  不過獅使約翰認定主耶穌
[00:06:30.600 --> 00:06:33.400]  他是「神的羊羔」
[00:06:33.400 --> 00:06:35.200]  嚴格來說
[00:06:35.200 --> 00:06:40.400]  這個應該是利美記第十四章的說法
[00:06:40.400 --> 00:06:42.200]  剛才我們沒有讀
[00:06:42.200 --> 00:06:44.800]  利美記的第十四章是說
[00:06:44.800 --> 00:06:47.400]  「羊羔」或者「綿羊羔」
[00:06:47.400 --> 00:06:51.200]  是用在「屬遣祭」那裡
[00:06:51.200 --> 00:06:55.200]  而在利美記第十六章
[00:06:55.200 --> 00:06:56.800]  剛才讀的經文
[00:06:56.800 --> 00:07:00.600]  「羔羔羊」是用在「屬罪祭」裡
[00:07:00.600 --> 00:07:02.400]  你說有什麼分別
[00:07:02.400 --> 00:07:03.800]  「罪遣」「罪遣」
[00:07:03.800 --> 00:07:08.400]  可能你都知道差不多的意義
[00:07:08.400 --> 00:07:12.000]  不過獅使約翰似乎已經綜合了主耶穌
[00:07:12.000 --> 00:07:18.400]  「屬遣祭」和「屬罪祭」的相同意義在他身上
[00:07:18.400 --> 00:07:22.000]  尤其是當他留意到主耶穌是那位
[00:07:22.000 --> 00:07:26.000]  「除掉世人的罪」的那一位的時候
[00:07:26.000 --> 00:07:29.600]  就實在與利美記第十六章說
[00:07:29.600 --> 00:07:34.400]  那隻羊要擔當以色列人一切的罪孽
[00:07:34.400 --> 00:07:37.800]  帶到無人之地的這個說法
[00:07:37.800 --> 00:07:44.600]  「擔當」「帶走」這樣的意義是相當吻合
[00:07:44.600 --> 00:07:50.200]  利美記第十六章第五節開始的時候
[00:07:50.200 --> 00:07:54.600]  是有關「屬罪日」的記載
[00:07:54.600 --> 00:07:59.600]  「屬罪日」裡面「屬罪祭」的公山羊其實有兩隻
[00:07:59.600 --> 00:08:01.200]  你讀利美記第十六章
[00:08:01.200 --> 00:08:04.800]  你又很有心機才讀得明白
[00:08:04.800 --> 00:08:07.200]  但是這裡是拆解了出來的
[00:08:07.200 --> 00:08:10.800]  「屬罪祭」是有兩隻公山羊
[00:08:10.800 --> 00:08:14.000]  第一隻就是第十五節的說法
[00:08:14.000 --> 00:08:17.600]  為百姓作「屬罪祭」的公山羊
[00:08:17.600 --> 00:08:22.000]  是需要流血失去生命的
[00:08:22.000 --> 00:08:27.200]  這個我們都明白主耶穌作為神的兒子
[00:08:27.200 --> 00:08:32.200]  竟然成為人同樣流血、捨去生命
[00:08:32.200 --> 00:08:39.000]  是我們對主耶穌怎樣信服至死最基本的認識
[00:08:39.000 --> 00:08:42.600]  我們經常都說耶穌為我們流出寶血
[00:08:42.600 --> 00:08:48.200]  也是按照這個形象所做的
[00:08:48.200 --> 00:08:52.000]  不過剛才我們讀的一段經文
[00:08:52.000 --> 00:08:56.800]  利美記第十六章二十至二十二節
[00:08:56.800 --> 00:08:59.000]  就有另一個重點
[00:08:59.000 --> 00:09:01.600]  它在「屬罪日」裡面
[00:09:01.600 --> 00:09:05.600]  是有第二隻的屬罪祭公山羊的
[00:09:05.600 --> 00:09:08.600]  剛才第一隻流血死了
[00:09:08.600 --> 00:09:12.400]  第二隻就不用流血的
[00:09:12.400 --> 00:09:14.600]  我們很少留意這一隻
[00:09:14.600 --> 00:09:18.200]  流血的比較可歌可泣
[00:09:18.200 --> 00:09:19.800]  這個沒有流血的
[00:09:19.800 --> 00:09:22.000]  但是很可能同樣失去生命的
[00:09:22.000 --> 00:09:26.200]  因為它要被放逐
[00:09:26.200 --> 00:09:32.200]  但是就活現了神是要怎樣赦免我們的罪
[00:09:32.200 --> 00:09:36.200]  繪一幅很精細的圖畫
[00:09:36.200 --> 00:09:39.000]  或者很容易讓我們記得的圖畫
[00:09:39.000 --> 00:09:45.600]  就是神和人其實都可以忘記人的罪譴
[00:09:45.600 --> 00:09:49.000]  不過忘記是一件很有趣的事
[00:09:49.000 --> 00:09:53.600]  如果你跟我差不多的年紀
[00:09:53.600 --> 00:09:56.600]  你都會知道這個分題
[00:09:56.600 --> 00:10:01.800]  「忘記罪怎麼忘記得起」是借過利用的
[00:10:01.800 --> 00:10:03.800]  你有這麼長的年紀就知道
[00:10:03.800 --> 00:10:08.000]  這是一首粵語流行曲的歌詞
[00:10:08.000 --> 00:10:12.000]  「忘記他怎麼忘記得起」
[00:10:12.000 --> 00:10:18.800]  導出了你越想忘記就越忘記不了的矛盾
[00:10:18.800 --> 00:10:21.200]  就等於我今早才想的
[00:10:21.200 --> 00:10:23.600]  我們今天讀的是利未記
[00:10:23.600 --> 00:10:26.600]  如果我說你不要想起利記
[00:10:26.600 --> 00:10:28.400]  即是利物浦求會
[00:10:28.400 --> 00:10:30.400]  你不要想起這件事
[00:10:30.400 --> 00:10:32.600]  那你就會一直想的了
[00:10:32.600 --> 00:10:33.400]  很特別的
[00:10:33.400 --> 00:10:35.600]  我叫你不要記得
[00:10:35.600 --> 00:10:38.600]  你就偏會記得
[00:10:38.600 --> 00:10:44.200]  當然我亦都對於中文都會咬文嚼字的人
[00:10:44.200 --> 00:10:45.600]  「怎麼忘記得起」
[00:10:45.600 --> 00:10:49.000]  我就想是否應該「怎麼忘記得下」
[00:10:49.000 --> 00:10:51.000]  「起下」
[00:10:51.000 --> 00:10:54.400]  還是更加好的「怎麼可放得下」
[00:10:54.400 --> 00:10:57.400]  不過要顧及陰運
[00:10:57.400 --> 00:10:58.800]  合乎陰運
[00:10:58.800 --> 00:11:02.400]  殿堂級的填詞人都是填出這樣的作品
[00:11:02.400 --> 00:11:08.400]  就給我們有一種停在那裏再三換味
[00:11:08.400 --> 00:11:12.400]  越想忘記就越忘記不了
[00:11:12.400 --> 00:11:17.200]  在那種矛盾的裏面
[00:11:17.200 --> 00:11:23.800]  利未記第十六章二十至二十二節的經文
[00:11:23.800 --> 00:11:27.200]  仔細地說了在贖罪日裏面
[00:11:27.200 --> 00:11:30.400]  第二隻的贖罪就是公山羊
[00:11:30.400 --> 00:11:34.200]  他的遭遇是怎樣的
[00:11:34.200 --> 00:11:36.000]  這裏就提及
[00:11:36.000 --> 00:11:41.200]  亞倫為聖所和會幕和祭壇贖罪之後
[00:11:41.200 --> 00:11:44.600]  就帶那隻活的公山羊來
[00:11:44.600 --> 00:11:47.000]  然後就做兩件事
[00:11:47.000 --> 00:11:50.000]  就為他按手
[00:11:50.000 --> 00:11:53.200]  平時我們按手就祝福多
[00:11:53.200 --> 00:11:58.600]  這次按手就是將以色列人的罪
[00:11:58.600 --> 00:12:00.600]  所犯的罪孽
[00:12:00.600 --> 00:12:05.800]  然後一切的罪都將他歸在羊的頭上
[00:12:05.800 --> 00:12:07.000]  不知道怎樣搬過去
[00:12:07.000 --> 00:12:10.400]  不過大概按手為他祈禱認罪
[00:12:10.400 --> 00:12:13.400]  然後就送他去曠野
[00:12:13.400 --> 00:12:15.600]  然後二十二節經文就說
[00:12:15.600 --> 00:12:18.800]  這樣要擔當他們一切的罪孽
[00:12:18.800 --> 00:12:21.000]  帶到無人之地
[00:12:21.000 --> 00:12:25.000]  那人要把羊送到曠野去
[00:12:25.000 --> 00:12:30.600]  這一個第二隻的贖罪祭公山羊的禮儀
[00:12:30.600 --> 00:12:33.400]  就好像一場戲劇一樣
[00:12:33.400 --> 00:12:36.400]  那這次這隻羊身上
[00:12:36.400 --> 00:12:42.000]  就是先按手祈禱認罪
[00:12:42.000 --> 00:12:45.200]  然後這隻羊就帶到一個地方
[00:12:45.200 --> 00:12:47.400]  人見不到
[00:12:47.400 --> 00:12:49.600]  那你相信神沒什麼理由見不到的
[00:12:49.600 --> 00:12:51.800]  不過都閉上眼睛當見不到
[00:12:51.800 --> 00:12:55.600]  那人和神都看不到人的罪孽了
[00:12:55.600 --> 00:13:02.400]  於是乎就促成了神對人的赦免
[00:13:02.400 --> 00:13:03.600]  不過可想而知
[00:13:03.600 --> 00:13:06.800]  我們識詩篇二十三篇
[00:13:06.800 --> 00:13:09.800]  他使我躺臥在青草地上
[00:13:09.800 --> 00:13:15.000]  令我在可安歇或者是安靜的水邊
[00:13:15.000 --> 00:13:18.600]  即是說羊的求生能力不高的
[00:13:18.600 --> 00:13:22.800]  如果沒有水和草的供應
[00:13:22.800 --> 00:13:26.200]  這隻羊這樣流浪都是空多吉少
[00:13:26.200 --> 00:13:28.400]  還說要去曠野
[00:13:28.400 --> 00:13:31.200]  即是水和草都沒有的地方
[00:13:31.200 --> 00:13:33.800]  於是乎在這個過程當中
[00:13:33.800 --> 00:13:38.400]  活現了神怎樣赦免我們的罪
[00:13:38.400 --> 00:13:45.000]  讓神和人都可以忘記罪譴
[00:13:45.000 --> 00:13:48.800]  不過可能在我們心裏面會有些擔心
[00:13:48.800 --> 00:13:51.600]  就是違非作歹的人
[00:13:51.600 --> 00:13:56.000]  會不會利用了神的赦免
[00:13:56.000 --> 00:14:00.000]  於是乎到頭來神說願意赦免人
[00:14:00.000 --> 00:14:05.600]  於是乎就讓人繼續違非作歹
[00:14:05.600 --> 00:14:08.000]  不知道你有沒有留意過一些
[00:14:08.000 --> 00:14:11.400]  電影比較誇張的橋段
[00:14:11.400 --> 00:14:15.000]  天主教的國家裏面如果有黑社會的人士
[00:14:15.000 --> 00:14:16.400]  有時都很誇張的電影
[00:14:16.400 --> 00:14:21.200]  就會說他去到教堂殺了人之後就去告解
[00:14:21.200 --> 00:14:24.000]  告解完之後又出去殺人
[00:14:24.000 --> 00:14:30.000]  就利用了教會宣告給他的赦免
[00:14:30.000 --> 00:14:32.000]  當然這是戲劇
[00:14:32.000 --> 00:14:35.600]  不過我們讀完整篇《仕途信經》
[00:14:35.600 --> 00:14:41.200]  其實說耶穌基督既然要審判活人死人
[00:14:41.200 --> 00:14:47.600]  我們又怎會怕神會分辨不到人的真情還是假意呢
[00:14:47.600 --> 00:14:52.200]  我們有時以為神的智慧判斷好像鐵板一塊
[00:14:52.200 --> 00:14:56.400]  又或者可以化成一些定律
[00:14:56.400 --> 00:14:58.200]  哪怕是屬靈的定律
[00:14:58.200 --> 00:15:00.800]  但是神都不是一塊鐵板
[00:15:00.860 --> 00:15:03.860]  所以可以被人利用
[00:15:03.860 --> 00:15:09.860]  何況神對為非作歹的人的赦免和饒恕
[00:15:09.860 --> 00:15:13.860]  又不代表當時人不用受刑罰
[00:15:13.860 --> 00:15:15.860]  兩件事沒有關係
[00:15:15.860 --> 00:15:18.860]  而更嚴峻的現實就是
[00:15:18.860 --> 00:15:23.860]  有時候我們就算是受了刑罰
[00:15:23.860 --> 00:15:28.860]  最悲慘的情況就是得不到任何人的饒恕
[00:15:28.860 --> 00:15:33.860]  所以受罰和被饒恕是兩件事
[00:15:33.860 --> 00:15:37.860]  但是我信聚得赦免所要針對的
[00:15:37.860 --> 00:15:44.860]  大概是很擔心我們不能夠彼此饒恕
[00:15:44.860 --> 00:15:48.860]  甚至自己不能夠饒恕自己
[00:15:48.860 --> 00:15:51.860]  你和我坐在這裏去翻崇拜
[00:15:51.860 --> 00:15:54.860]  你都不是殺了人才來的
[00:15:54.860 --> 00:15:57.860]  但是要饒恕別人嗎
[00:15:57.860 --> 00:15:59.860]  有時候又不是很容易
[00:15:59.860 --> 00:16:02.860]  就算當時人一倍常玩
[00:16:02.860 --> 00:16:05.860]  還是路加福音這樣殺該的說法
[00:16:05.860 --> 00:16:07.860]  四倍常玩
[00:16:07.860 --> 00:16:12.860]  都不見得一定有人饒恕他
[00:16:12.860 --> 00:16:16.860]  即使深信神會赦免我們
[00:16:16.860 --> 00:16:19.860]  但是有時候立志為善的時候
[00:16:19.860 --> 00:16:24.860]  又覺得總是有些膽子放極都放不低
[00:16:24.860 --> 00:16:29.860]  但是無論是做了得罪人的事也好
[00:16:29.860 --> 00:16:32.860]  或者被人得罪了也好
[00:16:32.860 --> 00:16:34.860]  都是耿耿於懷
[00:16:34.860 --> 00:16:40.860]  有時候甚至從此就退縮不敢做那件事情了
[00:16:40.860 --> 00:16:45.860]  我不知道你有沒有這樣的經驗
[00:16:45.860 --> 00:16:50.860]  我就不是記得一件這樣的事令我很退縮
[00:16:50.860 --> 00:16:54.860]  我反而有一次很多年前的覺醒
[00:16:54.860 --> 00:16:59.860]  就是可能都是做了一些得罪人的事情
[00:16:59.860 --> 00:17:02.860]  但是我真的連事情是什麼我都不記得了
[00:17:02.860 --> 00:17:05.860]  但是我記得那個情況就是
[00:17:05.860 --> 00:17:07.860]  很多年前的這次覺醒
[00:17:07.860 --> 00:17:13.860]  我在地鐵月台等車的時候
[00:17:13.860 --> 00:17:17.860]  突然間醒悟其實那件事情
[00:17:17.860 --> 00:17:20.860]  只有我自己在耿耿於懷
[00:17:20.860 --> 00:17:23.860]  只有我自己不放過自己
[00:17:23.860 --> 00:17:28.860]  我見身邊的人甚至涉事的人都沒有怪罪於我
[00:17:28.860 --> 00:17:32.860]  但是我自己耿耿於懷放不低
[00:17:32.860 --> 00:17:36.860]  當我固影自憐自慚凝慰的時候
[00:17:36.860 --> 00:17:42.860]  我突然間想到為什麼我要再介意這個錯失
[00:17:42.860 --> 00:17:50.860]  為什麼我不可以再相信神的赦免呢
[00:17:50.860 --> 00:17:52.860]  我那件事都不記得了
[00:17:52.860 --> 00:17:55.860]  這個就是做了幾十年人的好處
[00:17:55.860 --> 00:17:57.860]  久了就有些事情不記得了
[00:17:57.860 --> 00:18:00.860]  這個是好處,什麼都記得就死了
[00:18:00.860 --> 00:18:04.860]  但是我醒悟到我要接受神的判斷
[00:18:04.860 --> 00:18:07.860]  再重新抬起頭做人
[00:18:07.860 --> 00:18:11.860]  就好像《創世紀》裡面該引的教訓一樣
[00:18:11.860 --> 00:18:13.860]  不要低頭想著做惡事
[00:18:13.860 --> 00:18:16.860]  反而要抬起頭做人
[00:18:16.860 --> 00:18:18.860]  我們有時候做錯了事
[00:18:18.860 --> 00:18:22.860]  又或者覺得只是可能做的事不夠好
[00:18:22.860 --> 00:18:26.860]  甚至神和人家都不介意
[00:18:26.860 --> 00:18:28.860]  但是是我們自己介意
[00:18:28.860 --> 00:18:31.860]  我們自己耿耿於懷
[00:18:31.860 --> 00:18:34.860]  我覺得北宣家的童工很本事
[00:18:34.860 --> 00:18:39.860]  我回顧自己侍奉的歷程
[00:18:39.860 --> 00:18:42.860]  或者是未來北宣家之前的侍奉
[00:18:42.860 --> 00:18:44.860]  至少我回頭看
[00:18:44.860 --> 00:18:46.860]  很多年前我已經有這樣的體會
[00:18:46.860 --> 00:18:50.860]  回頭看,頭五年所講的道
[00:18:50.860 --> 00:18:53.860]  我回頭看,我都不知道自己講什麼
[00:18:53.860 --> 00:18:56.860]  我都看不明白那個講章
[00:18:56.860 --> 00:18:58.860]  所以我突然間會覺得
[00:18:58.860 --> 00:19:00.860]  如果我真的這樣回顧
[00:19:00.860 --> 00:19:03.860]  然後就覺得我沒有恩賜了
[00:19:03.860 --> 00:19:05.860]  放棄這件事吧
[00:19:05.860 --> 00:19:09.860]  又或者是我遇過一些弟兄姊妹
[00:19:09.860 --> 00:19:12.860]  有時候人家邀請你去帶一次茶經
[00:19:12.860 --> 00:19:14.860]  另一次聚會
[00:19:14.860 --> 00:19:17.860]  接著就受到一些批評
[00:19:17.860 --> 00:19:19.860]  有些不太生性的弟兄姊妹
[00:19:19.860 --> 00:19:21.860]  用我這樣說吧,俗一點
[00:19:21.860 --> 00:19:24.860]  就給一些批評
[00:19:24.860 --> 00:19:27.860]  於是乎有時候有心智的弟兄姊妹
[00:19:27.860 --> 00:19:29.860]  就會搞到意興闌珊
[00:19:29.860 --> 00:19:31.860]  以後不要搞我了
[00:19:31.860 --> 00:19:33.860]  我都是不行的了
[00:19:33.860 --> 00:19:37.860]  一句「沒恩賜」就蓋過了你的努力
[00:19:37.860 --> 00:19:43.860]  我信聚得赦免是說要彼此饒恕
[00:19:43.860 --> 00:19:48.860]  是說相信神接納我們
[00:19:48.860 --> 00:19:51.860]  又讓我們可以接納自己
[00:19:51.860 --> 00:19:54.860]  重新上路
[00:19:54.860 --> 00:19:58.860]  況且我們今後沒有自怨自艾的空間了
[00:19:58.860 --> 00:20:01.860]  沒有彼此批評的空間了
[00:20:01.860 --> 00:20:04.860]  有的都是大家一起重新站起來
[00:20:04.860 --> 00:20:06.860]  繼續向前走
[00:20:06.860 --> 00:20:08.860]  很可能神使用你
[00:20:08.860 --> 00:20:12.860]  被獨當一面為主大大所使用
[00:20:12.860 --> 00:20:13.860]  也不一定的
[00:20:13.860 --> 00:20:16.860]  我們不要妄自菲薄
[00:20:16.860 --> 00:20:19.860]  如果我們嫌憲制
[00:20:19.860 --> 00:20:23.860]  或者聖禮的描述那個版本
[00:20:23.860 --> 00:20:25.860]  就不夠直接了當
[00:20:25.860 --> 00:20:26.860]  太圖像化了
[00:20:26.860 --> 00:20:30.860]  一時都不留意那個重點在哪
[00:20:30.860 --> 00:20:31.860]  不要緊
[00:20:31.860 --> 00:20:35.860]  耶利米書三十一章三十一至三十四節
[00:20:35.860 --> 00:20:39.860]  給了一個文字的版本給我們
[00:20:39.860 --> 00:20:41.860]  聖道的版本
[00:20:41.860 --> 00:20:46.860]  或者再續一點畫公仔畫出獎的補充
[00:20:46.860 --> 00:20:51.860]  耶利米書三十一章三十一至三十四節
[00:20:51.860 --> 00:20:53.860]  短短的四節經文
[00:20:53.860 --> 00:20:54.860]  每一節都說
[00:20:54.860 --> 00:20:57.860]  「這是耶和華說的」
[00:20:57.860 --> 00:21:01.860]  即是說那位跟我們有約相連
[00:21:01.860 --> 00:21:07.860]  捆綁在一起的上主所說的四個事實
[00:21:07.860 --> 00:21:08.860]  第一個事實
[00:21:08.860 --> 00:21:14.860]  「我要與以色列家和猶大家另立新的約」
[00:21:14.860 --> 00:21:15.860]  第二個事實
[00:21:15.860 --> 00:21:17.860]  「我雖然作他們的丈夫」
[00:21:17.860 --> 00:21:21.860]  「他們卻背了我的約」
[00:21:21.860 --> 00:21:22.860]  第三個事實
[00:21:22.860 --> 00:21:24.860]  「我要作他們的神」
[00:21:24.860 --> 00:21:28.860]  「他們要作我的子民」
[00:21:28.860 --> 00:21:30.860]  然後最重要的第四個
[00:21:30.860 --> 00:21:34.860]  「我要赦免他們的罪業」
[00:21:34.860 --> 00:21:39.860]  「不再記得他們的罪惡」
[00:21:39.860 --> 00:21:41.860]  又是說「赦免」
[00:21:41.860 --> 00:21:43.860]  「不記得」
[00:21:43.860 --> 00:21:48.860]  然後還有一段我們未曾讀到的下文
[00:21:48.860 --> 00:21:52.860]  在這一段三十二章三十八節就重複了
[00:21:52.860 --> 00:21:55.860]  「他們真的要作我的子民」
[00:21:55.860 --> 00:21:58.860]  「我真的要作他們的神」
[00:21:58.860 --> 00:22:00.860]  然後第四十節
[00:22:00.860 --> 00:22:03.860]  「我要同他們立永遠的約」
[00:22:03.860 --> 00:22:05.860]  「要施恩給他們」
[00:22:05.860 --> 00:22:07.860]  「絕不轉離」
[00:22:07.860 --> 00:22:09.860]  「又要將敬畏我的心」
[00:22:09.860 --> 00:22:12.860]  「放在他們心裏面」
[00:22:12.860 --> 00:22:15.860]  「不離棄我」
[00:22:15.860 --> 00:22:17.860]  「他要作我們的神」
[00:22:17.860 --> 00:22:20.860]  「我們要作他的子民」
[00:22:20.860 --> 00:22:23.860]  「他要赦免我們的罪業」
[00:22:23.860 --> 00:22:27.860]  「不再記得我們的罪惡」
[00:22:27.860 --> 00:22:30.860]  「他要同我們立永遠的約」
[00:22:30.860 --> 00:22:32.860]  「要施恩給我們」
