
[00:00:00.000 --> 00:00:02.240]  今日要同大家講一個題目
[00:01:58.680 --> 00:02:02.840]  嚟到去求神照明佢哋心中嘅眼睛
[00:02:02.840 --> 00:02:04.400]  無論今日你係二十幾歲
[00:02:04.400 --> 00:02:06.600]  或者係九十幾歲
[00:02:06.600 --> 00:02:08.720]  神都想透過呢段經文呢
[00:02:08.720 --> 00:02:11.480]  拆去你肉眼嘅限制
[00:02:11.480 --> 00:02:14.760]  帶領我哋睇見超越年齡
[00:02:14.760 --> 00:02:20.360]  超越時空嘅一個屬靈嘅真相
[00:02:20.360 --> 00:02:23.960]  開啟心眼嘅禱告
[00:02:23.960 --> 00:02:26.680]  呢度係講到保羅
[00:02:26.680 --> 00:02:28.520]  祈求神
[00:02:28.520 --> 00:02:32.280]  開啟信徒心靈嘅眼睛
[00:02:32.280 --> 00:02:37.760]  帶我哋睇到天界嘅Reality
[00:02:37.760 --> 00:02:39.680]  今日我哋睇到現象嘅世界
[00:02:39.680 --> 00:02:41.680]  呢個都係一個現實嚟嘅
[00:02:41.680 --> 00:02:43.560]  但係原來有另一個Reality
[00:02:43.560 --> 00:02:45.440]  另一個現實
[00:02:45.440 --> 00:02:48.200]  提升我哋嘅眼睛嘅視界
[00:02:48.200 --> 00:02:50.440]  去到一個天界嘅現實
[00:02:50.440 --> 00:02:52.520]  喺嗰度神掌權
[00:02:52.520 --> 00:02:55.440]  帶畀我哋有屬靈嘅醒覺
[00:02:55.440 --> 00:02:59.880]  用我哋一齊讀十五節至到二十三節嘅經文
[00:02:59.880 --> 00:03:01.000]  用我哋一齊讀
[00:03:01.000 --> 00:03:05.520]  因此我聽見你們對主耶穌有信心
[00:03:05.520 --> 00:03:07.920]  對眾聖徒有愛心
[00:03:17.920 --> 00:03:22.120]  把那賜人智慧和啟示的靈賜給你們
[00:03:22.120 --> 00:03:24.040]  使你們認識祂
[00:03:24.040 --> 00:03:27.880]  既然你們心中的眼睛已被照亮
[00:03:27.880 --> 00:03:32.800]  可以知道祂呼召你們去得的盼望是什麼
[00:03:32.800 --> 00:03:39.000]  祂在聖徒中間的基業的榮耀是多麼豐盛
[00:03:39.000 --> 00:03:43.920]  又知道祂向我們這些信的人所顯出的能力
[00:03:43.920 --> 00:03:45.680]  是多麼浩大
[00:03:45.680 --> 00:03:49.840]  是按著祂的大能大力而運行的
[00:03:49.840 --> 00:03:53.680]  祂曾使這大能在基督身上運行
[00:03:53.680 --> 00:03:56.120]  使祂從死人中復活
[00:03:56.120 --> 00:04:00.120]  又使祂在天上坐在自己的右邊
[00:04:00.120 --> 00:04:06.240]  遠超過一切執政的、掌權的、有能力的、作統治的
[00:04:06.240 --> 00:04:08.480]  不但是這個時代的
[00:04:08.480 --> 00:04:11.000]  連那將要來的時代
[00:04:11.000 --> 00:04:16.120]  一切可稱呼的名詞也都超過了
[00:04:16.120 --> 00:04:19.520]  神又把萬佑都放在祂腳下
[00:04:19.520 --> 00:04:20.960]  由祂管轄
[00:04:20.960 --> 00:04:23.800]  又把祂這位萬佑之首
[00:04:23.800 --> 00:04:25.400]  交給教會
[00:04:25.400 --> 00:04:27.520]  教會是祂的身體
[00:04:27.520 --> 00:04:29.880]  是祂的豐盛圓滿
[00:04:29.880 --> 00:04:35.360]  祂就以那位以各樣方式充滿萬佑的
[00:04:37.800 --> 00:04:41.480]  開啟心眼的禱告
[00:04:41.480 --> 00:04:42.600]  在前個禮拜
[00:04:42.600 --> 00:04:46.800]  方牧師跟我們分享了一章的經文
[00:04:46.800 --> 00:04:49.360]  三至十四節
[00:04:49.360 --> 00:04:51.960]  是講到神成就了舊恩
[00:04:51.960 --> 00:04:55.640]  賜了給我們天上各樣屬靈的福氣
[00:04:55.640 --> 00:04:59.520]  記不記得有什麼福氣
[00:04:59.520 --> 00:05:02.320]  可能我們都忘記了
[00:05:02.320 --> 00:05:04.960]  有的福氣一定要不要忘記
[00:05:04.960 --> 00:05:07.440]  要抓住
[00:05:07.440 --> 00:05:08.640]  神成就了舊恩
[00:05:08.640 --> 00:05:12.280]  賜給我們天上各樣屬靈的福氣
[00:05:12.280 --> 00:05:13.600]  蒙簡選
[00:05:13.600 --> 00:05:15.280]  得名分
[00:05:15.280 --> 00:05:16.400]  蒙救贖
[00:05:16.400 --> 00:05:18.440]  明白主的旨意
[00:05:18.440 --> 00:05:20.360]  得基業
[00:05:20.360 --> 00:05:23.160]  受聖靈的印記等等
[00:05:23.160 --> 00:05:30.880]  今天這段經文會從幾點跟大家分享
[00:05:30.880 --> 00:05:35.560]  首先第十五節講到「因此」
[00:05:35.560 --> 00:05:40.440]  這裡是從上文的「榮耀頌」
[00:05:40.440 --> 00:05:42.320]  或者「頌讚」的部分
[00:05:42.320 --> 00:05:47.200]  轉移到現在「感謝」和「代求」的部分
[00:05:47.200 --> 00:05:51.760]  上文的「榮耀頌」是整封書信的基礎
[00:05:51.760 --> 00:05:54.640]  和動力的來源
[00:05:54.640 --> 00:05:59.400]  也是激發保羅獻上讚美和代禱的原因
[00:05:59.400 --> 00:06:02.000]  弟兄姊妹神成就了舊恩
[00:06:02.000 --> 00:06:05.360]  賜給我們天上各樣屬靈的福氣
[00:06:05.360 --> 00:06:07.360]  有沒有激勵到我們
[00:06:07.360 --> 00:06:12.200]  也順道獻上讚美和代禱
[00:06:12.200 --> 00:06:15.920]  在這兩節或這段經文裡
[00:06:15.920 --> 00:06:19.040]  我們看到保羅很體重禱告
[00:06:19.040 --> 00:06:23.440]  另外就是保羅對人有承擔
[00:06:23.440 --> 00:06:29.400]  其實究竟保羅是否認識這群修信人呢?
[00:06:29.400 --> 00:06:31.200]  未必認識
[00:06:31.200 --> 00:06:37.560]  但他聽到他得悉他們在信心和愛心的美好見證表現時
[00:06:37.560 --> 00:06:41.640]  他就為他們獻上感恩和禱告
[00:06:41.640 --> 00:06:45.840]  我們看到保羅對人有一種承擔感
[00:06:45.840 --> 00:06:52.920]  因此在靈裡和這群修信人建立了靈裡的關係
[00:06:52.920 --> 00:06:57.520]  另外我們看到保羅的禱告是很真誠的
[00:06:57.520 --> 00:07:00.160]  不斷為你們感謝神
[00:07:00.160 --> 00:07:03.320]  在禱告中常常提到你們
[00:07:03.320 --> 00:07:05.000]  不單是真誠
[00:07:05.000 --> 00:07:06.600]  是真情
[00:07:06.600 --> 00:07:09.600]  真情的禱告
[00:07:09.600 --> 00:07:10.280]  弟兄姊妹
[00:07:10.280 --> 00:07:12.920]  不知道你們禱告的生活又是怎樣呢?
[00:07:12.920 --> 00:07:17.560]  你們代禱的生活又是怎樣呢?
[00:07:17.560 --> 00:07:19.560]  17至19節
[00:07:19.560 --> 00:07:24.960]  究竟保羅慰訓徒代禱
[00:07:24.960 --> 00:07:27.800]  代禱甚麼事呢?
[00:07:27.800 --> 00:07:32.360]  在我們成長班的經常會問弟兄姊妹
[00:07:32.360 --> 00:07:35.000]  你們有甚麼代禱的事項呢?
[00:07:35.000 --> 00:07:41.320]  我們的代禱事項經常是為身體健康祈禱
[00:07:41.320 --> 00:07:43.240]  為考試祈禱
[00:07:43.240 --> 00:07:46.160]  為出入平安祈禱
[00:07:46.160 --> 00:07:47.200]  為經濟祈禱
[00:07:47.200 --> 00:07:49.880]  為找一份好工作祈禱
[00:07:49.880 --> 00:07:55.600]  甚至為找一個好伴侶祈禱
[00:07:55.600 --> 00:07:57.920]  這些都是需要的
[00:07:57.920 --> 00:08:02.320]  但是保羅在這裡祈求父神
[00:08:02.320 --> 00:08:08.720]  賜下他智慧和啟示的靈
[00:08:08.720 --> 00:08:11.160]  祈求的對象是誰呢?
[00:08:11.160 --> 00:08:13.760]  是我們主耶穌基督的神
[00:08:13.760 --> 00:08:16.320]  榮耀的父
[00:08:16.320 --> 00:08:18.720]  神榮耀的父
[00:08:18.720 --> 00:08:21.120]  保羅非常認識神
[00:08:21.120 --> 00:08:22.680]  和祂的作為
[00:08:22.680 --> 00:08:29.440]  這是祂禱告的根據
[00:08:29.440 --> 00:08:33.040]  祈求神賜下聖靈
[00:08:33.040 --> 00:08:37.440]  好將神的智慧啟示給每一個信徒
[00:08:37.440 --> 00:08:42.840]  智慧即是Sophia
[00:08:42.840 --> 00:08:46.720]  Sophia不知道在座有沒有Sophia的姐妹
[00:08:46.720 --> 00:08:49.120]  你非常有智慧
[00:08:49.120 --> 00:08:57.000]  智慧Sophia是和認識神的救恩的旨意有關
[00:08:57.000 --> 00:09:00.400]  啟示在二弗所書裡
[00:09:00.400 --> 00:09:08.200]  是指到將神的福音的奧秘揭示出來
[00:09:08.200 --> 00:09:10.120]  靈是指什麼?
[00:09:10.120 --> 00:09:12.320]  是聖靈
[00:09:12.320 --> 00:09:14.120]  目的是什麼?
[00:09:14.120 --> 00:09:18.920]  目的就是使他們能夠認識
[00:09:18.920 --> 00:09:21.880]  能夠充分的認識三一神
[00:09:21.880 --> 00:09:25.160]  充分這個詞其實在《創世紀》裡面
[00:09:25.160 --> 00:09:28.960]  當夏娃和亞當同房的時候
[00:09:28.960 --> 00:09:31.920]  這個知識就是這個字
[00:09:31.920 --> 00:09:35.560]  同房就是知識這個字
[00:09:35.560 --> 00:09:37.440]  同一個字根
[00:09:37.440 --> 00:09:41.480]  所以認識不是水過鴨背的
[00:09:41.480 --> 00:09:43.920]  不只是頭腦的認知
[00:09:43.920 --> 00:09:46.040]  不只是理性的知識
[00:09:46.040 --> 00:09:48.120]  而是有經驗有實踐
[00:09:48.120 --> 00:09:56.680]  是有關係有親密結連關係的一個經歷
[00:09:56.680 --> 00:10:02.520]  所以我們是否真的認識神呢?
[00:10:02.520 --> 00:10:08.040]  我們是否真的很親密的結連我們的神呢?
[00:10:08.040 --> 00:10:09.800]  還是我們都是水過鴨背
[00:10:09.800 --> 00:10:13.040]  是理性知道神呢?
[00:10:13.040 --> 00:10:16.160]  可能你會問我們在信耶穌的時候
[00:10:16.160 --> 00:10:20.360]  聖靈不是已經賜給我們了嗎?
[00:10:20.360 --> 00:10:24.400]  為什麼現在保羅又祈求神賜下聖靈呢?
[00:10:24.400 --> 00:10:31.440]  這裡是指到祈求聖靈某一種工作的彰顯
[00:10:31.440 --> 00:10:37.160]  即是聖靈要使信徒真正的認識祂
[00:10:37.160 --> 00:10:40.800]  認識這位三一神
[00:10:40.800 --> 00:10:45.040]  既然你們心中的眼睛已被照亮
[00:10:45.040 --> 00:10:47.520]  保羅是用了舊約的字眼
[00:10:47.520 --> 00:10:51.040]  眼目明亮來為他們禱告
[00:10:51.040 --> 00:10:55.120]  當心眼就是屬靈的悟性開啟了之後
[00:10:55.120 --> 00:11:01.000]  我們就會看到三個很關鍵的屬靈的事實
[00:11:01.000 --> 00:11:08.520]  可以知道他呼召你們去得的盼望是什麼
[00:11:08.520 --> 00:11:12.120]  究因何等的盼望
[00:11:12.120 --> 00:11:17.480]  丁子妹心眼不開我們看未來就有很多的迷惘
[00:11:17.480 --> 00:11:21.640]  其實人是很怕未來的
[00:11:21.640 --> 00:11:23.680]  不知道怎麼辦
[00:11:23.680 --> 00:11:25.680]  未來會怎樣
[00:11:25.680 --> 00:11:30.440]  很怕 所以人們都求神拜佛
[00:11:30.440 --> 00:11:33.840]  看見未來只有焦慮和迷惘
[00:11:33.840 --> 00:11:35.840]  當心眼開了的時候
[00:11:35.840 --> 00:11:39.120]  我們會看見神在我們生命當中的
[00:11:39.120 --> 00:11:42.120]  鳴定和盼望
[00:11:42.120 --> 00:11:46.120]  呼召是指什麼呢
[00:11:46.120 --> 00:11:47.120]  很簡單
[00:11:47.120 --> 00:11:54.120]  呼召就是神召喚我們接受究因
[00:11:54.120 --> 00:11:59.120]  其實在十三十四節那裡都已經說了
[00:11:59.120 --> 00:12:01.120]  我們每一個信耶穌的人
[00:12:01.120 --> 00:12:04.120]  我們聽見真理的道
[00:12:04.120 --> 00:12:07.120]  我們得到得救的福音
[00:12:07.120 --> 00:12:09.120]  我們信了耶穌
[00:12:09.120 --> 00:12:12.120]  我們得到聖靈的恩基
[00:12:12.120 --> 00:12:17.120]  直到神的子民產業能夠得贖
[00:12:17.120 --> 00:12:21.120]  這個就是救因
[00:12:21.120 --> 00:12:24.120]  神召喚我們接受救因
[00:12:24.120 --> 00:12:27.120]  這個就是呼召
[00:12:27.120 --> 00:12:29.120]  盼望
[00:12:29.120 --> 00:12:32.120]  盼望這個字
[00:12:32.120 --> 00:12:35.120]  一位神學家牟爾他這樣說
[00:12:35.120 --> 00:12:38.120]  他怎樣定義盼望呢
[00:12:38.120 --> 00:12:43.120]  就是踮著腳站立的信心
[00:12:43.120 --> 00:12:46.120]  踮高腳站立的信心
[00:12:46.120 --> 00:12:49.120]  事實上盼望的內容
[00:12:49.120 --> 00:12:52.120]  已經包含在信心這個詞裡
[00:12:52.120 --> 00:12:57.120]  盼望其實每個人都很想有希望
[00:12:57.120 --> 00:13:01.120]  很快接任下一任英國
[00:13:01.120 --> 00:13:05.120]  下一任首相Burnham
[00:13:05.120 --> 00:13:10.120]  他說要為英國人民帶來希望
[00:13:10.120 --> 00:13:12.120]  我相信我們每個人都很希望
[00:13:12.120 --> 00:13:16.120]  能夠有絕望
[00:13:16.120 --> 00:13:19.120]  有盼望有希望
[00:13:19.120 --> 00:13:22.120]  這個盼望不是一個幻想
[00:13:22.120 --> 00:13:23.120]  不是一個夢想
[00:13:23.120 --> 00:13:30.120]  而是指一個必定必定必定實現的應許
[00:13:30.120 --> 00:13:34.120]  因為神是信實的神
[00:13:34.120 --> 00:13:37.120]  因為神是信實的神
[00:13:37.120 --> 00:13:39.120]  簡而言之
[00:13:39.120 --> 00:13:42.120]  我們被召喚接受救因
[00:13:42.120 --> 00:13:47.120]  就已經進入了福音的盼望
[00:13:47.120 --> 00:13:52.120]  今天你和我都已經進入了福音的盼望裡
[00:13:52.120 --> 00:13:54.120]  所以頂姐妹不要經常說
[00:13:54.120 --> 00:13:56.120]  哎呀我死了
[00:13:56.120 --> 00:13:57.120]  我沒有希望了
[00:13:57.120 --> 00:13:58.120]  我沒有盼望了
[00:13:58.120 --> 00:13:59.120]  我絕望了
[00:13:59.120 --> 00:14:00.120]  不是
[00:14:00.120 --> 00:14:03.120]  我們被召喚接受了救因的時候
[00:14:03.120 --> 00:14:05.120]  我們已經進入了福音的盼望
[00:14:05.120 --> 00:14:08.120]  神的呼召為信徒的將來
[00:14:08.120 --> 00:14:11.120]  帶來徹底和正面的改變
[00:14:11.120 --> 00:14:15.120]  提升我們去到天界尊榮的層面
[00:14:15.120 --> 00:14:17.120]  領悟到這一種
[00:14:17.120 --> 00:14:21.120]  好像英文聖經The Message所說的
[00:14:21.120 --> 00:14:27.120]  輝煌榮耀生活方式的浩瀚無垠
[00:14:27.120 --> 00:14:30.120]  你想不想像到這個圖畫
[00:14:30.120 --> 00:14:34.120]  你想不想像到這個境界
[00:14:34.120 --> 00:14:37.120]  很多年前我有位朋友
[00:14:37.120 --> 00:14:39.120]  他是一位芬蘭的宣教士
[00:14:39.120 --> 00:14:41.120]  他曾經問我一個問題
[00:14:41.120 --> 00:14:43.120]  他在香港已經二十多年了
[00:14:43.120 --> 00:14:46.120]  教打排球的一個教練
[00:14:46.120 --> 00:14:51.120]  他說我經常在電視看到一些樓盤廣告
[00:14:51.120 --> 00:14:53.120]  他說為什麼香港的樓盤廣告
[00:14:53.120 --> 00:14:58.120]  廣告好像天上有地下無呢
[00:14:58.120 --> 00:15:05.120]  其實都反映我們廣告的手法
[00:15:05.120 --> 00:15:07.120]  真是非常之厲害
[00:15:07.120 --> 00:15:11.120]  又出現什麼字眼呢
[00:15:11.120 --> 00:15:17.120]  譬如好像專上、極致、顯赫、王者霸氣
[00:15:17.120 --> 00:15:22.120]  最近有一些我看到都心都動了
[00:15:22.120 --> 00:15:27.120]  半山無線下的劃時代府邸
[00:15:27.120 --> 00:15:30.120]  臨海壓軸王者
[00:15:30.120 --> 00:15:34.120]  落日如揮下的海景詩帝
[00:15:34.120 --> 00:15:37.120]  我帶你去想像這些圖畫
[00:15:37.120 --> 00:15:40.120]  想像這些屋、想像這些屋苑
[00:15:40.120 --> 00:15:43.120]  甚至現在的屋苑或者樓盤
[00:15:43.120 --> 00:15:46.120]  那些名字有時都很深的
[00:15:46.120 --> 00:15:48.120]  都不會讀的
[00:15:48.120 --> 00:15:51.120]  現在有些名字沒有中文名字
[00:15:51.120 --> 00:15:53.120]  只有英文名字
[00:15:53.120 --> 00:15:55.120]  那些呢
[00:15:55.120 --> 00:15:58.120]  廣告真是很厲害
[00:15:58.120 --> 00:16:00.120]  廣告不只是賣樓
[00:16:00.120 --> 00:16:05.120]  更是在兜售未來美好的願景
[00:16:05.120 --> 00:16:11.120]  讓這些目標客群開啟你想像的眼睛
[00:16:11.120 --> 00:16:14.120]  在腦海裏預先體驗
[00:16:14.120 --> 00:16:15.120]  成為業主之後
[00:16:15.120 --> 00:16:20.120]  你入住一個獨一無二尊貴的地段
[00:16:20.120 --> 00:16:24.120]  嘩!馬上自己那種榮耀感
[00:16:24.120 --> 00:16:26.120]  優越感
[00:16:26.120 --> 00:16:28.120]  舒適感
[00:16:28.120 --> 00:16:30.120]  王者氣派
[00:16:30.120 --> 00:16:32.120]  非凡的品味
[00:16:32.120 --> 00:16:34.120]  嘩!自己都升級了
[00:16:34.120 --> 00:16:37.120]  看到都很開心
[00:16:37.120 --> 00:16:42.120]  所以有些人的嗜好
[00:16:42.120 --> 00:16:45.120]  有些人的嗜好就是去看樓盤
[00:16:45.120 --> 00:16:47.120]  去看樓盤
[00:16:47.120 --> 00:16:49.120]  原來有幾好嗜好
[00:16:49.120 --> 00:16:52.120]  我們看到一個這麼榮耀
[00:16:52.120 --> 00:16:57.120]  這麼美的未來夢幻的家園
[00:16:57.120 --> 00:17:00.120]  嘩!真是很極致
[00:17:00.120 --> 00:17:03.120]  你知不知道今天我們信了耶穌的時候
[00:17:03.120 --> 00:17:08.120]  其實我們都可以在一個這樣的層面
[00:17:08.120 --> 00:17:11.120]  這樣的天界的層面
[00:17:11.120 --> 00:17:13.120]  多些去想像
[00:17:13.120 --> 00:17:15.120]  這是實際的
[00:17:15.120 --> 00:17:18.120]  我們真是在這樣的情況下
[00:17:18.120 --> 00:17:21.120]  靜姐妹今天你的心眼見到什麼呢?
[00:17:21.120 --> 00:17:23.120]  就是見到焦慮
[00:17:23.120 --> 00:17:24.120]  見到迷惘
[00:17:24.120 --> 00:17:35.120]  見到很多令自己陰沉的一面
[00:17:35.120 --> 00:17:39.120]  抑或看到福音裏面榮耀的盼望呢?
[00:17:39.120 --> 00:17:40.120]  記住
[00:17:40.120 --> 00:17:44.120]  今天我們已經進入了福音的盼望
[00:17:44.120 --> 00:17:47.120]  福音裏面的榮耀的盼望
[00:17:47.120 --> 00:17:49.120]  最得到赦免
[00:17:49.120 --> 00:17:50.120]  我們有重生
[00:17:50.120 --> 00:17:53.120]  我們得清為意
[00:17:53.120 --> 00:17:55.120]  我們能夠得著永生
[00:17:55.120 --> 00:17:56.120]  我們得救
[00:17:56.120 --> 00:17:57.120]  我們成為神的兒女
[00:17:57.120 --> 00:18:00.120]  聖靈內住在我們生命裏面
[00:18:00.120 --> 00:18:03.120]  我們是一個新造的人
[00:18:03.120 --> 00:18:05.120]  很多的福份
[00:18:05.120 --> 00:18:09.120]  很多榮耀的盼望
[00:18:09.120 --> 00:18:11.120]  C.S. Lewis
[00:18:11.120 --> 00:18:12.120]  他有一本書
[00:18:12.120 --> 00:18:15.120]  《榮耀的重量》
[00:18:15.120 --> 00:18:20.120]  其實這本書裏面有一些段落
[00:18:20.120 --> 00:18:26.120]  是摘錄了他在牛津大學
[00:18:26.120 --> 00:18:28.120]  講道一些講章
[00:18:28.120 --> 00:18:31.120]  當時是第二次世界大戰的時候
[00:18:31.120 --> 00:18:33.120]  非常之動盪
[00:18:33.120 --> 00:18:38.120]  非常之充滿很多的破壞
[00:18:38.120 --> 00:18:40.120]  在這個時間
[00:18:40.120 --> 00:18:44.120]  他在牛津大學裏面來講道
[00:18:44.120 --> 00:18:47.120]  他說其實我們很多的信徒
[00:18:47.120 --> 00:18:50.120]  真的看不到榮耀的福音
[00:18:50.120 --> 00:18:54.120]  真的看不到榮耀的盼望
[00:18:54.120 --> 00:18:57.120]  我們是半心半意的生物
[00:18:57.120 --> 00:19:01.120]  沉溺在喝酒、性愛和野心
[00:19:01.120 --> 00:19:04.120]  當無盡的喜樂擺在我們眼前的時候
[00:19:04.120 --> 00:19:06.120]  他就好像一個無知的新生兒子
[00:19:06.120 --> 00:19:10.120]  寧願在貧民窟裏面玩泥巴
[00:19:10.120 --> 00:19:13.120]  因為他無法想像去海邊度假
[00:19:13.120 --> 00:19:15.120]  意味著什麼
[00:19:15.120 --> 00:19:20.120]  他說我們太容易滿足了
[00:19:20.120 --> 00:19:24.120]  太容易滿足了
[00:19:24.120 --> 00:19:27.120]  聽姐妹當心眼開啟的時候
[00:19:27.120 --> 00:19:33.120]  我們看見救恩賀等的盼望
[00:19:33.120 --> 00:19:38.120]  跟著聖徒賀等的榮耀
[00:19:38.120 --> 00:19:40.120]  一起讀這一句
[00:19:40.120 --> 00:19:47.120]  他在聖徒中間的基業的榮耀是多麼豐盛
[00:19:47.120 --> 00:19:54.120]  世界是用功能和產值來標籤我們
[00:19:54.120 --> 00:19:58.120]  年輕的時候人家看你的學歷
[00:19:58.120 --> 00:20:00.120]  看你的活力
[00:20:00.120 --> 00:20:05.120]  中年的時候可能人家看你的經歷
[00:20:05.120 --> 00:20:10.120]  經驗、業績甚至你的經濟能力
[00:20:10.120 --> 00:20:15.120]  年長的時候人家看你的病力
[00:20:15.120 --> 00:20:17.120]  我都沒有活力
[00:20:17.120 --> 00:20:21.120]  我的生產力減退
[00:20:21.120 --> 00:20:25.120]  聖徒在舊約的時代
[00:20:25.120 --> 00:20:31.120]  以色列民是耶和華臣的基業
[00:20:31.120 --> 00:20:34.120]  是耶和華臣的產業
[00:20:34.120 --> 00:20:36.120]  是一個很普遍的觀念
[00:20:36.120 --> 00:20:39.120]  本來就是用這個詞
[00:20:39.120 --> 00:20:44.120]  延伸為每一個夢神呼召的人
[00:20:44.120 --> 00:20:47.120]  聖徒就是你和我
[00:20:47.120 --> 00:20:49.120]  你說我怎麼會是聖徒
[00:20:49.120 --> 00:20:51.120]  我還犯很多罪
[00:20:51.120 --> 00:20:55.120]  不是,你和我都是聖徒
[00:20:55.120 --> 00:20:59.120]  他在聖徒中間的基業
[00:20:59.120 --> 00:21:02.120]  就是指神的百姓
[00:21:02.120 --> 00:21:05.120]  神的選民、神的子民
[00:21:05.120 --> 00:21:08.120]  無論猶太或者外邦信徒
[00:21:08.120 --> 00:21:11.120]  都是神的基業
[00:21:11.120 --> 00:21:13.120]  當耶穌基督再回來的時候
[00:21:13.120 --> 00:21:16.120]  祂會將眾聖徒接到天上
[00:21:16.120 --> 00:21:20.120]  並與其他的聖徒聯合
[00:21:20.120 --> 00:21:22.120]  那時候不只是神自己
[00:21:22.120 --> 00:21:25.120]  得到祂完全的基業
[00:21:25.120 --> 00:21:29.120]  我們都將會得到基業
[00:21:29.120 --> 00:21:32.120]  這是一章十四節所說
[00:21:32.120 --> 00:21:34.120]  聖靈是我們的保證
[00:21:34.120 --> 00:21:37.120]  榮耀多麼豐盛
[00:21:37.120 --> 00:21:42.120]  是指程度上最勁最勁的級別
[00:21:42.120 --> 00:21:46.120]  即是形容屬神的子民超榮耀
[00:21:46.120 --> 00:21:48.120]  弟兄姊妹,屬神的子民
[00:21:48.120 --> 00:21:49.120]  你是屬神的子民嗎?
[00:21:49.120 --> 00:21:53.120]  是,你和我都超榮耀
[00:21:53.120 --> 00:21:55.120]  當我寫講章寫到這裡的時候
[00:21:55.120 --> 00:21:58.120]  我即時想起一首詩歌
[00:21:58.120 --> 00:22:02.120]  「奇異的愛怎能如此」
[00:22:02.120 --> 00:22:05.120]  我是超榮耀?
[00:22:05.120 --> 00:22:07.120]  我想起我自己也有軟弱
[00:22:07.120 --> 00:22:10.120]  我自己也有很多的不諦
