
[00:00:00.000 --> 00:00:02.000]  我們繼續看這個系列
[00:01:38.000 --> 00:01:40.000]  當時是一個古城
[00:01:40.000 --> 00:01:42.000]  有兩樣東西值得留意
[00:01:42.000 --> 00:01:44.000]  史美蘭這個地方
[00:01:44.000 --> 00:01:46.000]  雖然今天是一個現代化的城市
[00:01:46.000 --> 00:01:48.000]  但以前的古城
[00:01:48.000 --> 00:01:50.000]  到底我們有什麼知道呢?
[00:01:50.000 --> 00:01:52.000]  以前的城市是怎樣的呢?
[00:01:52.000 --> 00:01:54.000]  以前的城市有什麼分別呢?
[00:01:54.000 --> 00:01:56.000]  史美蘭的古城
[00:01:56.000 --> 00:01:58.000]  可以這麼說
[00:01:58.000 --> 00:02:00.000]  第一樣東西就是
[00:02:00.000 --> 00:02:02.000]  可以叫做一個死過翻生的城市
[00:02:02.000 --> 00:02:04.000]  因爲大家的古城
[00:02:04.000 --> 00:02:06.000]  一定經歷很多打仗
[00:02:06.000 --> 00:02:08.000]  戰爭
[00:02:08.000 --> 00:02:10.000]  然後被拆毀被銷燬
[00:02:10.000 --> 00:02:12.000]  然後再重建
[00:02:12.000 --> 00:02:14.000]  特別是史美蘭這個地方
[00:02:14.000 --> 00:02:16.000]  曾經被銷燬多次
[00:02:16.000 --> 00:02:18.000]  又再重建
[00:02:18.000 --> 00:02:20.000]  當時有一個
[00:02:20.000 --> 00:02:22.000]  我可以說這封信
[00:02:22.000 --> 00:02:24.000]  是2000年之前
[00:02:24.000 --> 00:02:26.000]  記載在聖經裏面
[00:02:26.000 --> 00:02:28.000]  但是我們知道當時
[00:02:28.000 --> 00:02:30.000]  作家
[00:02:30.000 --> 00:02:32.000]  特別是羅馬的作家
[00:02:32.000 --> 00:02:34.000]  他們就會贊這個城市
[00:02:34.000 --> 00:02:36.000]  這個城市是一個像火鳳凰那樣
[00:02:36.000 --> 00:02:38.000]  你有沒有聽過火鳳凰是怎樣的?
[00:02:38.000 --> 00:02:40.000]  Phoenix
[00:02:40.000 --> 00:02:42.000]  死灰復燃
[00:02:42.000 --> 00:02:44.000]  在灰隼裏面
[00:02:44.000 --> 00:02:46.000]  然後再復生
[00:02:46.000 --> 00:02:48.000]  整個城市被銷燬過
[00:02:48.000 --> 00:02:50.000]  然後再復生
[00:02:50.000 --> 00:02:52.000]  如果你想一想
[00:02:52.000 --> 00:02:54.000]  你在街上和一個史美蘭的城市裏面
[00:02:54.000 --> 00:02:56.000]  城鎮裏面的居民
[00:02:56.000 --> 00:02:58.000]  去聊天的時候
[00:02:58.000 --> 00:03:00.000]  他們會想起什麼
[00:03:00.000 --> 00:03:02.000]  和講起什麼故事
[00:03:02.000 --> 00:03:04.000]  就是這個史美蘭的城市
[00:03:04.000 --> 00:03:06.000]  是一個很有 pride 的城市
[00:03:06.000 --> 00:03:08.000]  很有驕傲的城市
[00:03:08.000 --> 00:03:10.000]  等於我們
[00:03:10.000 --> 00:03:12.000]  住在芝加哥
[00:03:12.000 --> 00:03:14.000]  住芝加哥的人都很有驕傲
[00:03:14.000 --> 00:03:16.000]  我曾經
[00:03:16.000 --> 00:03:18.000]  認識一個白人的牧師
[00:03:18.000 --> 00:03:20.000]  他以前住在芝加哥
[00:03:20.000 --> 00:03:22.000]  現在搬回去東岸
[00:03:22.000 --> 00:03:24.000]  有時候和他一起喝咖啡
[00:03:24.000 --> 00:03:26.000]  他有個講笑
[00:03:26.000 --> 00:03:28.000]  他說他住在芝加哥
[00:03:28.000 --> 00:03:30.000]  芝加哥以外的都是 third world
[00:03:30.000 --> 00:03:34.000]  芝加哥以外的都是第三世界
[00:03:34.000 --> 00:03:36.000]  你能聽到
[00:03:36.000 --> 00:03:38.000]  你能聞到那種味道
[00:03:38.000 --> 00:03:40.000]  那種 Chicago 的 pride
[00:03:40.000 --> 00:03:42.000]  Whatever that is
[00:03:42.000 --> 00:03:44.000]  史美蘭都是一樣
[00:03:44.000 --> 00:03:46.000]  這個翻山的城市
[00:03:46.000 --> 00:03:48.000]  死不去
[00:03:48.000 --> 00:03:50.000]  第二方面
[00:03:50.000 --> 00:03:52.000]  除了死的那個翻山之外
[00:03:52.000 --> 00:03:54.000]  就是亞洲的第一城市
[00:03:54.000 --> 00:03:56.000]  亞洲第一城市
[00:03:56.000 --> 00:03:58.000]  因爲當時這個屬於亞洲
[00:03:58.000 --> 00:04:00.000]  土耳其現在的土耳其地方
[00:04:00.000 --> 00:04:02.000]  都是屬於亞洲
[00:04:02.000 --> 00:04:04.000]  當時2000年之前
[00:04:04.000 --> 00:04:06.000]  是哪個帝國去統治天下
[00:04:06.000 --> 00:04:08.000]  羅馬帝國
[00:04:08.000 --> 00:04:10.000]  第一世紀的時候
[00:04:10.000 --> 00:04:12.000]  羅馬帝國統治天下的時候
[00:04:12.000 --> 00:04:14.000]  土耳其
[00:04:14.000 --> 00:04:16.000]  以色列巴勒斯坦地
[00:04:16.000 --> 00:04:18.000]  埃及等等
[00:04:18.000 --> 00:04:20.000]  這些地方是屬於地中海
[00:04:20.000 --> 00:04:22.000]  東面的地方
[00:04:22.000 --> 00:04:24.000]  或者他們叫 Roman East
[00:04:24.000 --> 00:04:26.000]  你知道羅馬帝國的祖家在哪嗎
[00:04:26.000 --> 00:04:28.000]  羅馬帝國的祖家是京城
[00:04:28.000 --> 00:04:30.000]  羅馬當然
[00:04:30.000 --> 00:04:32.000]  他們一路擴展
[00:04:32.000 --> 00:04:34.000]  去到東面的時候
[00:04:34.000 --> 00:04:36.000]  他們就會如何處理
[00:04:36.000 --> 00:04:38.000]  羅馬帝國東面的世界
[00:04:38.000 --> 00:04:40.000]  所謂 Roman East
[00:04:40.000 --> 00:04:42.000]  在重要的城市裏
[00:04:42.000 --> 00:04:44.000]  然後建一些重要的建設
[00:04:44.000 --> 00:04:46.000]  比如
[00:04:46.000 --> 00:04:48.000]  拜羅馬王的廟
[00:04:48.000 --> 00:04:50.000]  拜羅馬王爲神
[00:04:50.000 --> 00:04:52.000]  的一些皇廟
[00:04:52.000 --> 00:04:54.000]  即是哪個城市
[00:04:54.000 --> 00:04:56.000]  能夠爭取到這個
[00:04:56.000 --> 00:04:58.000]  殊榮
[00:04:58.000 --> 00:05:00.000]  能夠幫這個
[00:05:00.000 --> 00:05:02.000]  羅馬帝國的羅馬王
[00:05:02.000 --> 00:05:04.000]  幫這個波士
[00:05:04.000 --> 00:05:06.000]  去做一座
[00:05:06.000 --> 00:05:08.000]  聖殿出來
[00:05:08.000 --> 00:05:10.000]  供奉他 拜祭他
[00:05:10.000 --> 00:05:12.000]  這是一個
[00:05:12.000 --> 00:05:14.000]  很大的 得到中央的
[00:05:14.000 --> 00:05:16.000]  讚賞 得到中央的
[00:05:16.000 --> 00:05:18.000]  殊榮 所以很多城市
[00:05:18.000 --> 00:05:20.000]  就會爭這件事 史梅蘭
[00:05:20.000 --> 00:05:22.000]  Smyrna 就是其中一個
[00:05:22.000 --> 00:05:24.000]  爭到這個所謂第一線城市
[00:05:24.000 --> 00:05:26.000]  第一城 First City
[00:05:26.000 --> 00:05:28.000]  甚至說自己是
[00:05:28.000 --> 00:05:30.000]  First City in Asia
[00:05:30.000 --> 00:05:32.000]  在亞洲
[00:05:32.000 --> 00:05:34.000]  第一個的城市
[00:05:34.000 --> 00:05:36.000]  所以
[00:05:36.000 --> 00:05:38.000]  是一個很有 pride 的城市
[00:05:38.000 --> 00:05:40.000]  First City
[00:05:40.000 --> 00:05:42.000]  in Asia
[00:05:42.000 --> 00:05:44.000]  在這個城市裏面就有一間小的教會
[00:05:44.000 --> 00:05:46.000]  我們叫做史梅蘭教會
[00:05:46.000 --> 00:05:48.000]  基督
[00:05:48.000 --> 00:05:50.000]  寫信給教會
[00:05:50.000 --> 00:05:52.000]  第二封就是寫給這裏的
[00:05:52.000 --> 00:05:54.000]  信徒史梅蘭教會
[00:05:54.000 --> 00:05:56.000]  我們看看這封信的內容
[00:05:56.000 --> 00:05:58.000]  二章第八節
[00:05:58.000 --> 00:06:00.000]  它說你要寫信給史梅蘭教會的
[00:06:00.000 --> 00:06:02.000]  使者 說那首先的
[00:06:02.000 --> 00:06:04.000]  抹後的
[00:06:04.000 --> 00:06:06.000]  死過又活着的
[00:06:06.000 --> 00:06:08.000]  這樣說
[00:06:08.000 --> 00:06:10.000]  每一封信 很短的
[00:06:10.000 --> 00:06:12.000]  幾節 開頭都會有一個
[00:06:12.000 --> 00:06:14.000]  基督自己介紹自己
[00:06:14.000 --> 00:06:16.000]  這裏怎麼介紹自己
[00:06:16.000 --> 00:06:18.000]  他說他是首先的
[00:06:18.000 --> 00:06:20.000]  也是抹後的
[00:06:20.000 --> 00:06:22.000]  你聽不聽得到我剛纔怎麼說
[00:06:22.000 --> 00:06:24.000]  史梅蘭是一個什麼樣的地方
[00:06:24.000 --> 00:06:26.000]  We are the first
[00:06:26.000 --> 00:06:28.000]  We are the number one
[00:06:28.000 --> 00:06:30.000]  耶穌說我纔是number one
[00:06:30.000 --> 00:06:32.000]  耶穌怎麼介紹自己
[00:06:32.000 --> 00:06:34.000]  我是first
[00:06:34.000 --> 00:06:36.000]  and I am also the last
[00:06:36.000 --> 00:06:38.000]  我是第一
[00:06:38.000 --> 00:06:40.000]  也是最後的
[00:06:40.000 --> 00:06:42.000]  什麼意思
[00:06:42.000 --> 00:06:44.000]  這些每封教會的書信
[00:06:44.000 --> 00:06:46.000]  開頭耶穌基督的自稱
[00:06:46.000 --> 00:06:48.000]  他自己的介紹
[00:06:48.000 --> 00:06:50.000]  都可以在第一章找到
[00:06:50.000 --> 00:06:52.000]  這個《啓示錄》
[00:06:52.000 --> 00:06:54.000]  聖經裏面最後最後那一篇書
[00:06:54.000 --> 00:06:56.000]  第一章已經耶穌介紹了
[00:06:56.000 --> 00:06:58.000]  他自己是怎樣的
[00:06:58.000 --> 00:07:00.000]  然後七封書信裏面
[00:07:00.000 --> 00:07:02.000]  那個教會當地的城市
[00:07:02.000 --> 00:07:04.000]  他會再自稱自己一次
[00:07:04.000 --> 00:07:06.000]  講到史梅蘭的時候他就說
[00:07:06.000 --> 00:07:08.000]  I am the first 我就是首先
[00:07:08.000 --> 00:07:10.000]  我就是抹後
[00:07:10.000 --> 00:07:12.000]  第一章已經出現了
[00:07:12.000 --> 00:07:14.000]  一章第八節
[00:07:14.000 --> 00:07:16.000]  下面說什麼
[00:07:16.000 --> 00:07:18.000]  主上帝說我是阿拉伐
[00:07:18.000 --> 00:07:20.000]  我是俄門壓
[00:07:20.000 --> 00:07:22.000]  是今在色在
[00:07:22.000 --> 00:07:24.000]  以後永在的全能者
[00:07:24.000 --> 00:07:26.000]  這是耶穌自己介紹
[00:07:26.000 --> 00:07:28.000]  什麼叫alpha omega
[00:07:28.000 --> 00:07:30.000]  希臘文有
[00:07:30.000 --> 00:07:32.000]  二十幾個字母
[00:07:32.000 --> 00:07:34.000]  第一個字母就是alpha
[00:07:34.000 --> 00:07:38.000]  最後一個字母
[00:07:38.000 --> 00:07:40.000]  就是omega
[00:07:40.000 --> 00:07:42.000]  等於英文第一個字母是什麼
[00:07:42.000 --> 00:07:44.000]  是a
[00:07:44.000 --> 00:07:46.000]  最後一個字母是z
[00:07:46.000 --> 00:07:48.000]  他說他從頭到尾
[00:07:48.000 --> 00:07:50.000]  都是主
[00:07:50.000 --> 00:07:52.000]  這一句的稱呼
[00:07:52.000 --> 00:07:54.000]  或者這一種的稱呼其實不只是
[00:07:54.000 --> 00:07:56.000]  新約聖經纔有 舊約聖經都有
[00:07:56.000 --> 00:07:58.000]  他說聖經耶和華曾經
[00:07:58.000 --> 00:08:00.000]  自稱自己是什麼
[00:08:00.000 --> 00:08:02.000]  就是首先和抹後
[00:08:02.000 --> 00:08:04.000]  特別是依傳阿叔
[00:08:04.000 --> 00:08:06.000]  他說上帝是
[00:08:06.000 --> 00:08:08.000]  歷史的主宰
[00:08:08.000 --> 00:08:10.000]  是每個人人生的主宰的時候
[00:08:10.000 --> 00:08:12.000]  他就說我就是first and the last
[00:08:12.000 --> 00:08:14.000]  現在這裏哪裏自稱
[00:08:14.000 --> 00:08:16.000]  耶穌自己自稱
[00:08:16.000 --> 00:08:18.000]  所以耶穌
[00:08:18.000 --> 00:08:20.000]  自稱說我就是
[00:08:20.000 --> 00:08:22.000]  神
[00:08:22.000 --> 00:08:24.000]  first and last是耶和華的自稱
[00:08:24.000 --> 00:08:26.000]  耶穌說我就是那一位
[00:08:26.000 --> 00:08:28.000]  第二個的介紹
[00:08:28.000 --> 00:08:30.000]  就是說我死過之後
[00:08:30.000 --> 00:08:32.000]  又活來的
[00:08:32.000 --> 00:08:34.000]  史美娜就是一個
[00:08:34.000 --> 00:08:36.000]  這樣的城市
[00:08:36.000 --> 00:08:38.000]  這樣的地方
[00:08:38.000 --> 00:08:40.000]  但是耶穌說我纔是那一位
[00:08:40.000 --> 00:08:42.000]  死而復活的主宰
[00:08:42.000 --> 00:08:44.000]  因爲看整封追訊裏面
[00:08:44.000 --> 00:08:46.000]  主題都是和生與死有關
[00:08:46.000 --> 00:08:48.000]  掌管着生與死
[00:08:48.000 --> 00:08:50.000]  掌管着生與死
[00:08:50.000 --> 00:08:52.000]  掌管着生與死的是誰
[00:08:52.000 --> 00:08:54.000]  死的是誰
[00:08:54.000 --> 00:08:56.000]  是耶穌自己
[00:08:56.000 --> 00:08:58.000]  第九節
[00:08:58.000 --> 00:09:00.000]  這裏講到
[00:09:00.000 --> 00:09:02.000]  教會有什麼情況
[00:09:02.000 --> 00:09:04.000]  耶穌說我知道
[00:09:04.000 --> 00:09:06.000]  你的患難和
[00:09:06.000 --> 00:09:08.000]  貧窮
[00:09:08.000 --> 00:09:10.000]  其實你卻是富足的
[00:09:10.000 --> 00:09:12.000]  也知道那自稱
[00:09:12.000 --> 00:09:14.000]  是猶太人所說
[00:09:14.000 --> 00:09:16.000]  毀謗的話
[00:09:16.000 --> 00:09:18.000]  其實他們不是猶太人
[00:09:18.000 --> 00:09:20.000]  是撒旦會堂的人
[00:09:20.000 --> 00:09:22.000]  這句話就是
[00:09:22.000 --> 00:09:24.000]  耶穌對那個教會的
[00:09:24.000 --> 00:09:26.000]  評價
[00:09:26.000 --> 00:09:28.000]  你覺得那個教會是一個
[00:09:28.000 --> 00:09:30.000]  什麼樣的教會
[00:09:30.000 --> 00:09:32.000]  是不是猶太教會
[00:09:32.000 --> 00:09:34.000]  不是猶太教會
[00:09:34.000 --> 00:09:36.000]  是一個窮的教會
[00:09:36.000 --> 00:09:38.000]  還有經歷很多困難
[00:09:38.000 --> 00:09:40.000]  經歷很多困難的教會
[00:09:40.000 --> 00:09:42.000]  經歷什麼困難
[00:09:42.000 --> 00:09:44.000]  他繼續講
[00:09:44.000 --> 00:09:46.000]  就是說一些猶太人
[00:09:46.000 --> 00:09:48.000]  來攻擊他們
[00:09:48.000 --> 00:09:50.000]  攻擊他們
[00:09:50.000 --> 00:09:52.000]  這封信
[00:09:52.000 --> 00:09:54.000]  我們說有七封信
[00:09:54.000 --> 00:09:56.000]  由爾弗所到
[00:09:56.000 --> 00:09:58.000]  老底家
[00:09:58.000 --> 00:10:00.000]  每封信都有彈有贊
[00:10:00.000 --> 00:10:02.000]  除了兩封
[00:10:02.000 --> 00:10:04.000]  是沒有彈只是贊
[00:10:04.000 --> 00:10:06.000]  這封其中一封
[00:10:06.000 --> 00:10:08.000]  就是史姆達
[00:10:08.000 --> 00:10:10.000]  另外一封是沒有彈
[00:10:10.000 --> 00:10:12.000]  但只是讚的
[00:10:12.000 --> 00:10:14.000]  除了史姆達之外就是
[00:10:14.000 --> 00:10:16.000]  佛達德維亞
[00:10:16.000 --> 00:10:18.000]  這家教會當然是一個
[00:10:18.000 --> 00:10:20.000]  很貧窮的教會
[00:10:20.000 --> 00:10:22.000]  但在上帝眼中是富足的
[00:10:22.000 --> 00:10:24.000]  大家有沒有想過
[00:10:24.000 --> 00:10:26.000]  到底誰的眼光纔是最重要
[00:10:26.000 --> 00:10:28.000]  耶穌的眼光纔是最重要
[00:10:28.000 --> 00:10:30.000]  耶穌怎麼看我們教會
[00:10:30.000 --> 00:10:32.000]  這個纔是最重要
[00:10:32.000 --> 00:10:34.000]  不是我們自己看
[00:10:34.000 --> 00:10:36.000]  這個教會
[00:10:36.000 --> 00:10:38.000]  或者別人怎麼看我們教會
[00:10:38.000 --> 00:10:40.000]  我們自己怎麼看
[00:10:40.000 --> 00:10:42.000]  是不打人的
[00:10:42.000 --> 00:10:44.000]  最重要是耶穌怎麼看那個教會
[00:10:44.000 --> 00:10:46.000]  解釋下到底他們發生了什麼事
[00:10:46.000 --> 00:10:48.000]  他們說猶太人去攻擊他們
[00:10:48.000 --> 00:10:50.000]  毀謗他們
[00:10:50.000 --> 00:10:52.000]  又說猶太人
[00:10:52.000 --> 00:10:54.000]  好像在撒旦的會堂一樣
[00:10:54.000 --> 00:10:56.000]  猶太人他們競拜的時候
[00:10:56.000 --> 00:10:58.000]  就在不同城市的會堂
[00:10:58.000 --> 00:11:00.000]  他們說
[00:11:00.000 --> 00:11:02.000]  他們的會堂不是真的會堂
[00:11:02.000 --> 00:11:04.000]  他們說是
[00:11:04.000 --> 00:11:06.000]  撒旦的會堂
[00:11:06.000 --> 00:11:08.000]  這裏要解釋清楚
[00:11:08.000 --> 00:11:10.000]  特別是今時這個世代
[00:11:10.000 --> 00:11:12.000]  很多時候人們會
[00:11:12.000 --> 00:11:14.000]  誤解聖經或者亂用聖經
[00:11:14.000 --> 00:11:16.000]  就會說聖經就是反猶
[00:11:16.000 --> 00:11:18.000]  Antisemitic
[00:11:18.000 --> 00:11:20.000]  Antisemitism
[00:11:20.000 --> 00:11:22.000]  我們要知道
[00:11:22.000 --> 00:11:24.000]  到底什麼叫猶太人
[00:11:24.000 --> 00:11:26.000]  猶太人所說毀謗的話
[00:11:26.000 --> 00:11:28.000]  其實他們不是猶太人
[00:11:28.000 --> 00:11:30.000]  是撒旦會堂的人
[00:11:30.000 --> 00:11:32.000]  是不是說猶太人就是撒旦呢
[00:11:32.000 --> 00:11:34.000]  不是的
[00:11:34.000 --> 00:11:36.000]  因爲在新約裏面的書信
[00:11:36.000 --> 00:11:38.000]  特別是約翰的書信
[00:11:38.000 --> 00:11:40.000]  約翰的寫作
[00:11:40.000 --> 00:11:42.000]  譬如《啟示錄》
[00:11:42.000 --> 00:11:44.000]  和《約翰福音》
[00:11:44.000 --> 00:11:46.000]  裏面說的是猶太人的時候
[00:11:46.000 --> 00:11:48.000]  他們不是說全部的猶太人
[00:11:48.000 --> 00:11:50.000]  他們說The Jews
[00:11:50.000 --> 00:11:52.000]  猶太人其實是主要說
[00:11:52.000 --> 00:11:54.000]  是起初的時候
[00:11:54.000 --> 00:11:56.000]  第一世紀的時候
[00:11:56.000 --> 00:11:58.000]  那些反對基督教的
[00:11:58.000 --> 00:12:00.000]  猶太人領袖
[00:12:00.000 --> 00:12:02.000]  反對基督教的猶太人領袖
[00:12:02.000 --> 00:12:04.000]  這些叫猶太人
[00:12:04.000 --> 00:12:06.000]  你其實想一想都知道
[00:12:06.000 --> 00:12:08.000]  初期的教會什麼人多
[00:12:08.000 --> 00:12:10.000]  猶太人多
[00:12:10.000 --> 00:12:12.000]  猶太人多
[00:12:12.000 --> 00:12:14.000]  他們怎麼會是反猶呢
[00:12:14.000 --> 00:12:16.000]  因爲初代教會
[00:12:16.000 --> 00:12:18.000]  其實就是猶太教的一部分
[00:12:18.000 --> 00:12:20.000]  我們講回曆史
[00:12:20.000 --> 00:12:22.000]  當時第一世紀的時候
[00:12:22.000 --> 00:12:24.000]  耶穌死而復活昇天
[00:12:24.000 --> 00:12:26.000]  離開了 然後初期的教會
[00:12:26.000 --> 00:12:28.000]  開始去到擴展的時候
[00:12:28.000 --> 00:12:30.000]  初期的教會在當時來說
[00:12:30.000 --> 00:12:32.000]  大部分都是猶太人的基督徒開始的
[00:12:32.000 --> 00:12:34.000]  他們當時是屬於猶太教的一部分
[00:12:34.000 --> 00:12:36.000]  當時羅馬帝國他們處理猶太教的時候
[00:12:36.000 --> 00:12:38.000]  他們就會覺得
[00:12:38.000 --> 00:12:40.000]  猶太人可以有一個
[00:12:40.000 --> 00:12:42.000]  我們用一個容忍的政策
[00:12:42.000 --> 00:12:44.000]  來看待猶太人
[00:12:44.000 --> 00:12:46.000]  猶太人ok 你們自己喜歡耶路撒冷
[00:12:46.000 --> 00:12:48.000]  敬拜 我們不逼你
[00:12:48.000 --> 00:12:50.000]  只要你納粹就行了
[00:12:50.000 --> 00:12:52.000]  所以猶太教是
[00:12:52.000 --> 00:12:54.000]  在羅馬帝國裏面有一點保障的
[00:12:54.000 --> 00:12:56.000]  這個就是
[00:12:56.000 --> 00:12:58.000]  第一世紀中的時候
[00:12:58.000 --> 00:13:00.000]  但時間越來越久的時候
[00:13:00.000 --> 00:13:02.000]  教會雖然當時
[00:13:02.000 --> 00:13:04.000]  開始的時候就是猶太教的一部分
[00:13:04.000 --> 00:13:06.000]  但慢慢慢慢
[00:13:06.000 --> 00:13:08.000]  人多了 特別是外邦人多了
[00:13:08.000 --> 00:13:10.000]  就開始
[00:13:10.000 --> 00:13:12.000]  大家分道揚鑣
[00:13:12.000 --> 00:13:14.000]  所以到第一世紀末開始
[00:13:14.000 --> 00:13:16.000]  基督教就不再受
[00:13:16.000 --> 00:13:18.000]  猶太教那把傘裏面
[00:13:18.000 --> 00:13:20.000]  猶太教那個帽子裏面
[00:13:20.000 --> 00:13:22.000]  那種保障
[00:13:22.000 --> 00:13:24.000]  特別是第一世紀末的時候
[00:13:24.000 --> 00:13:26.000]  寫《啓示錄》的時候
[00:13:26.000 --> 00:13:28.000]  就是第一世紀末主後大概九十年代的時候
[00:13:28.000 --> 00:13:30.000]  寫《啓示錄》的時候
[00:13:30.000 --> 00:13:32.000]  教會就遇見了很多
[00:13:32.000 --> 00:13:34.000]  猶太教這些壓力
[00:13:34.000 --> 00:13:36.000]  因爲沒有保障
[00:13:36.000 --> 00:13:38.000]  又有很多人來攻擊他
[00:13:38.000 --> 00:13:40.000]  這些就是所謂猶太教的領袖
[00:13:40.000 --> 00:13:44.000]  所以約翰說到猶太人的時候
[00:13:44.000 --> 00:13:46.000]  他們知道
[00:13:46.000 --> 00:13:48.000]  那些親羅馬的猶太人
[00:13:48.000 --> 00:13:50.000]  那些領袖
[00:13:50.000 --> 00:13:52.000]  反對耶穌是基督的
[00:13:52.000 --> 00:13:54.000]  爲什麼 因爲耶穌怎麼可以做到
[00:13:54.000 --> 00:13:56.000]  我們的救世主
[00:13:56.000 --> 00:13:58.000]  他在十字架上死
[00:13:58.000 --> 00:14:00.000]  一個羞辱的記號
[00:14:00.000 --> 00:14:02.000]  他們接受這個耶穌就是尼楚瓦
[00:14:02.000 --> 00:14:04.000]  救世主救我們
[00:14:04.000 --> 00:14:06.000]  所以他們不能夠去
[00:14:06.000 --> 00:14:08.000]  接受的時候他們就反對
[00:14:08.000 --> 00:14:10.000]  所以他們就認爲教會的人
[00:14:10.000 --> 00:14:12.000]  就是可以去打壓的
[00:14:12.000 --> 00:14:14.000]  所以有時候
[00:14:14.000 --> 00:14:16.000]  當時也有一些猶太人的領袖
[00:14:16.000 --> 00:14:18.000]  他就會控告基督徒
[00:14:18.000 --> 00:14:20.000]  或者去毀謗他們
[00:14:20.000 --> 00:14:22.000]  然後捉他們上去
[00:14:22.000 --> 00:14:24.000]  羅馬的法庭
[00:14:24.000 --> 00:14:26.000]  然後將他們受審
[00:14:28.000 --> 00:14:30.000]  所以這裏講清楚猶太人是什麼意思
[00:14:30.000 --> 00:14:32.000]  他針對的是那些猶太的領袖
[00:14:32.000 --> 00:14:34.000]  或者會堂的領袖
[00:14:34.000 --> 00:14:36.000]  所以就說他們是撒旦的會堂
[00:14:36.000 --> 00:14:38.000]  因爲他們背後
[00:14:38.000 --> 00:14:40.000]  是撒旦來攻擊教會的
[00:14:40.000 --> 00:14:42.000]  我們明白
[00:14:42.000 --> 00:14:44.000]  聖經的背景的時候
[00:14:44.000 --> 00:14:46.000]  我們就不會那麼容易
[00:14:46.000 --> 00:14:48.000]  亂給標籤
[00:14:48.000 --> 00:14:50.000]  所以爲什麼要花那麼多時間去解釋
[00:14:50.000 --> 00:14:52.000]  特別我們今時今代
[00:14:52.000 --> 00:14:54.000]  我們對某一些的族羣
[00:14:54.000 --> 00:14:56.000]  的形容和標籤
[00:14:56.000 --> 00:14:58.000]  是不可以亂來的
[00:14:58.000 --> 00:15:00.000]  特別美國
[00:15:00.000 --> 00:15:02.000]  我們對某些族羣
[00:15:02.000 --> 00:15:04.000]  不可以亂去說他們
[00:15:04.000 --> 00:15:06.000]  標籤他們
