
[00:00:00.000 --> 00:00:02.160]  我想大家可以這樣想像一下
[00:02:27.060 --> 00:02:28.880]  很多的傳道者都說
[00:02:28.880 --> 00:02:32.420]  應該是指婦女的經血
[00:02:32.420 --> 00:02:34.180]  不過如果看回原文的話
[00:02:34.180 --> 00:02:37.520]  原文其實這個字就沒有很肯定地
[00:02:37.520 --> 00:02:40.100]  說出這個血流是什麼類型的血流
[00:02:40.100 --> 00:02:43.840]  不過無論什麼類型的血流
[00:02:43.840 --> 00:02:44.880]  很難想象
[00:02:44.880 --> 00:02:48.640]  十二年不停止的流血
[00:02:48.640 --> 00:02:50.680]  雖然是一個很可怕的疾病
[00:02:50.680 --> 00:02:52.600]  但是你會發覺這個婦女
[00:02:52.600 --> 00:02:53.840]  在聖經裡面說
[00:02:53.840 --> 00:02:54.960]  她沒有因此而放棄
[00:02:54.960 --> 00:02:57.000]  沒有因此而認命
[00:02:57.000 --> 00:02:58.680]  聖經告訴我們
[00:02:58.680 --> 00:02:59.640]  看完這個醫生
[00:02:59.640 --> 00:03:00.600]  看另一個醫生
[00:03:00.600 --> 00:03:04.920]  不斷地嘗試去醫好自己的病
[00:03:04.920 --> 00:03:06.760]  而且這個病
[00:03:06.760 --> 00:03:09.300]  你會發覺不只是影響她的健康
[00:03:09.300 --> 00:03:16.300]  這個病如果是經血的話
[00:03:16.300 --> 00:03:20.680]  如果我們看回舊約的《律法書》裡面的記載
[00:03:20.680 --> 00:03:23.880]  在《利未記》那裡說到
[00:03:23.880 --> 00:03:27.180]  女人行經必烏為七天
[00:03:27.180 --> 00:03:31.480]  凡摸她的必不潔淨到晚上
[00:03:31.480 --> 00:03:34.680]  就是說在猶太人的觀念裡面
[00:03:34.680 --> 00:03:35.720]  在這種情況的時候
[00:03:35.720 --> 00:03:38.220]  這個婦女就會被視為什麼?
[00:03:38.220 --> 00:03:40.060]  不潔淨
[00:03:40.060 --> 00:03:40.840]  不潔淨是什麼?
[00:03:40.840 --> 00:03:44.980]  對當時來說不可以去會堂裡面敬拜神
[00:03:44.980 --> 00:03:48.180]  不可以有任何類型的宗教活動
[00:03:48.180 --> 00:03:53.100]  也不可以觸摸、觸碰其他人
[00:03:53.100 --> 00:03:55.260]  也沒有人想碰到她
[00:03:55.260 --> 00:03:56.220]  所以你可以想象
[00:03:56.220 --> 00:03:57.640]  這個婦女怎樣?
[00:03:57.640 --> 00:03:59.760]  12年裡面
[00:03:59.760 --> 00:04:04.880]  沒有了正常的社會的活動
[00:04:04.880 --> 00:04:07.480]  沒有了正常的社會的關係
[00:04:07.480 --> 00:04:12.180]  甚至我相信是被大部分人所排斥的
[00:04:12.180 --> 00:04:13.980]  可不可以想象12年
[00:04:13.980 --> 00:04:15.600]  沒有碰過任何人
[00:04:15.600 --> 00:04:17.600]  12年沒有人碰過你
[00:04:17.600 --> 00:04:20.440]  12年跟其他人沒有任何交往
[00:04:20.440 --> 00:04:24.600]  我相信他的家人也是被迫離棄他
[00:04:24.600 --> 00:04:26.180]  很難想象這12年
[00:04:26.180 --> 00:04:29.220]  如果在今天的醫療定義裡面
[00:04:29.220 --> 00:04:32.060]  一個人如果有一些病徵
[00:04:32.060 --> 00:04:37.440]  例如不開心、感到悲慘、悲哀
[00:04:37.440 --> 00:04:40.260]  挫敗感、失望、缺乏自信
[00:04:40.260 --> 00:04:45.400]  這些病徵如果維持超過兩個星期以上的話
[00:04:45.400 --> 00:04:47.400]  今天的醫療定義
[00:04:47.400 --> 00:04:51.640]  很有可能這個人患了抑鬱症
[00:04:51.640 --> 00:04:56.520]  但是聖經說這個婦女不僅是幾個星期
[00:04:56.520 --> 00:04:59.900]  這個婦女是12年之久
[00:04:59.900 --> 00:05:04.020]  很明顯當時也不會有抗抑鬱藥給這個女士吃
[00:05:04.020 --> 00:05:08.360]  我們就要問這個婦女怎樣可以經歷這12年
[00:05:08.360 --> 00:05:11.120]  究竟有些什麼支撐著她
[00:05:11.120 --> 00:05:14.000]  我相信這個婦女是有信心的
[00:05:14.000 --> 00:05:16.040]  不過她的信心不在耶穌基督身上
[00:05:16.040 --> 00:05:18.580]  她的信心是用盡她的資源
[00:05:18.580 --> 00:05:21.540]  來看看這個世界有沒有一些出路提供給她
[00:05:21.540 --> 00:05:22.580]  所以聖經告訴我們
[00:05:22.580 --> 00:05:26.700]  她偏沉名醫 花盡錢財
[00:05:26.700 --> 00:05:31.860]  只不過她的病並不得著醫治
[00:05:31.860 --> 00:05:34.540]  而她花費了她所有的錢
[00:05:34.540 --> 00:05:37.960]  嘗試過所有的醫生都沒有用
[00:05:37.960 --> 00:05:40.700]  那她還剩下什麼選項呢?
[00:05:40.700 --> 00:05:45.580]  有人說人的盡頭乃是神的開始
[00:05:45.580 --> 00:05:50.380]  不要因為這個說話錯誤地以為神總是喜歡人受苦
[00:05:50.380 --> 00:05:51.680]  我們可以跳下一張
[00:05:51.680 --> 00:05:52.920]  神總是喜歡人受苦
[00:05:52.920 --> 00:05:57.540]  要到最後那一刻才介入
[00:05:57.540 --> 00:05:58.760]  並不是這樣
[00:05:58.760 --> 00:06:00.420]  人的盡頭乃是神的開始
[00:06:00.420 --> 00:06:03.380]  因為人總是按自己的方式
[00:06:03.380 --> 00:06:06.960]  來嘗試解決自己的問題
[00:06:06.960 --> 00:06:08.380]  直到有一天
[00:06:08.380 --> 00:06:10.540]  人發覺她所有的選項
[00:06:10.540 --> 00:06:12.120]  所有的資源都用盡
[00:06:12.120 --> 00:06:14.880]  而這個大山仍然在她面前的時候
[00:06:14.880 --> 00:06:19.580]  這個就是我們所說的真正的絕望
[00:06:19.580 --> 00:06:21.340]  我記得很久之前在80年代
[00:06:21.340 --> 00:06:24.040]  我那時候在加拿大讀完書回香港的時候
[00:06:24.040 --> 00:06:25.340]  就去過一個地方
[00:06:25.340 --> 00:06:28.880]  叫做香港福音戒毒中心那裡做義工
[00:06:28.880 --> 00:06:31.420]  那個地方顧名思義
[00:06:31.420 --> 00:06:33.620]  就不靠藥物
[00:06:33.620 --> 00:06:41.240]  而是靠福音來幫一些毒癮的人去戒毒
[00:06:41.240 --> 00:06:43.780]  他們當時的口號就是
[00:06:43.780 --> 00:06:47.380]  人的盡頭乃是神的開始
[00:06:47.380 --> 00:06:49.200]  什麼意思?
[00:06:49.200 --> 00:06:50.460]  就是說你所有的藥物都沒有
[00:06:50.460 --> 00:06:52.460]  一去到那裡
[00:06:52.460 --> 00:06:55.780]  當你這個毒癮起的時候
[00:06:55.780 --> 00:06:57.540]  他們不會給你止痛藥
[00:06:57.540 --> 00:06:58.540]  不會給你止嘔藥
[00:06:58.540 --> 00:06:59.820]  沒有任何藥物的
[00:06:59.820 --> 00:07:00.740]  人的盡頭
[00:07:00.740 --> 00:07:03.120]  沒有任何東西我們可以依靠的時候
[00:07:03.120 --> 00:07:04.780]  只能夠什麼?
[00:07:04.780 --> 00:07:06.200]  當毒癮起的時候
[00:07:06.200 --> 00:07:13.000]  他們就跟那些癮起的人一起祈禱
[00:07:13.000 --> 00:07:15.960]  讀經和唱詩
[00:07:15.960 --> 00:07:17.820]  就是這樣
[00:07:17.820 --> 00:07:21.500]  當人發覺沒有任何其他東西可以依靠的時候
[00:07:21.500 --> 00:07:23.320]  就在那時候
[00:07:23.320 --> 00:07:24.960]  神仙才能夠介入
[00:07:24.960 --> 00:07:30.700]  神才才能夠開始在我們生命裡面的更生
[00:07:30.700 --> 00:07:32.420]  我相信這個的感受
[00:07:32.420 --> 00:07:35.080]  就是正正這個婦人
[00:07:35.080 --> 00:07:37.960]  當她聽到耶穌的故事的時候
[00:07:37.960 --> 00:07:39.380]  那個感受
[00:07:39.380 --> 00:07:41.460]  聖經告訴我們
[00:07:41.460 --> 00:07:43.740]  當這個婦人聽到耶穌的故事
[00:07:43.740 --> 00:07:46.000]  就從後頭來
[00:07:46.000 --> 00:07:47.880]  集在眾人中間
[00:07:47.880 --> 00:07:50.300]  摸耶穌的衣裳
[00:07:50.300 --> 00:07:51.800]  你說為什麼?
[00:07:51.800 --> 00:07:55.200]  為什麼在後面接近耶穌?
[00:07:55.200 --> 00:07:56.620]  為什麼不在前面?
[00:07:56.620 --> 00:08:00.340]  我相信很明顯不想引起其他人的關注
[00:08:00.340 --> 00:08:03.580]  為什麼他不想引起其他人的關注?
[00:08:03.580 --> 00:08:04.500]  也許
[00:08:04.500 --> 00:08:05.580]  因為剛才說過
[00:08:05.580 --> 00:08:07.460]  他是視為不潔的
[00:08:07.460 --> 00:08:12.260]  也許他不想因為他自己不潔的身份引起恐慌
[00:08:12.260 --> 00:08:13.620]  也許他覺得
[00:08:13.620 --> 00:08:21.580]  因為當時耶穌正在去治一個病患很重的少女
[00:08:21.580 --> 00:08:26.040]  也許這個婦人不想拖延耶穌的行程
[00:08:26.040 --> 00:08:30.260]  也許他不知道耶穌願不願意治療她
[00:08:30.260 --> 00:08:31.880]  所以在很多人的憂慮之下
[00:08:31.880 --> 00:08:37.380]  他就從後來接近耶穌基督
[00:08:37.380 --> 00:08:42.040]  他想著可以得到醫治
[00:08:42.040 --> 00:08:43.880]  也沒有令他失望
[00:08:43.880 --> 00:08:45.180]  因為他說
[00:08:45.180 --> 00:08:49.960]  我只摸耶穌的衣裳就必傳閱
[00:08:49.960 --> 00:08:51.720]  聖經也真的這麼說
[00:08:51.720 --> 00:08:54.540]  他在二十九節就說到
[00:08:54.540 --> 00:08:58.680]  於是他血流的源頭立刻乾了
[00:08:58.680 --> 00:08:59.960]  不過要留意
[00:08:59.960 --> 00:09:03.960]  其實這個婦女沒有期望到耶穌知道
[00:09:03.960 --> 00:09:06.220]  她不想著耶穌會知道
[00:09:06.220 --> 00:09:07.580]  如果我們看經文的時候
[00:09:07.580 --> 00:09:09.960]  耶穌知道這個婦人被醫治
[00:09:09.960 --> 00:09:12.340]  或者摸她的原因很有趣
[00:09:12.340 --> 00:09:15.340]  他是說到
[00:09:15.340 --> 00:09:22.000]  頓時心裡覺得有能力從她自己身上出去
[00:09:22.000 --> 00:09:25.140]  感覺到自己的能力可以被人拿走一點
[00:09:25.140 --> 00:09:26.840]  我們應該如何理解這一段經文
[00:09:26.840 --> 00:09:30.300]  這一句話應該如何理解呢
[00:09:30.300 --> 00:09:36.540]  我記得有一套周星馳的電影
[00:09:36.540 --> 00:09:40.380]  這個電影裡面說到周星馳有特異功能
[00:09:40.380 --> 00:09:42.880]  有一次她為她的朋友發功
[00:09:42.880 --> 00:09:44.220]  幫了她的朋友
[00:09:44.220 --> 00:09:45.220]  另一個朋友看到
[00:09:45.220 --> 00:09:48.260]  說什麼這麼厲害可以有特異功能
[00:09:48.260 --> 00:09:50.420]  那你可不可以用同一個特異功能
[00:09:50.420 --> 00:09:52.220]  幫我發功多一次
[00:09:52.220 --> 00:09:53.920]  周星馳就說
[00:09:53.920 --> 00:09:54.300]  不行的
[00:09:54.300 --> 00:09:56.500]  我發功一次要等好幾個星期
[00:09:56.500 --> 00:09:59.880]  才可以恢復再發功
[00:09:59.880 --> 00:10:02.960]  耶穌的能力是不是像這樣的呢
[00:10:02.960 --> 00:10:05.880]  耶穌的能力是不是
[00:10:05.880 --> 00:10:06.920]  沒了一點的時候
[00:10:06.920 --> 00:10:07.880]  要等祂回來
[00:10:07.880 --> 00:10:11.260]  然後才可以再醫治人呢
[00:10:11.260 --> 00:10:12.220]  我相信絕對不是
[00:10:12.220 --> 00:10:13.500]  我相信耶穌記得的能力
[00:10:13.500 --> 00:10:14.880]  不像我們的battle(戰爭)
[00:10:14.880 --> 00:10:17.340]  好像充電recharge了之後
[00:10:17.340 --> 00:10:18.960]  然後才可以再來一次
[00:10:18.960 --> 00:10:20.080]  我不相信神是這樣
[00:10:20.080 --> 00:10:21.920]  我不相信耶穌記得的能力是這樣
[00:10:21.920 --> 00:10:25.580]  如果神是全知與全能的話
[00:10:25.580 --> 00:10:26.960]  耶穌記得的能力
[00:10:26.960 --> 00:10:29.160]  應該是無窮無盡的
[00:10:29.160 --> 00:10:31.500]  所以這句話的重心
[00:10:31.500 --> 00:10:33.660]  所強調的並不是耶穌基督
[00:10:33.660 --> 00:10:35.300]  沒了一點能力
[00:10:35.300 --> 00:10:36.800]  這句話的重點就是說
[00:10:36.800 --> 00:10:39.660]  這個婦女被醫治
[00:10:39.660 --> 00:10:41.880]  是因為耶穌基督的能力
[00:10:41.880 --> 00:10:42.960]  是不是
[00:10:42.960 --> 00:10:43.760]  好了
[00:10:43.760 --> 00:10:44.800]  再看下去
[00:10:44.800 --> 00:10:45.760]  耶穌停在那裡
[00:10:45.760 --> 00:10:46.620]  然後就問
[00:10:46.620 --> 00:10:48.300]  誰碰我
[00:10:48.300 --> 00:10:51.800]  耶穌原來不知道誰碰祂的嗎
[00:10:51.800 --> 00:10:52.580]  大家是不是這樣看
[00:10:52.580 --> 00:10:55.420]  這段經文是不是給大家這種感覺
[00:10:55.420 --> 00:10:59.760]  我相信不只是耶穌知道誰碰祂
[00:10:59.760 --> 00:11:01.800]  耶穌也知道碰祂的人
[00:11:01.800 --> 00:11:03.760]  已經被醫治好了
[00:11:03.760 --> 00:11:04.460]  不只是這樣
[00:11:04.460 --> 00:11:06.420]  我也相信耶穌其實很清楚
[00:11:06.420 --> 00:11:11.300]  這個婦女過去十二年的悲慘生活
[00:11:11.300 --> 00:11:12.300]  既然知道的時候
[00:11:12.300 --> 00:11:13.180]  為什麼耶穌這樣問
[00:11:13.180 --> 00:11:14.640]  多此一舉呢
[00:11:14.640 --> 00:11:18.880]  我相信答案就是在第三十二到三十三節
[00:11:18.880 --> 00:11:20.340]  三十二節說到
[00:11:20.340 --> 00:11:25.300]  耶穌是想見造者事的女人
[00:11:25.300 --> 00:11:27.140]  而這個女人知道不可以再隱瞞了
[00:11:27.140 --> 00:11:27.840]  她又怎樣
[00:11:27.840 --> 00:11:29.180]  她就恐懼戰經
[00:11:29.180 --> 00:11:30.880]  來撫服在耶穌跟前
[00:11:30.880 --> 00:11:34.540]  將實情全告訴耶穌
[00:11:34.540 --> 00:11:36.180]  我想大家想一想
[00:11:36.180 --> 00:11:38.840]  這個婦女經歷了十二年的病患
[00:11:38.840 --> 00:11:40.340]  很可憐
[00:11:40.340 --> 00:11:44.180]  為什麼耶穌還要在那一剎那裡站出來
[00:11:44.180 --> 00:11:46.540]  承認祂所做過的事情呢
[00:11:46.540 --> 00:11:48.420]  好像很慘
[00:11:48.420 --> 00:11:57.460]  還要將這個婦女的羞辱公然顯露於人前
[00:11:57.460 --> 00:12:02.040]  耶穌這樣做是不是有點不近人情呢
[00:12:02.040 --> 00:12:03.920]  我想大家要完全明白
[00:12:03.920 --> 00:12:07.460]  這個舉動背後所帶出的好
[00:12:07.460 --> 00:12:08.500]  值得我們學習
[00:12:08.500 --> 00:12:10.120]  值得我們知道的原因
[00:12:10.120 --> 00:12:14.380]  我們需要回去看這兩節經文的原文
[00:12:14.380 --> 00:12:15.540]  希臘文
[00:12:15.540 --> 00:12:16.460]  第二十八節
[00:12:16.460 --> 00:12:17.340]  剛才不是說過的
[00:12:17.340 --> 00:12:19.620]  這個婦女到了耶穌那裡說
[00:12:19.620 --> 00:12:20.960]  我摸一摸她的衣服
[00:12:20.960 --> 00:12:22.660]  我就可以得到傳閱了
[00:12:22.660 --> 00:12:24.260]  在原文裡面
[00:12:24.260 --> 00:12:27.120]  這個婦女所用的傳閱
[00:12:27.120 --> 00:12:29.000]  Sosso 這個希臘文
[00:12:29.000 --> 00:12:30.300]  大家看到吧
[00:12:30.300 --> 00:12:33.220]  Sosso 這個希臘原文的意思就是說
[00:12:33.220 --> 00:12:38.800]  在疾病、危險、魔鬼和罪惡當中被釋放出來
[00:12:38.800 --> 00:12:40.000]  被拯救出來
[00:12:40.000 --> 00:12:40.920]  很簡單
[00:12:40.920 --> 00:12:42.460]  不僅是身體的醫治
[00:12:42.460 --> 00:12:43.620]  是指什麼呢
[00:12:43.620 --> 00:12:46.300]  靈魂體全人的醫治
[00:12:46.300 --> 00:12:47.960]  好了 到二十九節
[00:12:47.960 --> 00:12:49.460]  這個婦女被醫好了
[00:12:49.460 --> 00:12:51.340]  她感覺到她的病患得到醫治
[00:12:51.340 --> 00:12:53.340]  但是你留意到那個字是用什麼
[00:12:53.340 --> 00:12:54.960]  那個「災病好鳥」那個字
[00:12:54.960 --> 00:12:57.760]  並不是剛才所說的Sosso
[00:12:57.760 --> 00:13:01.260]  而是這個Iaomi
[00:13:01.260 --> 00:13:03.580]  Iaomi這個字跟Sosso有一個很大的分別
[00:13:03.580 --> 00:13:08.580]  Iaomi這個字是指身體疾病上面的醫治
[00:13:08.580 --> 00:13:09.620]  大家看到這個分別嗎
[00:13:09.620 --> 00:13:10.880]  一個是全人的醫治
[00:13:10.880 --> 00:13:15.720]  一個是身體上面的醫治
[00:13:15.720 --> 00:13:21.600]  那麼你說 當這個婦女知道自己的血流停止了
[00:13:21.600 --> 00:13:25.840]  換作是你 你會即時做什麼呢
[00:13:25.840 --> 00:13:28.840]  功成身退 還不立刻走人
[00:13:28.840 --> 00:13:30.600]  是不是
[00:13:30.600 --> 00:13:33.380]  因為她沒有想到耶穌會知道的
[00:13:33.380 --> 00:13:35.680]  她都覺得她來的目的已經達到了
[00:13:35.680 --> 00:13:36.800]  她來就是要得醫治
[00:13:36.800 --> 00:13:38.960]  那就醫治了她
[00:13:38.960 --> 00:13:40.100]  但是大家留意一下
[00:13:40.100 --> 00:13:41.100]  想清楚
[00:13:41.100 --> 00:13:43.720]  究竟她來尋求耶穌的醫治
[00:13:43.720 --> 00:13:46.680]  有沒有真正得到滿足呢
[00:13:46.680 --> 00:13:50.960]  如果我們比較剛才所說的兩字的經文
[00:13:50.960 --> 00:13:54.100]  剛才那兩個字的分別的時候
[00:13:54.100 --> 00:13:55.380]  大家可以想像得到
[00:13:55.380 --> 00:13:57.220]  其實她來到耶穌基督根前
[00:13:57.220 --> 00:14:00.880]  所要求被醫好的需要
[00:14:00.880 --> 00:14:03.060]  其實沒有被滿足到
[00:14:03.060 --> 00:14:05.180]  她要求的是全人的醫治
[00:14:05.180 --> 00:14:08.460]  現在她所得到的只不過是身體上面的醫治
[00:14:08.460 --> 00:14:10.600]  是不是
[00:14:10.600 --> 00:14:16.340]  所以她不單止是需要讓她的患疾得到治療
[00:14:16.340 --> 00:14:17.520]  她更加需要的是什麼
[00:14:17.520 --> 00:14:20.980]  更加需要的就是和人與家人的關係得到復活
[00:14:20.980 --> 00:14:24.760]  更加需要的就是可以讓社會重新接納她
[00:14:24.760 --> 00:14:28.840]  更加需要的就是她可以進到會堂裡面敬拜神
[00:14:28.840 --> 00:14:30.440]  簡單來講
[00:14:30.440 --> 00:14:33.100]  她所需要的不單止是疾病得到醫治
[00:14:33.100 --> 00:14:34.800]  她所需要的是什麼
[00:14:34.800 --> 00:14:36.640]  做回一個人
[00:14:36.640 --> 00:14:38.440]  是不是
[00:14:38.440 --> 00:14:40.340]  她以為她已經得著
[00:14:40.340 --> 00:14:41.640]  其實還沒有
[00:14:41.640 --> 00:14:42.980]  也都由於這個原因
[00:14:42.980 --> 00:14:46.440]  我相信主耶穌就是要她站出來面對群眾
[00:14:46.440 --> 00:14:51.300]  以致她可以當著一群人面前做了一個宣告
[00:14:51.300 --> 00:14:52.400]  這是什麼宣告
[00:14:52.400 --> 00:14:53.300]  這個宣告就是
[00:14:53.300 --> 00:14:55.640]  女兒,你的信救了你
[00:14:55.640 --> 00:14:57.520]  平平安安的回去吧
[00:14:57.520 --> 00:15:03.440]  你的災病全悅了
[00:15:03.440 --> 00:15:05.640]  要留意
[00:15:05.640 --> 00:15:07.800]  平平安安的回去吧
[00:15:07.800 --> 00:15:09.800]  你的信救了你
[00:15:09.800 --> 00:15:11.480]  救了你這個原文
[00:15:11.480 --> 00:15:13.900]  就是疏忽
[00:15:13.900 --> 00:15:15.360]  是不是
[00:15:15.360 --> 00:15:19.520]  就是耶穌因為她的信心
[00:15:19.520 --> 00:15:22.680]  將她這個婦女來到耶穌跟著
[00:15:22.680 --> 00:15:24.520]  要得到的治療
[00:15:24.520 --> 00:15:27.840]  全人的醫治給了她
[00:15:27.840 --> 00:15:29.040]  是不是
[00:15:29.040 --> 00:15:30.040]  大家留意
[00:15:30.040 --> 00:15:32.920]  當這個婦女在十二年裡面
[00:15:32.920 --> 00:15:35.240]  已經沒有了社會上的關係
[00:15:35.240 --> 00:15:36.240]  和人沒有交往
[00:15:36.240 --> 00:15:37.000]  沒有接觸
[00:15:37.000 --> 00:15:38.640]  因為這個疾病
[00:15:38.640 --> 00:15:41.040]  現在主耶穌是怎樣稱呼她的
[00:15:41.040 --> 00:15:42.440]  主耶穌說
[00:15:42.440 --> 00:15:43.520]  女兒
[00:15:43.520 --> 00:15:46.000]  這個稱呼很明顯
[00:15:46.000 --> 00:15:48.160]  是代表著那種關係
[00:15:48.160 --> 00:15:50.080]  十二年裡面都沒有了同人的關係
[00:15:50.080 --> 00:15:51.320]  現在耶穌基督就說
[00:15:51.320 --> 00:15:56.400]  女兒重新讓她得到一個做人的尊嚴
[00:15:56.400 --> 00:15:57.200]  是不是
[00:15:57.200 --> 00:15:59.120]  耶穌所關顧的
[00:15:59.120 --> 00:16:03.520]  不單是人的身體上有沒有病
[00:16:03.520 --> 00:16:07.160]  耶穌更加所關顧的就是
[00:16:07.160 --> 00:16:09.640]  她的生命 她的靈魂
[00:16:09.640 --> 00:16:12.200]  更深層的需要
[00:16:12.200 --> 00:16:13.640]  在這個宣告以後
[00:16:13.640 --> 00:16:17.720]  她的羞辱成為過去
[00:16:17.720 --> 00:16:19.680]  她的疾病得著醫治
[00:16:19.680 --> 00:16:22.520]  她已經是成為潔淨的人
[00:16:22.520 --> 00:16:24.680]  她也都可以再觸摸別人
[00:16:24.680 --> 00:16:26.080]  讓別人觸摸
[00:16:26.080 --> 00:16:28.160]  可以再去會堂敬拜神
[00:16:28.160 --> 00:16:29.520]  可以和其他人
[00:16:29.520 --> 00:16:33.440]  甚至家人可以重新建立一個關係
[00:16:33.440 --> 00:16:38.040]  可以說她重新拿回做人的尊嚴
[00:16:38.040 --> 00:16:40.160]  我想這個這麼大的改變
[00:16:40.160 --> 00:16:41.600]  很明顯是什麼
[00:16:41.600 --> 00:16:44.200]  是因為她在耶穌基督裡面的信心
[00:16:44.200 --> 00:16:48.520]  而她這個信心不單止讓她的血流被醫治
[00:16:48.520 --> 00:16:51.200]  也都讓她得到全人的醫治
[00:16:51.200 --> 00:16:54.480]  所以我們要弄得很清楚在這裡
[00:16:54.480 --> 00:16:58.840]  真正這個婦女得到醫治的原因
[00:16:58.840 --> 00:17:00.960]  是因為她在耶穌基督裡面的信心
[00:17:00.960 --> 00:17:03.800]  不是她碰到耶穌那件衣服
[00:17:03.800 --> 00:17:05.440]  沒錯 她碰到耶穌這件衣服
[00:17:05.440 --> 00:17:08.920]  其實就是她表達信心的一個途徑
[00:17:08.920 --> 00:17:10.760]  大家記不記得門徒怎麼說
[00:17:10.760 --> 00:17:13.320]  當耶穌問他們誰碰我的時候
[00:17:13.320 --> 00:17:14.480]  那幫門徒怎麼說
[00:17:14.480 --> 00:17:16.200]  那幫門徒說不是的話
[00:17:16.200 --> 00:17:17.800]  這麼多人來擁擠你
[00:17:17.800 --> 00:17:21.280]  你還問誰碰我
[00:17:21.280 --> 00:17:25.360]  門徒這句話提醒我們一個事實
[00:17:25.360 --> 00:17:26.320]  這個事實是什麼
[00:17:26.320 --> 00:17:29.360]  沒錯 當時耶穌被很多人擠擁著
[00:17:29.360 --> 00:17:31.960]  那就是說不可避免地
[00:17:31.960 --> 00:17:35.720]  一定有很多人碰到耶穌 是吧
[00:17:35.720 --> 00:17:38.640]  那我問 既然這麼多人碰到耶穌
[00:17:38.640 --> 00:17:42.360]  是不是所有碰過耶穌的人都得到醫治呢
[00:17:42.360 --> 00:17:44.880]  是不是 很明顯不是
[00:17:44.880 --> 00:17:45.760]  因為如果是的時候
[00:17:45.760 --> 00:17:47.720]  當耶穌問誰碰我的時候
