
[00:00:00.000 --> 00:00:02.000]  今日我要同大家分享
[00:19:19.000 --> 00:19:25.000]  免得我尷尬地跟執事會說薪酬
[00:19:25.000 --> 00:19:31.000]  因為我是當事人,說薪酬好像很尷尬
[00:19:31.000 --> 00:19:34.000]  張子華代我講
[00:19:35.000 --> 00:19:42.000]  他得進大學畢業,又碩士
[00:19:42.000 --> 00:19:47.000]  是一個很高的學歷
[00:19:47.000 --> 00:19:53.000]  如果他在社會上打工,他是可以賺很多錢的
[00:19:53.000 --> 00:19:58.000]  不過神父召了他來貴教會
[00:19:59.000 --> 00:20:08.000]  貴教會希望在薪酬上有一個合理的安排
[00:20:08.000 --> 00:20:13.000]  去反映對傳道積分的尊重
[00:20:13.000 --> 00:20:18.000]  張子華牧師的講法對不對?
[00:20:18.000 --> 00:20:21.000]  對不對?
[00:20:21.000 --> 00:20:26.000]  教會都有這種想法
[00:20:27.000 --> 00:20:30.000]  是不是他們錯呢?
[00:20:30.000 --> 00:20:34.000]  這不是對或錯
[00:20:34.000 --> 00:20:38.000]  是大家有不同的選擇
[00:20:38.000 --> 00:20:44.000]  木輪同工選擇另一個制度
[00:20:44.000 --> 00:20:50.000]  我們選擇放下自己應得的權利
[00:20:50.000 --> 00:20:54.000]  因為我們很想看到一個運動
[00:20:55.000 --> 00:21:00.000]  這種選擇會使我們時時受考驗
[00:21:00.000 --> 00:21:04.000]  但是Hallelujah,總無缺乏
[00:21:04.000 --> 00:21:09.000]  神是信實的
[00:21:09.000 --> 00:21:15.000]  僕人是會甘心放下自己的權利
[00:21:15.000 --> 00:21:23.000]  所以不單單是經濟,還有其他的權利
[00:21:24.000 --> 00:21:30.000]  我們的主任牧師梁是我們的榜樣
[00:21:30.000 --> 00:21:36.000]  我和Ben已經交棒給領導團超過十年
[00:21:36.000 --> 00:21:41.000]  梁做了主任牧師超過十年
[00:21:41.000 --> 00:21:47.000]  十多年前,木輪搬去土瓜灣
[00:21:48.000 --> 00:21:55.000]  一個工商大廈,我們在不同層數租了兩個單位
[00:21:55.000 --> 00:22:00.000]  總共一萬四千呎,建築面積一萬四千呎
[00:22:00.000 --> 00:22:06.000]  地方相當大,需要裝修
[00:22:06.000 --> 00:22:14.000]  梁在做牧師之前,他是讀室內設計
[00:22:15.000 --> 00:22:19.000]  他畫了圖畫
[00:22:19.000 --> 00:22:25.000]  這麼大的地方要裝修,當然要花很多錢
[00:22:25.000 --> 00:22:30.000]  除了必要的水電工程
[00:22:30.000 --> 00:22:34.000]  要由有牌的專業人士去做之外
[00:22:34.000 --> 00:22:38.000]  其他的東西,梁號召同工
[00:22:39.000 --> 00:22:55.000]  號召回遊多數放工後,拆牆、建房、批檔、油油、貼地板、製作屏風等等
[00:22:56.000 --> 00:23:09.000]  很多工作,花了大約一兩個月就安定了
[00:23:09.000 --> 00:23:13.000]  有部分同工是開放式辦公室
[00:23:13.000 --> 00:23:17.000]  例如七樓,有些同工都是開放式辦公室
[00:23:17.000 --> 00:23:20.000]  除了牧師有房之外
[00:23:21.000 --> 00:23:28.000]  有屏風,每個位置都要入格
[00:23:28.000 --> 00:23:35.000]  七七八八,每個同工都有位置
[00:23:35.000 --> 00:23:44.000]  完成之後,還有些東西要收拾
[00:23:45.000 --> 00:23:52.000]  梁覺得這些很小事,他就完成了
[00:23:52.000 --> 00:24:01.000]  雖然不是很專業,但要花很多時間
[00:24:01.000 --> 00:24:05.000]  同工已經有位置了
[00:24:05.000 --> 00:24:11.000]  留下的位置是一個最受騷擾
[00:24:12.000 --> 00:24:17.000]  而且那些人不要的雜物就放在他的桌子上
[00:24:17.000 --> 00:24:20.000]  因為他去了收拾樓宇
[00:24:20.000 --> 00:24:25.000]  他完成了才清理桌子上的東西
[00:24:25.000 --> 00:24:29.000]  他有他的位置
[00:24:29.000 --> 00:24:37.000]  我看見梁是這樣,我心裏很感動
[00:24:37.000 --> 00:24:41.000]  這是真正的獨人領袖
[00:24:42.000 --> 00:24:47.000]  獨人領袖是甘心放下自己的權利
[00:24:47.000 --> 00:24:49.000]  他連房間都不要
[00:24:49.000 --> 00:24:53.000]  我記得十多年前,我都有一個獨立辦公室
[00:24:53.000 --> 00:24:55.000]  大約一百呎
[00:24:55.000 --> 00:25:01.000]  搬了新的地方,我都不要辦公室了
[00:25:01.000 --> 00:25:07.000]  我們的主任牧師都不要,要一張桌子算了
[00:25:08.000 --> 00:25:13.000]  在這個人人爭取自己的權利的世界裏
[00:25:13.000 --> 00:25:19.000]  僕人偏偏放下自己的權利
[00:25:19.000 --> 00:25:24.000]  今日的問題是,人人要享受權利
[00:25:24.000 --> 00:25:28.000]  但不肯負責任
[00:25:28.000 --> 00:25:32.000]  基督徒偏偏走相反的路
[00:25:32.000 --> 00:25:35.000]  我們會放下自己的權利
[00:25:36.000 --> 00:25:40.000]  這樣這個世界就會受我們影響
[00:25:40.000 --> 00:25:47.000]  福音不是講的,福音是活出來的
[00:25:47.000 --> 00:25:51.000]  當我們肯放下自己的權利的時候
[00:25:51.000 --> 00:25:54.000]  人看來好像很吃虧
[00:25:54.000 --> 00:25:59.000]  不過人在做,天在看
[00:25:59.000 --> 00:26:05.000]  神自己會親自保障我們的權利
[00:26:06.000 --> 00:26:07.000]  Amen
[00:26:07.000 --> 00:26:13.000]  僕人第三個心態就是
[00:26:13.000 --> 00:26:19.000]  不問結果,只求忠心
[00:26:19.000 --> 00:26:25.000]  我們看哥林多前書三章七節
[00:26:25.000 --> 00:26:28.000]  預備起
[00:26:37.000 --> 00:26:41.000]  頂知每日又沒有試過很努力
[00:26:41.000 --> 00:26:44.000]  卻沒有事發生
[00:26:44.000 --> 00:26:49.000]  結果不是在自己的預期之內
[00:26:49.000 --> 00:26:53.000]  會令很多人情緒低落
[00:26:53.000 --> 00:26:59.000]  聖經說,哉眾的算不得什麼
[00:26:59.000 --> 00:27:04.000]  妖貫的也都算不得什麼
[00:27:05.000 --> 00:27:06.000]  為什麼?
[00:27:06.000 --> 00:27:12.000]  因為叫他生長的是上帝
[00:27:12.000 --> 00:27:16.000]  你不能控制結果
[00:27:16.000 --> 00:27:20.000]  一個人要控制結果
[00:27:20.000 --> 00:27:25.000]  他就做了神,很痛苦,很大壓力
[00:27:25.000 --> 00:27:30.000]  結果是操控在神那裡,這是神的主權
[00:27:31.000 --> 00:27:35.000]  只要求我們忠心努力
[00:27:35.000 --> 00:27:38.000]  世界是強調成功
[00:27:38.000 --> 00:27:42.000]  但聖經強調的是忠心
[00:27:42.000 --> 00:27:45.000]  什麼是忠心?
[00:27:45.000 --> 00:27:50.000]  忠心就是堅持去做神要你去做的事
[00:27:50.000 --> 00:27:55.000]  不問結果是很難的
[00:27:56.000 --> 00:28:01.000]  每個人都想有成功感,都想要快樂
[00:28:01.000 --> 00:28:07.000]  後現代很強調個人感受
[00:28:07.000 --> 00:28:13.000]  但服事的時候很多時候會遇到困難
[00:28:13.000 --> 00:28:16.000]  很難受
[00:28:16.000 --> 00:28:19.000]  每一種服事都有它的季節
[00:28:19.000 --> 00:28:23.000]  有順利和困難的時候
[00:28:24.000 --> 00:28:30.000]  不過在香港牧養是困難的
[00:28:30.000 --> 00:28:36.000]  教練一間教會的牧者跟我說
[00:28:36.000 --> 00:28:41.000]  他一直以為教會的會眾很不爭氣
[00:28:41.000 --> 00:28:48.000]  有很多人的軟弱,很血氣,很難牧養他們
[00:28:49.000 --> 00:28:54.000]  一次校友會他跟校友見面
[00:28:54.000 --> 00:29:02.000]  他說有些校友已經在公認為成功的教會做牧者
[00:29:02.000 --> 00:29:07.000]  但見面的時候大家聊天都異口同聲說
[00:29:07.000 --> 00:29:12.000]  他們的會眾有很多問題,很難牧養
[00:29:13.000 --> 00:29:22.000]  這位牧者突然明白到牧養是困難的事
[00:29:22.000 --> 00:29:32.000]  幾乎每一個牧者,組長,領袖都感到牧養相當困難
[00:29:32.000 --> 00:29:38.000]  在困難的時候仍然堅持神要你做的事
[00:29:39.000 --> 00:29:44.000]  才能考驗忠心
[00:29:44.000 --> 00:29:48.000]  我記得Beyond有一首歌
[00:29:48.000 --> 00:29:54.000]  背棄了理想,誰人都可以
[00:29:54.000 --> 00:29:58.000]  所以要忠心地堅持下去
[00:29:58.000 --> 00:30:04.000]  是要靠神,要有一顆獨人的心智
[00:30:05.000 --> 00:30:12.000]  弟兄姊妹,神往往放我們在一個艱難的環境裡
[00:30:12.000 --> 00:30:16.000]  來考驗我們的忠心
[00:30:16.000 --> 00:30:20.000]  我給忠心一個簡單的定義
[00:30:20.000 --> 00:30:25.000]  成功的服事,下一頁
[00:30:25.000 --> 00:30:30.000]  成功的服事,乃是靠聖靈的能力
[00:30:31.000 --> 00:30:39.000]  單單服事耶穌,並且由神負責一切的後果
[00:30:39.000 --> 00:30:47.000]  神對牧人的要求就是不問結果
[00:30:47.000 --> 00:30:51.000]  只求忠心
[00:30:51.000 --> 00:30:56.000]  因為結果是掌握在上帝的手裡
[00:30:56.000 --> 00:31:00.000]  神要求的是忠心
[00:31:01.000 --> 00:31:03.000]  不過很奇怪
[00:31:03.000 --> 00:31:08.000]  當一個人忠心勤力去做,往往都有成果
[00:31:08.000 --> 00:31:14.000]  但我們不是為了成果而忠心
[00:31:14.000 --> 00:31:20.000]  忠心之後,很多時候自然就有成果
[00:31:20.000 --> 00:31:29.000]  牧人第四個心態,就是保持低調
[00:31:30.000 --> 00:31:35.000]  馬太福音登山補訓
[00:31:35.000 --> 00:31:40.000]  耶穌說了一句話,下一頁
[00:31:40.000 --> 00:31:49.000]  祂說,右手做了,不要讓左手知道是什麼意思
[00:31:49.000 --> 00:31:53.000]  左手和右手是分不開的
[00:31:53.000 --> 00:31:57.000]  有什麼理由左手做了,右手不知道呢?
[00:31:58.000 --> 00:32:01.000]  是邏輯上說不通的,一定會知道的
[00:32:01.000 --> 00:32:06.000]  這句話究竟是什麼意思呢?
[00:32:06.000 --> 00:32:11.000]  我想了很久,後來我有一個啟示
[00:32:11.000 --> 00:32:17.000]  我覺得是耶穌要我們保持低調
[00:32:17.000 --> 00:32:22.000]  為什麼要低調呢?
[00:32:22.000 --> 00:32:26.000]  為了土神的喜悅,而不是土人的喜悅
[00:32:27.000 --> 00:32:34.000]  然後聖經說,「你負在暗中察看,必然報答你」
[00:32:34.000 --> 00:32:44.000]  做就做出來,別人看到,但天父是暗中察看
[00:32:44.000 --> 00:32:47.000]  祂自己會報答你
[00:32:47.000 --> 00:32:53.000]  今天很多人做善事是為了出名,要得人的讚賞
[00:32:54.000 --> 00:33:01.000]  聖經說,人看人,是看外表
[00:33:01.000 --> 00:33:05.000]  神看人,是看內心
[00:33:05.000 --> 00:33:13.000]  神喜悅,那些單單為土去喜悅而做的僕人
[00:33:13.000 --> 00:33:22.000]  神不喜歡突出自我,引人注目的人
[00:33:23.000 --> 00:33:26.000]  而這正是潮流的焦點
[00:33:26.000 --> 00:33:36.000]  有一期時代雜誌專門探索這個問題
[00:33:36.000 --> 00:33:45.000]  它說我們已經進入了一個「me generation」
[00:33:46.000 --> 00:33:56.000]  我,我,我的世代,你見到有個少女拿著電話幫自己自拍
[00:33:56.000 --> 00:34:06.000]  你有沒有發覺,很多人都喜歡拍照放上社交媒體
[00:34:06.000 --> 00:34:09.000]  最重要是刷流量
[00:34:12.000 --> 00:34:17.000]  這個時代的特色是很想別人注意「我」
[00:34:17.000 --> 00:34:22.000]  肯定「我」很重要
[00:34:22.000 --> 00:34:32.000]  如果不小心,我們會很容易跌入一個虛榮的陷阱
[00:34:32.000 --> 00:34:38.000]  基督徒要學習衝破名關
[00:34:39.000 --> 00:34:43.000]  名關是最難衝破的
[00:34:43.000 --> 00:34:52.000]  名,就是你想覺得你重要,你威水,你成功
[00:34:52.000 --> 00:35:01.000]  我記得大學時代,一位哲學老師李天命教授
[00:35:02.000 --> 00:35:09.000]  他講的課長長爆滿,令同學笑得很開心
[00:35:09.000 --> 00:35:15.000]  又學到很多東西,他教寓意邏輯
[00:35:15.000 --> 00:35:20.000]  我讀大一時,選修他的課
[00:35:20.000 --> 00:35:24.000]  他已經去世了,他曾經這樣說
[00:35:24.000 --> 00:35:28.000]  能夠完全衝破名關
[00:35:29.000 --> 00:35:33.000]  我未見過有一個人可以做到
[00:35:33.000 --> 00:35:38.000]  以為可以衝破的是一種虛妄
[00:35:38.000 --> 00:35:44.000]  我很同意李天命的看法
[00:35:44.000 --> 00:35:51.000]  名是一種住在我們心裏的野獸
