
[00:00:00.000 --> 00:00:02.000]  各位姊妹早安
[00:04:16.000 --> 00:04:19.000]  他說那些假教師是自高自大的
[00:04:19.000 --> 00:04:20.000]  一無所知的
[00:04:20.000 --> 00:04:23.000]  不懂得怎樣服從耶穌的話
[00:04:23.000 --> 00:04:29.000]  以及不懂得怎樣服從敬虔的道理
[00:04:29.000 --> 00:04:33.000]  到底甚麼是敬虔呢?
[00:04:33.000 --> 00:04:34.000]  簡單來說
[00:04:34.000 --> 00:04:39.000]  一個敬虔的生命就是一個以上帝為中心
[00:04:39.000 --> 00:04:47.000]  從內到外都是敬畏馴服上帝的生命
[00:04:47.000 --> 00:04:55.000]  請問今天你的生命又是不是一個敬虔的生命呢?
[00:04:55.000 --> 00:05:00.000]  可能有人會說我有讀經祈禱
[00:05:00.000 --> 00:05:02.000]  我也有侍奉
[00:05:02.000 --> 00:05:05.000]  這是非常之好的
[00:05:05.000 --> 00:05:07.000]  但是我仍然要問
[00:05:07.000 --> 00:05:12.000]  你的生命是不是一個敬虔的生命呢?
[00:05:12.000 --> 00:05:16.000]  即是說你的生命是不是以上帝為中心呢?
[00:05:16.000 --> 00:05:18.000]  你是否一個敬畏神的人呢?
[00:05:18.000 --> 00:05:24.000]  你是否一個信服上帝旨意的人呢?
[00:05:24.000 --> 00:05:26.000]  有一個很資深的牧者
[00:05:26.000 --> 00:05:33.000]  他在美國海外侍奉了三十多年的時間
[00:05:33.000 --> 00:05:40.000]  他說他見過很多有恩賜有才幹的基督徒
[00:05:40.000 --> 00:05:48.000]  不過他見過敬虔的基督徒卻是不多
[00:05:48.000 --> 00:05:53.000]  這個真是值得我們深切去反省
[00:05:53.000 --> 00:05:57.000]  上帝體重的是我們裡面的生命
[00:05:57.000 --> 00:06:03.000]  不是我們外面造來給人看的生命
[00:06:03.000 --> 00:06:08.000]  所以保羅他在提摩太后書的三章五節
[00:06:08.000 --> 00:06:09.000]  他提醒我們
[00:06:09.000 --> 00:06:14.000]  有敬虔的外貌卻背了敬虔的實意
[00:06:14.000 --> 00:06:17.000]  這等人你要躲開
[00:06:17.000 --> 00:06:21.000]  我們不要跟那些只是表面敬虔
[00:06:21.000 --> 00:06:29.000]  裡面卻不是敬虔的人有任何的瓜葛
[00:06:29.000 --> 00:06:32.000]  保羅對不敬虔的假教師
[00:06:32.000 --> 00:06:38.000]  其中一樣的批判就是他們的貪心
[00:06:38.000 --> 00:06:44.000]  貪心和真正的敬虔就成為了一個對比
[00:06:44.000 --> 00:06:48.000]  在六章五節保羅就這樣說
[00:06:48.000 --> 00:06:51.000]  這個貪門就是指那些假教師
[00:06:51.000 --> 00:06:55.000]  以敬虔為得利的門路
[00:06:55.000 --> 00:07:05.000]  原來敬虔竟然可以成為獲取利益的一個途徑嗎?
[00:07:05.000 --> 00:07:07.000]  是不是呢?
[00:07:07.000 --> 00:07:11.000]  如果我們看昔日的已乏所成
[00:07:11.000 --> 00:07:18.000]  不少人利用已乏所成的地標
[00:07:18.000 --> 00:07:20.000]  那個大安那的神廟
[00:07:20.000 --> 00:07:25.000]  這個偶像來騙取金錢
[00:07:25.000 --> 00:07:26.000]  看回歷史
[00:07:26.000 --> 00:07:33.000]  人也經常因著貪婪而夢想污點
[00:07:33.000 --> 00:07:37.000]  也經常有人藉著將宗教商業化
[00:07:37.000 --> 00:07:41.000]  而在當中獲取利益
[00:07:41.000 --> 00:07:48.000]  福音的信息是受到金錢利益的污染
[00:07:48.000 --> 00:07:49.000]  在中世紀
[00:07:49.000 --> 00:07:52.000]  如果我們看回教會歷史
[00:07:52.000 --> 00:07:56.000]  教會因為售賣一些贖罪券
[00:07:56.000 --> 00:08:02.000]  這種敗壞行為而蒙羞
[00:08:02.000 --> 00:08:05.000]  今天也有一些報道家
[00:08:05.000 --> 00:08:09.000]  向人索取所謂的愛心奉獻
[00:08:09.000 --> 00:08:12.000]  更加有一些電視的傳道人
[00:08:12.000 --> 00:08:14.000]  向觀眾保證
[00:08:14.000 --> 00:08:16.000]  保證什麼呢?
[00:08:16.000 --> 00:08:20.000]  保證如果他們寄來寄給他
[00:08:20.000 --> 00:08:22.000]  有足夠的錢
[00:08:22.000 --> 00:08:24.000]  他們就會事事順利
[00:08:24.000 --> 00:08:25.000]  事事暢通
[00:08:25.000 --> 00:08:28.000]  飛黃騰達
[00:08:28.000 --> 00:08:31.000]  聽起來好像很好笑
[00:08:31.000 --> 00:08:34.000]  但是原來真的有人
[00:08:34.000 --> 00:08:38.000]  是跟著電視的傳道人
[00:08:38.000 --> 00:08:41.000]  這樣說而去做
[00:08:41.000 --> 00:08:45.000]  以敬虔為得利的門路
[00:08:45.000 --> 00:08:50.000]  是真實有發生的
[00:08:50.000 --> 00:08:52.000]  接著保羅就在第六節
[00:08:52.000 --> 00:08:54.000]  作出一個對比
[00:08:54.000 --> 00:08:58.000]  假教師就是以敬虔為得利的門路
[00:08:58.000 --> 00:09:00.000]  真教師又如何呢?
[00:09:00.000 --> 00:09:02.000]  保羅說
[00:09:02.000 --> 00:09:05.000]  敬虔加上知足的心
[00:09:05.000 --> 00:09:07.000]  就是大利
[00:09:07.000 --> 00:09:09.000]  我們首先要留意的是
[00:09:09.000 --> 00:09:13.000]  大利不是在說錢財上的利益
[00:09:13.000 --> 00:09:17.000]  而是在說屬靈的益處
[00:09:17.000 --> 00:09:20.000]  敬虔是可以為今生
[00:09:20.000 --> 00:09:24.000]  為來生都帶來祝福
[00:09:24.000 --> 00:09:30.000]  第二,這種屬靈的益處從何而來呢?
[00:09:30.000 --> 00:09:32.000]  第六節就告訴我們
[00:09:32.000 --> 00:09:35.000]  是從知足而來的
[00:09:35.000 --> 00:09:39.000]  到底甚麼是知足呢?
[00:09:39.000 --> 00:09:42.000]  知足不是指自足
[00:09:42.000 --> 00:09:44.000]  即是我自己所有的東西
[00:09:44.000 --> 00:09:46.000]  就足夠了
[00:09:46.000 --> 00:09:47.000]  不是
[00:09:47.000 --> 00:09:53.000]  知足是指在基督裡面的滿足
[00:09:53.000 --> 00:09:57.000]  保羅他在菲勒比書的四章
[00:09:57.000 --> 00:09:59.000]  十一、十二節
[00:09:59.000 --> 00:10:03.000]  就將知足這個概念
[00:10:03.000 --> 00:10:06.000]  講得更加清楚
[00:10:06.000 --> 00:10:09.000]  或者我們一起讀出這兩節的經文
[00:10:09.000 --> 00:10:13.000]  我並不是因缺乏說者說
[00:10:13.000 --> 00:10:17.000]  我無論在甚麼境況都可以知足
[00:10:17.000 --> 00:10:20.000]  這是我已經學會了
[00:10:20.000 --> 00:10:23.000]  我知道怎樣處悲戰
[00:10:23.000 --> 00:10:26.000]  也知道怎樣處豐富
[00:10:26.000 --> 00:10:28.000]  或飽足或飢餓
[00:10:28.000 --> 00:10:31.000]  或有餘或缺乏
[00:10:31.000 --> 00:10:33.000]  隨是隨在
[00:10:33.000 --> 00:10:35.000]  我都得了被缺
[00:10:35.000 --> 00:10:39.000]  可能頭腦上我們明白甚麼叫知足
[00:10:39.000 --> 00:10:43.000]  明白甚麼叫在基督裡那種滿足
[00:10:43.000 --> 00:10:47.000]  但是要在我們的生命裡面去活出來
[00:10:47.000 --> 00:10:50.000]  卻是一點也不容易
[00:10:50.000 --> 00:10:51.000]  做不做得到?
[00:10:51.000 --> 00:10:54.000]  保羅告訴我們是做得到的
[00:10:54.000 --> 00:10:57.000]  因為他已經學會了
[00:10:57.000 --> 00:11:00.000]  學會了無論在甚麼境況
[00:11:00.000 --> 00:11:03.000]  他都可以知足
[00:11:03.000 --> 00:11:06.000]  無論他是飽足或飢餓
[00:11:06.000 --> 00:11:09.000]  無論他是有餘或缺乏
[00:11:09.000 --> 00:11:14.000]  他都能夠知足
[00:11:14.000 --> 00:11:18.000]  莎士比亞在他其中一本作品
[00:11:18.000 --> 00:11:20.000]  《亨利六世》當中
[00:11:20.000 --> 00:11:22.000]  是有一個這樣的故事
[00:11:22.000 --> 00:11:25.000]  講到有一位皇帝出巡
[00:11:25.000 --> 00:11:26.000]  遇到兩個人
[00:11:26.000 --> 00:11:29.000]  他就告訴這兩個人
[00:11:29.000 --> 00:11:31.000]  自己就是皇帝
[00:11:31.000 --> 00:11:33.000]  他們就很懷疑地問
[00:11:33.000 --> 00:11:35.000]  你真是皇帝?
[00:11:35.000 --> 00:11:38.000]  為甚麼你沒有戴皇冠?
[00:11:38.000 --> 00:11:40.000]  皇帝就說
[00:11:40.000 --> 00:11:43.000]  我的皇冠不是戴在頭上
[00:11:43.000 --> 00:11:46.000]  而是在我的心裡面
[00:11:46.000 --> 00:11:51.000]  我的皇冠不是用鑽石珠寶雙勝的
[00:11:51.000 --> 00:11:53.000]  眼是看不見的
[00:11:53.000 --> 00:11:56.000]  但是它有一個名字
[00:11:56.000 --> 00:12:00.000]  這個名字就叫做滿足
[00:12:00.000 --> 00:12:02.000]  這個皇冠很特別
[00:12:02.000 --> 00:12:08.000]  很少皇帝是懂得怎樣去享受它
[00:12:08.000 --> 00:12:10.000]  弟兄姊妹
[00:12:10.000 --> 00:12:14.000]  請問今天你又有沒有這個皇冠
[00:12:14.000 --> 00:12:19.000]  這種滿足在你的心裡面?
[00:12:19.000 --> 00:12:23.000]  如果要尋求真正幸福的人生
[00:12:23.000 --> 00:12:27.000]  並不是增加你所擁有的金銀財寶
[00:12:27.000 --> 00:12:29.000]  而是甚麼呢?
[00:12:29.000 --> 00:12:35.000]  而是減低你內心那種慾望和渴求
[00:12:35.000 --> 00:12:39.000]  一個靈命成熟的基督徒
[00:12:39.000 --> 00:12:44.000]  只會著眼於上帝的身上
[00:12:44.000 --> 00:12:47.000]  在上帝以外一切的事
[00:12:47.000 --> 00:12:51.000]  他都很樂意隨時放手
[00:12:51.000 --> 00:12:54.000]  因為唯有在基督裡
[00:12:54.000 --> 00:12:59.000]  才有真正的滿足
[00:12:59.000 --> 00:13:01.000]  可惜的是
[00:13:01.000 --> 00:13:05.000]  今天仍然有不少的基督徒
[00:13:05.000 --> 00:13:09.000]  都是繼續追求世上的財物
[00:13:09.000 --> 00:13:14.000]  並且以錢財為他們的安全感
[00:13:14.000 --> 00:13:20.000]  我不知道你認不認識一些這樣的基督徒
[00:13:20.000 --> 00:13:25.000]  保羅他勸導基督徒要知足
[00:13:25.000 --> 00:13:29.000]  提醒我們一個很基本的事實
[00:13:29.000 --> 00:13:31.000]  就是第七和第八節所說的
[00:13:31.000 --> 00:13:35.000]  我們沒有帶來這個世界甚麼
[00:13:35.000 --> 00:13:37.000]  我們甚麼都沒有帶來
[00:13:37.000 --> 00:13:40.000]  也不能帶甚麼離開這個世界
[00:13:40.000 --> 00:13:45.000]  只要有衣有食就當知足
[00:13:45.000 --> 00:13:48.000]  保羅這句說話很有智慧
[00:13:48.000 --> 00:13:52.000]  如果一個人他吃不飽
[00:13:52.000 --> 00:13:54.000]  穿不暖的時候
[00:13:54.000 --> 00:13:56.000]  你跟他去講知足
[00:13:56.000 --> 00:13:59.000]  就一點意思都沒有
[00:13:59.000 --> 00:14:02.000]  不過如果一個人
[00:14:02.000 --> 00:14:04.000]  他是穿得暖
[00:14:04.000 --> 00:14:06.000]  吃得飽的話
[00:14:06.000 --> 00:14:09.000]  他就應該知足
[00:14:09.000 --> 00:14:11.000]  因為無論人在這個世界上
[00:14:11.000 --> 00:14:13.000]  擁有多少的金錢
[00:14:13.000 --> 00:14:15.000]  有多大的權勢
[00:14:15.000 --> 00:14:17.000]  有多高的地位
[00:14:17.000 --> 00:14:20.000]  只要時間一到
[00:14:20.000 --> 00:14:24.000]  他就必須放下這一切
[00:14:24.000 --> 00:14:30.000]  正如約伯記一章二十一節上半節說
[00:14:30.000 --> 00:14:33.000]  我赤身出於無態
[00:14:33.000 --> 00:14:38.000]  也必赤身歸回
[00:14:38.000 --> 00:14:42.000]  在一個很有錢的人的安息禮拜上
[00:14:42.000 --> 00:14:44.000]  有人很好奇
[00:14:44.000 --> 00:14:47.000]  問主禮的牧師
[00:14:47.000 --> 00:14:50.000]  這個人這麼有錢
[00:14:50.000 --> 00:14:54.000]  究竟他留下了多少遺產
[00:14:54.000 --> 00:14:57.000]  你猜牧師怎樣回答他
[00:14:57.000 --> 00:14:58.000]  牧師說
[00:14:58.000 --> 00:15:01.000]  他留下一切
[00:15:01.000 --> 00:15:04.000]  他留下所有的東西
[00:15:04.000 --> 00:15:06.000]  全部的東西
[00:15:06.000 --> 00:15:08.000]  無論你擁有多少
[00:15:08.000 --> 00:15:09.000]  當你離開這個世界
[00:15:09.000 --> 00:15:12.000]  你都要放下
[00:15:12.000 --> 00:15:15.000]  如果我們真正明白這個觀點
[00:15:15.000 --> 00:15:20.000]  這樣我們就會在我們的生活態度裡
[00:15:20.000 --> 00:15:21.000]  反映出來
[00:15:21.000 --> 00:15:27.000]  再不會以錢財為我們所追求的對象
[00:15:27.000 --> 00:15:31.000]  再不會以錢財作為我們的安全感
[00:15:31.000 --> 00:15:33.000]  有人說
[00:15:33.000 --> 00:15:39.000]  財物只不過是我們在時間旅行當中
[00:15:39.000 --> 00:15:40.000]  time travel
[00:15:40.000 --> 00:15:44.000]  時間旅行當中所需要的行李
[00:15:44.000 --> 00:15:50.000]  但是財物卻不存在在永恆當中
[00:15:50.000 --> 00:15:53.000]  所以聰明的基督徒
[00:15:53.000 --> 00:15:58.000]  就會攜帶最輕便的行李
[00:15:58.000 --> 00:16:01.000]  只要有衣有食
[00:16:01.000 --> 00:16:04.000]  就當自足
[00:16:04.000 --> 00:16:10.000]  這個就是基督徒對錢財的態度
[00:16:10.000 --> 00:16:15.000]  在提摩大前書六章十節的上半節
[00:16:15.000 --> 00:16:20.000]  保羅說了一句當時很流行的說話
[00:16:20.000 --> 00:16:22.000]  在希臘的文化
[00:16:22.000 --> 00:16:26.000]  在猶太的文學當中都可以找到
[00:16:26.000 --> 00:16:28.000]  保羅說什麼呢
[00:16:28.000 --> 00:16:29.000]  他說
[00:16:29.000 --> 00:16:33.000]  金錢是萬惡之根
[00:16:33.000 --> 00:16:35.000]  聽清楚了
[00:16:35.000 --> 00:16:36.000]  等一下
[00:16:36.000 --> 00:16:40.000]  剛才大家讀過這一段經文
[00:16:40.000 --> 00:16:42.000]  保羅究竟是不是這樣說
[00:16:42.000 --> 00:16:45.000]  他是不是說金錢是萬惡之根
[00:16:45.000 --> 00:16:48.000]  你看回聖經
[00:16:48.000 --> 00:16:50.000]  保羅不是這樣說
[00:16:50.000 --> 00:16:55.000]  保羅說貪財是萬惡之根
[00:16:55.000 --> 00:16:57.000]  兩者有沒有分別
[00:16:57.000 --> 00:17:00.000]  分別就很大了
[00:17:00.000 --> 00:17:03.000]  金錢本身是中性的
[00:17:03.000 --> 00:17:05.000]  金錢本身是沒有問題的
[00:17:05.000 --> 00:17:09.000]  問題就是人的貪念
[00:17:09.000 --> 00:17:11.000]  人的貪財
[00:17:11.000 --> 00:17:13.000]  這個就是問題
[00:17:13.000 --> 00:17:16.000]  保羅說有人貪戀錢財
[00:17:16.000 --> 00:17:18.000]  就被引誘離了真道
[00:17:18.000 --> 00:17:23.000]  用許多仇苦把自己刺透了
[00:17:23.000 --> 00:17:28.000]  人如果在追求真道的同時又追求發財
[00:17:28.000 --> 00:17:32.000]  在服侍上帝的同時又服侍猛門
[00:17:32.000 --> 00:17:36.000]  聖經告訴我們這是不可能的
[00:17:36.000 --> 00:17:42.000]  我們必須在兩者當中做一個選擇
[00:17:42.000 --> 00:17:45.000]  如果人是貪財
[00:17:45.000 --> 00:17:50.000]  人就落在各樣的仇苦當中
[00:17:50.000 --> 00:17:54.000]  人是會良心不安的
[00:17:54.000 --> 00:17:57.000]  日夜都是掛慮的
[00:17:57.000 --> 00:17:59.000]  恆生指數上上落落
[00:17:59.000 --> 00:18:02.000]  人的心如果是貪財的
[00:18:02.000 --> 00:18:04.000]  就是上上落落的
[00:18:04.000 --> 00:18:08.000]  人也不會有安全感
[00:18:08.000 --> 00:18:11.000]  貪財更加會帶來
[00:18:11.000 --> 00:18:13.000]  帶來什麼呢
[00:18:13.000 --> 00:18:15.000]  很多的壞處
[00:18:15.000 --> 00:18:20.000]  自私、欺騙、嫉妒、憎恨、出賣朋友
[00:18:20.000 --> 00:18:25.000]  甚至出賣自己家裡最親密的人
[00:18:25.000 --> 00:18:33.000]  我很盼望我們當中沒有一個是貪財的人
[00:18:33.000 --> 00:18:36.000]  因為如果有的話
[00:18:36.000 --> 00:18:39.000]  你將會很受苦
[00:18:39.000 --> 00:18:43.000]  保羅在這段經文所強調的
[00:18:43.000 --> 00:18:49.000]  就是貪婪是一種引致滅亡的罪惡
[00:18:49.000 --> 00:18:56.000]  而簡樸知足就是一種美善的道德
[00:18:56.000 --> 00:18:58.000]  簡單來說
[00:18:58.000 --> 00:19:03.000]  保羅不是要我們摒棄財富追求窮困
[00:19:03.000 --> 00:19:05.000]  你越窮越好
[00:19:05.000 --> 00:19:07.000]  保羅不是這個意思
[00:19:07.000 --> 00:19:10.000]  保羅想我們怎樣
[00:19:10.000 --> 00:19:19.000]  保羅是希望我們棄絕貪婪、學習知足
[00:19:19.000 --> 00:19:22.000]  弟兄姊妹你又做不做得到呢
[00:19:22.000 --> 00:19:26.000]  棄絕貪婪、學習知足
[00:19:26.000 --> 00:19:32.000]  這個又是不是你追求的目標呢
[00:19:32.000 --> 00:19:37.000]  如果我只是說門徒對金錢的態度
[00:19:37.000 --> 00:19:40.000]  而不說應用的方面
[00:19:40.000 --> 00:19:43.000]  我覺得是不足夠的
[00:19:43.000 --> 00:19:45.000]  正如我一開始的時候說
[00:19:45.000 --> 00:19:50.000]  基督徒他面對世界資源分配的不公平
[00:19:50.000 --> 00:19:53.000]  面對社會貧富懸殊這些問題
[00:19:53.000 --> 00:19:56.000]  可以怎樣回應呢
[00:19:56.000 --> 00:19:59.000]  當然一個這麼闊的問題
[00:19:59.000 --> 00:20:03.000]  不是一趟道我是能夠說得完的
[00:20:03.000 --> 00:20:08.000]  我只是想嘗試挑戰一下大家的思維
[00:20:08.000 --> 00:20:11.000]  首先
[00:20:11.000 --> 00:20:13.000]  聖經的教導
[00:20:13.000 --> 00:20:19.000]  就是我們應該去幫助那些貧窮人
[00:20:19.000 --> 00:20:21.000]  使徒約翰怎樣說呢
[00:20:21.000 --> 00:20:25.000]  在約翰一書三章十七節我們一起讀出
[00:20:25.000 --> 00:20:33.000]  凡有世上財物的看見弟兄窮乏卻塞住憐恤的心
[00:20:33.000 --> 00:20:37.000]  愛神的心怎能存在他裡面呢
[00:20:37.000 --> 00:20:41.000]  聖經的教導很清楚
[00:20:41.000 --> 00:20:44.000]  如果我們是擁有世上的財物
[00:20:44.000 --> 00:20:47.000]  我們見到那些貧窮的人
[00:20:47.000 --> 00:20:50.000]  我們卻對那些貧窮人
[00:20:50.000 --> 00:20:55.000]  是沒有憐恤沒有憐憫的心
[00:20:55.000 --> 00:21:00.000]  我們怎樣能夠說自己是愛神呢
[00:21:00.000 --> 00:21:02.000]  使徒保羅又怎樣說呢
[00:21:02.000 --> 00:21:05.000]  保羅在加拉太書二章十節說
[00:21:05.000 --> 00:21:07.000]  只是願意我們紀念窮人
[00:21:07.000 --> 00:21:13.000]  這也是我本來熱心去行的
[00:21:13.000 --> 00:21:18.000]  對於那些擁有龐大資源的有錢人
[00:21:18.000 --> 00:21:21.000]  他們其實有更多的機會
[00:21:21.000 --> 00:21:29.000]  亦有更大的責任去慷慨去幫助那些貧窮人
[00:21:29.000 --> 00:21:34.000]  保羅在提摩太前書六章十七十八節
[00:21:34.000 --> 00:21:37.000]  就特別去祝福那些有錢的人
[00:21:37.000 --> 00:21:39.000]  那些富足的人
[00:21:39.000 --> 00:21:41.000]  保羅祝福他們甚麼呢
[00:21:41.000 --> 00:21:43.000]  我們一起讀
[00:21:43.000 --> 00:21:47.000]  你要祝福那些今世富足的人
[00:21:47.000 --> 00:21:52.000]  不要自高也不要倚靠無定的錢財
[00:21:52.000 --> 00:21:57.000]  只要倚靠那厚賜百物給我們享受的神
[00:21:57.000 --> 00:22:00.000]  又要祝福他們行善
[00:22:00.000 --> 00:22:02.000]  在好事上富足
[00:22:02.000 --> 00:22:07.000]  甘心施捨樂意供給人
[00:22:07.000 --> 00:22:09.000]  保羅告訴我們
[00:22:09.000 --> 00:22:12.000]  特別是告訴那些富足的人
[00:22:12.000 --> 00:22:18.000]  我們不要倚靠無定的錢財
[00:22:18.000 --> 00:22:24.000]  我們要倚靠的就是那一位厚賜百物給我們的上帝
[00:22:24.000 --> 00:22:27.000]  並且如果我們是富足的話
[00:22:27.000 --> 00:22:30.000]  我們就要去行善
[00:22:30.000 --> 00:22:38.000]  要去甘心施捨樂意供給那些有需要的人
[00:22:38.000 --> 00:22:41.000]  我不知道你們有沒有想過
[00:22:41.000 --> 00:22:43.000]  怎樣行善呢
[00:22:43.000 --> 00:22:50.000]  行善是否只限於捐錢呢
[00:22:50.000 --> 00:22:57.000]  這本《營商為的是榮耀神》這本書
[00:22:57.000 --> 00:23:01.000]  就是從聖經的教導去看營商
[00:23:01.000 --> 00:23:03.000]  營商之做生意
[00:23:03.000 --> 00:23:07.000]  去看營商的道德美善
[00:23:07.000 --> 00:23:11.000]  這本書的作者就是格魯登
[00:23:11.000 --> 00:23:13.000]  Wayne Grudem
[00:23:13.000 --> 00:23:15.000]  他在哈佛
[00:23:15.000 --> 00:23:17.000]  在劍橋
[00:23:17.000 --> 00:23:20.000]  在西敏寺神學院畢業
[00:23:20.000 --> 00:23:23.000]  他寫過一本系統神學
[00:23:23.000 --> 00:23:26.000]  是很多的神學生都讀過的
[00:23:26.000 --> 00:23:30.000]  而這本《營商為的是榮耀神》
[00:23:30.000 --> 00:23:34.000]  是用聖經的基礎去看
[00:23:34.000 --> 00:23:38.000]  做生意裡面所面對的種種道德問題
[00:23:38.000 --> 00:23:40.000]  例如什麼呢
[00:23:40.000 --> 00:23:42.000]  例如生產力
[00:23:42.000 --> 00:23:43.000]  僱傭關係
[00:23:43.000 --> 00:23:44.000]  競爭
[00:23:44.000 --> 00:23:45.000]  盈利
[00:23:45.000 --> 00:23:46.000]  金錢
[00:23:46.000 --> 00:23:47.000]  借貸
[00:23:47.000 --> 00:23:48.000]  這些題目
[00:23:48.000 --> 00:23:52.000]  他是從聖經的基礎去看
[00:23:52.000 --> 00:23:56.000]  這本書是很值得我們一讀
[00:23:56.000 --> 00:24:01.000]  這本書最後一章的主題
[00:24:01.000 --> 00:24:09.000]  就是講到營商對世界貧困的影響
[00:24:09.000 --> 00:24:13.000]  作者就講出他一個信念
[00:24:13.000 --> 00:24:15.000]  他說營商
[00:24:15.000 --> 00:24:17.000]  就是做生意
[00:24:17.000 --> 00:24:19.000]  除了是傳福音
[00:24:19.000 --> 00:24:22.000]  其中一個好的方法之外
[00:24:22.000 --> 00:24:25.000]  他相信只有營商
[00:24:25.000 --> 00:24:30.000]  才能夠長遠解決世界貧困的問題
[00:24:31.000 --> 00:24:35.000]  因為營商會創造就業的機會
[00:24:35.000 --> 00:24:38.000]  會改善工人的生活
[00:24:38.000 --> 00:24:40.000]  在一些貧困國家
[00:24:40.000 --> 00:24:43.000]  或者在一些發達的國家
[00:24:43.000 --> 00:24:45.000]  貧困的社區那裡
[00:24:45.000 --> 00:24:48.000]  如果更多人能夠創業
[00:24:48.000 --> 00:24:52.000]  在市場製造一些價廉物美的產品
[00:24:52.000 --> 00:24:55.000]  提高效率和生產力
[00:24:55.000 --> 00:24:58.000]  維持著這個有利可圖的生意
[00:24:58.000 --> 00:25:01.000]  如果有越來越多人這樣做的時候
[00:25:01.000 --> 00:25:06.000]  他說解決貧困是可行的
[00:25:06.000 --> 00:25:09.000]  我舉一個例子
