
[00:00:00.000 --> 00:00:02.880]  弟兄姊妹、牧者平安
[00:02:59.840 --> 00:03:04.280]  同樣如果我們用心聆聽社區和鄰舍
[00:03:04.280 --> 00:03:07.880]  他們都會感受到從你來的真心的關懷
[00:03:07.880 --> 00:03:09.640]  真心的愛
[00:03:09.640 --> 00:03:13.760]  就好像主耶穌也會刻意去瑞利
[00:03:13.760 --> 00:03:15.640]  撒該的家
[00:03:15.640 --> 00:03:18.640]  去關心到他的需要
[00:03:18.640 --> 00:03:20.680]  但是主耶穌同樣
[00:03:20.680 --> 00:03:23.280]  會去關心群眾的需要
[00:03:23.280 --> 00:03:25.560]  餵飽五千人
[00:03:25.560 --> 00:03:28.160]  因此早在十六年前
[00:03:28.160 --> 00:03:32.080]  由列治文山的舞會向東北走
[00:03:32.080 --> 00:03:35.920]  來到斯多菲爾在這裡去植堂
[00:03:35.920 --> 00:03:39.640]  並不是一件隨機偶然的事
[00:03:39.640 --> 00:03:42.320]  是有神的帶領
[00:03:42.320 --> 00:03:45.080]  我們立足在這個土地上
[00:03:45.080 --> 00:03:46.760]  有神的心意
[00:03:46.760 --> 00:03:48.800]  因為是他帶來的
[00:03:48.800 --> 00:03:51.880]  他的心意就是要招聚他的兒女
[00:03:51.880 --> 00:03:54.880]  在這裡祝福這裡的社區
[00:03:54.880 --> 00:03:57.360]  祝福這裡的人
[00:03:57.360 --> 00:04:00.640]  我不知道你有沒有視自己
[00:04:00.640 --> 00:04:04.240]  是被神招聚來的一份子
[00:04:04.240 --> 00:04:07.760]  你有沒有看到神要你在這裡
[00:04:07.760 --> 00:04:10.680]  祝福這個社區呢
[00:04:10.680 --> 00:04:13.280]  我今天分享會先和大家看看
[00:04:13.280 --> 00:04:14.600]  保羅色日
[00:04:14.600 --> 00:04:20.120]  怎樣去用心聆聽到雅典人的呼聲
[00:04:20.120 --> 00:04:24.200]  而且他還用行動非常合宜的去傳遞
[00:04:24.200 --> 00:04:26.880]  幫助他們滿足他們的需要
[00:04:26.880 --> 00:04:28.280]  而我們接著會看看
[00:04:28.280 --> 00:04:31.560]  我們可以怎樣在我們這個社區裡面
[00:04:31.560 --> 00:04:34.400]  聆聽他們內心的需要
[00:04:34.400 --> 00:04:36.760]  然後我們又去爭取機會
[00:04:36.760 --> 00:04:39.240]  給我們去聆聽
[00:04:39.240 --> 00:04:41.440]  今天經文提到保羅
[00:04:41.440 --> 00:04:44.200]  他是在雅典的一個地方
[00:04:44.200 --> 00:04:47.280]  叫做阿略巴古那裡講話
[00:04:47.280 --> 00:04:49.160]  其實雅典在第一世紀
[00:04:49.160 --> 00:04:50.600]  是屬於羅馬帝國
[00:04:50.600 --> 00:04:54.200]  阿蓋亞省裡面的一個城市
[00:04:54.200 --> 00:04:56.480]  按照歷史學家他們的研究
[00:04:56.480 --> 00:04:59.440]  當時應該不是最大的城市
[00:04:59.440 --> 00:05:01.920]  最大的有機會是哥林多
[00:05:01.920 --> 00:05:04.320]  但是雅典仍然是一個很出名的地方
[00:05:04.320 --> 00:05:07.480]  因為那個地方是充滿了希臘的文化
[00:05:07.480 --> 00:05:09.720]  有藝術有哲學的地方
[00:05:09.720 --> 00:05:10.720]  所以住那裡的人
[00:05:10.720 --> 00:05:12.280]  都是很追求這些東西的
[00:05:12.280 --> 00:05:14.520]  追求藝術追求哲學
[00:05:14.520 --> 00:05:16.480]  因此在第二十一節的經文裡面
[00:05:16.480 --> 00:05:17.920]  我們看到這句話
[00:05:17.920 --> 00:05:19.800]  來形容住在那裡的人
[00:05:19.800 --> 00:05:21.960]  他說原來所有的雅典人
[00:05:21.960 --> 00:05:24.560]  和居住在那裡的外國人
[00:05:24.560 --> 00:05:25.880]  都怎樣
[00:05:25.880 --> 00:05:27.840]  無下管別的事
[00:05:27.840 --> 00:05:29.840]  沒有空理會其他事情
[00:05:29.840 --> 00:05:31.200]  只是做什麼呢
[00:05:31.200 --> 00:05:32.520]  專注做什麼呢
[00:05:32.520 --> 00:05:35.320]  談談與聽聽新聞
[00:05:35.320 --> 00:05:37.680]  他們原來每天都很忙的
[00:05:37.680 --> 00:05:39.080]  忙什麼呢
[00:05:39.080 --> 00:05:40.840]  談談與聽聽新聞
[00:05:40.840 --> 00:05:44.160]  意思就是說他們會四處去打聽一下
[00:05:44.160 --> 00:05:46.040]  哪裡有新的消息
[00:05:46.040 --> 00:05:47.520]  新的學說
[00:05:47.520 --> 00:05:50.120]  一些新鮮的想法
[00:05:50.120 --> 00:05:52.080]  於是乎他們又會怎麼做呢
[00:05:52.080 --> 00:05:54.240]  聽到這些新鮮的東西之後
[00:05:54.240 --> 00:05:56.720]  他們就會去大家聊一下
[00:05:56.720 --> 00:05:58.280]  討論一下
[00:05:58.280 --> 00:05:59.280]  說一下
[00:05:59.280 --> 00:06:01.080]  說完聊完之後
[00:06:01.080 --> 00:06:02.560]  沒事了
[00:06:02.560 --> 00:06:03.840]  第二天又做什麼
[00:06:03.840 --> 00:06:05.360]  又再去聽一下
[00:06:05.360 --> 00:06:07.040]  有沒有新鮮的東西
[00:06:07.040 --> 00:06:09.680]  這個就是他們每天忙的東西
[00:06:09.680 --> 00:06:12.640]  如果我們用今天的說話來形容這些人
[00:06:12.640 --> 00:06:14.160]  我們可以這樣說
[00:06:14.160 --> 00:06:16.720]  他們是好奇心爆棚
[00:06:16.720 --> 00:06:18.960]  但是又無視忙的人
[00:06:18.960 --> 00:06:21.160]  原來他們是這樣的
[00:06:21.160 --> 00:06:24.040]  阿略巴古希臘文的意思就是
[00:06:24.040 --> 00:06:25.760]  亞瑞斯山
[00:06:25.760 --> 00:06:31.240]  而亞瑞斯就是他們神話裡面的一個戰神
[00:06:31.240 --> 00:06:34.160]  而阿略巴古是在一個小山坡上面
[00:06:34.160 --> 00:06:35.040]  不是很高
[00:06:35.040 --> 00:06:39.120]  它上面有一個是雅典人議會的地方
[00:06:39.120 --> 00:06:42.080]  這個地方通常他們是用來做審判的
[00:06:42.080 --> 00:06:43.560]  有事情要審判就去那裡
[00:06:43.560 --> 00:06:45.160]  好像法庭那樣
[00:06:45.160 --> 00:06:47.640]  但是很明顯這次保羅去到阿略巴古
[00:06:47.640 --> 00:06:49.480]  不是因為審判的事
[00:06:49.480 --> 00:06:53.280]  而是好像經文在第十八節所說
[00:06:53.280 --> 00:06:54.560]  他在那裡
[00:06:54.560 --> 00:06:56.640]  因為那些人
[00:06:56.640 --> 00:06:58.920]  雅典人一直在聽保羅
[00:06:58.920 --> 00:07:00.560]  他在市集裡
[00:07:00.560 --> 00:07:02.880]  跟別人說到關於耶穌基督的事
[00:07:02.880 --> 00:07:04.320]  關於復活的事
[00:07:04.320 --> 00:07:05.600]  他們聽不明白
[00:07:05.600 --> 00:07:10.600]  所以他們就去找保羅回來
[00:07:10.600 --> 00:07:12.640]  就說這個可能是一些新的事
[00:07:12.640 --> 00:07:13.720]  我們聽不明白
[00:07:13.720 --> 00:07:17.040]  就給他一個機會在那裡說清楚給我們聽
[00:07:17.040 --> 00:07:20.160]  所以其實也是要滿足他們的好奇心的
[00:07:20.160 --> 00:07:23.880]  但是我們從保羅一開口所說的話
[00:07:23.880 --> 00:07:27.720]  二十二二十三節的經文裡面都看到
[00:07:27.720 --> 00:07:29.200]  保羅來到雅典
[00:07:29.200 --> 00:07:30.880]  初到貴境
[00:07:30.880 --> 00:07:33.640]  他用了很短的時間
[00:07:33.640 --> 00:07:37.560]  就聆聽到雅典人的呼聲
[00:07:37.560 --> 00:07:39.520]  內心的需要
[00:07:39.520 --> 00:07:42.800]  四個的動詞我們要很留意
[00:07:42.800 --> 00:07:44.600]  看 走 走
[00:07:44.600 --> 00:07:47.480]  觀察和發現
[00:07:47.480 --> 00:07:49.040]  四個的動詞
[00:07:49.040 --> 00:07:50.720]  完整的說出給我們聽
[00:07:50.720 --> 00:07:52.480]  保羅初到貴境
[00:07:52.480 --> 00:07:54.160]  如何能夠觸摸到
[00:07:54.160 --> 00:07:57.560]  雅典人當時的意識形態
[00:07:57.560 --> 00:08:01.880]  就是凡事都很敬畏鬼神
[00:08:01.880 --> 00:08:03.880]  他們都看見雅典這個地方
[00:08:03.880 --> 00:08:05.600]  滿城都是偶像的
[00:08:05.600 --> 00:08:07.560]  包括有一座壇
[00:08:07.560 --> 00:08:09.760]  而那個壇上面竟然寫著
[00:08:09.760 --> 00:08:12.120]  獻給未識的神明
[00:08:12.120 --> 00:08:15.280]  為什麼拜這麼多鬼神都不夠?
[00:08:15.280 --> 00:08:18.120]  保羅他就發現了一件事
[00:08:18.120 --> 00:08:22.080]  他們應該是內心裡面有一些的需要
[00:08:22.080 --> 00:08:25.840]  但是諸般鬼神都滿足不了
[00:08:25.840 --> 00:08:27.880]  所以他們會有一種想法就是
[00:08:27.880 --> 00:08:30.640]  一定有一個神是他們未人識的
[00:08:30.640 --> 00:08:33.520]  雖然不識 但是也不能錯過拜祂
[00:08:33.520 --> 00:08:35.560]  因為沒有得罪祂
[00:08:35.560 --> 00:08:38.280]  明顯他們的心裡面有一些的要求
[00:08:38.280 --> 00:08:39.480]  有一些的需要
[00:08:39.480 --> 00:08:41.320]  未得到滿足
[00:08:41.320 --> 00:08:43.960]  所以保羅的聆聽方法
[00:08:43.960 --> 00:08:45.680]  我們可以看到的就是
[00:08:45.680 --> 00:08:47.440]  他是用眼睛去觀看
[00:08:47.440 --> 00:08:49.760]  用腳到處走走
[00:08:49.760 --> 00:08:51.440]  然後仔細觀察
[00:08:51.440 --> 00:08:53.320]  不放過任何的細節
[00:08:53.320 --> 00:08:55.120]  最後他能夠發現到
[00:08:55.120 --> 00:08:58.480]  人內心裡面的需要
[00:08:58.480 --> 00:09:01.800]  不過不要忘記 只是用眼睛用腳
[00:09:01.800 --> 00:09:03.560]  是不夠的
[00:09:03.560 --> 00:09:06.120]  一定要用心聆聽
[00:09:06.120 --> 00:09:08.240]  所以我們很知道
[00:09:08.240 --> 00:09:11.760]  保羅他開始看這個城市的時候
[00:09:11.760 --> 00:09:13.760]  看這個城市之前
[00:09:13.760 --> 00:09:18.520]  他應該是準備了用心去看這個地方
[00:09:18.520 --> 00:09:20.400]  用心去觀察
[00:09:20.400 --> 00:09:23.400]  用心在四處去走的
[00:09:23.400 --> 00:09:25.520]  那怎樣才是用心呢?
[00:09:25.520 --> 00:09:28.080]  我是不是閉上眼睛什麼都不看
[00:09:28.080 --> 00:09:31.280]  不要讓任何的東西拿走我的注意力
[00:09:31.280 --> 00:09:33.320]  又或者我什麼都不想的
[00:09:33.320 --> 00:09:35.320]  這樣去聽你說話
[00:09:35.320 --> 00:09:37.680]  就是用心呢?
[00:09:37.680 --> 00:09:38.600]  我們看看
[00:09:38.600 --> 00:09:40.200]  其實聖經裡面有一句話
[00:09:40.200 --> 00:09:41.720]  主耶穌說的
[00:09:41.720 --> 00:09:43.600]  是非常好的提醒
[00:09:43.600 --> 00:09:45.760]  他說 你的財寶在哪裡
[00:09:45.760 --> 00:09:47.840]  你的心就在哪裡
[00:09:47.840 --> 00:09:49.000]  是不是?
[00:09:49.000 --> 00:09:51.840]  我們關注的東西在哪裡呢?
[00:09:51.840 --> 00:09:53.880]  我們的心就在那裡
[00:09:53.880 --> 00:09:56.840]  我們自然就會留心那些東西的
[00:09:56.840 --> 00:09:59.760]  假如你走進一間中國人的餐館
[00:09:59.760 --> 00:10:01.960]  你會留意什麼呢?
[00:10:01.960 --> 00:10:04.560]  如果你當時肚子很餓打鼓
[00:10:04.560 --> 00:10:08.320]  第一樣就看看餐牌上面有什麼適合吃的
[00:10:08.320 --> 00:10:11.080]  但如果你是一個很乾淨的人
[00:10:11.080 --> 00:10:12.840]  你會留意一個地方
[00:10:12.840 --> 00:10:14.720]  桌子有沒有黏
[00:10:14.720 --> 00:10:17.120]  好像擺得不乾淨似的
[00:10:17.120 --> 00:10:19.160]  上面擺的東西乾不乾淨
[00:10:19.160 --> 00:10:23.000]  因為你關注的東西是乾不乾淨的
[00:10:23.000 --> 00:10:24.000]  我們很自然的
[00:10:24.000 --> 00:10:26.080]  我們關注的東西是什麼
[00:10:26.080 --> 00:10:28.600]  我們的心就在那些東西裡
[00:10:28.600 --> 00:10:31.120]  我們自然就會留心那些東西
[00:10:31.120 --> 00:10:32.720]  那究竟保羅關注什麼
[00:10:32.720 --> 00:10:34.880]  他的心在哪裡呢?
[00:10:34.880 --> 00:10:36.080]  很明顯他的關注
[00:10:36.080 --> 00:10:37.320]  他的心就在
[00:10:37.320 --> 00:10:40.080]  雅典人的信仰
[00:10:40.080 --> 00:10:43.240]  他有沒有信錯了神
[00:10:43.240 --> 00:10:45.480]  保羅用關注的心去觀看
[00:10:45.480 --> 00:10:47.280]  關注的心到處走
[00:10:47.280 --> 00:10:49.440]  就關注的心觀察
[00:10:49.440 --> 00:10:51.440]  以至他能夠發現
[00:10:51.440 --> 00:10:53.240]  這個發現其實他是用心
[00:10:53.240 --> 00:10:57.720]  聆聽到雅典人內心的需要
[00:10:57.720 --> 00:10:59.880]  還沒有得到滿足
[00:10:59.880 --> 00:11:02.080]  他們的內心需要神明的保佑
[00:11:02.080 --> 00:11:03.880]  但是這麼多鬼神
[00:11:03.880 --> 00:11:06.120]  都不能夠滿足他們
[00:11:06.120 --> 00:11:10.520]  反而還相信還有一個未認識的神
[00:11:10.520 --> 00:11:12.360]  保羅正在找
[00:11:12.360 --> 00:11:17.280]  他對這個雅典人內心的呼聲
[00:11:17.280 --> 00:11:19.160]  可以明白到
[00:11:19.160 --> 00:11:24.920]  他對關注的事立即有行動去做
[00:11:24.920 --> 00:11:27.440]  其實我們看到
[00:11:27.440 --> 00:11:32.400]  早在保羅被邀請去阿律巴古之前
[00:11:32.400 --> 00:11:35.240]  在第十六到十八節經文告訴我們
[00:11:35.240 --> 00:11:36.480]  他去到雅典
[00:11:36.480 --> 00:11:37.960]  他已經怎樣了
[00:11:37.960 --> 00:11:39.920]  在會堂裡跟猶太人
[00:11:39.920 --> 00:11:42.720]  跟虔誠的人去辯論
[00:11:42.720 --> 00:11:44.040]  他又去到市集裡
[00:11:44.040 --> 00:11:48.480]  跟當時的哲學家去爭辯
[00:11:48.480 --> 00:11:50.360]  辯論和爭辯這兩個詞
[00:11:50.360 --> 00:11:52.560]  我們看回原文解釋裡
[00:11:52.560 --> 00:11:55.080]  都有兩個意思
[00:11:55.080 --> 00:11:56.680]  第一個意思就是
[00:11:56.680 --> 00:11:58.840]  很溫和的跟你去討論
[00:11:58.840 --> 00:12:02.200]  目的你最重要明白我的意見就行了
[00:12:02.200 --> 00:12:04.360]  另外一個意思就是
[00:12:04.360 --> 00:12:08.080]  有些爭辭的去討論
[00:12:08.080 --> 00:12:09.320]  有目的的
[00:12:09.320 --> 00:12:12.080]  目的不是只要明白我的意思
[00:12:12.080 --> 00:12:14.480]  你最好同意我的意思
[00:12:14.480 --> 00:12:15.040]  看到嗎
[00:12:15.040 --> 00:12:17.920]  是不是一個很極端的解釋
[00:12:17.920 --> 00:12:21.280]  但是這個詞原來真的有這兩方面的解釋
[00:12:21.280 --> 00:12:23.480]  可以是單單跟你討論一下
[00:12:23.480 --> 00:12:25.280]  你明白我的意思就行了
[00:12:25.280 --> 00:12:26.120]  又或者是
[00:12:26.120 --> 00:12:26.680]  不是啊
[00:12:26.680 --> 00:12:28.360]  我跟你說得很重要的
[00:12:28.360 --> 00:12:29.800]  我用盡全力跟你說的
[00:12:29.800 --> 00:12:31.280]  因為你不要只是明白
[00:12:31.280 --> 00:12:33.120]  你要同意的
[00:12:33.120 --> 00:12:35.320]  那究竟在這一個經文裡
[00:12:35.320 --> 00:12:37.200]  保羅用的是什麼意思呢
[00:12:37.200 --> 00:12:38.800]  我們不肯定
[00:12:38.800 --> 00:12:40.920]  不過有一件事我們很肯定的
[00:12:40.920 --> 00:12:44.040]  保羅一定是在用當時的人
[00:12:44.040 --> 00:12:46.680]  習慣用的方法
[00:12:46.680 --> 00:12:47.560]  是不是
[00:12:47.560 --> 00:12:49.800]  不管是溫柔的討論
[00:12:49.800 --> 00:12:53.320]  還是大家會很堅持的去爭論
[00:12:53.320 --> 00:12:56.560]  應該保羅都是在用當時的人
[00:12:56.560 --> 00:12:57.800]  習慣的方法
[00:12:57.800 --> 00:13:01.600]  跟他們去討論或者辯論
[00:13:01.600 --> 00:13:04.840]  以致他不會冒犯到對方
[00:13:04.840 --> 00:13:07.400]  或者他說對方不會這麼禮遇他
[00:13:07.400 --> 00:13:09.280]  請他回來這個議會那裡
[00:13:09.280 --> 00:13:14.240]  然後給他有機會公開跟大家去發表意見
[00:13:14.240 --> 00:13:15.840]  我們又要留意一件事
[00:13:15.840 --> 00:13:18.520]  第十六節的經文告訴我們
[00:13:18.520 --> 00:13:20.880]  保羅看到的地方
[00:13:20.880 --> 00:13:24.560]  滿城都是偶像他的內心的感受
[00:13:24.560 --> 00:13:28.000]  經文說他心裡非常難過
[00:13:28.000 --> 00:13:32.600]  難過這個意思其實是有著急的意思
[00:13:32.600 --> 00:13:37.280]  原文是形容有一些尖的東西刺著你的心
[00:13:37.280 --> 00:13:41.200]  然後刺激到是很憤怒的
[00:13:41.200 --> 00:13:42.800]  如果我們用現在的說話
[00:13:42.800 --> 00:13:43.680]  我們簡單去說
[00:13:43.680 --> 00:13:46.440]  他說這個非常難過其實是說出
[00:13:46.440 --> 00:13:49.080]  保羅當時的心裡的感受是
[00:13:49.080 --> 00:13:52.600]  心如刀割非常憤怒
[00:13:52.600 --> 00:13:54.480]  因為他有這個反應
[00:13:54.480 --> 00:13:57.440]  所以他是不等待他的同伴
[00:13:57.440 --> 00:13:59.560]  他本來在雅典是要等他的同伴
[00:13:59.560 --> 00:14:01.280]  西拉和提摩泰尼
[00:14:01.280 --> 00:14:02.240]  他不等了
[00:14:02.240 --> 00:14:05.440]  他馬上就要去會堂
[00:14:05.440 --> 00:14:08.160]  在市集跟別人一起去辯論
[00:14:08.160 --> 00:14:10.160]  更加不等他們來到
[00:14:10.160 --> 00:14:12.760]  馬上把握了時機
[00:14:12.760 --> 00:14:16.160]  要去阿略巴古宣講
[00:14:16.160 --> 00:14:19.800]  保羅面對當時的群眾宣講的內容
[00:14:19.800 --> 00:14:24.960]  是針對著雅典人他們內心的需要
[00:14:24.960 --> 00:14:29.320]  就是他們很想得到神明的保佑
[00:14:29.320 --> 00:14:32.880]  但是他們仍然得到這件事
[00:14:32.880 --> 00:14:35.800]  我們留意保羅開始說的話
[00:14:35.800 --> 00:14:39.400]  不是從拿撒勒人耶穌開始說
[00:14:39.400 --> 00:14:40.960]  來介紹耶穌是誰
[00:14:40.960 --> 00:14:42.640]  來講福音
[00:14:42.640 --> 00:14:46.600]  因為住在雅典這個地方的猶太人
[00:14:46.600 --> 00:14:48.040]  或者是外邦人
[00:14:48.040 --> 00:14:50.920]  他們未必一定很認識
[00:14:50.920 --> 00:14:54.040]  誰是拿撒勒人耶穌
[00:14:54.040 --> 00:14:57.280]  但是保羅是非常聰明的
[00:14:57.280 --> 00:14:58.640]  從他一句話說
[00:14:58.640 --> 00:15:01.080]  你們所不認識而敬拜的
[00:15:01.080 --> 00:15:04.240]  我現在向你們宣告
[00:15:04.240 --> 00:15:07.600]  他是由一個他們個個心裏面
[00:15:07.600 --> 00:15:11.960]  都有的未識之神明去入手
[00:15:11.960 --> 00:15:17.760]  試問如果一個學生要準備考試
[00:15:17.760 --> 00:15:20.000]  老師走進來課室說
[00:15:20.000 --> 00:15:21.720]  明天你們考試的範圍
[00:15:21.720 --> 00:15:23.800]  我現在告訴你
[00:15:23.800 --> 00:15:27.560]  誰不會立刻拿起耳朵去聽老師說話
[00:15:27.560 --> 00:15:29.840]  如果一個患了不治之症的病人
[00:15:29.840 --> 00:15:32.280]  聽到主診醫生說
[00:15:32.280 --> 00:15:33.840]  你一直在等待的藥
[00:15:33.840 --> 00:15:35.560]  我現在告訴你
[00:15:35.560 --> 00:15:38.760]  不會充滿期待地去聽
[00:15:38.760 --> 00:15:40.960]  保羅正正在找
[00:15:40.960 --> 00:15:45.600]  亞裔人他們內心裏面的渴求、需要
[00:15:45.600 --> 00:15:50.680]  就向他們分享耶穌基督的福音、真理
[00:15:50.680 --> 00:15:54.240]  令到他們拿起耳朵
[00:15:54.240 --> 00:15:57.080]  充滿期待地去聽
[00:15:57.080 --> 00:15:58.760]  雖然我們在經文看到
[00:15:58.760 --> 00:16:00.320]  有些人聽了之後不明白
[00:16:00.320 --> 00:16:02.720]  仍然取笑保羅
[00:16:02.720 --> 00:16:05.760]  但是也在當中的聽眾裏面
[00:16:05.760 --> 00:16:09.640]  有被神揀選而相信耶穌的人
[00:16:09.640 --> 00:16:11.000]  所以我們看到保羅
[00:16:11.000 --> 00:16:13.880]  當他知道了人的需要
[00:16:13.880 --> 00:16:17.840]  他怎樣去傳遞他要講的真理的時候
[00:16:17.840 --> 00:16:21.520]  他有三方面去做給我們看
[00:16:21.520 --> 00:16:23.760]  他採取別人慣用的方法
[00:16:23.760 --> 00:16:26.200]  來傳遞他的意見
[00:16:26.200 --> 00:16:27.760]  避免冒犯
[00:16:27.760 --> 00:16:31.200]  他們都把握時機去傳遞
[00:16:31.200 --> 00:16:33.040]  完全沒有拖延
[00:16:33.040 --> 00:16:33.880]  最後就是
[00:16:33.880 --> 00:16:38.640]  他能夠針對著人內心深處的渴求去傳遞
[00:16:38.640 --> 00:16:40.920]  滿足期望
[00:16:40.920 --> 00:16:43.120]  保羅去傳遞的方法
[00:16:43.120 --> 00:16:45.080]  就好像他在哥林多前書
[00:16:45.080 --> 00:16:47.880]  第九章裏面所講的說話
[00:16:47.880 --> 00:16:49.600]  他說對軟弱的人
[00:16:49.600 --> 00:16:51.640]  我就做軟弱的人
[00:16:51.640 --> 00:16:54.320]  唯要贏得軟弱的人
[00:16:54.320 --> 00:16:55.400]  對著什麼人
[00:16:55.400 --> 00:16:57.040]  我就做什麼人
[00:16:57.040 --> 00:17:00.320]  無論如何我總要救一些人
[00:17:00.320 --> 00:17:01.760]  這裏他告訴我們
[00:17:01.760 --> 00:17:04.720]  保羅不是準備要做個百變的保羅
[00:17:04.720 --> 00:17:06.840]  他不是打算見人講人話
[00:17:06.840 --> 00:17:08.000]  見鬼講鬼話
[00:17:08.000 --> 00:17:10.800]  更加不是有不同的人
[00:17:10.800 --> 00:17:14.080]  就有不同的真理來跟他說話
[00:17:14.080 --> 00:17:15.280]  而是大前提是
[00:17:15.280 --> 00:17:18.760]  在不變的真理的範圍裏面
[00:17:18.760 --> 00:17:22.440]  他會體恤別人的處境
[00:17:22.440 --> 00:17:24.680]  可能是教育程度
[00:17:24.680 --> 00:17:26.320]  可能是生活習慣
[00:17:26.320 --> 00:17:30.520]  語言文化等等的不同的情況
[00:17:30.520 --> 00:17:35.400]  然後去將對準那個人的內心的需要
[00:17:35.400 --> 00:17:38.600]  向他分享這個真理
[00:17:38.600 --> 00:17:40.720]  不變的真理
[00:17:40.720 --> 00:17:42.320]  怎樣對準呢
[00:17:42.320 --> 00:17:44.160]  用心聆聽
[00:17:44.160 --> 00:17:45.960]  怎樣用心聆聽呢
[00:17:45.960 --> 00:17:47.560]  剛才就說了
[00:17:47.560 --> 00:17:49.800]  用關注的心觀看
[00:17:49.800 --> 00:17:52.640]  關注的心到處走走
[00:17:52.640 --> 00:17:55.080]  關注的心去觀察
[00:17:55.080 --> 00:17:59.440]  然後你會發現人內心的需要
[00:17:59.440 --> 00:18:01.840]  如果我們要像保羅那樣
[00:18:01.840 --> 00:18:07.360]  用心去聆聽社區輪舍他們的需要
[00:18:07.360 --> 00:18:10.800]  我們一定要對自己有兩個的要求
[00:18:10.800 --> 00:18:13.960]  或者你可以當我是一個前設
