
[00:00:00.000 --> 00:00:02.800]  Hello 大家好 我是林牧師
[00:01:57.000 --> 00:02:01.360]  她的約定就是她會在特定的一個時間
[00:02:01.360 --> 00:02:06.760]  阿實會為阿愛做一頓愛心的宴席
[00:02:06.760 --> 00:02:11.320]  而阿愛她也會每個星期在同一個時間
[00:02:11.320 --> 00:02:16.600]  非常期待準時來到阿實的餐廳那裡
[00:02:16.600 --> 00:02:23.360]  然後她在那一、兩個小時裡面會專注在阿實和她的愛心的宴席
[00:02:23.360 --> 00:02:28.320]  將她的手機、電話、所有的電腦
[00:02:28.320 --> 00:02:32.360]  其他的所有的工作都會拋下
[00:02:32.360 --> 00:02:36.080]  於是你想一下他們兩個人的感情
[00:02:36.080 --> 00:02:41.840]  就是在這個餐廳每週的愛心宴席上面去建立
[00:02:41.840 --> 00:02:45.440]  去維繫和不斷的增長
[00:02:45.440 --> 00:02:49.400]  不過很可惜最近餐廳那個地區
[00:02:49.400 --> 00:02:53.120]  突然間有一些很嚴重的空氣污染
[00:02:53.120 --> 00:02:56.640]  於是阿愛就覺得她真的
[00:02:56.640 --> 00:03:01.920]  可能暫時都不是很想去阿實的餐廳那裡和她用餐
[00:03:01.920 --> 00:03:04.680]  不過不要緊 現在科技這麼發達
[00:03:04.680 --> 00:03:09.000]  阿愛很快就會說
[00:03:09.000 --> 00:03:11.040]  我們可以用Zoom
[00:03:11.040 --> 00:03:15.520]  有些朋友新介紹我現在很流行的FaceTime
[00:03:15.520 --> 00:03:17.840]  我們可以WhatsApp、Skype
[00:03:17.840 --> 00:03:21.120]  總之我們在網上繼續去談情
[00:03:21.120 --> 00:03:25.200]  甚至是繼續一起去用餐
[00:03:25.200 --> 00:03:29.600]  起初的時候 阿愛和阿實都是繼續約定
[00:03:29.600 --> 00:03:32.720]  在平時同一個時間上面
[00:03:32.720 --> 00:03:37.560]  他們一起會Zoom大家或者是去Skype大家
[00:03:37.560 --> 00:03:41.800]  在那個時候同時一起去用餐
[00:03:41.800 --> 00:03:43.440]  當然她是沒有辦法用餐的
[00:03:43.440 --> 00:03:44.880]  不過阿實就會告訴你
[00:03:44.880 --> 00:03:46.880]  這個就是我今天煮給你的
[00:03:46.880 --> 00:03:49.920]  但是時間過了一會兒
[00:03:49.920 --> 00:03:52.760]  原來阿愛又會覺得
[00:03:52.760 --> 00:03:58.840]  其實我們不一定要在那個時間一起去聯絡用餐
[00:03:58.840 --> 00:04:03.240]  不如你將你的那個愛心宴席錄了它
[00:04:03.240 --> 00:04:07.920]  我有空的時候我就隨時可以看
[00:04:07.920 --> 00:04:12.440]  一樣是跟你分享了那個愛心宴席而已
[00:04:12.440 --> 00:04:14.760]  這樣的FlexiTime
[00:04:14.760 --> 00:04:18.800]  是不是比FixedTime好呢?
[00:04:18.800 --> 00:04:25.720]  反正我們都是會很珍惜這個愛心宴席
[00:04:25.720 --> 00:04:28.920]  但是慢慢阿愛也覺得
[00:04:28.920 --> 00:04:30.680]  其實這個是有一定的挑戰
[00:04:30.680 --> 00:04:32.600]  因為當她在這裡
[00:04:32.600 --> 00:04:36.920]  無論她是定時的和阿實一起去用餐
[00:04:36.920 --> 00:04:43.560]  又或者是看阿實錄了音、錄了影的影像的時候
[00:04:43.560 --> 00:04:47.000]  她都是覺得她都是有一個隱憂
[00:04:47.000 --> 00:04:49.680]  她又會玩一下其它的手機APP
[00:04:49.680 --> 00:04:51.560]  或者看一下電視
[00:04:51.560 --> 00:04:54.440]  總之就是不單只是在做一樣東西
[00:04:54.440 --> 00:04:56.680]  同時也都在做其它東西
[00:04:56.680 --> 00:04:58.880]  甚至有時候她看錄影的時候
[00:04:58.880 --> 00:05:03.400]  很會有一個隱憂 想轉一下台
[00:05:03.400 --> 00:05:04.560]  然後再回來
[00:05:04.560 --> 00:05:09.840]  反正看到最後阿實弄了那個時間就OK了
[00:05:09.840 --> 00:05:12.720]  就在這個時候 過了幾個星期
[00:05:12.720 --> 00:05:15.120]  突然間有一個第三者的出現
[00:05:15.120 --> 00:05:17.400]  那個第三者叫做阿尼
[00:05:17.400 --> 00:05:20.240]  慢慢阿愛開始覺得
[00:05:20.240 --> 00:05:24.720]  原來她的心再不是死心塌地在阿實那裡
[00:05:24.720 --> 00:05:29.080]  她開始愛上了阿尼
[00:05:29.080 --> 00:05:31.960]  我想你講到這裡 你都開始知道
[00:05:31.960 --> 00:05:34.240]  其實我只是在講故事而已
[00:05:34.240 --> 00:05:37.560]  在講故事而已 不是真的一封信
[00:05:37.560 --> 00:05:39.200]  我其實在用一個比喻
[00:05:39.200 --> 00:05:41.680]  那個比喻想告訴我們
[00:05:41.680 --> 00:05:46.520]  就是這個阿愛愛上了格尼
[00:05:46.520 --> 00:05:49.080]  我真的想講的 我想大家都知道
[00:05:49.080 --> 00:05:55.120]  是實體的崇拜和網上崇拜的分別
[00:05:55.120 --> 00:05:57.920]  也都是那種網上崇拜的引誘
[00:05:57.920 --> 00:05:59.760]  所謂阿實就是實體崇拜
[00:05:59.760 --> 00:06:02.480]  阿尼就是格尼崇拜
[00:06:02.480 --> 00:06:07.120]  我知道現在網上大家都會說叫網上崇拜
[00:06:07.120 --> 00:06:09.600]  其實一個網上崇拜
[00:06:09.600 --> 00:06:14.640]  最後後面還有另外一個名字叫格尼崇拜
[00:06:14.640 --> 00:06:18.680]  格尼是一件很有趣的事情
[00:06:18.680 --> 00:06:21.080]  如果你想想你去某一個地方
[00:06:21.080 --> 00:06:23.760]  它需要你14天的隔離
[00:06:23.760 --> 00:06:25.600]  你可能在那14天裡面
[00:06:25.600 --> 00:06:28.040]  你很不舒服、很悶、很想出去
[00:06:28.040 --> 00:06:31.480]  甚至我們知道有些人來了香港14天隔離
[00:06:31.480 --> 00:06:33.440]  他又會偷走出去
[00:06:33.440 --> 00:06:39.160]  想吃東西也好、想吸收一下新鮮空氣也好
[00:06:39.160 --> 00:06:40.360]  這個是身體的隔離
[00:06:40.360 --> 00:06:44.080]  但是當你進入一個屬靈的隔離
[00:06:44.080 --> 00:06:46.320]  就是說你再沒有一個實體的崇拜
[00:06:46.320 --> 00:06:50.840]  而你去了一個叫做格尼的崇拜的時候
[00:06:50.840 --> 00:06:56.520]  你會發現你很容易上癮了去這個隔離
[00:06:56.520 --> 00:06:59.080]  You are addicted to quarantine
[00:06:59.080 --> 00:07:03.640]  你會發現你越來越愛上了阿尼
[00:07:03.640 --> 00:07:06.160]  愛上了格尼
[00:07:06.160 --> 00:07:08.840]  說起這個網上的崇拜
[00:07:08.840 --> 00:07:10.520]  我不知道你有什麼看法
[00:07:10.520 --> 00:07:16.160]  最近都有很多人在基督教圈子裡面說
[00:07:16.160 --> 00:07:18.080]  我想很多人、大部分人
[00:07:18.080 --> 00:07:20.440]  我所看過都是覺得
[00:07:20.440 --> 00:07:22.680]  網上崇拜是大勢所趨
[00:07:22.680 --> 00:07:24.880]  也是很好的一件事情
[00:07:24.880 --> 00:07:30.280]  因為它可以給我們很多的機會去傳揚福音等等
[00:07:30.280 --> 00:07:32.880]  甚至有些教會或者基督徒會告訴你
[00:07:32.880 --> 00:07:35.440]  是的,現在這個瘟疫的狀態
[00:07:35.440 --> 00:07:38.760]  最好讓你教會去考慮一下
[00:07:38.760 --> 00:07:41.120]  在科技上做一些升級
[00:07:41.120 --> 00:07:43.480]  以前可能你不多想這件事
[00:07:43.480 --> 00:07:44.440]  現在你需要了
[00:07:44.440 --> 00:07:48.160]  因為其實有很多大教會已經做了很多功夫了
[00:07:48.160 --> 00:07:52.960]  你現在要接受、要預備將來這個數碼的新時代
[00:07:52.960 --> 00:07:55.160]  或者已經不用將來了
[00:07:55.160 --> 00:07:57.320]  現在已經是數碼時代了
[00:07:57.320 --> 00:08:00.000]  於是它覺得這個是一個機會
[00:08:00.000 --> 00:08:03.640]  讓我們可以去考慮這一切
[00:08:03.640 --> 00:08:07.800]  我想如果你是這樣去想網上的崇拜
[00:08:07.800 --> 00:08:10.560]  或者其他的事公、網上的事公
[00:08:10.560 --> 00:08:14.480]  in general 我想你是想得太天真了
[00:08:14.480 --> 00:08:18.400]  我最近都有機會去看一些
[00:08:18.400 --> 00:08:20.920]  因為我知道有些教會他們停了崇拜
[00:08:20.920 --> 00:08:22.880]  當然它每個禮拜就是
[00:08:22.880 --> 00:08:24.920]  有些是live的
[00:08:24.920 --> 00:08:27.640]  就是它在那天的時候live stream
[00:08:27.640 --> 00:08:30.200]  有些就是會錄了影
[00:08:30.200 --> 00:08:34.440]  然後在YouTube上面或者哪裡播放出來
[00:08:34.440 --> 00:08:38.720]  我看過幾間是英語教會
[00:08:38.720 --> 00:08:41.360]  我發現有幾樣東西是挺特別的
[00:08:41.360 --> 00:08:48.120]  第一樣他們是花了很多心思和精力去做這件事
[00:08:48.120 --> 00:08:50.800]  第一樣我其中一間教會
[00:08:50.800 --> 00:08:52.840]  我發現我去看的時候
[00:08:52.840 --> 00:08:57.120]  那個牧師是坐在梳化上面講道的
[00:08:57.120 --> 00:08:58.880]  我起初不知道他是講道
[00:08:58.880 --> 00:09:00.240]  我以為他在做報告
[00:09:00.240 --> 00:09:06.720]  但原來他報告和講道都是坐在梳化上
[00:09:06.720 --> 00:09:10.120]  第二樣我留意到的就是無論他們是敬拜隊也好
[00:09:10.120 --> 00:09:11.760]  牧師講道也好
[00:09:11.760 --> 00:09:13.600]  站在那裡、坐在那裡也好
[00:09:13.600 --> 00:09:16.080]  他有幾個不同的鏡頭的
[00:09:16.080 --> 00:09:18.960]  你想一下如果你去一間教會裡面
[00:09:18.960 --> 00:09:20.760]  你找了一個位置坐下
[00:09:20.760 --> 00:09:23.960]  你看著那個牧師就是那個鏡頭
[00:09:23.960 --> 00:09:26.360]  但是因為現在你是影像化
[00:09:26.360 --> 00:09:27.760]  就是說你可以
[00:09:27.760 --> 00:09:31.680]  他可能有兩三個攝影機、攝影師在那裡拍
[00:09:31.680 --> 00:09:35.240]  於是你在做這件事的時候
[00:09:35.240 --> 00:09:36.760]  你就會有幾個鏡頭
[00:09:36.760 --> 00:09:38.520]  第三樣東西我留意到的
[00:09:38.520 --> 00:09:40.760]  或者有聽過很多人在那裡講的
[00:09:40.760 --> 00:09:44.200]  就是說你要將這個網上的崇拜做得好
[00:09:44.200 --> 00:09:45.760]  不單止是錄了它
[00:09:45.760 --> 00:09:50.320]  還要後期處理是很重要的
[00:09:50.320 --> 00:09:51.560]  我想你明白的
[00:09:51.560 --> 00:09:52.600]  你看一部電影
[00:09:52.600 --> 00:09:55.440]  因為有些地方可能咳一咳
[00:09:55.440 --> 00:09:56.400]  不如把它剪掉
[00:09:56.400 --> 00:09:58.120]  有些東西慢了
[00:09:58.120 --> 00:10:01.240]  或者那個牧師忘記了台詞
[00:10:01.240 --> 00:10:02.400]  又或者是怎麼樣
[00:10:02.400 --> 00:10:03.800]  我們可以後期處理
[00:10:03.800 --> 00:10:05.600]  就是說前幾天錄了
[00:10:05.600 --> 00:10:07.280]  接著有一個很專業的人
[00:10:07.280 --> 00:10:12.000]  將它弄好一些影像和聲線
[00:10:12.000 --> 00:10:13.920]  在這個過程當中
[00:10:13.920 --> 00:10:15.600]  我們都另外發現了
[00:10:15.600 --> 00:10:20.200]  就是那些訊息是越來越短和弱的
[00:10:20.200 --> 00:10:22.360]  我為什麼要這麼說呢?
[00:10:22.360 --> 00:10:24.840]  正如剛才阿愛那個故事
[00:10:24.840 --> 00:10:26.760]  當你是在看影像
[00:10:26.760 --> 00:10:28.080]  你不是一個live show
[00:10:28.080 --> 00:10:34.120]  不是一個和那個人投入完全專注的時候
[00:10:34.120 --> 00:10:37.240]  其實大家預了在看video的人
[00:10:37.240 --> 00:10:40.360]  很可能同時也在check手機
[00:10:40.360 --> 00:10:42.960]  或者是在上網或者在看電視
[00:10:42.960 --> 00:10:45.720]  於是他一定只可以將
[00:10:45.720 --> 00:10:47.560]  他知道他的專注力會弱了
[00:10:47.560 --> 00:10:50.640]  於是他將那篇文章講得短
[00:10:50.640 --> 00:10:51.680]  不單止講得短
[00:10:51.680 --> 00:10:53.160]  那篇文章還是很弱
[00:10:53.160 --> 00:10:53.640]  為什麼呢?
[00:10:53.640 --> 00:10:59.560]  因為他要和其他的娛樂去對比
[00:10:59.560 --> 00:11:00.960]  於是他不可以悶
[00:11:00.960 --> 00:11:02.720]  他不可以就這樣和你解經
[00:11:02.720 --> 00:11:04.320]  一定要講多一些故事
[00:11:04.320 --> 00:11:05.560]  講多一些例子
[00:11:05.560 --> 00:11:08.240]  講多一些適切和你講的東西
[00:11:08.240 --> 00:11:09.760]  我想講些什麼呢?
[00:11:09.760 --> 00:11:14.480]  我想講的是當你將那個實體的崇拜
[00:11:14.480 --> 00:11:17.720]  變成了網上的崇拜的時候
[00:11:17.720 --> 00:11:20.520]  其實有很多東西是改變了的
[00:11:20.520 --> 00:11:23.040]  我不知道你有沒有聽過一本書
[00:11:23.040 --> 00:11:30.560]  這個是1967年很有名的一個著作
[00:11:30.560 --> 00:11:32.320]  Marshall Maluhan
[00:11:32.320 --> 00:11:36.800]  他其實是一個媒體的哲學家
[00:11:36.800 --> 00:11:43.480]  他有一個idea是很有影響力的
[00:11:43.480 --> 00:11:46.320]  叫做The medium is the message
[00:11:46.320 --> 00:11:48.600]  他說媒體就是訊息
[00:11:48.600 --> 00:11:49.400]  他說的是什麼呢?
[00:11:49.400 --> 00:11:52.360]  他說當你轉換了一個媒體的時候
[00:11:52.360 --> 00:11:55.920]  你想一下我們這個由實質的崇拜
[00:11:55.920 --> 00:11:57.160]  變成了一個網上崇拜
[00:11:57.160 --> 00:11:58.080]  那個媒體是轉了
[00:11:58.080 --> 00:12:00.480]  當你改變那個媒體的時候
[00:12:00.480 --> 00:12:03.200]  其實你的訊息都會改變了
[00:12:03.200 --> 00:12:05.920]  那個媒體是在控制那個訊息
[00:12:05.920 --> 00:12:08.080]  你有沒有留意到這個很有趣
[00:12:08.080 --> 00:12:14.480]  當他和他的朋友將他的訊息變成一本書的時候
[00:12:14.480 --> 00:12:16.120]  他是將那個題目改了
[00:12:16.120 --> 00:12:19.880]  那個題目叫做The medium is the message
[00:12:19.880 --> 00:12:21.080]  他在講什麼呢?
[00:12:21.080 --> 00:12:23.520]  他說其實那個媒體
[00:12:23.520 --> 00:12:29.080]  是可以按摩你的感官而創造的一些東西
[00:12:29.080 --> 00:12:30.960]  再不是一本書那麼簡單
[00:12:30.960 --> 00:12:31.880]  那個媒體轉了
[00:12:31.880 --> 00:12:34.000]  他是在寫一本書
[00:12:34.000 --> 00:12:35.240]  但是他那本書很有趣的
[00:12:35.240 --> 00:12:37.240]  如果你去看他那本書裡面
[00:12:37.240 --> 00:12:39.040]  他是用很多不同的影像
[00:12:39.040 --> 00:12:40.560]  甚至他寫一句東西
[00:12:40.560 --> 00:12:42.880]  又可以將它斷斷續續地寫
[00:12:42.880 --> 00:12:45.720]  又可以將它前後反轉
[00:12:45.720 --> 00:12:46.880]  上下反轉
[00:12:46.880 --> 00:12:49.560]  他用很多影像和文字一起連去
[00:12:49.560 --> 00:12:52.600]  因為他正在改變那個媒體
[00:12:52.600 --> 00:12:56.400]  這個媒體、這些影像、這些不同的字
[00:12:56.400 --> 00:12:58.840]  它不是一本書那麼簡單
[00:12:58.840 --> 00:13:06.200]  他是在按摩你的感官
[00:13:06.200 --> 00:13:08.640]  而創造一些很不一樣的效果
[00:13:08.640 --> 00:13:10.080]  再不是一本書
[00:13:10.080 --> 00:13:13.480]  那個媒體是那個訊息
[00:13:13.480 --> 00:13:15.360]  那個媒體正在改變
[00:13:15.360 --> 00:13:17.640]  那個媒體正在限制那個訊息
[00:13:17.640 --> 00:13:22.480]  所以當你將那個教會的崇拜變成做網上的時候
[00:13:22.480 --> 00:13:29.640]  其實你是在改變崇拜本身的質素
[00:13:29.640 --> 00:13:30.720]  不是質素
[00:13:30.720 --> 00:13:35.280]  簡直是它的本質
[00:13:35.280 --> 00:13:37.280]  你是在改變的
[00:13:37.280 --> 00:13:39.840]  當然了,其中一個最大的隱憂
[00:13:39.840 --> 00:13:41.440]  或者最大的危險就是
[00:13:41.440 --> 00:13:46.120]  將它變成做越來越靠近一個娛樂的節目
[00:13:46.120 --> 00:13:49.360]  你想一下那個牧師坐在沙發上面
[00:13:49.360 --> 00:13:51.360]  他不是站在講台上面
[00:13:51.360 --> 00:13:54.680]  他再不是穿著一件牧師的袍
[00:13:54.680 --> 00:13:56.680]  他不是穿著一件牧師的衣服
[00:13:56.680 --> 00:14:01.200]  他可能穿著一件放假的、casual一點的
[00:14:01.200 --> 00:14:03.080]  去夏威夷的
[00:14:03.080 --> 00:14:05.960]  他坐的位置、他的口吻
[00:14:05.960 --> 00:14:10.040]  可能他好像變成了一個心理學家在跟你聊天
[00:14:10.040 --> 00:14:14.840]  他可能變成了一個talk show的host在做事
[00:14:14.840 --> 00:14:19.120]  Marshall Malouhan那本書
[00:14:19.120 --> 00:14:21.120]  我想你就不值得去買的
[00:14:21.120 --> 00:14:22.880]  不過如果你有興趣
[00:14:22.880 --> 00:14:25.080]  你可以看一下我以前都介紹過
[00:14:25.080 --> 00:14:27.440]  Neil Postman的《Amusing Ourselves to Death》
[00:14:27.440 --> 00:14:32.280]  他講的電視就是一種控制了、改變了
[00:14:32.280 --> 00:14:36.800]  我們那個感官的一個媒體
[00:14:36.800 --> 00:14:41.000]  而這個媒體其實是很不適合做教育的
[00:14:41.000 --> 00:14:43.280]  你想一下,Internet等等
[00:14:43.280 --> 00:14:45.400]  其實都是有一種這樣的媒體
[00:14:45.400 --> 00:14:46.880]  所以當我們用這個媒體
[00:14:46.880 --> 00:14:48.880]  我不是說我們完全不用這個
[00:14:48.880 --> 00:14:50.520]  我只是在錄YouTube而已
[00:14:50.520 --> 00:14:53.000]  但是我們要很小心這個媒體
[00:14:53.000 --> 00:14:54.120]  如果你讓我選擇
[00:14:54.120 --> 00:14:57.080]  如果我們去做一個Live Stream
[00:14:57.080 --> 00:15:02.240]  就是一個將那個實體的崇拜變成網上的時候
[00:15:02.240 --> 00:15:05.480]  我會希望它越平淡越好
[00:15:05.480 --> 00:15:08.760]  最好有一點像一個粵語長片那樣
[00:15:08.760 --> 00:15:10.120]  黑白片那樣出來
[00:15:10.120 --> 00:15:11.360]  然後有些聲音大
[00:15:11.360 --> 00:15:17.000]  因為你這樣你可以將其它娛樂的成分
[00:15:17.000 --> 00:15:20.680]  或者那個引誘盡量的減少
[00:15:20.680 --> 00:15:26.880]  使它變成一個比較靠近你想要的媒體
[00:15:26.880 --> 00:15:33.040]  我不知道你有沒有在網上看過Martin Luther King Jr.
[00:15:33.040 --> 00:15:36.800]  他那篇很誇張的《I Have a Dream》
[00:15:36.800 --> 00:15:38.360]  《我有一個夢想》
[00:15:38.360 --> 00:15:43.360]  我有看過,它是黑白的
[00:15:43.360 --> 00:15:45.480]  但是我都嫌它的影片不好
[00:15:45.480 --> 00:15:49.200]  因為它其實是一個現場的演講
[00:15:49.200 --> 00:15:50.600]  其實是挺好的
[00:15:50.600 --> 00:15:52.800]  但是它的鏡頭就不只是拍著它
[00:15:52.800 --> 00:15:55.200]  有時候拍一下不同的人的反應
[00:15:55.200 --> 00:15:58.280]  當然這個都是一個很重要的歷史時刻
[00:15:58.280 --> 00:16:01.960]  但是如果我今天要再想聽的時候
[00:16:01.960 --> 00:16:05.440]  我其實我看著它這一幅相
[00:16:05.440 --> 00:16:09.440]  然後我播它的MP3,我已經很滿足了
[00:16:09.440 --> 00:16:13.080]  為什麼?因為它的訊息是強勁到一個地步
[00:16:13.080 --> 00:16:15.040]  它的訊息是超越了那些形象
[00:16:15.040 --> 00:16:17.360]  但是大部分我們今天去講到的
[00:16:17.360 --> 00:16:19.320]  我們的訊息是很弱的
[00:16:19.320 --> 00:16:22.600]  你再加上Processing
[00:16:22.600 --> 00:16:25.280]  去cut(剪裁)一下,就是弄好那些東西
[00:16:25.280 --> 00:16:29.240]  其實你令到那個人更加沒有辦法專注你的訊息
[00:16:29.240 --> 00:16:31.560]  當然其中一個原因為什麼你要搞這麼多東西
[00:16:31.560 --> 00:16:33.280]  就是因為你的訊息廢
[00:16:33.280 --> 00:16:36.200]  你的訊息廢,你當然要其他人去襯托一下
[00:16:36.200 --> 00:16:40.000]  但是很可惜今天很多的基督徒或者很多的教會
[00:16:40.000 --> 00:16:43.560]  甚至是基督徒的領袖,他都不知道這件事
[00:16:43.560 --> 00:16:46.920]  他就說總之我將它搞好,我們才可以跟別人競爭
[00:16:46.920 --> 00:16:51.000]  其實真正你要跟別人競爭或者不是真的競爭
[00:16:51.000 --> 00:16:53.040]  真是我們要傳遞的訊息
[00:16:53.040 --> 00:16:55.480]  如果我們的訊息是I have a dream
[00:16:55.480 --> 00:16:59.080]  如果我們的訊息是很強勁的聖經教導的時候
[00:16:59.080 --> 00:17:02.360]  我們何必跟其他人去比呢?
[00:17:02.360 --> 00:17:08.320]  一個粵語長片可能是更好的一個媒體
[00:17:08.320 --> 00:17:11.160]  好,講到這裡我想再講多一點
[00:17:11.160 --> 00:17:14.800]  就是說就算我們很小心翼翼去預備我們這個媒體
[00:17:14.800 --> 00:17:17.480]  做這個網上的崇拜
[00:17:17.480 --> 00:17:20.520]  這個所謂網上的崇拜,也是我剛才所講
[00:17:20.520 --> 00:17:24.720]  是一個隔離的崇拜,隔離了quarantine的崇拜
[00:17:24.720 --> 00:17:28.440]  對於個人的靈敏和教會的健康來講
[00:17:28.440 --> 00:17:32.200]  其實都是一個很大的威脅
[00:17:32.200 --> 00:17:35.480]  我記得以前經常會聽到這個公告
[00:17:35.480 --> 00:17:36.720]  我相信大家都認識的
[00:17:36.720 --> 00:17:40.000]  叫做香港政府忠告市民
[00:17:40.000 --> 00:17:41.280]  忠告市民是什麼呢?
[00:17:41.280 --> 00:17:43.280]  吸煙危害健康
[00:17:43.280 --> 00:17:51.720]  我覺得今天的香港教會應該去買一個front page的廣告
[00:17:51.720 --> 00:17:54.400]  大聲喝采在說
[00:17:54.400 --> 00:18:01.080]  香港教會忠告信徒隔離是危害靈敏的
[00:18:01.080 --> 00:18:03.800]  隔離真的危害靈敏
[00:18:03.800 --> 00:18:06.240]  就是說你在選擇了網上
[00:18:06.240 --> 00:18:09.880]  而你不斷選擇了網上的崇拜
[00:18:09.880 --> 00:18:12.600]  或者我所講的隔離的崇拜
[00:18:12.600 --> 00:18:16.960]  但是你再不回教會或者你覺得都挺好的
[00:18:16.960 --> 00:18:19.680]  其實這件事是危害你的人生
[00:18:19.680 --> 00:18:23.680]  早幾年有一個教會的問卷調查
[00:18:23.680 --> 00:18:26.600]  它會說可能二、三十年之前
[00:18:26.600 --> 00:18:32.240]  一個叫做committed的基督徒 算是挺忠心的基督徒
[00:18:32.240 --> 00:18:37.800]  可能在一年裡面有八成的主人會回教會
[00:18:37.800 --> 00:18:40.040]  去到今時今日的香港
[00:18:40.040 --> 00:18:43.000]  那個調查顯示
[00:18:43.000 --> 00:18:48.040]  一個committed的基督徒不是隨隨便便的那些
[00:18:48.040 --> 00:18:51.000]  真是投入的一個基督徒
[00:18:51.000 --> 00:18:52.240]  一個忠心的基督徒
[00:18:52.240 --> 00:18:56.640]  現在回教會的百分比可能是60%而已
[00:18:56.640 --> 00:18:59.440]  就是說在一年52個星期裡面
[00:18:59.440 --> 00:19:01.880]  他只是60%的時候他會回教會
[00:19:01.880 --> 00:19:03.520]  當然這個人可能會說
[00:19:03.520 --> 00:19:06.120]  哦 不要緊的 我沒有回的時候
[00:19:06.120 --> 00:19:07.400]  我會在網上看回
[00:19:07.400 --> 00:19:11.200]  但是你可以看到那個改變
[00:19:11.200 --> 00:19:12.880]  他已經朝向這個隔離
[00:19:12.880 --> 00:19:15.360]  你想一下 過了我們這段時間
[00:19:15.360 --> 00:19:18.320]  當大家都習慣了這個隔離的崇拜
[00:19:18.320 --> 00:19:20.480]  或者是網上的崇拜之後
[00:19:20.480 --> 00:19:22.400]  你猜還剩下多少人
[00:19:22.400 --> 00:19:28.240]  或者是會覺得回實體的教會是重要的呢?
[00:19:28.240 --> 00:19:30.720]  其實這個是很大的問題
[00:19:30.720 --> 00:19:33.680]  我想也有很多值得我們反思的地方
[00:19:33.680 --> 00:19:37.200]  比如說我們現在很多人
[00:19:37.200 --> 00:19:41.440]  都是很緊張Coronavirus的事情
[00:19:41.440 --> 00:19:43.640]  於是我們會不斷在思想
[00:19:43.640 --> 00:19:46.000]  我們怎麼可以小心
[00:19:46.000 --> 00:19:49.520]  使我們保存我們的健康等等
[00:19:49.520 --> 00:19:51.520]  但是很少人會想一下
[00:19:51.520 --> 00:19:56.040]  究竟在Coronavirus的狀態之下
[00:19:56.040 --> 00:19:57.800]  對我們的屬靈挑戰
[00:19:57.800 --> 00:20:02.640]  或者我們屬靈的生命有怎樣的影響
[00:20:02.640 --> 00:20:06.560]  甚至你去到現在三月中
[00:20:06.560 --> 00:20:08.000]  過了兩個月左右
[00:20:08.000 --> 00:20:10.160]  就是在香港面對疫情
[00:20:10.160 --> 00:20:15.040]  我們也發覺有很多人開始返回工作
[00:20:15.040 --> 00:20:17.360]  返回學校就沒有了
[00:20:17.360 --> 00:20:23.120]  但是都會出街,你會見到有些人會在餐廳吃飯
[00:20:23.120 --> 00:20:24.600]  當然沒有以前那麼熱鬧
