
[00:00:00.000 --> 00:00:01.600]  各位D中紙美評壓
[00:01:47.000 --> 00:01:50.000]  可以爲神做些什麼呢
[00:01:50.000 --> 00:01:55.000]  可能我們今天每天都是日復日地去工作
[00:01:55.000 --> 00:01:58.000]  忙於家庭、人世
[00:01:58.000 --> 00:02:01.000]  或者在這一段時間
[00:02:01.000 --> 00:02:05.000]  其實我們在座有不少大兄姐妹都開不少會議
[00:02:05.000 --> 00:02:10.000]  爲了神的聖功去擺賞
[00:02:10.000 --> 00:02:13.000]  可能都忙到這個點
[00:02:13.000 --> 00:02:15.000]  我們都不知道
[00:02:15.000 --> 00:02:17.000]  究竟我爲了什麼而忙呢
[00:02:17.000 --> 00:02:21.000]  究竟我們是應付着一些工作
[00:02:21.000 --> 00:02:24.000]  或者應付着生活
[00:02:24.000 --> 00:02:26.000]  還是你能夠說得出
[00:02:26.000 --> 00:02:27.000]  好像剛纔牧師所說
[00:02:27.000 --> 00:02:30.000]  我們是爲主而活着呢
[00:02:30.000 --> 00:02:33.000]  爲主而在我們的職場裏面去工作
[00:02:33.000 --> 00:02:37.000]  爲主能夠擔當不同的角色
[00:02:37.000 --> 00:02:39.000]  去與神同工呢
[00:02:39.000 --> 00:02:41.000]  我相信每一位弟兄姐妹
[00:02:41.000 --> 00:02:43.000]  當我們今天蒙因得救
[00:02:43.000 --> 00:02:47.000]  不單單可以得救上天堂
[00:02:47.000 --> 00:02:51.000]  這個不是一個終點
[00:02:51.000 --> 00:02:56.000]  而是我們必須要去活出神給我們的使命
[00:02:56.000 --> 00:03:01.000]  我們如何去回應上帝給我們的呼召呢
[00:03:01.000 --> 00:03:06.000]  所以照命從來都不是在說職業上的一種選擇
[00:03:06.000 --> 00:03:10.000]  不是在說傳道人、牧者、宣教士
[00:03:10.000 --> 00:03:11.000]  纔有照命
[00:03:11.000 --> 00:03:14.000]  在座我們每一個弟兄姐妹
[00:03:14.000 --> 00:03:16.000]  我們都有我們的照明
[00:03:16.000 --> 00:03:21.000]  我們如何能夠在對應神給我們的創造選擇
[00:03:21.000 --> 00:03:26.000]  在我們此刻每個人都在一個獨特的處境裏面
[00:03:26.000 --> 00:03:31.000]  能夠去活出神爲我們預備的人生的意義和方向呢
[00:03:31.000 --> 00:03:33.000]  所以今天很想透過這一段經文
[00:03:33.000 --> 00:03:34.000]  可能大家都很熟悉的了
[00:03:34.000 --> 00:03:37.000]  這一段經文我們再一次去思想
[00:03:37.000 --> 00:03:42.000]  也都結合在我一路朦脹的過程裏面
[00:03:42.000 --> 00:03:47.000]  一些故事能夠再一次和大家去思想這個題目
[00:03:47.000 --> 00:03:51.000]  我們知道耶利米其實他當時
[00:03:51.000 --> 00:03:55.000]  身處在一個猶大王國的末期
[00:03:55.000 --> 00:03:59.000]  一個政治很混亂、社會腐敗
[00:03:59.000 --> 00:04:03.000]  屬靈亦都是很敗壞的一個動盪的時代
[00:04:03.000 --> 00:04:06.000]  如果我們看回舊約其實在每一個先知
[00:04:06.000 --> 00:04:11.000]  每一個先知都在最艱難的時候被呼召
[00:04:11.000 --> 00:04:15.000]  而耶利米也是在這麼多的先知裏面
[00:04:15.000 --> 00:04:18.000]  作先知是最長的一個
[00:04:18.000 --> 00:04:21.000]  侍奉經歷五個的王朝
[00:04:21.000 --> 00:04:25.000]  他也都見證着由大國從興盛
[00:04:25.000 --> 00:04:29.000]  到敗亡的一位先知、一位見證人
[00:04:29.000 --> 00:04:32.000]  在每一個動盪的時代裏面
[00:04:32.000 --> 00:04:37.000]  神都會呼召人、呼召祂的子民起來
[00:04:37.000 --> 00:04:39.000]  來與神同工
[00:04:39.000 --> 00:04:41.000]  在經文裏面剛纔我們看到
[00:04:41.000 --> 00:04:45.000]  祂呼召一個年輕人來爲神說話
[00:04:45.000 --> 00:04:49.000]  讓我們看到其實神的照命
[00:04:49.000 --> 00:04:53.000]  從來都不會看環境究竟當時穩不穩定
[00:04:53.000 --> 00:04:56.000]  也都不是看你那個資歷
[00:04:56.000 --> 00:05:00.000]  而是看你究竟願不願意去回應
[00:05:00.000 --> 00:05:03.000]  經文一開始裏面提及到
[00:05:03.000 --> 00:05:06.000]  剛纔主席都爲我們讀出
[00:05:06.000 --> 00:05:10.000]  我尚未將你造在母腹中就已認識你
[00:05:10.000 --> 00:05:14.000]  你未出母胎我已將你分別爲姓
[00:05:14.000 --> 00:05:17.000]  派你作列國的先知
[00:05:17.000 --> 00:05:19.000]  而耶利米的夢召是很特別的
[00:05:19.000 --> 00:05:22.000]  因爲上主說他在母腹裏面
[00:05:22.000 --> 00:05:27.000]  已經被揀選作列國的先知
[00:05:27.000 --> 00:05:30.000]  他的夢召是沒有選擇的
[00:05:30.000 --> 00:05:33.000]  因爲這是神祂自己命定的事
[00:05:33.000 --> 00:05:34.000]  祂的出生
[00:05:34.000 --> 00:05:36.000]  耶利米的出生與上帝的揀選
[00:05:36.000 --> 00:05:39.000]  有着一個很密切的關係
[00:05:39.000 --> 00:05:42.000]  我相信今天你和我都不是偶然
[00:05:42.000 --> 00:05:44.000]  就是坐在這裏
[00:05:44.000 --> 00:05:47.000]  我們不是偶然來到這個世界上
[00:05:47.000 --> 00:05:49.000]  在母腹裏面經文說
[00:05:49.000 --> 00:05:55.000]  神已經爲我們寫上生命的一個藍圖
[00:05:55.000 --> 00:05:58.000]  神從來都不是等我們準備好了
[00:05:58.000 --> 00:06:00.000]  等我們準備好了纔去揀選我們
[00:06:00.000 --> 00:06:04.000]  其實上帝一早在我們未出生之前
[00:06:04.000 --> 00:06:07.000]  神對我們每一個屬於祂的子民
[00:06:07.000 --> 00:06:09.000]  已經有一個計劃
[00:06:09.000 --> 00:06:12.000]  從來上帝的揀選都不是隨機
[00:06:12.000 --> 00:06:15.000]  或者是臨時的安排
[00:06:15.000 --> 00:06:19.000]  而是出於祂一個永恆的心意和慈愛
[00:06:19.000 --> 00:06:22.000]  可能我們的心裏面都會有點不舒服
[00:06:22.000 --> 00:06:25.000]  當說什麼被命定、被安排
[00:06:25.000 --> 00:06:27.000]  尤其是在加拿大
[00:06:27.000 --> 00:06:29.000]  好像是一件很冒犯人的事
[00:06:29.000 --> 00:06:33.000]  因爲好像我們沒有了自由、選擇的權利
[00:06:33.000 --> 00:06:35.000]  尤其是今天我們活在一個
[00:06:35.000 --> 00:06:37.000]  這麼高舉個人主義的社會
[00:06:37.000 --> 00:06:38.000]  特別明顯
[00:06:38.000 --> 00:06:40.000]  我們都很希望有自由
[00:06:40.000 --> 00:06:42.000]  很想做老闆
[00:06:42.000 --> 00:06:44.000]  因爲你有得選擇
[00:06:44.000 --> 00:06:48.000]  所以你就很想自己去說事
[00:06:48.000 --> 00:06:51.000]  不過如果上帝另有安排
[00:06:51.000 --> 00:06:53.000]  在你人生裏面
[00:06:53.000 --> 00:06:55.000]  另有安排的時候
[00:06:55.000 --> 00:06:59.000]  你又願不願意選擇去馴服呢?
[00:06:59.000 --> 00:07:01.000]  回望我自己在蒙詔的旅程
[00:07:01.000 --> 00:07:03.000]  其實我都體會到
[00:07:03.000 --> 00:07:06.000]  上帝原來在不知不覺地去預備我
[00:07:06.000 --> 00:07:08.000]  特別我想起2000年
[00:07:08.000 --> 00:07:09.000]  2000年的時候
[00:07:09.000 --> 00:07:11.000]  不知道你在做什麼
[00:07:11.000 --> 00:07:13.000]  我是從事IT的
[00:07:13.000 --> 00:07:17.000]  2000年的時候要對付的就是千年蟲
[00:07:17.000 --> 00:07:21.000]  千年蟲對付完之後
[00:07:21.000 --> 00:07:23.000]  結果過了12點
[00:07:23.000 --> 00:07:24.000]  很平安
[00:07:24.000 --> 00:07:25.000]  沒有事發生
[00:07:25.000 --> 00:07:27.000]  在我那間公司裏面
[00:07:27.000 --> 00:07:30.000]  但是沒有想過在這一年裏面
[00:07:30.000 --> 00:07:32.000]  神就呼召師母
[00:07:32.000 --> 00:07:35.000]  去放下她一份很穩定
[00:07:35.000 --> 00:07:37.000]  社工的工作
[00:07:37.000 --> 00:07:40.000]  全時間去接受裝備
[00:07:40.000 --> 00:07:44.000]  當時當她跟我分享這個領受的時候
[00:07:44.000 --> 00:07:47.000]  我第一個反應
[00:07:47.000 --> 00:07:49.000]  都是有一點震撼的
[00:07:49.000 --> 00:07:51.000]  不是吧?
[00:07:51.000 --> 00:07:54.000]  要放下一份很穩定
[00:07:54.000 --> 00:07:57.000]  收入也不錯的工作
[00:07:57.000 --> 00:08:00.000]  當時其實我是有點不捨得
[00:08:00.000 --> 00:08:03.000]  甚至乎沒有即時去支持她
[00:08:03.000 --> 00:08:05.000]  因爲在我的年代
[00:08:05.000 --> 00:08:07.000]  其實我們很崇尚四仔主義
[00:08:07.000 --> 00:08:10.000]  知道什麼是四仔嗎?
[00:08:10.000 --> 00:08:13.000]  就是車仔、BB仔、屋仔和老婆仔
[00:08:13.000 --> 00:08:14.000]  是不是?
[00:08:14.000 --> 00:08:18.000]  這四仔分別在我的腦海裏面
[00:08:18.000 --> 00:08:21.000]  有很多的酬勞
[00:08:21.000 --> 00:08:24.000]  將來我的小屋怎麼樣呢?
[00:08:24.000 --> 00:08:27.000]  將來有沒有能力去養BB仔呢?
[00:08:27.000 --> 00:08:30.000]  結婚也要用很多錢的
[00:08:30.000 --> 00:08:32.000]  老婆仔又怎麼樣呢?
[00:08:32.000 --> 00:08:34.000]  如果主要願意讓我開車
[00:08:34.000 --> 00:08:36.000]  那就更加哈利路亞了
[00:08:36.000 --> 00:08:40.000]  有很多不知道怎麼辦
[00:08:40.000 --> 00:08:43.000]  不過在禱告裏面
[00:08:43.000 --> 00:08:46.000]  上帝讓我開始明白一件事情
[00:08:46.000 --> 00:08:50.000]  就是如果這是出於神對師母的呼召
[00:08:50.000 --> 00:08:52.000]  當我全力的去支持她
[00:08:52.000 --> 00:08:56.000]  也是一種對上帝的馴服
[00:08:56.000 --> 00:08:58.000]  所以當時我都很記得
[00:08:58.000 --> 00:08:59.000]  我就跟她說
[00:08:59.000 --> 00:09:02.000]  你很安心地去回應神給你的照明
[00:09:02.000 --> 00:09:05.000]  我一定會全力支持她的
[00:09:05.000 --> 00:09:10.000]  這句話我相信只有她明白的
[00:09:10.000 --> 00:09:13.000]  你可以問她我有沒有兌現
[00:09:13.000 --> 00:09:18.000]  這句好像是一個很單純的鼓勵
[00:09:18.000 --> 00:09:20.000]  其實這句話也成爲了
[00:09:20.000 --> 00:09:24.000]  神開始在我生命裏面動工的一個起點
[00:09:24.000 --> 00:09:29.000]  原來當我願意去支持她的回應
[00:09:29.000 --> 00:09:31.000]  上帝的呼召的時候
[00:09:31.000 --> 00:09:37.000]  神也開始慢慢地讓我踏上那條照明的路
[00:09:37.000 --> 00:09:39.000]  接下來那幾年的時間
[00:09:39.000 --> 00:09:43.000]  我就開始越來越投入在教會里面的服事
[00:09:43.000 --> 00:09:45.000]  參與主義學教導
[00:09:45.000 --> 00:09:47.000]  探訪關僱
[00:09:47.000 --> 00:09:51.000]  甚至乎過去我也是很怕去短宣
[00:09:51.000 --> 00:09:56.000]  所以當過去教會一說有短宣活動
[00:09:56.000 --> 00:09:58.000]  我通常都不會預我
[00:09:58.000 --> 00:10:00.000]  但是因爲我後來成爲了領袖
[00:10:00.000 --> 00:10:02.000]  必須要起碼告訴別人
[00:10:02.000 --> 00:10:04.000]  我最少去過一次
[00:10:04.000 --> 00:10:09.000]  所以我那次就參與了短宣活動裏面
[00:10:09.000 --> 00:10:12.000]  但是沒想過這次的參與
[00:10:12.000 --> 00:10:15.000]  成爲了上帝呼喚我的一個片段
[00:10:15.000 --> 00:10:19.000]  當我看到國內有很多未得之民
[00:10:19.000 --> 00:10:21.000]  很多人未聽聞福音
[00:10:21.000 --> 00:10:23.000]  當你和他們分享聖經
[00:10:23.000 --> 00:10:25.000]  分享神的話語的時候
[00:10:25.000 --> 00:10:27.000]  他們的心是很願意去回應
[00:10:27.000 --> 00:10:30.000]  很願意去追求
[00:10:30.000 --> 00:10:35.000]  在這一幕神就呼喚了我的心
[00:10:35.000 --> 00:10:39.000]  我心裏面是很被這一幕去感動
[00:10:39.000 --> 00:10:42.000]  突然間聖經裏面的經文
[00:10:42.000 --> 00:10:45.000]  要牧羊的人很多
[00:10:45.000 --> 00:10:47.000]  不過作工的人很少
[00:10:47.000 --> 00:10:52.000]  在這一句經文深深地去觸動我
[00:10:52.000 --> 00:10:54.000]  於是乎我就在內心裏面
[00:10:54.000 --> 00:10:56.000]  不敢很大聲地說
[00:10:56.000 --> 00:10:58.000]  我心裏面很默默地吐槽
[00:10:58.000 --> 00:11:00.000]  主啊 如果你願意
[00:11:00.000 --> 00:11:04.000]  我也很願意被你差遣
[00:11:04.000 --> 00:11:08.000]  當時就有一個這麼簡單的祈禱
[00:11:08.000 --> 00:11:16.000]  於是上帝就在我這一次的短宣之後
[00:11:16.000 --> 00:11:18.000]  我又參與第二次短宣
[00:11:18.000 --> 00:11:20.000]  第三次短宣
[00:11:20.000 --> 00:11:23.000]  於是在過程裏面越來越體會到
[00:11:23.000 --> 00:11:27.000]  聖經裏面所說這個和強真的真的很大
[00:11:27.000 --> 00:11:30.000]  我都祈禱不單止是興起神的工人
[00:11:30.000 --> 00:11:35.000]  我都繼續爲了剛纔我這個領袖去禱告
[00:11:35.000 --> 00:11:38.000]  所以我看到神其實都不是等我們準備好
[00:11:38.000 --> 00:11:40.000]  纔去使用我們
[00:11:40.000 --> 00:11:43.000]  而是神的揀選本身
[00:11:43.000 --> 00:11:47.000]  就是成爲了我們每一個頂子妹的身份
[00:11:47.000 --> 00:11:49.000]  和使命的根基
[00:11:49.000 --> 00:11:52.000]  其實我們不是靠自己的能力
[00:11:52.000 --> 00:11:54.000]  去贏得照命
[00:11:54.000 --> 00:11:57.000]  我們是因着這個照命
[00:11:57.000 --> 00:12:01.000]  神就在我們裏面去成就祂的能力
[00:12:01.000 --> 00:12:02.000]  所以弟兄姊妹
[00:12:02.000 --> 00:12:05.000]  今天正如剛纔所說
[00:12:05.000 --> 00:12:06.000]  我們坐在這裏
[00:12:06.000 --> 00:12:08.000]  神帶着你來恩全家
[00:12:08.000 --> 00:12:10.000]  其實都不是偶然的
[00:12:10.000 --> 00:12:13.000]  神一早在我們人生的每一步
[00:12:13.000 --> 00:12:14.000]  祂都知道
[00:12:14.000 --> 00:12:16.000]  你所經歷的一切
[00:12:16.000 --> 00:12:18.000]  其實祂都沒有看漏眼
[00:12:18.000 --> 00:12:20.000]  祂對你的照命
[00:12:20.000 --> 00:12:22.000]  其實就好像剛纔這次經文所說
[00:12:22.000 --> 00:12:24.000]  在你未出世之前
[00:12:24.000 --> 00:12:26.000]  就已經是有神的定義
[00:12:26.000 --> 00:12:28.000]  但問題是
[00:12:28.000 --> 00:12:29.000]  在今天的裏面
[00:12:29.000 --> 00:12:33.000]  我們必須繼續去發掘
[00:12:33.000 --> 00:12:35.000]  究竟上帝的心意是什麼
[00:12:35.000 --> 00:12:39.000]  我們如何能夠重新去回應
[00:12:39.000 --> 00:12:41.000]  上帝給我們的帶領
[00:12:41.000 --> 00:12:45.000]  當我們談及到照命的時候
[00:12:45.000 --> 00:12:47.000]  其實我們第一個的反應
[00:12:47.000 --> 00:12:49.000]  其實不會是很興奮
[00:12:49.000 --> 00:12:53.000]  就好像耶利米一樣
[00:12:53.000 --> 00:12:55.000]  祂都不是很興奮
[00:12:55.000 --> 00:12:57.000]  而是很懷疑
[00:12:57.000 --> 00:13:00.000]  我們常常都會是一個懷疑的人生
[00:13:00.000 --> 00:13:02.000]  甚至很想去逃避
[00:13:02.000 --> 00:13:04.000]  耶利米第一個的回應是什麼呢
[00:13:04.000 --> 00:13:05.000]  不如我們一起讀出來
[00:13:05.000 --> 00:13:07.000]  預備 一二三
[00:13:07.000 --> 00:13:10.000]  主耶和華 塔罕
[00:13:10.000 --> 00:13:12.000]  我不知道怎麼說
[00:13:12.000 --> 00:13:15.000]  因爲我年輕
[00:13:15.000 --> 00:13:18.000]  這句話我覺得翻譯得非常好
[00:13:18.000 --> 00:13:20.000]  我不知道這句話
[00:13:20.000 --> 00:13:22.000]  有沒有在你的心裏面
[00:13:22.000 --> 00:13:24.000]  都曾幾何時出現過
[00:13:24.000 --> 00:13:27.000]  哎 神啊 看看
[00:13:27.000 --> 00:13:30.000]  我都不知道可以怎麼做
[00:13:30.000 --> 00:13:35.000]  因爲我年輕 年老
[00:13:35.000 --> 00:13:37.000]  因爲我等等等等
[00:13:37.000 --> 00:13:39.000]  有很多不同的原因
[00:13:39.000 --> 00:13:42.000]  這句話代表着
[00:13:42.000 --> 00:13:46.000]  耶利米那種恐懼
[00:13:46.000 --> 00:13:49.000]  和自卑的一句話
[00:13:49.000 --> 00:13:52.000]  其實在背後裏面有兩個的掙扎
[00:13:52.000 --> 00:13:55.000]  第一個的掙扎是一個能力的掙扎
[00:13:55.000 --> 00:13:58.000]  耶利米說他自己不懂得說話
[00:13:58.000 --> 00:14:01.000]  我怎麼能夠去成爲你的代言人
[00:14:01.000 --> 00:14:04.000]  第二個的掙扎是一個身份的掙扎
[00:14:04.000 --> 00:14:08.000]  因爲當時他都自覺自己很年輕
[00:14:08.000 --> 00:14:10.000]  沒什麼地位 沒什麼江湖地位
[00:14:10.000 --> 00:14:14.000]  怎麼會有人肯聽我說的話呢
[00:14:14.000 --> 00:14:17.000]  當我看到師母一邊去讀神學
[00:14:17.000 --> 00:14:20.000]  一邊去服侍那個奸細
[00:14:20.000 --> 00:14:22.000]  其實我心裏不禁在想
[00:14:22.000 --> 00:14:26.000]  這條路真的不是常人可以走的
[00:14:26.000 --> 00:14:30.000]  因爲神學生其實不只是上學這麼簡單
[00:14:30.000 --> 00:14:37.000]  更加要去經歷很多生命的重整 操練
[00:14:37.000 --> 00:14:40.000]  後來當我看着他成爲傳道人的時候
[00:14:40.000 --> 00:14:44.000]  其實在教會里面都面對不少的挑戰
[00:14:44.000 --> 00:14:48.000]  以前大家還叫他做小師妹
[00:14:48.000 --> 00:14:50.000]  即是小師聞
[00:14:50.000 --> 00:14:52.000]  因爲當時教會有兩個師聞
[00:14:52.000 --> 00:14:53.000]  一個大一個小
[00:14:53.000 --> 00:14:55.000]  他叫小那個
[00:14:55.000 --> 00:14:59.000]  突然間搖身一變變成一個張姑娘
[00:14:59.000 --> 00:15:01.000]  即是張傳道
[00:15:01.000 --> 00:15:03.000]  其實身份的轉變
[00:15:03.000 --> 00:15:06.000]  其實都會帶來很多的不同
[00:15:06.000 --> 00:15:15.000]  突然間覺得好像沒了以前那份親和
[00:15:15.000 --> 00:15:18.000]  大家都好像很恭敬
[00:15:18.000 --> 00:15:20.000]  有時候也有很多東西
[00:15:20.000 --> 00:15:23.000]  我作爲他的枕邊人
[00:15:23.000 --> 00:15:25.000]  心靈上面都有很多的孤單
[00:15:25.000 --> 00:15:27.000]  很難去和你分享
[00:15:27.000 --> 00:15:29.000]  所以當一路去看着他的時候
[00:15:29.000 --> 00:15:30.000]  我都在想
[00:15:30.000 --> 00:15:32.000]  如果我真的讀神學
[00:15:32.000 --> 00:15:34.000]  一讀就讀三年
[00:15:34.000 --> 00:15:37.000]  那他家裏能否搞定
[00:15:37.000 --> 00:15:39.000]  只有他一個人有收入
[00:15:39.000 --> 00:15:40.000]  也都在想
[00:15:40.000 --> 00:15:43.000]  如果我將來真的能夠成爲牧者面對教會
[00:15:43.000 --> 00:15:45.000]  其實我很怕煩
[00:15:45.000 --> 00:15:47.000]  吳牧師就知道了
[00:15:47.000 --> 00:15:50.000]  我的東西一切都會重選
[00:15:50.000 --> 00:15:54.000]  很複雜的東西我儘量不想接觸
[00:15:54.000 --> 00:15:56.000]  到現在我都在學習
[00:15:56.000 --> 00:15:58.000]  我都在學習要去克服
[00:15:58.000 --> 00:16:00.000]  面對教會很多很複雜的東西
[00:16:00.000 --> 00:16:02.000]  尤其是人事的問題
[00:16:02.000 --> 00:16:03.000]  很多的挑戰
[00:16:03.000 --> 00:16:06.000]  我究竟能不能夠去勝任呢
[00:16:06.000 --> 00:16:11.000]  萬一我最終都要
[00:16:11.000 --> 00:16:13.000]  顧老還
[00:16:13.000 --> 00:16:15.000]  回到我老本行
[00:16:15.000 --> 00:16:17.000]  好像很失敗
[00:16:17.000 --> 00:16:20.000]  究竟我會不會成爲一個很不負責任的人呢
[00:16:20.000 --> 00:16:22.000]  想着想着都覺得
[00:16:22.000 --> 00:16:25.000]  不如成爲師母背後的男人
[00:16:25.000 --> 00:16:27.000]  一個成功的男人也不錯
[00:16:27.000 --> 00:16:29.000]  默默地去支持他
[00:16:29.000 --> 00:16:33.000]  再加上後來師母也有了孩子
[00:16:33.000 --> 00:16:35.000]  更加我就會覺得
[00:16:35.000 --> 00:16:39.000]  神終於都給了一個很明確的引證
[00:16:39.000 --> 00:16:41.000]  閉門是一個很好的理由
[00:16:41.000 --> 00:16:42.000]  我就心想
[00:16:42.000 --> 00:16:44.000]  不如到我退休的時候
[00:16:44.000 --> 00:16:45.000]  經濟穩定一點
[00:16:45.000 --> 00:16:46.000]  兒子都長大了
[00:16:46.000 --> 00:16:48.000]  生活無牽掛的時候
[00:16:48.000 --> 00:16:51.000]  再讀神學都不遲
[00:16:51.000 --> 00:16:54.000]  給了一連串合理的解釋
[00:16:54.000 --> 00:16:56.000]  將神給我的呼召
[00:16:56.000 --> 00:16:58.000]  慢慢淡化
[00:16:58.000 --> 00:17:01.000]  似乎是暫時地各自下來
[00:17:01.000 --> 00:17:03.000]  鄰子妹我不知道
[00:17:03.000 --> 00:17:05.000]  在過去你的人生裏面
[00:17:05.000 --> 00:17:07.000]  神給你有沒有感動呢
[00:17:07.000 --> 00:17:09.000]  明明都很真實
[00:17:09.000 --> 00:17:12.000]  你總是跟自己說
[00:17:12.000 --> 00:17:14.000]  那個時機不對
[00:17:14.000 --> 00:17:16.000]  等我完成工作
[00:17:16.000 --> 00:17:19.000]  等我完成我的項目
[00:17:19.000 --> 00:17:21.000]  等我的工作穩定一點
[00:17:21.000 --> 00:17:23.000]  等小朋友長大一點
[00:17:23.000 --> 00:17:26.000]  等我的靈命好像還是緊緊的
[00:17:26.000 --> 00:17:27.000]  不是很成熟
[00:17:27.000 --> 00:17:29.000]  先讓我成熟一點
[00:17:29.000 --> 00:17:30.000]  問題是
[00:17:30.000 --> 00:17:31.000]  一等
[00:17:31.000 --> 00:17:33.000]  等着等着
[00:17:33.000 --> 00:17:34.000]  好像發現
[00:17:34.000 --> 00:17:36.000]  永遠都開始不了
[00:17:36.000 --> 00:17:37.000]  我們總是覺得
[00:17:37.000 --> 00:17:40.000]  自己還不夠好
[00:17:40.000 --> 00:17:41.000]  不過事實就是
[00:17:41.000 --> 00:17:43.000]  我們永遠都不會
[00:17:43.000 --> 00:17:45.000]  覺得自己夠好的
[00:17:45.000 --> 00:17:47.000]  因爲人體自己
[00:17:47.000 --> 00:17:49.000]  總是有很多限制
[00:17:49.000 --> 00:17:50.000]  不過神體我們
[00:17:50.000 --> 00:17:51.000]  就是看到
[00:17:51.000 --> 00:17:53.000]  上帝要在我們這一幫
[00:17:53.000 --> 00:17:55.000]  有限制的人裏面
[00:17:55.000 --> 00:17:58.000]  去彰顯祂的大能
[00:17:58.000 --> 00:17:59.000]  而我們往往
[00:17:59.000 --> 00:18:01.000]  其實都將"現實"
[00:18:01.000 --> 00:18:02.000]  這兩個字
[00:18:02.000 --> 00:18:04.000]  看得太大
[00:18:04.000 --> 00:18:06.000]  把神看得很渺小
[00:18:06.000 --> 00:18:07.000]  我們也都會
[00:18:07.000 --> 00:18:10.000]  做很多風險的評估
[00:18:10.000 --> 00:18:11.000]  我們看風險
[00:18:11.000 --> 00:18:13.000]  看得很真實
[00:18:13.000 --> 00:18:14.000]  不過有時候
[00:18:14.000 --> 00:18:15.000]  我們也都會看呼召
[00:18:15.000 --> 00:18:18.000]  看得很模糊不清
[00:18:18.000 --> 00:18:19.000]  所以
[00:18:19.000 --> 00:18:20.000]  神從利
[00:18:20.000 --> 00:18:22.000]  都不是等我們準備好
[00:18:22.000 --> 00:18:24.000]  才呼召我們
[00:18:24.000 --> 00:18:26.000]  而是祂呼召我們
[00:18:26.000 --> 00:18:28.000]  去信靠祂
[00:18:28.000 --> 00:18:31.000]  在每一個行動裏面
[00:18:31.000 --> 00:18:32.000]  真實地經歷
[00:18:32.000 --> 00:18:35.000]  神的預備和同在
[00:18:35.000 --> 00:18:37.000]  所以
[00:18:37.000 --> 00:18:38.000]  我會這樣形容
[00:18:38.000 --> 00:18:41.000]  照命不是我們配得的
[00:18:41.000 --> 00:18:43.000]  而是我們願不願意
[00:18:43.000 --> 00:18:45.000]  去信靠那一位
[00:18:45.000 --> 00:18:47.000]  呼召我們的神
[00:18:47.000 --> 00:18:48.000]  只要你願意
[00:18:48.000 --> 00:18:50.000]  踏上這個信心的一步
[00:18:50.000 --> 00:18:53.000]  神會繼續帶你走
[00:18:53.000 --> 00:18:56.000]  如下人生的路
[00:18:56.000 --> 00:18:58.000]  神給耶利米的差弦
[00:18:58.000 --> 00:18:59.000]  其實也都不是
[00:18:59.000 --> 00:19:01.000]  一件什麼風光的任務
[00:19:01.000 --> 00:19:02.000]  更加不是
[00:19:02.000 --> 00:19:04.000]  一件容易的差事
[00:19:04.000 --> 00:19:06.000]  而是一條充滿着
