
[00:00:00.000 --> 00:00:03.440]  近日就傳出著名的基督徒藝人
[00:02:09.000 --> 00:02:10.600]  三千
[00:02:10.600 --> 00:02:15.400]  不要以為男士在齊人之福是很簡單
[00:02:15.400 --> 00:02:19.800]  心信也帶給他和家庭很多煩惱
[00:02:19.800 --> 00:02:21.400]  還要帶給他在信仰上
[00:02:21.400 --> 00:02:22.200]  結果是怎樣
[00:02:22.200 --> 00:02:23.600]  遠離上帝
[00:02:23.600 --> 00:02:24.920]  受上帝的責備
[00:02:24.920 --> 00:02:30.280]  他當日能夠寫下這個真言留給我們
[00:02:30.280 --> 00:02:32.800]  不只是在這裡講
[00:02:32.800 --> 00:02:34.200]  而是在這裡講
[00:02:34.200 --> 00:02:36.480]  勉勵他的子子孫孫
[00:02:36.480 --> 00:02:39.120]  怎樣來對持守上帝的說話
[00:02:39.120 --> 00:02:42.320]  真言第五章其實可以分作兩大部分
[00:02:42.320 --> 00:02:44.960]  一至六節就上一次講到講了
[00:02:44.960 --> 00:02:47.480]  但是有承上啟下的作用
[00:02:47.480 --> 00:02:50.280]  連同第七節到第十四節
[00:02:50.280 --> 00:02:51.880]  可以組成一個段落
[00:02:51.880 --> 00:02:54.880]  就是教導人要怎樣防備淫婦
[00:02:54.880 --> 00:02:59.040]  第二段是由第十五節開始至二十三節
[00:02:59.040 --> 00:03:01.720]  是教導人要忠於自己的配偶
[00:03:01.720 --> 00:03:04.680]  前者是消極的勸誡
[00:03:04.680 --> 00:03:09.920]  後者是積極正面的鼓勵提醒
[00:03:09.920 --> 00:03:13.200]  我們先看前部分
[00:03:13.200 --> 00:03:15.400]  第七節講
[00:03:15.400 --> 00:03:17.240]  縱使現在要聽從我的話
[00:03:17.240 --> 00:03:18.960]  不可以離棄我口中的話
[00:03:18.960 --> 00:03:21.640]  你所行的道要離他遠
[00:03:21.640 --> 00:03:23.360]  不可就近他的房門
[00:03:23.360 --> 00:03:26.280]  恐怕將你的尊榮給別人
[00:03:26.280 --> 00:03:29.040]  將你的歲月給殘忍的人
[00:03:29.040 --> 00:03:31.200]  恐怕愛人滿得你的力量
[00:03:31.200 --> 00:03:34.640]  你勞碌得來的歸入愛人的家
[00:03:34.640 --> 00:03:38.280]  留意這裡講的「愛人」
[00:03:38.280 --> 00:03:40.360]  或者這裡講的「他」
[00:03:40.360 --> 00:03:42.920]  是在講什麼呢?
[00:03:42.920 --> 00:03:44.920]  不是在講外國人
[00:03:44.920 --> 00:03:46.800]  不是在講外邦人
[00:03:46.800 --> 00:03:49.640]  不是在講我們家裏面的那些愛人
[00:03:49.640 --> 00:03:52.000]  這裡講的「有愛」即是「有奈」
[00:03:52.000 --> 00:03:53.840]  是在講在婚姻裏面
[00:03:53.840 --> 00:03:56.640]  當婚姻裏面有丈夫有太太
[00:03:56.640 --> 00:03:58.840]  這就是婚姻之「奈」的關係
[00:03:58.840 --> 00:04:01.240]  在丈夫與太太之「愛」
[00:04:01.240 --> 00:04:02.760]  就是在講的「愛人」
[00:04:02.760 --> 00:04:06.120]  是在講那些「別人」
[00:04:06.120 --> 00:04:09.400]  婚姻之「愛」所出現的人
[00:04:09.400 --> 00:04:11.840]  是第三者我們今天講
[00:04:11.840 --> 00:04:15.240]  但這個第三者今天被美化做什麼?
[00:04:15.240 --> 00:04:16.280]  「小三」
[00:04:16.280 --> 00:04:18.480]  你體會到那種柔弱
[00:04:18.480 --> 00:04:22.480]  那種的可愛
[00:04:22.480 --> 00:04:24.040]  在十多年前
[00:04:24.040 --> 00:04:27.080]  香港人經常上國內
[00:04:27.080 --> 00:04:28.960]  包二奶的那些叫什麼?
[00:04:28.960 --> 00:04:29.960]  二奶
[00:04:29.960 --> 00:04:30.880]  好聽一點的
[00:04:30.880 --> 00:04:32.720]  阿二
[00:04:32.720 --> 00:04:33.880]  但其實在聖經裏面
[00:04:33.880 --> 00:04:36.000]  怎樣形容這些人呢?
[00:04:36.000 --> 00:04:36.720]  如果在聖經裏面
[00:04:36.720 --> 00:04:38.720]  你看五章三節
[00:04:38.720 --> 00:04:42.400]  告訴我們聖經是用淫婦來形容他們
[00:04:42.400 --> 00:04:45.800]  這些淫婦不只是在講妓女
[00:04:45.800 --> 00:04:48.240]  那些淫婦是在講婚姻以外的
[00:04:48.240 --> 00:04:51.400]  我們叫做第三者的人
[00:04:51.400 --> 00:04:53.280]  是不受歡迎的
[00:04:53.280 --> 00:04:54.080]  在婚姻裏面
[00:04:54.080 --> 00:04:56.120]  我們叫做沒有立足之地的
[00:04:56.120 --> 00:04:58.360]  是不容許、是不容納的
[00:04:58.360 --> 00:05:00.080]  如果再看經文再前一點
[00:05:00.080 --> 00:05:02.160]  再看二章第十六節
[00:05:02.160 --> 00:05:04.600]  將這些淫婦
[00:05:04.600 --> 00:05:05.880]  婚姻中的「愛人」
[00:05:05.880 --> 00:05:10.280]  是與「惡人」來並列的
[00:05:10.280 --> 00:05:12.960]  我們要留意
[00:05:12.960 --> 00:05:15.240]  不要將它美化得太緊要
[00:05:15.240 --> 00:05:16.680]  以致不要緊
[00:05:16.680 --> 00:05:18.480]  婚姻出現一個第三者
[00:05:18.480 --> 00:05:20.640]  婚姻出現一個阿二
[00:05:20.640 --> 00:05:22.560]  但在聖經裏面
[00:05:22.560 --> 00:05:24.640]  是講他們不受歡迎
[00:05:24.640 --> 00:05:26.040]  是不好的
[00:05:26.040 --> 00:05:27.200]  當然我們要留意
[00:05:27.200 --> 00:05:28.200]  這個第三者
[00:05:28.200 --> 00:05:30.000]  不只是講女性
[00:05:30.000 --> 00:05:32.000]  因為男性都可以成為
[00:05:32.000 --> 00:05:35.280]  婚姻中的第三者
[00:05:35.280 --> 00:05:36.520]  有淫婦
[00:05:36.520 --> 00:05:38.520]  亦都有甚麼?
[00:05:38.520 --> 00:05:40.440]  姦夫
[00:05:40.440 --> 00:05:41.240]  中國人經常說
[00:05:41.240 --> 00:05:43.280]  姦夫淫婦
[00:05:43.280 --> 00:05:45.160]  但為甚麼這裏不出現姦夫呢?
[00:05:45.160 --> 00:05:46.040]  這麼不公平
[00:05:46.040 --> 00:05:48.040]  只是講女人
[00:05:48.040 --> 00:05:49.360]  我們要明白
[00:05:49.360 --> 00:05:50.480]  今年的作者
[00:05:50.480 --> 00:05:51.920]  他是一個男性
[00:05:51.920 --> 00:05:53.040]  他用一個父親的形象
[00:05:53.040 --> 00:05:54.600]  來教導自己的孩子
[00:05:54.600 --> 00:05:57.800]  當然是講女性
[00:05:57.800 --> 00:05:59.800]  但我們今天聽到的人
[00:05:59.800 --> 00:06:03.120]  我們強調平等的社會
[00:06:03.120 --> 00:06:05.200]  都講給女性聽
[00:06:05.200 --> 00:06:06.440]  千萬不要小看
[00:06:06.440 --> 00:06:09.520]  女性是否沒有機會出軌呢?
[00:06:09.520 --> 00:06:11.000]  我們知道不是
[00:06:11.000 --> 00:06:13.920]  往往在我們意想不到底下
[00:06:13.920 --> 00:06:15.640]  是女性出軌
[00:06:15.640 --> 00:06:17.440]  我們不知道
[00:06:17.440 --> 00:06:18.760]  無論如何
[00:06:18.760 --> 00:06:21.080]  這裏我是講婚姻裏面
[00:06:21.080 --> 00:06:24.960]  原來婚姻一夫一妻底下
[00:06:24.960 --> 00:06:27.080]  出現的外人
[00:06:27.080 --> 00:06:29.080]  是很不受歡迎
[00:06:29.080 --> 00:06:30.640]  作者怎樣來教導呢?
[00:06:30.640 --> 00:06:31.880]  第七第八節
[00:06:31.880 --> 00:06:32.800]  眾子眼
[00:06:32.800 --> 00:06:34.600]  現在要聽從我不可離棄
[00:06:34.600 --> 00:06:35.600]  我口中的話
[00:06:35.600 --> 00:06:38.480]  你所行的道要離他遠
[00:06:38.480 --> 00:06:42.680]  不可就近他的房門
[00:06:42.680 --> 00:06:45.760]  這個「他」是講誰呢?
[00:06:45.760 --> 00:06:47.000]  前面講淫婦
[00:06:47.000 --> 00:06:48.800]  那我們知道了
[00:06:48.800 --> 00:06:50.200]  講外人
[00:06:50.200 --> 00:06:51.520]  講那些想介入的
[00:06:51.520 --> 00:06:52.480]  無論是阿二也好
[00:06:52.480 --> 00:06:53.000]  阿三也好
[00:06:53.000 --> 00:06:55.320]  阿四也好
[00:06:55.320 --> 00:07:00.280]  不要給任何機會自己去接觸他
[00:07:00.280 --> 00:07:03.640]  我們所行的道要離他遠
[00:07:03.640 --> 00:07:05.920]  不要有任何接近的機會
[00:07:05.920 --> 00:07:08.560]  再形容得形象化些
[00:07:08.560 --> 00:07:09.480]  具體些
[00:07:09.480 --> 00:07:10.000]  要怎樣?
[00:07:10.000 --> 00:07:13.280]  不可以就近他的房門
[00:07:13.280 --> 00:07:14.760]  房門代表甚麼呢?
[00:07:14.760 --> 00:07:16.880]  其實甄妍她講得很露骨
[00:07:16.880 --> 00:07:20.640]  房門讓你想像甚麼?
[00:07:20.640 --> 00:07:22.640]  一種親密的關係
[00:07:22.640 --> 00:07:24.880]  你不要想著去到他的房門
[00:07:24.880 --> 00:07:26.800]  「我沒事的,我走了」
[00:07:26.800 --> 00:07:28.400]  不要就近他的房門
[00:07:28.400 --> 00:07:30.000]  你下一步就是想入房
[00:07:30.000 --> 00:07:33.000]  想入房再下一步做甚麼?
[00:07:33.000 --> 00:07:36.320]  畫公仔預備畫出腸
[00:07:36.320 --> 00:07:40.280]  我們說是仿視、關係
[00:07:40.280 --> 00:07:41.160]  不要
[00:07:41.160 --> 00:07:43.800]  不要就近
[00:07:43.800 --> 00:07:45.880]  要遠離
[00:07:45.880 --> 00:07:47.480]  對我們今天來說
[00:07:47.480 --> 00:07:50.880]  我們應該再留意
[00:07:50.880 --> 00:07:52.160]  所行的道
[00:07:52.160 --> 00:07:54.080]  或者他的房門要遠離
[00:07:54.080 --> 00:07:55.400]  除了那個人
[00:07:55.400 --> 00:07:57.960]  有時我們都是在講誘惑
[00:07:57.960 --> 00:07:59.840]  最危險的情況是
[00:07:59.840 --> 00:08:02.160]  頂尖的我們不知道自己
[00:08:02.160 --> 00:08:04.400]  在危險的側邊
[00:08:04.400 --> 00:08:06.920]  以為沒事、以為安全
[00:08:06.920 --> 00:08:11.720]  但往往我們不懂得劃清界線
[00:08:11.720 --> 00:08:14.880]  在這裡甄妍的作者叫我們劃清界線
[00:08:14.880 --> 00:08:16.240]  我們怎樣劃清界線呢?
[00:08:16.240 --> 00:08:21.440]  頂尖的如果在我們當中是有拍拖的
[00:08:21.440 --> 00:08:22.880]  結了婚的
[00:08:22.880 --> 00:08:25.400]  或者「我沒有,是否與我無關」
[00:08:25.400 --> 00:08:26.920]  我們要給自己一個守望
[00:08:26.920 --> 00:08:29.480]  當我們一旦發現
[00:08:29.480 --> 00:08:32.320]  有人對你虎視眈眈
[00:08:32.320 --> 00:08:33.440]  小心
[00:08:33.440 --> 00:08:35.440]  經常發訊息給你
[00:08:35.440 --> 00:08:37.440]  經常斟茶遞水給你
[00:08:37.440 --> 00:08:41.240]  經常跟你說他不開心的事
[00:08:41.240 --> 00:08:45.880]  或者你經常說的事令他很興奮
[00:08:45.880 --> 00:08:47.680]  有一些特別的反應
[00:08:47.680 --> 00:08:49.000]  「你小心」
[00:08:49.000 --> 00:08:51.000]  或者倒過來是你
[00:08:51.000 --> 00:08:53.280]  「為何我經常想打電話給他」
[00:08:53.280 --> 00:08:56.960]  年輕人特別有很多這樣的情況
[00:08:56.960 --> 00:08:59.200]  「為何他說的話我特別會聽」
[00:08:59.200 --> 00:09:01.080]  「其實A君和B君說的一樣」
[00:09:01.080 --> 00:09:03.080]  「為何我覺得他那些特別好聽」
[00:09:03.080 --> 00:09:05.080]  「為何他那些特別受落」
[00:09:05.080 --> 00:09:08.400]  在我們當中應該有反應
[00:09:08.400 --> 00:09:10.880]  戀愛、婚姻當中都是
[00:09:10.880 --> 00:09:12.640]  劃清界線
[00:09:12.640 --> 00:09:14.280]  有時我們提起年輕人
[00:09:14.280 --> 00:09:14.960]  都不太聽的
[00:09:14.960 --> 00:09:17.040]  旅行現在少提
[00:09:17.040 --> 00:09:19.200]  但其實都是需要提
[00:09:19.200 --> 00:09:21.480]  一男一女去旅行
[00:09:21.480 --> 00:09:22.360]  我們是不贊成的
[00:09:22.360 --> 00:09:23.400]  為甚麼?
[00:09:23.400 --> 00:09:24.840]  「看少我」
[00:09:24.840 --> 00:09:26.840]  是呀,真是看少你
[00:09:26.840 --> 00:09:28.200]  看少我們甚麼呢?
[00:09:28.200 --> 00:09:30.520]  面對那種罪的誘惑
[00:09:30.520 --> 00:09:31.920]  情慾的誘惑
[00:09:31.920 --> 00:09:34.160]  我們經常說年輕人血氣方剛
[00:09:34.160 --> 00:09:38.160]  誰能保證你控制得住?
[00:09:38.160 --> 00:09:41.440]  可不可以遠離?
[00:09:41.440 --> 00:09:45.120]  「有頂姊妹回國內工作」
[00:09:45.120 --> 00:09:48.160]  「沒事的,逼不得已而已」
[00:09:48.160 --> 00:09:50.680]  有太多的例子告訴我們
[00:09:50.680 --> 00:09:52.520]  有時不是你穩上門
[00:09:52.520 --> 00:09:53.680]  是甚麼?
[00:09:53.680 --> 00:09:55.080]  別人穩上門
[00:09:55.080 --> 00:09:57.560]  多害怕
[00:09:57.560 --> 00:09:59.240]  或者我們跟我們的同事
[00:09:59.240 --> 00:10:03.640]  交際應酬都要
[00:10:03.640 --> 00:10:06.360]  「遠離,小心」
[00:10:06.360 --> 00:10:08.160]  「出去公幹」
[00:10:08.160 --> 00:10:09.520]  「沒辦法的」
[00:10:09.520 --> 00:10:10.360]  是否真的沒辦法?
[00:10:10.360 --> 00:10:12.680]  是否不可以爭取
[00:10:12.680 --> 00:10:15.920]  為了省錢同一間房?
[00:10:15.920 --> 00:10:17.720]  頂姊妹這些位置
[00:10:17.720 --> 00:10:19.280]  我們要小心
[00:10:19.280 --> 00:10:20.680]  我們要謹慎
[00:10:20.680 --> 00:10:22.320]  沒有人能夠保證
[00:10:22.320 --> 00:10:25.880]  基督徒都是這樣說
[00:10:25.880 --> 00:10:29.640]  貫道神學院院長梁家輪牧師曾經引述
[00:10:29.640 --> 00:10:30.480]  很多年前
[00:10:30.480 --> 00:10:33.480]  國內有一句很流行的說話
[00:10:33.480 --> 00:10:35.360]  都是很真實的
[00:10:35.360 --> 00:10:39.720]  「男人有錢就學壞」
[00:10:39.720 --> 00:10:40.520]  女性很同意
[00:10:40.520 --> 00:10:43.200]  有錢在身就怎樣?
[00:10:43.200 --> 00:10:45.200]  「身癢」
[00:10:45.200 --> 00:10:46.800]  即賺到錢
[00:10:46.800 --> 00:10:48.280]  名成利就
[00:10:48.280 --> 00:10:51.720]  就好像為所欲為
[00:10:51.720 --> 00:10:53.120]  對國內
[00:10:53.120 --> 00:10:57.200]  女人學壞就有錢
[00:10:57.200 --> 00:10:59.360]  學壞就有錢
[00:10:59.360 --> 00:11:02.920]  其實是想有錢所以學壞
[00:11:02.920 --> 00:11:08.480]  「不惜代價,甚麼都做」
[00:11:08.480 --> 00:11:10.760]  面對這些誘惑
[00:11:10.760 --> 00:11:14.360]  不是第一次聽
[00:11:14.360 --> 00:11:16.240]  你不是不知道
[00:11:16.240 --> 00:11:18.400]  不過你怎樣去做?
[00:11:18.400 --> 00:11:20.960]  今天很多人會從醫學
[00:11:20.960 --> 00:11:22.200]  家庭倫理
[00:11:22.200 --> 00:11:23.960]  甚至是社會學的角度
[00:11:23.960 --> 00:11:27.040]  來講為甚麼不可以姦淫
[00:11:27.040 --> 00:11:28.840]  或者你可不可以有婚外情
[00:11:28.840 --> 00:11:29.920]  婚外性
[00:11:29.920 --> 00:11:32.440]  或者多個性伴侶
[00:11:32.440 --> 00:11:34.600]  醫學的角度告訴你
[00:11:34.600 --> 00:11:35.400]  會有性病
[00:11:35.400 --> 00:11:37.440]  甚至會有愛滋病
[00:11:37.440 --> 00:11:38.200]  家庭倫理
[00:11:38.200 --> 00:11:39.320]  社會學的角度告訴你
[00:11:39.320 --> 00:11:40.600]  會破碎家庭
[00:11:40.600 --> 00:11:42.680]  製造更多單親的家庭
[00:11:42.680 --> 00:11:46.760]  製造更多在單親家庭底下成長的
[00:11:46.760 --> 00:11:48.320]  年輕人
[00:11:48.320 --> 00:11:50.160]  有多少不健全的地方
[00:11:50.160 --> 00:11:51.640]  當然也不一定是這樣
[00:11:51.640 --> 00:11:54.480]  但有很多都是很好的
[00:11:54.480 --> 00:11:57.760]  或者婚外情帶來社會多少扭曲
[00:11:57.760 --> 00:11:58.960]  婚姻變得多混亂
[00:11:58.960 --> 00:12:01.080]  關係變得多混亂
[00:12:01.080 --> 00:12:03.120]  但聖經又怎樣講呢?
[00:12:03.120 --> 00:12:05.600]  聖經怎樣來禁止人呢?
[00:12:05.600 --> 00:12:07.800]  第九字、第十四字
[00:12:07.800 --> 00:12:08.920]  作者提出
[00:12:08.920 --> 00:12:12.200]  為甚麼不可以容讓在婚姻裏面
[00:12:12.200 --> 00:12:13.480]  有第三者出現
[00:12:13.480 --> 00:12:16.040]  或者在戀愛裏面
[00:12:16.040 --> 00:12:18.000]  有第三者出現呢?
[00:12:18.000 --> 00:12:21.040]  恐怕將你的尊榮給別人
[00:12:21.040 --> 00:12:23.040]  會損失名譽的
[00:12:23.040 --> 00:12:24.760]  婚外情
[00:12:24.760 --> 00:12:26.000]  犯姦淫
[00:12:26.000 --> 00:12:29.520]  可以使人名譽掃地的
[00:12:29.520 --> 00:12:31.160]  雖然香港人很善忘
[00:12:31.160 --> 00:12:33.000]  很快就不記得別人的錯
[00:12:33.000 --> 00:12:36.200]  但如果事件是發生在我們這個群體
[00:12:36.200 --> 00:12:38.240]  或者在家人的群體
[00:12:38.240 --> 00:12:40.040]  親友的群體
[00:12:40.040 --> 00:12:41.800]  人的反應怎樣呢?
[00:12:41.800 --> 00:12:44.560]  當然現在很多人說「我知你啦,我平常」
[00:12:44.560 --> 00:12:45.640]  但當時的反應是怎樣呢?
[00:12:45.640 --> 00:12:46.760]  為了面子的緣故
[00:12:46.760 --> 00:12:48.200]  我們會抽離
[00:12:48.200 --> 00:12:50.080]  我們會逃避
[00:12:50.080 --> 00:12:52.320]  家裏的飯局不出現了
[00:12:52.320 --> 00:12:54.360]  親友的飯局不出現了
[00:12:54.360 --> 00:12:57.720]  教會的團契小組不出現了
[00:12:57.720 --> 00:13:01.520]  會損失尊榮
[00:13:01.520 --> 00:13:03.600]  第九字、下半字會損失甚麼呢?
[00:13:03.600 --> 00:13:06.920]  將你的歲月給殘忍的人
[00:13:06.920 --> 00:13:09.920]  是說連青春都損失了
[00:13:09.920 --> 00:13:11.920]  為甚麼呢?
[00:13:11.920 --> 00:13:16.800]  當人流亂在很多情慾裏面
[00:13:16.800 --> 00:13:22.120]  周旋在阿二、阿三、阿四和原先的配偶那裏
[00:13:22.120 --> 00:13:26.200]  所花的精神、心機
[00:13:26.200 --> 00:13:30.720]  就是在浪費很多的歲月
[00:13:30.720 --> 00:13:32.920]  第十字
[00:13:32.920 --> 00:13:34.760]  恐怕外人滿得你的力量
[00:13:34.760 --> 00:13:36.120]  你奴隸得來的
[00:13:36.120 --> 00:13:37.720]  歸入外人的家
[00:13:37.720 --> 00:13:40.120]  力量可以說是財富
[00:13:40.120 --> 00:13:43.320]  連財富都損失
[00:13:43.320 --> 00:13:47.240]  很多年前香港人喜歡北上、鮑爾拉的風氣
[00:13:47.240 --> 00:13:51.040]  就是這樣的風氣很熱烈
[00:13:51.040 --> 00:13:54.160]  人最初不覺得有甚麼代價
[00:13:54.160 --> 00:13:56.360]  但慢慢就知道代價
[00:13:56.360 --> 00:13:57.840]  多少人
[00:13:57.840 --> 00:13:59.640]  三十歲加八十歲
[00:13:59.640 --> 00:14:01.560]  難道真是為了一個家
[00:14:01.560 --> 00:14:04.560]  難道真是為了一個愛情
[00:14:04.560 --> 00:14:06.280]  不少人是為了錢
[00:14:06.280 --> 00:14:08.960]  多少人被人騙了一副身家
[00:14:08.960 --> 00:14:12.320]  現在不騙身家了,騙甚麼呢?
[00:14:12.320 --> 00:14:14.120]  來香港,想著有些好處
[00:14:14.120 --> 00:14:16.960]  不再期望錢,因為國內更多
[00:14:16.960 --> 00:14:19.520]  有物業就有很多,像港獨講過
[00:14:19.520 --> 00:14:22.040]  想著來香港有個身份
[00:14:22.040 --> 00:14:23.600]  拿到證件,怎樣讀書
[00:14:23.600 --> 00:14:25.120]  安排將來出路好些
[00:14:25.120 --> 00:14:26.920]  當然
[00:14:26.920 --> 00:14:28.040]  遲些就不敢講了
[00:14:28.040 --> 00:14:29.560]  是否再有那麼多的自由
[00:14:29.560 --> 00:14:35.960]  是否再有那麼多的權利
[00:14:35.960 --> 00:14:37.520]  好選
[00:14:37.520 --> 00:14:39.480]  財富的好選
[00:14:39.480 --> 00:14:41.560]  但其實第九節和第十節
[00:14:41.560 --> 00:14:43.040]  還有一個可能的意思
[00:14:43.040 --> 00:14:46.160]  不只是講名譽的損失
[00:14:46.160 --> 00:14:50.080]  青春光陰的消耗
[00:14:50.080 --> 00:14:52.000]  財富怎樣來得到
[00:14:52.000 --> 00:14:54.720]  被人拿走了
[00:14:54.720 --> 00:14:55.880]  這裡更有一個意思
[00:14:55.880 --> 00:14:57.400]  是警告以色列人
[00:14:57.400 --> 00:14:58.320]  不要將自己的愛
[00:14:58.320 --> 00:15:00.640]  給那些愛人,給那些淫婦
[00:15:00.640 --> 00:15:03.560]  因為後來會發現
[00:15:03.560 --> 00:15:05.480]  你自己的兒女後裔
[00:15:05.480 --> 00:15:08.120]  是給了別人,不再歸自己
[00:15:08.120 --> 00:15:11.080]  你說不是,是取人父的
[00:15:11.080 --> 00:15:12.400]  就是第三者自己結婚
[00:15:12.400 --> 00:15:14.360]  不是歸自己嗎?不是
[00:15:14.360 --> 00:15:15.880]  是歸了別人
[00:15:15.880 --> 00:15:17.680]  以色列人很強調
[00:15:17.680 --> 00:15:20.640]  他們是上帝的子民,是猶太人
[00:15:20.640 --> 00:15:22.160]  當這樣做的時候
[00:15:22.160 --> 00:15:24.760]  其實就是將自己最寶貴的
[00:15:24.760 --> 00:15:27.400]  給了別人
[00:15:27.400 --> 00:15:30.000]  第十一節和第十二節
[00:15:30.000 --> 00:15:31.720]  第十四節作者再講
[00:15:31.720 --> 00:15:33.600]  為何不可以容讓
[00:15:33.600 --> 00:15:37.400]  在婚姻裡面被他人介入呢?
[00:15:37.400 --> 00:15:39.920]  終究你皮肉和身體消毀
[00:15:39.920 --> 00:15:42.240]  你就悲嘆
[00:15:42.240 --> 00:15:43.840]  身體的消毀
[00:15:43.840 --> 00:15:48.840]  是在講生命、生靈的消耗
[00:15:48.840 --> 00:15:52.080]  要承受罪疚感
[00:15:52.080 --> 00:15:53.120]  關係破碎
[00:15:53.120 --> 00:15:56.320]  甚至是眾叛親離
[00:15:56.320 --> 00:15:59.400]  這些的煎熬是不容易
[00:15:59.400 --> 00:16:03.360]  也不要以為他們是很開心快活
[00:16:03.360 --> 00:16:04.800]  都會後悔,都會內疚
[00:16:04.800 --> 00:16:07.840]  為何自己搞成家庭這樣
[00:16:07.840 --> 00:16:08.840]  在後悔的時候
[00:16:08.840 --> 00:16:11.680]  第十二節和第十四節
[00:16:11.680 --> 00:16:14.720]  悲嘆、痛悔
[00:16:14.720 --> 00:16:16.200]  我怎麼恨惡憤悔
[00:16:16.200 --> 00:16:17.440]  心中藐視、雜避
[00:16:17.440 --> 00:16:19.400]  也不聽從我師父的話
[00:16:19.400 --> 00:16:21.720]  不得已聽那教訓的人
[00:16:21.720 --> 00:16:25.600]  我在聖會裡幾乎落在諸般惡中
[00:16:25.600 --> 00:16:27.160]  聖會是在講
[00:16:27.160 --> 00:16:29.600]  如果套入今天的群體
[00:16:29.600 --> 00:16:30.800]  是在講教會
[00:16:30.800 --> 00:16:32.520]  在教會的頂尖會附設下
[00:16:32.520 --> 00:16:34.400]  為何我仍然要這樣做呢?
[00:16:34.400 --> 00:16:35.920]  在牧師傳道教道底下
[00:16:35.920 --> 00:16:37.400]  為何我仍然要這樣犯錯呢?
[00:16:37.400 --> 00:16:39.120]  在家人多番的叮囑底下
[00:16:39.120 --> 00:16:41.040]  為何我仍然要這樣做呢?
