
[00:00:00.000 --> 00:00:01.320]  大英姊妹 平安
[00:03:33.520 --> 00:03:37.280]  反正那個大哥哥說什麼我都不記得了
[00:03:37.280 --> 00:03:40.480]  他說什麼我一點都不記得
[00:03:40.480 --> 00:03:42.440]  我只不過記得
[00:03:42.440 --> 00:03:44.440]  在那段時間
[00:03:44.440 --> 00:03:46.560]  我去了我又不去
[00:03:46.560 --> 00:03:50.000]  我不去是因為其他的朋友
[00:03:50.000 --> 00:03:53.480]  不去教會的朋友會笑我
[00:03:53.480 --> 00:03:54.520]  你去基督教嗎
[00:03:54.520 --> 00:03:56.480]  你去那個團體嗎
[00:03:56.480 --> 00:03:58.320]  那我害羞
[00:03:58.320 --> 00:04:00.800]  讓他們說著說著我就不去了
[00:04:00.800 --> 00:04:03.400]  所以神是有恩典的
[00:04:03.400 --> 00:04:05.720]  雖然我去那個團體之後
[00:04:05.720 --> 00:04:09.240]  隔了最少三四年之後
[00:04:09.240 --> 00:04:11.840]  我才有機會再一次去接觸
[00:04:11.840 --> 00:04:14.920]  這個福音神的話語
[00:04:14.920 --> 00:04:16.560]  但是那個時候我不記得
[00:04:16.560 --> 00:04:19.440]  那個人說了些什麼
[00:04:19.440 --> 00:04:21.560]  不過最少我可以記得
[00:04:21.560 --> 00:04:26.160]  他那個時候帶我們唱詩的那個詩歌
[00:04:26.160 --> 00:04:27.440]  所以大興姐妹
[00:04:27.440 --> 00:04:31.400]  你不要去輕視這件事
[00:04:31.400 --> 00:04:34.000]  或者你的小朋友
[00:04:34.000 --> 00:04:36.040]  或者你的中學時期
[00:04:36.040 --> 00:04:38.200]  你記得的那些詩歌
[00:04:38.200 --> 00:04:40.720]  其實它是會幫助你
[00:04:40.720 --> 00:04:43.160]  去影響你這一生的生命
[00:04:43.160 --> 00:04:44.360]  我感恩
[00:04:44.360 --> 00:04:45.960]  因為這些詩歌
[00:04:45.960 --> 00:04:49.600]  或者是你很熟悉的
[00:04:49.600 --> 00:04:50.960]  你懂得唱的
[00:04:50.960 --> 00:04:53.840]  你什麼時候唱的這首歌
[00:04:53.840 --> 00:04:55.520]  來到這裡才學的
[00:04:55.520 --> 00:04:58.160]  不是吧
[00:04:58.160 --> 00:05:00.720]  應該很小的時候你就已經學了
[00:05:00.720 --> 00:05:04.320]  不過是不是你很容易就記起
[00:05:04.320 --> 00:05:06.320]  我的燈需要搖
[00:05:06.320 --> 00:05:10.720]  你有沒有覺得這首歌已經更新了
[00:05:10.720 --> 00:05:12.080]  有沒有
[00:05:12.080 --> 00:05:15.760]  你確定嗎
[00:05:15.760 --> 00:05:19.840]  你現在的燈還需要搖嗎
[00:05:19.840 --> 00:05:25.040]  你的燈需要搖
[00:05:25.040 --> 00:05:31.200]  我們現在的燈需要什麼
[00:05:31.200 --> 00:05:34.080]  你說我現在的燈需要電
[00:05:34.080 --> 00:05:38.520]  需要電的人都是更新了
[00:05:38.520 --> 00:05:40.440]  你的燈需要抬完
[00:05:40.440 --> 00:05:42.080]  太過癮了
[00:05:42.080 --> 00:05:45.200]  現在不需要電了
[00:05:45.200 --> 00:05:47.600]  但是這首歌雖然說
[00:05:47.600 --> 00:05:52.440]  我們的燈需要搖的時候
[00:05:52.440 --> 00:05:54.480]  其實這首歌
[00:05:54.480 --> 00:05:59.600]  出自於我們剛才讀過那段聖經經文
[00:05:59.600 --> 00:06:00.600]  因為我們知道
[00:06:00.600 --> 00:06:03.480]  其實耶穌那個時代的人
[00:06:03.480 --> 00:06:05.560]  他都沒有電的
[00:06:05.560 --> 00:06:06.720]  他們都是用搖的
[00:06:06.720 --> 00:06:09.560]  原來搖可以發光
[00:06:09.560 --> 00:06:12.560]  已經是很久很久的歷史了
[00:06:12.560 --> 00:06:14.840]  最少我們可以知道
[00:06:14.840 --> 00:06:18.280]  所以我們就在這裡
[00:06:18.280 --> 00:06:19.560]  當這一段的經文
[00:06:19.560 --> 00:06:21.800]  其實是二十四章三節
[00:06:21.800 --> 00:06:23.120]  我們一起讀
[00:06:23.120 --> 00:06:26.480]  耶穌在橄欖心中著著
[00:06:26.480 --> 00:06:29.480]  門徒私下感情裡問他
[00:06:29.480 --> 00:06:31.200]  請告訴我們
[00:06:31.200 --> 00:06:36.360]  內來南和時代的終結有什麼預兆呢
[00:06:36.360 --> 00:06:37.440]  哦
[00:06:37.440 --> 00:06:40.440]  二十五章原來耶穌的解釋
[00:06:40.440 --> 00:06:44.640]  是因為這一段的經文二十四章出來的
[00:06:44.640 --> 00:06:47.320]  因為有些人問耶穌
[00:06:47.320 --> 00:06:51.000]  你來的時候是怎樣的
[00:06:51.000 --> 00:06:53.160]  有什麼終結的時候
[00:06:53.160 --> 00:06:55.520]  有什麼預兆可以給我們看
[00:06:55.520 --> 00:06:57.840]  所以耶穌就給了我們二十四章
[00:06:57.840 --> 00:07:00.200]  給了我們看了很多預兆
[00:07:00.200 --> 00:07:01.280]  其實這些預兆
[00:07:01.280 --> 00:07:04.560]  這些預兆是我們今天到現在
[00:07:04.560 --> 00:07:05.560]  今天的世代
[00:07:05.560 --> 00:07:07.640]  我們看得更加清楚
[00:07:07.640 --> 00:07:10.320]  看得更加明白的
[00:07:10.320 --> 00:07:11.960]  甚至有些人
[00:07:11.960 --> 00:07:14.880]  其實不是很久之前有人問我
[00:07:14.880 --> 00:07:15.680]  他們問我
[00:07:15.680 --> 00:07:16.880]  師母師母
[00:07:16.880 --> 00:07:20.840]  現在是幾腕啊
[00:07:20.840 --> 00:07:23.320]  現在是幾腕啊
[00:07:23.320 --> 00:07:25.040]  如果你熟悉聖經的話
[00:07:25.040 --> 00:07:29.400]  你就知道這幾腕是什麼意思了
[00:07:29.400 --> 00:07:31.120]  有沒有人不知道的
[00:07:31.120 --> 00:07:32.000]  有沒有
[00:07:32.000 --> 00:07:33.560]  不用害羞
[00:07:33.560 --> 00:07:35.280]  你不知道幾腕
[00:07:35.280 --> 00:07:37.880]  有沒有人不知道幾腕的
[00:07:37.880 --> 00:07:39.000]  這個腕是什麼意思
[00:07:39.000 --> 00:07:41.720]  有沒有人不知道的
[00:07:41.720 --> 00:07:43.440]  你看看你旁邊那些
[00:07:43.440 --> 00:07:45.520]  沒有幾腕的
[00:07:45.520 --> 00:07:46.440]  完了之後
[00:07:46.440 --> 00:07:49.520]  就可以問一下他們
[00:07:49.520 --> 00:07:50.920]  他們就會回答你
[00:07:50.920 --> 00:07:55.360]  這個腕的意思是什麼
[00:07:55.360 --> 00:07:56.440]  最不能回答的
[00:07:56.440 --> 00:07:57.280]  問一下誰
[00:07:57.280 --> 00:08:02.040]  梁牧師
[00:08:02.040 --> 00:08:06.400]  其實耶穌當時回答的時候
[00:08:06.400 --> 00:08:10.320]  他說我們會進入這個末世的時代
[00:08:10.320 --> 00:08:12.840]  就是當耶穌被抬升天
[00:08:12.840 --> 00:08:14.840]  其實這個末世的時代
[00:08:14.840 --> 00:08:17.960]  就已經開始了
[00:08:17.960 --> 00:08:21.120]  很多人在解釋
[00:08:21.120 --> 00:08:23.120]  這一段經文的時候
[00:08:23.120 --> 00:08:24.640]  我們很怕的
[00:08:24.640 --> 00:08:27.360]  是我們怕那個門關了
[00:08:27.360 --> 00:08:29.000]  因為我們知道門關了
[00:08:29.000 --> 00:08:31.560]  就是你在門外
[00:08:31.560 --> 00:08:35.080]  你就開始會怕
[00:08:35.080 --> 00:08:37.400]  你接受不了進入耶穌
[00:08:37.400 --> 00:08:40.320]  為我們預備的
[00:08:40.320 --> 00:08:45.640]  其實耶穌在這裡說的這十個童女
[00:08:45.640 --> 00:08:48.040]  祂是耶穌主要的
[00:08:48.040 --> 00:08:50.200]  祂是希望我們可以記得
[00:08:50.200 --> 00:08:52.120]  當我們預備
[00:08:52.120 --> 00:08:53.800]  Are you ready?
[00:08:53.800 --> 00:08:55.320]  是 Are you ready?
[00:08:55.320 --> 00:08:57.960]  去見耶穌
[00:08:57.960 --> 00:09:01.040]  所以我們需要很誠實的悔改
[00:09:01.040 --> 00:09:03.240]  我們需要很誠實
[00:09:03.240 --> 00:09:05.000]  去承認我們的罪
[00:09:05.000 --> 00:09:06.520]  接受耶穌基督
[00:09:06.520 --> 00:09:10.040]  為你救人的救主
[00:09:10.040 --> 00:09:12.560]  接受神給你的救人
[00:09:12.560 --> 00:09:15.160]  接受神為你預備的
[00:09:15.160 --> 00:09:17.560]  你可以將你的生命獻上
[00:09:17.560 --> 00:09:19.560]  由耶穌來管理
[00:09:19.560 --> 00:09:21.120]  所以 Are you ready?
[00:09:21.120 --> 00:09:22.200]  就是 Are you ready?
[00:09:22.200 --> 00:09:24.160]  去接受耶穌
[00:09:24.160 --> 00:09:28.280]  接受去見耶穌
[00:09:28.280 --> 00:09:30.000]  有時候我們會說
[00:09:30.000 --> 00:09:31.640]  可能是耶穌
[00:09:31.640 --> 00:09:34.200]  我們不知道什麼時候會再來
[00:09:34.200 --> 00:09:36.560]  祂可能現在就來了
[00:09:36.560 --> 00:09:38.640]  Second coming
[00:09:38.640 --> 00:09:40.520]  如果祂還沒來
[00:09:40.520 --> 00:09:43.280]  或者就是我們去見祂
[00:09:43.280 --> 00:09:45.600]  There's only two ways
[00:09:45.600 --> 00:09:46.800]  祂來接我們
[00:09:46.800 --> 00:09:49.440]  或者就是我們去見祂
[00:09:49.440 --> 00:09:52.600]  所以這裡耶穌給我們
[00:09:52.600 --> 00:09:54.600]  有這一段經文的時候
[00:09:54.600 --> 00:09:56.720]  給了我們一個
[00:09:56.720 --> 00:10:02.800]  當時巴勒斯坦的婚姻取嫁的方式的比喻
[00:10:02.800 --> 00:10:05.600]  跟我們說這一段的十個童女
[00:10:05.600 --> 00:10:10.360]  或者在當中很熟悉這一段的經文
[00:10:10.360 --> 00:10:16.080]  因為這是一個婚姻嫁娶的定義
[00:10:16.080 --> 00:10:18.880]  所以應該婚禮是很開心
[00:10:18.880 --> 00:10:20.400]  很歡樂的
[00:10:20.400 --> 00:10:24.400]  是一個很享受的日子
[00:10:24.400 --> 00:10:27.840]  有沒有人說結婚
[00:10:27.840 --> 00:10:30.280]  婚禮那天是不開心的
[00:10:30.280 --> 00:10:35.520]  有沒有啊
[00:10:35.520 --> 00:10:39.960]  有沒有人說結婚那天很不開心
[00:10:39.960 --> 00:10:40.600]  有啊
[00:10:40.600 --> 00:10:43.360]  今天我才看到一個新聞
[00:10:43.360 --> 00:10:44.480]  在TikTok裡面
[00:10:44.480 --> 00:10:50.960]  有沒有看到這個新聞
[00:10:50.960 --> 00:10:52.920]  他在TikTok裡面說
[00:10:52.920 --> 00:10:57.080]  他自己結婚那天很不開心
[00:10:57.080 --> 00:11:00.360]  影響到他現在十年過後
[00:11:00.360 --> 00:11:00.880]  為什麼呢
[00:11:00.880 --> 00:11:02.000]  因為他說
[00:11:02.000 --> 00:11:04.360]  我真的很希望我結了婚之後
[00:11:04.360 --> 00:11:09.400]  我可以繼續穿那些很小的衣服
[00:11:09.400 --> 00:11:11.560]  一條比較…
[00:11:11.560 --> 00:11:13.040]  我不會發肥
[00:11:13.040 --> 00:11:15.600]  我不會再長大
[00:11:15.600 --> 00:11:19.000]  還可以穿這麼漂亮的衣服
[00:11:19.000 --> 00:11:26.520]  他剛剛宣布的丈夫就說
[00:11:26.520 --> 00:11:29.200]  Even Smaller
[00:11:29.200 --> 00:11:33.240]  就是你不單可以穿那件衣服
[00:11:33.240 --> 00:11:36.640]  還可以穿那些更小的衣服
[00:11:36.640 --> 00:11:42.360]  這個讓他心裡成為一個hurt
[00:11:42.360 --> 00:11:44.760]  成為一個很難過的事情
[00:11:44.760 --> 00:11:47.120]  因為他覺得他的丈夫
[00:11:47.120 --> 00:11:49.880]  不接受他的身材
[00:11:49.880 --> 00:11:52.560]  還需要他更加小
[00:11:52.560 --> 00:11:56.240]  所以原本結婚的慶祝
[00:11:56.240 --> 00:11:58.560]  是很開心的
[00:11:58.560 --> 00:12:03.040]  但是有些人他會不開心
[00:12:03.040 --> 00:12:05.040]  不過無論如何
[00:12:05.040 --> 00:12:07.600]  耶穌在這一段的經文
[00:12:07.600 --> 00:12:11.240]  是跟我們說這個婚禮
[00:12:11.240 --> 00:12:12.760]  作為一個背景的時候
[00:12:12.760 --> 00:12:17.720]  因為巴勒斯坦的結婚慶祝的方式
[00:12:17.720 --> 00:12:18.760]  它不是一天的
[00:12:18.760 --> 00:12:20.600]  我們一天累到半死
[00:12:20.600 --> 00:12:22.880]  它是一個星期
[00:12:22.880 --> 00:12:26.520]  所以從他們的習慣來說
[00:12:26.520 --> 00:12:31.000]  當新郎去娶太太新娘的時候
[00:12:31.000 --> 00:12:36.960]  他還可以跟新娘的父母去negotiate
[00:12:36.960 --> 00:12:39.480]  他的禮金應該多少錢
[00:12:39.480 --> 00:12:42.520]  所以正在negotiate
[00:12:42.520 --> 00:12:43.920]  聘金多少
[00:12:43.920 --> 00:12:45.280]  應該怎麼娶
[00:12:45.280 --> 00:12:50.200]  所以說這個星期還可以說價錢
[00:12:50.200 --> 00:12:52.800]  所以這種情況的時候
[00:12:52.800 --> 00:12:57.320]  一般當他們新郎說完了
[00:12:57.320 --> 00:12:58.400]  都清楚了
[00:12:58.400 --> 00:13:01.200]  大概都需要一個星期
[00:13:01.200 --> 00:13:05.080]  所以這個新郎是什麼時候來
[00:13:05.080 --> 00:13:07.040]  那個參加的人
[00:13:07.040 --> 00:13:09.800]  其實他們不清楚的
[00:13:09.800 --> 00:13:12.280]  無論如何就一定會來了
[00:13:12.280 --> 00:13:14.200]  什麼時候來就不知道了
[00:13:14.200 --> 00:13:18.800]  所以他們需要有心理的準備
[00:13:18.800 --> 00:13:21.760]  所以耶穌用這個婚禮
[00:13:21.760 --> 00:13:23.040]  婚姻
[00:13:23.040 --> 00:13:26.360]  這個一個星期裡面的慶祝
[00:13:26.360 --> 00:13:30.360]  又不知道新郎什麼時候來的這件事
[00:13:30.360 --> 00:13:32.080]  來告訴我們
[00:13:32.080 --> 00:13:35.800]  預備一下我們自己什麼時候會來
[00:13:35.800 --> 00:13:38.480]  耶穌什麼時候會來
[00:13:38.480 --> 00:13:40.920]  所以當這一段經文的時候
[00:13:40.920 --> 00:13:43.680]  我們就會看到這個比喻中
[00:13:43.680 --> 00:13:46.520]  耶穌是比喻他自己是新郎
[00:13:46.520 --> 00:13:49.720]  而我們每一個人都是童女
[00:13:49.720 --> 00:13:53.560]  你是年輕的姑娘
[00:13:53.560 --> 00:13:56.560]  所以我們讀這個二三四
[00:13:56.560 --> 00:14:00.160]  我們就看到他們有什麼準備了
[00:14:00.160 --> 00:14:01.520]  一起請
[00:14:01.520 --> 00:14:04.960]  他們當中有五個是愚微的
[00:14:04.960 --> 00:14:07.000]  五個是聰明的
[00:14:07.000 --> 00:14:10.320]  因為那愚微的那了火把
[00:14:10.320 --> 00:14:12.200]  卻沒有大擔
[00:14:12.200 --> 00:14:15.840]  那聰明的那又裝在罐子裡
[00:14:15.840 --> 00:14:19.840]  連同自己的火把一起並馬
[00:14:19.840 --> 00:14:24.080]  這裡外表裡面我們看到是十個人
[00:14:24.080 --> 00:14:26.760]  其實這十個人
[00:14:26.760 --> 00:14:29.360]  其實他們是一樣的
[00:14:29.360 --> 00:14:33.320]  當他們來參加這個婚禮的時候
[00:14:33.320 --> 00:14:34.320]  婚宴的時候
[00:14:34.320 --> 00:14:35.360]  其實他們是
[00:14:35.360 --> 00:14:37.760]  這十個人都是同樣的
[00:14:37.760 --> 00:14:40.440]  他們都是同樣被邀請的
[00:14:40.440 --> 00:14:43.480]  他們都同樣有那個火把的
[00:14:43.480 --> 00:14:50.160]  他們的火把裡面都有這個油
[00:14:50.160 --> 00:14:51.960]  甚至乎他們都一樣的
[00:14:51.960 --> 00:14:53.400]  這十個人
[00:14:53.400 --> 00:14:55.800]  這十個人不是說
[00:14:55.800 --> 00:14:58.160]  五個人需要等那個三郎
[00:14:58.160 --> 00:14:59.840]  另外五個人不需要等
[00:14:59.840 --> 00:15:00.680]  不是的
[00:15:00.680 --> 00:15:03.360]  這十個人都是一起
[00:15:03.360 --> 00:15:04.920]  在那個情況
[00:15:04.920 --> 00:15:06.880]  等 等了又等
[00:15:06.880 --> 00:15:09.320]  等了累了又睡著了
[00:15:09.320 --> 00:15:11.280]  起床又等
[00:15:11.280 --> 00:15:13.520]  所以我們在這裡看到
[00:15:13.520 --> 00:15:15.760]  這五個愚微 五個聰明
[00:15:15.760 --> 00:15:18.240]  其實這十個人是一樣的
[00:15:18.240 --> 00:15:21.680]  他們沒有什麼分別
[00:15:21.680 --> 00:15:23.240]  這裡給我們看到
[00:15:23.240 --> 00:15:25.000]  他們的分別是什麼
[00:15:25.000 --> 00:15:28.280]  其實是以有沒有油
[00:15:28.280 --> 00:15:29.600]  作為那個分別
[00:15:29.600 --> 00:15:31.600]  作為那個界線
[00:15:31.600 --> 00:15:33.560]  其實這個有沒有油
[00:15:33.560 --> 00:15:34.960]  我們可以看到
[00:15:34.960 --> 00:15:37.120]  不是有沒有油這回事
[00:15:37.120 --> 00:15:39.520]  而是當他們參與的時候
[00:15:39.520 --> 00:15:42.640]  你看到他們參與這個婚禮
[00:15:42.640 --> 00:15:44.000]  他們用什麼態度
[00:15:44.000 --> 00:15:46.240]  用什麼心態
[00:15:46.240 --> 00:15:51.520]  他們用什麼來參與這一次
[00:15:51.520 --> 00:15:54.120]  是積極的 是關注的
[00:15:54.120 --> 00:15:55.960]  用什麼方式來參與
[00:15:55.960 --> 00:15:59.160]  是他們最主要的
[00:15:59.160 --> 00:16:02.120]  聰明的同類
[00:16:02.120 --> 00:16:05.000]  給我們看到
[00:16:05.000 --> 00:16:09.720]  他們是關注 他們是思念的
[00:16:09.720 --> 00:16:11.080]  因為他們很關注
[00:16:11.080 --> 00:16:15.520]  去看自己等三龍這件事
[00:16:15.520 --> 00:16:16.960]  因為我剛才說
[00:16:16.960 --> 00:16:18.960]  他們有一個星期的慶祝
[00:16:18.960 --> 00:16:22.080]  從巴勁那個價錢又不知道什麼時候來
[00:16:22.080 --> 00:16:25.320]  所以他們不知道什麼時候來的時候
[00:16:25.320 --> 00:16:27.320]  他們就已經預備好
[00:16:27.320 --> 00:16:30.600]  剛剛好用的那個油
[00:16:30.600 --> 00:16:34.280]  那個燈 那個火把不會去熄滅
[00:16:34.280 --> 00:16:37.560]  所以他們不會把自己
[00:16:37.560 --> 00:16:39.760]  做一個沒有預備的人
[00:16:39.760 --> 00:16:44.280]  是因為他們關注這件事
[00:16:44.280 --> 00:16:47.080]  聰明的同類
[00:16:47.080 --> 00:16:50.280]  他們是有備而來的
[00:16:50.280 --> 00:16:52.680]  因為他們關注這件事
[00:16:52.680 --> 00:16:55.240]  所以他們有預算
[00:16:55.240 --> 00:16:56.920]  他們有計算過
[00:16:56.920 --> 00:16:59.160]  他們需要什麼
[00:16:59.160 --> 00:17:01.360]  如果我預備的
[00:17:01.360 --> 00:17:05.520]  他們覺得這個婚禮是很無趣的
[00:17:05.520 --> 00:17:09.840]  他們不在意三龍會什麼時候來
[00:17:09.840 --> 00:17:12.600]  因為當一個人等待的時候
[00:17:12.600 --> 00:17:14.840]  你越等待你會越覺得
[00:17:14.840 --> 00:17:16.880]  哎呀 好無聊
[00:17:16.880 --> 00:17:19.800]  你有沒有試過去等待
[00:17:19.800 --> 00:17:22.080]  你有沒有試過去等待
[00:17:22.080 --> 00:17:24.360]  你有沒有試過越等待
[00:17:24.360 --> 00:17:27.640]  嘩 什麼時候啊 什麼時候啊
[00:17:27.640 --> 00:17:31.320]  最近陳牧師需要時時去醫院
[00:17:31.320 --> 00:17:34.160]  嘩 這個等待就覺得
[00:17:34.160 --> 00:17:35.560]  為什麼要等這麼久
[00:17:35.560 --> 00:17:36.960]  不過感謝神
[00:17:36.960 --> 00:17:41.560]  Fiona Stanley的護士不錯
[00:17:41.560 --> 00:17:42.760]  他見我很無聊
[00:17:42.760 --> 00:17:43.800]  他就會問我
[00:17:43.800 --> 00:17:47.040]  怎樣啊 需要什麼幫助啊
[00:17:47.040 --> 00:17:48.840]  我感謝神
[00:17:48.840 --> 00:17:51.720]  有沒有這裡是Fiona Stanley做的
[00:17:51.720 --> 00:17:56.640]  沒有啊
[00:17:56.640 --> 00:17:58.760]  他們很友善
[00:17:58.760 --> 00:18:01.520]  但問題是當我們等待的時候
[00:18:01.520 --> 00:18:05.920]  我們會很容易覺得無聊無趣的時候
[00:18:05.920 --> 00:18:09.400]  我們就會輕視這件事
[00:18:09.400 --> 00:18:13.680]  所以這個愚昧的同侶
[00:18:13.680 --> 00:18:15.720]  他知道三龍會來
[00:18:15.720 --> 00:18:16.440]  他知不知道
[00:18:16.440 --> 00:18:17.760]  他當然知道
[00:18:17.760 --> 00:18:21.520]  只不過他想
[00:18:21.520 --> 00:18:26.360]  他的燈是那一刻那時會亮就好了
[00:18:26.360 --> 00:18:30.160]  教就好了 所以他沒有預備
[00:18:30.160 --> 00:18:33.080]  這個三龍什麼時候來
[00:18:33.080 --> 00:18:34.840]  這個就是我們
[00:18:34.840 --> 00:18:40.880]  好時會看到我們人生的生活
[00:18:40.880 --> 00:18:42.800]  我們的態度是什麼
[00:18:42.800 --> 00:18:44.240]  你有沒有預備
[00:18:44.240 --> 00:18:47.080]  特別當你未見到的時候
[00:18:47.080 --> 00:18:50.240]  你有沒有預備好
[00:18:50.240 --> 00:18:51.760]  如果你生寶寶
[00:18:51.760 --> 00:18:55.920]  那些父母應該會預備
[00:18:55.920 --> 00:18:57.160]  這裡是不是
[00:18:57.160 --> 00:19:00.960]  預備一個背包 有沒有
[00:19:00.960 --> 00:19:04.960]  我記得我兩個兒子就預備了
[00:19:04.960 --> 00:19:09.240]  預備那個背包什麼時候去生寶寶
[00:19:09.240 --> 00:19:14.360]  到我第二個的時候
[00:19:14.360 --> 00:19:15.920]  我不是去醫院
[00:19:15.920 --> 00:19:17.480]  我是去醫院
[00:19:17.480 --> 00:19:21.200]  醫生問我 你來這裡幹什麼
[00:19:21.200 --> 00:19:23.520]  我說不是來這裡看你嗎
[00:19:23.520 --> 00:19:27.440]  他說不是 你應該是去醫院生小孩
[00:19:27.440 --> 00:19:30.840]  我們知道我們要生寶寶之前
[00:19:30.840 --> 00:19:35.080]  什麼時候我們都需要預備好
[00:19:35.080 --> 00:19:38.920]  好像這一次我們看到LA的火災
[00:19:38.920 --> 00:19:41.240]  其實他們很多時候都什麼
[00:19:41.240 --> 00:19:43.760]  很多人離開他的屋
[00:19:43.760 --> 00:19:47.040]  很大的信息是他們沒有預備
